Orthogroup	CAEEL	APOSJ_ok
OG0000735	CAEEL14834, CAEEL14835	APOSJ_02012, APOSJ_02011, APOSJ_02010, APOSJ_08954
OG0000737	CAEEL19663, CAEEL06154, CAEEL04487, CAEEL04486	APOSJ_35772, APOSJ_26465, APOSJ_26468, APOSJ_26470, APOSJ_26471, APOSJ_26466, APOSJ_26469, APOSJ_26467, APOSJ_26464, APOSJ_53789
OG0000740	CAEEL18076	APOSJ_00170, APOSJ_00173, APOSJ_00169
OG0000744	CAEEL01254	APOSJ_39924, APOSJ_39925, APOSJ_39923, APOSJ_26836, APOSJ_39919, APOSJ_39921, APOSJ_55947
OG0000747	CAEEL02279	APOSJ_42736, APOSJ_32657, APOSJ_19560, APOSJ_32655, APOSJ_32656, APOSJ_32658, APOSJ_32654, APOSJ_32653, APOSJ_32652, APOSJ_50408, APOSJ_50404, APOSJ_50407, APOSJ_38405, APOSJ_50405, APOSJ_50406, APOSJ_50410, APOSJ_50409, APOSJ_38403, APOSJ_50403, APOSJ_55060, APOSJ_55053, APOSJ_55056, APOSJ_55059, APOSJ_55057, APOSJ_55054, APOSJ_55052, APOSJ_55055, APOSJ_55058, APOSJ_33222, APOSJ_33221, APOSJ_33219, APOSJ_33220
OG0000749	CAEEL11624, CAEEL14107	APOSJ_44375, APOSJ_34241, APOSJ_34236, APOSJ_34238, APOSJ_38330, APOSJ_34237, APOSJ_34242, APOSJ_44380, APOSJ_27990, APOSJ_34235, APOSJ_27989, APOSJ_34243, APOSJ_65208, APOSJ_44377, APOSJ_27986, APOSJ_44378, APOSJ_44379, APOSJ_44381, APOSJ_34240, APOSJ_44376, APOSJ_27987, APOSJ_34239, APOSJ_27988, APOSJ_44382
OG0000751	CAEEL09020	APOSJ_19337, APOSJ_34414, APOSJ_34397, APOSJ_64577
OG0000752	CAEEL07346	APOSJ_26182, APOSJ_26181
OG0000752	CAEEL04370	APOSJ_27977
OG0000753	CAEEL17415	APOSJ_47396, APOSJ_26981, APOSJ_50474
OG0000755	CAEEL01302	APOSJ_24947, APOSJ_33585, APOSJ_36448, APOSJ_60516, APOSJ_01278, APOSJ_06910, APOSJ_07988, APOSJ_36447, APOSJ_60513, APOSJ_43618, APOSJ_60515, APOSJ_33587, APOSJ_24936, APOSJ_06913, APOSJ_43626, APOSJ_60514, APOSJ_60517, APOSJ_01087, APOSJ_24959, APOSJ_36443, APOSJ_07994, APOSJ_33588, APOSJ_60512, APOSJ_33584, APOSJ_01281, APOSJ_33582, APOSJ_33583, APOSJ_33586, APOSJ_06914, APOSJ_07990, APOSJ_25726, APOSJ_01282, APOSJ_01283, APOSJ_01279
OG0000757	CAEEL20030	APOSJ_01955, APOSJ_01952
OG0000757	CAEEL00176	APOSJ_32097
OG0000759	CAEEL20475, CAEEL16710	APOSJ_62011, APOSJ_62012, APOSJ_62010
OG0000761	CAEEL19698	APOSJ_23851, APOSJ_61116, APOSJ_26309, APOSJ_64553, APOSJ_23855, APOSJ_61114, APOSJ_58291, APOSJ_64781, APOSJ_64783, APOSJ_23845, APOSJ_23848, APOSJ_61468, APOSJ_64785, APOSJ_61113, APOSJ_51722, APOSJ_61111, APOSJ_03669, APOSJ_61112, APOSJ_64780, APOSJ_61471, APOSJ_23847, APOSJ_61110, APOSJ_23857, APOSJ_61109, APOSJ_64786, APOSJ_64523, APOSJ_51723, APOSJ_61108, APOSJ_64782, APOSJ_61470, APOSJ_61117
OG0000762	CAEEL02671	APOSJ_23273, APOSJ_42854, APOSJ_17524, APOSJ_54227, APOSJ_23266, APOSJ_23275, APOSJ_23274, APOSJ_42824, APOSJ_23267, APOSJ_17526, APOSJ_27887, APOSJ_42867, APOSJ_23270, APOSJ_23272, APOSJ_17528, APOSJ_17536, APOSJ_17529, APOSJ_17525, APOSJ_54230, APOSJ_23268, APOSJ_23269, APOSJ_17535, APOSJ_23271, APOSJ_54229, APOSJ_17527
OG0000763	CAEEL01521, CAEEL01520, CAEEL01519	APOSJ_02196, APOSJ_57739, APOSJ_02199
OG0000764	CAEEL19739	APOSJ_12681, APOSJ_37396, APOSJ_30294, APOSJ_30297, APOSJ_34020, APOSJ_59021
OG0000765	CAEEL08924, CAEEL20292	APOSJ_07857, APOSJ_44225, APOSJ_44226, APOSJ_44224, APOSJ_44223, APOSJ_44222, APOSJ_07856, APOSJ_49163, APOSJ_49169, APOSJ_49162, APOSJ_07860, APOSJ_49160, APOSJ_07861, APOSJ_44227, APOSJ_49167
OG0000766	CAEEL01660	APOSJ_13729, APOSJ_13728, APOSJ_56700, APOSJ_13734, APOSJ_13731, APOSJ_56723, APOSJ_13730, APOSJ_13727
OG0000767	CAEEL15327, CAEEL15326	APOSJ_17969, APOSJ_18153, APOSJ_02954, APOSJ_02955, APOSJ_18795, APOSJ_01500, APOSJ_01499, APOSJ_01495, APOSJ_18798, APOSJ_01498, APOSJ_53897, APOSJ_65173, APOSJ_31504, APOSJ_18797, APOSJ_18793, APOSJ_01496, APOSJ_06275, APOSJ_65143, APOSJ_53900, APOSJ_18794, APOSJ_65159, APOSJ_36976, APOSJ_18796, APOSJ_24376
OG0000774	CAEEL03062	APOSJ_33820
OG0000774	CAEEL08377	APOSJ_63949
OG0000774	CAEEL12020, CAEEL14163, CAEEL12021	APOSJ_09200, APOSJ_09198, APOSJ_09197, APOSJ_09199
OG0000775	CAEEL17384, CAEEL14551, CAEEL07888, CAEEL14550	APOSJ_12325, APOSJ_36141, APOSJ_25891
OG0000776	CAEEL11265, CAEEL10969, CAEEL09271, CAEEL01206	APOSJ_60560, APOSJ_60559
OG0000776	CAEEL19691, CAEEL14134, CAEEL11345	APOSJ_62227
OG0000777	CAEEL19291	APOSJ_39367
OG0000778	CAEEL04054	APOSJ_27515, APOSJ_27517, APOSJ_27516, APOSJ_27519, APOSJ_27520, APOSJ_27518
OG0000779	CAEEL01706	APOSJ_54047, APOSJ_54049
OG0000780	CAEEL00305	APOSJ_31600, APOSJ_31599, APOSJ_32726, APOSJ_59900, APOSJ_59902, APOSJ_59904, APOSJ_59903, APOSJ_59899, APOSJ_59901, APOSJ_28092, APOSJ_23466, APOSJ_44872, APOSJ_28091, APOSJ_57843
OG0000780	CAEEL01193	APOSJ_09268, APOSJ_09267
OG0000782	CAEEL01741	APOSJ_64771, APOSJ_24067, APOSJ_24068, APOSJ_24070, APOSJ_64761, APOSJ_24069
OG0000783	CAEEL08524	APOSJ_64089
OG0000784	CAEEL19472	APOSJ_06052, APOSJ_06051, APOSJ_04173, APOSJ_04172
OG0000787	CAEEL10362	APOSJ_43413, APOSJ_01851, APOSJ_01850, APOSJ_43419, APOSJ_01847, APOSJ_05854, APOSJ_40802, APOSJ_43417, APOSJ_01845, APOSJ_43418, APOSJ_01848, APOSJ_43415, APOSJ_01844, APOSJ_43416, APOSJ_37424, APOSJ_05862
OG0000788	CAEEL04328, CAEEL04329, CAEEL04327	APOSJ_22742, APOSJ_22741
OG0000788	CAEEL01175	APOSJ_42313, APOSJ_42316, APOSJ_42312, APOSJ_42311, APOSJ_42314, APOSJ_65341
OG0000791	CAEEL09121	APOSJ_06124, APOSJ_06125, APOSJ_20874, APOSJ_39057, APOSJ_39055, APOSJ_06119, APOSJ_20872, APOSJ_06118, APOSJ_39059, APOSJ_06126, APOSJ_06123
OG0000792	CAEEL06858, CAEEL06859	APOSJ_28521, APOSJ_28523, APOSJ_40476, APOSJ_28524, APOSJ_28522, APOSJ_40475, APOSJ_40474, APOSJ_40477
OG0000793	CAEEL00246	APOSJ_14951, APOSJ_23405, APOSJ_14122, APOSJ_14123
OG0000794	CAEEL14272, CAEEL13170	APOSJ_60085, APOSJ_43468, APOSJ_17106, APOSJ_51169, APOSJ_09892, APOSJ_09891, APOSJ_11767
OG0000796	CAEEL18138	APOSJ_12499
OG0000797	CAEEL11404	APOSJ_60034, APOSJ_40856, APOSJ_15725, APOSJ_32650, APOSJ_38449, APOSJ_38448, APOSJ_32648, APOSJ_32649, APOSJ_15721, APOSJ_38451, APOSJ_60027, APOSJ_32647, APOSJ_04189, APOSJ_09897, APOSJ_15723, APOSJ_44311, APOSJ_15726, APOSJ_40776, APOSJ_44529, APOSJ_07063, APOSJ_26056, APOSJ_60060, APOSJ_09895, APOSJ_09899, APOSJ_15719, APOSJ_32651, APOSJ_09898, APOSJ_44254, APOSJ_40859, APOSJ_60081, APOSJ_09894, APOSJ_15720, APOSJ_38450, APOSJ_09896
OG0000798	CAEEL08562, CAEEL08561	APOSJ_07127, APOSJ_44763, APOSJ_20563, APOSJ_07125
OG0000800	CAEEL15658, CAEEL15660, CAEEL15659, CAEEL15657, CAEEL15661, CAEEL04883, CAEEL16200, CAEEL16199, CAEEL13121, CAEEL11360, CAEEL11396	APOSJ_27810, APOSJ_27809, APOSJ_27811, APOSJ_10729, APOSJ_43127, APOSJ_27812, APOSJ_10730, APOSJ_43133, APOSJ_27807
OG0000801	CAEEL00950	APOSJ_59383, APOSJ_15617, APOSJ_56652, APOSJ_59380, APOSJ_37282, APOSJ_63283, APOSJ_59381, APOSJ_15629, APOSJ_09326, APOSJ_56651, APOSJ_56650, APOSJ_56649, APOSJ_56647, APOSJ_14157, APOSJ_09321, APOSJ_59379, APOSJ_09322, APOSJ_63281, APOSJ_62503, APOSJ_30014, APOSJ_59937, APOSJ_37285, APOSJ_26750, APOSJ_09327, APOSJ_09323, APOSJ_63282, APOSJ_63280, APOSJ_37283, APOSJ_52031, APOSJ_59385, APOSJ_26749, APOSJ_52030, APOSJ_09324, APOSJ_52029, APOSJ_56653, APOSJ_26748, APOSJ_32059, APOSJ_56648, APOSJ_59384, APOSJ_52028, APOSJ_03827, APOSJ_16072
OG0000803	CAEEL18447	APOSJ_00199
OG0000809	CAEEL06250	APOSJ_50361, APOSJ_19777, APOSJ_19776, APOSJ_19778, APOSJ_19773, APOSJ_60280, APOSJ_19775, APOSJ_19774
OG0000810	CAEEL00977	APOSJ_53352, APOSJ_59276, APOSJ_59277
OG0000814	CAEEL07659, CAEEL07658	APOSJ_27234, APOSJ_29118, APOSJ_29114, APOSJ_04392, APOSJ_29117, APOSJ_29116
OG0000817	CAEEL08608	APOSJ_58924, APOSJ_05147, APOSJ_16466
OG0000817	CAEEL09272	APOSJ_21144, APOSJ_21145
OG0000818	CAEEL08212	APOSJ_42319, APOSJ_42320, APOSJ_42321
OG0000826	CAEEL04414	APOSJ_55177, APOSJ_55174, APOSJ_55176, APOSJ_55173, APOSJ_07122, APOSJ_55172, APOSJ_13689, APOSJ_55175
OG0000828	CAEEL01170	APOSJ_50146
OG0000828	CAEEL14806	APOSJ_39990, APOSJ_39991, APOSJ_19031, APOSJ_19029, APOSJ_19027, APOSJ_19030
OG0000833	CAEEL05439	APOSJ_32064
OG0000834	CAEEL00924	APOSJ_27505, APOSJ_25155
OG0000836	CAEEL01665	APOSJ_47104, APOSJ_47105
OG0000837	CAEEL19270, CAEEL07955	APOSJ_30433, APOSJ_48352, APOSJ_36969, APOSJ_50426, APOSJ_53788, APOSJ_07156
OG0000842	CAEEL11884	APOSJ_02046, APOSJ_02045, APOSJ_12472, APOSJ_02044
OG0000844	CAEEL04872, CAEEL18631, CAEEL05964, CAEEL05848	APOSJ_14389, APOSJ_24990
OG0000847	CAEEL07299	APOSJ_37393, APOSJ_64417, APOSJ_37410
OG0000848	CAEEL08378	APOSJ_37470, APOSJ_61306, APOSJ_61305, APOSJ_40590, APOSJ_61307
OG0000849	CAEEL04333	APOSJ_28569, APOSJ_47907, APOSJ_47906, APOSJ_47905, APOSJ_54422, APOSJ_28570, APOSJ_28571, APOSJ_47909, APOSJ_57707, APOSJ_63715, APOSJ_24980, APOSJ_24981, APOSJ_24982
OG0000850	CAEEL14176, CAEEL17117, CAEEL14155, CAEEL14177, CAEEL04935	APOSJ_48008, APOSJ_48007, APOSJ_43389, APOSJ_10662
OG0000851	CAEEL08745	APOSJ_48145, APOSJ_48146, APOSJ_32816, APOSJ_48144, APOSJ_50654, APOSJ_48147, APOSJ_05428, APOSJ_05427, APOSJ_05431, APOSJ_62125, APOSJ_09644, APOSJ_05429, APOSJ_09647, APOSJ_05434, APOSJ_09649, APOSJ_05435, APOSJ_09646, APOSJ_09643, APOSJ_05426, APOSJ_05430, APOSJ_09642, APOSJ_09648
OG0000852	CAEEL08255	APOSJ_64589, APOSJ_12943
OG0000857	CAEEL04547	APOSJ_49783, APOSJ_49781
OG0000858	CAEEL16889, CAEEL11559, CAEEL11560, CAEEL11558	APOSJ_12185, APOSJ_12184
OG0000860	CAEEL09321, CAEEL18240	APOSJ_28084, APOSJ_28083, APOSJ_28085
OG0000869	CAEEL04762	APOSJ_19244, APOSJ_56671, APOSJ_19242, APOSJ_19245, APOSJ_19240, APOSJ_56681, APOSJ_19241, APOSJ_19243
OG0000869	CAEEL04725	APOSJ_36939
OG0000870	CAEEL05330	APOSJ_11637, APOSJ_11639, APOSJ_11640, APOSJ_11638
OG0000871	CAEEL00781, CAEEL13789	APOSJ_44220
OG0000874	CAEEL03105	APOSJ_26549, APOSJ_26550, APOSJ_22841, APOSJ_22825, APOSJ_26548
OG0000875	CAEEL08184, CAEEL12416	APOSJ_08818, APOSJ_08817, APOSJ_52605, APOSJ_58380
OG0000876	CAEEL00773, CAEEL00774	APOSJ_48535, APOSJ_48534, APOSJ_35472, APOSJ_48537
OG0000877	CAEEL14736, CAEEL01576, CAEEL15069, CAEEL11424, CAEEL10392, CAEEL07961, CAEEL14735, CAEEL06683, CAEEL20717	APOSJ_50388, APOSJ_50389, APOSJ_63128, APOSJ_63129, APOSJ_22155, APOSJ_22154, APOSJ_63975, APOSJ_14069, APOSJ_14070, APOSJ_47437, APOSJ_47438
OG0000879	CAEEL07550	APOSJ_32111
OG0000887	CAEEL20268, CAEEL06748	APOSJ_00262
OG0000888	CAEEL00418	APOSJ_22590, APOSJ_49280, APOSJ_22589, APOSJ_49284, APOSJ_22591, APOSJ_32713
OG0000889	CAEEL09857, CAEEL09856	APOSJ_38181, APOSJ_33849, APOSJ_33848
OG0000889	CAEEL07245	APOSJ_02579
OG0000893	CAEEL05208	APOSJ_47025, APOSJ_29261, APOSJ_04696, APOSJ_04697
OG0000894	CAEEL20455	APOSJ_55800, APOSJ_02048
OG0000899	CAEEL06745	APOSJ_26037, APOSJ_54212, APOSJ_59288, APOSJ_13895, APOSJ_01417, APOSJ_59284, APOSJ_54213, APOSJ_14942, APOSJ_01418, APOSJ_07103, APOSJ_07107, APOSJ_07105, APOSJ_54211, APOSJ_59287, APOSJ_07108, APOSJ_54209, APOSJ_54208, APOSJ_54210, APOSJ_55379, APOSJ_01416, APOSJ_59283, APOSJ_01415, APOSJ_07109, APOSJ_07106, APOSJ_59285, APOSJ_02127, APOSJ_01414, APOSJ_59290, APOSJ_07102, APOSJ_29418, APOSJ_01413, APOSJ_08884, APOSJ_07104, APOSJ_08886
OG0000904	CAEEL10501	APOSJ_18346, APOSJ_52292, APOSJ_61681, APOSJ_56505, APOSJ_05698, APOSJ_35385
OG0000905	CAEEL09890	APOSJ_12484, APOSJ_12479, APOSJ_14516, APOSJ_12478, APOSJ_12481, APOSJ_13330, APOSJ_02398, APOSJ_02401, APOSJ_12485, APOSJ_02399, APOSJ_02403, APOSJ_02402, APOSJ_02397, APOSJ_18231, APOSJ_63308, APOSJ_02404, APOSJ_12477, APOSJ_13329, APOSJ_12482, APOSJ_02400, APOSJ_18883
OG0000908	CAEEL18895	APOSJ_65204, APOSJ_33401
OG0000908	CAEEL09910	APOSJ_34089, APOSJ_34088
OG0000909	CAEEL00966	APOSJ_41173, APOSJ_16936, APOSJ_16935, APOSJ_16934, APOSJ_16937, APOSJ_44202
OG0000912	CAEEL19084	APOSJ_05063, APOSJ_05062
OG0000913	CAEEL03086, CAEEL09227, CAEEL01751, CAEEL17909, CAEEL04783, CAEEL08435	APOSJ_24386
OG0000914	CAEEL08534, CAEEL08535	APOSJ_20437, APOSJ_64019, APOSJ_64015, APOSJ_64018
OG0000915	CAEEL11744	APOSJ_34409, APOSJ_34408, APOSJ_34411, APOSJ_34412, APOSJ_54680, APOSJ_34413, APOSJ_16558, APOSJ_16542
OG0000921	CAEEL05986	APOSJ_04274
OG0000923	CAEEL01410	APOSJ_43012
OG0000927	CAEEL20274	APOSJ_36079, APOSJ_36080
OG0000928	CAEEL00085	APOSJ_01510, APOSJ_01515, APOSJ_01518, APOSJ_09446, APOSJ_12394, APOSJ_12399, APOSJ_12402, APOSJ_47737, APOSJ_47740, APOSJ_47739, APOSJ_60583, APOSJ_47733, APOSJ_47736, APOSJ_26604, APOSJ_12397, APOSJ_01516, APOSJ_01512, APOSJ_01519, APOSJ_12396, APOSJ_12398, APOSJ_12395, APOSJ_47735, APOSJ_01513, APOSJ_01514, APOSJ_01511, APOSJ_12400, APOSJ_47738, APOSJ_12401, APOSJ_47734
OG0000929	CAEEL02357	APOSJ_05631, APOSJ_05630, APOSJ_35517
OG0000931	CAEEL20467	APOSJ_50765, APOSJ_50766
OG0000932	CAEEL07026, CAEEL07025	APOSJ_16502, APOSJ_16499, APOSJ_23001, APOSJ_38377
OG0000933	CAEEL13637	APOSJ_26639, APOSJ_26640, APOSJ_26637, APOSJ_26638, APOSJ_18116, APOSJ_08858, APOSJ_61951, APOSJ_06998, APOSJ_46139
OG0000934	CAEEL20095, CAEEL02005	APOSJ_07914, APOSJ_62622, APOSJ_07917, APOSJ_13021, APOSJ_03720
OG0000934	CAEEL18567	APOSJ_06017
OG0000935	CAEEL10988, CAEEL18743	APOSJ_35299
OG0000937	CAEEL03545, CAEEL08180, CAEEL18220, CAEEL02758	APOSJ_19563
OG0000944	CAEEL08647, CAEEL08646	APOSJ_10525, APOSJ_10522, APOSJ_10524, APOSJ_03576, APOSJ_10523, APOSJ_22262, APOSJ_03578, APOSJ_10521, APOSJ_60325, APOSJ_10520
OG0000945	CAEEL00537	APOSJ_49003, APOSJ_32725, APOSJ_02670, APOSJ_45898, APOSJ_16439, APOSJ_02672, APOSJ_02671, APOSJ_02676, APOSJ_48995, APOSJ_32720, APOSJ_32721, APOSJ_32723, APOSJ_48997, APOSJ_02669, APOSJ_32716, APOSJ_49000, APOSJ_49002, APOSJ_02675, APOSJ_32724, APOSJ_02668, APOSJ_48999, APOSJ_32717, APOSJ_48998, APOSJ_02674, APOSJ_48996, APOSJ_02673, APOSJ_48994, APOSJ_49001
OG0000946	CAEEL05453	APOSJ_62571
OG0000947	CAEEL07660	APOSJ_08495, APOSJ_08494, APOSJ_19386, APOSJ_08496, APOSJ_60100, APOSJ_21902, APOSJ_21904, APOSJ_07733, APOSJ_21905, APOSJ_03045
OG0000949	CAEEL02872, CAEEL06438	APOSJ_17988
OG0000951	CAEEL00056	APOSJ_08836, APOSJ_08838, APOSJ_33002, APOSJ_33003
OG0000954	CAEEL05990	APOSJ_50100, APOSJ_07999, APOSJ_50266, APOSJ_50265
OG0000955	CAEEL05680, CAEEL05073	APOSJ_61817
OG0000957	CAEEL00119	APOSJ_09728, APOSJ_62676, APOSJ_09727
OG0000963	CAEEL02132	APOSJ_10817, APOSJ_05713, APOSJ_03042, APOSJ_10816, APOSJ_21560, APOSJ_10818, APOSJ_04889, APOSJ_10819
OG0000963	CAEEL19266, CAEEL06520, CAEEL01905, CAEEL10906	APOSJ_36581
OG0000965	CAEEL09524	APOSJ_29601, APOSJ_29603, APOSJ_03389, APOSJ_21200, APOSJ_03396, APOSJ_03390, APOSJ_03391, APOSJ_03393, APOSJ_03394
OG0000965	CAEEL02685	APOSJ_30694, APOSJ_39849, APOSJ_30693, APOSJ_30697
OG0000967	CAEEL09409	APOSJ_09815, APOSJ_10557, APOSJ_09816, APOSJ_10556, APOSJ_09817, APOSJ_09818, APOSJ_62971, APOSJ_18497, APOSJ_06283
OG0000969	CAEEL17140, CAEEL19686	APOSJ_22281, APOSJ_22280, APOSJ_22279, APOSJ_61021, APOSJ_61023, APOSJ_06916, APOSJ_61025, APOSJ_55691, APOSJ_55689, APOSJ_55690, APOSJ_11011, APOSJ_07964, APOSJ_07965
OG0000970	CAEEL12249	APOSJ_13365
OG0000971	CAEEL13149	APOSJ_00115, APOSJ_00114, APOSJ_51808, APOSJ_51807, APOSJ_21591
OG0000974	CAEEL05136, CAEEL05137	APOSJ_20835, APOSJ_29899, APOSJ_21787, APOSJ_29897, APOSJ_40070, APOSJ_40074, APOSJ_40073, APOSJ_64382, APOSJ_64381, APOSJ_30079, APOSJ_51773
OG0000976	CAEEL12118	APOSJ_26736
OG0000977	CAEEL07521	APOSJ_44541, APOSJ_44540, APOSJ_49803, APOSJ_49805, APOSJ_42308, APOSJ_49804, APOSJ_62900, APOSJ_36463, APOSJ_36464, APOSJ_58684, APOSJ_06050, APOSJ_36465, APOSJ_06049
OG0000979	CAEEL17012, CAEEL08335, CAEEL08336, CAEEL08175, CAEEL06649	APOSJ_35084, APOSJ_50089
OG0000982	CAEEL00871	APOSJ_12877, APOSJ_54474, APOSJ_54472, APOSJ_54475, APOSJ_54473
OG0000984	CAEEL00142	APOSJ_59608
OG0000985	CAEEL11989	APOSJ_31764, APOSJ_31765, APOSJ_31763, APOSJ_31762
OG0000987	CAEEL18448	APOSJ_36903, APOSJ_36902
OG0000987	CAEEL15116	APOSJ_24880
OG0000988	CAEEL12259, CAEEL12260, CAEEL05294	APOSJ_14331, APOSJ_14326, APOSJ_02151, APOSJ_40223, APOSJ_40225, APOSJ_40224, APOSJ_02152, APOSJ_40227, APOSJ_02154, APOSJ_40229, APOSJ_40226, APOSJ_40222, APOSJ_40228, APOSJ_02153
OG0000989	CAEEL18561, CAEEL20721	APOSJ_03765
OG0000992	CAEEL04373	APOSJ_62448, APOSJ_53292, APOSJ_53290, APOSJ_07263, APOSJ_45691, APOSJ_62446
OG0000994	CAEEL01877	APOSJ_53508, APOSJ_63664, APOSJ_53509
OG0000994	CAEEL05339, CAEEL08529	APOSJ_50730, APOSJ_18385, APOSJ_52043
OG0000995	CAEEL01961	APOSJ_33007, APOSJ_52227
OG0000998	CAEEL11817	APOSJ_34569, APOSJ_34571, APOSJ_34566, APOSJ_34570
OG0000999	CAEEL12779, CAEEL06159	APOSJ_40012, APOSJ_40011, APOSJ_40010
OG0001001	CAEEL19402, CAEEL20405, CAEEL20234, CAEEL19403	APOSJ_57312, APOSJ_57314, APOSJ_57313
OG0001002	CAEEL07056, CAEEL14828, CAEEL19782, CAEEL15732	APOSJ_56918, APOSJ_56919
OG0001002	CAEEL18911	APOSJ_28028
OG0001004	CAEEL04943	APOSJ_53388
OG0001005	CAEEL01384	APOSJ_24588, APOSJ_48655, APOSJ_48656, APOSJ_20492, APOSJ_20490, APOSJ_24589, APOSJ_65423, APOSJ_20493, APOSJ_20491, APOSJ_36591, APOSJ_20494, APOSJ_20497, APOSJ_24590, APOSJ_65404
OG0001006	CAEEL08218, CAEEL00364, CAEEL10732	APOSJ_28887, APOSJ_24469, APOSJ_22992
OG0001007	CAEEL19587	APOSJ_37415, APOSJ_37416, APOSJ_34153
OG0001009	CAEEL20001	APOSJ_03626, APOSJ_03625, APOSJ_03624, APOSJ_45208, APOSJ_54750, APOSJ_54751
OG0001016	CAEEL09313	APOSJ_63469, APOSJ_53479, APOSJ_53477, APOSJ_53478, APOSJ_53480, APOSJ_34663
OG0001016	CAEEL08789, CAEEL11986	APOSJ_60324, APOSJ_60323
OG0001017	CAEEL09308	APOSJ_40712, APOSJ_04840, APOSJ_40714, APOSJ_40713
OG0001018	CAEEL00183	APOSJ_07884
OG0001018	CAEEL07047	APOSJ_31959, APOSJ_31957, APOSJ_31960, APOSJ_03376, APOSJ_31958, APOSJ_31956
OG0001022	CAEEL06254, CAEEL20075, CAEEL20775	APOSJ_05266, APOSJ_05268, APOSJ_05267
OG0001023	CAEEL05078	APOSJ_37628
OG0001024	CAEEL11623	APOSJ_05017
OG0001029	CAEEL01262	APOSJ_39135, APOSJ_44878
OG0001030	CAEEL11812	APOSJ_29201
OG0001031	CAEEL12448	APOSJ_07513, APOSJ_47258
OG0001032	CAEEL20070, CAEEL15717	APOSJ_04537
OG0001033	CAEEL10717	APOSJ_30056, APOSJ_30055
OG0001034	CAEEL07054, CAEEL07055	APOSJ_19523, APOSJ_19524
OG0001036	CAEEL18611	APOSJ_45992, APOSJ_45991, APOSJ_62205, APOSJ_65418, APOSJ_45993, APOSJ_45994, APOSJ_20388, APOSJ_65361, APOSJ_65420, APOSJ_65417, APOSJ_62207, APOSJ_45995, APOSJ_65421, APOSJ_65422, APOSJ_62208, APOSJ_20387, APOSJ_45989, APOSJ_62206, APOSJ_65419, APOSJ_20346, APOSJ_62210, APOSJ_62204, APOSJ_62209, APOSJ_62212, APOSJ_62211, APOSJ_45990, APOSJ_45988
OG0001037	CAEEL18600	APOSJ_21841, APOSJ_21839, APOSJ_47021, APOSJ_21843, APOSJ_21838, APOSJ_21836, APOSJ_21837, APOSJ_21842, APOSJ_21840, APOSJ_47023, APOSJ_28036
OG0001038	CAEEL20450	APOSJ_21588, APOSJ_13547, APOSJ_02121, APOSJ_13552, APOSJ_13546, APOSJ_21587, APOSJ_64976, APOSJ_21586, APOSJ_13549, APOSJ_13548, APOSJ_13550, APOSJ_13551, APOSJ_19631
OG0001039	CAEEL08415	APOSJ_37039
OG0001039	CAEEL10624	APOSJ_01116
OG0001042	CAEEL09943	APOSJ_46719, APOSJ_46717, APOSJ_46718, APOSJ_46720
OG0001046	CAEEL19183	APOSJ_24766, APOSJ_55065, APOSJ_05953, APOSJ_57514, APOSJ_05952, APOSJ_09219, APOSJ_37743, APOSJ_24765, APOSJ_05951
OG0001050	CAEEL14076, CAEEL15706	APOSJ_46949
OG0001052	CAEEL09647	APOSJ_62429, APOSJ_62427, APOSJ_46754, APOSJ_62428, APOSJ_62426, APOSJ_62430, APOSJ_38662, APOSJ_38661
OG0001053	CAEEL07572	APOSJ_02413
OG0001058	CAEEL19015	APOSJ_48611, APOSJ_53333, APOSJ_34828, APOSJ_34832, APOSJ_53285, APOSJ_48612, APOSJ_34827, APOSJ_18802, APOSJ_63702, APOSJ_63616, APOSJ_34833, APOSJ_34829, APOSJ_18801, APOSJ_53339, APOSJ_48613, APOSJ_48614, APOSJ_48615, APOSJ_48610, APOSJ_18800, APOSJ_34830
OG0001059	CAEEL00192	APOSJ_19752, APOSJ_44465, APOSJ_19754, APOSJ_19755
OG0001060	CAEEL15786	APOSJ_20350, APOSJ_20347, APOSJ_20348
OG0001062	CAEEL08101	APOSJ_06165, APOSJ_06163, APOSJ_38748, APOSJ_39590, APOSJ_39591, APOSJ_38754, APOSJ_39589, APOSJ_38752, APOSJ_06167, APOSJ_06168, APOSJ_06161, APOSJ_06162
OG0001063	CAEEL15713, CAEEL15714	APOSJ_03180, APOSJ_03179, APOSJ_14499, APOSJ_25664
OG0001063	CAEEL08167	APOSJ_35068, APOSJ_08878, APOSJ_08877, APOSJ_08879
OG0001066	CAEEL12576	APOSJ_40782, APOSJ_48950
OG0001072	CAEEL08406	APOSJ_31299
OG0001075	CAEEL11648, CAEEL18873	APOSJ_43886, APOSJ_55214
OG0001076	CAEEL07541	APOSJ_20280
OG0001078	CAEEL19295	APOSJ_01341
OG0001079	CAEEL10503	APOSJ_48407
OG0001080	CAEEL08359	APOSJ_02975
OG0001082	CAEEL19080, CAEEL19079, CAEEL09741	APOSJ_50344, APOSJ_55101, APOSJ_30098, APOSJ_55093, APOSJ_08785, APOSJ_55094, APOSJ_32224, APOSJ_55097, APOSJ_06626, APOSJ_06627
OG0001083	CAEEL06682	APOSJ_38880, APOSJ_38874, APOSJ_38151, APOSJ_38152, APOSJ_38150, APOSJ_31067, APOSJ_38149, APOSJ_38873
