Orthogroup	CAEEL	LYTVA_ok
OG0004059	CAEEL14867	LYTVA_13931
OG0004061	CAEEL01258, CAEEL18941, CAEEL01257, CAEEL05319	LYTVA_04703, LYTVA_20063
OG0004063	CAEEL02350	LYTVA_25472
OG0004064	CAEEL00654	LYTVA_00970
OG0004065	CAEEL05056	LYTVA_23835, LYTVA_06332
OG0004067	CAEEL02869	LYTVA_14146
OG0004068	CAEEL10640	LYTVA_11542
OG0004071	CAEEL00928	LYTVA_15303
OG0004072	CAEEL09095, CAEEL07075	LYTVA_02954
OG0004076	CAEEL07566	LYTVA_03921
OG0004080	CAEEL12810	LYTVA_29208
OG0004081	CAEEL18163	LYTVA_02736
OG0004084	CAEEL14072	LYTVA_18649
OG0004085	CAEEL04587	LYTVA_08513, LYTVA_28587
OG0004087	CAEEL07761	LYTVA_06772
OG0004089	CAEEL11769, CAEEL11770	LYTVA_20890, LYTVA_05104
OG0004090	CAEEL02918	LYTVA_01996
OG0004091	CAEEL04573	LYTVA_21438, LYTVA_09473
OG0004092	CAEEL07326	LYTVA_11252, LYTVA_08054
OG0004095	CAEEL02755	LYTVA_27647
OG0004096	CAEEL09363	LYTVA_24655
OG0004097	CAEEL05789	LYTVA_03615
OG0004098	CAEEL05361	LYTVA_17957
OG0004099	CAEEL07071	LYTVA_16532
OG0004100	CAEEL19773	LYTVA_05542, LYTVA_05543
OG0004101	CAEEL10753	LYTVA_16379
OG0004102	CAEEL20123	LYTVA_22604
OG0004103	CAEEL10626	LYTVA_10838, LYTVA_14405, LYTVA_25911
OG0004104	CAEEL04801	LYTVA_23183
OG0004106	CAEEL04225	LYTVA_16270, LYTVA_17077
OG0004110	CAEEL01260	LYTVA_17391
OG0004113	CAEEL09663	LYTVA_23980, LYTVA_20632
OG0004114	CAEEL13365	LYTVA_09095
OG0004115	CAEEL05975	LYTVA_26409
OG0004116	CAEEL17798	LYTVA_11277, LYTVA_16339
OG0004118	CAEEL09754	LYTVA_28391
OG0004119	CAEEL00177	LYTVA_18575
OG0004121	CAEEL06572, CAEEL06571, CAEEL06570, CAEEL06569	LYTVA_26411
OG0004122	CAEEL20018	LYTVA_11268, LYTVA_00469
OG0004123	CAEEL05731	LYTVA_16672
OG0004124	CAEEL02724, CAEEL02723	LYTVA_08766, LYTVA_03931
OG0004127	CAEEL19955, CAEEL18275, CAEEL06860	LYTVA_25845, LYTVA_00859
OG0004128	CAEEL11738	LYTVA_05290, LYTVA_03315, LYTVA_03965
OG0004130	CAEEL02356	LYTVA_10134
OG0004133	CAEEL05363	LYTVA_18548
OG0004134	CAEEL07495	LYTVA_23721, LYTVA_17051
OG0004135	CAEEL19516	LYTVA_30000
OG0004136	CAEEL04479	LYTVA_29265, LYTVA_10739, LYTVA_15507
OG0004137	CAEEL00169, CAEEL00170	LYTVA_06807
OG0004142	CAEEL10168	LYTVA_07168
OG0004145	CAEEL14333	LYTVA_14753
OG0004147	CAEEL07109	LYTVA_08242
OG0004148	CAEEL07951	LYTVA_28754
OG0004151	CAEEL01499	LYTVA_22027, LYTVA_29972, LYTVA_22026
OG0004153	CAEEL11562	LYTVA_24977, LYTVA_14935
OG0004156	CAEEL05393	LYTVA_23102
OG0004158	CAEEL00394	LYTVA_10767
OG0004161	CAEEL18958	LYTVA_23742
OG0004166	CAEEL04359	LYTVA_05496
OG0004167	CAEEL14218	LYTVA_09956
OG0004168	CAEEL08233	LYTVA_10352
OG0004169	CAEEL01556	LYTVA_22122
OG0004170	CAEEL10605	LYTVA_03467
OG0004171	CAEEL11852	LYTVA_12650, LYTVA_12649, LYTVA_07825
OG0004176	CAEEL01489	LYTVA_12701
OG0004178	CAEEL09854	LYTVA_00771
OG0004180	CAEEL08381	LYTVA_02955
OG0004181	CAEEL13830	LYTVA_28184, LYTVA_29381
OG0004182	CAEEL14269	LYTVA_02516, LYTVA_26684
OG0004184	CAEEL15780, CAEEL15781	LYTVA_27243
OG0004185	CAEEL19854	LYTVA_00065
OG0004186	CAEEL13926	LYTVA_13218
OG0004187	CAEEL02068	LYTVA_09899
OG0004188	CAEEL15410	LYTVA_09818
OG0004198	CAEEL12770	LYTVA_17837
OG0004215	CAEEL08870	LYTVA_17521, LYTVA_20252
OG0004216	CAEEL02995	LYTVA_05046
OG0004217	CAEEL08020	LYTVA_10684
OG0004218	CAEEL20381, CAEEL08860	LYTVA_10237
OG0004219	CAEEL00713	LYTVA_13015
OG0004222	CAEEL05571	LYTVA_04664
OG0004223	CAEEL05790	LYTVA_16944, LYTVA_15378
OG0004225	CAEEL07717	LYTVA_21958
OG0004227	CAEEL05233	LYTVA_12126
OG0004228	CAEEL13669	LYTVA_17820, LYTVA_06103
OG0004229	CAEEL11625	LYTVA_15870
OG0004230	CAEEL07897	LYTVA_24896
OG0004231	CAEEL00452	LYTVA_21112
OG0004232	CAEEL03690	LYTVA_02493, LYTVA_16476
OG0004236	CAEEL15188	LYTVA_29541
OG0004237	CAEEL07362	LYTVA_10415
OG0004238	CAEEL19751	LYTVA_24752
OG0004240	CAEEL11686	LYTVA_26856
OG0004242	CAEEL01841, CAEEL05945, CAEEL04061	LYTVA_22292
OG0004243	CAEEL01439	LYTVA_09481
OG0004244	CAEEL12157	LYTVA_01667
OG0004245	CAEEL11730	LYTVA_24279, LYTVA_26637, LYTVA_24281
OG0004246	CAEEL17853	LYTVA_29403, LYTVA_27509
OG0004248	CAEEL11465	LYTVA_23168
OG0004249	CAEEL17634	LYTVA_11288, LYTVA_11290
OG0004253	CAEEL06637	LYTVA_27876
OG0004254	CAEEL05989	LYTVA_15962
OG0004255	CAEEL03031	LYTVA_12403
OG0004257	CAEEL01608	LYTVA_15930
OG0004258	CAEEL00939	LYTVA_05034
OG0004259	CAEEL12479, CAEEL01029, CAEEL01027, CAEEL01028	LYTVA_21802
OG0004261	CAEEL04677	LYTVA_25179, LYTVA_25178, LYTVA_11226, LYTVA_21721
OG0004262	CAEEL13871	LYTVA_18711
OG0004263	CAEEL04092, CAEEL20329	LYTVA_29357
OG0004265	CAEEL08248	LYTVA_15750, LYTVA_15746
OG0004267	CAEEL04354, CAEEL04355	LYTVA_21270
OG0004269	CAEEL07842	LYTVA_28413
OG0004270	CAEEL02066	LYTVA_25924
OG0004271	CAEEL10494	LYTVA_28380
OG0004273	CAEEL04799	LYTVA_03846
OG0004274	CAEEL05009	LYTVA_00343
OG0004277	CAEEL06545	LYTVA_14258, LYTVA_28062
OG0004278	CAEEL07238	LYTVA_21762, LYTVA_19997
OG0004280	CAEEL16211, CAEEL16212	LYTVA_00315, LYTVA_29508
OG0004282	CAEEL18359, CAEEL13638	LYTVA_16737
OG0004283	CAEEL08314	LYTVA_07813, LYTVA_10414
OG0004284	CAEEL08527	LYTVA_21849, LYTVA_03684
OG0004285	CAEEL01238	LYTVA_14336
OG0004288	CAEEL01059	LYTVA_10116
OG0004289	CAEEL02984	LYTVA_15304, LYTVA_08621
OG0004290	CAEEL02030	LYTVA_08795
OG0004291	CAEEL04748	LYTVA_26380
OG0004292	CAEEL15301	LYTVA_29633
OG0004295	CAEEL03919	LYTVA_10836
OG0004297	CAEEL19228	LYTVA_26470, LYTVA_14136
OG0004299	CAEEL07283	LYTVA_10418, LYTVA_24447
OG0004301	CAEEL07551	LYTVA_17218
OG0004302	CAEEL07295	LYTVA_27877
OG0004303	CAEEL12783	LYTVA_05571
OG0004304	CAEEL17137	LYTVA_08021
OG0004305	CAEEL02874	LYTVA_04211, LYTVA_07884
OG0004307	CAEEL00090	LYTVA_23176
OG0004308	CAEEL00320	LYTVA_27577, LYTVA_15253
OG0004309	CAEEL13877	LYTVA_20861
OG0004310	CAEEL02565	LYTVA_21824
OG0004312	CAEEL05846	LYTVA_13567, LYTVA_05872
OG0004314	CAEEL00001	LYTVA_09224
OG0004316	CAEEL10340	LYTVA_04481
OG0004317	CAEEL07185	LYTVA_23919
OG0004321	CAEEL11975	LYTVA_13173
OG0004324	CAEEL07830	LYTVA_01961
OG0004328	CAEEL00916	LYTVA_05322
OG0004329	CAEEL16040	LYTVA_10469
OG0004331	CAEEL11038	LYTVA_27302, LYTVA_21103
OG0004332	CAEEL19699	LYTVA_13221
OG0004333	CAEEL19900	LYTVA_21119
OG0004334	CAEEL04372	LYTVA_23900
OG0004335	CAEEL09206	LYTVA_05831, LYTVA_03828
OG0004338	CAEEL07793	LYTVA_14064
OG0004345	CAEEL06934	LYTVA_15243
OG0004348	CAEEL08518	LYTVA_06128
OG0004349	CAEEL06923, CAEEL06922	LYTVA_06151
OG0004350	CAEEL01588	LYTVA_13333
OG0004351	CAEEL08854	LYTVA_20511
OG0004353	CAEEL03078	LYTVA_00606, LYTVA_13736
OG0004355	CAEEL17139	LYTVA_19137
OG0004356	CAEEL10602	LYTVA_23236
OG0004357	CAEEL01908	LYTVA_09241
OG0004358	CAEEL10874	LYTVA_17523
OG0004359	CAEEL05118	LYTVA_02266
OG0004360	CAEEL08760	LYTVA_09179, LYTVA_28719
OG0004362	CAEEL01360	LYTVA_21740
OG0004364	CAEEL05913	LYTVA_02485
OG0004365	CAEEL00507	LYTVA_05834
OG0004368	CAEEL20084	LYTVA_06379
OG0004369	CAEEL08210	LYTVA_09883
OG0004370	CAEEL03244, CAEEL09918	LYTVA_30229
OG0004373	CAEEL05891	LYTVA_12488
OG0004374	CAEEL07100	LYTVA_22107
OG0004377	CAEEL07838	LYTVA_23335
OG0004378	CAEEL08612	LYTVA_15604
OG0004379	CAEEL06174	LYTVA_28643
OG0004381	CAEEL00194	LYTVA_18126
OG0004382	CAEEL06795	LYTVA_18561
OG0004388	CAEEL02922	LYTVA_16559, LYTVA_07165
OG0004390	CAEEL10569	LYTVA_24758
OG0004391	CAEEL09690	LYTVA_09306, LYTVA_24715
OG0004393	CAEEL19535	LYTVA_06799
OG0004394	CAEEL00556	LYTVA_30193, LYTVA_14506
OG0004396	CAEEL05746	LYTVA_05452
OG0004398	CAEEL09179	LYTVA_05438
OG0004399	CAEEL12106	LYTVA_18756
OG0004401	CAEEL08851	LYTVA_06522
OG0004402	CAEEL07455	LYTVA_17681, LYTVA_05123
OG0004404	CAEEL00266	LYTVA_29981
OG0004407	CAEEL15656	LYTVA_09960
OG0004409	CAEEL18900	LYTVA_18965
OG0004417	CAEEL04605	LYTVA_08260
OG0004419	CAEEL07142	LYTVA_10302
OG0004423	CAEEL08323, CAEEL04481, CAEEL04480	LYTVA_27161
OG0004425	CAEEL04267	LYTVA_04158
OG0004459	CAEEL09113	LYTVA_10441, LYTVA_04612, LYTVA_18197
OG0004460	CAEEL05618, CAEEL12160	LYTVA_05295, LYTVA_29632
OG0004462	CAEEL07505	LYTVA_20076
OG0004465	CAEEL14659	LYTVA_25687, LYTVA_12969
OG0004467	CAEEL08802	LYTVA_29939
OG0004468	CAEEL08068, CAEEL00974	LYTVA_02592, LYTVA_18913
OG0004471	CAEEL07653	LYTVA_02607
OG0004472	CAEEL02040	LYTVA_08562
OG0004474	CAEEL04978, CAEEL19704	LYTVA_28353
OG0004476	CAEEL09485	LYTVA_16113
OG0004477	CAEEL01083	LYTVA_00888
OG0004479	CAEEL01982	LYTVA_00476, LYTVA_04117, LYTVA_07724
OG0004481	CAEEL01863	LYTVA_30175
OG0004484	CAEEL03718, CAEEL03716	LYTVA_00935
OG0004486	CAEEL02086	LYTVA_17364
OG0004487	CAEEL04119	LYTVA_15851
OG0004490	CAEEL15483	LYTVA_28558
OG0004493	CAEEL07084	LYTVA_27458
OG0004494	CAEEL06691	LYTVA_00181
OG0004495	CAEEL00990	LYTVA_01540
OG0004496	CAEEL17616	LYTVA_14373
OG0004498	CAEEL07493	LYTVA_12145, LYTVA_00159, LYTVA_28363
OG0004500	CAEEL07302, CAEEL06408	LYTVA_20358
OG0004505	CAEEL02342, CAEEL10487	LYTVA_20170
OG0004506	CAEEL09652	LYTVA_19692
OG0004507	CAEEL02892	LYTVA_06354, LYTVA_26743
OG0004509	CAEEL08073, CAEEL06714	LYTVA_02030, LYTVA_02021, LYTVA_16763
OG0004513	CAEEL02074	LYTVA_19138
OG0004514	CAEEL07361	LYTVA_16044
OG0004516	CAEEL02959, CAEEL09798	LYTVA_27324, LYTVA_16585
OG0004518	CAEEL18955	LYTVA_14613, LYTVA_02025
OG0004519	CAEEL09657	LYTVA_25742
OG0004520	CAEEL04837	LYTVA_16032
OG0004523	CAEEL05687	LYTVA_02111
OG0004525	CAEEL03911	LYTVA_04264, LYTVA_18553
OG0004532	CAEEL10922	LYTVA_16802
OG0004533	CAEEL01233	LYTVA_29598
OG0004535	CAEEL05920	LYTVA_01326
OG0004538	CAEEL15076	LYTVA_26379
OG0004539	CAEEL15237	LYTVA_28625
OG0004542	CAEEL08914	LYTVA_17843
OG0004543	CAEEL06797	LYTVA_02542, LYTVA_13630, LYTVA_13629, LYTVA_27820
OG0004544	CAEEL10954	LYTVA_24449
OG0004545	CAEEL06229	LYTVA_25949, LYTVA_02321
OG0004546	CAEEL12390	LYTVA_26469
OG0004548	CAEEL05049	LYTVA_04949, LYTVA_13430
OG0004551	CAEEL07605	LYTVA_08055
OG0004552	CAEEL14818	LYTVA_27213
OG0004553	CAEEL01890	LYTVA_11543, LYTVA_25544
OG0004554	CAEEL12132	LYTVA_17490
OG0004555	CAEEL01286	LYTVA_03872
OG0004557	CAEEL19316	LYTVA_02192
OG0004563	CAEEL05628	LYTVA_23594, LYTVA_13340
OG0004564	CAEEL15096	LYTVA_29664
OG0004566	CAEEL08060	LYTVA_11051, LYTVA_17110
OG0004567	CAEEL19136, CAEEL09098	LYTVA_18454
OG0004569	CAEEL05747	LYTVA_09982
OG0004572	CAEEL15485	LYTVA_23087
OG0004573	CAEEL03080	LYTVA_17192, LYTVA_07834
OG0004574	CAEEL05144	LYTVA_20772
OG0004577	CAEEL02135, CAEEL02134	LYTVA_11608
OG0004578	CAEEL07197, CAEEL15445	LYTVA_26903
OG0004579	CAEEL12615	LYTVA_18859
OG0004581	CAEEL20357	LYTVA_28885
OG0004582	CAEEL14132	LYTVA_19263
OG0004583	CAEEL07667	LYTVA_15816
OG0004584	CAEEL07066	LYTVA_28504
OG0004585	CAEEL02092	LYTVA_04116
OG0004589	CAEEL09315	LYTVA_09509
OG0004590	CAEEL07891	LYTVA_05932
OG0004592	CAEEL05824	LYTVA_02889
OG0004593	CAEEL18389	LYTVA_06299
OG0004596	CAEEL00832	LYTVA_23208
OG0004597	CAEEL15344	LYTVA_05808
OG0004598	CAEEL02939, CAEEL06555, CAEEL06534, CAEEL20764	LYTVA_04923
OG0004599	CAEEL18962	LYTVA_22073
OG0004602	CAEEL17403	LYTVA_07552, LYTVA_23290
OG0004603	CAEEL01453	LYTVA_15394
OG0004609	CAEEL01549, CAEEL18748	LYTVA_25027
OG0004610	CAEEL01077	LYTVA_15593
OG0004611	CAEEL06872	LYTVA_03557
OG0004612	CAEEL17404	LYTVA_14652
OG0004613	CAEEL11219	LYTVA_16660
OG0004614	CAEEL14871	LYTVA_20720, LYTVA_20719
OG0004616	CAEEL02677	LYTVA_00918
OG0004619	CAEEL07756	LYTVA_04247
OG0004621	CAEEL01185	LYTVA_28481
OG0004622	CAEEL00340, CAEEL00339	LYTVA_09479
OG0004626	CAEEL02718	LYTVA_13913, LYTVA_09916
OG0004628	CAEEL08879	LYTVA_10287
OG0004630	CAEEL04593	LYTVA_20130
OG0004631	CAEEL04543, CAEEL20866, CAEEL16837	LYTVA_01130
OG0004633	CAEEL05017, CAEEL04995, CAEEL07556	LYTVA_19530
OG0004634	CAEEL04100	LYTVA_18328, LYTVA_15495
OG0004635	CAEEL00310	LYTVA_00293, LYTVA_15165
OG0004639	CAEEL10507	LYTVA_06644, LYTVA_25887
OG0004641	CAEEL19853	LYTVA_14378
OG0004642	CAEEL00483	LYTVA_01586
OG0004644	CAEEL03030	LYTVA_08153
OG0004648	CAEEL08010	LYTVA_03524
OG0004649	CAEEL08731	LYTVA_10236
OG0004652	CAEEL00605	LYTVA_27671
OG0004654	CAEEL11750	LYTVA_21675
OG0004655	CAEEL08002	LYTVA_08466
OG0004656	CAEEL20024, CAEEL05907	LYTVA_18760
OG0004657	CAEEL03111	LYTVA_18672
OG0004658	CAEEL10598, CAEEL10597	LYTVA_20135
OG0004662	CAEEL07384, CAEEL15414	LYTVA_29731, LYTVA_02690
OG0004663	CAEEL07711	LYTVA_05938
OG0004664	CAEEL14781	LYTVA_20638
OG0004671	CAEEL07417	LYTVA_21221
OG0004672	CAEEL13478, CAEEL04196	LYTVA_09235
OG0004674	CAEEL04819	LYTVA_04839, LYTVA_28228
OG0004675	CAEEL00752	LYTVA_29989, LYTVA_25113
OG0004677	CAEEL15841	LYTVA_30124
OG0004678	CAEEL08038	LYTVA_19924
OG0004681	CAEEL07293	LYTVA_09470, LYTVA_19889, LYTVA_19888
OG0004682	CAEEL05023	LYTVA_24734
OG0004683	CAEEL15952	LYTVA_20336
OG0004684	CAEEL14663	LYTVA_23257
OG0004685	CAEEL09080	LYTVA_06896
OG0004687	CAEEL14139	LYTVA_17898
OG0004689	CAEEL04374	LYTVA_19241, LYTVA_24022, LYTVA_15222
OG0004690	CAEEL19211, CAEEL07164, CAEEL19526	LYTVA_02921
OG0004694	CAEEL10169	LYTVA_09383
OG0004699	CAEEL06377	LYTVA_11171
OG0004700	CAEEL14721	LYTVA_06651
OG0004703	CAEEL06877	LYTVA_20677
OG0004705	CAEEL07549	LYTVA_23090, LYTVA_23089
OG0004708	CAEEL19872	LYTVA_09002
OG0004711	CAEEL00544	LYTVA_14580, LYTVA_27491
OG0004728	CAEEL00538	LYTVA_11232, LYTVA_03716
OG0004730	CAEEL07318	LYTVA_14092
OG0004731	CAEEL07767	LYTVA_08845, LYTVA_24480
OG0004733	CAEEL14033	LYTVA_08122, LYTVA_00358
OG0004738	CAEEL01347	LYTVA_08474
OG0004739	CAEEL11525, CAEEL11526	LYTVA_00536, LYTVA_25049
OG0004740	CAEEL00607	LYTVA_03548
OG0004743	CAEEL09903	LYTVA_29733, LYTVA_09642, LYTVA_20623
OG0004744	CAEEL01018	LYTVA_21730
OG0004746	CAEEL06526, CAEEL06525	LYTVA_25321
OG0004747	CAEEL05338	LYTVA_23129
OG0004749	CAEEL01493	LYTVA_25597, LYTVA_15360
OG0004752	CAEEL01146	LYTVA_02105
OG0004753	CAEEL05745	LYTVA_19840
OG0004754	CAEEL09862	LYTVA_17996
OG0004755	CAEEL05081	LYTVA_22436
OG0004756	CAEEL04839	LYTVA_19213
OG0004758	CAEEL07889	LYTVA_27035
OG0004759	CAEEL14427	LYTVA_27240
OG0004760	CAEEL04521	LYTVA_10449
OG0004763	CAEEL09072, CAEEL20382	LYTVA_05745
OG0004764	CAEEL08826	LYTVA_01192, LYTVA_02309
OG0004765	CAEEL05458	LYTVA_14721
OG0004766	CAEEL11340	LYTVA_11836
OG0004767	CAEEL15300	LYTVA_09965
OG0004768	CAEEL15484	LYTVA_09373
OG0004769	CAEEL12780	LYTVA_25262
OG0004770	CAEEL01889	LYTVA_07797
OG0004772	CAEEL18433	LYTVA_07934
OG0004776	CAEEL08387	LYTVA_13845
OG0004781	CAEEL08433	LYTVA_04863
OG0004784	CAEEL12805	LYTVA_22879, LYTVA_05845
OG0004785	CAEEL06884	LYTVA_15886, LYTVA_26181
OG0004787	CAEEL05444	LYTVA_29060
OG0004789	CAEEL02896	LYTVA_25879
OG0004790	CAEEL09153	LYTVA_30172
OG0004791	CAEEL06281	LYTVA_25093
OG0004792	CAEEL07537	LYTVA_29937
OG0004793	CAEEL04135, CAEEL04136	LYTVA_06904
OG0004794	CAEEL18384	LYTVA_22570
OG0004795	CAEEL08472	LYTVA_22825, LYTVA_00644
OG0004797	CAEEL00938	LYTVA_04693, LYTVA_15847
OG0004798	CAEEL13028, CAEEL13027	LYTVA_04560
OG0004803	CAEEL01421, CAEEL18833	LYTVA_27178
OG0004805	CAEEL12139	LYTVA_07641
OG0004808	CAEEL02473, CAEEL11207	LYTVA_29396
OG0004811	CAEEL01647	LYTVA_15091
OG0004812	CAEEL13048, CAEEL18140	LYTVA_09278
OG0004813	CAEEL00671	LYTVA_10962
OG0004814	CAEEL07145	LYTVA_12805
OG0004816	CAEEL16537	LYTVA_26235
OG0004817	CAEEL06643	LYTVA_05490, LYTVA_29184
OG0004818	CAEEL19418	LYTVA_07214
OG0004819	CAEEL17427	LYTVA_19480
OG0004820	CAEEL02793	LYTVA_28665
OG0004822	CAEEL08056	LYTVA_26300
OG0004825	CAEEL11735	LYTVA_26468
OG0004826	CAEEL15579	LYTVA_05311
OG0004828	CAEEL10102	LYTVA_00844, LYTVA_03563
OG0004829	CAEEL10445	LYTVA_23676, LYTVA_16397
OG0004832	CAEEL07284	LYTVA_17819
OG0004833	CAEEL01811, CAEEL01810, CAEEL17285, CAEEL17797, CAEEL16922	LYTVA_24781
OG0004838	CAEEL14322	LYTVA_13698
OG0004839	CAEEL00540	LYTVA_18652
OG0004840	CAEEL00561	LYTVA_08791, LYTVA_13386
OG0004841	CAEEL02557	LYTVA_07534
OG0004842	CAEEL15435	LYTVA_20536
OG0004843	CAEEL04542	LYTVA_03951
OG0004844	CAEEL14096	LYTVA_20432
OG0004849	CAEEL05685	LYTVA_06399
OG0004851	CAEEL09166	LYTVA_06855
OG0004852	CAEEL08142	LYTVA_12192
OG0004853	CAEEL20498	LYTVA_13585
OG0004856	CAEEL19311	LYTVA_02436
OG0004858	CAEEL09152	LYTVA_12887
OG0004860	CAEEL06108	LYTVA_12083
OG0004862	CAEEL08490	LYTVA_20382
OG0004863	CAEEL15773	LYTVA_24197
OG0004864	CAEEL09721, CAEEL09722	LYTVA_18864
OG0004865	CAEEL07300	LYTVA_13322
OG0004866	CAEEL11181	LYTVA_29240
OG0004870	CAEEL11148	LYTVA_22280
OG0004871	CAEEL08934	LYTVA_19627
OG0004874	CAEEL06394	LYTVA_25312
OG0004875	CAEEL02867	LYTVA_04305
OG0004877	CAEEL07946, CAEEL07947	LYTVA_01744
OG0004880	CAEEL10160	LYTVA_30106
OG0004881	CAEEL06389	LYTVA_12397
OG0004882	CAEEL20468	LYTVA_17242
OG0004884	CAEEL16735	LYTVA_05315
OG0004887	CAEEL07579	LYTVA_16765, LYTVA_23110
OG0004889	CAEEL04283	LYTVA_14001
OG0004890	CAEEL07834, CAEEL07833	LYTVA_23329
OG0004891	CAEEL20745	LYTVA_17574, LYTVA_21695
OG0004893	CAEEL00322	LYTVA_22575
OG0004896	CAEEL17820	LYTVA_14134
OG0004897	CAEEL08009	LYTVA_04150
OG0004898	CAEEL09548	LYTVA_27619
OG0004899	CAEEL09181	LYTVA_28880
OG0004900	CAEEL07133	LYTVA_26142
OG0004901	CAEEL20837	LYTVA_26297
OG0004902	CAEEL15345	LYTVA_05303
OG0004903	CAEEL00424	LYTVA_08798
OG0004904	CAEEL09286	LYTVA_28186
OG0004906	CAEEL14478	LYTVA_15393
OG0004907	CAEEL03774, CAEEL04312	LYTVA_12073
OG0004911	CAEEL08171	LYTVA_04944
OG0004913	CAEEL04759, CAEEL19345	LYTVA_03275, LYTVA_09461
OG0004917	CAEEL02599	LYTVA_27783, LYTVA_27787
OG0004919	CAEEL05201	LYTVA_08266
OG0004922	CAEEL03541	LYTVA_07877
OG0004923	CAEEL07594	LYTVA_15555
OG0004924	CAEEL19399, CAEEL02108	LYTVA_15379
OG0004925	CAEEL12266	LYTVA_04956, LYTVA_29600
OG0004926	CAEEL03668	LYTVA_14439, LYTVA_28278, LYTVA_18284
OG0004927	CAEEL14292	LYTVA_08841
OG0004928	CAEEL00896	LYTVA_07781
OG0004929	CAEEL01165	LYTVA_12226
OG0004930	CAEEL07601	LYTVA_24990
OG0004931	CAEEL18664	LYTVA_29447
OG0004932	CAEEL13052	LYTVA_07355
OG0004934	CAEEL18162	LYTVA_27689
OG0004935	CAEEL05576, CAEEL06452, CAEEL08089	LYTVA_06910
OG0004937	CAEEL15861	LYTVA_16606
OG0004939	CAEEL07671	LYTVA_25280
OG0004940	CAEEL02013	LYTVA_00861
OG0004941	CAEEL09039	LYTVA_17261
OG0004944	CAEEL11095	LYTVA_18311
OG0004946	CAEEL04126	LYTVA_27839
OG0004947	CAEEL00845	LYTVA_10586
OG0004952	CAEEL16397	LYTVA_18703
OG0004954	CAEEL15813	LYTVA_13647
OG0004955	CAEEL07135	LYTVA_09606
OG0004960	CAEEL10532	LYTVA_18431
OG0004961	CAEEL08261	LYTVA_24158
OG0004962	CAEEL12650	LYTVA_20013, LYTVA_11942
OG0004963	CAEEL02957	LYTVA_11708, LYTVA_13526, LYTVA_11711
OG0004964	CAEEL08584	LYTVA_05433
OG0004967	CAEEL01452	LYTVA_12368
OG0004968	CAEEL01209	LYTVA_28812, LYTVA_21468
OG0004969	CAEEL00449	LYTVA_28485
OG0004970	CAEEL00883	LYTVA_02200
OG0004972	CAEEL09033, CAEEL08011	LYTVA_08815
OG0004973	CAEEL04625	LYTVA_24609
OG0004975	CAEEL09604, CAEEL09605, CAEEL09603	LYTVA_12144
OG0004976	CAEEL07289	LYTVA_09782, LYTVA_29015
OG0004979	CAEEL08214	LYTVA_02189
OG0004980	CAEEL02291	LYTVA_11342
OG0004981	CAEEL09447	LYTVA_04981, LYTVA_04980
OG0004982	CAEEL04257	LYTVA_04774, LYTVA_04776
OG0004983	CAEEL20664	LYTVA_16372
OG0004985	CAEEL12156	LYTVA_23048
OG0004987	CAEEL08200	LYTVA_28680, LYTVA_01478
OG0004988	CAEEL17794, CAEEL18022	LYTVA_17216
OG0004989	CAEEL05203	LYTVA_04727, LYTVA_02393
OG0004991	CAEEL09801	LYTVA_29890
OG0004993	CAEEL15309	LYTVA_03573, LYTVA_12493
OG0004996	CAEEL17438, CAEEL11752	LYTVA_02271
OG0004997	CAEEL04822	LYTVA_17036
OG0004999	CAEEL05368	LYTVA_17299, LYTVA_00003
OG0005002	CAEEL01672	LYTVA_14355
OG0005003	CAEEL01322, CAEEL00099	LYTVA_29350
OG0005009	CAEEL18496, CAEEL07665	LYTVA_04586
OG0005014	CAEEL11918	LYTVA_05362
OG0005015	CAEEL11900	LYTVA_02386, LYTVA_15052
OG0005038	CAEEL10919	LYTVA_28907
OG0005040	CAEEL00444	LYTVA_23868
OG0005044	CAEEL18052, CAEEL08925	LYTVA_16439
OG0005045	CAEEL02865, CAEEL15654, CAEEL18839, CAEEL19319	LYTVA_22880
OG0005048	CAEEL08395	LYTVA_00067, LYTVA_16337
OG0005049	CAEEL05912	LYTVA_10509
OG0005053	CAEEL05072	LYTVA_28457
OG0005055	CAEEL15917	LYTVA_27000
OG0005061	CAEEL06935	LYTVA_18064, LYTVA_05156
OG0005062	CAEEL15834	LYTVA_12363
OG0005064	CAEEL02804	LYTVA_15780
OG0005065	CAEEL15959	LYTVA_29321
OG0005067	CAEEL09402	LYTVA_20703
OG0005068	CAEEL06007	LYTVA_00926
OG0005069	CAEEL20392, CAEEL03480, CAEEL07766, CAEEL05483, CAEEL05440	LYTVA_05605
OG0005072	CAEEL08088	LYTVA_12699
OG0005075	CAEEL12679, CAEEL12680	LYTVA_08643
OG0005076	CAEEL00314	LYTVA_24637
OG0005077	CAEEL03715	LYTVA_00928, LYTVA_05286
OG0005081	CAEEL00648	LYTVA_15839
OG0005084	CAEEL10424	LYTVA_01666
OG0005086	CAEEL10116	LYTVA_19054
OG0005087	CAEEL00397	LYTVA_18921
OG0005089	CAEEL01129	LYTVA_04803
OG0005092	CAEEL10329	LYTVA_12997
OG0005094	CAEEL01147	LYTVA_22116
OG0005095	CAEEL09367	LYTVA_14778, LYTVA_12505
OG0005096	CAEEL01063	LYTVA_08413
OG0005097	CAEEL03077	LYTVA_29826
OG0005100	CAEEL09224	LYTVA_13181
OG0005102	CAEEL01712	LYTVA_20026
