Orthogroup	CAEEL	STRPU_ok
OG0001932	CAEEL18548, CAEEL17132	STRPU_06651
OG0001934	CAEEL04980, CAEEL04981	STRPU_02193, STRPU_09229
OG0001935	CAEEL01455	STRPU_24558
OG0001939	CAEEL05317	STRPU_25917, STRPU_25918
OG0001940	CAEEL08846	STRPU_14325
OG0001945	CAEEL05071	STRPU_17291
OG0001946	CAEEL11023	STRPU_04786
OG0001947	CAEEL20697	STRPU_23003, STRPU_00878
OG0001948	CAEEL15692	STRPU_20590
OG0001949	CAEEL19721	STRPU_15208, STRPU_15265
OG0001950	CAEEL05818	STRPU_18311, STRPU_01135, STRPU_18441, STRPU_18407
OG0001951	CAEEL08644, CAEEL02798	STRPU_22044
OG0001952	CAEEL00959	STRPU_07473, STRPU_12536
OG0001953	CAEEL01457	STRPU_01422, STRPU_08746
OG0001958	CAEEL19146	STRPU_24711
OG0001961	CAEEL11703	STRPU_16845
OG0001962	CAEEL07745	STRPU_17534
OG0001963	CAEEL09651	STRPU_26701
OG0001964	CAEEL12015, CAEEL18880	STRPU_06679
OG0001965	CAEEL15340	STRPU_01429, STRPU_01430, STRPU_08740
OG0001966	CAEEL15352, CAEEL06723	STRPU_22003, STRPU_22004, STRPU_22002, STRPU_22658
OG0001968	CAEEL10639	STRPU_20270
OG0001969	CAEEL09244, CAEEL09472, CAEEL00361	STRPU_27401
OG0001971	CAEEL16320, CAEEL14231, CAEEL18293, CAEEL18291, CAEEL04802, CAEEL10583	STRPU_16337, STRPU_16368
OG0001974	CAEEL10261	STRPU_02192, STRPU_09228
OG0001985	CAEEL08373, CAEEL02584, CAEEL02585	STRPU_14835
OG0001987	CAEEL06766	STRPU_15215, STRPU_15162
OG0001988	CAEEL02095	STRPU_07708
OG0001989	CAEEL20436	STRPU_02360, STRPU_12771
OG0001990	CAEEL18486	STRPU_20217, STRPU_20218
OG0001991	CAEEL08725	STRPU_07953, STRPU_07962
OG0001992	CAEEL00543	STRPU_21804
OG0001993	CAEEL15736	STRPU_10430
OG0001994	CAEEL19344, CAEEL02372	STRPU_14768, STRPU_02555
OG0001996	CAEEL07117	STRPU_21006
OG0001998	CAEEL08296	STRPU_14372
OG0001999	CAEEL06715	STRPU_00626, STRPU_08926
OG0002000	CAEEL08459	STRPU_18721, STRPU_18730, STRPU_23109, STRPU_23095
OG0002001	CAEEL07856	STRPU_22133, STRPU_08080
OG0002002	CAEEL05495, CAEEL09310, CAEEL01852	STRPU_19981, STRPU_01210, STRPU_13275
OG0002003	CAEEL18663	STRPU_21851
OG0002004	CAEEL08821, CAEEL14586, CAEEL09383, CAEEL11550	STRPU_24569
OG0002005	CAEEL10504	STRPU_16754, STRPU_01729
OG0002006	CAEEL16051, CAEEL18232	STRPU_20323, STRPU_14074, STRPU_00846
OG0002008	CAEEL11706	STRPU_04363
OG0002009	CAEEL18123, CAEEL18838, CAEEL10136, CAEEL10135, CAEEL10131, CAEEL08207	STRPU_06125
OG0002011	CAEEL06587, CAEEL01459	STRPU_25413
OG0002013	CAEEL00803, CAEEL01317	STRPU_21921, STRPU_22925, STRPU_22926
OG0002015	CAEEL07232	STRPU_08637
OG0002016	CAEEL10751	STRPU_04756
OG0002017	CAEEL04551	STRPU_00368, STRPU_11030, STRPU_11031, STRPU_00369
OG0002018	CAEEL08242	STRPU_04995
OG0002020	CAEEL20282	STRPU_09473
OG0002021	CAEEL10833, CAEEL10005, CAEEL09715, CAEEL19049, CAEEL09714, CAEEL09716	STRPU_02439, STRPU_13625, STRPU_02440, STRPU_13623, STRPU_13624, STRPU_13622, STRPU_25099
OG0002023	CAEEL12418	STRPU_21651, STRPU_21715
OG0002026	CAEEL09267	STRPU_15399, STRPU_05265, STRPU_05250
OG0002027	CAEEL19841	STRPU_06369
OG0002031	CAEEL07288	STRPU_00644, STRPU_23058
OG0002032	CAEEL15092	STRPU_03804
OG0002035	CAEEL04843, CAEEL04846	STRPU_18829
OG0002036	CAEEL17432	STRPU_21769, STRPU_21705, STRPU_21770
OG0002037	CAEEL09947	STRPU_01040, STRPU_23400
OG0002042	CAEEL11958, CAEEL11961, CAEEL11957, CAEEL11960, CAEEL13817	STRPU_04785
OG0002043	CAEEL01497	STRPU_07222
OG0002057	CAEEL04582, CAEEL04584	STRPU_19229
OG0002058	CAEEL19167, CAEEL04214, CAEEL05165, CAEEL05708, CAEEL12727, CAEEL05570	STRPU_10768, STRPU_10570, STRPU_10571
OG0002059	CAEEL20695	STRPU_19592
OG0002062	CAEEL01567	STRPU_22454
OG0002063	CAEEL01336	STRPU_11651
OG0002064	CAEEL17790	STRPU_20818, STRPU_21062
OG0002066	CAEEL04964	STRPU_00055
OG0002067	CAEEL08430	STRPU_08273
OG0002068	CAEEL15280	STRPU_20506
OG0002073	CAEEL08416, CAEEL13072, CAEEL01141, CAEEL05593	STRPU_09676
OG0002074	CAEEL18383	STRPU_12818
OG0002075	CAEEL15213	STRPU_12716
OG0002076	CAEEL17850	STRPU_23547
OG0002077	CAEEL08392	STRPU_13341
OG0002079	CAEEL07901	STRPU_05491
OG0002080	CAEEL03246, CAEEL12691	STRPU_12273
OG0002081	CAEEL14941, CAEEL14928	STRPU_05901
OG0002086	CAEEL01985	STRPU_04575, STRPU_26633
OG0002087	CAEEL07742	STRPU_22994, STRPU_22996, STRPU_22991, STRPU_23597, STRPU_20103, STRPU_20076
OG0002090	CAEEL00790	STRPU_08335
OG0002094	CAEEL11189, CAEEL11187, CAEEL11188, CAEEL10823	STRPU_23249, STRPU_23832, STRPU_23869
OG0002097	CAEEL03161, CAEEL00098, CAEEL19231	STRPU_06535, STRPU_06565
OG0002099	CAEEL05221	STRPU_21840
OG0002101	CAEEL04990	STRPU_19346
OG0002102	CAEEL20714	STRPU_06587, STRPU_06586, STRPU_06513
OG0002103	CAEEL16392, CAEEL16394	STRPU_21394
OG0002104	CAEEL08654	STRPU_25435, STRPU_25437
OG0002105	CAEEL18772	STRPU_12769, STRPU_02357
OG0002106	CAEEL18235, CAEEL08825	STRPU_19950
OG0002107	CAEEL07845	STRPU_10115, STRPU_10041
OG0002108	CAEEL05450, CAEEL05957, CAEEL15378	STRPU_21693, STRPU_21758
OG0002122	CAEEL09431	STRPU_05448, STRPU_23914
OG0002123	CAEEL05315	STRPU_07154
OG0002124	CAEEL05107	STRPU_12980
OG0002125	CAEEL10327	STRPU_23305
OG0002131	CAEEL00336	STRPU_26857, STRPU_27387
OG0002133	CAEEL02043, CAEEL15670	STRPU_19375, STRPU_08906, STRPU_03034, STRPU_21173, STRPU_04016, STRPU_20131, STRPU_24175, STRPU_08763, STRPU_06960, STRPU_14565, STRPU_15954, STRPU_00156, STRPU_00145
OG0002135	CAEEL01398, CAEEL15762	STRPU_16889
OG0002139	CAEEL15822	STRPU_21129
OG0002142	CAEEL01037	STRPU_21904
OG0002143	CAEEL01697	STRPU_26801, STRPU_26800
OG0002144	CAEEL08787	STRPU_15216, STRPU_15163
OG0002145	CAEEL00125	STRPU_23880, STRPU_01920, STRPU_22764
OG0002146	CAEEL10604	STRPU_23230, STRPU_23218
OG0002147	CAEEL05229	STRPU_11081
OG0002148	CAEEL13205	STRPU_21577
OG0002149	CAEEL09018, CAEEL08046	STRPU_23241
OG0002151	CAEEL19229	STRPU_08939
OG0002152	CAEEL00179	STRPU_07904, STRPU_07930
OG0002154	CAEEL18065	STRPU_09541
OG0002156	CAEEL08424	STRPU_05360, STRPU_05070, STRPU_05146
OG0002157	CAEEL10861	STRPU_08588, STRPU_00303
OG0002160	CAEEL05075	STRPU_08290
OG0002163	CAEEL04144	STRPU_11832
OG0002164	CAEEL04595, CAEEL04594, CAEEL19903	STRPU_19135
OG0002165	CAEEL07004, CAEEL04348, CAEEL13880	STRPU_26072
OG0002166	CAEEL06693, CAEEL06692	STRPU_14593
OG0002167	CAEEL10771, CAEEL20502	STRPU_15754
OG0002168	CAEEL06529	STRPU_24315, STRPU_19155
OG0002169	CAEEL19452	STRPU_10191
OG0002170	CAEEL11886	STRPU_15901
OG0002171	CAEEL09511	STRPU_26259
OG0002173	CAEEL02072	STRPU_14738, STRPU_27218
OG0002175	CAEEL11081	STRPU_19597
OG0002177	CAEEL16080	STRPU_21636
OG0002179	CAEEL17210, CAEEL19563	STRPU_21296
OG0002182	CAEEL11866	STRPU_23612
OG0002184	CAEEL06428	STRPU_18607, STRPU_18606, STRPU_18635
OG0002185	CAEEL01312	STRPU_25310
OG0002187	CAEEL05615	STRPU_20018
OG0002188	CAEEL10832	STRPU_23046
OG0002190	CAEEL18099	STRPU_03778
OG0002191	CAEEL00670	STRPU_25105
OG0002201	CAEEL01613	STRPU_25369
OG0002211	CAEEL08596	STRPU_14750
OG0002213	CAEEL09259	STRPU_21333
OG0002215	CAEEL19732	STRPU_11599, STRPU_01346, STRPU_11604, STRPU_11603, STRPU_01343, STRPU_21306, STRPU_27216, STRPU_27215
OG0002216	CAEEL09929, CAEEL09930	STRPU_22652
OG0002217	CAEEL18475, CAEEL05058	STRPU_19421
OG0002218	CAEEL00880	STRPU_27333
OG0002221	CAEEL05780	STRPU_11361
OG0002222	CAEEL05529	STRPU_11454
OG0002224	CAEEL10158	STRPU_04620
OG0002225	CAEEL15252	STRPU_20789
OG0002226	CAEEL04806	STRPU_18952, STRPU_00675
OG0002227	CAEEL00491	STRPU_09398, STRPU_01560
OG0002228	CAEEL05227	STRPU_08800
OG0002229	CAEEL08325	STRPU_15198, STRPU_15255
OG0002236	CAEEL18503	STRPU_24823, STRPU_24821
OG0002237	CAEEL00004	STRPU_17380
OG0002239	CAEEL05928	STRPU_27056
OG0002240	CAEEL05366	STRPU_10910
OG0002241	CAEEL07281	STRPU_15218, STRPU_15166
OG0002242	CAEEL01267	STRPU_25749
OG0002243	CAEEL05910, CAEEL11717	STRPU_04202, STRPU_04242
OG0002244	CAEEL02764	STRPU_04996
OG0002246	CAEEL00010	STRPU_27096, STRPU_27097, STRPU_27086
OG0002248	CAEEL09675	STRPU_04364
OG0002251	CAEEL18329, CAEEL19690	STRPU_09471
OG0002252	CAEEL18710	STRPU_08300
OG0002253	CAEEL14203	STRPU_15065, STRPU_10167, STRPU_15064, STRPU_15063, STRPU_15062, STRPU_03858, STRPU_15895, STRPU_15896, STRPU_15897, STRPU_15898, STRPU_15894
OG0002255	CAEEL01086	STRPU_00240, STRPU_25979, STRPU_26128
OG0002257	CAEEL14323	STRPU_20518, STRPU_00192, STRPU_20517, STRPU_20547
OG0002258	CAEEL10467	STRPU_14466, STRPU_14465
OG0002259	CAEEL08231	STRPU_02533, STRPU_15151
OG0002260	CAEEL08208	STRPU_21065, STRPU_21064
OG0002261	CAEEL09054	STRPU_08447, STRPU_08414
OG0002262	CAEEL07374	STRPU_13698, STRPU_02378
OG0002263	CAEEL08085	STRPU_06874
OG0002264	CAEEL01891	STRPU_17295
OG0002265	CAEEL01664	STRPU_07673
OG0002266	CAEEL18931	STRPU_08422
OG0002270	CAEEL01255	STRPU_22303, STRPU_22321
OG0002272	CAEEL00181	STRPU_16446
OG0002275	CAEEL19733	STRPU_24013
OG0002277	CAEEL12016	STRPU_22599
OG0002278	CAEEL17984, CAEEL17983	STRPU_21391
OG0002280	CAEEL01565	STRPU_17219
OG0002282	CAEEL05126	STRPU_19538
OG0002283	CAEEL11974	STRPU_04126
OG0002284	CAEEL09475	STRPU_23250
OG0002286	CAEEL15075	STRPU_08813
OG0002288	CAEEL11923	STRPU_04687
OG0002289	CAEEL09428, CAEEL09935, CAEEL20243, CAEEL11495	STRPU_15815, STRPU_15862
OG0002293	CAEEL01475	STRPU_17875
OG0002294	CAEEL03275, CAEEL03274	STRPU_19133
OG0002316	CAEEL01858, CAEEL01859	STRPU_17537
OG0002317	CAEEL13995	STRPU_21329
OG0002318	CAEEL05991	STRPU_19786, STRPU_00784, STRPU_10456, STRPU_10457, STRPU_22054
OG0002321	CAEEL11607	STRPU_10154, STRPU_10091
OG0002322	CAEEL12636, CAEEL12634	STRPU_08602
OG0002324	CAEEL14861	STRPU_13570, STRPU_01589, STRPU_14002, STRPU_14003
OG0002325	CAEEL12660	STRPU_03805, STRPU_03824
OG0002326	CAEEL19309	STRPU_21342
OG0002327	CAEEL11423	STRPU_23595
OG0002331	CAEEL13492, CAEEL01768	STRPU_26088
OG0002332	CAEEL07378	STRPU_04027
OG0002335	CAEEL02679, CAEEL02678	STRPU_24684
OG0002336	CAEEL18832	STRPU_06708
OG0002340	CAEEL00545	STRPU_26084
OG0002341	CAEEL07757	STRPU_05759
OG0002342	CAEEL06352, CAEEL06355, CAEEL00891	STRPU_01084, STRPU_24216
OG0002343	CAEEL20506, CAEEL10734	STRPU_11537
OG0002344	CAEEL07661	STRPU_14480
OG0002346	CAEEL04391	STRPU_01631, STRPU_11970
OG0002348	CAEEL10632	STRPU_21258
OG0002348	CAEEL12095	STRPU_04971
OG0002350	CAEEL20154	STRPU_20358
OG0002352	CAEEL04784	STRPU_25485
OG0002354	CAEEL09038	STRPU_26150, STRPU_25861
OG0002355	CAEEL08630	STRPU_05391
OG0002356	CAEEL17852	STRPU_13024
OG0002357	CAEEL14198	STRPU_21637, STRPU_00290
OG0002358	CAEEL20542	STRPU_12621
OG0002359	CAEEL10259	STRPU_04441, STRPU_04440, STRPU_04439
OG0002360	CAEEL19089	STRPU_24025, STRPU_02637
OG0002361	CAEEL16240, CAEEL14724	STRPU_20865, STRPU_20902, STRPU_21152
OG0002362	CAEEL01494	STRPU_26957
OG0002363	CAEEL18180	STRPU_08483
OG0002366	CAEEL01476	STRPU_25360, STRPU_25361
OG0002367	CAEEL02851	STRPU_26541
OG0002368	CAEEL06921	STRPU_20691
OG0002369	CAEEL00665	STRPU_21201
OG0002370	CAEEL06782	STRPU_08158, STRPU_08155, STRPU_08154
OG0002371	CAEEL10782, CAEEL02897	STRPU_21823
OG0002373	CAEEL10724, CAEEL10847	STRPU_04172, STRPU_04171
OG0002374	CAEEL00989, CAEEL03595	STRPU_16223, STRPU_00101, STRPU_26262, STRPU_25329
OG0002375	CAEEL09148	STRPU_22143, STRPU_22144
OG0002376	CAEEL16557	STRPU_21584, STRPU_21585
OG0002377	CAEEL14877	STRPU_20991
OG0002378	CAEEL19717	STRPU_12622
OG0002379	CAEEL20511	STRPU_06263, STRPU_06307
OG0002386	CAEEL09550, CAEEL09554, CAEEL09516, CAEEL09558, CAEEL10037, CAEEL10035, CAEEL10034, CAEEL02219, CAEEL10004, CAEEL10036, CAEEL10003, CAEEL18245, CAEEL09777, CAEEL09779, CAEEL18243, CAEEL09790, CAEEL13282, CAEEL13308, CAEEL09785, CAEEL13488, CAEEL12023, CAEEL09591, CAEEL09835, CAEEL09778, CAEEL09784, CAEEL09786, CAEEL17777, CAEEL09982, CAEEL09983, CAEEL09977, CAEEL09551, CAEEL09974, CAEEL09973, CAEEL09979, CAEEL09976, CAEEL09981, CAEEL09975, CAEEL09984, CAEEL09783, CAEEL09553, CAEEL09555, CAEEL09556, CAEEL13171, CAEEL09559, CAEEL09557, CAEEL18244	STRPU_11120
OG0002396	CAEEL15127	STRPU_21072
OG0002400	CAEEL12685	STRPU_00984, STRPU_23458
OG0002402	CAEEL07971	STRPU_11673
OG0002406	CAEEL05272	STRPU_10508
OG0002407	CAEEL11836	STRPU_04443
OG0002408	CAEEL05340	STRPU_26022
OG0002409	CAEEL12380	STRPU_22412
OG0002410	CAEEL06445	STRPU_08063
OG0002411	CAEEL09509	STRPU_02645, STRPU_16168
OG0002413	CAEEL05456	STRPU_18616
OG0002414	CAEEL16542	STRPU_24737
OG0002415	CAEEL09540, CAEEL09394, CAEEL15033	STRPU_04146, STRPU_04145
OG0002416	CAEEL00247	STRPU_18051
OG0002421	CAEEL09266	STRPU_27357, STRPU_25383
OG0002422	CAEEL09220	STRPU_17611, STRPU_17617
OG0002424	CAEEL18326	STRPU_09801
OG0002429	CAEEL05601	STRPU_00222, STRPU_25962
OG0002433	CAEEL18398	STRPU_09122, STRPU_02094
OG0002434	CAEEL09324	STRPU_13364, STRPU_13384
OG0002437	CAEEL11549	STRPU_19870
OG0002439	CAEEL06145, CAEEL06146	STRPU_12224
OG0002441	CAEEL01735	STRPU_17739
OG0002442	CAEEL00999	STRPU_25860
OG0002443	CAEEL11867	STRPU_23447, STRPU_00994
OG0002444	CAEEL11588	STRPU_16740, STRPU_01712
OG0002445	CAEEL08003	STRPU_16901
OG0002446	CAEEL01328	STRPU_02116, STRPU_09151
OG0002448	CAEEL11664	STRPU_04423, STRPU_04344
OG0002450	CAEEL02915	STRPU_26697
OG0002453	CAEEL12607, CAEEL12794, CAEEL12792, CAEEL12793, CAEEL12796, CAEEL13671	STRPU_03521, STRPU_03584
OG0002454	CAEEL06870	STRPU_14731
OG0002456	CAEEL19152, CAEEL02912	STRPU_24626
OG0002461	CAEEL07388	STRPU_05312
OG0002476	CAEEL05868	STRPU_25129
OG0002476	CAEEL00590	STRPU_25898
OG0002477	CAEEL05771	STRPU_09798
OG0002481	CAEEL07210	STRPU_03676, STRPU_03664
OG0002486	CAEEL00554	STRPU_25111
OG0002487	CAEEL13022	STRPU_20804
OG0002489	CAEEL20456	STRPU_09635
OG0002490	CAEEL09795	STRPU_23133
OG0002492	CAEEL07791	STRPU_06750, STRPU_06747
OG0002494	CAEEL02924	STRPU_12559, STRPU_12558
OG0002495	CAEEL05776	STRPU_01889, STRPU_25206
OG0002497	CAEEL00487	STRPU_14057, STRPU_00867
OG0002499	CAEEL02172, CAEEL11853	STRPU_15787, STRPU_15790, STRPU_15793
OG0002500	CAEEL00642	STRPU_14559
OG0002502	CAEEL01666	STRPU_19040
OG0002503	CAEEL11848, CAEEL10709, CAEEL17654, CAEEL17049, CAEEL10625	STRPU_05769
OG0002504	CAEEL06712, CAEEL09129	STRPU_14756, STRPU_02567
OG0002505	CAEEL05922	STRPU_13547
OG0002506	CAEEL00901	STRPU_24659
OG0002507	CAEEL03010	STRPU_18656
OG0002509	CAEEL10641, CAEEL10642	STRPU_16015
OG0002510	CAEEL15444	STRPU_03146, STRPU_03126, STRPU_03104
OG0002511	CAEEL03054	STRPU_24965
OG0002512	CAEEL06721	STRPU_05394, STRPU_05395
OG0002516	CAEEL07616	STRPU_03861
OG0002518	CAEEL03272	STRPU_00560, STRPU_10679
OG0002519	CAEEL07683	STRPU_05579, STRPU_05638
OG0002520	CAEEL11387	STRPU_04851
OG0002523	CAEEL09506	STRPU_23311
OG0002524	CAEEL07737	STRPU_15505
OG0002527	CAEEL00425, CAEEL00799	STRPU_20128
OG0002528	CAEEL14274	STRPU_09781
OG0002529	CAEEL18703, CAEEL04668	STRPU_06614
OG0002530	CAEEL18169	STRPU_26632
OG0002532	CAEEL00641	STRPU_08489
OG0002533	CAEEL08550	STRPU_14961, STRPU_14991
OG0002534	CAEEL08629	STRPU_13252
OG0002537	CAEEL07418	STRPU_05697
OG0002541	CAEEL09534	STRPU_12563
OG0002542	CAEEL06956	STRPU_02464, STRPU_13601
OG0002543	CAEEL07344	STRPU_15054
OG0002544	CAEEL16419	STRPU_08960
OG0002545	CAEEL12452	STRPU_22618
OG0002547	CAEEL02085	STRPU_07853
OG0002548	CAEEL14464, CAEEL04858, CAEEL17540, CAEEL14091	STRPU_26333
OG0002549	CAEEL18135	STRPU_06812
OG0002552	CAEEL01916	STRPU_26915
OG0002553	CAEEL07705	STRPU_01916, STRPU_22760
OG0002554	CAEEL13829	STRPU_26264
OG0002557	CAEEL02904	STRPU_25407
OG0002558	CAEEL18130	STRPU_21365
OG0002559	CAEEL14654	STRPU_24313
OG0002561	CAEEL13357	STRPU_20465, STRPU_20515, STRPU_20545, STRPU_20520
OG0002562	CAEEL00489	STRPU_19181
OG0002563	CAEEL08940	STRPU_05413
OG0002564	CAEEL14884	STRPU_08467
OG0002565	CAEEL01779, CAEEL19992	STRPU_10373
OG0002566	CAEEL18146	STRPU_24312
OG0002567	CAEEL10185	STRPU_22654, STRPU_22655
OG0002569	CAEEL18770	STRPU_03925
OG0002570	CAEEL02126	STRPU_26462
OG0002571	CAEEL01329, CAEEL00047	STRPU_05752
OG0002572	CAEEL06422	STRPU_13089, STRPU_13111
OG0002574	CAEEL13992	STRPU_20737, STRPU_00733
OG0002587	CAEEL02535	STRPU_25738
OG0002590	CAEEL01823	STRPU_26209
OG0002593	CAEEL06340, CAEEL06341	STRPU_10563
OG0002594	CAEEL02859	STRPU_26054
OG0002598	CAEEL04239	STRPU_18497
OG0002599	CAEEL09489, CAEEL05240	STRPU_23341
OG0002600	CAEEL18751	STRPU_04205, STRPU_04245
OG0002601	CAEEL11850, CAEEL17493, CAEEL06460	STRPU_21528, STRPU_08560, STRPU_21183
OG0002602	CAEEL19298	STRPU_09236
OG0002605	CAEEL06425	STRPU_19114
OG0002608	CAEEL20298	STRPU_12429
OG0002609	CAEEL00486	STRPU_26812
OG0002610	CAEEL00976	STRPU_25580
OG0002611	CAEEL00525	STRPU_24642
OG0002614	CAEEL18150	STRPU_24170
OG0002617	CAEEL08131	STRPU_05735
OG0002618	CAEEL11865	STRPU_08357
OG0002620	CAEEL18902	STRPU_20225
OG0002623	CAEEL04862	STRPU_17650, STRPU_02272, STRPU_26873
OG0002624	CAEEL00996	STRPU_25392
OG0002630	CAEEL00017	STRPU_24825
OG0002633	CAEEL13867	STRPU_20983
OG0002636	CAEEL09021	STRPU_08552
OG0002638	CAEEL05543	STRPU_12855, STRPU_12843, STRPU_12856
OG0002643	CAEEL01960	STRPU_24098, STRPU_03500
OG0002644	CAEEL00760	STRPU_05208
OG0002645	CAEEL09814	STRPU_22722, STRPU_00705
OG0002646	CAEEL10837	STRPU_16405
OG0002649	CAEEL18434	STRPU_09342
OG0002651	CAEEL08032	STRPU_21640, STRPU_00294
OG0002652	CAEEL15940	STRPU_25607
OG0002653	CAEEL09022	STRPU_15427, STRPU_15428
OG0002655	CAEEL10857	STRPU_04772
OG0002656	CAEEL06531	STRPU_13628, STRPU_02436
OG0002658	CAEEL08300	STRPU_12627
OG0002659	CAEEL20147, CAEEL01412	STRPU_24553
OG0002660	CAEEL11563	STRPU_23517
OG0002661	CAEEL19789	STRPU_00634, STRPU_12504
OG0002662	CAEEL18190	STRPU_08796
OG0002663	CAEEL19742	STRPU_06640
OG0002665	CAEEL08820	STRPU_14899
OG0002666	CAEEL11407	STRPU_08318
OG0002667	CAEEL18607	STRPU_20135
OG0002668	CAEEL02604	STRPU_00218, STRPU_25957
OG0002670	CAEEL15710	STRPU_21338
OG0002675	CAEEL07843	STRPU_25910
OG0002677	CAEEL10901	STRPU_08818
OG0002678	CAEEL06946, CAEEL06945, CAEEL01197	STRPU_05803
OG0002679	CAEEL06006	STRPU_10913
OG0002682	CAEEL06028, CAEEL18330	STRPU_18260, STRPU_18249, STRPU_18278, STRPU_01178, STRPU_18275, STRPU_18269, STRPU_18272, STRPU_18246, STRPU_18251, STRPU_01181, STRPU_18256
OG0002683	CAEEL05356	STRPU_18999
OG0002706	CAEEL01248	STRPU_08180
OG0002707	CAEEL14138	STRPU_21211
OG0002708	CAEEL01926, CAEEL12503	STRPU_17906
OG0002710	CAEEL00009	STRPU_27060
OG0002712	CAEEL06583, CAEEL15212	STRPU_05441
OG0002714	CAEEL02672, CAEEL09684, CAEEL16105, CAEEL16248, CAEEL20570	STRPU_05988, STRPU_03960, STRPU_03943, STRPU_03946, STRPU_01867, STRPU_03953
OG0002715	CAEEL09830	STRPU_22385
OG0002717	CAEEL10017	STRPU_05918
OG0002718	CAEEL00842	STRPU_11194, STRPU_11192
OG0002720	CAEEL01232	STRPU_25908
OG0002722	CAEEL10808	STRPU_20668
OG0002723	CAEEL15616	STRPU_20955
OG0002726	CAEEL11743	STRPU_04170
OG0002729	CAEEL07853	STRPU_04189, STRPU_05017
OG0002732	CAEEL18402	STRPU_09513
OG0002736	CAEEL02362	STRPU_17138, STRPU_17137
OG0002739	CAEEL18472	STRPU_05782
OG0002740	CAEEL08842	STRPU_07027
OG0002742	CAEEL11403	STRPU_04623, STRPU_04645
OG0002743	CAEEL15922, CAEEL10167	STRPU_13731, STRPU_13730, STRPU_13561
OG0002744	CAEEL19735	STRPU_20203
OG0002745	CAEEL19081	STRPU_02101, STRPU_09128
OG0002746	CAEEL01862	STRPU_02712
OG0002747	CAEEL02596	STRPU_19987
OG0002749	CAEEL04068	STRPU_03742
OG0002750	CAEEL15826	STRPU_05890, STRPU_05883, STRPU_05889
OG0002752	CAEEL08631	STRPU_05098, STRPU_05177
OG0002754	CAEEL05821	STRPU_19146
OG0002756	CAEEL15160	STRPU_22617, STRPU_15483
OG0002757	CAEEL10443, CAEEL10442	STRPU_16016
OG0002758	CAEEL08816	STRPU_14770, STRPU_02553
OG0002759	CAEEL05573	STRPU_17448, STRPU_17464
OG0002760	CAEEL01867, CAEEL04221, CAEEL15912, CAEEL11644	STRPU_21963, STRPU_02056, STRPU_09083
OG0002761	CAEEL15590, CAEEL14895, CAEEL00850	STRPU_22391
OG0002762	CAEEL09378	STRPU_23512
OG0002763	CAEEL07952	STRPU_02576, STRPU_13132
OG0002764	CAEEL05636	STRPU_00371, STRPU_11033
OG0002765	CAEEL02125	STRPU_25983
OG0002766	CAEEL17597	STRPU_16287, STRPU_20947
OG0002767	CAEEL07319	STRPU_05363
OG0002769	CAEEL06751	STRPU_04973
OG0002770	CAEEL15397	STRPU_09918
OG0002771	CAEEL08070	STRPU_21371
OG0002772	CAEEL05686	STRPU_18998
OG0002773	CAEEL08029	STRPU_06531, STRPU_06568
OG0002774	CAEEL01682	STRPU_27389
OG0002776	CAEEL10866	STRPU_04138
OG0002777	CAEEL05935	STRPU_01234, STRPU_12064
OG0002778	CAEEL01937	STRPU_27395
OG0002779	CAEEL04477	STRPU_11214
OG0002779	CAEEL04475	STRPU_11212
OG0002780	CAEEL00693	STRPU_08346
OG0002781	CAEEL07517	STRPU_13462
OG0002782	CAEEL13024	STRPU_21282
OG0002785	CAEEL04710	STRPU_18431, STRPU_18474
OG0002786	CAEEL00215	STRPU_27079
OG0002787	CAEEL00388	STRPU_26221
OG0002788	CAEEL06416, CAEEL06417, CAEEL06418	STRPU_11931, STRPU_11886
OG0002790	CAEEL07625	STRPU_05011
OG0002791	CAEEL08790	STRPU_19372, STRPU_19378
OG0002793	CAEEL00646	STRPU_22931
OG0002794	CAEEL08878	STRPU_19654, STRPU_19666
OG0002795	CAEEL01282, CAEEL11361, CAEEL01243, CAEEL04352	STRPU_22527
OG0002799	CAEEL06026	STRPU_15407
OG0002812	CAEEL04925	STRPU_18819
OG0002813	CAEEL12256	STRPU_26244
OG0002814	CAEEL11682	STRPU_04449
OG0002817	CAEEL16563	STRPU_20552
OG0002818	CAEEL12185	STRPU_23661, STRPU_23635
OG0002821	CAEEL04059, CAEEL05816, CAEEL08337, CAEEL05031	STRPU_18790
OG0002824	CAEEL09125	STRPU_22435
OG0002825	CAEEL11091	STRPU_12448
OG0002826	CAEEL14759	STRPU_21882
OG0002828	CAEEL01168, CAEEL15704, CAEEL02989, CAEEL10595	STRPU_03094
OG0002832	CAEEL09362	STRPU_07633
OG0002833	CAEEL18192	STRPU_08236
OG0002835	CAEEL11751	STRPU_24399
OG0002836	CAEEL06399	STRPU_11034, STRPU_00372
OG0002837	CAEEL08616	STRPU_05330
OG0002839	CAEEL19253, CAEEL00645	STRPU_25051
OG0002841	CAEEL12135, CAEEL12134	STRPU_23168, STRPU_22818, STRPU_01977
OG0002842	CAEEL06196	STRPU_18957, STRPU_18970
OG0002843	CAEEL07774, CAEEL07773	STRPU_03092
OG0002844	CAEEL10756	STRPU_22625
OG0002845	CAEEL09656	STRPU_00988, STRPU_23454
OG0002847	CAEEL06961	STRPU_15551, STRPU_02248
OG0002848	CAEEL07668	STRPU_07604
OG0002850	CAEEL15763	STRPU_00386, STRPU_11047
