Orthogroup	CAEEL	HELIO_ok
OG0004787	CAEEL05444	HELIO_11880
OG0004789	CAEEL02896	HELIO_02951
OG0004790	CAEEL09153	HELIO_09080
OG0004791	CAEEL06281	HELIO_04438
OG0004792	CAEEL07537	HELIO_00048
OG0004793	CAEEL04135, CAEEL04136	HELIO_04702
OG0004794	CAEEL18384	HELIO_10483
OG0004795	CAEEL08472	HELIO_04401
OG0004797	CAEEL00938	HELIO_09940
OG0004805	CAEEL12139	HELIO_08364
OG0004808	CAEEL02473, CAEEL11207	HELIO_09802
OG0004811	CAEEL01647	HELIO_06670
OG0004812	CAEEL13048, CAEEL18140	HELIO_07425
OG0004813	CAEEL00671	HELIO_04418
OG0004814	CAEEL07145	HELIO_10146
OG0004816	CAEEL16537	HELIO_09964
OG0004817	CAEEL06643	HELIO_05937
OG0004818	CAEEL19418	HELIO_08168
OG0004819	CAEEL17427	HELIO_07897
OG0004820	CAEEL02793	HELIO_06487
OG0004822	CAEEL08056	HELIO_06062
OG0004825	CAEEL11735	HELIO_12252
OG0004826	CAEEL15579	HELIO_12537
OG0004828	CAEEL10102	HELIO_11628
OG0004830	CAEEL14471	HELIO_04244
OG0004832	CAEEL07284	HELIO_09217
OG0004835	CAEEL18124	HELIO_10353
OG0004836	CAEEL07499	HELIO_02324
OG0004837	CAEEL17416	HELIO_10521
OG0004838	CAEEL14322	HELIO_06565
OG0004839	CAEEL00540	HELIO_10868
OG0004840	CAEEL00561	HELIO_02085
OG0004841	CAEEL02557	HELIO_02585
OG0004842	CAEEL15435	HELIO_11832
OG0004843	CAEEL04542	HELIO_00834
OG0004844	CAEEL14096	HELIO_10522
OG0004845	CAEEL00830	HELIO_10157
OG0004848	CAEEL00267	HELIO_00069
OG0004849	CAEEL05685	HELIO_05423
OG0004851	CAEEL09166	HELIO_09616
OG0004854	CAEEL02729	HELIO_03818
OG0004856	CAEEL19311	HELIO_07832
OG0004858	CAEEL09152	HELIO_00650
OG0004859	CAEEL09290	HELIO_01723
OG0004860	CAEEL06108	HELIO_10679
OG0004862	CAEEL08490	HELIO_02985
OG0004863	CAEEL15773	HELIO_03006
OG0004864	CAEEL09721, CAEEL09722	HELIO_00612
OG0004865	CAEEL07300	HELIO_10000
OG0004866	CAEEL11181	HELIO_06524
OG0004870	CAEEL11148	HELIO_01880
OG0004871	CAEEL08934	HELIO_05857
OG0004873	CAEEL10496, CAEEL15348	HELIO_01289
OG0004874	CAEEL06394	HELIO_08597
OG0004875	CAEEL02867	HELIO_06367
OG0004877	CAEEL07946, CAEEL07947	HELIO_07852
OG0004880	CAEEL10160	HELIO_05730
OG0004881	CAEEL06389	HELIO_09700
OG0004882	CAEEL20468	HELIO_11618
OG0004884	CAEEL16735	HELIO_04646
OG0004887	CAEEL07579	HELIO_07078
OG0004889	CAEEL04283	HELIO_00127
OG0004890	CAEEL07834, CAEEL07833	HELIO_07765
OG0004893	CAEEL00322	HELIO_09946
OG0004896	CAEEL17820	HELIO_06128
OG0004898	CAEEL09548	HELIO_03240
OG0004899	CAEEL09181	HELIO_05066
OG0004900	CAEEL07133	HELIO_12225
OG0004901	CAEEL20837	HELIO_03599
OG0004902	CAEEL15345	HELIO_00778
OG0004903	CAEEL00424	HELIO_11087
OG0004904	CAEEL09286	HELIO_09534, HELIO_09535
OG0004906	CAEEL14478	HELIO_11147
OG0004907	CAEEL03774, CAEEL04312	HELIO_07173
OG0004911	CAEEL08171	HELIO_07544
OG0004913	CAEEL04759, CAEEL19345	HELIO_03203
OG0004917	CAEEL02599	HELIO_12189
OG0004919	CAEEL05201	HELIO_10921
OG0004922	CAEEL03541	HELIO_01685
OG0004923	CAEEL07594	HELIO_02565
OG0004924	CAEEL19399, CAEEL02108	HELIO_01952
OG0004925	CAEEL12266	HELIO_02062, HELIO_11064
OG0004926	CAEEL03668	HELIO_12251
OG0004927	CAEEL14292	HELIO_02619
OG0004928	CAEEL00896	HELIO_07307
OG0004929	CAEEL01165	HELIO_05264
OG0004930	CAEEL07601	HELIO_04712
OG0004931	CAEEL18664	HELIO_03708
OG0004932	CAEEL13052	HELIO_07987
OG0004934	CAEEL18162	HELIO_06258
OG0004935	CAEEL05576, CAEEL06452, CAEEL08089	HELIO_10326
OG0004939	CAEEL07671	HELIO_07398
OG0004940	CAEEL02013	HELIO_00273
OG0004941	CAEEL09039	HELIO_05073
OG0004944	CAEEL11095	HELIO_03756
OG0004946	CAEEL04126	HELIO_11986
OG0004947	CAEEL00845	HELIO_05661
OG0004952	CAEEL16397	HELIO_07510
OG0004954	CAEEL15813	HELIO_00661
OG0004955	CAEEL07135	HELIO_04551
OG0004960	CAEEL10532	HELIO_01905
OG0004961	CAEEL08261	HELIO_08946, HELIO_08945
OG0004962	CAEEL12650	HELIO_08746
OG0004963	CAEEL02957	HELIO_03790
OG0004964	CAEEL08584	HELIO_08341
OG0004967	CAEEL01452	HELIO_01089
OG0004968	CAEEL01209	HELIO_02336
OG0004969	CAEEL00449	HELIO_09351
OG0004972	CAEEL09033, CAEEL08011	HELIO_04464
OG0004973	CAEEL04625	HELIO_05536
OG0004975	CAEEL09604, CAEEL09605, CAEEL09603	HELIO_10270
OG0004976	CAEEL07289	HELIO_01915
OG0004978	CAEEL08000	HELIO_09650
OG0004979	CAEEL08214	HELIO_00535
OG0004980	CAEEL02291	HELIO_11727
OG0004981	CAEEL09447	HELIO_00009
OG0004982	CAEEL04257	HELIO_02000
OG0004983	CAEEL20664	HELIO_12041
OG0004985	CAEEL12156	HELIO_04047
OG0004988	CAEEL17794, CAEEL18022	HELIO_09379
OG0004989	CAEEL05203	HELIO_10003
OG0004993	CAEEL15309	HELIO_11040
OG0004996	CAEEL17438, CAEEL11752	HELIO_07732
OG0004997	CAEEL04822	HELIO_02145
OG0004999	CAEEL05368	HELIO_10797
OG0005000	CAEEL11120	HELIO_00957
OG0005002	CAEEL01672	HELIO_00270
OG0005003	CAEEL01322, CAEEL00099	HELIO_12173
OG0005009	CAEEL18496, CAEEL07665	HELIO_08064
OG0005014	CAEEL11918	HELIO_08846
OG0005015	CAEEL11900	HELIO_00171
OG0005038	CAEEL10919	HELIO_08881
OG0005040	CAEEL00444	HELIO_03252
OG0005044	CAEEL18052, CAEEL08925	HELIO_11709
OG0005045	CAEEL02865, CAEEL15654, CAEEL18839, CAEEL19319	HELIO_00283
OG0005048	CAEEL08395	HELIO_11538
OG0005049	CAEEL05912	HELIO_01695
OG0005053	CAEEL05072	HELIO_06875
OG0005055	CAEEL15917	HELIO_10170
OG0005061	CAEEL06935	HELIO_05370, HELIO_01775, HELIO_12377
OG0005062	CAEEL15834	HELIO_06933
OG0005064	CAEEL02804	HELIO_09180
OG0005067	CAEEL09402	HELIO_09151
OG0005068	CAEEL06007	HELIO_00432
OG0005069	CAEEL20392, CAEEL03480, CAEEL07766, CAEEL05483, CAEEL05440	HELIO_00608
OG0005072	CAEEL08088	HELIO_07254
OG0005075	CAEEL12679, CAEEL12680	HELIO_01457
OG0005076	CAEEL00314	HELIO_03009
OG0005077	CAEEL03715	HELIO_12239, HELIO_11769
OG0005079	CAEEL04258	HELIO_05403
OG0005081	CAEEL00648	HELIO_10431
OG0005084	CAEEL10424	HELIO_04922
OG0005086	CAEEL10116	HELIO_12467
OG0005087	CAEEL00397	HELIO_03767
OG0005089	CAEEL01129	HELIO_03232
OG0005090	CAEEL07862	HELIO_07695
OG0005092	CAEEL10329	HELIO_10004
OG0005093	CAEEL01263	HELIO_11993
OG0005094	CAEEL01147	HELIO_07446
OG0005095	CAEEL09367	HELIO_02872
OG0005096	CAEEL01063	HELIO_05731
OG0005097	CAEEL03077	HELIO_03002
OG0005100	CAEEL09224	HELIO_05545
OG0005102	CAEEL01712	HELIO_03306
OG0005104	CAEEL06404	HELIO_08531
OG0005106	CAEEL08221	HELIO_00174
OG0005108	CAEEL17437	HELIO_09620
OG0005109	CAEEL08735	HELIO_06364
OG0005110	CAEEL00788	HELIO_07929
OG0005111	CAEEL06161	HELIO_00407
OG0005112	CAEEL00664	HELIO_12392
OG0005114	CAEEL05264	HELIO_08371
OG0005118	CAEEL00391	HELIO_09205
OG0005119	CAEEL15595	HELIO_06477
OG0005120	CAEEL00721	HELIO_06478
OG0005121	CAEEL15242	HELIO_07490
OG0005124	CAEEL15904	HELIO_09426
OG0005125	CAEEL18933	HELIO_06800
OG0005126	CAEEL01900	HELIO_07265
OG0005130	CAEEL09169	HELIO_07663
OG0005131	CAEEL04955	HELIO_06662
OG0005136	CAEEL12272	HELIO_03710
OG0005139	CAEEL04623	HELIO_08485
OG0005140	CAEEL11450, CAEEL01348	HELIO_06865
OG0005142	CAEEL08707	HELIO_08045
OG0005143	CAEEL11317	HELIO_09545
OG0005144	CAEEL05847	HELIO_08022
OG0005146	CAEEL10882	HELIO_10854
OG0005147	CAEEL09090	HELIO_12761
OG0005149	CAEEL00546	HELIO_11654
OG0005151	CAEEL07956	HELIO_08645
OG0005154	CAEEL17431, CAEEL17429	HELIO_07276
OG0005155	CAEEL00411, CAEEL19156	HELIO_11097
OG0005157	CAEEL08876	HELIO_00904
OG0005158	CAEEL08905	HELIO_07792
OG0005160	CAEEL07790	HELIO_01025
OG0005164	CAEEL05870, CAEEL01827, CAEEL00921	HELIO_11468
OG0005166	CAEEL15691	HELIO_03529
OG0005168	CAEEL14712	HELIO_01751
OG0005169	CAEEL09655	HELIO_04343
OG0005171	CAEEL10803	HELIO_02326
OG0005172	CAEEL02363	HELIO_03955
OG0005175	CAEEL15716	HELIO_00780
OG0005176	CAEEL07557	HELIO_10190
OG0005178	CAEEL07469	HELIO_00616
OG0005179	CAEEL07168	HELIO_06111
OG0005180	CAEEL09248	HELIO_06975
OG0005181	CAEEL07703	HELIO_10980
OG0005183	CAEEL08543	HELIO_02806
OG0005184	CAEEL18223	HELIO_00770
OG0005187	CAEEL14730	HELIO_07825
OG0005188	CAEEL08965	HELIO_01778
OG0005191	CAEEL05362	HELIO_04472, HELIO_12152
OG0005192	CAEEL04804	HELIO_00944
OG0005193	CAEEL07091	HELIO_11765
OG0005194	CAEEL05882	HELIO_07040
OG0005196	CAEEL01072	HELIO_04481
OG0005197	CAEEL08230	HELIO_04130
OG0005199	CAEEL19265	HELIO_04408
OG0005200	CAEEL05998	HELIO_05628
OG0005201	CAEEL04588	HELIO_00986
OG0005202	CAEEL08971	HELIO_00823
OG0005204	CAEEL00557	HELIO_02257
OG0005205	CAEEL18834	HELIO_09166
OG0005206	CAEEL02109	HELIO_00103
OG0005207	CAEEL05270	HELIO_01768, HELIO_05809
OG0005209	CAEEL12392	HELIO_08974
OG0005210	CAEEL01507	HELIO_09612
OG0005212	CAEEL01431	HELIO_11385
OG0005215	CAEEL02018	HELIO_08665
OG0005217	CAEEL00519	HELIO_07358
OG0005221	CAEEL13148	HELIO_12033
OG0005222	CAEEL00417	HELIO_11738
OG0005223	CAEEL08867	HELIO_12613
OG0005224	CAEEL11021	HELIO_12119
OG0005228	CAEEL02900	HELIO_05235
OG0005229	CAEEL09302	HELIO_05105
OG0005230	CAEEL17555	HELIO_10429
OG0005231	CAEEL04101	HELIO_08456, HELIO_03312
OG0005232	CAEEL14162	HELIO_03764, HELIO_06511
OG0005233	CAEEL03305	HELIO_11325
OG0005234	CAEEL03034	HELIO_06720
OG0005237	CAEEL01570	HELIO_12667
OG0005238	CAEEL07258	HELIO_08810
OG0005239	CAEEL15608	HELIO_01800
OG0005240	CAEEL00076	HELIO_07718
OG0005247	CAEEL05013	HELIO_03585
OG0005248	CAEEL10051	HELIO_07455
OG0005249	CAEEL18813, CAEEL11117	HELIO_09091
OG0005250	CAEEL00202	HELIO_11964
OG0005252	CAEEL11797	HELIO_09098
OG0005253	CAEEL07486	HELIO_08516
OG0005254	CAEEL04182	HELIO_11756
OG0005255	CAEEL18693	HELIO_12776, HELIO_12775
OG0005257	CAEEL20337	HELIO_12651
OG0005258	CAEEL02600	HELIO_11477
OG0005259	CAEEL12389	HELIO_05855
OG0005260	CAEEL18095	HELIO_06476
OG0005261	CAEEL16553	HELIO_01034
OG0005262	CAEEL05690	HELIO_01811
OG0005266	CAEEL09384	HELIO_00296
OG0005267	CAEEL15615	HELIO_12160
OG0005269	CAEEL10603	HELIO_01373
OG0005272	CAEEL07617	HELIO_01300
OG0005273	CAEEL00093	HELIO_05543
OG0005275	CAEEL10805, CAEEL10806	HELIO_00836
OG0005276	CAEEL06716	HELIO_06790
OG0005277	CAEEL02345	HELIO_11392
OG0005278	CAEEL00673	HELIO_03246
OG0005279	CAEEL02901	HELIO_10579
OG0005280	CAEEL08138	HELIO_08673
OG0005281	CAEEL07157	HELIO_12345
OG0005285	CAEEL03081	HELIO_08821
OG0005286	CAEEL09226	HELIO_08675
OG0005287	CAEEL01803	HELIO_06450
OG0005289	CAEEL11634	HELIO_02712
OG0005292	CAEEL09126	HELIO_09153
OG0005293	CAEEL01396	HELIO_02688
OG0005294	CAEEL06222	HELIO_02763
OG0005298	CAEEL01976, CAEEL00675	HELIO_05115
OG0005299	CAEEL15482	HELIO_01167
OG0005300	CAEEL11534	HELIO_08983
OG0005301	CAEEL04628	HELIO_05934
OG0005303	CAEEL04461	HELIO_04042
OG0005305	CAEEL02568	HELIO_02967
OG0005309	CAEEL11459	HELIO_11500
OG0005312	CAEEL11093	HELIO_02639, HELIO_04406
OG0005314	CAEEL00759	HELIO_05050
OG0005315	CAEEL12782	HELIO_08433
OG0005316	CAEEL12094	HELIO_01782
OG0005318	CAEEL11412	HELIO_12485
OG0005323	CAEEL14840	HELIO_11320
OG0005324	CAEEL15302	HELIO_04253
OG0005325	CAEEL20386	HELIO_00875
OG0005360	CAEEL01919	HELIO_02653
OG0005366	CAEEL12942	HELIO_04540
OG0005369	CAEEL05707	HELIO_08089
OG0005370	CAEEL00421	HELIO_01028
OG0005371	CAEEL03912	HELIO_08495
OG0005373	CAEEL09399	HELIO_09089
OG0005374	CAEEL02806	HELIO_10087
OG0005375	CAEEL19544, CAEEL14120	HELIO_01790
OG0005376	CAEEL08982, CAEEL09065	HELIO_06508
OG0005377	CAEEL06685	HELIO_04700
OG0005378	CAEEL20215, CAEEL20216	HELIO_02107
OG0005383	CAEEL07506	HELIO_05038, HELIO_09496
OG0005384	CAEEL02931	HELIO_04105
OG0005385	CAEEL08714	HELIO_05377
OG0005386	CAEEL10538	HELIO_01140, HELIO_01139
OG0005387	CAEEL08152	HELIO_12524
OG0005388	CAEEL01742	HELIO_09722
OG0005389	CAEEL06878	HELIO_02229
OG0005390	CAEEL04490	HELIO_07360
OG0005394	CAEEL17986	HELIO_01932
OG0005396	CAEEL08913	HELIO_03256
OG0005398	CAEEL07255	HELIO_03199
OG0005399	CAEEL03245	HELIO_05950
OG0005402	CAEEL05349	HELIO_11168
OG0005403	CAEEL01879	HELIO_09292
OG0005404	CAEEL05358	HELIO_11226
OG0005406	CAEEL08083	HELIO_10339
OG0005409	CAEEL02913	HELIO_00987
OG0005411	CAEEL16012	HELIO_08828
OG0005414	CAEEL00252	HELIO_12768
OG0005415	CAEEL15291	HELIO_08473
OG0005417	CAEEL00029	HELIO_02576
OG0005421	CAEEL14199	HELIO_05375
OG0005422	CAEEL16015	HELIO_04622
OG0005423	CAEEL08794	HELIO_02170
OG0005425	CAEEL08174	HELIO_01366
OG0005428	CAEEL01407	HELIO_06174
OG0005432	CAEEL04969	HELIO_03463
OG0005433	CAEEL02529	HELIO_07260
OG0005434	CAEEL07593	HELIO_02164
OG0005435	CAEEL07714	HELIO_09064
OG0005436	CAEEL01615	HELIO_01299
OG0005441	CAEEL19512	HELIO_08831
OG0005442	CAEEL02528	HELIO_07878
OG0005443	CAEEL06163	HELIO_12694
OG0005445	CAEEL10809	HELIO_07839
OG0005446	CAEEL01571, CAEEL20779	HELIO_07330
OG0005448	CAEEL08780	HELIO_11633
OG0005451	CAEEL06444	HELIO_06353
OG0005452	CAEEL10226, CAEEL12298	HELIO_12130
OG0005455	CAEEL09268	HELIO_12494
OG0005457	CAEEL07347	HELIO_06957
OG0005459	CAEEL16135	HELIO_08941
OG0005464	CAEEL09892	HELIO_12674
OG0005465	CAEEL16426	HELIO_07862
OG0005466	CAEEL08021	HELIO_09523
OG0005468	CAEEL02934	HELIO_08530
OG0005469	CAEEL07069	HELIO_04725
OG0005470	CAEEL06305	HELIO_10445
OG0005474	CAEEL07485	HELIO_10650
OG0005476	CAEEL11680	HELIO_11936
OG0005479	CAEEL07488	HELIO_12634
OG0005484	CAEEL15470	HELIO_01473
OG0005486	CAEEL19474, CAEEL05557	HELIO_07933
OG0005487	CAEEL12473, CAEEL12474	HELIO_07639
OG0005488	CAEEL04375	HELIO_02338
OG0005489	CAEEL07679	HELIO_00008
OG0005490	CAEEL08623	HELIO_09891
OG0005491	CAEEL05923	HELIO_08761
OG0005492	CAEEL02699	HELIO_09159
OG0005493	CAEEL04269	HELIO_04632
OG0005494	CAEEL09928	HELIO_09879
OG0005495	CAEEL05689	HELIO_03871
OG0005498	CAEEL08908	HELIO_05149, HELIO_03772
OG0005499	CAEEL10000	HELIO_10102
OG0005500	CAEEL13757, CAEEL03036	HELIO_12536
OG0005504	CAEEL10085	HELIO_01863
OG0005505	CAEEL06719	HELIO_12445
OG0005506	CAEEL05736	HELIO_11021
OG0005508	CAEEL08671	HELIO_03029
OG0005517	CAEEL00403	HELIO_02903
OG0005518	CAEEL11871	HELIO_12217
OG0005519	CAEEL04739	HELIO_03545
OG0005521	CAEEL15885	HELIO_07377
OG0005522	CAEEL11025	HELIO_05895
OG0005525	CAEEL06342	HELIO_08046
OG0005527	CAEEL07576	HELIO_11676
OG0005529	CAEEL19121	HELIO_02227
OG0005533	CAEEL07641	HELIO_08785
OG0005534	CAEEL09833	HELIO_12623
OG0005535	CAEEL05743	HELIO_12073
OG0005537	CAEEL05177	HELIO_02860
OG0005538	CAEEL02674	HELIO_06110, HELIO_12751
OG0005539	CAEEL00571	HELIO_03565
OG0005543	CAEEL01669	HELIO_10688
OG0005545	CAEEL11935	HELIO_06185
OG0005550	CAEEL01408	HELIO_05935
OG0005552	CAEEL20765	HELIO_03133
OG0005553	CAEEL00572	HELIO_11110
OG0005554	CAEEL04828	HELIO_12200
OG0005556	CAEEL12122	HELIO_05299
OG0005558	CAEEL01488	HELIO_10554
OG0005559	CAEEL02868	HELIO_07651
OG0005560	CAEEL01956	HELIO_12588
OG0005562	CAEEL08427	HELIO_11203
OG0005563	CAEEL08448	HELIO_12594
OG0005566	CAEEL08840	HELIO_11917
OG0005569	CAEEL09364	HELIO_06580
OG0005570	CAEEL08043	HELIO_06433
OG0005572	CAEEL00043	HELIO_02918
OG0005575	CAEEL05562	HELIO_01578
OG0005576	CAEEL13925	HELIO_07654
OG0005580	CAEEL08013	HELIO_08762
OG0005581	CAEEL08031	HELIO_02938
OG0005582	CAEEL06866	HELIO_11627, HELIO_11626
OG0005587	CAEEL04788	HELIO_02096
OG0005588	CAEEL07160	HELIO_10911
OG0005592	CAEEL12369	HELIO_01301
OG0005593	CAEEL09723	HELIO_07803
OG0005594	CAEEL07851	HELIO_02380
OG0005595	CAEEL11031	HELIO_05119
OG0005597	CAEEL01169	HELIO_05212
OG0005598	CAEEL08627, CAEEL14483	HELIO_03089
OG0005599	CAEEL10759	HELIO_03289
OG0005604	CAEEL01765	HELIO_08231
OG0005605	CAEEL10783	HELIO_00585
OG0005607	CAEEL05214	HELIO_08030
OG0005608	CAEEL07825	HELIO_01522
OG0005609	CAEEL08579	HELIO_06239
OG0005612	CAEEL17906	HELIO_10642
OG0005613	CAEEL14670	HELIO_01777
OG0005614	CAEEL17617	HELIO_01065
OG0005615	CAEEL04368	HELIO_09433
OG0005617	CAEEL05647	HELIO_03588
OG0005618	CAEEL02988	HELIO_03025
OG0005620	CAEEL11400	HELIO_09238
OG0005622	CAEEL01750	HELIO_07879
OG0005623	CAEEL07150, CAEEL08358	HELIO_02211
OG0005625	CAEEL14326	HELIO_06117
OG0005626	CAEEL07559	HELIO_02428
OG0005627	CAEEL12992	HELIO_12385
OG0005629	CAEEL06251	HELIO_12097
OG0005631	CAEEL09720	HELIO_07481
OG0005632	CAEEL16405	HELIO_12577
OG0005633	CAEEL16151	HELIO_11732
OG0005634	CAEEL10824	HELIO_11013
OG0005636	CAEEL10088	HELIO_12502
OG0005637	CAEEL05733	HELIO_10696
OG0005640	CAEEL16150	HELIO_05320
OG0005641	CAEEL11862	HELIO_00958
OG0005644	CAEEL09242	HELIO_10313
OG0005645	CAEEL07575	HELIO_00410
OG0005646	CAEEL08001	HELIO_11456
OG0005648	CAEEL04930	HELIO_00293
OG0005649	CAEEL12678	HELIO_12421
OG0005652	CAEEL02073	HELIO_07272
OG0005656	CAEEL07991	HELIO_10016
OG0005660	CAEEL02202	HELIO_11914
OG0005685	CAEEL18876	HELIO_03325
OG0005690	CAEEL07345	HELIO_03413
OG0005692	CAEEL02905	HELIO_03208
OG0005696	CAEEL12982	HELIO_12573
OG0005698	CAEEL01389	HELIO_00083
OG0005701	CAEEL20630, CAEEL20628	HELIO_11001
OG0005702	CAEEL15894, CAEEL18106	HELIO_05411
OG0005703	CAEEL09229	HELIO_03523
OG0005704	CAEEL18454	HELIO_09401
OG0005707	CAEEL01062	HELIO_03290
OG0005712	CAEEL10147	HELIO_06457
OG0005715	CAEEL06260	HELIO_11531
OG0005719	CAEEL05019	HELIO_12564
OG0005721	CAEEL02751	HELIO_02065
OG0005723	CAEEL12411	HELIO_04765
OG0005724	CAEEL06660	HELIO_10899
OG0005726	CAEEL02137	HELIO_09133
OG0005728	CAEEL00225	HELIO_08124
OG0005729	CAEEL01552	HELIO_01495
OG0005730	CAEEL20471	HELIO_02996
OG0005731	CAEEL09042	HELIO_00579, HELIO_01200
OG0005732	CAEEL07314	HELIO_01353
OG0005733	CAEEL11874	HELIO_02700
OG0005734	CAEEL05372	HELIO_09780
OG0005737	CAEEL00178	HELIO_11981
OG0005738	CAEEL19157	HELIO_10585
OG0005744	CAEEL10825, CAEEL00882	HELIO_11935
OG0005746	CAEEL04218	HELIO_04588
OG0005748	CAEEL05688	HELIO_12092
OG0005749	CAEEL14477	HELIO_04648
OG0005750	CAEEL02930	HELIO_05593
OG0005758	CAEEL07383, CAEEL07219	HELIO_02931
OG0005759	CAEEL04976	HELIO_09197
OG0005760	CAEEL11990	HELIO_12086
OG0005761	CAEEL02084	HELIO_02584
OG0005764	CAEEL00440	HELIO_09831
OG0005766	CAEEL03004	HELIO_11454
OG0005771	CAEEL18103	HELIO_02570
OG0005774	CAEEL07710	HELIO_11617
OG0005775	CAEEL08185	HELIO_09395
OG0005776	CAEEL08611, CAEEL02852	HELIO_03223
OG0005777	CAEEL09325	HELIO_04937
OG0005779	CAEEL11742	HELIO_00910
OG0005781	CAEEL16564	HELIO_07995
OG0005784	CAEEL06573	HELIO_08693
OG0005786	CAEEL10727	HELIO_10731
OG0005788	CAEEL10819	HELIO_02485
OG0005789	CAEEL03291	HELIO_11720
OG0005790	CAEEL02850	HELIO_02506
OG0005793	CAEEL01631	HELIO_06902
OG0005794	CAEEL07859	HELIO_03328
OG0005796	CAEEL03619	HELIO_06502
OG0005797	CAEEL01710	HELIO_06182
OG0005798	CAEEL07896	HELIO_05666
OG0005799	CAEEL16039	HELIO_04889
OG0005800	CAEEL07429	HELIO_10961
OG0005802	CAEEL08747	HELIO_06888
OG0005803	CAEEL05218	HELIO_12301
OG0005804	CAEEL00293	HELIO_12765
OG0005805	CAEEL07935	HELIO_03131, HELIO_08991
OG0005807	CAEEL00886	HELIO_03647
OG0005811	CAEEL09170	HELIO_00291
OG0005814	CAEEL05572	HELIO_01064
OG0005816	CAEEL07974	HELIO_10894
OG0005817	CAEEL09003	HELIO_02390
OG0005818	CAEEL06548	HELIO_03468
OG0005819	CAEEL05194	HELIO_07713
OG0005821	CAEEL06500	HELIO_12595
OG0005822	CAEEL08544	HELIO_09903
OG0005823	CAEEL11398	HELIO_01957
OG0005824	CAEEL01511	HELIO_03469
OG0005826	CAEEL11564	HELIO_00966
OG0005827	CAEEL15915	HELIO_07701, HELIO_07700
OG0005829	CAEEL01850, CAEEL14048	HELIO_05165
OG0005831	CAEEL07627	HELIO_05610
OG0005832	CAEEL01641	HELIO_07710
OG0005833	CAEEL14838	HELIO_06759
OG0005834	CAEEL18574	HELIO_01244
OG0005835	CAEEL06739, CAEEL08580	HELIO_06665
OG0005836	CAEEL15554	HELIO_12625
OG0005837	CAEEL01073	HELIO_02604
OG0005838	CAEEL01222	HELIO_04463
OG0005840	CAEEL06791	HELIO_01446
OG0005843	CAEEL06200	HELIO_09916
OG0005845	CAEEL04187	HELIO_01881
OG0005846	CAEEL06779	HELIO_02198
OG0005847	CAEEL00400	HELIO_06346
OG0005848	CAEEL00240	HELIO_00072
OG0005849	CAEEL07640	HELIO_05794
OG0005850	CAEEL07059	HELIO_12393
OG0005851	CAEEL19454, CAEEL03023	HELIO_02591
OG0005853	CAEEL05937	HELIO_03426
OG0005854	CAEEL10962	HELIO_00521
OG0005857	CAEEL08143	HELIO_08175
OG0005858	CAEEL08865	HELIO_09711
OG0005859	CAEEL09237	HELIO_10550
OG0005860	CAEEL11464	HELIO_01705
OG0005861	CAEEL07847	HELIO_03174
OG0005863	CAEEL02059	HELIO_07574
OG0005864	CAEEL03066	HELIO_00995
OG0005865	CAEEL10526	HELIO_12295
OG0005866	CAEEL03116	HELIO_11279, HELIO_11280
OG0005867	CAEEL20688	HELIO_01644
OG0005869	CAEEL01472	HELIO_12207
OG0005870	CAEEL18863	HELIO_12581
OG0005871	CAEEL07046	HELIO_03511
OG0005874	CAEEL06734	HELIO_08275
OG0005875	CAEEL11121	HELIO_09385
OG0005876	CAEEL12583	HELIO_07615
OG0005877	CAEEL03535	HELIO_03600
OG0005878	CAEEL00506	HELIO_04210
OG0005879	CAEEL05884	HELIO_04107
OG0005880	CAEEL09863	HELIO_00646
OG0005883	CAEEL06255	HELIO_09836
OG0005886	CAEEL01824	HELIO_05390
OG0005888	CAEEL00435	HELIO_06386
OG0005889	CAEEL02553	HELIO_01483
OG0005890	CAEEL06540	HELIO_09731
OG0005892	CAEEL01618	HELIO_06081
OG0005893	CAEEL11380	HELIO_05720
OG0005895	CAEEL06441	HELIO_00588
OG0005897	CAEEL01303	HELIO_01641
OG0005898	CAEEL01957	HELIO_02135
OG0005899	CAEEL11728	HELIO_09792
OG0005903	CAEEL02733	HELIO_06437
OG0005904	CAEEL18351	HELIO_00383
OG0005909	CAEEL09260	HELIO_02854
OG0005914	CAEEL12252	HELIO_06247
OG0005918	CAEEL07911	HELIO_10555
OG0005919	CAEEL15775	HELIO_03998
OG0005921	CAEEL07408	HELIO_02652
OG0005923	CAEEL02858	HELIO_07917
OG0005924	CAEEL10631	HELIO_09463
OG0005928	CAEEL04878	HELIO_05155
OG0005929	CAEEL05898	HELIO_10781
OG0005930	CAEEL00275	HELIO_02271
OG0005931	CAEEL09476	HELIO_09374
OG0005933	CAEEL14434	HELIO_09168
OG0005936	CAEEL07303	HELIO_01257
OG0005937	CAEEL10539	HELIO_06991
OG0005938	CAEEL06000, CAEEL09583	HELIO_07813
OG0005940	CAEEL04134	HELIO_09380
OG0005941	CAEEL08713	HELIO_05882
OG0005943	CAEEL02014	HELIO_12094
OG0005946	CAEEL11452, CAEEL11968	HELIO_03144
OG0005947	CAEEL19240	HELIO_01190
OG0005949	CAEEL12005	HELIO_07740
OG0005950	CAEEL02721	HELIO_02777
OG0005952	CAEEL08042	HELIO_03293
OG0005953	CAEEL01826	HELIO_12488
OG0005957	CAEEL13678, CAEEL02860	HELIO_08954
OG0005960	CAEEL18529, CAEEL16584	HELIO_08780
OG0005963	CAEEL02429, CAEEL11102	HELIO_05798
OG0005965	CAEEL17925	HELIO_01531
