Orthogroup	CAEEL	SACKO_ok
OG0001842	CAEEL06944	SACKO_12040, SACKO_20643, SACKO_31724, SACKO_00317, SACKO_33226, SACKO_12044, SACKO_20646
OG0001846	CAEEL02581, CAEEL02580	SACKO_34093
OG0001849	CAEEL04779	SACKO_11705, SACKO_00014
OG0001849	CAEEL07132	SACKO_22961
OG0001850	CAEEL04901	SACKO_26806, SACKO_17478
OG0001852	CAEEL10571	SACKO_23655, SACKO_00057
OG0001853	CAEEL00334, CAEEL01622	SACKO_15654, SACKO_15642
OG0001857	CAEEL04635	SACKO_13794
OG0001858	CAEEL11554	SACKO_17877
OG0001860	CAEEL19534	SACKO_06288
OG0001861	CAEEL19043	SACKO_08805
OG0001862	CAEEL07094	SACKO_21316, SACKO_00851
OG0001863	CAEEL11286	SACKO_28231
OG0001864	CAEEL00359	SACKO_34085
OG0001866	CAEEL12131	SACKO_27773
OG0001867	CAEEL18932	SACKO_13015
OG0001870	CAEEL18619	SACKO_14244
OG0001873	CAEEL14280, CAEEL14281, CAEEL15718	SACKO_07283
OG0001874	CAEEL00933	SACKO_07809, SACKO_15461, SACKO_15462, SACKO_07808
OG0001875	CAEEL09917	SACKO_22430
OG0001876	CAEEL11614	SACKO_24935, SACKO_24943
OG0001878	CAEEL07138	SACKO_20019
OG0001879	CAEEL07021, CAEEL20524, CAEEL09154	SACKO_33146
OG0001881	CAEEL18890	SACKO_12641
OG0001883	CAEEL19810	SACKO_02765
OG0001884	CAEEL01920, CAEEL19384, CAEEL00428, CAEEL18714, CAEEL01922	SACKO_23339
OG0001886	CAEEL20566, CAEEL20351	SACKO_09347
OG0001887	CAEEL05740	SACKO_01344
OG0001888	CAEEL18672, CAEEL11639	SACKO_30943
OG0001890	CAEEL18655	SACKO_13244
OG0001895	CAEEL00352, CAEEL16104	SACKO_15661
OG0001897	CAEEL00130	SACKO_29272
OG0001898	CAEEL15099	SACKO_32382
OG0001899	CAEEL14131	SACKO_31621
OG0001900	CAEEL16160	SACKO_21150, SACKO_05209
OG0001903	CAEEL12995	SACKO_11964
OG0001913	CAEEL00139	SACKO_20127, SACKO_20120
OG0001915	CAEEL10189	SACKO_14819
OG0001916	CAEEL14482	SACKO_03107
OG0001916	CAEEL07131	SACKO_15239
OG0001917	CAEEL05323, CAEEL05320, CAEEL05322, CAEEL05321	SACKO_07185
OG0001918	CAEEL07844	SACKO_32481, SACKO_00624
OG0001919	CAEEL18092	SACKO_25940
OG0001920	CAEEL03600	SACKO_19326
OG0001923	CAEEL00866, CAEEL02499	SACKO_06225
OG0001926	CAEEL05295	SACKO_32724
OG0001928	CAEEL19148	SACKO_03222, SACKO_08806, SACKO_03226, SACKO_03225
OG0001930	CAEEL01812	SACKO_23877, SACKO_05118
OG0001932	CAEEL18548, CAEEL17132	SACKO_17814
OG0001932	CAEEL20531	SACKO_17834
OG0001934	CAEEL04980, CAEEL04981	SACKO_19626
OG0001935	CAEEL01455	SACKO_28402
OG0001939	CAEEL05317	SACKO_08784, SACKO_12122
OG0001940	CAEEL08846	SACKO_10213, SACKO_21954
OG0001945	CAEEL05071	SACKO_10355, SACKO_01672
OG0001945	CAEEL04263	SACKO_08614
OG0001946	CAEEL11023	SACKO_31503
OG0001947	CAEEL20697	SACKO_18526
OG0001948	CAEEL15692	SACKO_03112, SACKO_03120
OG0001949	CAEEL19721	SACKO_18277
OG0001950	CAEEL05818	SACKO_09549, SACKO_12565
OG0001951	CAEEL08644, CAEEL02798	SACKO_09715, SACKO_16941
OG0001952	CAEEL00959	SACKO_09903, SACKO_29969, SACKO_31296
OG0001953	CAEEL01457	SACKO_00378
OG0001956	CAEEL07023	SACKO_32159
OG0001958	CAEEL19146	SACKO_20147
OG0001961	CAEEL11703	SACKO_27137
OG0001962	CAEEL07745	SACKO_09403
OG0001963	CAEEL09651	SACKO_02456
OG0001964	CAEEL12015, CAEEL18880	SACKO_00446
OG0001965	CAEEL15340	SACKO_10029
OG0001966	CAEEL15352, CAEEL06723	SACKO_31571, SACKO_06264, SACKO_29900
OG0001968	CAEEL10639	SACKO_03965
OG0001969	CAEEL09244, CAEEL09472, CAEEL00361	SACKO_21189
OG0001971	CAEEL16320, CAEEL14231, CAEEL18293, CAEEL18291, CAEEL04802, CAEEL10583	SACKO_24553
OG0001974	CAEEL10261	SACKO_10619
OG0001985	CAEEL08373, CAEEL02584, CAEEL02585	SACKO_07585
OG0001987	CAEEL06766	SACKO_10459
OG0001988	CAEEL02095	SACKO_19763
OG0001989	CAEEL20436	SACKO_00327
OG0001990	CAEEL18486	SACKO_09287
OG0001991	CAEEL08725	SACKO_06499
OG0001992	CAEEL00543	SACKO_18086, SACKO_18064
OG0001993	CAEEL15736	SACKO_10321
OG0001994	CAEEL19344, CAEEL02372	SACKO_29537
OG0001996	CAEEL07117	SACKO_17929
OG0001998	CAEEL08296	SACKO_08539, SACKO_09820
OG0001999	CAEEL06715	SACKO_26237
OG0002000	CAEEL08459	SACKO_05530, SACKO_18467, SACKO_07018
OG0002001	CAEEL07856	SACKO_30594, SACKO_13016, SACKO_06842
OG0002002	CAEEL05495, CAEEL09310, CAEEL01852	SACKO_04944, SACKO_32854
OG0002003	CAEEL18663	SACKO_11654
OG0002005	CAEEL10504	SACKO_12696
OG0002006	CAEEL16051, CAEEL18232	SACKO_32238
OG0002008	CAEEL11706	SACKO_01329
OG0002009	CAEEL18123, CAEEL18838, CAEEL10136, CAEEL10135, CAEEL10131, CAEEL08207	SACKO_22130, SACKO_04024
OG0002011	CAEEL06587, CAEEL01459	SACKO_00275
OG0002013	CAEEL00803, CAEEL01317	SACKO_30391
OG0002015	CAEEL07232	SACKO_24489
OG0002016	CAEEL10751	SACKO_34162
OG0002017	CAEEL04551	SACKO_19298
OG0002018	CAEEL08242	SACKO_19905
OG0002020	CAEEL20282	SACKO_06145
OG0002021	CAEEL10833, CAEEL10005, CAEEL09715, CAEEL19049, CAEEL09714, CAEEL09716	SACKO_32895, SACKO_04198
OG0002023	CAEEL12418	SACKO_02415, SACKO_12368
OG0002025	CAEEL01720	SACKO_02757
OG0002026	CAEEL09267	SACKO_28249, SACKO_18232, SACKO_28246
OG0002027	CAEEL19841	SACKO_25805
OG0002031	CAEEL07288	SACKO_16332
OG0002032	CAEEL15092	SACKO_01708
OG0002035	CAEEL04843, CAEEL04846	SACKO_04245
OG0002036	CAEEL17432	SACKO_04759
OG0002037	CAEEL09947	SACKO_15377
OG0002042	CAEEL11958, CAEEL11961, CAEEL11957, CAEEL11960, CAEEL13817	SACKO_05179, SACKO_02433
OG0002043	CAEEL01497	SACKO_27976
OG0002057	CAEEL04582, CAEEL04584	SACKO_12378
OG0002058	CAEEL19167, CAEEL04214, CAEEL05165, CAEEL05708, CAEEL12727, CAEEL05570	SACKO_03821, SACKO_30758, SACKO_30753, SACKO_29759, SACKO_33118, SACKO_30745, SACKO_33116
OG0002059	CAEEL20695	SACKO_21353
OG0002062	CAEEL01567	SACKO_31974
OG0002063	CAEEL01336	SACKO_05277, SACKO_05336
OG0002064	CAEEL17790	SACKO_09117, SACKO_07295
OG0002067	CAEEL08430	SACKO_13436
OG0002068	CAEEL15280	SACKO_17724
OG0002073	CAEEL08416, CAEEL13072, CAEEL01141, CAEEL05593	SACKO_33630
OG0002074	CAEEL18383	SACKO_16806
OG0002075	CAEEL15213	SACKO_21113
OG0002076	CAEEL17850	SACKO_02097
OG0002077	CAEEL08392	SACKO_18698, SACKO_21828
OG0002078	CAEEL04535	SACKO_19556
OG0002079	CAEEL07901	SACKO_15575, SACKO_09617
OG0002080	CAEEL03246, CAEEL12691	SACKO_32199
OG0002086	CAEEL01985	SACKO_12207
OG0002087	CAEEL07742	SACKO_25855, SACKO_07146, SACKO_12543, SACKO_25849, SACKO_27391, SACKO_27412, SACKO_27388, SACKO_00847, SACKO_01530, SACKO_23688, SACKO_25848
OG0002090	CAEEL00790	SACKO_16057
OG0002093	CAEEL02211, CAEEL19978	SACKO_03739
OG0002094	CAEEL11189, CAEEL11187, CAEEL11188, CAEEL10823	SACKO_08816, SACKO_08826
OG0002095	CAEEL07104	SACKO_04079
OG0002097	CAEEL03161, CAEEL00098, CAEEL19231	SACKO_05242
OG0002099	CAEEL05221	SACKO_15346, SACKO_07877, SACKO_07853
OG0002101	CAEEL04990	SACKO_30956
OG0002102	CAEEL20714	SACKO_26113
OG0002103	CAEEL16392, CAEEL16394	SACKO_16277
OG0002105	CAEEL18772	SACKO_08310
OG0002106	CAEEL18235, CAEEL08825	SACKO_27977, SACKO_19814, SACKO_22564
OG0002107	CAEEL07845	SACKO_25900
OG0002108	CAEEL05450, CAEEL05957, CAEEL15378	SACKO_11718
OG0002122	CAEEL09431	SACKO_06202, SACKO_24075
OG0002123	CAEEL05315	SACKO_00844
OG0002124	CAEEL05107	SACKO_33967, SACKO_13581, SACKO_33969, SACKO_04594
OG0002125	CAEEL10327	SACKO_21454
OG0002131	CAEEL00336	SACKO_24269
OG0002133	CAEEL02043, CAEEL15670	SACKO_05216
OG0002135	CAEEL01398, CAEEL15762	SACKO_27352
OG0002136	CAEEL12257	SACKO_00268
OG0002139	CAEEL15822	SACKO_06121
OG0002143	CAEEL01697	SACKO_29283, SACKO_06307
OG0002144	CAEEL08787	SACKO_10481
OG0002145	CAEEL00125	SACKO_23682
OG0002146	CAEEL10604	SACKO_23698
OG0002147	CAEEL05229	SACKO_22332
OG0002148	CAEEL13205	SACKO_32367
OG0002149	CAEEL09018, CAEEL08046	SACKO_31009
OG0002151	CAEEL19229	SACKO_31544
OG0002152	CAEEL00179	SACKO_15721
OG0002154	CAEEL18065	SACKO_33635
OG0002156	CAEEL08424	SACKO_15195
OG0002157	CAEEL10861	SACKO_31564
OG0002160	CAEEL05075	SACKO_24481
OG0002163	CAEEL04144	SACKO_03423
OG0002164	CAEEL04595, CAEEL04594, CAEEL19903	SACKO_27610
OG0002165	CAEEL13880	SACKO_29095
OG0002166	CAEEL06693, CAEEL06692	SACKO_02733
OG0002167	CAEEL10771, CAEEL20502	SACKO_12855
OG0002168	CAEEL06529	SACKO_15734
OG0002169	CAEEL19452	SACKO_19979
OG0002170	CAEEL11886	SACKO_20327
OG0002171	CAEEL09511	SACKO_20502
OG0002173	CAEEL02072	SACKO_04486
OG0002175	CAEEL11081	SACKO_25484, SACKO_16112
OG0002177	CAEEL16080	SACKO_03149
OG0002179	CAEEL17210, CAEEL19563	SACKO_15328
OG0002182	CAEEL11866	SACKO_23444
OG0002184	CAEEL06428	SACKO_07039
OG0002185	CAEEL01312	SACKO_25782
OG0002187	CAEEL05615	SACKO_10257
OG0002188	CAEEL10832	SACKO_28991, SACKO_04641, SACKO_33264, SACKO_04986, SACKO_12346, SACKO_23119, SACKO_32812, SACKO_20684, SACKO_14996, SACKO_27841, SACKO_08618
OG0002191	CAEEL00670	SACKO_19779
OG0002201	CAEEL01613	SACKO_26835
OG0002211	CAEEL08596	SACKO_20841
OG0002213	CAEEL09259	SACKO_03926, SACKO_01095, SACKO_12170, SACKO_12276, SACKO_28182
OG0002214	CAEEL03136	SACKO_27276
OG0002215	CAEEL19732	SACKO_05629, SACKO_26335
OG0002216	CAEEL09929, CAEEL09930	SACKO_07587, SACKO_07575, SACKO_07541
OG0002217	CAEEL18475, CAEEL05058	SACKO_08671
OG0002218	CAEEL00880	SACKO_02442
OG0002221	CAEEL05780	SACKO_14131
OG0002222	CAEEL05529	SACKO_28811, SACKO_14173
OG0002224	CAEEL10158	SACKO_18897
OG0002225	CAEEL15252	SACKO_00221
OG0002226	CAEEL04806	SACKO_19713
OG0002227	CAEEL00491	SACKO_00258
OG0002228	CAEEL05227	SACKO_10021
OG0002229	CAEEL08325	SACKO_31377
OG0002236	CAEEL18503	SACKO_00423
OG0002237	CAEEL00004	SACKO_30776
OG0002239	CAEEL05928	SACKO_16980
OG0002240	CAEEL05366	SACKO_07555, SACKO_14136, SACKO_14126
OG0002241	CAEEL07281	SACKO_08535
OG0002242	CAEEL01267	SACKO_26841
OG0002243	CAEEL05910, CAEEL11717	SACKO_33310
OG0002244	CAEEL02764	SACKO_31059
OG0002246	CAEEL00010	SACKO_29262
OG0002248	CAEEL09675	SACKO_01316
OG0002251	CAEEL18329, CAEEL19690	SACKO_23579
OG0002252	CAEEL18710	SACKO_10627
OG0002255	CAEEL01086	SACKO_01795, SACKO_01800
OG0002257	CAEEL14323	SACKO_18497
OG0002258	CAEEL10467	SACKO_04342, SACKO_04460
OG0002259	CAEEL08231	SACKO_20197
OG0002260	CAEEL08208	SACKO_14612
OG0002261	CAEEL09054	SACKO_16053
OG0002262	CAEEL07374	SACKO_32962
OG0002263	CAEEL08085	SACKO_06616
OG0002264	CAEEL01891	SACKO_05313
OG0002265	CAEEL01664	SACKO_01655
OG0002266	CAEEL18931	SACKO_12936
OG0002270	CAEEL01255	SACKO_00696
OG0002272	CAEEL00181	SACKO_24588
OG0002275	CAEEL19733	SACKO_01613
OG0002277	CAEEL12016	SACKO_23708
OG0002278	CAEEL17984, CAEEL17983	SACKO_12508
OG0002280	CAEEL01565	SACKO_31286
OG0002282	CAEEL05125, CAEEL05126	SACKO_22774
OG0002283	CAEEL11974	SACKO_00254
OG0002284	CAEEL09475	SACKO_18511, SACKO_11754, SACKO_18489, SACKO_18501
OG0002286	CAEEL15075	SACKO_27526
OG0002288	CAEEL11923	SACKO_17494
OG0002289	CAEEL09428, CAEEL09935, CAEEL20243, CAEEL11495	SACKO_00082, SACKO_00080
OG0002291	CAEEL05473, CAEEL19449, CAEEL19450, CAEEL03560, CAEEL03557, CAEEL03551, CAEEL03556, CAEEL03569, CAEEL03564, CAEEL03568, CAEEL03567, CAEEL03561, CAEEL03566, CAEEL03562, CAEEL03563, CAEEL19451, CAEEL03559, CAEEL03558	SACKO_12216
OG0002292	CAEEL11264	SACKO_12987
OG0002293	CAEEL01475	SACKO_20782
OG0002294	CAEEL03275, CAEEL03274	SACKO_27558
OG0002297	CAEEL10891, CAEEL10889, CAEEL09503	SACKO_09666, SACKO_09668, SACKO_27042
OG0002312	CAEEL04818, CAEEL04817	SACKO_03380
OG0002316	CAEEL01858, CAEEL01859	SACKO_19768
OG0002317	CAEEL13995	SACKO_07884
OG0002318	CAEEL05991	SACKO_21401, SACKO_21406
OG0002321	CAEEL11607	SACKO_23570
OG0002322	CAEEL12636, CAEEL12634	SACKO_28787
OG0002323	CAEEL00606	SACKO_00083
OG0002324	CAEEL14861	SACKO_32487
OG0002325	CAEEL12660	SACKO_13689
OG0002326	CAEEL19309, CAEEL19310	SACKO_31471
OG0002327	CAEEL11423	SACKO_31260
OG0002331	CAEEL13492, CAEEL01768	SACKO_11430
OG0002332	CAEEL07378	SACKO_18562
OG0002335	CAEEL02679, CAEEL02678	SACKO_23044
OG0002336	CAEEL18832	SACKO_33745
OG0002337	CAEEL05247	SACKO_27421
OG0002338	CAEEL10912, CAEEL18553, CAEEL18528, CAEEL18552, CAEEL18803, CAEEL19252	SACKO_17369
OG0002340	CAEEL00545	SACKO_19036
OG0002341	CAEEL07757	SACKO_15545, SACKO_04314
OG0002342	CAEEL06352, CAEEL06355, CAEEL00891	SACKO_11457
OG0002343	CAEEL20506, CAEEL10734	SACKO_19194
OG0002344	CAEEL07661	SACKO_05777
OG0002346	CAEEL04391	SACKO_05868, SACKO_13169
OG0002348	CAEEL10632	SACKO_15235
OG0002348	CAEEL12095	SACKO_08270
OG0002350	CAEEL20154	SACKO_13402
OG0002352	CAEEL04784	SACKO_07067, SACKO_14096, SACKO_23932
OG0002354	CAEEL09038	SACKO_19944, SACKO_04914
OG0002355	CAEEL08630	SACKO_16745
OG0002356	CAEEL17852	SACKO_31921
OG0002357	CAEEL14198	SACKO_34146, SACKO_03140
OG0002358	CAEEL20542	SACKO_27788
OG0002359	CAEEL10259	SACKO_05935, SACKO_05932
OG0002360	CAEEL19089	SACKO_09194, SACKO_21742
OG0002361	CAEEL16240, CAEEL14724	SACKO_32392, SACKO_16372, SACKO_32381, SACKO_33135
OG0002362	CAEEL01494	SACKO_29274
OG0002363	CAEEL18180	SACKO_12785, SACKO_08055, SACKO_04104
OG0002366	CAEEL01476	SACKO_30402
OG0002367	CAEEL02851	SACKO_29840
OG0002368	CAEEL06921	SACKO_11377
OG0002369	CAEEL00665	SACKO_01506, SACKO_17055
OG0002370	CAEEL06782	SACKO_05666
OG0002371	CAEEL10782, CAEEL02897	SACKO_24379, SACKO_01239
OG0002373	CAEEL10724, CAEEL10847	SACKO_21705
OG0002374	CAEEL00989, CAEEL03595	SACKO_15692, SACKO_16366
OG0002375	CAEEL09148	SACKO_10157, SACKO_11681
OG0002376	CAEEL16557	SACKO_01274
OG0002377	CAEEL14877	SACKO_33983
OG0002378	CAEEL05507	SACKO_09893
OG0002378	CAEEL19717	SACKO_26153
OG0002379	CAEEL20511	SACKO_26286
OG0002396	CAEEL15127	SACKO_20788
OG0002400	CAEEL12685	SACKO_23633
OG0002402	CAEEL07971	SACKO_01577
OG0002406	CAEEL05272	SACKO_24736, SACKO_33790
OG0002407	CAEEL11836	SACKO_17878, SACKO_17871, SACKO_17874
OG0002408	CAEEL05340	SACKO_30199
OG0002409	CAEEL12380	SACKO_21216, SACKO_32540
OG0002410	CAEEL06445	SACKO_18805, SACKO_11678, SACKO_27983, SACKO_18783
OG0002411	CAEEL09509	SACKO_00108
OG0002413	CAEEL05456	SACKO_08633
OG0002414	CAEEL16542	SACKO_08464
OG0002415	CAEEL09540, CAEEL09394, CAEEL15033	SACKO_18230, SACKO_05190
OG0002416	CAEEL00247	SACKO_09402, SACKO_09399, SACKO_09397
OG0002418	CAEEL04545, CAEEL11616	SACKO_28341
OG0002421	CAEEL09266	SACKO_24253, SACKO_04901
OG0002422	CAEEL09220	SACKO_00263
OG0002424	CAEEL18326	SACKO_10606, SACKO_30212
OG0002425	CAEEL00712	SACKO_09346
OG0002427	CAEEL07892	SACKO_15774
OG0002429	CAEEL05601	SACKO_18948
OG0002433	CAEEL18398	SACKO_24908, SACKO_24905
OG0002434	CAEEL09324	SACKO_24870
OG0002439	CAEEL06145, CAEEL06146	SACKO_32428
OG0002441	CAEEL01735	SACKO_00266
OG0002442	CAEEL00999	SACKO_04883
OG0002443	CAEEL11867	SACKO_07535
OG0002444	CAEEL11588	SACKO_12875
OG0002445	CAEEL08003	SACKO_33814
OG0002446	CAEEL01328	SACKO_01036
OG0002448	CAEEL11664	SACKO_18565
OG0002450	CAEEL02915	SACKO_22472
OG0002453	CAEEL12607, CAEEL12794, CAEEL12792, CAEEL12793, CAEEL12796, CAEEL13671	SACKO_11027
OG0002454	CAEEL06870	SACKO_31386
OG0002456	CAEEL19152, CAEEL02912	SACKO_31426
OG0002457	CAEEL08209	SACKO_32369
OG0002461	CAEEL07388	SACKO_08151
OG0002464	CAEEL09680	SACKO_14109
OG0002476	CAEEL05868	SACKO_30892
OG0002476	CAEEL00590	SACKO_08176
OG0002477	CAEEL05771	SACKO_07789
OG0002481	CAEEL07210	SACKO_01048
OG0002486	CAEEL00554	SACKO_05657
OG0002487	CAEEL13022	SACKO_29552
OG0002489	CAEEL20456	SACKO_17086, SACKO_17098, SACKO_00357
OG0002490	CAEEL09795	SACKO_07588, SACKO_07546
OG0002492	CAEEL07791	SACKO_32021, SACKO_32041
OG0002494	CAEEL02924	SACKO_12127
OG0002497	CAEEL00487	SACKO_13214, SACKO_22650
OG0002499	CAEEL02172, CAEEL11853	SACKO_04489, SACKO_00265
OG0002500	CAEEL00642	SACKO_04375
OG0002503	CAEEL11848, CAEEL10709, CAEEL17654, CAEEL17049, CAEEL10625	SACKO_23261, SACKO_14029, SACKO_23269, SACKO_23287, SACKO_28245, SACKO_23294, SACKO_14036, SACKO_23280, SACKO_23275
OG0002504	CAEEL06712, CAEEL09129	SACKO_09829
OG0002505	CAEEL05922	SACKO_06900
OG0002507	CAEEL03010	SACKO_30944
OG0002509	CAEEL10641, CAEEL10642	SACKO_27767
OG0002510	CAEEL15444	SACKO_28079, SACKO_09294
OG0002511	CAEEL03054	SACKO_09432
OG0002512	CAEEL06721	SACKO_30651
OG0002516	CAEEL07616	SACKO_16570
OG0002518	CAEEL03272	SACKO_09581
OG0002519	CAEEL07683	SACKO_06221
OG0002520	CAEEL11387	SACKO_06589
OG0002524	CAEEL07737	SACKO_33273
OG0002527	CAEEL00425, CAEEL00799	SACKO_22788
OG0002528	CAEEL14274	SACKO_16622
OG0002529	CAEEL18703, CAEEL04668	SACKO_28898
OG0002530	CAEEL18169	SACKO_08723
OG0002532	CAEEL00641	SACKO_02215, SACKO_17305
OG0002533	CAEEL08550	SACKO_25403, SACKO_16289
OG0002537	CAEEL07418	SACKO_06675
OG0002542	CAEEL06956	SACKO_27289
OG0002543	CAEEL07344	SACKO_20191
OG0002544	CAEEL16419	SACKO_22071
OG0002544	CAEEL07645	SACKO_27190, SACKO_27219, SACKO_21747
OG0002545	CAEEL12452	SACKO_01150
OG0002547	CAEEL02085	SACKO_13783
OG0002548	CAEEL14464, CAEEL04858, CAEEL17540, CAEEL14091	SACKO_06276, SACKO_06275
OG0002549	CAEEL18135	SACKO_10558
OG0002552	CAEEL01916	SACKO_21302
OG0002553	CAEEL07705	SACKO_12252, SACKO_15519
OG0002554	CAEEL13829	SACKO_13500
OG0002557	CAEEL02904	SACKO_26822
OG0002558	CAEEL18130	SACKO_03517
OG0002559	CAEEL14654	SACKO_20711
OG0002561	CAEEL13357	SACKO_02026
OG0002562	CAEEL00489	SACKO_25664
OG0002564	CAEEL14884	SACKO_22734
OG0002565	CAEEL01779, CAEEL19992	SACKO_00115
OG0002566	CAEEL18146	SACKO_20714, SACKO_20707, SACKO_20713, SACKO_20709
OG0002567	CAEEL10185	SACKO_16568
OG0002569	CAEEL18770	SACKO_34230
OG0002570	CAEEL02126	SACKO_20479
OG0002571	CAEEL01329, CAEEL00047	SACKO_26930
OG0002572	CAEEL06422	SACKO_16837
OG0002574	CAEEL13992	SACKO_22230
OG0002587	CAEEL02535	SACKO_27868
OG0002590	CAEEL01823	SACKO_20476
OG0002594	CAEEL02859	SACKO_07978
OG0002598	CAEEL04239	SACKO_07015
OG0002599	CAEEL09489, CAEEL05240	SACKO_23660
OG0002600	CAEEL18751	SACKO_06590, SACKO_04459
OG0002601	CAEEL11850, CAEEL17493, CAEEL06460	SACKO_22141
OG0002602	CAEEL19298	SACKO_02234
OG0002605	CAEEL06425	SACKO_14953
OG0002608	CAEEL20298	SACKO_11611
OG0002609	CAEEL00486	SACKO_12081
OG0002610	CAEEL00976	SACKO_01801
OG0002611	CAEEL00525	SACKO_07932
OG0002614	CAEEL18150	SACKO_05469
OG0002617	CAEEL08131	SACKO_01894
OG0002618	CAEEL11865	SACKO_28705
OG0002620	CAEEL18902	SACKO_04820
OG0002624	CAEEL00996	SACKO_09208
OG0002628	CAEEL20832	SACKO_19493
OG0002630	CAEEL00017	SACKO_03900
OG0002633	CAEEL13867	SACKO_11975
OG0002636	CAEEL09021	SACKO_24914
OG0002637	CAEEL07699	SACKO_00563
OG0002638	CAEEL05543	SACKO_23375
OG0002643	CAEEL01960	SACKO_32604
OG0002644	CAEEL00760	SACKO_08256, SACKO_08254
OG0002645	CAEEL09814	SACKO_16887
OG0002646	CAEEL10837	SACKO_24581
OG0002649	CAEEL18434	SACKO_25253
OG0002651	CAEEL02017	SACKO_20462
OG0002652	CAEEL15940	SACKO_26837
OG0002653	CAEEL15759, CAEEL10493	SACKO_25422
OG0002653	CAEEL09022	SACKO_25418
OG0002655	CAEEL10857	SACKO_21458
OG0002656	CAEEL06531	SACKO_00623
OG0002658	CAEEL08300	SACKO_13237
OG0002659	CAEEL20147, CAEEL01412	SACKO_29326
OG0002660	CAEEL11563	SACKO_17228
OG0002661	CAEEL19789	SACKO_03609, SACKO_03559
OG0002662	CAEEL18190	SACKO_15559
OG0002663	CAEEL19742	SACKO_08447
OG0002665	CAEEL08820	SACKO_01295
OG0002666	CAEEL11407	SACKO_31357, SACKO_13833
OG0002667	CAEEL18607	SACKO_11002
OG0002668	CAEEL02604	SACKO_30469
OG0002669	CAEEL09214, CAEEL09178	SACKO_22202
OG0002670	CAEEL15710	SACKO_14363, SACKO_11385
OG0002675	CAEEL07843	SACKO_15688
OG0002677	CAEEL10901	SACKO_10007
OG0002678	CAEEL06946, CAEEL06945, CAEEL01197	SACKO_06781, SACKO_06823, SACKO_10762
OG0002679	CAEEL06006	SACKO_30759, SACKO_30760
OG0002682	CAEEL06028, CAEEL18330	SACKO_15114
OG0002683	CAEEL05356	SACKO_03825
OG0002706	CAEEL01248	SACKO_21774
OG0002708	CAEEL01926, CAEEL12503	SACKO_20775
OG0002710	CAEEL00009	SACKO_21926
OG0002714	CAEEL02672, CAEEL09684, CAEEL16105, CAEEL16248, CAEEL20570	SACKO_32741, SACKO_32694
OG0002715	CAEEL09830	SACKO_18679, SACKO_15095
OG0002717	CAEEL10017	SACKO_12992
OG0002718	CAEEL00842	SACKO_28816, SACKO_28799
OG0002720	CAEEL01232	SACKO_12119, SACKO_22212, SACKO_22241
OG0002722	CAEEL10808	SACKO_31472, SACKO_25932
OG0002723	CAEEL15616	SACKO_15452
OG0002726	CAEEL11743	SACKO_21700
OG0002729	CAEEL07853	SACKO_03831, SACKO_13000
OG0002732	CAEEL18402	SACKO_24148
OG0002736	CAEEL02362	SACKO_20790, SACKO_20758
OG0002739	CAEEL18472	SACKO_30502, SACKO_01737
OG0002740	CAEEL08842	SACKO_21510
OG0002742	CAEEL11403	SACKO_17909
OG0002743	CAEEL15922, CAEEL10167	SACKO_01395
OG0002744	CAEEL19735	SACKO_33020
OG0002745	CAEEL19081	SACKO_10657, SACKO_10637
OG0002746	CAEEL01862	SACKO_10434
OG0002747	CAEEL02596	SACKO_18649
OG0002750	CAEEL15826	SACKO_09270
OG0002752	CAEEL08631	SACKO_09498
OG0002754	CAEEL05821	SACKO_04244
OG0002755	CAEEL15531, CAEEL04452	SACKO_15681
OG0002756	CAEEL15160	SACKO_02390, SACKO_18195
OG0002757	CAEEL10443, CAEEL10442	SACKO_28172
OG0002758	CAEEL08816	SACKO_19727, SACKO_18269
OG0002759	CAEEL05573	SACKO_12300, SACKO_31315, SACKO_00010
OG0002760	CAEEL01867, CAEEL04221, CAEEL15912, CAEEL11644	SACKO_23733
OG0002762	CAEEL09378	SACKO_26604
OG0002763	CAEEL07952	SACKO_27267
OG0002764	CAEEL05636	SACKO_19305
OG0002765	CAEEL02125	SACKO_29026
OG0002766	CAEEL17597	SACKO_14015, SACKO_14013
OG0002767	CAEEL07319	SACKO_33559
OG0002769	CAEEL06751	SACKO_08268, SACKO_33524
OG0002770	CAEEL15397	SACKO_17854
OG0002771	CAEEL08070	SACKO_12360
OG0002772	CAEEL05686	SACKO_27476, SACKO_10766, SACKO_10749, SACKO_10753, SACKO_30368, SACKO_03004, SACKO_07206
OG0002773	CAEEL08029	SACKO_21667, SACKO_16295
OG0002774	CAEEL01682	SACKO_02543
OG0002776	CAEEL10866	SACKO_08029, SACKO_34166
OG0002777	CAEEL05935	SACKO_13191, SACKO_20238
OG0002778	CAEEL01937	SACKO_26023
OG0002779	CAEEL04475	SACKO_04611
OG0002780	CAEEL00693	SACKO_28755
OG0002781	CAEEL07517	SACKO_00640
OG0002782	CAEEL13024	SACKO_03511
OG0002785	CAEEL04710	SACKO_09777
OG0002786	CAEEL00215	SACKO_16533
OG0002787	CAEEL00388	SACKO_04918
OG0002788	CAEEL06416, CAEEL06417, CAEEL06418	SACKO_19152
OG0002790	CAEEL07625	SACKO_33939
OG0002791	CAEEL08790	SACKO_17510
OG0002793	CAEEL00646	SACKO_08034
OG0002795	CAEEL01282, CAEEL11361, CAEEL01243, CAEEL04352	SACKO_22695
OG0002799	CAEEL06026	SACKO_18293
