Orthogroup	CAEEL	XENTR
OG0001770	CAEEL12180	XENTR05192, XENTR05256, XENTR09738, XENTR01019
OG0001774	CAEEL20358	XENTR17983
OG0001774	CAEEL07377, CAEEL01266	XENTR10461
OG0001775	CAEEL01757	XENTR08314, XENTR15724
OG0001776	CAEEL20827	XENTR15841, XENTR08652, XENTR01913
OG0001779	CAEEL00025, CAEEL00024	XENTR10429, XENTR10432
OG0001780	CAEEL12979	XENTR00800, XENTR12607
OG0001781	CAEEL04378	XENTR01701
OG0001781	CAEEL06468	XENTR12943
OG0001782	CAEEL11605	XENTR07561
OG0001783	CAEEL18807	XENTR01760, XENTR09127
OG0001785	CAEEL10450, CAEEL07502	XENTR09347
OG0001787	CAEEL07669	XENTR16345, XENTR10666, XENTR10665, XENTR13689
OG0001790	CAEEL19999	XENTR08234
OG0001792	CAEEL00159	XENTR11934, XENTR11933
OG0001798	CAEEL02504	XENTR16775, XENTR10051
OG0001799	CAEEL07172	XENTR03523, XENTR06340
OG0001800	CAEEL10920, CAEEL02655, CAEEL10124	XENTR11113, XENTR10796
OG0001805	CAEEL10422, CAEEL19401	XENTR07066, XENTR17499
OG0001809	CAEEL18133	XENTR09671, XENTR00098, XENTR00099
OG0001810	CAEEL00534	XENTR11814
OG0001816	CAEEL05710	XENTR12357, XENTR04741
OG0001818	CAEEL16460	XENTR08496, XENTR08495, XENTR08497, XENTR16571
OG0001819	CAEEL08110	XENTR03393, XENTR03154
OG0001820	CAEEL00161	XENTR11735, XENTR11739, XENTR08919
OG0001821	CAEEL18946, CAEEL11366, CAEEL11028, CAEEL00517, CAEEL17960, CAEEL19600	XENTR04786
OG0001822	CAEEL14275, CAEEL14276	XENTR17740, XENTR13294, XENTR10879
OG0001824	CAEEL20525	XENTR12094
OG0001826	CAEEL08005, CAEEL18927	XENTR08576, XENTR11916
OG0001827	CAEEL12511	XENTR06795
OG0001828	CAEEL07411	XENTR16952
OG0001830	CAEEL00742	XENTR04509, XENTR16727
OG0001831	CAEEL10161, CAEEL19257	XENTR18275, XENTR17969
OG0001832	CAEEL05995	XENTR16823
OG0001834	CAEEL08270	XENTR08408, XENTR02906
OG0001835	CAEEL15709	XENTR09853
OG0001846	CAEEL02581, CAEEL02580	XENTR18639, XENTR07601
OG0001849	CAEEL04779	XENTR05212
OG0001849	CAEEL07132	XENTR05214, XENTR06882
OG0001852	CAEEL10571	XENTR14319, XENTR08373
OG0001854	CAEEL12618	XENTR07106, XENTR07105
OG0001857	CAEEL04635	XENTR18087, XENTR13066
OG0001860	CAEEL19534	XENTR18593
OG0001861	CAEEL19043	XENTR05532
OG0001862	CAEEL07094	XENTR05039, XENTR12303, XENTR03115
OG0001863	CAEEL11286	XENTR01885
OG0001864	CAEEL00359	XENTR04517, XENTR13336
OG0001866	CAEEL12131	XENTR00166, XENTR11409
OG0001867	CAEEL18932	XENTR18858, XENTR18859, XENTR00928, XENTR18201
OG0001870	CAEEL18619	XENTR05017, XENTR12751, XENTR08077, XENTR08078
OG0001873	CAEEL14280, CAEEL14281, CAEEL15718	XENTR11870
OG0001874	CAEEL00933	XENTR08894
OG0001875	CAEEL09917	XENTR05593
OG0001876	CAEEL11614	XENTR06060
OG0001878	CAEEL07138	XENTR04362, XENTR12083, XENTR10903, XENTR05516
OG0001879	CAEEL07021, CAEEL20524, CAEEL09154	XENTR12513
OG0001881	CAEEL18890	XENTR16627, XENTR17045, XENTR12268
OG0001884	CAEEL01920, CAEEL19384, CAEEL00428, CAEEL18714, CAEEL01922	XENTR13203, XENTR03005, XENTR07644
OG0001886	CAEEL20566, CAEEL20351	XENTR06797, XENTR15392
OG0001887	CAEEL05740	XENTR06427, XENTR00912, XENTR12585, XENTR03465, XENTR18819
OG0001888	CAEEL18672, CAEEL11639	XENTR17512, XENTR15191
OG0001889	CAEEL11129, CAEEL11128	XENTR13126, XENTR01850
OG0001890	CAEEL18655	XENTR14057, XENTR07419, XENTR17098
OG0001895	CAEEL00352, CAEEL16104	XENTR16129
OG0001898	CAEEL15099	XENTR15118, XENTR03836
OG0001899	CAEEL14131	XENTR14578, XENTR09469
OG0001900	CAEEL16160	XENTR02100
OG0001901	CAEEL08532, CAEEL08531	XENTR03557
OG0001903	CAEEL12995	XENTR07494
OG0001905	CAEEL18799	XENTR14157, XENTR17951, XENTR01202
OG0001913	CAEEL00139	XENTR06742, XENTR01451
OG0001915	CAEEL10189	XENTR06298
OG0001916	CAEEL14482	XENTR10953
OG0001916	CAEEL07131	XENTR12336
OG0001917	CAEEL05323, CAEEL05320, CAEEL05322, CAEEL05321	XENTR00340, XENTR11451, XENTR14754, XENTR10651
OG0001918	CAEEL07844	XENTR16543, XENTR04216
OG0001919	CAEEL18092	XENTR09434
OG0001923	CAEEL00866, CAEEL02499	XENTR13216, XENTR11935
OG0001926	CAEEL05295	XENTR00430
OG0001928	CAEEL19148	XENTR07469
OG0001930	CAEEL01812	XENTR01448, XENTR05304, XENTR05873
OG0001932	CAEEL18548, CAEEL17132	XENTR09901, XENTR15132
OG0001933	CAEEL05724	XENTR13601
OG0001934	CAEEL04980, CAEEL04981	XENTR12704, XENTR05609
OG0001935	CAEEL01455	XENTR00153
OG0001939	CAEEL05317	XENTR02477, XENTR10993
OG0001940	CAEEL08846	XENTR14019
OG0001945	CAEEL05071	XENTR03955, XENTR07870
OG0001946	CAEEL11023	XENTR09726, XENTR07293, XENTR04877, XENTR04876
OG0001947	CAEEL20697	XENTR07021, XENTR02357
OG0001948	CAEEL15692	XENTR14766, XENTR08991, XENTR16041, XENTR06626
OG0001949	CAEEL19721	XENTR01148, XENTR11100
OG0001950	CAEEL05818	XENTR12232, XENTR11572, XENTR03988
OG0001951	CAEEL08644, CAEEL02798	XENTR07227, XENTR16258
OG0001952	CAEEL00959	XENTR09389
OG0001953	CAEEL01457	XENTR09118, XENTR10393
OG0001956	CAEEL07023	XENTR05066
OG0001958	CAEEL19146	XENTR16906, XENTR09373, XENTR02730, XENTR00657
OG0001961	CAEEL11703	XENTR01355, XENTR01247
OG0001962	CAEEL07745	XENTR05922, XENTR12047, XENTR12045, XENTR12046
OG0001963	CAEEL09651	XENTR17226, XENTR11249, XENTR07153
OG0001964	CAEEL18880	XENTR10264
OG0001965	CAEEL15340	XENTR17416
OG0001966	CAEEL15352, CAEEL06723	XENTR15870, XENTR04015
OG0001968	CAEEL10639	XENTR16410
OG0001969	CAEEL09244, CAEEL09472, CAEEL00361	XENTR08255, XENTR15375
OG0001970	CAEEL17419	XENTR06672, XENTR13877
OG0001971	CAEEL16320, CAEEL14231, CAEEL18293, CAEEL18291, CAEEL04802, CAEEL10583	XENTR06746, XENTR11941, XENTR05064, XENTR08132
OG0001974	CAEEL10261	XENTR09807
OG0001978	CAEEL18757	XENTR04821, XENTR00953, XENTR00943, XENTR00949, XENTR00945, XENTR00947, XENTR00946, XENTR00948, XENTR00952, XENTR00951, XENTR00944
OG0001985	CAEEL08373, CAEEL02584, CAEEL02585	XENTR06332, XENTR03530
OG0001987	CAEEL06766	XENTR04550, XENTR14677
OG0001988	CAEEL02095	XENTR11854
OG0001989	CAEEL20436	XENTR14006, XENTR12273
OG0001990	CAEEL18486	XENTR12970
OG0001991	CAEEL08725	XENTR02462
OG0001992	CAEEL00543	XENTR05527, XENTR15316
OG0001994	CAEEL19344, CAEEL02372	XENTR10934, XENTR08885
OG0001998	CAEEL08296	XENTR16338, XENTR14682
OG0001999	CAEEL06715	XENTR00961
OG0002000	CAEEL08459	XENTR12364, XENTR05813
OG0002001	CAEEL07856	XENTR12894, XENTR07328
OG0002002	CAEEL05495, CAEEL09310, CAEEL01852	XENTR06108, XENTR09713
OG0002003	CAEEL18663	XENTR14361, XENTR02394
OG0002005	CAEEL10504	XENTR18436, XENTR03549, XENTR02807, XENTR08268, XENTR01964
OG0002006	CAEEL16051, CAEEL18232	XENTR12258, XENTR12259
OG0002008	CAEEL11706	XENTR08143, XENTR06727
OG0002009	CAEEL18123, CAEEL18838, CAEEL10136, CAEEL10135, CAEEL10131, CAEEL08207	XENTR15588, XENTR12337, XENTR12338
OG0002011	CAEEL06587, CAEEL01459	XENTR15809, XENTR12417
OG0002013	CAEEL00803, CAEEL01317	XENTR16536
OG0002015	CAEEL07232	XENTR07357, XENTR03893
OG0002016	CAEEL10751	XENTR08295, XENTR04258
OG0002017	CAEEL04551	XENTR14273, XENTR15282, XENTR15484
OG0002018	CAEEL08242	XENTR12197, XENTR00896, XENTR09258, XENTR06435
OG0002020	CAEEL20282	XENTR01912, XENTR15447, XENTR08657
OG0002023	CAEEL12418	XENTR12329, XENTR11622, XENTR16758
OG0002025	CAEEL01720	XENTR01824
OG0002026	CAEEL09267	XENTR08832
OG0002027	CAEEL19841	XENTR09267, XENTR07230, XENTR00276
OG0002031	CAEEL07288	XENTR15929, XENTR15928, XENTR08011
OG0002032	CAEEL15092	XENTR02603
OG0002036	CAEEL17432	XENTR02413, XENTR02087
OG0002043	CAEEL01497	XENTR04074, XENTR04633
OG0002059	CAEEL20695	XENTR06499, XENTR04009, XENTR04010
OG0002060	CAEEL17542	XENTR11618
OG0002062	CAEEL01567	XENTR10057, XENTR05037
OG0002064	CAEEL17790	XENTR00155, XENTR11867, XENTR06658
OG0002067	CAEEL08430	XENTR11063
OG0002068	CAEEL15280	XENTR08494
OG0002073	CAEEL08416, CAEEL13072, CAEEL01141, CAEEL05593	XENTR13381, XENTR08969, XENTR17145, XENTR07900
OG0002074	CAEEL18383	XENTR16013
OG0002076	CAEEL17850	XENTR05229, XENTR17066
OG0002077	CAEEL08392	XENTR13971, XENTR13972, XENTR02927
OG0002078	CAEEL04535	XENTR16673, XENTR07358
OG0002079	CAEEL07901	XENTR13830, XENTR00665
OG0002080	CAEEL03246, CAEEL12691	XENTR01136, XENTR01135, XENTR13342
OG0002081	CAEEL14941, CAEEL14928	XENTR00902
OG0002085	CAEEL11230, CAEEL11229	XENTR12804, XENTR08902, XENTR03047
OG0002086	CAEEL01985	XENTR08521, XENTR13798
OG0002087	CAEEL07742	XENTR06831
OG0002089	CAEEL13352	XENTR03801, XENTR07199, XENTR07988, XENTR10242, XENTR17245, XENTR04986
OG0002089	CAEEL17973	XENTR15008
OG0002090	CAEEL00790	XENTR15595
OG0002094	CAEEL11189, CAEEL11187, CAEEL11188, CAEEL10823	XENTR07026, XENTR07025
OG0002095	CAEEL07104	XENTR13181, XENTR03455, XENTR14381, XENTR09072
OG0002097	CAEEL03161, CAEEL00098, CAEEL19231	XENTR04416, XENTR03687
OG0002099	CAEEL05221	XENTR02496
OG0002101	CAEEL04990	XENTR04299
OG0002102	CAEEL20714	XENTR06095, XENTR11926, XENTR13481, XENTR13482
OG0002103	CAEEL16392, CAEEL16394	XENTR15401, XENTR15782
OG0002104	CAEEL08654	XENTR05884
OG0002105	CAEEL18772	XENTR11631, XENTR14520
OG0002106	CAEEL18235, CAEEL08825	XENTR03305, XENTR11760
OG0002107	CAEEL07845	XENTR10514
OG0002108	CAEEL05450, CAEEL05957, CAEEL15378	XENTR13048, XENTR07710
OG0002122	CAEEL09431	XENTR13182, XENTR09071
OG0002125	CAEEL10327	XENTR18863
OG0002125	CAEEL06344	XENTR01325
OG0002131	CAEEL00336	XENTR05730, XENTR05731, XENTR18308, XENTR17313
OG0002135	CAEEL01398, CAEEL15762	XENTR08449, XENTR18195, XENTR01218
OG0002139	CAEEL15822	XENTR00173, XENTR13536
OG0002143	CAEEL01697	XENTR07155, XENTR13874
OG0002144	CAEEL08787	XENTR18301, XENTR10292
OG0002145	CAEEL00125	XENTR06603
OG0002146	CAEEL10604	XENTR12879, XENTR02800
OG0002147	CAEEL05229	XENTR15274, XENTR00295
OG0002148	CAEEL13205	XENTR13087
OG0002151	CAEEL19229	XENTR01675
OG0002156	CAEEL08424	XENTR04891
OG0002157	CAEEL07043, CAEEL10861	XENTR10258
OG0002160	CAEEL05075	XENTR18209
OG0002163	CAEEL04144	XENTR00389, XENTR18816, XENTR00388, XENTR07424
OG0002165	CAEEL13880	XENTR12790
OG0002166	CAEEL06693, CAEEL06692	XENTR10313, XENTR06523
OG0002167	CAEEL10771, CAEEL20502	XENTR01922, XENTR03650, XENTR12692
OG0002168	CAEEL06529	XENTR05025, XENTR15448
OG0002169	CAEEL19452	XENTR11319, XENTR12444
OG0002170	CAEEL11886	XENTR13652
OG0002171	CAEEL09511	XENTR02510, XENTR15921
OG0002173	CAEEL02072	XENTR02932, XENTR05324
OG0002175	CAEEL11081	XENTR06785
OG0002177	CAEEL16080	XENTR11672, XENTR05111, XENTR02389
OG0002179	CAEEL17210, CAEEL19563	XENTR17544
OG0002182	CAEEL11866	XENTR05974, XENTR01224
OG0002184	CAEEL06428	XENTR05819, XENTR11457
OG0002185	CAEEL01312	XENTR06645, XENTR00451
OG0002187	CAEEL05615	XENTR16423
OG0002188	CAEEL10832	XENTR01062
OG0002189	CAEEL17261, CAEEL17762, CAEEL20687	XENTR00331
OG0002190	CAEEL18099	XENTR06037, XENTR01498, XENTR01499
OG0002191	CAEEL00670	XENTR01870, XENTR03789
OG0002192	CAEEL07481, CAEEL08574	XENTR11890
OG0002201	CAEEL01613	XENTR09884
OG0002202	CAEEL16912, CAEEL17796	XENTR07620
OG0002212	CAEEL17949	XENTR05799
OG0002213	CAEEL09259	XENTR02106
OG0002214	CAEEL03136	XENTR07930, XENTR16498, XENTR02689, XENTR02690
OG0002216	CAEEL09929, CAEEL09930	XENTR02859
OG0002217	CAEEL18475, CAEEL05058	XENTR09078
OG0002218	CAEEL00880	XENTR02678, XENTR05714
OG0002222	CAEEL05529	XENTR03278
OG0002224	CAEEL10158	XENTR04276, XENTR01944
OG0002225	CAEEL15252	XENTR14771
OG0002226	CAEEL04806	XENTR06512, XENTR03995
OG0002227	CAEEL00491	XENTR18535
OG0002228	CAEEL05227	XENTR07401, XENTR11182
OG0002229	CAEEL08325	XENTR00831
OG0002236	CAEEL18503	XENTR02976, XENTR06598
OG0002237	CAEEL00004	XENTR05472, XENTR06971, XENTR14618
OG0002239	CAEEL05928	XENTR09309, XENTR17015
OG0002240	CAEEL05366	XENTR09016
OG0002241	CAEEL07281	XENTR15534, XENTR00886
OG0002243	CAEEL05910, CAEEL11717	XENTR03644, XENTR06468
OG0002244	CAEEL02764	XENTR05927
OG0002246	CAEEL00010	XENTR09317, XENTR11437, XENTR08637
OG0002251	CAEEL18329, CAEEL19690	XENTR13199, XENTR02220
OG0002252	CAEEL18710	XENTR07010, XENTR09805, XENTR07309
OG0002255	CAEEL01086	XENTR05622, XENTR07271, XENTR02965
OG0002257	CAEEL14323	XENTR11360, XENTR03831
OG0002258	CAEEL10467	XENTR11554
OG0002259	CAEEL08231	XENTR16720, XENTR04562
OG0002260	CAEEL08208	XENTR05549
OG0002261	CAEEL09054	XENTR12712, XENTR18200, XENTR12711
OG0002262	CAEEL07374	XENTR03359
OG0002263	CAEEL08085	XENTR11327
OG0002264	CAEEL01891	XENTR11031, XENTR12994
OG0002265	CAEEL01664	XENTR08018, XENTR15740
OG0002266	CAEEL18931	XENTR10523, XENTR10524, XENTR01757
OG0002270	CAEEL01255	XENTR13158, XENTR01343
OG0002272	CAEEL00180, CAEEL00181	XENTR02511
OG0002275	CAEEL19733	XENTR05172, XENTR12040
OG0002278	CAEEL17984, CAEEL17983	XENTR11991, XENTR15310
OG0002279	CAEEL01783, CAEEL19214	XENTR17502, XENTR08016
OG0002280	CAEEL01565	XENTR13539, XENTR13538, XENTR05453
OG0002281	CAEEL20772	XENTR02192, XENTR11832, XENTR08042
OG0002283	CAEEL11974	XENTR08932, XENTR04899, XENTR04898
OG0002284	CAEEL09475	XENTR09193, XENTR00069
OG0002286	CAEEL15075	XENTR10663
OG0002288	CAEEL11923	XENTR12739, XENTR07532
OG0002289	CAEEL09428, CAEEL09935, CAEEL20243, CAEEL11495	XENTR02736, XENTR05940, XENTR16084
OG0002291	CAEEL05473, CAEEL19449, CAEEL19450, CAEEL03560, CAEEL03557, CAEEL03551, CAEEL03556, CAEEL03569, CAEEL03564, CAEEL03568, CAEEL03567, CAEEL03561, CAEEL03566, CAEEL03562, CAEEL03563, CAEEL19451, CAEEL03559, CAEEL03558	XENTR04746
OG0002292	CAEEL11264	XENTR10569
OG0002293	CAEEL01475	XENTR04957, XENTR12754
OG0002294	CAEEL03275, CAEEL03274	XENTR05741, XENTR12369
OG0002297	CAEEL10891, CAEEL10889, CAEEL09503	XENTR00024, XENTR00025, XENTR00023
OG0002312	CAEEL04818, CAEEL04817	XENTR06437, XENTR06436
OG0002316	CAEEL01858, CAEEL01859	XENTR13680, XENTR13681, XENTR04956
OG0002317	CAEEL13995	XENTR08993, XENTR11973
OG0002318	CAEEL05991	XENTR14796
OG0002321	CAEEL11607	XENTR17990
OG0002324	CAEEL14861	XENTR11808
OG0002325	CAEEL12660	XENTR08080
OG0002326	CAEEL19309	XENTR11657, XENTR05110
OG0002327	CAEEL11423	XENTR06367, XENTR18257
OG0002331	CAEEL13492, CAEEL01768	XENTR02956, XENTR08347
OG0002332	CAEEL07378	XENTR04333, XENTR06466
OG0002335	CAEEL02679, CAEEL02678	XENTR02895
OG0002336	CAEEL18832	XENTR08017, XENTR02030, XENTR07074
OG0002340	CAEEL00545	XENTR07803
OG0002341	CAEEL07757	XENTR17261, XENTR17262
OG0002342	CAEEL06352, CAEEL06355, CAEEL00891	XENTR10598, XENTR12752
OG0002343	CAEEL20506, CAEEL10734	XENTR09466, XENTR17455, XENTR10712
OG0002344	CAEEL07661	XENTR01511, XENTR10309
OG0002346	CAEEL04391	XENTR16322
OG0002348	CAEEL10632	XENTR03865
OG0002352	CAEEL04784	XENTR10484
OG0002354	CAEEL09038	XENTR07671
OG0002355	CAEEL08630	XENTR01023, XENTR01621
OG0002356	CAEEL17852	XENTR11801, XENTR14127
OG0002357	CAEEL14198	XENTR15504, XENTR14393
OG0002358	CAEEL20542	XENTR15985
OG0002359	CAEEL10259	XENTR14398
OG0002360	CAEEL19089	XENTR06917, XENTR14802
OG0002361	CAEEL16240, CAEEL14724	XENTR00595, XENTR12105
OG0002362	CAEEL01494	XENTR06985, XENTR01436, XENTR11944
OG0002363	CAEEL18180	XENTR01831, XENTR13726
OG0002366	CAEEL01476	XENTR03010, XENTR09341, XENTR07763
OG0002367	CAEEL02851	XENTR04737
OG0002368	CAEEL06921	XENTR03040, XENTR01632
OG0002369	CAEEL00665	XENTR08498
OG0002370	CAEEL06782	XENTR11205
OG0002371	CAEEL10782, CAEEL02897	XENTR13442, XENTR02101, XENTR08507
OG0002373	CAEEL10724, CAEEL10847	XENTR07192, XENTR18177, XENTR07193
OG0002374	CAEEL00989, CAEEL03595	XENTR17796, XENTR09958
OG0002375	CAEEL09148	XENTR03186
OG0002376	CAEEL16557	XENTR03067
OG0002379	CAEEL20511	XENTR09370, XENTR18063
OG0002396	CAEEL15127	XENTR06625, XENTR12782
OG0002400	CAEEL12685	XENTR11297, XENTR02866, XENTR00907
OG0002402	CAEEL07971	XENTR18948
OG0002405	CAEEL09238	XENTR14459, XENTR14636, XENTR00692
OG0002406	CAEEL05272	XENTR13694, XENTR16471
OG0002407	CAEEL11836	XENTR16253, XENTR18256
OG0002408	CAEEL05340	XENTR05124
OG0002409	CAEEL12380	XENTR17207, XENTR00759, XENTR02804
OG0002410	CAEEL06445	XENTR18986
OG0002411	CAEEL09509	XENTR10283, XENTR09696
OG0002413	CAEEL05456	XENTR12213
OG0002414	CAEEL16542	XENTR04525, XENTR13332
OG0002415	CAEEL09540, CAEEL09394, CAEEL15033	XENTR18259
OG0002416	CAEEL00247	XENTR00162
OG0002421	CAEEL09266	XENTR11863
OG0002422	CAEEL09220	XENTR12603
OG0002424	CAEEL18326	XENTR09777
OG0002425	CAEEL00712	XENTR18312
OG0002429	CAEEL05601	XENTR18057, XENTR02469
OG0002433	CAEEL18398	XENTR13711
OG0002434	CAEEL09324	XENTR07224, XENTR04195
OG0002439	CAEEL06145, CAEEL06146	XENTR00776, XENTR00775, XENTR12812
OG0002441	CAEEL01735	XENTR05912
OG0002442	CAEEL00999	XENTR16535, XENTR16802
OG0002443	CAEEL11867	XENTR00383
OG0002444	CAEEL11588	XENTR02476, XENTR07767, XENTR07766
OG0002445	CAEEL08003	XENTR03182
OG0002448	CAEEL11664	XENTR17600
OG0002449	CAEEL15838	XENTR09497, XENTR05548
OG0002450	CAEEL02915	XENTR19093, XENTR14079
OG0002453	CAEEL12607, CAEEL12794, CAEEL12792, CAEEL12793, CAEEL12796, CAEEL13671	XENTR10071
OG0002454	CAEEL06870	XENTR10315, XENTR04033
OG0002456	CAEEL19152, CAEEL02912	XENTR14930, XENTR12253
OG0002457	CAEEL08209	XENTR07718
OG0002461	CAEEL07388	XENTR04357
OG0002464	CAEEL09680	XENTR07553, XENTR03314
OG0002467	CAEEL00166	XENTR11901, XENTR00224, XENTR12141
OG0002476	CAEEL00590	XENTR00493
OG0002477	CAEEL05771	XENTR15214, XENTR18901, XENTR14214
OG0002481	CAEEL07210	XENTR02103, XENTR02102, XENTR12801, XENTR14366
OG0002486	CAEEL00554	XENTR12613
OG0002487	CAEEL13022	XENTR08514, XENTR00198
OG0002489	CAEEL20456	XENTR14912, XENTR08038
OG0002490	CAEEL09795	XENTR06810, XENTR02883
OG0002492	CAEEL07791	XENTR09648
OG0002494	CAEEL02924	XENTR02970, XENTR04622
OG0002495	CAEEL05776	XENTR01127
OG0002497	CAEEL00487	XENTR12266, XENTR01749
OG0002499	CAEEL02172, CAEEL11853	XENTR14604, XENTR11611
OG0002503	CAEEL11848, CAEEL10709, CAEEL17654, CAEEL17049, CAEEL10625	XENTR09737
OG0002504	CAEEL06712, CAEEL09129	XENTR01166, XENTR07118
OG0002505	CAEEL05922	XENTR00934
OG0002506	CAEEL00901	XENTR11712, XENTR05544
OG0002507	CAEEL03010	XENTR04668, XENTR13282, XENTR15339
OG0002509	CAEEL10641, CAEEL10642	XENTR15346
OG0002510	CAEEL15444	XENTR13486
OG0002511	CAEEL03054	XENTR03365, XENTR03366, XENTR08403
OG0002512	CAEEL06721	XENTR00923, XENTR07865
OG0002516	CAEEL07616	XENTR02644, XENTR10617
OG0002518	CAEEL03272	XENTR16754, XENTR16755
OG0002519	CAEEL07683	XENTR06434, XENTR00894, XENTR00893
OG0002520	CAEEL11387	XENTR16161, XENTR11725
OG0002523	CAEEL09506	XENTR18468, XENTR15973, XENTR15750
OG0002524	CAEEL07737	XENTR10321, XENTR11155, XENTR14887
OG0002527	CAEEL00425, CAEEL00799	XENTR09927, XENTR16099
OG0002528	CAEEL14274	XENTR13773
OG0002529	CAEEL18703, CAEEL04668	XENTR03254
OG0002530	CAEEL18169	XENTR00564, XENTR12121
OG0002532	CAEEL00641	XENTR07408, XENTR07406, XENTR07407
OG0002533	CAEEL08550	XENTR06540, XENTR01165
OG0002534	CAEEL08629	XENTR10061, XENTR19266
OG0002537	CAEEL07418	XENTR01807
OG0002541	CAEEL09534	XENTR17249
OG0002542	CAEEL06956	XENTR02923, XENTR13960, XENTR03763
OG0002543	CAEEL07344	XENTR00842
OG0002545	CAEEL12452	XENTR13316, XENTR06400
OG0002547	CAEEL02085	XENTR10889, XENTR07983
OG0002548	CAEEL14464, CAEEL04858, CAEEL17540, CAEEL14091	XENTR11978
OG0002549	CAEEL18135	XENTR03082
OG0002551	CAEEL01609	XENTR07537, XENTR04894
OG0002552	CAEEL01916	XENTR06745, XENTR08130
OG0002553	CAEEL07705	XENTR05088, XENTR18636
OG0002554	CAEEL13829	XENTR12428
OG0002557	CAEEL02904	XENTR15925, XENTR17200, XENTR15926
OG0002558	CAEEL18130	XENTR00183, XENTR15308
OG0002559	CAEEL14654	XENTR08983, XENTR07448
OG0002561	CAEEL13357	XENTR10163
OG0002562	CAEEL00489	XENTR04290, XENTR11943
OG0002563	CAEEL08940	XENTR05935, XENTR03654, XENTR17265
OG0002564	CAEEL14884	XENTR18727
OG0002565	CAEEL01779, CAEEL19992	XENTR13021
OG0002566	CAEEL18146	XENTR07442
OG0002567	CAEEL10186, CAEEL10185	XENTR08378
OG0002569	CAEEL18770	XENTR14337
OG0002570	CAEEL02126	XENTR02508
OG0002571	CAEEL01329, CAEEL00047	XENTR01668, XENTR05634
OG0002572	CAEEL06422	XENTR19003, XENTR00391, XENTR00390, XENTR05436
OG0002573	CAEEL00251, CAEEL14125, CAEEL08863, CAEEL20490	XENTR01832, XENTR07377
OG0002574	CAEEL13992	XENTR11279
OG0002587	CAEEL02535	XENTR02962, XENTR08363
OG0002593	CAEEL06340, CAEEL06341	XENTR09419, XENTR02988
OG0002594	CAEEL02859	XENTR03750, XENTR15912, XENTR15914, XENTR15913
OG0002598	CAEEL04239	XENTR00361, XENTR00360, XENTR06999
OG0002599	CAEEL09489, CAEEL05240	XENTR14546
OG0002600	CAEEL18751	XENTR14793
OG0002601	CAEEL11850, CAEEL17493, CAEEL06460	XENTR09945, XENTR10108
OG0002602	CAEEL19298	XENTR13735, XENTR16270
OG0002605	CAEEL06425	XENTR04671
OG0002608	CAEEL20298	XENTR13670
OG0002609	CAEEL00486	XENTR06747, XENTR08636, XENTR08635
OG0002610	CAEEL00976	XENTR00520, XENTR17304
OG0002611	CAEEL00525	XENTR06282, XENTR03811
OG0002614	CAEEL18150	XENTR09336, XENTR02999
OG0002617	CAEEL08131	XENTR07545, XENTR07546
OG0002618	CAEEL11865	XENTR10256, XENTR00130
OG0002620	CAEEL18902	XENTR13161, XENTR13162, XENTR01313
OG0002624	CAEEL00996	XENTR17532
OG0002628	CAEEL20832	XENTR01310, XENTR09673
OG0002630	CAEEL00017	XENTR09334
OG0002643	CAEEL01960	XENTR01733
OG0002644	CAEEL00760	XENTR03973, XENTR14388
OG0002645	CAEEL09814	XENTR13167
OG0002646	CAEEL10837	XENTR16009
OG0002649	CAEEL18434	XENTR01936, XENTR08644
OG0002651	CAEEL02017, CAEEL08032	XENTR07624
OG0002652	CAEEL15940	XENTR03749, XENTR10217
OG0002653	CAEEL15759	XENTR00850
OG0002653	CAEEL09022	XENTR00846
OG0002655	CAEEL10857	XENTR10045
OG0002656	CAEEL06531	XENTR16931
OG0002658	CAEEL08300	XENTR06758, XENTR07235, XENTR07234
OG0002659	CAEEL20147, CAEEL01412	XENTR05178
OG0002660	CAEEL11563	XENTR17114, XENTR17113
OG0002661	CAEEL19789	XENTR04465, XENTR17775
OG0002662	CAEEL18190	XENTR11336, XENTR13715, XENTR04816
OG0002663	CAEEL19742	XENTR05765, XENTR09893
OG0002665	CAEEL08820	XENTR15988
OG0002666	CAEEL11407	XENTR12989
OG0002667	CAEEL18607	XENTR15408, XENTR07787
OG0002668	CAEEL02604	XENTR05961, XENTR10409
OG0002669	CAEEL09214, CAEEL09178	XENTR12334
OG0002670	CAEEL15710	XENTR09001
OG0002671	CAEEL01274	XENTR05883, XENTR02955, XENTR08346
OG0002677	CAEEL10901	XENTR09797
OG0002678	CAEEL06946, CAEEL06945, CAEEL01197	XENTR12167
OG0002679	CAEEL06006	XENTR03087, XENTR03088, XENTR16063
OG0002683	CAEEL05356	XENTR11456, XENTR00050
OG0002708	CAEEL01926, CAEEL12503	XENTR05903
OG0002714	CAEEL02672, CAEEL09684, CAEEL16105, CAEEL16248, CAEEL20570	XENTR09377
OG0002715	CAEEL09830	XENTR06007
OG0002717	CAEEL10017	XENTR07538, XENTR14170
OG0002718	CAEEL00842	XENTR12920, XENTR12921, XENTR14481
OG0002720	CAEEL01232	XENTR02479
OG0002722	CAEEL10808	XENTR03855
OG0002723	CAEEL15616	XENTR14773, XENTR13082, XENTR14110, XENTR00199
OG0002726	CAEEL11743	XENTR04881, XENTR07286
OG0002729	CAEEL07853	XENTR10582
OG0002732	CAEEL18402	XENTR09571, XENTR11093
