Orthogroup	DROME	BRAFL
OG0001580	DROME10962, DROME10960, DROME10959, DROME10957, DROME10956, DROME10963, DROME10961, DROME10958	bflo_12800
OG0001582	DROME15756, DROME15757	bflo_20280
OG0001583	DROME08180, DROME08179	bflo_09911
OG0001584	DROME19782	bflo_10874
OG0001589	DROME16983, DROME16982, DROME16981, DROME09858	bflo_22654
OG0001590	DROME14234, DROME13421	bflo_17658, bflo_06753, bflo_25342, bflo_06809
OG0001593	DROME06841, DROME06840	bflo_07353
OG0001594	DROME05350, DROME05351, DROME05349	bflo_17592, bflo_12242
OG0001596	DROME03082, DROME03081, DROME03080	bflo_11748
OG0001597	DROME12080	bflo_19431
OG0001599	DROME14559	bflo_22926, bflo_23581
OG0001600	DROME19005	bflo_05648
OG0001602	DROME20799, DROME20798, DROME20797, DROME20795, DROME20801, DROME20800, DROME20796	bflo_09147
OG0001603	DROME05748, DROME05749	bflo_15819
OG0001604	DROME13655, DROME13654	bflo_23568
OG0001604	DROME15595, DROME15593, DROME15592, DROME15594	bflo_20603
OG0001605	DROME09003, DROME09000, DROME09002, DROME08999, DROME08998, DROME09001	bflo_13484, bflo_14059
OG0001606	DROME01628	bflo_07349, bflo_07813, bflo_10362
OG0001608	DROME03108, DROME03117, DROME03110, DROME03116, DROME03113, DROME03115, DROME03118, DROME03114, DROME03109, DROME03119, DROME03111, DROME03112, DROME03121, DROME07455	bflo_13828
OG0001609	DROME13801, DROME13802, DROME13800	bflo_21761
OG0001609	DROME09555	bflo_10966
OG0001610	DROME06881	bflo_01194
OG0001611	DROME07510, DROME07509, DROME07511	bflo_16854
OG0001612	DROME07050, DROME07049	bflo_17732
OG0001614	DROME14120	bflo_05850
OG0001614	DROME17646	bflo_23076
OG0001615	DROME19813, DROME19816, DROME19811, DROME19815, DROME19812, DROME19814, DROME19808, DROME19807, DROME19810, DROME19809	bflo_04085
OG0001621	DROME19943, DROME19942, DROME19944	bflo_14954
OG0001623	DROME05390, DROME05391, DROME05392, DROME05025, DROME06770, DROME11013, DROME11014, DROME00601, DROME13253, DROME13252, DROME13251	bflo_14242
OG0001624	DROME08385, DROME08387, DROME08386, DROME08384	bflo_01118
OG0001627	DROME17716, DROME17715	bflo_10613
OG0001628	DROME21766	bflo_24987
OG0001628	DROME21765	bflo_07205
OG0001630	DROME10692	bflo_24506
OG0001632	DROME05195, DROME05196, DROME05194, DROME05197, DROME05193	bflo_11892
OG0001634	DROME02691, DROME02692	bflo_15784
OG0001634	DROME06767	bflo_11774
OG0001635	DROME10448, DROME10445, DROME10444, DROME10446, DROME10447, DROME10443	bflo_14263
OG0001636	DROME21027, DROME21028	bflo_12513
OG0001638	DROME06413, DROME06412, DROME06414, DROME06416, DROME06415	bflo_20506
OG0001639	DROME01523, DROME01525, DROME01524	bflo_06123
OG0001641	DROME08987, DROME08990, DROME08991	bflo_02353
OG0001642	DROME09872	bflo_20407
OG0001643	DROME03424, DROME03423, DROME03425	bflo_14182
OG0001644	DROME05204	bflo_06394
OG0001651	DROME01946	bflo_07530
OG0001652	DROME14027, DROME14026, DROME19080	bflo_16056
OG0001653	DROME03945, DROME03944, DROME03946	bflo_25718
OG0001654	DROME10713, DROME00082, DROME00084, DROME00083, DROME00085	bflo_01253, bflo_01087
OG0001655	DROME11541, DROME11542	bflo_15013
OG0001656	DROME12672	bflo_02447
OG0001657	DROME16951	bflo_20602
OG0001658	DROME02670	bflo_06441
OG0001659	DROME15493, DROME15496, DROME15495, DROME15492, DROME15494	bflo_17623
OG0001660	DROME01600, DROME01597, DROME01598, DROME01599	bflo_15018
OG0001663	DROME17604, DROME17603	bflo_11604
OG0001664	DROME03276	bflo_26299
OG0001665	DROME21335, DROME21336	bflo_23160
OG0001665	DROME03860, DROME03861, DROME03859	bflo_22668
OG0001666	DROME08411, DROME08412, DROME08410, DROME08413, DROME08414	bflo_00429
OG0001670	DROME15734, DROME15735	bflo_26252
OG0001671	DROME06393, DROME06394, DROME06396, DROME06395	bflo_11637
OG0001672	DROME04869, DROME04868, DROME04867	bflo_00223
OG0001673	DROME15611, DROME15610	bflo_18854
OG0001675	DROME07179, DROME07181, DROME07180	bflo_06103
OG0001676	DROME15959, DROME15958, DROME15960	bflo_08246
OG0001677	DROME14874	bflo_20838
OG0001680	DROME20427	bflo_13497
OG0001682	DROME17478, DROME17481, DROME17479, DROME17480, DROME17477	bflo_04551
OG0001683	DROME04416, DROME04417, DROME04415	bflo_17547
OG0001684	DROME15541	bflo_16609, bflo_07060
OG0001685	DROME10450	bflo_14264
OG0001686	DROME15719	bflo_24461
OG0001688	DROME20991, DROME20989	bflo_14161
OG0001689	DROME21861, DROME21859	bflo_20561
OG0001691	DROME07542, DROME07543, DROME07544, DROME07545	bflo_19887
OG0001692	DROME00090, DROME00091	bflo_26337
OG0001703	DROME06470, DROME06469	bflo_26234, bflo_08744
OG0001706	DROME01112	bflo_20030
OG0001707	DROME04786, DROME04787	bflo_01901, bflo_01997, bflo_01998
OG0001708	DROME10362, DROME14608, DROME16704	bflo_23305, bflo_19700, bflo_03419
OG0001711	DROME16692, DROME16691, DROME16690	bflo_07326
OG0001712	DROME09055, DROME09057, DROME09056, DROME09058, DROME09059	bflo_07157
OG0001713	DROME20630	bflo_24618
OG0001714	DROME06892	bflo_23316
OG0001714	DROME13258, DROME13259	bflo_20708
OG0001718	DROME18626, DROME18625, DROME18627	bflo_16668
OG0001720	DROME07093, DROME07094, DROME07095	bflo_20056
OG0001721	DROME21093, DROME21094	bflo_17395
OG0001724	DROME16764, DROME16765, DROME16766, DROME16767	bflo_17956
OG0001726	DROME01038, DROME01035, DROME01037, DROME01036	bflo_09335
OG0001727	DROME01511, DROME01510, DROME01513, DROME01512	bflo_24508
OG0001728	DROME19385	bflo_06838
OG0001729	DROME04994, DROME04995, DROME04996	bflo_10997
OG0001730	DROME08359, DROME08358, DROME08360, DROME08361	bflo_09904
OG0001731	DROME16558	bflo_10453
OG0001732	DROME05765, DROME05764, DROME05766	bflo_21629
OG0001733	DROME12129, DROME11165	bflo_09429
OG0001735	DROME19051, DROME19047, DROME19049, DROME19048, DROME19046, DROME19050, DROME19044, DROME19045	bflo_18755
OG0001736	DROME04354, DROME04355	bflo_13056
OG0001737	DROME03102	bflo_06725
OG0001738	DROME19892	bflo_09831
OG0001739	DROME17504, DROME18573, DROME08124	bflo_09231
OG0001745	DROME10489	bflo_08851, bflo_23814, bflo_06373
OG0001746	DROME21748	bflo_04112
OG0001747	DROME14222, DROME14221, DROME02413	bflo_11303, bflo_00673, bflo_12158
OG0001748	DROME05093, DROME05096, DROME05095, DROME05094, DROME05090, DROME05092, DROME05091, DROME05089, DROME05084, DROME05088, DROME05087, DROME05098, DROME05097, DROME05099, DROME05085, DROME05086, DROME05102, DROME05103, DROME05100, DROME05101	bflo_08202
OG0001749	DROME14967, DROME14968	bflo_14757, bflo_14765
OG0001750	DROME06453	bflo_19223
OG0001751	DROME13918	bflo_10092
OG0001752	DROME16905, DROME16904, DROME16907, DROME16906	bflo_06937
OG0001754	DROME14611, DROME14610, DROME14612, DROME06495, DROME17387, DROME17388, DROME17389	bflo_17742
OG0001755	DROME01391, DROME01389, DROME01390, DROME01388, DROME01392	bflo_01568
OG0001760	DROME19343, DROME19342	bflo_12182
OG0001768	DROME07376, DROME07377	bflo_05479
OG0001768	DROME14966	bflo_03382
OG0001769	DROME08613	bflo_07667
OG0001769	DROME15632, DROME15631	bflo_19246
OG0001770	DROME12526, DROME12525	bflo_14858
OG0001774	DROME16288	bflo_09728
OG0001774	DROME17117, DROME17119, DROME17118	bflo_11693, bflo_12263
OG0001775	DROME03798	bflo_06692
OG0001776	DROME13827, DROME13826, DROME13825, DROME13824	bflo_09329, bflo_10089, bflo_09337, bflo_19248, bflo_23621
OG0001778	DROME03281	bflo_13440
OG0001779	DROME00498	bflo_02061
OG0001780	DROME12052	bflo_20503, bflo_18701
OG0001781	DROME05960	bflo_18622
OG0001781	DROME03304	bflo_16431
OG0001783	DROME03583, DROME03584, DROME03579, DROME03582, DROME03581, DROME03580, DROME03578	bflo_22073, bflo_22072, bflo_22396
OG0001785	DROME20701, DROME20700	bflo_03664
OG0001786	DROME15286, DROME15285	bflo_14955
OG0001786	DROME14974, DROME14975	bflo_09810
OG0001787	DROME15226	bflo_17783
OG0001789	DROME15206, DROME15202, DROME15200, DROME15204	bflo_20646
OG0001791	DROME10268, DROME11994	bflo_01660
OG0001792	DROME20324	bflo_06166
OG0001793	DROME16987	bflo_00631
OG0001793	DROME21922	bflo_02034
OG0001798	DROME07480	bflo_10312
OG0001799	DROME20617, DROME20618, DROME20615, DROME20612, DROME20616, DROME20614, DROME20619, DROME20613	bflo_19970
OG0001800	DROME19760, DROME19756, DROME19759, DROME19758, DROME19757	bflo_12187
OG0001804	DROME18434, DROME18435, DROME18433, DROME18432	bflo_20294
OG0001805	DROME11510, DROME11511	bflo_10340
OG0001806	DROME09050, DROME15347, DROME15346	bflo_12137
OG0001807	DROME02930, DROME02931, DROME02932	bflo_05428, bflo_05429, bflo_09269, bflo_02527
OG0001809	DROME10117, DROME10116	bflo_16365
OG0001810	DROME12471	bflo_04445
OG0001814	DROME08233	bflo_24498, bflo_08521
OG0001815	DROME13080, DROME13081, DROME13079	bflo_07119
OG0001816	DROME01873	bflo_25650
OG0001817	DROME01259, DROME06513, DROME06515, DROME06514	bflo_23346
OG0001818	DROME09141	bflo_13837, bflo_20690
OG0001819	DROME17329, DROME17330, DROME07897, DROME00545	bflo_00271
OG0001820	DROME08719, DROME08720	bflo_26893, bflo_08538
OG0001821	DROME10515, DROME10514	bflo_23759
OG0001822	DROME10804, DROME10805, DROME10809, DROME10807, DROME10808, DROME10806	bflo_12611
OG0001825	DROME08707, DROME08708, DROME08709	bflo_05431
OG0001826	DROME04636, DROME04635, DROME04634, DROME04637	bflo_21842
OG0001827	DROME14163	bflo_16284
OG0001830	DROME21176, DROME21177, DROME21178, DROME21179	bflo_06356
OG0001831	DROME16694, DROME16695, DROME16696	bflo_22941
OG0001832	DROME11192	bflo_11401, bflo_07490
OG0001834	DROME21762, DROME21761, DROME21760	bflo_18626
OG0001846	DROME07140	bflo_05774
OG0001848	DROME18633, DROME18634	bflo_00383
OG0001849	DROME12958	bflo_25586
OG0001850	DROME11385, DROME11386, DROME11384, DROME11388, DROME11389, DROME11387	bflo_13727
OG0001851	DROME00207	bflo_13107
OG0001853	DROME15057	bflo_06716
OG0001853	DROME09289, DROME09287, DROME09286	bflo_13232
OG0001857	DROME04659, DROME04661, DROME04660, DROME04662	bflo_02847
OG0001858	DROME10616, DROME10617, DROME10615	bflo_07097
OG0001860	DROME00108, DROME00107	bflo_09180
OG0001861	DROME09171, DROME09172	bflo_09200
OG0001862	DROME03288, DROME14961	bflo_06819
OG0001863	DROME11185	bflo_07582
OG0001864	DROME05862, DROME05863, DROME05861	bflo_14529
OG0001866	DROME07682	bflo_17287
OG0001867	DROME12422, DROME12423, DROME12425, DROME12420, DROME12424, DROME12419, DROME12418, DROME12421, DROME12417, DROME12416	bflo_23811
OG0001868	DROME01267, DROME01268, DROME01269, DROME01264, DROME01265, DROME01263, DROME01266	bflo_13516
OG0001869	DROME13212, DROME13213	bflo_24331
OG0001870	DROME02885	bflo_01522
OG0001872	DROME15862, DROME15861	bflo_13155
OG0001874	DROME06960	bflo_12062
OG0001875	DROME02032	bflo_00268
OG0001875	DROME16885	bflo_08517
OG0001876	DROME07527, DROME07524, DROME07531, DROME07529, DROME07526, DROME07530, DROME07525, DROME07528, DROME07533, DROME07532	bflo_14517
OG0001877	DROME04518	bflo_00391
OG0001878	DROME14881, DROME14882	bflo_14287
OG0001881	DROME18345, DROME18344	bflo_09091
OG0001882	DROME21717, DROME21711	bflo_19689, bflo_19803, bflo_21200, bflo_18174, bflo_19087
OG0001883	DROME19927	bflo_23357
OG0001884	DROME01695, DROME01697, DROME01694, DROME01696	bflo_13086
OG0001886	DROME14413	bflo_15916
OG0001887	DROME16050	bflo_14999
OG0001888	DROME11501, DROME11500, DROME11503, DROME11502	bflo_25627
OG0001889	DROME06696	bflo_22676
OG0001890	DROME08594, DROME08593	bflo_09921
OG0001892	DROME21925, DROME21924, DROME21923	bflo_17823
OG0001893	DROME02220	bflo_15985
OG0001896	DROME18783	bflo_15756
OG0001897	DROME10380	bflo_05573
OG0001898	DROME00331, DROME00326, DROME00325, DROME00327, DROME00328, DROME00329, DROME00330	bflo_13244
OG0001899	DROME17597, DROME17598, DROME17599	bflo_07751
OG0001900	DROME07202	bflo_11006
OG0001901	DROME14282	bflo_14875
OG0001903	DROME10026	bflo_18870
OG0001913	DROME20114, DROME20115	bflo_09229
OG0001915	DROME15601	bflo_17895
OG0001916	DROME06422	bflo_10960, bflo_10963
OG0001916	DROME12396	bflo_10951
OG0001917	DROME05027, DROME05026	bflo_25567
OG0001918	DROME00884	bflo_18624, bflo_21566
OG0001919	DROME15351, DROME15349	bflo_08312
OG0001919	DROME17341	bflo_07415
OG0001920	DROME06144, DROME06145, DROME06143, DROME06141, DROME06142, DROME06139, DROME06138, DROME06137, DROME06140	bflo_25845
OG0001923	DROME13928	bflo_25894
OG0001925	DROME18212, DROME18210, DROME18211	bflo_26468
OG0001926	DROME02334	bflo_26209
OG0001927	DROME06807	bflo_10105
OG0001929	DROME20439, DROME20440	bflo_25055
OG0001930	DROME07407	bflo_05709
OG0001932	DROME07500, DROME07499, DROME07504, DROME07502, DROME07503, DROME07501	bflo_21308
OG0001934	DROME11858	bflo_23095
OG0001935	DROME05228	bflo_22557
OG0001938	DROME15196, DROME15195, DROME15198, DROME15197	bflo_09795
OG0001940	DROME20166	bflo_20907
OG0001941	DROME09362, DROME09360, DROME09361	bflo_02167
OG0001942	DROME12925, DROME12924	bflo_14137
OG0001943	DROME05587, DROME05589, DROME05586, DROME05588	bflo_10186
OG0001945	DROME09755, DROME09756, DROME22094, DROME20436	bflo_18022
OG0001946	DROME09729	bflo_08444
OG0001947	DROME14837	bflo_11420
OG0001949	DROME05190	bflo_26707, bflo_03251
OG0001951	DROME01080, DROME01079, DROME01078, DROME07934	bflo_00274
OG0001952	DROME00559, DROME00560	bflo_17534
OG0001953	DROME10526, DROME10527, DROME10525, DROME10528	bflo_22677
OG0001956	DROME18759	bflo_06948
OG0001957	DROME16952, DROME16955, DROME16953, DROME16954	bflo_03877
OG0001958	DROME01945	bflo_01458
OG0001960	DROME07743, DROME07742, DROME07741, DROME07744	bflo_24060
OG0001961	DROME02025, DROME02026	bflo_02004
OG0001962	DROME21069, DROME21068, DROME21070, DROME15324	bflo_27208, bflo_17420
OG0001963	DROME19777, DROME19776	bflo_03061
OG0001964	DROME13701, DROME13700, DROME13699	bflo_21681, bflo_21674
OG0001965	DROME13659	bflo_23145
OG0001967	DROME07305	bflo_25323
OG0001968	DROME04032	bflo_16081
OG0001969	DROME05971, DROME05972, DROME17147, DROME05970	bflo_00277
OG0001970	DROME01570, DROME01569	bflo_15659
OG0001971	DROME18313	bflo_06955
OG0001972	DROME05855, DROME05853, DROME05851, DROME05852, DROME05854, DROME05846, DROME05850, DROME05847, DROME05848, DROME05849	bflo_24069
OG0001974	DROME13436, DROME02402	bflo_23457
OG0001978	DROME07838	bflo_22566
OG0001982	DROME09615, DROME09614, DROME01654	bflo_08577
OG0001987	DROME14340	bflo_20994
OG0001988	DROME11741	bflo_06652
OG0001989	DROME00900, DROME00899, DROME00898, DROME00902, DROME00901	bflo_08917
OG0001990	DROME05964	bflo_06410
OG0001991	DROME05985	bflo_06525
OG0001992	DROME21257	bflo_11647
OG0001993	DROME12806	bflo_08762
OG0001994	DROME13142	bflo_19853
OG0001996	DROME14824	bflo_17605
OG0001996	DROME00344	bflo_15670
OG0001998	DROME09606	bflo_20085
OG0001999	DROME20622, DROME20625, DROME20626, DROME20624, DROME20623, DROME20627	bflo_03052
OG0002000	DROME04109	bflo_26217, bflo_07336
OG0002001	DROME19332, DROME19331	bflo_00306, bflo_00287
OG0002002	DROME05757, DROME05756	bflo_18612
OG0002003	DROME00292	bflo_23282
OG0002004	DROME04511, DROME11378	bflo_19112
OG0002006	DROME06376, DROME06377, DROME06378	bflo_19600
OG0002007	DROME19057, DROME19058, DROME19056	bflo_08081, bflo_26871
OG0002008	DROME04686, DROME04688, DROME04687, DROME04685	bflo_07691
OG0002009	DROME09784	bflo_06073
OG0002012	DROME19135	bflo_20691
OG0002013	DROME04069, DROME08149	bflo_12622, bflo_17120, bflo_00734, bflo_03858, bflo_00561, bflo_00614
OG0002015	DROME14275	bflo_23014
OG0002016	DROME00587, DROME06733, DROME06734, DROME12753	bflo_26862, bflo_07636
OG0002017	DROME18396, DROME18395	bflo_24086
OG0002018	DROME20847, DROME20850, DROME20840, DROME20843, DROME20851, DROME20841, DROME20842, DROME20848, DROME20846, DROME20844, DROME20849, DROME20839, DROME20845	bflo_15044
OG0002020	DROME08263, DROME08264, DROME08266, DROME08262, DROME08265	bflo_09732
OG0002023	DROME06991, DROME06989, DROME06990	bflo_18908
OG0002024	DROME06569, DROME06570	bflo_16686
OG0002026	DROME20307	bflo_14327
OG0002027	DROME02939, DROME02938, DROME02937, DROME02936	bflo_21258
OG0002029	DROME21921	bflo_17549
OG0002030	DROME20203	bflo_06088
OG0002031	DROME21699, DROME13546	bflo_00323
OG0002032	DROME01693	bflo_06420
OG0002035	DROME04340, DROME04341	bflo_26309
OG0002036	DROME13894, DROME13900, DROME13895, DROME13898, DROME13892, DROME13893, DROME13899, DROME13891, DROME13890, DROME13896, DROME13897, DROME13901	bflo_21587
OG0002038	DROME06880	bflo_16038
OG0002039	DROME06371	bflo_02306
OG0002043	DROME10764, DROME10766, DROME10765	bflo_06461
OG0002050	DROME19788, DROME15576, DROME10280, DROME12283, DROME20255, DROME01165	bflo_21664, bflo_02814, bflo_22408, bflo_17152, bflo_26671, bflo_06861, bflo_02600, bflo_07589, bflo_09103, bflo_07442, bflo_22157, bflo_14141, bflo_20998, bflo_25022, bflo_22405, bflo_22406, bflo_16211, bflo_16276, bflo_17381, bflo_18347
OG0002057	DROME04633	bflo_25207
OG0002059	DROME20230, DROME20232, DROME20229, DROME20231	bflo_15701
OG0002060	DROME09129, DROME09133, DROME09132, DROME09130, DROME09131	bflo_14027
OG0002061	DROME17109, DROME17110	bflo_10018
OG0002062	DROME05606, DROME05610, DROME05608, DROME05609, DROME05605, DROME05607, DROME05604	bflo_08319
OG0002064	DROME00620	bflo_20424, bflo_10713
OG0002065	DROME13540	bflo_12280
OG0002066	DROME10594	bflo_06745
OG0002067	DROME21628	bflo_23122
OG0002068	DROME17295	bflo_07817
OG0002069	DROME14513	bflo_01048
OG0002070	DROME01105, DROME01106	bflo_15708
OG0002072	DROME00915, DROME00916	bflo_01076
OG0002073	DROME02887, DROME17696	bflo_05725
OG0002074	DROME01991, DROME01990, DROME21599	bflo_10251
OG0002075	DROME15499	bflo_05797
OG0002076	DROME15179, DROME15178	bflo_00828
OG0002077	DROME13449, DROME13454, DROME13450, DROME13452, DROME13453, DROME13455, DROME13451, DROME13448, DROME13443, DROME13445, DROME13447, DROME13446, DROME13444	bflo_18499
OG0002079	DROME05628	bflo_15094
OG0002080	DROME04483, DROME04484, DROME04485	bflo_04014, bflo_04015
OG0002081	DROME20778	bflo_15470
OG0002085	DROME18248	bflo_27259, bflo_18980
OG0002086	DROME13913, DROME13914	bflo_05685
OG0002087	DROME20417, DROME20418	bflo_16653
OG0002088	DROME13167, DROME13168	bflo_10100
OG0002090	DROME21229	bflo_02699, bflo_17839, bflo_23553
OG0002091	DROME17168, DROME17169, DROME17167, DROME17170	bflo_20388
OG0002093	DROME10388	bflo_09224, bflo_09209
OG0002094	DROME16500, DROME16501, DROME16502, DROME16498, DROME16499, DROME14162	bflo_12213
OG0002095	DROME02416, DROME02415	bflo_14253
OG0002097	DROME08772, DROME08771	bflo_21773
OG0002099	DROME20021, DROME20022, DROME20015, DROME20018, DROME20014, DROME20017, DROME20016, DROME20019, DROME20020, DROME20013	bflo_19979
OG0002100	DROME20043	bflo_13948
OG0002101	DROME06706, DROME06705, DROME16968	bflo_25619
OG0002103	DROME11171, DROME20108	bflo_22111, bflo_17829
OG0002104	DROME01971, DROME01970	bflo_12923
OG0002105	DROME17111	bflo_09948
OG0002106	DROME18977	bflo_15862, bflo_22740, bflo_13807, bflo_22931, bflo_17019
OG0002107	DROME12159	bflo_10125
OG0002108	DROME07243, DROME07242	bflo_06308
OG0002112	DROME12499	bflo_08337
OG0002122	DROME15052	bflo_14388
OG0002123	DROME20895, DROME02760	bflo_04954, bflo_09202
OG0002125	DROME20833, DROME20832, DROME20829, DROME20830, DROME20831, DROME20834, DROME20835	bflo_23929, bflo_20182
OG0002127	DROME04070, DROME05393	bflo_21887
OG0002131	DROME03421, DROME03420	bflo_06125
OG0002134	DROME02377	bflo_13736
OG0002135	DROME20033, DROME20034, DROME20032, DROME17825	bflo_17481
OG0002137	DROME20125	bflo_06584
OG0002137	DROME03541	bflo_24891, bflo_24894
OG0002138	DROME17634	bflo_10523
OG0002139	DROME01483	bflo_16569
OG0002141	DROME13208, DROME13209, DROME13210, DROME13207, DROME13206	bflo_14247
OG0002142	DROME05472, DROME05474, DROME05473	bflo_07803
OG0002143	DROME03802, DROME03800, DROME03799, DROME03803, DROME03804, DROME03801	bflo_03634
