Orthogroup	DROME	HELIO_ok
OG0001634	DROME06767	HELIO_00787
OG0001635	DROME10448, DROME10445, DROME10444, DROME10446, DROME10447, DROME10443	HELIO_00639
OG0001636	DROME21027, DROME21028	HELIO_06373
OG0001638	DROME06413, DROME06412, DROME06414, DROME06416, DROME06415	HELIO_10751
OG0001639	DROME01523, DROME01525, DROME01524	HELIO_03546
OG0001642	DROME09872	HELIO_00859, HELIO_00858
OG0001643	DROME03424, DROME03423, DROME03425	HELIO_03459
OG0001644	DROME05204	HELIO_10610
OG0001651	DROME01946	HELIO_08544
OG0001652	DROME14027, DROME14026, DROME19080	HELIO_06903
OG0001653	DROME03945, DROME03944, DROME03946	HELIO_02536
OG0001654	DROME10713, DROME00082, DROME00084, DROME00083, DROME00085	HELIO_00734, HELIO_02525
OG0001655	DROME11541, DROME11542	HELIO_08331
OG0001656	DROME12672	HELIO_09773
OG0001657	DROME16951	HELIO_09713
OG0001658	DROME02670	HELIO_10076
OG0001659	DROME15493, DROME15496, DROME15495, DROME15492, DROME15494	HELIO_01989, HELIO_01990
OG0001660	DROME01600, DROME01597, DROME01598, DROME01599	HELIO_04664
OG0001663	DROME17604, DROME17603	HELIO_06205, HELIO_04184
OG0001664	DROME03276	HELIO_08200
OG0001665	DROME21335, DROME21336	HELIO_08876
OG0001665	DROME03860, DROME03861, DROME03859	HELIO_01144
OG0001666	DROME08411, DROME08412, DROME08410, DROME08413, DROME08414	HELIO_07524, HELIO_03742
OG0001670	DROME15734, DROME15735	HELIO_10177, HELIO_03065
OG0001671	DROME06393, DROME06394, DROME06396, DROME06395	HELIO_08266
OG0001672	DROME04869, DROME04868, DROME04867	HELIO_11405
OG0001673	DROME15611, DROME15610	HELIO_05452
OG0001675	DROME07179, DROME07181, DROME07180	HELIO_05454
OG0001676	DROME15959, DROME15958, DROME15960	HELIO_09106
OG0001677	DROME14874	HELIO_10400
OG0001680	DROME20427	HELIO_00317
OG0001683	DROME04416, DROME04417, DROME04415	HELIO_10892
OG0001684	DROME15541	HELIO_11576
OG0001685	DROME10450	HELIO_02127
OG0001688	DROME20991, DROME20989	HELIO_04799
OG0001689	DROME21861, DROME21859	HELIO_03264, HELIO_04701
OG0001691	DROME07542, DROME07543, DROME07544, DROME07545	HELIO_03141
OG0001692	DROME00090, DROME00091	HELIO_03302
OG0001703	DROME06470, DROME06469	HELIO_06858, HELIO_11018, HELIO_02242
OG0001706	DROME01112	HELIO_03225
OG0001707	DROME04786, DROME04787	HELIO_04517
OG0001708	DROME10362, DROME14608, DROME16704	HELIO_01586
OG0001711	DROME16692, DROME16691, DROME16690	HELIO_09636
OG0001712	DROME09055, DROME09057, DROME09056, DROME09058, DROME09059	HELIO_09358, HELIO_09359
OG0001713	DROME20630	HELIO_10733
OG0001714	DROME06892	HELIO_10062
OG0001714	DROME13258, DROME13259	HELIO_01478
OG0001718	DROME18626, DROME18625, DROME18627	HELIO_08374
OG0001720	DROME07093, DROME07094, DROME07095	HELIO_01666
OG0001721	DROME21093, DROME21094	HELIO_04710
OG0001723	DROME01240, DROME01235, DROME01239, DROME01238, DROME01237, DROME01236	HELIO_03904
OG0001724	DROME16764, DROME16765, DROME16766, DROME16767	HELIO_09512
OG0001726	DROME01038, DROME01035, DROME01037, DROME01036	HELIO_12477
OG0001727	DROME01511, DROME01510, DROME01513, DROME01512	HELIO_00379
OG0001728	DROME19385	HELIO_06859
OG0001729	DROME04994, DROME04995, DROME04996	HELIO_07800
OG0001730	DROME08359, DROME08358, DROME08360, DROME08361	HELIO_09660
OG0001731	DROME16558	HELIO_04109
OG0001732	DROME05765, DROME05764, DROME05766	HELIO_08312
OG0001733	DROME12129, DROME11165	HELIO_06708, HELIO_05078
OG0001735	DROME19051, DROME19047, DROME19049, DROME19048, DROME19046, DROME19050, DROME19044, DROME19045	HELIO_08576
OG0001736	DROME04354, DROME04355	HELIO_04175
OG0001738	DROME19892	HELIO_00898
OG0001739	DROME17504, DROME18573, DROME08124	HELIO_08138
OG0001744	DROME16508	HELIO_00852
OG0001746	DROME21748	HELIO_10565
OG0001747	DROME14222, DROME14221, DROME02413	HELIO_09412
OG0001749	DROME14967, DROME14968	HELIO_08042
OG0001750	DROME06453	HELIO_09724
OG0001751	DROME13918	HELIO_11274
OG0001752	DROME16905, DROME16904, DROME16907, DROME16906	HELIO_07873
OG0001754	DROME14611, DROME14610, DROME14612, DROME06495, DROME17387, DROME17388, DROME17389	HELIO_12416
OG0001755	DROME01391, DROME01389, DROME01390, DROME01388, DROME01392	HELIO_03611
OG0001760	DROME19343, DROME19342	HELIO_10686
OG0001768	DROME14966	HELIO_00339
OG0001769	DROME08613	HELIO_00478
OG0001769	DROME15632, DROME15631	HELIO_05705
OG0001770	DROME12526, DROME12525	HELIO_10082
OG0001774	DROME16288	HELIO_11501
OG0001774	DROME17117, DROME17119, DROME17118	HELIO_04350
OG0001775	DROME03798	HELIO_07189
OG0001776	DROME13827, DROME13826, DROME13825, DROME13824	HELIO_07496
OG0001779	DROME15364	HELIO_06492
OG0001780	DROME12052	HELIO_10081
OG0001781	DROME05960	HELIO_09978
OG0001781	DROME03304	HELIO_01738
OG0001783	DROME03583, DROME03584, DROME03579, DROME03582, DROME03581, DROME03580, DROME03578	HELIO_02058
OG0001785	DROME20701, DROME20700	HELIO_04363
OG0001786	DROME14974, DROME14975	HELIO_11267
OG0001787	DROME15226	HELIO_11607
OG0001789	DROME15206, DROME15202, DROME15200, DROME15204	HELIO_10048, HELIO_10049
OG0001792	DROME20324	HELIO_03262
OG0001793	DROME16987	HELIO_05244
OG0001793	DROME21922	HELIO_10291
OG0001794	DROME06075, DROME11897, DROME11898, DROME11899, DROME11900, DROME14777, DROME14776	HELIO_08343, HELIO_00138
OG0001798	DROME07480	HELIO_12260
OG0001799	DROME20617, DROME20618, DROME20615, DROME20612, DROME20616, DROME20614, DROME20619, DROME20613	HELIO_09682
OG0001800	DROME19760, DROME19756, DROME19759, DROME19758, DROME19757	HELIO_04276
OG0001804	DROME18434, DROME18435, DROME18433, DROME18432	HELIO_02895
OG0001805	DROME11510, DROME11511	HELIO_06016
OG0001806	DROME09050, DROME15347, DROME15346	HELIO_02144
OG0001807	DROME02930, DROME02931, DROME02932	HELIO_02837
OG0001809	DROME10117, DROME10116	HELIO_10155
OG0001810	DROME12471	HELIO_10709
OG0001813	DROME18651	HELIO_03146, HELIO_03147
OG0001815	DROME13080, DROME13081, DROME13079	HELIO_12005
OG0001816	DROME01873	HELIO_05248
OG0001818	DROME09141	HELIO_10184
OG0001819	DROME00545	HELIO_03116
OG0001820	DROME08719, DROME08720	HELIO_08557, HELIO_09627
OG0001821	DROME10515, DROME10514	HELIO_08607
OG0001822	DROME10804, DROME10805, DROME10809, DROME10807, DROME10808, DROME10806	HELIO_05027
OG0001825	DROME08707, DROME08708, DROME08709	HELIO_02386
OG0001826	DROME04636, DROME04635, DROME04634, DROME04637	HELIO_08793
OG0001827	DROME14163	HELIO_08093
OG0001830	DROME21176, DROME21177, DROME21178, DROME21179	HELIO_10008
OG0001831	DROME16694, DROME16695, DROME16696	HELIO_06925
OG0001832	DROME11192	HELIO_12779, HELIO_12753
OG0001834	DROME21762, DROME21761, DROME21760	HELIO_07484
OG0001846	DROME07140	HELIO_07000
OG0001848	DROME18633, DROME18634	HELIO_08439
OG0001849	DROME12958	HELIO_12087
OG0001850	DROME11385, DROME11386, DROME11384, DROME11388, DROME11389, DROME11387	HELIO_06095
OG0001851	DROME00207	HELIO_10531
OG0001853	DROME09289, DROME09287, DROME09286	HELIO_07750
OG0001857	DROME04659, DROME04661, DROME04660, DROME04662	HELIO_11313
OG0001858	DROME10616, DROME10617, DROME10615	HELIO_10444
OG0001860	DROME00108, DROME00107	HELIO_02411
OG0001861	DROME09171, DROME09172	HELIO_11038
OG0001862	DROME16221	HELIO_03770
OG0001863	DROME11185	HELIO_05463
OG0001864	DROME05862, DROME05863, DROME05861	HELIO_11876
OG0001866	DROME07682	HELIO_08400
OG0001867	DROME12422, DROME12423, DROME12425, DROME12420, DROME12424, DROME12419, DROME12418, DROME12421, DROME12417, DROME12416	HELIO_02515
OG0001868	DROME01267, DROME01268, DROME01269, DROME01264, DROME01265, DROME01263, DROME01266	HELIO_06158
OG0001869	DROME10728	HELIO_03150
OG0001869	DROME13212, DROME13213	HELIO_04326
OG0001870	DROME02885	HELIO_11367
OG0001874	DROME06960	HELIO_01670
OG0001875	DROME02032	HELIO_10950
OG0001876	DROME07527, DROME07524, DROME07531, DROME07529, DROME07526, DROME07530, DROME07525, DROME07528, DROME07533, DROME07532	HELIO_04432, HELIO_01518
OG0001877	DROME04518	HELIO_09122
OG0001878	DROME14881, DROME14882	HELIO_05924
OG0001881	DROME18345, DROME18344	HELIO_11210
OG0001883	DROME19927	HELIO_04758
OG0001884	DROME01695, DROME01697, DROME01694, DROME01696	HELIO_09046
OG0001886	DROME14413	HELIO_07679
OG0001887	DROME16050	HELIO_12128
OG0001888	DROME11501, DROME11500, DROME11503, DROME11502	HELIO_08194
OG0001889	DROME06696	HELIO_09642
OG0001890	DROME08594, DROME08593	HELIO_02855
OG0001892	DROME21925, DROME21924, DROME21923	HELIO_12711, HELIO_06517
OG0001893	DROME02220	HELIO_11263
OG0001896	DROME18783	HELIO_02398, HELIO_02399
OG0001897	DROME10380	HELIO_10470, HELIO_10469
OG0001898	DROME00331, DROME00326, DROME00325, DROME00327, DROME00328, DROME00329, DROME00330	HELIO_04077, HELIO_12763
OG0001899	DROME17597, DROME17598, DROME17599	HELIO_05952
OG0001900	DROME07202	HELIO_03722
OG0001901	DROME14282	HELIO_12147, HELIO_04211
OG0001903	DROME10026	HELIO_08222
OG0001913	DROME20114, DROME20115	HELIO_10845
OG0001915	DROME15601	HELIO_02308
OG0001916	DROME12396	HELIO_08357
OG0001917	DROME05027, DROME05026	HELIO_00213
OG0001918	DROME00884	HELIO_07821
OG0001919	DROME17341	HELIO_06163
OG0001920	DROME06144, DROME06145, DROME06143, DROME06141, DROME06142, DROME06139, DROME06138, DROME06137, DROME06140	HELIO_09697
OG0001923	DROME13928	HELIO_01788
OG0001925	DROME18212, DROME18210, DROME18211	HELIO_10825
OG0001926	DROME02334	HELIO_02998
OG0001927	DROME06807	HELIO_04718
OG0001929	DROME20439, DROME20440	HELIO_05265
OG0001932	DROME07500, DROME07499, DROME07504, DROME07502, DROME07503, DROME07501	HELIO_03169
OG0001934	DROME11858	HELIO_02521
OG0001935	DROME05228	HELIO_02583
OG0001938	DROME15196, DROME15195, DROME15198, DROME15197	HELIO_02477, HELIO_06716, HELIO_04080, HELIO_02478, HELIO_04081, HELIO_02479
OG0001940	DROME20166	HELIO_03882
OG0001941	DROME09362, DROME09360, DROME09361	HELIO_08395
OG0001942	DROME12925, DROME12924	HELIO_07609, HELIO_06576
OG0001943	DROME05587, DROME05589, DROME05586, DROME05588	HELIO_10645
OG0001945	DROME09755, DROME09756, DROME22094, DROME20436	HELIO_03288
OG0001946	DROME09729	HELIO_08201
OG0001947	DROME14837	HELIO_03774
OG0001949	DROME05190	HELIO_12106
OG0001951	DROME01080, DROME01079, DROME01078, DROME07934	HELIO_04565
OG0001952	DROME00559, DROME00560	HELIO_02821
OG0001953	DROME10526, DROME10527, DROME10525, DROME10528	HELIO_05793
OG0001956	DROME18759	HELIO_08427
OG0001957	DROME16952, DROME16955, DROME16953, DROME16954	HELIO_11767
OG0001958	DROME01945	HELIO_07906
OG0001959	DROME00523, DROME00522	HELIO_08251, HELIO_08252
OG0001960	DROME07743, DROME07742, DROME07741, DROME07744	HELIO_12360
OG0001961	DROME02025, DROME02026	HELIO_03253
OG0001962	DROME21069, DROME21068, DROME21070, DROME15324	HELIO_05917
OG0001963	DROME19777, DROME19776	HELIO_02883
OG0001964	DROME13701, DROME13700, DROME13699	HELIO_02293
OG0001965	DROME13659	HELIO_01378
OG0001967	DROME07305	HELIO_10256
OG0001968	DROME04032	HELIO_10670
OG0001971	DROME18313	HELIO_09862
OG0001972	DROME05855, DROME05853, DROME05851, DROME05852, DROME05854, DROME05846, DROME05850, DROME05847, DROME05848, DROME05849	HELIO_04798
OG0001974	DROME13436, DROME02402	HELIO_09499
OG0001987	DROME14340	HELIO_11331, HELIO_11332
OG0001988	DROME11741	HELIO_07776
OG0001989	DROME00900, DROME00899, DROME00898, DROME00902, DROME00901	HELIO_03695
OG0001990	DROME05964	HELIO_00537
OG0001992	DROME21257	HELIO_10036
OG0001993	DROME12806	HELIO_10948
OG0001996	DROME14824	HELIO_03603
OG0001998	DROME09606	HELIO_01282
OG0001999	DROME20622, DROME20625, DROME20626, DROME20624, DROME20623, DROME20627	HELIO_06267
OG0002000	DROME04109	HELIO_05949, HELIO_07944
OG0002001	DROME19332, DROME19331	HELIO_11853, HELIO_12151
OG0002002	DROME05757, DROME05756	HELIO_00088, HELIO_11800
OG0002003	DROME00292	HELIO_03803
OG0002004	DROME11378	HELIO_03765
OG0002006	DROME06376, DROME06377, DROME06378	HELIO_12425, HELIO_07537
OG0002007	DROME19057, DROME19058, DROME19056	HELIO_10090
OG0002008	DROME04686, DROME04688, DROME04687, DROME04685	HELIO_10242, HELIO_04821
OG0002009	DROME09784	HELIO_12665
OG0002012	DROME19135	HELIO_08085
OG0002013	DROME04069, DROME08149	HELIO_06898
OG0002015	DROME14275	HELIO_05227
OG0002016	DROME00587, DROME06733, DROME06734, DROME12753	HELIO_11944
OG0002017	DROME18396, DROME18395	HELIO_02990
OG0002018	DROME20847, DROME20850, DROME20840, DROME20843, DROME20851, DROME20841, DROME20842, DROME20848, DROME20846, DROME20844, DROME20849, DROME20839, DROME20845	HELIO_08541
OG0002020	DROME08263, DROME08264, DROME08266, DROME08262, DROME08265	HELIO_12230
OG0002024	DROME06569, DROME06570	HELIO_08970, HELIO_08969
OG0002026	DROME20307	HELIO_08421, HELIO_11050
OG0002027	DROME02939, DROME02938, DROME02937, DROME02936	HELIO_00634
OG0002029	DROME21921	HELIO_05876
OG0002030	DROME20203	HELIO_11005
OG0002031	DROME21699, DROME13546	HELIO_09129, HELIO_07245
OG0002032	DROME01693	HELIO_01093
OG0002035	DROME04340, DROME04341	HELIO_03679
OG0002036	DROME13894, DROME13900, DROME13895, DROME13898, DROME13892, DROME13893, DROME13899, DROME13891, DROME13890, DROME13896, DROME13897, DROME13901	HELIO_01904
OG0002038	DROME06880	HELIO_01720
OG0002039	DROME06371	HELIO_02914
OG0002043	DROME10764, DROME10766, DROME10765	HELIO_03396
OG0002057	DROME04633	HELIO_10449
OG0002059	DROME20230, DROME20232, DROME20229, DROME20231	HELIO_03914
OG0002060	DROME09129, DROME09133, DROME09132, DROME09130, DROME09131	HELIO_06438
OG0002061	DROME17109, DROME17110	HELIO_12011
OG0002062	DROME05606, DROME05610, DROME05608, DROME05609, DROME05605, DROME05607, DROME05604	HELIO_06049
OG0002063	DROME00486, DROME00487	HELIO_05674
OG0002064	DROME00620	HELIO_04147, HELIO_06032
OG0002066	DROME10594	HELIO_08306
OG0002067	DROME21628	HELIO_05446
OG0002068	DROME17295	HELIO_11283
OG0002069	DROME14513	HELIO_09988
OG0002070	DROME01105, DROME01106	HELIO_01660
OG0002072	DROME11499	HELIO_09788
OG0002072	DROME00915, DROME00916	HELIO_02289
OG0002073	DROME02887, DROME17696	HELIO_09897
OG0002075	DROME02656	HELIO_08453
OG0002076	DROME15179, DROME15178	HELIO_08411
OG0002077	DROME13449, DROME13454, DROME13450, DROME13452, DROME13453, DROME13455, DROME13451, DROME13448, DROME13443, DROME13445, DROME13447, DROME13446, DROME13444	HELIO_03623
OG0002078	DROME10262, DROME10261, DROME10264, DROME10263, DROME10265	HELIO_07802
OG0002079	DROME05628	HELIO_03430, HELIO_08843
OG0002080	DROME04483, DROME04484, DROME04485	HELIO_05901
OG0002081	DROME20778	HELIO_08257
OG0002087	DROME20417, DROME20418	HELIO_10536, HELIO_09035
OG0002088	DROME13167, DROME13168	HELIO_05951, HELIO_01061
OG0002090	DROME21229	HELIO_05584
OG0002091	DROME17168, DROME17169, DROME17167, DROME17170	HELIO_01447
OG0002097	DROME08772, DROME08771	HELIO_00551
OG0002099	DROME20021, DROME20022, DROME20015, DROME20018, DROME20014, DROME20017, DROME20016, DROME20019, DROME20020, DROME20013	HELIO_12497
OG0002100	DROME20043	HELIO_04218, HELIO_04121, HELIO_01009
OG0002101	DROME06706, DROME06705, DROME16968	HELIO_03548
OG0002103	DROME11171, DROME20108	HELIO_08047
OG0002105	DROME17111	HELIO_06912
OG0002106	DROME18977	HELIO_06196
OG0002107	DROME12159	HELIO_03046
OG0002108	DROME07243, DROME07242	HELIO_01842
OG0002122	DROME15052	HELIO_06970, HELIO_05884
OG0002123	DROME20895, DROME02760	HELIO_11783
OG0002125	DROME20833, DROME20832, DROME20829, DROME20830, DROME20831, DROME20834, DROME20835	HELIO_03401
OG0002131	DROME03421, DROME03420	HELIO_00247, HELIO_08098
OG0002134	DROME02377	HELIO_10778
OG0002135	DROME20033, DROME20034, DROME20032, DROME17825	HELIO_00424
OG0002137	DROME20125	HELIO_05362, HELIO_10047
OG0002137	DROME03541	HELIO_11805
OG0002138	DROME17634	HELIO_10372, HELIO_10373
OG0002139	DROME01483	HELIO_07955
OG0002141	DROME13208, DROME13209, DROME13210, DROME13207, DROME13206	HELIO_11644
OG0002142	DROME05472, DROME05474, DROME05473	HELIO_07986
OG0002143	DROME03802, DROME03800, DROME03799, DROME03803, DROME03804, DROME03801	HELIO_09585
OG0002144	DROME15087, DROME15088, DROME15089	HELIO_01280
OG0002146	DROME20089	HELIO_02638
OG0002147	DROME18735, DROME18736	HELIO_06765
OG0002148	DROME16614	HELIO_04883
OG0002148	DROME20422	HELIO_06974
OG0002149	DROME00514	HELIO_11475
OG0002151	DROME14316	HELIO_01394
OG0002152	DROME10626	HELIO_07905
OG0002155	DROME08485	HELIO_05579, HELIO_08300
OG0002156	DROME12292	HELIO_12738, HELIO_03634
OG0002157	DROME18538, DROME18535, DROME18537, DROME18536, DROME18539	HELIO_07597
OG0002159	DROME17743, DROME17744	HELIO_09826
OG0002160	DROME12795	HELIO_00185
OG0002163	DROME16612, DROME16611	HELIO_08396
OG0002166	DROME06834, DROME06833	HELIO_08775
OG0002167	DROME18309, DROME18308, DROME18307, DROME18306	HELIO_02415
OG0002168	DROME20356	HELIO_07698
OG0002168	DROME07753	HELIO_12373
OG0002169	DROME16101	HELIO_05746, HELIO_06281
OG0002170	DROME18118, DROME08334	HELIO_04325, HELIO_08216
OG0002171	DROME01331	HELIO_11666
OG0002172	DROME16091	HELIO_02383
OG0002173	DROME18848	HELIO_10127
OG0002175	DROME15015	HELIO_07325
OG0002177	DROME06974, DROME06976, DROME06975	HELIO_06435
OG0002179	DROME10648, DROME10649	HELIO_11957
OG0002180	DROME10251, DROME10250, DROME10248, DROME10249, DROME10252	HELIO_11298
OG0002182	DROME12410	HELIO_07381
OG0002184	DROME09706, DROME09707	HELIO_03187, HELIO_03186
OG0002185	DROME03508, DROME03506	HELIO_02280
OG0002187	DROME02679, DROME18572	HELIO_06883
OG0002188	DROME16936	HELIO_11286
OG0002189	DROME00632	HELIO_09345
OG0002190	DROME10141, DROME10140	HELIO_11217
OG0002191	DROME00418	HELIO_05501
OG0002192	DROME08748, DROME08749, DROME08746, DROME08740	HELIO_10287
OG0002196	DROME00892	HELIO_02312
OG0002211	DROME05354, DROME10929, DROME05463	HELIO_10863, HELIO_07293
OG0002212	DROME01495, DROME01494	HELIO_05893
OG0002213	DROME03210	HELIO_09582
OG0002217	DROME12049, DROME12050, DROME12047, DROME12048, DROME12051, DROME12045, DROME07473, DROME14498, DROME00688, DROME00689	HELIO_07595
OG0002218	DROME01993	HELIO_08235
OG0002219	DROME12262, DROME10717, DROME10716, DROME12261	HELIO_03142
OG0002221	DROME10875, DROME10876	HELIO_00629
OG0002222	DROME06941	HELIO_01086
OG0002223	DROME03530	HELIO_11846, HELIO_09083
OG0002224	DROME11780, DROME11781, DROME11779, DROME08782, DROME08783, DROME08784	HELIO_08402
OG0002225	DROME17292, DROME17293, DROME17294	HELIO_05714
OG0002226	DROME09270	HELIO_03074
OG0002227	DROME08754, DROME08753	HELIO_01271
OG0002228	DROME20233, DROME09088	HELIO_10818
OG0002229	DROME19744	HELIO_11908
OG0002233	DROME20355, DROME20354, DROME14932, DROME14933	HELIO_07535, HELIO_05365, HELIO_05245
OG0002235	DROME19571	HELIO_04428, HELIO_01162
OG0002236	DROME15247	HELIO_10095, HELIO_10094
OG0002237	DROME08069, DROME08068	HELIO_11740, HELIO_11741
OG0002240	DROME05992, DROME05991, DROME05989, DROME05990, DROME05993	HELIO_06722
OG0002241	DROME11351, DROME20942, DROME20943	HELIO_09347
OG0002243	DROME12880, DROME12875, DROME12879, DROME12878, DROME12873, DROME12874, DROME12877, DROME12876, DROME17551	HELIO_12098
OG0002244	DROME13379, DROME13383, DROME13382, DROME13384, DROME13380, DROME13381	HELIO_09967
OG0002246	DROME20742	HELIO_12705
OG0002249	DROME04220	HELIO_10406
OG0002251	DROME08201, DROME08200, DROME08199, DROME08202	HELIO_12433
OG0002252	DROME12224	HELIO_01235
OG0002253	DROME20279	HELIO_06098
OG0002255	DROME08255	HELIO_12509, HELIO_02143
OG0002256	DROME15983, DROME15985, DROME15984, DROME15981, DROME15982, DROME15980	HELIO_03364
OG0002258	DROME01179, DROME01180, DROME03335	HELIO_06245
OG0002259	DROME06618, DROME06619, DROME21171, DROME21170	HELIO_12604
OG0002260	DROME14297, DROME14296, DROME14298, DROME14300, DROME14299, DROME14295	HELIO_09310
OG0002261	DROME02617	HELIO_06100
OG0002262	DROME20107, DROME20103, DROME20106, DROME20105, DROME20104	HELIO_00173
OG0002263	DROME07437	HELIO_06943
OG0002264	DROME18761	HELIO_02936
OG0002265	DROME10782	HELIO_01860
OG0002266	DROME16417, DROME16419, DROME16420, DROME16416, DROME16418	HELIO_09260
OG0002268	DROME04571, DROME04570, DROME04569, DROME04572	HELIO_10860
