Orthogroup	DROME	LYTVA_ok
OG0001549	DROME13343, DROME13345, DROME13344	LYTVA_03281
OG0001551	DROME08057	LYTVA_06090
OG0001553	DROME02123, DROME02122	LYTVA_29518
OG0001554	DROME16741	LYTVA_00642
OG0001556	DROME10072, DROME10071	LYTVA_26855
OG0001557	DROME20902, DROME20901	LYTVA_30232
OG0001557	DROME07367	LYTVA_23103
OG0001558	DROME19656, DROME19657	LYTVA_06196
OG0001559	DROME02902	LYTVA_27028
OG0001561	DROME04222	LYTVA_04106, LYTVA_00921
OG0001562	DROME16718	LYTVA_19681
OG0001563	DROME03209	LYTVA_18255, LYTVA_29179, LYTVA_21711
OG0001565	DROME18953, DROME18978	LYTVA_00224, LYTVA_00227
OG0001567	DROME19417, DROME19416	LYTVA_26978, LYTVA_26194
OG0001568	DROME19219	LYTVA_29892
OG0001569	DROME03783	LYTVA_20543
OG0001570	DROME13692	LYTVA_25305
OG0001572	DROME11998	LYTVA_17414
OG0001574	DROME21965, DROME21966, DROME21964, DROME21967	LYTVA_26697
OG0001575	DROME14105, DROME14107, DROME14106, DROME14108	LYTVA_02269, LYTVA_24682, LYTVA_05900
OG0001576	DROME08048, DROME08043, DROME08045, DROME08044, DROME08047, DROME08046, DROME08049	LYTVA_04399
OG0001582	DROME15756, DROME15757	LYTVA_05770
OG0001583	DROME08180, DROME08179	LYTVA_00600
OG0001584	DROME19782	LYTVA_16613
OG0001589	DROME16983, DROME16982, DROME16981, DROME09858	LYTVA_18831, LYTVA_18102
OG0001590	DROME14234, DROME13421	LYTVA_06446, LYTVA_02727
OG0001599	DROME14559	LYTVA_27246
OG0001600	DROME19005	LYTVA_19566
OG0001602	DROME20799, DROME20798, DROME20797, DROME20795, DROME20801, DROME20800, DROME20796	LYTVA_21752, LYTVA_21749, LYTVA_20714
OG0001603	DROME05748, DROME05749	LYTVA_25121, LYTVA_29742
OG0001604	DROME13655, DROME13654	LYTVA_15984
OG0001604	DROME15595, DROME15593, DROME15592, DROME15594	LYTVA_01583
OG0001606	DROME01628	LYTVA_00126, LYTVA_07392
OG0001608	DROME03108, DROME03117, DROME03110, DROME03116, DROME03113, DROME03115, DROME03118, DROME03114, DROME03109, DROME03119, DROME03111, DROME03112, DROME03121, DROME07455	LYTVA_12204
OG0001609	DROME13801, DROME13802, DROME13800	LYTVA_06544
OG0001609	DROME09555	LYTVA_09772, LYTVA_05376
OG0001610	DROME06881	LYTVA_15773
OG0001611	DROME07510, DROME07509, DROME07511	LYTVA_24498
OG0001612	DROME07050, DROME07049	LYTVA_09143
OG0001614	DROME14120	LYTVA_00842, LYTVA_23993
OG0001614	DROME17646	LYTVA_08406
OG0001615	DROME19813, DROME19816, DROME19811, DROME19815, DROME19812, DROME19814, DROME19808, DROME19807, DROME19810, DROME19809	LYTVA_16791, LYTVA_29681, LYTVA_02240
OG0001617	DROME13150, DROME13151	LYTVA_18507
OG0001621	DROME19943, DROME19942, DROME19944	LYTVA_26251
OG0001623	DROME05390, DROME05391, DROME05392, DROME05025, DROME06770, DROME11013, DROME11014, DROME00601, DROME13253, DROME13252, DROME13251	LYTVA_25555
OG0001625	DROME08855	LYTVA_17649
OG0001627	DROME17716, DROME17715	LYTVA_11632
OG0001628	DROME21766	LYTVA_28742, LYTVA_06351
OG0001628	DROME21765	LYTVA_06949
OG0001629	DROME03998, DROME03999, DROME03997	LYTVA_14133
OG0001630	DROME10692	LYTVA_23156
OG0001634	DROME06767	LYTVA_20717
OG0001635	DROME10448, DROME10445, DROME10444, DROME10446, DROME10447, DROME10443	LYTVA_01903
OG0001636	DROME21027, DROME21028	LYTVA_07956
OG0001638	DROME06413, DROME06412, DROME06414, DROME06416, DROME06415	LYTVA_23923, LYTVA_15599, LYTVA_03528
OG0001639	DROME01523, DROME01525, DROME01524	LYTVA_12301
OG0001641	DROME08987, DROME08990, DROME08991	LYTVA_15842
OG0001642	DROME09872	LYTVA_25401
OG0001643	DROME03424, DROME03423, DROME03425	LYTVA_10368
OG0001644	DROME05204	LYTVA_08193
OG0001652	DROME14027, DROME14026, DROME19080	LYTVA_10972, LYTVA_22143
OG0001653	DROME03945, DROME03944, DROME03946	LYTVA_15506
OG0001654	DROME10713, DROME00082, DROME00084, DROME00083, DROME00085	LYTVA_27565
OG0001655	DROME11541, DROME11542	LYTVA_29262
OG0001656	DROME12672	LYTVA_20250
OG0001657	DROME16951	LYTVA_24520
OG0001658	DROME02670	LYTVA_29002
OG0001659	DROME15493, DROME15496, DROME15495, DROME15492, DROME15494	LYTVA_27573
OG0001660	DROME01600, DROME01597, DROME01598, DROME01599	LYTVA_26564
OG0001663	DROME17604, DROME17603	LYTVA_27998
OG0001664	DROME03276	LYTVA_11249, LYTVA_21479
OG0001665	DROME21335, DROME21336	LYTVA_04604
OG0001665	DROME03860, DROME03861, DROME03859	LYTVA_23642
OG0001666	DROME08411, DROME08412, DROME08410, DROME08413, DROME08414	LYTVA_03347, LYTVA_19306, LYTVA_17592, LYTVA_28821, LYTVA_28823
OG0001670	DROME15734, DROME15735	LYTVA_23966, LYTVA_11070, LYTVA_15894
OG0001671	DROME06393, DROME06394, DROME06396, DROME06395	LYTVA_19064
OG0001672	DROME04869, DROME04868, DROME04867	LYTVA_03348
OG0001673	DROME15611, DROME15610	LYTVA_21841
OG0001675	DROME07179, DROME07181, DROME07180	LYTVA_02115, LYTVA_09242
OG0001676	DROME15959, DROME15958, DROME15960	LYTVA_04952
OG0001677	DROME14874	LYTVA_22014
OG0001680	DROME20427	LYTVA_06347
OG0001682	DROME17478, DROME17481, DROME17479, DROME17480, DROME17477	LYTVA_24944
OG0001683	DROME04416, DROME04417, DROME04415	LYTVA_21742
OG0001685	DROME10450	LYTVA_01904
OG0001686	DROME15719	LYTVA_28929
OG0001688	DROME20991, DROME20989	LYTVA_10321
OG0001689	DROME21861, DROME21859	LYTVA_20550, LYTVA_05698
OG0001691	DROME07542, DROME07543, DROME07544, DROME07545	LYTVA_29941
OG0001692	DROME00090, DROME00091	LYTVA_03559
OG0001703	DROME06470, DROME06469	LYTVA_28859, LYTVA_21915
OG0001706	DROME01112	LYTVA_16433
OG0001707	DROME04786, DROME04787	LYTVA_02742
OG0001708	DROME10362, DROME14608, DROME16704	LYTVA_08755
OG0001711	DROME16692, DROME16691, DROME16690	LYTVA_23582
OG0001712	DROME09055, DROME09057, DROME09056, DROME09058, DROME09059	LYTVA_21581
OG0001713	DROME20630	LYTVA_19902
OG0001714	DROME06892	LYTVA_26980
OG0001715	DROME06093, DROME06092	LYTVA_27345
OG0001718	DROME18626, DROME18625, DROME18627	LYTVA_06728
OG0001720	DROME07093, DROME07094, DROME07095	LYTVA_14326
OG0001721	DROME21093, DROME21094	LYTVA_12881
OG0001723	DROME01240, DROME01235, DROME01239, DROME01238, DROME01237, DROME01236	LYTVA_03137
OG0001724	DROME16764, DROME16765, DROME16766, DROME16767	LYTVA_06501, LYTVA_06496, LYTVA_08423, LYTVA_23926
OG0001726	DROME01038, DROME01035, DROME01037, DROME01036	LYTVA_04764
OG0001727	DROME01511, DROME01510, DROME01513, DROME01512	LYTVA_24852
OG0001728	DROME19385	LYTVA_14622
OG0001729	DROME04994, DROME04995, DROME04996	LYTVA_28021
OG0001730	DROME08359, DROME08358, DROME08360, DROME08361	LYTVA_03839
OG0001731	DROME16558	LYTVA_09912, LYTVA_24284, LYTVA_14260
OG0001732	DROME05765, DROME05764, DROME05766	LYTVA_22231
OG0001733	DROME12129, DROME11165	LYTVA_14522, LYTVA_09132
OG0001735	DROME19051, DROME19047, DROME19049, DROME19048, DROME19046, DROME19050, DROME19044, DROME19045	LYTVA_17512
OG0001736	DROME04354, DROME04355	LYTVA_17235
OG0001737	DROME03102	LYTVA_15539
OG0001738	DROME19892	LYTVA_14239, LYTVA_03711
OG0001739	DROME17504, DROME18573, DROME08124	LYTVA_10491
OG0001744	DROME16508	LYTVA_05535
OG0001745	DROME10489	LYTVA_07144
OG0001746	DROME21748	LYTVA_21735
OG0001749	DROME14967, DROME14968	LYTVA_27870
OG0001750	DROME06453	LYTVA_17680
OG0001751	DROME13918	LYTVA_26605
OG0001752	DROME16905, DROME16904, DROME16907, DROME16906	LYTVA_14709, LYTVA_19418
OG0001754	DROME14611, DROME14610, DROME14612, DROME06495, DROME17387, DROME17388, DROME17389	LYTVA_06403
OG0001760	DROME19343, DROME19342	LYTVA_24245
OG0001768	DROME14966	LYTVA_02674
OG0001769	DROME08613	LYTVA_02387
OG0001769	DROME15632, DROME15631	LYTVA_30216
OG0001770	DROME12526, DROME12525	LYTVA_06471
OG0001774	DROME17117, DROME17119, DROME17118	LYTVA_28479
OG0001776	DROME13827, DROME13826, DROME13825, DROME13824	LYTVA_23761
OG0001779	DROME15364	LYTVA_23354, LYTVA_18503
OG0001780	DROME12052	LYTVA_17770
OG0001781	DROME05960	LYTVA_04782
OG0001781	DROME03304	LYTVA_08353
OG0001783	DROME03583, DROME03584, DROME03579, DROME03582, DROME03581, DROME03580, DROME03578	LYTVA_26895
OG0001785	DROME20701, DROME20700	LYTVA_20637
OG0001786	DROME14974, DROME14975	LYTVA_12060
OG0001787	DROME15226	LYTVA_09866, LYTVA_22457
OG0001789	DROME15206, DROME15202, DROME15200, DROME15204	LYTVA_15527, LYTVA_15528
OG0001791	DROME10268, DROME11994	LYTVA_22347
OG0001792	DROME20324	LYTVA_23803
OG0001793	DROME16987	LYTVA_01173
OG0001793	DROME21922	LYTVA_03112
OG0001794	DROME06075, DROME11897, DROME11898, DROME11899, DROME11900, DROME14777, DROME14776	LYTVA_04854, LYTVA_26572, LYTVA_03749, LYTVA_20876, LYTVA_03751
OG0001798	DROME07480	LYTVA_08013
OG0001799	DROME20617, DROME20618, DROME20615, DROME20612, DROME20616, DROME20614, DROME20619, DROME20613	LYTVA_13847
OG0001800	DROME19760, DROME19756, DROME19759, DROME19758, DROME19757	LYTVA_21818
OG0001804	DROME18434, DROME18435, DROME18433, DROME18432	LYTVA_21220
OG0001805	DROME11510, DROME11511	LYTVA_23931, LYTVA_16203, LYTVA_10280
OG0001806	DROME09050, DROME15347, DROME15346	LYTVA_05536
OG0001807	DROME02930, DROME02931, DROME02932	LYTVA_27089
OG0001809	DROME10117, DROME10116	LYTVA_24690
OG0001810	DROME12471	LYTVA_27471, LYTVA_27472
OG0001815	DROME13080, DROME13081, DROME13079	LYTVA_27993
OG0001816	DROME01873	LYTVA_11847, LYTVA_11846
OG0001817	DROME01259, DROME06513, DROME06515, DROME06514	LYTVA_21391
OG0001818	DROME09141	LYTVA_09386
OG0001819	DROME00545	LYTVA_12283, LYTVA_25485
OG0001820	DROME08719, DROME08720	LYTVA_02599, LYTVA_29524
OG0001821	DROME10515, DROME10514	LYTVA_07768, LYTVA_18834
OG0001822	DROME10804, DROME10805, DROME10809, DROME10807, DROME10808, DROME10806	LYTVA_22413
OG0001825	DROME08707, DROME08708, DROME08709	LYTVA_14311, LYTVA_23444
OG0001826	DROME04636, DROME04635, DROME04634, DROME04637	LYTVA_26574, LYTVA_18547
OG0001827	DROME14163	LYTVA_09251, LYTVA_06825
OG0001830	DROME21176, DROME21177, DROME21178, DROME21179	LYTVA_22851
OG0001831	DROME16694, DROME16695, DROME16696	LYTVA_25792
OG0001832	DROME11192	LYTVA_10649, LYTVA_10011
OG0001834	DROME21762, DROME21761, DROME21760	LYTVA_25860
OG0001846	DROME07140	LYTVA_14692
OG0001848	DROME18633, DROME18634	LYTVA_08748, LYTVA_26442
OG0001849	DROME12958	LYTVA_05823
OG0001850	DROME11385, DROME11386, DROME11384, DROME11388, DROME11389, DROME11387	LYTVA_12037
OG0001851	DROME00207	LYTVA_22434, LYTVA_22433
OG0001853	DROME09289, DROME09287, DROME09286	LYTVA_00729
OG0001857	DROME04659, DROME04661, DROME04660, DROME04662	LYTVA_17991, LYTVA_09748, LYTVA_09742
OG0001858	DROME10616, DROME10617, DROME10615	LYTVA_15118
OG0001860	DROME00108, DROME00107	LYTVA_22471
OG0001861	DROME09171, DROME09172	LYTVA_25197
OG0001862	DROME16221	LYTVA_25275
OG0001863	DROME11185	LYTVA_00865
OG0001864	DROME05862, DROME05863, DROME05861	LYTVA_05483
OG0001867	DROME12422, DROME12423, DROME12425, DROME12420, DROME12424, DROME12419, DROME12418, DROME12421, DROME12417, DROME12416	LYTVA_13864
OG0001868	DROME01267, DROME01268, DROME01269, DROME01264, DROME01265, DROME01263, DROME01266	LYTVA_08383, LYTVA_20946
OG0001869	DROME13212, DROME13213	LYTVA_29389
OG0001870	DROME02885	LYTVA_21431
OG0001874	DROME06960	LYTVA_22377
OG0001875	DROME02032	LYTVA_28164, LYTVA_13281
OG0001875	DROME16885	LYTVA_09408
OG0001876	DROME07527, DROME07524, DROME07531, DROME07529, DROME07526, DROME07530, DROME07525, DROME07528, DROME07533, DROME07532	LYTVA_02442
OG0001877	DROME04518	LYTVA_14689, LYTVA_10974
OG0001881	DROME18345, DROME18344	LYTVA_28648
OG0001882	DROME21717, DROME21711	LYTVA_22489
OG0001883	DROME19927	LYTVA_08476
OG0001884	DROME01695, DROME01697, DROME01694, DROME01696	LYTVA_16252
OG0001886	DROME14413	LYTVA_13389
OG0001887	DROME16050	LYTVA_18355
OG0001888	DROME11501, DROME11500, DROME11503, DROME11502	LYTVA_14493
OG0001889	DROME06696	LYTVA_25267
OG0001890	DROME08594, DROME08593	LYTVA_23939, LYTVA_06479
OG0001892	DROME21925, DROME21924, DROME21923	LYTVA_28174, LYTVA_28175
OG0001893	DROME02220	LYTVA_11404
OG0001897	DROME10380	LYTVA_28331
OG0001898	DROME00331, DROME00326, DROME00325, DROME00327, DROME00328, DROME00329, DROME00330	LYTVA_24127, LYTVA_29545
OG0001899	DROME17597, DROME17598, DROME17599	LYTVA_29145
OG0001901	DROME14282	LYTVA_03922
OG0001903	DROME10026	LYTVA_08067, LYTVA_26061, LYTVA_26671
OG0001913	DROME20114, DROME20115	LYTVA_08539, LYTVA_15655
OG0001915	DROME15601	LYTVA_29625
OG0001916	DROME06422	LYTVA_10483
OG0001916	DROME12396	LYTVA_30134
OG0001917	DROME05027, DROME05026	LYTVA_02307
OG0001918	DROME00884	LYTVA_18496, LYTVA_05232, LYTVA_18932
OG0001920	DROME06144, DROME06145, DROME06143, DROME06141, DROME06142, DROME06139, DROME06138, DROME06137, DROME06140	LYTVA_19109
OG0001923	DROME13928	LYTVA_06842
OG0001925	DROME18212, DROME18210, DROME18211	LYTVA_13286
OG0001926	DROME02334	LYTVA_19317
OG0001927	DROME06807	LYTVA_10827
OG0001929	DROME20439, DROME20440	LYTVA_00576
OG0001932	DROME07500, DROME07499, DROME07504, DROME07502, DROME07503, DROME07501	LYTVA_19885
OG0001934	DROME11858	LYTVA_10941
OG0001938	DROME15196, DROME15195, DROME15198, DROME15197	LYTVA_28843
OG0001939	DROME03831, DROME00411, DROME06715, DROME07275, DROME03273, DROME08285	LYTVA_20390
OG0001940	DROME20166	LYTVA_10392
OG0001941	DROME09362, DROME09360, DROME09361	LYTVA_16404
OG0001942	DROME12925, DROME12924	LYTVA_23498, LYTVA_19010
OG0001943	DROME05587, DROME05589, DROME05586, DROME05588	LYTVA_09619
OG0001945	DROME09755, DROME09756, DROME22094, DROME20436	LYTVA_02199
OG0001946	DROME09729	LYTVA_09498, LYTVA_15952
OG0001949	DROME05190	LYTVA_11745
OG0001951	DROME01080, DROME01079, DROME01078, DROME07934	LYTVA_24979
OG0001952	DROME00559, DROME00560	LYTVA_03403, LYTVA_05983
OG0001953	DROME10526, DROME10527, DROME10525, DROME10528	LYTVA_23643
OG0001956	DROME18759	LYTVA_21159
OG0001957	DROME16952, DROME16955, DROME16953, DROME16954	LYTVA_19757, LYTVA_05894
OG0001958	DROME01945	LYTVA_27591
OG0001959	DROME00523, DROME00522	LYTVA_27581
OG0001960	DROME07743, DROME07742, DROME07741, DROME07744	LYTVA_29309
OG0001961	DROME02025, DROME02026	LYTVA_04984
OG0001962	DROME21069, DROME21068, DROME21070, DROME15324	LYTVA_10497
OG0001963	DROME19777, DROME19776	LYTVA_25808
OG0001964	DROME13701, DROME13700, DROME13699	LYTVA_11887
OG0001965	DROME13659	LYTVA_04012
OG0001967	DROME07305	LYTVA_18417
OG0001968	DROME04032	LYTVA_25074, LYTVA_14019
OG0001969	DROME05971, DROME05972, DROME17147, DROME05970	LYTVA_26700, LYTVA_02053
OG0001971	DROME18313	LYTVA_24915
OG0001972	DROME05855, DROME05853, DROME05851, DROME05852, DROME05854, DROME05846, DROME05850, DROME05847, DROME05848, DROME05849	LYTVA_12401
OG0001974	DROME13436, DROME02402	LYTVA_05344
OG0001987	DROME14340	LYTVA_10171
OG0001988	DROME11741	LYTVA_13692, LYTVA_16970
OG0001989	DROME00900, DROME00899, DROME00898, DROME00902, DROME00901	LYTVA_03449
OG0001990	DROME05964	LYTVA_25772
OG0001991	DROME05985	LYTVA_23713
OG0001992	DROME21257	LYTVA_21528
OG0001993	DROME12806	LYTVA_03593
OG0001996	DROME14824	LYTVA_03768, LYTVA_28002
OG0001998	DROME09606	LYTVA_28153
OG0001999	DROME20622, DROME20625, DROME20626, DROME20624, DROME20623, DROME20627	LYTVA_17089
OG0002000	DROME04109	LYTVA_09917, LYTVA_20812, LYTVA_00535
OG0002001	DROME19332, DROME19331	LYTVA_06621, LYTVA_24060
OG0002002	DROME05757, DROME05756	LYTVA_06617
OG0002003	DROME00292	LYTVA_27403
OG0002004	DROME11378	LYTVA_00708
OG0002006	DROME06376, DROME06377, DROME06378	LYTVA_30202, LYTVA_24696, LYTVA_00947
OG0002007	DROME19057, DROME19058, DROME19056	LYTVA_00300
OG0002008	DROME04686, DROME04688, DROME04687, DROME04685	LYTVA_11348, LYTVA_17615
OG0002009	DROME09784	LYTVA_25414
OG0002012	DROME19135	LYTVA_17215
OG0002013	DROME04069, DROME08149	LYTVA_17597, LYTVA_21821
OG0002015	DROME14275	LYTVA_23511, LYTVA_03784
OG0002016	DROME00587, DROME06733, DROME06734, DROME12753	LYTVA_04456
OG0002017	DROME18396, DROME18395	LYTVA_20889
OG0002018	DROME20847, DROME20850, DROME20840, DROME20843, DROME20851, DROME20841, DROME20842, DROME20848, DROME20846, DROME20844, DROME20849, DROME20839, DROME20845	LYTVA_15295
OG0002020	DROME08263, DROME08264, DROME08266, DROME08262, DROME08265	LYTVA_20481
OG0002024	DROME06569, DROME06570	LYTVA_29507
OG0002026	DROME20307	LYTVA_00656, LYTVA_03670
OG0002027	DROME02939, DROME02938, DROME02937, DROME02936	LYTVA_07659
OG0002029	DROME21921	LYTVA_21393
OG0002030	DROME20203	LYTVA_03110
OG0002031	DROME21699, DROME13546	LYTVA_03393, LYTVA_03117
OG0002032	DROME01693	LYTVA_25138
OG0002035	DROME04340, DROME04341	LYTVA_16334
OG0002036	DROME13894, DROME13900, DROME13895, DROME13898, DROME13892, DROME13893, DROME13899, DROME13891, DROME13890, DROME13896, DROME13897, DROME13901	LYTVA_16034
OG0002038	DROME06880	LYTVA_17557
OG0002057	DROME04633	LYTVA_07252
OG0002059	DROME20230, DROME20232, DROME20229, DROME20231	LYTVA_07033
OG0002060	DROME09129, DROME09133, DROME09132, DROME09130, DROME09131	LYTVA_30217
OG0002061	DROME17109, DROME17110	LYTVA_21428
OG0002062	DROME05606, DROME05610, DROME05608, DROME05609, DROME05605, DROME05607, DROME05604	LYTVA_29599
OG0002064	DROME00620	LYTVA_09088, LYTVA_16839, LYTVA_02688
OG0002065	DROME13540	LYTVA_21713, LYTVA_18378
OG0002066	DROME10594	LYTVA_04370
OG0002067	DROME21628	LYTVA_08828
OG0002068	DROME17295	LYTVA_21994
OG0002069	DROME14513	LYTVA_18095, LYTVA_10776
OG0002070	DROME01105, DROME01106	LYTVA_21785
OG0002072	DROME11499	LYTVA_26959
OG0002072	DROME00915, DROME00916	LYTVA_10963
OG0002073	DROME02887, DROME17696	LYTVA_26326
OG0002075	DROME02656	LYTVA_05767, LYTVA_25354
OG0002075	DROME15499	LYTVA_28624
OG0002076	DROME15179, DROME15178	LYTVA_20709
OG0002077	DROME13449, DROME13454, DROME13450, DROME13452, DROME13453, DROME13455, DROME13451, DROME13448, DROME13443, DROME13445, DROME13447, DROME13446, DROME13444	LYTVA_05702
OG0002078	DROME10262, DROME10261, DROME10264, DROME10263, DROME10265	LYTVA_27383, LYTVA_06878, LYTVA_05678
OG0002079	DROME05628	LYTVA_05859, LYTVA_28645
OG0002080	DROME04483, DROME04484, DROME04485	LYTVA_01538, LYTVA_26517
OG0002081	DROME20778	LYTVA_05500, LYTVA_05032
OG0002087	DROME20417, DROME20418	LYTVA_13703, LYTVA_16316, LYTVA_02024
OG0002088	DROME13167, DROME13168	LYTVA_08467
OG0002090	DROME21229	LYTVA_05021
OG0002091	DROME17168, DROME17169, DROME17167, DROME17170	LYTVA_11172
OG0002093	DROME10388	LYTVA_06495, LYTVA_22821, LYTVA_20195
OG0002097	DROME08772, DROME08771	LYTVA_25591
OG0002099	DROME20021, DROME20022, DROME20015, DROME20018, DROME20014, DROME20017, DROME20016, DROME20019, DROME20020, DROME20013	LYTVA_17183
OG0002100	DROME20043	LYTVA_17102, LYTVA_17103
OG0002101	DROME06706, DROME06705, DROME16968	LYTVA_13887, LYTVA_28735
OG0002105	DROME17111	LYTVA_22568
OG0002106	DROME18977	LYTVA_17556
OG0002108	DROME07243, DROME07242	LYTVA_01699
OG0002122	DROME15052	LYTVA_11582, LYTVA_06978, LYTVA_04489
OG0002123	DROME20895, DROME02760	LYTVA_03805
OG0002125	DROME20833, DROME20832, DROME20829, DROME20830, DROME20831, DROME20834, DROME20835	LYTVA_00336
OG0002131	DROME03421, DROME03420	LYTVA_29216, LYTVA_05431
OG0002134	DROME02377	LYTVA_29949, LYTVA_12210
OG0002135	DROME20033, DROME20034, DROME20032, DROME17825	LYTVA_12995, LYTVA_29373
OG0002137	DROME20125	LYTVA_23578
OG0002137	DROME03541	LYTVA_27219, LYTVA_00323
OG0002138	DROME17634	LYTVA_18624, LYTVA_18618
OG0002139	DROME01483	LYTVA_15039
OG0002141	DROME13208, DROME13209, DROME13210, DROME13207, DROME13206	LYTVA_27475, LYTVA_21058
OG0002142	DROME05472, DROME05474, DROME05473	LYTVA_14842
OG0002143	DROME03802, DROME03800, DROME03799, DROME03803, DROME03804, DROME03801	LYTVA_04823
OG0002144	DROME15087, DROME15088, DROME15089	LYTVA_10170
OG0002146	DROME20089	LYTVA_00027
OG0002147	DROME18735, DROME18736	LYTVA_11017
OG0002148	DROME16614	LYTVA_19940
OG0002148	DROME20422	LYTVA_19729
OG0002149	DROME00514	LYTVA_00021
OG0002151	DROME14316	LYTVA_10951, LYTVA_15395, LYTVA_15390
OG0002152	DROME10626	LYTVA_27158, LYTVA_09044
OG0002153	DROME16762, DROME16761, DROME16759, DROME16758, DROME16760	LYTVA_17766
OG0002155	DROME08485	LYTVA_13456, LYTVA_28703, LYTVA_13320
OG0002156	DROME12292	LYTVA_15609, LYTVA_11872, LYTVA_12702
OG0002157	DROME18538, DROME18535, DROME18537, DROME18536, DROME18539	LYTVA_21731
OG0002158	DROME08010	LYTVA_18224, LYTVA_06861
OG0002160	DROME12795	LYTVA_18232
OG0002163	DROME16612, DROME16611	LYTVA_00488
OG0002166	DROME06834, DROME06833	LYTVA_27019
OG0002167	DROME18309, DROME18308, DROME18307, DROME18306	LYTVA_16688
OG0002169	DROME16101	LYTVA_19343
OG0002170	DROME18118, DROME08334	LYTVA_21536, LYTVA_00414
OG0002171	DROME01331	LYTVA_15359
OG0002172	DROME16091	LYTVA_22818, LYTVA_18030
OG0002173	DROME01352	LYTVA_24516
OG0002173	DROME18848	LYTVA_23801
OG0002175	DROME15015	LYTVA_12093
OG0002177	DROME06974, DROME06976, DROME06975	LYTVA_27696
OG0002179	DROME10648, DROME10649	LYTVA_24663
OG0002180	DROME10251, DROME10250, DROME10248, DROME10249, DROME10252	LYTVA_05800, LYTVA_02550
OG0002182	DROME12410	LYTVA_28987
OG0002184	DROME09706, DROME09707	LYTVA_09182, LYTVA_03835
OG0002185	DROME03508, DROME03506	LYTVA_13990
OG0002187	DROME02679, DROME18572	LYTVA_23104
