Orthogroup	DROME	STRPU_ok
OG0001465	DROME18897, DROME18898, DROME18892, DROME18885, DROME18884, DROME18891, DROME18890, DROME18896, DROME18881, DROME18886, DROME18879, DROME18888, DROME18893, DROME18894, DROME18880, DROME18889, DROME18882, DROME18887, DROME18878, DROME18883, DROME18877, DROME18895	STRPU_11188
OG0001466	DROME20715	STRPU_07749, STRPU_04674
OG0001467	DROME03510	STRPU_05130, STRPU_05054
OG0001468	DROME11512, DROME11513	STRPU_25091
OG0001469	DROME11498	STRPU_10391
OG0001469	DROME15100	STRPU_17361, STRPU_17345
OG0001470	DROME17188, DROME17190, DROME17187, DROME17189, DROME17191	STRPU_02226, STRPU_15577
OG0001472	DROME03418	STRPU_27210, STRPU_27194
OG0001472	DROME01627	STRPU_25563, STRPU_00832
OG0001474	DROME02835, DROME02834	STRPU_08774
OG0001475	DROME11371, DROME08104, DROME08103	STRPU_11303, STRPU_11319, STRPU_11092
OG0001476	DROME09584, DROME09583, DROME09582, DROME09581, DROME09574, DROME09573, DROME09580, DROME09576, DROME09577, DROME09578, DROME09579, DROME09575	STRPU_17798
OG0001478	DROME17873, DROME17872	STRPU_21182, STRPU_09284
OG0001479	DROME09340	STRPU_19441
OG0001480	DROME01335, DROME01336, DROME01334, DROME01333	STRPU_24164
OG0001482	DROME08131, DROME08132, DROME08133	STRPU_14389
OG0001484	DROME00233, DROME00235, DROME00237	STRPU_13892, STRPU_23212, STRPU_23225
OG0001485	DROME07030, DROME07029, DROME07028, DROME07027, DROME07031	STRPU_26365
OG0001486	DROME20978	STRPU_11997, STRPU_01663
OG0001487	DROME03483, DROME03486, DROME03489, DROME03481, DROME03482, DROME03484, DROME03485, DROME03488, DROME03487	STRPU_26331
OG0001490	DROME20068, DROME20070, DROME20066, DROME20069, DROME20067, DROME20063, DROME20064, DROME20065	STRPU_20507
OG0001491	DROME10680, DROME10681, DROME10678, DROME10679	STRPU_09125, STRPU_02097
OG0001492	DROME03966	STRPU_14187
OG0001495	DROME13469	STRPU_23172
OG0001500	DROME13574, DROME13575, DROME13573, DROME13571, DROME13572, DROME13570	STRPU_06633
OG0001501	DROME17335, DROME17336	STRPU_21031
OG0001502	DROME08522, DROME08516, DROME08521, DROME08519, DROME08518, DROME08517, DROME08520	STRPU_08256
OG0001503	DROME04749	STRPU_26383
OG0001503	DROME03622	STRPU_08277
OG0001504	DROME21429, DROME21424, DROME21428, DROME21422	STRPU_00235, STRPU_25977, STRPU_00231, STRPU_25973
OG0001505	DROME08192	STRPU_11360
OG0001506	DROME06158, DROME06155, DROME06153, DROME06152, DROME06154, DROME06151, DROME06157, DROME06159, DROME06160, DROME06150, DROME06156	STRPU_11331
OG0001508	DROME11905	STRPU_12972
OG0001509	DROME10512, DROME10511	STRPU_06444
OG0001510	DROME00025	STRPU_19269
OG0001511	DROME00185, DROME00183, DROME00181, DROME00182, DROME00184	STRPU_06130
OG0001512	DROME19876, DROME13867, DROME13866	STRPU_23091
OG0001514	DROME14655, DROME14656, DROME14651, DROME14654, DROME14653, DROME14652, DROME14650	STRPU_10431
OG0001516	DROME13883	STRPU_18551
OG0001517	DROME03470	STRPU_19850, STRPU_23529
OG0001518	DROME10968	STRPU_07114
OG0001522	DROME02905, DROME02904	STRPU_20946, STRPU_03073
OG0001523	DROME11130	STRPU_12314
OG0001524	DROME06417, DROME06418	STRPU_10326
OG0001524	DROME00342, DROME00343	STRPU_25252
OG0001525	DROME04644, DROME04645, DROME06563, DROME06562, DROME04650, DROME04646, DROME04647, DROME04648, DROME05288	STRPU_15038, STRPU_15039, STRPU_15040, STRPU_15037
OG0001526	DROME05114, DROME05113, DROME05111, DROME05117, DROME05112, DROME05115, DROME05116, DROME05109, DROME05110	STRPU_20380
OG0001527	DROME15289	STRPU_14392
OG0001527	DROME00338	STRPU_25264
OG0001528	DROME09325	STRPU_10769
OG0001529	DROME07602, DROME07601	STRPU_13250, STRPU_00143
OG0001530	DROME01073	STRPU_04902
OG0001531	DROME10267, DROME10266	STRPU_10272
OG0001532	DROME20201	STRPU_10950
OG0001534	DROME09046, DROME09047	STRPU_08320
OG0001546	DROME13625, DROME13628, DROME13624, DROME13627, DROME13626, DROME13623	STRPU_20460
OG0001549	DROME13343, DROME13345, DROME13344	STRPU_24400
OG0001551	DROME08057	STRPU_21860, STRPU_21899, STRPU_21891
OG0001553	DROME02123, DROME02122	STRPU_04052
OG0001554	DROME16741	STRPU_02015, STRPU_16951
OG0001556	DROME10072, DROME10071	STRPU_20697
OG0001557	DROME20902, DROME20901	STRPU_12321
OG0001557	DROME07367	STRPU_23129
OG0001558	DROME19656, DROME19657	STRPU_20040
OG0001559	DROME02902	STRPU_21439
OG0001561	DROME04222	STRPU_22097
OG0001563	DROME03209	STRPU_26909, STRPU_13288, STRPU_13360
OG0001565	DROME18953, DROME18978	STRPU_03587, STRPU_03523, STRPU_03586
OG0001567	DROME19417, DROME19416	STRPU_14545, STRPU_14538
OG0001568	DROME19219	STRPU_08839, STRPU_00977
OG0001569	DROME03783	STRPU_06491, STRPU_06672
OG0001570	DROME13692	STRPU_18190
OG0001572	DROME11998	STRPU_17033, STRPU_01799
OG0001574	DROME21965, DROME21966, DROME21964, DROME21967	STRPU_09295
OG0001575	DROME14105, DROME14107, DROME14106, DROME14108	STRPU_23865, STRPU_23828, STRPU_23849, STRPU_23815
OG0001576	DROME08048, DROME08043, DROME08045, DROME08044, DROME08047, DROME08046, DROME08049	STRPU_26967
OG0001579	DROME17796	STRPU_04737, STRPU_04730, STRPU_04736
OG0001580	DROME10962, DROME10960, DROME10959, DROME10957, DROME10956, DROME10963, DROME10961, DROME10958	STRPU_25493
OG0001582	DROME15756, DROME15757	STRPU_06829, STRPU_06376, STRPU_15059
OG0001583	DROME08180, DROME08179	STRPU_09827
OG0001584	DROME19782	STRPU_06055
OG0001589	DROME16983, DROME16982, DROME16981, DROME09858	STRPU_02158, STRPU_09187, STRPU_02156, STRPU_02159
OG0001590	DROME14234, DROME13421	STRPU_17388, STRPU_26879
OG0001593	DROME06841, DROME06840	STRPU_22521
OG0001594	DROME05350, DROME05351, DROME05349	STRPU_23743
OG0001597	DROME12080	STRPU_14448, STRPU_14431
OG0001599	DROME14559	STRPU_08993
OG0001600	DROME19005	STRPU_07559, STRPU_00590
OG0001602	DROME20799, DROME20798, DROME20797, DROME20795, DROME20801, DROME20800, DROME20796	STRPU_12465
OG0001603	DROME05748, DROME05749	STRPU_20015
OG0001604	DROME13655, DROME13654	STRPU_20664
OG0001604	DROME15595, DROME15593, DROME15592, DROME15594	STRPU_14571
OG0001606	DROME01628	STRPU_00806, STRPU_25539, STRPU_09537
OG0001608	DROME03108, DROME03117, DROME03110, DROME03116, DROME03113, DROME03115, DROME03118, DROME03114, DROME03109, DROME03119, DROME03111, DROME03112, DROME03121, DROME07455	STRPU_25716, STRPU_25698
OG0001609	DROME13801, DROME13802, DROME13800	STRPU_06891
OG0001609	DROME09555	STRPU_23497
OG0001610	DROME06881	STRPU_24471
OG0001611	DROME07510, DROME07509, DROME07511	STRPU_20967
OG0001612	DROME07050, DROME07049	STRPU_17129
OG0001614	DROME14120	STRPU_27003
OG0001614	DROME17646	STRPU_00963, STRPU_08858
OG0001615	DROME19813, DROME19816, DROME19811, DROME19815, DROME19812, DROME19814, DROME19808, DROME19807, DROME19810, DROME19809	STRPU_12203
OG0001620	DROME01154, DROME01153, DROME01150, DROME01151	STRPU_19915
OG0001621	DROME19943, DROME19942, DROME19944	STRPU_05699
OG0001623	DROME05390, DROME05391, DROME05392, DROME05025, DROME06770, DROME11013, DROME11014, DROME00601, DROME13253, DROME13252, DROME13251	STRPU_01088, STRPU_24211
OG0001624	DROME08385, DROME08387, DROME08386, DROME08384	STRPU_24187, STRPU_01112
OG0001625	DROME08855	STRPU_19312, STRPU_01828
OG0001627	DROME17716, DROME17715	STRPU_10394
OG0001628	DROME21766	STRPU_20435
OG0001628	DROME21765	STRPU_21204
OG0001629	DROME03998, DROME03999, DROME03997	STRPU_20028, STRPU_20029
OG0001630	DROME10692	STRPU_00341, STRPU_11002
OG0001632	DROME05195, DROME05196, DROME05194, DROME05197, DROME05193	STRPU_23809, STRPU_23843
OG0001634	DROME02691, DROME02692	STRPU_20042
OG0001634	DROME06767	STRPU_21767, STRPU_21703
OG0001635	DROME10448, DROME10445, DROME10444, DROME10446, DROME10447, DROME10443	STRPU_05304
OG0001636	DROME21027, DROME21028	STRPU_26253
OG0001638	DROME06413, DROME06412, DROME06414, DROME06416, DROME06415	STRPU_14215
OG0001639	DROME01523, DROME01525, DROME01524	STRPU_26515
OG0001641	DROME08987, DROME08990, DROME08991	STRPU_24984
OG0001642	DROME09872	STRPU_21824
OG0001643	DROME03424, DROME03423, DROME03425	STRPU_03592, STRPU_03527
OG0001644	DROME05204	STRPU_07026
OG0001651	DROME01946	STRPU_04788
OG0001652	DROME14027, DROME14026, DROME19080	STRPU_21641, STRPU_00295, STRPU_00191
OG0001653	DROME03945, DROME03944, DROME03946	STRPU_18928, STRPU_18930, STRPU_18865
OG0001654	DROME10713, DROME00082, DROME00084, DROME00083, DROME00085	STRPU_24101, STRPU_24566
OG0001655	DROME11541, DROME11542	STRPU_05327
OG0001656	DROME12672	STRPU_02552, STRPU_14771
OG0001657	DROME16951	STRPU_14732
OG0001658	DROME02666, DROME02667	STRPU_07438
OG0001658	DROME02670	STRPU_07439, STRPU_07448
OG0001659	DROME15493, DROME15496, DROME15495, DROME15492, DROME15494	STRPU_17531
OG0001660	DROME01600, DROME01597, DROME01598, DROME01599	STRPU_04934
OG0001663	DROME17604, DROME17603	STRPU_22095
OG0001664	DROME03276	STRPU_19099
OG0001665	DROME21335, DROME21336	STRPU_01425, STRPU_08744
OG0001665	DROME03860, DROME03861, DROME03859	STRPU_01424, STRPU_08745
OG0001666	DROME08411, DROME08412, DROME08410, DROME08413, DROME08414	STRPU_23274, STRPU_05068, STRPU_05143, STRPU_25003
OG0001670	DROME15734, DROME15735	STRPU_18221, STRPU_01279, STRPU_20375
OG0001671	DROME06393, DROME06394, DROME06396, DROME06395	STRPU_23579
OG0001672	DROME04869, DROME04868, DROME04867	STRPU_23272
OG0001673	DROME15611, DROME15610	STRPU_21686, STRPU_21751
OG0001675	DROME07179, DROME07181, DROME07180	STRPU_07480
OG0001676	DROME15959, DROME15958, DROME15960	STRPU_22887
OG0001677	DROME14874	STRPU_14147, STRPU_14173
OG0001680	DROME20427	STRPU_20436
OG0001682	DROME17478, DROME17481, DROME17479, DROME17480, DROME17477	STRPU_06239
OG0001683	DROME04416, DROME04417, DROME04415	STRPU_17458, STRPU_17475
OG0001684	DROME15541	STRPU_14381
OG0001685	DROME10450	STRPU_05303
OG0001686	DROME15719	STRPU_26044
OG0001688	DROME20991, DROME20989	STRPU_05297
OG0001689	DROME21861, DROME21859	STRPU_14303
OG0001691	DROME07542, DROME07543, DROME07544, DROME07545	STRPU_15006
OG0001692	DROME00090, DROME00091	STRPU_19066
OG0001703	DROME06470, DROME06469	STRPU_01270, STRPU_01272, STRPU_18216, STRPU_20353, STRPU_18217, STRPU_18173, STRPU_22909, STRPU_22894, STRPU_18213, STRPU_18215
OG0001706	DROME01112	STRPU_05229
OG0001707	DROME04786, DROME04787	STRPU_24819
OG0001708	DROME10362, DROME14608, DROME16704	STRPU_06608
OG0001711	DROME16692, DROME16691, DROME16690	STRPU_21095
OG0001712	DROME09055, DROME09057, DROME09056, DROME09058, DROME09059	STRPU_04462
OG0001713	DROME20630	STRPU_10631
OG0001714	DROME06892	STRPU_08986
OG0001714	DROME13258, DROME13259	STRPU_20557
OG0001718	DROME18626, DROME18625, DROME18627	STRPU_20683
OG0001720	DROME07093, DROME07094, DROME07095	STRPU_14657
OG0001721	DROME21093, DROME21094	STRPU_14647
OG0001723	DROME01240, DROME01235, DROME01239, DROME01238, DROME01237, DROME01236	STRPU_06356
OG0001724	DROME16764, DROME16765, DROME16766, DROME16767	STRPU_18093, STRPU_01781
OG0001726	DROME01038, DROME01035, DROME01037, DROME01036	STRPU_20634
OG0001727	DROME01511, DROME01510, DROME01513, DROME01512	STRPU_21219
OG0001728	DROME19385	STRPU_26695
OG0001729	DROME04994, DROME04995, DROME04996	STRPU_23619
OG0001730	DROME08359, DROME08358, DROME08360, DROME08361	STRPU_18631, STRPU_18614
OG0001731	DROME16558	STRPU_12360
OG0001732	DROME05765, DROME05764, DROME05766	STRPU_06110
OG0001733	DROME12129, DROME11165	STRPU_09898
OG0001735	DROME19051, DROME19047, DROME19049, DROME19048, DROME19046, DROME19050, DROME19044, DROME19045	STRPU_02435, STRPU_13629
OG0001736	DROME04354, DROME04355	STRPU_25297
OG0001736	DROME03103	STRPU_25454
OG0001737	DROME03102	STRPU_07635
OG0001738	DROME19892	STRPU_12582
OG0001739	DROME17504, DROME18573, DROME08124	STRPU_12635
OG0001744	DROME16508	STRPU_22012
OG0001745	DROME10489	STRPU_26910
OG0001746	DROME21748	STRPU_01643, STRPU_11979
OG0001747	DROME14222, DROME14221, DROME02413	STRPU_06888
OG0001749	DROME14967, DROME14968	STRPU_05824
OG0001750	DROME06453	STRPU_13411
OG0001751	DROME13918	STRPU_10281
OG0001752	DROME16905, DROME16904, DROME16907, DROME16906	STRPU_04577, STRPU_04576, STRPU_22519
OG0001754	DROME14611, DROME14610, DROME14612, DROME06495, DROME17387, DROME17388, DROME17389	STRPU_17742
OG0001755	DROME01391, DROME01389, DROME01390, DROME01388, DROME01392	STRPU_24786
OG0001760	DROME19343, DROME19342	STRPU_22819, STRPU_01978
OG0001768	DROME14966	STRPU_26512
OG0001769	DROME08613	STRPU_04596, STRPU_14107
OG0001769	DROME15632, DROME15631	STRPU_20984
OG0001770	DROME12526, DROME12525	STRPU_17113, STRPU_16408
OG0001774	DROME16288	STRPU_09937
OG0001774	DROME17117, DROME17119, DROME17118	STRPU_23744
OG0001775	DROME03798	STRPU_26768
OG0001776	DROME13827, DROME13826, DROME13825, DROME13824	STRPU_09786
OG0001779	DROME15364	STRPU_27325
OG0001780	DROME12052	STRPU_14799
OG0001781	DROME05960	STRPU_13577, STRPU_01597
OG0001781	DROME03304	STRPU_20058
OG0001783	DROME03583, DROME03584, DROME03579, DROME03582, DROME03581, DROME03580, DROME03578	STRPU_06159
OG0001786	DROME14974, DROME14975	STRPU_12611
OG0001787	DROME15226	STRPU_17941
OG0001789	DROME15206, DROME15202, DROME15200, DROME15204	STRPU_15451, STRPU_15452
OG0001791	DROME10268, DROME11994	STRPU_19024, STRPU_00470, STRPU_19023, STRPU_00469, STRPU_19257
OG0001792	DROME20324	STRPU_27220
OG0001793	DROME16987	STRPU_23388
OG0001793	DROME21922	STRPU_24396
OG0001794	DROME06075, DROME11897, DROME11898, DROME11899, DROME11900, DROME14777, DROME14776	STRPU_12642, STRPU_12643
OG0001798	DROME07480	STRPU_09683
OG0001799	DROME20617, DROME20618, DROME20615, DROME20612, DROME20616, DROME20614, DROME20619, DROME20613	STRPU_14816
OG0001800	DROME19760, DROME19756, DROME19759, DROME19758, DROME19757	STRPU_22920
OG0001804	DROME18434, DROME18435, DROME18433, DROME18432	STRPU_14674
OG0001805	DROME11510, DROME11511	STRPU_12761, STRPU_02348
OG0001806	DROME09050, DROME15347, DROME15346	STRPU_22008
OG0001807	DROME02930, DROME02931, DROME02932	STRPU_24677
OG0001809	DROME10117, DROME10116	STRPU_19392, STRPU_19394
OG0001810	DROME12471	STRPU_01878, STRPU_25193
OG0001815	DROME13080, DROME13081, DROME13079	STRPU_20605
OG0001816	DROME01873	STRPU_18814, STRPU_00243
OG0001817	DROME01259, DROME06513, DROME06515, DROME06514	STRPU_08787
OG0001818	DROME09141	STRPU_00061
OG0001819	DROME00545	STRPU_01919, STRPU_22763
OG0001820	DROME08719, DROME08720	STRPU_04399, STRPU_04054
OG0001821	DROME10515, DROME10514	STRPU_09182, STRPU_02150
OG0001822	DROME10804, DROME10805, DROME10809, DROME10807, DROME10808, DROME10806	STRPU_12353
OG0001825	DROME08707, DROME08708, DROME08709	STRPU_02037, STRPU_08032
OG0001826	DROME04636, DROME04635, DROME04634, DROME04637	STRPU_07008
OG0001827	DROME14163	STRPU_20293, STRPU_20294, STRPU_20292
OG0001830	DROME21176, DROME21177, DROME21178, DROME21179	STRPU_07804
OG0001831	DROME16694, DROME16695, DROME16696	STRPU_09256
OG0001832	DROME11192	STRPU_23928, STRPU_22029
OG0001834	DROME21762, DROME21761, DROME21760	STRPU_13381, STRPU_13361
OG0001846	DROME15051	STRPU_27133
OG0001846	DROME07140	STRPU_07129, STRPU_07361
OG0001848	DROME18633, DROME18634	STRPU_22238
OG0001849	DROME12958	STRPU_18500
OG0001850	DROME11385, DROME11386, DROME11384, DROME11388, DROME11389, DROME11387	STRPU_25933, STRPU_04723
OG0001851	DROME00207	STRPU_25598
OG0001853	DROME09289, DROME09287, DROME09286	STRPU_25636
OG0001857	DROME04659, DROME04661, DROME04660, DROME04662	STRPU_08062
OG0001858	DROME10616, DROME10617, DROME10615	STRPU_04178
OG0001860	DROME00108, DROME00107	STRPU_12706
OG0001861	DROME09171, DROME09172	STRPU_17421
OG0001862	DROME03288, DROME14961	STRPU_27297
OG0001862	DROME16221	STRPU_27298
OG0001863	DROME11185	STRPU_16802
OG0001864	DROME05862, DROME05863, DROME05861	STRPU_07954, STRPU_07964, STRPU_07955
OG0001866	DROME07682	STRPU_16646
OG0001867	DROME12422, DROME12423, DROME12425, DROME12420, DROME12424, DROME12419, DROME12418, DROME12421, DROME12417, DROME12416	STRPU_02073, STRPU_09102
OG0001868	DROME01267, DROME01268, DROME01269, DROME01264, DROME01265, DROME01263, DROME01266	STRPU_00230, STRPU_25972
OG0001869	DROME13212, DROME13213	STRPU_10775
OG0001870	DROME02885	STRPU_24888
OG0001874	DROME06960	STRPU_23282
OG0001875	DROME02032	STRPU_00655, STRPU_23068
OG0001875	DROME16885	STRPU_04899
OG0001876	DROME07527, DROME07524, DROME07531, DROME07529, DROME07526, DROME07530, DROME07525, DROME07528, DROME07533, DROME07532	STRPU_05423
OG0001877	DROME04518	STRPU_20768
OG0001878	DROME14881, DROME14882	STRPU_05520
OG0001881	DROME18345, DROME18344	STRPU_12633
OG0001882	DROME21717, DROME21711	STRPU_13936, STRPU_13937
OG0001883	DROME19927	STRPU_08144
OG0001884	DROME01695, DROME01697, DROME01694, DROME01696	STRPU_25533
OG0001886	DROME14413	STRPU_19685, STRPU_19631
OG0001887	DROME16050	STRPU_05761
OG0001888	DROME11501, DROME11500, DROME11503, DROME11502	STRPU_18384
OG0001889	DROME06696	STRPU_15963, STRPU_00519
OG0001890	DROME08594, DROME08593	STRPU_12794
OG0001892	DROME21925, DROME21924, DROME21923	STRPU_17444, STRPU_17443
OG0001893	DROME02220	STRPU_19363
OG0001896	DROME18783	STRPU_20385
OG0001897	DROME10380	STRPU_27268, STRPU_27283
OG0001898	DROME00331, DROME00326, DROME00325, DROME00327, DROME00328, DROME00329, DROME00330	STRPU_20689
OG0001899	DROME17597, DROME17598, DROME17599	STRPU_21547
OG0001900	DROME07202	STRPU_20504
OG0001901	DROME14282	STRPU_04970
OG0001903	DROME10026	STRPU_18003, STRPU_18004, STRPU_18006, STRPU_18005, STRPU_18002, STRPU_17168, STRPU_21061, STRPU_21026
OG0001913	DROME20114, DROME20115	STRPU_10199
OG0001915	DROME15601	STRPU_17939
OG0001916	DROME06422	STRPU_21260
OG0001916	DROME12396	STRPU_20551
OG0001917	DROME05027, DROME05026	STRPU_18955, STRPU_00671
OG0001918	DROME00884	STRPU_13246
OG0001919	DROME15351, DROME15349	STRPU_05032
OG0001919	DROME17341	STRPU_04340
OG0001920	DROME06144, DROME06145, DROME06143, DROME06141, DROME06142, DROME06139, DROME06138, DROME06137, DROME06140	STRPU_18501
OG0001923	DROME13928	STRPU_18625, STRPU_18584
OG0001925	DROME18212, DROME18210, DROME18211	STRPU_21911
OG0001926	DROME02334	STRPU_18373
OG0001927	DROME06807	STRPU_10118, STRPU_10044
OG0001929	DROME20439, DROME20440	STRPU_10748
OG0001932	DROME07500, DROME07499, DROME07504, DROME07502, DROME07503, DROME07501	STRPU_06651
OG0001934	DROME11858	STRPU_02193, STRPU_09229
OG0001935	DROME05228	STRPU_25146
OG0001938	DROME15196, DROME15195, DROME15198, DROME15197	STRPU_12630
OG0001939	DROME03831, DROME00411, DROME06715, DROME07275, DROME03273, DROME08285	STRPU_25917, STRPU_25918
OG0001940	DROME20166	STRPU_14325
OG0001941	DROME09362, DROME09360, DROME09361	STRPU_25034
OG0001942	DROME12925, DROME12924	STRPU_21869
OG0001943	DROME05587, DROME05589, DROME05586, DROME05588	STRPU_07623
OG0001945	DROME09755, DROME09756, DROME22094, DROME20436	STRPU_17291
OG0001946	DROME09729	STRPU_04786
OG0001947	DROME14837	STRPU_23003, STRPU_00878
OG0001949	DROME05190	STRPU_15208, STRPU_15265
OG0001951	DROME01080, DROME01079, DROME01078, DROME07934	STRPU_22044
OG0001952	DROME00559, DROME00560	STRPU_12536
OG0001953	DROME10526, DROME10527, DROME10525, DROME10528	STRPU_01422, STRPU_08746
OG0001956	DROME18759	STRPU_22561
OG0001957	DROME16952, DROME16955, DROME16953, DROME16954	STRPU_14318
OG0001958	DROME01945	STRPU_24711
OG0001959	DROME00523, DROME00522	STRPU_05213, STRPU_05214
OG0001960	DROME07743, DROME07742, DROME07741, DROME07744	STRPU_10514
OG0001961	DROME02025, DROME02026	STRPU_16845
OG0001962	DROME21069, DROME21068, DROME21070, DROME15324	STRPU_17534
OG0001963	DROME19777, DROME19776	STRPU_26701
OG0001964	DROME13701, DROME13700, DROME13699	STRPU_06679
OG0001965	DROME13659	STRPU_01429, STRPU_01430, STRPU_08740
OG0001967	DROME07305	STRPU_18200
OG0001968	DROME04032	STRPU_20270
OG0001969	DROME05971, DROME05972, DROME17147, DROME05970	STRPU_27401
OG0001971	DROME18313	STRPU_16337, STRPU_16368
OG0001972	DROME05855, DROME05853, DROME05851, DROME05852, DROME05854, DROME05846, DROME05850, DROME05847, DROME05848, DROME05849	STRPU_11351
OG0001974	DROME13436, DROME02402	STRPU_02192, STRPU_09228
OG0001987	DROME14340	STRPU_15215, STRPU_15162
OG0001988	DROME11741	STRPU_07708
