Orthogroup	DROME	SACKO_ok
OG0001514	DROME14655, DROME14656, DROME14651, DROME14654, DROME14653, DROME14652, DROME14650	SACKO_25264
OG0001515	DROME21741	SACKO_03778
OG0001516	DROME13883	SACKO_14946
OG0001517	DROME03470	SACKO_25454
OG0001520	DROME13841, DROME13840, DROME13837, DROME13839, DROME13838	SACKO_20861, SACKO_19292
OG0001522	DROME02905, DROME02904	SACKO_04762, SACKO_07400
OG0001523	DROME11130	SACKO_23353
OG0001524	DROME06417, DROME06418	SACKO_26996
OG0001524	DROME00342, DROME00343	SACKO_12588, SACKO_34156, SACKO_29641
OG0001525	DROME04644, DROME04645, DROME06563, DROME06562, DROME04650, DROME04646, DROME04647, DROME04648, DROME05288	SACKO_22296
OG0001526	DROME05114, DROME05113, DROME05111, DROME05117, DROME05112, DROME05115, DROME05116, DROME05109, DROME05110	SACKO_27619
OG0001527	DROME15289	SACKO_08580
OG0001527	DROME00338	SACKO_08171
OG0001528	DROME09325	SACKO_09485
OG0001529	DROME07602, DROME07601	SACKO_06915
OG0001530	DROME01073	SACKO_32722
OG0001531	DROME10267, DROME10266	SACKO_00106
OG0001532	DROME20201	SACKO_29501
OG0001533	DROME19066, DROME19064, DROME19065, DROME19063, DROME19062, DROME19060, DROME19061, DROME13969	SACKO_04656
OG0001538	DROME07056, DROME07054, DROME07055	SACKO_28396, SACKO_28387
OG0001546	DROME13625, DROME13628, DROME13624, DROME13627, DROME13626, DROME13623	SACKO_07294
OG0001549	DROME13343, DROME13345, DROME13344	SACKO_15168, SACKO_15171
OG0001551	DROME08057	SACKO_14902
OG0001553	DROME02123, DROME02122	SACKO_14766
OG0001554	DROME16741	SACKO_27914
OG0001556	DROME10072, DROME10071	SACKO_31615
OG0001557	DROME20902, DROME20901	SACKO_08809
OG0001557	DROME07367	SACKO_23724
OG0001558	DROME19656, DROME19657	SACKO_25319
OG0001559	DROME00558	SACKO_32399
OG0001559	DROME02902	SACKO_09139
OG0001561	DROME04222	SACKO_16712
OG0001563	DROME03209	SACKO_05155, SACKO_05151, SACKO_16979
OG0001565	DROME18953, DROME18978	SACKO_32638
OG0001567	DROME19417, DROME19416	SACKO_01333, SACKO_23984
OG0001568	DROME08963, DROME07259, DROME19219	SACKO_33374
OG0001569	DROME03783	SACKO_29957, SACKO_29944
OG0001570	DROME13692	SACKO_27622, SACKO_27563
OG0001572	DROME11998	SACKO_31302
OG0001574	DROME21965, DROME21966, DROME21964, DROME21967	SACKO_33352
OG0001575	DROME14105, DROME14107, DROME14106, DROME14108	SACKO_16061, SACKO_16093
OG0001576	DROME08048, DROME08043, DROME08045, DROME08044, DROME08047, DROME08046, DROME08049	SACKO_29281
OG0001580	DROME10962, DROME10960, DROME10959, DROME10957, DROME10956, DROME10963, DROME10961, DROME10958	SACKO_00171
OG0001582	DROME15756, DROME15757	SACKO_18815
OG0001583	DROME08180, DROME08179	SACKO_26995
OG0001584	DROME19782	SACKO_00066
OG0001589	DROME16983, DROME16982, DROME16981, DROME09858	SACKO_25592
OG0001590	DROME14234, DROME13421	SACKO_23759, SACKO_21309, SACKO_21282, SACKO_03473
OG0001593	DROME06841, DROME06840	SACKO_13940
OG0001594	DROME05350, DROME05351, DROME05349	SACKO_26083, SACKO_31513
OG0001597	DROME12080	SACKO_02083
OG0001599	DROME14559	SACKO_01015
OG0001600	DROME19005	SACKO_01633
OG0001602	DROME20799, DROME20798, DROME20797, DROME20795, DROME20801, DROME20800, DROME20796	SACKO_12750
OG0001603	DROME05748, DROME05749	SACKO_23077
OG0001604	DROME13655, DROME13654	SACKO_22259
OG0001604	DROME15595, DROME15593, DROME15592, DROME15594	SACKO_08859
OG0001606	DROME01628	SACKO_11769, SACKO_12732
OG0001608	DROME03108, DROME03117, DROME03110, DROME03116, DROME03113, DROME03115, DROME03118, DROME03114, DROME03109, DROME03119, DROME03111, DROME03112, DROME03121, DROME07455	SACKO_01827, SACKO_24291, SACKO_05318, SACKO_28922, SACKO_05268, SACKO_05333
OG0001609	DROME13801, DROME13802, DROME13800	SACKO_20157
OG0001609	DROME09555	SACKO_20497
OG0001610	DROME06881	SACKO_05583
OG0001611	DROME07510, DROME07509, DROME07511	SACKO_32339
OG0001612	DROME07050, DROME07049	SACKO_08058
OG0001614	DROME14120	SACKO_12210
OG0001614	DROME17646	SACKO_22048
OG0001615	DROME19813, DROME19816, DROME19811, DROME19815, DROME19812, DROME19814, DROME19808, DROME19807, DROME19810, DROME19809	SACKO_32434
OG0001620	DROME01154, DROME01153, DROME01150, DROME01151	SACKO_08656
OG0001621	DROME19943, DROME19942, DROME19944	SACKO_33548
OG0001623	DROME05390, DROME05391, DROME05392, DROME05025, DROME06770, DROME11013, DROME11014, DROME00601, DROME13253, DROME13252, DROME13251	SACKO_15065
OG0001624	DROME08385, DROME08387, DROME08386, DROME08384	SACKO_23228
OG0001627	DROME17716, DROME17715	SACKO_16597
OG0001628	DROME21766	SACKO_21663, SACKO_17702
OG0001628	DROME21765	SACKO_33995, SACKO_09129
OG0001630	DROME10692	SACKO_16977, SACKO_21573
OG0001632	DROME05195, DROME05196, DROME05194, DROME05197, DROME05193	SACKO_01195
OG0001634	DROME02691, DROME02692	SACKO_16111
OG0001634	DROME06767	SACKO_04773
OG0001635	DROME10448, DROME10445, DROME10444, DROME10446, DROME10447, DROME10443	SACKO_16856, SACKO_33549
OG0001636	DROME21027, DROME21028	SACKO_16147
OG0001638	DROME06413, DROME06412, DROME06414, DROME06416, DROME06415	SACKO_31247
OG0001639	DROME01523, DROME01525, DROME01524	SACKO_26028
OG0001641	DROME08987, DROME08990, DROME08991	SACKO_24443
OG0001642	DROME09872	SACKO_01281
OG0001643	DROME03424, DROME03423, DROME03425	SACKO_02624
OG0001644	DROME05204	SACKO_17026, SACKO_03857
OG0001646	DROME17895	SACKO_02716
OG0001651	DROME01946	SACKO_21460
OG0001653	DROME03945, DROME03944, DROME03946	SACKO_07366
OG0001654	DROME10713, DROME00082, DROME00084, DROME00083, DROME00085	SACKO_11259, SACKO_11277
OG0001655	DROME11541, DROME11542	SACKO_11250
OG0001656	DROME12672	SACKO_26228
OG0001657	DROME16951	SACKO_20171, SACKO_20167
OG0001659	DROME15493, DROME15496, DROME15495, DROME15492, DROME15494	SACKO_30434
OG0001660	DROME01600, DROME01597, DROME01598, DROME01599	SACKO_16124
OG0001663	DROME17604, DROME17603	SACKO_23924, SACKO_09786
OG0001664	DROME03276	SACKO_27601
OG0001665	DROME21335, DROME21336	SACKO_05684
OG0001665	DROME03860, DROME03861, DROME03859	SACKO_00376
OG0001666	DROME08411, DROME08412, DROME08410, DROME08413, DROME08414	SACKO_01113, SACKO_01109, SACKO_19676, SACKO_01380
OG0001668	DROME13057, DROME13061, DROME13059, DROME13058, DROME13056, DROME13060, DROME13055	SACKO_10356
OG0001670	DROME15734, DROME15735	SACKO_30814, SACKO_07373
OG0001671	DROME06393, DROME06394, DROME06396, DROME06395	SACKO_16934, SACKO_16917
OG0001672	DROME04869, DROME04868, DROME04867	SACKO_00203
OG0001673	DROME15611, DROME15610	SACKO_02320
OG0001675	DROME07179, DROME07181, DROME07180	SACKO_13788, SACKO_12839
OG0001676	DROME15959, DROME15958, DROME15960	SACKO_06479
OG0001677	DROME14874	SACKO_02202
OG0001680	DROME20427	SACKO_14900
OG0001682	DROME17478, DROME17481, DROME17479, DROME17480, DROME17477	SACKO_16335
OG0001683	DROME04416, DROME04417, DROME04415	SACKO_25195
OG0001684	DROME15541	SACKO_17645
OG0001685	DROME10450	SACKO_33558
OG0001686	DROME15719	SACKO_16171
OG0001688	DROME20991, DROME20989	SACKO_29664
OG0001689	DROME21861, DROME21859	SACKO_29533
OG0001691	DROME07542, DROME07543, DROME07544, DROME07545	SACKO_07768
OG0001692	DROME00090, DROME00091	SACKO_27055
OG0001703	DROME06470, DROME06469	SACKO_25670, SACKO_14068
OG0001706	DROME01112	SACKO_16140
OG0001707	DROME04786, DROME04787	SACKO_27712, SACKO_27719, SACKO_08114
OG0001708	DROME10362, DROME14608, DROME16704	SACKO_22651, SACKO_22657
OG0001711	DROME16692, DROME16691, DROME16690	SACKO_00222
OG0001712	DROME09055, DROME09057, DROME09056, DROME09058, DROME09059	SACKO_25937
OG0001713	DROME20630	SACKO_33794, SACKO_29813
OG0001714	DROME06892	SACKO_24475
OG0001714	DROME13258, DROME13259	SACKO_09358
OG0001718	DROME18626, DROME18625, DROME18627	SACKO_06683, SACKO_01615, SACKO_22232
OG0001720	DROME07093, DROME07094, DROME07095	SACKO_07137, SACKO_07098
OG0001721	DROME21093, DROME21094	SACKO_14258
OG0001723	DROME01240, DROME01235, DROME01239, DROME01238, DROME01237, DROME01236	SACKO_00445
OG0001724	DROME16764, DROME16765, DROME16766, DROME16767	SACKO_30787
OG0001726	DROME01038, DROME01035, DROME01037, DROME01036	SACKO_25741
OG0001727	DROME01511, DROME01510, DROME01513, DROME01512	SACKO_05239
OG0001728	DROME19385	SACKO_11865
OG0001729	DROME04994, DROME04995, DROME04996	SACKO_16753
OG0001730	DROME08359, DROME08358, DROME08360, DROME08361	SACKO_21513
OG0001731	DROME16558	SACKO_18494
OG0001732	DROME05765, DROME05764, DROME05766	SACKO_08518
OG0001733	DROME12129, DROME11165	SACKO_19517, SACKO_19883
OG0001735	DROME19051, DROME19047, DROME19049, DROME19048, DROME19046, DROME19050, DROME19044, DROME19045	SACKO_00648
OG0001736	DROME04354, DROME04355	SACKO_08177
OG0001736	DROME03103	SACKO_26229
OG0001737	DROME03102	SACKO_12586
OG0001738	DROME19892	SACKO_08321
OG0001739	DROME17504, DROME18573, DROME08124	SACKO_05033
OG0001745	DROME10489	SACKO_08867, SACKO_10224, SACKO_10001
OG0001746	DROME21748	SACKO_29336
OG0001747	DROME14222, DROME14221, DROME02413	SACKO_10019
OG0001748	DROME05096, DROME05095, DROME05094, DROME05090, DROME05092, DROME05091, DROME05089, DROME05084, DROME05088, DROME05087, DROME05098, DROME05097, DROME05099, DROME05085, DROME05086, DROME05102, DROME05103, DROME05100, DROME05101	SACKO_21451
OG0001749	DROME14967, DROME14968	SACKO_14520, SACKO_14507
OG0001750	DROME06453	SACKO_27270
OG0001751	DROME13918	SACKO_03749
OG0001752	DROME16905, DROME16904, DROME16907, DROME16906	SACKO_02923
OG0001754	DROME14611, DROME14610, DROME14612, DROME06495, DROME17387, DROME17388, DROME17389	SACKO_08958
OG0001755	DROME01391, DROME01389, DROME01390, DROME01388, DROME01392	SACKO_22480
OG0001760	DROME19343, DROME19342	SACKO_32048
OG0001768	DROME07376, DROME07377	SACKO_29830
OG0001768	DROME14966	SACKO_21321
OG0001769	DROME08613	SACKO_20080
OG0001769	DROME15632, DROME15631	SACKO_20662
OG0001770	DROME12526, DROME12525	SACKO_19586
OG0001774	DROME16288	SACKO_02280
OG0001774	DROME17117, DROME17119, DROME17118	SACKO_26050
OG0001775	DROME03798	SACKO_29841
OG0001776	DROME13827, DROME13826, DROME13825, DROME13824	SACKO_24049
OG0001778	DROME03281	SACKO_04956
OG0001780	DROME12052	SACKO_02736, SACKO_09942, SACKO_03637
OG0001781	DROME05960	SACKO_15440
OG0001781	DROME03304	SACKO_18083
OG0001783	DROME03583, DROME03584, DROME03579, DROME03582, DROME03581, DROME03580, DROME03578	SACKO_04878
OG0001787	DROME15226	SACKO_25176
OG0001789	DROME15206, DROME15202, DROME15200, DROME15204	SACKO_03274, SACKO_03284
OG0001791	DROME10268, DROME11994	SACKO_27604
OG0001792	DROME20324	SACKO_31467
OG0001793	DROME16987	SACKO_11163
OG0001793	DROME21922	SACKO_29982
OG0001794	DROME06075, DROME11897, DROME11898, DROME11899, DROME11900, DROME14777, DROME14776	SACKO_02618
OG0001796	DROME09516, DROME09515, DROME09517	SACKO_04923, SACKO_04927, SACKO_04889, SACKO_04872, SACKO_04907
OG0001798	DROME07480	SACKO_24715, SACKO_24082
OG0001799	DROME20617, DROME20618, DROME20615, DROME20612, DROME20616, DROME20614, DROME20619, DROME20613	SACKO_30705
OG0001800	DROME19760, DROME19756, DROME19759, DROME19758, DROME19757	SACKO_21970
OG0001804	DROME18434, DROME18435, DROME18433, DROME18432	SACKO_03287
OG0001805	DROME11510, DROME11511	SACKO_31950
OG0001806	DROME09050, DROME15347, DROME15346	SACKO_21995
OG0001807	DROME02930, DROME02931, DROME02932	SACKO_26234
OG0001809	DROME10117, DROME10116	SACKO_20099, SACKO_20097
OG0001810	DROME12471	SACKO_23080
OG0001813	DROME18651	SACKO_11215
OG0001815	DROME13080, DROME13081, DROME13079	SACKO_20439
OG0001816	DROME01873	SACKO_27609
OG0001817	DROME01259, DROME06513, DROME06515, DROME06514	SACKO_04229
OG0001818	DROME09141	SACKO_02318
OG0001819	DROME17329, DROME17330, DROME07897, DROME00545	SACKO_33357, SACKO_04722
OG0001820	DROME08719, DROME08720	SACKO_30132
OG0001821	DROME10515, DROME10514	SACKO_18447, SACKO_28189
OG0001822	DROME10804, DROME10805, DROME10809, DROME10807, DROME10808, DROME10806	SACKO_04572
OG0001825	DROME08707, DROME08708, DROME08709	SACKO_25243
OG0001826	DROME04636, DROME04635, DROME04634, DROME04637	SACKO_26413
OG0001827	DROME14163	SACKO_20145, SACKO_22796
OG0001830	DROME21176, DROME21177, DROME21178, DROME21179	SACKO_21536
OG0001831	DROME16694, DROME16695, DROME16696	SACKO_24375
OG0001832	DROME11192	SACKO_10816, SACKO_11786
OG0001834	DROME21762, DROME21761, DROME21760	SACKO_01750
OG0001846	DROME07140	SACKO_34093
OG0001848	DROME18633, DROME18634	SACKO_27223
OG0001849	DROME12958	SACKO_11705, SACKO_00014
OG0001850	DROME11385, DROME11386, DROME11384, DROME11388, DROME11389, DROME11387	SACKO_26806, SACKO_17478
OG0001851	DROME00207	SACKO_19939
OG0001853	DROME09289, DROME09287, DROME09286	SACKO_15642
OG0001857	DROME04659, DROME04661, DROME04660, DROME04662	SACKO_13794
OG0001858	DROME10616, DROME10617, DROME10615	SACKO_17888
OG0001860	DROME00108, DROME00107	SACKO_06288
OG0001861	DROME09171, DROME09172	SACKO_33839, SACKO_06841, SACKO_33845
OG0001862	DROME16221	SACKO_21316, SACKO_00851
OG0001863	DROME11185	SACKO_28231
OG0001864	DROME05862, DROME05863, DROME05861	SACKO_34085
OG0001866	DROME07682	SACKO_27773
OG0001867	DROME12422, DROME12423, DROME12425, DROME12420, DROME12424, DROME12419, DROME12418, DROME12421, DROME12417, DROME12416	SACKO_13015
OG0001868	DROME01267, DROME01268, DROME01269, DROME01264, DROME01265, DROME01263, DROME01266	SACKO_26839
OG0001869	DROME13212, DROME13213	SACKO_18426
OG0001870	DROME02885	SACKO_14244
OG0001874	DROME06960	SACKO_07809, SACKO_15461, SACKO_15462, SACKO_07808
OG0001875	DROME02032	SACKO_05804
OG0001875	DROME16885	SACKO_22430
OG0001876	DROME07527, DROME07524, DROME07531, DROME07529, DROME07526, DROME07530, DROME07525, DROME07528, DROME07533, DROME07532	SACKO_24935
OG0001877	DROME04518	SACKO_33440
OG0001878	DROME14881, DROME14882	SACKO_20019
OG0001881	DROME18345, DROME18344	SACKO_12641
OG0001882	DROME21717, DROME21711	SACKO_02660
OG0001883	DROME19927	SACKO_02765
OG0001884	DROME01695, DROME01697, DROME01694, DROME01696	SACKO_23339
OG0001886	DROME14413	SACKO_09347
OG0001887	DROME16050	SACKO_01344
OG0001888	DROME11501, DROME11500, DROME11503, DROME11502	SACKO_30943
OG0001889	DROME06696	SACKO_12699
OG0001890	DROME08594, DROME08593	SACKO_13244
OG0001892	DROME21925, DROME21924, DROME21923	SACKO_03679, SACKO_31796, SACKO_03690
OG0001893	DROME02220	SACKO_22779
OG0001896	DROME18783	SACKO_23598
OG0001897	DROME10380	SACKO_29272
OG0001898	DROME00331, DROME00326, DROME00325, DROME00327, DROME00328, DROME00329, DROME00330	SACKO_32382
OG0001899	DROME17597, DROME17598, DROME17599	SACKO_31621
OG0001900	DROME07202	SACKO_05209
OG0001901	DROME14282	SACKO_08266
OG0001903	DROME10026	SACKO_11964
OG0001913	DROME20114, DROME20115	SACKO_20127, SACKO_20120
OG0001915	DROME15601	SACKO_14819
OG0001916	DROME06422	SACKO_03107
OG0001916	DROME12396	SACKO_15239
OG0001917	DROME05027, DROME05026	SACKO_07185
OG0001918	DROME00884	SACKO_32481, SACKO_00624
OG0001919	DROME15351, DROME15349	SACKO_14567
OG0001919	DROME17341	SACKO_25940
OG0001920	DROME06144, DROME06145, DROME06143, DROME06141, DROME06142, DROME06139, DROME06138, DROME06137, DROME06140	SACKO_19326
OG0001923	DROME13928	SACKO_06225
OG0001925	DROME18212, DROME18210, DROME18211	SACKO_23146
OG0001926	DROME02334	SACKO_32724
OG0001927	DROME06807	SACKO_17851
OG0001929	DROME20439, DROME20440	SACKO_19304
OG0001930	DROME07407	SACKO_05118
OG0001932	DROME07500, DROME07499, DROME07504, DROME07502, DROME07503, DROME07501	SACKO_17814
OG0001934	DROME11858	SACKO_19626
OG0001935	DROME05228	SACKO_30912
OG0001938	DROME15196, DROME15195, DROME15198, DROME15197	SACKO_21139
OG0001939	DROME03831, DROME00411, DROME06715, DROME07275, DROME03273, DROME08285	SACKO_08784
OG0001939	DROME06716	SACKO_12122
OG0001940	DROME20166	SACKO_10213, SACKO_21954
OG0001941	DROME09362, DROME09360, DROME09361	SACKO_28144
OG0001942	DROME12925, DROME12924	SACKO_13864
OG0001943	DROME05587, DROME05589, DROME05586, DROME05588	SACKO_13918
OG0001945	DROME09755, DROME09756, DROME22094, DROME20436	SACKO_10355, SACKO_01672
OG0001946	DROME09729	SACKO_31503
OG0001947	DROME14837	SACKO_18526
OG0001949	DROME05190	SACKO_18277
OG0001951	DROME01080, DROME01079, DROME01078, DROME07934	SACKO_09715, SACKO_16941
OG0001952	DROME00559, DROME00560	SACKO_29969, SACKO_31296
OG0001953	DROME10526, DROME10527, DROME10525, DROME10528	SACKO_00378
OG0001956	DROME18759	SACKO_32159
OG0001957	DROME16952, DROME16955, DROME16953, DROME16954	SACKO_07125
OG0001958	DROME01945	SACKO_20147
OG0001960	DROME07743, DROME07742, DROME07741, DROME07744	SACKO_31082
OG0001961	DROME02025, DROME02026	SACKO_27137
OG0001962	DROME21069, DROME21068, DROME21070, DROME15324	SACKO_09403
OG0001963	DROME19777, DROME19776	SACKO_02456
OG0001964	DROME13701, DROME13700, DROME13699	SACKO_00446
OG0001965	DROME13659	SACKO_10029
OG0001967	DROME07305	SACKO_00495
OG0001968	DROME04032	SACKO_03965
OG0001969	DROME05971, DROME05972, DROME17147, DROME05970	SACKO_21189
OG0001971	DROME18313	SACKO_24553
OG0001972	DROME05855, DROME05853, DROME05851, DROME05852, DROME05854, DROME05846, DROME05850, DROME05847, DROME05848, DROME05849	SACKO_11329
OG0001974	DROME13436, DROME02402	SACKO_10619
OG0001987	DROME14340	SACKO_10459
OG0001988	DROME11741	SACKO_19763
OG0001989	DROME00900, DROME00899, DROME00898, DROME00902, DROME00901	SACKO_00327
OG0001990	DROME05964	SACKO_09287
OG0001991	DROME05985	SACKO_06499
OG0001992	DROME21257	SACKO_18086, SACKO_18064
OG0001993	DROME12806	SACKO_10321
OG0001993	DROME12805	SACKO_10309
OG0001994	DROME13142	SACKO_29537
OG0001996	DROME14824, DROME00344	SACKO_17929
OG0001998	DROME09606	SACKO_08539, SACKO_09820
OG0001999	DROME20622, DROME20625, DROME20626, DROME20624, DROME20623, DROME20627	SACKO_18124
OG0002000	DROME04109	SACKO_05530, SACKO_18467, SACKO_07018
OG0002001	DROME19332, DROME19331	SACKO_30594, SACKO_13016, SACKO_06842
OG0002002	DROME05757, DROME05756	SACKO_04944, SACKO_32854
OG0002003	DROME00292	SACKO_11654
OG0002006	DROME06376, DROME06377, DROME06378	SACKO_32238
OG0002008	DROME04686, DROME04688, DROME04687, DROME04685	SACKO_01329
OG0002009	DROME09784	SACKO_22130
OG0002009	DROME15775, DROME15776, DROME15777	SACKO_04024
OG0002012	DROME19135	SACKO_20203, SACKO_20195, SACKO_20200, SACKO_20196, SACKO_20185, SACKO_20175
OG0002013	DROME04069, DROME08149	SACKO_30391
OG0002015	DROME14275	SACKO_24489
OG0002016	DROME00587, DROME06733, DROME06734, DROME12753	SACKO_34162
OG0002017	DROME18396, DROME18395	SACKO_19298
OG0002018	DROME20847, DROME20850, DROME20840, DROME20843, DROME20851, DROME20841, DROME20842, DROME20848, DROME20846, DROME20844, DROME20849, DROME20839, DROME20845	SACKO_19905
OG0002020	DROME08263, DROME08264, DROME08266, DROME08262, DROME08265	SACKO_06145
OG0002023	DROME06991, DROME06989, DROME06990	SACKO_02415, SACKO_12368
OG0002024	DROME06569, DROME06570	SACKO_09278
OG0002025	DROME08208, DROME08209	SACKO_02757
OG0002026	DROME20307	SACKO_28249, SACKO_18232, SACKO_28246
OG0002027	DROME02939, DROME02938, DROME02937, DROME02936	SACKO_25805
OG0002029	DROME21921	SACKO_09295, SACKO_07415
OG0002030	DROME20203	SACKO_06370
OG0002031	DROME21699, DROME13546	SACKO_16332
OG0002032	DROME01693	SACKO_01708
OG0002034	DROME19923	SACKO_28254
OG0002035	DROME04340, DROME04341	SACKO_04245
OG0002036	DROME13894, DROME13900, DROME13895, DROME13898, DROME13892, DROME13893, DROME13899, DROME13891, DROME13890, DROME13896, DROME13897, DROME13901	SACKO_04759
OG0002038	DROME06880	SACKO_29129, SACKO_08880, SACKO_19457
OG0002043	DROME10764, DROME10766, DROME10765	SACKO_27976
OG0002057	DROME04633	SACKO_12378
OG0002059	DROME20230, DROME20232, DROME20229, DROME20231	SACKO_21353
OG0002060	DROME09129, DROME09133, DROME09132, DROME09130, DROME09131	SACKO_33981
OG0002061	DROME17109, DROME17110	SACKO_12743
OG0002062	DROME05606, DROME05610, DROME05608, DROME05609, DROME05605, DROME05607, DROME05604	SACKO_31974
OG0002063	DROME00486, DROME00487	SACKO_24323
OG0002064	DROME00620	SACKO_09117, SACKO_07295
OG0002066	DROME10594	SACKO_01632
OG0002067	DROME21628	SACKO_13436
OG0002068	DROME17295	SACKO_17724
OG0002069	DROME14513	SACKO_20889
OG0002070	DROME01105, DROME01106	SACKO_16118
