Orthogroup	DROME	AMPFI_ok
OG0001819	DROME00545	AMPFI_01254
OG0001820	DROME08719, DROME08720	AMPFI_19349
OG0001822	DROME10804, DROME10805, DROME10809, DROME10807, DROME10808, DROME10806	AMPFI_12887
OG0001825	DROME08707, DROME08708, DROME08709	AMPFI_16509
OG0001827	DROME14163	AMPFI_12500
OG0001830	DROME21176, DROME21177, DROME21178, DROME21179	AMPFI_00628
OG0001831	DROME16694, DROME16695, DROME16696	AMPFI_22534, AMPFI_24544
OG0001832	DROME11192	AMPFI_01169, AMPFI_13912
OG0001834	DROME21762, DROME21761, DROME21760	AMPFI_07413
OG0001846	DROME15051	AMPFI_10946
OG0001846	DROME07140	AMPFI_05493
OG0001848	DROME18633, DROME18634	AMPFI_19061
OG0001849	DROME12958	AMPFI_09620
OG0001849	DROME13912	AMPFI_01435
OG0001850	DROME11385, DROME11386, DROME11384, DROME11388, DROME11389, DROME11387	AMPFI_22844, AMPFI_19567, AMPFI_02254, AMPFI_21066
OG0001851	DROME00207	AMPFI_25094
OG0001854	DROME00927, DROME15684, DROME20609, DROME12030	AMPFI_15993, AMPFI_13024
OG0001857	DROME04659, DROME04661, DROME04660, DROME04662	AMPFI_05151
OG0001858	DROME10616, DROME10617, DROME10615	AMPFI_25738
OG0001860	DROME00108, DROME00107	AMPFI_06272
OG0001861	DROME09171, DROME09172	AMPFI_05546
OG0001862	DROME03288, DROME14961	AMPFI_04345
OG0001862	DROME16221	AMPFI_00240
OG0001863	DROME11185	AMPFI_13121
OG0001864	DROME05862, DROME05863, DROME05861	AMPFI_00388
OG0001865	DROME11190, DROME11189	AMPFI_08697
OG0001867	DROME12422, DROME12423, DROME12425, DROME12420, DROME12424, DROME12419, DROME12418, DROME12421, DROME12417, DROME12416	AMPFI_05628
OG0001868	DROME01267, DROME01268, DROME01269, DROME01264, DROME01265, DROME01263, DROME01266	AMPFI_14717
OG0001869	DROME10728	AMPFI_03173
OG0001869	DROME13212, DROME13213	AMPFI_10638
OG0001870	DROME02885	AMPFI_13982
OG0001874	DROME06960	AMPFI_11538
OG0001875	DROME02032	AMPFI_04167
OG0001875	DROME16885	AMPFI_06025
OG0001876	DROME07527, DROME07524, DROME07531, DROME07529, DROME07526, DROME07530, DROME07525, DROME07528, DROME07533, DROME07532	AMPFI_19823
OG0001878	DROME14881, DROME14882	AMPFI_00022
OG0001881	DROME18345, DROME18344	AMPFI_23664
OG0001882	DROME21717, DROME21711	AMPFI_16163
OG0001883	DROME19927	AMPFI_12079
OG0001884	DROME01695, DROME01697, DROME01694, DROME01696	AMPFI_08790
OG0001886	DROME14413	AMPFI_21596
OG0001888	DROME11501, DROME11500, DROME11503, DROME11502	AMPFI_13172, AMPFI_06802
OG0001889	DROME06696	AMPFI_19857
OG0001890	DROME08594, DROME08593	AMPFI_12534
OG0001893	DROME02220	AMPFI_19478
OG0001896	DROME18783	AMPFI_00391
OG0001897	DROME10380	AMPFI_11385
OG0001898	DROME00331, DROME00326, DROME00325, DROME00327, DROME00328, DROME00329, DROME00330	AMPFI_19357, AMPFI_23331
OG0001899	DROME17597, DROME17598, DROME17599	AMPFI_14699
OG0001900	DROME07202	AMPFI_06753
OG0001901	DROME14282	AMPFI_16364
OG0001903	DROME10026	AMPFI_22480
OG0001913	DROME20114, DROME20115	AMPFI_20028
OG0001915	DROME15601	AMPFI_24256
OG0001916	DROME06422	AMPFI_05143
OG0001916	DROME12396	AMPFI_00220
OG0001917	DROME05027, DROME05026	AMPFI_25940
OG0001918	DROME00884	AMPFI_18720, AMPFI_24620
OG0001919	DROME15351, DROME15349	AMPFI_00805, AMPFI_03044
OG0001919	DROME17341	AMPFI_20817
OG0001920	DROME06144, DROME06145, DROME06143, DROME06141, DROME06142, DROME06139, DROME06138, DROME06137, DROME06140	AMPFI_08261
OG0001923	DROME13928	AMPFI_05606
OG0001925	DROME18212, DROME18210, DROME18211	AMPFI_11073, AMPFI_16226
OG0001926	DROME02334	AMPFI_12255
OG0001927	DROME06807	AMPFI_08028
OG0001929	DROME20439, DROME20440	AMPFI_03571
OG0001932	DROME07500, DROME07499, DROME07504, DROME07502, DROME07503, DROME07501	AMPFI_22509
OG0001934	DROME11858	AMPFI_10308
OG0001935	DROME05228	AMPFI_05252
OG0001936	DROME01796, DROME01795	AMPFI_00163
OG0001938	DROME15196, DROME15195, DROME15198, DROME15197	AMPFI_24340
OG0001939	DROME06716	AMPFI_25514
OG0001940	DROME20166	AMPFI_23874
OG0001941	DROME09362, DROME09360, DROME09361	AMPFI_00128, AMPFI_23257, AMPFI_25029, AMPFI_22977, AMPFI_02719
OG0001943	DROME05587, DROME05589, DROME05586, DROME05588	AMPFI_17954
OG0001945	DROME09755, DROME09756, DROME22094, DROME20436	AMPFI_00770, AMPFI_12531
OG0001946	DROME09729	AMPFI_08294
OG0001947	DROME14837	AMPFI_19758
OG0001949	DROME05190	AMPFI_14432
OG0001951	DROME01080, DROME01079, DROME01078, DROME07934	AMPFI_06568
OG0001953	DROME10526, DROME10527, DROME10525, DROME10528	AMPFI_16409
OG0001956	DROME18759	AMPFI_19282, AMPFI_00676, AMPFI_14451, AMPFI_17056
OG0001957	DROME16952, DROME16955, DROME16953, DROME16954	AMPFI_20892
OG0001958	DROME01945	AMPFI_00496
OG0001960	DROME07743, DROME07742, DROME07741, DROME07744	AMPFI_16239
OG0001961	DROME02025, DROME02026	AMPFI_18694
OG0001963	DROME19777, DROME19776	AMPFI_06610
OG0001964	DROME13701, DROME13700, DROME13699	AMPFI_15416
OG0001965	DROME13659	AMPFI_25846
OG0001967	DROME07305	AMPFI_04619
OG0001968	DROME04032	AMPFI_02828
OG0001969	DROME05971, DROME05972, DROME17147, DROME05970	AMPFI_20288
OG0001971	DROME18313	AMPFI_13714
OG0001972	DROME05855, DROME05853, DROME05851, DROME05852, DROME05854, DROME05846, DROME05850, DROME05847, DROME05848, DROME05849	AMPFI_15172
OG0001974	DROME13436, DROME02402	AMPFI_21573
OG0001987	DROME14340	AMPFI_15909
OG0001988	DROME11741	AMPFI_17891
OG0001989	DROME00900, DROME00899, DROME00898, DROME00902, DROME00901	AMPFI_13109
OG0001990	DROME05964	AMPFI_22626, AMPFI_02181
OG0001992	DROME21257	AMPFI_09449
OG0001993	DROME12805	AMPFI_02374
OG0001998	DROME09606	AMPFI_11941
OG0002000	DROME04109	AMPFI_07619, AMPFI_12151
OG0002001	DROME19332, DROME19331	AMPFI_02709
OG0002002	DROME05757, DROME05756	AMPFI_00081
OG0002003	DROME00292	AMPFI_24835
OG0002004	DROME04511, DROME11378	AMPFI_00749
OG0002006	DROME06376, DROME06377, DROME06378	AMPFI_06516
OG0002007	DROME19057, DROME19058, DROME19056	AMPFI_11296
OG0002008	DROME04686, DROME04688, DROME04687, DROME04685	AMPFI_22453, AMPFI_06546
OG0002009	DROME09784	AMPFI_08474, AMPFI_11951
OG0002009	DROME15775, DROME15776, DROME15777	AMPFI_13652
OG0002012	DROME19135	AMPFI_22305
OG0002013	DROME04069, DROME08149	AMPFI_00191, AMPFI_10559, AMPFI_10560
OG0002015	DROME14275	AMPFI_07020
OG0002016	DROME00587, DROME06733, DROME06734, DROME12753	AMPFI_07033
OG0002017	DROME18396, DROME18395	AMPFI_20559
OG0002018	DROME20847, DROME20850, DROME20840, DROME20843, DROME20851, DROME20841, DROME20842, DROME20848, DROME20846, DROME20844, DROME20849, DROME20839, DROME20845	AMPFI_23650
OG0002020	DROME08263, DROME08264, DROME08266, DROME08262, DROME08265	AMPFI_07498, AMPFI_07314
OG0002023	DROME06991, DROME06989, DROME06990	AMPFI_25831
OG0002024	DROME06569, DROME06570	AMPFI_12404
OG0002025	DROME08208, DROME08209	AMPFI_05377
OG0002026	DROME20307	AMPFI_00510, AMPFI_07639
OG0002027	DROME02939, DROME02938, DROME02937, DROME02936	AMPFI_12845
OG0002029	DROME21921	AMPFI_14294
OG0002030	DROME20203	AMPFI_02627
OG0002031	DROME21699, DROME13546	AMPFI_08223
OG0002032	DROME01693	AMPFI_07992
OG0002034	DROME19923	AMPFI_19989
OG0002035	DROME04340, DROME04341	AMPFI_01549
OG0002036	DROME13894, DROME13900, DROME13895, DROME13898, DROME13892, DROME13893, DROME13899, DROME13891, DROME13890, DROME13896, DROME13897, DROME13901	AMPFI_17675
OG0002038	DROME06880	AMPFI_23092
OG0002039	DROME06371	AMPFI_03294, AMPFI_21177
OG0002043	DROME10764, DROME10766, DROME10765	AMPFI_11574
OG0002057	DROME04633	AMPFI_07261, AMPFI_19509
OG0002059	DROME20230, DROME20232, DROME20229, DROME20231	AMPFI_12396
OG0002060	DROME09129, DROME09133, DROME09132, DROME09130, DROME09131	AMPFI_08802
OG0002061	DROME17109, DROME17110	AMPFI_12327
OG0002062	DROME05606, DROME05610, DROME05608, DROME05609, DROME05605, DROME05607, DROME05604	AMPFI_20199
OG0002063	DROME00486, DROME00487	AMPFI_08059
OG0002064	DROME00620	AMPFI_02057, AMPFI_04113
OG0002065	DROME13540	AMPFI_25180
OG0002066	DROME10594	AMPFI_11746
OG0002067	DROME21628	AMPFI_16394
OG0002068	DROME17295	AMPFI_21310
OG0002069	DROME14513	AMPFI_07503, AMPFI_18734
OG0002070	DROME01105, DROME01106	AMPFI_23708
OG0002072	DROME11499	AMPFI_20520
OG0002072	DROME00915, DROME00916	AMPFI_00894
OG0002073	DROME02887, DROME17696	AMPFI_25365
OG0002074	DROME01991, DROME01990, DROME21599	AMPFI_01458
OG0002075	DROME02656	AMPFI_02738
OG0002076	DROME15179, DROME15178	AMPFI_24244
OG0002077	DROME13449, DROME13454, DROME13450, DROME13452, DROME13453, DROME13455, DROME13451, DROME13448, DROME13443, DROME13445, DROME13447, DROME13446, DROME13444	AMPFI_10995
OG0002078	DROME10262, DROME10261, DROME10264, DROME10263, DROME10265	AMPFI_16293
OG0002079	DROME05628	AMPFI_23455
OG0002080	DROME04483, DROME04484, DROME04485	AMPFI_00131, AMPFI_15363
OG0002081	DROME20778	AMPFI_06780, AMPFI_22236, AMPFI_16238
OG0002085	DROME18248	AMPFI_25343
OG0002086	DROME13913, DROME13914	AMPFI_07571
OG0002087	DROME20417, DROME20418	AMPFI_07836
OG0002088	DROME13167, DROME13168	AMPFI_07147
OG0002090	DROME21229	AMPFI_10383
OG0002091	DROME17168, DROME17169, DROME17167, DROME17170	AMPFI_11243
OG0002093	DROME10388	AMPFI_22177
OG0002097	DROME08772, DROME08771	AMPFI_09945
OG0002099	DROME20021, DROME20022, DROME20015, DROME20018, DROME20014, DROME20017, DROME20016, DROME20019, DROME20020, DROME20013	AMPFI_11854
OG0002101	DROME06706, DROME06705, DROME16968	AMPFI_12592, AMPFI_10537
OG0002103	DROME11171, DROME20108	AMPFI_02167
OG0002105	DROME17111	AMPFI_11643
OG0002106	DROME18977	AMPFI_23682
OG0002107	DROME12159	AMPFI_02795
OG0002108	DROME07243, DROME07242	AMPFI_14729
OG0002122	DROME15052	AMPFI_14982, AMPFI_20626
OG0002123	DROME20895, DROME02760	AMPFI_13795
OG0002125	DROME20833, DROME20832, DROME20829, DROME20830, DROME20831, DROME20834, DROME20835	AMPFI_14988
OG0002128	DROME12011	AMPFI_25327
OG0002131	DROME03421, DROME03420	AMPFI_11577
OG0002134	DROME02377	AMPFI_05803
OG0002135	DROME20033, DROME20034, DROME20032, DROME17825	AMPFI_21688
OG0002137	DROME20125	AMPFI_24466, AMPFI_14326
OG0002137	DROME03541	AMPFI_07582
OG0002138	DROME17634	AMPFI_24662
OG0002139	DROME01483	AMPFI_09567
OG0002141	DROME13208, DROME13209, DROME13210, DROME13207, DROME13206	AMPFI_24291
OG0002142	DROME05472, DROME05474, DROME05473	AMPFI_05160
OG0002144	DROME15087, DROME15088, DROME15089	AMPFI_05043
OG0002146	DROME20089	AMPFI_05844
OG0002147	DROME18735, DROME18736	AMPFI_12842, AMPFI_03644, AMPFI_12841
OG0002148	DROME16614	AMPFI_23168
OG0002148	DROME20422	AMPFI_13637
OG0002149	DROME00514	AMPFI_04102
OG0002150	DROME15137	AMPFI_16081, AMPFI_21448, AMPFI_15348
OG0002151	DROME14316	AMPFI_09038
OG0002152	DROME10626	AMPFI_09776
OG0002155	DROME08485	AMPFI_11503, AMPFI_20890
OG0002156	DROME12292	AMPFI_05384
OG0002157	DROME18538, DROME18535, DROME18537, DROME18536, DROME18539	AMPFI_16160
OG0002158	DROME08010	AMPFI_18914
OG0002159	DROME17743, DROME17744	AMPFI_24442
OG0002160	DROME12795	AMPFI_14776
OG0002166	DROME06834, DROME06833	AMPFI_10950
OG0002167	DROME18309, DROME18308, DROME18307, DROME18306	AMPFI_05378
OG0002168	DROME20356	AMPFI_24771
OG0002168	DROME07753	AMPFI_10928
OG0002169	DROME16101	AMPFI_21144
OG0002170	DROME18118, DROME08334	AMPFI_23281, AMPFI_07669
OG0002171	DROME01331	AMPFI_09465
OG0002172	DROME16091	AMPFI_10541
OG0002173	DROME18848	AMPFI_08338
OG0002175	DROME15015	AMPFI_25478, AMPFI_12062
OG0002177	DROME06974, DROME06976, DROME06975	AMPFI_19453, AMPFI_17863
OG0002179	DROME10648, DROME10649	AMPFI_15916
OG0002182	DROME12410	AMPFI_12302
OG0002184	DROME09706, DROME09707	AMPFI_11522
OG0002185	DROME03508, DROME03506	AMPFI_09801
OG0002187	DROME02679, DROME18572	AMPFI_09301
OG0002188	DROME16936	AMPFI_14506, AMPFI_19113
OG0002189	DROME00632	AMPFI_03764, AMPFI_22355
OG0002190	DROME10141, DROME10140	AMPFI_00222, AMPFI_03087
OG0002191	DROME00418	AMPFI_24980
OG0002196	DROME00892	AMPFI_14343
OG0002211	DROME05463	AMPFI_04592
OG0002212	DROME01495, DROME01494	AMPFI_20056, AMPFI_04820, AMPFI_22757
OG0002213	DROME03210	AMPFI_10801
OG0002217	DROME12049, DROME12050, DROME12047, DROME12048, DROME12051, DROME12045, DROME07473, DROME14498, DROME00688, DROME00689	AMPFI_19805
OG0002219	DROME12262, DROME10717, DROME10716, DROME12261	AMPFI_21813
OG0002221	DROME10875, DROME10876	AMPFI_05388
OG0002223	DROME03530	AMPFI_05632, AMPFI_16615, AMPFI_04411
OG0002224	DROME11780, DROME11781, DROME11779, DROME08782, DROME08783, DROME08784	AMPFI_12765
OG0002225	DROME17292, DROME17293, DROME17294	AMPFI_07786
OG0002226	DROME09270	AMPFI_09925
OG0002227	DROME08754, DROME08753	AMPFI_22780
OG0002228	DROME20233, DROME09088	AMPFI_01748
OG0002229	DROME19744	AMPFI_20801
OG0002233	DROME20355, DROME20354, DROME14932, DROME14933	AMPFI_20496, AMPFI_02770
OG0002236	DROME15247	AMPFI_07523
OG0002237	DROME08069, DROME08068	AMPFI_21143
OG0002239	DROME02338, DROME02339	AMPFI_09155
OG0002240	DROME05992, DROME05991, DROME05989, DROME05990, DROME05993	AMPFI_22996, AMPFI_00960, AMPFI_15717
OG0002241	DROME11351, DROME20942, DROME20943	AMPFI_14262
OG0002243	DROME12880, DROME12875, DROME12879, DROME12878, DROME12873, DROME12874, DROME12877, DROME12876, DROME17551	AMPFI_06850
OG0002244	DROME13379, DROME13383, DROME13382, DROME13384, DROME13380, DROME13381	AMPFI_07452
OG0002246	DROME20742	AMPFI_20214, AMPFI_21351
OG0002249	DROME04220	AMPFI_21428
OG0002251	DROME08201, DROME08200, DROME08199, DROME08202	AMPFI_13110
OG0002252	DROME12224	AMPFI_05242
OG0002253	DROME20279	AMPFI_23762
OG0002255	DROME08255	AMPFI_02651, AMPFI_19539
OG0002257	DROME06529	AMPFI_15547
OG0002258	DROME01179, DROME01180, DROME03335	AMPFI_23113, AMPFI_24977, AMPFI_22049
OG0002259	DROME06618, DROME06619, DROME21171, DROME21170	AMPFI_00984
OG0002260	DROME14297, DROME14296, DROME14298, DROME14300, DROME14299, DROME14295	AMPFI_17623
OG0002261	DROME02617	AMPFI_03449, AMPFI_16530, AMPFI_00774
OG0002262	DROME20107, DROME20103, DROME20106, DROME20105, DROME20104	AMPFI_26072
OG0002263	DROME07437	AMPFI_05699
OG0002264	DROME18761	AMPFI_24071
OG0002265	DROME10782	AMPFI_10078
OG0002266	DROME16417, DROME16419, DROME16420, DROME16416, DROME16418	AMPFI_03722, AMPFI_04811, AMPFI_03178, AMPFI_18976
OG0002267	DROME18443, DROME18442	AMPFI_11862
OG0002268	DROME04571, DROME04570, DROME04569, DROME04572	AMPFI_03837
OG0002271	DROME08491	AMPFI_00109
OG0002272	DROME16098	AMPFI_08490
OG0002274	DROME06566	AMPFI_09855
OG0002275	DROME07558, DROME07557, DROME07561, DROME07559, DROME07555, DROME07554, DROME07560, DROME07556	AMPFI_06140
OG0002278	DROME01800, DROME01801	AMPFI_05248
OG0002279	DROME12023	AMPFI_09683
OG0002280	DROME09572	AMPFI_10353
OG0002281	DROME19826, DROME19827	AMPFI_23678, AMPFI_20673, AMPFI_23868
OG0002282	DROME01014	AMPFI_20323
OG0002284	DROME05630	AMPFI_07483
OG0002286	DROME21403	AMPFI_17604
OG0002287	DROME11553, DROME11555, DROME11551, DROME11552, DROME11554	AMPFI_19411
OG0002288	DROME04961, DROME04960	AMPFI_05968
OG0002289	DROME18311	AMPFI_18744
OG0002292	DROME14281	AMPFI_03614
OG0002293	DROME17161	AMPFI_05327, AMPFI_10685
OG0002294	DROME20817, DROME17002, DROME17003, DROME22093, DROME02763	AMPFI_12144
OG0002295	DROME12214	AMPFI_19441, AMPFI_24151
OG0002311	DROME01828	AMPFI_10146
OG0002312	DROME13329, DROME13331, DROME13332, DROME13330	AMPFI_10232
OG0002316	DROME15000, DROME15001	AMPFI_02237
OG0002317	DROME19699, DROME19700	AMPFI_23771
OG0002318	DROME10080	AMPFI_21799
OG0002319	DROME00109	AMPFI_08821
OG0002321	DROME20195	AMPFI_00776, AMPFI_02703
OG0002322	DROME02003	AMPFI_21364
OG0002324	DROME12479	AMPFI_20398, AMPFI_07212, AMPFI_08976
OG0002325	DROME00088	AMPFI_05132
OG0002326	DROME14169, DROME14168, DROME14170	AMPFI_07885
OG0002327	DROME11958, DROME13738, DROME13737	AMPFI_07418
OG0002328	DROME14618, DROME14619, DROME14616	AMPFI_12465
OG0002331	DROME02521, DROME02520, DROME02522, DROME02523	AMPFI_24199, AMPFI_19373, AMPFI_03306
OG0002332	DROME03257, DROME03259, DROME03258	AMPFI_17423
OG0002334	DROME10869, DROME10870	AMPFI_18713
OG0002335	DROME21269, DROME21268, DROME21267, DROME21270, DROME21271	AMPFI_08485, AMPFI_01373
OG0002336	DROME15876	AMPFI_17565, AMPFI_03344, AMPFI_04477
OG0002337	DROME12455, DROME12454, DROME12456	AMPFI_11283
OG0002340	DROME04094	AMPFI_06594
OG0002341	DROME16633, DROME16634	AMPFI_11181
OG0002344	DROME12813, DROME12814, DROME12816, DROME12815	AMPFI_13957
OG0002346	DROME12738, DROME12737, DROME12739, DROME12741, DROME12740	AMPFI_04693
OG0002348	DROME21704	AMPFI_04385
OG0002349	DROME00071	AMPFI_06262, AMPFI_15059
OG0002352	DROME11967, DROME11966, DROME11968	AMPFI_04346
OG0002354	DROME22022	AMPFI_17029
OG0002354	DROME00577	AMPFI_11902
OG0002355	DROME17701, DROME17700, DROME20376, DROME21160	AMPFI_11767
OG0002356	DROME14202	AMPFI_16602
OG0002358	DROME10795	AMPFI_19693
OG0002359	DROME10172	AMPFI_10254
OG0002360	DROME01602, DROME01603, DROME01604	AMPFI_21407
OG0002361	DROME02804	AMPFI_10352
OG0002362	DROME16995	AMPFI_02961
OG0002363	DROME06162, DROME06161, DROME06163	AMPFI_16473
OG0002366	DROME01813, DROME01814	AMPFI_16566
OG0002367	DROME14269	AMPFI_06056
OG0002368	DROME04055, DROME04054	AMPFI_01085, AMPFI_17796, AMPFI_18726
OG0002370	DROME07944, DROME21065, DROME21066, DROME21064	AMPFI_08335
OG0002371	DROME01097	AMPFI_06562
OG0002374	DROME19078, DROME19077	AMPFI_05495
OG0002376	DROME01976	AMPFI_06717
OG0002377	DROME14764, DROME14765	AMPFI_08355
OG0002378	DROME18364, DROME18365	AMPFI_13507
OG0002379	DROME13342	AMPFI_05523
OG0002382	DROME00711	AMPFI_25662
OG0002396	DROME06620, DROME06622, DROME06623, DROME06621	AMPFI_15085, AMPFI_01991
OG0002398	DROME09990	AMPFI_06652
OG0002400	DROME08881	AMPFI_03091
OG0002402	DROME07877	AMPFI_08689
OG0002404	DROME18933	AMPFI_08844
OG0002405	DROME07984, DROME07985, DROME07986	AMPFI_15804
OG0002406	DROME12854, DROME12851, DROME12852, DROME12850, DROME12853	AMPFI_17696
OG0002407	DROME16665, DROME16666, DROME16663, DROME16664	AMPFI_21084
OG0002408	DROME06297, DROME06296, DROME06298, DROME06295, DROME06300, DROME06299	AMPFI_07804
OG0002409	DROME01803	AMPFI_23640
OG0002410	DROME00789	AMPFI_25695, AMPFI_14224
OG0002412	DROME02298	AMPFI_02976
OG0002413	DROME03087	AMPFI_15339
OG0002413	DROME15635, DROME15636	AMPFI_18357
OG0002414	DROME08162, DROME08163	AMPFI_13659
OG0002415	DROME06652	AMPFI_02625, AMPFI_08209
OG0002416	DROME17460, DROME17458, DROME17459	AMPFI_00279, AMPFI_20541, AMPFI_00862, AMPFI_20403
OG0002418	DROME18804, DROME18803, DROME18801, DROME18802	AMPFI_18139
OG0002420	DROME06099, DROME06098, DROME06100	AMPFI_18939
OG0002421	DROME07380, DROME07379	AMPFI_14396
OG0002421	DROME10621	AMPFI_06900
OG0002422	DROME15666	AMPFI_25635
OG0002424	DROME16265	AMPFI_08256
OG0002425	DROME01518	AMPFI_07221, AMPFI_12787, AMPFI_12545, AMPFI_19580, AMPFI_21740, AMPFI_12544
OG0002426	DROME02031	AMPFI_08039
OG0002428	DROME06522	AMPFI_23847
OG0002429	DROME21063	AMPFI_15368
OG0002432	DROME06764	AMPFI_00936
OG0002433	DROME05519	AMPFI_10800
OG0002434	DROME13503, DROME13502, DROME05894	AMPFI_22945
OG0002436	DROME20408, DROME20406, DROME20405, DROME20407	AMPFI_17090
OG0002437	DROME10916	AMPFI_13223
OG0002438	DROME02545, DROME02547, DROME02544, DROME02546, DROME02543, DROME02548	AMPFI_13396
OG0002439	DROME05940, DROME05941, DROME05938, DROME05939, DROME05937	AMPFI_15683
OG0002441	DROME14577	AMPFI_17008
OG0002442	DROME02127	AMPFI_12744
OG0002443	DROME01526	AMPFI_15890, AMPFI_16326
OG0002445	DROME05216	AMPFI_12457
OG0002446	DROME15360	AMPFI_09464
OG0002448	DROME11052, DROME11051, DROME14484	AMPFI_11264
OG0002450	DROME13933, DROME13932	AMPFI_10376
OG0002451	DROME11090, DROME11091	AMPFI_06039
OG0002452	DROME10865, DROME10861, DROME10859, DROME10860, DROME10862, DROME10864, DROME10863	AMPFI_00226
OG0002453	DROME02946, DROME02947	AMPFI_24853
OG0002456	DROME18750, DROME18749	AMPFI_05447
OG0002457	DROME06769, DROME06768	AMPFI_06106
OG0002457	DROME16441	AMPFI_15673
OG0002458	DROME07378	AMPFI_04706
OG0002461	DROME19347, DROME19346	AMPFI_20875
OG0002476	DROME01629	AMPFI_08958
OG0002478	DROME13923, DROME13924	AMPFI_12689
OG0002481	DROME19199	AMPFI_05604
OG0002484	DROME02182	AMPFI_23925
OG0002486	DROME10604	AMPFI_16150
OG0002489	DROME17457	AMPFI_02560, AMPFI_19145
OG0002490	DROME08630, DROME08629	AMPFI_08236
OG0002491	DROME17605, DROME16735	AMPFI_23061, AMPFI_23041, AMPFI_24193, AMPFI_22729, AMPFI_01127
OG0002492	DROME17673, DROME17672	AMPFI_22488
OG0002494	DROME09533, DROME09534	AMPFI_13852
OG0002495	DROME03178	AMPFI_25744
OG0002496	DROME17015, DROME17014	AMPFI_17300, AMPFI_20602, AMPFI_24160
OG0002497	DROME10964	AMPFI_16261
OG0002500	DROME04346	AMPFI_06240
OG0002501	DROME18550	AMPFI_02571, AMPFI_18052
OG0002504	DROME20552, DROME20554, DROME20553	AMPFI_08151
OG0002505	DROME03960	AMPFI_22720
OG0002508	DROME08818	AMPFI_05337
OG0002509	DROME18834	AMPFI_10128
OG0002510	DROME02221	AMPFI_23738, AMPFI_00498
OG0002511	DROME06803	AMPFI_24672
OG0002512	DROME02927, DROME02923, DROME02926, DROME02924, DROME02925, DROME02928	AMPFI_11186
OG0002516	DROME01623, DROME01624, DROME01622	AMPFI_07473
OG0002518	DROME16270, DROME16271, DROME16272, DROME12646, DROME11188	AMPFI_11837
