Orthogroup	DROME	PFLAV
OG0000913	DROME01636, DROME01633, DROME01634, DROME01635, DROME10634, DROME10638, DROME10637, DROME10636, DROME10635, DROME10633, DROME05629, DROME10407, DROME10406, DROME08899, DROME10631, DROME10640, DROME10639, DROME21277, DROME21276, DROME21275	TCONS_00044188.p1
OG0000914	DROME06233, DROME06234, DROME06235	TCONS_00048628.p1
OG0000921	DROME21958	TCONS_00016117.p1
OG0000923	DROME19914	TCONS_00003414.p1, TCONS_00004381.p1
OG0000923	DROME04554, DROME04553	TCONS_00003133.p1
OG0000925	DROME02762, DROME02761	TCONS_00054170.p1, TCONS_00054133.p1
OG0000925	DROME13733, DROME13734	TCONS_00021772.p1
OG0000926	DROME13962, DROME13964, DROME13963, DROME13961	TCONS_00034542.p1
OG0000927	DROME13545	TCONS_00018045.p1
OG0000927	DROME15912, DROME15911, DROME13544, DROME01290	TCONS_00007679.p1, TCONS_00022278.p1
OG0000929	DROME02144, DROME02147, DROME02145, DROME02146, DROME02148, DROME02143	TCONS_00001479.p1
OG0000931	DROME06107, DROME06103, DROME06106, DROME06105, DROME06104	TCONS_00027222.p1
OG0000933	DROME00363	TCONS_00010516.p1
OG0000934	DROME18021	TCONS_00001864.p1
OG0000934	DROME12197, DROME12198	TCONS_00025359.p1
OG0000935	DROME19387	TCONS_00054853.p1, TCONS_00054852.p1
OG0000944	DROME05002, DROME05004, DROME05003, DROME05001, DROME05005, DROME04999, DROME05000	TCONS_00043975.p1
OG0000945	DROME11635, DROME10522	TCONS_00009344.p1, TCONS_00009343.p1
OG0000947	DROME14910, DROME14909	TCONS_00031600.p1
OG0000949	DROME20631	TCONS_00001325.p1, TCONS_00001326.p1, TCONS_00001327.p1, TCONS_00001324.p1
OG0000950	DROME15080, DROME15081, DROME15075, DROME15077, DROME15078, DROME15076, DROME15082, DROME15083, DROME15079	TCONS_00006646.p1, TCONS_00006622.p1
OG0000953	DROME12838, DROME10330	TCONS_00051855.p1, TCONS_00051944.p1, TCONS_00020799.p1
OG0000954	DROME12405, DROME12406, DROME12407	TCONS_00014081.p1
OG0000955	DROME04991, DROME04992, DROME04993, DROME04990	TCONS_00054603.p1
OG0000955	DROME02414	TCONS_00029823.p1
OG0000957	DROME11550, DROME11548, DROME11549	TCONS_00029595.p1
OG0000958	DROME14600, DROME14604, DROME14602, DROME14603, DROME14601, DROME14605, DROME10611, DROME10609, DROME10610, DROME10608, DROME12027	TCONS_00047783.p1
OG0000960	DROME04151, DROME04150, DROME04154, DROME04153, DROME04158, DROME04156, DROME04161, DROME04149, DROME04152, DROME04155, DROME04157, DROME04160, DROME04159	TCONS_00009329.p1
OG0000963	DROME09182, DROME09184, DROME09183, DROME07082	TCONS_00053983.p1, TCONS_00054330.p1
OG0000965	DROME10303	TCONS_00030366.p1, TCONS_00031078.p1
OG0000965	DROME10622	TCONS_00007578.p1
OG0000967	DROME01950, DROME01951, DROME01952	TCONS_00031424.p1
OG0000968	DROME19457	TCONS_00005719.p1
OG0000969	DROME17496	TCONS_00057265.p1
OG0000972	DROME12808, DROME12809	TCONS_00030051.p1
OG0000974	DROME20587, DROME20537, DROME20538	TCONS_00041730.p1, TCONS_00041726.p1, TCONS_00026818.p1, TCONS_00043125.p1, TCONS_00041725.p1
OG0000976	DROME15676	TCONS_00027250.p1
OG0000978	DROME08128, DROME08129, DROME08130, DROME08127, DROME08125, DROME08126	TCONS_00002212.p1
OG0000979	DROME10162, DROME10163, DROME10160, DROME10161, DROME10164	TCONS_00033258.p1, TCONS_00033257.p1, TCONS_00033260.p1, TCONS_00055872.p1, TCONS_00055873.p1
OG0000984	DROME12019, DROME07638	TCONS_00029130.p1, TCONS_00029125.p1, TCONS_00019326.p1, TCONS_00055833.p1
OG0000985	DROME16403, DROME16400, DROME16401, DROME16404, DROME16402	TCONS_00031086.p1
OG0000987	DROME05032, DROME05034, DROME05033, DROME05035, DROME05036	TCONS_00018810.p1, TCONS_00005846.p1
OG0000988	DROME19158	TCONS_00048232.p1, TCONS_00048229.p1, TCONS_00048228.p1, TCONS_00014768.p1
OG0000992	DROME02382, DROME02383	TCONS_00012823.p1, TCONS_00026712.p1
OG0000994	DROME20689	TCONS_00017207.p1
OG0000994	DROME05396	TCONS_00006840.p1
OG0000995	DROME02709, DROME02710, DROME02712, DROME02711	TCONS_00014472.p1
OG0000997	DROME00173	TCONS_00042985.p1, TCONS_00042984.p1
OG0000999	DROME05157, DROME05156	TCONS_00019119.p1, TCONS_00036441.p1
OG0001000	DROME14938, DROME14943, DROME14945, DROME14944, DROME14942, DROME14939, DROME14940, DROME14941	TCONS_00001232.p1
OG0001001	DROME01963, DROME01964, DROME01966, DROME01965	TCONS_00021762.p1
OG0001003	DROME20428, DROME20429	TCONS_00004598.p1
OG0001004	DROME18265, DROME18264	TCONS_00053708.p1
OG0001005	DROME16898	TCONS_00024667.p1, TCONS_00024601.p1, TCONS_00047309.p1
OG0001006	DROME12303	TCONS_00055759.p1
OG0001008	DROME03430, DROME03431, DROME03434, DROME03433, DROME03432, DROME03436, DROME03435, DROME03437, DROME03438	TCONS_00036882.p1
OG0001009	DROME10731	TCONS_00002050.p1
OG0001013	DROME18675, DROME18672, DROME18676, DROME18674, DROME18673	TCONS_00012544.p1, TCONS_00012534.p1, TCONS_00012539.p1, TCONS_00012540.p1, TCONS_00012542.p1
OG0001016	DROME03793	TCONS_00055345.p1
OG0001016	DROME04453	TCONS_00032735.p1, TCONS_00032734.p1, TCONS_00032700.p1
OG0001017	DROME18747, DROME18746	TCONS_00018963.p1
OG0001017	DROME08120, DROME08121	TCONS_00018961.p1, TCONS_00018946.p1
OG0001018	DROME08789	TCONS_00001884.p1
OG0001018	DROME19524	TCONS_00010472.p1
OG0001023	DROME07472, DROME07471	TCONS_00038094.p1
OG0001024	DROME14925	TCONS_00031075.p1
OG0001027	DROME20791, DROME20790, DROME20789, DROME21920, DROME21919	TCONS_00014644.p1, TCONS_00016417.p1, TCONS_00016416.p1, TCONS_00016504.p1, TCONS_00016503.p1, TCONS_00016502.p1
OG0001028	DROME17206, DROME17210, DROME17209, DROME17205, DROME17207, DROME17208	TCONS_00029271.p1, TCONS_00029281.p1
OG0001030	DROME15420, DROME15421, DROME15419	TCONS_00012193.p1
OG0001031	DROME02372	TCONS_00030299.p1
OG0001032	DROME10930, DROME10931, DROME10932	TCONS_00015470.p1
OG0001033	DROME16359	TCONS_00030894.p1
OG0001033	DROME01958	TCONS_00054950.p1
OG0001036	DROME21959	TCONS_00018638.p1
OG0001037	DROME07145, DROME07148, DROME07147, DROME07146	TCONS_00016412.p1
OG0001038	DROME06346, DROME06343, DROME06345, DROME06344	TCONS_00026172.p1, TCONS_00026173.p1
OG0001039	DROME19717, DROME19715, DROME19716, DROME12713	TCONS_00006812.p1
OG0001042	DROME12465, DROME12464, DROME12463, DROME12462	TCONS_00048975.p1
OG0001046	DROME05889	TCONS_00013758.p1
OG0001049	DROME15991	TCONS_00050056.p1
OG0001050	DROME09499, DROME09500	TCONS_00041057.p1
OG0001052	DROME00663, DROME00661, DROME00662	TCONS_00030870.p1
OG0001052	DROME00167	TCONS_00029989.p1
OG0001053	DROME11830	TCONS_00030276.p1
OG0001056	DROME10790	TCONS_00007514.p1, TCONS_00007524.p1, TCONS_00052740.p1, TCONS_00052699.p1, TCONS_00052737.p1, TCONS_00052738.p1, TCONS_00053672.p1, TCONS_00053453.p1, TCONS_00007527.p1, TCONS_00007526.p1, TCONS_00007525.p1, TCONS_00054427.p1, TCONS_00007515.p1, TCONS_00007516.p1, TCONS_00007517.p1, TCONS_00030406.p2
OG0001058	DROME00756, DROME00761, DROME00757, DROME00759, DROME00758, DROME00755, DROME00762, DROME00760, DROME00763	TCONS_00034488.p1
OG0001059	DROME05567, DROME05571, DROME05569, DROME05566, DROME05568, DROME05572, DROME05570	TCONS_00046508.p1
OG0001060	DROME06478, DROME01930	TCONS_00027922.p1, TCONS_00027923.p1, TCONS_00042973.p1
OG0001062	DROME12175, DROME12172	TCONS_00052698.p1
OG0001063	DROME16034, DROME16033	TCONS_00012059.p1
OG0001063	DROME14111	TCONS_00011029.p1, TCONS_00011028.p1
OG0001064	DROME16728	TCONS_00007880.p1, TCONS_00009073.p1, TCONS_00007882.p1, TCONS_00037695.p1, TCONS_00037693.p1, TCONS_00013494.p1, TCONS_00009075.p1
OG0001065	DROME13255	TCONS_00009871.p1
OG0001066	DROME06399	TCONS_00047232.p1
OG0001072	DROME08170	TCONS_00004835.p1, TCONS_00004857.p1
OG0001073	DROME03543, DROME03544, DROME03542	TCONS_00042907.p1
OG0001075	DROME05007, DROME05008	TCONS_00018554.p1, TCONS_00056425.p1, TCONS_00056424.p1, TCONS_00056414.p1, TCONS_00056417.p1, TCONS_00056418.p1, TCONS_00056419.p1, TCONS_00056421.p1, TCONS_00056428.p1, TCONS_00056427.p1, TCONS_00055256.p1
OG0001076	DROME10433, DROME10436, DROME10429, DROME10434, DROME10430, DROME10435, DROME10431, DROME10432	TCONS_00043600.p1
OG0001077	DROME13463, DROME13462	TCONS_00057143.p1
OG0001077	DROME14374	TCONS_00055933.p1, TCONS_00055932.p1, TCONS_00057137.p1, TCONS_00055931.p1
OG0001077	DROME15216, DROME15217, DROME15215, DROME15218	TCONS_00057134.p1
OG0001078	DROME16039, DROME16040	TCONS_00023347.p1, TCONS_00023220.p1, TCONS_00023380.p1
OG0001079	DROME12134, DROME12135, DROME12136	TCONS_00047466.p1
OG0001081	DROME00421, DROME00420, DROME00419, DROME02998, DROME02997	TCONS_00008546.p1
OG0001082	DROME16087, DROME16088, DROME16090, DROME16089	TCONS_00056645.p1, TCONS_00056648.p1
OG0001083	DROME07895	TCONS_00027737.p1
OG0001084	DROME15262, DROME15263	TCONS_00001343.p1
OG0001085	DROME18407, DROME18408, DROME18409	TCONS_00048306.p1
OG0001086	DROME20573	TCONS_00012169.p1
OG0001091	DROME08376, DROME08378, DROME08377	TCONS_00020805.p1
OG0001092	DROME19209, DROME19207, DROME19204, DROME19205, DROME19206, DROME19208, DROME19203	TCONS_00043827.p1
OG0001096	DROME20588, DROME20589, DROME02389	TCONS_00050847.p1, TCONS_00055602.p1, TCONS_00055601.p1, TCONS_00055600.p1, TCONS_00056769.p1, TCONS_00053954.p1, TCONS_00010116.p1
OG0001101	DROME01099	TCONS_00047616.p1
OG0001102	DROME11539	TCONS_00010405.p1
OG0001102	DROME20883	TCONS_00019241.p1, TCONS_00000169.p1
OG0001103	DROME13242, DROME13241, DROME13243, DROME13244	TCONS_00010968.p1
OG0001104	DROME04004	TCONS_00032893.p1
OG0001104	DROME02777, DROME02778, DROME02350, DROME02351	TCONS_00018743.p1, TCONS_00018706.p1
OG0001105	DROME22092, DROME02326	TCONS_00013124.p1, TCONS_00003491.p1
OG0001108	DROME12857, DROME12858, DROME12856, DROME12855	TCONS_00020684.p1
OG0001109	DROME00590, DROME00591, DROME00592, DROME00589, DROME19273, DROME19275, DROME19274	TCONS_00043148.p1, TCONS_00041764.p1, TCONS_00043474.p1, TCONS_00043476.p1
OG0001111	DROME15662	TCONS_00009762.p1
OG0001113	DROME18531, DROME18532	TCONS_00043824.p1
OG0001114	DROME00496, DROME16340, DROME16339	TCONS_00031876.p1
OG0001118	DROME14402, DROME14401	TCONS_00024047.p1, TCONS_00024061.p1
OG0001121	DROME11643, DROME11644, DROME11645, DROME11642	TCONS_00001552.p1
OG0001124	DROME13810	TCONS_00014549.p1
OG0001126	DROME07144	TCONS_00021077.p1
OG0001127	DROME21295, DROME21293, DROME21294, DROME21292	TCONS_00055346.p1
OG0001128	DROME07099, DROME07102, DROME07101, DROME07098, DROME07100	TCONS_00003470.p1
OG0001129	DROME06610	TCONS_00007656.p1
OG0001130	DROME08159	TCONS_00028392.p1
OG0001130	DROME08055, DROME04983, DROME04982	TCONS_00028134.p1
OG0001131	DROME00544	TCONS_00010492.p1
OG0001132	DROME12585, DROME12584, DROME12583, DROME12582	TCONS_00028117.p1, TCONS_00028105.p1
OG0001133	DROME02832	TCONS_00053218.p1
OG0001135	DROME18153, DROME18152	TCONS_00042538.p1
OG0001136	DROME15241, DROME15244, DROME15239, DROME15245, DROME15243, DROME15240, DROME15238, DROME15242, DROME15236, DROME15237	TCONS_00028141.p1
OG0001137	DROME07212, DROME07220, DROME07223, DROME07218, DROME07213, DROME07221, DROME07215, DROME07214, DROME07216, DROME07226, DROME07219, DROME07222, DROME07224, DROME07227, DROME07229, DROME07217, DROME07228, DROME07225	TCONS_00009779.p1
OG0001138	DROME16831, DROME16832, DROME16830, DROME16829	TCONS_00020566.p1
OG0001139	DROME11285, DROME11284, DROME20784	TCONS_00021216.p1, TCONS_00028367.p1, TCONS_00025127.p1
OG0001140	DROME04492, DROME04491	TCONS_00045555.p1, TCONS_00046926.p1
OG0001141	DROME07353, DROME07352, DROME07355, DROME07354, DROME07356	TCONS_00028439.p1
OG0001142	DROME15460, DROME15458, DROME15459	TCONS_00017195.p1
OG0001143	DROME17973, DROME17969, DROME17968, DROME17972, DROME17970, DROME17971, DROME17975, DROME17976, DROME17974, DROME17978, DROME17977	TCONS_00020217.p1
OG0001144	DROME08380	TCONS_00038647.p1
OG0001148	DROME04431, DROME04432	TCONS_00008695.p1, TCONS_00008797.p1, TCONS_00008835.p1
OG0001149	DROME20514	TCONS_00015791.p1
OG0001156	DROME20509, DROME20508, DROME20507, DROME20506, DROME20511, DROME20510	TCONS_00055858.p1
OG0001158	DROME08138, DROME08137	TCONS_00008068.p1, TCONS_00051859.p1
OG0001159	DROME00704, DROME00657, DROME00658	TCONS_00018547.p1
OG0001159	DROME00654, DROME00655	TCONS_00031010.p1
OG0001160	DROME05833, DROME05832, DROME05835, DROME05834	TCONS_00025396.p1, TCONS_00025758.p1, TCONS_00025797.p1
OG0001162	DROME19105, DROME19103, DROME19101, DROME19104, DROME19102, DROME19106, DROME19107	TCONS_00034837.p1, TCONS_00018831.p1
OG0001163	DROME10630, DROME14555, DROME14557, DROME14693, DROME17901, DROME17899	TCONS_00030259.p1, TCONS_00030251.p1
OG0001164	DROME08761, DROME08760, DROME08762, DROME08763, DROME08759	TCONS_00006590.p1
OG0001165	DROME20938, DROME07288	TCONS_00018323.p1, TCONS_00022891.p1, TCONS_00022892.p1
OG0001167	DROME17311	TCONS_00009697.p1
OG0001168	DROME02336	TCONS_00007095.p1
OG0001170	DROME16781	TCONS_00002129.p1
OG0001172	DROME12074, DROME12075	TCONS_00003400.p1, TCONS_00004388.p1
OG0001172	DROME11227, DROME11226	TCONS_00004384.p1
OG0001173	DROME08477, DROME08476, DROME08478, DROME08741	TCONS_00036061.p1
OG0001173	DROME11068	TCONS_00032255.p1, TCONS_00041393.p1, TCONS_00041405.p1, TCONS_00031645.p1, TCONS_00032984.p1, TCONS_00041419.p1, TCONS_00032249.p1, TCONS_00032256.p1
OG0001174	DROME01257, DROME01258	TCONS_00049059.p1
OG0001175	DROME10674	TCONS_00018800.p1
OG0001177	DROME01933, DROME01934, DROME21906	TCONS_00031042.p1, TCONS_00043176.p1, TCONS_00016810.p1, TCONS_00031043.p1, TCONS_00031052.p1
OG0001178	DROME18168, DROME18169, DROME18170, DROME18167	TCONS_00021368.p1
OG0001180	DROME01245, DROME01246	TCONS_00029840.p1
OG0001184	DROME03279	TCONS_00015015.p1, TCONS_00015016.p1
OG0001184	DROME17805	TCONS_00027741.p1
OG0001186	DROME11811, DROME11812	TCONS_00018904.p1
OG0001186	DROME18932	TCONS_00008504.p1
OG0001188	DROME07119, DROME07117, DROME07120, DROME07116, DROME07118	TCONS_00009642.p1
OG0001190	DROME21340, DROME21342, DROME21339, DROME21341	TCONS_00051568.p1
OG0001191	DROME15546, DROME15547, DROME15549, DROME15548	TCONS_00027129.p1
OG0001197	DROME14364	TCONS_00010219.p1
OG0001201	DROME20824, DROME20825, DROME20823, DROME20822	TCONS_00008587.p1
OG0001203	DROME16841	TCONS_00010892.p1
OG0001204	DROME15252	TCONS_00006364.p1
OG0001205	DROME09818, DROME09817	TCONS_00042542.p1
OG0001208	DROME21826, DROME21829, DROME21823, DROME21824, DROME21830, DROME21827, DROME21819, DROME21821, DROME21825, DROME21822, DROME21820, DROME21828, DROME21813, DROME21818, DROME21814, DROME21817, DROME21815, DROME21816	TCONS_00019772.p1
OG0001209	DROME03307	TCONS_00032359.p1
OG0001210	DROME01292	TCONS_00010944.p1
OG0001210	DROME21654, DROME21653	TCONS_00052218.p1
OG0001211	DROME14817, DROME14816, DROME14814, DROME14815	TCONS_00032848.p1
OG0001212	DROME03019, DROME03020, DROME03017, DROME03018, DROME03022, DROME03021	TCONS_00043220.p1
OG0001213	DROME12028	TCONS_00027209.p1
OG0001213	DROME15857	TCONS_00005373.p1, TCONS_00005372.p1
OG0001214	DROME14229, DROME14228, DROME14227, DROME14223, DROME14224, DROME14225, DROME14226	TCONS_00033365.p1
OG0001215	DROME05613, DROME05611, DROME05612	TCONS_00033488.p1
OG0001216	DROME20096, DROME20097, DROME20095, DROME15498	TCONS_00051636.p1
OG0001217	DROME06701	TCONS_00000738.p1
OG0001218	DROME12211, DROME12213, DROME12212	TCONS_00052215.p1
OG0001219	DROME17625, DROME17624, DROME17623, DROME17626, DROME17619, DROME17620, DROME17618, DROME17621, DROME17622, DROME17627, DROME17628	TCONS_00017300.p1
OG0001220	DROME02744, DROME20493, DROME20492	TCONS_00006085.p1
OG0001221	DROME09514	TCONS_00007062.p1, TCONS_00038811.p1, TCONS_00038873.p1, TCONS_00038810.p1, TCONS_00038875.p1, TCONS_00038876.p1, TCONS_00038807.p1, TCONS_00038874.p1, TCONS_00055087.p1, TCONS_00055088.p1, TCONS_00055090.p1, TCONS_00055091.p1
OG0001223	DROME08781, DROME08780	TCONS_00007477.p1
OG0001225	DROME13797, DROME13796, DROME13795, DROME13790, DROME13789, DROME13791, DROME13793, DROME13792, DROME13788, DROME13794	TCONS_00019229.p1
OG0001226	DROME09885, DROME09884, DROME09883, DROME09882	TCONS_00006753.p1, TCONS_00001303.p1
OG0001227	DROME17416, DROME17415, DROME17418, DROME17417, DROME17419	TCONS_00001820.p1
OG0001230	DROME05921, DROME05920	TCONS_00017772.p1
OG0001231	DROME17241, DROME17722, DROME17723, DROME17725, DROME17724	TCONS_00009528.p1
OG0001232	DROME01876, DROME01877, DROME01878	TCONS_00048426.p1, TCONS_00053374.p1, TCONS_00054429.p1, TCONS_00054454.p1, TCONS_00053372.p1
OG0001234	DROME10228, DROME10226, DROME10225, DROME10229, DROME10230, DROME10227, DROME10232, DROME10231	TCONS_00007057.p1
OG0001236	DROME06609, DROME04424, DROME20964	TCONS_00050414.p1, TCONS_00050417.p1, TCONS_00050415.p1
OG0001237	DROME17018, DROME17017, DROME15311, DROME20284, DROME14186, DROME18581, DROME19481	TCONS_00019550.p1, TCONS_00019547.p1, TCONS_00019780.p1
OG0001238	DROME21058	TCONS_00027408.p1
OG0001238	DROME05136, DROME05137, DROME05138, DROME14291, DROME14292	TCONS_00019050.p1
OG0001239	DROME18412, DROME18411, DROME18415, DROME18413, DROME18414	TCONS_00048949.p1
OG0001241	DROME02596	TCONS_00044745.p1
OG0001241	DROME03537	TCONS_00021229.p1
OG0001243	DROME15537, DROME15539, DROME15534, DROME15540, DROME15538, DROME15536, DROME15535	TCONS_00032341.p1
OG0001244	DROME15047	TCONS_00022232.p1
OG0001245	DROME06795	TCONS_00030488.p1
OG0001247	DROME18852	TCONS_00047964.p1
OG0001248	DROME02625, DROME02624, DROME02623	TCONS_00020768.p1
OG0001249	DROME05745, DROME05744, DROME04456, DROME04455	TCONS_00053927.p1
OG0001250	DROME10391, DROME10390, DROME10392	TCONS_00014350.p1
OG0001251	DROME08364	TCONS_00019290.p1
OG0001251	DROME04532	TCONS_00007951.p1
OG0001253	DROME16727, DROME02601	TCONS_00048644.p1
OG0001254	DROME22031, DROME22029, DROME22030, DROME22035, DROME22032, DROME22034, DROME22036, DROME22038, DROME22037, DROME22033	TCONS_00019693.p1, TCONS_00019695.p1
OG0001255	DROME11892	TCONS_00015051.p1
OG0001256	DROME16302, DROME16304, DROME16303, DROME16300, DROME16301	TCONS_00001550.p1
OG0001261	DROME00542, DROME00543, DROME00540, DROME00541	TCONS_00043665.p1
OG0001262	DROME20437	TCONS_00014955.p1
OG0001263	DROME01386, DROME01387	TCONS_00040341.p1
OG0001264	DROME08249, DROME08250, DROME08248	TCONS_00008437.p1
OG0001266	DROME19377	TCONS_00045360.p1
OG0001267	DROME13068	TCONS_00005641.p1
OG0001268	DROME04920, DROME04921	TCONS_00047925.p1, TCONS_00047938.p1
OG0001270	DROME12379	TCONS_00014047.p1
OG0001270	DROME02961	TCONS_00012405.p1
OG0001271	DROME20484	TCONS_00055883.p1
OG0001272	DROME17237, DROME17236, DROME17235, DROME17243	TCONS_00006736.p1
OG0001273	DROME01252, DROME01250, DROME01249, DROME01248, DROME01251	TCONS_00027968.p1
OG0001274	DROME06585, DROME06586, DROME06584	TCONS_00016722.p1
OG0001276	DROME10323, DROME10324, DROME10319, DROME10320, DROME10316, DROME10317, DROME10321, DROME10318, DROME10322	TCONS_00042630.p1
OG0001279	DROME15211, DROME15210	TCONS_00010827.p1, TCONS_00009545.p1
OG0001280	DROME15706	TCONS_00028312.p1
OG0001281	DROME19100	TCONS_00010045.p1
OG0001282	DROME04060, DROME04059, DROME04058	TCONS_00036586.p1
OG0001284	DROME05418	TCONS_00029573.p1
OG0001286	DROME11490, DROME11489, DROME11491	TCONS_00025745.p1, TCONS_00025785.p1
OG0001287	DROME15976, DROME15975, DROME04476	TCONS_00043263.p1
OG0001288	DROME19787, DROME09388, DROME09389	TCONS_00021084.p1, TCONS_00029023.p1, TCONS_00029024.p1, TCONS_00029022.p1, TCONS_00036487.p1, TCONS_00029019.p1
OG0001289	DROME16010, DROME16008, DROME16009	TCONS_00015678.p1
OG0001290	DROME13148, DROME13147, DROME10925, DROME10926, DROME10924	TCONS_00028859.p1
OG0001291	DROME21166, DROME21165, DROME18055, DROME18056	TCONS_00031080.p1
OG0001292	DROME20956	TCONS_00057250.p1
OG0001293	DROME19380, DROME19378, DROME19379	TCONS_00005640.p1
OG0001294	DROME19278	TCONS_00009763.p1
OG0001295	DROME16525, DROME16522, DROME16520, DROME16519, DROME16524, DROME16523, DROME16521	TCONS_00038648.p1
OG0001296	DROME21670, DROME21668, DROME21671, DROME21667, DROME21666, DROME21669	TCONS_00011408.p1
OG0001297	DROME13456, DROME08203, DROME08204	TCONS_00024369.p1
OG0001300	DROME21326, DROME21325, DROME21324	TCONS_00057082.p1
OG0001302	DROME00539	TCONS_00052574.p1
OG0001304	DROME00069, DROME00065, DROME00070, DROME00066, DROME00067, DROME00068	TCONS_00007180.p1
OG0001305	DROME04834, DROME04832, DROME04829, DROME04830, DROME04835, DROME04836, DROME04825, DROME04826, DROME04833, DROME04837, DROME04827, DROME04838, DROME04828, DROME04839, DROME04831	TCONS_00015931.p1
OG0001306	DROME08751, DROME08752	TCONS_00044319.p1, TCONS_00015100.p1
OG0001308	DROME17402, DROME17401, DROME17403, DROME17400, DROME17399	TCONS_00031440.p1
OG0001310	DROME15600	TCONS_00010057.p1
OG0001311	DROME06164	TCONS_00056147.p1
OG0001315	DROME16592	TCONS_00014454.p1
OG0001318	DROME17213	TCONS_00037597.p1
OG0001318	DROME09513	TCONS_00000323.p1
OG0001319	DROME01307	TCONS_00021346.p1
OG0001321	DROME16103	TCONS_00020758.p1
OG0001322	DROME15932	TCONS_00052945.p1, TCONS_00010993.p1
OG0001323	DROME18781, DROME18779, DROME18782, DROME18780	TCONS_00010043.p1
