Orthogroup	MOUSE	HELIO_ok
OG0000818	MOUSE44299, MOUSE38656, MOUSE38652, MOUSE06308, MOUSE06309, MOUSE06306, MOUSE06307, MOUSE44296, MOUSE44300, MOUSE38654, MOUSE44295, MOUSE44297, MOUSE44298, MOUSE44293, MOUSE44294	HELIO_09790
OG0000819	MOUSE27150	HELIO_01104
OG0000819	MOUSE04661	HELIO_11548
OG0000820	MOUSE14548, MOUSE14550, MOUSE14549, MOUSE14551	HELIO_08795
OG0000822	MOUSE41834, MOUSE41832, MOUSE41833	HELIO_08036
OG0000822	MOUSE41870	HELIO_00217
OG0000824	MOUSE03815, MOUSE03814, MOUSE03816, MOUSE03818, MOUSE03817	HELIO_00999
OG0000825	MOUSE21894, MOUSE21892, MOUSE21893, MOUSE03373, MOUSE03374	HELIO_05366
OG0000825	MOUSE02086	HELIO_00080, HELIO_08583
OG0000827	MOUSE32285	HELIO_06494
OG0000828	MOUSE52206, MOUSE19456, MOUSE19457	HELIO_02812
OG0000828	MOUSE37921, MOUSE37922, MOUSE37919	HELIO_08756
OG0000829	MOUSE21109, MOUSE21110, MOUSE12776, MOUSE40370, MOUSE40369	HELIO_06164
OG0000831	MOUSE33690, MOUSE33691, MOUSE33689, MOUSE33688	HELIO_07082
OG0000833	MOUSE47468, MOUSE50443, MOUSE50445, MOUSE33083, MOUSE33090, MOUSE33085, MOUSE33086, MOUSE33089, MOUSE33084, MOUSE33087, MOUSE33088, MOUSE33457, MOUSE33462, MOUSE33458, MOUSE33459, MOUSE33460, MOUSE33456, MOUSE33461	HELIO_03677, HELIO_04782
OG0000834	MOUSE05405	HELIO_06529
OG0000835	MOUSE45890, MOUSE45889, MOUSE41268, MOUSE41271, MOUSE41264, MOUSE41269	HELIO_04941
OG0000836	MOUSE51876, MOUSE51875, MOUSE51874	HELIO_03410
OG0000837	MOUSE52076, MOUSE29173	HELIO_06103
OG0000838	MOUSE31130, MOUSE31129, MOUSE31127, MOUSE31125, MOUSE01853	HELIO_00849
OG0000838	MOUSE01854	HELIO_02719
OG0000841	MOUSE49333, MOUSE49334, MOUSE49330, MOUSE49335, MOUSE49336, MOUSE49331, MOUSE49332, MOUSE13927, MOUSE13926, MOUSE13932, MOUSE13929, MOUSE13928, MOUSE13931, MOUSE13930, MOUSE13933, MOUSE13934, MOUSE00701, MOUSE00702, MOUSE00700	HELIO_01420
OG0000842	MOUSE49622, MOUSE49623, MOUSE09830, MOUSE23188, MOUSE23187, MOUSE18508, MOUSE23238, MOUSE05563, MOUSE39641	HELIO_07760
OG0000844	MOUSE34589, MOUSE34590, MOUSE34593, MOUSE34592, MOUSE15465, MOUSE15466, MOUSE15467, MOUSE39588, MOUSE39585, MOUSE39586, MOUSE39589, MOUSE39587, MOUSE39590, MOUSE39591	HELIO_12719
OG0000845	MOUSE54870, MOUSE53652, MOUSE53653	HELIO_12283
OG0000845	MOUSE44981, MOUSE44983	HELIO_12001
OG0000847	MOUSE15209, MOUSE46317, MOUSE46313, MOUSE46314, MOUSE46315, MOUSE46316	HELIO_07547
OG0000848	MOUSE29791, MOUSE48738, MOUSE48739, MOUSE09586	HELIO_03626
OG0000848	MOUSE51667, MOUSE19811, MOUSE19814, MOUSE19815, MOUSE19810, MOUSE51669	HELIO_01690
OG0000849	MOUSE31195, MOUSE31194	HELIO_02567
OG0000850	MOUSE33425, MOUSE33423, MOUSE33422, MOUSE33424	HELIO_09938
OG0000850	MOUSE20959	HELIO_06017
OG0000851	MOUSE21881, MOUSE21886, MOUSE21884, MOUSE21885, MOUSE21878, MOUSE21877, MOUSE21880, MOUSE21879, MOUSE21883, MOUSE21882, MOUSE48757, MOUSE48751, MOUSE48756, MOUSE48754, MOUSE48752, MOUSE48755	HELIO_11326
OG0000852	MOUSE30781, MOUSE30779, MOUSE30780	HELIO_03095
OG0000852	MOUSE28548, MOUSE28549, MOUSE28544, MOUSE28546, MOUSE28547, MOUSE28545, MOUSE19077	HELIO_01058
OG0000855	MOUSE04905	HELIO_00071
OG0000855	MOUSE04906	HELIO_07301
OG0000857	MOUSE17281, MOUSE17282, MOUSE17280, MOUSE41554, MOUSE41553, MOUSE45900, MOUSE45901, MOUSE45907, MOUSE45904, MOUSE45905, MOUSE45902, MOUSE45906	HELIO_09917
OG0000858	MOUSE39438	HELIO_11496
OG0000858	MOUSE17374, MOUSE50676, MOUSE50675	HELIO_10581
OG0000860	MOUSE18498, MOUSE18497, MOUSE18499, MOUSE18501, MOUSE25687, MOUSE25692, MOUSE25691, MOUSE25690, MOUSE25694, MOUSE25695, MOUSE25689, MOUSE25697, MOUSE25688, MOUSE25693, MOUSE25696, MOUSE25698, MOUSE25700, MOUSE25699, MOUSE31411, MOUSE31410, MOUSE31412	HELIO_06728, HELIO_10827, HELIO_04489
OG0000866	MOUSE39014, MOUSE39015	HELIO_06913
OG0000868	MOUSE55230, MOUSE08090	HELIO_01384
OG0000869	MOUSE35155, MOUSE35154, MOUSE35153, MOUSE35152	HELIO_09192
OG0000869	MOUSE13194, MOUSE13195	HELIO_12015
OG0000871	MOUSE53990, MOUSE53988, MOUSE53989	HELIO_05455, HELIO_10685, HELIO_01060
OG0000871	MOUSE21316, MOUSE21314	HELIO_09841
OG0000872	MOUSE19954, MOUSE19956, MOUSE19957, MOUSE19958, MOUSE19955	HELIO_10138
OG0000875	MOUSE13832, MOUSE13831, MOUSE13833, MOUSE13830, MOUSE13824, MOUSE13829, MOUSE13825, MOUSE13828	HELIO_11887
OG0000877	MOUSE01806, MOUSE01805	HELIO_03881
OG0000878	MOUSE50484, MOUSE50483	HELIO_11704
OG0000879	MOUSE14580, MOUSE14582, MOUSE47637, MOUSE00274, MOUSE21746, MOUSE15959, MOUSE15976, MOUSE15492	HELIO_12212, HELIO_12213
OG0000880	MOUSE40833, MOUSE40836, MOUSE40842, MOUSE40832, MOUSE40837, MOUSE40831, MOUSE40841, MOUSE40838, MOUSE40839, MOUSE40843, MOUSE40840, MOUSE40835, MOUSE40834, MOUSE18302, MOUSE18299, MOUSE18300, MOUSE18301, MOUSE39028, MOUSE39023, MOUSE39027	HELIO_01486
OG0000881	MOUSE17831, MOUSE17832, MOUSE17830, MOUSE17829, MOUSE17828, MOUSE17827	HELIO_08698
OG0000881	MOUSE04654, MOUSE04657, MOUSE04656	HELIO_01944
OG0000882	MOUSE09204, MOUSE09203, MOUSE09205, MOUSE09206, MOUSE09207, MOUSE28916, MOUSE28917, MOUSE28918, MOUSE21667, MOUSE21666, MOUSE21665, MOUSE33971	HELIO_12401
OG0000887	MOUSE08634, MOUSE08638, MOUSE08636, MOUSE08633, MOUSE08628, MOUSE08632, MOUSE08635, MOUSE08631, MOUSE08630, MOUSE08627, MOUSE08622, MOUSE08626, MOUSE08625, MOUSE08623, MOUSE08624, MOUSE08621	HELIO_02768
OG0000888	MOUSE30870, MOUSE01355	HELIO_05889
OG0000888	MOUSE40267, MOUSE40264, MOUSE40268, MOUSE40272, MOUSE40265	HELIO_01489
OG0000889	MOUSE18628	HELIO_04264, HELIO_00210
OG0000890	MOUSE16345, MOUSE16349	HELIO_03516
OG0000893	MOUSE52671, MOUSE52670, MOUSE52659, MOUSE52660, MOUSE52662, MOUSE39147, MOUSE39146, MOUSE39145, MOUSE39144, MOUSE52664, MOUSE52665, MOUSE52666, MOUSE52663	HELIO_04931, HELIO_07627
OG0000894	MOUSE48713, MOUSE48715, MOUSE48714	HELIO_06317
OG0000894	MOUSE14107, MOUSE14108, MOUSE38541, MOUSE38542	HELIO_06932
OG0000896	MOUSE47301, MOUSE47302, MOUSE47299, MOUSE47300	HELIO_12759
OG0000896	MOUSE24632, MOUSE24633, MOUSE20216, MOUSE20214, MOUSE20218, MOUSE20215, MOUSE20219, MOUSE20220, MOUSE20217, MOUSE20212, MOUSE20213	HELIO_06843
OG0000897	MOUSE14410, MOUSE14409, MOUSE14408	HELIO_09055
OG0000897	MOUSE31064, MOUSE31062, MOUSE31060, MOUSE31063	HELIO_12050
OG0000898	MOUSE31373, MOUSE31375, MOUSE31374	HELIO_04279
OG0000899	MOUSE45307, MOUSE45306, MOUSE45295, MOUSE45299, MOUSE45300, MOUSE36251, MOUSE19363	HELIO_09464
OG0000904	MOUSE41151, MOUSE41152, MOUSE41148, MOUSE03385, MOUSE03384, MOUSE54890, MOUSE00887, MOUSE00886	HELIO_11725, HELIO_04556
OG0000905	MOUSE44395, MOUSE44394, MOUSE44396, MOUSE44397, MOUSE44398, MOUSE44399, MOUSE44400, MOUSE44401	HELIO_07570
OG0000906	MOUSE17633, MOUSE17632, MOUSE17634, MOUSE25430, MOUSE25426, MOUSE25429, MOUSE25431, MOUSE25428, MOUSE25427	HELIO_00505
OG0000907	MOUSE31312, MOUSE31311	HELIO_12545
OG0000908	MOUSE21442, MOUSE48364	HELIO_00145
OG0000908	MOUSE11435	HELIO_11059
OG0000908	MOUSE48365	HELIO_00194
OG0000909	MOUSE16370, MOUSE18098, MOUSE18107, MOUSE18106, MOUSE18102, MOUSE18103, MOUSE18101, MOUSE18099, MOUSE18100, MOUSE18104, MOUSE16369, MOUSE16368, MOUSE16367, MOUSE34339, MOUSE34338	HELIO_00246
OG0000911	MOUSE05530, MOUSE05534, MOUSE05531	HELIO_10858
OG0000912	MOUSE40561, MOUSE40562, MOUSE21320, MOUSE21322, MOUSE21321, MOUSE09521, MOUSE35888, MOUSE35887	HELIO_10841
OG0000912	MOUSE04469, MOUSE04468	HELIO_12695, HELIO_12697
OG0000913	MOUSE03584, MOUSE03581, MOUSE03586, MOUSE03585, MOUSE50198, MOUSE50196, MOUSE50197	HELIO_06048
OG0000915	MOUSE54287, MOUSE54285, MOUSE54291, MOUSE54289, MOUSE54283, MOUSE54284, MOUSE54288, MOUSE54292, MOUSE54286, MOUSE02322, MOUSE40925, MOUSE40924, MOUSE23439, MOUSE23438, MOUSE23437, MOUSE23435, MOUSE02320, MOUSE02321	HELIO_03730
OG0000921	MOUSE23881, MOUSE23879, MOUSE23880	HELIO_03668
OG0000925	MOUSE10575, MOUSE10576	HELIO_09608
OG0000925	MOUSE55432, MOUSE24719, MOUSE53700	HELIO_02417
OG0000926	MOUSE17360	HELIO_12722
OG0000928	MOUSE48561, MOUSE48564, MOUSE48560, MOUSE48562, MOUSE48563, MOUSE51589, MOUSE51590, MOUSE51591	HELIO_10500, HELIO_10501, HELIO_01658
OG0000929	MOUSE38764, MOUSE00532, MOUSE34224, MOUSE34223	HELIO_11603, HELIO_11221
OG0000931	MOUSE27857	HELIO_09729
OG0000932	MOUSE37684, MOUSE38275, MOUSE38276, MOUSE38278, MOUSE38274, MOUSE38277	HELIO_12492
OG0000932	MOUSE38269, MOUSE38279, MOUSE38270, MOUSE38272, MOUSE38273, MOUSE38271	HELIO_07928
OG0000934	MOUSE12520, MOUSE12519, MOUSE12516, MOUSE12517, MOUSE00090	HELIO_01254
OG0000934	MOUSE17316, MOUSE42016, MOUSE42017	HELIO_02606
OG0000935	MOUSE47477, MOUSE47478, MOUSE44606, MOUSE44607, MOUSE30728, MOUSE30730, MOUSE30727, MOUSE30729, MOUSE14697, MOUSE14695, MOUSE14698, MOUSE14700, MOUSE14696, MOUSE14699, MOUSE26344, MOUSE26343	HELIO_05900
OG0000936	MOUSE52850, MOUSE52851, MOUSE52849	HELIO_12637
OG0000943	MOUSE20500, MOUSE37971, MOUSE37975, MOUSE37977, MOUSE37972, MOUSE37973, MOUSE37974, MOUSE37976	HELIO_02892
OG0000944	MOUSE12531, MOUSE12532, MOUSE48058, MOUSE54692	HELIO_00838, HELIO_00839
OG0000945	MOUSE11943, MOUSE49368, MOUSE10031	HELIO_12211, HELIO_09173
OG0000946	MOUSE47231, MOUSE47232, MOUSE01829	HELIO_00131
OG0000947	MOUSE26132, MOUSE53230, MOUSE53231, MOUSE53229	HELIO_05356
OG0000947	MOUSE53163, MOUSE53164	HELIO_05079
OG0000949	MOUSE25328, MOUSE25327, MOUSE17718, MOUSE16365, MOUSE16366, MOUSE34340, MOUSE18097	HELIO_03725
OG0000951	MOUSE30814, MOUSE30813, MOUSE30815, MOUSE44527, MOUSE44526	HELIO_12483
OG0000952	MOUSE36817, MOUSE36818, MOUSE36819, MOUSE36816	HELIO_10871
OG0000952	MOUSE03207, MOUSE36821	HELIO_06071
OG0000953	MOUSE13258, MOUSE13744, MOUSE13741, MOUSE13743, MOUSE13742, MOUSE13740, MOUSE34903, MOUSE34902	HELIO_10829, HELIO_11999, HELIO_00087
OG0000954	MOUSE22495, MOUSE22494, MOUSE22493	HELIO_08553
OG0000954	MOUSE17098, MOUSE17097, MOUSE17096, MOUSE16993, MOUSE16991, MOUSE16987, MOUSE16992, MOUSE16989, MOUSE16988, MOUSE16990	HELIO_10186
OG0000955	MOUSE32358	HELIO_03286
OG0000955	MOUSE29654, MOUSE29652, MOUSE29653	HELIO_07820
OG0000957	MOUSE01613, MOUSE01614, MOUSE13268, MOUSE13267, MOUSE13270	HELIO_09500
OG0000960	MOUSE49548, MOUSE49547, MOUSE49545, MOUSE49546, MOUSE13626, MOUSE13629, MOUSE13627, MOUSE13628	HELIO_04120
OG0000963	MOUSE01418, MOUSE01419, MOUSE01420	HELIO_01247
OG0000963	MOUSE10592, MOUSE33400	HELIO_02112
OG0000965	MOUSE36703, MOUSE36704, MOUSE36705	HELIO_02433, HELIO_01613
OG0000965	MOUSE12247, MOUSE12246	HELIO_02543
OG0000966	MOUSE04816, MOUSE04817, MOUSE04814, MOUSE04815, MOUSE04813, MOUSE04812, MOUSE37774, MOUSE37775	HELIO_12553
OG0000967	MOUSE47762, MOUSE47763	HELIO_05380
OG0000967	MOUSE20877	HELIO_03536, HELIO_01717
OG0000968	MOUSE01895, MOUSE01897, MOUSE01894, MOUSE01893, MOUSE44458, MOUSE44459, MOUSE44457	HELIO_03389
OG0000969	MOUSE35290	HELIO_04198, HELIO_02734
OG0000970	MOUSE15306, MOUSE15307	HELIO_01898
OG0000972	MOUSE50146, MOUSE50147, MOUSE37982, MOUSE37981, MOUSE37983	HELIO_03437
OG0000972	MOUSE12807	HELIO_10088, HELIO_10089
OG0000973	MOUSE17695	HELIO_11192
OG0000974	MOUSE03615, MOUSE03614, MOUSE03613	HELIO_11927, HELIO_03653, HELIO_04736
OG0000978	MOUSE10016, MOUSE10015, MOUSE28748, MOUSE28746, MOUSE28747, MOUSE49417, MOUSE49416, MOUSE27348, MOUSE27347, MOUSE27345, MOUSE27346, MOUSE27349	HELIO_07153
OG0000979	MOUSE21300, MOUSE21301, MOUSE21299	HELIO_10893, HELIO_10640, HELIO_04188
OG0000981	MOUSE10265, MOUSE10264, MOUSE19932	HELIO_10861
OG0000982	MOUSE01632, MOUSE01629, MOUSE01628, MOUSE01633, MOUSE30694, MOUSE30693, MOUSE30696, MOUSE30695, MOUSE20747, MOUSE20746	HELIO_07584
OG0000985	MOUSE21243, MOUSE21242, MOUSE21241, MOUSE48352, MOUSE48347, MOUSE48349, MOUSE48348, MOUSE48345, MOUSE48346, MOUSE48351, MOUSE48350, MOUSE19222, MOUSE19221, MOUSE19220, MOUSE19219	HELIO_01102
OG0000987	MOUSE08586, MOUSE08587, MOUSE14584, MOUSE01245	HELIO_01520
OG0000988	MOUSE25852, MOUSE25848, MOUSE25676, MOUSE25677, MOUSE25678, MOUSE25675, MOUSE25679	HELIO_06322
OG0000992	MOUSE06252	HELIO_10125
OG0000992	MOUSE32208, MOUSE34367, MOUSE34366, MOUSE34368, MOUSE34369	HELIO_02780
OG0000994	MOUSE32211, MOUSE32210	HELIO_02373
OG0000994	MOUSE40530, MOUSE40529	HELIO_07661
OG0000995	MOUSE14071, MOUSE14070, MOUSE14069, MOUSE14068, MOUSE14067, MOUSE14072, MOUSE03731, MOUSE03733, MOUSE03734, MOUSE03735, MOUSE03736, MOUSE03737, MOUSE03732	HELIO_03487, HELIO_06963
OG0000996	MOUSE54538, MOUSE54537, MOUSE54531, MOUSE54525, MOUSE54529, MOUSE54530, MOUSE54526, MOUSE54532, MOUSE54536, MOUSE54533, MOUSE54524, MOUSE54528, MOUSE54527, MOUSE54539, MOUSE12587, MOUSE54540, MOUSE12586, MOUSE12583, MOUSE21790, MOUSE21789, MOUSE21792, MOUSE21793, MOUSE21791	HELIO_08470
OG0000999	MOUSE44063, MOUSE19949, MOUSE14460	HELIO_05906
OG0001000	MOUSE53658, MOUSE53659, MOUSE54860, MOUSE54857, MOUSE54859, MOUSE54858, MOUSE16553, MOUSE16552, MOUSE16554, MOUSE16556, MOUSE16555	HELIO_11748
OG0001001	MOUSE04043	HELIO_03180, HELIO_03179
OG0001001	MOUSE53732, MOUSE53727, MOUSE53728, MOUSE55430, MOUSE55424, MOUSE55426, MOUSE55427, MOUSE55428, MOUSE53729	HELIO_08058
OG0001002	MOUSE52462, MOUSE52461, MOUSE52460, MOUSE43911, MOUSE43913, MOUSE43912, MOUSE27015, MOUSE27017, MOUSE27016	HELIO_11589
OG0001003	MOUSE37949, MOUSE37947, MOUSE37943, MOUSE37952, MOUSE37945, MOUSE37944, MOUSE37946, MOUSE37942, MOUSE37951, MOUSE37948, MOUSE03862, MOUSE03866, MOUSE03863, MOUSE03867, MOUSE03865, MOUSE03864, MOUSE03872, MOUSE03874, MOUSE03875, MOUSE03873, MOUSE03871, MOUSE03869, MOUSE03870, MOUSE03868, MOUSE37953	HELIO_03157, HELIO_03158
OG0001004	MOUSE32951	HELIO_01908, HELIO_01907
OG0001005	MOUSE11321, MOUSE11324, MOUSE11316, MOUSE11327, MOUSE11320, MOUSE11323, MOUSE11325, MOUSE11322, MOUSE11317, MOUSE11314, MOUSE11319, MOUSE11313, MOUSE11326	HELIO_11378
OG0001006	MOUSE46159	HELIO_12602
OG0001006	MOUSE10545, MOUSE01475, MOUSE01476, MOUSE33637, MOUSE33638	HELIO_03139
OG0001008	MOUSE44438	HELIO_10518
OG0001009	MOUSE00157, MOUSE34374	HELIO_05966
OG0001016	MOUSE18875, MOUSE18878, MOUSE18877	HELIO_06921
OG0001016	MOUSE39644, MOUSE39646, MOUSE39647	HELIO_03156
OG0001017	MOUSE35529, MOUSE35528, MOUSE14637, MOUSE14636, MOUSE14638	HELIO_05638
OG0001017	MOUSE35530, MOUSE35531, MOUSE35532	HELIO_05629
OG0001018	MOUSE16373	HELIO_02325
OG0001018	MOUSE08070, MOUSE08069, MOUSE08067	HELIO_10601
OG0001021	MOUSE07884, MOUSE07883, MOUSE07882	HELIO_12585
OG0001022	MOUSE12924, MOUSE38388, MOUSE38387, MOUSE38386, MOUSE12922, MOUSE12921, MOUSE12923, MOUSE55018, MOUSE55020, MOUSE55019	HELIO_07003
OG0001023	MOUSE41557, MOUSE45799, MOUSE45798, MOUSE17284, MOUSE17286, MOUSE17283, MOUSE17287, MOUSE44227, MOUSE44222, MOUSE44224, MOUSE44226, MOUSE44223, MOUSE44221, MOUSE44219, MOUSE44220, MOUSE44225, MOUSE45797, MOUSE41558, MOUSE41559	HELIO_03660
OG0001026	MOUSE17157, MOUSE17156, MOUSE17158, MOUSE17155, MOUSE04737	HELIO_01202
OG0001027	MOUSE41858, MOUSE41862, MOUSE41861	HELIO_03833, HELIO_00869
OG0001028	MOUSE01684, MOUSE01682, MOUSE01681, MOUSE51609, MOUSE51621, MOUSE51618, MOUSE51619, MOUSE51617, MOUSE51608, MOUSE51611, MOUSE51607, MOUSE51612, MOUSE51614, MOUSE51610, MOUSE51615, MOUSE32885, MOUSE32884, MOUSE32887, MOUSE32888, MOUSE32886, MOUSE20675, MOUSE20676	HELIO_12036
OG0001029	MOUSE48969, MOUSE12460, MOUSE12461	HELIO_12058
OG0001029	MOUSE54548, MOUSE54549, MOUSE51290, MOUSE51289, MOUSE00101, MOUSE33921	HELIO_00445
OG0001030	MOUSE01523, MOUSE01522, MOUSE01521, MOUSE44887	HELIO_02439
OG0001030	MOUSE08274, MOUSE08271, MOUSE08269, MOUSE28021, MOUSE28022	HELIO_10962
OG0001031	MOUSE21148	HELIO_05592
OG0001032	MOUSE31261, MOUSE31263, MOUSE18479, MOUSE18481, MOUSE18477, MOUSE18478, MOUSE25796, MOUSE25795, MOUSE25797, MOUSE25794, MOUSE25798	HELIO_01696
OG0001033	MOUSE36688, MOUSE36687, MOUSE40431, MOUSE40429	HELIO_09215
OG0001033	MOUSE33551, MOUSE33552, MOUSE32234, MOUSE01529	HELIO_06818
OG0001034	MOUSE05292, MOUSE05291, MOUSE05289, MOUSE05290, MOUSE05288, MOUSE25118, MOUSE25124, MOUSE25122, MOUSE25123, MOUSE25120, MOUSE25126, MOUSE25127, MOUSE25128, MOUSE25125	HELIO_08529, HELIO_10699
OG0001036	MOUSE28928, MOUSE28925, MOUSE09303	HELIO_01681
OG0001037	MOUSE25630, MOUSE25632, MOUSE25634, MOUSE25631, MOUSE25633, MOUSE31738, MOUSE31741, MOUSE31740, MOUSE31739, MOUSE31743, MOUSE31742	HELIO_10784
OG0001039	MOUSE15335, MOUSE15338, MOUSE15332, MOUSE15333, MOUSE15337, MOUSE15336, MOUSE15334	HELIO_06687
OG0001039	MOUSE01752, MOUSE01750, MOUSE01751, MOUSE40680, MOUSE40681	HELIO_03051
OG0001042	MOUSE55167, MOUSE55166, MOUSE55164, MOUSE55165, MOUSE40726, MOUSE40728, MOUSE40729, MOUSE40727, MOUSE41292, MOUSE41290, MOUSE41291	HELIO_08977
OG0001044	MOUSE44911, MOUSE44912	HELIO_11285
OG0001046	MOUSE16970, MOUSE14166, MOUSE14168, MOUSE14167, MOUSE14165, MOUSE44312, MOUSE44313, MOUSE06289, MOUSE06290, MOUSE06286, MOUSE06285, MOUSE06288	HELIO_07188
OG0001047	MOUSE45174, MOUSE45170, MOUSE45115, MOUSE54595	HELIO_10070, HELIO_09414
OG0001048	MOUSE40596, MOUSE40597, MOUSE40595, MOUSE11458, MOUSE11459, MOUSE11457, MOUSE36981, MOUSE36982, MOUSE36983, MOUSE11460	HELIO_00893, HELIO_12024
OG0001049	MOUSE29515, MOUSE29516	HELIO_09140
OG0001049	MOUSE52326, MOUSE52325, MOUSE34867, MOUSE34863, MOUSE34865, MOUSE34864, MOUSE34866, MOUSE34868	HELIO_12069
OG0001050	MOUSE18063, MOUSE44746, MOUSE44744, MOUSE30206, MOUSE30205	HELIO_07822
OG0001052	MOUSE20861, MOUSE20860	HELIO_07737
OG0001053	MOUSE05349, MOUSE39893, MOUSE02657, MOUSE26572	HELIO_00232
OG0001053	MOUSE09572, MOUSE31492, MOUSE00834, MOUSE00833	HELIO_06885
OG0001058	MOUSE24385, MOUSE24382, MOUSE24384, MOUSE24383, MOUSE50522, MOUSE50520, MOUSE50521	HELIO_10312
OG0001059	MOUSE06556, MOUSE06558, MOUSE06564, MOUSE06563, MOUSE06559, MOUSE19051, MOUSE06554, MOUSE19055, MOUSE19053, MOUSE19054, MOUSE19052, MOUSE06557, MOUSE06561, MOUSE06566, MOUSE06560, MOUSE06552, MOUSE06562, MOUSE06565, MOUSE06555, MOUSE06553, MOUSE06567, MOUSE06568	HELIO_11528
OG0001060	MOUSE14270	HELIO_04663
OG0001062	MOUSE47367, MOUSE31787, MOUSE31788, MOUSE31786	HELIO_10831
OG0001063	MOUSE18788, MOUSE18787, MOUSE18786, MOUSE18785	HELIO_12546
OG0001065	MOUSE27426, MOUSE24670	HELIO_04289
OG0001066	MOUSE06657	HELIO_06550
OG0001068	MOUSE41302, MOUSE41301, MOUSE41300	HELIO_11318
OG0001072	MOUSE37374, MOUSE37375	HELIO_02051
OG0001072	MOUSE39399	HELIO_11812
OG0001073	MOUSE19348, MOUSE19347, MOUSE19349, MOUSE19345, MOUSE19346, MOUSE54847, MOUSE54846, MOUSE54845, MOUSE12977, MOUSE12979, MOUSE12976	HELIO_10163
OG0001075	MOUSE09043, MOUSE06818, MOUSE06819, MOUSE06820, MOUSE06821	HELIO_03042
OG0001076	MOUSE38870, MOUSE38871, MOUSE38872, MOUSE36450, MOUSE36452, MOUSE36451, MOUSE36453, MOUSE36454	HELIO_10241
OG0001077	MOUSE25115	HELIO_00459
OG0001078	MOUSE14310, MOUSE17245, MOUSE27022, MOUSE27027	HELIO_05283
OG0001079	MOUSE31079, MOUSE31080, MOUSE39091, MOUSE53562	HELIO_01927
OG0001080	MOUSE50489, MOUSE50488, MOUSE50490	HELIO_05367
OG0001080	MOUSE43745, MOUSE32058, MOUSE32057, MOUSE32055, MOUSE32056, MOUSE43743	HELIO_07062
OG0001081	MOUSE44218, MOUSE44217	HELIO_05200, HELIO_10290, HELIO_06610, HELIO_11737
OG0001082	MOUSE22504, MOUSE22503, MOUSE14725, MOUSE14727, MOUSE14726	HELIO_11176
OG0001084	MOUSE06940	HELIO_02656
OG0001085	MOUSE40824, MOUSE40823, MOUSE40825, MOUSE40826, MOUSE40827, MOUSE40829, MOUSE53553, MOUSE53556, MOUSE53552, MOUSE53551, MOUSE39040, MOUSE39039, MOUSE18292, MOUSE18283, MOUSE18291, MOUSE18285	HELIO_07664
OG0001086	MOUSE43391, MOUSE43393, MOUSE43392, MOUSE43390, MOUSE43394, MOUSE43395, MOUSE07544, MOUSE07546, MOUSE07547, MOUSE07548, MOUSE07550, MOUSE07549, MOUSE07545, MOUSE20197, MOUSE20198, MOUSE20199	HELIO_00354
OG0001089	MOUSE43018, MOUSE15947	HELIO_12254
OG0001090	MOUSE22596, MOUSE22597, MOUSE22595, MOUSE22594, MOUSE22593	HELIO_04216
OG0001091	MOUSE05170	HELIO_12660, HELIO_12659
OG0001092	MOUSE30127	HELIO_09889
OG0001095	MOUSE23369, MOUSE23364, MOUSE02408, MOUSE02419, MOUSE02417, MOUSE02410, MOUSE02413, MOUSE02415, MOUSE02412, MOUSE02418, MOUSE23367, MOUSE23365, MOUSE23371, MOUSE23370, MOUSE23366, MOUSE53105, MOUSE53107, MOUSE53109, MOUSE53106, MOUSE53110	HELIO_00438
OG0001101	MOUSE41244, MOUSE41246, MOUSE41245, MOUSE41243	HELIO_11659
OG0001102	MOUSE28026, MOUSE28027	HELIO_10839
OG0001103	MOUSE00149, MOUSE29284, MOUSE29285	HELIO_03297
OG0001104	MOUSE27676, MOUSE27677	HELIO_02923
OG0001105	MOUSE30015, MOUSE30017, MOUSE30016	HELIO_08271
OG0001105	MOUSE28297	HELIO_10656
OG0001106	MOUSE44590, MOUSE44591	HELIO_08971
OG0001107	MOUSE54131, MOUSE54133, MOUSE54132, MOUSE54134, MOUSE47567, MOUSE47571, MOUSE47570, MOUSE47568, MOUSE47573, MOUSE47572, MOUSE47564, MOUSE47565, MOUSE47569, MOUSE47562, MOUSE47563, MOUSE47566	HELIO_04866
OG0001108	MOUSE14807	HELIO_00460
OG0001108	MOUSE38129, MOUSE38128	HELIO_08728
OG0001109	MOUSE06082, MOUSE06085, MOUSE06084, MOUSE36088, MOUSE36087	HELIO_04286
OG0001110	MOUSE31269, MOUSE31270, MOUSE31274, MOUSE31267, MOUSE31276, MOUSE31268, MOUSE31272, MOUSE31273, MOUSE31271, MOUSE31275, MOUSE25541, MOUSE25546, MOUSE25545, MOUSE25543, MOUSE25544, MOUSE25542	HELIO_10394
OG0001112	MOUSE23123, MOUSE23122, MOUSE13097	HELIO_11241
OG0001113	MOUSE14213	HELIO_11363
OG0001114	MOUSE51574, MOUSE51573, MOUSE30316, MOUSE30317, MOUSE51577, MOUSE51576, MOUSE51579, MOUSE51580, MOUSE51575, MOUSE51581, MOUSE30318	HELIO_01619
OG0001115	MOUSE41051, MOUSE17268, MOUSE41049, MOUSE41052, MOUSE14373, MOUSE17269	HELIO_08018, HELIO_01170
OG0001116	MOUSE05309	HELIO_04473
OG0001116	MOUSE26174, MOUSE05315	HELIO_11648
OG0001119	MOUSE13851, MOUSE13853, MOUSE13852, MOUSE13854	HELIO_04951
