Orthogroup	MOUSE	AMPFI_ok
OG0001829	MOUSE49227, MOUSE49228, MOUSE49681, MOUSE49682, MOUSE49683	AMPFI_21635, AMPFI_14667
OG0001830	MOUSE18946, MOUSE06747, MOUSE06746, MOUSE06745	AMPFI_00628
OG0001831	MOUSE17110, MOUSE17114, MOUSE04759, MOUSE04760, MOUSE04757, MOUSE04758, MOUSE04761	AMPFI_22534, AMPFI_24544
OG0001832	MOUSE25462, MOUSE25464, MOUSE25463	AMPFI_01169
OG0001832	MOUSE44709, MOUSE44711, MOUSE44710, MOUSE30185, MOUSE44708, MOUSE44705, MOUSE44706, MOUSE44704	AMPFI_13912
OG0001834	MOUSE22290, MOUSE22293, MOUSE22291, MOUSE22292, MOUSE22289, MOUSE25146	AMPFI_07413
OG0001835	MOUSE27126	AMPFI_23564
OG0001846	MOUSE28184, MOUSE06622, MOUSE06623, MOUSE28185	AMPFI_05493
OG0001848	MOUSE18885	AMPFI_19061
OG0001848	MOUSE20448	AMPFI_12829
OG0001849	MOUSE02565, MOUSE02564, MOUSE20738, MOUSE02566	AMPFI_25919
OG0001851	MOUSE52486, MOUSE52488, MOUSE52487, MOUSE52484, MOUSE52485, MOUSE52489	AMPFI_25094
OG0001852	MOUSE02334, MOUSE02333, MOUSE52787, MOUSE52789, MOUSE52790, MOUSE52791, MOUSE52788	AMPFI_09915
OG0001853	MOUSE13937, MOUSE28203	AMPFI_25436
OG0001854	MOUSE14913, MOUSE14910, MOUSE14911, MOUSE14909, MOUSE14912	AMPFI_01259, AMPFI_13023, AMPFI_18179, AMPFI_15993, AMPFI_13024
OG0001856	MOUSE38674, MOUSE06385, MOUSE06384	AMPFI_19562
OG0001857	MOUSE13677, MOUSE06586, MOUSE06585, MOUSE13679, MOUSE13680, MOUSE13676, MOUSE13675	AMPFI_05151
OG0001858	MOUSE02854, MOUSE02853, MOUSE02855	AMPFI_25738
OG0001860	MOUSE44056	AMPFI_10262
OG0001861	MOUSE24714	AMPFI_05758, AMPFI_05546
OG0001861	MOUSE24794, MOUSE24795	AMPFI_02118
OG0001862	MOUSE47356, MOUSE47355, MOUSE30171, MOUSE44636	AMPFI_04345, AMPFI_00240
OG0001863	MOUSE35559	AMPFI_13121
OG0001864	MOUSE18964, MOUSE18963, MOUSE29120	AMPFI_00388
OG0001865	MOUSE03470, MOUSE29668, MOUSE29666, MOUSE29669, MOUSE29667, MOUSE38857, MOUSE38859, MOUSE38858	AMPFI_08697
OG0001866	MOUSE16525	AMPFI_13351
OG0001867	MOUSE38486, MOUSE38488, MOUSE05986, MOUSE05985	AMPFI_05628
OG0001868	MOUSE12397, MOUSE12398, MOUSE12399	AMPFI_14717
OG0001869	MOUSE34831, MOUSE34829, MOUSE34830, MOUSE34828	AMPFI_10638
OG0001870	MOUSE13748, MOUSE13747, MOUSE34101, MOUSE21733	AMPFI_13982
OG0001872	MOUSE53450	AMPFI_00865
OG0001872	MOUSE52382	AMPFI_20670
OG0001873	MOUSE18632, MOUSE18633	AMPFI_03890
OG0001874	MOUSE16013	AMPFI_11538
OG0001875	MOUSE26424	AMPFI_04167
OG0001875	MOUSE31667	AMPFI_06025
OG0001876	MOUSE06826, MOUSE06823, MOUSE06825, MOUSE06824	AMPFI_19823
OG0001878	MOUSE38891, MOUSE38890, MOUSE38892, MOUSE54571, MOUSE48040, MOUSE48041, MOUSE48042	AMPFI_00022
OG0001879	MOUSE37569	AMPFI_09991
OG0001879	MOUSE41809	AMPFI_07049
OG0001881	MOUSE41966, MOUSE41965, MOUSE41963, MOUSE41961, MOUSE41964, MOUSE41962, MOUSE41960, MOUSE45953, MOUSE45950, MOUSE45948, MOUSE45951, MOUSE45949, MOUSE45952, MOUSE23534, MOUSE23535	AMPFI_23664
OG0001882	MOUSE05194, MOUSE05195, MOUSE26369, MOUSE26370	AMPFI_16163
OG0001883	MOUSE46143, MOUSE06117, MOUSE14053, MOUSE06114, MOUSE06116, MOUSE06115	AMPFI_12079
OG0001884	MOUSE28630	AMPFI_08790
OG0001886	MOUSE25611, MOUSE25612, MOUSE25613, MOUSE31720, MOUSE31721, MOUSE31719	AMPFI_21596
OG0001888	MOUSE50406, MOUSE50404, MOUSE50405, MOUSE50403, MOUSE20763, MOUSE20761, MOUSE20765, MOUSE20764	AMPFI_13172
OG0001889	MOUSE06075, MOUSE16966, MOUSE16965	AMPFI_19720, AMPFI_19857
OG0001890	MOUSE39429, MOUSE39430, MOUSE39432, MOUSE39431, MOUSE31023, MOUSE31022, MOUSE31024, MOUSE27225, MOUSE27226	AMPFI_12534
OG0001893	MOUSE17637, MOUSE17638, MOUSE17639, MOUSE17635, MOUSE17636	AMPFI_19478
OG0001894	MOUSE03152, MOUSE21288, MOUSE21287	AMPFI_23829
OG0001895	MOUSE28966	AMPFI_06234
OG0001896	MOUSE25495, MOUSE25494, MOUSE24198, MOUSE24197	AMPFI_00391
OG0001897	MOUSE30391, MOUSE30394, MOUSE30395, MOUSE30390, MOUSE30393, MOUSE30396, MOUSE30392, MOUSE01330, MOUSE09404, MOUSE09405, MOUSE27707, MOUSE27706	AMPFI_11385
OG0001898	MOUSE43447, MOUSE43446, MOUSE43448	AMPFI_19357, AMPFI_23331
OG0001899	MOUSE07168, MOUSE07171	AMPFI_14699
OG0001900	MOUSE40421, MOUSE40418	AMPFI_14979, AMPFI_14680
OG0001900	MOUSE43440	AMPFI_06753
OG0001901	MOUSE45658, MOUSE45663, MOUSE45661, MOUSE45664, MOUSE45662	AMPFI_16364
OG0001903	MOUSE16576, MOUSE16560	AMPFI_22480
OG0001913	MOUSE44796, MOUSE44795, MOUSE44798, MOUSE44799, MOUSE44801, MOUSE44800, MOUSE44797, MOUSE44793, MOUSE44794	AMPFI_20028
OG0001914	MOUSE16633	AMPFI_16420
OG0001914	MOUSE15125	AMPFI_23834, AMPFI_23742
OG0001915	MOUSE19458, MOUSE55245, MOUSE07778, MOUSE07770, MOUSE07771, MOUSE07804, MOUSE07795, MOUSE07796, MOUSE07782, MOUSE07793, MOUSE07794, MOUSE07775, MOUSE07779, MOUSE07783, MOUSE07806, MOUSE07781, MOUSE07805, MOUSE07777	AMPFI_24256
OG0001916	MOUSE07224, MOUSE07226	AMPFI_05143
OG0001916	MOUSE43114, MOUSE43113, MOUSE43112	AMPFI_00220
OG0001917	MOUSE33111, MOUSE48906, MOUSE48506	AMPFI_25940
OG0001918	MOUSE22456	AMPFI_18720
OG0001918	MOUSE23363	AMPFI_24620
OG0001919	MOUSE11109, MOUSE11110, MOUSE11108, MOUSE11107	AMPFI_20817
OG0001920	MOUSE50413, MOUSE50414, MOUSE33168, MOUSE50415, MOUSE17518, MOUSE17517, MOUSE17516, MOUSE17515	AMPFI_08261
OG0001923	MOUSE50355, MOUSE50356, MOUSE50353, MOUSE48653, MOUSE48650, MOUSE48654, MOUSE50354	AMPFI_05606
OG0001925	MOUSE23269, MOUSE08712, MOUSE08714, MOUSE02404, MOUSE02403	AMPFI_11073, AMPFI_16226
OG0001926	MOUSE31804, MOUSE31806	AMPFI_12255
OG0001928	MOUSE00263	AMPFI_03201
OG0001930	MOUSE44781, MOUSE44780, MOUSE44779, MOUSE44777, MOUSE44778	AMPFI_11064
OG0001932	MOUSE29406, MOUSE29408, MOUSE29407	AMPFI_22509
OG0001933	MOUSE49020, MOUSE49018, MOUSE49019, MOUSE49021, MOUSE49022	AMPFI_06742
OG0001934	MOUSE39420, MOUSE39421, MOUSE39419, MOUSE39423, MOUSE17182	AMPFI_10308
OG0001935	MOUSE49902, MOUSE49903	AMPFI_16321
OG0001935	MOUSE21277	AMPFI_05252
OG0001936	MOUSE11042	AMPFI_09706
OG0001936	MOUSE47972, MOUSE47974, MOUSE47973	AMPFI_20180
OG0001937	MOUSE15741, MOUSE15740	AMPFI_25708
OG0001939	MOUSE28360, MOUSE28359, MOUSE49645, MOUSE49646	AMPFI_25514
OG0001940	MOUSE37993, MOUSE42327, MOUSE32240	AMPFI_23874
OG0001941	MOUSE22272, MOUSE22275, MOUSE22274, MOUSE22273, MOUSE53035, MOUSE53036, MOUSE53033, MOUSE53038, MOUSE53034, MOUSE53032	AMPFI_23257, AMPFI_25029, AMPFI_22977, AMPFI_02719
OG0001943	MOUSE18600, MOUSE18597, MOUSE18594, MOUSE18598, MOUSE18595, MOUSE28503, MOUSE28502	AMPFI_17954
OG0001944	MOUSE28051, MOUSE28050	AMPFI_11227
OG0001945	MOUSE16016, MOUSE52098, MOUSE52091, MOUSE52096, MOUSE52097, MOUSE52095, MOUSE52093	AMPFI_00770
OG0001946	MOUSE19569, MOUSE11051, MOUSE11053, MOUSE31440, MOUSE31438, MOUSE31450, MOUSE31452, MOUSE31439	AMPFI_08294
OG0001947	MOUSE52530, MOUSE52531, MOUSE52527, MOUSE52526, MOUSE14523, MOUSE14522	AMPFI_19758
OG0001948	MOUSE43397, MOUSE07525, MOUSE07526, MOUSE07524, MOUSE49941, MOUSE49942, MOUSE20169	AMPFI_02982
OG0001949	MOUSE37432, MOUSE37424, MOUSE37426, MOUSE37427, MOUSE37429, MOUSE37423, MOUSE37428, MOUSE37430, MOUSE37425, MOUSE37431, MOUSE04611, MOUSE04610	AMPFI_14432
OG0001951	MOUSE53151	AMPFI_06568
OG0001953	MOUSE03982, MOUSE03981, MOUSE15156, MOUSE15155, MOUSE15153, MOUSE15152	AMPFI_16409
OG0001956	MOUSE19638	AMPFI_19282, AMPFI_00676, AMPFI_14451, AMPFI_17056
OG0001956	MOUSE51971, MOUSE51972	AMPFI_03829
OG0001957	MOUSE20036, MOUSE20035, MOUSE04600, MOUSE04599, MOUSE37368, MOUSE37366, MOUSE37367	AMPFI_20892
OG0001958	MOUSE38376, MOUSE38377, MOUSE22720, MOUSE47503	AMPFI_00496
OG0001961	MOUSE14488, MOUSE14489, MOUSE14487, MOUSE14486, MOUSE14485, MOUSE23652, MOUSE23653	AMPFI_18694
OG0001963	MOUSE30478, MOUSE30477, MOUSE30480, MOUSE30476, MOUSE30479, MOUSE51706, MOUSE33017, MOUSE33018, MOUSE33016	AMPFI_06610
OG0001964	MOUSE19120, MOUSE19119, MOUSE00726, MOUSE00725, MOUSE00724, MOUSE19116, MOUSE19118	AMPFI_15416
OG0001966	MOUSE37083, MOUSE37082, MOUSE37080, MOUSE17410, MOUSE17411, MOUSE37081	AMPFI_23585, AMPFI_04379
OG0001967	MOUSE33199, MOUSE33200	AMPFI_04619
OG0001968	MOUSE21418, MOUSE21417	AMPFI_03626
OG0001968	MOUSE25564, MOUSE25563, MOUSE25562, MOUSE25565	AMPFI_02828
OG0001969	MOUSE19157, MOUSE01472, MOUSE01470, MOUSE01471	AMPFI_20288
OG0001971	MOUSE01497, MOUSE19641, MOUSE19642, MOUSE51973	AMPFI_13714
OG0001972	MOUSE35089, MOUSE35093	AMPFI_15172
OG0001974	MOUSE02111, MOUSE02104, MOUSE02113, MOUSE02110, MOUSE02112, MOUSE02108, MOUSE02106, MOUSE02114, MOUSE02105, MOUSE02115, MOUSE02116, MOUSE02062, MOUSE02063, MOUSE02064, MOUSE02065, MOUSE02066, MOUSE02061, MOUSE02109, MOUSE02107, MOUSE24322, MOUSE06431	AMPFI_21573
OG0001985	MOUSE37868, MOUSE38198, MOUSE37869, MOUSE37867, MOUSE38197, MOUSE38196, MOUSE38195, MOUSE38194, MOUSE37870	AMPFI_00548
OG0001986	MOUSE31236, MOUSE31238, MOUSE31237	AMPFI_06341
OG0001987	MOUSE02742, MOUSE02741, MOUSE46425, MOUSE46426, MOUSE20029	AMPFI_15909
OG0001988	MOUSE13503	AMPFI_17891
OG0001989	MOUSE01911, MOUSE01910, MOUSE01908, MOUSE17252	AMPFI_13109
OG0001990	MOUSE28277, MOUSE28278, MOUSE28274, MOUSE28280, MOUSE28279	AMPFI_22626, AMPFI_02181
OG0001992	MOUSE18239, MOUSE18240, MOUSE27555	AMPFI_09449
OG0001993	MOUSE40329	AMPFI_02374
OG0001994	MOUSE37537, MOUSE04718, MOUSE04715, MOUSE04716, MOUSE04717	AMPFI_17060
OG0001996	MOUSE07643	AMPFI_15289
OG0001998	MOUSE32621, MOUSE32624, MOUSE32622, MOUSE32623, MOUSE46491, MOUSE46493, MOUSE46492	AMPFI_11941
OG0002001	MOUSE02426, MOUSE02425	AMPFI_02709
OG0002002	MOUSE23079, MOUSE45110, MOUSE45111	AMPFI_00081
OG0002003	MOUSE27809, MOUSE27810, MOUSE27518, MOUSE27519, MOUSE27517	AMPFI_24835
OG0002004	MOUSE30364, MOUSE30363, MOUSE30362, MOUSE30361	AMPFI_21797
OG0002005	MOUSE21103, MOUSE47804	AMPFI_08128
OG0002006	MOUSE05502, MOUSE05503	AMPFI_06516
OG0002007	MOUSE31419, MOUSE31421, MOUSE31420, MOUSE31418, MOUSE11029, MOUSE11028	AMPFI_11296
OG0002008	MOUSE21155, MOUSE21154, MOUSE36938, MOUSE36937, MOUSE36934, MOUSE36936, MOUSE36935, MOUSE36933, MOUSE36939	AMPFI_06546
OG0002009	MOUSE08847, MOUSE08846	AMPFI_13652
OG0002011	MOUSE28931, MOUSE12369, MOUSE12370, MOUSE12374, MOUSE12373, MOUSE12372, MOUSE12371	AMPFI_05538
OG0002012	MOUSE20563, MOUSE02726	AMPFI_22305
OG0002014	MOUSE06915, MOUSE06916, MOUSE06919, MOUSE06920, MOUSE06922, MOUSE06917, MOUSE06918, MOUSE31211, MOUSE31210, MOUSE31209, MOUSE31208, MOUSE10913, MOUSE10914, MOUSE10915	AMPFI_21176, AMPFI_02559
OG0002015	MOUSE16983	AMPFI_07020
OG0002016	MOUSE36909, MOUSE36907, MOUSE36906, MOUSE36908, MOUSE03360, MOUSE03361, MOUSE03359, MOUSE41158, MOUSE41157, MOUSE41156	AMPFI_07033
OG0002017	MOUSE34862, MOUSE34861, MOUSE41379, MOUSE41380, MOUSE52307, MOUSE52306	AMPFI_20559
OG0002018	MOUSE48720, MOUSE13046, MOUSE19410	AMPFI_23650
OG0002019	MOUSE13302	AMPFI_13164
OG0002019	MOUSE13301, MOUSE13304, MOUSE05562, MOUSE05561, MOUSE05558, MOUSE05559, MOUSE05560	AMPFI_11037
OG0002020	MOUSE03156, MOUSE21293, MOUSE21292	AMPFI_07498
OG0002022	MOUSE23898	AMPFI_16019
OG0002023	MOUSE43134, MOUSE43133, MOUSE43135, MOUSE20426, MOUSE24527, MOUSE24530	AMPFI_10310, AMPFI_25831
OG0002024	MOUSE23929, MOUSE23928, MOUSE23931, MOUSE23935, MOUSE23934, MOUSE23933, MOUSE23932, MOUSE25882, MOUSE25883, MOUSE25885, MOUSE25884	AMPFI_12404
OG0002025	MOUSE46172	AMPFI_15837
OG0002025	MOUSE46171, MOUSE46173	AMPFI_05377
OG0002026	MOUSE54721, MOUSE54720, MOUSE47746, MOUSE47747	AMPFI_00510, AMPFI_07639
OG0002027	MOUSE54729, MOUSE54728, MOUSE12849, MOUSE12847, MOUSE12848, MOUSE29437	AMPFI_12845
OG0002028	MOUSE28064, MOUSE28063	AMPFI_05317
OG0002029	MOUSE17396, MOUSE17397, MOUSE17395, MOUSE17394	AMPFI_14294
OG0002030	MOUSE33204, MOUSE50335, MOUSE50337, MOUSE50336, MOUSE48615, MOUSE20826	AMPFI_02627
OG0002031	MOUSE05700, MOUSE05698, MOUSE05705, MOUSE05706, MOUSE05703, MOUSE05701, MOUSE05707, MOUSE05704, MOUSE05702, MOUSE05699, MOUSE35279	AMPFI_08223
OG0002032	MOUSE50992, MOUSE50993	AMPFI_07992
OG0002033	MOUSE02423	AMPFI_21670
OG0002033	MOUSE53103, MOUSE05338	AMPFI_03570
OG0002034	MOUSE09994, MOUSE09997	AMPFI_21516
OG0002035	MOUSE33255, MOUSE33259, MOUSE33260, MOUSE33258, MOUSE10551, MOUSE10553, MOUSE10554	AMPFI_01549
OG0002036	MOUSE07028, MOUSE07029, MOUSE07027, MOUSE42738, MOUSE42737	AMPFI_17675
OG0002038	MOUSE37122	AMPFI_23092
OG0002039	MOUSE19440, MOUSE00898, MOUSE00897, MOUSE48293, MOUSE48294, MOUSE48295, MOUSE48296, MOUSE48297, MOUSE26548	AMPFI_17657
OG0002042	MOUSE00895, MOUSE00894, MOUSE00893, MOUSE00890	AMPFI_06985
OG0002043	MOUSE34379, MOUSE21497, MOUSE21495, MOUSE21494, MOUSE21492, MOUSE21498, MOUSE21496, MOUSE21493	AMPFI_11574
OG0002044	MOUSE10859, MOUSE10860	AMPFI_12742, AMPFI_20577
OG0002057	MOUSE09785, MOUSE09786, MOUSE09783, MOUSE09782, MOUSE09781, MOUSE09784	AMPFI_07261, AMPFI_19509
OG0002059	MOUSE47445, MOUSE47444, MOUSE47441, MOUSE47442, MOUSE47440, MOUSE47443, MOUSE37113, MOUSE37112, MOUSE37114, MOUSE37111, MOUSE37110	AMPFI_12396
OG0002060	MOUSE03073, MOUSE07888, MOUSE07889, MOUSE03075, MOUSE03076, MOUSE03072, MOUSE03074	AMPFI_08802
OG0002061	MOUSE48023	AMPFI_12327
OG0002062	MOUSE51397, MOUSE51398, MOUSE48678	AMPFI_20199
OG0002063	MOUSE32438	AMPFI_24725
OG0002063	MOUSE03566	AMPFI_08059
OG0002064	MOUSE49906, MOUSE49707	AMPFI_02057
OG0002064	MOUSE18636, MOUSE18635, MOUSE07468	AMPFI_04113
OG0002066	MOUSE06719, MOUSE13655, MOUSE13654	AMPFI_11746
OG0002067	MOUSE15032, MOUSE15033	AMPFI_16394
OG0002068	MOUSE08130, MOUSE08131	AMPFI_16266
OG0002068	MOUSE07189, MOUSE07190, MOUSE07187, MOUSE08132, MOUSE07188, MOUSE42750, MOUSE42749	AMPFI_21310
OG0002069	MOUSE28478, MOUSE28477	AMPFI_18734
OG0002070	MOUSE31406, MOUSE31407, MOUSE31405, MOUSE25841, MOUSE25840	AMPFI_23708
OG0002072	MOUSE17001, MOUSE16997, MOUSE17002, MOUSE16998, MOUSE17000, MOUSE16999	AMPFI_20520
OG0002072	MOUSE17003	AMPFI_00894, AMPFI_22281
OG0002073	MOUSE19174, MOUSE52965, MOUSE52962, MOUSE52964, MOUSE27918, MOUSE27919	AMPFI_25365
OG0002074	MOUSE39385, MOUSE39384	AMPFI_01458
OG0002074	MOUSE17691	AMPFI_04542
OG0002076	MOUSE02520, MOUSE02519, MOUSE02521, MOUSE52995, MOUSE52996, MOUSE52994, MOUSE52993	AMPFI_24244
OG0002077	MOUSE05294, MOUSE05295, MOUSE25091, MOUSE25093, MOUSE25092	AMPFI_10995
OG0002078	MOUSE05885, MOUSE05884, MOUSE05886	AMPFI_16293
OG0002080	MOUSE37386, MOUSE04894	AMPFI_00131, AMPFI_15363
OG0002081	MOUSE13034	AMPFI_06780
OG0002081	MOUSE13036, MOUSE13035	AMPFI_16238
OG0002085	MOUSE20147, MOUSE20144, MOUSE20151, MOUSE20143, MOUSE20148, MOUSE20152, MOUSE20145, MOUSE20149, MOUSE20146, MOUSE20153, MOUSE03063, MOUSE03062, MOUSE07901, MOUSE07902	AMPFI_25343
OG0002086	MOUSE27692, MOUSE27694, MOUSE27695, MOUSE27691, MOUSE27696, MOUSE29306, MOUSE27693, MOUSE17500, MOUSE17495, MOUSE17496, MOUSE17497, MOUSE17499	AMPFI_07571
OG0002087	MOUSE25833, MOUSE25831	AMPFI_07836
OG0002088	MOUSE47025, MOUSE47028, MOUSE47027, MOUSE47029, MOUSE47030, MOUSE47026	AMPFI_07147
OG0002088	MOUSE44086	AMPFI_24909
OG0002089	MOUSE24176, MOUSE24177, MOUSE24174, MOUSE24175	AMPFI_25949, AMPFI_09022, AMPFI_10558, AMPFI_01974
OG0002090	MOUSE17662, MOUSE17663, MOUSE17664, MOUSE17659, MOUSE17658, MOUSE17656, MOUSE17657	AMPFI_10383
OG0002091	MOUSE38268, MOUSE46263, MOUSE38267, MOUSE38266, MOUSE46260, MOUSE46261, MOUSE46259, MOUSE46262, MOUSE46258	AMPFI_11243
OG0002093	MOUSE18327, MOUSE18329, MOUSE18330, MOUSE18328, MOUSE18326, MOUSE18333, MOUSE18334, MOUSE18332, MOUSE18331	AMPFI_22177
OG0002094	MOUSE52558, MOUSE52554, MOUSE52555, MOUSE52553, MOUSE52560, MOUSE52557, MOUSE52556	AMPFI_06144
OG0002096	MOUSE37578, MOUSE37577	AMPFI_21126
OG0002097	MOUSE15657, MOUSE54499, MOUSE54500	AMPFI_09945
OG0002098	MOUSE45236, MOUSE45237, MOUSE45238	AMPFI_07697
OG0002099	MOUSE28563, MOUSE28564, MOUSE28565, MOUSE28567	AMPFI_11854
OG0002101	MOUSE33077	AMPFI_12592, AMPFI_10537
OG0002102	MOUSE52405, MOUSE52406, MOUSE52398, MOUSE52400, MOUSE52401, MOUSE55074, MOUSE55075, MOUSE55077, MOUSE55076, MOUSE55078, MOUSE50142, MOUSE50143	AMPFI_10163
OG0002103	MOUSE20414, MOUSE20410, MOUSE20412, MOUSE20409, MOUSE54925, MOUSE54926, MOUSE54896, MOUSE54898, MOUSE54897, MOUSE54910, MOUSE54909	AMPFI_02167
OG0002104	MOUSE48998, MOUSE48996, MOUSE48997, MOUSE48995	AMPFI_09366, AMPFI_09367
OG0002105	MOUSE47020, MOUSE47023, MOUSE47022, MOUSE47021, MOUSE47017, MOUSE47019, MOUSE41993, MOUSE47024, MOUSE47018	AMPFI_11643
OG0002106	MOUSE17554, MOUSE17555	AMPFI_23682
OG0002107	MOUSE46729	AMPFI_02795
OG0002108	MOUSE03039, MOUSE03038, MOUSE03040, MOUSE38597, MOUSE08045, MOUSE08046, MOUSE08053, MOUSE08047, MOUSE08052	AMPFI_14729
OG0002109	MOUSE09401, MOUSE54523, MOUSE53819, MOUSE53827, MOUSE53828, MOUSE53814, MOUSE53810, MOUSE53804, MOUSE53808, MOUSE54234, MOUSE55196, MOUSE55597, MOUSE55593, MOUSE55486, MOUSE55495, MOUSE55494, MOUSE55542, MOUSE55488, MOUSE55502, MOUSE55479, MOUSE55482, MOUSE55503, MOUSE55506, MOUSE55491, MOUSE55474, MOUSE55451, MOUSE55460, MOUSE55455, MOUSE55458, MOUSE55476, MOUSE55490	AMPFI_02035
OG0002110	MOUSE45379, MOUSE45378, MOUSE41823, MOUSE45375, MOUSE45376, MOUSE45377, MOUSE45316, MOUSE45315, MOUSE45314	AMPFI_17016
OG0002122	MOUSE44479	AMPFI_14982, AMPFI_20626
OG0002124	MOUSE32619, MOUSE32618	AMPFI_11396, AMPFI_17930
OG0002125	MOUSE53589, MOUSE53590	AMPFI_14988
OG0002125	MOUSE14427, MOUSE14426	AMPFI_19443, AMPFI_19550
OG0002127	MOUSE23127, MOUSE23128, MOUSE23129	AMPFI_02742, AMPFI_09138
OG0002128	MOUSE53685, MOUSE53687, MOUSE53688, MOUSE53686	AMPFI_00023
OG0002129	MOUSE45080, MOUSE45079, MOUSE54406, MOUSE54408, MOUSE54407, MOUSE48748, MOUSE48749	AMPFI_19463
OG0002131	MOUSE09756, MOUSE09757	AMPFI_11577
OG0002134	MOUSE49717, MOUSE49716, MOUSE32089, MOUSE32087, MOUSE32088, MOUSE32086, MOUSE32090	AMPFI_05803
OG0002135	MOUSE30938, MOUSE30939, MOUSE00694, MOUSE00693, MOUSE00692	AMPFI_21688
OG0002136	MOUSE19600, MOUSE31584, MOUSE31583, MOUSE21135, MOUSE21132, MOUSE21133, MOUSE21134	AMPFI_16117
OG0002137	MOUSE18711, MOUSE18712	AMPFI_24466
OG0002138	MOUSE01905, MOUSE01904, MOUSE01903	AMPFI_24662
OG0002139	MOUSE24532, MOUSE24533, MOUSE08230	AMPFI_09567
OG0002140	MOUSE00246, MOUSE00245	AMPFI_07045
OG0002141	MOUSE13013	AMPFI_23374, AMPFI_22738
OG0002141	MOUSE13011, MOUSE13010, MOUSE13014, MOUSE13012	AMPFI_24291
OG0002142	MOUSE51754, MOUSE51753, MOUSE51751, MOUSE51752, MOUSE01555, MOUSE01557, MOUSE01556, MOUSE01558, MOUSE01559, MOUSE30627, MOUSE30630, MOUSE30628, MOUSE01560	AMPFI_05160
OG0002144	MOUSE46268, MOUSE46272, MOUSE46269, MOUSE46270, MOUSE46273, MOUSE37668, MOUSE37669, MOUSE37671, MOUSE37670, MOUSE37667	AMPFI_05043
OG0002146	MOUSE52841, MOUSE39181, MOUSE39182, MOUSE39180, MOUSE52839, MOUSE52840, MOUSE39184	AMPFI_05844
OG0002147	MOUSE41378, MOUSE41377, MOUSE41376	AMPFI_03644, AMPFI_12841
OG0002148	MOUSE27469	AMPFI_23168
OG0002148	MOUSE03114, MOUSE03113	AMPFI_13637
OG0002149	MOUSE05744, MOUSE25166, MOUSE25171, MOUSE25168, MOUSE25170, MOUSE25169, MOUSE25165, MOUSE25164, MOUSE25167, MOUSE25163	AMPFI_04102
OG0002150	MOUSE44820, MOUSE18524	AMPFI_15348
OG0002151	MOUSE06320, MOUSE06321	AMPFI_09038
OG0002152	MOUSE17241, MOUSE17240, MOUSE17239, MOUSE17238	AMPFI_09776
OG0002153	MOUSE19235	AMPFI_20986
OG0002153	MOUSE19244	AMPFI_08033
OG0002154	MOUSE03163, MOUSE03164, MOUSE12835, MOUSE12834, MOUSE21197, MOUSE21198, MOUSE21200, MOUSE21199, MOUSE21201, MOUSE21196, MOUSE47334	AMPFI_08694
OG0002155	MOUSE38014	AMPFI_11503
OG0002155	MOUSE40891, MOUSE40892, MOUSE40893	AMPFI_20890
OG0002156	MOUSE48218, MOUSE48219, MOUSE48217	AMPFI_05384
OG0002157	MOUSE38584, MOUSE38583	AMPFI_16160
OG0002158	MOUSE09191	AMPFI_18914
OG0002159	MOUSE44407	AMPFI_24442
OG0002160	MOUSE54347, MOUSE07191, MOUSE54345, MOUSE51210, MOUSE54346	AMPFI_14776
OG0002161	MOUSE02915, MOUSE02914, MOUSE05360, MOUSE05359, MOUSE26291, MOUSE26292	AMPFI_11380, AMPFI_19022
OG0002162	MOUSE24184, MOUSE24183, MOUSE24182, MOUSE25738	AMPFI_21129
OG0002166	MOUSE37785, MOUSE38261, MOUSE38260, MOUSE38262, MOUSE46516, MOUSE46517	AMPFI_10950
OG0002167	MOUSE02861, MOUSE19225, MOUSE47991, MOUSE47990	AMPFI_05378
OG0002168	MOUSE13726, MOUSE13725	AMPFI_24771
OG0002168	MOUSE40358, MOUSE40357	AMPFI_10928
OG0002169	MOUSE40487, MOUSE20963	AMPFI_21144
OG0002170	MOUSE19547	AMPFI_23281
OG0002170	MOUSE42281, MOUSE42282	AMPFI_07669
OG0002171	MOUSE28471, MOUSE28467, MOUSE28466, MOUSE28468, MOUSE28472	AMPFI_09465
OG0002172	MOUSE47319, MOUSE47320, MOUSE15799, MOUSE15798	AMPFI_10541
OG0002173	MOUSE30416, MOUSE30415, MOUSE51352, MOUSE51351, MOUSE51350, MOUSE41799, MOUSE41800	AMPFI_08338
OG0002174	MOUSE14121, MOUSE14119, MOUSE14120, MOUSE14122	AMPFI_13968
OG0002174	MOUSE27720, MOUSE27721	AMPFI_07751
OG0002175	MOUSE25597, MOUSE25595, MOUSE25596, MOUSE25598	AMPFI_25478, AMPFI_12062
OG0002176	MOUSE27199, MOUSE27198	AMPFI_10909
OG0002177	MOUSE43267, MOUSE43269, MOUSE43268, MOUSE43270, MOUSE00008, MOUSE00007, MOUSE00006, MOUSE07397, MOUSE07396	AMPFI_19453, AMPFI_17863
OG0002178	MOUSE17652, MOUSE17653, MOUSE17654, MOUSE17655	AMPFI_03485
OG0002179	MOUSE18348, MOUSE18349	AMPFI_15916
OG0002182	MOUSE39072, MOUSE39068, MOUSE31068, MOUSE31072, MOUSE31070, MOUSE31069, MOUSE31073, MOUSE39065, MOUSE39062, MOUSE39061, MOUSE39064, MOUSE39071, MOUSE39070, MOUSE39069	AMPFI_12302
