Orthogroup	MOUSE	APOSC_ok
OG0001728	MOUSE51318, MOUSE51319, MOUSE51320, MOUSE51317, MOUSE19476, MOUSE19477	APOSC_21719
OG0001729	MOUSE06905, MOUSE06904, MOUSE52860, MOUSE52861, MOUSE52862	APOSC_16535
OG0001730	MOUSE33438, MOUSE33440, MOUSE33439, MOUSE33441, MOUSE33442, MOUSE33436, MOUSE33437, MOUSE48659, MOUSE48658, MOUSE48657	APOSC_18068, APOSC_18069
OG0001731	MOUSE17256, MOUSE17255, MOUSE17254, MOUSE01923, MOUSE01922, MOUSE01937, MOUSE01935, MOUSE01936, MOUSE01920, MOUSE01925, MOUSE01924, MOUSE01926, MOUSE01932, MOUSE01918, MOUSE01919, MOUSE01916, MOUSE01913, MOUSE01930, MOUSE01929, MOUSE01921, MOUSE01931	APOSC_12384
OG0001732	MOUSE52279, MOUSE47617, MOUSE47618, MOUSE47614, MOUSE47613, MOUSE52281, MOUSE52276, MOUSE52275, MOUSE52283, MOUSE52277, MOUSE52274, MOUSE52282	APOSC_07953
OG0001733	MOUSE40420, MOUSE40422, MOUSE40416, MOUSE40419, MOUSE40417	APOSC_23430, APOSC_24440, APOSC_23429
OG0001735	MOUSE26398, MOUSE05814, MOUSE05817, MOUSE05816, MOUSE05820, MOUSE05815	APOSC_28608
OG0001736	MOUSE49479, MOUSE19922, MOUSE19924, MOUSE19923	APOSC_19300
OG0001737	MOUSE16290, MOUSE00219	APOSC_05684
OG0001738	MOUSE46957, MOUSE46955, MOUSE46956, MOUSE01783, MOUSE01781, MOUSE01782	APOSC_01320
OG0001739	MOUSE02157, MOUSE02158, MOUSE02159, MOUSE02156, MOUSE47272, MOUSE47271, MOUSE47270	APOSC_04485
OG0001740	MOUSE17262, MOUSE17261, MOUSE45832, MOUSE45831, MOUSE45833, MOUSE14323, MOUSE14320, MOUSE14322, MOUSE14321	APOSC_10598
OG0001743	MOUSE25554, MOUSE25555, MOUSE25557, MOUSE25556, MOUSE25558	APOSC_24356
OG0001744	MOUSE35574, MOUSE22555, MOUSE14641	APOSC_15916
OG0001746	MOUSE45899, MOUSE45897, MOUSE14340	APOSC_21933
OG0001747	MOUSE22754, MOUSE24096, MOUSE24098, MOUSE24097	APOSC_26846
OG0001748	MOUSE21025, MOUSE21019, MOUSE21026, MOUSE21023, MOUSE21024, MOUSE21022, MOUSE21018, MOUSE21017, MOUSE21020, MOUSE21021, MOUSE12796, MOUSE12797, MOUSE12795	APOSC_01934
OG0001752	MOUSE18451, MOUSE18449, MOUSE18452, MOUSE18448, MOUSE18444, MOUSE51870, MOUSE51869, MOUSE51867, MOUSE51868	APOSC_04409, APOSC_04410
OG0001754	MOUSE52153, MOUSE52154, MOUSE45003, MOUSE19781	APOSC_02170
OG0001755	MOUSE27182, MOUSE27181, MOUSE27180	APOSC_20267
OG0001755	MOUSE51232	APOSC_01191
OG0001756	MOUSE21187	APOSC_02548
OG0001756	MOUSE47775, MOUSE47774	APOSC_08277
OG0001757	MOUSE24680, MOUSE24681, MOUSE24679, MOUSE24682, MOUSE07139, MOUSE07138, MOUSE07153, MOUSE07152, MOUSE07145, MOUSE07146, MOUSE07151, MOUSE07142, MOUSE07140, MOUSE07149, MOUSE07141, MOUSE07150, MOUSE07148, MOUSE07154, MOUSE07147, MOUSE07143, MOUSE07144	APOSC_19638, APOSC_19639, APOSC_19637
OG0001758	MOUSE04665, MOUSE04666, MOUSE04668, MOUSE04664, MOUSE04667	APOSC_09164, APOSC_17525
OG0001759	MOUSE32537, MOUSE36569, MOUSE36568	APOSC_12532
OG0001760	MOUSE02270, MOUSE02276, MOUSE02272, MOUSE02273, MOUSE02275, MOUSE02271, MOUSE02269, MOUSE02268, MOUSE02274, MOUSE02279, MOUSE02277, MOUSE02280, MOUSE02278	APOSC_18230, APOSC_18231, APOSC_26933
OG0001768	MOUSE51640	APOSC_09186
OG0001768	MOUSE19454, MOUSE03095, MOUSE18421	APOSC_17892
OG0001769	MOUSE21351, MOUSE21353, MOUSE21352	APOSC_25926
OG0001769	MOUSE07446, MOUSE07447, MOUSE07444	APOSC_03841
OG0001770	MOUSE21951, MOUSE21948, MOUSE54992, MOUSE03364, MOUSE03365, MOUSE48766, MOUSE48765	APOSC_21836, APOSC_21835
OG0001772	MOUSE24688, MOUSE24687, MOUSE08074	APOSC_23516, APOSC_23515
OG0001774	MOUSE27852	APOSC_20306
OG0001774	MOUSE54272, MOUSE44450	APOSC_14597
OG0001775	MOUSE01603	APOSC_26681, APOSC_26577
OG0001778	MOUSE12294, MOUSE12291, MOUSE12290, MOUSE12287, MOUSE12285, MOUSE12286, MOUSE12289, MOUSE12288, MOUSE12292, MOUSE12295	APOSC_15463, APOSC_15462
OG0001780	MOUSE15319, MOUSE15316, MOUSE15317, MOUSE15318	APOSC_18675
OG0001781	MOUSE05639, MOUSE05640	APOSC_12405
OG0001781	MOUSE17844	APOSC_25815
OG0001782	MOUSE18513, MOUSE18512	APOSC_24182
OG0001782	MOUSE10999, MOUSE10996, MOUSE10997, MOUSE10998, MOUSE10995	APOSC_15653
OG0001783	MOUSE16905, MOUSE16907, MOUSE16901, MOUSE16906, MOUSE16908	APOSC_07401
OG0001785	MOUSE13134	APOSC_05920
OG0001787	MOUSE16363, MOUSE16364, MOUSE18093, MOUSE18092, MOUSE34354, MOUSE34355, MOUSE34353	APOSC_00374
OG0001788	MOUSE06638, MOUSE06640, MOUSE06641, MOUSE06639	APOSC_12912
OG0001789	MOUSE37319, MOUSE04625, MOUSE04624, MOUSE04626, MOUSE04627, MOUSE04628, MOUSE04622, MOUSE04629, MOUSE04632, MOUSE04633, MOUSE04634, MOUSE04636, MOUSE04630, MOUSE04635	APOSC_28424, APOSC_28423
OG0001790	MOUSE43088, MOUSE43089	APOSC_02096
OG0001792	MOUSE25538	APOSC_04470
OG0001792	MOUSE48452, MOUSE48453	APOSC_10659
OG0001793	MOUSE53160	APOSC_11265
OG0001793	MOUSE50653	APOSC_12986, APOSC_12985
OG0001798	MOUSE01640, MOUSE01643, MOUSE01641, MOUSE01642, MOUSE51381, MOUSE51383, MOUSE51384	APOSC_22877, APOSC_16632
OG0001799	MOUSE04333, MOUSE04334, MOUSE37887, MOUSE37886, MOUSE37885, MOUSE20014	APOSC_18784
OG0001800	MOUSE40725, MOUSE40724, MOUSE23456, MOUSE01755	APOSC_07734
OG0001801	MOUSE31116, MOUSE31118, MOUSE45815, MOUSE45814, MOUSE39454, MOUSE39455, MOUSE31002, MOUSE31001, MOUSE31117	APOSC_13558
OG0001802	MOUSE14990, MOUSE14992, MOUSE14991, MOUSE14993	APOSC_09334
OG0001803	MOUSE40588, MOUSE40590, MOUSE40589, MOUSE40587, MOUSE36891, MOUSE36892, MOUSE11476, MOUSE11483	APOSC_06963, APOSC_23320
OG0001804	MOUSE04574, MOUSE04572, MOUSE04571, MOUSE04570, MOUSE04575, MOUSE04573, MOUSE01050, MOUSE01051, MOUSE01049	APOSC_17841
OG0001805	MOUSE02149, MOUSE44430, MOUSE44431, MOUSE02150	APOSC_14981
OG0001806	MOUSE39241, MOUSE39238, MOUSE39239, MOUSE39237, MOUSE39246, MOUSE39242, MOUSE31161, MOUSE39240, MOUSE28357, MOUSE39247, MOUSE39248, MOUSE39245, MOUSE31163, MOUSE31162	APOSC_02173
OG0001807	MOUSE05508	APOSC_17157, APOSC_17156
OG0001808	MOUSE37157, MOUSE37153, MOUSE37152, MOUSE37156, MOUSE33210, MOUSE33212, MOUSE33214, MOUSE33211, MOUSE33213	APOSC_21460
OG0001809	MOUSE23989, MOUSE23990, MOUSE23988, MOUSE23992	APOSC_18192
OG0001810	MOUSE38994, MOUSE38992, MOUSE38989, MOUSE38997, MOUSE38996, MOUSE38991, MOUSE38990, MOUSE22263, MOUSE22262, MOUSE38995, MOUSE38993	APOSC_01275, APOSC_17059
OG0001812	MOUSE50710, MOUSE50707, MOUSE50709, MOUSE50706, MOUSE50708	APOSC_02813, APOSC_20651, APOSC_20650, APOSC_17159, APOSC_17160, APOSC_08109
OG0001813	MOUSE48555, MOUSE48552, MOUSE48556, MOUSE10387, MOUSE10388, MOUSE27588, MOUSE27589	APOSC_04662
OG0001814	MOUSE05495, MOUSE05496, MOUSE05498, MOUSE05497, MOUSE39915, MOUSE39914, MOUSE39918	APOSC_06810
OG0001816	MOUSE10461, MOUSE10460, MOUSE10462, MOUSE10463	APOSC_20034, APOSC_13559
OG0001817	MOUSE46237, MOUSE46235, MOUSE42290, MOUSE42292, MOUSE42291, MOUSE42293, MOUSE42294	APOSC_02897
OG0001818	MOUSE08126, MOUSE18122	APOSC_28601, APOSC_28600, APOSC_28602, APOSC_18594
OG0001819	MOUSE02896, MOUSE02893, MOUSE02895, MOUSE02894, MOUSE02892, MOUSE26225, MOUSE26224, MOUSE26223	APOSC_10403
OG0001820	MOUSE39944, MOUSE39979, MOUSE39980, MOUSE00899, MOUSE00900	APOSC_05874
OG0001821	MOUSE14101, MOUSE14102	APOSC_23412, APOSC_15833, APOSC_06619, APOSC_05524
OG0001822	MOUSE14303, MOUSE14304, MOUSE14305	APOSC_02285
OG0001823	MOUSE32903, MOUSE32902, MOUSE32901	APOSC_21506
OG0001825	MOUSE21706, MOUSE13716, MOUSE21707, MOUSE21713, MOUSE21708, MOUSE21710, MOUSE21712, MOUSE21709, MOUSE21711	APOSC_10436
OG0001826	MOUSE22679, MOUSE22677, MOUSE22678, MOUSE55040, MOUSE55041	APOSC_12940
OG0001827	MOUSE25615, MOUSE25620, MOUSE25619, MOUSE25616, MOUSE25617, MOUSE25618, MOUSE25622, MOUSE25621, MOUSE25623	APOSC_01013
OG0001829	MOUSE49227, MOUSE49228, MOUSE49681, MOUSE49682, MOUSE49683	APOSC_07372
OG0001830	MOUSE18946, MOUSE06747, MOUSE06746, MOUSE06745	APOSC_05587
OG0001831	MOUSE17110, MOUSE17114, MOUSE04759, MOUSE04760, MOUSE04757, MOUSE04758, MOUSE04761	APOSC_23596
OG0001832	MOUSE25462, MOUSE25464, MOUSE25463	APOSC_14000
OG0001834	MOUSE22290, MOUSE22293, MOUSE22291, MOUSE22292, MOUSE22289, MOUSE25146	APOSC_01951
OG0001846	MOUSE28184, MOUSE06622, MOUSE06623, MOUSE28185	APOSC_12218
OG0001848	MOUSE18885	APOSC_13758
OG0001848	MOUSE20448	APOSC_27924
OG0001849	MOUSE02565, MOUSE02564, MOUSE20738, MOUSE02566	APOSC_13748
OG0001851	MOUSE52487, MOUSE52484, MOUSE52485, MOUSE52489	APOSC_16345, APOSC_26158, APOSC_16346, APOSC_26159, APOSC_18047
OG0001852	MOUSE02334, MOUSE02333, MOUSE52787, MOUSE52789, MOUSE52790, MOUSE52791, MOUSE52788	APOSC_08845
OG0001853	MOUSE13937, MOUSE28203	APOSC_26386, APOSC_12727
OG0001854	MOUSE14913, MOUSE14910, MOUSE14911, MOUSE14909, MOUSE14912	APOSC_13434, APOSC_13433
OG0001856	MOUSE38674, MOUSE06385, MOUSE06384	APOSC_27477, APOSC_27475, APOSC_27474, APOSC_27476, APOSC_27473
OG0001857	MOUSE13677, MOUSE06586, MOUSE06585, MOUSE13679, MOUSE13680, MOUSE13676, MOUSE13675	APOSC_18896
OG0001858	MOUSE02854, MOUSE02853, MOUSE02855	APOSC_14841
OG0001861	MOUSE24714	APOSC_06627
OG0001862	MOUSE47356, MOUSE47355, MOUSE30171, MOUSE44636	APOSC_00024
OG0001864	MOUSE18964, MOUSE18963, MOUSE29120	APOSC_12878, APOSC_12877
OG0001865	MOUSE03470, MOUSE29668, MOUSE29666, MOUSE29669, MOUSE29667, MOUSE38857, MOUSE38859, MOUSE38858	APOSC_27858
OG0001866	MOUSE16525	APOSC_28306
OG0001866	MOUSE16527, MOUSE16533, MOUSE16523, MOUSE16528, MOUSE16524, MOUSE16526, MOUSE16529, MOUSE16532, MOUSE16536, MOUSE16537, MOUSE16534, MOUSE16531, MOUSE16535, MOUSE16530, MOUSE16283, MOUSE16278, MOUSE16280, MOUSE16277	APOSC_28307
OG0001867	MOUSE38486, MOUSE38488, MOUSE05986, MOUSE05985	APOSC_02450
OG0001868	MOUSE12397, MOUSE12398, MOUSE12399	APOSC_04463, APOSC_03093, APOSC_05913, APOSC_19421, APOSC_10355
OG0001869	MOUSE34831, MOUSE34829, MOUSE34830, MOUSE34828	APOSC_08609
OG0001870	MOUSE13748, MOUSE13747, MOUSE34101, MOUSE21733	APOSC_28584, APOSC_28583
OG0001871	MOUSE38822, MOUSE38821, MOUSE38817, MOUSE38818, MOUSE38820, MOUSE38815, MOUSE48077, MOUSE38819	APOSC_05233
OG0001872	MOUSE53450	APOSC_25675
OG0001873	MOUSE18632, MOUSE18633	APOSC_24589, APOSC_02615, APOSC_02614
OG0001874	MOUSE16013	APOSC_27397
OG0001875	MOUSE26424	APOSC_28674
OG0001875	MOUSE31667, MOUSE31669	APOSC_02272
OG0001876	MOUSE06826, MOUSE06823, MOUSE06825, MOUSE06824	APOSC_01394
OG0001877	MOUSE07737, MOUSE07735, MOUSE07736, MOUSE18147, MOUSE18149, MOUSE18148, MOUSE18150, MOUSE18146, MOUSE24606	APOSC_00171
OG0001878	MOUSE38891, MOUSE38890, MOUSE38892, MOUSE54571, MOUSE48040, MOUSE48041, MOUSE48042	APOSC_07100
OG0001879	MOUSE37569	APOSC_04307
OG0001879	MOUSE41809	APOSC_23988
OG0001881	MOUSE41966, MOUSE41965, MOUSE41963, MOUSE41961, MOUSE41964, MOUSE41962, MOUSE41960, MOUSE45953, MOUSE45950, MOUSE45948, MOUSE45951, MOUSE45949, MOUSE45952, MOUSE23534, MOUSE23535	APOSC_14037
OG0001882	MOUSE05194, MOUSE05195, MOUSE26369, MOUSE26370	APOSC_05527, APOSC_20571
OG0001883	MOUSE46143, MOUSE06117, MOUSE14053, MOUSE06114, MOUSE06116, MOUSE06115	APOSC_24533
OG0001884	MOUSE29275, MOUSE29274, MOUSE28631, MOUSE28632, MOUSE28630, MOUSE28633	APOSC_19753
OG0001886	MOUSE25611, MOUSE25612, MOUSE25613, MOUSE31720, MOUSE31721, MOUSE31719	APOSC_24954
OG0001887	MOUSE19400, MOUSE13026, MOUSE55191, MOUSE36387, MOUSE36388	APOSC_12244
OG0001889	MOUSE06075, MOUSE16966, MOUSE16965	APOSC_07984, APOSC_23028
OG0001890	MOUSE39429, MOUSE39430, MOUSE39432, MOUSE39431, MOUSE31023, MOUSE31022, MOUSE31024, MOUSE27225, MOUSE27226	APOSC_08626
OG0001892	MOUSE15825, MOUSE15826, MOUSE00616, MOUSE00614, MOUSE00615	APOSC_04212
OG0001893	MOUSE17637, MOUSE17638, MOUSE17639, MOUSE17635, MOUSE17636	APOSC_28513, APOSC_28512
OG0001894	MOUSE03152, MOUSE21288, MOUSE21287	APOSC_00243, APOSC_00244
OG0001895	MOUSE28966	APOSC_15357
OG0001896	MOUSE25495, MOUSE25494, MOUSE24198, MOUSE24197	APOSC_29153, APOSC_29152, APOSC_29154
OG0001897	MOUSE30391, MOUSE30394, MOUSE30395, MOUSE30390, MOUSE30393, MOUSE30396, MOUSE30392, MOUSE01330, MOUSE09404, MOUSE09405, MOUSE27707, MOUSE27706	APOSC_27280, APOSC_27281, APOSC_27279
OG0001898	MOUSE43447, MOUSE43446, MOUSE43448	APOSC_22780
OG0001899	MOUSE07168, MOUSE07171	APOSC_20089
OG0001900	MOUSE40421, MOUSE40418	APOSC_23428
OG0001900	MOUSE43440	APOSC_09065, APOSC_09064, APOSC_09066
OG0001901	MOUSE30108, MOUSE30107, MOUSE30106, MOUSE30105	APOSC_00350
OG0001901	MOUSE45658, MOUSE45663, MOUSE45661, MOUSE45664, MOUSE45662	APOSC_00351
OG0001903	MOUSE16576, MOUSE16560	APOSC_14862, APOSC_01387
OG0001913	MOUSE44796, MOUSE44795, MOUSE44798, MOUSE44799, MOUSE44801, MOUSE44800, MOUSE44797, MOUSE44793, MOUSE44794	APOSC_27752, APOSC_27753, APOSC_27754
OG0001914	MOUSE16633	APOSC_20774
OG0001914	MOUSE15125	APOSC_13874
OG0001915	MOUSE19458, MOUSE55245, MOUSE07778, MOUSE07770, MOUSE07771, MOUSE07804, MOUSE07795, MOUSE07796, MOUSE07782, MOUSE07793, MOUSE07794, MOUSE07775, MOUSE07779, MOUSE07783, MOUSE07806, MOUSE07781, MOUSE07805, MOUSE07777	APOSC_20247, APOSC_07947
OG0001916	MOUSE07224, MOUSE07226	APOSC_23888
OG0001916	MOUSE43114, MOUSE43113, MOUSE43112	APOSC_24601
OG0001917	MOUSE33111, MOUSE48906, MOUSE48506	APOSC_15433
OG0001918	MOUSE22456	APOSC_27914
OG0001918	MOUSE23363	APOSC_18647
OG0001919	MOUSE11109, MOUSE11110, MOUSE11108, MOUSE11107	APOSC_05472
OG0001923	MOUSE50355, MOUSE50356, MOUSE50353, MOUSE48653, MOUSE48650, MOUSE48654, MOUSE50354	APOSC_09651
OG0001925	MOUSE23269, MOUSE08712, MOUSE08714, MOUSE02404, MOUSE02403	APOSC_14990
OG0001926	MOUSE31804, MOUSE31806	APOSC_03347
OG0001928	MOUSE00263	APOSC_05354
OG0001929	MOUSE17383, MOUSE17378, MOUSE17375, MOUSE17382	APOSC_14775
OG0001930	MOUSE44781, MOUSE44780, MOUSE44779, MOUSE44777, MOUSE44778	APOSC_03335
OG0001932	MOUSE29406, MOUSE29408, MOUSE29407	APOSC_17044, APOSC_21184
OG0001933	MOUSE49020, MOUSE49018, MOUSE49019, MOUSE49021, MOUSE49022	APOSC_06683
OG0001934	MOUSE17185, MOUSE17180, MOUSE17181, MOUSE39420, MOUSE39421, MOUSE39419, MOUSE39423, MOUSE17182, MOUSE17186	APOSC_08263
OG0001935	MOUSE49902, MOUSE49903	APOSC_26841
OG0001935	MOUSE21277	APOSC_11624
OG0001936	MOUSE11042	APOSC_02394
OG0001936	MOUSE47972, MOUSE47974, MOUSE47973	APOSC_17166
OG0001937	MOUSE15741, MOUSE15740	APOSC_00483
OG0001938	MOUSE27035, MOUSE27034, MOUSE27036	APOSC_25351, APOSC_25350
OG0001939	MOUSE49645, MOUSE49646	APOSC_04076, APOSC_15167
OG0001940	MOUSE37993, MOUSE42327, MOUSE32240	APOSC_14288, APOSC_14537, APOSC_10863, APOSC_14287
OG0001941	MOUSE22272, MOUSE22275, MOUSE22274, MOUSE22273, MOUSE53035, MOUSE53036, MOUSE53033, MOUSE53038, MOUSE53034, MOUSE53032	APOSC_09255
OG0001942	MOUSE07346, MOUSE24821, MOUSE24819, MOUSE24818	APOSC_19419, APOSC_19418, APOSC_19420
OG0001943	MOUSE18600, MOUSE18597, MOUSE18594, MOUSE18598, MOUSE18595, MOUSE28503, MOUSE28502	APOSC_02483
OG0001944	MOUSE28051, MOUSE28050	APOSC_27600, APOSC_27602, APOSC_27601
OG0001945	MOUSE16016, MOUSE52098, MOUSE52091, MOUSE52096, MOUSE52097, MOUSE52095, MOUSE52093	APOSC_02753
OG0001946	MOUSE19569, MOUSE11051, MOUSE11053, MOUSE31440, MOUSE31438, MOUSE31450, MOUSE31452, MOUSE31439	APOSC_00484
OG0001947	MOUSE52530, MOUSE52531, MOUSE52527, MOUSE52526, MOUSE14523, MOUSE14522	APOSC_08756, APOSC_08755
OG0001948	MOUSE43397, MOUSE07525, MOUSE07526, MOUSE07524, MOUSE49941, MOUSE49942, MOUSE20169	APOSC_15727, APOSC_25491
OG0001949	MOUSE37432, MOUSE37424, MOUSE37426, MOUSE37427, MOUSE37429, MOUSE37423, MOUSE37428, MOUSE37430, MOUSE37425, MOUSE37431, MOUSE04611, MOUSE04610	APOSC_01974, APOSC_01975
OG0001950	MOUSE50430, MOUSE50432, MOUSE50431, MOUSE32607, MOUSE31354, MOUSE31353	APOSC_01274
OG0001951	MOUSE14693, MOUSE14692, MOUSE53152, MOUSE53150, MOUSE53151	APOSC_14703
OG0001952	MOUSE00606, MOUSE00605	APOSC_22985
OG0001953	MOUSE03982, MOUSE03981, MOUSE15156, MOUSE15155, MOUSE15153, MOUSE15152	APOSC_21413
OG0001955	MOUSE27609, MOUSE27608	APOSC_27322, APOSC_04025, APOSC_01822, APOSC_26595
OG0001956	MOUSE19638	APOSC_19003
OG0001957	MOUSE20036, MOUSE20035, MOUSE04600, MOUSE04599, MOUSE37368, MOUSE37366, MOUSE37367	APOSC_20113
OG0001958	MOUSE38376, MOUSE38377, MOUSE22720, MOUSE47503	APOSC_19898
OG0001959	MOUSE03473, MOUSE03475, MOUSE03474, MOUSE21927, MOUSE21928, MOUSE54166, MOUSE36998, MOUSE36999, MOUSE36997	APOSC_08518
OG0001961	MOUSE14488, MOUSE14489, MOUSE14487, MOUSE14486, MOUSE14485, MOUSE23652, MOUSE23653	APOSC_07087, APOSC_07086
OG0001962	MOUSE54631, MOUSE12494, MOUSE12493, MOUSE33980	APOSC_22007, APOSC_22008, APOSC_22006, APOSC_22009
OG0001963	MOUSE30478, MOUSE30477, MOUSE30480, MOUSE30476, MOUSE30479, MOUSE51706, MOUSE33017, MOUSE33018, MOUSE33016	APOSC_19972
OG0001964	MOUSE19120, MOUSE19119, MOUSE00726, MOUSE00725, MOUSE00724, MOUSE19116, MOUSE19118	APOSC_19437
OG0001966	MOUSE37083, MOUSE37082, MOUSE37080, MOUSE17410, MOUSE17411, MOUSE37081	APOSC_00471, APOSC_23471
OG0001967	MOUSE33199, MOUSE33200	APOSC_03230
OG0001968	MOUSE21418, MOUSE21417	APOSC_15282
OG0001968	MOUSE25564, MOUSE25563, MOUSE25562, MOUSE25565	APOSC_28315
OG0001969	MOUSE19157, MOUSE01472, MOUSE01470, MOUSE01471	APOSC_03017, APOSC_04453
OG0001970	MOUSE07071	APOSC_07414
OG0001971	MOUSE01497, MOUSE19641, MOUSE19642, MOUSE51973	APOSC_11314, APOSC_11315
OG0001972	MOUSE35089, MOUSE35093	APOSC_24260, APOSC_24259, APOSC_24261, APOSC_24262
OG0001974	MOUSE02111, MOUSE02104, MOUSE02113, MOUSE02110, MOUSE02112, MOUSE02108, MOUSE02106, MOUSE02114, MOUSE02105, MOUSE02115, MOUSE02116, MOUSE02062, MOUSE02063, MOUSE02064, MOUSE02065, MOUSE02066, MOUSE02061, MOUSE02109, MOUSE02107, MOUSE24322, MOUSE06431	APOSC_06743, APOSC_06742, APOSC_06745
OG0001976	MOUSE26995, MOUSE26994, MOUSE43949, MOUSE43948, MOUSE43950, MOUSE01876, MOUSE01875, MOUSE01874	APOSC_06213, APOSC_06212
OG0001985	MOUSE37868, MOUSE38198, MOUSE37869, MOUSE37867, MOUSE38197, MOUSE38196, MOUSE38195, MOUSE38194, MOUSE37870	APOSC_05664
OG0001987	MOUSE02742, MOUSE02741, MOUSE46425, MOUSE46426, MOUSE20029	APOSC_11764
OG0001988	MOUSE13503	APOSC_25583, APOSC_25582
OG0001989	MOUSE01911, MOUSE01910, MOUSE01908, MOUSE17252	APOSC_18146, APOSC_17367
OG0001990	MOUSE28277, MOUSE28278, MOUSE28274, MOUSE28280, MOUSE28279	APOSC_12071
OG0001991	MOUSE28572	APOSC_01955
OG0001992	MOUSE18241	APOSC_16707
OG0001993	MOUSE40327, MOUSE40324, MOUSE40325, MOUSE40326, MOUSE19185, MOUSE00909, MOUSE40328	APOSC_17479
OG0001994	MOUSE37537, MOUSE04718, MOUSE04715, MOUSE04716, MOUSE04717	APOSC_27175, APOSC_00668, APOSC_00667
OG0001997	MOUSE07967, MOUSE07962, MOUSE07966, MOUSE07963, MOUSE07964, MOUSE07965	APOSC_07194, APOSC_07193
OG0001998	MOUSE32621, MOUSE32624, MOUSE32622, MOUSE32623, MOUSE46491, MOUSE46493, MOUSE46492	APOSC_15820
OG0001999	MOUSE38646	APOSC_11828
OG0001999	MOUSE20476, MOUSE20475	APOSC_24940
OG0002000	MOUSE10391, MOUSE10392	APOSC_22658
OG0002001	MOUSE02426, MOUSE02425	APOSC_06835
OG0002001	MOUSE03790, MOUSE03789, MOUSE03792	APOSC_29087
OG0002002	MOUSE23079, MOUSE45110, MOUSE45111	APOSC_04345, APOSC_07713, APOSC_03877
OG0002003	MOUSE27809, MOUSE27810, MOUSE27518, MOUSE27519, MOUSE27517	APOSC_24019
OG0002004	MOUSE30364, MOUSE30363, MOUSE30362, MOUSE30361	APOSC_17319
OG0002005	MOUSE21103, MOUSE47804	APOSC_01986
OG0002006	MOUSE05502, MOUSE05503	APOSC_27992, APOSC_20625
OG0002007	MOUSE31419, MOUSE31421, MOUSE31420, MOUSE31418, MOUSE11029, MOUSE11028	APOSC_21093
OG0002009	MOUSE08847, MOUSE08846	APOSC_22841, APOSC_18423, APOSC_02187
OG0002011	MOUSE28931, MOUSE12369, MOUSE12370, MOUSE12374, MOUSE12373, MOUSE12372, MOUSE12371	APOSC_29016, APOSC_14058
OG0002012	MOUSE20563, MOUSE02726	APOSC_20831, APOSC_27006, APOSC_13623
OG0002014	MOUSE06915, MOUSE06916, MOUSE06919, MOUSE06920, MOUSE06922, MOUSE06917, MOUSE06918, MOUSE31211, MOUSE31210, MOUSE31209, MOUSE31208, MOUSE10913, MOUSE10914, MOUSE10915	APOSC_11193
OG0002015	MOUSE14163	APOSC_18090, APOSC_20828
OG0002015	MOUSE16983	APOSC_24268, APOSC_23791, APOSC_17290
OG0002016	MOUSE36909, MOUSE36907, MOUSE36906, MOUSE36908, MOUSE03360, MOUSE03361, MOUSE03359, MOUSE41158, MOUSE41157, MOUSE41156	APOSC_06819, APOSC_06816, APOSC_06818, APOSC_06817
OG0002017	MOUSE34862, MOUSE34861, MOUSE41379, MOUSE41380, MOUSE52307, MOUSE52306	APOSC_13008, APOSC_13007
OG0002018	MOUSE48720, MOUSE13046, MOUSE19410	APOSC_08429
OG0002019	MOUSE13301, MOUSE13304, MOUSE05562, MOUSE05561, MOUSE05558, MOUSE05559, MOUSE05560	APOSC_01883, APOSC_01885, APOSC_01882, APOSC_01884
OG0002020	MOUSE03156, MOUSE21293, MOUSE21292	APOSC_19698, APOSC_19699
OG0002022	MOUSE23898	APOSC_19614, APOSC_06520
OG0002023	MOUSE43134, MOUSE43133, MOUSE43135, MOUSE20426, MOUSE24527, MOUSE24530	APOSC_28036
OG0002024	MOUSE23929, MOUSE23928, MOUSE23931, MOUSE23935, MOUSE23934, MOUSE23933, MOUSE23932, MOUSE25882, MOUSE25883, MOUSE25885, MOUSE25884	APOSC_11891
OG0002026	MOUSE54721, MOUSE54720, MOUSE47746, MOUSE47747	APOSC_06220, APOSC_15641
OG0002027	MOUSE54729, MOUSE54728, MOUSE12849, MOUSE12847, MOUSE12848, MOUSE29437	APOSC_06267
OG0002028	MOUSE28064, MOUSE28063	APOSC_01287
OG0002029	MOUSE17396, MOUSE17397, MOUSE17395, MOUSE17394	APOSC_06710, APOSC_06711
OG0002030	MOUSE33204, MOUSE50335, MOUSE50337, MOUSE50336, MOUSE48615, MOUSE20826	APOSC_21946
OG0002031	MOUSE05700, MOUSE05698, MOUSE05705, MOUSE05706, MOUSE05703, MOUSE05701, MOUSE05707, MOUSE05704, MOUSE05702, MOUSE05699, MOUSE35279	APOSC_24523
OG0002032	MOUSE50992, MOUSE50993	APOSC_00301
OG0002033	MOUSE02423	APOSC_25007, APOSC_25006, APOSC_25005, APOSC_06170
OG0002035	MOUSE33255, MOUSE33259, MOUSE33260, MOUSE33258, MOUSE10551, MOUSE10553, MOUSE10554	APOSC_26954
OG0002036	MOUSE07028, MOUSE07029, MOUSE07027, MOUSE42738, MOUSE42737	APOSC_24328
OG0002037	MOUSE18900, MOUSE18896, MOUSE18897, MOUSE26124, MOUSE26122, MOUSE26119, MOUSE26120, MOUSE26121, MOUSE26117, MOUSE26118, MOUSE26123, MOUSE26125, MOUSE26127, MOUSE26126, MOUSE26128	APOSC_17803
