Orthogroup	MOUSE	LYTVA_ok
OG0000780	MOUSE07684	LYTVA_22148
OG0000781	MOUSE32206, MOUSE32205	LYTVA_19280, LYTVA_28520, LYTVA_17666, LYTVA_28521, LYTVA_02597, LYTVA_15418, LYTVA_14822
OG0000782	MOUSE01601, MOUSE19835, MOUSE19834, MOUSE19833, MOUSE30860, MOUSE30856, MOUSE30859, MOUSE30857, MOUSE51653, MOUSE51654, MOUSE51651	LYTVA_07281
OG0000784	MOUSE22854, MOUSE22853, MOUSE22852, MOUSE03597, MOUSE29436, MOUSE29124	LYTVA_25520
OG0000786	MOUSE23571, MOUSE23570, MOUSE31093, MOUSE31089, MOUSE31090, MOUSE01056, MOUSE01055, MOUSE03857	LYTVA_15530, LYTVA_00077
OG0000787	MOUSE47961, MOUSE47965, MOUSE47964, MOUSE47963, MOUSE47962, MOUSE09494, MOUSE09492, MOUSE09493, MOUSE09491, MOUSE00783, MOUSE00784, MOUSE31692, MOUSE31693, MOUSE31691	LYTVA_15690
OG0000788	MOUSE27064, MOUSE39394	LYTVA_13146
OG0000790	MOUSE24841, MOUSE24842, MOUSE24843, MOUSE24844	LYTVA_03392
OG0000791	MOUSE35519, MOUSE35517, MOUSE35518, MOUSE35520, MOUSE35521, MOUSE14635, MOUSE22542, MOUSE22544, MOUSE22543	LYTVA_30188
OG0000792	MOUSE26527	LYTVA_19484
OG0000792	MOUSE37419, MOUSE37420, MOUSE37418	LYTVA_19622
OG0000793	MOUSE30326, MOUSE30328, MOUSE30327, MOUSE10274, MOUSE10275, MOUSE10273, MOUSE51447, MOUSE51446, MOUSE01511, MOUSE51436	LYTVA_16504
OG0000794	MOUSE19985, MOUSE19991, MOUSE19988	LYTVA_18203
OG0000794	MOUSE03808, MOUSE19989	LYTVA_09726
OG0000796	MOUSE45184, MOUSE45185, MOUSE54592	LYTVA_09463
OG0000796	MOUSE04220	LYTVA_28588
OG0000797	MOUSE03559, MOUSE03560, MOUSE03554, MOUSE03557, MOUSE03556, MOUSE03555, MOUSE03558, MOUSE30031, MOUSE30030, MOUSE30029	LYTVA_21230
OG0000798	MOUSE05107, MOUSE05104, MOUSE05105, MOUSE05101, MOUSE05102, MOUSE05103, MOUSE05106, MOUSE05100, MOUSE17009, MOUSE17008, MOUSE17015, MOUSE17007, MOUSE17010, MOUSE17012, MOUSE17013, MOUSE17011, MOUSE17016, MOUSE17014	LYTVA_20461, LYTVA_26245
OG0000801	MOUSE51551, MOUSE51550, MOUSE51549, MOUSE19777, MOUSE19776	LYTVA_25443
OG0000802	MOUSE31955, MOUSE31954, MOUSE48794, MOUSE31846, MOUSE01638, MOUSE42681, MOUSE42680, MOUSE11667, MOUSE11668, MOUSE13170, MOUSE13169	LYTVA_25554
OG0000803	MOUSE45920, MOUSE45918, MOUSE42044, MOUSE42045	LYTVA_05329, LYTVA_16205, LYTVA_26582, LYTVA_22233, LYTVA_23793, LYTVA_16598
OG0000810	MOUSE33430, MOUSE33432, MOUSE33426, MOUSE33428, MOUSE33433, MOUSE33429, MOUSE33431, MOUSE33427	LYTVA_24721, LYTVA_23360
OG0000810	MOUSE15700, MOUSE53153, MOUSE53154, MOUSE53158	LYTVA_29037, LYTVA_14958
OG0000811	MOUSE14467, MOUSE14466	LYTVA_09348, LYTVA_15071, LYTVA_09345, LYTVA_16981
OG0000813	MOUSE00769, MOUSE00766, MOUSE00768, MOUSE00767, MOUSE00765, MOUSE35999	LYTVA_14140
OG0000814	MOUSE02913, MOUSE02912	LYTVA_14186, LYTVA_14182
OG0000815	MOUSE47502, MOUSE47501, MOUSE47499, MOUSE47498, MOUSE47500	LYTVA_15409
OG0000816	MOUSE20168, MOUSE03037, MOUSE42824, MOUSE42825, MOUSE42827, MOUSE42826, MOUSE42822, MOUSE42823	LYTVA_27232
OG0000816	MOUSE31618, MOUSE31619, MOUSE21240	LYTVA_14905
OG0000817	MOUSE06193, MOUSE02547, MOUSE02548	LYTVA_09679
OG0000818	MOUSE44299, MOUSE38656, MOUSE38652, MOUSE06308, MOUSE06309, MOUSE06306, MOUSE06307, MOUSE44296, MOUSE44300, MOUSE38654, MOUSE44295, MOUSE44297, MOUSE44298, MOUSE44293, MOUSE44294	LYTVA_05278
OG0000819	MOUSE27150	LYTVA_08950
OG0000819	MOUSE04661	LYTVA_08394
OG0000820	MOUSE26435, MOUSE26436, MOUSE26434	LYTVA_10071
OG0000822	MOUSE41834, MOUSE41832, MOUSE41833	LYTVA_11698
OG0000822	MOUSE41870	LYTVA_05511, LYTVA_13033
OG0000824	MOUSE03815, MOUSE03814, MOUSE03816, MOUSE03818, MOUSE03817	LYTVA_20926
OG0000825	MOUSE02086	LYTVA_19124, LYTVA_03163, LYTVA_11026, LYTVA_21185, LYTVA_23313
OG0000827	MOUSE32285	LYTVA_12934, LYTVA_14206
OG0000828	MOUSE52206, MOUSE19456, MOUSE19457	LYTVA_04924
OG0000828	MOUSE37921, MOUSE37922, MOUSE37919	LYTVA_16052
OG0000829	MOUSE21109, MOUSE21110, MOUSE12776, MOUSE40370, MOUSE40369	LYTVA_16475
OG0000831	MOUSE33690, MOUSE33691, MOUSE33689, MOUSE33688	LYTVA_14250, LYTVA_10123
OG0000832	MOUSE08115, MOUSE08114, MOUSE07814, MOUSE33345	LYTVA_18149, LYTVA_15375, LYTVA_19434, LYTVA_03583, LYTVA_02643, LYTVA_15711
OG0000833	MOUSE47468, MOUSE50443, MOUSE50445, MOUSE33083, MOUSE33090, MOUSE33085, MOUSE33086, MOUSE33089, MOUSE33084, MOUSE33087, MOUSE33088, MOUSE33457, MOUSE33462, MOUSE33458, MOUSE33459, MOUSE33460, MOUSE33456, MOUSE33461	LYTVA_23899
OG0000835	MOUSE45890, MOUSE45889, MOUSE41268, MOUSE41271, MOUSE41264, MOUSE41269	LYTVA_09567
OG0000836	MOUSE51876, MOUSE51875, MOUSE51874	LYTVA_01338
OG0000837	MOUSE52078, MOUSE52077	LYTVA_06689
OG0000837	MOUSE52076, MOUSE29173	LYTVA_07593, LYTVA_20841, LYTVA_20846
OG0000838	MOUSE01854	LYTVA_01535, LYTVA_02107
OG0000841	MOUSE49333, MOUSE49334, MOUSE49330, MOUSE49335, MOUSE49336, MOUSE49331, MOUSE49332, MOUSE13927, MOUSE13926, MOUSE13932, MOUSE13929, MOUSE13928, MOUSE13931, MOUSE13930, MOUSE13933, MOUSE13934, MOUSE00701, MOUSE00702, MOUSE00700	LYTVA_03788, LYTVA_29116
OG0000842	MOUSE49622, MOUSE49623, MOUSE09830, MOUSE23188, MOUSE23187, MOUSE18508, MOUSE23238, MOUSE05563, MOUSE39641	LYTVA_06739
OG0000844	MOUSE34589, MOUSE34590, MOUSE34593, MOUSE34592, MOUSE15465, MOUSE15466, MOUSE15467, MOUSE39588, MOUSE39585, MOUSE39586, MOUSE39589, MOUSE39587, MOUSE39590, MOUSE39591	LYTVA_20301
OG0000845	MOUSE44981, MOUSE44983	LYTVA_06450
OG0000847	MOUSE03824, MOUSE03827, MOUSE03826, MOUSE03825	LYTVA_11994
OG0000847	MOUSE15209, MOUSE46317, MOUSE46313, MOUSE46314, MOUSE46315, MOUSE46316	LYTVA_21656
OG0000848	MOUSE29791, MOUSE48738, MOUSE48739, MOUSE09586	LYTVA_08343
OG0000848	MOUSE51667, MOUSE19811, MOUSE19814, MOUSE19815, MOUSE19810, MOUSE51669	LYTVA_05722, LYTVA_29062
OG0000849	MOUSE31195, MOUSE31194	LYTVA_12639
OG0000849	MOUSE31000	LYTVA_10091
OG0000850	MOUSE33425, MOUSE33423, MOUSE33422, MOUSE33424	LYTVA_06441
OG0000850	MOUSE20959	LYTVA_26189, LYTVA_27854
OG0000851	MOUSE21881, MOUSE21886, MOUSE21884, MOUSE21885, MOUSE21878, MOUSE21877, MOUSE21880, MOUSE21879, MOUSE21883, MOUSE21882, MOUSE48757, MOUSE48751, MOUSE48756, MOUSE48754, MOUSE48752, MOUSE48755	LYTVA_23092
OG0000852	MOUSE30781, MOUSE30779, MOUSE30780	LYTVA_26709, LYTVA_24264
OG0000852	MOUSE28548, MOUSE28549, MOUSE28544, MOUSE28546, MOUSE28547, MOUSE28545, MOUSE19077	LYTVA_07531
OG0000855	MOUSE04905	LYTVA_06599, LYTVA_10228
OG0000855	MOUSE04906	LYTVA_20856, LYTVA_26570, LYTVA_26571
OG0000857	MOUSE17281, MOUSE17282, MOUSE17280, MOUSE41554, MOUSE41553, MOUSE45900, MOUSE45901, MOUSE45907, MOUSE45904, MOUSE45905, MOUSE45902, MOUSE45906	LYTVA_21736
OG0000858	MOUSE17374, MOUSE50676, MOUSE50675	LYTVA_00061
OG0000860	MOUSE18498, MOUSE18497, MOUSE18499, MOUSE18501, MOUSE25687, MOUSE25692, MOUSE25691, MOUSE25690, MOUSE25694, MOUSE25695, MOUSE25689, MOUSE25697, MOUSE25688, MOUSE25693, MOUSE25696, MOUSE25698, MOUSE25700, MOUSE25699, MOUSE31411, MOUSE31410, MOUSE31412	LYTVA_09223
OG0000866	MOUSE39014, MOUSE39015	LYTVA_15837
OG0000868	MOUSE55230, MOUSE08090	LYTVA_29147
OG0000869	MOUSE35155, MOUSE35154, MOUSE35153, MOUSE35152	LYTVA_01155
OG0000869	MOUSE13194, MOUSE13195	LYTVA_03148
OG0000871	MOUSE53990, MOUSE53988, MOUSE53989	LYTVA_25255, LYTVA_00078, LYTVA_13487
OG0000872	MOUSE19954, MOUSE19956, MOUSE19957, MOUSE19958, MOUSE19955	LYTVA_18504
OG0000874	MOUSE53137	LYTVA_26806
OG0000875	MOUSE13832, MOUSE13831, MOUSE13833, MOUSE13830, MOUSE13824, MOUSE13829, MOUSE13825, MOUSE13828	LYTVA_01072
OG0000875	MOUSE22319, MOUSE22321	LYTVA_12521
OG0000877	MOUSE01806, MOUSE01805	LYTVA_15271
OG0000878	MOUSE20493	LYTVA_08233
OG0000878	MOUSE50484, MOUSE50483	LYTVA_26339
OG0000879	MOUSE14580, MOUSE14582, MOUSE47637, MOUSE00274, MOUSE21746, MOUSE15959, MOUSE15976, MOUSE15492	LYTVA_08681
OG0000881	MOUSE17831, MOUSE17832, MOUSE17830, MOUSE17829, MOUSE17828, MOUSE17827	LYTVA_04165, LYTVA_11402
OG0000881	MOUSE04654, MOUSE04657, MOUSE04656	LYTVA_22240, LYTVA_09159
OG0000882	MOUSE09204, MOUSE09203, MOUSE09205, MOUSE09206, MOUSE09207, MOUSE28916, MOUSE28917, MOUSE28918, MOUSE21667, MOUSE21666, MOUSE21665, MOUSE33971	LYTVA_14679
OG0000887	MOUSE08634, MOUSE08638, MOUSE08636, MOUSE08633, MOUSE08628, MOUSE08632, MOUSE08635, MOUSE08631, MOUSE08630, MOUSE08627, MOUSE08622, MOUSE08626, MOUSE08625, MOUSE08623, MOUSE08624, MOUSE08621	LYTVA_01759, LYTVA_10208
OG0000888	MOUSE30870, MOUSE01355	LYTVA_24269
OG0000889	MOUSE18628	LYTVA_27694, LYTVA_27693
OG0000890	MOUSE16345, MOUSE16349	LYTVA_08368
OG0000893	MOUSE52671, MOUSE52670, MOUSE52659, MOUSE52660, MOUSE52662, MOUSE39147, MOUSE39146, MOUSE39145, MOUSE39144, MOUSE52664, MOUSE52665, MOUSE52666, MOUSE52663	LYTVA_27628
OG0000894	MOUSE48713, MOUSE48715, MOUSE48714	LYTVA_12588
OG0000894	MOUSE14107, MOUSE14108, MOUSE38541, MOUSE38542	LYTVA_19786
OG0000896	MOUSE47301, MOUSE47302, MOUSE47299, MOUSE47300	LYTVA_29831
OG0000896	MOUSE24632, MOUSE24633, MOUSE20216, MOUSE20214, MOUSE20218, MOUSE20215, MOUSE20219, MOUSE20220, MOUSE20217, MOUSE20212, MOUSE20213	LYTVA_08568
OG0000897	MOUSE31064, MOUSE31062, MOUSE31060, MOUSE31063	LYTVA_25813, LYTVA_12897
OG0000899	MOUSE45307, MOUSE45306, MOUSE45295, MOUSE45299, MOUSE45300, MOUSE36251, MOUSE19363	LYTVA_16229
OG0000904	MOUSE41151, MOUSE41152, MOUSE41148, MOUSE03385, MOUSE03384, MOUSE54890, MOUSE00887, MOUSE00886	LYTVA_15877, LYTVA_15876
OG0000904	MOUSE00888	LYTVA_24978
OG0000905	MOUSE44395, MOUSE44394, MOUSE44396, MOUSE44397, MOUSE44398, MOUSE44399, MOUSE44400, MOUSE44401	LYTVA_15702, LYTVA_23197
OG0000907	MOUSE31312, MOUSE31311	LYTVA_16710
OG0000908	MOUSE11435	LYTVA_03069
OG0000908	MOUSE48365	LYTVA_27607
OG0000909	MOUSE16370, MOUSE18098, MOUSE18107, MOUSE18106, MOUSE18102, MOUSE18103, MOUSE18101, MOUSE18099, MOUSE18100, MOUSE18104, MOUSE16369, MOUSE16368, MOUSE16367, MOUSE34339, MOUSE34338	LYTVA_20165, LYTVA_23767
OG0000911	MOUSE05530, MOUSE05534, MOUSE05531	LYTVA_15861, LYTVA_05614
OG0000912	MOUSE04469, MOUSE04468	LYTVA_10234
OG0000913	MOUSE03584, MOUSE03581, MOUSE03586, MOUSE03585, MOUSE50198, MOUSE50196, MOUSE50197	LYTVA_02832
OG0000915	MOUSE54287, MOUSE54285, MOUSE54291, MOUSE54289, MOUSE54283, MOUSE54284, MOUSE54288, MOUSE54292, MOUSE54286, MOUSE02322, MOUSE40925, MOUSE40924, MOUSE23439, MOUSE23438, MOUSE23437, MOUSE23435, MOUSE02320, MOUSE02321	LYTVA_03342
OG0000915	MOUSE54293	LYTVA_14085
OG0000921	MOUSE23881, MOUSE23879, MOUSE23880	LYTVA_14375
OG0000925	MOUSE10575, MOUSE10576	LYTVA_00188
OG0000925	MOUSE55432, MOUSE24719, MOUSE53700	LYTVA_25795
OG0000926	MOUSE17360	LYTVA_04398
OG0000926	MOUSE13338	LYTVA_05296
OG0000928	MOUSE48561, MOUSE48564, MOUSE48560, MOUSE48562, MOUSE48563, MOUSE51589, MOUSE51590, MOUSE51591	LYTVA_01217, LYTVA_23596
OG0000929	MOUSE38764, MOUSE00532, MOUSE34224, MOUSE34223	LYTVA_25470, LYTVA_01755
OG0000931	MOUSE27857	LYTVA_16224
OG0000932	MOUSE38269, MOUSE38279, MOUSE38270, MOUSE38272, MOUSE38273, MOUSE38271	LYTVA_26139
OG0000934	MOUSE17316, MOUSE42016, MOUSE42017	LYTVA_20397
OG0000936	MOUSE52850, MOUSE52851, MOUSE52849	LYTVA_09517, LYTVA_12129, LYTVA_29468, LYTVA_11642, LYTVA_02845
OG0000938	MOUSE15575, MOUSE15574, MOUSE20365, MOUSE20366, MOUSE20367, MOUSE20371, MOUSE20370, MOUSE30079	LYTVA_20667, LYTVA_01702
OG0000943	MOUSE20500, MOUSE37971, MOUSE37975, MOUSE37977, MOUSE37972, MOUSE37973, MOUSE37974, MOUSE37976	LYTVA_14187, LYTVA_14188
OG0000944	MOUSE12531, MOUSE12532, MOUSE48058, MOUSE54692	LYTVA_08967
OG0000945	MOUSE11943, MOUSE49368, MOUSE10031	LYTVA_24430
OG0000946	MOUSE23647	LYTVA_25241, LYTVA_27130, LYTVA_17441
OG0000946	MOUSE47231, MOUSE47232, MOUSE01829	LYTVA_21339, LYTVA_18138
OG0000947	MOUSE26132, MOUSE53230, MOUSE53231, MOUSE53229	LYTVA_21967
OG0000947	MOUSE53163, MOUSE53164	LYTVA_02610
OG0000949	MOUSE25328, MOUSE25327, MOUSE17718, MOUSE16365, MOUSE16366, MOUSE34340, MOUSE18097	LYTVA_25907
OG0000951	MOUSE30814, MOUSE30813, MOUSE30815, MOUSE44527, MOUSE44526	LYTVA_06560
OG0000952	MOUSE36817, MOUSE36818, MOUSE36819, MOUSE36816	LYTVA_15183
OG0000952	MOUSE03207, MOUSE36821	LYTVA_27737
OG0000953	MOUSE13258, MOUSE13744, MOUSE13741, MOUSE13743, MOUSE13742, MOUSE13740, MOUSE34903, MOUSE34902	LYTVA_04277, LYTVA_28070, LYTVA_09640, LYTVA_21901
OG0000954	MOUSE22495, MOUSE22494, MOUSE22493	LYTVA_18195
OG0000954	MOUSE17098, MOUSE17097, MOUSE17096, MOUSE16993, MOUSE16991, MOUSE16987, MOUSE16992, MOUSE16989, MOUSE16988, MOUSE16990	LYTVA_05025
OG0000955	MOUSE29654, MOUSE29652, MOUSE29653	LYTVA_15857
OG0000957	MOUSE01613, MOUSE01614, MOUSE13268, MOUSE13267, MOUSE13270	LYTVA_29537
OG0000958	MOUSE09358, MOUSE09360, MOUSE09359, MOUSE41232, MOUSE41231	LYTVA_24230
OG0000960	MOUSE49548, MOUSE49547, MOUSE49545, MOUSE49546, MOUSE13626, MOUSE13629, MOUSE13627, MOUSE13628	LYTVA_21462
OG0000963	MOUSE10592, MOUSE33400	LYTVA_11219
OG0000965	MOUSE36703, MOUSE36704, MOUSE36705	LYTVA_08512, LYTVA_30143, LYTVA_17394
OG0000965	MOUSE12247, MOUSE12246	LYTVA_12319
OG0000966	MOUSE04816, MOUSE04817, MOUSE04814, MOUSE04815, MOUSE04813, MOUSE04812, MOUSE37774, MOUSE37775	LYTVA_03424, LYTVA_03969
OG0000967	MOUSE47762, MOUSE47763	LYTVA_23088
OG0000967	MOUSE20877	LYTVA_06230, LYTVA_06235
OG0000968	MOUSE04857, MOUSE04856, MOUSE02780, MOUSE02778, MOUSE02779	LYTVA_05135
OG0000969	MOUSE35290	LYTVA_21413, LYTVA_24552, LYTVA_21412, LYTVA_21065, LYTVA_13691
OG0000970	MOUSE15306, MOUSE15307	LYTVA_26609
OG0000972	MOUSE50146, MOUSE50147, MOUSE37982, MOUSE37981, MOUSE37983	LYTVA_27486
OG0000972	MOUSE12807	LYTVA_02986, LYTVA_11435
OG0000973	MOUSE17695	LYTVA_03075
OG0000974	MOUSE03615, MOUSE03614, MOUSE03613	LYTVA_18520, LYTVA_07191, LYTVA_18514, LYTVA_15617
OG0000979	MOUSE21300, MOUSE21301, MOUSE21299	LYTVA_01203, LYTVA_09230
OG0000981	MOUSE10265, MOUSE10264, MOUSE19932	LYTVA_29882
OG0000982	MOUSE01632, MOUSE01629, MOUSE01628, MOUSE01633, MOUSE30694, MOUSE30693, MOUSE30696, MOUSE30695, MOUSE20747, MOUSE20746	LYTVA_01090
OG0000984	MOUSE10080, MOUSE10081	LYTVA_20605
OG0000984	MOUSE23728, MOUSE23729, MOUSE23730	LYTVA_23816, LYTVA_17983
OG0000985	MOUSE21243, MOUSE21242, MOUSE21241, MOUSE48352, MOUSE48347, MOUSE48349, MOUSE48348, MOUSE48345, MOUSE48346, MOUSE48351, MOUSE48350, MOUSE19222, MOUSE19221, MOUSE19220, MOUSE19219	LYTVA_22922
OG0000986	MOUSE11563	LYTVA_05339
OG0000987	MOUSE08586, MOUSE08587, MOUSE14584, MOUSE01245	LYTVA_29210
OG0000988	MOUSE25852, MOUSE25848, MOUSE25676, MOUSE25677, MOUSE25678, MOUSE25675, MOUSE25679	LYTVA_10317, LYTVA_11083
OG0000992	MOUSE32207	LYTVA_26659
OG0000992	MOUSE06252	LYTVA_01840
OG0000994	MOUSE32211, MOUSE32210	LYTVA_00968
OG0000994	MOUSE40530, MOUSE40529	LYTVA_25056
OG0000995	MOUSE14071, MOUSE14070, MOUSE14069, MOUSE14068, MOUSE14067, MOUSE14072, MOUSE03731, MOUSE03733, MOUSE03734, MOUSE03735, MOUSE03736, MOUSE03737, MOUSE03732	LYTVA_15991
OG0000997	MOUSE45397	LYTVA_29274, LYTVA_12640
OG0000999	MOUSE44063, MOUSE19949, MOUSE14460	LYTVA_17675, LYTVA_00175
OG0001000	MOUSE53658, MOUSE53659, MOUSE54860, MOUSE54857, MOUSE54859, MOUSE54858, MOUSE16553, MOUSE16552, MOUSE16554, MOUSE16556, MOUSE16555	LYTVA_27555
OG0001001	MOUSE04043	LYTVA_02181
OG0001001	MOUSE53732, MOUSE53727, MOUSE53728, MOUSE55430, MOUSE55424, MOUSE55426, MOUSE55427, MOUSE55428, MOUSE53729	LYTVA_06547, LYTVA_09209
OG0001002	MOUSE52462, MOUSE52461, MOUSE52460, MOUSE43911, MOUSE43913, MOUSE43912, MOUSE27015, MOUSE27017, MOUSE27016	LYTVA_01211
OG0001003	MOUSE37949, MOUSE37947, MOUSE37943, MOUSE37952, MOUSE37945, MOUSE37944, MOUSE37946, MOUSE37942, MOUSE37951, MOUSE37948, MOUSE03862, MOUSE03866, MOUSE03863, MOUSE03867, MOUSE03865, MOUSE03864, MOUSE03872, MOUSE03874, MOUSE03875, MOUSE03873, MOUSE03871, MOUSE03869, MOUSE03870, MOUSE03868, MOUSE37953	LYTVA_24521
OG0001004	MOUSE32951	LYTVA_04638
OG0001005	MOUSE11321, MOUSE11324, MOUSE11316, MOUSE11327, MOUSE11320, MOUSE11323, MOUSE11325, MOUSE11322, MOUSE11317, MOUSE11314, MOUSE11319, MOUSE11313, MOUSE11326	LYTVA_29339
OG0001006	MOUSE46159	LYTVA_30116
OG0001006	MOUSE10545, MOUSE01475, MOUSE01476, MOUSE33637, MOUSE33638	LYTVA_11326
OG0001008	MOUSE02139, MOUSE44435, MOUSE44436, MOUSE44437	LYTVA_14143
OG0001009	MOUSE00157, MOUSE34374	LYTVA_22507, LYTVA_22506
OG0001016	MOUSE18875, MOUSE18878, MOUSE18877	LYTVA_27385, LYTVA_23205
OG0001016	MOUSE39644, MOUSE39646, MOUSE39647	LYTVA_10008
OG0001018	MOUSE16373	LYTVA_08364
OG0001018	MOUSE08070, MOUSE08069, MOUSE08067	LYTVA_04534
OG0001021	MOUSE07884, MOUSE07883, MOUSE07882	LYTVA_30213
OG0001022	MOUSE12924, MOUSE38388, MOUSE38387, MOUSE38386, MOUSE12922, MOUSE12921, MOUSE12923, MOUSE55018, MOUSE55020, MOUSE55019	LYTVA_29702, LYTVA_07313
OG0001023	MOUSE41557, MOUSE45799, MOUSE45798, MOUSE17284, MOUSE17286, MOUSE17283, MOUSE17287, MOUSE44227, MOUSE44222, MOUSE44224, MOUSE44226, MOUSE44223, MOUSE44221, MOUSE44219, MOUSE44220, MOUSE44225, MOUSE45797, MOUSE41558, MOUSE41559	LYTVA_29811
OG0001026	MOUSE17157, MOUSE17156, MOUSE17158, MOUSE17155, MOUSE04737	LYTVA_26222
OG0001027	MOUSE41858, MOUSE41862, MOUSE41861	LYTVA_06336, LYTVA_06330, LYTVA_23368, LYTVA_07523, LYTVA_03025
OG0001028	MOUSE01684, MOUSE01682, MOUSE01681, MOUSE51609, MOUSE51621, MOUSE51618, MOUSE51619, MOUSE51617, MOUSE51608, MOUSE51611, MOUSE51607, MOUSE51612, MOUSE51614, MOUSE51610, MOUSE51615, MOUSE32885, MOUSE32884, MOUSE32887, MOUSE32888, MOUSE32886, MOUSE20675, MOUSE20676	LYTVA_02453
OG0001029	MOUSE48969, MOUSE12460, MOUSE12461	LYTVA_00344
OG0001029	MOUSE54548, MOUSE54549, MOUSE51290, MOUSE51289, MOUSE00101, MOUSE33921	LYTVA_09938
OG0001030	MOUSE01523, MOUSE01522, MOUSE01521, MOUSE44887	LYTVA_13104
OG0001031	MOUSE21148	LYTVA_13786
OG0001031	MOUSE37026	LYTVA_02087
OG0001032	MOUSE31261, MOUSE31263, MOUSE18479, MOUSE18481, MOUSE18477, MOUSE18478, MOUSE25796, MOUSE25795, MOUSE25797, MOUSE25794, MOUSE25798	LYTVA_23396
OG0001033	MOUSE36688, MOUSE36687, MOUSE40431, MOUSE40429	LYTVA_27425
OG0001034	MOUSE05292, MOUSE05291, MOUSE05289, MOUSE05290, MOUSE05288, MOUSE25118, MOUSE25124, MOUSE25122, MOUSE25123, MOUSE25120, MOUSE25126, MOUSE25127, MOUSE25128, MOUSE25125	LYTVA_22671, LYTVA_06987, LYTVA_06988, LYTVA_22670
OG0001036	MOUSE28928, MOUSE28925, MOUSE09303	LYTVA_01189
OG0001037	MOUSE25630, MOUSE25632, MOUSE25634, MOUSE25631, MOUSE25633, MOUSE31738, MOUSE31741, MOUSE31740, MOUSE31739, MOUSE31743, MOUSE31742	LYTVA_07115
OG0001039	MOUSE15335, MOUSE15338, MOUSE15332, MOUSE15333, MOUSE15337, MOUSE15336, MOUSE15334	LYTVA_28151
OG0001039	MOUSE01752, MOUSE01750, MOUSE01751, MOUSE40680, MOUSE40681	LYTVA_04517
OG0001039	MOUSE15341, MOUSE15342, MOUSE15340, MOUSE15339	LYTVA_01352
OG0001042	MOUSE55167, MOUSE55166, MOUSE55164, MOUSE55165, MOUSE40726, MOUSE40728, MOUSE40729, MOUSE40727, MOUSE41292, MOUSE41290, MOUSE41291	LYTVA_13445
OG0001044	MOUSE44911, MOUSE44912	LYTVA_06578
OG0001047	MOUSE45174, MOUSE45170, MOUSE45115, MOUSE54595	LYTVA_10366, LYTVA_28083
OG0001048	MOUSE40596, MOUSE40597, MOUSE40595, MOUSE11458, MOUSE11459, MOUSE11457, MOUSE36981, MOUSE36982, MOUSE36983, MOUSE11460	LYTVA_00731, LYTVA_09405
OG0001049	MOUSE29515, MOUSE29516	LYTVA_25001, LYTVA_11198
OG0001049	MOUSE52326, MOUSE52325, MOUSE34867, MOUSE34863, MOUSE34865, MOUSE34864, MOUSE34866, MOUSE34868	LYTVA_09888
OG0001050	MOUSE18063, MOUSE44746, MOUSE44744, MOUSE30206, MOUSE30205	LYTVA_04036, LYTVA_16457
OG0001052	MOUSE20861, MOUSE20860	LYTVA_03660
OG0001053	MOUSE09572, MOUSE31492, MOUSE00834, MOUSE00833	LYTVA_05734
OG0001054	MOUSE42106, MOUSE42104, MOUSE05943, MOUSE46169, MOUSE46167, MOUSE14024, MOUSE46168, MOUSE05942, MOUSE42105	LYTVA_03436
OG0001058	MOUSE24385, MOUSE24382, MOUSE24384, MOUSE24383, MOUSE50522, MOUSE50520, MOUSE50521	LYTVA_02007
OG0001059	MOUSE06556, MOUSE06558, MOUSE06564, MOUSE06563, MOUSE06559, MOUSE19051, MOUSE06554, MOUSE19055, MOUSE19053, MOUSE19054, MOUSE19052, MOUSE06557, MOUSE06561, MOUSE06566, MOUSE06560, MOUSE06552, MOUSE06562, MOUSE06565, MOUSE06555, MOUSE06553, MOUSE06567, MOUSE06568	LYTVA_00483
OG0001062	MOUSE47367, MOUSE31787, MOUSE31788, MOUSE31786	LYTVA_17131, LYTVA_15828
OG0001063	MOUSE18788, MOUSE18787, MOUSE18786, MOUSE18785	LYTVA_19095
OG0001065	MOUSE27426, MOUSE24670	LYTVA_23523
OG0001065	MOUSE24671	LYTVA_14105
OG0001068	MOUSE41302, MOUSE41301, MOUSE41300	LYTVA_12120
OG0001072	MOUSE37374, MOUSE37375	LYTVA_21778
OG0001072	MOUSE39399	LYTVA_21225
OG0001073	MOUSE19348, MOUSE19347, MOUSE19349, MOUSE19345, MOUSE19346, MOUSE54847, MOUSE54846, MOUSE54845, MOUSE12977, MOUSE12979, MOUSE12976	LYTVA_18221
OG0001075	MOUSE09043, MOUSE06818, MOUSE06819, MOUSE06820, MOUSE06821	LYTVA_24384
OG0001076	MOUSE38870, MOUSE38871, MOUSE38872, MOUSE36450, MOUSE36452, MOUSE36451, MOUSE36453, MOUSE36454	LYTVA_12589
OG0001077	MOUSE25115	LYTVA_07624
OG0001077	MOUSE06925	LYTVA_20896
OG0001078	MOUSE14310, MOUSE17245, MOUSE27022, MOUSE27027	LYTVA_23690, LYTVA_03209
OG0001079	MOUSE31079, MOUSE31080, MOUSE39091, MOUSE53562	LYTVA_13000
OG0001080	MOUSE50489, MOUSE50488, MOUSE50490	LYTVA_00946
OG0001080	MOUSE43745, MOUSE32058, MOUSE32057, MOUSE32055, MOUSE32056, MOUSE43743	LYTVA_26032
OG0001081	MOUSE44218, MOUSE44217	LYTVA_03364, LYTVA_09565, LYTVA_11238, LYTVA_00546, LYTVA_03368, LYTVA_08915, LYTVA_08917
