Orthogroup	MOUSE	AENJA_ok
OG0000489	MOUSE13477, MOUSE13481, MOUSE13480, MOUSE13479, MOUSE13478, MOUSE21691, MOUSE21690, MOUSE21696, MOUSE21695, MOUSE21688, MOUSE21689, MOUSE21692, MOUSE28647, MOUSE21694, MOUSE21693, MOUSE13482, MOUSE33816	AENJA_12938
OG0000490	MOUSE25490, MOUSE17417, MOUSE37078, MOUSE37079, MOUSE17415, MOUSE17414, MOUSE17416, MOUSE17412, MOUSE17413, MOUSE17573, MOUSE17574, MOUSE17571, MOUSE17572, MOUSE17569, MOUSE25487, MOUSE25489, MOUSE25488	AENJA_13962
OG0000494	MOUSE04386, MOUSE04387, MOUSE04385, MOUSE26674, MOUSE26676, MOUSE26675, MOUSE37244, MOUSE37245, MOUSE37243, MOUSE37241, MOUSE37242, MOUSE04377, MOUSE04378, MOUSE37754, MOUSE37753, MOUSE37752, MOUSE37750	AENJA_16419, AENJA_21639, AENJA_05180
OG0000495	MOUSE16569, MOUSE16650	AENJA_11256
OG0000497	MOUSE37564, MOUSE04901, MOUSE04902, MOUSE04903	AENJA_14446
OG0000497	MOUSE25391, MOUSE25392, MOUSE23884, MOUSE23883	AENJA_20917
OG0000498	MOUSE49431, MOUSE49430, MOUSE49429, MOUSE12456, MOUSE12455, MOUSE12454, MOUSE12453, MOUSE19882, MOUSE19881, MOUSE19879, MOUSE19880, MOUSE28863, MOUSE28862, MOUSE28861, MOUSE28860, MOUSE28859, MOUSE49487, MOUSE49483, MOUSE49482, MOUSE49484, MOUSE49485, MOUSE49486, MOUSE49488	AENJA_19515
OG0000499	MOUSE08653, MOUSE08654, MOUSE08655	AENJA_19712
OG0000503	MOUSE44106, MOUSE44108, MOUSE44107, MOUSE44111, MOUSE44109, MOUSE44110, MOUSE27250, MOUSE39196, MOUSE39199, MOUSE39195, MOUSE39197, MOUSE39198, MOUSE39194, MOUSE39200, MOUSE39201	AENJA_26692
OG0000503	MOUSE51373	AENJA_02664
OG0000504	MOUSE30319, MOUSE10633, MOUSE01347, MOUSE51548	AENJA_07620, AENJA_09834
OG0000505	MOUSE01611, MOUSE20688, MOUSE20689, MOUSE20690, MOUSE20687, MOUSE51848, MOUSE51847, MOUSE51846, MOUSE30718, MOUSE30720, MOUSE30717, MOUSE30719	AENJA_11465
OG0000506	MOUSE45048, MOUSE54599	AENJA_21734
OG0000508	MOUSE04787, MOUSE04786, MOUSE02862	AENJA_05447
OG0000508	MOUSE02442, MOUSE22065, MOUSE22066, MOUSE22067, MOUSE22064, MOUSE22068	AENJA_18701
OG0000510	MOUSE05540, MOUSE05542, MOUSE05544, MOUSE05541, MOUSE39401, MOUSE37932, MOUSE19983, MOUSE19980	AENJA_13229, AENJA_13230
OG0000512	MOUSE35515, MOUSE15505, MOUSE22362, MOUSE22359, MOUSE22360, MOUSE22380, MOUSE22358, MOUSE22355, MOUSE22379, MOUSE22357, MOUSE22361	AENJA_19003
OG0000514	MOUSE13991, MOUSE13994, MOUSE13990, MOUSE13989, MOUSE13986, MOUSE13995, MOUSE13996, MOUSE13987, MOUSE13992, MOUSE13997, MOUSE13988, MOUSE15035, MOUSE15034, MOUSE06334, MOUSE06331, MOUSE06336, MOUSE06332, MOUSE06330, MOUSE06333, MOUSE06335	AENJA_24585
OG0000519	MOUSE02734, MOUSE02732, MOUSE02731	AENJA_00264
OG0000521	MOUSE42629, MOUSE42628, MOUSE07495, MOUSE07494, MOUSE07496, MOUSE18729, MOUSE18728, MOUSE18730	AENJA_00888
OG0000522	MOUSE36139, MOUSE36138, MOUSE36141, MOUSE36142, MOUSE36146, MOUSE36140, MOUSE36143, MOUSE36147, MOUSE36145, MOUSE36144	AENJA_04937, AENJA_01107
OG0000523	MOUSE37655, MOUSE37652, MOUSE32535	AENJA_23211
OG0000524	MOUSE11124, MOUSE11115, MOUSE11123, MOUSE11120, MOUSE11117, MOUSE11116, MOUSE11122, MOUSE11121, MOUSE11126, MOUSE11137, MOUSE11135, MOUSE11114, MOUSE11125, MOUSE11136, MOUSE11141, MOUSE11140, MOUSE11139, MOUSE11130, MOUSE11133, MOUSE11119, MOUSE11112, MOUSE11113, MOUSE11128, MOUSE11138, MOUSE11131, MOUSE11132, MOUSE11134, MOUSE11118	AENJA_03124
OG0000525	MOUSE23827, MOUSE23825, MOUSE25729, MOUSE25730	AENJA_05189
OG0000525	MOUSE44263, MOUSE16909, MOUSE03969, MOUSE03968	AENJA_24865
OG0000526	MOUSE27970, MOUSE40599, MOUSE27968, MOUSE40598, MOUSE27969, MOUSE27967	AENJA_05234, AENJA_11511, AENJA_11510
OG0000527	MOUSE25378, MOUSE25385, MOUSE25383, MOUSE25381, MOUSE25382, MOUSE25380, MOUSE25379, MOUSE25377, MOUSE25376	AENJA_07523
OG0000528	MOUSE08078, MOUSE08077, MOUSE08080, MOUSE08079, MOUSE42764, MOUSE42765, MOUSE42767, MOUSE42766, MOUSE20445, MOUSE20444, MOUSE20446, MOUSE18735, MOUSE18737, MOUSE18736	AENJA_23565
OG0000530	MOUSE01368, MOUSE01373, MOUSE01369, MOUSE01370, MOUSE32745, MOUSE01376, MOUSE32738, MOUSE32739, MOUSE32737, MOUSE32741, MOUSE32742, MOUSE32740, MOUSE31361, MOUSE31363, MOUSE31366, MOUSE31362	AENJA_14711
OG0000531	MOUSE05197, MOUSE05196	AENJA_23815
OG0000532	MOUSE35783, MOUSE35784	AENJA_01491, AENJA_19889
OG0000533	MOUSE12597, MOUSE12594, MOUSE12596, MOUSE12598, MOUSE12595	AENJA_15823, AENJA_03677, AENJA_15822, AENJA_15826
OG0000534	MOUSE26188, MOUSE26191, MOUSE26190, MOUSE26192, MOUSE26189, MOUSE14667, MOUSE14669, MOUSE14668, MOUSE05757, MOUSE05755, MOUSE05754, MOUSE05756	AENJA_07190
OG0000535	MOUSE25279, MOUSE09525, MOUSE09526, MOUSE36224, MOUSE36223	AENJA_12925, AENJA_12992, AENJA_12990, AENJA_12989
OG0000537	MOUSE22725, MOUSE22726, MOUSE47506, MOUSE22724, MOUSE55032, MOUSE55031, MOUSE47504	AENJA_17430
OG0000538	MOUSE26109, MOUSE26108, MOUSE26107, MOUSE02402, MOUSE02401, MOUSE18904, MOUSE18906, MOUSE18901, MOUSE18905, MOUSE18907, MOUSE18908, MOUSE18902, MOUSE18903	AENJA_23758
OG0000542	MOUSE29811, MOUSE55060, MOUSE55059, MOUSE55061, MOUSE29813, MOUSE29814	AENJA_00918
OG0000542	MOUSE53102	AENJA_09124
OG0000544	MOUSE29764	AENJA_06261
OG0000544	MOUSE36878	AENJA_21071
OG0000545	MOUSE27509, MOUSE43194	AENJA_10948
OG0000545	MOUSE03097, MOUSE03098, MOUSE03096, MOUSE20075, MOUSE07401, MOUSE07400, MOUSE43196, MOUSE43195, MOUSE43197	AENJA_15907
OG0000545	MOUSE27510	AENJA_15906
OG0000548	MOUSE24689, MOUSE24690	AENJA_14730
OG0000548	MOUSE02054, MOUSE02055, MOUSE52547, MOUSE52548, MOUSE54258	AENJA_19997
OG0000551	MOUSE11257	AENJA_25358
OG0000552	MOUSE10141	AENJA_18702
OG0000552	MOUSE54213	AENJA_23603
OG0000553	MOUSE23561, MOUSE53922, MOUSE53921, MOUSE02032, MOUSE02031	AENJA_20283
OG0000553	MOUSE14233, MOUSE05108	AENJA_25732
OG0000554	MOUSE36045, MOUSE36047, MOUSE46841	AENJA_25501
OG0000560	MOUSE00939	AENJA_26784, AENJA_05002, AENJA_05259, AENJA_05258, AENJA_11328, AENJA_13330, AENJA_03885, AENJA_09501, AENJA_00484, AENJA_09500, AENJA_00930, AENJA_00927, AENJA_04993
OG0000561	MOUSE08091	AENJA_01455
OG0000562	MOUSE48585, MOUSE48586	AENJA_25856
OG0000562	MOUSE53359, MOUSE53357, MOUSE53360, MOUSE53355, MOUSE53354, MOUSE53358	AENJA_02716
OG0000563	MOUSE05023	AENJA_03438
OG0000564	MOUSE16694, MOUSE27468	AENJA_10935
OG0000565	MOUSE38941, MOUSE38943, MOUSE38942, MOUSE38947, MOUSE38945, MOUSE38946	AENJA_26555
OG0000566	MOUSE51989	AENJA_14810
OG0000566	MOUSE04915	AENJA_20531, AENJA_16653
OG0000572	MOUSE18741, MOUSE18742, MOUSE18747, MOUSE18745, MOUSE18743, MOUSE08285, MOUSE08283, MOUSE08284, MOUSE08282, MOUSE08281, MOUSE20447, MOUSE18746	AENJA_05866
OG0000572	MOUSE34897, MOUSE34899, MOUSE34900, MOUSE41405, MOUSE41406, MOUSE34901, MOUSE34898	AENJA_02750
OG0000573	MOUSE35087	AENJA_05835
OG0000573	MOUSE51991, MOUSE51992	AENJA_03220
OG0000574	MOUSE03800, MOUSE03927	AENJA_03681
OG0000574	MOUSE03923, MOUSE03922	AENJA_24754
OG0000575	MOUSE15329, MOUSE15327, MOUSE15326, MOUSE26633, MOUSE26640, MOUSE26630, MOUSE26631, MOUSE26628, MOUSE26625, MOUSE26635, MOUSE26629, MOUSE26626, MOUSE26638, MOUSE26639, MOUSE26636, MOUSE26642, MOUSE26641, MOUSE26624, MOUSE26634, MOUSE26637, MOUSE26627, MOUSE26632, MOUSE13339, MOUSE13341, MOUSE26235, MOUSE26230, MOUSE26233, MOUSE26232, MOUSE26229, MOUSE15328	AENJA_04710
OG0000576	MOUSE01166, MOUSE14852, MOUSE14850, MOUSE14851, MOUSE40559, MOUSE01164, MOUSE01163, MOUSE01165, MOUSE52581, MOUSE52578, MOUSE52574, MOUSE52580, MOUSE52576, MOUSE52579, MOUSE52577, MOUSE52575, MOUSE52582, MOUSE52584, MOUSE52587, MOUSE52586, MOUSE52585, MOUSE52583	AENJA_05569
OG0000578	MOUSE20360, MOUSE20359, MOUSE20362, MOUSE20361, MOUSE03091, MOUSE03087, MOUSE03090, MOUSE03088, MOUSE03089, MOUSE07290, MOUSE07291, MOUSE07292	AENJA_09428
OG0000579	MOUSE02041, MOUSE23552, MOUSE23553, MOUSE23554, MOUSE23550, MOUSE02042, MOUSE41019, MOUSE41020, MOUSE41018, MOUSE41021, MOUSE54255, MOUSE54257, MOUSE54256	AENJA_22778
OG0000580	MOUSE47258, MOUSE47257	AENJA_19255
OG0000581	MOUSE07319	AENJA_15347
OG0000581	MOUSE18770, MOUSE07320	AENJA_15345
OG0000581	MOUSE07322	AENJA_15344
OG0000582	MOUSE23948	AENJA_17591
OG0000583	MOUSE01784, MOUSE54088, MOUSE54086, MOUSE54089, MOUSE54090, MOUSE54092, MOUSE54087, MOUSE22001, MOUSE32168, MOUSE33890, MOUSE33889, MOUSE33888	AENJA_17607
OG0000584	MOUSE31345	AENJA_20506, AENJA_20503, AENJA_24610
OG0000588	MOUSE48786, MOUSE48787, MOUSE31848, MOUSE32353, MOUSE32352	AENJA_02286
OG0000588	MOUSE45239, MOUSE45240	AENJA_21633
OG0000589	MOUSE42228, MOUSE42229, MOUSE42227, MOUSE42226, MOUSE47183, MOUSE47184, MOUSE47181, MOUSE47182, MOUSE23629, MOUSE23630, MOUSE23628, MOUSE23627	AENJA_05016
OG0000590	MOUSE05523, MOUSE18372, MOUSE05521, MOUSE05522, MOUSE02546	AENJA_19774
OG0000590	MOUSE18529, MOUSE28939, MOUSE28941	AENJA_07046
OG0000591	MOUSE03776, MOUSE03774, MOUSE03773, MOUSE03775	AENJA_25061
OG0000591	MOUSE45119, MOUSE45118, MOUSE45120, MOUSE45121, MOUSE45116	AENJA_08329
OG0000592	MOUSE49687, MOUSE49686, MOUSE49685	AENJA_12392
OG0000592	MOUSE49688	AENJA_13611
OG0000593	MOUSE38540, MOUSE14106, MOUSE06441	AENJA_21036
OG0000593	MOUSE12368, MOUSE12366, MOUSE12367, MOUSE49643, MOUSE49644, MOUSE13819, MOUSE28583	AENJA_17174
OG0000594	MOUSE52223	AENJA_15216
OG0000594	MOUSE40778, MOUSE40777, MOUSE14517, MOUSE14516	AENJA_13904
OG0000596	MOUSE45708	AENJA_17523, AENJA_10952, AENJA_15114, AENJA_01624, AENJA_05591, AENJA_04526, AENJA_00999, AENJA_06311, AENJA_06310, AENJA_00998, AENJA_00997
OG0000597	MOUSE46308, MOUSE46307, MOUSE04601, MOUSE04603, MOUSE04605, MOUSE04604, MOUSE20021, MOUSE46309, MOUSE37363	AENJA_10748
OG0000597	MOUSE51636, MOUSE51634, MOUSE51635, MOUSE32567, MOUSE32568	AENJA_01626
OG0000598	MOUSE41698, MOUSE41699	AENJA_10540, AENJA_11371, AENJA_26331, AENJA_03924, AENJA_20160, AENJA_05055, AENJA_23911
OG0000600	MOUSE54466, MOUSE54465, MOUSE00132, MOUSE00135, MOUSE00136, MOUSE54464, MOUSE00134, MOUSE00133, MOUSE54880, MOUSE54879	AENJA_07369
OG0000601	MOUSE11094, MOUSE05650, MOUSE11093, MOUSE11086, MOUSE11085, MOUSE11088, MOUSE11087, MOUSE11083, MOUSE11084, MOUSE11090, MOUSE47966	AENJA_07534
OG0000602	MOUSE54043, MOUSE54042, MOUSE13065, MOUSE13066, MOUSE13067	AENJA_17434
OG0000602	MOUSE23060, MOUSE38461, MOUSE38463, MOUSE38462, MOUSE38460, MOUSE54041, MOUSE13068, MOUSE13069	AENJA_11021
OG0000603	MOUSE18832, MOUSE18831, MOUSE20286, MOUSE20285, MOUSE20287, MOUSE20288, MOUSE07810, MOUSE07809, MOUSE07808, MOUSE07811, MOUSE18833, MOUSE18834, MOUSE18818, MOUSE18827, MOUSE18819, MOUSE18825, MOUSE18821, MOUSE20289, MOUSE20290, MOUSE18829	AENJA_20949
OG0000607	MOUSE42215, MOUSE42214, MOUSE42213, MOUSE02133, MOUSE02132, MOUSE02134, MOUSE23595, MOUSE23596	AENJA_06811
OG0000608	MOUSE14204, MOUSE14206, MOUSE14205	AENJA_01735
OG0000609	MOUSE22345	AENJA_03157
OG0000610	MOUSE30757, MOUSE51594, MOUSE51593	AENJA_25857
OG0000610	MOUSE51595	AENJA_04760
OG0000610	MOUSE25477	AENJA_20028
OG0000611	MOUSE48953, MOUSE48957	AENJA_13627
OG0000613	MOUSE10241	AENJA_20929
OG0000614	MOUSE43293	AENJA_17421
OG0000616	MOUSE50900, MOUSE50901, MOUSE50902, MOUSE30157, MOUSE30158, MOUSE30156, MOUSE30155	AENJA_11411
OG0000617	MOUSE14520, MOUSE14521	AENJA_11546
OG0000619	MOUSE53833, MOUSE53832, MOUSE13100, MOUSE13101, MOUSE13102, MOUSE13104, MOUSE22715, MOUSE22714, MOUSE22713, MOUSE22711, MOUSE22709, MOUSE22710	AENJA_15723
OG0000623	MOUSE52068	AENJA_02871
OG0000623	MOUSE05906, MOUSE05905, MOUSE14117	AENJA_17960
OG0000624	MOUSE05834, MOUSE05836, MOUSE05833, MOUSE05837, MOUSE05835, MOUSE05832, MOUSE20490, MOUSE26414	AENJA_13893, AENJA_06380, AENJA_22597
OG0000625	MOUSE16138, MOUSE16137, MOUSE16139, MOUSE16140, MOUSE16141, MOUSE16136, MOUSE50690, MOUSE50689, MOUSE50691	AENJA_23811
OG0000626	MOUSE29299, MOUSE29292, MOUSE29296, MOUSE29291, MOUSE29297, MOUSE29295, MOUSE29294, MOUSE29293, MOUSE29298, MOUSE00426, MOUSE00422, MOUSE00425, MOUSE00423, MOUSE00424, MOUSE20854, MOUSE29219, MOUSE29218, MOUSE29213, MOUSE29216, MOUSE29217, MOUSE29214, MOUSE29215, MOUSE29300	AENJA_12652
OG0000627	MOUSE50870, MOUSE50872, MOUSE50871, MOUSE50873, MOUSE50869, MOUSE50874, MOUSE50868, MOUSE43635, MOUSE43636, MOUSE43634, MOUSE43633, MOUSE43628, MOUSE43630, MOUSE43629, MOUSE43627, MOUSE43631, MOUSE15878	AENJA_13466
OG0000628	MOUSE33803, MOUSE33805, MOUSE33806, MOUSE55288, MOUSE55287, MOUSE55289, MOUSE55291, MOUSE55290, MOUSE55292	AENJA_25533
OG0000628	MOUSE28607, MOUSE00366, MOUSE00365, MOUSE18571, MOUSE18570, MOUSE18572	AENJA_13648
OG0000629	MOUSE27093, MOUSE01791, MOUSE01790	AENJA_26558
OG0000634	MOUSE29180, MOUSE29181, MOUSE29179	AENJA_04829
OG0000635	MOUSE42730	AENJA_16658
OG0000636	MOUSE35989, MOUSE35990, MOUSE35986, MOUSE35987, MOUSE35980, MOUSE35985, MOUSE35979, MOUSE35984, MOUSE35991, MOUSE35982, MOUSE35983, MOUSE35981, MOUSE19615, MOUSE21409, MOUSE21405, MOUSE21413, MOUSE21412, MOUSE21406, MOUSE21410, MOUSE21402, MOUSE21407, MOUSE21403, MOUSE21408, MOUSE21404, MOUSE21411, MOUSE21415, MOUSE21414	AENJA_07463
OG0000637	MOUSE25268	AENJA_16161
OG0000637	MOUSE06427	AENJA_07771
OG0000639	MOUSE51940, MOUSE19650, MOUSE19651, MOUSE19647	AENJA_10965
OG0000639	MOUSE49493, MOUSE49495, MOUSE49496, MOUSE32122, MOUSE28358	AENJA_22126
OG0000642	MOUSE37031, MOUSE37030, MOUSE39970, MOUSE39974, MOUSE39972	AENJA_02487, AENJA_00389, AENJA_26018
OG0000643	MOUSE43453, MOUSE18626	AENJA_00652
OG0000645	MOUSE48947	AENJA_00673
OG0000645	MOUSE32254, MOUSE32255, MOUSE51331, MOUSE32253, MOUSE51330	AENJA_22405
OG0000646	MOUSE15544, MOUSE15545, MOUSE38327	AENJA_01294, AENJA_21315
OG0000646	MOUSE12275, MOUSE43672, MOUSE53413, MOUSE53412	AENJA_07139
OG0000648	MOUSE09133, MOUSE09132, MOUSE09134, MOUSE09135, MOUSE09136, MOUSE09138, MOUSE09137, MOUSE09139, MOUSE09140, MOUSE09131, MOUSE09130	AENJA_04823
OG0000648	MOUSE09143, MOUSE09141, MOUSE49647	AENJA_04819
OG0000649	MOUSE38973	AENJA_11680, AENJA_09384, AENJA_14703
OG0000651	MOUSE02552, MOUSE06974, MOUSE15502, MOUSE15503, MOUSE15504, MOUSE06972, MOUSE02553, MOUSE06973	AENJA_15937
OG0000653	MOUSE01581	AENJA_23631
OG0000653	MOUSE48918, MOUSE01579, MOUSE01580, MOUSE40031, MOUSE40032, MOUSE40033, MOUSE10990, MOUSE20427, MOUSE08675, MOUSE42679, MOUSE32732, MOUSE31803, MOUSE31802	AENJA_23630
OG0000654	MOUSE14618, MOUSE14619, MOUSE25060, MOUSE25062, MOUSE25061, MOUSE25064, MOUSE05334, MOUSE05333, MOUSE05332, MOUSE05331, MOUSE05330, MOUSE26181, MOUSE26182, MOUSE26180, MOUSE26183	AENJA_23986
OG0000657	MOUSE20685, MOUSE20684, MOUSE20683, MOUSE51829, MOUSE51831	AENJA_14948, AENJA_01442
OG0000660	MOUSE53726, MOUSE02723, MOUSE04889, MOUSE04890	AENJA_07533, AENJA_06621
OG0000662	MOUSE19603, MOUSE19601, MOUSE19604, MOUSE19602, MOUSE19605, MOUSE19607, MOUSE19606	AENJA_09173
OG0000662	MOUSE14111, MOUSE06500, MOUSE06499, MOUSE14110	AENJA_21495
OG0000663	MOUSE13439, MOUSE13440	AENJA_26290
OG0000663	MOUSE06815, MOUSE06817, MOUSE06816	AENJA_19588
OG0000663	MOUSE13441	AENJA_10413
OG0000664	MOUSE53752, MOUSE53753, MOUSE01965, MOUSE01962, MOUSE23474	AENJA_14841
OG0000664	MOUSE22241, MOUSE22240, MOUSE35216, MOUSE35218, MOUSE35217	AENJA_15036
OG0000665	MOUSE51882, MOUSE51880, MOUSE51881, MOUSE32269, MOUSE32268	AENJA_18167
OG0000666	MOUSE55143, MOUSE55144, MOUSE55142, MOUSE55141	AENJA_19016
OG0000667	MOUSE32539, MOUSE32538	AENJA_23722, AENJA_23727, AENJA_23726
OG0000670	MOUSE04054, MOUSE04055, MOUSE53933, MOUSE53934, MOUSE47619, MOUSE52285, MOUSE24104, MOUSE24105	AENJA_07203
OG0000671	MOUSE50487, MOUSE50486, MOUSE50485	AENJA_01967
OG0000671	MOUSE54296, MOUSE54294, MOUSE54295, MOUSE40916, MOUSE23443, MOUSE02325	AENJA_09440
OG0000672	MOUSE41797, MOUSE41126, MOUSE06352, MOUSE41798, MOUSE06353	AENJA_02173
OG0000674	MOUSE44926, MOUSE44927, MOUSE30738, MOUSE30735, MOUSE30734, MOUSE30736, MOUSE30739, MOUSE44929	AENJA_03705
OG0000675	MOUSE46728	AENJA_15560, AENJA_09004, AENJA_04399
OG0000676	MOUSE13398, MOUSE13397, MOUSE13396, MOUSE28654	AENJA_15570
OG0000676	MOUSE23124, MOUSE54030, MOUSE54029, MOUSE13098	AENJA_04404
OG0000680	MOUSE14546, MOUSE14547	AENJA_08373
OG0000681	MOUSE29729, MOUSE29731, MOUSE29732, MOUSE29734, MOUSE29733, MOUSE53999, MOUSE53998, MOUSE12966, MOUSE12967	AENJA_12150
OG0000682	MOUSE40533, MOUSE40532, MOUSE40535, MOUSE40534, MOUSE21319, MOUSE21318, MOUSE35907, MOUSE35915, MOUSE35914, MOUSE35910, MOUSE35911, MOUSE35909, MOUSE35912, MOUSE35913	AENJA_14433
OG0000683	MOUSE54444, MOUSE54443	AENJA_18458
OG0000683	MOUSE48812, MOUSE48811, MOUSE31819, MOUSE31816, MOUSE31818, MOUSE31817, MOUSE31821	AENJA_20329
OG0000684	MOUSE19631, MOUSE19633, MOUSE19634, MOUSE19635, MOUSE19636, MOUSE49799, MOUSE49800, MOUSE49801, MOUSE49802	AENJA_20633
OG0000685	MOUSE47324	AENJA_25532
OG0000690	MOUSE18670, MOUSE34065, MOUSE00474	AENJA_04544
OG0000690	MOUSE19350	AENJA_00603
OG0000691	MOUSE29347, MOUSE29346, MOUSE49341	AENJA_08029
OG0000691	MOUSE06742, MOUSE34387, MOUSE09040, MOUSE09041, MOUSE09042, MOUSE28336, MOUSE28335	AENJA_00795
OG0000692	MOUSE04478, MOUSE04479, MOUSE04480, MOUSE04477, MOUSE04476	AENJA_02403, AENJA_00938
OG0000693	MOUSE34445, MOUSE34447, MOUSE34448, MOUSE34449, MOUSE34450, MOUSE04455, MOUSE04456	AENJA_01709
OG0000693	MOUSE25877, MOUSE25875, MOUSE25876	AENJA_03923
OG0000694	MOUSE24535, MOUSE24536, MOUSE24534, MOUSE24752, MOUSE40204, MOUSE40205, MOUSE40203	AENJA_02666, AENJA_15805
OG0000696	MOUSE00120	AENJA_12321
OG0000696	MOUSE23457	AENJA_06971
OG0000697	MOUSE06912, MOUSE06911, MOUSE31212, MOUSE53511, MOUSE53512, MOUSE10904, MOUSE10901, MOUSE10903, MOUSE10902	AENJA_07893, AENJA_21762
OG0000698	MOUSE24778	AENJA_24097
OG0000698	MOUSE20138, MOUSE07687	AENJA_10581
OG0000700	MOUSE41845	AENJA_22342
OG0000700	MOUSE31170, MOUSE31169, MOUSE41844, MOUSE41842, MOUSE41843, MOUSE41841, MOUSE41840, MOUSE47055, MOUSE42208, MOUSE42206	AENJA_14030
OG0000700	MOUSE42212	AENJA_23946
OG0000701	MOUSE09498, MOUSE09495, MOUSE09496, MOUSE00837, MOUSE00838, MOUSE00839, MOUSE00845, MOUSE40359, MOUSE40360, MOUSE02828, MOUSE02827	AENJA_18091
OG0000702	MOUSE19754, MOUSE19750, MOUSE19745, MOUSE19735, MOUSE19738, MOUSE19742, MOUSE19747, MOUSE19732, MOUSE19728, MOUSE19724, MOUSE19720, MOUSE19719, MOUSE19726, MOUSE19722, MOUSE19721, MOUSE19717, MOUSE19716, MOUSE51901, MOUSE51899, MOUSE51898, MOUSE51903, MOUSE51905, MOUSE51902, MOUSE51897	AENJA_23407
OG0000703	MOUSE31673	AENJA_26753
OG0000703	MOUSE09475, MOUSE09482, MOUSE09477, MOUSE09474, MOUSE09481, MOUSE09478, MOUSE09480, MOUSE31672, MOUSE31674, MOUSE31671, MOUSE31670, MOUSE09476	AENJA_26449
OG0000706	MOUSE23468, MOUSE23467, MOUSE23472, MOUSE23471, MOUSE23466, MOUSE23470, MOUSE23469	AENJA_23411, AENJA_25177
OG0000706	MOUSE23473	AENJA_22931
OG0000707	MOUSE47917, MOUSE47916, MOUSE34930, MOUSE34931	AENJA_08006, AENJA_19779
OG0000708	MOUSE31390, MOUSE31389	AENJA_10491
OG0000708	MOUSE14490, MOUSE54269, MOUSE54268	AENJA_04787
OG0000710	MOUSE21986, MOUSE21988, MOUSE21987, MOUSE34237	AENJA_02261
OG0000711	MOUSE01833, MOUSE01830	AENJA_12473
OG0000711	MOUSE44352, MOUSE02178	AENJA_12494
OG0000711	MOUSE47225, MOUSE47226	AENJA_02057
OG0000712	MOUSE03200, MOUSE03199, MOUSE53971, MOUSE53972, MOUSE45072, MOUSE45069, MOUSE45071, MOUSE48221, MOUSE48220, MOUSE48222	AENJA_04728
OG0000715	MOUSE26260, MOUSE26259, MOUSE26258, MOUSE02473, MOUSE02472, MOUSE53172, MOUSE53167, MOUSE53171, MOUSE53168, MOUSE53170, MOUSE53165, MOUSE53166, MOUSE53169, MOUSE53173	AENJA_15913
OG0000716	MOUSE55256, MOUSE55255, MOUSE55258, MOUSE55260, MOUSE55261, MOUSE55262, MOUSE55257, MOUSE55259, MOUSE18073	AENJA_17206
OG0000717	MOUSE48391, MOUSE48394, MOUSE48392, MOUSE48393, MOUSE25899	AENJA_19227
OG0000718	MOUSE30953, MOUSE43056, MOUSE43055, MOUSE43054, MOUSE24376, MOUSE24375, MOUSE24369, MOUSE43537, MOUSE43538, MOUSE12486	AENJA_24056, AENJA_24052, AENJA_21088
OG0000720	MOUSE19535, MOUSE19536, MOUSE51696, MOUSE51698, MOUSE51695, MOUSE51697	AENJA_14612
OG0000720	MOUSE30165	AENJA_01444
OG0000721	MOUSE02762, MOUSE02761, MOUSE02760, MOUSE02765, MOUSE02764	AENJA_16007
OG0000721	MOUSE54553, MOUSE51287, MOUSE16557, MOUSE51288	AENJA_01615
OG0000722	MOUSE27353, MOUSE08639, MOUSE20386, MOUSE27055, MOUSE39386	AENJA_02846
OG0000725	MOUSE27201, MOUSE27205, MOUSE27203, MOUSE27202, MOUSE27206, MOUSE27207, MOUSE27204	AENJA_09106
OG0000726	MOUSE18851, MOUSE18868, MOUSE18854, MOUSE18855, MOUSE18870, MOUSE18857, MOUSE18848, MOUSE18866, MOUSE18865, MOUSE18850, MOUSE18841, MOUSE18847, MOUSE18859, MOUSE18852, MOUSE18846, MOUSE18849, MOUSE18862, MOUSE18844, MOUSE18861, MOUSE18867, MOUSE18853, MOUSE18864, MOUSE18860, MOUSE18845, MOUSE18858, MOUSE18842, MOUSE18856, MOUSE18871, MOUSE18872, MOUSE18843, MOUSE22343, MOUSE22340, MOUSE22341, MOUSE22342, MOUSE14710	AENJA_14697
OG0000730	MOUSE02569, MOUSE22100, MOUSE22099	AENJA_08838
OG0000730	MOUSE08715, MOUSE23276, MOUSE02405, MOUSE02406	AENJA_04711
OG0000731	MOUSE15688, MOUSE15689, MOUSE15687, MOUSE15694, MOUSE15693, MOUSE15695, MOUSE15691, MOUSE15692, MOUSE55085, MOUSE55084, MOUSE55086, MOUSE55083, MOUSE12888, MOUSE12887, MOUSE38373, MOUSE38370, MOUSE38371, MOUSE38367	AENJA_07204
OG0000732	MOUSE31018, MOUSE55029, MOUSE23136, MOUSE23139, MOUSE23138, MOUSE23137, MOUSE23135	AENJA_23886
OG0000732	MOUSE50346, MOUSE33183	AENJA_12389
OG0000733	MOUSE07355, MOUSE07356, MOUSE20245, MOUSE24781	AENJA_07801
OG0000734	MOUSE25399, MOUSE25398, MOUSE25401, MOUSE25403, MOUSE25402, MOUSE25400, MOUSE31239, MOUSE31240	AENJA_10770
