Orthogroup	MOUSE	XENTR
OG0000576	MOUSE14852, MOUSE14850, MOUSE14851, MOUSE40559	XENTR08548
OG0000576	MOUSE01164, MOUSE01163	XENTR01107
OG0000576	MOUSE01165	XENTR13035
OG0000578	MOUSE20360, MOUSE20359, MOUSE20362, MOUSE20361	XENTR16212
OG0000578	MOUSE03091, MOUSE03087, MOUSE03090, MOUSE03088, MOUSE03089	XENTR09090
OG0000578	MOUSE07290	XENTR03873
OG0000578	MOUSE07291, MOUSE07292	XENTR03874
OG0000578	MOUSE42776, MOUSE42775	XENTR02080, XENTR02081
OG0000579	MOUSE02041	XENTR09281
OG0000579	MOUSE02042	XENTR06804
OG0000579	MOUSE41019, MOUSE41020, MOUSE41018, MOUSE41021	XENTR04843
OG0000579	MOUSE54255, MOUSE54257, MOUSE54256	XENTR06803, XENTR06802
OG0000580	MOUSE47258, MOUSE47257	XENTR15703, XENTR08338
OG0000580	MOUSE21684, MOUSE21685, MOUSE21687, MOUSE21683	XENTR09515
OG0000580	MOUSE33811	XENTR11463
OG0000581	MOUSE07319	XENTR03879
OG0000581	MOUSE18768, MOUSE18769	XENTR01644
OG0000581	MOUSE18770	XENTR01643
OG0000581	MOUSE07320	XENTR03880
OG0000582	MOUSE17430, MOUSE17431, MOUSE17428, MOUSE17429	XENTR06486
OG0000582	MOUSE23946, MOUSE23947	XENTR09933
OG0000582	MOUSE25981, MOUSE25982, MOUSE25983, MOUSE25975, MOUSE25979, MOUSE25984, MOUSE25974, MOUSE25976, MOUSE25978	XENTR15164
OG0000582	MOUSE17215, MOUSE17213, MOUSE17212, MOUSE17214, MOUSE17211, MOUSE17210	XENTR11764
OG0000583	MOUSE01784, MOUSE54088, MOUSE54086, MOUSE54089, MOUSE54090, MOUSE54092, MOUSE54087	XENTR02046
OG0000583	MOUSE22001	XENTR15416
OG0000583	MOUSE32168	XENTR05897
OG0000583	MOUSE33890, MOUSE33889, MOUSE33888	XENTR15995
OG0000584	MOUSE31344	XENTR09173
OG0000585	MOUSE40784, MOUSE40785, MOUSE40786, MOUSE40788, MOUSE40789, MOUSE40787, MOUSE40783, MOUSE40781, MOUSE40782	XENTR12848
OG0000585	MOUSE35386, MOUSE35387, MOUSE35388, MOUSE35383, MOUSE35384, MOUSE35381, MOUSE35380, MOUSE35382	XENTR02849
OG0000585	MOUSE31048, MOUSE31049	XENTR01232
OG0000586	MOUSE47314, MOUSE47317, MOUSE47318, MOUSE47316	XENTR04444
OG0000586	MOUSE14470, MOUSE14469, MOUSE14468	XENTR16297
OG0000586	MOUSE43916, MOUSE43917, MOUSE43918	XENTR11420
OG0000587	MOUSE22685	XENTR08579
OG0000587	MOUSE55325	XENTR15453
OG0000587	MOUSE55324	XENTR11142
OG0000587	MOUSE42665, MOUSE42667	XENTR02064
OG0000588	MOUSE48786, MOUSE48787	XENTR06511
OG0000588	MOUSE31848	XENTR13248
OG0000588	MOUSE32353, MOUSE32352	XENTR15252
OG0000588	MOUSE45239, MOUSE45240	XENTR17128
OG0000589	MOUSE42228, MOUSE42229, MOUSE42227, MOUSE42226	XENTR11197
OG0000589	MOUSE47183, MOUSE47184, MOUSE47181, MOUSE47182	XENTR12066
OG0000589	MOUSE23629, MOUSE23630, MOUSE23628, MOUSE23627	XENTR01256
OG0000590	MOUSE18372	XENTR01750
OG0000590	MOUSE05521, MOUSE05522	XENTR12267
OG0000590	MOUSE02546	XENTR05220
OG0000590	MOUSE18529	XENTR09959, XENTR09960
OG0000590	MOUSE28939, MOUSE28941	XENTR17798, XENTR17799
OG0000591	MOUSE03776, MOUSE03774, MOUSE03773, MOUSE03775	XENTR07336
OG0000591	MOUSE45119, MOUSE45118, MOUSE45120, MOUSE45121, MOUSE45116	XENTR09716
OG0000591	MOUSE19122	XENTR08586
OG0000592	MOUSE09794, MOUSE09795, MOUSE09796	XENTR05738
OG0000592	MOUSE49687, MOUSE49686, MOUSE49685	XENTR09881
OG0000592	MOUSE27133	XENTR09851
OG0000593	MOUSE38540	XENTR16603
OG0000593	MOUSE12368, MOUSE12366, MOUSE12367	XENTR16946
OG0000593	MOUSE49643, MOUSE49644	XENTR10994
OG0000593	MOUSE13819	XENTR15779
OG0000593	MOUSE28583	XENTR02468
OG0000594	MOUSE50535	XENTR10947
OG0000594	MOUSE16184, MOUSE16183	XENTR07145
OG0000594	MOUSE50537	XENTR14812
OG0000594	MOUSE24285, MOUSE24284, MOUSE24283	XENTR16939
OG0000594	MOUSE16185	XENTR07147
OG0000594	MOUSE40778, MOUSE40777	XENTR04133, XENTR12850
OG0000594	MOUSE14517, MOUSE14516	XENTR02361
OG0000597	MOUSE04601, MOUSE04603, MOUSE04605, MOUSE04604	XENTR17671, XENTR17670, XENTR19170
OG0000597	MOUSE46309, MOUSE37363	XENTR01128
OG0000597	MOUSE51636, MOUSE51634, MOUSE51635	XENTR02665
OG0000597	MOUSE32567, MOUSE32568	XENTR08682
OG0000598	MOUSE41698, MOUSE41699	XENTR17433, XENTR13111
OG0000600	MOUSE54466, MOUSE54465	XENTR03978
OG0000600	MOUSE00132	XENTR05099
OG0000600	MOUSE54464	XENTR03977
OG0000600	MOUSE54880, MOUSE54879	XENTR14383
OG0000601	MOUSE05651, MOUSE05647, MOUSE05648, MOUSE05646, MOUSE05649	XENTR10249
OG0000601	MOUSE11093, MOUSE11086, MOUSE11085, MOUSE11088, MOUSE11087	XENTR17602
OG0000601	MOUSE11083, MOUSE11084	XENTR17601
OG0000601	MOUSE11090, MOUSE47966	XENTR02697
OG0000602	MOUSE54043, MOUSE54042	XENTR02033, XENTR02032
OG0000602	MOUSE13065, MOUSE13066, MOUSE13067	XENTR03241
OG0000602	MOUSE23060	XENTR03242
OG0000602	MOUSE38461, MOUSE38463, MOUSE38462, MOUSE38460	XENTR15509
OG0000602	MOUSE54041	XENTR02031
OG0000603	MOUSE20286, MOUSE20285, MOUSE20287, MOUSE20288	XENTR06631
OG0000603	MOUSE07810, MOUSE07809, MOUSE07808, MOUSE07811	XENTR12110
OG0000603	MOUSE18833	XENTR06556
OG0000604	MOUSE43346, MOUSE43345, MOUSE43344	XENTR12659
OG0000607	MOUSE42215, MOUSE42214, MOUSE42213	XENTR11195, XENTR11194
OG0000607	MOUSE02133, MOUSE02132	XENTR14318
OG0000607	MOUSE23595, MOUSE23596	XENTR01251
OG0000608	MOUSE14204, MOUSE14206, MOUSE14205	XENTR05631
OG0000609	MOUSE07218	XENTR09031, XENTR09032
OG0000609	MOUSE22036	XENTR02746
OG0000609	MOUSE22020	XENTR02747
OG0000609	MOUSE22345	XENTR09422
OG0000609	MOUSE02350	XENTR03782
OG0000610	MOUSE30757	XENTR06743
OG0000610	MOUSE51594, MOUSE51593	XENTR10275
OG0000610	MOUSE25477	XENTR09167, XENTR16828
OG0000611	MOUSE55275, MOUSE55273	XENTR07697
OG0000611	MOUSE54663, MOUSE54662, MOUSE54660, MOUSE54658, MOUSE54661, MOUSE54659	XENTR14370
OG0000611	MOUSE48953	XENTR00513
OG0000612	MOUSE36201, MOUSE36200, MOUSE36199	XENTR15265
OG0000612	MOUSE46782, MOUSE46781	XENTR02014
OG0000612	MOUSE40383, MOUSE40382	XENTR19287
OG0000612	MOUSE28578, MOUSE28580, MOUSE28579	XENTR02467
OG0000613	MOUSE00704, MOUSE00705, MOUSE00703	XENTR09622
OG0000613	MOUSE28638	XENTR03003
OG0000613	MOUSE34125, MOUSE34127, MOUSE34126, MOUSE34123, MOUSE34124	XENTR12862
OG0000613	MOUSE10241	XENTR14077
OG0000614	MOUSE43293	XENTR14290
OG0000615	MOUSE29445, MOUSE21962	XENTR05253
OG0000615	MOUSE21967, MOUSE21964, MOUSE21961, MOUSE21965, MOUSE21966, MOUSE21963, MOUSE21970, MOUSE21960	XENTR05188
OG0000615	MOUSE04243, MOUSE04245, MOUSE04242, MOUSE04244, MOUSE04241, MOUSE04246	XENTR16074
OG0000615	MOUSE29446, MOUSE29449, MOUSE29450, MOUSE29452, MOUSE29453, MOUSE29451, MOUSE29448, MOUSE29447	XENTR00273
OG0000616	MOUSE43042, MOUSE43044, MOUSE43043, MOUSE43041, MOUSE43050	XENTR16458
OG0000616	MOUSE50900, MOUSE50901	XENTR06048
OG0000616	MOUSE30157, MOUSE30158, MOUSE30156, MOUSE30155	XENTR12306
OG0000617	MOUSE14520, MOUSE14521	XENTR02359
OG0000618	MOUSE16598, MOUSE16595, MOUSE16593, MOUSE16600, MOUSE16599, MOUSE16596	XENTR12353
OG0000619	MOUSE53833, MOUSE53832	XENTR13390
OG0000619	MOUSE22715, MOUSE22714	XENTR07082
OG0000619	MOUSE22713, MOUSE22711, MOUSE22709, MOUSE22710	XENTR09376
OG0000619	MOUSE53834	XENTR02022
OG0000621	MOUSE15658	XENTR04417
OG0000623	MOUSE52068	XENTR07882
OG0000623	MOUSE05906, MOUSE05905	XENTR16677
OG0000623	MOUSE14117	XENTR03896
OG0000624	MOUSE05834, MOUSE05836, MOUSE05833, MOUSE05837, MOUSE05835, MOUSE05832	XENTR10751
OG0000624	MOUSE26414	XENTR05400
OG0000625	MOUSE16138, MOUSE16137	XENTR00632
OG0000625	MOUSE16136	XENTR00633
OG0000625	MOUSE50690, MOUSE50689, MOUSE50691	XENTR10082
OG0000626	MOUSE29299, MOUSE29292, MOUSE29296, MOUSE29291, MOUSE29297, MOUSE29295, MOUSE29294, MOUSE29293, MOUSE29298	XENTR08195
OG0000626	MOUSE00426, MOUSE00422, MOUSE00425, MOUSE00423, MOUSE00424	XENTR07632
OG0000627	MOUSE50870, MOUSE50872, MOUSE50871, MOUSE50873, MOUSE50869, MOUSE50874, MOUSE50868	XENTR10097
OG0000627	MOUSE43635, MOUSE43636, MOUSE43634, MOUSE43633, MOUSE43628, MOUSE43630, MOUSE43629, MOUSE43627, MOUSE43631	XENTR14582
OG0000628	MOUSE33803, MOUSE33805, MOUSE33806	XENTR12865
OG0000628	MOUSE28607	XENTR02456
OG0000628	MOUSE00366, MOUSE00365	XENTR13000
OG0000629	MOUSE27093	XENTR04462
OG0000629	MOUSE01791, MOUSE01790	XENTR11794
OG0000631	MOUSE27372	XENTR12645, XENTR02415
OG0000631	MOUSE05400	XENTR14090
OG0000631	MOUSE05723	XENTR06927
OG0000631	MOUSE03699	XENTR12618
OG0000631	MOUSE32184, MOUSE32185	XENTR14260, XENTR11889
OG0000631	MOUSE12501	XENTR05920, XENTR10780
OG0000631	MOUSE55286, MOUSE33991	XENTR08458
OG0000634	MOUSE29180, MOUSE29181, MOUSE29179	XENTR18822, XENTR18823, XENTR19156
OG0000635	MOUSE17432	XENTR06487
OG0000635	MOUSE42730	XENTR02072, XENTR02107
OG0000636	MOUSE35989, MOUSE35990, MOUSE35986, MOUSE35987, MOUSE35980, MOUSE35985, MOUSE35979, MOUSE35984, MOUSE35991, MOUSE35982, MOUSE35983, MOUSE35981	XENTR11087
OG0000636	MOUSE19615	XENTR12476
OG0000637	MOUSE25268	XENTR17167
OG0000637	MOUSE06427	XENTR09803
OG0000639	MOUSE51940	XENTR14136
OG0000639	MOUSE19650, MOUSE19651, MOUSE19647	XENTR08621
OG0000639	MOUSE49493, MOUSE49495	XENTR10212
OG0000639	MOUSE32122	XENTR12548
OG0000639	MOUSE28358	XENTR02478
OG0000641	MOUSE14805	XENTR07208
OG0000641	MOUSE14779	XENTR07216
OG0000641	MOUSE14786, MOUSE14782, MOUSE14784, MOUSE14783, MOUSE14780, MOUSE14785	XENTR07215
OG0000641	MOUSE14789, MOUSE14792, MOUSE14791, MOUSE14793, MOUSE14788	XENTR07214
OG0000641	MOUSE14802, MOUSE14803, MOUSE14801, MOUSE14797, MOUSE14794, MOUSE14795, MOUSE14796, MOUSE14798, MOUSE14800, MOUSE14799	XENTR07213, XENTR07212, XENTR07211, XENTR07209, XENTR07210
OG0000642	MOUSE37031, MOUSE37030, MOUSE39970, MOUSE39974, MOUSE39972	XENTR11733
OG0000642	MOUSE18753, MOUSE18754	XENTR01651
OG0000643	MOUSE43453	XENTR12663
OG0000643	MOUSE18626	XENTR11361
OG0000643	MOUSE37838, MOUSE37839, MOUSE37831, MOUSE37832, MOUSE37834, MOUSE37836, MOUSE37833, MOUSE37837, MOUSE37835	XENTR10328
OG0000644	MOUSE35880	XENTR08866
OG0000644	MOUSE40523, MOUSE40522, MOUSE40517, MOUSE40518, MOUSE40521, MOUSE40520, MOUSE40519, MOUSE40516, MOUSE40515, MOUSE40514	XENTR07911, XENTR07912, XENTR07910, XENTR07915, XENTR07914, XENTR07913
OG0000645	MOUSE48947	XENTR00518
OG0000645	MOUSE32254, MOUSE32255, MOUSE51331, MOUSE32253	XENTR04338
OG0000645	MOUSE51330	XENTR04602
OG0000646	MOUSE15544, MOUSE15545	XENTR04406
OG0000646	MOUSE43672	XENTR07263, XENTR07262
OG0000646	MOUSE53413, MOUSE53412	XENTR17137
OG0000647	MOUSE27946, MOUSE27945, MOUSE27942, MOUSE27941, MOUSE27947, MOUSE27937, MOUSE27938, MOUSE27939, MOUSE27935, MOUSE27943, MOUSE27944, MOUSE27940, MOUSE27936	XENTR08053
OG0000647	MOUSE46894, MOUSE46895	XENTR13028, XENTR13027
OG0000648	MOUSE09133, MOUSE09132, MOUSE09134, MOUSE09135, MOUSE09136, MOUSE09138, MOUSE09137, MOUSE09139, MOUSE09140	XENTR08177
OG0000648	MOUSE09143, MOUSE09141	XENTR08178
OG0000648	MOUSE49647	XENTR10991
OG0000649	MOUSE38973	XENTR11809
OG0000650	MOUSE22507	XENTR04168
OG0000650	MOUSE02344	XENTR03784
OG0000650	MOUSE53197, MOUSE53198	XENTR10606
OG0000650	MOUSE25960, MOUSE25962, MOUSE25961, MOUSE25959, MOUSE25964	XENTR15613
OG0000650	MOUSE06986, MOUSE06987	XENTR12436, XENTR12437
OG0000650	MOUSE22508	XENTR18300
OG0000650	MOUSE40297, MOUSE40293, MOUSE40295, MOUSE40296, MOUSE40294, MOUSE40292	XENTR00412
OG0000651	MOUSE02552	XENTR05217
OG0000651	MOUSE06974	XENTR03187
OG0000652	MOUSE10856	XENTR06008
OG0000652	MOUSE39213, MOUSE39212	XENTR00729
OG0000652	MOUSE54336, MOUSE54335, MOUSE54334	XENTR09669
OG0000653	MOUSE05198	XENTR05477, XENTR06857
OG0000653	MOUSE38912, MOUSE38911	XENTR05370
OG0000653	MOUSE01579, MOUSE01580	XENTR15383
OG0000653	MOUSE10990	XENTR08517
OG0000653	MOUSE20427	XENTR11621
OG0000653	MOUSE42679	XENTR02067
OG0000653	MOUSE31803, MOUSE31802	XENTR00431
OG0000654	MOUSE14618, MOUSE14619	XENTR06209
OG0000654	MOUSE25060, MOUSE25062, MOUSE25061	XENTR17283
OG0000654	MOUSE05334, MOUSE05333, MOUSE05332, MOUSE05331, MOUSE05330	XENTR15108
OG0000654	MOUSE26181, MOUSE26182, MOUSE26180, MOUSE26183	XENTR08609
OG0000657	MOUSE20685, MOUSE20684, MOUSE20683	XENTR09582
OG0000657	MOUSE51829	XENTR05287
OG0000660	MOUSE26589	XENTR01113
OG0000660	MOUSE53726, MOUSE02723	XENTR00531
OG0000660	MOUSE23064	XENTR03245
OG0000662	MOUSE19604, MOUSE19602, MOUSE19605	XENTR12483
OG0000662	MOUSE06500, MOUSE06499	XENTR01671
OG0000662	MOUSE14110	XENTR04789
OG0000663	MOUSE13439, MOUSE13440	XENTR00226
OG0000663	MOUSE06815	XENTR13935, XENTR13936, XENTR13937
OG0000664	MOUSE53752, MOUSE53753	XENTR18935
OG0000664	MOUSE01965, MOUSE01962	XENTR10788
OG0000664	MOUSE23474	XENTR02592
OG0000664	MOUSE22241, MOUSE22240	XENTR08222, XENTR08223, XENTR08221
OG0000664	MOUSE35216, MOUSE35218, MOUSE35217	XENTR05344
OG0000665	MOUSE51882, MOUSE51880, MOUSE51881	XENTR10286
OG0000665	MOUSE32269	XENTR14325
OG0000665	MOUSE32268	XENTR14324
OG0000666	MOUSE41228, MOUSE41218, MOUSE41226, MOUSE41227, MOUSE41215, MOUSE41219, MOUSE41225, MOUSE41224, MOUSE41216, MOUSE41217, MOUSE41230, MOUSE41229	XENTR10727
OG0000666	MOUSE05583, MOUSE05581	XENTR01680
OG0000666	MOUSE09355, MOUSE09353, MOUSE09354, MOUSE09356, MOUSE09348, MOUSE09352, MOUSE09349, MOUSE09350, MOUSE09347, MOUSE09351	XENTR17784
OG0000666	MOUSE55143, MOUSE55144, MOUSE55142, MOUSE55141	XENTR13165
OG0000667	MOUSE32539, MOUSE32538	XENTR05269
OG0000670	MOUSE04054, MOUSE04055	XENTR12241
OG0000670	MOUSE53933, MOUSE53934	XENTR00704
OG0000670	MOUSE47619	XENTR09058
OG0000670	MOUSE52285	XENTR03191, XENTR03192
OG0000670	MOUSE24104, MOUSE24105	XENTR07429
OG0000671	MOUSE50487, MOUSE50486, MOUSE50485	XENTR09206
OG0000671	MOUSE54296, MOUSE54294, MOUSE54295	XENTR09653
OG0000671	MOUSE40916	XENTR07969
OG0000671	MOUSE23443	XENTR16879
OG0000671	MOUSE02325	XENTR00381
OG0000672	MOUSE15523, MOUSE15520, MOUSE15524	XENTR10536
OG0000672	MOUSE04067	XENTR18111
OG0000672	MOUSE41797, MOUSE41126, MOUSE06352	XENTR14352
OG0000674	MOUSE44926, MOUSE44927	XENTR01435
OG0000674	MOUSE30738, MOUSE30735, MOUSE30734, MOUSE30736	XENTR06759
OG0000674	MOUSE45911, MOUSE45910, MOUSE45912	XENTR08702
OG0000676	MOUSE13398, MOUSE13397, MOUSE13396	XENTR05112
OG0000676	MOUSE28654	XENTR10868
OG0000676	MOUSE23124	XENTR08597
OG0000676	MOUSE54030, MOUSE54029	XENTR02025
OG0000676	MOUSE13098	XENTR07079
OG0000678	MOUSE05127, MOUSE05134, MOUSE05125, MOUSE05131, MOUSE05124, MOUSE05133, MOUSE05129, MOUSE05130, MOUSE05128, MOUSE05126, MOUSE05132	XENTR13134
OG0000678	MOUSE17068, MOUSE17070, MOUSE17069	XENTR01860
OG0000678	MOUSE14176, MOUSE14175	XENTR03885
OG0000680	MOUSE14546, MOUSE14547	XENTR03777, XENTR07100
OG0000681	MOUSE29729, MOUSE29731, MOUSE29732, MOUSE29734, MOUSE29733	XENTR01035
OG0000681	MOUSE53999, MOUSE53998, MOUSE12966, MOUSE12967	XENTR10823
OG0000681	MOUSE23608, MOUSE23607	XENTR02583
OG0000681	MOUSE27190, MOUSE27189	XENTR09876
OG0000681	MOUSE27185, MOUSE27186, MOUSE27187, MOUSE27188, MOUSE27184	XENTR09875
OG0000682	MOUSE40533, MOUSE40532, MOUSE40535, MOUSE40534	XENTR06453
OG0000682	MOUSE21319, MOUSE21318	XENTR17621
OG0000682	MOUSE35907, MOUSE35915, MOUSE35914, MOUSE35910, MOUSE35911, MOUSE35909, MOUSE35912, MOUSE35913	XENTR15062
OG0000683	MOUSE54444, MOUSE54443	XENTR15130
OG0000683	MOUSE48812, MOUSE48811	XENTR06503
OG0000683	MOUSE31819	XENTR00426
OG0000684	MOUSE19631, MOUSE19633, MOUSE19634, MOUSE19635, MOUSE19636	XENTR03725
OG0000684	MOUSE49799, MOUSE49800, MOUSE49801, MOUSE49802	XENTR03724
OG0000685	MOUSE44185, MOUSE44186	XENTR05435
OG0000685	MOUSE47322, MOUSE47323, MOUSE47321	XENTR04446
OG0000685	MOUSE02122, MOUSE02123	XENTR00393
OG0000690	MOUSE18670, MOUSE34065	XENTR12763
OG0000690	MOUSE00474	XENTR09156
OG0000690	MOUSE54656	XENTR16042
OG0000690	MOUSE19350	XENTR13758
OG0000691	MOUSE29347, MOUSE29346	XENTR12556
OG0000691	MOUSE49341	XENTR00454
OG0000691	MOUSE09040, MOUSE09041, MOUSE09042	XENTR14240
OG0000691	MOUSE28336, MOUSE28335	XENTR02488
OG0000692	MOUSE04478, MOUSE04479, MOUSE04480, MOUSE04477, MOUSE04476	XENTR09451
OG0000693	MOUSE34445, MOUSE34447, MOUSE34448, MOUSE34449, MOUSE34450	XENTR17235
OG0000693	MOUSE04455, MOUSE04456	XENTR06541
OG0000693	MOUSE25877, MOUSE25875, MOUSE25876	XENTR06151
OG0000694	MOUSE40204, MOUSE40205, MOUSE40203	XENTR09772
OG0000695	MOUSE07158, MOUSE07159	XENTR16234
OG0000695	MOUSE43466	XENTR16120, XENTR14294
OG0000695	MOUSE43286, MOUSE43285, MOUSE43287	XENTR14295
OG0000695	MOUSE18346	XENTR16607
OG0000696	MOUSE00120	XENTR00213
OG0000696	MOUSE23457	XENTR05925
OG0000696	MOUSE00121, MOUSE44992, MOUSE44991	XENTR08480
OG0000697	MOUSE06912, MOUSE06911	XENTR02874
OG0000697	MOUSE31212	XENTR02556
OG0000697	MOUSE53511, MOUSE53512	XENTR06818
OG0000697	MOUSE10904, MOUSE10901, MOUSE10903, MOUSE10902	XENTR11308
OG0000698	MOUSE24778	XENTR05540
OG0000698	MOUSE20138	XENTR12807
OG0000698	MOUSE07687	XENTR11709
OG0000699	MOUSE45156	XENTR15466
OG0000699	MOUSE54589, MOUSE54585, MOUSE54584, MOUSE54588	XENTR05930
OG0000699	MOUSE22674, MOUSE22675, MOUSE22676, MOUSE22673	XENTR08574
OG0000699	MOUSE45160	XENTR15520, XENTR15465
OG0000700	MOUSE31170, MOUSE31169	XENTR02562, XENTR02563
OG0000700	MOUSE41842, MOUSE41843, MOUSE41841, MOUSE41840	XENTR17342
OG0000700	MOUSE47055	XENTR09480
OG0000700	MOUSE42208, MOUSE42206	XENTR11193
OG0000701	MOUSE00837, MOUSE00838, MOUSE00839	XENTR08926
OG0000701	MOUSE00845	XENTR08927
OG0000701	MOUSE40359, MOUSE40360	XENTR06451
OG0000701	MOUSE02828, MOUSE02827	XENTR01949
OG0000702	MOUSE19754, MOUSE19750, MOUSE19745, MOUSE19735, MOUSE19738, MOUSE19742, MOUSE19747, MOUSE19732, MOUSE19728, MOUSE19724, MOUSE19720, MOUSE19719, MOUSE19726, MOUSE19722, MOUSE19721, MOUSE19717, MOUSE19716	XENTR05068
OG0000702	MOUSE51901, MOUSE51899, MOUSE51898, MOUSE51903, MOUSE51905, MOUSE51902, MOUSE51897	XENTR14141
OG0000703	MOUSE09475, MOUSE09482, MOUSE09477, MOUSE09474, MOUSE09481, MOUSE09478, MOUSE09480	XENTR08730, XENTR08729
OG0000703	MOUSE31672, MOUSE31674, MOUSE31671, MOUSE31670	XENTR05594
OG0000705	MOUSE35338, MOUSE35339	XENTR06402
OG0000705	MOUSE52676, MOUSE52677	XENTR07055
OG0000705	MOUSE35342, MOUSE35340	XENTR06403
OG0000705	MOUSE35345	XENTR06404
OG0000705	MOUSE35373	XENTR02844
OG0000705	MOUSE52696, MOUSE52695	XENTR07060
OG0000705	MOUSE44776	XENTR01447
OG0000705	MOUSE09410	XENTR09187, XENTR09186
OG0000706	MOUSE00499, MOUSE00494, MOUSE00493, MOUSE00502, MOUSE00496, MOUSE00495	XENTR09148
OG0000706	MOUSE23468, MOUSE23467, MOUSE23472, MOUSE23471, MOUSE23466, MOUSE23470, MOUSE23469	XENTR02593
OG0000707	MOUSE47917, MOUSE47916	XENTR14753
OG0000707	MOUSE23132	XENTR02372
OG0000707	MOUSE15244, MOUSE15243	XENTR10190
OG0000708	MOUSE31390, MOUSE31389	XENTR03991
OG0000708	MOUSE54269, MOUSE54268	XENTR06811
OG0000709	MOUSE20103	XENTR12794
OG0000709	MOUSE00780, MOUSE00781, MOUSE00782	XENTR12280
OG0000710	MOUSE10038, MOUSE10039, MOUSE10037	XENTR00408
OG0000710	MOUSE49353	XENTR00504
OG0000710	MOUSE21986	XENTR05184
OG0000710	MOUSE34237	XENTR05464
OG0000711	MOUSE01833, MOUSE01830	XENTR10807
OG0000711	MOUSE44352	XENTR17290
OG0000711	MOUSE02178	XENTR14028
OG0000711	MOUSE47225, MOUSE47226	XENTR12075
OG0000712	MOUSE03200, MOUSE03199	XENTR04994
OG0000712	MOUSE53971, MOUSE53972	XENTR00668
OG0000712	MOUSE45072, MOUSE45069, MOUSE45071	XENTR15876
OG0000712	MOUSE48221, MOUSE48220, MOUSE48222	XENTR04890
OG0000713	MOUSE04057	XENTR18876
OG0000713	MOUSE55214, MOUSE55212	XENTR06309
OG0000715	MOUSE26260, MOUSE26259, MOUSE26258	XENTR03141
OG0000715	MOUSE02473, MOUSE02472	XENTR05201
OG0000715	MOUSE53172, MOUSE53167	XENTR15992
OG0000716	MOUSE55256, MOUSE55255, MOUSE55258, MOUSE55260, MOUSE55261, MOUSE55262, MOUSE55257, MOUSE55259	XENTR06302
OG0000716	MOUSE18073	XENTR07615, XENTR18854
OG0000717	MOUSE24202, MOUSE24200, MOUSE24201	XENTR04673
OG0000717	MOUSE25898	XENTR10456
OG0000717	MOUSE17620, MOUSE17618, MOUSE17619	XENTR15535
OG0000718	MOUSE30953	XENTR16847
OG0000718	MOUSE43056, MOUSE43055, MOUSE43054	XENTR16460
OG0000718	MOUSE24376, MOUSE24375	XENTR09687
OG0000718	MOUSE43537, MOUSE43538	XENTR17406
OG0000718	MOUSE12486	XENTR10099
OG0000720	MOUSE19535, MOUSE19536	XENTR00549
OG0000720	MOUSE51696, MOUSE51698, MOUSE51695, MOUSE51697	XENTR11251
OG0000721	MOUSE02762, MOUSE02761, MOUSE02760	XENTR04541
OG0000721	MOUSE54553	XENTR08795
OG0000721	MOUSE51287	XENTR14738
OG0000721	MOUSE16557	XENTR09604
OG0000721	MOUSE51288	XENTR10764
OG0000722	MOUSE27353	XENTR06651
OG0000722	MOUSE08639	XENTR07504
OG0000722	MOUSE20386	XENTR09493
OG0000722	MOUSE39386	XENTR17327
OG0000723	MOUSE10858	XENTR06009
OG0000723	MOUSE14963, MOUSE14962, MOUSE14965, MOUSE14964	XENTR01819, XENTR06799
OG0000724	MOUSE27554, MOUSE27553, MOUSE27552, MOUSE27551	XENTR15314
OG0000725	MOUSE31730	XENTR04704
OG0000725	MOUSE27201, MOUSE27205, MOUSE27203, MOUSE27202, MOUSE27206, MOUSE27207, MOUSE27204	XENTR04435
OG0000726	MOUSE22343, MOUSE22340, MOUSE22341, MOUSE22342	XENTR09424
OG0000726	MOUSE14710	XENTR03808
OG0000729	MOUSE08355, MOUSE08356, MOUSE08359, MOUSE08346, MOUSE08348, MOUSE08349, MOUSE08338, MOUSE08340, MOUSE08335, MOUSE08336, MOUSE08343, MOUSE08350, MOUSE08358, MOUSE08357, MOUSE08365	XENTR17906, XENTR17907, XENTR17908, XENTR18898, XENTR18104, XENTR17904, XENTR17656, XENTR17660, XENTR18108, XENTR17655
OG0000730	MOUSE02569	XENTR05215
OG0000730	MOUSE22100, MOUSE22099	XENTR00132
OG0000730	MOUSE08715	XENTR03375
OG0000730	MOUSE02405, MOUSE02406	XENTR12898
OG0000731	MOUSE15688, MOUSE15689, MOUSE15687, MOUSE15694, MOUSE15693, MOUSE15695, MOUSE15691, MOUSE15692	XENTR06230
OG0000731	MOUSE55085, MOUSE55084, MOUSE55086, MOUSE55083	XENTR09272
OG0000731	MOUSE12888, MOUSE12887	XENTR06186
OG0000732	MOUSE31018, MOUSE55029	XENTR11927
OG0000732	MOUSE23136, MOUSE23139	XENTR08594
OG0000732	MOUSE50346	XENTR13213
OG0000732	MOUSE33183	XENTR00357
OG0000733	MOUSE07355, MOUSE07356	XENTR12956
OG0000733	MOUSE20245	XENTR09501
OG0000733	MOUSE24781	XENTR05537
OG0000733	MOUSE08121, MOUSE08120, MOUSE08119, MOUSE08118	XENTR08499
OG0000734	MOUSE25399, MOUSE25398, MOUSE25401, MOUSE25403, MOUSE25402, MOUSE25400	XENTR06181
OG0000734	MOUSE31239	XENTR01296
OG0000735	MOUSE00416, MOUSE00415, MOUSE00410	XENTR03017
