Orthogroup	MOUSE	SACKO_ok
OG0000432	MOUSE41192, MOUSE41193, MOUSE11245, MOUSE11244, MOUSE11241	SACKO_04551
OG0000432	MOUSE35363, MOUSE35366, MOUSE35364, MOUSE35362, MOUSE35365, MOUSE35361, MOUSE52639, MOUSE52640, MOUSE52642, MOUSE52643, MOUSE52638, MOUSE52641	SACKO_26085
OG0000433	MOUSE06145, MOUSE06147, MOUSE03778, MOUSE03779	SACKO_18114
OG0000433	MOUSE06148, MOUSE06149, MOUSE06150, MOUSE06146, MOUSE06151	SACKO_07662
OG0000433	MOUSE00110, MOUSE00111, MOUSE00113, MOUSE00112, MOUSE15808, MOUSE15805, MOUSE15807, MOUSE15806, MOUSE15804	SACKO_07666
OG0000434	MOUSE09325, MOUSE09326, MOUSE09323, MOUSE09324, MOUSE09322, MOUSE09321	SACKO_17023
OG0000435	MOUSE11753, MOUSE11749, MOUSE11751, MOUSE11752	SACKO_25249
OG0000435	MOUSE28494, MOUSE18591, MOUSE18593, MOUSE18592, MOUSE18590, MOUSE18589, MOUSE18588, MOUSE18587, MOUSE18586, MOUSE33988, MOUSE33989, MOUSE47650, MOUSE47651, MOUSE47649, MOUSE28492, MOUSE28490, MOUSE28491, MOUSE28500, MOUSE28495, MOUSE28498, MOUSE28499	SACKO_21913, SACKO_31971
OG0000436	MOUSE23265, MOUSE23253, MOUSE23262, MOUSE23258, MOUSE23256, MOUSE23257, MOUSE23252, MOUSE23260, MOUSE23259, MOUSE23261, MOUSE23267, MOUSE23264, MOUSE23255, MOUSE23251, MOUSE23250, MOUSE53124, MOUSE53120, MOUSE53121, MOUSE53123, MOUSE23263, MOUSE53119, MOUSE53118, MOUSE53122	SACKO_03318
OG0000442	MOUSE29994, MOUSE29993, MOUSE29995, MOUSE12602	SACKO_15700
OG0000442	MOUSE15751, MOUSE34094, MOUSE34093, MOUSE34095, MOUSE15757	SACKO_00306
OG0000442	MOUSE38695, MOUSE05918, MOUSE18817, MOUSE05916	SACKO_06006
OG0000443	MOUSE32686, MOUSE32684, MOUSE23283, MOUSE23282, MOUSE23280, MOUSE23281	SACKO_14263
OG0000443	MOUSE32685	SACKO_27961
OG0000443	MOUSE19147	SACKO_12295, SACKO_25347
OG0000444	MOUSE41959, MOUSE41957, MOUSE41958, MOUSE23532, MOUSE23533	SACKO_08879, SACKO_08903
OG0000444	MOUSE19976, MOUSE19978, MOUSE19975, MOUSE14459, MOUSE14458, MOUSE14457	SACKO_16809
OG0000445	MOUSE52167	SACKO_01829, SACKO_19774, SACKO_27379, SACKO_27346
OG0000446	MOUSE12677	SACKO_11810
OG0000446	MOUSE27113, MOUSE27119, MOUSE27118, MOUSE27115, MOUSE27114	SACKO_19980
OG0000446	MOUSE34312	SACKO_08413
OG0000447	MOUSE48709, MOUSE48707, MOUSE48708, MOUSE54566, MOUSE50106, MOUSE50107, MOUSE54565, MOUSE54564, MOUSE50105, MOUSE19382, MOUSE19381, MOUSE19380, MOUSE19378	SACKO_31056
OG0000448	MOUSE12972, MOUSE12971	SACKO_30613
OG0000450	MOUSE46533, MOUSE38152, MOUSE38153, MOUSE38154	SACKO_20176, SACKO_20166, SACKO_10223
OG0000454	MOUSE30460	SACKO_15534
OG0000458	MOUSE47677, MOUSE47674, MOUSE47675	SACKO_26555
OG0000458	MOUSE12649, MOUSE12648, MOUSE12647, MOUSE12650, MOUSE21478, MOUSE28265	SACKO_12957
OG0000459	MOUSE16376, MOUSE16375, MOUSE16374	SACKO_27777, SACKO_27762, SACKO_27765, SACKO_27780, SACKO_27782, SACKO_27786
OG0000460	MOUSE05528	SACKO_30614
OG0000461	MOUSE05548, MOUSE05549, MOUSE05551, MOUSE05550	SACKO_15370
OG0000461	MOUSE38172, MOUSE38173	SACKO_07130
OG0000463	MOUSE39352, MOUSE39351, MOUSE26967, MOUSE26966, MOUSE26965, MOUSE26968	SACKO_15405
OG0000463	MOUSE09650, MOUSE09646, MOUSE09649, MOUSE09648, MOUSE09653, MOUSE09651, MOUSE44686, MOUSE44687, MOUSE44688	SACKO_21927
OG0000465	MOUSE18958, MOUSE18959, MOUSE18960	SACKO_34041
OG0000465	MOUSE35100, MOUSE35099	SACKO_07203
OG0000466	MOUSE31280, MOUSE31282, MOUSE31281, MOUSE31279, MOUSE31284, MOUSE31283, MOUSE31285, MOUSE31286	SACKO_04143, SACKO_09641, SACKO_13679, SACKO_07455
OG0000467	MOUSE55119, MOUSE55118, MOUSE52896, MOUSE52893, MOUSE52894, MOUSE23397, MOUSE23398, MOUSE23396, MOUSE23399, MOUSE23395, MOUSE23394, MOUSE24991, MOUSE24990, MOUSE24992, MOUSE24995, MOUSE24993, MOUSE24987, MOUSE24986, MOUSE24989, MOUSE24996, MOUSE24994, MOUSE24988, MOUSE55117, MOUSE23401	SACKO_32050
OG0000468	MOUSE32725	SACKO_06372, SACKO_06400, SACKO_23390, SACKO_12657
OG0000468	MOUSE07604, MOUSE07603, MOUSE07605, MOUSE07602	SACKO_06761
OG0000469	MOUSE40958, MOUSE52727, MOUSE52724	SACKO_32529
OG0000469	MOUSE40957	SACKO_32539
OG0000469	MOUSE19141	SACKO_12218
OG0000470	MOUSE17175, MOUSE17176, MOUSE05969, MOUSE05967, MOUSE05968	SACKO_13430
OG0000470	MOUSE07539, MOUSE07538, MOUSE07537, MOUSE07532, MOUSE07534, MOUSE07530, MOUSE07541, MOUSE07540, MOUSE07533, MOUSE07542, MOUSE07531, MOUSE07529, MOUSE24458, MOUSE24459, MOUSE24460	SACKO_20424
OG0000471	MOUSE12794	SACKO_21461
OG0000471	MOUSE48142, MOUSE48143, MOUSE03527, MOUSE03528, MOUSE03526, MOUSE21015, MOUSE21016	SACKO_31836, SACKO_31844
OG0000472	MOUSE49661, MOUSE49662	SACKO_09536
OG0000474	MOUSE22407, MOUSE02524, MOUSE02522, MOUSE02526, MOUSE02525, MOUSE02523, MOUSE02529, MOUSE05803, MOUSE05802, MOUSE53048, MOUSE53047, MOUSE53046, MOUSE22409, MOUSE22410, MOUSE22411, MOUSE22408	SACKO_26694
OG0000475	MOUSE13336, MOUSE13334, MOUSE13331, MOUSE13333, MOUSE13335, MOUSE15725, MOUSE15723, MOUSE15727, MOUSE15722, MOUSE15724, MOUSE15726, MOUSE15721, MOUSE15718, MOUSE15716	SACKO_01437
OG0000475	MOUSE13332	SACKO_18627
OG0000476	MOUSE32804, MOUSE32803	SACKO_17515
OG0000476	MOUSE32798, MOUSE32797	SACKO_29718, SACKO_29707, SACKO_29711, SACKO_16110
OG0000478	MOUSE40915, MOUSE39053, MOUSE39051, MOUSE39052, MOUSE39049, MOUSE39048	SACKO_16775
OG0000479	MOUSE34250, MOUSE16521, MOUSE53992	SACKO_30305
OG0000479	MOUSE26651, MOUSE15313	SACKO_20169
OG0000480	MOUSE15596, MOUSE15597, MOUSE15577, MOUSE15578, MOUSE15576, MOUSE15585, MOUSE15580, MOUSE15582, MOUSE15581	SACKO_16958
OG0000480	MOUSE34567, MOUSE34569, MOUSE34568	SACKO_31389
OG0000481	MOUSE46325, MOUSE46326, MOUSE46327	SACKO_18810
OG0000481	MOUSE26095	SACKO_02151
OG0000481	MOUSE03456, MOUSE47997	SACKO_17872
OG0000482	MOUSE28001, MOUSE28002, MOUSE28003, MOUSE28004	SACKO_25745, SACKO_25747
OG0000484	MOUSE50341, MOUSE50342, MOUSE50340, MOUSE33234, MOUSE33236, MOUSE33235, MOUSE33237, MOUSE33227, MOUSE33232, MOUSE33230, MOUSE10537, MOUSE10539, MOUSE10538, MOUSE10533, MOUSE10534, MOUSE10535, MOUSE10532, MOUSE10529, MOUSE10531, MOUSE10530, MOUSE48510, MOUSE48511, MOUSE48512, MOUSE48513, MOUSE10540	SACKO_23202
OG0000485	MOUSE53133, MOUSE53132	SACKO_12872
OG0000485	MOUSE50507, MOUSE50508, MOUSE50506, MOUSE50503, MOUSE50502, MOUSE50504, MOUSE50505, MOUSE50509	SACKO_32346
OG0000486	MOUSE31514, MOUSE31513, MOUSE31511, MOUSE21232	SACKO_03067, SACKO_03069, SACKO_29945, SACKO_29937, SACKO_07182, SACKO_07195, SACKO_21708, SACKO_28616, SACKO_28629
OG0000487	MOUSE06228	SACKO_08406, SACKO_08473, SACKO_34025, SACKO_08477, SACKO_08456
OG0000488	MOUSE34152, MOUSE28605	SACKO_32393
OG0000489	MOUSE13477, MOUSE13481, MOUSE13480, MOUSE13479, MOUSE13478, MOUSE21691, MOUSE21690, MOUSE21696, MOUSE21695, MOUSE21688, MOUSE21689, MOUSE21692, MOUSE28647, MOUSE21694, MOUSE21693, MOUSE13482, MOUSE33816	SACKO_02948, SACKO_20823
OG0000490	MOUSE25490, MOUSE17417, MOUSE37078, MOUSE37079, MOUSE17415, MOUSE17414, MOUSE17416, MOUSE17412, MOUSE17413, MOUSE17573, MOUSE17574, MOUSE17571, MOUSE17572, MOUSE17569, MOUSE25487, MOUSE25489, MOUSE25488	SACKO_25826
OG0000491	MOUSE33998, MOUSE54193, MOUSE54192, MOUSE38834, MOUSE38833, MOUSE38832, MOUSE38835, MOUSE38836, MOUSE48261, MOUSE48260	SACKO_09275
OG0000494	MOUSE04386, MOUSE04387, MOUSE04385, MOUSE26674, MOUSE26676, MOUSE26675, MOUSE37244, MOUSE37245, MOUSE37243, MOUSE37241, MOUSE37242, MOUSE04377, MOUSE04378, MOUSE37754, MOUSE37753, MOUSE37752, MOUSE37750	SACKO_09661, SACKO_20661, SACKO_20676, SACKO_20667, SACKO_20670, SACKO_29545
OG0000495	MOUSE16569, MOUSE16650	SACKO_17840, SACKO_17826, SACKO_13928, SACKO_02191, SACKO_02199
OG0000496	MOUSE18918	SACKO_17283
OG0000497	MOUSE37564, MOUSE04901, MOUSE04902, MOUSE04903	SACKO_07766
OG0000497	MOUSE25391, MOUSE25392, MOUSE23884, MOUSE23883	SACKO_21404
OG0000498	MOUSE49431, MOUSE49430, MOUSE49429, MOUSE12456, MOUSE12455, MOUSE12454, MOUSE12453, MOUSE19882, MOUSE19881, MOUSE19879, MOUSE19880, MOUSE28863, MOUSE28862, MOUSE28861, MOUSE28860, MOUSE28859, MOUSE49487, MOUSE49483, MOUSE49482, MOUSE49484, MOUSE49485, MOUSE49486, MOUSE49488	SACKO_16151
OG0000499	MOUSE08653, MOUSE08654, MOUSE08655	SACKO_07869, SACKO_25714, SACKO_13488, SACKO_07888, SACKO_07856, SACKO_07885
OG0000503	MOUSE44106, MOUSE44108, MOUSE44107, MOUSE44111, MOUSE44109, MOUSE44110, MOUSE27250, MOUSE39196, MOUSE39199, MOUSE39195, MOUSE39197, MOUSE39198, MOUSE39194, MOUSE39200, MOUSE39201	SACKO_26118
OG0000503	MOUSE51373	SACKO_18333, SACKO_27461
OG0000504	MOUSE30319, MOUSE10633, MOUSE01347, MOUSE51548	SACKO_26022
OG0000505	MOUSE01611, MOUSE20688, MOUSE20689, MOUSE20690, MOUSE20687, MOUSE51848, MOUSE51847, MOUSE51846, MOUSE30718, MOUSE30720, MOUSE30717, MOUSE30719	SACKO_33776
OG0000505	MOUSE30721	SACKO_07335
OG0000506	MOUSE45048, MOUSE54599	SACKO_28370
OG0000508	MOUSE04787, MOUSE04786, MOUSE02862	SACKO_04141
OG0000508	MOUSE02442, MOUSE22065, MOUSE22066, MOUSE22067, MOUSE22064, MOUSE22068	SACKO_03535
OG0000510	MOUSE05540, MOUSE05542, MOUSE05544, MOUSE05541, MOUSE39401, MOUSE37932, MOUSE19983, MOUSE19980	SACKO_00307, SACKO_08802
OG0000514	MOUSE13991, MOUSE13994, MOUSE13990, MOUSE13989, MOUSE13986, MOUSE13995, MOUSE13996, MOUSE13987, MOUSE13992, MOUSE13997, MOUSE13988, MOUSE15035, MOUSE15034, MOUSE06334, MOUSE06331, MOUSE06336, MOUSE06332, MOUSE06330, MOUSE06333, MOUSE06335	SACKO_06731
OG0000515	MOUSE20985	SACKO_34014, SACKO_02419, SACKO_16456, SACKO_16452, SACKO_13973, SACKO_01627
OG0000516	MOUSE12451, MOUSE16494, MOUSE16495, MOUSE51201, MOUSE51202	SACKO_26866
OG0000516	MOUSE09107, MOUSE09108	SACKO_23319, SACKO_05262, SACKO_21254, SACKO_26833
OG0000519	MOUSE02734, MOUSE02732, MOUSE02731	SACKO_32736
OG0000520	MOUSE37796, MOUSE37797, MOUSE46520, MOUSE46521, MOUSE46522, MOUSE46523, MOUSE46519	SACKO_18204
OG0000521	MOUSE42629, MOUSE42628, MOUSE07495, MOUSE07494, MOUSE07496, MOUSE18729, MOUSE18728, MOUSE18730	SACKO_05637
OG0000522	MOUSE36139, MOUSE36138, MOUSE36141, MOUSE36142, MOUSE36146, MOUSE36140, MOUSE36143, MOUSE36147, MOUSE36145, MOUSE36144	SACKO_03537, SACKO_08795, SACKO_03413, SACKO_08800, SACKO_20367
OG0000523	MOUSE37655, MOUSE37652, MOUSE32535	SACKO_25122
OG0000524	MOUSE11129, MOUSE11143, MOUSE11124, MOUSE11115, MOUSE11123, MOUSE11120, MOUSE11117, MOUSE11116, MOUSE11122, MOUSE11121, MOUSE11126, MOUSE11137, MOUSE11135, MOUSE11114, MOUSE11125, MOUSE11136, MOUSE11141, MOUSE11140, MOUSE11139, MOUSE11130, MOUSE11133, MOUSE11119, MOUSE11112, MOUSE11113, MOUSE11128, MOUSE11138, MOUSE11131, MOUSE11132, MOUSE11134, MOUSE11118	SACKO_11508
OG0000525	MOUSE23827, MOUSE23825, MOUSE25729, MOUSE25730	SACKO_14070
OG0000525	MOUSE44263, MOUSE16909, MOUSE03969, MOUSE03968	SACKO_16659
OG0000526	MOUSE27970, MOUSE40599, MOUSE27968, MOUSE40598, MOUSE27969, MOUSE27967	SACKO_01849, SACKO_09502, SACKO_07763, SACKO_25850, SACKO_20379, SACKO_20421, SACKO_08249, SACKO_01860, SACKO_08239
OG0000527	MOUSE23663, MOUSE23664, MOUSE23665, MOUSE23666, MOUSE47392, MOUSE47388, MOUSE47386, MOUSE47389, MOUSE47391, MOUSE47385, MOUSE47384, MOUSE47387, MOUSE47390	SACKO_06716, SACKO_06738
OG0000527	MOUSE25378, MOUSE25385, MOUSE25383, MOUSE25381, MOUSE25382, MOUSE25380, MOUSE25379, MOUSE25377, MOUSE25376	SACKO_06751
OG0000528	MOUSE08078, MOUSE08077, MOUSE08080, MOUSE08079, MOUSE42764, MOUSE42765, MOUSE42767, MOUSE42766, MOUSE20445, MOUSE20444, MOUSE20446, MOUSE18735, MOUSE18737, MOUSE18736	SACKO_09093
OG0000529	MOUSE24044, MOUSE24042, MOUSE24043	SACKO_27420
OG0000529	MOUSE40277, MOUSE40276	SACKO_04593
OG0000529	MOUSE41488, MOUSE41489, MOUSE41487, MOUSE41486, MOUSE04006, MOUSE04007, MOUSE34925	SACKO_22339
OG0000530	MOUSE01368, MOUSE01373, MOUSE01369, MOUSE01370, MOUSE32745, MOUSE01376, MOUSE32738, MOUSE32739, MOUSE32737, MOUSE32741, MOUSE32742, MOUSE32740, MOUSE31361, MOUSE31363, MOUSE31366, MOUSE31362	SACKO_04253
OG0000531	MOUSE25152, MOUSE25153, MOUSE25162, MOUSE25156, MOUSE25155, MOUSE25157, MOUSE25159, MOUSE25158, MOUSE25160, MOUSE25161, MOUSE25154, MOUSE22281, MOUSE22280, MOUSE22285, MOUSE22286, MOUSE22288, MOUSE22287, MOUSE22282, MOUSE22279, MOUSE22284, MOUSE22283	SACKO_04723
OG0000533	MOUSE12597, MOUSE12594, MOUSE12596, MOUSE12598, MOUSE12595	SACKO_16139, SACKO_15202, SACKO_31024
OG0000535	MOUSE25279, MOUSE09525, MOUSE09526, MOUSE36224, MOUSE36223	SACKO_22523, SACKO_22514, SACKO_22501, SACKO_22484
OG0000537	MOUSE55030, MOUSE47509, MOUSE22723	SACKO_26142
OG0000537	MOUSE22725, MOUSE22726, MOUSE47506, MOUSE22724, MOUSE55032, MOUSE55031, MOUSE47504	SACKO_26151
OG0000538	MOUSE26109, MOUSE26108, MOUSE26107, MOUSE02402, MOUSE02401, MOUSE18904, MOUSE18906, MOUSE18901, MOUSE18905, MOUSE18907, MOUSE18908, MOUSE18902, MOUSE18903	SACKO_05534, SACKO_05532
OG0000539	MOUSE05354, MOUSE39879, MOUSE51182, MOUSE51181	SACKO_32564, SACKO_32586, SACKO_16875, SACKO_08069, SACKO_18308, SACKO_33041, SACKO_01049, SACKO_01046, SACKO_01052
OG0000542	MOUSE29811, MOUSE55060, MOUSE55059, MOUSE55061, MOUSE29813	SACKO_04085
OG0000542	MOUSE29814	SACKO_33246
OG0000542	MOUSE53102	SACKO_31227, SACKO_03340
OG0000542	MOUSE29818, MOUSE29815, MOUSE29820, MOUSE29817, MOUSE29816, MOUSE29819	SACKO_04081
OG0000544	MOUSE29764	SACKO_01595
OG0000544	MOUSE36878	SACKO_21942
OG0000544	MOUSE48746	SACKO_01604
OG0000545	MOUSE27509, MOUSE43194	SACKO_31593
OG0000545	MOUSE03097, MOUSE03098, MOUSE03096, MOUSE20075, MOUSE07401, MOUSE07400, MOUSE43196, MOUSE43195, MOUSE43197	SACKO_11658
OG0000546	MOUSE48910, MOUSE02219, MOUSE20458	SACKO_28319, SACKO_20478, SACKO_15121, SACKO_20498, SACKO_18803, SACKO_18787, SACKO_11479
OG0000547	MOUSE40914	SACKO_29860, SACKO_29855
OG0000548	MOUSE17190, MOUSE48022, MOUSE27774, MOUSE21325	SACKO_24136
OG0000548	MOUSE24689, MOUSE24690	SACKO_21638
OG0000548	MOUSE02054, MOUSE02055, MOUSE52547, MOUSE52548, MOUSE54258	SACKO_01196
OG0000551	MOUSE11257	SACKO_27987
OG0000552	MOUSE10141	SACKO_16965
OG0000552	MOUSE29634, MOUSE29636	SACKO_16841, SACKO_22479, SACKO_21195
OG0000553	MOUSE23561, MOUSE53922, MOUSE53921, MOUSE02032, MOUSE02031	SACKO_30818
OG0000553	MOUSE16157, MOUSE18362, MOUSE16156, MOUSE51274, MOUSE51273	SACKO_27631
OG0000553	MOUSE14233, MOUSE05108	SACKO_24378
OG0000554	MOUSE13488, MOUSE13489, MOUSE35644, MOUSE36043, MOUSE19420, MOUSE19421, MOUSE36046, MOUSE36044, MOUSE12728, MOUSE46842, MOUSE46840, MOUSE19419, MOUSE19418, MOUSE19417, MOUSE35643, MOUSE36045, MOUSE36047, MOUSE46841	SACKO_04829
OG0000560	MOUSE00939	SACKO_03111, SACKO_03110, SACKO_19995, SACKO_30877
OG0000561	MOUSE08091	SACKO_01260, SACKO_27682, SACKO_33677, SACKO_00159, SACKO_01255
OG0000561	MOUSE08092, MOUSE08093, MOUSE20194, MOUSE20195, MOUSE20193, MOUSE20192, MOUSE20191, MOUSE09576	SACKO_31249
OG0000562	MOUSE48585, MOUSE48586	SACKO_07813
OG0000563	MOUSE37472, MOUSE09944	SACKO_05456
OG0000564	MOUSE16694, MOUSE27468	SACKO_32358
OG0000564	MOUSE43261	SACKO_15017
OG0000564	MOUSE08263, MOUSE28020	SACKO_24811
OG0000565	MOUSE38941, MOUSE38943, MOUSE38942, MOUSE38947, MOUSE38945, MOUSE38946	SACKO_01668, SACKO_01698, SACKO_03932, SACKO_03934, SACKO_03950
OG0000566	MOUSE51989	SACKO_13906
OG0000566	MOUSE04915	SACKO_18189
OG0000567	MOUSE11935, MOUSE30473	SACKO_21311, SACKO_16516
OG0000567	MOUSE01584	SACKO_01005
OG0000570	MOUSE01815, MOUSE53762, MOUSE01814, MOUSE06313, MOUSE06314, MOUSE41047, MOUSE41048	SACKO_16042, SACKO_16064
OG0000572	MOUSE18741, MOUSE18742, MOUSE18747, MOUSE18745, MOUSE18743, MOUSE08285, MOUSE08283, MOUSE08284, MOUSE08282, MOUSE08281, MOUSE20447, MOUSE18746	SACKO_18077
OG0000573	MOUSE38345, MOUSE38346, MOUSE35087, MOUSE35088, MOUSE38344, MOUSE38343, MOUSE38342, MOUSE38341, MOUSE29526, MOUSE35086	SACKO_21574
OG0000573	MOUSE51991, MOUSE51992	SACKO_26024
OG0000574	MOUSE03800, MOUSE03927, MOUSE06002, MOUSE06003, MOUSE03799	SACKO_33381
OG0000574	MOUSE03923, MOUSE03922	SACKO_28187
OG0000574	MOUSE47459, MOUSE47456, MOUSE47457, MOUSE47458, MOUSE47452, MOUSE47455, MOUSE47454, MOUSE47460, MOUSE47453	SACKO_25843
OG0000575	MOUSE15329, MOUSE15327, MOUSE15326, MOUSE26633, MOUSE26640, MOUSE26630, MOUSE26631, MOUSE26628, MOUSE26625, MOUSE26635, MOUSE26629, MOUSE26626, MOUSE26638, MOUSE26639, MOUSE26636, MOUSE26642, MOUSE26641, MOUSE26624, MOUSE26634, MOUSE26637, MOUSE26627, MOUSE26632, MOUSE13339, MOUSE13341, MOUSE26235, MOUSE26230, MOUSE26233, MOUSE26232, MOUSE26229, MOUSE15328	SACKO_27278, SACKO_27258
OG0000576	MOUSE01166, MOUSE14852, MOUSE14850, MOUSE14851, MOUSE40559, MOUSE01164, MOUSE01163, MOUSE01165, MOUSE52581, MOUSE52578, MOUSE52574, MOUSE52580, MOUSE52576, MOUSE52579, MOUSE52577, MOUSE52575, MOUSE52582, MOUSE52584, MOUSE52587, MOUSE52586, MOUSE52585, MOUSE52583	SACKO_23536
OG0000578	MOUSE20360, MOUSE20359, MOUSE20362, MOUSE20361, MOUSE03091, MOUSE03087, MOUSE03090, MOUSE03088, MOUSE03089, MOUSE07290, MOUSE07291, MOUSE07292	SACKO_32404
OG0000579	MOUSE02041, MOUSE23552, MOUSE23553, MOUSE23554, MOUSE23550, MOUSE02042, MOUSE41019, MOUSE41020, MOUSE41018, MOUSE41021, MOUSE54255, MOUSE54257, MOUSE54256	SACKO_30809
OG0000580	MOUSE47258, MOUSE47257	SACKO_19146
OG0000581	MOUSE07319	SACKO_01235
OG0000581	MOUSE18770, MOUSE07320	SACKO_01269
OG0000581	MOUSE07322	SACKO_01278
OG0000582	MOUSE17430, MOUSE17431, MOUSE17428, MOUSE17429, MOUSE23946, MOUSE23947, MOUSE25981, MOUSE25982, MOUSE25983, MOUSE25975, MOUSE25979, MOUSE25984, MOUSE25974, MOUSE25976, MOUSE25978, MOUSE17216, MOUSE17215, MOUSE17213, MOUSE17212, MOUSE17214, MOUSE17211, MOUSE17210, MOUSE23948	SACKO_28539
OG0000583	MOUSE01784, MOUSE54088, MOUSE54086, MOUSE54089, MOUSE54090, MOUSE54092, MOUSE54087, MOUSE22001, MOUSE32168, MOUSE33890, MOUSE33889, MOUSE33888	SACKO_33042, SACKO_33044
OG0000584	MOUSE31345	SACKO_22450
OG0000584	MOUSE31344	SACKO_22448, SACKO_23608, SACKO_23662
OG0000587	MOUSE22685, MOUSE38303, MOUSE38305, MOUSE38304, MOUSE55325, MOUSE55324, MOUSE55322, MOUSE55323	SACKO_31646
OG0000587	MOUSE42665, MOUSE42667	SACKO_32372
OG0000588	MOUSE48786, MOUSE48787, MOUSE31848, MOUSE32353, MOUSE32352	SACKO_19722
OG0000588	MOUSE45239, MOUSE45240	SACKO_13333
OG0000589	MOUSE42228, MOUSE42229, MOUSE42227, MOUSE42226, MOUSE47183, MOUSE47184, MOUSE47181, MOUSE47182, MOUSE23629, MOUSE23630, MOUSE23628, MOUSE23627	SACKO_03632
OG0000590	MOUSE05523, MOUSE18372, MOUSE05521, MOUSE05522, MOUSE02546	SACKO_30925
OG0000590	MOUSE18529, MOUSE28939, MOUSE28941	SACKO_30919, SACKO_30264
OG0000591	MOUSE03776, MOUSE03774, MOUSE03773, MOUSE03775	SACKO_22613
OG0000591	MOUSE45119, MOUSE45118, MOUSE45120, MOUSE45121, MOUSE45116	SACKO_32007
OG0000592	MOUSE49687, MOUSE49686, MOUSE49685	SACKO_27135
OG0000592	MOUSE27133	SACKO_27142, SACKO_27110, SACKO_27143, SACKO_27108
OG0000593	MOUSE38540, MOUSE14106, MOUSE06441	SACKO_28197
OG0000593	MOUSE12368, MOUSE12366, MOUSE12367, MOUSE49643, MOUSE49644, MOUSE13819, MOUSE28583	SACKO_29618
OG0000594	MOUSE40778, MOUSE40777, MOUSE14517, MOUSE14516	SACKO_33771
OG0000596	MOUSE45708	SACKO_26078, SACKO_14397, SACKO_14403, SACKO_15641, SACKO_13334, SACKO_02687
OG0000597	MOUSE46308, MOUSE46307, MOUSE04601, MOUSE04603, MOUSE04605, MOUSE04604, MOUSE20021, MOUSE46309, MOUSE37363	SACKO_18453
OG0000597	MOUSE51636, MOUSE51634, MOUSE51635, MOUSE32567, MOUSE32568	SACKO_13955
OG0000598	MOUSE41698, MOUSE41699	SACKO_05680
OG0000600	MOUSE54466, MOUSE54465, MOUSE00132, MOUSE00135, MOUSE00136, MOUSE54464, MOUSE00134, MOUSE00133, MOUSE54880, MOUSE54879	SACKO_34109, SACKO_34187
OG0000602	MOUSE54043, MOUSE54042, MOUSE13065, MOUSE13066, MOUSE13067	SACKO_18486
OG0000602	MOUSE23060, MOUSE38461, MOUSE38463, MOUSE38462, MOUSE38460, MOUSE54041, MOUSE13068, MOUSE13069	SACKO_11346, SACKO_18509
OG0000603	MOUSE18832, MOUSE18831, MOUSE20286, MOUSE20285, MOUSE20287, MOUSE20288, MOUSE07810, MOUSE07809, MOUSE07808, MOUSE07811, MOUSE18833, MOUSE18834, MOUSE18818, MOUSE18827, MOUSE18819, MOUSE18825, MOUSE18821, MOUSE20289, MOUSE20290, MOUSE18829	SACKO_31604
OG0000604	MOUSE08642	SACKO_11960
OG0000607	MOUSE42215, MOUSE42214, MOUSE42213, MOUSE02133, MOUSE02132, MOUSE02134, MOUSE23595, MOUSE23596	SACKO_22583, SACKO_22581
OG0000609	MOUSE07218	SACKO_07030
OG0000609	MOUSE22345	SACKO_07908
OG0000610	MOUSE30757, MOUSE51594, MOUSE51593	SACKO_22412
OG0000610	MOUSE25477	SACKO_14590
OG0000611	MOUSE48953, MOUSE48957	SACKO_26761
OG0000612	MOUSE36201, MOUSE36200, MOUSE36199, MOUSE46782, MOUSE46781, MOUSE40383, MOUSE40382	SACKO_10524
OG0000612	MOUSE28578, MOUSE28580, MOUSE28579	SACKO_16423
OG0000614	MOUSE43293	SACKO_31628, SACKO_31587
OG0000615	MOUSE29445, MOUSE21962, MOUSE21967, MOUSE21964, MOUSE21961, MOUSE21965, MOUSE21966, MOUSE21963, MOUSE21970, MOUSE21960, MOUSE04243, MOUSE04245, MOUSE04242, MOUSE04244, MOUSE04241, MOUSE04246, MOUSE29446, MOUSE29449, MOUSE29450, MOUSE29452, MOUSE29453, MOUSE29451, MOUSE29448, MOUSE29447	SACKO_26394
OG0000616	MOUSE43042, MOUSE43044, MOUSE43043, MOUSE43041, MOUSE43050	SACKO_26877
OG0000617	MOUSE14520, MOUSE14521	SACKO_26070
OG0000619	MOUSE53833, MOUSE53832, MOUSE13100, MOUSE13101, MOUSE13102, MOUSE13104, MOUSE22715, MOUSE22714, MOUSE22713, MOUSE22711, MOUSE22709, MOUSE22710	SACKO_18510
OG0000621	MOUSE15658	SACKO_20461, SACKO_20441, SACKO_20468
OG0000623	MOUSE52068	SACKO_21523, SACKO_18029
OG0000623	MOUSE05906, MOUSE05905, MOUSE14117	SACKO_10005
OG0000624	MOUSE05834, MOUSE05836, MOUSE05833, MOUSE05837, MOUSE05835, MOUSE05832, MOUSE20490, MOUSE26414	SACKO_27238
OG0000625	MOUSE16138, MOUSE16137, MOUSE16139, MOUSE16140, MOUSE16141, MOUSE16136, MOUSE50690, MOUSE50689, MOUSE50691	SACKO_11899
