Orthogroup	MOUSE	ORYLA
OG0001305	MOUSE31727, MOUSE31724, MOUSE31726	ORYLA06351
OG0001306	MOUSE33396, MOUSE33395, MOUSE33394, MOUSE33397	ORYLA06638, ORYLA13454
OG0001308	MOUSE00883, MOUSE00881	ORYLA12511
OG0001308	MOUSE03386	ORYLA01298
OG0001308	MOUSE36680, MOUSE36681, MOUSE36679, MOUSE36678	ORYLA19818, ORYLA19817
OG0001309	MOUSE08762, MOUSE08760, MOUSE08761	ORYLA18337, ORYLA07669, ORYLA07716, ORYLA07715, ORYLA07717, ORYLA07670, ORYLA18200, ORYLA06422
OG0001310	MOUSE27515, MOUSE27516	ORYLA10760
OG0001310	MOUSE21997, MOUSE21996	ORYLA12263
OG0001311	MOUSE03635	ORYLA02079, ORYLA06081
OG0001311	MOUSE11366, MOUSE11365, MOUSE11367	ORYLA06033
OG0001312	MOUSE01280, MOUSE15763, MOUSE19405, MOUSE15764, MOUSE15768, MOUSE15766, MOUSE15775, MOUSE15774, MOUSE15765, MOUSE15770, MOUSE15767, MOUSE15771, MOUSE15773, MOUSE15772, MOUSE15769	ORYLA09136, ORYLA09135, ORYLA09133, ORYLA09134
OG0001313	MOUSE50560, MOUSE50561	ORYLA04150
OG0001313	MOUSE16033, MOUSE16036	ORYLA13534
OG0001315	MOUSE38482	ORYLA16949
OG0001315	MOUSE05987	ORYLA07817
OG0001315	MOUSE38481	ORYLA07784, ORYLA16771
OG0001316	MOUSE36507, MOUSE36502, MOUSE36506, MOUSE36503, MOUSE36504	ORYLA12796
OG0001316	MOUSE38789	ORYLA09110
OG0001317	MOUSE54841, MOUSE35295, MOUSE35296, MOUSE35300, MOUSE35294, MOUSE35302, MOUSE35303, MOUSE35298, MOUSE35299, MOUSE35297	ORYLA11270
OG0001317	MOUSE25537	ORYLA18001
OG0001318	MOUSE42538, MOUSE42537, MOUSE42536	ORYLA08255
OG0001318	MOUSE16122	ORYLA09731
OG0001319	MOUSE52366, MOUSE52369, MOUSE52371	ORYLA00925
OG0001319	MOUSE53963, MOUSE53962	ORYLA04255, ORYLA01358
OG0001319	MOUSE52368, MOUSE52374, MOUSE52373, MOUSE52367	ORYLA10213
OG0001320	MOUSE27454	ORYLA11905
OG0001321	MOUSE17511, MOUSE30251, MOUSE30250	ORYLA06094, ORYLA02144
OG0001321	MOUSE51700, MOUSE51701	ORYLA19802
OG0001321	MOUSE17510, MOUSE17509	ORYLA06811, ORYLA13481, ORYLA13483
OG0001322	MOUSE46962, MOUSE46958, MOUSE46961, MOUSE46963, MOUSE46960, MOUSE46959	ORYLA12031
OG0001322	MOUSE43313, MOUSE43312, MOUSE43314, MOUSE43315	ORYLA03496
OG0001323	MOUSE20092	ORYLA07539
OG0001323	MOUSE43334	ORYLA04897
OG0001323	MOUSE07462, MOUSE07463	ORYLA10096
OG0001323	MOUSE43332, MOUSE43331	ORYLA03039
OG0001324	MOUSE15476, MOUSE15481, MOUSE15478, MOUSE15479, MOUSE15477, MOUSE15484, MOUSE15483	ORYLA08370
OG0001325	MOUSE31656, MOUSE31655, MOUSE31660, MOUSE31661, MOUSE31658, MOUSE31659, MOUSE31662, MOUSE31663	ORYLA18675, ORYLA10649
OG0001325	MOUSE31664	ORYLA08927
OG0001326	MOUSE21119, MOUSE21120	ORYLA00013, ORYLA05047
OG0001326	MOUSE21838, MOUSE21837	ORYLA02306
OG0001326	MOUSE21836	ORYLA02304
OG0001326	MOUSE21270, MOUSE21269	ORYLA00758
OG0001327	MOUSE41523	ORYLA15316
OG0001327	MOUSE02265	ORYLA11280
OG0001327	MOUSE23421, MOUSE23422	ORYLA14397
OG0001329	MOUSE08547	ORYLA10954, ORYLA14747
OG0001329	MOUSE48234	ORYLA20436
OG0001329	MOUSE55351	ORYLA09944
OG0001330	MOUSE46366, MOUSE46367	ORYLA07932, ORYLA16248
OG0001330	MOUSE04618	ORYLA04009, ORYLA03267
OG0001330	MOUSE37523, MOUSE37526, MOUSE37525	ORYLA17273
OG0001331	MOUSE36112, MOUSE36111	ORYLA00931
OG0001331	MOUSE03117	ORYLA03956
OG0001332	MOUSE32701	ORYLA07497
OG0001333	MOUSE14060	ORYLA17399
OG0001333	MOUSE16928	ORYLA07772
OG0001335	MOUSE01402, MOUSE01401	ORYLA18097, ORYLA13160
OG0001337	MOUSE10508, MOUSE10512, MOUSE10511, MOUSE10509, MOUSE10510	ORYLA02348, ORYLA17664
OG0001337	MOUSE33641, MOUSE33640	ORYLA06931
OG0001338	MOUSE31297	ORYLA13422
OG0001338	MOUSE50318	ORYLA16567
OG0001338	MOUSE09403	ORYLA13604, ORYLA02518
OG0001338	MOUSE01674	ORYLA13665
OG0001338	MOUSE31790	ORYLA13063
OG0001338	MOUSE32713, MOUSE32712	ORYLA02837
OG0001339	MOUSE18089, MOUSE18088	ORYLA11675
OG0001339	MOUSE21394	ORYLA07865
OG0001341	MOUSE19790	ORYLA14314
OG0001344	MOUSE40566	ORYLA02700
OG0001345	MOUSE40648, MOUSE40646, MOUSE40645, MOUSE40650	ORYLA15535
OG0001348	MOUSE47536, MOUSE47535, MOUSE47539, MOUSE47537, MOUSE47534	ORYLA09547, ORYLA09548, ORYLA08775
OG0001348	MOUSE54111, MOUSE54110, MOUSE54109, MOUSE54108	ORYLA01011, ORYLA01010
OG0001350	MOUSE33383, MOUSE33385, MOUSE28075, MOUSE33384	ORYLA06653
OG0001351	MOUSE53708, MOUSE54418, MOUSE54417, MOUSE54414, MOUSE54415, MOUSE54416, MOUSE54419	ORYLA04330
OG0001351	MOUSE53703, MOUSE53704, MOUSE53705, MOUSE53702, MOUSE53710, MOUSE53709	ORYLA09616, ORYLA08732
OG0001352	MOUSE32130	ORYLA09343, ORYLA14143
OG0001353	MOUSE28164	ORYLA11826
OG0001353	MOUSE28376, MOUSE28374, MOUSE28375	ORYLA20269
OG0001354	MOUSE48871	ORYLA00266
OG0001354	MOUSE33520, MOUSE33519	ORYLA06924
OG0001354	MOUSE32659	ORYLA17236
OG0001355	MOUSE47620, MOUSE47621	ORYLA09570, ORYLA12270
OG0001355	MOUSE09535, MOUSE09533, MOUSE09534, MOUSE09531, MOUSE09532, MOUSE09530	ORYLA19438
OG0001355	MOUSE35930	ORYLA00855
OG0001355	MOUSE21465	ORYLA17810, ORYLA02331
OG0001356	MOUSE40775, MOUSE40776	ORYLA14068, ORYLA15897
OG0001356	MOUSE14515	ORYLA14716
OG0001356	MOUSE53513, MOUSE53514	ORYLA16052
OG0001357	MOUSE20275	ORYLA07719
OG0001357	MOUSE27396, MOUSE27395, MOUSE27398, MOUSE27400, MOUSE27397, MOUSE27399	ORYLA10513
OG0001357	MOUSE43353, MOUSE43351, MOUSE43352, MOUSE43349, MOUSE43350, MOUSE43348, MOUSE43354, MOUSE43355, MOUSE43347, MOUSE43357, MOUSE43356	ORYLA03046
OG0001358	MOUSE00109	ORYLA11553
OG0001358	MOUSE16147	ORYLA03714
OG0001358	MOUSE53991	ORYLA00979
OG0001358	MOUSE00108, MOUSE00106	ORYLA11552
OG0001359	MOUSE18395, MOUSE18397, MOUSE18396	ORYLA13603, ORYLA10324
OG0001359	MOUSE27667, MOUSE27665, MOUSE27666, MOUSE27669, MOUSE27664, MOUSE27663, MOUSE27668, MOUSE27670	ORYLA12621
OG0001359	MOUSE30417	ORYLA05730
OG0001360	MOUSE31601	ORYLA07267
OG0001360	MOUSE31605, MOUSE31603	ORYLA19445, ORYLA19446, ORYLA00396
OG0001361	MOUSE27263, MOUSE27261	ORYLA12083
OG0001361	MOUSE14327, MOUSE14328, MOUSE14329, MOUSE27262, MOUSE14326	ORYLA10943
OG0001362	MOUSE03929, MOUSE03930	ORYLA18007
OG0001362	MOUSE08526, MOUSE08525	ORYLA05597
OG0001364	MOUSE38339, MOUSE38340	ORYLA07287
OG0001364	MOUSE22895, MOUSE22898, MOUSE22903, MOUSE22894, MOUSE22892, MOUSE22893, MOUSE22896	ORYLA06962
OG0001365	MOUSE55380	ORYLA09935
OG0001365	MOUSE31576, MOUSE31575, MOUSE31578, MOUSE31577, MOUSE31579, MOUSE31580	ORYLA07169, ORYLA00431
OG0001366	MOUSE22123	ORYLA19471
OG0001366	MOUSE08701, MOUSE08700	ORYLA08891
OG0001366	MOUSE22122	ORYLA09706
OG0001367	MOUSE18613, MOUSE18611	ORYLA07111, ORYLA09231
OG0001367	MOUSE06729, MOUSE06730	ORYLA11747, ORYLA12559
OG0001368	MOUSE28166	ORYLA04793
OG0001368	MOUSE07621, MOUSE07620	ORYLA11335, ORYLA10470
OG0001369	MOUSE52653, MOUSE52654, MOUSE52652, MOUSE52655	ORYLA13851, ORYLA13852, ORYLA13773
OG0001369	MOUSE23428, MOUSE23430, MOUSE23429, MOUSE23431	ORYLA14398
OG0001370	MOUSE44772	ORYLA12598, ORYLA14966
OG0001370	MOUSE22367	ORYLA18543
OG0001371	MOUSE06358	ORYLA00720
OG0001372	MOUSE31956	ORYLA13141
OG0001373	MOUSE46190, MOUSE46185, MOUSE46187, MOUSE46188, MOUSE46186	ORYLA16751
OG0001373	MOUSE03915, MOUSE03913, MOUSE03914	ORYLA16639
OG0001373	MOUSE03916, MOUSE46189	ORYLA07770
OG0001374	MOUSE01132	ORYLA12417
OG0001374	MOUSE30663, MOUSE30662, MOUSE30664, MOUSE30665, MOUSE01133	ORYLA12418
OG0001375	MOUSE00315	ORYLA11959
OG0001375	MOUSE34217	ORYLA01972, ORYLA01971
OG0001376	MOUSE50547, MOUSE50549, MOUSE50548, MOUSE50550	ORYLA03122
OG0001376	MOUSE43474	ORYLA05570
OG0001376	MOUSE16176, MOUSE16175, MOUSE16179, MOUSE16177, MOUSE16180, MOUSE16178	ORYLA09409, ORYLA08741
OG0001377	MOUSE27906	ORYLA07389
OG0001377	MOUSE21433	ORYLA04674
OG0001378	MOUSE12733	ORYLA17783, ORYLA02855
OG0001378	MOUSE12734	ORYLA04943
OG0001378	MOUSE36025	ORYLA00326, ORYLA01139
OG0001378	MOUSE19415	ORYLA01326
OG0001379	MOUSE52413	ORYLA12825
OG0001379	MOUSE45252, MOUSE45253	ORYLA04265
OG0001380	MOUSE19249	ORYLA04452
OG0001380	MOUSE45642, MOUSE45644, MOUSE45647, MOUSE45650, MOUSE45651, MOUSE45649, MOUSE45648, MOUSE45641, MOUSE45646, MOUSE45645, MOUSE45638, MOUSE45643, MOUSE45637, MOUSE45640, MOUSE45639, MOUSE45636	ORYLA03211
OG0001380	MOUSE36336, MOUSE36340, MOUSE36339, MOUSE36337, MOUSE36335, MOUSE36338	ORYLA01164, ORYLA00371
OG0001381	MOUSE01621, MOUSE01624	ORYLA13157
OG0001381	MOUSE44555, MOUSE44558	ORYLA12338
OG0001381	MOUSE20741	ORYLA02912, ORYLA18091
OG0001382	MOUSE44037, MOUSE44039, MOUSE44034, MOUSE44032, MOUSE44033, MOUSE44031	ORYLA16357
OG0001383	MOUSE25588, MOUSE25593, MOUSE25587, MOUSE25592, MOUSE25591, MOUSE25590	ORYLA02878
OG0001384	MOUSE12866, MOUSE12857, MOUSE12854, MOUSE12859	ORYLA08770
OG0001384	MOUSE12543	ORYLA09543
OG0001386	MOUSE05401	ORYLA07835
OG0001386	MOUSE10954, MOUSE10953, MOUSE10955	ORYLA01995
OG0001387	MOUSE22078, MOUSE02479	ORYLA15977
OG0001388	MOUSE54505, MOUSE55435, MOUSE55417	ORYLA04165
OG0001388	MOUSE54796, MOUSE54797, MOUSE54795	ORYLA01262
OG0001389	MOUSE39134, MOUSE39133, MOUSE39132	ORYLA12186
OG0001389	MOUSE48763	ORYLA07219
OG0001389	MOUSE03363, MOUSE03362	ORYLA20465
OG0001390	MOUSE10013	ORYLA02234, ORYLA02235
OG0001390	MOUSE10007, MOUSE10004, MOUSE10006	ORYLA02236
OG0001390	MOUSE53421, MOUSE53420, MOUSE53416, MOUSE53417	ORYLA05388
OG0001390	MOUSE02102	ORYLA20355
OG0001390	MOUSE31154, MOUSE31153, MOUSE31155	ORYLA13684, ORYLA15679
OG0001394	MOUSE12533	ORYLA03843
OG0001394	MOUSE48056, MOUSE48057	ORYLA01445
OG0001395	MOUSE34258, MOUSE34257, MOUSE34259, MOUSE34260, MOUSE34261, MOUSE34262	ORYLA10336
OG0001395	MOUSE16562, MOUSE55244	ORYLA12492
OG0001395	MOUSE54770, MOUSE54769, MOUSE54771, MOUSE54768, MOUSE54772	ORYLA01370
OG0001395	MOUSE55238, MOUSE55240	ORYLA08821
OG0001397	MOUSE09428	ORYLA01225
OG0001397	MOUSE21175, MOUSE21174, MOUSE21173	ORYLA05017
OG0001397	MOUSE21261	ORYLA08172
OG0001399	MOUSE12867	ORYLA04243
OG0001399	MOUSE28523	ORYLA18690
OG0001400	MOUSE05263, MOUSE05262	ORYLA08237, ORYLA17207
OG0001400	MOUSE26520, MOUSE26518, MOUSE26517, MOUSE26519	ORYLA09903
OG0001400	MOUSE39778, MOUSE39779, MOUSE39777, MOUSE39773, MOUSE39774, MOUSE39776, MOUSE39775	ORYLA01837, ORYLA05625
OG0001401	MOUSE52247	ORYLA09174
OG0001402	MOUSE02784, MOUSE02782, MOUSE02785, MOUSE02786, MOUSE02783	ORYLA17574
OG0001402	MOUSE04864, MOUSE04865	ORYLA03602
OG0001403	MOUSE35469, MOUSE35470, MOUSE37540, MOUSE37539, MOUSE37541	ORYLA17267
OG0001404	MOUSE17030, MOUSE17028, MOUSE17029	ORYLA16925
OG0001404	MOUSE34766, MOUSE34765, MOUSE34767	ORYLA20012
OG0001405	MOUSE49710	ORYLA12568
OG0001405	MOUSE53396	ORYLA05423
OG0001406	MOUSE29564, MOUSE29562, MOUSE29566, MOUSE29561, MOUSE29565	ORYLA13300
OG0001406	MOUSE04058	ORYLA07680
OG0001406	MOUSE54156, MOUSE54159, MOUSE54160, MOUSE54155, MOUSE54157, MOUSE54158	ORYLA01398
OG0001408	MOUSE25484, MOUSE25485	ORYLA02846
OG0001408	MOUSE18503, MOUSE18504, MOUSE18502	ORYLA00579
OG0001408	MOUSE31265, MOUSE31266	ORYLA08954
OG0001409	MOUSE43073, MOUSE43072	ORYLA05905, ORYLA01929
OG0001409	MOUSE15819, MOUSE15820	ORYLA09977
OG0001410	MOUSE22570, MOUSE22569, MOUSE22568	ORYLA16518
OG0001410	MOUSE29320, MOUSE29323, MOUSE29321	ORYLA09213
OG0001411	MOUSE36550, MOUSE36551	ORYLA12881
OG0001412	MOUSE37382, MOUSE37381, MOUSE37384, MOUSE37385, MOUSE37383	ORYLA17594
OG0001413	MOUSE37829, MOUSE37830	ORYLA17782
OG0001414	MOUSE18642, MOUSE18643, MOUSE18644	ORYLA05226
OG0001414	MOUSE02910	ORYLA18972
OG0001415	MOUSE15314, MOUSE15315	ORYLA17926
OG0001416	MOUSE34919, MOUSE34918, MOUSE34917, MOUSE34915, MOUSE34916	ORYLA16022
OG0001416	MOUSE04273, MOUSE04275, MOUSE04277, MOUSE04272, MOUSE04274, MOUSE04276	ORYLA14442
OG0001417	MOUSE19933	ORYLA09055
OG0001417	MOUSE19934	ORYLA00545
OG0001418	MOUSE48894	ORYLA17080
OG0001418	MOUSE33585, MOUSE33584, MOUSE33582, MOUSE33583	ORYLA13376
OG0001418	MOUSE48523, MOUSE48522	ORYLA13151, ORYLA06383
OG0001418	MOUSE10457, MOUSE10451, MOUSE10456, MOUSE10455, MOUSE10454, MOUSE10453, MOUSE10452	ORYLA02393
OG0001419	MOUSE27366, MOUSE27363, MOUSE27364, MOUSE27365	ORYLA10533
OG0001420	MOUSE07329	ORYLA10419
OG0001420	MOUSE53623, MOUSE53625, MOUSE53624	ORYLA20224, ORYLA16034
OG0001420	MOUSE52687	ORYLA13711, ORYLA13830
OG0001420	MOUSE14541	ORYLA10876
OG0001421	MOUSE42751, MOUSE42755, MOUSE42754, MOUSE42753	ORYLA04093
OG0001421	MOUSE08160, MOUSE08159	ORYLA11990
OG0001421	MOUSE24554, MOUSE24560, MOUSE24559, MOUSE24561, MOUSE24562, MOUSE24558, MOUSE24556, MOUSE24557, MOUSE24553	ORYLA11681
OG0001422	MOUSE26467, MOUSE26461, MOUSE26459	ORYLA08800
OG0001422	MOUSE39837	ORYLA05608
OG0001422	MOUSE39840, MOUSE39842, MOUSE39841, MOUSE39847, MOUSE39848, MOUSE39844, MOUSE39845, MOUSE39846, MOUSE39843	ORYLA05609
OG0001422	MOUSE26462	ORYLA09888
OG0001423	MOUSE17540, MOUSE17539	ORYLA06105, ORYLA06106
OG0001423	MOUSE25516, MOUSE25512, MOUSE25514, MOUSE25513	ORYLA19580
OG0001423	MOUSE23811, MOUSE23810, MOUSE23812	ORYLA13563
OG0001423	MOUSE50436	ORYLA00859, ORYLA17104
OG0001424	MOUSE20236	ORYLA13598
OG0001424	MOUSE01153, MOUSE01152	ORYLA09682
OG0001425	MOUSE16522	ORYLA11812
OG0001425	MOUSE51391	ORYLA14660
OG0001425	MOUSE10602	ORYLA02799, ORYLA17328
OG0001426	MOUSE15607	ORYLA13127, ORYLA13128
OG0001426	MOUSE35131, MOUSE35132	ORYLA16142
OG0001426	MOUSE04107, MOUSE04108	ORYLA07443
OG0001427	MOUSE28295	ORYLA20270
OG0001427	MOUSE19057, MOUSE19060, MOUSE19058, MOUSE19061	ORYLA07026
OG0001427	MOUSE35646, MOUSE35645	ORYLA11867
OG0001428	MOUSE34894	ORYLA15651
OG0001428	MOUSE04265	ORYLA18311
OG0001428	MOUSE41409, MOUSE41408	ORYLA05873, ORYLA01893
OG0001429	MOUSE55263	ORYLA09352
OG0001429	MOUSE34228	ORYLA05975
OG0001429	MOUSE00228, MOUSE00229	ORYLA11873
OG0001430	MOUSE20248	ORYLA11790
OG0001430	MOUSE27511	ORYLA10149
OG0001430	MOUSE42620	ORYLA03115, ORYLA03625
OG0001431	MOUSE08755, MOUSE08756, MOUSE08757, MOUSE08758	ORYLA06418
OG0001431	MOUSE05352	ORYLA16444
OG0001431	MOUSE47889, MOUSE47890	ORYLA17811
OG0001432	MOUSE29221, MOUSE29222, MOUSE29220	ORYLA19855, ORYLA16066
OG0001432	MOUSE29389	ORYLA06470
OG0001432	MOUSE35694, MOUSE35695	ORYLA11304
OG0001433	MOUSE34100	ORYLA10563, ORYLA19887
OG0001433	MOUSE13715	ORYLA02213
OG0001433	MOUSE21744, MOUSE21743, MOUSE21745, MOUSE21742	ORYLA05137
OG0001434	MOUSE32189, MOUSE32188	ORYLA11926
OG0001435	MOUSE15610	ORYLA07135, ORYLA07136, ORYLA07134, ORYLA07133, ORYLA09304, ORYLA09303, ORYLA09306, ORYLA09305
OG0001436	MOUSE01177, MOUSE01176, MOUSE01175, MOUSE01178, MOUSE01174	ORYLA08580, ORYLA09662
OG0001436	MOUSE32582, MOUSE32580, MOUSE32577, MOUSE32578	ORYLA09342, ORYLA06774
OG0001437	MOUSE29315, MOUSE29316, MOUSE29317, MOUSE29314	ORYLA09273, ORYLA06548, ORYLA09274
OG0001438	MOUSE29513	ORYLA13293
OG0001438	MOUSE26559	ORYLA09472
OG0001438	MOUSE47808, MOUSE47806, MOUSE47807	ORYLA17990
OG0001438	MOUSE09504, MOUSE09510, MOUSE09509, MOUSE09507, MOUSE09505, MOUSE09508, MOUSE09506, MOUSE09511	ORYLA04502
OG0001439	MOUSE51119, MOUSE51120	ORYLA03814
OG0001440	MOUSE25141	ORYLA06607
OG0001440	MOUSE05281	ORYLA09297
OG0001441	MOUSE29288	ORYLA05650, ORYLA02185
OG0001441	MOUSE12721, MOUSE12723, MOUSE12722, MOUSE12719, MOUSE12724, MOUSE12720	ORYLA19944, ORYLA11690, ORYLA11689
OG0001442	MOUSE00569	ORYLA11523
OG0001442	MOUSE29755	ORYLA03156, ORYLA04216
OG0001442	MOUSE33802	ORYLA01983, ORYLA05951
OG0001445	MOUSE28043, MOUSE28044	ORYLA18556
OG0001445	MOUSE43177, MOUSE43176, MOUSE16757	ORYLA03367, ORYLA03366
OG0001446	MOUSE04639	ORYLA03689
OG0001447	MOUSE27483	ORYLA10401
OG0001447	MOUSE43183	ORYLA03364
OG0001447	MOUSE24581	ORYLA11793
OG0001449	MOUSE35682, MOUSE35683, MOUSE35684, MOUSE35685, MOUSE35681	ORYLA11305
OG0001449	MOUSE22414	ORYLA09746
OG0001451	MOUSE37379	ORYLA17593
OG0001451	MOUSE27131, MOUSE27130, MOUSE27132	ORYLA14632
OG0001452	MOUSE10305	ORYLA17672
OG0001452	MOUSE44844	ORYLA12044
OG0001452	MOUSE30200, MOUSE30198	ORYLA18698
OG0001453	MOUSE30224, MOUSE30225	ORYLA06111
OG0001453	MOUSE51626, MOUSE51625	ORYLA12155
OG0001453	MOUSE52256	ORYLA19589
OG0001454	MOUSE03612, MOUSE03611	ORYLA03869
OG0001454	MOUSE29689, MOUSE29692, MOUSE29690	ORYLA10714
OG0001454	MOUSE29694, MOUSE29693	ORYLA03870
OG0001455	MOUSE33421, MOUSE33420	ORYLA12940
OG0001455	MOUSE10542, MOUSE10541	ORYLA17467
OG0001455	MOUSE48514	ORYLA13172
OG0001455	MOUSE50421	ORYLA00256, ORYLA17114
OG0001456	MOUSE52266, MOUSE52265	ORYLA10215
OG0001457	MOUSE13575	ORYLA05130
OG0001457	MOUSE21717, MOUSE21716	ORYLA05144
OG0001457	MOUSE13717	ORYLA02210
OG0001457	MOUSE21715	ORYLA05145
OG0001458	MOUSE48244	ORYLA20478, ORYLA20479
OG0001458	MOUSE54958, MOUSE54957	ORYLA04251, ORYLA01275
OG0001458	MOUSE55371, MOUSE55365, MOUSE55370	ORYLA09939
OG0001458	MOUSE55364, MOUSE55368, MOUSE55369	ORYLA08813
OG0001460	MOUSE11427, MOUSE11428, MOUSE11425	ORYLA02314
OG0001460	MOUSE11426, MOUSE11423, MOUSE11422, MOUSE11424	ORYLA08107, ORYLA05005
OG0001461	MOUSE39120	ORYLA19866
OG0001462	MOUSE24583, MOUSE24582, MOUSE24584	ORYLA11791
OG0001463	MOUSE49422, MOUSE49423, MOUSE49421, MOUSE49420, MOUSE49419	ORYLA12639
OG0001463	MOUSE49839, MOUSE49840, MOUSE49838	ORYLA12308
OG0001464	MOUSE26209, MOUSE26208, MOUSE26207	ORYLA09804
OG0001464	MOUSE32593, MOUSE32592	ORYLA05677
OG0001464	MOUSE14773	ORYLA16104
OG0001465	MOUSE34430, MOUSE34429	ORYLA16128
OG0001466	MOUSE52956, MOUSE52958, MOUSE52960, MOUSE52959, MOUSE52957	ORYLA11704
OG0001466	MOUSE19162	ORYLA01209
OG0001467	MOUSE25310	ORYLA18147
OG0001467	MOUSE45067, MOUSE45066	ORYLA03144
OG0001468	MOUSE22505	ORYLA08601, ORYLA08600
OG0001468	MOUSE53195, MOUSE53196	ORYLA09151, ORYLA06717
OG0001468	MOUSE02342	ORYLA16189, ORYLA16188
OG0001469	MOUSE27763	ORYLA17794
OG0001469	MOUSE00629	ORYLA05419
OG0001470	MOUSE04730	ORYLA03759
OG0001472	MOUSE35226, MOUSE35228, MOUSE35227	ORYLA05712
OG0001472	MOUSE29107, MOUSE29108	ORYLA15948
OG0001473	MOUSE14033, MOUSE14034	ORYLA00647, ORYLA16961, ORYLA16960
OG0001474	MOUSE46193, MOUSE46194	ORYLA07769
OG0001475	MOUSE34824, MOUSE34826, MOUSE34825, MOUSE34819, MOUSE34808, MOUSE34809, MOUSE34810, MOUSE34817, MOUSE34807, MOUSE34814, MOUSE34815, MOUSE34816, MOUSE34818, MOUSE34820, MOUSE34823	ORYLA13842, ORYLA15634
OG0001476	MOUSE16510, MOUSE16508, MOUSE16509	ORYLA10593
OG0001476	MOUSE16255, MOUSE16258, MOUSE16256	ORYLA03172, ORYLA04062
OG0001478	MOUSE27451, MOUSE27450, MOUSE27452	ORYLA11904
OG0001478	MOUSE14118	ORYLA07755
OG0001479	MOUSE31243, MOUSE31244	ORYLA13290
OG0001479	MOUSE47409, MOUSE47405	ORYLA16589
OG0001479	MOUSE25855, MOUSE25856	ORYLA18144, ORYLA02932
OG0001480	MOUSE53291, MOUSE53295	ORYLA01857, ORYLA05529, ORYLA05528
OG0001481	MOUSE00031	ORYLA08452
OG0001481	MOUSE00030, MOUSE00028	ORYLA11569
OG0001481	MOUSE07370	ORYLA10733
OG0001482	MOUSE46256	ORYLA07921, ORYLA16884
OG0001482	MOUSE37740, MOUSE37739	ORYLA02763, ORYLA17970
OG0001482	MOUSE04374, MOUSE04372, MOUSE04376, MOUSE04375, MOUSE04373	ORYLA04390
OG0001484	MOUSE53748, MOUSE53749, MOUSE53750	ORYLA15816
OG0001484	MOUSE52709, MOUSE52710, MOUSE52703, MOUSE52708	ORYLA13829
OG0001484	MOUSE52704, MOUSE52702	ORYLA13710
OG0001485	MOUSE44648	ORYLA12718, ORYLA14982
OG0001485	MOUSE10100, MOUSE10098, MOUSE10097, MOUSE10099	ORYLA17705
OG0001486	MOUSE41536, MOUSE41537, MOUSE41535	ORYLA11156, ORYLA15307
OG0001486	MOUSE47343	ORYLA16351, ORYLA12057
OG0001487	MOUSE49867, MOUSE49866	ORYLA15269
OG0001487	MOUSE19692, MOUSE19693, MOUSE19694, MOUSE19691	ORYLA05370
OG0001489	MOUSE33270	ORYLA12865
OG0001489	MOUSE33272, MOUSE33273, MOUSE33269, MOUSE33271, MOUSE33268	ORYLA06627
OG0001489	MOUSE13178, MOUSE13179, MOUSE13173, MOUSE13177, MOUSE13176, MOUSE13171, MOUSE13174, MOUSE13180, MOUSE13175	ORYLA02403
OG0001490	MOUSE28079, MOUSE28081	ORYLA00195, ORYLA04616
OG0001490	MOUSE20112, MOUSE20106	ORYLA07533
OG0001490	MOUSE07918, MOUSE07919, MOUSE07917, MOUSE07920	ORYLA10697
OG0001491	MOUSE06379, MOUSE06381, MOUSE06383, MOUSE06380, MOUSE06382	ORYLA19762, ORYLA16648
OG0001491	MOUSE38680	ORYLA16773, ORYLA07789
OG0001492	MOUSE46376	ORYLA16834
OG0001492	MOUSE37398, MOUSE37399, MOUSE37397	ORYLA17613
OG0001493	MOUSE11096, MOUSE11098	ORYLA08069
OG0001493	MOUSE31559	ORYLA07182
OG0001493	MOUSE20869	ORYLA04965
OG0001495	MOUSE54495, MOUSE54479, MOUSE54485, MOUSE54461, MOUSE54123, MOUSE54206, MOUSE54142, MOUSE44521, MOUSE20162, MOUSE44563, MOUSE54696, MOUSE55120, MOUSE55122, MOUSE55123, MOUSE55126, MOUSE55121, MOUSE55124, MOUSE54519, MOUSE44520	ORYLA20241
OG0001496	MOUSE40491, MOUSE40492, MOUSE40490	ORYLA01505
OG0001498	MOUSE15743	ORYLA18106, ORYLA18108, ORYLA09403
OG0001500	MOUSE53492, MOUSE53491	ORYLA07552
OG0001500	MOUSE12949, MOUSE12952, MOUSE12951	ORYLA09604
OG0001501	MOUSE07106, MOUSE07104, MOUSE07103, MOUSE07108, MOUSE07102	ORYLA10661
OG0001501	MOUSE28103, MOUSE28101, MOUSE28100, MOUSE28102, MOUSE28104	ORYLA10605
OG0001502	MOUSE05926	ORYLA17056
OG0001502	MOUSE05923, MOUSE05925, MOUSE05924	ORYLA17055
OG0001503	MOUSE48444	ORYLA13177
OG0001503	MOUSE41776, MOUSE41774, MOUSE41777, MOUSE41772	ORYLA17046, ORYLA17047
OG0001504	MOUSE28382, MOUSE28383, MOUSE28380, MOUSE28381, MOUSE28379	ORYLA15456
OG0001505	MOUSE29456, MOUSE04126, MOUSE04125, MOUSE04124	ORYLA08833, ORYLA07422
OG0001506	MOUSE29500	ORYLA07141
OG0001506	MOUSE35074, MOUSE35075	ORYLA16222
OG0001507	MOUSE07522, MOUSE07519, MOUSE07520	ORYLA10103
OG0001507	MOUSE49949, MOUSE49948, MOUSE20173, MOUSE20174, MOUSE20171, MOUSE20170	ORYLA04138
