Orthogroup	MOUSE	HUMAN
OG0001933	MOUSE11985, MOUSE11983, MOUSE11979, MOUSE11982, MOUSE11980, MOUSE11981, MOUSE11986, MOUSE11987, MOUSE11988	HUMAN07980
OG0001933	MOUSE49020, MOUSE49018	HUMAN11040
OG0001933	MOUSE49019, MOUSE49021, MOUSE49022	HUMAN11041
OG0001934	MOUSE17180, MOUSE17181	HUMAN10144
OG0001934	MOUSE39420, MOUSE39421, MOUSE39419, MOUSE39423, MOUSE17182	HUMAN27036
OG0001935	MOUSE49902, MOUSE49903	HUMAN02626
OG0001935	MOUSE21277	HUMAN03611
OG0001936	MOUSE11042	HUMAN03296
OG0001936	MOUSE47972, MOUSE47974, MOUSE47973	HUMAN27676
OG0001937	MOUSE15741, MOUSE15740	HUMAN21397
OG0001938	MOUSE27035, MOUSE27034, MOUSE27036	HUMAN04426
OG0001939	MOUSE28360, MOUSE28359	HUMAN18876
OG0001939	MOUSE49646	HUMAN11453
OG0001940	MOUSE37993, MOUSE42327	HUMAN07394
OG0001940	MOUSE32240	HUMAN07393
OG0001941	MOUSE22272, MOUSE22275, MOUSE22274, MOUSE22273	HUMAN18090
OG0001941	MOUSE53035, MOUSE53036, MOUSE53033, MOUSE53038, MOUSE53034, MOUSE53032	HUMAN20811
OG0001942	MOUSE07346	HUMAN08495
OG0001942	MOUSE24821, MOUSE24819	HUMAN02465
OG0001942	MOUSE24818	HUMAN02464
OG0001943	MOUSE18600, MOUSE18597, MOUSE18594, MOUSE18598, MOUSE18595	HUMAN13678
OG0001943	MOUSE28503, MOUSE28502	HUMAN18947
OG0001943	MOUSE28504	HUMAN18948
OG0001943	MOUSE18599, MOUSE18596, MOUSE18601	HUMAN13677
OG0001944	MOUSE28051, MOUSE28050	HUMAN18721
OG0001945	MOUSE16016	HUMAN21241
OG0001945	MOUSE52098, MOUSE52091, MOUSE52096, MOUSE52097, MOUSE52095, MOUSE52093	HUMAN25293
OG0001946	MOUSE19569	HUMAN24077
OG0001946	MOUSE11051, MOUSE11053	HUMAN03301
OG0001946	MOUSE31440, MOUSE31438	HUMAN22814
OG0001946	MOUSE31450	HUMAN22811
OG0001947	MOUSE52530, MOUSE52531, MOUSE52527, MOUSE52526	HUMAN20996
OG0001947	MOUSE14523	HUMAN06249
OG0001947	MOUSE14522	HUMAN06248
OG0001948	MOUSE43397	HUMAN15430
OG0001948	MOUSE07525, MOUSE07526, MOUSE07524	HUMAN08601
OG0001948	MOUSE49941, MOUSE49942	HUMAN02652
OG0001948	MOUSE20169	HUMAN04901
OG0001949	MOUSE37432	HUMAN12315
OG0001949	MOUSE37424, MOUSE37426, MOUSE37427, MOUSE37429, MOUSE37423, MOUSE37428, MOUSE37430, MOUSE37425	HUMAN07122
OG0001949	MOUSE04611, MOUSE04610	HUMAN12313, HUMAN12314
OG0001950	MOUSE50430, MOUSE50432	HUMAN14684
OG0001950	MOUSE50431	HUMAN14683
OG0001950	MOUSE32607	HUMAN28967
OG0001950	MOUSE31354, MOUSE31353	HUMAN01297
OG0001951	MOUSE14693, MOUSE14692	HUMAN06387
OG0001951	MOUSE53152, MOUSE53150	HUMAN20627
OG0001951	MOUSE53151	HUMAN06388
OG0001952	MOUSE00606, MOUSE00605	HUMAN25420
OG0001953	MOUSE15154	HUMAN10575
OG0001953	MOUSE03982, MOUSE03981	HUMAN12011, HUMAN12010, HUMAN12008
OG0001953	MOUSE15156	HUMAN10577, HUMAN10576, HUMAN10578
OG0001953	MOUSE15155, MOUSE15153, MOUSE15152	HUMAN10574
OG0001955	MOUSE27609, MOUSE27608	HUMAN09387, HUMAN09386
OG0001956	MOUSE19638	HUMAN13995
OG0001956	MOUSE51971, MOUSE51972	HUMAN09517
OG0001957	MOUSE20036, MOUSE20035	HUMAN04994
OG0001957	MOUSE04600, MOUSE04599	HUMAN12320, HUMAN12321
OG0001957	MOUSE37368, MOUSE37366, MOUSE37367	HUMAN07092, HUMAN07091
OG0001958	MOUSE22720	HUMAN18312
OG0001958	MOUSE47503	HUMAN07838
OG0001959	MOUSE03473, MOUSE03475	HUMAN23786
OG0001959	MOUSE21927, MOUSE21928	HUMAN17413
OG0001959	MOUSE54166	HUMAN30435
OG0001959	MOUSE36998, MOUSE36999, MOUSE36997	HUMAN22638, HUMAN22637
OG0001960	MOUSE34634, MOUSE34632, MOUSE34635, MOUSE34636, MOUSE34633	HUMAN00309
OG0001960	MOUSE34631	HUMAN00308
OG0001961	MOUSE14488, MOUSE14489, MOUSE14487, MOUSE14486, MOUSE14485	HUMAN06222
OG0001961	MOUSE23652, MOUSE23653	HUMAN02307
OG0001962	MOUSE54631	HUMAN30018
OG0001962	MOUSE12494, MOUSE12493	HUMAN07452
OG0001962	MOUSE33980	HUMAN00709
OG0001963	MOUSE30478, MOUSE30477, MOUSE30480, MOUSE30476	HUMAN01746
OG0001963	MOUSE51706	HUMAN09665
OG0001963	MOUSE33017, MOUSE33018, MOUSE33016	HUMAN28531
OG0001964	MOUSE19120, MOUSE19119	HUMAN17608
OG0001964	MOUSE00726	HUMAN17470
OG0001964	MOUSE00725	HUMAN17482, HUMAN17490
OG0001964	MOUSE19116	HUMAN17609
OG0001965	MOUSE06458	HUMAN13580, HUMAN13581, HUMAN13578, HUMAN13577
OG0001966	MOUSE17410, MOUSE17411	HUMAN14884
OG0001966	MOUSE37081	HUMAN01261
OG0001967	MOUSE33199, MOUSE33200	HUMAN01106
OG0001968	MOUSE21418, MOUSE21417	HUMAN03672
OG0001968	MOUSE25564, MOUSE25563, MOUSE25562, MOUSE25565	HUMAN29233
OG0001969	MOUSE19157	HUMAN23666, HUMAN23664
OG0001969	MOUSE01472, MOUSE01470, MOUSE01471	HUMAN14220, HUMAN14219
OG0001970	MOUSE07070, MOUSE07069	HUMAN08288
OG0001970	MOUSE20161	HUMAN04910
OG0001970	MOUSE28053	HUMAN18723
OG0001970	MOUSE07071	HUMAN08289, HUMAN08290
OG0001971	MOUSE01497	HUMAN14230
OG0001971	MOUSE19641, MOUSE19642	HUMAN14001
OG0001971	MOUSE51973	HUMAN09514
OG0001972	MOUSE35089, MOUSE35093	HUMAN00080, HUMAN00081
OG0001974	MOUSE02111, MOUSE02104, MOUSE02113, MOUSE02110, MOUSE02112, MOUSE02108, MOUSE02106, MOUSE02114, MOUSE02105, MOUSE02115, MOUSE02116, MOUSE02062, MOUSE02063, MOUSE02064, MOUSE02065, MOUSE02066, MOUSE02061, MOUSE02109, MOUSE02107, MOUSE24322, MOUSE06431	HUMAN13564
OG0001976	MOUSE26995	HUMAN04446
OG0001976	MOUSE26994	HUMAN04445
OG0001976	MOUSE43949, MOUSE43948, MOUSE43950	HUMAN16076
OG0001976	MOUSE01876, MOUSE01875, MOUSE01874	HUMAN07001
OG0001978	MOUSE14026	HUMAN20089
OG0001978	MOUSE38673	HUMAN26594
OG0001978	MOUSE38672	HUMAN25954
OG0001980	MOUSE27897, MOUSE27896, MOUSE27895, MOUSE27894, MOUSE27893, MOUSE27892	HUMAN18642
OG0001980	MOUSE19173	HUMAN23860
OG0001980	MOUSE21422, MOUSE21420, MOUSE21421	HUMAN03676
OG0001980	MOUSE12843, MOUSE12845, MOUSE12844	HUMAN27515
OG0001981	MOUSE18515, MOUSE18514	HUMAN23641
OG0001981	MOUSE01447	HUMAN14201
OG0001981	MOUSE30367, MOUSE30366, MOUSE30365	HUMAN01799
OG0001981	MOUSE30370	HUMAN01795, HUMAN01796
OG0001981	MOUSE30368, MOUSE30369	HUMAN01797, HUMAN01798
OG0001982	MOUSE19224, MOUSE19223	HUMAN23896
OG0001982	MOUSE47980, MOUSE47985, MOUSE47986	HUMAN27673
OG0001982	MOUSE47977, MOUSE47975, MOUSE47979, MOUSE47976, MOUSE47981	HUMAN27670
OG0001982	MOUSE47987	HUMAN27669
OG0001982	MOUSE47982	HUMAN27672
OG0001982	MOUSE47984, MOUSE47978	HUMAN27671
OG0001983	MOUSE20527	HUMAN04633
OG0001983	MOUSE20521	HUMAN04635
OG0001985	MOUSE37869, MOUSE37867	HUMAN07334
OG0001985	MOUSE38197, MOUSE38196	HUMAN26445
OG0001986	MOUSE31236, MOUSE31238	HUMAN01344
OG0001986	MOUSE31237	HUMAN01345
OG0001987	MOUSE02742, MOUSE02741	HUMAN19974, HUMAN19975
OG0001987	MOUSE46425	HUMAN10877
OG0001987	MOUSE20029	HUMAN05001
OG0001988	MOUSE13503	HUMAN28137
OG0001989	MOUSE01911, MOUSE01910, MOUSE01908	HUMAN06979
OG0001989	MOUSE17252	HUMAN24933
OG0001990	MOUSE28277, MOUSE28278, MOUSE28274, MOUSE28280, MOUSE28279	HUMAN18834
OG0001991	MOUSE28572	HUMAN18994
OG0001992	MOUSE18241	HUMAN25065
OG0001992	MOUSE18239, MOUSE18240	HUMAN25066
OG0001992	MOUSE27555	HUMAN09362
OG0001993	MOUSE40327, MOUSE40324, MOUSE40325, MOUSE40326	HUMAN17210
OG0001993	MOUSE19185	HUMAN23872
OG0001993	MOUSE00909	HUMAN03186
OG0001993	MOUSE40329	HUMAN03187, HUMAN23874
OG0001994	MOUSE37537	HUMAN07229
OG0001994	MOUSE04718, MOUSE04715, MOUSE04716	HUMAN12231
OG0001996	MOUSE07643	HUMAN08647, HUMAN08650, HUMAN08648, HUMAN08649
OG0001997	MOUSE07968, MOUSE07969	HUMAN08839
OG0001997	MOUSE07967, MOUSE07962, MOUSE07966, MOUSE07963, MOUSE07964, MOUSE07965	HUMAN08836, HUMAN08834, HUMAN08837, HUMAN00575
OG0001998	MOUSE32621, MOUSE32624, MOUSE32622, MOUSE32623	HUMAN28974
OG0001998	MOUSE46491, MOUSE46493, MOUSE46492	HUMAN10909, HUMAN10908
OG0001999	MOUSE38646	HUMAN25970
OG0001999	MOUSE20475	HUMAN04679
OG0002000	MOUSE10391, MOUSE10392	HUMAN23473
OG0002001	MOUSE02426, MOUSE02425	HUMAN06657
OG0002001	MOUSE03790, MOUSE03789, MOUSE03792	HUMAN12156
OG0002002	MOUSE23079	HUMAN18498, HUMAN18497
OG0002002	MOUSE45110, MOUSE45111	HUMAN05241
OG0002003	MOUSE27809, MOUSE27810	HUMAN17505
OG0002003	MOUSE27518, MOUSE27519, MOUSE27517	HUMAN09339, HUMAN09338
OG0002004	MOUSE30364, MOUSE30363, MOUSE30362, MOUSE30361	HUMAN01800
OG0002005	MOUSE30089	HUMAN22963
OG0002005	MOUSE21103	HUMAN03512
OG0002005	MOUSE47804	HUMAN27734
OG0002006	MOUSE05502, MOUSE05503	HUMAN12661
OG0002007	MOUSE31419, MOUSE31421, MOUSE31420, MOUSE31418	HUMAN22823
OG0002007	MOUSE11029, MOUSE11028	HUMAN03290
OG0002008	MOUSE21155, MOUSE21154	HUMAN03542
OG0002008	MOUSE36938, MOUSE36937, MOUSE36934, MOUSE36936, MOUSE36935, MOUSE36933, MOUSE36939	HUMAN22606
OG0002009	MOUSE08847, MOUSE08846	HUMAN24651
OG0002010	MOUSE14268	HUMAN20263
OG0002010	MOUSE06265, MOUSE06264, MOUSE06263	HUMAN13434
OG0002010	MOUSE06268	HUMAN13440
OG0002010	MOUSE15014	HUMAN10451, HUMAN10452
OG0002011	MOUSE28931	HUMAN19203
OG0002011	MOUSE12369, MOUSE12370, MOUSE12374, MOUSE12373, MOUSE12372, MOUSE12371	HUMAN08184
OG0002012	MOUSE20563	HUMAN04611, HUMAN04609
OG0002012	MOUSE02726	HUMAN19998
OG0002014	MOUSE06915, MOUSE06916	HUMAN26801
OG0002014	MOUSE06920, MOUSE06922, MOUSE06917	HUMAN26800
OG0002014	MOUSE06918	HUMAN26799
OG0002014	MOUSE31211, MOUSE31210, MOUSE31209, MOUSE31208	HUMAN01362
OG0002014	MOUSE10913, MOUSE10914	HUMAN21111
OG0002015	MOUSE14163	HUMAN20194
OG0002015	MOUSE16981	HUMAN10277
OG0002015	MOUSE14162	HUMAN20192
OG0002016	MOUSE36909, MOUSE36907, MOUSE36906, MOUSE36908	HUMAN22594
OG0002016	MOUSE03360, MOUSE03361, MOUSE03359	HUMAN24384
OG0002016	MOUSE41158, MOUSE41157, MOUSE41156	HUMAN03045
OG0002017	MOUSE34862, MOUSE34861	HUMAN00207
OG0002017	MOUSE41379, MOUSE41380	HUMAN05916
OG0002017	MOUSE52307, MOUSE52306	HUMAN21581
OG0002018	MOUSE48720	HUMAN22930
OG0002018	MOUSE13046	HUMAN07753
OG0002018	MOUSE19410	HUMAN24015
OG0002019	MOUSE13301, MOUSE13304	HUMAN23213
OG0002019	MOUSE05562	HUMAN12701
OG0002019	MOUSE05561, MOUSE05558, MOUSE05559, MOUSE05560	HUMAN12700
OG0002020	MOUSE03156	HUMAN24224, HUMAN24223
OG0002020	MOUSE21293, MOUSE21292	HUMAN03621
OG0002022	MOUSE23899	HUMAN02191
OG0002022	MOUSE23891, MOUSE23892, MOUSE23897, MOUSE23893, MOUSE23894	HUMAN02193
OG0002023	MOUSE43134, MOUSE43133, MOUSE43135	HUMAN15593
OG0002023	MOUSE20426	HUMAN04741
OG0002023	MOUSE24527, MOUSE24530	HUMAN02722
OG0002024	MOUSE23929, MOUSE23928, MOUSE23931, MOUSE23935, MOUSE23934, MOUSE23933, MOUSE23932	HUMAN02179, HUMAN02180
OG0002024	MOUSE25882, MOUSE25883	HUMAN29178
OG0002024	MOUSE25885, MOUSE25884	HUMAN29177
OG0002025	MOUSE46171, MOUSE46173	HUMAN10728
OG0002026	MOUSE54721, MOUSE54720	HUMAN30074
OG0002026	MOUSE47746, MOUSE47747	HUMAN07690
OG0002027	MOUSE12849, MOUSE12847, MOUSE12848	HUMAN07655
OG0002027	MOUSE29437	HUMAN21805
OG0002028	MOUSE28064, MOUSE28063	HUMAN18734
OG0002029	MOUSE17395, MOUSE17394	HUMAN19340, HUMAN19571, HUMAN19572
OG0002030	MOUSE33204	HUMAN01108
OG0002030	MOUSE50335, MOUSE50337, MOUSE50336	HUMAN14623, HUMAN14622
OG0002030	MOUSE48615	HUMAN14998
OG0002030	MOUSE20826	HUMAN28476
OG0002031	MOUSE05700, MOUSE05698, MOUSE05705, MOUSE05706, MOUSE05703, MOUSE05701, MOUSE05707, MOUSE05704, MOUSE05702, MOUSE05699	HUMAN12775
OG0002031	MOUSE35279	HUMAN26512
OG0002032	MOUSE50992	HUMAN05596
OG0002032	MOUSE50993	HUMAN05597
OG0002033	MOUSE02422	HUMAN06661
OG0002033	MOUSE05337	HUMAN12520
OG0002033	MOUSE53104	HUMAN20658
OG0002034	MOUSE37084, MOUSE49038, MOUSE49039, MOUSE49037	HUMAN11051
OG0002034	MOUSE27342	HUMAN09233
OG0002034	MOUSE09994, MOUSE09997	HUMAN23167
OG0002035	MOUSE33255, MOUSE33259, MOUSE33260, MOUSE33258	HUMAN01124
OG0002035	MOUSE10551, MOUSE10553, MOUSE10554	HUMAN23374
OG0002036	MOUSE07028, MOUSE07029	HUMAN08247
OG0002036	MOUSE07027	HUMAN08246
OG0002036	MOUSE42738, MOUSE42737	HUMAN15835
OG0002037	MOUSE18900, MOUSE18896	HUMAN03002
OG0002037	MOUSE26122, MOUSE26119, MOUSE26120, MOUSE26121, MOUSE26117	HUMAN17707
OG0002037	MOUSE26118, MOUSE26123, MOUSE26125, MOUSE26127, MOUSE26126, MOUSE26128	HUMAN17706
OG0002038	MOUSE37127, MOUSE37124, MOUSE37121, MOUSE37123, MOUSE37125	HUMAN01272
OG0002038	MOUSE17207	HUMAN24909
OG0002038	MOUSE25938	HUMAN29102
OG0002038	MOUSE25937	HUMAN29101
OG0002039	MOUSE19440	HUMAN23849
OG0002039	MOUSE00897	HUMAN03195
OG0002039	MOUSE48293	HUMAN23037
OG0002039	MOUSE48294, MOUSE48295, MOUSE48296	HUMAN23036
OG0002042	MOUSE00895	HUMAN03199, HUMAN03198
OG0002042	MOUSE00894, MOUSE00893, MOUSE00890	HUMAN03197
OG0002043	MOUSE34379	HUMAN00470, HUMAN00469
OG0002043	MOUSE21497, MOUSE21495, MOUSE21494, MOUSE21492, MOUSE21498, MOUSE21496, MOUSE21493	HUMAN27809
OG0002044	MOUSE10859, MOUSE10860	HUMAN21075
OG0002046	MOUSE27139	HUMAN04364
OG0002046	MOUSE43924, MOUSE43926, MOUSE43925	HUMAN16088
OG0002046	MOUSE39174, MOUSE39173	HUMAN26923
OG0002047	MOUSE37046	HUMAN01248
OG0002047	MOUSE47450	HUMAN14518
OG0002047	MOUSE37049	HUMAN01251
OG0002047	MOUSE37045	HUMAN01247
OG0002047	MOUSE25614	HUMAN29267
OG0002047	MOUSE37047, MOUSE47451	HUMAN01250, HUMAN01249
OG0002049	MOUSE44924	HUMAN09926
OG0002049	MOUSE20724	HUMAN28774
OG0002057	MOUSE09785, MOUSE09786, MOUSE09783, MOUSE09782	HUMAN28905, HUMAN00904
OG0002057	MOUSE09781, MOUSE09784	HUMAN28904
OG0002057	MOUSE33629, MOUSE33630, MOUSE33628	HUMAN00905
OG0002059	MOUSE47444, MOUSE47441, MOUSE47442	HUMAN14516
OG0002059	MOUSE37111, MOUSE37110	HUMAN01268, HUMAN01269
OG0002060	MOUSE07888, MOUSE07889	HUMAN08797
OG0002060	MOUSE03075, MOUSE03076	HUMAN16994
OG0002060	MOUSE03072	HUMAN16993
OG0002061	MOUSE20940	HUMAN03425
OG0002061	MOUSE48023	HUMAN27408
OG0002062	MOUSE51397, MOUSE51398	HUMAN09834
OG0002062	MOUSE48678	HUMAN14941, HUMAN14940
OG0002063	MOUSE03567	HUMAN23747, HUMAN23746
OG0002063	MOUSE32438	HUMAN28682
OG0002063	MOUSE03566	HUMAN23745
OG0002064	MOUSE49906, MOUSE49707	HUMAN02629
OG0002064	MOUSE18636, MOUSE18635	HUMAN16812, HUMAN16813
OG0002064	MOUSE07468	HUMAN08576
OG0002066	MOUSE06719	HUMAN16636
OG0002066	MOUSE13655, MOUSE13654	HUMAN28236
OG0002067	MOUSE15032, MOUSE15033	HUMAN27451, HUMAN27446, HUMAN10469
OG0002068	MOUSE08130, MOUSE08131	HUMAN08934, HUMAN08935
OG0002068	MOUSE07189, MOUSE07190, MOUSE07187, MOUSE08132	HUMAN08933
OG0002068	MOUSE42750, MOUSE42749	HUMAN15823
OG0002069	MOUSE13689	HUMAN28252, HUMAN28249
OG0002069	MOUSE28478	HUMAN18933
OG0002069	MOUSE28477	HUMAN18934
OG0002070	MOUSE31405	HUMAN01278
OG0002070	MOUSE25841, MOUSE25840	HUMAN29198, HUMAN29199
OG0002071	MOUSE37453, MOUSE37454	HUMAN07281
OG0002071	MOUSE37452	HUMAN07282
OG0002071	MOUSE04880, MOUSE04879, MOUSE04882	HUMAN12478
OG0002072	MOUSE17001, MOUSE16997, MOUSE17002, MOUSE16998, MOUSE17000, MOUSE16999	HUMAN10265
OG0002073	MOUSE19174	HUMAN23862, HUMAN23861
OG0002073	MOUSE52965, MOUSE52962, MOUSE52964	HUMAN20828
OG0002073	MOUSE27918, MOUSE27919	HUMAN18650
OG0002074	MOUSE39385, MOUSE39384	HUMAN27012
OG0002074	MOUSE17691	HUMAN29515, HUMAN29516, HUMAN29517
OG0002075	MOUSE18816	HUMAN16959
OG0002075	MOUSE18815	HUMAN16957, HUMAN16958
OG0002075	MOUSE07819	HUMAN08748
OG0002076	MOUSE02520, MOUSE02519, MOUSE02521	HUMAN06613
OG0002076	MOUSE52995, MOUSE52996, MOUSE52994, MOUSE52993	HUMAN20823
OG0002077	MOUSE05294, MOUSE05295	HUMAN12495, HUMAN12494
OG0002077	MOUSE25091, MOUSE25093, MOUSE25092	HUMAN02943
OG0002078	MOUSE05885, MOUSE05884, MOUSE05886	HUMAN13179
OG0002079	MOUSE48747	HUMAN22905
OG0002079	MOUSE53978, MOUSE53979, MOUSE53980, MOUSE53981	HUMAN30320
OG0002080	MOUSE37386	HUMAN07100
OG0002080	MOUSE04894	HUMAN12467
OG0002081	MOUSE13036, MOUSE13035	HUMAN07746
OG0002084	MOUSE20965	HUMAN03437
OG0002084	MOUSE20964	HUMAN03435, HUMAN03436
OG0002084	MOUSE40485, MOUSE40484, MOUSE40486	HUMAN17130
OG0002085	MOUSE20148, MOUSE20152	HUMAN04915
OG0002085	MOUSE20145	HUMAN04913
OG0002085	MOUSE20146, MOUSE20153	HUMAN04914
OG0002085	MOUSE03062	HUMAN16999
OG0002085	MOUSE07901, MOUSE07902	HUMAN08802
OG0002086	MOUSE27692, MOUSE27694, MOUSE27695, MOUSE27691, MOUSE27696, MOUSE29306, MOUSE27693	HUMAN09453
OG0002086	MOUSE17500, MOUSE17495, MOUSE17496, MOUSE17497, MOUSE17499	HUMAN14542
OG0002087	MOUSE25831	HUMAN29203
OG0002088	MOUSE47028, MOUSE47027, MOUSE47029, MOUSE47030, MOUSE47026	HUMAN03872
OG0002088	MOUSE44086	HUMAN16029
OG0002089	MOUSE24176, MOUSE24177, MOUSE24174, MOUSE24175	HUMAN02074
OG0002090	MOUSE17662, MOUSE17663, MOUSE17664, MOUSE17659, MOUSE17658, MOUSE17656, MOUSE17657	HUMAN24839
OG0002091	MOUSE38267, MOUSE38266	HUMAN26748
OG0002091	MOUSE46260, MOUSE46261, MOUSE46259, MOUSE46262, MOUSE46258	HUMAN10794, HUMAN10793, HUMAN10792
OG0002093	MOUSE18327, MOUSE18329, MOUSE18330, MOUSE18328, MOUSE18326, MOUSE18333, MOUSE18334	HUMAN25025
OG0002094	MOUSE52558, MOUSE52554, MOUSE52555, MOUSE52553, MOUSE52560, MOUSE52557, MOUSE52556	HUMAN20985
OG0002095	MOUSE03259	HUMAN24148
OG0002095	MOUSE36432	HUMAN22379
OG0002095	MOUSE44482	HUMAN09146
OG0002096	MOUSE37578, MOUSE37577	HUMAN07201, HUMAN07202
OG0002097	MOUSE15657	HUMAN22005
OG0002097	MOUSE54499, MOUSE54500	HUMAN29689
OG0002098	MOUSE45234, MOUSE45235	HUMAN05177
OG0002098	MOUSE45233	HUMAN05178
OG0002098	MOUSE48767	HUMAN22893
OG0002099	MOUSE28563, MOUSE28564, MOUSE28565, MOUSE28567	HUMAN18988
OG0002100	MOUSE04559, MOUSE04560, MOUSE04561	HUMAN11681
OG0002100	MOUSE46339	HUMAN10855
OG0002100	MOUSE46338	HUMAN10854
OG0002100	MOUSE46340	HUMAN10853
OG0002101	MOUSE33077	HUMAN28559, HUMAN28561, HUMAN28560, HUMAN28558
OG0002102	MOUSE52405, MOUSE52406, MOUSE52398, MOUSE52400, MOUSE52401	HUMAN21529
OG0002102	MOUSE55074, MOUSE55075, MOUSE55077, MOUSE55076, MOUSE55078	HUMAN30242
OG0002102	MOUSE50142, MOUSE50143	HUMAN05361
OG0002103	MOUSE20410, MOUSE20412, MOUSE20409	HUMAN04751
OG0002103	MOUSE54925, MOUSE54926	HUMAN30155
OG0002103	MOUSE54896, MOUSE54898, MOUSE54897, MOUSE54910, MOUSE54909	HUMAN30139, HUMAN30145, HUMAN30144
OG0002104	MOUSE48998, MOUSE48996, MOUSE48997, MOUSE48995	HUMAN11028
OG0002105	MOUSE47020, MOUSE47023, MOUSE47022, MOUSE47021, MOUSE47017, MOUSE47019	HUMAN03871, HUMAN03870
OG0002105	MOUSE41993	HUMAN06146
OG0002106	MOUSE48291	HUMAN23038
OG0002106	MOUSE17554, MOUSE17555	HUMAN24893
OG0002107	MOUSE46729	HUMAN03751
OG0002108	MOUSE03039, MOUSE03038	HUMAN17009
OG0002108	MOUSE38597	HUMAN25939
OG0002108	MOUSE08045, MOUSE08046, MOUSE08053, MOUSE08047	HUMAN08879
OG0002109	MOUSE09401	HUMAN28846
OG0002109	MOUSE54523	HUMAN29967
OG0002109	MOUSE53819, MOUSE53827, MOUSE53828, MOUSE53814, MOUSE53810, MOUSE53804, MOUSE53808, MOUSE54234, MOUSE55196	HUMAN29961, HUMAN29962
OG0002110	MOUSE45379, MOUSE45378	HUMAN03981
OG0002110	MOUSE41823	HUMAN06070
OG0002110	MOUSE45375, MOUSE45376, MOUSE45377	HUMAN03978, HUMAN03980, HUMAN03979
OG0002111	MOUSE21985	HUMAN17438
OG0002111	MOUSE15562	HUMAN21950
OG0002111	MOUSE15563, MOUSE15561	HUMAN21952
OG0002111	MOUSE15564, MOUSE15559, MOUSE15560	HUMAN21951
OG0002111	MOUSE54973	HUMAN30183
OG0002111	MOUSE54481, MOUSE54480	HUMAN29701
OG0002111	MOUSE21978, MOUSE21977	HUMAN17434
OG0002111	MOUSE21975, MOUSE21976	HUMAN17433
OG0002112	MOUSE20702, MOUSE20704, MOUSE20703	HUMAN28790
OG0002112	MOUSE51833	HUMAN09575
OG0002112	MOUSE51835	HUMAN09576
OG0002112	MOUSE30617, MOUSE30616, MOUSE30615	HUMAN01663
OG0002122	MOUSE03261	HUMAN09148
OG0002122	MOUSE03260	HUMAN24144
OG0002122	MOUSE44480, MOUSE44478, MOUSE44481	HUMAN09147
OG0002122	MOUSE44479	HUMAN09151
OG0002123	MOUSE34389, MOUSE34390	HUMAN00460
OG0002123	MOUSE21500, MOUSE21501	HUMAN27805
OG0002123	MOUSE29244, MOUSE29245, MOUSE29243	HUMAN19320, HUMAN27807, HUMAN27806, HUMAN19319
OG0002124	MOUSE32619, MOUSE32618	HUMAN28973
OG0002125	MOUSE53589, MOUSE53590	HUMAN29833
OG0002125	MOUSE14427, MOUSE14426	HUMAN20376
OG0002127	MOUSE23127, MOUSE23128	HUMAN18531
OG0002128	MOUSE53685, MOUSE53687, MOUSE53688, MOUSE53686	HUMAN29743
OG0002129	MOUSE45080, MOUSE45079	HUMAN05263
OG0002129	MOUSE54406, MOUSE54408, MOUSE54407	HUMAN30581
OG0002129	MOUSE48748, MOUSE48749	HUMAN22903
OG0002131	MOUSE09756	HUMAN28897
OG0002131	MOUSE09757	HUMAN28898
OG0002134	MOUSE49717, MOUSE49716	HUMAN11520, HUMAN11519
OG0002134	MOUSE32087, MOUSE32088, MOUSE32086	HUMAN28025
OG0002134	MOUSE32090	HUMAN28029, HUMAN28027, HUMAN28026, HUMAN28028
OG0002135	MOUSE34329	HUMAN00505
OG0002135	MOUSE30938, MOUSE30939	HUMAN01477
OG0002135	MOUSE00694, MOUSE00693, MOUSE00692	HUMAN25525
OG0002136	MOUSE19600	HUMAN24058
OG0002136	MOUSE31584, MOUSE31583	HUMAN22755
OG0002136	MOUSE21135, MOUSE21132	HUMAN03530
OG0002136	MOUSE21133, MOUSE21134	HUMAN03529
OG0002137	MOUSE18711, MOUSE18712	HUMAN16869
OG0002137	MOUSE29904	HUMAN21685
OG0002138	MOUSE01905	HUMAN06987
OG0002138	MOUSE01904, MOUSE01903	HUMAN06986
OG0002139	MOUSE24532, MOUSE24533	HUMAN02727
OG0002139	MOUSE08230	HUMAN08986
OG0002140	MOUSE00246, MOUSE00245	HUMAN25637, HUMAN25635
OG0002141	MOUSE13011, MOUSE13010, MOUSE13014, MOUSE13012	HUMAN07727
OG0002141	MOUSE36269, MOUSE36270, MOUSE36267	HUMAN22320
OG0002141	MOUSE36268	HUMAN22319
OG0002142	MOUSE51753	HUMAN09638
OG0002142	MOUSE51751	HUMAN09637
OG0002142	MOUSE01555, MOUSE01557, MOUSE01556, MOUSE01558	HUMAN14269
OG0002142	MOUSE01559	HUMAN14270
OG0002142	MOUSE30627, MOUSE30630, MOUSE30628	HUMAN01659, HUMAN01658
OG0002142	MOUSE01560	HUMAN14271
OG0002143	MOUSE33005, MOUSE33008, MOUSE33004, MOUSE33006	HUMAN28524
OG0002143	MOUSE44900, MOUSE44899	HUMAN09973
OG0002143	MOUSE33003	HUMAN28523
OG0002143	MOUSE33007	HUMAN28525
OG0002144	MOUSE46268, MOUSE46272, MOUSE46269, MOUSE46270	HUMAN10788
OG0002144	MOUSE46273	HUMAN10789
