Orthogroup	AENJA_ok	ORYLA
OG0001217	AENJA_17612	ORYLA04237, ORYLA01368, ORYLA10596, ORYLA10595
OG0001218	AENJA_18179	ORYLA05869, ORYLA01891, ORYLA14508, ORYLA07468
OG0001219	AENJA_18562	ORYLA01206, ORYLA04598, ORYLA01690, ORYLA05777
OG0001220	AENJA_21603	ORYLA02345
OG0001220	AENJA_21600	ORYLA12823
OG0001221	AENJA_19765	ORYLA07491
OG0001223	AENJA_21588	ORYLA06793, ORYLA07569, ORYLA06727, ORYLA15616, ORYLA13963
OG0001224	AENJA_22625	ORYLA16020
OG0001225	AENJA_23700	ORYLA14806, ORYLA12335, ORYLA02910, ORYLA13489, ORYLA13488
OG0001230	AENJA_02087	ORYLA05997
OG0001231	AENJA_02177	ORYLA10425, ORYLA04865, ORYLA08146, ORYLA03393, ORYLA04275
OG0001232	AENJA_07338, AENJA_02228, AENJA_20090, AENJA_20091	ORYLA17130
OG0001233	AENJA_02446	ORYLA07453
OG0001235	AENJA_23880, AENJA_09381, AENJA_13870, AENJA_07973, AENJA_12250	ORYLA16914, ORYLA20442
OG0001235	AENJA_03412, AENJA_25992	ORYLA06221, ORYLA03888, ORYLA19339
OG0001237	AENJA_19599	ORYLA14669
OG0001238	AENJA_07960	ORYLA01295
OG0001238	AENJA_05667	ORYLA07056
OG0001240	AENJA_07030	ORYLA06112, ORYLA12695, ORYLA20300, ORYLA12696, ORYLA06113, ORYLA02471, ORYLA17502
OG0001241	AENJA_21346	ORYLA15497
OG0001241	AENJA_07588	ORYLA01008
OG0001242	AENJA_07671, AENJA_07672, AENJA_07670, AENJA_07673, AENJA_07669, AENJA_07675	ORYLA09141, ORYLA18475
OG0001243	AENJA_09040	ORYLA07317, ORYLA07318, ORYLA12130
OG0001245	AENJA_11241	ORYLA00901, ORYLA00456, ORYLA04906
OG0001247	AENJA_24053	ORYLA10879, ORYLA15933, ORYLA18030
OG0001248	AENJA_17279	ORYLA08537, ORYLA07036, ORYLA14359, ORYLA16193
OG0001249	AENJA_17683	ORYLA00311, ORYLA06571, ORYLA12934, ORYLA13089
OG0001250	AENJA_18393	ORYLA17061, ORYLA00854, ORYLA07782, ORYLA16768
OG0001252	AENJA_20096	ORYLA19528, ORYLA08946, ORYLA13487
OG0001253	AENJA_21103	ORYLA10839, ORYLA15354, ORYLA15393, ORYLA18494, ORYLA10838, ORYLA14430, ORYLA15691
OG0001254	AENJA_25593	ORYLA12036, ORYLA14643
OG0001261	AENJA_00856	ORYLA07239, ORYLA00479, ORYLA09455
OG0001262	AENJA_25759	ORYLA02427
OG0001263	AENJA_02283	ORYLA17939, ORYLA08064
OG0001263	AENJA_25444	ORYLA07820, ORYLA17132
OG0001264	AENJA_02714	ORYLA13965, ORYLA12302, ORYLA02150
OG0001266	AENJA_06321	ORYLA09233, ORYLA07109, ORYLA14460
OG0001267	AENJA_03493	ORYLA18685
OG0001267	AENJA_10310	ORYLA17985, ORYLA00677
OG0001268	AENJA_03712	ORYLA00335
OG0001270	AENJA_04208	ORYLA07988
OG0001270	AENJA_21003, AENJA_12864	ORYLA18804
OG0001271	AENJA_04651	ORYLA09251, ORYLA07889, ORYLA14013
OG0001273	AENJA_05090	ORYLA12209, ORYLA13178, ORYLA06380, ORYLA02385, ORYLA17660
OG0001274	AENJA_06074	ORYLA06279, ORYLA00711, ORYLA02589, ORYLA18123
OG0001275	AENJA_09059	ORYLA11544
OG0001275	AENJA_07370	ORYLA11543
OG0001276	AENJA_07718, AENJA_07717	ORYLA03566, ORYLA18522, ORYLA01477
OG0001278	AENJA_09367	ORYLA16678, ORYLA00727
OG0001278	AENJA_15562	ORYLA13327
OG0001279	AENJA_09382	ORYLA04097, ORYLA03712, ORYLA10544, ORYLA04878, ORYLA00122
OG0001280	AENJA_11194	ORYLA19967, ORYLA06847, ORYLA12954, ORYLA19875, ORYLA00452
OG0001282	AENJA_12223	ORYLA04230, ORYLA10205, ORYLA08831
OG0001283	AENJA_13067, AENJA_22654, AENJA_23095	ORYLA20044, ORYLA20045, ORYLA14193, ORYLA09723, ORYLA13051, ORYLA08577, ORYLA10812
OG0001284	AENJA_14056	ORYLA09027
OG0001284	AENJA_21135	ORYLA01634, ORYLA14635
OG0001287	AENJA_18219	ORYLA03902, ORYLA01233, ORYLA09735, ORYLA00961
OG0001288	AENJA_22039	ORYLA14902, ORYLA02420
OG0001290	AENJA_21150	ORYLA18055, ORYLA19128, ORYLA12183, ORYLA14552, ORYLA19558, ORYLA18829
OG0001291	AENJA_21434	ORYLA17986, ORYLA07358, ORYLA01427, ORYLA04147
OG0001292	AENJA_21781	ORYLA09364, ORYLA10046
OG0001293	AENJA_23236	ORYLA17295, ORYLA17851, ORYLA02768, ORYLA02767, ORYLA17854, ORYLA04584
OG0001294	AENJA_25092	ORYLA10122
OG0001295	AENJA_25589	ORYLA09900
OG0001296	AENJA_26215	ORYLA07385, ORYLA00095, ORYLA19357
OG0001300	AENJA_00411	ORYLA01386, ORYLA10216, ORYLA09658, ORYLA04280
OG0001302	AENJA_13024	ORYLA12923
OG0001302	AENJA_01840	ORYLA05687
OG0001304	AENJA_14579	ORYLA06728, ORYLA06729, ORYLA12651, ORYLA06796, ORYLA13823, ORYLA13822
OG0001305	AENJA_03926	ORYLA00057, ORYLA17092, ORYLA02873, ORYLA06351
OG0001306	AENJA_13028	ORYLA06638, ORYLA13454
OG0001308	AENJA_05647	ORYLA12511, ORYLA01298, ORYLA19818, ORYLA19817
OG0001309	AENJA_07716	ORYLA18337, ORYLA07669, ORYLA07716, ORYLA07715, ORYLA07717, ORYLA07670, ORYLA18200, ORYLA06422
OG0001310	AENJA_06272	ORYLA10760
OG0001310	AENJA_10879	ORYLA12263
OG0001311	AENJA_06702	ORYLA02079, ORYLA06081
OG0001311	AENJA_15801	ORYLA06033, ORYLA01860
OG0001312	AENJA_19595, AENJA_24384, AENJA_06846	ORYLA09136, ORYLA09135, ORYLA09133, ORYLA09134
OG0001315	AENJA_08368	ORYLA16949
OG0001315	AENJA_26453	ORYLA07817, ORYLA07784, ORYLA16771, ORYLA00635, ORYLA16948, ORYLA00636
OG0001316	AENJA_08714	ORYLA12796, ORYLA09110, ORYLA01031
OG0001317	AENJA_08900	ORYLA11270
OG0001317	AENJA_20026	ORYLA18001
OG0001318	AENJA_09435	ORYLA08255
OG0001319	AENJA_09605	ORYLA04255, ORYLA01358, ORYLA10213, ORYLA09481
OG0001320	AENJA_16608	ORYLA11905
OG0001321	AENJA_14609	ORYLA19802, ORYLA06811, ORYLA13481, ORYLA13483, ORYLA06093
OG0001322	AENJA_15110	ORYLA12031
OG0001322	AENJA_16813	ORYLA03496
OG0001324	AENJA_15995	ORYLA08370
OG0001326	AENJA_18964	ORYLA00013, ORYLA05047, ORYLA02306, ORYLA02304, ORYLA00758
OG0001327	AENJA_18352	ORYLA15316
OG0001327	AENJA_26627	ORYLA11280, ORYLA14397
OG0001329	AENJA_19033	ORYLA10954, ORYLA14747
OG0001330	AENJA_20881	ORYLA07932, ORYLA16248, ORYLA04009, ORYLA03267, ORYLA17273
OG0001333	AENJA_23772	ORYLA17399, ORYLA07772
OG0001339	AENJA_00104	ORYLA11675
OG0001341	AENJA_21191	ORYLA14314
OG0001344	AENJA_01361	ORYLA02700
OG0001345	AENJA_17713	ORYLA15535
OG0001348	AENJA_01884	ORYLA09547, ORYLA09548, ORYLA08775, ORYLA01011, ORYLA01010
OG0001350	AENJA_05873	ORYLA06653
OG0001351	AENJA_17428, AENJA_06682	ORYLA09616, ORYLA08732
OG0001352	AENJA_06720, AENJA_06721, AENJA_06723	ORYLA17415, ORYLA09343, ORYLA14143
OG0001353	AENJA_06742	ORYLA06297, ORYLA20269
OG0001354	AENJA_07753	ORYLA13415, ORYLA00266, ORYLA06924, ORYLA17236
OG0001355	AENJA_08188	ORYLA19438, ORYLA00855, ORYLA17810, ORYLA02331
OG0001356	AENJA_08269	ORYLA14068, ORYLA15897, ORYLA14716, ORYLA11021, ORYLA16052
OG0001357	AENJA_08567	ORYLA07719, ORYLA10513, ORYLA03046
OG0001358	AENJA_09138	ORYLA11553
OG0001358	AENJA_22577	ORYLA03714, ORYLA00979, ORYLA11552
OG0001359	AENJA_11211	ORYLA13603, ORYLA10324, ORYLA12621, ORYLA05730
OG0001360	AENJA_11441	ORYLA07267, ORYLA19445, ORYLA19446, ORYLA00396
OG0001361	AENJA_11584	ORYLA12083, ORYLA10943
OG0001363	AENJA_12332	ORYLA06964, ORYLA02934
OG0001364	AENJA_13074	ORYLA07287, ORYLA06962
OG0001365	AENJA_13131	ORYLA09935, ORYLA07169, ORYLA00431
OG0001367	AENJA_16641	ORYLA14461, ORYLA07111, ORYLA09231, ORYLA11747, ORYLA12559
OG0001369	AENJA_17277	ORYLA13851, ORYLA13852, ORYLA13773, ORYLA14398
OG0001370	AENJA_17284	ORYLA12598, ORYLA14966
OG0001371	AENJA_17844, AENJA_24112	ORYLA00720
OG0001372	AENJA_25899	ORYLA13141
OG0001373	AENJA_17959	ORYLA16751, ORYLA16639, ORYLA08259, ORYLA07770
OG0001374	AENJA_18703	ORYLA12417, ORYLA12418
OG0001375	AENJA_20082	ORYLA11959, ORYLA01972, ORYLA01971
OG0001376	AENJA_21276, AENJA_20852, AENJA_20854	ORYLA03122, ORYLA05570, ORYLA09409, ORYLA08741
OG0001377	AENJA_21043	ORYLA07389, ORYLA04674
OG0001378	AENJA_22766	ORYLA17783, ORYLA02855, ORYLA04943, ORYLA00326, ORYLA01139, ORYLA01326
OG0001379	AENJA_23248	ORYLA06942, ORYLA12825, ORYLA01022, ORYLA01021, ORYLA04265
OG0001380	AENJA_23604	ORYLA04452, ORYLA03211, ORYLA01164, ORYLA00371
OG0001381	AENJA_23800	ORYLA13157, ORYLA12338, ORYLA02912, ORYLA18091
OG0001382	AENJA_23995	ORYLA16357
OG0001384	AENJA_25726	ORYLA08770, ORYLA03152, ORYLA09543
OG0001386	AENJA_26718	ORYLA07835, ORYLA01995
OG0001394	AENJA_02969	ORYLA01444, ORYLA19504
OG0001394	AENJA_00558	ORYLA01445
OG0001395	AENJA_00590	ORYLA10336, ORYLA12492, ORYLA01370, ORYLA08821
OG0001397	AENJA_05269	ORYLA01225, ORYLA05017
OG0001397	AENJA_01101	ORYLA08172
OG0001399	AENJA_19357	ORYLA04243
OG0001399	AENJA_02205	ORYLA18690
OG0001400	AENJA_02507	ORYLA08237, ORYLA17207, ORYLA09903, ORYLA01837, ORYLA05625
OG0001403	AENJA_03318, AENJA_22706, AENJA_22705, AENJA_03342	ORYLA17267
OG0001404	AENJA_05828	ORYLA20012
OG0001405	AENJA_03978	ORYLA12568, ORYLA05423
OG0001405	AENJA_13814	ORYLA07257
OG0001406	AENJA_04091	ORYLA13300, ORYLA07680, ORYLA01398
OG0001408	AENJA_05533	ORYLA02846, ORYLA00579, ORYLA08954
OG0001409	AENJA_06247	ORYLA05905, ORYLA01929, ORYLA09977
OG0001410	AENJA_18215	ORYLA16518
OG0001410	AENJA_06436	ORYLA09213
OG0001411	AENJA_06963, AENJA_10958	ORYLA12881
OG0001412	AENJA_07170	ORYLA17594
OG0001413	AENJA_07474	ORYLA17782
OG0001414	AENJA_08160	ORYLA18972
OG0001415	AENJA_09149, AENJA_15367	ORYLA17926
OG0001416	AENJA_09757	ORYLA16022, ORYLA14442
OG0001417	AENJA_11502	ORYLA00545
OG0001418	AENJA_10983	ORYLA17080, ORYLA13376, ORYLA13151, ORYLA06383, ORYLA02393
OG0001419	AENJA_12607, AENJA_12606	ORYLA04900, ORYLA20043, ORYLA20042, ORYLA10533
OG0001420	AENJA_13248	ORYLA10419, ORYLA20224, ORYLA16034, ORYLA13711, ORYLA13830, ORYLA10876
OG0001421	AENJA_13339	ORYLA11990, ORYLA11681
OG0001422	AENJA_14173	ORYLA08800, ORYLA05608, ORYLA05609, ORYLA09888
OG0001423	AENJA_14934	ORYLA06105, ORYLA06106, ORYLA19580, ORYLA13563, ORYLA00859, ORYLA17104
OG0001424	AENJA_15682	ORYLA13598
OG0001425	AENJA_15774	ORYLA11812, ORYLA14660, ORYLA02799, ORYLA17328
OG0001427	AENJA_17543	ORYLA20270, ORYLA07026, ORYLA11867
OG0001428	AENJA_18858	ORYLA15651, ORYLA13762, ORYLA18311, ORYLA05873, ORYLA01893
OG0001430	AENJA_19108	ORYLA11790, ORYLA01079, ORYLA10149, ORYLA03115, ORYLA03625
OG0001431	AENJA_23459	ORYLA06418, ORYLA16444
OG0001432	AENJA_25391	ORYLA11304
OG0001433	AENJA_26002	ORYLA10563, ORYLA19887, ORYLA02213, ORYLA05137
OG0001434	AENJA_26114	ORYLA11926
OG0001440	AENJA_03160	ORYLA06607, ORYLA09297
OG0001441	AENJA_00362	ORYLA05650, ORYLA02185, ORYLA19944, ORYLA11690, ORYLA11689
OG0001445	AENJA_02385	ORYLA18556, ORYLA03367, ORYLA03366
OG0001446	AENJA_02687, AENJA_10576	ORYLA03689
OG0001447	AENJA_03127	ORYLA10401, ORYLA03364, ORYLA11793
OG0001449	AENJA_04181	ORYLA11305
OG0001449	AENJA_05517	ORYLA09746
OG0001451	AENJA_04889	ORYLA17593
OG0001451	AENJA_16142	ORYLA14632
OG0001452	AENJA_05087	ORYLA17672, ORYLA12044, ORYLA18698
OG0001454	AENJA_06306	ORYLA03869, ORYLA10714
OG0001455	AENJA_06571	ORYLA12940, ORYLA17467, ORYLA13172, ORYLA06381, ORYLA00256, ORYLA17114
OG0001456	AENJA_07027	ORYLA10215
OG0001457	AENJA_07426	ORYLA05130
OG0001458	AENJA_08456	ORYLA20478, ORYLA20479, ORYLA04251, ORYLA01275, ORYLA09939, ORYLA08813
OG0001459	AENJA_18303, AENJA_08470	ORYLA16343
OG0001460	AENJA_20570	ORYLA02314
OG0001460	AENJA_09064	ORYLA08107, ORYLA05005
OG0001461	AENJA_09214	ORYLA19866
OG0001462	AENJA_09362	ORYLA11791
OG0001463	AENJA_09831	ORYLA12639, ORYLA12308
OG0001464	AENJA_09857	ORYLA09804, ORYLA08394, ORYLA05677, ORYLA16104, ORYLA14378
OG0001465	AENJA_10007	ORYLA16128
OG0001466	AENJA_17986	ORYLA11704
OG0001466	AENJA_10074	ORYLA01209
OG0001467	AENJA_26730	ORYLA18147
OG0001468	AENJA_10995	ORYLA08601, ORYLA08600, ORYLA09151, ORYLA06717
OG0001469	AENJA_11151	ORYLA05419
OG0001470	AENJA_11625	ORYLA03759
OG0001472	AENJA_12236	ORYLA05712
OG0001472	AENJA_13235	ORYLA15948
OG0001473	AENJA_13618	ORYLA00647, ORYLA16961, ORYLA16960
OG0001474	AENJA_24781	ORYLA07769
OG0001475	AENJA_14793	ORYLA13842, ORYLA15634
OG0001476	AENJA_14828	ORYLA10593, ORYLA03172, ORYLA04062
OG0001478	AENJA_19708	ORYLA11904
OG0001478	AENJA_15450	ORYLA07755
OG0001479	AENJA_16158	ORYLA13290, ORYLA16589, ORYLA18144, ORYLA02932
OG0001480	AENJA_16776	ORYLA01857, ORYLA05529, ORYLA05528
OG0001481	AENJA_17029	ORYLA08452, ORYLA11569, ORYLA10733, ORYLA11881
OG0001484	AENJA_21194	ORYLA15816, ORYLA13829, ORYLA13710
OG0001485	AENJA_21469	ORYLA12718, ORYLA14982, ORYLA17705, ORYLA02318
OG0001486	AENJA_21858	ORYLA13675, ORYLA11156, ORYLA15307, ORYLA16351, ORYLA12057
OG0001489	AENJA_24467	ORYLA12865, ORYLA06627, ORYLA02403, ORYLA13145
OG0001490	AENJA_25216	ORYLA00195, ORYLA04616, ORYLA07533, ORYLA10697, ORYLA03495
OG0001492	AENJA_25544	ORYLA16834, ORYLA17613
OG0001493	AENJA_26227	ORYLA08069, ORYLA05112
OG0001498	AENJA_22536, AENJA_25822, AENJA_01053	ORYLA18106, ORYLA18108, ORYLA09403
OG0001500	AENJA_01887	ORYLA07552, ORYLA09604
OG0001501	AENJA_02988	ORYLA10661, ORYLA10605
OG0001502	AENJA_03421	ORYLA17055
OG0001503	AENJA_23557	ORYLA13177
OG0001503	AENJA_03755	ORYLA17046, ORYLA17047
OG0001504	AENJA_04830, AENJA_04833, AENJA_15576, AENJA_04039	ORYLA15456
OG0001505	AENJA_04619	ORYLA08833, ORYLA07422
OG0001506	AENJA_05938	ORYLA07141, ORYLA16222
OG0001507	AENJA_06136	ORYLA10103, ORYLA04138
OG0001508	AENJA_06316	ORYLA12347, ORYLA14625, ORYLA16349, ORYLA16350
OG0001509	AENJA_07590	ORYLA12274, ORYLA03612
OG0001510	AENJA_08660	ORYLA17456, ORYLA16556, ORYLA16557, ORYLA13247
OG0001511	AENJA_08942	ORYLA03620, ORYLA06342, ORYLA07444
OG0001515	AENJA_10215	ORYLA04533, ORYLA17572
OG0001516	AENJA_10243	ORYLA18645, ORYLA18644
OG0001517	AENJA_10361	ORYLA17447, ORYLA08991
OG0001518	AENJA_11024	ORYLA06952, ORYLA20178
OG0001520	AENJA_12318	ORYLA02116, ORYLA11477
OG0001521	AENJA_13001	ORYLA13147, ORYLA17656, ORYLA02478, ORYLA06177
OG0001523	AENJA_14135	ORYLA11194, ORYLA15086
OG0001524	AENJA_19275	ORYLA00012, ORYLA05046
OG0001524	AENJA_15536	ORYLA12443
OG0001525	AENJA_16414	ORYLA17631
OG0001526	AENJA_16663	ORYLA17247, ORYLA02495, ORYLA16611
OG0001527	AENJA_16808	ORYLA20388, ORYLA20389
OG0001528	AENJA_17449	ORYLA07415, ORYLA09313, ORYLA06618
OG0001529	AENJA_18632	ORYLA13719, ORYLA14481
OG0001531	AENJA_20341	ORYLA04648, ORYLA13539, ORYLA01320, ORYLA03926
OG0001532	AENJA_20708	ORYLA16027, ORYLA07446, ORYLA06821, ORYLA18344
OG0001533	AENJA_20965	ORYLA09911, ORYLA08628, ORYLA09442
OG0001534	AENJA_21491, AENJA_21490	ORYLA16942, ORYLA16536, ORYLA07761, ORYLA07727, ORYLA07726
OG0001536	AENJA_25332, AENJA_25327	ORYLA02265
OG0001545	AENJA_00995	ORYLA02532, ORYLA14957, ORYLA05722
OG0001546	AENJA_02497	ORYLA05229
OG0001549	AENJA_04459	ORYLA14761, ORYLA11227, ORYLA13790, ORYLA15912, ORYLA13679
OG0001550	AENJA_05034, AENJA_05035	ORYLA06718, ORYLA09149
OG0001551	AENJA_05503	ORYLA10506, ORYLA10505
OG0001552	AENJA_06118	ORYLA13846
OG0001553	AENJA_06179	ORYLA17357, ORYLA02293, ORYLA08070, ORYLA04977, ORYLA03887
OG0001554	AENJA_07567	ORYLA04069, ORYLA07551
OG0001557	AENJA_13295	ORYLA12490
OG0001558	AENJA_08311	ORYLA02757, ORYLA18032, ORYLA19384
OG0001559	AENJA_08667	ORYLA10089, ORYLA11639, ORYLA04343
OG0001560	AENJA_09404	ORYLA18790, ORYLA13615, ORYLA18890
OG0001561	AENJA_09420	ORYLA15919, ORYLA15392, ORYLA13862, ORYLA10938
OG0001562	AENJA_25099	ORYLA10013
OG0001564	AENJA_11930	ORYLA13495, ORYLA03594, ORYLA01019
OG0001565	AENJA_12372	ORYLA05573, ORYLA05572, ORYLA07675, ORYLA06237
OG0001566	AENJA_12513	ORYLA11891, ORYLA13548
OG0001567	AENJA_13019	ORYLA13058, ORYLA06494
OG0001568	AENJA_13880	ORYLA17084
OG0001569	AENJA_14238	ORYLA12265, ORYLA09574, ORYLA00969
OG0001570	AENJA_24461	ORYLA03800
OG0001572	AENJA_22665	ORYLA04283
OG0001572	AENJA_18250	ORYLA15272
OG0001573	AENJA_19183	ORYLA20104, ORYLA02801
OG0001574	AENJA_21910	ORYLA00590, ORYLA16507, ORYLA08178, ORYLA16646, ORYLA05807
OG0001575	AENJA_21922	ORYLA10849
OG0001575	AENJA_21919	ORYLA17836
OG0001576	AENJA_23479	ORYLA02374, ORYLA12205
OG0001578	AENJA_24180	ORYLA17727, ORYLA00011
OG0001579	AENJA_24228	ORYLA07879
OG0001580	AENJA_25168	ORYLA14282, ORYLA15951, ORYLA12668
OG0001581	AENJA_26171	ORYLA10772
OG0001582	AENJA_26338	ORYLA02289, ORYLA04090, ORYLA03534, ORYLA17772
OG0001583	AENJA_26528	ORYLA20413, ORYLA00738, ORYLA05062
OG0001584	AENJA_26828	ORYLA13120
OG0001589	AENJA_25068	ORYLA16530
OG0001590	AENJA_00406, AENJA_14826, AENJA_14823	ORYLA12337
OG0001592	AENJA_17749, AENJA_01022, AENJA_25249	ORYLA14815, ORYLA12423, ORYLA01973
OG0001593	AENJA_01627	ORYLA19874, ORYLA00447, ORYLA12153, ORYLA12152, ORYLA19629, ORYLA01620
OG0001596	AENJA_02913, AENJA_03897, AENJA_02915	ORYLA10881, ORYLA15329, ORYLA13783, ORYLA15922
OG0001596	AENJA_08460	ORYLA16032
OG0001597	AENJA_17835, AENJA_03457	ORYLA18712, ORYLA20326
OG0001599	AENJA_04501	ORYLA16526, ORYLA16525, ORYLA16314
OG0001600	AENJA_04862	ORYLA01865, ORYLA01864, ORYLA10572, ORYLA11507, ORYLA06480
OG0001603	AENJA_25082, AENJA_05289	ORYLA05894
OG0001604	AENJA_11253	ORYLA03242
OG0001605	AENJA_06440	ORYLA07546, ORYLA06239, ORYLA15168, ORYLA19098
OG0001606	AENJA_06477	ORYLA02818, ORYLA02816
OG0001608	AENJA_08413, AENJA_07328	ORYLA06019, ORYLA15351
OG0001609	AENJA_08323	ORYLA09645
OG0001609	AENJA_19787	ORYLA14062
OG0001610	AENJA_08526, AENJA_08533, AENJA_08527, AENJA_09111, AENJA_08532	ORYLA10612, ORYLA15888, ORYLA05347, ORYLA01728
OG0001611	AENJA_08569	ORYLA11820, ORYLA10639, ORYLA00086, ORYLA05012, ORYLA03043
OG0001612	AENJA_09589	ORYLA05310
OG0001613	AENJA_13644	ORYLA04006
OG0001613	AENJA_09920	ORYLA00826
OG0001614	AENJA_17703	ORYLA06852
OG0001614	AENJA_10096	ORYLA00725
OG0001615	AENJA_10716	ORYLA15214, ORYLA11232
OG0001617	AENJA_12188	ORYLA14328, ORYLA14245, ORYLA15099, ORYLA19860
OG0001620	AENJA_13924	ORYLA05887, ORYLA18071, ORYLA06671, ORYLA13474
OG0001621	AENJA_13994, AENJA_13992	ORYLA16707, ORYLA16984, ORYLA07730
OG0001622	AENJA_14211	ORYLA04887, ORYLA04886, ORYLA17634
OG0001624	AENJA_14605	ORYLA16062, ORYLA11784, ORYLA15861
OG0001625	AENJA_14706	ORYLA12945, ORYLA00314, ORYLA07325
OG0001628	AENJA_16821, AENJA_21898, AENJA_21897	ORYLA04697
OG0001632	AENJA_18126	ORYLA13672, ORYLA19419, ORYLA19418, ORYLA19517
OG0001634	AENJA_18695	ORYLA02609
OG0001635	AENJA_18913	ORYLA01259, ORYLA08815
OG0001636	AENJA_19487	ORYLA19951
OG0001638	AENJA_20882	ORYLA04382, ORYLA04383, ORYLA04380, ORYLA04381
OG0001639	AENJA_22054	ORYLA14796, ORYLA14797, ORYLA12628, ORYLA12981
OG0001640	AENJA_23181	ORYLA14203
OG0001642	AENJA_23879	ORYLA07681, ORYLA02864, ORYLA07682, ORYLA02865
OG0001643	AENJA_24340	ORYLA03825, ORYLA03280
OG0001644	AENJA_26289	ORYLA05371
OG0001651	AENJA_00391	ORYLA01203, ORYLA07721, ORYLA05077, ORYLA02543
OG0001652	AENJA_22805, AENJA_00850	ORYLA10454
OG0001653	AENJA_21125	ORYLA17508, ORYLA02619
OG0001654	AENJA_02592	ORYLA05273, ORYLA18745
OG0001655	AENJA_03001	ORYLA07526, ORYLA08529, ORYLA07560
OG0001656	AENJA_03159	ORYLA03191, ORYLA16457
OG0001657	AENJA_03268	ORYLA02690, ORYLA17570, ORYLA07401, ORYLA00511
OG0001658	AENJA_05073	ORYLA20274, ORYLA16069
OG0001659	AENJA_04668	ORYLA05429, ORYLA10579
OG0001660	AENJA_04731	ORYLA01347, ORYLA07223, ORYLA00950, ORYLA07222
OG0001661	AENJA_05905	ORYLA09181
OG0001661	AENJA_05238	ORYLA09179
OG0001662	AENJA_07124	ORYLA03581
OG0001662	AENJA_05672	ORYLA03609, ORYLA17855
OG0001663	AENJA_06086	ORYLA16035
OG0001664	AENJA_22480	ORYLA17083
OG0001665	AENJA_11003	ORYLA17183
OG0001665	AENJA_06300	ORYLA00789
OG0001666	AENJA_07102	ORYLA08798
OG0001667	AENJA_07191	ORYLA20066, ORYLA06157, ORYLA15447
OG0001668	AENJA_07885	ORYLA18819
OG0001669	AENJA_09112	ORYLA01982, ORYLA20212, ORYLA20211, ORYLA11696
OG0001671	AENJA_09175	ORYLA14195, ORYLA15872
OG0001672	AENJA_09939	ORYLA09041, ORYLA09875, ORYLA08234, ORYLA01794
OG0001673	AENJA_11329	ORYLA10157, ORYLA03406, ORYLA10600, ORYLA11975
OG0001674	AENJA_11464	ORYLA14951, ORYLA12587, ORYLA02498
OG0001675	AENJA_11671	ORYLA05453, ORYLA11313, ORYLA08776
OG0001676	AENJA_26746	ORYLA18322
OG0001676	AENJA_11724	ORYLA12813, ORYLA12814, ORYLA06876
OG0001677	AENJA_11807	ORYLA17546
OG0001678	AENJA_18698	ORYLA06156, ORYLA02076, ORYLA20082
OG0001682	AENJA_17431	ORYLA08623
OG0001683	AENJA_18304	ORYLA09372, ORYLA04284, ORYLA01459, ORYLA19884, ORYLA11775, ORYLA05306
OG0001684	AENJA_18312	ORYLA06104, ORYLA13071
OG0001685	AENJA_18914	ORYLA01166, ORYLA00356
OG0001686	AENJA_19766, AENJA_19761	ORYLA00739
OG0001687	AENJA_21090, AENJA_20311	ORYLA04791, ORYLA04792
OG0001688	AENJA_20867, AENJA_20868	ORYLA00323, ORYLA07463, ORYLA03207
OG0001689	AENJA_21847	ORYLA03490, ORYLA02642, ORYLA17599
OG0001691	AENJA_24035	ORYLA08257
OG0001692	AENJA_24257	ORYLA18113, ORYLA13375, ORYLA06664, ORYLA02392, ORYLA18112
OG0001703	AENJA_18887, AENJA_19782, AENJA_00606, AENJA_19856	ORYLA15210
OG0001704	AENJA_00857	ORYLA20149, ORYLA20150
OG0001706	AENJA_00912	ORYLA07656, ORYLA04248, ORYLA19896
OG0001707	AENJA_00981, AENJA_25581	ORYLA07066, ORYLA11811
OG0001708	AENJA_01039	ORYLA09131, ORYLA09132, ORYLA01086
OG0001710	AENJA_24366	ORYLA15328, ORYLA10837, ORYLA15921
OG0001711	AENJA_11819, AENJA_01555	ORYLA07542, ORYLA05249, ORYLA10094
OG0001712	AENJA_02081	ORYLA00426, ORYLA17941, ORYLA17942
OG0001713	AENJA_02209	ORYLA15056
OG0001714	AENJA_02224	ORYLA16824
OG0001714	AENJA_13337	ORYLA04974, ORYLA00085
OG0001715	AENJA_14130, AENJA_02322, AENJA_23254, AENJA_11380	ORYLA11049, ORYLA11048
OG0001717	AENJA_26644	ORYLA19882
OG0001718	AENJA_02907	ORYLA10678
OG0001720	AENJA_03434	ORYLA03696, ORYLA01111, ORYLA17602
OG0001721	AENJA_03497	ORYLA10588, ORYLA10236
OG0001723	AENJA_12578	ORYLA00996, ORYLA03930, ORYLA13525
OG0001724	AENJA_04715, AENJA_04714	ORYLA11809, ORYLA10380
OG0001725	AENJA_21341, AENJA_05653, AENJA_21489, AENJA_08894, AENJA_08893	ORYLA04457, ORYLA08083
OG0001726	AENJA_06017	ORYLA03053, ORYLA10084
OG0001727	AENJA_06020	ORYLA03405, ORYLA10153, ORYLA05228
OG0001728	AENJA_08879	ORYLA12189, ORYLA17408
OG0001729	AENJA_08928	ORYLA14767, ORYLA15537, ORYLA15536, ORYLA20135
OG0001730	AENJA_09007	ORYLA13643, ORYLA07155, ORYLA12919
OG0001731	AENJA_09521	ORYLA14034, ORYLA15987, ORYLA11128
OG0001732	AENJA_11224	ORYLA09571
