Orthogroup	AENJA_ok	BRALA
OG0000924	AENJA_22989, AENJA_03279, AENJA_10467	BRALA15361
OG0000925	AENJA_14502	BRALA25852
OG0000925	AENJA_01829	BRALA14244
OG0000926	AENJA_15541, AENJA_05944	BRALA25512
OG0000926	AENJA_02966	BRALA29788
OG0000927	AENJA_05801	BRALA12131, BRALA12132, BRALA12133, BRALA10479, BRALA33997, BRALA16171
OG0000928	AENJA_06210	BRALA14602
OG0000929	AENJA_06536	BRALA27860
OG0000929	AENJA_18717, AENJA_24686	BRALA27977
OG0000930	AENJA_19720	BRALA19541
OG0000930	AENJA_14448, AENJA_07379	BRALA19543
OG0000931	AENJA_08166	BRALA30526
OG0000932	AENJA_10314	BRALA23597
OG0000933	AENJA_25029	BRALA17396
OG0000934	AENJA_23792	BRALA15692
OG0000934	AENJA_12733	BRALA23860
OG0000935	AENJA_14023	BRALA20990
OG0000936	AENJA_14048	BRALA01130
OG0000938	AENJA_21758	BRALA02654, BRALA00825, BRALA00820, BRALA00821, BRALA00822, BRALA00823, BRALA11718, BRALA00824
OG0000942	AENJA_19311, AENJA_08215, AENJA_25662, AENJA_09547, AENJA_00177, AENJA_15507, AENJA_15626, AENJA_24314, AENJA_25006	BRALA16107, BRALA27955, BRALA27095, BRALA28044, BRALA32412
OG0000943	AENJA_02078	BRALA03760, BRALA05220, BRALA00974
OG0000943	AENJA_00401	BRALA26880
OG0000944	AENJA_00580	BRALA16973
OG0000945	AENJA_04250, AENJA_01600, AENJA_21590	BRALA12545
OG0000946	AENJA_01969	BRALA08785
OG0000946	AENJA_16618	BRALA02095, BRALA02094
OG0000946	AENJA_16617	BRALA08784
OG0000947	AENJA_22086	BRALA00543
OG0000947	AENJA_02339	BRALA00290
OG0000948	AENJA_08584	BRALA15765
OG0000948	AENJA_19508	BRALA08187
OG0000949	AENJA_04000	BRALA16910
OG0000951	AENJA_21157	BRALA16820
OG0000951	AENJA_04673	BRALA33620
OG0000952	AENJA_05461	BRALA08202
OG0000952	AENJA_05453	BRALA08201
OG0000953	AENJA_06554	BRALA18599
OG0000954	AENJA_24386	BRALA34235, BRALA35344
OG0000954	AENJA_08232	BRALA10453
OG0000955	AENJA_09334, AENJA_19306	BRALA00782
OG0000955	AENJA_22675	BRALA16596
OG0000955	AENJA_26657	BRALA22745
OG0000957	AENJA_17036	BRALA14646
OG0000958	AENJA_19017	BRALA02128, BRALA02127, BRALA02129
OG0000960	AENJA_23956	BRALA12453
OG0000963	AENJA_01165	BRALA03591
OG0000963	AENJA_06323	BRALA20733
OG0000964	AENJA_06851, AENJA_04088, AENJA_01513, AENJA_06848	BRALA08522, BRALA16405, BRALA13462, BRALA27147
OG0000965	AENJA_05586, AENJA_05584	BRALA04013
OG0000965	AENJA_02282	BRALA03357
OG0000966	AENJA_02547	BRALA30500
OG0000967	AENJA_02972	BRALA11137
OG0000967	AENJA_22529	BRALA03874
OG0000968	AENJA_03154	BRALA14943
OG0000969	AENJA_03216	BRALA14830, BRALA07388, BRALA07383
OG0000970	AENJA_03395	BRALA07314
OG0000971	AENJA_23081, AENJA_10536, AENJA_25049, AENJA_03560	BRALA04950, BRALA04896
OG0000972	AENJA_03845	BRALA07302, BRALA07303
OG0000972	AENJA_26036	BRALA06799
OG0000973	AENJA_19754, AENJA_10901	BRALA18440, BRALA27410, BRALA27413, BRALA35354, BRALA33440, BRALA27395, BRALA18435
OG0000974	AENJA_05735, AENJA_05736	BRALA08524, BRALA00836
OG0000975	AENJA_06257	BRALA08644
OG0000975	AENJA_23968	BRALA08645, BRALA08641, BRALA08636, BRALA05379, BRALA05380, BRALA17295, BRALA17291, BRALA17298, BRALA17292, BRALA05595, BRALA17297, BRALA08620, BRALA08622, BRALA08621, BRALA08618, BRALA05377, BRALA08562, BRALA17269, BRALA08564, BRALA17280, BRALA08565, BRALA08563, BRALA17279, BRALA08619, BRALA05375, BRALA08632, BRALA08630, BRALA08631, BRALA00633
OG0000977	AENJA_16263	BRALA00637
OG0000977	AENJA_11682	BRALA23676
OG0000978	AENJA_08414	BRALA19988
OG0000979	AENJA_08501	BRALA11494, BRALA16484, BRALA16483, BRALA16486, BRALA12541, BRALA12544
OG0000980	AENJA_08701	BRALA07024, BRALA30188, BRALA29034, BRALA29033, BRALA32980, BRALA09940
OG0000980	AENJA_22275, AENJA_08700	BRALA24020, BRALA29400, BRALA29037, BRALA29028
OG0000981	AENJA_25036	BRALA18588, BRALA00487, BRALA10700, BRALA10581, BRALA00620
OG0000981	AENJA_08762	BRALA17579
OG0000982	AENJA_09037	BRALA04219
OG0000984	AENJA_13820	BRALA16982
OG0000986	AENJA_19042	BRALA23940
OG0000987	AENJA_23574	BRALA15995
OG0000988	AENJA_25125	BRALA10034
OG0000992	AENJA_01350	BRALA13132
OG0000992	AENJA_08136	BRALA29385
OG0000994	AENJA_20560	BRALA12870
OG0000994	AENJA_02296	BRALA16394
OG0000996	AENJA_04444, AENJA_26096	BRALA14195
OG0000997	AENJA_04964, AENJA_06940, AENJA_16738	BRALA11907
OG0000998	AENJA_06143	BRALA34224, BRALA34676
OG0000999	AENJA_10712	BRALA08770
OG0001000	AENJA_07118	BRALA29242
OG0001001	AENJA_07866	BRALA14860, BRALA14859, BRALA05897
OG0001002	AENJA_11066	BRALA01976
OG0001002	AENJA_21965	BRALA35638
OG0001003	AENJA_13424	BRALA07286
OG0001004	AENJA_16016	BRALA01185
OG0001005	AENJA_17128	BRALA24042
OG0001006	AENJA_21663	BRALA19471
OG0001006	AENJA_25248	BRALA06003
OG0001007	AENJA_23659	BRALA19531
OG0001008	AENJA_24757	BRALA24730
OG0001009	AENJA_24783	BRALA13978
OG0001015	AENJA_05530	BRALA21974
OG0001016	AENJA_26608	BRALA14145
OG0001016	AENJA_15956	BRALA31587
OG0001018	AENJA_02393	BRALA04664, BRALA06928, BRALA14350
OG0001018	AENJA_12182	BRALA13325
OG0001019	AENJA_02456, AENJA_20626	BRALA19089
OG0001021	AENJA_25578	BRALA20548
OG0001021	AENJA_02776	BRALA10130
OG0001022	AENJA_03120	BRALA16207
OG0001023	AENJA_03151	BRALA20751
OG0001024	AENJA_11445	BRALA03982, BRALA23987
OG0001025	AENJA_06896	BRALA12973, BRALA30707, BRALA21403, BRALA26025, BRALA30493, BRALA00606
OG0001026	AENJA_04437	BRALA11115
OG0001027	AENJA_06667, AENJA_06665, AENJA_06666	BRALA06875, BRALA06471, BRALA06470, BRALA06472
OG0001028	AENJA_07594	BRALA32878
OG0001029	AENJA_24200	BRALA03377, BRALA03376
OG0001030	AENJA_12462	BRALA15099
OG0001031	AENJA_12602	BRALA06708
OG0001032	AENJA_13410	BRALA31425
OG0001033	AENJA_13779	BRALA06800
OG0001035	AENJA_15619	BRALA21121
OG0001038	AENJA_24181	BRALA11546
OG0001041	AENJA_16900, AENJA_17398, AENJA_00205, AENJA_20089, AENJA_12433, AENJA_20073, AENJA_24468	BRALA30551
OG0001042	AENJA_00375	BRALA11036
OG0001043	AENJA_23325, AENJA_15521, AENJA_15522, AENJA_08980, AENJA_07494, AENJA_23732, AENJA_18677, AENJA_06222, AENJA_12177, AENJA_11468, AENJA_04098, AENJA_04100, AENJA_16380, AENJA_16720, AENJA_00433	BRALA21584
OG0001045	AENJA_04878, AENJA_00728, AENJA_06741	BRALA14388
OG0001046	AENJA_01047	BRALA11238
OG0001047	AENJA_13898, AENJA_01886	BRALA06024
OG0001048	AENJA_02250, AENJA_17677	BRALA04010
OG0001049	AENJA_02745	BRALA08587
OG0001049	AENJA_16062	BRALA19576
OG0001050	AENJA_03323	BRALA23081, BRALA05944
OG0001051	AENJA_08021	BRALA34285
OG0001051	AENJA_03449	BRALA12808
OG0001052	AENJA_06392	BRALA06640
OG0001052	AENJA_03703	BRALA03851, BRALA06631
OG0001053	AENJA_05825	BRALA17006
OG0001053	AENJA_03704	BRALA06712
OG0001054	AENJA_06350, AENJA_04202	BRALA16705
OG0001057	AENJA_07435	BRALA13576, BRALA13575
OG0001058	AENJA_07821	BRALA18889
OG0001059	AENJA_08095	BRALA16690
OG0001062	AENJA_10657	BRALA01158
OG0001063	AENJA_15475	BRALA22627
OG0001063	AENJA_15321, AENJA_15322	BRALA22631
OG0001064	AENJA_16034	BRALA27120, BRALA30714, BRALA30301, BRALA26163
OG0001065	AENJA_19195	BRALA12034, BRALA12035
OG0001066	AENJA_19790	BRALA03613
OG0001067	AENJA_20835	BRALA09702, BRALA11812, BRALA30598, BRALA16834, BRALA10359
OG0001068	AENJA_21475	BRALA15808
OG0001072	AENJA_00305, AENJA_03396	BRALA23228, BRALA23227
OG0001072	AENJA_18929	BRALA29817
OG0001075	AENJA_00807	BRALA09682
OG0001076	AENJA_01569	BRALA20184
OG0001077	AENJA_01679	BRALA28759, BRALA28760
OG0001077	AENJA_05855	BRALA08290
OG0001077	AENJA_02550	BRALA31456
OG0001078	AENJA_10264	BRALA13847
OG0001079	AENJA_03947	BRALA12769
OG0001080	AENJA_04073	BRALA13315
OG0001080	AENJA_09896	BRALA13682
OG0001081	AENJA_16503, AENJA_04238	BRALA20186, BRALA18322, BRALA02329, BRALA02330
OG0001082	AENJA_06872, AENJA_21482	BRALA21015
OG0001082	AENJA_09332	BRALA24848
OG0001083	AENJA_07171	BRALA22369
OG0001085	AENJA_21401	BRALA18590, BRALA17350
OG0001089	AENJA_16474	BRALA20406
OG0001090	AENJA_16877	BRALA19647
OG0001091	AENJA_17138	BRALA18566
OG0001092	AENJA_18221	BRALA08314
OG0001093	AENJA_19251	BRALA07017
OG0001094	AENJA_23025	BRALA21202
OG0001095	AENJA_25247	BRALA00514
OG0001102	AENJA_00718	BRALA06483
OG0001102	AENJA_03278, AENJA_21711	BRALA01705
OG0001103	AENJA_01387	BRALA15961
OG0001104	AENJA_02199	BRALA00254
OG0001104	AENJA_18229	BRALA14774
OG0001105	AENJA_15729	BRALA13887
OG0001105	AENJA_02419	BRALA35235
OG0001105	AENJA_25097	BRALA17080
OG0001106	AENJA_02726	BRALA24794
OG0001108	AENJA_12290, AENJA_04372, AENJA_04373	BRALA10695
OG0001109	AENJA_05558	BRALA34704, BRALA35909, BRALA30580, BRALA30582
OG0001110	AENJA_06070	BRALA21323, BRALA21324, BRALA21327, BRALA02581, BRALA02578, BRALA21322, BRALA21321
OG0001111	AENJA_22327	BRALA28901
OG0001111	AENJA_06275	BRALA29371, BRALA06020
OG0001112	AENJA_06304	BRALA13668
OG0001113	AENJA_06313	BRALA08129
OG0001113	AENJA_23050	BRALA16554
OG0001115	AENJA_18256, AENJA_09261	BRALA07052, BRALA07051
OG0001116	AENJA_25869, AENJA_12085	BRALA34250
OG0001117	AENJA_24744, AENJA_23285, AENJA_19626, AENJA_12822	BRALA15421
OG0001118	AENJA_12960	BRALA07680
OG0001119	AENJA_13579	BRALA13802
OG0001120	AENJA_13747	BRALA17608
OG0001121	AENJA_14865	BRALA32292, BRALA13901, BRALA27511, BRALA08946
OG0001122	AENJA_15150	BRALA17533, BRALA01448, BRALA13661, BRALA18878, BRALA13663, BRALA13662, BRALA13664
OG0001123	AENJA_20117	BRALA24284
OG0001123	AENJA_15687	BRALA23603
OG0001124	AENJA_16308	BRALA07725
OG0001125	AENJA_19655	BRALA13568
OG0001125	AENJA_19656	BRALA33879
OG0001126	AENJA_21731, AENJA_21732	BRALA16208
OG0001126	AENJA_22248	BRALA28026
OG0001127	AENJA_26609	BRALA09084
OG0001128	AENJA_26741	BRALA22493
OG0001129	AENJA_00009	BRALA12498
OG0001129	AENJA_00007	BRALA16098
OG0001130	AENJA_00712	BRALA01930, BRALA15598
OG0001130	AENJA_24701	BRALA16826
OG0001131	AENJA_00720	BRALA13327
OG0001132	AENJA_02927	BRALA13540
OG0001133	AENJA_13174	BRALA03023
OG0001133	AENJA_07797	BRALA00752
OG0001134	AENJA_06301	BRALA23048
OG0001135	AENJA_06307	BRALA11818
OG0001137	AENJA_06755	BRALA13309
OG0001138	AENJA_08339	BRALA00020, BRALA11821
OG0001139	AENJA_20595, AENJA_19443	BRALA06120
OG0001139	AENJA_08828	BRALA32868, BRALA35077
OG0001140	AENJA_10711	BRALA16639
OG0001141	AENJA_11192	BRALA09514
OG0001142	AENJA_13577	BRALA14735
OG0001143	AENJA_25253, AENJA_15506	BRALA04133
OG0001144	AENJA_15840	BRALA10734
OG0001146	AENJA_19404	BRALA18782
OG0001147	AENJA_21745	BRALA35992
OG0001149	AENJA_26319, AENJA_26318	BRALA02800, BRALA04751, BRALA04752, BRALA04599, BRALA04600, BRALA05458, BRALA29287, BRALA13277, BRALA05394, BRALA23727, BRALA23728, BRALA03128, BRALA02797, BRALA02801
OG0001154	AENJA_12572, AENJA_17436, AENJA_25572, AENJA_14931, AENJA_26447, AENJA_16329, AENJA_15711, AENJA_11056, AENJA_07414, AENJA_12524, AENJA_14590, AENJA_24328, AENJA_26448, AENJA_02952, AENJA_13066, AENJA_21226, AENJA_13364, AENJA_13871, AENJA_25116, AENJA_11567, AENJA_07597, AENJA_14409, AENJA_11910, AENJA_02184, AENJA_00900, AENJA_11905, AENJA_20009, AENJA_18579, AENJA_24590, AENJA_14399, AENJA_24957, AENJA_08662, AENJA_13278, AENJA_10637, AENJA_21275, AENJA_13068, AENJA_26052, AENJA_24533, AENJA_23832, AENJA_04161, AENJA_19415	BRALA10561, BRALA29166, BRALA33292
OG0001155	AENJA_01168	BRALA32774
OG0001155	AENJA_24946	BRALA23567
OG0001156	AENJA_01685	BRALA24884
OG0001158	AENJA_02265, AENJA_16983	BRALA34638
OG0001159	AENJA_02590	BRALA12859, BRALA12862
OG0001160	AENJA_03496, AENJA_15940	BRALA07607, BRALA18147, BRALA18618, BRALA19127, BRALA07606
OG0001161	AENJA_15958	BRALA22337
OG0001162	AENJA_09881, AENJA_03826	BRALA29065
OG0001163	AENJA_20499, AENJA_04071, AENJA_23045	BRALA18082, BRALA03606, BRALA12377, BRALA20672, BRALA12378
OG0001164	AENJA_14441	BRALA14948
OG0001165	AENJA_18566	BRALA14768
OG0001165	AENJA_05192	BRALA05900
OG0001166	AENJA_05454	BRALA08200, BRALA14605
OG0001167	AENJA_06024	BRALA30313
OG0001168	AENJA_26059	BRALA20565
OG0001169	AENJA_06689	BRALA11830, BRALA12506
OG0001170	AENJA_14574, AENJA_07116	BRALA19296
OG0001171	AENJA_07498	BRALA30065
OG0001172	AENJA_08737	BRALA06911
OG0001172	AENJA_15031	BRALA04692
OG0001173	AENJA_10142	BRALA04333
OG0001173	AENJA_26334	BRALA34444
OG0001174	AENJA_10268	BRALA15302
OG0001175	AENJA_10616	BRALA00132, BRALA00133, BRALA17481
OG0001176	AENJA_11857	BRALA04002
OG0001178	AENJA_12752	BRALA05138
OG0001178	AENJA_14989	BRALA06035
OG0001179	AENJA_13625, AENJA_13628	BRALA03116
OG0001179	AENJA_26058	BRALA20573
OG0001180	AENJA_13732	BRALA14556, BRALA34405
OG0001181	AENJA_14047	BRALA18132
OG0001182	AENJA_14313	BRALA02232
OG0001183	AENJA_20906, AENJA_18317, AENJA_20566, AENJA_15024	BRALA24188
OG0001184	AENJA_17799	BRALA10129
OG0001184	AENJA_15086	BRALA21684
OG0001185	AENJA_17542	BRALA27214
OG0001186	AENJA_21307	BRALA19974
OG0001186	AENJA_18825	BRALA16139
OG0001187	AENJA_19216, AENJA_19215	BRALA30941, BRALA21630, BRALA21207, BRALA21632, BRALA21208, BRALA21618, BRALA21631, BRALA21624, BRALA03471, BRALA21633, BRALA02756, BRALA21497, BRALA21626, BRALA21498, BRALA23700, BRALA25921, BRALA07734, BRALA21623, BRALA21629, BRALA21620, BRALA07709, BRALA21622, BRALA21625, BRALA30940
OG0001188	AENJA_22812	BRALA10757
OG0001190	AENJA_24531	BRALA25890
OG0001196	AENJA_00058	BRALA25128
OG0001197	AENJA_00493	BRALA24133
OG0001198	AENJA_01200	BRALA09601
OG0001198	AENJA_21857	BRALA02488
OG0001199	AENJA_01327	BRALA28833
OG0001199	AENJA_24392	BRALA15988
OG0001201	AENJA_02210	BRALA03561
OG0001202	AENJA_03117, AENJA_20571	BRALA07019
OG0001203	AENJA_03685, AENJA_16123	BRALA13355
OG0001204	AENJA_20148	BRALA24154, BRALA24153
OG0001205	AENJA_04101	BRALA11819
OG0001205	AENJA_26398	BRALA15935
OG0001207	AENJA_18056	BRALA21595, BRALA21596
OG0001207	AENJA_07276	BRALA29973
OG0001208	AENJA_09031	BRALA01086
OG0001209	AENJA_09041	BRALA26756
OG0001210	AENJA_18956	BRALA17839
OG0001210	AENJA_09592	BRALA15850
OG0001212	AENJA_14546, AENJA_09958	BRALA15930
OG0001213	AENJA_11717	BRALA28371
OG0001213	AENJA_11254	BRALA34460
OG0001214	AENJA_24301, AENJA_11388	BRALA28235
OG0001215	AENJA_15953	BRALA00597
OG0001216	AENJA_16979	BRALA05650
OG0001217	AENJA_17612	BRALA28081
OG0001219	AENJA_18562	BRALA10294
OG0001220	AENJA_21603	BRALA31139
OG0001220	AENJA_19416	BRALA27150
OG0001221	AENJA_19765	BRALA22011
OG0001223	AENJA_21588	BRALA03165
OG0001224	AENJA_22625	BRALA26622
OG0001225	AENJA_23700	BRALA04168
OG0001230	AENJA_02568, AENJA_08528, AENJA_02087	BRALA09760
OG0001231	AENJA_02177	BRALA31220
OG0001232	AENJA_07338, AENJA_02228, AENJA_20090, AENJA_20091	BRALA16719, BRALA06486
OG0001233	AENJA_02446	BRALA12301, BRALA12302, BRALA12300, BRALA12299, BRALA12305, BRALA20387, BRALA22451, BRALA22452
OG0001237	AENJA_19599	BRALA04360
OG0001238	AENJA_07960	BRALA16537
OG0001238	AENJA_05667	BRALA10747
OG0001241	AENJA_21346	BRALA15125
OG0001241	AENJA_07588	BRALA14260
OG0001242	AENJA_07671, AENJA_07672, AENJA_07670, AENJA_07673, AENJA_07669, AENJA_07675	BRALA00932, BRALA01201, BRALA00933, BRALA00934, BRALA00927, BRALA00929, BRALA00928, BRALA00930, BRALA00926, BRALA00931
OG0001243	AENJA_09040	BRALA07764
OG0001244	AENJA_11230	BRALA14601, BRALA11415, BRALA16821, BRALA15289, BRALA18332
OG0001245	AENJA_11242	BRALA18092
OG0001246	AENJA_11976	BRALA21012
OG0001247	AENJA_24053	BRALA17334
OG0001248	AENJA_17279	BRALA00477
OG0001250	AENJA_18393	BRALA25027
OG0001252	AENJA_20096	BRALA05331
OG0001253	AENJA_21103	BRALA09366
OG0001261	AENJA_00856	BRALA16992, BRALA16993, BRALA34932
OG0001262	AENJA_25759	BRALA35145
OG0001262	AENJA_02100	BRALA34134
OG0001263	AENJA_02283	BRALA03642
OG0001263	AENJA_25444	BRALA10859
OG0001264	AENJA_02714	BRALA03222
OG0001265	AENJA_05274, AENJA_05550, AENJA_15579, AENJA_02852, AENJA_13872	BRALA01169
OG0001266	AENJA_02853	BRALA18491, BRALA13354
OG0001267	AENJA_03493	BRALA16976
OG0001267	AENJA_10310	BRALA24251
OG0001268	AENJA_03712	BRALA01606
OG0001269	AENJA_04104, AENJA_08778	BRALA29120
OG0001270	AENJA_04208	BRALA25030
OG0001270	AENJA_17726	BRALA18973
OG0001270	AENJA_21003, AENJA_12864	BRALA13955
OG0001271	AENJA_04651	BRALA17017
OG0001272	AENJA_05081	BRALA07264
OG0001273	AENJA_05090	BRALA23210
OG0001274	AENJA_06074	BRALA10091
OG0001275	AENJA_09059	BRALA16893
OG0001276	AENJA_07718, AENJA_07717	BRALA19427
OG0001278	AENJA_09367	BRALA04581, BRALA14775
OG0001279	AENJA_09382	BRALA24710
OG0001280	AENJA_11194	BRALA09515
OG0001281	AENJA_15472, AENJA_11305	BRALA30159
OG0001282	AENJA_12223	BRALA02372
OG0001284	AENJA_14056	BRALA14486
OG0001284	AENJA_21135	BRALA09529
OG0001285	AENJA_14208	BRALA34142
OG0001286	AENJA_16309	BRALA27842
OG0001287	AENJA_18219	BRALA08199
OG0001288	AENJA_22039	BRALA01391
OG0001289	AENJA_19878	BRALA17557
OG0001290	AENJA_21150	BRALA17572
OG0001291	AENJA_21434	BRALA17947
OG0001292	AENJA_21781	BRALA14445
OG0001293	AENJA_23236	BRALA33561, BRALA26881
OG0001294	AENJA_25092	BRALA29575
OG0001295	AENJA_25589	BRALA00094
OG0001296	AENJA_26215	BRALA22582
OG0001300	AENJA_00411	BRALA05943, BRALA27824
OG0001302	AENJA_13024	BRALA01346
OG0001302	AENJA_01840	BRALA17951
OG0001304	AENJA_14579	BRALA22379
OG0001305	AENJA_03926	BRALA10193
OG0001306	AENJA_13028	BRALA05038
OG0001306	AENJA_24214	BRALA19534
OG0001307	AENJA_25793, AENJA_05312, AENJA_18882, AENJA_24073, AENJA_10844, AENJA_14453	BRALA31843, BRALA29890, BRALA31676
OG0001308	AENJA_05647	BRALA03706
OG0001309	AENJA_05763, AENJA_07716	BRALA13335, BRALA13333, BRALA13334, BRALA13338, BRALA13332, BRALA13331
OG0001310	AENJA_06272	BRALA22585
OG0001310	AENJA_10879	BRALA27863
OG0001311	AENJA_06702	BRALA10689
OG0001311	AENJA_15801	BRALA14116
OG0001312	AENJA_19595, AENJA_24384, AENJA_06846	BRALA29353
OG0001313	AENJA_13129, AENJA_20249, AENJA_13484, AENJA_07345	BRALA24478, BRALA24480, BRALA24479, BRALA24001, BRALA11759
OG0001314	AENJA_15162	BRALA34015, BRALA33956
OG0001314	AENJA_11562, AENJA_07754	BRALA35509
OG0001315	AENJA_08368	BRALA13047
OG0001316	AENJA_08714	BRALA15900
OG0001317	AENJA_08900	BRALA12724
OG0001317	AENJA_20026	BRALA18356
OG0001318	AENJA_09435	BRALA08906
OG0001319	AENJA_09605	BRALA24213
OG0001320	AENJA_12368	BRALA11528
OG0001320	AENJA_16608	BRALA25109
OG0001321	AENJA_14609	BRALA08021
OG0001322	AENJA_15110	BRALA09871
OG0001322	AENJA_16813	BRALA13321
OG0001323	AENJA_15789	BRALA31053
OG0001324	AENJA_15995	BRALA33648
OG0001325	AENJA_16492, AENJA_18977	BRALA04015
OG0001326	AENJA_16742	BRALA24571
OG0001326	AENJA_18964	BRALA24570
OG0001327	AENJA_18352	BRALA10354
OG0001327	AENJA_26627	BRALA19771
OG0001329	AENJA_19033	BRALA32195, BRALA12680
OG0001330	AENJA_20881	BRALA23942
OG0001331	AENJA_22608	BRALA35749
OG0001332	AENJA_23263	BRALA00789
OG0001333	AENJA_23772	BRALA25392
OG0001334	AENJA_25606	BRALA30809, BRALA27173
OG0001339	AENJA_00104	BRALA35366, BRALA34173, BRALA33697
OG0001339	AENJA_18051	BRALA16667, BRALA16668
OG0001341	AENJA_21191	BRALA12816
OG0001343	AENJA_19784, AENJA_14364, AENJA_24249, AENJA_19571, AENJA_04196, AENJA_01558, AENJA_15572, AENJA_17314, AENJA_22381	BRALA31561, BRALA06510
OG0001344	AENJA_01361	BRALA03869
OG0001345	AENJA_17713	BRALA20076, BRALA00376
OG0001345	AENJA_01500	BRALA34977, BRALA28899, BRALA30390, BRALA28247, BRALA32440
OG0001345	AENJA_25364	BRALA35377, BRALA28898
OG0001348	AENJA_01884	BRALA16187
OG0001349	AENJA_16365, AENJA_04454, AENJA_04452, AENJA_16650, AENJA_26153, AENJA_16987, AENJA_16986, AENJA_18181	BRALA02678, BRALA14317, BRALA23364, BRALA09936, BRALA14316
OG0001350	AENJA_05873	BRALA27720
OG0001351	AENJA_17428, AENJA_06682	BRALA24199
OG0001352	AENJA_06720, AENJA_06721, AENJA_06723	BRALA06260
OG0001353	AENJA_06742	BRALA23222, BRALA23221
OG0001354	AENJA_09573	BRALA17798
OG0001354	AENJA_07753	BRALA25624
OG0001355	AENJA_08188	BRALA32786
OG0001356	AENJA_08269	BRALA19061, BRALA17347
OG0001357	AENJA_08567	BRALA15175
OG0001359	AENJA_11211	BRALA16599
OG0001361	AENJA_11584	BRALA08920
OG0001362	AENJA_11906	BRALA06355, BRALA13959, BRALA29842
OG0001363	AENJA_12332	BRALA22242, BRALA22243
OG0001364	AENJA_13074	BRALA08614
OG0001365	AENJA_13131	BRALA19433
OG0001367	AENJA_16641	BRALA15242
OG0001368	AENJA_16737	BRALA09700, BRALA10312
OG0001369	AENJA_17277	BRALA10956
OG0001370	AENJA_17284	BRALA16806
OG0001371	AENJA_17844, AENJA_24112	BRALA26374, BRALA06219, BRALA06218, BRALA06220
OG0001372	AENJA_17922	BRALA19110
OG0001373	AENJA_17959	BRALA10384
OG0001374	AENJA_18703	BRALA26737
OG0001375	AENJA_25362	BRALA16842
OG0001375	AENJA_20082	BRALA15116
OG0001376	AENJA_21276, AENJA_20852, AENJA_20854	BRALA20906
OG0001377	AENJA_21043	BRALA25843, BRALA01464, BRALA01463, BRALA18909, BRALA17460, BRALA13854
OG0001378	AENJA_22766	BRALA16333
OG0001379	AENJA_23248	BRALA23817
OG0001380	AENJA_23604	BRALA19207, BRALA19208
OG0001381	AENJA_23800	BRALA09523
OG0001382	AENJA_23994	BRALA35389, BRALA34041
OG0001382	AENJA_23995	BRALA23866
OG0001384	AENJA_25726	BRALA12204
OG0001386	AENJA_26718	BRALA07065
OG0001394	AENJA_00558	BRALA31862
OG0001395	AENJA_00590	BRALA15754
OG0001396	AENJA_00954, AENJA_00955	BRALA17831, BRALA17811, BRALA00148, BRALA00147, BRALA00598, BRALA00599, BRALA23611, BRALA01200, BRALA15879, BRALA05141, BRALA00566, BRALA00568, BRALA00567
OG0001397	AENJA_05269	BRALA25855
OG0001397	AENJA_01101	BRALA09927
OG0001398	AENJA_22956, AENJA_26825, AENJA_08355, AENJA_21022, AENJA_16268, AENJA_09931, AENJA_03237, AENJA_19325, AENJA_12622, AENJA_18995, AENJA_07161, AENJA_01337, AENJA_06194, AENJA_20766, AENJA_03767, AENJA_01339, AENJA_09353, AENJA_12621	BRALA10918, BRALA10792
OG0001399	AENJA_19357	BRALA06146
OG0001399	AENJA_02205	BRALA22380
OG0001400	AENJA_02507	BRALA04732
OG0001401	AENJA_12112	BRALA10783, BRALA04608, BRALA01709, BRALA02298, BRALA01710, BRALA23784, BRALA04269
OG0001402	AENJA_02809	BRALA26708
OG0001403	AENJA_03318	BRALA14932, BRALA09650, BRALA23378, BRALA25402
OG0001404	AENJA_05828	BRALA05435
OG0001405	AENJA_03978	BRALA22383
OG0001405	AENJA_13814	BRALA05583
OG0001406	AENJA_04091	BRALA14289
OG0001407	AENJA_05232	BRALA02740
OG0001408	AENJA_10000, AENJA_05533	BRALA20622
OG0001409	AENJA_06247	BRALA30797
OG0001410	AENJA_18215	BRALA31201
OG0001410	AENJA_06436	BRALA20220
OG0001411	AENJA_06963, AENJA_10958	BRALA11764
OG0001412	AENJA_07170	BRALA11457
OG0001413	AENJA_07474	BRALA29483
OG0001413	AENJA_17343	BRALA13507
OG0001414	AENJA_08160	BRALA13859
OG0001415	AENJA_09149, AENJA_15367	BRALA28922
OG0001416	AENJA_09757	BRALA05590
