Orthogroup	AENJA_ok	CAEEL
OG0004301	AENJA_09948, AENJA_09950, AENJA_11810	CAEEL07551
OG0004302	AENJA_11814	CAEEL07295
OG0004303	AENJA_10102	CAEEL12783
OG0004304	AENJA_10126	CAEEL17137
OG0004305	AENJA_10671	CAEEL02874
OG0004307	AENJA_10811	CAEEL00090
OG0004308	AENJA_10896	CAEEL00320
OG0004309	AENJA_10914	CAEEL13877
OG0004310	AENJA_11180, AENJA_23448	CAEEL02565
OG0004312	AENJA_11219	CAEEL05846
OG0004314	AENJA_11558	CAEEL00001
OG0004316	AENJA_11759	CAEEL10340
OG0004317	AENJA_11806	CAEEL07185
OG0004321	AENJA_12158	CAEEL11975
OG0004324	AENJA_12557	CAEEL07830
OG0004326	AENJA_12664	CAEEL05465, CAEEL10687
OG0004328	AENJA_12798	CAEEL00916
OG0004329	AENJA_13104, AENJA_13109	CAEEL16040
OG0004330	AENJA_13252	CAEEL15513
OG0004331	AENJA_13331	CAEEL11038
OG0004332	AENJA_13463	CAEEL19699
OG0004333	AENJA_13634	CAEEL19900
OG0004334	AENJA_13654, AENJA_26354	CAEEL04372
OG0004335	AENJA_13686	CAEEL09206
OG0004337	AENJA_13913	CAEEL11698, CAEEL01133
OG0004338	AENJA_14330	CAEEL07793
OG0004344	AENJA_15963	CAEEL16267
OG0004345	AENJA_16155	CAEEL06934
OG0004348	AENJA_16800	CAEEL08518
OG0004349	AENJA_16835	CAEEL06923, CAEEL06922
OG0004350	AENJA_16841	CAEEL01588
OG0004351	AENJA_16867	CAEEL08854
OG0004353	AENJA_17017	CAEEL03078
OG0004355	AENJA_17231	CAEEL17139
OG0004356	AENJA_17320	CAEEL10602
OG0004357	AENJA_17547	CAEEL01908
OG0004358	AENJA_18672, AENJA_18047	CAEEL10874
OG0004359	AENJA_18134	CAEEL05118
OG0004360	AENJA_18596	CAEEL08760
OG0004362	AENJA_19062	CAEEL01360
OG0004364	AENJA_19146	CAEEL05913
OG0004365	AENJA_19212	CAEEL00507
OG0004368	AENJA_19702	CAEEL20084
OG0004369	AENJA_19753	CAEEL08210
OG0004370	AENJA_24515, AENJA_19903	CAEEL03244, CAEEL09918
OG0004372	AENJA_20327	CAEEL05609
OG0004373	AENJA_20328	CAEEL05891
OG0004374	AENJA_20422	CAEEL07100
OG0004376	AENJA_21249	CAEEL08383
OG0004377	AENJA_21485	CAEEL07838
OG0004378	AENJA_21608	CAEEL08612
OG0004379	AENJA_21681	CAEEL06174
OG0004380	AENJA_21685	CAEEL04195
OG0004381	AENJA_21950	CAEEL00194
OG0004382	AENJA_22037	CAEEL06795
OG0004388	AENJA_23432	CAEEL02922
OG0004390	AENJA_23656, AENJA_23655	CAEEL10569
OG0004391	AENJA_23704	CAEEL09690
OG0004392	AENJA_23712	CAEEL11311, CAEEL11312
OG0004393	AENJA_23907	CAEEL19535
OG0004394	AENJA_23929	CAEEL00556
OG0004396	AENJA_24530	CAEEL05746
OG0004398	AENJA_25317	CAEEL09179
OG0004399	AENJA_25524	CAEEL12106
OG0004401	AENJA_25597	CAEEL08851
OG0004402	AENJA_25980	CAEEL07455
OG0004403	AENJA_26375	CAEEL00967
OG0004404	AENJA_26407	CAEEL00266
OG0004407	AENJA_26601	CAEEL15656
OG0004459	AENJA_00105	CAEEL09113
OG0004460	AENJA_10602, AENJA_00174	CAEEL05618, CAEEL12160
OG0004462	AENJA_03119, AENJA_00195	CAEEL07505
OG0004465	AENJA_00361	CAEEL14659
OG0004467	AENJA_00451	CAEEL08802
OG0004468	AENJA_00461	CAEEL08068, CAEEL00974
OG0004471	AENJA_00776	CAEEL07653
OG0004472	AENJA_00868	CAEEL02040
OG0004474	AENJA_00922	CAEEL04978, CAEEL19704
OG0004476	AENJA_01930	CAEEL09485
OG0004477	AENJA_01958	CAEEL01083
OG0004479	AENJA_02206	CAEEL01982
OG0004484	AENJA_02375	CAEEL03718, CAEEL03716
OG0004486	AENJA_02721	CAEEL02086
OG0004487	AENJA_02764	CAEEL04119
OG0004489	AENJA_03089	CAEEL07471
OG0004490	AENJA_03148	CAEEL15483
OG0004492	AENJA_03264	CAEEL12152, CAEEL01223
OG0004493	AENJA_03367	CAEEL07084
OG0004494	AENJA_03427	CAEEL06691
OG0004495	AENJA_03794	CAEEL00990
OG0004496	AENJA_03798	CAEEL17616
OG0004498	AENJA_04040	CAEEL07493
OG0004500	AENJA_04178	CAEEL07302, CAEEL06408
OG0004501	AENJA_11831, AENJA_04286	CAEEL02204
OG0004505	AENJA_08695, AENJA_04733, AENJA_22550	CAEEL02342, CAEEL10487
OG0004506	AENJA_04842	CAEEL09652
OG0004507	AENJA_04865	CAEEL02892
OG0004509	AENJA_05239	CAEEL08073, CAEEL06714
OG0004511	AENJA_05552	CAEEL00625
OG0004513	AENJA_06212	CAEEL02074
OG0004514	AENJA_06216	CAEEL07361
OG0004516	AENJA_06493	CAEEL09798
OG0004517	AENJA_06724	CAEEL19843
OG0004518	AENJA_06826, AENJA_06827	CAEEL18955
OG0004519	AENJA_06969	CAEEL09657
OG0004520	AENJA_07201	CAEEL04837
OG0004523	AENJA_07641	CAEEL05687
OG0004525	AENJA_07831	CAEEL03911
OG0004526	AENJA_23914, AENJA_07835	CAEEL07101
OG0004532	AENJA_08236	CAEEL10922
OG0004533	AENJA_08347	CAEEL01233
OG0004535	AENJA_08570	CAEEL05920
OG0004538	AENJA_08665	CAEEL15076
OG0004539	AENJA_08729	CAEEL15237
OG0004542	AENJA_09105	CAEEL08914
OG0004543	AENJA_09121, AENJA_09120	CAEEL06797
OG0004544	AENJA_09219	CAEEL10954
OG0004545	AENJA_19665, AENJA_09222, AENJA_25205, AENJA_22344	CAEEL06229
OG0004546	AENJA_09271	CAEEL12390
OG0004548	AENJA_09557	CAEEL05049
OG0004551	AENJA_14630	CAEEL07605
OG0004552	AENJA_11123	CAEEL14818
OG0004554	AENJA_11434	CAEEL12132
OG0004555	AENJA_11497	CAEEL01286
OG0004557	AENJA_11598	CAEEL19316
OG0004559	AENJA_11902	CAEEL01667
OG0004563	AENJA_12215	CAEEL05628
OG0004564	AENJA_12530	CAEEL15096
OG0004565	AENJA_12611	CAEEL01480
OG0004566	AENJA_12676	CAEEL08060
OG0004567	AENJA_12797	CAEEL19136, CAEEL09098
OG0004569	AENJA_12953	CAEEL05747
OG0004572	AENJA_13346, AENJA_19525	CAEEL15485
OG0004573	AENJA_13416	CAEEL03080
OG0004574	AENJA_13790	CAEEL05144
OG0004577	AENJA_13927	CAEEL02135, CAEEL02134
OG0004578	AENJA_26179	CAEEL20390
OG0004579	AENJA_14039	CAEEL12615
OG0004581	AENJA_14240	CAEEL20357
OG0004582	AENJA_14257	CAEEL14132
OG0004583	AENJA_14685	CAEEL07667
OG0004584	AENJA_14870	CAEEL07066
OG0004585	AENJA_14884	CAEEL02092
OG0004587	AENJA_15222, AENJA_17865	CAEEL08366
OG0004589	AENJA_15580	CAEEL09315
OG0004590	AENJA_15587	CAEEL07891
OG0004592	AENJA_16014	CAEEL05824
OG0004595	AENJA_16184	CAEEL08365
OG0004596	AENJA_26048	CAEEL00832
OG0004597	AENJA_16315	CAEEL15344
OG0004598	AENJA_21173	CAEEL03169, CAEEL03477, CAEEL03470, CAEEL03471, CAEEL03624
OG0004598	AENJA_16377	CAEEL02939, CAEEL06555, CAEEL06534, CAEEL20764
OG0004599	AENJA_16431	CAEEL18962
OG0004602	AENJA_16684	CAEEL17403
OG0004603	AENJA_16691	CAEEL01453
OG0004606	AENJA_17079	CAEEL07463
OG0004609	AENJA_17443	CAEEL01549, CAEEL18748
OG0004610	AENJA_17485	CAEEL01077
OG0004611	AENJA_17567	CAEEL06872
OG0004612	AENJA_17697	CAEEL17404
OG0004613	AENJA_17756	CAEEL11219
OG0004614	AENJA_17767	CAEEL14871
OG0004616	AENJA_17897	CAEEL02677
OG0004618	AENJA_17899	CAEEL11221
OG0004619	AENJA_18030	CAEEL07756
OG0004621	AENJA_18130	CAEEL01185
OG0004622	AENJA_18238	CAEEL00340, CAEEL00339
OG0004625	AENJA_18747	CAEEL07707
OG0004626	AENJA_18829	CAEEL02718
OG0004628	AENJA_19220	CAEEL08879
OG0004631	AENJA_19307	CAEEL04543, CAEEL20866, CAEEL16837
OG0004633	AENJA_19396	CAEEL05017, CAEEL04995, CAEEL07556
OG0004634	AENJA_19399	CAEEL04100
OG0004635	AENJA_19421	CAEEL00310
OG0004639	AENJA_19701	CAEEL10507
OG0004640	AENJA_20049	CAEEL00547
OG0004641	AENJA_20072	CAEEL19853
OG0004642	AENJA_20253	CAEEL00483
OG0004643	AENJA_20590	CAEEL14114
OG0004644	AENJA_20785	CAEEL03030
OG0004648	AENJA_21464	CAEEL08010
OG0004649	AENJA_21530	CAEEL08731
OG0004652	AENJA_21741	CAEEL00605
OG0004654	AENJA_21881	CAEEL11750
OG0004655	AENJA_21945	CAEEL08002
OG0004656	AENJA_22399	CAEEL20024, CAEEL05907
OG0004657	AENJA_22627	CAEEL03111
OG0004658	AENJA_22666	CAEEL10598, CAEEL10597
OG0004662	AENJA_23022	CAEEL07384, CAEEL15414
OG0004663	AENJA_23128	CAEEL07711
OG0004664	AENJA_23247	CAEEL14781
OG0004669	AENJA_23970	CAEEL16538
OG0004670	AENJA_23983	CAEEL02555
OG0004671	AENJA_24032	CAEEL07417
OG0004672	AENJA_24195	CAEEL13478, CAEEL04196
OG0004674	AENJA_24465	CAEEL04819
OG0004675	AENJA_24642	CAEEL00752
OG0004677	AENJA_24896	CAEEL15841
OG0004678	AENJA_25081	CAEEL08038
OG0004681	AENJA_25549	CAEEL07293
OG0004682	AENJA_25603	CAEEL05023
OG0004683	AENJA_25906	CAEEL15952
OG0004684	AENJA_25907	CAEEL14663
OG0004685	AENJA_26252	CAEEL09080
OG0004687	AENJA_26633	CAEEL14139
OG0004689	AENJA_26700	CAEEL04374
OG0004690	AENJA_26765	CAEEL19211, CAEEL07164, CAEEL19526
OG0004691	AENJA_26781	CAEEL06746
OG0004728	AENJA_00010	CAEEL00538
OG0004730	AENJA_00270	CAEEL07318
OG0004731	AENJA_00435	CAEEL07767
OG0004733	AENJA_00482	CAEEL14033
OG0004735	AENJA_00527	CAEEL15164
OG0004738	AENJA_00661, AENJA_21232, AENJA_00974	CAEEL01347
OG0004739	AENJA_00833	CAEEL11525, CAEEL11526
OG0004740	AENJA_00889	CAEEL00607
OG0004743	AENJA_00975	CAEEL09903
OG0004744	AENJA_01048	CAEEL01018
OG0004746	AENJA_01964	CAEEL06526, CAEEL06525
OG0004747	AENJA_02204	CAEEL05338
OG0004749	AENJA_02213	CAEEL01493
OG0004752	AENJA_02350	CAEEL01146
OG0004753	AENJA_02412	CAEEL05745
OG0004754	AENJA_02418	CAEEL09862
OG0004756	AENJA_02560	CAEEL04839
OG0004758	AENJA_02719	CAEEL07889
OG0004759	AENJA_02782	CAEEL14427
OG0004760	AENJA_02947	CAEEL04521
OG0004762	AENJA_04757, AENJA_23731, AENJA_04762, AENJA_25598	CAEEL04079
OG0004763	AENJA_03524	CAEEL09072, CAEEL20382
OG0004764	AENJA_03553	CAEEL08826
OG0004765	AENJA_03642	CAEEL05458
OG0004766	AENJA_03824	CAEEL11340
OG0004767	AENJA_03880	CAEEL15300
OG0004768	AENJA_03887	CAEEL15484
OG0004769	AENJA_04019	CAEEL12780
OG0004770	AENJA_04020	CAEEL01889
OG0004772	AENJA_04226	CAEEL18433
OG0004776	AENJA_04694	CAEEL08387
OG0004781	AENJA_05335, AENJA_05336	CAEEL08433
OG0004784	AENJA_05766	CAEEL12805
OG0004785	AENJA_05817	CAEEL06884
OG0004786	AENJA_05823, AENJA_22606	CAEEL08213
OG0004787	AENJA_05829	CAEEL05444
OG0004789	AENJA_06213	CAEEL02896
OG0004790	AENJA_06220	CAEEL09153
OG0004791	AENJA_06248	CAEEL06281
OG0004792	AENJA_06378	CAEEL07537
OG0004793	AENJA_06468	CAEEL04135, CAEEL04136
OG0004794	AENJA_06550	CAEEL18384
OG0004795	AENJA_06563	CAEEL08472
OG0004797	AENJA_06655	CAEEL00938
OG0004805	AENJA_07591	CAEEL12139
OG0004808	AENJA_07815	CAEEL02473, CAEEL11207
OG0004811	AENJA_07997	CAEEL01647
OG0004812	AENJA_08047	CAEEL13048, CAEEL18140
OG0004813	AENJA_11963, AENJA_08093	CAEEL00671
OG0004814	AENJA_08117	CAEEL07145
OG0004816	AENJA_08251	CAEEL16537
OG0004817	AENJA_08281	CAEEL06643
OG0004818	AENJA_08517	CAEEL19418
OG0004819	AENJA_08530, AENJA_08531	CAEEL17427
OG0004820	AENJA_08911, AENJA_08918	CAEEL02793
OG0004822	AENJA_09116	CAEEL08056
OG0004825	AENJA_09280	CAEEL11735
OG0004826	AENJA_09359	CAEEL15579
OG0004828	AENJA_09627	CAEEL10102
OG0004829	AENJA_09743	CAEEL10445
OG0004830	AENJA_09877	CAEEL14471
OG0004832	AENJA_09922	CAEEL07284
OG0004833	AENJA_09996	CAEEL01811, CAEEL01810, CAEEL17285, CAEEL17797, CAEEL16922
OG0004835	AENJA_10287	CAEEL18124
OG0004836	AENJA_10309	CAEEL07499
OG0004837	AENJA_10362	CAEEL17416
OG0004838	AENJA_10479	CAEEL14322
OG0004839	AENJA_10621	CAEEL00540
OG0004840	AENJA_10771	CAEEL00561
OG0004841	AENJA_10828	CAEEL02557
OG0004842	AENJA_10831	CAEEL15435
OG0004844	AENJA_11067	CAEEL14096
OG0004849	AENJA_11321	CAEEL05685
OG0004851	AENJA_11448	CAEEL09166
OG0004852	AENJA_11559	CAEEL08142
OG0004853	AENJA_11561	CAEEL20498
OG0004854	AENJA_11701	CAEEL02729
OG0004856	AENJA_11708	CAEEL19311
OG0004858	AENJA_12040	CAEEL09152
OG0004859	AENJA_12107	CAEEL09290
OG0004860	AENJA_12135	CAEEL06108
OG0004862	AENJA_23842, AENJA_20260, AENJA_12269, AENJA_12268	CAEEL08490
OG0004863	AENJA_12291	CAEEL15773
OG0004864	AENJA_12322	CAEEL09721, CAEEL09722
OG0004865	AENJA_12376	CAEEL07300
OG0004866	AENJA_12555	CAEEL11181
OG0004870	AENJA_12972	CAEEL11148
OG0004871	AENJA_13199	CAEEL08934
OG0004873	AENJA_13320	CAEEL10496, CAEEL15348
OG0004874	AENJA_13351	CAEEL06394
OG0004875	AENJA_13517	CAEEL02867
OG0004877	AENJA_13821	CAEEL07946, CAEEL07947
OG0004880	AENJA_14006	CAEEL10160
OG0004881	AENJA_14067	CAEEL06389
OG0004884	AENJA_14362, AENJA_15468	CAEEL16735
OG0004885	AENJA_14400	CAEEL05871
OG0004887	AENJA_14679	CAEEL07579
OG0004889	AENJA_15082	CAEEL04283
OG0004890	AENJA_15359	CAEEL07834, CAEEL07833
OG0004891	AENJA_15447	CAEEL20745
OG0004893	AENJA_15519	CAEEL00322
OG0004896	AENJA_15696	CAEEL17820
OG0004897	AENJA_15708	CAEEL08009
OG0004898	AENJA_15713	CAEEL09548
OG0004899	AENJA_15863, AENJA_20719	CAEEL09181
OG0004900	AENJA_15868	CAEEL07133
OG0004901	AENJA_16306	CAEEL20837
OG0004902	AENJA_16316	CAEEL15345
OG0004903	AENJA_16438	CAEEL00424
OG0004904	AENJA_16465	CAEEL09286
OG0004906	AENJA_16690, AENJA_26441	CAEEL14478
OG0004907	AENJA_16734	CAEEL03774, CAEEL04312
OG0004911	AENJA_16946	CAEEL08171
OG0004913	AENJA_17248	CAEEL04759, CAEEL19345
OG0004917	AENJA_17545	CAEEL02599
OG0004919	AENJA_17808	CAEEL05201
OG0004922	AENJA_18036, AENJA_18037	CAEEL03541
OG0004923	AENJA_18139	CAEEL07594
OG0004924	AENJA_18232	CAEEL19399, CAEEL02108
OG0004925	AENJA_18478	CAEEL12266
OG0004926	AENJA_18485	CAEEL03668
OG0004927	AENJA_18519	CAEEL14292
OG0004928	AENJA_18869	CAEEL00896
OG0004929	AENJA_18909	CAEEL01165
OG0004930	AENJA_18934	CAEEL07601
OG0004931	AENJA_19420	CAEEL18664
OG0004932	AENJA_19433	CAEEL13052
OG0004934	AENJA_19615	CAEEL18162
OG0004935	AENJA_19714	CAEEL05576, CAEEL06452, CAEEL08089
OG0004937	AENJA_20030, AENJA_25238	CAEEL15861
OG0004939	AENJA_20237	CAEEL07671
OG0004940	AENJA_20384	CAEEL02013
OG0004941	AENJA_20437	CAEEL09039
OG0004944	AENJA_21776	CAEEL11095
OG0004946	AENJA_22254	CAEEL04126
OG0004947	AENJA_22271	CAEEL00845
OG0004952	AENJA_23013	CAEEL16397
OG0004954	AENJA_23328	CAEEL15813
OG0004955	AENJA_23340	CAEEL07135
OG0004960	AENJA_23682	CAEEL10532
OG0004961	AENJA_23701	CAEEL08261
OG0004962	AENJA_23749	CAEEL12650
OG0004963	AENJA_23812	CAEEL02957
OG0004964	AENJA_24147	CAEEL08584
OG0004966	AENJA_24413	CAEEL05224
OG0004966	AENJA_24415	CAEEL06497
OG0004966	AENJA_24410	CAEEL19367
OG0004967	AENJA_24426	CAEEL01452
OG0004968	AENJA_24458	CAEEL01209
OG0004969	AENJA_24520	CAEEL00449
OG0004970	AENJA_24573	CAEEL00883
OG0004972	AENJA_24749	CAEEL09033, CAEEL08011
OG0004973	AENJA_24853	CAEEL04625
OG0004975	AENJA_25050	CAEEL09604, CAEEL09605, CAEEL09603
OG0004976	AENJA_25080	CAEEL07289
OG0004978	AENJA_25196	CAEEL08000
OG0004979	AENJA_25410	CAEEL08214
OG0004980	AENJA_25419	CAEEL02291
OG0004981	AENJA_25504	CAEEL09447
OG0004982	AENJA_25668	CAEEL04257
OG0004983	AENJA_25750	CAEEL20664
OG0004985	AENJA_26124	CAEEL12156
OG0004987	AENJA_26226	CAEEL08200
OG0004988	AENJA_26346	CAEEL17794, CAEEL18022
OG0004989	AENJA_26564	CAEEL05203
OG0004991	AENJA_26634	CAEEL09801
OG0004993	AENJA_26728	CAEEL15309
OG0005038	AENJA_00045	CAEEL10919
OG0005040	AENJA_00082	CAEEL00444
OG0005044	AENJA_00304	CAEEL18052, CAEEL08925
OG0005045	AENJA_00355	CAEEL02865, CAEEL15654, CAEEL18839, CAEEL19319
OG0005048	AENJA_00701	CAEEL08395
OG0005049	AENJA_00801	CAEEL05912
OG0005053	AENJA_01012	CAEEL05072
OG0005055	AENJA_01142	CAEEL15917
OG0005061	AENJA_01869	CAEEL06935
OG0005062	AENJA_01961	CAEEL15834
OG0005064	AENJA_02094, AENJA_02088	CAEEL02804
OG0005066	AENJA_02326	CAEEL04324
OG0005067	AENJA_02335	CAEEL09402
OG0005068	AENJA_02372	CAEEL06007
OG0005069	AENJA_02390	CAEEL20392, CAEEL03480, CAEEL07766, CAEEL05483, CAEEL05440
OG0005072	AENJA_02445	CAEEL08088
OG0005075	AENJA_02759	CAEEL12679, CAEEL12680
OG0005076	AENJA_02930	CAEEL00314
OG0005077	AENJA_02964	CAEEL03715
OG0005079	AENJA_03063	CAEEL04258
OG0005081	AENJA_03161	CAEEL00648
OG0005084	AENJA_03378	CAEEL10424
OG0005086	AENJA_03514	CAEEL10116
OG0005087	AENJA_03523	CAEEL00397
OG0005089	AENJA_03710	CAEEL01129
OG0005090	AENJA_03754	CAEEL07862
OG0005091	AENJA_03934	CAEEL08585
OG0005092	AENJA_03948	CAEEL10329
OG0005093	AENJA_03996	CAEEL01263
OG0005094	AENJA_04041	CAEEL01147
OG0005095	AENJA_04110	CAEEL09367
OG0005096	AENJA_04204	CAEEL01063
OG0005097	AENJA_04431	CAEEL03077
OG0005100	AENJA_04820	CAEEL09224
OG0005102	AENJA_04857	CAEEL01712
OG0005104	AENJA_05405	CAEEL06404
OG0005106	AENJA_05457	CAEEL08221
OG0005107	AENJA_11332, AENJA_16150, AENJA_05759	CAEEL06519
OG0005108	AENJA_19182, AENJA_05788	CAEEL17437
OG0005109	AENJA_05821	CAEEL08735
OG0005110	AENJA_05901	CAEEL00788
OG0005111	AENJA_05942	CAEEL06161
OG0005112	AENJA_06748	CAEEL00664
OG0005114	AENJA_16137, AENJA_06756	CAEEL05264
OG0005117	AENJA_07237	CAEEL05287
OG0005118	AENJA_07278	CAEEL00391
OG0005119	AENJA_07457, AENJA_07456	CAEEL15595
OG0005120	AENJA_07511, AENJA_10440	CAEEL00721
OG0005121	AENJA_07745	CAEEL15242
OG0005124	AENJA_07802	CAEEL15904
OG0005125	AENJA_07897	CAEEL18933
OG0005126	AENJA_08094	CAEEL01900
OG0005127	AENJA_08108	CAEEL09162
OG0005130	AENJA_08397	CAEEL09169
OG0005131	AENJA_08502	CAEEL04955
OG0005136	AENJA_09623	CAEEL12272
OG0005139	AENJA_15622	CAEEL04623
OG0005140	AENJA_09944	CAEEL11450, CAEEL01348
OG0005142	AENJA_10009	CAEEL08707
OG0005143	AENJA_10049	CAEEL11317
OG0005144	AENJA_22343, AENJA_10084	CAEEL05847
OG0005146	AENJA_10342	CAEEL10882
OG0005147	AENJA_10506	CAEEL09090
OG0005148	AENJA_10510	CAEEL19830
OG0005149	AENJA_10565	CAEEL00546
OG0005151	AENJA_11027, AENJA_18836	CAEEL07956
OG0005154	AENJA_11215	CAEEL17431, CAEEL17429
OG0005155	AENJA_11223	CAEEL00411, CAEEL19156
OG0005157	AENJA_11597	CAEEL08876
OG0005158	AENJA_11673	CAEEL08905
OG0005160	AENJA_11799	CAEEL07790
OG0005163	AENJA_11982	CAEEL20798, CAEEL04507, CAEEL20799
OG0005164	AENJA_12166	CAEEL05870, CAEEL01827, CAEEL00921
OG0005166	AENJA_12605	CAEEL15691
OG0005167	AENJA_12659	CAEEL07061
OG0005168	AENJA_12811	CAEEL14712
OG0005169	AENJA_12818	CAEEL09655
OG0005171	AENJA_13043	CAEEL10803
OG0005172	AENJA_13234	CAEEL02363
OG0005174	AENJA_13256	CAEEL08350
OG0005175	AENJA_13376	CAEEL15716
OG0005176	AENJA_13525	CAEEL07557
OG0005178	AENJA_13682	CAEEL07469
OG0005179	AENJA_13683	CAEEL07168
OG0005180	AENJA_13908	CAEEL09248
OG0005181	AENJA_13952	CAEEL07703
OG0005183	AENJA_14222	CAEEL08543
OG0005184	AENJA_14397	CAEEL18223
OG0005187	AENJA_14581	CAEEL14730
OG0005188	AENJA_14606	CAEEL08965
OG0005191	AENJA_14708	CAEEL05362
OG0005192	AENJA_14714, AENJA_14713	CAEEL04804
OG0005193	AENJA_15060, AENJA_15057	CAEEL07091
OG0005194	AENJA_15083	CAEEL05882
OG0005196	AENJA_15512	CAEEL01072
OG0005197	AENJA_15534	CAEEL08230
OG0005199	AENJA_15796	CAEEL19265
OG0005200	AENJA_15889	CAEEL05998
OG0005201	AENJA_15944	CAEEL04588
OG0005202	AENJA_16021	CAEEL08971
OG0005204	AENJA_16162	CAEEL00557
OG0005205	AENJA_16290	CAEEL18834
OG0005206	AENJA_16375, AENJA_16376	CAEEL02109
OG0005207	AENJA_16612	CAEEL05270
OG0005209	AENJA_16688	CAEEL12392
OG0005210	AENJA_16777	CAEEL01507
OG0005212	AENJA_16938	CAEEL01431
OG0005215	AENJA_17522	CAEEL02018
OG0005217	AENJA_17741	CAEEL00519
OG0005221	AENJA_18089, AENJA_18087	CAEEL13148
OG0005222	AENJA_18251	CAEEL00417
OG0005223	AENJA_18354	CAEEL08867
OG0005224	AENJA_18467	CAEEL11021
OG0005225	AENJA_18857	CAEEL11736
OG0005226	AENJA_19000	CAEEL09365
OG0005227	AENJA_26640	CAEEL05528
OG0005228	AENJA_23120, AENJA_19277	CAEEL02900
OG0005229	AENJA_19358	CAEEL09302
OG0005230	AENJA_19481	CAEEL17555
OG0005231	AENJA_19506	CAEEL04101
OG0005232	AENJA_19533	CAEEL14162
OG0005233	AENJA_19580	CAEEL03305
OG0005234	AENJA_19581	CAEEL03034
OG0005235	AENJA_19652	CAEEL06659
OG0005237	AENJA_19710	CAEEL01570
OG0005238	AENJA_19721	CAEEL07258
OG0005239	AENJA_19990	CAEEL15608
OG0005240	AENJA_20005	CAEEL00076
OG0005244	AENJA_20092	CAEEL12471
OG0005247	AENJA_20373	CAEEL05013
OG0005248	AENJA_20376	CAEEL10051
OG0005249	AENJA_20420	CAEEL18813, CAEEL11117
OG0005250	AENJA_20522	CAEEL00202
OG0005252	AENJA_20755	CAEEL11797
OG0005253	AENJA_20924	CAEEL07486
OG0005254	AENJA_21033	CAEEL04182
OG0005255	AENJA_21044, AENJA_21045	CAEEL18693
OG0005257	AENJA_21310	CAEEL20337
OG0005258	AENJA_21405	CAEEL02600
OG0005259	AENJA_21569	CAEEL12389
OG0005260	AENJA_21684	CAEEL18095
OG0005261	AENJA_21820	CAEEL16553
OG0005262	AENJA_21894	CAEEL05690
OG0005266	AENJA_22124	CAEEL09384
OG0005267	AENJA_22355	CAEEL15615
OG0005269	AENJA_22732	CAEEL10603
OG0005272	AENJA_22975	CAEEL07617
OG0005273	AENJA_23163	CAEEL00093
OG0005275	AENJA_23280	CAEEL10805, CAEEL10806
OG0005276	AENJA_23352	CAEEL06716
OG0005277	AENJA_23499	CAEEL02345
OG0005278	AENJA_23558	CAEEL00673
OG0005279	AENJA_23668	CAEEL02901
OG0005280	AENJA_23904, AENJA_23903, AENJA_23905	CAEEL08138
OG0005281	AENJA_23910	CAEEL07157
OG0005285	AENJA_24684	CAEEL03081
OG0005286	AENJA_24717	CAEEL09226
OG0005287	AENJA_25010	CAEEL01803
OG0005289	AENJA_25114	CAEEL11634
OG0005290	AENJA_25252	CAEEL08960
OG0005292	AENJA_25293	CAEEL09126
OG0005293	AENJA_25366	CAEEL01396
OG0005294	AENJA_25605	CAEEL06222
OG0005298	AENJA_26046	CAEEL01976, CAEEL00675
OG0005299	AENJA_26064	CAEEL15482
OG0005300	AENJA_26263	CAEEL11534
OG0005301	AENJA_26280	CAEEL04628
OG0005303	AENJA_26557	CAEEL04461
OG0005360	AENJA_00600	CAEEL01919
OG0005366	AENJA_07344, AENJA_24633, AENJA_01145	CAEEL12942
OG0005369	AENJA_01454, AENJA_18411	CAEEL05707
OG0005370	AENJA_01616	CAEEL00421
OG0005371	AENJA_01628	CAEEL03912
OG0005373	AENJA_01827	CAEEL09399
OG0005374	AENJA_01955	CAEEL02806
OG0005375	AENJA_01962	CAEEL19544, CAEEL14120
OG0005377	AENJA_02541	CAEEL06685
OG0005378	AENJA_02542	CAEEL20215, CAEEL20216
OG0005379	AENJA_02617	CAEEL09264
OG0005382	AENJA_15103, AENJA_03008	CAEEL18304
OG0005383	AENJA_03054	CAEEL07506
OG0005384	AENJA_03411	CAEEL02931
OG0005385	AENJA_03432	CAEEL08714
OG0005386	AENJA_03482	CAEEL10538
OG0005387	AENJA_03527, AENJA_03892, AENJA_10993	CAEEL08152
OG0005388	AENJA_03620	CAEEL01742
OG0005389	AENJA_03633	CAEEL06878
OG0005390	AENJA_03640	CAEEL04490
OG0005394	AENJA_03979	CAEEL17986
OG0005396	AENJA_04397	CAEEL08913
OG0005398	AENJA_04479	CAEEL07255
OG0005399	AENJA_04615	CAEEL03245
OG0005402	AENJA_05086	CAEEL05349
OG0005403	AENJA_05096, AENJA_05789	CAEEL01879
OG0005404	AENJA_05142, AENJA_05141	CAEEL05358
OG0005406	AENJA_05242	CAEEL08083
OG0005408	AENJA_05272	CAEEL07280
OG0005409	AENJA_05383	CAEEL02913
OG0005411	AENJA_05482, AENJA_05481	CAEEL16012
OG0005414	AENJA_05642	CAEEL00252
OG0005415	AENJA_05659	CAEEL15291
OG0005417	AENJA_05779, AENJA_10810	CAEEL00029
OG0005421	AENJA_06253	CAEEL14199
OG0005422	AENJA_06255	CAEEL16015
OG0005423	AENJA_06263	CAEEL08794
OG0005425	AENJA_06369	CAEEL08174
OG0005428	AENJA_06469	CAEEL01407
OG0005431	AENJA_06544	CAEEL09902
