Orthogroup	AENJA_ok	APOSC_ok
OG0000875	AENJA_08703	APOSC_06925, APOSC_26698, APOSC_26697
OG0000875	AENJA_14919	APOSC_10816, APOSC_05938
OG0000876	AENJA_08833	APOSC_13414
OG0000877	AENJA_09093	APOSC_14562, APOSC_05392, APOSC_11159, APOSC_18856, APOSC_22435, APOSC_14561, APOSC_03592, APOSC_03591
OG0000878	AENJA_09436	APOSC_19700
OG0000878	AENJA_13562	APOSC_12538
OG0000879	AENJA_23882	APOSC_26037
OG0000879	AENJA_14015	APOSC_25589, APOSC_19618
OG0000880	AENJA_17126	APOSC_11063
OG0000882	AENJA_23321	APOSC_22975
OG0000887	AENJA_00163	APOSC_06735
OG0000887	AENJA_21693	APOSC_07943
OG0000888	AENJA_02929	APOSC_22842
OG0000888	AENJA_02481	APOSC_02163
OG0000889	AENJA_05911	APOSC_28468
OG0000890	AENJA_09730	APOSC_26142, APOSC_26140
OG0000891	AENJA_13613	APOSC_21662, APOSC_19871, APOSC_18925, APOSC_08985, APOSC_04933, APOSC_06099, APOSC_25735, APOSC_11370, APOSC_07457, APOSC_17994, APOSC_05702
OG0000893	AENJA_16180	APOSC_13888, APOSC_05778
OG0000894	AENJA_24655	APOSC_05906, APOSC_06317
OG0000894	AENJA_16901	APOSC_02796, APOSC_02797
OG0000895	AENJA_17147	APOSC_08060, APOSC_08062, APOSC_08061
OG0000896	AENJA_26740	APOSC_16669
OG0000897	AENJA_25522	APOSC_09636
OG0000897	AENJA_19794, AENJA_19793	APOSC_15460, APOSC_17372
OG0000898	AENJA_20658	APOSC_16195
OG0000899	AENJA_23421	APOSC_14711
OG0000903	AENJA_16422, AENJA_14626	APOSC_02800
OG0000904	AENJA_02063	APOSC_17702, APOSC_14302, APOSC_14303
OG0000905	AENJA_03454, AENJA_12044	APOSC_09225, APOSC_09226
OG0000906	AENJA_17075	APOSC_07017
OG0000908	AENJA_26233	APOSC_27466
OG0000909	AENJA_07565	APOSC_25304, APOSC_25305, APOSC_25306
OG0000910	AENJA_18264, AENJA_08194, AENJA_11239	APOSC_16513
OG0000910	AENJA_18258, AENJA_26012, AENJA_16580	APOSC_28023
OG0000910	AENJA_13383	APOSC_19148
OG0000910	AENJA_17057	APOSC_12092
OG0000910	AENJA_18263	APOSC_05365, APOSC_24387
OG0000911	AENJA_08748	APOSC_15133, APOSC_15134
OG0000912	AENJA_11633	APOSC_27960, APOSC_27961
OG0000912	AENJA_09966	APOSC_29074
OG0000913	AENJA_11700	APOSC_04388
OG0000914	AENJA_16081	APOSC_12098
OG0000915	AENJA_20431	APOSC_07775
OG0000921	AENJA_16626	APOSC_26555
OG0000921	AENJA_00754	APOSC_24063
OG0000922	AENJA_01118, AENJA_20381, AENJA_02240, AENJA_01031, AENJA_07393, AENJA_11100, AENJA_08125, AENJA_02314, AENJA_19564	APOSC_28235
OG0000922	AENJA_03908	APOSC_11284, APOSC_03961, APOSC_23296
OG0000922	AENJA_05875, AENJA_17911	APOSC_09468
OG0000923	AENJA_09851	APOSC_26447
OG0000923	AENJA_01177	APOSC_00356
OG0000924	AENJA_17499	APOSC_05973
OG0000924	AENJA_01733	APOSC_27606
OG0000924	AENJA_17498	APOSC_19207
OG0000924	AENJA_22989, AENJA_03279, AENJA_10467	APOSC_25896
OG0000925	AENJA_14502	APOSC_04534
OG0000925	AENJA_01829	APOSC_05628
OG0000926	AENJA_07568	APOSC_22481
OG0000926	AENJA_02966	APOSC_09291
OG0000927	AENJA_05801	APOSC_02135
OG0000928	AENJA_06210	APOSC_19235, APOSC_19234, APOSC_19236
OG0000929	AENJA_24686	APOSC_28960
OG0000930	AENJA_19720, AENJA_14448, AENJA_07379	APOSC_24569, APOSC_24571, APOSC_24568, APOSC_24572
OG0000930	AENJA_07380	APOSC_24570
OG0000931	AENJA_08166	APOSC_10285
OG0000932	AENJA_10313	APOSC_20073
OG0000932	AENJA_10314	APOSC_27821, APOSC_27820
OG0000933	AENJA_12056	APOSC_28945
OG0000934	AENJA_23792	APOSC_15771
OG0000934	AENJA_12733	APOSC_01130
OG0000935	AENJA_14023	APOSC_07475
OG0000936	AENJA_22898	APOSC_27659
OG0000936	AENJA_26348	APOSC_26821, APOSC_20781, APOSC_04602, APOSC_04603
OG0000936	AENJA_14048	APOSC_00147
OG0000937	AENJA_19941	APOSC_14163
OG0000943	AENJA_02078	APOSC_21318
OG0000943	AENJA_00401	APOSC_16658
OG0000944	AENJA_00580	APOSC_18987
OG0000945	AENJA_04250, AENJA_01600, AENJA_21590	APOSC_00213
OG0000946	AENJA_01969	APOSC_07875
OG0000946	AENJA_16618	APOSC_29057
OG0000947	AENJA_22086	APOSC_14595
OG0000947	AENJA_02339	APOSC_00712
OG0000949	AENJA_04000	APOSC_12498
OG0000950	AENJA_04588	APOSC_07812, APOSC_23885, APOSC_28280
OG0000951	AENJA_21157	APOSC_13115, APOSC_13394
OG0000952	AENJA_05461	APOSC_07711
OG0000952	AENJA_05453	APOSC_03764, APOSC_03765
OG0000953	AENJA_06554	APOSC_00862
OG0000954	AENJA_24386	APOSC_16116, APOSC_16117
OG0000954	AENJA_08232	APOSC_17406, APOSC_17405
OG0000955	AENJA_09334, AENJA_19306	APOSC_05735
OG0000955	AENJA_26657	APOSC_04505
OG0000956	AENJA_13795	APOSC_17529
OG0000956	AENJA_23169, AENJA_24047	APOSC_19178
OG0000956	AENJA_17708	APOSC_00274
OG0000956	AENJA_17210, AENJA_12779	APOSC_03874
OG0000957	AENJA_17037, AENJA_17036	APOSC_18814
OG0000958	AENJA_19017	APOSC_18169
OG0000960	AENJA_23956	APOSC_11917, APOSC_11916
OG0000963	AENJA_01165	APOSC_02511
OG0000963	AENJA_06323	APOSC_02848
OG0000964	AENJA_06851, AENJA_04088, AENJA_01513, AENJA_06848	APOSC_14870, APOSC_13280, APOSC_13279, APOSC_13425, APOSC_28264
OG0000965	AENJA_05586	APOSC_23312, APOSC_23311
OG0000965	AENJA_02282	APOSC_09972
OG0000966	AENJA_02547	APOSC_26602
OG0000967	AENJA_02972	APOSC_19736
OG0000967	AENJA_22529	APOSC_16830, APOSC_16829, APOSC_28756
OG0000968	AENJA_03154	APOSC_16459
OG0000968	AENJA_10751	APOSC_20513
OG0000969	AENJA_03216	APOSC_12423, APOSC_09810, APOSC_13652, APOSC_17711, APOSC_15123
OG0000970	AENJA_09659	APOSC_21804
OG0000970	AENJA_03395	APOSC_22645
OG0000971	AENJA_23081, AENJA_10536, AENJA_25049, AENJA_03560	APOSC_04524
OG0000972	AENJA_03845	APOSC_08203
OG0000972	AENJA_26036	APOSC_06797
OG0000973	AENJA_21959, AENJA_04060, AENJA_04066, AENJA_21958	APOSC_12417, APOSC_12418
OG0000973	AENJA_19754, AENJA_10901	APOSC_02414, APOSC_22199, APOSC_22200, APOSC_22201
OG0000974	AENJA_05735, AENJA_05736	APOSC_23144, APOSC_06310, APOSC_20150, APOSC_13468
OG0000976	AENJA_07785, AENJA_07786, AENJA_07780, AENJA_07163	APOSC_05275
OG0000977	AENJA_08030	APOSC_07409
OG0000977	AENJA_16263	APOSC_00474
OG0000977	AENJA_11682	APOSC_21228
OG0000978	AENJA_08414	APOSC_07678
OG0000979	AENJA_08501	APOSC_15019, APOSC_17422
OG0000981	AENJA_25036	APOSC_22053, APOSC_15946, APOSC_14553, APOSC_08758
OG0000981	AENJA_08762	APOSC_19493
OG0000982	AENJA_09037	APOSC_05256, APOSC_05255
OG0000983	AENJA_10857, AENJA_15336, AENJA_25077	APOSC_04629, APOSC_08395, APOSC_18110, APOSC_06126, APOSC_13813, APOSC_23821
OG0000984	AENJA_13820	APOSC_25912
OG0000985	AENJA_14891	APOSC_19761
OG0000986	AENJA_19042	APOSC_16486
OG0000986	AENJA_19041	APOSC_17601
OG0000987	AENJA_23574	APOSC_18102
OG0000988	AENJA_25125	APOSC_04357, APOSC_13757
OG0000992	AENJA_01350	APOSC_10110, APOSC_22971
OG0000992	AENJA_08136	APOSC_24901
OG0000993	AENJA_01756, AENJA_19598	APOSC_07451, APOSC_07452, APOSC_27467, APOSC_25800, APOSC_25799, APOSC_15824, APOSC_13161, APOSC_04147, APOSC_15770, APOSC_07683, APOSC_01705, APOSC_24726, APOSC_24727, APOSC_23319, APOSC_04797, APOSC_28883, APOSC_17603
OG0000994	AENJA_20560	APOSC_21838
OG0000994	AENJA_02296	APOSC_16646
OG0000995	AENJA_04072	APOSC_26873, APOSC_26872
OG0000996	AENJA_04444, AENJA_26096	APOSC_26134, APOSC_26133
OG0000997	AENJA_04964	APOSC_11276
OG0000998	AENJA_06143	APOSC_02804
OG0000999	AENJA_10712	APOSC_24853, APOSC_24852
OG0001000	AENJA_07118	APOSC_22545, APOSC_22546
OG0001001	AENJA_07866	APOSC_09664
OG0001002	AENJA_11066	APOSC_12230
OG0001002	AENJA_21965	APOSC_20234
OG0001003	AENJA_13424	APOSC_02292
OG0001004	AENJA_16016	APOSC_07819
OG0001005	AENJA_17128	APOSC_05743, APOSC_05745
OG0001006	AENJA_21663	APOSC_03092, APOSC_20430
OG0001006	AENJA_25248	APOSC_16381
OG0001007	AENJA_23659	APOSC_06868, APOSC_06866
OG0001008	AENJA_24757	APOSC_08619
OG0001009	AENJA_24783	APOSC_07787
OG0001015	AENJA_19717, AENJA_00951	APOSC_22160
OG0001016	AENJA_26608	APOSC_19695
OG0001016	AENJA_01521, AENJA_14403, AENJA_15956	APOSC_06741
OG0001017	AENJA_02343	APOSC_27698, APOSC_27697
OG0001018	AENJA_02393	APOSC_00082
OG0001018	AENJA_12182	APOSC_00204
OG0001019	AENJA_02456	APOSC_27053, APOSC_00529, APOSC_06795
OG0001020	AENJA_21047, AENJA_04048	APOSC_19035, APOSC_03809, APOSC_04876, APOSC_08003, APOSC_18077, APOSC_18075, APOSC_08002, APOSC_20116, APOSC_18076, APOSC_25790, APOSC_24607
OG0001021	AENJA_25578	APOSC_24595, APOSC_24596, APOSC_10647
OG0001021	AENJA_02776	APOSC_22601
OG0001022	AENJA_03120	APOSC_27056, APOSC_27057
OG0001023	AENJA_03151	APOSC_14370
OG0001024	AENJA_11445	APOSC_15001
OG0001024	AENJA_03556	APOSC_23658
OG0001025	AENJA_08654	APOSC_13385, APOSC_04483
OG0001025	AENJA_04375	APOSC_04480
OG0001026	AENJA_04437	APOSC_16961, APOSC_16960
OG0001027	AENJA_06667, AENJA_06665, AENJA_06666	APOSC_27148, APOSC_06988, APOSC_05293, APOSC_24821, APOSC_27692
OG0001028	AENJA_07594	APOSC_08654
OG0001029	AENJA_24200	APOSC_00202
OG0001030	AENJA_12462	APOSC_09604
OG0001031	AENJA_12602	APOSC_26056
OG0001032	AENJA_13410	APOSC_22643, APOSC_22642
OG0001033	AENJA_13779	APOSC_15664
OG0001036	AENJA_19830	APOSC_22682
OG0001037	AENJA_20909	APOSC_08095, APOSC_08094
OG0001038	AENJA_24181	APOSC_19793
OG0001039	AENJA_24765	APOSC_21961, APOSC_21960
OG0001041	AENJA_16900, AENJA_17398, AENJA_00205, AENJA_20089, AENJA_12433, AENJA_20073, AENJA_24468	APOSC_25866, APOSC_28586, APOSC_02528, APOSC_05089
OG0001042	AENJA_00375	APOSC_11804, APOSC_11802, APOSC_11803
OG0001043	AENJA_23325	APOSC_02147
OG0001043	AENJA_12177	APOSC_15918
OG0001043	AENJA_11468	APOSC_25991
OG0001044	AENJA_04229	APOSC_21527
OG0001044	AENJA_01430, AENJA_04864	APOSC_09771
OG0001046	AENJA_01047	APOSC_10057
OG0001047	AENJA_13898	APOSC_07498, APOSC_07497
OG0001047	AENJA_01886	APOSC_09711, APOSC_09712
OG0001048	AENJA_02250	APOSC_27676
OG0001048	AENJA_17677	APOSC_08099
OG0001049	AENJA_02745	APOSC_13075
OG0001049	AENJA_16062	APOSC_00313
OG0001050	AENJA_03323	APOSC_28063
OG0001052	AENJA_06392	APOSC_21889
OG0001053	AENJA_05825	APOSC_25635
OG0001053	AENJA_03704	APOSC_21499
OG0001054	AENJA_06350, AENJA_04202	APOSC_23483
OG0001055	AENJA_17939	APOSC_10851, APOSC_16805, APOSC_03145, APOSC_17030, APOSC_17029
OG0001056	AENJA_05377	APOSC_00339
OG0001057	AENJA_07435	APOSC_03585
OG0001058	AENJA_07821	APOSC_03274, APOSC_08093, APOSC_03275
OG0001059	AENJA_08095	APOSC_04077
OG0001061	AENJA_10234, AENJA_12054, AENJA_12047, AENJA_21829, AENJA_21830, AENJA_23517	APOSC_21195
OG0001062	AENJA_10657	APOSC_18657
OG0001063	AENJA_15475	APOSC_06298, APOSC_18602
OG0001063	AENJA_15321, AENJA_15322	APOSC_25113, APOSC_25112
OG0001065	AENJA_19195	APOSC_06320
OG0001065	AENJA_26769	APOSC_24476, APOSC_06121
OG0001066	AENJA_19790	APOSC_18530
OG0001067	AENJA_20835	APOSC_06521
OG0001068	AENJA_21475	APOSC_05419
OG0001072	AENJA_03396	APOSC_21913
OG0001072	AENJA_18929	APOSC_13810, APOSC_10950, APOSC_17931
OG0001073	AENJA_00575	APOSC_26376
OG0001075	AENJA_00807	APOSC_01609
OG0001076	AENJA_01569	APOSC_12173
OG0001077	AENJA_01679	APOSC_11437
OG0001077	AENJA_05855	APOSC_00506
OG0001078	AENJA_10264	APOSC_27568
OG0001078	AENJA_03835	APOSC_27569, APOSC_27567
OG0001079	AENJA_03947	APOSC_10027
OG0001080	AENJA_04073	APOSC_05170
OG0001080	AENJA_09896	APOSC_12416
OG0001081	AENJA_16503, AENJA_04238	APOSC_07539
OG0001082	AENJA_06872, AENJA_21482	APOSC_13677
OG0001083	AENJA_07171	APOSC_11163
OG0001084	AENJA_07749	APOSC_05222
OG0001085	AENJA_21401	APOSC_12993, APOSC_12994
OG0001087	AENJA_12759	APOSC_15373, APOSC_26830, APOSC_27823, APOSC_20349, APOSC_08087, APOSC_02362, APOSC_03286, APOSC_03287, APOSC_03281, APOSC_02234, APOSC_02233, APOSC_02235, APOSC_02232, APOSC_02231, APOSC_02230, APOSC_03284, APOSC_03283, APOSC_03285, APOSC_03282, APOSC_03288, APOSC_06748, APOSC_27955
OG0001088	AENJA_13196	APOSC_08580
OG0001089	AENJA_16474	APOSC_27366
OG0001090	AENJA_16877	APOSC_08889, APOSC_26557, APOSC_00452
OG0001091	AENJA_17138	APOSC_06445
OG0001093	AENJA_19251	APOSC_16046, APOSC_16044, APOSC_16045, APOSC_16043
OG0001094	AENJA_23025	APOSC_16150, APOSC_26607, APOSC_01941
OG0001095	AENJA_25247	APOSC_09493
OG0001101	AENJA_00373	APOSC_01614
OG0001102	AENJA_00718	APOSC_16629
OG0001102	AENJA_03278, AENJA_21711	APOSC_08185
OG0001103	AENJA_19577	APOSC_16274
OG0001103	AENJA_01387	APOSC_00044
OG0001104	AENJA_02199	APOSC_01233, APOSC_01232
OG0001105	AENJA_15729	APOSC_29086
OG0001105	AENJA_02419	APOSC_22089
OG0001105	AENJA_25097	APOSC_10933
OG0001106	AENJA_23680	APOSC_23598
OG0001106	AENJA_02726	APOSC_02054, APOSC_15285, APOSC_26337
OG0001106	AENJA_23681, AENJA_03788, AENJA_22384, AENJA_02727	APOSC_10543
OG0001107	AENJA_04030	APOSC_02863, APOSC_02862
OG0001108	AENJA_04373	APOSC_04910
OG0001109	AENJA_05558	APOSC_01699
OG0001110	AENJA_06070	APOSC_02158
OG0001111	AENJA_22327	APOSC_27166
OG0001111	AENJA_22201	APOSC_15386
OG0001111	AENJA_06275	APOSC_13725
OG0001111	AENJA_21728	APOSC_01327
OG0001112	AENJA_06304	APOSC_22649, APOSC_22648, APOSC_22650
OG0001113	AENJA_06313	APOSC_04032
OG0001113	AENJA_23050	APOSC_01852, APOSC_23610
OG0001115	AENJA_18602	APOSC_25449
OG0001115	AENJA_18256	APOSC_20837
OG0001116	AENJA_25869, AENJA_12085	APOSC_23270, APOSC_23271, APOSC_23272
OG0001118	AENJA_12960	APOSC_16049, APOSC_28446
OG0001119	AENJA_13579	APOSC_27990, APOSC_15333, APOSC_27989
OG0001120	AENJA_13747	APOSC_17282, APOSC_17283, APOSC_17284, APOSC_17286, APOSC_17285
OG0001121	AENJA_14865	APOSC_08497, APOSC_08496
OG0001122	AENJA_15150	APOSC_07761, APOSC_23420, APOSC_08814, APOSC_12905, APOSC_18940
OG0001123	AENJA_20117	APOSC_27910
OG0001123	AENJA_15687	APOSC_06480
OG0001124	AENJA_16308	APOSC_14707
OG0001125	AENJA_19656	APOSC_28375, APOSC_05285, APOSC_15482, APOSC_12462
OG0001126	AENJA_21731	APOSC_00716
OG0001126	AENJA_21732	APOSC_00715, APOSC_12884
OG0001126	AENJA_22248	APOSC_12885
OG0001127	AENJA_26609	APOSC_22052
OG0001128	AENJA_26741	APOSC_17039
OG0001129	AENJA_00009	APOSC_09504, APOSC_09503, APOSC_09505
OG0001129	AENJA_00007	APOSC_07928
OG0001130	AENJA_08024	APOSC_23929
OG0001130	AENJA_00712	APOSC_10394
OG0001130	AENJA_24701	APOSC_19470, APOSC_05583
OG0001131	AENJA_00720	APOSC_10660
OG0001132	AENJA_02927	APOSC_22214
OG0001133	AENJA_14482	APOSC_09462
OG0001133	AENJA_07797	APOSC_26387
OG0001134	AENJA_06301	APOSC_03277
OG0001135	AENJA_06307	APOSC_07139, APOSC_21672
OG0001136	AENJA_06348	APOSC_27527
OG0001137	AENJA_06755	APOSC_03121, APOSC_03122
OG0001138	AENJA_08339	APOSC_17070, APOSC_17069
OG0001139	AENJA_20595, AENJA_19443	APOSC_20729, APOSC_20730
OG0001139	AENJA_08828	APOSC_22795
OG0001140	AENJA_10711	APOSC_21510
OG0001141	AENJA_11192	APOSC_14638
OG0001142	AENJA_13577	APOSC_21301, APOSC_21304, APOSC_21300, APOSC_21302
OG0001143	AENJA_25253, AENJA_15506	APOSC_15154
OG0001144	AENJA_15840	APOSC_19392
OG0001148	AENJA_25511	APOSC_26031
OG0001149	AENJA_26319, AENJA_26318	APOSC_21673, APOSC_19665
OG0001154	AENJA_12572, AENJA_17436, AENJA_25572, AENJA_14931, AENJA_26447, AENJA_16329, AENJA_15711, AENJA_11056, AENJA_07414, AENJA_12524, AENJA_14590, AENJA_24328, AENJA_26448, AENJA_02952, AENJA_13066, AENJA_21226, AENJA_13364, AENJA_13871, AENJA_25116, AENJA_11567, AENJA_07597, AENJA_14409, AENJA_11910, AENJA_02184, AENJA_00900, AENJA_11905, AENJA_20009, AENJA_18579, AENJA_24590, AENJA_14399, AENJA_24957, AENJA_08662, AENJA_13278, AENJA_10637, AENJA_21275, AENJA_13068, AENJA_26052, AENJA_24533, AENJA_23832, AENJA_04161, AENJA_19415	APOSC_12477, APOSC_12478, APOSC_12479
OG0001155	AENJA_01168	APOSC_09331
OG0001155	AENJA_24946	APOSC_20228
OG0001156	AENJA_01685	APOSC_02186
OG0001158	AENJA_02265	APOSC_02675
OG0001158	AENJA_16983	APOSC_10531
OG0001159	AENJA_02590	APOSC_12530
OG0001160	AENJA_03496, AENJA_15940	APOSC_19351
OG0001161	AENJA_03513	APOSC_06253
OG0001161	AENJA_15958	APOSC_13984, APOSC_06254
OG0001162	AENJA_09881, AENJA_03826	APOSC_12922, APOSC_12923
OG0001163	AENJA_23044	APOSC_13361
OG0001164	AENJA_14441	APOSC_13012
OG0001165	AENJA_18566	APOSC_20051
OG0001165	AENJA_05192	APOSC_23971
OG0001166	AENJA_05454	APOSC_26232, APOSC_26233, APOSC_26234
OG0001167	AENJA_06024	APOSC_15750, APOSC_15751
OG0001168	AENJA_26059, AENJA_06080, AENJA_26060	APOSC_07839, APOSC_20079
OG0001169	AENJA_06689	APOSC_16441
OG0001170	AENJA_14574	APOSC_23119, APOSC_09798, APOSC_25465
OG0001170	AENJA_07116	APOSC_23121, APOSC_23122
OG0001171	AENJA_07498	APOSC_10831
OG0001172	AENJA_08737	APOSC_01434
OG0001172	AENJA_15031	APOSC_19424
OG0001173	AENJA_10142	APOSC_12328
OG0001173	AENJA_10143	APOSC_12225
OG0001173	AENJA_16896	APOSC_05813
OG0001174	AENJA_10268	APOSC_02636, APOSC_02635
OG0001175	AENJA_19603	APOSC_21521
OG0001176	AENJA_11857	APOSC_09966
OG0001177	AENJA_12717	APOSC_27862
OG0001177	AENJA_23960, AENJA_22118	APOSC_09067
OG0001178	AENJA_12752	APOSC_13380
OG0001178	AENJA_14989	APOSC_10092
OG0001179	AENJA_13628	APOSC_24042
OG0001179	AENJA_26058	APOSC_00450
OG0001181	AENJA_14047	APOSC_08671
OG0001182	AENJA_14313	APOSC_00719, APOSC_23474, APOSC_12486, APOSC_22228
OG0001183	AENJA_20906, AENJA_18317, AENJA_20566, AENJA_15024	APOSC_17193, APOSC_17194
OG0001184	AENJA_17799	APOSC_28467
OG0001184	AENJA_15086	APOSC_19647
OG0001185	AENJA_17542	APOSC_20961, APOSC_20963, APOSC_20960, APOSC_20962, APOSC_20964, APOSC_02697
OG0001186	AENJA_21307	APOSC_22932
OG0001186	AENJA_18825	APOSC_07366
OG0001188	AENJA_22812	APOSC_22816, APOSC_01840
OG0001189	AENJA_23358	APOSC_16284, APOSC_02204
OG0001190	AENJA_24531	APOSC_04573
OG0001196	AENJA_00058	APOSC_17916
OG0001197	AENJA_00493	APOSC_08492
OG0001198	AENJA_01200	APOSC_22302
OG0001198	AENJA_21857	APOSC_22586
OG0001199	AENJA_01327	APOSC_03972
OG0001199	AENJA_24392	APOSC_23577
OG0001200	AENJA_01547	APOSC_05559, APOSC_05558
OG0001201	AENJA_02210	APOSC_09439, APOSC_09438, APOSC_03781, APOSC_23148, APOSC_21279, APOSC_09441, APOSC_09436, APOSC_09435, APOSC_09440, APOSC_12369, APOSC_21883, APOSC_22185, APOSC_21884, APOSC_05515, APOSC_24393, APOSC_24392
OG0001202	AENJA_03117	APOSC_09292, APOSC_07425, APOSC_23731
OG0001204	AENJA_20148	APOSC_02297, APOSC_24480
OG0001205	AENJA_04101	APOSC_09031
OG0001205	AENJA_26398	APOSC_18711, APOSC_19139
OG0001206	AENJA_25058, AENJA_08783, AENJA_18881, AENJA_07583, AENJA_23796	APOSC_20400
OG0001206	AENJA_06110	APOSC_03147
OG0001207	AENJA_07276	APOSC_12551
OG0001208	AENJA_09031	APOSC_16730
OG0001209	AENJA_09041	APOSC_10899
OG0001210	AENJA_18956	APOSC_23126
OG0001210	AENJA_09591	APOSC_24521, APOSC_24519, APOSC_24520
OG0001211	AENJA_09699	APOSC_18685
OG0001212	AENJA_14546, AENJA_09958	APOSC_05728
OG0001213	AENJA_11717	APOSC_26742
OG0001213	AENJA_11254	APOSC_18014, APOSC_16372
OG0001214	AENJA_11388	APOSC_14933, APOSC_14935, APOSC_14934
OG0001215	AENJA_15953	APOSC_13978
OG0001216	AENJA_16979	APOSC_27402, APOSC_27401, APOSC_24924
OG0001217	AENJA_17612	APOSC_19625
OG0001218	AENJA_18179	APOSC_27369, APOSC_27373, APOSC_27371, APOSC_27368
OG0001219	AENJA_18562	APOSC_17654
OG0001220	AENJA_21603	APOSC_05642
OG0001220	AENJA_19416	APOSC_04679
OG0001221	AENJA_19765	APOSC_24815
OG0001222	AENJA_21481	APOSC_00144, APOSC_03864, APOSC_06588, APOSC_19607
OG0001223	AENJA_21588	APOSC_26454
OG0001224	AENJA_22625	APOSC_21055
OG0001225	AENJA_23700	APOSC_15265
OG0001229	AENJA_15283	APOSC_08565
OG0001229	AENJA_14357, AENJA_08430	APOSC_14712
OG0001229	AENJA_03884, AENJA_13546	APOSC_28194
OG0001230	AENJA_02568, AENJA_08528	APOSC_01640, APOSC_01639
OG0001231	AENJA_02177	APOSC_20643
OG0001232	AENJA_07338, AENJA_02228, AENJA_20090, AENJA_20091	APOSC_26473, APOSC_20135, APOSC_14799, APOSC_26965, APOSC_10973, APOSC_18148
OG0001233	AENJA_02446	APOSC_05457
OG0001234	AENJA_02896	APOSC_26853, APOSC_26851, APOSC_26852, APOSC_26850, APOSC_26849
OG0001235	AENJA_23880	APOSC_29053
OG0001235	AENJA_09381	APOSC_15135
OG0001235	AENJA_13870	APOSC_16180
OG0001235	AENJA_07973	APOSC_29054
OG0001235	AENJA_03412, AENJA_25992	APOSC_28127
OG0001236	AENJA_12409	APOSC_20320
OG0001237	AENJA_19599	APOSC_10087
OG0001238	AENJA_07960	APOSC_09179
OG0001239	AENJA_08544, AENJA_12406, AENJA_24743, AENJA_06569	APOSC_03435
OG0001240	AENJA_07030	APOSC_24416, APOSC_24417
OG0001241	AENJA_21346	APOSC_23343
OG0001241	AENJA_07588	APOSC_04462
OG0001242	AENJA_07671, AENJA_07672, AENJA_07670, AENJA_07673, AENJA_07669, AENJA_07675	APOSC_15728, APOSC_21012
OG0001243	AENJA_09040	APOSC_18938
OG0001245	AENJA_11242	APOSC_07109, APOSC_07108
OG0001247	AENJA_24053	APOSC_08850
OG0001248	AENJA_17279	APOSC_19998
OG0001249	AENJA_17683	APOSC_06543
OG0001250	AENJA_18393	APOSC_01792
OG0001252	AENJA_20096	APOSC_19009
OG0001253	AENJA_21103	APOSC_11036
OG0001254	AENJA_25593	APOSC_13372
OG0001263	AENJA_25444	APOSC_14146
OG0001264	AENJA_02714	APOSC_15051, APOSC_15050
OG0001266	AENJA_02853	APOSC_19801, APOSC_19802
OG0001266	AENJA_06321	APOSC_00128, APOSC_00129
OG0001267	AENJA_03493	APOSC_17932
OG0001267	AENJA_10310	APOSC_02561
OG0001268	AENJA_03712	APOSC_21922
OG0001269	AENJA_04104, AENJA_08778	APOSC_13266
OG0001270	AENJA_04208	APOSC_07392
OG0001270	AENJA_21003	APOSC_26062
OG0001271	AENJA_04651	APOSC_28116
OG0001273	AENJA_05090	APOSC_21600
OG0001274	AENJA_06074	APOSC_21306
OG0001275	AENJA_09059	APOSC_18045
OG0001275	AENJA_07370	APOSC_18046
OG0001276	AENJA_07718, AENJA_07717	APOSC_09906, APOSC_09905, APOSC_02286, APOSC_02287
OG0001277	AENJA_26086	APOSC_15580
OG0001277	AENJA_17983, AENJA_08016	APOSC_28192, APOSC_23616, APOSC_07317, APOSC_00868, APOSC_26305, APOSC_07316, APOSC_24398, APOSC_03738, APOSC_16089
OG0001278	AENJA_09367	APOSC_09194
OG0001278	AENJA_15562	APOSC_22330
OG0001279	AENJA_09382	APOSC_10702, APOSC_10701
OG0001280	AENJA_11194	APOSC_27519, APOSC_27518
OG0001281	AENJA_11305	APOSC_05353
OG0001282	AENJA_12223	APOSC_02603, APOSC_02605
OG0001283	AENJA_21076	APOSC_04708
OG0001283	AENJA_13547	APOSC_12817
OG0001283	AENJA_13067, AENJA_22654, AENJA_23095	APOSC_11886, APOSC_04707
OG0001284	AENJA_14056	APOSC_07511
OG0001284	AENJA_21135	APOSC_23659
OG0001285	AENJA_14208	APOSC_22604, APOSC_22605
OG0001286	AENJA_16309	APOSC_05067
OG0001287	AENJA_18219	APOSC_06831
OG0001288	AENJA_22039	APOSC_05127
OG0001289	AENJA_19878	APOSC_26710, APOSC_18302
OG0001290	AENJA_21150	APOSC_26089
OG0001291	AENJA_21434	APOSC_25701
OG0001292	AENJA_21781	APOSC_09434, APOSC_09433
OG0001293	AENJA_23236	APOSC_02639
OG0001294	AENJA_25092	APOSC_15979, APOSC_15980, APOSC_15981
OG0001295	AENJA_25589	APOSC_18506, APOSC_18505
OG0001296	AENJA_26215	APOSC_21716
OG0001300	AENJA_00411	APOSC_24410, APOSC_00939
OG0001301	AENJA_17236	APOSC_01942
OG0001301	AENJA_25386	APOSC_08482
OG0001301	AENJA_23090	APOSC_14982, APOSC_15255
OG0001301	AENJA_26701, AENJA_14132	APOSC_01032
OG0001301	AENJA_03540	APOSC_03394, APOSC_21675, APOSC_20231
OG0001301	AENJA_01275	APOSC_24121, APOSC_13168
OG0001302	AENJA_13024	APOSC_13642
