Orthogroup	AENJA_ok	STRPU_ok
OG0000977	AENJA_08030	STRPU_25429
OG0000977	AENJA_16263	STRPU_23395
OG0000977	AENJA_11682	STRPU_13208
OG0000978	AENJA_08414	STRPU_26153
OG0000979	AENJA_08501	STRPU_23044, STRPU_23043, STRPU_25737, STRPU_25248
OG0000981	AENJA_25036	STRPU_21843, STRPU_10922, STRPU_21844
OG0000981	AENJA_08762	STRPU_26885
OG0000982	AENJA_09037	STRPU_22197
OG0000983	AENJA_10857, AENJA_15336, AENJA_25077	STRPU_16630, STRPU_16640, STRPU_07532, STRPU_07600, STRPU_07601, STRPU_06056
OG0000984	AENJA_13820	STRPU_05828
OG0000985	AENJA_14891	STRPU_04359
OG0000987	AENJA_23574	STRPU_24310
OG0000988	AENJA_25125	STRPU_19747, STRPU_14029, STRPU_14027, STRPU_14031, STRPU_20149
OG0000992	AENJA_01350	STRPU_08115, STRPU_08101
OG0000992	AENJA_08136	STRPU_00060, STRPU_09680
OG0000993	AENJA_01756, AENJA_19598	STRPU_23797, STRPU_23665, STRPU_23639
OG0000994	AENJA_20560	STRPU_24886
OG0000994	AENJA_02296	STRPU_10294
OG0000995	AENJA_04072	STRPU_08653
OG0000996	AENJA_04444, AENJA_26096	STRPU_06423
OG0000997	AENJA_04964	STRPU_26880, STRPU_05728, STRPU_05450
OG0000998	AENJA_06143	STRPU_17595, STRPU_17266, STRPU_17269, STRPU_17267, STRPU_17268, STRPU_17270, STRPU_17197, STRPU_17190, STRPU_17165, STRPU_17177, STRPU_17176, STRPU_17164, STRPU_17163, STRPU_17178, STRPU_17162, STRPU_17179, STRPU_17180, STRPU_17161, STRPU_17395, STRPU_17405
OG0000999	AENJA_06760, AENJA_09403	STRPU_22531
OG0000999	AENJA_10712	STRPU_11511
OG0001000	AENJA_07118	STRPU_17978
OG0001001	AENJA_07866	STRPU_06920, STRPU_06897, STRPU_06919, STRPU_06896, STRPU_06918
OG0001002	AENJA_11066	STRPU_12183
OG0001002	AENJA_21965	STRPU_11724, STRPU_11725
OG0001003	AENJA_13424	STRPU_14729
OG0001004	AENJA_16016	STRPU_19334
OG0001005	AENJA_17128	STRPU_22006
OG0001006	AENJA_21663	STRPU_16623
OG0001006	AENJA_25248	STRPU_19160
OG0001007	AENJA_23659	STRPU_19408
OG0001008	AENJA_24757	STRPU_12298
OG0001009	AENJA_24783	STRPU_08468, STRPU_08469
OG0001015	AENJA_19717, AENJA_00951	STRPU_09285
OG0001016	AENJA_26608	STRPU_13418
OG0001016	AENJA_01521, AENJA_14403, AENJA_15956	STRPU_22033
OG0001018	AENJA_02393	STRPU_17343, STRPU_17363
OG0001018	AENJA_12182	STRPU_20600
OG0001019	AENJA_02456	STRPU_25464, STRPU_25463
OG0001019	AENJA_20626	STRPU_25574, STRPU_26008, STRPU_05263, STRPU_05248, STRPU_25311
OG0001021	AENJA_25578	STRPU_20988
OG0001022	AENJA_03120	STRPU_06174, STRPU_06175
OG0001023	AENJA_03151	STRPU_11672
OG0001024	AENJA_11445	STRPU_04414
OG0001025	AENJA_08654	STRPU_14539
OG0001025	AENJA_06896	STRPU_21609, STRPU_09303, STRPU_04391
OG0001025	AENJA_04375	STRPU_19213, STRPU_18041, STRPU_20431, STRPU_00421, STRPU_01593, STRPU_21334, STRPU_21880, STRPU_00887
OG0001026	AENJA_04437	STRPU_08439
OG0001027	AENJA_06667, AENJA_06665, AENJA_06666	STRPU_19955, STRPU_01186
OG0001028	AENJA_07594	STRPU_26808
OG0001029	AENJA_24200	STRPU_25961, STRPU_00221
OG0001029	AENJA_07743	STRPU_17667, STRPU_02254
OG0001030	AENJA_12462	STRPU_26818
OG0001031	AENJA_12602	STRPU_04858
OG0001032	AENJA_13410	STRPU_20417
OG0001033	AENJA_13779	STRPU_04287, STRPU_04317
OG0001034	AENJA_14415	STRPU_13818
OG0001036	AENJA_19830	STRPU_24843
OG0001037	AENJA_20909	STRPU_19516
OG0001038	AENJA_24181	STRPU_10125, STRPU_10052
OG0001039	AENJA_24765	STRPU_23336
OG0001041	AENJA_16900, AENJA_17398, AENJA_00205, AENJA_20089, AENJA_12433, AENJA_20073, AENJA_24468	STRPU_06950, STRPU_14271, STRPU_14287, STRPU_19893, STRPU_19668, STRPU_04593, STRPU_04594, STRPU_01444, STRPU_06953, STRPU_14282, STRPU_14265, STRPU_14264, STRPU_14262, STRPU_14283, STRPU_14266
OG0001042	AENJA_00375	STRPU_23315
OG0001043	AENJA_23325	STRPU_09363, STRPU_09362, STRPU_11696, STRPU_11695, STRPU_23786, STRPU_19166, STRPU_22973, STRPU_07405
OG0001043	AENJA_15521, AENJA_15522, AENJA_08980, AENJA_07494, AENJA_23732, AENJA_18677, AENJA_06222	STRPU_24680
OG0001043	AENJA_12177	STRPU_07642
OG0001043	AENJA_11468	STRPU_20567
OG0001043	AENJA_04098, AENJA_04100, AENJA_16380, AENJA_16720	STRPU_09859
OG0001044	AENJA_04229	STRPU_26930
OG0001044	AENJA_01430, AENJA_04864	STRPU_26500
OG0001045	AENJA_04878, AENJA_00728, AENJA_06741	STRPU_07680, STRPU_07695, STRPU_07678, STRPU_07655
OG0001046	AENJA_01047	STRPU_08450
OG0001047	AENJA_13898	STRPU_06132
OG0001048	AENJA_02250	STRPU_04789
OG0001048	AENJA_17677	STRPU_04416
OG0001049	AENJA_02745	STRPU_11147
OG0001049	AENJA_16062	STRPU_10627
OG0001050	AENJA_03323	STRPU_02998
OG0001052	AENJA_06392	STRPU_04346
OG0001053	AENJA_05825	STRPU_13953
OG0001053	AENJA_03704	STRPU_04183
OG0001054	AENJA_06350, AENJA_04202	STRPU_08413
OG0001055	AENJA_17939	STRPU_21516, STRPU_21517, STRPU_21518, STRPU_21520, STRPU_21519, STRPU_21521
OG0001056	AENJA_05377	STRPU_25561, STRPU_00830
OG0001057	AENJA_07435	STRPU_07713, STRPU_07716
OG0001058	AENJA_07821	STRPU_03447
OG0001059	AENJA_08095	STRPU_08067
OG0001060	AENJA_25129, AENJA_22672, AENJA_08454	STRPU_04997
OG0001061	AENJA_10234, AENJA_12054, AENJA_12047, AENJA_21829, AENJA_21830, AENJA_23517	STRPU_24093, STRPU_21586
OG0001062	AENJA_10657	STRPU_18503
OG0001063	AENJA_15475	STRPU_21392
OG0001063	AENJA_15321, AENJA_15322	STRPU_20790
OG0001064	AENJA_16034	STRPU_07076, STRPU_07075
OG0001065	AENJA_19195	STRPU_20677
OG0001065	AENJA_26769	STRPU_11722, STRPU_23422, STRPU_01015, STRPU_23423, STRPU_01014, STRPU_13778, STRPU_13777, STRPU_14362, STRPU_15249, STRPU_15191
OG0001067	AENJA_20835	STRPU_21138
OG0001068	AENJA_21475	STRPU_11367
OG0001072	AENJA_03396	STRPU_15409
OG0001072	AENJA_18929	STRPU_05942, STRPU_14672
OG0001073	AENJA_00575	STRPU_05291
OG0001075	AENJA_00807	STRPU_24305
OG0001077	AENJA_01679	STRPU_13910, STRPU_13926
OG0001077	AENJA_05855	STRPU_13772
OG0001078	AENJA_10264	STRPU_12443
OG0001079	AENJA_03947	STRPU_23714
OG0001080	AENJA_04073	STRPU_13224, STRPU_13236
OG0001080	AENJA_09896	STRPU_17890
OG0001081	AENJA_16503, AENJA_04238	STRPU_11527, STRPU_11523, STRPU_11522, STRPU_12200, STRPU_12201
OG0001082	AENJA_06872, AENJA_21482	STRPU_13255
OG0001082	AENJA_09332	STRPU_22896, STRPU_22911
OG0001083	AENJA_07171	STRPU_10283
OG0001084	AENJA_07749	STRPU_17793
OG0001085	AENJA_21401	STRPU_23261
OG0001086	AENJA_12710	STRPU_21213
OG0001087	AENJA_12759	STRPU_03199
OG0001088	AENJA_13196	STRPU_15408
OG0001088	AENJA_22489	STRPU_20851, STRPU_20888
OG0001089	AENJA_16474	STRPU_03381
OG0001091	AENJA_17138	STRPU_23757
OG0001092	AENJA_18221	STRPU_05313
OG0001093	AENJA_19251	STRPU_24029, STRPU_02634
OG0001094	AENJA_23025	STRPU_20715
OG0001095	AENJA_25247	STRPU_23398
OG0001101	AENJA_00373	STRPU_22666
OG0001102	AENJA_00718	STRPU_20723
OG0001102	AENJA_03278, AENJA_21711	STRPU_21599
OG0001103	AENJA_19577	STRPU_01055, STRPU_24250
OG0001103	AENJA_01387	STRPU_24820
OG0001104	AENJA_02199	STRPU_22549
OG0001105	AENJA_15729	STRPU_23184
OG0001105	AENJA_02419	STRPU_08648
OG0001105	AENJA_25097	STRPU_20538
OG0001106	AENJA_23681, AENJA_03788	STRPU_26780, STRPU_26785, STRPU_26795
OG0001107	AENJA_04030	STRPU_06343, STRPU_06297
OG0001108	AENJA_04372, AENJA_04373	STRPU_22947
OG0001109	AENJA_05558	STRPU_24971
OG0001110	AENJA_06070	STRPU_19561
OG0001111	AENJA_22327	STRPU_25873
OG0001111	AENJA_22201	STRPU_21368
OG0001111	AENJA_06275	STRPU_21367
OG0001111	AENJA_21728	STRPU_06851
OG0001112	AENJA_06304	STRPU_06366
OG0001113	AENJA_06313	STRPU_05723, STRPU_05716
OG0001113	AENJA_23050	STRPU_06421, STRPU_26700
OG0001115	AENJA_18602	STRPU_25027
OG0001115	AENJA_18256	STRPU_10401
OG0001115	AENJA_09261	STRPU_24915
OG0001116	AENJA_25869, AENJA_12085	STRPU_22022
OG0001117	AENJA_24744, AENJA_23285, AENJA_19626, AENJA_12822	STRPU_13251
OG0001118	AENJA_12960	STRPU_12815
OG0001119	AENJA_13579	STRPU_24854
OG0001120	AENJA_13747	STRPU_25447
OG0001121	AENJA_14865	STRPU_02318, STRPU_18135, STRPU_01756, STRPU_18048, STRPU_18136, STRPU_02317
OG0001122	AENJA_15150	STRPU_00958, STRPU_08863
OG0001123	AENJA_20117	STRPU_22432
OG0001123	AENJA_15687	STRPU_14651, STRPU_16654
OG0001124	AENJA_16308	STRPU_19131
OG0001126	AENJA_21731	STRPU_06496
OG0001126	AENJA_22248	STRPU_22287
OG0001127	AENJA_26609	STRPU_13636, STRPU_02427
OG0001128	AENJA_26741	STRPU_21281
OG0001129	AENJA_00009	STRPU_25428
OG0001129	AENJA_00007	STRPU_25608
OG0001130	AENJA_08024	STRPU_26872
OG0001130	AENJA_00712	STRPU_26378
OG0001130	AENJA_24701	STRPU_26876
OG0001131	AENJA_00720	STRPU_21509
OG0001132	AENJA_02927	STRPU_27222
OG0001133	AENJA_14482	STRPU_20402
OG0001133	AENJA_07797	STRPU_18983
OG0001134	AENJA_06301	STRPU_01420, STRPU_08748
OG0001135	AENJA_06307	STRPU_12730, STRPU_05675
OG0001136	AENJA_06348	STRPU_27024
OG0001137	AENJA_06755	STRPU_21237
OG0001138	AENJA_08339	STRPU_22267
OG0001139	AENJA_08828	STRPU_12820
OG0001140	AENJA_10711	STRPU_08005
OG0001141	AENJA_11192	STRPU_24321, STRPU_26335
OG0001142	AENJA_13577	STRPU_24402
OG0001143	AENJA_25253, AENJA_15506	STRPU_23389
OG0001144	AENJA_15840	STRPU_23771
OG0001146	AENJA_19404	STRPU_10664
OG0001148	AENJA_25511	STRPU_25456
OG0001149	AENJA_26319, AENJA_26318	STRPU_19355, STRPU_19354
OG0001155	AENJA_24946	STRPU_14984, STRPU_14953
OG0001156	AENJA_01685	STRPU_14120
OG0001157	AENJA_02080	STRPU_26232, STRPU_04350
OG0001158	AENJA_16983	STRPU_10745
OG0001159	AENJA_02590	STRPU_24359
OG0001160	AENJA_03496, AENJA_15940	STRPU_12451
OG0001161	AENJA_15958	STRPU_22036
OG0001162	AENJA_09881, AENJA_03826	STRPU_03142, STRPU_02971
OG0001163	AENJA_23044	STRPU_04187
OG0001164	AENJA_14441	STRPU_15250, STRPU_15192
OG0001165	AENJA_18566	STRPU_24458
OG0001165	AENJA_05192	STRPU_06392
OG0001166	AENJA_05454	STRPU_05433, STRPU_05428
OG0001167	AENJA_06024	STRPU_21389
OG0001168	AENJA_26059, AENJA_06080, AENJA_26060	STRPU_25599
OG0001169	AENJA_06689	STRPU_09862
OG0001170	AENJA_14574, AENJA_07116	STRPU_17744
OG0001171	AENJA_07498	STRPU_07714
OG0001172	AENJA_08737	STRPU_24079
OG0001172	AENJA_15031	STRPU_24935
OG0001173	AENJA_10142	STRPU_23770
OG0001173	AENJA_26334	STRPU_14225
OG0001173	AENJA_16896	STRPU_14224, STRPU_14231
OG0001174	AENJA_10268	STRPU_00196, STRPU_23083
OG0001175	AENJA_19603	STRPU_01697, STRPU_02668
OG0001175	AENJA_10616	STRPU_24557
OG0001176	AENJA_11857	STRPU_04761
OG0001177	AENJA_12717	STRPU_24518
OG0001177	AENJA_23960, AENJA_22118	STRPU_25236
OG0001178	AENJA_12752	STRPU_01155, STRPU_18301
OG0001178	AENJA_14989	STRPU_06875
OG0001179	AENJA_13625	STRPU_26217
OG0001179	AENJA_13628	STRPU_26015
OG0001179	AENJA_26058	STRPU_25325
OG0001180	AENJA_13732	STRPU_27263, STRPU_27280, STRPU_27282, STRPU_27267, STRPU_27266, STRPU_27281
OG0001181	AENJA_14047	STRPU_02570, STRPU_13125
OG0001182	AENJA_14313	STRPU_08804, STRPU_18187, STRPU_08660, STRPU_08805
OG0001183	AENJA_20906, AENJA_18317, AENJA_20566, AENJA_15024	STRPU_23983
OG0001184	AENJA_17799	STRPU_19999
OG0001184	AENJA_15086	STRPU_09552
OG0001185	AENJA_17542	STRPU_07407
OG0001186	AENJA_21307	STRPU_26002
OG0001186	AENJA_18825	STRPU_25391
OG0001187	AENJA_19216, AENJA_19215	STRPU_13244
OG0001188	AENJA_22812	STRPU_21827
OG0001189	AENJA_23358	STRPU_07209
OG0001190	AENJA_24531	STRPU_10662
OG0001196	AENJA_00058	STRPU_03085
OG0001197	AENJA_00493	STRPU_21581
OG0001198	AENJA_01200	STRPU_26825, STRPU_26828
OG0001198	AENJA_21857	STRPU_11529
OG0001199	AENJA_01327	STRPU_17588, STRPU_17562
OG0001199	AENJA_24392	STRPU_00161
OG0001200	AENJA_01547	STRPU_21074
OG0001201	AENJA_02210	STRPU_26014
OG0001202	AENJA_03117	STRPU_06078, STRPU_06878, STRPU_06879, STRPU_06880, STRPU_24577, STRPU_24578, STRPU_24580, STRPU_24592, STRPU_24581, STRPU_20672
OG0001203	AENJA_03685, AENJA_16123	STRPU_03219, STRPU_06188, STRPU_20473
OG0001204	AENJA_20148	STRPU_14562
OG0001205	AENJA_04101	STRPU_05411
OG0001205	AENJA_26398	STRPU_05175, STRPU_05096
OG0001207	AENJA_18056	STRPU_16506
OG0001207	AENJA_07276	STRPU_24022, STRPU_02640
OG0001208	AENJA_09031	STRPU_21909
OG0001209	AENJA_09041	STRPU_22073
OG0001210	AENJA_18956	STRPU_21013
OG0001210	AENJA_09591	STRPU_11288
OG0001211	AENJA_09699	STRPU_22086
OG0001212	AENJA_14546, AENJA_09958	STRPU_05194, STRPU_05195
OG0001213	AENJA_11717	STRPU_09878
OG0001213	AENJA_11254	STRPU_15274
OG0001214	AENJA_11388	STRPU_22695
OG0001215	AENJA_15953	STRPU_22254
OG0001216	AENJA_16979	STRPU_10937
OG0001217	AENJA_17612	STRPU_16981
OG0001218	AENJA_18179	STRPU_10657
OG0001219	AENJA_18562	STRPU_24669
OG0001220	AENJA_21603	STRPU_15587, STRPU_02219
OG0001220	AENJA_19416	STRPU_06468
OG0001221	AENJA_19765	STRPU_25669
OG0001223	AENJA_21588	STRPU_26010
OG0001224	AENJA_22625	STRPU_10670
OG0001225	AENJA_23700	STRPU_23772
OG0001229	AENJA_00014, AENJA_09976, AENJA_03354, AENJA_04743	STRPU_19320
OG0001229	AENJA_08431, AENJA_14356	STRPU_05188, STRPU_09849
OG0001229	AENJA_01479	STRPU_19505, STRPU_18445, STRPU_15193
OG0001229	AENJA_14357, AENJA_08430, AENJA_03884, AENJA_13546	STRPU_03505, STRPU_19143, STRPU_22237, STRPU_04129
OG0001230	AENJA_02568, AENJA_08528	STRPU_24478, STRPU_24480
OG0001231	AENJA_02177	STRPU_21203
OG0001232	AENJA_07338, AENJA_02228, AENJA_20090, AENJA_20091	STRPU_08583, STRPU_00299
OG0001233	AENJA_02446	STRPU_17062, STRPU_05868, STRPU_05206, STRPU_05204, STRPU_23981
OG0001237	AENJA_19599	STRPU_12648, STRPU_22266
OG0001238	AENJA_07960	STRPU_09768, STRPU_09725
OG0001238	AENJA_05667	STRPU_01032
OG0001239	AENJA_08544, AENJA_12406, AENJA_24743, AENJA_06569	STRPU_23628
OG0001240	AENJA_07030	STRPU_27058
OG0001241	AENJA_21346	STRPU_07496
OG0001241	AENJA_07588	STRPU_06648, STRPU_06647
OG0001242	AENJA_07671, AENJA_07672, AENJA_07670, AENJA_07673, AENJA_07669, AENJA_07675	STRPU_09071, STRPU_02047, STRPU_02048, STRPU_09072, STRPU_09244
OG0001243	AENJA_09040	STRPU_22072
OG0001245	AENJA_11242	STRPU_04810
OG0001246	AENJA_11976	STRPU_14009
OG0001247	AENJA_24053	STRPU_22721
OG0001248	AENJA_17279	STRPU_21972
OG0001249	AENJA_17683	STRPU_18988
OG0001250	AENJA_18393	STRPU_08807
OG0001251	AENJA_20006	STRPU_23397
OG0001252	AENJA_20096	STRPU_19076
OG0001253	AENJA_21103	STRPU_23835, STRPU_23873
OG0001254	AENJA_25593	STRPU_22240
OG0001261	AENJA_00856	STRPU_05296
OG0001263	AENJA_02283	STRPU_04426
OG0001263	AENJA_25444	STRPU_03468
OG0001264	AENJA_02714	STRPU_25388
OG0001265	AENJA_15579	STRPU_11382
OG0001266	AENJA_02853	STRPU_09623
OG0001266	AENJA_06321	STRPU_07064, STRPU_07068
OG0001267	AENJA_03493	STRPU_04944
OG0001267	AENJA_10310	STRPU_14642
OG0001268	AENJA_03712	STRPU_26888
OG0001270	AENJA_04208	STRPU_08488
OG0001270	AENJA_17726	STRPU_23322
OG0001270	AENJA_21003	STRPU_08385
OG0001271	AENJA_04651	STRPU_13643, STRPU_02421
OG0001273	AENJA_05090	STRPU_26636
OG0001274	AENJA_06074	STRPU_20009
OG0001275	AENJA_09059	STRPU_16983
OG0001276	AENJA_07718, AENJA_07717	STRPU_05244
OG0001277	AENJA_26086	STRPU_26595
OG0001277	AENJA_17983, AENJA_08016	STRPU_26591, STRPU_26592, STRPU_26593
OG0001278	AENJA_09367	STRPU_00086, STRPU_24452, STRPU_24453
OG0001279	AENJA_09382	STRPU_20599, STRPU_20598, STRPU_20627
OG0001280	AENJA_11194	STRPU_26559
OG0001281	AENJA_11305	STRPU_12491, STRPU_21186, STRPU_21018
OG0001282	AENJA_12223	STRPU_11958, STRPU_01619
OG0001284	AENJA_14056	STRPU_00110, STRPU_13473
OG0001284	AENJA_21135	STRPU_26961
OG0001285	AENJA_14208	STRPU_09952, STRPU_09975
OG0001286	AENJA_16309	STRPU_12903
OG0001287	AENJA_18219	STRPU_05909
OG0001288	AENJA_22039	STRPU_26804
OG0001289	AENJA_19878	STRPU_24491, STRPU_11656
OG0001290	AENJA_21150	STRPU_26728
OG0001291	AENJA_21434	STRPU_04348
OG0001292	AENJA_21781	STRPU_13209
OG0001293	AENJA_23236	STRPU_14547
OG0001294	AENJA_25092	STRPU_21633
OG0001295	AENJA_25589	STRPU_21991
OG0001296	AENJA_26215	STRPU_21312
OG0001300	AENJA_00411	STRPU_00543, STRPU_15986
OG0001301	AENJA_26701, AENJA_14132	STRPU_12070
OG0001302	AENJA_13024	STRPU_18961, STRPU_18975
OG0001302	AENJA_01840	STRPU_14524
OG0001303	AENJA_10030, AENJA_02307, AENJA_18292, AENJA_15069	STRPU_16572, STRPU_18203, STRPU_07723, STRPU_13844
OG0001304	AENJA_02458	STRPU_26082
OG0001305	AENJA_03926	STRPU_20309
OG0001306	AENJA_13028	STRPU_19063
OG0001306	AENJA_24214	STRPU_20137
OG0001308	AENJA_05647	STRPU_04711
OG0001309	AENJA_07716	STRPU_25014, STRPU_25016
OG0001310	AENJA_06272	STRPU_21314
OG0001310	AENJA_10879	STRPU_15962, STRPU_00518
OG0001311	AENJA_06702	STRPU_10949
OG0001311	AENJA_15801	STRPU_00838, STRPU_14082
OG0001313	AENJA_13129	STRPU_11221, STRPU_11258, STRPU_11259, STRPU_01542, STRPU_09416
OG0001314	AENJA_15162	STRPU_17673, STRPU_17675
OG0001314	AENJA_11562, AENJA_07754	STRPU_19730
OG0001315	AENJA_08369, AENJA_13343	STRPU_10273
OG0001315	AENJA_26453	STRPU_08079
OG0001316	AENJA_08714	STRPU_15726
OG0001317	AENJA_08900	STRPU_23522
OG0001317	AENJA_20026	STRPU_17298, STRPU_17302
OG0001318	AENJA_09435	STRPU_12148, STRPU_12116
OG0001319	AENJA_09605	STRPU_06818
OG0001320	AENJA_12368	STRPU_26137, STRPU_26135
OG0001320	AENJA_16608	STRPU_21063
OG0001321	AENJA_14609	STRPU_22556
OG0001322	AENJA_15110	STRPU_12583
OG0001322	AENJA_16813	STRPU_21322
OG0001323	AENJA_15789	STRPU_20541
OG0001324	AENJA_15995	STRPU_25173
OG0001325	AENJA_16492	STRPU_04898
OG0001326	AENJA_18964	STRPU_10219
OG0001327	AENJA_18352	STRPU_24460
OG0001327	AENJA_26627	STRPU_23965, STRPU_23941
OG0001328	AENJA_18594	STRPU_03483
OG0001329	AENJA_19033	STRPU_23801
OG0001330	AENJA_20881	STRPU_14416, STRPU_14419, STRPU_14445
OG0001333	AENJA_23772	STRPU_12708
OG0001334	AENJA_25606	STRPU_13976, STRPU_13982, STRPU_13981, STRPU_13978, STRPU_13975, STRPU_13986, STRPU_13497, STRPU_13221, STRPU_13233, STRPU_13498, STRPU_13501, STRPU_13983, STRPU_13232, STRPU_13219, STRPU_13988, STRPU_13984, STRPU_13974, STRPU_13502, STRPU_13496, STRPU_13234, STRPU_13222
OG0001339	AENJA_18051	STRPU_07160, STRPU_07161
OG0001344	AENJA_01361	STRPU_04822, STRPU_00738
OG0001345	AENJA_17713	STRPU_23708
OG0001348	AENJA_01884	STRPU_06494
OG0001349	AENJA_16365, AENJA_04454, AENJA_04452, AENJA_16650, AENJA_26153	STRPU_06149, STRPU_06147, STRPU_06382
OG0001349	AENJA_16987, AENJA_16986, AENJA_18181	STRPU_11314, STRPU_11296
OG0001351	AENJA_06682	STRPU_05959
OG0001352	AENJA_06720, AENJA_06721, AENJA_06723	STRPU_08735, STRPU_01435
OG0001353	AENJA_06742	STRPU_00577, STRPU_07545
OG0001354	AENJA_09573	STRPU_03356
OG0001354	AENJA_07753	STRPU_18322, STRPU_01125
OG0001355	AENJA_08188	STRPU_09877
OG0001356	AENJA_08269	STRPU_23614
OG0001357	AENJA_08567	STRPU_20969
OG0001358	AENJA_09138	STRPU_17593, STRPU_17592
OG0001359	AENJA_11211	STRPU_26859
OG0001360	AENJA_25001	STRPU_04824, STRPU_00740
OG0001360	AENJA_11441	STRPU_04909
OG0001361	AENJA_11584	STRPU_11678
OG0001362	AENJA_11906	STRPU_08359
OG0001363	AENJA_12332	STRPU_20296
OG0001365	AENJA_13131	STRPU_05636, STRPU_05575, STRPU_05635, STRPU_05634, STRPU_05574, STRPU_22631, STRPU_05633
OG0001366	AENJA_14917	STRPU_13885
OG0001367	AENJA_16641	STRPU_24795
OG0001368	AENJA_16737	STRPU_21464
OG0001369	AENJA_17277	STRPU_23738
OG0001370	AENJA_17284	STRPU_22194
OG0001371	AENJA_17844	STRPU_08143
OG0001371	AENJA_24112	STRPU_02082, STRPU_09113
OG0001372	AENJA_25899	STRPU_19138
OG0001372	AENJA_17922	STRPU_25409, STRPU_25404
OG0001373	AENJA_17959	STRPU_08670
OG0001374	AENJA_18703	STRPU_22804, STRPU_01963
OG0001375	AENJA_25362	STRPU_07312
OG0001375	AENJA_20082	STRPU_07355
OG0001376	AENJA_20854	STRPU_03703
OG0001377	AENJA_21043	STRPU_10185
OG0001378	AENJA_22766	STRPU_09539
OG0001379	AENJA_23248	STRPU_06776, STRPU_06758
OG0001380	AENJA_23604	STRPU_05457
OG0001381	AENJA_23800	STRPU_27173, STRPU_27171
OG0001382	AENJA_23994	STRPU_12913, STRPU_12914
OG0001382	AENJA_23995	STRPU_12915
OG0001383	AENJA_25087	STRPU_19391
OG0001384	AENJA_25726	STRPU_06439
OG0001386	AENJA_26718	STRPU_25053, STRPU_17223
OG0001394	AENJA_00558	STRPU_05211
OG0001395	AENJA_00590	STRPU_17938
OG0001396	AENJA_00954, AENJA_00955, AENJA_08736	STRPU_22421
OG0001397	AENJA_05269	STRPU_09545
OG0001397	AENJA_01101	STRPU_10313
OG0001398	AENJA_22956, AENJA_26825, AENJA_08355, AENJA_21022, AENJA_16268, AENJA_09931, AENJA_03237, AENJA_19325, AENJA_12622, AENJA_18995, AENJA_07161, AENJA_01337, AENJA_06194, AENJA_20766, AENJA_03767, AENJA_01339, AENJA_09353, AENJA_12621	STRPU_20006, STRPU_20005, STRPU_20002, STRPU_20003
OG0001399	AENJA_19357	STRPU_06787
OG0001399	AENJA_02205	STRPU_26081
OG0001400	AENJA_02507	STRPU_01874, STRPU_25189
OG0001401	AENJA_02695	STRPU_05958
OG0001401	AENJA_12112	STRPU_23021, STRPU_00894
OG0001402	AENJA_02809	STRPU_02223, STRPU_15580
OG0001403	AENJA_03318	STRPU_14874
OG0001403	AENJA_22706, AENJA_22705, AENJA_03342	STRPU_14258
OG0001404	AENJA_03877	STRPU_09258
OG0001404	AENJA_05828	STRPU_10986, STRPU_00324
OG0001405	AENJA_03978	STRPU_25512
OG0001405	AENJA_13814	STRPU_02778
OG0001406	AENJA_04091	STRPU_06123
OG0001408	AENJA_05533	STRPU_00756, STRPU_19811
OG0001409	AENJA_06247	STRPU_03382
OG0001410	AENJA_18215	STRPU_05515
OG0001410	AENJA_06436	STRPU_25411
OG0001411	AENJA_06963, AENJA_10958	STRPU_05251, STRPU_05267
OG0001412	AENJA_07170	STRPU_09369
OG0001413	AENJA_07474	STRPU_14983, STRPU_14952
OG0001413	AENJA_17343	STRPU_26501
OG0001414	AENJA_08160	STRPU_10366
OG0001415	AENJA_09149, AENJA_15367	STRPU_14239
OG0001415	AENJA_17665	STRPU_06370, STRPU_06372, STRPU_06371, STRPU_06373
OG0001417	AENJA_10714	STRPU_24125, STRPU_24112, STRPU_24123, STRPU_24122
OG0001417	AENJA_11502	STRPU_26260
OG0001418	AENJA_10983	STRPU_01132, STRPU_01131, STRPU_18315
OG0001419	AENJA_12607	STRPU_21660, STRPU_21725
OG0001420	AENJA_13248	STRPU_20535
OG0001421	AENJA_13339	STRPU_20976
OG0001422	AENJA_14173	STRPU_17021
OG0001423	AENJA_14934	STRPU_20339
OG0001424	AENJA_15682	STRPU_22200
OG0001424	AENJA_17237	STRPU_24308
OG0001425	AENJA_15774	STRPU_15993
OG0001426	AENJA_16043	STRPU_10439
OG0001427	AENJA_17543	STRPU_07408
OG0001428	AENJA_18858	STRPU_11278, STRPU_11240
OG0001429	AENJA_19059	STRPU_17524
OG0001430	AENJA_19108	STRPU_21288
OG0001431	AENJA_23459	STRPU_22263
OG0001432	AENJA_25391	STRPU_16417, STRPU_00133, STRPU_16416, STRPU_16413
OG0001433	AENJA_26002	STRPU_07230, STRPU_07255
OG0001439	AENJA_00145	STRPU_03366, STRPU_03358, STRPU_03361, STRPU_03367
OG0001440	AENJA_03160	STRPU_25215
OG0001440	AENJA_00153	STRPU_25888
OG0001441	AENJA_00362	STRPU_07157
OG0001442	AENJA_00506	STRPU_17892
OG0001443	AENJA_23205, AENJA_19926, AENJA_00906, AENJA_05307	STRPU_25600, STRPU_06800
OG0001443	AENJA_11153, AENJA_16133, AENJA_18397	STRPU_15378, STRPU_09017
OG0001445	AENJA_02385	STRPU_16668, STRPU_16697
OG0001446	AENJA_02687, AENJA_10576	STRPU_15539, STRPU_15538, STRPU_23259, STRPU_23309, STRPU_23307
