Orthogroup	AENJA_ok	BRAFL
OG0001914	AENJA_00249	bflo_23119
OG0001915	AENJA_00588	bflo_17895
OG0001916	AENJA_10036	bflo_10960, bflo_10963
OG0001916	AENJA_00736	bflo_10951
OG0001917	AENJA_01170	bflo_25567
OG0001918	AENJA_08485	bflo_18624
OG0001918	AENJA_16586	bflo_21566
OG0001919	AENJA_03566	bflo_08312
OG0001919	AENJA_02076	bflo_07415
OG0001920	AENJA_02163, AENJA_26833	bflo_25845
OG0001922	AENJA_22724, AENJA_22729	bflo_13532
OG0001922	AENJA_20427	bflo_21256
OG0001922	AENJA_04277, AENJA_03251, AENJA_04276	bflo_02333
OG0001923	AENJA_03271	bflo_25894
OG0001924	AENJA_19024, AENJA_05316	bflo_17181, bflo_22369, bflo_09622, bflo_24311, bflo_21543, bflo_00498, bflo_26015, bflo_07961, bflo_04263, bflo_15315
OG0001925	AENJA_04307	bflo_26468
OG0001926	AENJA_04624	bflo_26209
OG0001927	AENJA_23080, AENJA_23079, AENJA_04640	bflo_10105
OG0001928	AENJA_05549	bflo_01203
OG0001929	AENJA_05832	bflo_25055
OG0001929	AENJA_13809	bflo_04107
OG0001930	AENJA_06548	bflo_05664
OG0001931	AENJA_07029	bflo_03766
OG0001933	AENJA_07871	bflo_12762
OG0001934	AENJA_08721	bflo_23095
OG0001935	AENJA_16826	bflo_01494
OG0001935	AENJA_08803	bflo_22557
OG0001936	AENJA_09069	bflo_07010
OG0001937	AENJA_09118	bflo_11989, bflo_11991, bflo_11771, bflo_00912, bflo_04479, bflo_04481
OG0001938	AENJA_09456	bflo_09795
OG0001940	AENJA_10312	bflo_20907
OG0001941	AENJA_10713	bflo_02167
OG0001943	AENJA_12411	bflo_10186
OG0001944	AENJA_12452	bflo_23198
OG0001945	AENJA_12644, AENJA_24575	bflo_18022
OG0001946	AENJA_12969	bflo_08444
OG0001947	AENJA_13122	bflo_11420
OG0001948	AENJA_17928	bflo_11056
OG0001949	AENJA_14418	bflo_26707, bflo_03251
OG0001950	AENJA_14900	bflo_08380, bflo_26335
OG0001951	AENJA_15959	bflo_00274
OG0001952	AENJA_19250	bflo_06372
OG0001952	AENJA_16307	bflo_17534
OG0001953	AENJA_16686	bflo_22677
OG0001954	AENJA_16816, AENJA_25537	bflo_21007, bflo_07549
OG0001955	AENJA_17038	bflo_06165
OG0001956	AENJA_17146	bflo_06948
OG0001957	AENJA_17381	bflo_03877
OG0001958	AENJA_17819	bflo_01458
OG0001960	AENJA_18081	bflo_24060
OG0001961	AENJA_18261	bflo_02004
OG0001962	AENJA_18299	bflo_27208, bflo_17420
OG0001963	AENJA_18795	bflo_03061
OG0001964	AENJA_20596	bflo_21681, bflo_21674
OG0001965	AENJA_21031, AENJA_26304	bflo_23145
OG0001966	AENJA_21166	bflo_13716, bflo_26347, bflo_26346, bflo_26253
OG0001967	AENJA_22714	bflo_25323
OG0001968	AENJA_22770	bflo_10774, bflo_16081
OG0001969	AENJA_23560	bflo_00277
OG0001970	AENJA_24796	bflo_15659
OG0001971	AENJA_26115	bflo_06955
OG0001972	AENJA_26436	bflo_24069
OG0001985	AENJA_00265	bflo_20379
OG0001986	AENJA_24570, AENJA_22460, AENJA_09255, AENJA_24019, AENJA_05477, AENJA_23041, AENJA_00294, AENJA_05042, AENJA_06153, AENJA_00828, AENJA_18789, AENJA_09284, AENJA_21178, AENJA_22461, AENJA_25463, AENJA_00618, AENJA_22801, AENJA_10055, AENJA_26591, AENJA_23184, AENJA_19156, AENJA_04523, AENJA_03013, AENJA_12429, AENJA_25383, AENJA_20483, AENJA_01769, AENJA_17684	bflo_14597
OG0001987	AENJA_00303	bflo_20994
OG0001988	AENJA_00356	bflo_06652
OG0001989	AENJA_01331	bflo_08917
OG0001990	AENJA_09415	bflo_06410
OG0001990	AENJA_02634	bflo_06375
OG0001991	AENJA_04869	bflo_06525
OG0001992	AENJA_04726, AENJA_03071	bflo_11647
OG0001993	AENJA_03401	bflo_08762
OG0001994	AENJA_03433, AENJA_03430	bflo_19853
OG0001995	AENJA_22588, AENJA_10704, AENJA_10699, AENJA_11519, AENJA_03896, AENJA_22581, AENJA_04924	bflo_13547
OG0001996	AENJA_04084, AENJA_22457, AENJA_04070	bflo_17605
OG0001998	AENJA_04890	bflo_20085
OG0001999	AENJA_14288	bflo_23004
OG0001999	AENJA_06057	bflo_03052
OG0002000	AENJA_06674	bflo_26217
OG0002000	AENJA_09407	bflo_07336
OG0002001	AENJA_07130	bflo_00306
OG0002001	AENJA_13848	bflo_00287
OG0002002	AENJA_09337, AENJA_07305	bflo_18612
OG0002003	AENJA_07348, AENJA_16965	bflo_23282
OG0002005	AENJA_08069	bflo_09388
OG0002006	AENJA_08834	bflo_19600
OG0002007	AENJA_08990	bflo_08081, bflo_26871
OG0002009	AENJA_11028	bflo_06073
OG0002010	AENJA_11279	bflo_23377
OG0002011	AENJA_11419	bflo_13963
OG0002012	AENJA_11623	bflo_20691
OG0002013	AENJA_12704, AENJA_12703	bflo_12622, bflo_17120, bflo_00734, bflo_03858, bflo_00561, bflo_00614
OG0002014	AENJA_13118	bflo_10880
OG0002015	AENJA_13757	bflo_23014
OG0002016	AENJA_13775	bflo_26862, bflo_07636
OG0002017	AENJA_13858	bflo_24086
OG0002018	AENJA_13942	bflo_15044
OG0002020	AENJA_14430	bflo_09732
OG0002021	AENJA_14939	bflo_12908, bflo_12909, bflo_12532
OG0002022	AENJA_24175, AENJA_16609	bflo_16068, bflo_16757, bflo_15873
OG0002023	AENJA_16732	bflo_18908
OG0002024	AENJA_16927	bflo_16686
OG0002025	AENJA_16933	bflo_23452
OG0002026	AENJA_20637	bflo_14327
OG0002027	AENJA_17663	bflo_21258
OG0002028	AENJA_17773	bflo_19599
OG0002029	AENJA_23173	bflo_17549
OG0002030	AENJA_19423	bflo_06088
OG0002031	AENJA_20118	bflo_00323
OG0002032	AENJA_20630	bflo_06420
OG0002033	AENJA_21656	bflo_00286
OG0002034	AENJA_23670	bflo_12863
OG0002035	AENJA_24470	bflo_26309
OG0002036	AENJA_25210	bflo_21587
OG0002037	AENJA_25686	bflo_00183
OG0002038	AENJA_26727	bflo_16038
OG0002057	AENJA_00395	bflo_25207
OG0002059	AENJA_02772	bflo_15701
OG0002060	AENJA_02775	bflo_14027
OG0002061	AENJA_02978	bflo_10018
OG0002062	AENJA_03055	bflo_08319
OG0002063	AENJA_04991	bflo_03409
OG0002064	AENJA_05029	bflo_20424
OG0002065	AENJA_05196, AENJA_16274	bflo_12280
OG0002066	AENJA_05224	bflo_06745
OG0002067	AENJA_05900	bflo_23122
OG0002068	AENJA_06271	bflo_07817
OG0002069	AENJA_06511	bflo_01048
OG0002070	AENJA_07189	bflo_15708
OG0002071	AENJA_07375	bflo_20048
OG0002072	AENJA_08092	bflo_01076
OG0002072	AENJA_11520	bflo_23074
OG0002073	AENJA_08139	bflo_05725
OG0002074	AENJA_08254	bflo_10251
OG0002075	AENJA_08572	bflo_05797
OG0002076	AENJA_09702	bflo_00828
OG0002077	AENJA_09973	bflo_18499
OG0002079	AENJA_10742	bflo_15094
OG0002080	AENJA_12041	bflo_04015
OG0002082	AENJA_25928, AENJA_14517, AENJA_24908, AENJA_15169	bflo_13213, bflo_11122, bflo_12412
OG0002084	AENJA_17921, AENJA_14845, AENJA_17915, AENJA_25742	bflo_09360, bflo_09358, bflo_09359
OG0002085	AENJA_15120	bflo_27259, bflo_18980
OG0002086	AENJA_15234	bflo_05685
OG0002087	AENJA_23537, AENJA_15799	bflo_16653
OG0002088	AENJA_17306	bflo_09469
OG0002089	AENJA_20731	bflo_00585
OG0002090	AENJA_19678	bflo_23553
OG0002091	AENJA_20386	bflo_20388
OG0002093	AENJA_20905	bflo_09224
OG0002094	AENJA_21114, AENJA_21113	bflo_12213
OG0002095	AENJA_21472	bflo_14253
OG0002096	AENJA_21606	bflo_20516
OG0002097	AENJA_21956	bflo_21773
OG0002098	AENJA_22006	bflo_03340
OG0002099	AENJA_22526	bflo_19979
OG0002100	AENJA_22686	bflo_13948
OG0002101	AENJA_24473	bflo_25619
OG0002102	AENJA_24518	bflo_21300
OG0002103	AENJA_24883	bflo_22111, bflo_17829
OG0002104	AENJA_25109	bflo_12923
OG0002105	AENJA_25530	bflo_09948
OG0002106	AENJA_25552	bflo_05638
OG0002106	AENJA_25673	bflo_15862
OG0002107	AENJA_25817	bflo_10125
OG0002108	AENJA_26100	bflo_06308
OG0002122	AENJA_00125	bflo_14388
OG0002123	AENJA_00359	bflo_04954
OG0002124	AENJA_26779	bflo_10898, bflo_23415
OG0002125	AENJA_00917	bflo_23929
OG0002126	AENJA_01413, AENJA_01414, AENJA_01420, AENJA_13000, AENJA_00984	bflo_08489, bflo_09724
OG0002127	AENJA_01835	bflo_21887
OG0002128	AENJA_02011	bflo_21458
OG0002129	AENJA_02620	bflo_14321
OG0002130	AENJA_10894, AENJA_03472, AENJA_03474	bflo_24564
OG0002131	AENJA_03621	bflo_06125
OG0002132	AENJA_04050	bflo_19005, bflo_04898
OG0002134	AENJA_04817	bflo_13736
OG0002135	AENJA_04875	bflo_17481
OG0002136	AENJA_05339	bflo_09213
OG0002137	AENJA_15350	bflo_06584
OG0002137	AENJA_06237	bflo_24894
OG0002138	AENJA_06936	bflo_10523
OG0002139	AENJA_07352	bflo_16569
OG0002140	AENJA_07430	bflo_03866
OG0002141	AENJA_08191	bflo_14247
OG0002142	AENJA_09042	bflo_07803
OG0002143	AENJA_09301	bflo_03634
OG0002144	AENJA_10174	bflo_20180
OG0002145	AENJA_10358	bflo_10933
OG0002147	AENJA_10898	bflo_24379
OG0002148	AENJA_10936	bflo_14196
OG0002149	AENJA_11461	bflo_00548
OG0002150	AENJA_11466	bflo_07992
OG0002151	AENJA_11531, AENJA_11515	bflo_22969
OG0002152	AENJA_11762	bflo_06723
OG0002155	AENJA_13668	bflo_24404
OG0002155	AENJA_12189	bflo_11650
OG0002156	AENJA_12297	bflo_15422
OG0002157	AENJA_13751	bflo_23147
OG0002158	AENJA_12486	bflo_05978
OG0002159	AENJA_12736	bflo_09177, bflo_10589, bflo_05019, bflo_05018
OG0002160	AENJA_13922	bflo_22999
OG0002161	AENJA_14633	bflo_18627
OG0002162	AENJA_14940	bflo_15966
OG0002163	AENJA_15172, AENJA_15175	bflo_03622, bflo_03377, bflo_03386, bflo_03422, bflo_03773
OG0002164	AENJA_15939	bflo_25463, bflo_05864
OG0002165	AENJA_16068	bflo_13728
OG0002166	AENJA_16415	bflo_20020
OG0002167	AENJA_16467, AENJA_16533	bflo_00206
OG0002168	AENJA_16471	bflo_01491
OG0002168	AENJA_23270	bflo_26230
OG0002169	AENJA_17912	bflo_10054
OG0002170	AENJA_18094	bflo_20964
OG0002170	AENJA_23030	bflo_23066
OG0002171	AENJA_18243	bflo_12782
OG0002172	AENJA_18361	bflo_26705, bflo_03089
OG0002173	AENJA_18419	bflo_03271
OG0002174	AENJA_19972	bflo_22899
OG0002174	AENJA_18424	bflo_25806
OG0002176	AENJA_18732, AENJA_18733	bflo_09808
OG0002177	AENJA_18769	bflo_08056
OG0002178	AENJA_19691	bflo_23750, bflo_17618
OG0002179	AENJA_19816	bflo_09950
OG0002180	AENJA_20080	bflo_05495
OG0002182	AENJA_21407	bflo_11055
OG0002183	AENJA_21853	bflo_03053
OG0002184	AENJA_22069	bflo_25708, bflo_27502
OG0002185	AENJA_22305	bflo_12889
OG0002186	AENJA_22552	bflo_02321
OG0002187	AENJA_22617	bflo_15673
OG0002188	AENJA_22979	bflo_24734
OG0002189	AENJA_23289, AENJA_24476	bflo_25738
OG0002190	AENJA_23964	bflo_07986
OG0002191	AENJA_24425	bflo_02429
OG0002192	AENJA_24752	bflo_23318
OG0002193	AENJA_25895, AENJA_25894	bflo_05285
OG0002209	AENJA_00050	bflo_11017
OG0002210	AENJA_18505, AENJA_00350, AENJA_07596	bflo_19507, bflo_19529, bflo_19592, bflo_19526, bflo_16021, bflo_14932, bflo_15317, bflo_24102, bflo_09687, bflo_09490, bflo_08666
OG0002213	AENJA_00491	bflo_08585
OG0002215	AENJA_00509, AENJA_25091, AENJA_25090, AENJA_07685	bflo_13515
OG0002216	AENJA_06974, AENJA_00740, AENJA_06973	bflo_18862
OG0002217	AENJA_10139	bflo_16001
OG0002218	AENJA_01433	bflo_05105
OG0002220	AENJA_13042	bflo_11380
OG0002221	AENJA_01704	bflo_24458
OG0002222	AENJA_01746	bflo_24361
OG0002223	AENJA_01776, AENJA_26579, AENJA_25454, AENJA_26635	bflo_22378, bflo_03567
OG0002224	AENJA_02077	bflo_07288
OG0002225	AENJA_02179	bflo_09171
OG0002226	AENJA_02285	bflo_25646
OG0002227	AENJA_02304	bflo_08980
OG0002228	AENJA_02422	bflo_13849, bflo_23702
OG0002229	AENJA_02540	bflo_20886
OG0002231	AENJA_04090	bflo_22316
OG0002231	AENJA_03185	bflo_22314, bflo_22315
OG0002233	AENJA_04151	bflo_14649, bflo_11361, bflo_14273, bflo_14272, bflo_03863
OG0002234	AENJA_04207	bflo_07718, bflo_23277
OG0002235	AENJA_04311	bflo_10558, bflo_13241
OG0002236	AENJA_04718	bflo_00985, bflo_26611
OG0002238	AENJA_26044	bflo_18392, bflo_15938
OG0002238	AENJA_17042	bflo_06765
OG0002239	AENJA_05630	bflo_06586
OG0002240	AENJA_05936, AENJA_05935	bflo_24002
OG0002241	AENJA_06217	bflo_20706
OG0002243	AENJA_06283	bflo_08149
OG0002244	AENJA_11508	bflo_15224
OG0002245	AENJA_06958	bflo_01128
OG0002246	AENJA_07026	bflo_05448
OG0002248	AENJA_08886	bflo_07117
OG0002251	AENJA_09492	bflo_09054
OG0002252	AENJA_09873	bflo_22997
OG0002253	AENJA_10170	bflo_10171
OG0002254	AENJA_10285, AENJA_10284	bflo_09774
OG0002255	AENJA_11216	bflo_12727
OG0002256	AENJA_11307	bflo_10449
OG0002257	AENJA_23797	bflo_11090
OG0002258	AENJA_13193	bflo_20237
OG0002259	AENJA_13195	bflo_20110
OG0002260	AENJA_13335	bflo_19694
OG0002261	AENJA_13619	bflo_23458
OG0002262	AENJA_14021	bflo_19389
OG0002263	AENJA_14525	bflo_21631
OG0002264	AENJA_14565	bflo_17703
OG0002265	AENJA_14678	bflo_01211
OG0002266	AENJA_15317	bflo_23114
OG0002267	AENJA_15978	bflo_15780
OG0002268	AENJA_16347	bflo_19386
OG0002270	AENJA_17477	bflo_11641
OG0002271	AENJA_17870	bflo_14933
OG0002272	AENJA_18110	bflo_03132, bflo_06911
OG0002273	AENJA_18824	bflo_14219, bflo_15749, bflo_15920, bflo_22231, bflo_22996, bflo_27277, bflo_18301, bflo_05795, bflo_27299, bflo_18638, bflo_18784, bflo_05794, bflo_08456, bflo_18920, bflo_01417, bflo_17148, bflo_27190, bflo_11451, bflo_04303, bflo_27122, bflo_18643, bflo_21671, bflo_21659, bflo_16397, bflo_21356, bflo_11084, bflo_03075, bflo_18000, bflo_23002, bflo_20150, bflo_21130, bflo_02015, bflo_25122, bflo_17478
OG0002274	AENJA_19538	bflo_20803
OG0002275	AENJA_19831	bflo_02038
OG0002276	AENJA_19898	bflo_00224, bflo_26483, bflo_00626
OG0002277	AENJA_19978	bflo_11037
OG0002278	AENJA_20031	bflo_08399
OG0002279	AENJA_21727	bflo_22353
OG0002280	AENJA_22896	bflo_17412
OG0002281	AENJA_23222	bflo_09442
OG0002282	AENJA_23640	bflo_15825
OG0002283	AENJA_23706, AENJA_24995	bflo_07055
OG0002284	AENJA_23854	bflo_12122
OG0002285	AENJA_24807	bflo_09908
OG0002286	AENJA_24864	bflo_23617
OG0002288	AENJA_25474	bflo_07962
OG0002289	AENJA_26047	bflo_07698, bflo_21267
OG0002291	AENJA_26389	bflo_25807
OG0002310	AENJA_09000, AENJA_00492, AENJA_01848, AENJA_17863, AENJA_08227, AENJA_21744, AENJA_26119, AENJA_22622, AENJA_09526, AENJA_19534, AENJA_19537, AENJA_19539, AENJA_15355	bflo_20038
OG0002310	AENJA_07661, AENJA_20040	bflo_26807, bflo_22688
OG0002311	AENJA_01007, AENJA_00721	bflo_25501
OG0002312	AENJA_00869	bflo_10393
OG0002314	AENJA_01738	bflo_14181
OG0002315	AENJA_01741, AENJA_24886, AENJA_10485	bflo_25354
OG0002316	AENJA_01956	bflo_27221, bflo_17667, bflo_20730
OG0002317	AENJA_02641	bflo_03550
OG0002318	AENJA_02715, AENJA_16923, AENJA_16483	bflo_15753, bflo_04573, bflo_07141
OG0002319	AENJA_03189	bflo_21275
OG0002320	AENJA_03520	bflo_06974
OG0002321	AENJA_03802	bflo_09188
OG0002322	AENJA_04317, AENJA_19026	bflo_10791
OG0002322	AENJA_08237	bflo_22947
OG0002324	AENJA_19401, AENJA_05816	bflo_11385, bflo_16549, bflo_19395
OG0002326	AENJA_06618	bflo_12510
OG0002327	AENJA_22580	bflo_11578
OG0002328	AENJA_13021	bflo_25622
OG0002328	AENJA_16969	bflo_25620
OG0002329	AENJA_07016	bflo_12689
OG0002330	AENJA_07882	bflo_06994, bflo_21027, bflo_09828
OG0002331	AENJA_08499	bflo_13938
OG0002332	AENJA_09253	bflo_26840, bflo_06982
OG0002333	AENJA_09721	bflo_07164
OG0002334	AENJA_26330, AENJA_09745	bflo_00109
OG0002336	AENJA_10053	bflo_22402, bflo_21752
OG0002337	AENJA_10208	bflo_19851
OG0002338	AENJA_17364	bflo_00739
OG0002338	AENJA_17365	bflo_11776, bflo_00131, bflo_25512, bflo_26201
OG0002339	AENJA_13772	bflo_19830
OG0002340	AENJA_11499	bflo_12722
OG0002341	AENJA_11703	bflo_14641
OG0002342	AENJA_12561	bflo_01588
OG0002343	AENJA_12852	bflo_03003
OG0002344	AENJA_13012	bflo_05342
OG0002346	AENJA_13792	bflo_03740
OG0002347	AENJA_15109	bflo_08799
OG0002349	AENJA_16480	bflo_12631
OG0002349	AENJA_15652	bflo_22988
OG0002350	AENJA_16160	bflo_15844
OG0002351	AENJA_16334	bflo_06639, bflo_05571
OG0002352	AENJA_16506	bflo_12709
OG0002354	AENJA_18103	bflo_13214
OG0002354	AENJA_19512	bflo_13170
OG0002355	AENJA_18224	bflo_14385
OG0002357	AENJA_18771	bflo_08632
OG0002358	AENJA_19054	bflo_10333
OG0002360	AENJA_19252	bflo_02497
OG0002361	AENJA_19370	bflo_23630, bflo_04272, bflo_17174
OG0002362	AENJA_20934	bflo_03211
OG0002363	AENJA_21374	bflo_23777
OG0002364	AENJA_25896, AENJA_21537	bflo_12527, bflo_13359, bflo_13507, bflo_13815, bflo_05491, bflo_13395
OG0002366	AENJA_22329	bflo_12505
OG0002367	AENJA_22340	bflo_25184
OG0002367	AENJA_23782	bflo_06197
OG0002368	AENJA_22527	bflo_07364
OG0002369	AENJA_22567	bflo_17338
OG0002370	AENJA_22954	bflo_23279
OG0002371	AENJA_23878, AENJA_23873	bflo_22133, bflo_22130, bflo_04827, bflo_04271, bflo_00029
OG0002372	AENJA_25318	bflo_20060
OG0002373	AENJA_25475	bflo_07066
OG0002374	AENJA_25507	bflo_12674
OG0002375	AENJA_25871	bflo_06120, bflo_03734, bflo_21167
OG0002376	AENJA_25963	bflo_15696
OG0002378	AENJA_26694	bflo_10463
OG0002395	AENJA_01011	bflo_25550
OG0002396	AENJA_01548	bflo_15291
OG0002397	AENJA_08434	bflo_17486
OG0002398	AENJA_02292, AENJA_04636, AENJA_02050, AENJA_21990, AENJA_02984	bflo_14682
OG0002399	AENJA_02567	bflo_00974
OG0002400	AENJA_02731	bflo_11518
OG0002401	AENJA_13972, AENJA_06356, AENJA_02821	bflo_14859
OG0002403	AENJA_03266	bflo_22153
OG0002404	AENJA_03555	bflo_25216
OG0002405	AENJA_03569	bflo_14103
OG0002406	AENJA_04613	bflo_24870
OG0002407	AENJA_04703	bflo_06998
OG0002408	AENJA_04822	bflo_13189
OG0002409	AENJA_05961	bflo_11396
OG0002410	AENJA_07499	bflo_05594
OG0002411	AENJA_07684	bflo_08287
OG0002412	AENJA_07876	bflo_21931
OG0002413	AENJA_18117	bflo_25614
OG0002413	AENJA_07911	bflo_00931
OG0002414	AENJA_07916	bflo_01680
OG0002415	AENJA_08809, AENJA_08808	bflo_07511
OG0002419	AENJA_10609	bflo_13212
OG0002419	AENJA_24868	bflo_01335, bflo_15730, bflo_23511
OG0002420	AENJA_10932	bflo_10616
OG0002421	AENJA_11342	bflo_06231
OG0002421	AENJA_23395	bflo_12659
OG0002422	AENJA_11769	bflo_17604
OG0002423	AENJA_23143	bflo_04147
OG0002424	AENJA_12073	bflo_09230
OG0002425	AENJA_12278	bflo_00948, bflo_15829
OG0002426	AENJA_12348	bflo_22946
OG0002427	AENJA_12737	bflo_10456
OG0002428	AENJA_13302	bflo_00700
OG0002429	AENJA_13348	bflo_13260
OG0002431	AENJA_13672, AENJA_13666	bflo_24377
OG0002433	AENJA_14010	bflo_23332
OG0002434	AENJA_22387, AENJA_14358	bflo_19349
OG0002435	AENJA_14503	bflo_25999
OG0002436	AENJA_14734	bflo_20619
OG0002437	AENJA_15689	bflo_16671
OG0002438	AENJA_15802	bflo_18794
OG0002439	AENJA_16773	bflo_04094
OG0002440	AENJA_16803, AENJA_16802	bflo_21928
OG0002440	AENJA_22111, AENJA_22108, AENJA_22106, AENJA_22110	bflo_09595, bflo_09594
OG0002441	AENJA_17578	bflo_18128
OG0002444	AENJA_21660	bflo_12548
OG0002444	AENJA_19993	bflo_09696
OG0002445	AENJA_20517	bflo_18122
OG0002446	AENJA_21367	bflo_23291
OG0002447	AENJA_21647	bflo_14524
OG0002448	AENJA_23309	bflo_07090
OG0002449	AENJA_22488	bflo_15594
OG0002450	AENJA_22561	bflo_03594
OG0002451	AENJA_22783	bflo_11446
OG0002452	AENJA_22977	bflo_00746
OG0002453	AENJA_24398	bflo_12392
OG0002454	AENJA_24945	bflo_20017
OG0002455	AENJA_26439	bflo_24330
OG0002456	AENJA_26722	bflo_18853
OG0002476	AENJA_00015	bflo_16460
OG0002476	AENJA_24202	bflo_12860
OG0002477	AENJA_06431, AENJA_07761, AENJA_21896, AENJA_05874, AENJA_18348, AENJA_11115, AENJA_15793, AENJA_14803, AENJA_18742, AENJA_07728, AENJA_10591, AENJA_00103	bflo_10778
OG0002478	AENJA_00225	bflo_09371
OG0002479	AENJA_00227	bflo_20166
OG0002480	AENJA_00480	bflo_17881, bflo_17977, bflo_27229, bflo_02269
OG0002481	AENJA_00695	bflo_00653
OG0002482	AENJA_00860, AENJA_26704	bflo_20508
OG0002483	AENJA_00943	bflo_06074, bflo_23915, bflo_06686, bflo_06478, bflo_23802, bflo_18323, bflo_04589, bflo_06434, bflo_19429, bflo_00320, bflo_18065, bflo_08737, bflo_19427, bflo_10252, bflo_10676, bflo_05789, bflo_22893, bflo_22892, bflo_03770
OG0002484	AENJA_01091	bflo_08394
OG0002486	AENJA_22266	bflo_02598
OG0002487	AENJA_02170	bflo_18585
OG0002488	AENJA_07405, AENJA_04546, AENJA_02259	bflo_03358, bflo_05235
OG0002490	AENJA_06970, AENJA_02506	bflo_12104
OG0002492	AENJA_02686	bflo_21795
OG0002493	AENJA_21170	bflo_10824
OG0002494	AENJA_03043	bflo_13228
OG0002495	AENJA_03162	bflo_02452
OG0002496	AENJA_06671	bflo_09729
OG0002497	AENJA_04655	bflo_07342
OG0002498	AENJA_04706, AENJA_21666, AENJA_04708	bflo_24708, bflo_10800
OG0002499	AENJA_04717	bflo_25023, bflo_25020
OG0002500	AENJA_05082	bflo_20308
OG0002501	AENJA_05178	bflo_20143
OG0002502	AENJA_05628	bflo_25062
OG0002503	AENJA_06122	bflo_14806
OG0002504	AENJA_06491	bflo_20578
OG0002505	AENJA_07007	bflo_19740
OG0002506	AENJA_25915	bflo_15908, bflo_05827, bflo_06746
OG0002507	AENJA_20718	bflo_25600
OG0002508	AENJA_07478	bflo_20959
OG0002509	AENJA_07540	bflo_13462
OG0002510	AENJA_07822	bflo_21793
OG0002511	AENJA_08228	bflo_25280
OG0002512	AENJA_08398	bflo_14728
OG0002514	AENJA_09244	bflo_03471
OG0002515	AENJA_09299	bflo_03623
OG0002515	AENJA_10866	bflo_10395
OG0002516	AENJA_22367	bflo_09647
OG0002517	AENJA_09720	bflo_00396
OG0002518	AENJA_09754	bflo_24581
OG0002519	AENJA_10809	bflo_15025
OG0002520	AENJA_10489	bflo_07063
OG0002521	AENJA_11034, AENJA_15581, AENJA_11039, AENJA_10594, AENJA_11038, AENJA_11035	bflo_02383, bflo_02440, bflo_02799, bflo_02384, bflo_02798
OG0002523	AENJA_11036	bflo_03694
OG0002524	AENJA_11252	bflo_03870
OG0002525	AENJA_11314	bflo_13844
OG0002526	AENJA_11377	bflo_06290
OG0002527	AENJA_11560	bflo_15960
OG0002528	AENJA_11715	bflo_10783
OG0002529	AENJA_11778, AENJA_17626	bflo_21754
OG0002530	AENJA_12467	bflo_06442
OG0002531	AENJA_12613	bflo_23389
OG0002532	AENJA_13222	bflo_23293
OG0002533	AENJA_13514	bflo_20865
OG0002534	AENJA_13891	bflo_24432
OG0002535	AENJA_13909	bflo_08937
OG0002536	AENJA_13911	bflo_08807
OG0002538	AENJA_14879	bflo_18555
OG0002539	AENJA_15179	bflo_13364
OG0002540	AENJA_15563	bflo_01311
OG0002541	AENJA_22473	bflo_20916
OG0002541	AENJA_15867	bflo_20840
OG0002542	AENJA_15884	bflo_18845
OG0002543	AENJA_15970	bflo_20301
OG0002544	AENJA_17086	bflo_06219, bflo_18994, bflo_19202, bflo_27291, bflo_18993, bflo_27464, bflo_24518
OG0002545	AENJA_16977	bflo_11519, bflo_11987, bflo_11988
OG0002546	AENJA_17107	bflo_06426
OG0002547	AENJA_17597	bflo_04652, bflo_04971
OG0002548	AENJA_17766	bflo_23945
OG0002549	AENJA_17970	bflo_22197
OG0002550	AENJA_18609	bflo_08738
OG0002552	AENJA_18799	bflo_06677
OG0002553	AENJA_18919	bflo_08458
OG0002556	AENJA_21852	bflo_03204, bflo_03836
OG0002557	AENJA_22119	bflo_14058
OG0002558	AENJA_22200	bflo_14250
OG0002559	AENJA_23435	bflo_14842
OG0002560	AENJA_23661	bflo_15907
OG0002561	AENJA_23733	bflo_23744, bflo_23953
OG0002561	AENJA_26836	bflo_05234
OG0002562	AENJA_24354	bflo_25771
OG0002564	AENJA_24782	bflo_22944
OG0002565	AENJA_24939	bflo_10050, bflo_03463, bflo_03428
OG0002566	AENJA_25083	bflo_25702
OG0002567	AENJA_25883	bflo_14496
OG0002568	AENJA_25923	bflo_11043
OG0002569	AENJA_26162	bflo_15249
OG0002570	AENJA_26246	bflo_12783, bflo_05242
OG0002587	AENJA_00149	bflo_12820
OG0002589	AENJA_11808	bflo_19855
OG0002589	AENJA_00238	bflo_14445
OG0002590	AENJA_00515	bflo_12781
OG0002591	AENJA_00587, AENJA_05705, AENJA_06295, AENJA_10237, AENJA_19315	bflo_20093, bflo_15296
OG0002592	AENJA_00877	bflo_10812
OG0002593	AENJA_01089	bflo_23972
OG0002594	AENJA_08034	bflo_12802
OG0002595	AENJA_01480	bflo_22762
OG0002596	AENJA_04752, AENJA_10041, AENJA_02020, AENJA_01804	bflo_05220
