Orthogroup	AENJA_ok	HELIO_ok
OG0001659	AENJA_04668	HELIO_01989
OG0001660	AENJA_04731	HELIO_04664
OG0001661	AENJA_05905	HELIO_12135
OG0001661	AENJA_05238	HELIO_07195
OG0001662	AENJA_07124	HELIO_07941
OG0001662	AENJA_05672	HELIO_12598
OG0001663	AENJA_06086	HELIO_06205, HELIO_04184
OG0001664	AENJA_06183	HELIO_08200
OG0001665	AENJA_11003	HELIO_08876
OG0001665	AENJA_06300	HELIO_01144
OG0001666	AENJA_07102	HELIO_07524, HELIO_03742
OG0001667	AENJA_07191	HELIO_04686, HELIO_06712
OG0001668	AENJA_07885	HELIO_03082
OG0001670	AENJA_08987	HELIO_10177
OG0001670	AENJA_13957	HELIO_03065
OG0001671	AENJA_18353	HELIO_08248
OG0001671	AENJA_09175	HELIO_08266
OG0001672	AENJA_09939	HELIO_11405
OG0001673	AENJA_11329	HELIO_05452
OG0001675	AENJA_11671	HELIO_05454
OG0001676	AENJA_26746	HELIO_09572
OG0001676	AENJA_11724	HELIO_09106
OG0001677	AENJA_11807	HELIO_10400
OG0001678	AENJA_18698	HELIO_09807
OG0001678	AENJA_11849	HELIO_09288
OG0001679	AENJA_16799, AENJA_17425	HELIO_08774, HELIO_10789, HELIO_00740
OG0001680	AENJA_16822	HELIO_00317
OG0001681	AENJA_26431, AENJA_16861	HELIO_06634, HELIO_12298, HELIO_05401
OG0001683	AENJA_18304	HELIO_10892
OG0001684	AENJA_18312	HELIO_11576
OG0001685	AENJA_18914	HELIO_02127
OG0001687	AENJA_20311	HELIO_06212
OG0001688	AENJA_20867, AENJA_20868	HELIO_04799
OG0001689	AENJA_21847	HELIO_04701
OG0001690	AENJA_22959	HELIO_12652
OG0001691	AENJA_24035	HELIO_03141
OG0001692	AENJA_24257	HELIO_03302
OG0001703	AENJA_18887, AENJA_19782	HELIO_06858
OG0001703	AENJA_00606	HELIO_11018
OG0001704	AENJA_00857	HELIO_11078
OG0001706	AENJA_00912	HELIO_03225
OG0001707	AENJA_00981, AENJA_25581	HELIO_04517
OG0001708	AENJA_01039	HELIO_01586
OG0001710	AENJA_24366	HELIO_01243
OG0001711	AENJA_11819, AENJA_01555	HELIO_09636
OG0001712	AENJA_02081	HELIO_09358, HELIO_09359
OG0001714	AENJA_02224	HELIO_10062
OG0001714	AENJA_13337	HELIO_01478
OG0001715	AENJA_16266	HELIO_11827
OG0001716	AENJA_02720	HELIO_07127
OG0001718	AENJA_02907	HELIO_08374
OG0001719	AENJA_03256	HELIO_08265
OG0001719	AENJA_25838	HELIO_09477, HELIO_06146, HELIO_06608, HELIO_06011
OG0001720	AENJA_03434	HELIO_01666
OG0001721	AENJA_03497	HELIO_04710
OG0001722	AENJA_03878	HELIO_03016
OG0001723	AENJA_12578	HELIO_03904
OG0001724	AENJA_04715, AENJA_04714	HELIO_09512
OG0001725	AENJA_21341, AENJA_05653, AENJA_21489, AENJA_08894, AENJA_08893	HELIO_04079, HELIO_11065
OG0001726	AENJA_06017	HELIO_12477
OG0001726	AENJA_11860	HELIO_10937
OG0001727	AENJA_06020	HELIO_00379
OG0001728	AENJA_08879	HELIO_06859
OG0001728	AENJA_09822	HELIO_02961
OG0001729	AENJA_08928	HELIO_07800
OG0001730	AENJA_09007	HELIO_09660
OG0001731	AENJA_09521	HELIO_04109
OG0001732	AENJA_11224	HELIO_08312
OG0001733	AENJA_11585	HELIO_06708, HELIO_05078
OG0001734	AENJA_19799	HELIO_04822
OG0001735	AENJA_13640, AENJA_13638	HELIO_08576
OG0001736	AENJA_14070	HELIO_04175
OG0001738	AENJA_15108	HELIO_00898
OG0001739	AENJA_15111	HELIO_08138
OG0001740	AENJA_15168	HELIO_06383
OG0001741	AENJA_15790	HELIO_09141
OG0001742	AENJA_25787	HELIO_03873
OG0001742	AENJA_16071	HELIO_02031
OG0001743	AENJA_16159	HELIO_12557
OG0001744	AENJA_17309	HELIO_00852
OG0001746	AENJA_19060	HELIO_10565
OG0001747	AENJA_20575	HELIO_09412
OG0001749	AENJA_22441	HELIO_08042
OG0001750	AENJA_22826	HELIO_09724
OG0001751	AENJA_23225	HELIO_11274
OG0001752	AENJA_23699	HELIO_07873
OG0001754	AENJA_24677	HELIO_12416
OG0001755	AENJA_24912	HELIO_08464
OG0001756	AENJA_25749	HELIO_00970
OG0001756	AENJA_25480	HELIO_03773
OG0001757	AENJA_25965	HELIO_06531
OG0001768	AENJA_26065	HELIO_00339
OG0001769	AENJA_00392	HELIO_00478
OG0001769	AENJA_14833	HELIO_05705
OG0001770	AENJA_00514	HELIO_10082
OG0001772	AENJA_00723	HELIO_01523
OG0001774	AENJA_01099	HELIO_11501
OG0001774	AENJA_09499	HELIO_04350
OG0001775	AENJA_01192	HELIO_07189
OG0001776	AENJA_01582	HELIO_07496
OG0001777	AENJA_06312	HELIO_09390
OG0001777	AENJA_26326	HELIO_04368
OG0001777	AENJA_02190	HELIO_00426
OG0001778	AENJA_03170	HELIO_09235, HELIO_06485
OG0001779	AENJA_13620	HELIO_06492
OG0001779	AENJA_05068, AENJA_03226	HELIO_05156
OG0001780	AENJA_03267	HELIO_10081
OG0001781	AENJA_25405	HELIO_09978
OG0001781	AENJA_03406	HELIO_01738
OG0001782	AENJA_04195	HELIO_11232
OG0001782	AENJA_22157	HELIO_12571
OG0001783	AENJA_04445	HELIO_02058
OG0001785	AENJA_04786	HELIO_10072
OG0001786	AENJA_15473	HELIO_06139
OG0001786	AENJA_11303, AENJA_15773, AENJA_09559, AENJA_05017	HELIO_11267
OG0001787	AENJA_05662	HELIO_11607
OG0001789	AENJA_06214	HELIO_10048, HELIO_10049
OG0001790	AENJA_17848, AENJA_24055, AENJA_11320	HELIO_00309
OG0001790	AENJA_06251	HELIO_10737
OG0001792	AENJA_06373	HELIO_03262
OG0001793	AENJA_07131	HELIO_05244
OG0001794	AENJA_07515, AENJA_16390	HELIO_08343, HELIO_00138
OG0001796	AENJA_24046, AENJA_08003	HELIO_04269
OG0001797	AENJA_08186	HELIO_04449, HELIO_00752
OG0001798	AENJA_08367	HELIO_12260
OG0001798	AENJA_24416	HELIO_02273
OG0001799	AENJA_08605	HELIO_09682
OG0001800	AENJA_09181	HELIO_04276
OG0001801	AENJA_09455	HELIO_02228
OG0001802	AENJA_09560, AENJA_23064	HELIO_06473
OG0001803	AENJA_09994	HELIO_00855
OG0001804	AENJA_10202	HELIO_02895
OG0001805	AENJA_10542	HELIO_06016
OG0001806	AENJA_10903	HELIO_02144
OG0001807	AENJA_12201	HELIO_02837
OG0001808	AENJA_13026	HELIO_02461
OG0001809	AENJA_13412	HELIO_10155
OG0001810	AENJA_13786	HELIO_10709
OG0001812	AENJA_14467, AENJA_14466, AENJA_14468	HELIO_02079, HELIO_09113
OG0001813	AENJA_14824	HELIO_07910, HELIO_03145
OG0001814	AENJA_26556	HELIO_03706
OG0001815	AENJA_15476	HELIO_00089
OG0001816	AENJA_15931	HELIO_05248
OG0001818	AENJA_18459	HELIO_10184
OG0001819	AENJA_19342	HELIO_03116
OG0001820	AENJA_19468, AENJA_19465, AENJA_19466	HELIO_08557, HELIO_09627
OG0001821	AENJA_21035	HELIO_08607
OG0001822	AENJA_21678	HELIO_05027
OG0001823	AENJA_22880	HELIO_12209
OG0001824	AENJA_22935	HELIO_03287
OG0001825	AENJA_23001	HELIO_02386
OG0001826	AENJA_23249	HELIO_08793
OG0001827	AENJA_23535	HELIO_08093
OG0001828	AENJA_23757	HELIO_08349
OG0001829	AENJA_24206	HELIO_08800
OG0001830	AENJA_25556	HELIO_10008
OG0001831	AENJA_25733	HELIO_06925
OG0001846	AENJA_23250, AENJA_00173	HELIO_07000
OG0001848	AENJA_12672	HELIO_08439
OG0001848	AENJA_19651	HELIO_01077
OG0001849	AENJA_00715	HELIO_12087
OG0001851	AENJA_18108	HELIO_10531
OG0001852	AENJA_01522, AENJA_13282, AENJA_18334	HELIO_00847
OG0001853	AENJA_03214	HELIO_01954
OG0001853	AENJA_13354	HELIO_07750
OG0001854	AENJA_20502, AENJA_08051	HELIO_02443
OG0001856	AENJA_04493	HELIO_11776
OG0001857	AENJA_04553	HELIO_11313
OG0001858	AENJA_04702	HELIO_10444
OG0001859	AENJA_08247	HELIO_00529
OG0001860	AENJA_05152	HELIO_02411
OG0001861	AENJA_25398, AENJA_11706, AENJA_05340	HELIO_11038
OG0001862	AENJA_06207	HELIO_03770
OG0001863	AENJA_14971	HELIO_05463
OG0001863	AENJA_06983	HELIO_10538
OG0001864	AENJA_07207	HELIO_11876
OG0001865	AENJA_07271	HELIO_11843
OG0001867	AENJA_07397	HELIO_02515
OG0001868	AENJA_07733	HELIO_06158
OG0001869	AENJA_07813	HELIO_04326
OG0001870	AENJA_07921	HELIO_11367
OG0001871	AENJA_07935, AENJA_18281	HELIO_03804
OG0001872	AENJA_08322	HELIO_12105
OG0001873	AENJA_24095	HELIO_07677, HELIO_06086
OG0001874	AENJA_08461	HELIO_01670
OG0001875	AENJA_09123	HELIO_10950
OG0001876	AENJA_09312	HELIO_04432, HELIO_01518
OG0001877	AENJA_09356	HELIO_09122
OG0001878	AENJA_09652	HELIO_05924
OG0001881	AENJA_11391	HELIO_11210
OG0001883	AENJA_14004	HELIO_04758
OG0001884	AENJA_14156	HELIO_09046
OG0001886	AENJA_14779	HELIO_07679
OG0001887	AENJA_15098	HELIO_12128
OG0001889	AENJA_16220	HELIO_09642
OG0001890	AENJA_16222	HELIO_02855
OG0001892	AENJA_17692	HELIO_06517
OG0001893	AENJA_19715	HELIO_11263
OG0001894	AENJA_21040	HELIO_04194
OG0001895	AENJA_22777	HELIO_02660
OG0001896	AENJA_22934	HELIO_02398, HELIO_02399
OG0001897	AENJA_24823	HELIO_10470, HELIO_10469
OG0001898	AENJA_25485	HELIO_04077, HELIO_12763
OG0001899	AENJA_25912	HELIO_05952
OG0001913	AENJA_00224	HELIO_10845
OG0001914	AENJA_20686	HELIO_12364
OG0001914	AENJA_00249	HELIO_08172
OG0001915	AENJA_00588	HELIO_02308
OG0001916	AENJA_00736	HELIO_08357
OG0001917	AENJA_01170	HELIO_00213
OG0001918	AENJA_08485	HELIO_07821
OG0001919	AENJA_02076	HELIO_06163
OG0001920	AENJA_02163, AENJA_26833	HELIO_09697
OG0001921	AENJA_02808, AENJA_04886	HELIO_01016
OG0001922	AENJA_04277, AENJA_03251, AENJA_04276	HELIO_03786
OG0001923	AENJA_03271	HELIO_01788
OG0001925	AENJA_04307	HELIO_10825
OG0001926	AENJA_04624	HELIO_02998
OG0001927	AENJA_23080, AENJA_23079, AENJA_04640	HELIO_04718
OG0001928	AENJA_05549	HELIO_00908
OG0001929	AENJA_05832	HELIO_05265
OG0001930	AENJA_06548	HELIO_07719
OG0001931	AENJA_07029	HELIO_10060
OG0001932	AENJA_07865	HELIO_03170
OG0001933	AENJA_07871	HELIO_09564
OG0001934	AENJA_08721	HELIO_02521
OG0001935	AENJA_16826	HELIO_05458
OG0001935	AENJA_08803	HELIO_02583
OG0001936	AENJA_09069	HELIO_10872
OG0001937	AENJA_09118	HELIO_04900, HELIO_06992
OG0001938	AENJA_09456	HELIO_06716, HELIO_04080, HELIO_02478, HELIO_04081, HELIO_02479
OG0001940	AENJA_10312	HELIO_03882
OG0001941	AENJA_10713	HELIO_08395
OG0001943	AENJA_12411	HELIO_10645
OG0001944	AENJA_12452	HELIO_01215, HELIO_01216, HELIO_01217, HELIO_01218
OG0001945	AENJA_12644, AENJA_24575	HELIO_03288
OG0001946	AENJA_12969	HELIO_08201
OG0001947	AENJA_13122	HELIO_03774
OG0001948	AENJA_17928	HELIO_09808
OG0001949	AENJA_14418	HELIO_12106
OG0001950	AENJA_14901	HELIO_09752
OG0001951	AENJA_15959	HELIO_04565
OG0001952	AENJA_19250	HELIO_06639
OG0001952	AENJA_16307	HELIO_02821
OG0001953	AENJA_16686	HELIO_05793
OG0001954	AENJA_16816, AENJA_25537	HELIO_06220
OG0001956	AENJA_17146	HELIO_08427
OG0001957	AENJA_17381	HELIO_11767
OG0001958	AENJA_17819	HELIO_07906
OG0001959	AENJA_18014	HELIO_08251, HELIO_08252
OG0001960	AENJA_18081	HELIO_12360
OG0001961	AENJA_18261	HELIO_03253
OG0001962	AENJA_18299	HELIO_05917
OG0001963	AENJA_18795	HELIO_02883
OG0001964	AENJA_20596	HELIO_02293
OG0001965	AENJA_21031, AENJA_26304	HELIO_01378
OG0001966	AENJA_21166	HELIO_12247, HELIO_05868
OG0001967	AENJA_22714	HELIO_10256
OG0001968	AENJA_22770	HELIO_11042, HELIO_10670
OG0001970	AENJA_24796	HELIO_11641
OG0001971	AENJA_26115	HELIO_09862
OG0001972	AENJA_26436	HELIO_04798
OG0001985	AENJA_00265	HELIO_03642
OG0001986	AENJA_24570, AENJA_22460, AENJA_09255, AENJA_24019, AENJA_05477, AENJA_23041, AENJA_00294, AENJA_05042, AENJA_06153, AENJA_00828, AENJA_18789, AENJA_09284, AENJA_21178, AENJA_22461, AENJA_25463, AENJA_00618, AENJA_22801, AENJA_10055, AENJA_26591, AENJA_23184, AENJA_19156, AENJA_04523, AENJA_03013, AENJA_12429, AENJA_25383, AENJA_20483, AENJA_01769, AENJA_17684	HELIO_07313
OG0001987	AENJA_00303	HELIO_11331, HELIO_11332
OG0001988	AENJA_00356	HELIO_07776
OG0001989	AENJA_01331	HELIO_03695
OG0001990	AENJA_09415	HELIO_00537
OG0001990	AENJA_02634	HELIO_04294
OG0001991	AENJA_22287	HELIO_03684
OG0001992	AENJA_04726, AENJA_03071	HELIO_10036
OG0001993	AENJA_03401	HELIO_10948
OG0001994	AENJA_03430	HELIO_02654, HELIO_02655
OG0001995	AENJA_22581, AENJA_04924	HELIO_06178
OG0001996	AENJA_04084, AENJA_22457, AENJA_04070	HELIO_03603
OG0001997	AENJA_08405	HELIO_06947
OG0001998	AENJA_04890	HELIO_01282
OG0001999	AENJA_14288	HELIO_09986
OG0001999	AENJA_06057	HELIO_06267
OG0002000	AENJA_06674	HELIO_05949
OG0002000	AENJA_09407	HELIO_07944
OG0002001	AENJA_07130	HELIO_11853
OG0002001	AENJA_13848	HELIO_12151
OG0002002	AENJA_09337	HELIO_00088
OG0002002	AENJA_07305	HELIO_11800
OG0002003	AENJA_16965	HELIO_03803
OG0002005	AENJA_08069	HELIO_12220
OG0002006	AENJA_08834	HELIO_12425, HELIO_07537
OG0002007	AENJA_08990	HELIO_10090
OG0002008	AENJA_09596	HELIO_10242, HELIO_04821
OG0002009	AENJA_11028	HELIO_12665
OG0002010	AENJA_11279	HELIO_12490
OG0002011	AENJA_11419	HELIO_09289
OG0002012	AENJA_11623	HELIO_08085
OG0002013	AENJA_12704, AENJA_12703	HELIO_06898
OG0002014	AENJA_13118	HELIO_10467
OG0002015	AENJA_13757	HELIO_05227
OG0002016	AENJA_13775	HELIO_11944
OG0002017	AENJA_13858	HELIO_02990
OG0002018	AENJA_13942	HELIO_08541
OG0002019	AENJA_14020	HELIO_02028, HELIO_02029
OG0002020	AENJA_14430	HELIO_12230
OG0002021	AENJA_14939	HELIO_05311
OG0002022	AENJA_24175, AENJA_16609	HELIO_04450, HELIO_11525, HELIO_03064
OG0002023	AENJA_16732	HELIO_02236
OG0002024	AENJA_16927	HELIO_08970, HELIO_08969
OG0002025	AENJA_16933	HELIO_05658
OG0002026	AENJA_17399	HELIO_08421
OG0002026	AENJA_20637	HELIO_11050
OG0002027	AENJA_17663	HELIO_00634
OG0002028	AENJA_17773	HELIO_04604
OG0002029	AENJA_23173	HELIO_05876
OG0002030	AENJA_19423	HELIO_11005
OG0002031	AENJA_20118	HELIO_07245
OG0002032	AENJA_20630	HELIO_01093
OG0002033	AENJA_21656	HELIO_00178
OG0002034	AENJA_23670	HELIO_05204
OG0002035	AENJA_24470	HELIO_03679
OG0002036	AENJA_25210	HELIO_01904
OG0002037	AENJA_25686	HELIO_11181
OG0002038	AENJA_26727	HELIO_01720
OG0002057	AENJA_00395	HELIO_10449
OG0002058	AENJA_14587, AENJA_01300	HELIO_06156, HELIO_05493
OG0002059	AENJA_02772	HELIO_03914
OG0002060	AENJA_02775	HELIO_06438
OG0002061	AENJA_02978	HELIO_12011
OG0002062	AENJA_03055	HELIO_06049
OG0002063	AENJA_04991	HELIO_07475
OG0002064	AENJA_05029	HELIO_04147
OG0002066	AENJA_05224	HELIO_08306
OG0002067	AENJA_05900	HELIO_05446
OG0002068	AENJA_06271	HELIO_11283
OG0002069	AENJA_06511	HELIO_09988
OG0002070	AENJA_07189	HELIO_01660
OG0002071	AENJA_07375	HELIO_02816
OG0002072	AENJA_13616	HELIO_09788
OG0002072	AENJA_08092	HELIO_02289
OG0002073	AENJA_08139	HELIO_09897
OG0002075	AENJA_21289	HELIO_08453
OG0002076	AENJA_09702	HELIO_08411
OG0002077	AENJA_09973	HELIO_03623
OG0002078	AENJA_10297	HELIO_07802
OG0002079	AENJA_19098	HELIO_03430, HELIO_08843
OG0002080	AENJA_12041	HELIO_05901
OG0002081	AENJA_12147	HELIO_08257
OG0002083	AENJA_14687	HELIO_07302, HELIO_07296
OG0002084	AENJA_17915, AENJA_25742	HELIO_09343
OG0002087	AENJA_23537, AENJA_15799	HELIO_10536, HELIO_09035
OG0002090	AENJA_19678	HELIO_05584
OG0002091	AENJA_20386	HELIO_01447
OG0002094	AENJA_21114	HELIO_05259, HELIO_04476
OG0002095	AENJA_21472	HELIO_04059, HELIO_00799
OG0002096	AENJA_21606	HELIO_10504
OG0002097	AENJA_21956	HELIO_00551
OG0002098	AENJA_22006	HELIO_10191
OG0002099	AENJA_22526	HELIO_12497
OG0002100	AENJA_22686	HELIO_04218, HELIO_04121, HELIO_01009
OG0002101	AENJA_24473	HELIO_03548
OG0002102	AENJA_24518	HELIO_06446
OG0002103	AENJA_24883	HELIO_08047
OG0002104	AENJA_25109	HELIO_10363
OG0002105	AENJA_25530	HELIO_06912
OG0002106	AENJA_25673	HELIO_06196
OG0002107	AENJA_25817	HELIO_03046
OG0002108	AENJA_26100	HELIO_01842
OG0002122	AENJA_00126	HELIO_06970
OG0002123	AENJA_00359	HELIO_11783
OG0002125	AENJA_00917	HELIO_03401
OG0002126	AENJA_01413, AENJA_01414, AENJA_01420	HELIO_00890
OG0002126	AENJA_00984	HELIO_02634
OG0002127	AENJA_01835	HELIO_05095
OG0002127	AENJA_07864	HELIO_08943
OG0002128	AENJA_02011	HELIO_09146, HELIO_11211
OG0002129	AENJA_02620	HELIO_00729
OG0002130	AENJA_10894, AENJA_03472, AENJA_03474	HELIO_11140
OG0002131	AENJA_03621	HELIO_00247
OG0002134	AENJA_04817	HELIO_10778
OG0002135	AENJA_04875	HELIO_00424
OG0002136	AENJA_05339	HELIO_10407
OG0002137	AENJA_15350	HELIO_05362
OG0002137	AENJA_06237	HELIO_11805
OG0002138	AENJA_06936	HELIO_10372
OG0002139	AENJA_07352	HELIO_07955
OG0002140	AENJA_07430	HELIO_02132
OG0002141	AENJA_08191	HELIO_11644
OG0002142	AENJA_09042	HELIO_07986
OG0002143	AENJA_09302	HELIO_09585
OG0002144	AENJA_10174	HELIO_01280
OG0002145	AENJA_10358	HELIO_04062
OG0002146	AENJA_10360	HELIO_02638
OG0002147	AENJA_10898	HELIO_06765
OG0002148	AENJA_10936	HELIO_04883
OG0002148	AENJA_17931	HELIO_06974
OG0002149	AENJA_11461	HELIO_11475
OG0002150	AENJA_11466	HELIO_11814
OG0002151	AENJA_11515	HELIO_01394
OG0002152	AENJA_11762	HELIO_07905
OG0002154	AENJA_12077	HELIO_11807
OG0002155	AENJA_13668	HELIO_05579
OG0002155	AENJA_12189	HELIO_08300
OG0002156	AENJA_12297	HELIO_03634
OG0002157	AENJA_13751	HELIO_07597
OG0002159	AENJA_12736	HELIO_09826
OG0002160	AENJA_13922	HELIO_00185
OG0002161	AENJA_14633	HELIO_10151
OG0002163	AENJA_15175	HELIO_08396
OG0002164	AENJA_15939	HELIO_10824
OG0002165	AENJA_16068	HELIO_11027
OG0002166	AENJA_16415	HELIO_08775
OG0002167	AENJA_16467, AENJA_16533	HELIO_02415
OG0002168	AENJA_16471	HELIO_07698
OG0002168	AENJA_23270	HELIO_12373
OG0002169	AENJA_17912	HELIO_05746, HELIO_06281
OG0002170	AENJA_18094	HELIO_04325
OG0002170	AENJA_23030	HELIO_08216
OG0002171	AENJA_18243	HELIO_11666
OG0002172	AENJA_18361	HELIO_02383
OG0002173	AENJA_18419	HELIO_10127
OG0002174	AENJA_19972	HELIO_05516, HELIO_07239
OG0002174	AENJA_18424	HELIO_07488
OG0002175	AENJA_18688	HELIO_07325
OG0002177	AENJA_18769	HELIO_06435
OG0002178	AENJA_19691	HELIO_00881
OG0002179	AENJA_19816	HELIO_11957
OG0002180	AENJA_20080	HELIO_11298
OG0002182	AENJA_21407	HELIO_07381
OG0002183	AENJA_21853	HELIO_12448
OG0002184	AENJA_22069	HELIO_03187, HELIO_03186
OG0002185	AENJA_22305	HELIO_02280
OG0002186	AENJA_22552	HELIO_08791
OG0002187	AENJA_22617	HELIO_06883
OG0002188	AENJA_22979	HELIO_11286
OG0002189	AENJA_23289	HELIO_09345
OG0002190	AENJA_23964	HELIO_11217
OG0002191	AENJA_24425	HELIO_05501
OG0002192	AENJA_24752	HELIO_10287
OG0002193	AENJA_25895	HELIO_11239
OG0002209	AENJA_00050	HELIO_00063
OG0002211	AENJA_00456	HELIO_10863, HELIO_07293
OG0002212	AENJA_25018	HELIO_05893
OG0002213	AENJA_00491	HELIO_09582
OG0002216	AENJA_06974, AENJA_00740, AENJA_06973	HELIO_08118
OG0002217	AENJA_10139	HELIO_07595
OG0002218	AENJA_01433	HELIO_08235
OG0002219	AENJA_13723, AENJA_01623	HELIO_03142
OG0002220	AENJA_13042	HELIO_07837
OG0002221	AENJA_01704	HELIO_00629
OG0002222	AENJA_01746	HELIO_01086
OG0002223	AENJA_01776, AENJA_26579, AENJA_25454	HELIO_11846
OG0002223	AENJA_26635	HELIO_09083
OG0002224	AENJA_02077	HELIO_08402
OG0002225	AENJA_02179	HELIO_05714
OG0002226	AENJA_02285	HELIO_03074
OG0002227	AENJA_02304	HELIO_01271
OG0002228	AENJA_02422	HELIO_10818
OG0002229	AENJA_02540	HELIO_11908
OG0002230	AENJA_07412	HELIO_04582
OG0002230	AENJA_04532	HELIO_06668
OG0002231	AENJA_04090	HELIO_08723
OG0002232	AENJA_03588, AENJA_03587	HELIO_03248, HELIO_01913, HELIO_04903
OG0002233	AENJA_04151	HELIO_07535, HELIO_05365, HELIO_05245
OG0002234	AENJA_04207	HELIO_08332
OG0002235	AENJA_04311	HELIO_01162
OG0002236	AENJA_04718	HELIO_10095, HELIO_10094
OG0002237	AENJA_04721	HELIO_11740, HELIO_11741
OG0002238	AENJA_26044	HELIO_11379
OG0002238	AENJA_17042	HELIO_05408
OG0002240	AENJA_05936, AENJA_05935	HELIO_06722
OG0002241	AENJA_06217	HELIO_09347
OG0002242	AENJA_06280	HELIO_03928
OG0002243	AENJA_06283	HELIO_12098
OG0002244	AENJA_20811, AENJA_25845, AENJA_06734, AENJA_20367, AENJA_25846	HELIO_01234
OG0002244	AENJA_11508	HELIO_09967
OG0002245	AENJA_06958	HELIO_05485
OG0002246	AENJA_07026	HELIO_12705
OG0002248	AENJA_08886	HELIO_00698
OG0002249	AENJA_08994	HELIO_10406
OG0002251	AENJA_09492	HELIO_12433
OG0002252	AENJA_09873	HELIO_01235
OG0002253	AENJA_10170	HELIO_06098
OG0002255	AENJA_11216	HELIO_12509
OG0002255	AENJA_22320	HELIO_02143
OG0002258	AENJA_13193	HELIO_06245
OG0002259	AENJA_13195	HELIO_12604
OG0002260	AENJA_13335	HELIO_09310
OG0002261	AENJA_13619	HELIO_06100
OG0002262	AENJA_14021	HELIO_00173
OG0002263	AENJA_14525	HELIO_06943
OG0002264	AENJA_14565	HELIO_02936
OG0002265	AENJA_14678	HELIO_01860
OG0002266	AENJA_15317	HELIO_09260
OG0002267	AENJA_15978	HELIO_02251
OG0002268	AENJA_16347	HELIO_10860
OG0002269	AENJA_17254	HELIO_10425, HELIO_10424, HELIO_03359
OG0002270	AENJA_17477	HELIO_04696
OG0002271	AENJA_17870	HELIO_07833, HELIO_02259
OG0002272	AENJA_18110	HELIO_11743
OG0002274	AENJA_19538	HELIO_01184
OG0002276	AENJA_19898	HELIO_08754
OG0002277	AENJA_19978	HELIO_12167
OG0002278	AENJA_20031	HELIO_09110
OG0002279	AENJA_21727	HELIO_08733
OG0002280	AENJA_22896	HELIO_07707
OG0002281	AENJA_23222	HELIO_11836
OG0002282	AENJA_23640	HELIO_05112
OG0002283	AENJA_23706, AENJA_24995	HELIO_08866, HELIO_08865
OG0002284	AENJA_23854	HELIO_12726
OG0002286	AENJA_24864	HELIO_03879
OG0002287	AENJA_25167	HELIO_11386
OG0002288	AENJA_25474	HELIO_07429
OG0002289	AENJA_26047	HELIO_03380
OG0002290	AENJA_26344	HELIO_05683
OG0002291	AENJA_26389	HELIO_11625
OG0002309	AENJA_07333, AENJA_26004, AENJA_23182, AENJA_25259, AENJA_00269	HELIO_04484
OG0002311	AENJA_01007, AENJA_00721	HELIO_07215
OG0002312	AENJA_00869	HELIO_12558
OG0002313	AENJA_21153, AENJA_22497	HELIO_05436
OG0002313	AENJA_07316	HELIO_07070
OG0002314	AENJA_01738	HELIO_07749
OG0002315	AENJA_01741, AENJA_24886, AENJA_10485	HELIO_01542
OG0002316	AENJA_01956	HELIO_12382
OG0002317	AENJA_02641	HELIO_02026
OG0002318	AENJA_02715	HELIO_12246
OG0002318	AENJA_16923	HELIO_12682
OG0002319	AENJA_03189	HELIO_07888
OG0002320	AENJA_03520	HELIO_10607
OG0002321	AENJA_03802	HELIO_05182
OG0002322	AENJA_08237	HELIO_08056
OG0002323	AENJA_05750	HELIO_11101, HELIO_02178
OG0002324	AENJA_19401, AENJA_05816	HELIO_10551, HELIO_09504
OG0002325	AENJA_06079	HELIO_01569
OG0002326	AENJA_06622	HELIO_03775
OG0002327	AENJA_22580	HELIO_05706
OG0002328	AENJA_06978	HELIO_06299
OG0002329	AENJA_07016	HELIO_07430
OG0002330	AENJA_07882	HELIO_10560, HELIO_10559
OG0002331	AENJA_08499	HELIO_09275
OG0002332	AENJA_09253	HELIO_10520
OG0002333	AENJA_09721	HELIO_12064
OG0002334	AENJA_26330, AENJA_09745	HELIO_09130
OG0002335	AENJA_09844	HELIO_02492
OG0002336	AENJA_10053	HELIO_11534
OG0002337	AENJA_10208	HELIO_11545
OG0002338	AENJA_17364	HELIO_03268, HELIO_03267
OG0002339	AENJA_13772	HELIO_07743
OG0002339	AENJA_11336	HELIO_10659
OG0002340	AENJA_11499	HELIO_10066
OG0002341	AENJA_11703	HELIO_10080
OG0002342	AENJA_12561	HELIO_12191
OG0002343	AENJA_12852	HELIO_11409
OG0002344	AENJA_13012	HELIO_01896
OG0002345	AENJA_13482	HELIO_01008
OG0002346	AENJA_13792	HELIO_09863
OG0002347	AENJA_15109	HELIO_03481
OG0002349	AENJA_16480	HELIO_05760
OG0002349	AENJA_15652	HELIO_03339
OG0002350	AENJA_16160	HELIO_08873, HELIO_08874
OG0002351	AENJA_16334	HELIO_04670, HELIO_06441
OG0002352	AENJA_16506	HELIO_09892
OG0002353	AENJA_17527	HELIO_05209
OG0002354	AENJA_19512	HELIO_07745
OG0002355	AENJA_18224	HELIO_07256
OG0002356	AENJA_18622	HELIO_09006
OG0002357	AENJA_18771	HELIO_07681
OG0002358	AENJA_19054	HELIO_03502
OG0002359	AENJA_19066	HELIO_06338
OG0002360	AENJA_19252	HELIO_02623
OG0002361	AENJA_19370	HELIO_05139
OG0002362	AENJA_20934	HELIO_10755
OG0002363	AENJA_21374	HELIO_06225
