Orthogroup	AENJA_ok	APOSJ_ok
OG0000506	AENJA_21734	APOSJ_28246, APOSJ_45838, APOSJ_28243, APOSJ_28245, APOSJ_28244
OG0000508	AENJA_05447	APOSJ_58113
OG0000508	AENJA_18701	APOSJ_46367, APOSJ_46366, APOSJ_46365, APOSJ_46364
OG0000509	AENJA_10730, AENJA_17083	APOSJ_09132, APOSJ_09128, APOSJ_02317, APOSJ_02316, APOSJ_14039, APOSJ_08030, APOSJ_08032, APOSJ_02321, APOSJ_09137, APOSJ_09136, APOSJ_02323, APOSJ_09129, APOSJ_09127, APOSJ_02320, APOSJ_02322, APOSJ_08034, APOSJ_09130, APOSJ_02319, APOSJ_08029, APOSJ_02318, APOSJ_08033, APOSJ_09133, APOSJ_09131, APOSJ_08031, APOSJ_02904, APOSJ_44635, APOSJ_12216
OG0000510	AENJA_13229, AENJA_13230	APOSJ_37391, APOSJ_59529, APOSJ_37385, APOSJ_37388, APOSJ_37390, APOSJ_37389, APOSJ_37386, APOSJ_37387, APOSJ_33951
OG0000511	AENJA_16863, AENJA_16866, AENJA_25207	APOSJ_18498
OG0000513	AENJA_22025, AENJA_22031	APOSJ_21900
OG0000519	AENJA_13197	APOSJ_33924, APOSJ_33925, APOSJ_24998, APOSJ_24997, APOSJ_26148, APOSJ_56974, APOSJ_56975, APOSJ_28639, APOSJ_28637, APOSJ_63544, APOSJ_28638, APOSJ_56973
OG0000519	AENJA_00264	APOSJ_28327
OG0000520	AENJA_19532	APOSJ_18649, APOSJ_18648
OG0000521	AENJA_05432, AENJA_18426	APOSJ_24270, APOSJ_24269
OG0000521	AENJA_00888	APOSJ_42057, APOSJ_42056, APOSJ_42055, APOSJ_42054
OG0000522	AENJA_04937	APOSJ_04259, APOSJ_64773, APOSJ_04258, APOSJ_04260, APOSJ_04257, APOSJ_04256, APOSJ_04261
OG0000522	AENJA_01107	APOSJ_01522
OG0000523	AENJA_23211	APOSJ_39879, APOSJ_11167, APOSJ_11168, APOSJ_11170, APOSJ_11169
OG0000524	AENJA_03124	APOSJ_32896, APOSJ_32901, APOSJ_32898, APOSJ_32899, APOSJ_32897, APOSJ_32900
OG0000525	AENJA_05189	APOSJ_34776, APOSJ_34777
OG0000525	AENJA_24865	APOSJ_41806, APOSJ_62376, APOSJ_65303, APOSJ_62370, APOSJ_41808, APOSJ_41807
OG0000526	AENJA_05234	APOSJ_63849, APOSJ_44853
OG0000526	AENJA_11511, AENJA_11510	APOSJ_47160, APOSJ_64283
OG0000528	AENJA_10012	APOSJ_52117
OG0000528	AENJA_23565	APOSJ_26270, APOSJ_26272, APOSJ_26269, APOSJ_26271, APOSJ_26268
OG0000530	AENJA_14711	APOSJ_52891, APOSJ_34280, APOSJ_52887, APOSJ_43675, APOSJ_34277, APOSJ_34281, APOSJ_52888, APOSJ_52890, APOSJ_34278, APOSJ_43673, APOSJ_52885, APOSJ_52892, APOSJ_49382, APOSJ_34282, APOSJ_43676, APOSJ_60893, APOSJ_54657, APOSJ_34284, APOSJ_52886, APOSJ_60898, APOSJ_07364, APOSJ_34283, APOSJ_52889, APOSJ_43674, APOSJ_34279, APOSJ_07357, APOSJ_54659
OG0000532	AENJA_16819	APOSJ_06087, APOSJ_48628, APOSJ_06086, APOSJ_35993, APOSJ_06085, APOSJ_48626, APOSJ_48625, APOSJ_35994, APOSJ_48627, APOSJ_35992, APOSJ_47004, APOSJ_26028, APOSJ_11463, APOSJ_11465, APOSJ_11466, APOSJ_11461, APOSJ_11464, APOSJ_11462, APOSJ_11460, APOSJ_42217, APOSJ_54045
OG0000532	AENJA_21969	APOSJ_56269, APOSJ_14992, APOSJ_13656, APOSJ_01517, APOSJ_11535
OG0000532	AENJA_19889	APOSJ_47180
OG0000533	AENJA_15827, AENJA_04858, AENJA_01734, AENJA_23272	APOSJ_52670, APOSJ_03581, APOSJ_43409
OG0000533	AENJA_15823, AENJA_03677, AENJA_15822, AENJA_15826	APOSJ_35628
OG0000534	AENJA_07190	APOSJ_24358, APOSJ_24359, APOSJ_46707, APOSJ_46706, APOSJ_24360, APOSJ_04673, APOSJ_46710, APOSJ_04674, APOSJ_46705, APOSJ_04675, APOSJ_09123, APOSJ_46704
OG0000535	AENJA_12925	APOSJ_18218, APOSJ_18219, APOSJ_17517
OG0000535	AENJA_12992, AENJA_12990, AENJA_12989	APOSJ_08893, APOSJ_41987, APOSJ_41985, APOSJ_41982, APOSJ_41983, APOSJ_41981, APOSJ_41980, APOSJ_41984, APOSJ_41986, APOSJ_01683, APOSJ_01686, APOSJ_01684, APOSJ_01685
OG0000536	AENJA_23026, AENJA_14903	APOSJ_47640, APOSJ_25503, APOSJ_50726
OG0000537	AENJA_17430	APOSJ_39064
OG0000538	AENJA_23758	APOSJ_25908, APOSJ_25903, APOSJ_48367, APOSJ_41994, APOSJ_03027, APOSJ_25907, APOSJ_48188, APOSJ_41996, APOSJ_54797, APOSJ_48192, APOSJ_54801, APOSJ_33167, APOSJ_25910, APOSJ_48191, APOSJ_33180, APOSJ_41995, APOSJ_54800, APOSJ_48190, APOSJ_25906, APOSJ_54798, APOSJ_40998, APOSJ_05035, APOSJ_25905, APOSJ_25904, APOSJ_48187, APOSJ_25909, APOSJ_05036, APOSJ_41998, APOSJ_15711, APOSJ_48189, APOSJ_41997, APOSJ_25911, APOSJ_05056
OG0000541	AENJA_20086, AENJA_20087, AENJA_20085, AENJA_20084, AENJA_14808, AENJA_14291	APOSJ_01303, APOSJ_20568
OG0000542	AENJA_00918, AENJA_03212	APOSJ_08026, APOSJ_50186, APOSJ_08025, APOSJ_08028, APOSJ_08027
OG0000542	AENJA_09124	APOSJ_05217
OG0000543	AENJA_08698	APOSJ_64926
OG0000544	AENJA_06261	APOSJ_21942, APOSJ_21940, APOSJ_21941
OG0000544	AENJA_21071	APOSJ_61075, APOSJ_39291
OG0000545	AENJA_10948	APOSJ_11134
OG0000545	AENJA_15907	APOSJ_61169
OG0000545	AENJA_15906	APOSJ_43763
OG0000546	AENJA_12533	APOSJ_41944
OG0000547	AENJA_16833	APOSJ_39542, APOSJ_39544, APOSJ_08245, APOSJ_39543, APOSJ_39541, APOSJ_47393
OG0000548	AENJA_14730	APOSJ_30566, APOSJ_30567, APOSJ_30568
OG0000548	AENJA_19997	APOSJ_60326
OG0000549	AENJA_17318, AENJA_21943	APOSJ_61526, APOSJ_02907, APOSJ_29612, APOSJ_29613, APOSJ_09557, APOSJ_29609, APOSJ_29608, APOSJ_09556, APOSJ_29607, APOSJ_29606, APOSJ_29611, APOSJ_29610, APOSJ_56843, APOSJ_41213, APOSJ_16986
OG0000550	AENJA_18271	APOSJ_18808
OG0000550	AENJA_25194	APOSJ_63307, APOSJ_63306
OG0000551	AENJA_25358	APOSJ_20535, APOSJ_20534
OG0000552	AENJA_18702	APOSJ_12181, APOSJ_62306, APOSJ_62314, APOSJ_62315
OG0000552	AENJA_23603	APOSJ_19359, APOSJ_14481, APOSJ_50223, APOSJ_37535, APOSJ_14484, APOSJ_19362, APOSJ_14480, APOSJ_14485, APOSJ_50222, APOSJ_14483
OG0000553	AENJA_25732	APOSJ_14728
OG0000554	AENJA_25501	APOSJ_51797
OG0000560	AENJA_09501	APOSJ_42593
OG0000560	AENJA_09500	APOSJ_08220, APOSJ_08218
OG0000561	AENJA_01455	APOSJ_36051, APOSJ_59312, APOSJ_59302, APOSJ_59313, APOSJ_59329, APOSJ_05263, APOSJ_20913, APOSJ_20912, APOSJ_20911, APOSJ_20910, APOSJ_59308, APOSJ_20909, APOSJ_44883, APOSJ_14002, APOSJ_44884
OG0000561	AENJA_18412	APOSJ_14177, APOSJ_46591, APOSJ_14179, APOSJ_14178, APOSJ_55675
OG0000562	AENJA_25856	APOSJ_05019, APOSJ_05018
OG0000562	AENJA_02716	APOSJ_03566, APOSJ_08426, APOSJ_08427, APOSJ_08425, APOSJ_08428, APOSJ_22191, APOSJ_08423
OG0000563	AENJA_25022, AENJA_03438	APOSJ_47173
OG0000564	AENJA_10935	APOSJ_58018
OG0000564	AENJA_18770	APOSJ_45514
OG0000565	AENJA_26555	APOSJ_16911, APOSJ_46831, APOSJ_42362, APOSJ_52606, APOSJ_01300, APOSJ_17008, APOSJ_17007, APOSJ_34667, APOSJ_34668, APOSJ_34666, APOSJ_34672, APOSJ_34670
OG0000566	AENJA_14810	APOSJ_56114, APOSJ_08789
OG0000566	AENJA_20531, AENJA_16653	APOSJ_08632, APOSJ_08631
OG0000567	AENJA_23422	APOSJ_64692
OG0000568	AENJA_07364, AENJA_22531, AENJA_09548, AENJA_23571, AENJA_07363, AENJA_19463	APOSJ_47599
OG0000568	AENJA_00234, AENJA_14560, AENJA_16990	APOSJ_48063, APOSJ_18024
OG0000569	AENJA_24688, AENJA_22569, AENJA_16744	APOSJ_24002
OG0000569	AENJA_00319	APOSJ_15817
OG0000571	AENJA_17686	APOSJ_02932
OG0000571	AENJA_15318	APOSJ_58858
OG0000571	AENJA_04288	APOSJ_14354, APOSJ_24824, APOSJ_14355, APOSJ_51656
OG0000572	AENJA_05866	APOSJ_39780, APOSJ_39781
OG0000572	AENJA_02750	APOSJ_20204
OG0000573	AENJA_05835	APOSJ_25331, APOSJ_24862
OG0000574	AENJA_03681, AENJA_21909	APOSJ_35049
OG0000574	AENJA_24754	APOSJ_02665
OG0000575	AENJA_04710	APOSJ_19463, APOSJ_41628, APOSJ_41627
OG0000576	AENJA_05569	APOSJ_37886, APOSJ_57885, APOSJ_37889, APOSJ_19418, APOSJ_13718, APOSJ_37885, APOSJ_60114, APOSJ_37891, APOSJ_37887, APOSJ_60113, APOSJ_57887, APOSJ_37890, APOSJ_19419, APOSJ_37888
OG0000577	AENJA_08481	APOSJ_40312, APOSJ_40311, APOSJ_31969, APOSJ_38908, APOSJ_38953, APOSJ_31963, APOSJ_31965, APOSJ_31970, APOSJ_31964, APOSJ_31967, APOSJ_43687, APOSJ_43713, APOSJ_43715, APOSJ_59300, APOSJ_59301
OG0000578	AENJA_09428	APOSJ_37736, APOSJ_36341
OG0000579	AENJA_22778	APOSJ_42746, APOSJ_42747, APOSJ_42749, APOSJ_42748
OG0000580	AENJA_13580	APOSJ_19379, APOSJ_19380, APOSJ_57471, APOSJ_19381, APOSJ_19378
OG0000580	AENJA_19255	APOSJ_16960
OG0000581	AENJA_15347	APOSJ_08673, APOSJ_32969
OG0000581	AENJA_15345	APOSJ_36499
OG0000582	AENJA_17591	APOSJ_53691, APOSJ_16083, APOSJ_53686, APOSJ_53687
OG0000583	AENJA_17607	APOSJ_25494, APOSJ_14454
OG0000584	AENJA_20506, AENJA_20503, AENJA_24610	APOSJ_59539, APOSJ_59533, APOSJ_59534, APOSJ_59536, APOSJ_59535, APOSJ_59540, APOSJ_59537, APOSJ_59538, APOSJ_58274, APOSJ_10240, APOSJ_52593, APOSJ_52594, APOSJ_20354, APOSJ_39320, APOSJ_57528, APOSJ_39319, APOSJ_57530, APOSJ_39321, APOSJ_57529, APOSJ_39318, APOSJ_57531, APOSJ_46004, APOSJ_16630
OG0000585	AENJA_25758	APOSJ_23455, APOSJ_16969, APOSJ_23456, APOSJ_23457
OG0000586	AENJA_25809	APOSJ_09381, APOSJ_58586, APOSJ_39621, APOSJ_09383, APOSJ_58587, APOSJ_39620, APOSJ_47664, APOSJ_39624, APOSJ_39622, APOSJ_58592, APOSJ_58591, APOSJ_58584, APOSJ_58590, APOSJ_09384, APOSJ_09375, APOSJ_09379, APOSJ_39625, APOSJ_58589, APOSJ_39617, APOSJ_39619, APOSJ_09378, APOSJ_09376, APOSJ_39618, APOSJ_09382, APOSJ_09380, APOSJ_39623
OG0000588	AENJA_02286	APOSJ_23279, APOSJ_53706, APOSJ_58179, APOSJ_53698, APOSJ_53701, APOSJ_53704, APOSJ_58178, APOSJ_58181, APOSJ_58176, APOSJ_58180, APOSJ_53703, APOSJ_58177, APOSJ_53700, APOSJ_53705, APOSJ_53702, APOSJ_53699
OG0000588	AENJA_21633	APOSJ_51544, APOSJ_51543
OG0000589	AENJA_05016	APOSJ_48412, APOSJ_48413, APOSJ_34674, APOSJ_34676
OG0000590	AENJA_19774	APOSJ_20507, APOSJ_20506
OG0000590	AENJA_07046	APOSJ_15177, APOSJ_15179, APOSJ_15178, APOSJ_15175, APOSJ_15174, APOSJ_29829, APOSJ_15181, APOSJ_42654, APOSJ_15173, APOSJ_15180
OG0000591	AENJA_25061	APOSJ_27883, APOSJ_27882
OG0000591	AENJA_08335, AENJA_08330	APOSJ_28460
OG0000592	AENJA_12392	APOSJ_22050, APOSJ_22053
OG0000593	AENJA_21036	APOSJ_14731, APOSJ_14730
OG0000593	AENJA_17174	APOSJ_13767, APOSJ_46951, APOSJ_28632, APOSJ_28630, APOSJ_25347, APOSJ_28392, APOSJ_13802, APOSJ_28393, APOSJ_28390, APOSJ_28394, APOSJ_28391, APOSJ_25346, APOSJ_28631, APOSJ_28389
OG0000594	AENJA_13904	APOSJ_44042, APOSJ_05859, APOSJ_05860, APOSJ_05861
OG0000596	AENJA_05591	APOSJ_47768, APOSJ_60247, APOSJ_58814, APOSJ_55581, APOSJ_55580
OG0000596	AENJA_04526, AENJA_00999, AENJA_06311, AENJA_06310, AENJA_00998, AENJA_00997	APOSJ_06107
OG0000597	AENJA_10748	APOSJ_21422, APOSJ_21418, APOSJ_04909, APOSJ_57316, APOSJ_21420, APOSJ_21421
OG0000597	AENJA_01626	APOSJ_30513, APOSJ_30514
OG0000598	AENJA_10540	APOSJ_42135, APOSJ_42136, APOSJ_42134, APOSJ_49369, APOSJ_11710, APOSJ_11711, APOSJ_11714
OG0000598	AENJA_11371, AENJA_26331, AENJA_03924, AENJA_20160	APOSJ_37469, APOSJ_37468, APOSJ_50349, APOSJ_23519, APOSJ_17416, APOSJ_11114, APOSJ_28299, APOSJ_11113, APOSJ_23516, APOSJ_23518, APOSJ_23517, APOSJ_57578, APOSJ_17412, APOSJ_17411, APOSJ_28295
OG0000598	AENJA_23911	APOSJ_28564, APOSJ_31194
OG0000599	AENJA_05850	APOSJ_13822
OG0000599	AENJA_04297	APOSJ_57627, APOSJ_57623
OG0000599	AENJA_16837, AENJA_16843, AENJA_16844, AENJA_16838	APOSJ_22010
OG0000599	AENJA_17481	APOSJ_64484
OG0000599	AENJA_25496	APOSJ_08302
OG0000599	AENJA_17491	APOSJ_49494
OG0000600	AENJA_07369	APOSJ_44016, APOSJ_44015
OG0000601	AENJA_07534	APOSJ_33394, APOSJ_33396, APOSJ_33395, APOSJ_33392, APOSJ_11331, APOSJ_11332
OG0000602	AENJA_17434	APOSJ_36710
OG0000602	AENJA_11021	APOSJ_64995, APOSJ_64996, APOSJ_53746
OG0000603	AENJA_20949	APOSJ_36984, APOSJ_36983, APOSJ_03111, APOSJ_03109, APOSJ_03112, APOSJ_36982, APOSJ_45011, APOSJ_03108, APOSJ_03110, APOSJ_36985, APOSJ_19038, APOSJ_19039, APOSJ_03113, APOSJ_31540
OG0000604	AENJA_26538	APOSJ_39570, APOSJ_27200, APOSJ_27202, APOSJ_27201
OG0000607	AENJA_06811	APOSJ_43213, APOSJ_42491, APOSJ_13144, APOSJ_42488, APOSJ_61787, APOSJ_61786, APOSJ_13140, APOSJ_13141, APOSJ_17406, APOSJ_61790, APOSJ_61784, APOSJ_13145, APOSJ_61785, APOSJ_13146, APOSJ_13142, APOSJ_42489, APOSJ_42490, APOSJ_61788, APOSJ_61792, APOSJ_13139, APOSJ_13147, APOSJ_42487, APOSJ_61789, APOSJ_61791
OG0000608	AENJA_01735	APOSJ_31338, APOSJ_25747, APOSJ_25749, APOSJ_25748, APOSJ_50494
OG0000609	AENJA_03157	APOSJ_35277, APOSJ_35274, APOSJ_35275, APOSJ_21281, APOSJ_35276, APOSJ_35273, APOSJ_35280, APOSJ_35278, APOSJ_35279, APOSJ_65014
OG0000610	AENJA_25857	APOSJ_44592, APOSJ_48730, APOSJ_48733, APOSJ_44594, APOSJ_32373, APOSJ_48732, APOSJ_12629, APOSJ_26159, APOSJ_30078, APOSJ_12616, APOSJ_12619, APOSJ_26161, APOSJ_26160, APOSJ_48729, APOSJ_44590, APOSJ_44591, APOSJ_44593, APOSJ_44605, APOSJ_48728, APOSJ_30091, APOSJ_36712, APOSJ_12550, APOSJ_05618, APOSJ_26158, APOSJ_12618, APOSJ_48731, APOSJ_48727, APOSJ_30075, APOSJ_33891, APOSJ_30083, APOSJ_26162
OG0000610	AENJA_20028	APOSJ_29332
OG0000611	AENJA_15613	APOSJ_56757, APOSJ_19264, APOSJ_19262, APOSJ_19265
OG0000611	AENJA_13627	APOSJ_58652
OG0000612	AENJA_06346	APOSJ_36472, APOSJ_36473, APOSJ_36471, APOSJ_27937, APOSJ_36474
OG0000613	AENJA_08922	APOSJ_24758, APOSJ_04123, APOSJ_24760, APOSJ_24759
OG0000613	AENJA_20929	APOSJ_63879, APOSJ_55759
OG0000614	AENJA_10824	APOSJ_61422, APOSJ_61425, APOSJ_61423, APOSJ_55769
OG0000614	AENJA_17421	APOSJ_23957
OG0000615	AENJA_18501, AENJA_11134	APOSJ_22324, APOSJ_22321, APOSJ_22323, APOSJ_22322
OG0000616	AENJA_11411	APOSJ_38805, APOSJ_09030, APOSJ_38801, APOSJ_09037, APOSJ_59177, APOSJ_59175, APOSJ_38800, APOSJ_59183, APOSJ_38802, APOSJ_09041, APOSJ_38804, APOSJ_59182, APOSJ_38799, APOSJ_28771, APOSJ_00175, APOSJ_59180, APOSJ_59181, APOSJ_59176, APOSJ_59178, APOSJ_38806, APOSJ_09031, APOSJ_38803, APOSJ_59179, APOSJ_09033, APOSJ_01010, APOSJ_49619, APOSJ_38798, APOSJ_00174
OG0000617	AENJA_11546	APOSJ_18872, APOSJ_49648, APOSJ_45738, APOSJ_45737
OG0000617	AENJA_19025	APOSJ_64370
OG0000618	AENJA_11959	APOSJ_27682, APOSJ_10123, APOSJ_15983, APOSJ_21718, APOSJ_10117, APOSJ_27685, APOSJ_10119, APOSJ_15989, APOSJ_10121
OG0000619	AENJA_15723	APOSJ_15651, APOSJ_15650, APOSJ_43449, APOSJ_43448, APOSJ_43453, APOSJ_06007, APOSJ_43454, APOSJ_06010, APOSJ_40834, APOSJ_43451, APOSJ_43455, APOSJ_49747, APOSJ_41928, APOSJ_49744, APOSJ_49011, APOSJ_49040, APOSJ_49748, APOSJ_59158, APOSJ_59185
OG0000620	AENJA_23743	APOSJ_39438, APOSJ_56026, APOSJ_39312, APOSJ_34854, APOSJ_34853, APOSJ_23054, APOSJ_02024, APOSJ_32800
OG0000621	AENJA_16729	APOSJ_61878
OG0000623	AENJA_02871	APOSJ_58237, APOSJ_58239
OG0000623	AENJA_17960	APOSJ_54571, APOSJ_53585, APOSJ_53583, APOSJ_64252
OG0000624	AENJA_13893	APOSJ_14652, APOSJ_14653, APOSJ_47525, APOSJ_14646, APOSJ_26556, APOSJ_47513, APOSJ_23669, APOSJ_53610
OG0000624	AENJA_06380, AENJA_22597	APOSJ_05320, APOSJ_05319, APOSJ_58963, APOSJ_09193
OG0000625	AENJA_07653	APOSJ_32034, APOSJ_32035, APOSJ_50448, APOSJ_32036, APOSJ_32037
OG0000626	AENJA_12652	APOSJ_59167, APOSJ_59170, APOSJ_59171, APOSJ_31132, APOSJ_59172, APOSJ_59166, APOSJ_59174, APOSJ_31133, APOSJ_31131, APOSJ_59168, APOSJ_59169, APOSJ_59173
OG0000627	AENJA_13466	APOSJ_30106, APOSJ_30105
OG0000628	AENJA_25533	APOSJ_34817, APOSJ_34816
OG0000628	AENJA_13648	APOSJ_11646, APOSJ_11647, APOSJ_11644, APOSJ_11645
OG0000629	AENJA_26558	APOSJ_31695, APOSJ_18454, APOSJ_31689, APOSJ_31692, APOSJ_31697, APOSJ_31696, APOSJ_31691, APOSJ_18457
OG0000633	AENJA_05498	APOSJ_39665, APOSJ_39666
OG0000633	AENJA_18151	APOSJ_13030
OG0000633	AENJA_01137	APOSJ_06906
OG0000634	AENJA_04829	APOSJ_28424
OG0000634	AENJA_15030, AENJA_04831, AENJA_11956, AENJA_02531, AENJA_15029	APOSJ_45060, APOSJ_45061, APOSJ_21324, APOSJ_58639, APOSJ_45059, APOSJ_34473
OG0000635	AENJA_16658	APOSJ_04418
OG0000636	AENJA_07463	APOSJ_03510, APOSJ_03511, APOSJ_03509, APOSJ_03508
OG0000637	AENJA_07771	APOSJ_58608, APOSJ_58607, APOSJ_58605, APOSJ_58606
OG0000638	AENJA_10628, AENJA_09520	APOSJ_08704, APOSJ_08703, APOSJ_59548, APOSJ_08709, APOSJ_16899, APOSJ_08706, APOSJ_08708, APOSJ_08705, APOSJ_02754, APOSJ_08707, APOSJ_59541, APOSJ_34781, APOSJ_15486
OG0000639	AENJA_10965	APOSJ_22789, APOSJ_22790
OG0000639	AENJA_22126	APOSJ_29300
OG0000642	AENJA_02487	APOSJ_55400, APOSJ_08507
OG0000642	AENJA_00389, AENJA_26018	APOSJ_61954, APOSJ_09617, APOSJ_09613, APOSJ_09612, APOSJ_61958, APOSJ_61952, APOSJ_09616, APOSJ_35529
OG0000643	AENJA_10745	APOSJ_18267, APOSJ_18271, APOSJ_18270, APOSJ_18266, APOSJ_18268, APOSJ_18269
OG0000644	AENJA_00667	APOSJ_52136, APOSJ_65010, APOSJ_50201, APOSJ_59750, APOSJ_40648, APOSJ_59753, APOSJ_59757, APOSJ_40646, APOSJ_55586, APOSJ_40647, APOSJ_52131, APOSJ_59755, APOSJ_52134
OG0000645	AENJA_00673	APOSJ_23119, APOSJ_01409
OG0000645	AENJA_22405	APOSJ_07674, APOSJ_07676, APOSJ_37086, APOSJ_37082, APOSJ_36166, APOSJ_27854, APOSJ_27848, APOSJ_27852, APOSJ_21898, APOSJ_07673, APOSJ_16115, APOSJ_10266, APOSJ_21892, APOSJ_16114, APOSJ_21894, APOSJ_21895, APOSJ_12075, APOSJ_16113, APOSJ_10265, APOSJ_16116, APOSJ_16118, APOSJ_16117, APOSJ_27849, APOSJ_27851, APOSJ_27853, APOSJ_36167, APOSJ_43353, APOSJ_37083, APOSJ_37077, APOSJ_37085, APOSJ_32060, APOSJ_27855, APOSJ_58477
OG0000646	AENJA_01294, AENJA_21315	APOSJ_13193, APOSJ_13194
OG0000646	AENJA_07139	APOSJ_34948, APOSJ_34947, APOSJ_56459, APOSJ_34946, APOSJ_34945, APOSJ_56460, APOSJ_34943
OG0000647	AENJA_07172, AENJA_01826	APOSJ_64340, APOSJ_64336, APOSJ_56838, APOSJ_13497, APOSJ_64335, APOSJ_13605, APOSJ_56265, APOSJ_56212, APOSJ_56264, APOSJ_64339, APOSJ_56266, APOSJ_64338, APOSJ_58434, APOSJ_64334, APOSJ_64337
OG0000648	AENJA_04823	APOSJ_31281, APOSJ_31280, APOSJ_62481
OG0000648	AENJA_04819	APOSJ_03785
OG0000649	AENJA_11680	APOSJ_14876, APOSJ_62950, APOSJ_09077, APOSJ_14871, APOSJ_09074, APOSJ_62949, APOSJ_62948, APOSJ_62952, APOSJ_57618
OG0000650	AENJA_10994	APOSJ_60931, APOSJ_64716
OG0000651	AENJA_15937	APOSJ_14754, APOSJ_57659, APOSJ_57666, APOSJ_01259, APOSJ_01261, APOSJ_07867, APOSJ_01263, APOSJ_60499, APOSJ_12711, APOSJ_12713, APOSJ_60504, APOSJ_30332, APOSJ_60498, APOSJ_60502, APOSJ_57662, APOSJ_57660, APOSJ_57664, APOSJ_57663, APOSJ_60501, APOSJ_57667, APOSJ_01260, APOSJ_12715, APOSJ_01264, APOSJ_01258, APOSJ_07865, APOSJ_12710, APOSJ_12712, APOSJ_36313, APOSJ_57661, APOSJ_14753, APOSJ_60500, APOSJ_01262, APOSJ_12714
OG0000652	AENJA_18509	APOSJ_46934, APOSJ_46935, APOSJ_46936, APOSJ_61783
OG0000654	AENJA_23986	APOSJ_38864, APOSJ_38862, APOSJ_43370, APOSJ_38861, APOSJ_38865, APOSJ_43371, APOSJ_38863
OG0000656	AENJA_17515	APOSJ_29523
OG0000656	AENJA_11353, AENJA_01287	APOSJ_40369
OG0000656	AENJA_02922	APOSJ_42614
OG0000656	AENJA_22018, AENJA_23841, AENJA_14127	APOSJ_16971
OG0000657	AENJA_06847	APOSJ_24584, APOSJ_24582, APOSJ_24583
OG0000657	AENJA_01442	APOSJ_21913, APOSJ_21912, APOSJ_21911, APOSJ_21909, APOSJ_07790, APOSJ_21910, APOSJ_21914, APOSJ_21908
OG0000659	AENJA_04377, AENJA_21077	APOSJ_47966, APOSJ_31788, APOSJ_28928, APOSJ_03952, APOSJ_47964, APOSJ_47967
OG0000659	AENJA_18900	APOSJ_47965
OG0000660	AENJA_07533, AENJA_06621	APOSJ_47606, APOSJ_47612
OG0000662	AENJA_08142	APOSJ_09177
OG0000662	AENJA_09173	APOSJ_39439
OG0000662	AENJA_21495	APOSJ_54892, APOSJ_18946
OG0000663	AENJA_26290, AENJA_19588, AENJA_10413	APOSJ_32858, APOSJ_32857, APOSJ_32856, APOSJ_32855, APOSJ_37492, APOSJ_32854, APOSJ_32852, APOSJ_32853
OG0000664	AENJA_14841	APOSJ_22892, APOSJ_22894, APOSJ_46796, APOSJ_46853, APOSJ_22893, APOSJ_39846, APOSJ_22895, APOSJ_39847
OG0000664	AENJA_15036	APOSJ_17044, APOSJ_17042, APOSJ_17038, APOSJ_17041, APOSJ_17040, APOSJ_17039, APOSJ_17043, APOSJ_17045
OG0000666	AENJA_19016	APOSJ_38350, APOSJ_40155
OG0000667	AENJA_23727	APOSJ_19388, APOSJ_19387
OG0000670	AENJA_07203	APOSJ_25532, APOSJ_25531
OG0000671	AENJA_01967	APOSJ_30071, APOSJ_59393
OG0000671	AENJA_09440	APOSJ_22422, APOSJ_22425, APOSJ_22424, APOSJ_22421, APOSJ_22423, APOSJ_22420
OG0000672	AENJA_11032	APOSJ_20026
OG0000672	AENJA_02173	APOSJ_50679, APOSJ_50678
OG0000673	AENJA_11805, AENJA_15067	APOSJ_48821
OG0000673	AENJA_10719, AENJA_09655, AENJA_10154	APOSJ_02358, APOSJ_10767
OG0000673	AENJA_23017, AENJA_02239, AENJA_15066, AENJA_04838, AENJA_07319	APOSJ_14793
OG0000673	AENJA_18402, AENJA_17362, AENJA_03628	APOSJ_48142, APOSJ_48143
OG0000673	AENJA_15070	APOSJ_25780, APOSJ_01797, APOSJ_38270, APOSJ_38272, APOSJ_38271, APOSJ_38269, APOSJ_51690, APOSJ_61266, APOSJ_61268
OG0000674	AENJA_03705	APOSJ_37872, APOSJ_37277
OG0000675	AENJA_15560	APOSJ_33208
OG0000675	AENJA_09004	APOSJ_39392, APOSJ_46408, APOSJ_39394, APOSJ_39393, APOSJ_39391, APOSJ_39395, APOSJ_22966, APOSJ_32328, APOSJ_22101, APOSJ_22100, APOSJ_29810, APOSJ_41881, APOSJ_61594
OG0000676	AENJA_15570	APOSJ_02079, APOSJ_02078
OG0000676	AENJA_04404	APOSJ_06120, APOSJ_06122, APOSJ_06117, APOSJ_06121
OG0000678	AENJA_05842	APOSJ_10061, APOSJ_21916, APOSJ_10060, APOSJ_10058, APOSJ_10055, APOSJ_10062, APOSJ_10056, APOSJ_10059, APOSJ_10057, APOSJ_37849
OG0000680	AENJA_14535	APOSJ_33409, APOSJ_33410, APOSJ_13086, APOSJ_13083, APOSJ_13084, APOSJ_13082, APOSJ_33413, APOSJ_17019, APOSJ_33412, APOSJ_33411
OG0000680	AENJA_08373	APOSJ_26267
OG0000681	AENJA_12150	APOSJ_46254, APOSJ_46255, APOSJ_46257
OG0000682	AENJA_14433	APOSJ_13468, APOSJ_13474
OG0000683	AENJA_18458	APOSJ_64634, APOSJ_64631
OG0000683	AENJA_20329	APOSJ_15131, APOSJ_02497, APOSJ_56346, APOSJ_15132, APOSJ_02496
