Orthogroup	AENJA_ok	SACKO_ok
OG0000870	AENJA_12705	SACKO_17728
OG0000871	AENJA_15432, AENJA_15433	SACKO_27355, SACKO_19568, SACKO_19567, SACKO_03717
OG0000871	AENJA_06473	SACKO_18718
OG0000872	AENJA_06798	SACKO_32165
OG0000873	AENJA_07645	SACKO_12092
OG0000874	AENJA_07937	SACKO_19510
OG0000874	AENJA_07996	SACKO_09706
OG0000875	AENJA_08703	SACKO_11708
OG0000875	AENJA_14919	SACKO_01411
OG0000876	AENJA_08833	SACKO_25954, SACKO_25953
OG0000877	AENJA_09093	SACKO_32129
OG0000878	AENJA_09436	SACKO_24900
OG0000878	AENJA_13562	SACKO_02892
OG0000879	AENJA_23882	SACKO_26528
OG0000879	AENJA_14015	SACKO_28298
OG0000880	AENJA_17126	SACKO_07949
OG0000881	AENJA_19719	SACKO_29973
OG0000881	AENJA_21849	SACKO_18831
OG0000882	AENJA_23321	SACKO_25246
OG0000887	AENJA_00163	SACKO_29102
OG0000887	AENJA_21693	SACKO_28481
OG0000888	AENJA_02929	SACKO_12082
OG0000888	AENJA_02481	SACKO_28163
OG0000888	AENJA_16255	SACKO_22687
OG0000889	AENJA_05911	SACKO_15045
OG0000890	AENJA_09730	SACKO_31309
OG0000891	AENJA_13613	SACKO_16661, SACKO_16652
OG0000893	AENJA_16180	SACKO_28812
OG0000894	AENJA_18194, AENJA_24655	SACKO_26922
OG0000894	AENJA_16901	SACKO_02223
OG0000895	AENJA_17147	SACKO_32148
OG0000896	AENJA_17963, AENJA_20857	SACKO_27525
OG0000896	AENJA_26740	SACKO_25582, SACKO_18087
OG0000897	AENJA_25522	SACKO_27937
OG0000897	AENJA_19794, AENJA_19793	SACKO_11689
OG0000898	AENJA_20658	SACKO_16757, SACKO_27052
OG0000899	AENJA_23421	SACKO_30501
OG0000904	AENJA_02063	SACKO_17479
OG0000905	AENJA_03454, AENJA_12044	SACKO_20259, SACKO_13565
OG0000908	AENJA_26233	SACKO_20582
OG0000909	AENJA_07565	SACKO_13346
OG0000910	AENJA_18264, AENJA_08194, AENJA_11239	SACKO_03191
OG0000910	AENJA_26790	SACKO_06703
OG0000910	AENJA_13383, AENJA_17057	SACKO_18978
OG0000910	AENJA_18263	SACKO_24519
OG0000911	AENJA_08748	SACKO_07709
OG0000912	AENJA_11633	SACKO_25608
OG0000912	AENJA_09966	SACKO_29559
OG0000913	AENJA_11700	SACKO_00547, SACKO_15554, SACKO_15585
OG0000914	AENJA_16081	SACKO_02857
OG0000921	AENJA_16626	SACKO_04977
OG0000921	AENJA_00754	SACKO_13397
OG0000923	AENJA_09851	SACKO_33231, SACKO_02494
OG0000923	AENJA_01176, AENJA_01177	SACKO_17117
OG0000924	AENJA_17499	SACKO_31699
OG0000924	AENJA_17498	SACKO_31698
OG0000924	AENJA_22989, AENJA_03279, AENJA_10467	SACKO_29370
OG0000925	AENJA_14502	SACKO_08031
OG0000925	AENJA_01829	SACKO_26395
OG0000926	AENJA_15541, AENJA_05944	SACKO_17537
OG0000926	AENJA_07568	SACKO_08978
OG0000927	AENJA_05801	SACKO_28368
OG0000928	AENJA_06210	SACKO_11640
OG0000929	AENJA_06536	SACKO_20793
OG0000929	AENJA_18717, AENJA_24686	SACKO_08944
OG0000930	AENJA_19720	SACKO_26170
OG0000930	AENJA_14448, AENJA_07379	SACKO_21351
OG0000931	AENJA_08166	SACKO_25231
OG0000932	AENJA_10313	SACKO_04372
OG0000932	AENJA_10314	SACKO_04386
OG0000933	AENJA_12056	SACKO_05658
OG0000934	AENJA_23792	SACKO_29528
OG0000934	AENJA_12733	SACKO_28076
OG0000935	AENJA_14023	SACKO_27279
OG0000936	AENJA_26348	SACKO_15755
OG0000936	AENJA_22899	SACKO_15636
OG0000936	AENJA_14048	SACKO_00605
OG0000938	AENJA_21758	SACKO_01757, SACKO_01762, SACKO_15301, SACKO_09969, SACKO_15311, SACKO_12939
OG0000942	AENJA_25662, AENJA_09547	SACKO_01692
OG0000942	AENJA_00177, AENJA_15507	SACKO_33657, SACKO_33212, SACKO_26473, SACKO_28748, SACKO_00272, SACKO_09340, SACKO_26498, SACKO_07942
OG0000943	AENJA_02078	SACKO_06009
OG0000943	AENJA_00401	SACKO_03278
OG0000944	AENJA_00580	SACKO_14532
OG0000945	AENJA_21590	SACKO_29022
OG0000946	AENJA_01969	SACKO_05354
OG0000946	AENJA_16618	SACKO_03434
OG0000946	AENJA_16617	SACKO_03421
OG0000947	AENJA_22086	SACKO_03864
OG0000947	AENJA_02339	SACKO_27732
OG0000948	AENJA_08584	SACKO_13439
OG0000949	AENJA_04000	SACKO_06979, SACKO_06945, SACKO_03055
OG0000951	AENJA_21157	SACKO_12290
OG0000951	AENJA_04673	SACKO_04226
OG0000952	AENJA_05461	SACKO_31709
OG0000952	AENJA_05453	SACKO_31700
OG0000953	AENJA_06554	SACKO_26487
OG0000954	AENJA_24386	SACKO_09923
OG0000954	AENJA_08232	SACKO_25005
OG0000955	AENJA_09334, AENJA_19306	SACKO_27594
OG0000955	AENJA_22675	SACKO_11876
OG0000955	AENJA_26657	SACKO_14411
OG0000957	AENJA_17036	SACKO_21298
OG0000958	AENJA_19017	SACKO_01365
OG0000960	AENJA_23956	SACKO_17419
OG0000963	AENJA_06323	SACKO_03897
OG0000964	AENJA_06848	SACKO_21085, SACKO_21082
OG0000965	AENJA_05586, AENJA_05584	SACKO_31862, SACKO_21944
OG0000965	AENJA_02282	SACKO_29607
OG0000966	AENJA_02547	SACKO_19882
OG0000967	AENJA_22529	SACKO_33567
OG0000968	AENJA_03154	SACKO_19126
OG0000968	AENJA_10751	SACKO_20110
OG0000969	AENJA_03216	SACKO_30327, SACKO_20971, SACKO_27764, SACKO_22920
OG0000970	AENJA_09659	SACKO_02753, SACKO_02752, SACKO_02722
OG0000970	AENJA_03395	SACKO_05435
OG0000971	AENJA_23081, AENJA_10536, AENJA_25049, AENJA_03560	SACKO_31352
OG0000972	AENJA_03845	SACKO_24516
OG0000972	AENJA_26036	SACKO_27667
OG0000973	AENJA_21959, AENJA_04060, AENJA_04066	SACKO_31648, SACKO_24330
OG0000973	AENJA_19754, AENJA_10901	SACKO_06563
OG0000974	AENJA_05735, AENJA_05736	SACKO_16128
OG0000975	AENJA_19602, AENJA_15607, AENJA_06257, AENJA_23968	SACKO_05651
OG0000976	AENJA_07785, AENJA_07786, AENJA_07780, AENJA_07163	SACKO_26354, SACKO_06538
OG0000977	AENJA_08030	SACKO_07977
OG0000977	AENJA_16263	SACKO_13919
OG0000977	AENJA_11682	SACKO_30692, SACKO_24604, SACKO_12919
OG0000978	AENJA_08414	SACKO_05312, SACKO_33844
OG0000979	AENJA_08501	SACKO_28018, SACKO_28004, SACKO_28050, SACKO_20989, SACKO_19422, SACKO_21007
OG0000980	AENJA_08701	SACKO_19244
OG0000980	AENJA_22275, AENJA_08700	SACKO_05766, SACKO_05761
OG0000981	AENJA_25036	SACKO_03122, SACKO_03119
OG0000981	AENJA_08762	SACKO_11821, SACKO_29220, SACKO_11825
OG0000982	AENJA_09037	SACKO_10519
OG0000983	AENJA_10857, AENJA_15336, AENJA_25077	SACKO_05796, SACKO_28830, SACKO_07395, SACKO_31492, SACKO_07410, SACKO_12424, SACKO_15510, SACKO_07273, SACKO_07826, SACKO_17565, SACKO_02644
OG0000985	AENJA_14891	SACKO_21389
OG0000986	AENJA_19042	SACKO_18517
OG0000987	AENJA_23574	SACKO_11731
OG0000988	AENJA_25125	SACKO_00750, SACKO_27571
OG0000992	AENJA_01350	SACKO_01033
OG0000992	AENJA_08136	SACKO_27184
OG0000994	AENJA_20560	SACKO_04389
OG0000994	AENJA_02296	SACKO_17316, SACKO_07113, SACKO_15046
OG0000995	AENJA_04072	SACKO_28772
OG0000996	AENJA_26096	SACKO_00027
OG0000997	AENJA_04964	SACKO_19635, SACKO_06080
OG0000997	AENJA_06940, AENJA_16738	SACKO_06219
OG0000998	AENJA_06143	SACKO_04803
OG0000999	AENJA_06760, AENJA_09403	SACKO_02941
OG0000999	AENJA_10712	SACKO_27886
OG0001000	AENJA_07118	SACKO_14786
OG0001001	AENJA_07866	SACKO_32000
OG0001002	AENJA_11066	SACKO_17603
OG0001002	AENJA_21965	SACKO_26493, SACKO_10217, SACKO_22423
OG0001003	AENJA_13424	SACKO_29333
OG0001004	AENJA_16016	SACKO_12211
OG0001005	AENJA_17128	SACKO_07944
OG0001006	AENJA_21663	SACKO_28465
OG0001006	AENJA_25248	SACKO_25694
OG0001007	AENJA_23659	SACKO_22800
OG0001008	AENJA_24757	SACKO_12442
OG0001009	AENJA_24783	SACKO_17660
OG0001015	AENJA_19717, AENJA_00951	SACKO_22655
OG0001016	AENJA_26608	SACKO_04981
OG0001016	AENJA_01521, AENJA_14403	SACKO_21664
OG0001016	AENJA_15956	SACKO_15992
OG0001018	AENJA_02393	SACKO_04566, SACKO_31412
OG0001019	AENJA_02456, AENJA_20626	SACKO_24259, SACKO_18004, SACKO_19076, SACKO_15691, SACKO_15677, SACKO_28073, SACKO_19934, SACKO_15664
OG0001021	AENJA_25578	SACKO_09105
OG0001022	AENJA_03120	SACKO_05140, SACKO_05128
OG0001023	AENJA_03151	SACKO_01529
OG0001024	AENJA_11445	SACKO_33645, SACKO_33650
OG0001026	AENJA_04437	SACKO_18104
OG0001027	AENJA_06667, AENJA_06665, AENJA_06666	SACKO_17175, SACKO_22570, SACKO_25824
OG0001028	AENJA_07594	SACKO_16985
OG0001029	AENJA_07743	SACKO_14796
OG0001030	AENJA_12462	SACKO_29916
OG0001031	AENJA_12602	SACKO_14751, SACKO_16200
OG0001032	AENJA_13410	SACKO_17505
OG0001033	AENJA_13779	SACKO_17499
OG0001034	AENJA_14415	SACKO_22921
OG0001036	AENJA_19830	SACKO_31534
OG0001037	AENJA_20909	SACKO_25311
OG0001038	AENJA_24181	SACKO_14106
OG0001039	AENJA_24765	SACKO_29826
OG0001041	AENJA_16900, AENJA_17398, AENJA_00205, AENJA_20089, AENJA_12433, AENJA_20073, AENJA_24468	SACKO_30775, SACKO_30781, SACKO_30782, SACKO_11024
OG0001042	AENJA_00375	SACKO_12664
OG0001043	AENJA_12177	SACKO_34099
OG0001043	AENJA_11468	SACKO_15259
OG0001044	AENJA_01430, AENJA_04864	SACKO_31463
OG0001044	AENJA_13241, AENJA_00477	SACKO_00729, SACKO_00722, SACKO_00706, SACKO_01307, SACKO_07099, SACKO_07110, SACKO_01299, SACKO_11091, SACKO_11109
OG0001045	AENJA_04878, AENJA_00728	SACKO_01115
OG0001045	AENJA_06741	SACKO_28078
OG0001046	AENJA_01047	SACKO_19301
OG0001047	AENJA_13898	SACKO_22110, SACKO_22089
OG0001047	AENJA_01886	SACKO_19312
OG0001048	AENJA_02250, AENJA_17677	SACKO_21452
OG0001049	AENJA_02745	SACKO_28210
OG0001049	AENJA_16062	SACKO_03823
OG0001050	AENJA_03323	SACKO_13547
OG0001051	AENJA_08021	SACKO_30190, SACKO_30259
OG0001051	AENJA_03449	SACKO_08626
OG0001052	AENJA_06392	SACKO_17741
OG0001052	AENJA_03703	SACKO_29699
OG0001053	AENJA_05825	SACKO_17162
OG0001053	AENJA_03704	SACKO_10734
OG0001054	AENJA_06350, AENJA_04202	SACKO_03187
OG0001054	AENJA_04203	SACKO_03197
OG0001055	AENJA_05229, AENJA_16035	SACKO_28183
OG0001055	AENJA_17939	SACKO_10231, SACKO_10246, SACKO_27123, SACKO_20417, SACKO_20398, SACKO_20395, SACKO_20387, SACKO_20415, SACKO_20419, SACKO_20408, SACKO_20396, SACKO_20407, SACKO_20411
OG0001056	AENJA_22081, AENJA_22080	SACKO_20947, SACKO_15771, SACKO_15745, SACKO_25763, SACKO_11474, SACKO_16790, SACKO_16794, SACKO_30377, SACKO_15898
OG0001057	AENJA_07435	SACKO_34054
OG0001058	AENJA_07821	SACKO_30744
OG0001059	AENJA_08095	SACKO_34066
OG0001061	AENJA_10234, AENJA_12054, AENJA_12047, AENJA_21829, AENJA_21830, AENJA_23517	SACKO_30699, SACKO_13469, SACKO_13448, SACKO_13461, SACKO_12648, SACKO_12650, SACKO_21647
OG0001062	AENJA_10657	SACKO_29376
OG0001063	AENJA_15475	SACKO_31591
OG0001063	AENJA_15321, AENJA_15322	SACKO_17683
OG0001064	AENJA_16034	SACKO_15500, SACKO_34089, SACKO_31670, SACKO_03351, SACKO_16766, SACKO_31676, SACKO_12962, SACKO_12955, SACKO_12937, SACKO_30160
OG0001065	AENJA_19195	SACKO_06065
OG0001066	AENJA_19790	SACKO_07584
OG0001067	AENJA_20835	SACKO_23129, SACKO_23130, SACKO_23138, SACKO_23139, SACKO_23136, SACKO_23131, SACKO_23140, SACKO_11747
OG0001068	AENJA_21475	SACKO_05518
OG0001072	AENJA_00305, AENJA_03396	SACKO_03267
OG0001072	AENJA_18929	SACKO_03307
OG0001073	AENJA_00575	SACKO_21449, SACKO_04327
OG0001075	AENJA_00807	SACKO_11315, SACKO_14262
OG0001076	AENJA_01569	SACKO_06837
OG0001077	AENJA_01679	SACKO_10234
OG0001077	AENJA_05855	SACKO_02065, SACKO_02030
OG0001077	AENJA_02550	SACKO_02068
OG0001078	AENJA_10264	SACKO_03626
OG0001079	AENJA_03947	SACKO_30352
OG0001080	AENJA_04073	SACKO_28482
OG0001080	AENJA_09896	SACKO_17655
OG0001081	AENJA_16503, AENJA_04238	SACKO_20233, SACKO_20239
OG0001082	AENJA_06872, AENJA_21482	SACKO_05811, SACKO_32916
OG0001082	AENJA_09332	SACKO_08099
OG0001083	AENJA_07171	SACKO_03733
OG0001084	AENJA_07749	SACKO_24296
OG0001085	AENJA_21401	SACKO_23475
OG0001086	AENJA_12710	SACKO_01139
OG0001088	AENJA_13196	SACKO_18307
OG0001089	AENJA_16474	SACKO_12550
OG0001090	AENJA_16877	SACKO_29439, SACKO_29447
OG0001091	AENJA_17138	SACKO_17088
OG0001092	AENJA_18221	SACKO_08149
OG0001093	AENJA_19251	SACKO_20225
OG0001095	AENJA_25247	SACKO_26687
OG0001101	AENJA_00373	SACKO_12678
OG0001102	AENJA_00718	SACKO_03700
OG0001102	AENJA_03278, AENJA_21711	SACKO_27070
OG0001103	AENJA_19577	SACKO_30891
OG0001103	AENJA_01387	SACKO_18268
OG0001104	AENJA_02199	SACKO_17440, SACKO_10508
OG0001104	AENJA_18229	SACKO_03224
OG0001105	AENJA_15729	SACKO_04214
OG0001105	AENJA_02419	SACKO_09999
OG0001105	AENJA_25097	SACKO_18067
OG0001106	AENJA_23681, AENJA_03788	SACKO_09682
OG0001107	AENJA_04030	SACKO_06919
OG0001108	AENJA_04372, AENJA_04373	SACKO_04290
OG0001109	AENJA_05558	SACKO_08252, SACKO_08246, SACKO_08241, SACKO_08240, SACKO_08237
OG0001110	AENJA_06070	SACKO_15731, SACKO_08229
OG0001111	AENJA_22327	SACKO_20490
OG0001111	AENJA_22201	SACKO_03527
OG0001111	AENJA_06275	SACKO_03526
OG0001112	AENJA_06304	SACKO_18503
OG0001113	AENJA_06313	SACKO_21432
OG0001113	AENJA_23050	SACKO_05156
OG0001114	AENJA_07133	SACKO_08520
OG0001115	AENJA_18256	SACKO_33624, SACKO_33583
OG0001115	AENJA_09261	SACKO_18619
OG0001116	AENJA_25869, AENJA_12085	SACKO_23852
OG0001117	AENJA_24744, AENJA_23285, AENJA_19626, AENJA_12822	SACKO_06898
OG0001118	AENJA_12960	SACKO_04263, SACKO_00345
OG0001119	AENJA_13579	SACKO_20847
OG0001120	AENJA_13747	SACKO_19029
OG0001121	AENJA_14865	SACKO_32575
OG0001122	AENJA_15150	SACKO_19597, SACKO_18811
OG0001123	AENJA_20117	SACKO_00205
OG0001123	AENJA_15687	SACKO_33269
OG0001124	AENJA_16308	SACKO_04873
OG0001126	AENJA_21731	SACKO_28905
OG0001126	AENJA_21732	SACKO_15936
OG0001127	AENJA_26609	SACKO_04963
OG0001128	AENJA_26741	SACKO_18055
OG0001129	AENJA_00009	SACKO_22362
OG0001129	AENJA_00007	SACKO_19446
OG0001130	AENJA_00712	SACKO_21924
OG0001130	AENJA_24701	SACKO_19419
OG0001131	AENJA_00720	SACKO_02814
OG0001132	AENJA_02927	SACKO_22464
OG0001133	AENJA_14482	SACKO_03939
OG0001133	AENJA_07797	SACKO_03870
OG0001134	AENJA_06301	SACKO_00371
OG0001135	AENJA_06307	SACKO_12991
OG0001136	AENJA_06348	SACKO_08700
OG0001137	AENJA_06755	SACKO_31589
OG0001138	AENJA_08339	SACKO_06420
OG0001139	AENJA_20595, AENJA_19443	SACKO_11336
OG0001139	AENJA_08828	SACKO_08887
OG0001140	AENJA_10711	SACKO_04124, SACKO_23104, SACKO_04138, SACKO_23108, SACKO_04131, SACKO_04133, SACKO_23103, SACKO_04130, SACKO_15430, SACKO_21499
OG0001141	AENJA_11192	SACKO_15539
OG0001142	AENJA_13577	SACKO_08495
OG0001143	AENJA_25253, AENJA_15506	SACKO_27075
OG0001144	AENJA_15840	SACKO_23855
OG0001146	AENJA_19404	SACKO_04608, SACKO_10399
OG0001147	AENJA_21745	SACKO_26881
OG0001148	AENJA_25511	SACKO_05323, SACKO_05299
OG0001149	AENJA_26319, AENJA_26318	SACKO_23060
OG0001155	AENJA_01168	SACKO_29197
OG0001155	AENJA_24946	SACKO_06972
OG0001156	AENJA_01685	SACKO_12887
OG0001158	AENJA_16983	SACKO_22305
OG0001159	AENJA_02590	SACKO_14618
OG0001160	AENJA_03496, AENJA_15940	SACKO_03583
OG0001161	AENJA_15958	SACKO_21600, SACKO_15264
OG0001162	AENJA_09881, AENJA_03826	SACKO_17543, SACKO_14294
OG0001163	AENJA_23044, AENJA_20499, AENJA_04071, AENJA_23045	SACKO_31507
OG0001164	AENJA_14441	SACKO_00737
OG0001164	AENJA_04658	SACKO_00736
OG0001165	AENJA_18566	SACKO_18359
OG0001165	AENJA_05192	SACKO_31998
OG0001166	AENJA_05454	SACKO_31708
OG0001167	AENJA_06024	SACKO_12026
OG0001168	AENJA_26059	SACKO_18942
OG0001169	AENJA_06689	SACKO_01891
OG0001170	AENJA_14574, AENJA_07116	SACKO_27342
OG0001171	AENJA_07498	SACKO_20825
OG0001172	AENJA_08737	SACKO_07899
OG0001172	AENJA_15031	SACKO_23083
OG0001173	AENJA_10142	SACKO_12453
OG0001174	AENJA_10268	SACKO_28428
OG0001175	AENJA_10616	SACKO_00167
OG0001177	AENJA_12717	SACKO_26073
OG0001177	AENJA_23960, AENJA_22118	SACKO_10730, SACKO_26943
OG0001178	AENJA_12752	SACKO_03875
OG0001178	AENJA_14989	SACKO_08914
OG0001179	AENJA_13625, AENJA_13628	SACKO_26771
OG0001179	AENJA_26058	SACKO_32134
OG0001181	AENJA_14047	SACKO_08231, SACKO_27253, SACKO_08232
OG0001182	AENJA_14313	SACKO_00852, SACKO_21729, SACKO_06706, SACKO_28390, SACKO_28391, SACKO_19557
OG0001183	AENJA_20906, AENJA_18317, AENJA_20566, AENJA_15024	SACKO_22928, SACKO_25666
OG0001184	AENJA_17799	SACKO_04686
OG0001184	AENJA_15086	SACKO_02591, SACKO_02594
OG0001185	AENJA_17542	SACKO_25271
OG0001186	AENJA_21307	SACKO_04961
OG0001186	AENJA_18825	SACKO_32087
OG0001187	AENJA_19216, AENJA_19215	SACKO_27459
OG0001188	AENJA_22812	SACKO_25731
OG0001190	AENJA_24531	SACKO_19736, SACKO_29072
OG0001196	AENJA_00058	SACKO_02477
OG0001197	AENJA_00493	SACKO_32347
OG0001198	AENJA_01200	SACKO_23091
OG0001198	AENJA_21857	SACKO_05861
OG0001199	AENJA_01327	SACKO_31333
OG0001199	AENJA_24392	SACKO_03906
OG0001200	AENJA_01547	SACKO_20799
OG0001201	AENJA_02210	SACKO_15686
OG0001202	AENJA_03117	SACKO_21894, SACKO_33694
OG0001204	AENJA_20148	SACKO_05436
OG0001205	AENJA_26398	SACKO_07248, SACKO_12981
OG0001207	AENJA_18056	SACKO_03977
OG0001207	AENJA_07276	SACKO_25128
OG0001208	AENJA_09031	SACKO_25532
OG0001209	AENJA_09041	SACKO_17895, SACKO_21794
OG0001210	AENJA_18956	SACKO_12027
OG0001210	AENJA_09591	SACKO_22645
OG0001211	AENJA_09699	SACKO_06728
OG0001212	AENJA_14546, AENJA_09958	SACKO_14563
OG0001213	AENJA_11717	SACKO_12475
OG0001213	AENJA_11254	SACKO_19088
OG0001214	AENJA_24301	SACKO_17861
OG0001215	AENJA_15953	SACKO_19345
OG0001216	AENJA_16979	SACKO_20921
OG0001217	AENJA_17612	SACKO_25190
OG0001218	AENJA_18179	SACKO_09575
OG0001219	AENJA_18562	SACKO_31732
OG0001220	AENJA_21603	SACKO_02206
OG0001221	AENJA_19765	SACKO_15128, SACKO_31267, SACKO_31272, SACKO_31273
OG0001223	AENJA_21588	SACKO_16161
OG0001224	AENJA_22625	SACKO_15671
OG0001225	AENJA_23700	SACKO_13197, SACKO_21032
OG0001230	AENJA_02568, AENJA_08528	SACKO_30865
OG0001231	AENJA_02177	SACKO_32360
OG0001232	AENJA_07338, AENJA_02228, AENJA_20090, AENJA_20091	SACKO_31671
OG0001233	AENJA_02446	SACKO_30626, SACKO_00389, SACKO_00384, SACKO_00398
OG0001234	AENJA_02896	SACKO_26867, SACKO_26860
OG0001235	AENJA_13870, AENJA_07973	SACKO_17900
OG0001237	AENJA_19599	SACKO_12973, SACKO_17092
OG0001238	AENJA_07960	SACKO_10255
OG0001238	AENJA_05667	SACKO_15368, SACKO_15935
OG0001239	AENJA_08544, AENJA_12406, AENJA_24743, AENJA_06569	SACKO_01576
OG0001240	AENJA_07030	SACKO_21921
OG0001241	AENJA_21346	SACKO_21518
OG0001241	AENJA_07588	SACKO_25804
OG0001242	AENJA_07671, AENJA_07672, AENJA_07670, AENJA_07673, AENJA_07669, AENJA_07675	SACKO_19062, SACKO_19023
OG0001243	AENJA_09040	SACKO_00190
OG0001244	AENJA_11230	SACKO_24332, SACKO_33824, SACKO_25187, SACKO_24337
OG0001245	AENJA_11242	SACKO_31830, SACKO_17898
OG0001245	AENJA_11241	SACKO_17917, SACKO_17905
OG0001247	AENJA_24053	SACKO_16919
OG0001248	AENJA_17279	SACKO_03917
OG0001249	AENJA_17683	SACKO_07044
OG0001250	AENJA_18393	SACKO_22060
OG0001252	AENJA_20096	SACKO_00497
OG0001253	AENJA_21103	SACKO_07955
OG0001254	AENJA_25593	SACKO_17085, SACKO_17104
OG0001261	AENJA_00856	SACKO_02379
OG0001262	AENJA_25759	SACKO_00970, SACKO_00906, SACKO_33160
OG0001263	AENJA_02283	SACKO_18553
OG0001263	AENJA_25444	SACKO_10674
OG0001264	AENJA_02714	SACKO_25559
OG0001265	AENJA_05274, AENJA_05550, AENJA_15579, AENJA_02852, AENJA_13872	SACKO_20144
OG0001266	AENJA_02853	SACKO_21683
OG0001266	AENJA_06321	SACKO_34097
OG0001267	AENJA_03493	SACKO_05778, SACKO_25091
OG0001267	AENJA_10310	SACKO_21996
OG0001268	AENJA_03712	SACKO_06254
OG0001270	AENJA_04208	SACKO_24994
OG0001270	AENJA_21003	SACKO_01019
OG0001271	AENJA_04651	SACKO_30312
OG0001273	AENJA_05090	SACKO_29270
OG0001274	AENJA_06074	SACKO_16020
OG0001275	AENJA_09059	SACKO_31416
OG0001275	AENJA_07370	SACKO_31414
OG0001276	AENJA_07718, AENJA_07717	SACKO_30635
OG0001277	AENJA_10647, AENJA_08017, AENJA_08018, AENJA_26086, AENJA_17983, AENJA_08016	SACKO_17013
OG0001278	AENJA_09367	SACKO_28908, SACKO_12827, SACKO_12823
OG0001279	AENJA_09382	SACKO_20454
OG0001280	AENJA_11194	SACKO_17298
OG0001281	AENJA_11305	SACKO_25721
OG0001282	AENJA_12223	SACKO_11635
OG0001283	AENJA_16994	SACKO_02476
OG0001283	AENJA_13067, AENJA_22654, AENJA_23095	SACKO_01310, SACKO_15324
OG0001284	AENJA_14056	SACKO_27293
OG0001284	AENJA_21135	SACKO_16492
OG0001285	AENJA_14208	SACKO_12735
OG0001286	AENJA_16309	SACKO_00888
OG0001287	AENJA_18219	SACKO_31693
OG0001288	AENJA_18926	SACKO_05048
OG0001288	AENJA_22039	SACKO_15962
OG0001289	AENJA_19878	SACKO_27725
OG0001290	AENJA_21150	SACKO_09675, SACKO_22471
OG0001291	AENJA_21434	SACKO_21943
OG0001292	AENJA_21781	SACKO_15420
OG0001293	AENJA_23236	SACKO_21987
OG0001294	AENJA_25092	SACKO_03533
OG0001295	AENJA_25589	SACKO_22899
OG0001296	AENJA_26215	SACKO_11661
OG0001300	AENJA_00411	SACKO_02042
OG0001302	AENJA_13024	SACKO_07352
OG0001302	AENJA_01840	SACKO_13308
OG0001304	AENJA_14579	SACKO_19061
OG0001305	AENJA_03926	SACKO_26780
OG0001306	AENJA_13028, AENJA_04590	SACKO_25708
OG0001306	AENJA_24214	SACKO_10996
OG0001307	AENJA_09790, AENJA_08061, AENJA_17907, AENJA_23144	SACKO_13105
OG0001307	AENJA_18882, AENJA_24073, AENJA_10844	SACKO_21021
OG0001307	AENJA_14453	SACKO_13908
OG0001308	AENJA_05647	SACKO_29701
OG0001309	AENJA_05763, AENJA_07716	SACKO_31608
OG0001310	AENJA_06272	SACKO_11650
OG0001310	AENJA_10879	SACKO_12687
OG0001311	AENJA_06702	SACKO_03046
OG0001311	AENJA_15801	SACKO_14169
OG0001312	AENJA_19595, AENJA_24384, AENJA_06846	SACKO_03694
OG0001313	AENJA_13129, AENJA_20249, AENJA_13484, AENJA_07345	SACKO_24118, SACKO_31873, SACKO_02599, SACKO_27800, SACKO_27814, SACKO_02605, SACKO_24088
OG0001314	AENJA_11562, AENJA_07754	SACKO_28289, SACKO_25320, SACKO_08201, SACKO_28337, SACKO_23656, SACKO_08222, SACKO_24985
OG0001315	AENJA_26453	SACKO_09990
OG0001316	AENJA_08714	SACKO_32180
OG0001317	AENJA_08900	SACKO_20482
OG0001317	AENJA_20026	SACKO_08200
OG0001318	AENJA_09435	SACKO_20260
OG0001319	AENJA_09605	SACKO_17261
OG0001320	AENJA_12368	SACKO_15495
OG0001320	AENJA_16608	SACKO_03528
OG0001321	AENJA_14609	SACKO_00755
OG0001322	AENJA_15110	SACKO_08315
OG0001322	AENJA_16813	SACKO_00634, SACKO_05223
OG0001323	AENJA_15789	SACKO_09370
OG0001324	AENJA_15995	SACKO_04648
OG0001325	AENJA_16492	SACKO_27663
OG0001326	AENJA_18964	SACKO_30260
OG0001327	AENJA_18352	SACKO_11723
OG0001327	AENJA_26627	SACKO_26434
OG0001328	AENJA_18594	SACKO_24069
OG0001329	AENJA_19033	SACKO_23438
OG0001330	AENJA_20881	SACKO_00723
OG0001333	AENJA_23772	SACKO_02537, SACKO_31933, SACKO_31954
OG0001334	AENJA_25606	SACKO_30094, SACKO_32717
OG0001339	AENJA_18051	SACKO_01450
OG0001341	AENJA_21191	SACKO_06241
OG0001343	AENJA_07413, AENJA_10871, AENJA_09376	SACKO_17370
OG0001344	AENJA_01361	SACKO_14763
OG0001345	AENJA_17713	SACKO_23714, SACKO_23639, SACKO_23595, SACKO_23715
OG0001348	AENJA_01884	SACKO_28912
OG0001349	AENJA_16365, AENJA_04454, AENJA_04452, AENJA_16650, AENJA_26153	SACKO_31598
OG0001349	AENJA_16987, AENJA_16986, AENJA_18181	SACKO_31148
OG0001350	AENJA_05873	SACKO_01074
OG0001351	AENJA_17428, AENJA_06682	SACKO_20883
OG0001352	AENJA_06723	SACKO_15835
OG0001353	AENJA_06742	SACKO_05612
OG0001354	AENJA_09573	SACKO_05972
OG0001354	AENJA_07753	SACKO_27003
OG0001355	AENJA_08188	SACKO_12733
OG0001356	AENJA_08269	SACKO_23436
OG0001357	AENJA_08567	SACKO_32377
