Orthogroup	AENJA_ok	XENTR
OG0001411	AENJA_06963, AENJA_10958	XENTR05513
OG0001412	AENJA_07170	XENTR01134
OG0001413	AENJA_07474	XENTR10327
OG0001413	AENJA_17343	XENTR01450
OG0001414	AENJA_08160	XENTR03396
OG0001415	AENJA_09149, AENJA_15367	XENTR00799
OG0001416	AENJA_09757	XENTR04093, XENTR17575
OG0001417	AENJA_10714	XENTR13968
OG0001417	AENJA_11502	XENTR05604
OG0001418	AENJA_10983	XENTR11447, XENTR00014, XENTR05877, XENTR04739
OG0001419	AENJA_12607, AENJA_12606	XENTR07503, XENTR07502, XENTR02430, XENTR02429
OG0001420	AENJA_13248	XENTR12964, XENTR18542, XENTR07058, XENTR02347, XENTR02348
OG0001421	AENJA_13339	XENTR11642, XENTR10761, XENTR11862
OG0001422	AENJA_14173	XENTR07180, XENTR03319
OG0001423	AENJA_14934	XENTR11753, XENTR07724, XENTR12211
OG0001424	AENJA_15682	XENTR09472
OG0001425	AENJA_15774	XENTR00165, XENTR10054, XENTR15292
OG0001427	AENJA_17543	XENTR12966
OG0001428	AENJA_18858	XENTR08058
OG0001430	AENJA_19108	XENTR11865, XENTR09506, XENTR03841, XENTR12647
OG0001431	AENJA_23459	XENTR12951, XENTR14198
OG0001432	AENJA_25391	XENTR18322, XENTR18323
OG0001433	AENJA_26002	XENTR12757, XENTR01397, XENTR08074
OG0001434	AENJA_26114	XENTR14256, XENTR14257, XENTR14255
OG0001440	AENJA_03160	XENTR02912, XENTR02913, XENTR13967
OG0001441	AENJA_00362	XENTR19038, XENTR08191, XENTR08190, XENTR13903, XENTR15537
OG0001445	AENJA_02385	XENTR00603, XENTR11995
OG0001446	AENJA_02687, AENJA_10576	XENTR11107
OG0001447	AENJA_03127	XENTR06688, XENTR11993, XENTR11860
OG0001449	AENJA_04181	XENTR18530
OG0001449	AENJA_05517	XENTR17594
OG0001451	AENJA_04889	XENTR01133
OG0001451	AENJA_16142	XENTR09852
OG0001452	AENJA_05087	XENTR05846, XENTR01476, XENTR12152
OG0001454	AENJA_06306	XENTR01618, XENTR01050
OG0001455	AENJA_06571	XENTR00058, XENTR11013, XENTR05881, XENTR12230
OG0001456	AENJA_07027	XENTR09379
OG0001457	AENJA_07426	XENTR05747, XENTR02139
OG0001458	AENJA_08456	XENTR03285, XENTR14377, XENTR03961, XENTR03960
OG0001459	AENJA_18303, AENJA_08470	XENTR19263, XENTR05668
OG0001460	AENJA_09064	XENTR14447
OG0001461	AENJA_09214	XENTR05990
OG0001462	AENJA_09362	XENTR15395
OG0001463	AENJA_09831	XENTR15129, XENTR03741
OG0001464	AENJA_09857	XENTR03158, XENTR17134, XENTR06200
OG0001465	AENJA_10007	XENTR17228
OG0001466	AENJA_17986	XENTR16300
OG0001466	AENJA_10074	XENTR03641
OG0001468	AENJA_10995	XENTR04167, XENTR10607
OG0001469	AENJA_11151	XENTR01260
OG0001470	AENJA_11625	XENTR08880, XENTR08883
OG0001472	AENJA_12236	XENTR12389
OG0001472	AENJA_13235	XENTR13330
OG0001473	AENJA_13618	XENTR16670, XENTR04818, XENTR04817
OG0001474	AENJA_14700	XENTR18010
OG0001474	AENJA_24781	XENTR01827
OG0001475	AENJA_14793	XENTR12916
OG0001476	AENJA_14828	XENTR11401
OG0001477	AENJA_15225	XENTR00994
OG0001478	AENJA_19708	XENTR14390
OG0001479	AENJA_16158	XENTR01295, XENTR15874, XENTR09664
OG0001480	AENJA_16776	XENTR08394, XENTR12252, XENTR14932
OG0001481	AENJA_17029	XENTR08156, XENTR03822
OG0001483	AENJA_19356	XENTR10570
OG0001484	AENJA_21194	XENTR07065
OG0001485	AENJA_21469	XENTR03119, XENTR03410
OG0001486	AENJA_21858	XENTR14269, XENTR05434, XENTR04448, XENTR04449
OG0001489	AENJA_24467	XENTR00338, XENTR12149
OG0001490	AENJA_25216	XENTR16191, XENTR12791, XENTR03053
OG0001492	AENJA_25544	XENTR06535, XENTR01139
OG0001493	AENJA_26227	XENTR09429
OG0001498	AENJA_22536, AENJA_25822, AENJA_01053	XENTR17050, XENTR18305
OG0001500	AENJA_01887	XENTR08590, XENTR12582, XENTR10830
OG0001501	AENJA_02988	XENTR06683, XENTR06684, XENTR12986
OG0001502	AENJA_03421	XENTR17438
OG0001503	AENJA_23557	XENTR14751
OG0001503	AENJA_03755	XENTR05638
OG0001504	AENJA_04830, AENJA_04833, AENJA_15576, AENJA_04039	XENTR02517
OG0001505	AENJA_04619	XENTR00271
OG0001506	AENJA_05938	XENTR00266, XENTR08441, XENTR08440
OG0001507	AENJA_06136	XENTR08992, XENTR07481
OG0001508	AENJA_06316	XENTR15984, XENTR15983, XENTR11480, XENTR11479
OG0001509	AENJA_07590	XENTR10571, XENTR03196
OG0001510	AENJA_08660	XENTR07005, XENTR12209, XENTR00355
OG0001511	AENJA_08942	XENTR03205
OG0001515	AENJA_10215	XENTR04041, XENTR04537
OG0001516	AENJA_10243	XENTR11018
OG0001517	AENJA_10361	XENTR13941, XENTR13905
OG0001518	AENJA_11024	XENTR06101, XENTR00879
OG0001520	AENJA_12318	XENTR12857, XENTR05173
OG0001521	AENJA_13001	XENTR14078
OG0001523	AENJA_14135	XENTR10881, XENTR17742
OG0001524	AENJA_19275	XENTR09548
OG0001524	AENJA_15536	XENTR00484
OG0001525	AENJA_16414	XENTR12515, XENTR12514
OG0001526	AENJA_16663	XENTR01289, XENTR17681, XENTR16198
OG0001527	AENJA_16808	XENTR15735
OG0001528	AENJA_17449	XENTR17324, XENTR04419
OG0001529	AENJA_18632	XENTR02811, XENTR02810, XENTR08383
OG0001531	AENJA_20341	XENTR12449, XENTR11571, XENTR08724
OG0001532	AENJA_20708	XENTR11612, XENTR16708, XENTR06237
OG0001533	AENJA_20965	XENTR07080, XENTR17861
OG0001534	AENJA_21491, AENJA_21490	XENTR05627, XENTR06763, XENTR05628
OG0001536	AENJA_25332, AENJA_25327	XENTR02934
OG0001545	AENJA_00995	XENTR08623, XENTR05315, XENTR18196
OG0001546	AENJA_02497	XENTR02403, XENTR05092
OG0001549	AENJA_04459	XENTR06613, XENTR07982, XENTR02588
OG0001550	AENJA_05034, AENJA_05035	XENTR12624
OG0001551	AENJA_05503	XENTR05545, XENTR05547
OG0001552	AENJA_06118	XENTR07028
OG0001553	AENJA_06179	XENTR02229, XENTR09430, XENTR09742
OG0001554	AENJA_07567	XENTR08488, XENTR05924
OG0001557	AENJA_13295	XENTR11819
OG0001558	AENJA_08311	XENTR16416, XENTR06488
OG0001559	AENJA_08667	XENTR09039, XENTR06623
OG0001560	AENJA_09404	XENTR12473, XENTR04353, XENTR13870, XENTR12299
OG0001561	AENJA_09420	XENTR16133, XENTR07954, XENTR01341
OG0001563	AENJA_12465	XENTR12134
OG0001564	AENJA_11930	XENTR03255, XENTR05932
OG0001565	AENJA_12372	XENTR14497, XENTR14805, XENTR12160
OG0001566	AENJA_12513	XENTR12398, XENTR12399, XENTR04955
OG0001567	AENJA_13019	XENTR10094, XENTR00289
OG0001568	AENJA_13880	XENTR05615
OG0001569	AENJA_14238	XENTR02711, XENTR00703, XENTR00702
OG0001570	AENJA_24461	XENTR05431
OG0001571	AENJA_17758	XENTR14473
OG0001572	AENJA_22665	XENTR14408
OG0001572	AENJA_18250	XENTR03742
OG0001573	AENJA_19183	XENTR03987, XENTR08694
OG0001574	AENJA_21910	XENTR01390, XENTR06575, XENTR18448, XENTR11497, XENTR11496
OG0001575	AENJA_21919	XENTR14038, XENTR14037
OG0001576	AENJA_23479	XENTR15048, XENTR13227
OG0001578	AENJA_24180	XENTR01969, XENTR09544
OG0001579	AENJA_24228	XENTR06690
OG0001580	AENJA_25168	XENTR13327, XENTR07267
OG0001581	AENJA_26171	XENTR07619, XENTR15249
OG0001582	AENJA_26338	XENTR07708, XENTR17762, XENTR01173
OG0001583	AENJA_26528	XENTR11561, XENTR14641
OG0001584	AENJA_26828	XENTR09628, XENTR09629
OG0001588	AENJA_15642, AENJA_24457, AENJA_10082, AENJA_00109, AENJA_10785	XENTR06850
OG0001589	AENJA_00308	XENTR13738
OG0001589	AENJA_25068	XENTR11338
OG0001590	AENJA_00406, AENJA_14826, AENJA_14823	XENTR10428
OG0001592	AENJA_17749, AENJA_01022, AENJA_25249	XENTR11244, XENTR11243
OG0001593	AENJA_01627	XENTR11547, XENTR08681, XENTR08680, XENTR02666, XENTR11433
OG0001596	AENJA_02913, AENJA_03897, AENJA_02915	XENTR18374, XENTR16155
OG0001596	AENJA_08460	XENTR06371
OG0001597	AENJA_17835, AENJA_03457	XENTR05372, XENTR10161
OG0001599	AENJA_04501	XENTR07390, XENTR07367
OG0001600	AENJA_04862	XENTR16112, XENTR13590, XENTR11793
OG0001603	AENJA_25082, AENJA_05289	XENTR12927
OG0001604	AENJA_11253	XENTR13341
OG0001605	AENJA_06440	XENTR04606
OG0001606	AENJA_06477	XENTR08318
OG0001608	AENJA_08413, AENJA_07328	XENTR00220, XENTR05052
OG0001609	AENJA_08323	XENTR06189
OG0001609	AENJA_19787	XENTR11285
OG0001610	AENJA_08526, AENJA_08533, AENJA_08527, AENJA_09111, AENJA_08532	XENTR16107, XENTR10867, XENTR00221
OG0001611	AENJA_08569	XENTR13532, XENTR13440, XENTR02083
OG0001612	AENJA_09589	XENTR11391
OG0001613	AENJA_18613, AENJA_13644, AENJA_09920, AENJA_23085, AENJA_23061, AENJA_20693	XENTR00997
OG0001614	AENJA_17703	XENTR03364
OG0001614	AENJA_10096	XENTR09810
OG0001615	AENJA_10716	XENTR04468, XENTR16398
OG0001617	AENJA_12188	XENTR11229, XENTR17736, XENTR07959
OG0001620	AENJA_13924	XENTR12935, XENTR17480, XENTR03941
OG0001621	AENJA_13994, AENJA_13992	XENTR01806, XENTR05633
OG0001622	AENJA_14211	XENTR13104, XENTR02280
OG0001624	AENJA_14605	XENTR12858, XENTR07807
OG0001625	AENJA_14706	XENTR00351, XENTR00352, XENTR13943
OG0001627	AENJA_19284	XENTR11789
OG0001628	AENJA_16821, AENJA_21898, AENJA_21897	XENTR01654
OG0001632	AENJA_18126	XENTR02813, XENTR01250, XENTR01348
OG0001634	AENJA_18695	XENTR15612
OG0001635	AENJA_18913	XENTR14373, XENTR03970
OG0001636	AENJA_19487	XENTR00472
OG0001637	AENJA_19510	XENTR07980
OG0001638	AENJA_20882	XENTR17765, XENTR01518
OG0001639	AENJA_22054	XENTR05276, XENTR13285, XENTR13286
OG0001640	AENJA_23181	XENTR11286
OG0001641	AENJA_23210	XENTR14307
OG0001642	AENJA_23879	XENTR09499, XENTR14534, XENTR14535
OG0001643	AENJA_24340	XENTR05703, XENTR05702, XENTR14501
OG0001644	AENJA_26289	XENTR02166
OG0001651	AENJA_00391	XENTR14299, XENTR16608
OG0001652	AENJA_22805, AENJA_00850	XENTR13535
OG0001653	AENJA_21125	XENTR11019
OG0001654	AENJA_02592	XENTR09616, XENTR17243, XENTR09614
OG0001655	AENJA_03001	XENTR03302, XENTR02328, XENTR08790, XENTR08791
OG0001657	AENJA_03268	XENTR00532, XENTR17851
OG0001658	AENJA_03637	XENTR04483
OG0001658	AENJA_05073	XENTR12967
OG0001659	AENJA_04668	XENTR05457, XENTR00169
OG0001660	AENJA_04731	XENTR13183, XENTR03454, XENTR14380
OG0001661	AENJA_05905	XENTR10294
OG0001661	AENJA_05238	XENTR10421
OG0001662	AENJA_07124	XENTR08476
OG0001662	AENJA_05672	XENTR03671, XENTR14025
OG0001663	AENJA_06086	XENTR16289, XENTR18540, XENTR18541
OG0001664	AENJA_22480	XENTR11452
OG0001665	AENJA_11003	XENTR01674
OG0001665	AENJA_06300	XENTR10394
OG0001666	AENJA_07102	XENTR09349
OG0001667	AENJA_07191	XENTR12439, XENTR07091
OG0001668	AENJA_07885	XENTR00151
OG0001669	AENJA_09112	XENTR13897, XENTR13898, XENTR12725
OG0001670	AENJA_13957	XENTR06115, XENTR06114
OG0001671	AENJA_09175	XENTR08372
OG0001672	AENJA_09939	XENTR03686, XENTR05392, XENTR14798
OG0001673	AENJA_11329	XENTR02411
OG0001674	AENJA_11464	XENTR05318, XENTR08311, XENTR08310, XENTR08309
OG0001675	AENJA_11671	XENTR05024, XENTR15538
OG0001676	AENJA_26746	XENTR08921
OG0001676	AENJA_11724	XENTR08096
OG0001677	AENJA_11807	XENTR06345
OG0001678	AENJA_18698	XENTR12440, XENTR04156
OG0001680	AENJA_16822	XENTR09484, XENTR09485
OG0001682	AENJA_17431	XENTR18099
OG0001683	AENJA_18304	XENTR14409, XENTR18194, XENTR05463, XENTR11397
OG0001684	AENJA_18312	XENTR12235, XENTR00429
OG0001685	AENJA_18914	XENTR03486, XENTR03485
OG0001686	AENJA_19766, AENJA_19761	XENTR03714
OG0001687	AENJA_21090, AENJA_20311	XENTR07300
OG0001688	AENJA_20867, AENJA_20868	XENTR12165, XENTR12164, XENTR17332
OG0001689	AENJA_21847	XENTR06536, XENTR01151, XENTR01152
OG0001691	AENJA_24035	XENTR19286
OG0001692	AENJA_24257	XENTR00015, XENTR05878, XENTR04738
OG0001703	AENJA_18887, AENJA_19782, AENJA_00606, AENJA_19856	XENTR02667
OG0001704	AENJA_00857	XENTR03806, XENTR03805
OG0001706	AENJA_00912	XENTR05262, XENTR06974, XENTR05263
OG0001707	AENJA_00981, AENJA_25581	XENTR04513
OG0001710	AENJA_24366	XENTR16784, XENTR13163, XENTR16154
OG0001711	AENJA_11819, AENJA_01555	XENTR06620, XENTR13096
OG0001712	AENJA_02081	XENTR05564, XENTR02704
OG0001713	AENJA_02209	XENTR06081
OG0001714	AENJA_02224	XENTR03907
OG0001714	AENJA_13337	XENTR16567
OG0001720	AENJA_03434	XENTR17421, XENTR17422, XENTR01149
OG0001721	AENJA_03497	XENTR13555, XENTR07868, XENTR08455
OG0001723	AENJA_12578	XENTR11325, XENTR02045, XENTR09068
OG0001724	AENJA_04715, AENJA_04714	XENTR07871
OG0001725	AENJA_21341, AENJA_05653, AENJA_21489, AENJA_08894, AENJA_08893	XENTR03645, XENTR08140, XENTR14311
OG0001726	AENJA_06017	XENTR10952
OG0001726	AENJA_11860	XENTR11726
OG0001727	AENJA_06020	XENTR02406, XENTR00200, XENTR00201
OG0001728	AENJA_08879	XENTR08116, XENTR00572
OG0001729	AENJA_08928	XENTR02877, XENTR02809
OG0001730	AENJA_09007	XENTR00053, XENTR16791
OG0001731	AENJA_09521	XENTR15747
OG0001732	AENJA_11224	XENTR09057, XENTR03190
OG0001733	AENJA_11585	XENTR07919
OG0001734	AENJA_13245	XENTR17863, XENTR17864, XENTR17631
OG0001735	AENJA_13640, AENJA_13638	XENTR05402, XENTR16930
OG0001736	AENJA_14070	XENTR10208, XENTR16350
OG0001737	AENJA_14224	XENTR11412, XENTR11594, XENTR12766
OG0001738	AENJA_15108	XENTR14124, XENTR16771
OG0001739	AENJA_15111	XENTR13668, XENTR18284
OG0001740	AENJA_15168	XENTR17497, XENTR16779
OG0001742	AENJA_22249	XENTR08778, XENTR18760
OG0001743	AENJA_16159	XENTR07739
OG0001744	AENJA_17309	XENTR04185, XENTR01893, XENTR04186, XENTR06221
OG0001746	AENJA_19060	XENTR17012
OG0001747	AENJA_20575	XENTR01108, XENTR03213, XENTR03209, XENTR03208, XENTR03210, XENTR03212, XENTR03211, XENTR03203, XENTR03204, XENTR07433
OG0001748	AENJA_22163	XENTR08935, XENTR02210
OG0001752	AENJA_23699	XENTR05862, XENTR05863, XENTR10279
OG0001754	AENJA_24677	XENTR11387, XENTR08474, XENTR05086
OG0001755	AENJA_24912	XENTR09873
OG0001756	AENJA_25749	XENTR08856
OG0001756	AENJA_25480	XENTR02230
OG0001757	AENJA_25965	XENTR14855, XENTR13413
OG0001768	AENJA_00276	XENTR02663
OG0001768	AENJA_00711, AENJA_26065	XENTR00583
OG0001769	AENJA_00392	XENTR12819
OG0001769	AENJA_14833	XENTR13309
OG0001770	AENJA_00514	XENTR05192, XENTR05256, XENTR09738, XENTR01019
OG0001772	AENJA_00723	XENTR14857, XENTR14769, XENTR13408
OG0001774	AENJA_01099	XENTR17983
OG0001774	AENJA_09499	XENTR10461
OG0001775	AENJA_01192	XENTR08314, XENTR15724
OG0001778	AENJA_03170	XENTR16949, XENTR16948
OG0001780	AENJA_03267	XENTR00800
OG0001780	AENJA_06530	XENTR12607
OG0001781	AENJA_25405	XENTR01701
OG0001781	AENJA_03406	XENTR12943
OG0001782	AENJA_04195	XENTR03438
OG0001782	AENJA_22157	XENTR07561
OG0001783	AENJA_04445	XENTR01760, XENTR09127
OG0001787	AENJA_05662	XENTR16345, XENTR10666, XENTR10665, XENTR13689
OG0001788	AENJA_05784	XENTR05179
OG0001789	AENJA_06214	XENTR01158, XENTR11105
OG0001790	AENJA_06251	XENTR08234
OG0001792	AENJA_21975, AENJA_24891, AENJA_21976, AENJA_21971	XENTR07735
OG0001792	AENJA_06373	XENTR11934, XENTR11933
OG0001794	AENJA_07515, AENJA_16390	XENTR10714
OG0001796	AENJA_24046, AENJA_08003	XENTR03008, XENTR09342
OG0001798	AENJA_08367, AENJA_24416	XENTR16775, XENTR10051
OG0001799	AENJA_08605	XENTR03523, XENTR06340
OG0001800	AENJA_09181	XENTR11113, XENTR10796
OG0001801	AENJA_09455	XENTR07950, XENTR17423, XENTR17424, XENTR15974, XENTR07415
OG0001802	AENJA_09560, AENJA_23064	XENTR18670
OG0001803	AENJA_09994, AENJA_09997	XENTR06469, XENTR14813, XENTR04331
OG0001804	AENJA_10202	XENTR12189, XENTR00869
OG0001805	AENJA_10542	XENTR07066, XENTR17499
OG0001806	AENJA_10903	XENTR00733, XENTR02566, XENTR02565
OG0001807	AENJA_12201	XENTR12261
OG0001808	AENJA_13026	XENTR15385, XENTR00368
OG0001809	AENJA_13412	XENTR00099
OG0001810	AENJA_13786	XENTR11814
OG0001812	AENJA_14467, AENJA_14466, AENJA_14468	XENTR13693
OG0001814	AENJA_26556	XENTR12256, XENTR09203
OG0001815	AENJA_15476	XENTR11999, XENTR16038, XENTR02397
OG0001816	AENJA_15931	XENTR04741
OG0001817	AENJA_17964	XENTR01799, XENTR07383, XENTR11210, XENTR16361, XENTR16279, XENTR19231, XENTR07609
OG0001818	AENJA_18459	XENTR08496, XENTR08495, XENTR08497, XENTR16571
OG0001819	AENJA_19342	XENTR03393, XENTR03154
OG0001820	AENJA_19468, AENJA_19465, AENJA_19466	XENTR11735, XENTR11739, XENTR08919
OG0001821	AENJA_21035	XENTR04786
OG0001822	AENJA_21678	XENTR17740
OG0001823	AENJA_22880	XENTR01462, XENTR05709
OG0001825	AENJA_23001	XENTR11940, XENTR09385, XENTR03315, XENTR13373, XENTR01399, XENTR12908
OG0001826	AENJA_23249	XENTR08576, XENTR11916
OG0001827	AENJA_23535	XENTR06795
OG0001828	AENJA_23757	XENTR16952
OG0001829	AENJA_24206	XENTR00483, XENTR14302
OG0001830	AENJA_25556	XENTR04509, XENTR16727
OG0001831	AENJA_25733	XENTR18275, XENTR17969
OG0001846	AENJA_23250, AENJA_00173	XENTR18639, XENTR07601
OG0001848	AENJA_12672	XENTR14304
OG0001848	AENJA_19651	XENTR15790
OG0001849	AENJA_00715	XENTR05212
OG0001851	AENJA_18108	XENTR10410
OG0001852	AENJA_01522, AENJA_13282, AENJA_18334	XENTR14319, XENTR08373
OG0001854	AENJA_20502, AENJA_08051, AENJA_22619, AENJA_04892, AENJA_16241, AENJA_22636, AENJA_03291, AENJA_26517, AENJA_20181, AENJA_07616, AENJA_12416, AENJA_20525, AENJA_18496	XENTR07106, XENTR07105
OG0001855	AENJA_03423, AENJA_03424	XENTR04793
OG0001856	AENJA_04493	XENTR00941, XENTR09781, XENTR05676, XENTR05677
OG0001857	AENJA_04553	XENTR18087, XENTR13066
OG0001858	AENJA_04702	XENTR01943
OG0001859	AENJA_08247	XENTR08444
OG0001861	AENJA_25398, AENJA_11706, AENJA_05340	XENTR07625
OG0001862	AENJA_06207	XENTR05039, XENTR12303, XENTR03115
OG0001863	AENJA_14971	XENTR01885
OG0001864	AENJA_07207	XENTR04517, XENTR13336
OG0001865	AENJA_07271	XENTR06410, XENTR04372
OG0001867	AENJA_07397	XENTR18201
OG0001868	AENJA_07733	XENTR12422
OG0001869	AENJA_07813	XENTR12915
OG0001870	AENJA_07921	XENTR05017, XENTR12751, XENTR08077, XENTR08078
OG0001871	AENJA_07935, AENJA_18281	XENTR04383, XENTR14454, XENTR14455
OG0001873	AENJA_08353, AENJA_24095	XENTR11870
OG0001874	AENJA_08461	XENTR08894
OG0001875	AENJA_09123	XENTR05396
OG0001875	AENJA_16491	XENTR05593
OG0001876	AENJA_09312	XENTR06060
OG0001877	AENJA_09356	XENTR12095, XENTR17619, XENTR15404
OG0001878	AENJA_09652	XENTR04362, XENTR12083, XENTR10903, XENTR05516
OG0001879	AENJA_10214	XENTR12513
OG0001881	AENJA_11391	XENTR16627, XENTR17045, XENTR12268
OG0001882	AENJA_13635	XENTR06860, XENTR06863, XENTR05412
OG0001883	AENJA_14004	XENTR04807, XENTR13720
OG0001884	AENJA_14156	XENTR13203, XENTR03005, XENTR07644
OG0001886	AENJA_14779	XENTR06797, XENTR15392
OG0001887	AENJA_15098	XENTR06427, XENTR00912, XENTR12585, XENTR03465, XENTR18819
OG0001889	AENJA_16220	XENTR13126, XENTR01850
OG0001890	AENJA_16222	XENTR14057, XENTR07419, XENTR17098
OG0001892	AENJA_17692	XENTR15160, XENTR13541
OG0001893	AENJA_19715	XENTR15523
OG0001894	AENJA_21040	XENTR15449, XENTR08653
OG0001895	AENJA_22777	XENTR16129
OG0001896	AENJA_22934	XENTR06164, XENTR03942
OG0001897	AENJA_24823	XENTR16598, XENTR13280, XENTR09183, XENTR08525
OG0001898	AENJA_25485	XENTR15118
OG0001899	AENJA_25912	XENTR14578, XENTR09469
OG0001913	AENJA_00224	XENTR06742, XENTR01451
OG0001914	AENJA_00249	XENTR06764
OG0001915	AENJA_00588	XENTR06298
OG0001916	AENJA_10036	XENTR10953
OG0001916	AENJA_00736	XENTR12336
OG0001917	AENJA_01170	XENTR00340, XENTR11451, XENTR14754, XENTR10651
OG0001918	AENJA_08485	XENTR16543
OG0001918	AENJA_16586	XENTR04216
OG0001919	AENJA_02076	XENTR09434
OG0001923	AENJA_03271	XENTR13216
OG0001925	AENJA_04307	XENTR17884, XENTR03374, XENTR12899
OG0001926	AENJA_04624	XENTR00430
OG0001927	AENJA_23080, AENJA_23079, AENJA_04640	XENTR04644
OG0001928	AENJA_05549	XENTR07469
OG0001929	AENJA_13809	XENTR18792, XENTR10076
OG0001930	AENJA_06548	XENTR01448
OG0001933	AENJA_07871	XENTR06647
OG0001934	AENJA_08721	XENTR12704, XENTR05609
OG0001935	AENJA_16826	XENTR00153
OG0001935	AENJA_08803	XENTR08647
OG0001936	AENJA_09069	XENTR04317
OG0001937	AENJA_09118	XENTR17859
OG0001938	AENJA_09456	XENTR04478
OG0001939	AENJA_09829	XENTR10993
OG0001940	AENJA_10312	XENTR14019
OG0001941	AENJA_10713	XENTR10384, XENTR17146
OG0001943	AENJA_12411	XENTR10899
OG0001944	AENJA_12452	XENTR13879, XENTR13878
OG0001945	AENJA_12644, AENJA_24575	XENTR03955, XENTR07870
OG0001946	AENJA_12969	XENTR09726, XENTR07293, XENTR04877, XENTR04876
OG0001947	AENJA_13122	XENTR07021, XENTR02357
OG0001948	AENJA_17928	XENTR14766, XENTR08991, XENTR16041, XENTR06626
OG0001949	AENJA_14418	XENTR01148, XENTR11100
OG0001950	AENJA_14900	XENTR12232, XENTR11572, XENTR03988
OG0001951	AENJA_15959	XENTR07227, XENTR16258
OG0001952	AENJA_16307	XENTR09389
OG0001953	AENJA_16686	XENTR09118, XENTR10393
OG0001956	AENJA_17146	XENTR05066
OG0001957	AENJA_17381	XENTR11349, XENTR12903, XENTR01129
OG0001958	AENJA_17819	XENTR16906, XENTR09373, XENTR02730, XENTR00657
OG0001959	AENJA_18014	XENTR06412, XENTR10577, XENTR05267, XENTR15847
OG0001961	AENJA_18261	XENTR01355, XENTR01247
OG0001962	AENJA_18299	XENTR05922, XENTR12047, XENTR12045, XENTR12046
OG0001963	AENJA_18795	XENTR17226, XENTR11249, XENTR07153
OG0001964	AENJA_20596	XENTR10264
OG0001965	AENJA_21031, AENJA_26304	XENTR17416
OG0001966	AENJA_21166	XENTR15870, XENTR04015
OG0001967	AENJA_22714	XENTR00364
OG0001968	AENJA_22770	XENTR14913, XENTR16410
OG0001969	AENJA_23560	XENTR08255, XENTR15375
OG0001970	AENJA_24796	XENTR06672, XENTR13877
OG0001971	AENJA_26115	XENTR06746, XENTR11941, XENTR05064, XENTR08132
OG0001972	AENJA_26436	XENTR12033
OG0001985	AENJA_00265	XENTR06332, XENTR03530
OG0001986	AENJA_24570, AENJA_22460, AENJA_09255, AENJA_24019, AENJA_05477, AENJA_23041, AENJA_00294, AENJA_05042, AENJA_06153, AENJA_00828, AENJA_18789, AENJA_09284, AENJA_21178, AENJA_22461, AENJA_25463, AENJA_00618, AENJA_22801, AENJA_10055, AENJA_26591, AENJA_23184, AENJA_19156, AENJA_04523, AENJA_03013, AENJA_12429, AENJA_25383, AENJA_20483, AENJA_01769, AENJA_17684	XENTR01297
OG0001987	AENJA_00303	XENTR04550, XENTR14677
OG0001988	AENJA_00356	XENTR11854
OG0001989	AENJA_01331	XENTR14006, XENTR12273
OG0001990	AENJA_09415	XENTR12970
OG0001991	AENJA_04869	XENTR02462
OG0001993	AENJA_03401	XENTR06884, XENTR01623
OG0001994	AENJA_03433, AENJA_03430	XENTR10934, XENTR08885
OG0001998	AENJA_04890	XENTR16338, XENTR14682
OG0001999	AENJA_14288	XENTR00961
OG0001999	AENJA_06057	XENTR10154
OG0002000	AENJA_06674	XENTR12364
OG0002000	AENJA_09407	XENTR05813
OG0002001	AENJA_07130	XENTR12894
OG0002001	AENJA_13848	XENTR07328
OG0002002	AENJA_09337, AENJA_07305	XENTR06108, XENTR09713
OG0002003	AENJA_07348, AENJA_16965	XENTR14361, XENTR02394
OG0002005	AENJA_08069	XENTR02807, XENTR08268, XENTR01964
OG0002006	AENJA_08834	XENTR12258, XENTR12259
OG0002007	AENJA_08990	XENTR04883, XENTR07287
OG0002009	AENJA_11028	XENTR15588
OG0002010	AENJA_11279	XENTR15176, XENTR05624, XENTR07385
OG0002011	AENJA_11419	XENTR15809, XENTR12417
OG0002012	AENJA_11623	XENTR15689, XENTR00529
OG0002013	AENJA_12704, AENJA_12703	XENTR16536
OG0002014	AENJA_13118	XENTR02871, XENTR11303
OG0002015	AENJA_13757	XENTR07357, XENTR03893
OG0002016	AENJA_13775	XENTR08295, XENTR04258
OG0002017	AENJA_13858	XENTR14273, XENTR15282, XENTR15484
