Orthogroup	SCHMD	STRPU_ok
OG0001629	SCHMD24158, SCHMD07179, SCHMD15006, SCHMD06466, SCHMD05240, SCHMD17637, SCHMD25524	STRPU_20028, STRPU_20029
OG0001630	SCHMD04044, SCHMD04169, SCHMD01052	STRPU_00341, STRPU_11002
OG0001632	SCHMD12105, SCHMD26476	STRPU_23809, STRPU_23843
OG0001633	SCHMD06756	STRPU_25219
OG0001634	SCHMD24659	STRPU_20042
OG0001634	SCHMD04359, SCHMD08780, SCHMD05004	STRPU_21767, STRPU_21703
OG0001635	SCHMD28110	STRPU_05304
OG0001636	SCHMD19517, SCHMD28241, SCHMD18669, SCHMD18668	STRPU_26253
OG0001638	SCHMD00159, SCHMD00160	STRPU_14215
OG0001639	SCHMD07144	STRPU_26515
OG0001640	SCHMD02843	STRPU_00702, STRPU_22718, STRPU_22717, STRPU_00700
OG0001641	SCHMD03047	STRPU_24984
OG0001642	SCHMD20801, SCHMD12647	STRPU_21824
OG0001644	SCHMD20924	STRPU_07026
OG0001651	SCHMD15448	STRPU_04788
OG0001653	SCHMD13946	STRPU_18928, STRPU_18930, STRPU_18865
OG0001655	SCHMD06776	STRPU_05327
OG0001656	SCHMD22556	STRPU_02552, STRPU_14771
OG0001657	SCHMD07705, SCHMD10000, SCHMD12957	STRPU_14732
OG0001660	SCHMD01572, SCHMD29332	STRPU_04934
OG0001662	SCHMD19275	STRPU_01806
OG0001662	SCHMD25740	STRPU_17153
OG0001665	SCHMD19795	STRPU_01425, STRPU_08744, STRPU_01424, STRPU_08745
OG0001666	SCHMD03955, SCHMD03098, SCHMD26493, SCHMD18331	STRPU_23274, STRPU_05068, STRPU_05143, STRPU_25003
OG0001667	SCHMD18800, SCHMD13601, SCHMD20100	STRPU_13327, STRPU_13922, STRPU_13935
OG0001668	SCHMD04958	STRPU_17265
OG0001670	SCHMD00224	STRPU_18221, STRPU_01279, STRPU_20375
OG0001671	SCHMD21324	STRPU_23838, STRPU_23876, STRPU_23839, STRPU_23579
OG0001672	SCHMD11260, SCHMD13294, SCHMD11259	STRPU_23272
OG0001676	SCHMD13666	STRPU_04793
OG0001677	SCHMD13425	STRPU_14147, STRPU_14173, STRPU_16258, STRPU_12978, STRPU_10003
OG0001682	SCHMD04767	STRPU_06237
OG0001682	SCHMD04768	STRPU_06239
OG0001683	SCHMD09006, SCHMD12944, SCHMD06427	STRPU_17458, STRPU_17475
OG0001684	SCHMD03069, SCHMD02298, SCHMD09899, SCHMD13535, SCHMD03302, SCHMD02299	STRPU_14377
OG0001685	SCHMD20869, SCHMD15163, SCHMD14291, SCHMD14561, SCHMD03324, SCHMD25640, SCHMD02880, SCHMD13866, SCHMD13867, SCHMD17545, SCHMD20045, SCHMD19660, SCHMD24220, SCHMD28371, SCHMD22627, SCHMD12886, SCHMD21854, SCHMD19999, SCHMD27827, SCHMD23046, SCHMD22626	STRPU_05303
OG0001688	SCHMD12122, SCHMD25973, SCHMD11868	STRPU_05297
OG0001690	SCHMD02947, SCHMD02948, SCHMD29617	STRPU_21406
OG0001691	SCHMD00990, SCHMD08142	STRPU_15006
OG0001693	SCHMD18507, SCHMD16544	STRPU_17514, STRPU_17516, STRPU_17517, STRPU_21571, STRPU_00283, STRPU_21570
OG0001707	SCHMD28717, SCHMD29464, SCHMD20857	STRPU_24819
OG0001708	SCHMD28849, SCHMD14466, SCHMD06180	STRPU_06608
OG0001711	SCHMD04571	STRPU_21095
OG0001713	SCHMD11479	STRPU_25915
OG0001716	SCHMD03299	STRPU_25551, STRPU_00816
OG0001718	SCHMD15790	STRPU_20683
OG0001720	SCHMD15757	STRPU_14657
OG0001721	SCHMD13571, SCHMD02927, SCHMD02924, SCHMD01779, SCHMD07361, SCHMD01469, SCHMD01470, SCHMD13572, SCHMD02923, SCHMD02926	STRPU_14647
OG0001724	SCHMD24845, SCHMD14505, SCHMD24846	STRPU_18093, STRPU_01781
OG0001726	SCHMD06142, SCHMD13209	STRPU_20634
OG0001726	SCHMD14995, SCHMD16386	STRPU_04691
OG0001727	SCHMD10475, SCHMD05882, SCHMD07424, SCHMD10474	STRPU_21219
OG0001728	SCHMD17375	STRPU_26695
OG0001729	SCHMD13670, SCHMD12911, SCHMD05814, SCHMD09420, SCHMD04561, SCHMD11586, SCHMD22783, SCHMD11159	STRPU_23619
OG0001730	SCHMD11237, SCHMD15709	STRPU_18631, STRPU_18614
OG0001732	SCHMD09964	STRPU_06110
OG0001733	SCHMD11880	STRPU_09898
OG0001735	SCHMD04334	STRPU_02435, STRPU_13629
OG0001736	SCHMD13051	STRPU_25297
OG0001737	SCHMD04897	STRPU_07635
OG0001737	SCHMD19940, SCHMD12224	STRPU_17777
OG0001738	SCHMD28176	STRPU_12582
OG0001739	SCHMD04721	STRPU_12635
OG0001744	SCHMD05424	STRPU_22012
OG0001745	SCHMD03643, SCHMD12507, SCHMD09820, SCHMD13748, SCHMD12508, SCHMD16928, SCHMD20075, SCHMD15679, SCHMD29088	STRPU_26910
OG0001750	SCHMD22591	STRPU_13411
OG0001751	SCHMD05355	STRPU_10281
OG0001752	SCHMD04217	STRPU_04577, STRPU_04576, STRPU_22519
OG0001754	SCHMD16498	STRPU_17742
OG0001755	SCHMD00304	STRPU_24786
OG0001758	SCHMD21919	STRPU_24810, STRPU_14444, STRPU_14421, STRPU_15498
OG0001769	SCHMD03951	STRPU_04596, STRPU_14107
OG0001770	SCHMD22893, SCHMD22374	STRPU_17113, STRPU_16408
OG0001774	SCHMD06607	STRPU_09937
OG0001775	SCHMD11489, SCHMD03765, SCHMD10862	STRPU_26768
OG0001780	SCHMD19255, SCHMD20118	STRPU_14799
OG0001781	SCHMD11700, SCHMD23557, SCHMD23630	STRPU_20058
OG0001783	SCHMD15033, SCHMD26133	STRPU_06159
OG0001785	SCHMD16367, SCHMD26545	STRPU_06427
OG0001786	SCHMD10589, SCHMD26010, SCHMD14133, SCHMD22280	STRPU_12610
OG0001786	SCHMD28589	STRPU_12611
OG0001787	SCHMD15982	STRPU_17941
OG0001788	SCHMD08885	STRPU_19072, STRPU_19071, STRPU_19070, STRPU_19073
OG0001797	SCHMD12550	STRPU_09943, STRPU_09876
OG0001798	SCHMD06352, SCHMD07989	STRPU_09683
OG0001805	SCHMD01576	STRPU_12761, STRPU_02348
OG0001807	SCHMD01495	STRPU_24677
OG0001808	SCHMD04780	STRPU_00247, STRPU_18809
OG0001809	SCHMD03279	STRPU_19392, STRPU_19394
OG0001810	SCHMD28471, SCHMD25400	STRPU_01878, STRPU_25193
OG0001818	SCHMD13473, SCHMD29528, SCHMD15135	STRPU_00061
OG0001819	SCHMD06459	STRPU_01919, STRPU_22763
OG0001820	SCHMD14228, SCHMD02398	STRPU_04399, STRPU_04054
OG0001821	SCHMD28800, SCHMD18321	STRPU_09182, STRPU_02150
OG0001822	SCHMD21605, SCHMD12240	STRPU_12353
OG0001823	SCHMD00776, SCHMD09499	STRPU_02648, STRPU_16170
OG0001823	SCHMD13338	STRPU_00071
OG0001824	SCHMD14996, SCHMD09508	STRPU_20760
OG0001825	SCHMD06748	STRPU_02037, STRPU_08032
OG0001826	SCHMD25796, SCHMD02997	STRPU_07008
OG0001827	SCHMD17765, SCHMD19189	STRPU_20293, STRPU_20294, STRPU_20292
OG0001828	SCHMD18304, SCHMD22290	STRPU_14046
OG0001829	SCHMD09587	STRPU_26227
OG0001832	SCHMD09061	STRPU_23928, STRPU_22029
OG0001834	SCHMD04020, SCHMD20048	STRPU_13381, STRPU_13361
OG0001844	SCHMD18062	STRPU_16711, STRPU_16680, STRPU_17789, STRPU_17788, STRPU_17790, STRPU_16700, STRPU_16671, STRPU_20049, STRPU_20055, STRPU_20046, STRPU_20052, STRPU_20057, STRPU_20045, STRPU_20035, STRPU_26511, STRPU_20034, STRPU_10599, STRPU_11273, STRPU_11235, STRPU_08479, STRPU_08477, STRPU_08476, STRPU_08480, STRPU_14309, STRPU_14499, STRPU_14508, STRPU_25011, STRPU_14498, STRPU_14506, STRPU_14513, STRPU_14512, STRPU_14507, STRPU_27407
OG0001846	SCHMD09485	STRPU_07479
OG0001846	SCHMD09924	STRPU_07116, STRPU_07129, STRPU_07361
OG0001849	SCHMD05416	STRPU_13261
OG0001852	SCHMD01397	STRPU_23919
OG0001853	SCHMD00353	STRPU_26165, STRPU_25636
OG0001855	SCHMD18910, SCHMD18417, SCHMD21978, SCHMD24791, SCHMD24116, SCHMD23804, SCHMD24570, SCHMD16145, SCHMD12639	STRPU_09073, STRPU_02049
OG0001857	SCHMD00486	STRPU_08062
OG0001860	SCHMD14531, SCHMD12432	STRPU_12706
OG0001862	SCHMD11318, SCHMD06548, SCHMD11319, SCHMD13785	STRPU_27297
OG0001863	SCHMD26126	STRPU_16802
OG0001863	SCHMD14322, SCHMD28681	STRPU_08055
OG0001866	SCHMD17047	STRPU_16646
OG0001867	SCHMD06149	STRPU_02073, STRPU_09102
OG0001868	SCHMD21478, SCHMD10606, SCHMD18490	STRPU_00230, STRPU_25972
OG0001869	SCHMD19852	STRPU_10775
OG0001870	SCHMD08001, SCHMD03109	STRPU_24888
OG0001872	SCHMD20627	STRPU_06488
OG0001873	SCHMD09003	STRPU_21706, STRPU_21642, STRPU_05848, STRPU_21114
OG0001874	SCHMD05368, SCHMD29268, SCHMD05367, SCHMD25092, SCHMD10032	STRPU_23282
OG0001875	SCHMD29147, SCHMD28237	STRPU_00655, STRPU_23068
OG0001875	SCHMD11568	STRPU_04899
OG0001877	SCHMD14827	STRPU_20768
OG0001878	SCHMD18520	STRPU_05520
OG0001879	SCHMD08156	STRPU_14847, STRPU_14863
OG0001881	SCHMD18117	STRPU_12633
OG0001882	SCHMD17052, SCHMD22970	STRPU_13936, STRPU_13937
OG0001883	SCHMD08058, SCHMD14396, SCHMD14395	STRPU_08144
OG0001884	SCHMD09575	STRPU_25533
OG0001886	SCHMD00538	STRPU_19685, STRPU_19631
OG0001887	SCHMD22103, SCHMD03399, SCHMD24336	STRPU_05761
OG0001888	SCHMD15696, SCHMD08492	STRPU_18384
OG0001889	SCHMD03474	STRPU_15963, STRPU_00519
OG0001890	SCHMD07009	STRPU_12794
OG0001894	SCHMD11512	STRPU_10413
OG0001897	SCHMD10904, SCHMD14627	STRPU_27268, STRPU_27283
OG0001898	SCHMD21587, SCHMD18283	STRPU_20689
OG0001900	SCHMD02044	STRPU_20504
OG0001903	SCHMD21188, SCHMD20979, SCHMD22850, SCHMD27584, SCHMD18188	STRPU_18003, STRPU_18004, STRPU_18006, STRPU_18005, STRPU_18002, STRPU_17168, STRPU_21061, STRPU_21026
OG0001906	SCHMD06594	STRPU_11003, STRPU_00343
OG0001913	SCHMD08198, SCHMD01162	STRPU_10199
OG0001914	SCHMD04908	STRPU_14735
OG0001914	SCHMD07662	STRPU_08619, STRPU_08614
OG0001915	SCHMD25861, SCHMD26425, SCHMD11585, SCHMD06004	STRPU_17939
OG0001916	SCHMD17658	STRPU_21260
OG0001916	SCHMD10605	STRPU_20551
OG0001917	SCHMD07933	STRPU_18955, STRPU_00671
OG0001918	SCHMD11138, SCHMD23731	STRPU_13246
OG0001919	SCHMD06373	STRPU_05032
OG0001919	SCHMD23775, SCHMD20085	STRPU_04340
OG0001920	SCHMD25326	STRPU_18501
OG0001923	SCHMD05921	STRPU_18625, STRPU_18584
OG0001925	SCHMD03004, SCHMD23545, SCHMD17243	STRPU_21911
OG0001926	SCHMD20309, SCHMD16846	STRPU_18373
OG0001927	SCHMD08910	STRPU_10118, STRPU_10044
OG0001928	SCHMD26836	STRPU_24330
OG0001929	SCHMD19346, SCHMD06936	STRPU_10748
OG0001929	SCHMD18261, SCHMD08691, SCHMD20130, SCHMD06934	STRPU_03323
OG0001930	SCHMD25138	STRPU_07042
OG0001932	SCHMD17903	STRPU_06651
OG0001933	SCHMD01181	STRPU_25326
OG0001935	SCHMD23048	STRPU_24558
OG0001937	SCHMD08104, SCHMD08105	STRPU_22093, STRPU_02390, STRPU_13685, STRPU_23257
OG0001939	SCHMD05179, SCHMD23463, SCHMD03085	STRPU_25917, STRPU_25918
OG0001942	SCHMD01053	STRPU_21870
OG0001942	SCHMD16279, SCHMD09808	STRPU_21869
OG0001943	SCHMD03979	STRPU_07623
OG0001946	SCHMD08506	STRPU_04786
OG0001947	SCHMD00740	STRPU_23003, STRPU_00878
OG0001949	SCHMD16576	STRPU_15208, STRPU_15265
OG0001950	SCHMD07266	STRPU_18311, STRPU_01135, STRPU_18441, STRPU_18407
OG0001951	SCHMD10937, SCHMD17652, SCHMD16242	STRPU_22044
OG0001952	SCHMD08803, SCHMD19932	STRPU_07473, STRPU_12536
OG0001953	SCHMD03889	STRPU_01422, STRPU_08746
OG0001956	SCHMD16218	STRPU_22561
OG0001957	SCHMD03964	STRPU_14318
OG0001958	SCHMD10594	STRPU_24711
OG0001961	SCHMD03837	STRPU_16845
OG0001963	SCHMD24660	STRPU_26701
OG0001964	SCHMD09357, SCHMD08651, SCHMD21843, SCHMD09356	STRPU_06679
OG0001965	SCHMD15198	STRPU_01429, STRPU_01430, STRPU_08740
OG0001966	SCHMD10097	STRPU_22003, STRPU_22004, STRPU_22002, STRPU_22658
OG0001968	SCHMD12918	STRPU_09871, STRPU_20270
OG0001969	SCHMD08414, SCHMD09063	STRPU_27401
OG0001971	SCHMD02201, SCHMD22610, SCHMD17361, SCHMD12554, SCHMD24973, SCHMD18252	STRPU_16337, STRPU_16368
OG0001972	SCHMD07972, SCHMD26110	STRPU_11351
OG0001974	SCHMD21474, SCHMD19631, SCHMD27482, SCHMD26329, SCHMD18178, SCHMD06138	STRPU_02192, STRPU_09228
OG0001975	SCHMD05235, SCHMD17920, SCHMD14286, SCHMD10863, SCHMD10861, SCHMD17692, SCHMD21511, SCHMD16018, SCHMD18913	STRPU_21934, STRPU_21946, STRPU_01933, STRPU_22774
OG0001985	SCHMD04898	STRPU_14835
OG0001987	SCHMD01486, SCHMD17074, SCHMD18675, SCHMD17073	STRPU_15215, STRPU_15162
OG0001988	SCHMD17373	STRPU_07708
OG0001989	SCHMD11266	STRPU_02360, STRPU_12771
OG0001991	SCHMD08363	STRPU_07953, STRPU_07962
OG0001992	SCHMD10680	STRPU_21804
OG0001993	SCHMD04073	STRPU_10430
OG0001994	SCHMD12538	STRPU_14768, STRPU_02555
OG0001996	SCHMD23397, SCHMD13355, SCHMD14732, SCHMD10995, SCHMD04576	STRPU_21006
OG0001998	SCHMD19391	STRPU_14372
OG0001999	SCHMD10953	STRPU_01637, STRPU_11973
OG0002000	SCHMD09206	STRPU_23109, STRPU_23095
OG0002001	SCHMD04245	STRPU_22133, STRPU_08080
OG0002003	SCHMD25539	STRPU_21851
OG0002005	SCHMD01316, SCHMD27910, SCHMD18360	STRPU_16754, STRPU_01729
OG0002006	SCHMD01886, SCHMD11267, SCHMD12678	STRPU_20323
OG0002006	SCHMD06801	STRPU_14074, STRPU_00846
OG0002008	SCHMD06021	STRPU_04363
OG0002011	SCHMD13609, SCHMD07842	STRPU_25413
OG0002013	SCHMD05928, SCHMD05926	STRPU_21921, STRPU_22925, STRPU_22926
OG0002015	SCHMD07213, SCHMD12123	STRPU_08637
OG0002017	SCHMD02967	STRPU_00368, STRPU_11030, STRPU_11031, STRPU_00369
OG0002018	SCHMD24155, SCHMD22495	STRPU_04995
OG0002024	SCHMD06250	STRPU_19639, STRPU_19678
OG0002026	SCHMD11077, SCHMD01664	STRPU_15399, STRPU_05265, STRPU_05250
OG0002027	SCHMD07869	STRPU_06369
OG0002028	SCHMD21205, SCHMD23213, SCHMD07644, SCHMD21204, SCHMD23215	STRPU_21795
OG0002029	SCHMD15250	STRPU_03590, STRPU_03525
OG0002031	SCHMD21628, SCHMD14088	STRPU_00644, STRPU_23058
OG0002032	SCHMD15998, SCHMD17430	STRPU_03804
OG0002033	SCHMD16213	STRPU_16108, STRPU_16124, STRPU_16107
OG0002035	SCHMD19062, SCHMD21913	STRPU_18829
OG0002036	SCHMD00699, SCHMD09634, SCHMD10556, SCHMD02252, SCHMD02638	STRPU_21769, STRPU_21705, STRPU_21770
OG0002037	SCHMD17138	STRPU_01040, STRPU_23400
OG0002042	SCHMD29492	STRPU_04785
OG0002043	SCHMD03148	STRPU_07222
OG0002057	SCHMD14251, SCHMD14250	STRPU_19229
OG0002059	SCHMD13857	STRPU_19592
OG0002062	SCHMD21892, SCHMD10982, SCHMD10983, SCHMD06072	STRPU_22454
OG0002063	SCHMD21953, SCHMD12086, SCHMD11388	STRPU_11651
OG0002066	SCHMD20021, SCHMD24048, SCHMD12034	STRPU_00055
OG0002068	SCHMD20105	STRPU_20506
OG0002070	SCHMD04912	STRPU_20394
OG0002073	SCHMD20304, SCHMD22775, SCHMD03169	STRPU_09676
OG0002076	SCHMD28435, SCHMD28300	STRPU_23547
OG0002077	SCHMD01377	STRPU_13341
OG0002080	SCHMD17826, SCHMD20969, SCHMD28760	STRPU_12273
OG0002081	SCHMD26344, SCHMD21808	STRPU_05901
OG0002081	SCHMD20577, SCHMD12884, SCHMD21807	STRPU_05902
OG0002087	SCHMD07766	STRPU_22994, STRPU_22996, STRPU_22991, STRPU_23597, STRPU_20103, STRPU_20076
OG0002088	SCHMD01447	STRPU_12689
OG0002091	SCHMD18712, SCHMD22802	STRPU_14476
OG0002093	SCHMD12873, SCHMD16751, SCHMD14180	STRPU_12871
OG0002095	SCHMD10707	STRPU_01025, STRPU_23412, STRPU_05369
OG0002096	SCHMD19108, SCHMD19170	STRPU_14803
OG0002097	SCHMD26720, SCHMD27803, SCHMD17588, SCHMD19424	STRPU_06535, STRPU_06565
OG0002099	SCHMD02814	STRPU_21840
OG0002101	SCHMD15902	STRPU_19346
OG0002103	SCHMD03652	STRPU_21394
OG0002104	SCHMD13430, SCHMD13219, SCHMD07798	STRPU_25435, STRPU_25437
OG0002105	SCHMD04684	STRPU_12769, STRPU_02357
OG0002106	SCHMD29823, SCHMD29437	STRPU_19950
OG0002107	SCHMD17132, SCHMD27313	STRPU_10115, STRPU_10041
OG0002108	SCHMD09134, SCHMD15631, SCHMD01006, SCHMD16981, SCHMD05153	STRPU_21693, STRPU_21758
OG0002122	SCHMD07269, SCHMD02288	STRPU_05448
OG0002123	SCHMD07146	STRPU_07154
OG0002124	SCHMD03099	STRPU_12980
OG0002127	SCHMD03483	STRPU_06389
OG0002129	SCHMD22869	STRPU_05442
OG0002131	SCHMD13328, SCHMD15542	STRPU_26857, STRPU_27387
OG0002134	SCHMD15178	STRPU_25434
OG0002138	SCHMD05605	STRPU_12939, STRPU_12957
OG0002139	SCHMD09027	STRPU_21129
OG0002141	SCHMD13856	STRPU_05738
OG0002142	SCHMD02227	STRPU_21904
OG0002144	SCHMD08032	STRPU_15216, STRPU_15163
OG0002145	SCHMD12978	STRPU_23880, STRPU_01920, STRPU_22764
OG0002146	SCHMD03633, SCHMD03634	STRPU_23230, STRPU_23218
OG0002148	SCHMD13024, SCHMD06006	STRPU_21577
OG0002149	SCHMD00788	STRPU_23241
OG0002152	SCHMD18533, SCHMD18027, SCHMD20477	STRPU_07904, STRPU_07930
OG0002155	SCHMD08600	STRPU_11252, STRPU_11215
OG0002156	SCHMD11093	STRPU_05360, STRPU_05070, STRPU_05146
OG0002158	SCHMD07812	STRPU_07732
OG0002159	SCHMD10603, SCHMD12359	STRPU_04751, STRPU_04752, STRPU_12853, STRPU_12863
OG0002160	SCHMD03531, SCHMD05686, SCHMD13784, SCHMD24695, SCHMD12476, SCHMD27951, SCHMD03338	STRPU_08290
OG0002162	SCHMD03583, SCHMD23655, SCHMD18455, SCHMD26112, SCHMD26238, SCHMD14051, SCHMD04345	STRPU_20069
OG0002163	SCHMD00119	STRPU_11832
OG0002164	SCHMD13046, SCHMD17370, SCHMD21313	STRPU_19135
OG0002166	SCHMD22548	STRPU_14593
OG0002167	SCHMD06677	STRPU_15754
OG0002168	SCHMD00757	STRPU_24315, STRPU_19155
OG0002169	SCHMD19182, SCHMD07925	STRPU_10191
OG0002170	SCHMD16963	STRPU_15901
OG0002171	SCHMD05133, SCHMD13789	STRPU_26259
OG0002172	SCHMD03160, SCHMD03161	STRPU_01335
OG0002174	SCHMD24186, SCHMD11866	STRPU_08137, STRPU_26655
OG0002175	SCHMD09343, SCHMD14948	STRPU_19597
OG0002177	SCHMD05408	STRPU_21636
OG0002178	SCHMD23121	STRPU_08141
OG0002179	SCHMD03680	STRPU_21296
OG0002182	SCHMD00111	STRPU_23612
OG0002184	SCHMD08545	STRPU_18606, STRPU_18635
OG0002185	SCHMD21333, SCHMD22216, SCHMD29197, SCHMD24560, SCHMD27585, SCHMD24649, SCHMD25294, SCHMD27000, SCHMD26724, SCHMD10687, SCHMD07408, SCHMD07407	STRPU_25310
OG0002186	SCHMD11250	STRPU_24638
OG0002188	SCHMD07090	STRPU_23046
OG0002189	SCHMD03295	STRPU_19345
OG0002190	SCHMD06253, SCHMD20396	STRPU_03778
OG0002191	SCHMD16045	STRPU_25105
OG0002196	SCHMD04892, SCHMD04891	STRPU_22146
OG0002209	SCHMD05613	STRPU_22444
OG0002211	SCHMD29435	STRPU_14750
OG0002213	SCHMD01017	STRPU_21333
OG0002216	SCHMD20521	STRPU_22652
OG0002221	SCHMD20199, SCHMD06522, SCHMD25783, SCHMD06372, SCHMD03308, SCHMD03309, SCHMD11277, SCHMD18557, SCHMD20936	STRPU_11361
OG0002222	SCHMD17607, SCHMD07921	STRPU_11454
OG0002223	SCHMD11701	STRPU_22283
OG0002224	SCHMD07940	STRPU_04620
OG0002225	SCHMD03290	STRPU_20789
OG0002226	SCHMD00937	STRPU_18952, STRPU_00675
OG0002227	SCHMD09350, SCHMD09896	STRPU_09398, STRPU_01560
OG0002229	SCHMD09620, SCHMD21635	STRPU_15198, STRPU_15255
OG0002233	SCHMD13734	STRPU_07753, STRPU_07589, STRPU_07766, STRPU_07763
OG0002235	SCHMD15174, SCHMD00911	STRPU_09805
OG0002239	SCHMD00548	STRPU_27056
OG0002240	SCHMD15638, SCHMD19507, SCHMD19508, SCHMD15639	STRPU_10910
OG0002241	SCHMD19113	STRPU_15218, STRPU_15166
OG0002242	SCHMD23296, SCHMD15189, SCHMD19349, SCHMD21538, SCHMD18994	STRPU_25749
OG0002244	SCHMD25722	STRPU_04996
OG0002252	SCHMD16344	STRPU_08300
OG0002253	SCHMD17818, SCHMD17980, SCHMD00707, SCHMD00706	STRPU_15065, STRPU_10167, STRPU_15064, STRPU_15063, STRPU_15062, STRPU_03858, STRPU_15895, STRPU_15896, STRPU_15897, STRPU_15898, STRPU_15894
OG0002257	SCHMD26955	STRPU_20518, STRPU_00192, STRPU_20517, STRPU_20547
OG0002259	SCHMD08992	STRPU_02533, STRPU_15151
OG0002260	SCHMD15145, SCHMD14592, SCHMD17897, SCHMD04140, SCHMD05670	STRPU_21065, STRPU_21064
OG0002261	SCHMD15654, SCHMD22485	STRPU_08447, STRPU_08414
OG0002264	SCHMD24103	STRPU_17295
OG0002265	SCHMD27098, SCHMD25159, SCHMD22941	STRPU_07673
OG0002266	SCHMD06724	STRPU_08422
OG0002268	SCHMD10895	STRPU_13242
OG0002270	SCHMD15276	STRPU_22303, STRPU_22321
OG0002272	SCHMD08789, SCHMD22434	STRPU_16446
OG0002274	SCHMD28532, SCHMD15034	STRPU_14747
OG0002275	SCHMD18381	STRPU_24013
OG0002278	SCHMD20539, SCHMD10373, SCHMD15432, SCHMD10372	STRPU_21391
OG0002279	SCHMD01549	STRPU_06852
OG0002280	SCHMD12278	STRPU_17219
OG0002282	SCHMD02902, SCHMD23794	STRPU_19538
OG0002284	SCHMD15028	STRPU_23250
OG0002287	SCHMD14731, SCHMD14911	STRPU_25356
OG0002288	SCHMD19642, SCHMD22333, SCHMD13464	STRPU_04687
OG0002292	SCHMD07306	STRPU_12320
OG0002293	SCHMD09386	STRPU_17875
OG0002294	SCHMD07707	STRPU_19133
OG0002295	SCHMD06639	STRPU_27352
OG0002311	SCHMD08886, SCHMD27775	STRPU_18412, STRPU_18447
OG0002316	SCHMD00365, SCHMD09509	STRPU_17537
OG0002318	SCHMD07487, SCHMD07486, SCHMD07473	STRPU_19786, STRPU_00784, STRPU_10456, STRPU_10457, STRPU_22054
OG0002319	SCHMD03166, SCHMD04979	STRPU_06337, STRPU_06292
OG0002320	SCHMD23839, SCHMD25321	STRPU_02801
OG0002321	SCHMD19583	STRPU_10154, STRPU_10091
OG0002322	SCHMD08143, SCHMD10256	STRPU_08602
OG0002324	SCHMD17868	STRPU_13570, STRPU_01589
OG0002324	SCHMD20490, SCHMD09738	STRPU_14002, STRPU_14003
OG0002325	SCHMD12741, SCHMD02197	STRPU_03805, STRPU_03824
OG0002326	SCHMD16849	STRPU_21342
OG0002327	SCHMD04037	STRPU_23595
OG0002328	SCHMD03174, SCHMD05628, SCHMD15031, SCHMD24105, SCHMD26038, SCHMD21230	STRPU_18502
OG0002329	SCHMD14716	STRPU_25660
OG0002331	SCHMD05746, SCHMD05744	STRPU_26088
OG0002332	SCHMD15875, SCHMD15876	STRPU_04027
OG0002334	SCHMD23234	STRPU_23548
OG0002335	SCHMD10804	STRPU_24684
OG0002337	SCHMD00113	STRPU_15351
OG0002341	SCHMD26460, SCHMD08087, SCHMD22683	STRPU_05759
OG0002342	SCHMD22295, SCHMD21175	STRPU_01084, STRPU_24216
OG0002343	SCHMD04508	STRPU_11537
OG0002344	SCHMD18349	STRPU_14480
OG0002346	SCHMD25995	STRPU_01631, STRPU_11970
OG0002348	SCHMD29339	STRPU_21258, STRPU_04971
OG0002349	SCHMD05252	STRPU_25984
OG0002349	SCHMD15867, SCHMD00212, SCHMD28145, SCHMD06312	STRPU_08687
OG0002352	SCHMD11120	STRPU_25485
OG0002355	SCHMD13322	STRPU_05391
OG0002356	SCHMD06573, SCHMD14519	STRPU_13024
OG0002357	SCHMD07348	STRPU_21637, STRPU_00290
OG0002359	SCHMD07349	STRPU_04441, STRPU_04440, STRPU_04439
OG0002361	SCHMD19885, SCHMD19235, SCHMD20081, SCHMD25103	STRPU_20865, STRPU_20902, STRPU_21152
OG0002362	SCHMD13230	STRPU_26957
OG0002363	SCHMD26399	STRPU_08483
OG0002366	SCHMD20747, SCHMD23587, SCHMD15000	STRPU_25360, STRPU_25361
OG0002367	SCHMD07520	STRPU_26541
OG0002368	SCHMD19036	STRPU_20691
OG0002369	SCHMD06131, SCHMD13068, SCHMD06130, SCHMD14247	STRPU_21201
OG0002370	SCHMD02204	STRPU_08158, STRPU_08155
OG0002370	SCHMD03014	STRPU_08154
OG0002371	SCHMD25183	STRPU_21823
OG0002372	SCHMD13875	STRPU_14679
OG0002372	SCHMD13874, SCHMD13504	STRPU_09460
OG0002374	SCHMD10513, SCHMD09821	STRPU_16223, STRPU_00101, STRPU_26262, STRPU_25329
OG0002375	SCHMD24554	STRPU_22143, STRPU_22144
OG0002376	SCHMD18335, SCHMD24761	STRPU_21584, STRPU_21585
OG0002377	SCHMD20961	STRPU_20991
OG0002378	SCHMD10070	STRPU_12622
OG0002379	SCHMD22995, SCHMD22909	STRPU_06263, STRPU_06307
OG0002395	SCHMD00535, SCHMD01059	STRPU_19059
OG0002396	SCHMD05257	STRPU_21072
OG0002402	SCHMD14145, SCHMD21289	STRPU_11673
OG0002404	SCHMD28367, SCHMD04087	STRPU_18428, STRPU_18470
OG0002406	SCHMD19891	STRPU_10508
OG0002407	SCHMD07149	STRPU_04443
OG0002408	SCHMD05812, SCHMD19514	STRPU_26022
OG0002409	SCHMD06262	STRPU_22412
OG0002410	SCHMD00520	STRPU_08063
OG0002411	SCHMD25076, SCHMD25353	STRPU_02645, STRPU_16168
OG0002412	SCHMD05052	STRPU_20533
OG0002413	SCHMD06075	STRPU_18616
OG0002414	SCHMD15427, SCHMD24855, SCHMD21960	STRPU_24737
