Orthogroup	SCHMD	LYTVA_ok
OG0001727	SCHMD10475, SCHMD05882, SCHMD07424, SCHMD10474	LYTVA_24852
OG0001728	SCHMD17375	LYTVA_14622
OG0001729	SCHMD13670, SCHMD12911, SCHMD05814, SCHMD09420, SCHMD04561, SCHMD11586, SCHMD22783, SCHMD11159	LYTVA_28021
OG0001730	SCHMD11237, SCHMD15709	LYTVA_03839
OG0001732	SCHMD09964	LYTVA_22231
OG0001733	SCHMD11880	LYTVA_14522, LYTVA_09132
OG0001735	SCHMD04334	LYTVA_17512
OG0001736	SCHMD13051	LYTVA_17235
OG0001737	SCHMD04897	LYTVA_15539
OG0001737	SCHMD19940, SCHMD12224	LYTVA_29190, LYTVA_24114
OG0001738	SCHMD28176	LYTVA_14239, LYTVA_03711
OG0001739	SCHMD04721	LYTVA_10491
OG0001744	SCHMD05424	LYTVA_05535
OG0001745	SCHMD03643, SCHMD12507, SCHMD09820, SCHMD13748, SCHMD12508, SCHMD16928, SCHMD20075, SCHMD15679, SCHMD29088	LYTVA_07144
OG0001750	SCHMD22591	LYTVA_17680
OG0001751	SCHMD05355	LYTVA_26605
OG0001752	SCHMD04217	LYTVA_14709, LYTVA_19418
OG0001754	SCHMD16498	LYTVA_06403
OG0001758	SCHMD21919	LYTVA_05094, LYTVA_13988, LYTVA_04758, LYTVA_05284
OG0001769	SCHMD03951	LYTVA_02387
OG0001770	SCHMD22893, SCHMD22374	LYTVA_06471
OG0001775	SCHMD10862	LYTVA_21968
OG0001780	SCHMD19255, SCHMD20118	LYTVA_17770
OG0001781	SCHMD11700, SCHMD23557, SCHMD23630	LYTVA_08353
OG0001783	SCHMD15033, SCHMD26133	LYTVA_26895
OG0001785	SCHMD16368	LYTVA_20637
OG0001786	SCHMD28589	LYTVA_12060
OG0001787	SCHMD15982	LYTVA_09866, LYTVA_22457
OG0001788	SCHMD08885	LYTVA_10345, LYTVA_10346, LYTVA_07345
OG0001788	SCHMD08675	LYTVA_19848
OG0001797	SCHMD12550	LYTVA_25216, LYTVA_13349, LYTVA_11627, LYTVA_26034, LYTVA_18970
OG0001798	SCHMD06352, SCHMD07989	LYTVA_08013
OG0001805	SCHMD01576	LYTVA_23931, LYTVA_16203, LYTVA_10280
OG0001807	SCHMD01495	LYTVA_27089
OG0001808	SCHMD04780	LYTVA_09711
OG0001809	SCHMD03279	LYTVA_24690
OG0001810	SCHMD28471, SCHMD25400	LYTVA_27471, LYTVA_27472
OG0001816	SCHMD07209	LYTVA_11847
OG0001818	SCHMD13473, SCHMD29528, SCHMD15135	LYTVA_09386
OG0001819	SCHMD06459	LYTVA_12283, LYTVA_25485
OG0001820	SCHMD14228, SCHMD02398	LYTVA_02599, LYTVA_29524
OG0001821	SCHMD26501	LYTVA_18835
OG0001821	SCHMD28800, SCHMD18321	LYTVA_07768, LYTVA_18834
OG0001822	SCHMD21605, SCHMD12240	LYTVA_22413
OG0001823	SCHMD00776, SCHMD09499	LYTVA_05413
OG0001823	SCHMD13338	LYTVA_05412
OG0001824	SCHMD14996, SCHMD09508	LYTVA_10158
OG0001825	SCHMD06748	LYTVA_14311, LYTVA_23444
OG0001826	SCHMD25796, SCHMD02997	LYTVA_26574, LYTVA_18547
OG0001827	SCHMD17765, SCHMD19189	LYTVA_09251, LYTVA_06825
OG0001829	SCHMD09587	LYTVA_05903
OG0001832	SCHMD09061	LYTVA_10649, LYTVA_10011
OG0001834	SCHMD04020, SCHMD20048	LYTVA_25860
OG0001844	SCHMD18062	LYTVA_00932, LYTVA_04418, LYTVA_13680, LYTVA_09963, LYTVA_18603, LYTVA_16621, LYTVA_16948, LYTVA_26273, LYTVA_16658, LYTVA_15422, LYTVA_09518, LYTVA_22730, LYTVA_10232, LYTVA_13192, LYTVA_21062, LYTVA_18259, LYTVA_01636, LYTVA_01640, LYTVA_13909
OG0001846	SCHMD09924	LYTVA_14692
OG0001849	SCHMD05416	LYTVA_06918
OG0001852	SCHMD01397	LYTVA_04485
OG0001853	SCHMD00353	LYTVA_24547, LYTVA_00729
OG0001857	SCHMD00486	LYTVA_17991, LYTVA_09748, LYTVA_09742
OG0001858	SCHMD04633, SCHMD16003	LYTVA_02418
OG0001860	SCHMD14531, SCHMD12432	LYTVA_22471
OG0001863	SCHMD26126	LYTVA_00865
OG0001865	SCHMD25434, SCHMD17858, SCHMD12501	LYTVA_11377
OG0001866	SCHMD23003	LYTVA_12972
OG0001867	SCHMD06149	LYTVA_13864
OG0001868	SCHMD21478, SCHMD10606, SCHMD18490	LYTVA_08383, LYTVA_20946
OG0001869	SCHMD19852	LYTVA_29389
OG0001870	SCHMD08001, SCHMD03109	LYTVA_21431
OG0001872	SCHMD20625	LYTVA_13915
OG0001872	SCHMD20627	LYTVA_10598
OG0001873	SCHMD09003	LYTVA_12057, LYTVA_19029, LYTVA_27237
OG0001874	SCHMD05368, SCHMD29268, SCHMD05367, SCHMD25092, SCHMD10032	LYTVA_22377
OG0001875	SCHMD29147, SCHMD28237	LYTVA_28164, LYTVA_13281
OG0001875	SCHMD11568	LYTVA_09408
OG0001877	SCHMD14827	LYTVA_14689, LYTVA_10974
OG0001879	SCHMD08156	LYTVA_21655
OG0001881	SCHMD18117	LYTVA_28648
OG0001882	SCHMD17052, SCHMD22970	LYTVA_22489
OG0001883	SCHMD08058, SCHMD14396, SCHMD14395	LYTVA_08476
OG0001884	SCHMD09575	LYTVA_16252
OG0001886	SCHMD00538	LYTVA_13389
OG0001887	SCHMD22103, SCHMD03399, SCHMD24336	LYTVA_18355
OG0001888	SCHMD15696, SCHMD08492	LYTVA_14493
OG0001889	SCHMD03474	LYTVA_25267
OG0001890	SCHMD07009	LYTVA_23939, LYTVA_06479
OG0001894	SCHMD11512	LYTVA_28553
OG0001897	SCHMD10904, SCHMD14627	LYTVA_28331
OG0001898	SCHMD21587, SCHMD18283	LYTVA_24127, LYTVA_29545
OG0001903	SCHMD21188, SCHMD20979, SCHMD22850, SCHMD27584, SCHMD18188	LYTVA_08067, LYTVA_26061, LYTVA_26671
OG0001906	SCHMD06594	LYTVA_23158
OG0001913	SCHMD08198, SCHMD01162	LYTVA_08539, LYTVA_15655
OG0001914	SCHMD04908	LYTVA_24515, LYTVA_11723
OG0001914	SCHMD07662	LYTVA_13970
OG0001915	SCHMD25861, SCHMD26425, SCHMD11585, SCHMD06004	LYTVA_29625
OG0001916	SCHMD17658	LYTVA_10483
OG0001916	SCHMD10605	LYTVA_30134
OG0001917	SCHMD07933	LYTVA_02307
OG0001918	SCHMD11138, SCHMD23731	LYTVA_18496, LYTVA_05232, LYTVA_18932
OG0001920	SCHMD25326	LYTVA_19109
OG0001923	SCHMD05921	LYTVA_02896, LYTVA_06842
OG0001925	SCHMD03004, SCHMD23545, SCHMD17243	LYTVA_13286
OG0001926	SCHMD20309, SCHMD16846	LYTVA_19317
OG0001927	SCHMD08910	LYTVA_10827
OG0001928	SCHMD26836	LYTVA_13719
OG0001929	SCHMD19346, SCHMD06936	LYTVA_00576
OG0001932	SCHMD17903	LYTVA_19885
OG0001933	SCHMD01181	LYTVA_09674
OG0001937	SCHMD08104, SCHMD08105	LYTVA_27995, LYTVA_28001
OG0001938	SCHMD20224, SCHMD15510	LYTVA_11073, LYTVA_27179
OG0001939	SCHMD05179, SCHMD23463, SCHMD03085	LYTVA_20390
OG0001942	SCHMD16279, SCHMD09808	LYTVA_23498, LYTVA_19010
OG0001943	SCHMD03979	LYTVA_09619
OG0001946	SCHMD08506	LYTVA_09498, LYTVA_15952
OG0001949	SCHMD16576	LYTVA_11745
OG0001950	SCHMD07266	LYTVA_17822, LYTVA_02704, LYTVA_22842
OG0001951	SCHMD10937, SCHMD17652, SCHMD16242	LYTVA_24979
OG0001952	SCHMD08803, SCHMD19932	LYTVA_01610, LYTVA_03403, LYTVA_05983
OG0001953	SCHMD03889	LYTVA_23643
OG0001956	SCHMD16218	LYTVA_21159
OG0001957	SCHMD03964	LYTVA_19757, LYTVA_05894
OG0001958	SCHMD10594	LYTVA_27591
OG0001960	SCHMD05932	LYTVA_29309
OG0001961	SCHMD03837	LYTVA_04984
OG0001963	SCHMD24660	LYTVA_25808
OG0001964	SCHMD09357, SCHMD08651, SCHMD21843, SCHMD09356	LYTVA_11887
OG0001965	SCHMD15198	LYTVA_23024, LYTVA_04012
OG0001966	SCHMD10097	LYTVA_29337
OG0001968	SCHMD12918	LYTVA_11013, LYTVA_26170, LYTVA_25074, LYTVA_14019
OG0001969	SCHMD08414, SCHMD09063	LYTVA_26700, LYTVA_02053
OG0001970	SCHMD03647, SCHMD03646	LYTVA_23086
OG0001971	SCHMD02201, SCHMD22610, SCHMD17361, SCHMD12554, SCHMD24973, SCHMD18252	LYTVA_24915
OG0001972	SCHMD07972, SCHMD26110	LYTVA_12401
OG0001974	SCHMD21474, SCHMD19631, SCHMD27482, SCHMD26329, SCHMD18178, SCHMD06138	LYTVA_05344
OG0001975	SCHMD05235, SCHMD17920, SCHMD14286, SCHMD10863, SCHMD10861, SCHMD17692, SCHMD21511, SCHMD16018, SCHMD18913	LYTVA_15739
OG0001985	SCHMD04898	LYTVA_25021
OG0001987	SCHMD01486, SCHMD17074, SCHMD18675, SCHMD17073	LYTVA_10171
OG0001988	SCHMD17373	LYTVA_13692, LYTVA_16970
OG0001989	SCHMD11265	LYTVA_22567
OG0001989	SCHMD11266	LYTVA_03449
OG0001991	SCHMD08363	LYTVA_23713
OG0001992	SCHMD10680	LYTVA_21528
OG0001993	SCHMD04073	LYTVA_03593
OG0001996	SCHMD23397, SCHMD13355, SCHMD14732, SCHMD10995, SCHMD04576	LYTVA_03768, LYTVA_28002
OG0001998	SCHMD19391	LYTVA_28153
OG0001999	SCHMD10953	LYTVA_17089
OG0002000	SCHMD06620	LYTVA_09917
OG0002000	SCHMD09206	LYTVA_00535
OG0002001	SCHMD04245	LYTVA_06621, LYTVA_24060
OG0002003	SCHMD25539	LYTVA_27403
OG0002005	SCHMD01316, SCHMD27910, SCHMD18360	LYTVA_09452
OG0002006	SCHMD01886, SCHMD11267, SCHMD12678	LYTVA_30202
OG0002006	SCHMD06801	LYTVA_24696
OG0002008	SCHMD06021	LYTVA_11348, LYTVA_17615
OG0002011	SCHMD13609, SCHMD07842	LYTVA_00131
OG0002013	SCHMD05928, SCHMD05926	LYTVA_17597, LYTVA_21821
OG0002015	SCHMD07213, SCHMD12123	LYTVA_23511, LYTVA_03784
OG0002017	SCHMD02967	LYTVA_20889
OG0002018	SCHMD24155, SCHMD22495	LYTVA_15295
OG0002024	SCHMD06250	LYTVA_29507
OG0002026	SCHMD11077, SCHMD01664	LYTVA_00656, LYTVA_03670
OG0002027	SCHMD07869	LYTVA_07659
OG0002028	SCHMD21205, SCHMD23213, SCHMD07644, SCHMD21204, SCHMD23215	LYTVA_00282
OG0002029	SCHMD15250	LYTVA_21393
OG0002031	SCHMD21628, SCHMD14088	LYTVA_03117
OG0002032	SCHMD15998, SCHMD17430	LYTVA_25138
OG0002033	SCHMD16213	LYTVA_27927
OG0002034	SCHMD23854, SCHMD28527	LYTVA_17465
OG0002035	SCHMD19062, SCHMD21913	LYTVA_16334
OG0002036	SCHMD00699, SCHMD09634, SCHMD10556, SCHMD02252, SCHMD02638	LYTVA_16034
OG0002037	SCHMD17138	LYTVA_10784
OG0002042	SCHMD29492	LYTVA_09497
OG0002057	SCHMD14251, SCHMD14250	LYTVA_07252
OG0002059	SCHMD13857	LYTVA_07033
OG0002062	SCHMD21892, SCHMD10982, SCHMD10983, SCHMD06072	LYTVA_29599
OG0002065	SCHMD04658	LYTVA_21713, LYTVA_18378
OG0002068	SCHMD20105	LYTVA_21994
OG0002070	SCHMD04912	LYTVA_21785
OG0002073	SCHMD20304, SCHMD22775, SCHMD03169	LYTVA_26326
OG0002076	SCHMD28435, SCHMD28300	LYTVA_20709
OG0002077	SCHMD01377	LYTVA_05702
OG0002079	SCHMD11302, SCHMD04787	LYTVA_28645
OG0002080	SCHMD17826, SCHMD20969, SCHMD28760	LYTVA_01538
OG0002081	SCHMD26344, SCHMD21808	LYTVA_05029
OG0002081	SCHMD20577, SCHMD12884, SCHMD21807	LYTVA_05500, LYTVA_05032
OG0002087	SCHMD07766	LYTVA_13703, LYTVA_16316, LYTVA_02024
OG0002088	SCHMD01447	LYTVA_08467
OG0002089	SCHMD26378	LYTVA_21046, LYTVA_10557
OG0002091	SCHMD18712, SCHMD22802	LYTVA_11172
OG0002093	SCHMD12873, SCHMD16751, SCHMD14180	LYTVA_06495, LYTVA_22821, LYTVA_20195
OG0002095	SCHMD10707	LYTVA_01426, LYTVA_01182
OG0002096	SCHMD19108, SCHMD19170	LYTVA_17775
OG0002097	SCHMD26720, SCHMD27803, SCHMD17588, SCHMD19424	LYTVA_25591
OG0002099	SCHMD02814	LYTVA_17183
OG0002101	SCHMD15902	LYTVA_13887, LYTVA_28735
OG0002104	SCHMD13430, SCHMD13219, SCHMD07798	LYTVA_12211
OG0002105	SCHMD04684	LYTVA_22568
OG0002106	SCHMD29823, SCHMD29437	LYTVA_17556
OG0002107	SCHMD26178, SCHMD28787	LYTVA_22349
OG0002108	SCHMD09134, SCHMD15631, SCHMD01006, SCHMD16981, SCHMD05153	LYTVA_01699
OG0002122	SCHMD07268	LYTVA_11582
OG0002122	SCHMD07269, SCHMD02288	LYTVA_06978
OG0002123	SCHMD07146	LYTVA_03805
OG0002124	SCHMD03099	LYTVA_06106
OG0002127	SCHMD03483	LYTVA_26528
OG0002129	SCHMD22869	LYTVA_14014
OG0002131	SCHMD13328, SCHMD15542	LYTVA_29216, LYTVA_05431
OG0002134	SCHMD15178	LYTVA_29949, LYTVA_12210
OG0002138	SCHMD05605	LYTVA_18624, LYTVA_18618
OG0002139	SCHMD09027	LYTVA_15039
OG0002141	SCHMD13856	LYTVA_27475, LYTVA_21058
OG0002142	SCHMD02227	LYTVA_14842
OG0002144	SCHMD08032	LYTVA_10170
OG0002145	SCHMD12978	LYTVA_25747, LYTVA_12284
OG0002146	SCHMD03633, SCHMD03634	LYTVA_00027
OG0002148	SCHMD13024, SCHMD06006	LYTVA_19940
OG0002149	SCHMD00788	LYTVA_00021
OG0002152	SCHMD18533, SCHMD18027, SCHMD20477	LYTVA_27158, LYTVA_09044
OG0002155	SCHMD08600	LYTVA_13456, LYTVA_28703
OG0002156	SCHMD11093	LYTVA_15609, LYTVA_11872, LYTVA_12702
OG0002158	SCHMD07812	LYTVA_18224, LYTVA_06861
OG0002160	SCHMD03531, SCHMD05686, SCHMD13784, SCHMD24695, SCHMD12476, SCHMD27951, SCHMD03338	LYTVA_18232
OG0002162	SCHMD03583, SCHMD23655, SCHMD18455, SCHMD26112, SCHMD26238, SCHMD14051, SCHMD04345	LYTVA_13230
OG0002163	SCHMD00119	LYTVA_00488
OG0002164	SCHMD10444, SCHMD06294, SCHMD20863, SCHMD17369	LYTVA_07106
OG0002166	SCHMD22546, SCHMD22547	LYTVA_06860
OG0002166	SCHMD22548	LYTVA_27019
OG0002167	SCHMD06677	LYTVA_16688
OG0002169	SCHMD19182, SCHMD07925	LYTVA_19343, LYTVA_09425
OG0002170	SCHMD16963	LYTVA_00414
OG0002171	SCHMD05133, SCHMD13789	LYTVA_15359
OG0002172	SCHMD03160, SCHMD03161	LYTVA_22818, LYTVA_18030
OG0002174	SCHMD24186, SCHMD11866	LYTVA_12472, LYTVA_02682
OG0002175	SCHMD09343, SCHMD14948	LYTVA_12093
OG0002177	SCHMD05408	LYTVA_27696
OG0002179	SCHMD03680	LYTVA_24663
OG0002182	SCHMD00111	LYTVA_28987
OG0002184	SCHMD08545	LYTVA_03835
OG0002185	SCHMD21333, SCHMD22216, SCHMD29197, SCHMD24560, SCHMD27585, SCHMD24649, SCHMD25294, SCHMD27000, SCHMD26724, SCHMD10687, SCHMD07408, SCHMD07407	LYTVA_13990
OG0002188	SCHMD07090	LYTVA_26546
OG0002189	SCHMD03295	LYTVA_28734, LYTVA_13891
OG0002190	SCHMD06253, SCHMD20396	LYTVA_15057
OG0002191	SCHMD16045	LYTVA_16682
OG0002191	SCHMD04280	LYTVA_16310
OG0002196	SCHMD04892, SCHMD04891	LYTVA_16318
OG0002209	SCHMD05613	LYTVA_03464
OG0002211	SCHMD29435	LYTVA_05443
OG0002213	SCHMD01017	LYTVA_26644
OG0002216	SCHMD20521	LYTVA_29111, LYTVA_20156, LYTVA_15318, LYTVA_08313, LYTVA_03027
OG0002221	SCHMD20199, SCHMD06522, SCHMD25783, SCHMD06372, SCHMD03308, SCHMD03309, SCHMD11277, SCHMD18557, SCHMD20936	LYTVA_29068, LYTVA_12127
OG0002222	SCHMD17607, SCHMD07921	LYTVA_17080, LYTVA_02223, LYTVA_06028
OG0002223	SCHMD11701	LYTVA_27194, LYTVA_07164
OG0002224	SCHMD07940	LYTVA_24337
OG0002225	SCHMD03290	LYTVA_07379
OG0002227	SCHMD09350, SCHMD09896	LYTVA_28012
OG0002229	SCHMD09620, SCHMD21635	LYTVA_05653
OG0002233	SCHMD13734	LYTVA_25994, LYTVA_27709, LYTVA_19570
OG0002239	SCHMD29729	LYTVA_24268
OG0002239	SCHMD00548	LYTVA_02728, LYTVA_24845
OG0002240	SCHMD15638, SCHMD19507, SCHMD19508, SCHMD15639	LYTVA_07262, LYTVA_13376
OG0002242	SCHMD23296, SCHMD15189, SCHMD19349, SCHMD21538, SCHMD18994	LYTVA_02458
OG0002243	SCHMD06353	LYTVA_18791
OG0002244	SCHMD25722	LYTVA_15294
OG0002253	SCHMD17818, SCHMD17980, SCHMD00707, SCHMD00706	LYTVA_15012, LYTVA_13994
OG0002257	SCHMD26955	LYTVA_20175
OG0002259	SCHMD08992	LYTVA_13326
OG0002260	SCHMD15145, SCHMD14592, SCHMD17897, SCHMD04140, SCHMD05670	LYTVA_09923
OG0002261	SCHMD15654, SCHMD22485	LYTVA_24946
OG0002264	SCHMD24103	LYTVA_10571, LYTVA_20438
OG0002264	SCHMD13661	LYTVA_10569
OG0002265	SCHMD27098, SCHMD25159, SCHMD22941	LYTVA_23111
OG0002266	SCHMD06724	LYTVA_15212
OG0002268	SCHMD25961	LYTVA_12550
OG0002268	SCHMD10895	LYTVA_19177
OG0002270	SCHMD15276	LYTVA_11425
OG0002272	SCHMD08789, SCHMD22434	LYTVA_11721
OG0002274	SCHMD28532, SCHMD15034	LYTVA_05442
OG0002275	SCHMD18381	LYTVA_14393
OG0002279	SCHMD01549	LYTVA_19962
OG0002280	SCHMD12278	LYTVA_12982
OG0002282	SCHMD02902, SCHMD23794	LYTVA_16722
OG0002284	SCHMD15028	LYTVA_25872
OG0002287	SCHMD14731, SCHMD14911	LYTVA_08797
OG0002288	SCHMD19642, SCHMD22333, SCHMD13464	LYTVA_14290
OG0002292	SCHMD07306	LYTVA_14951
OG0002294	SCHMD07707	LYTVA_13465
OG0002295	SCHMD06639	LYTVA_18764
OG0002311	SCHMD08886, SCHMD27775	LYTVA_13473, LYTVA_03077
OG0002316	SCHMD00365, SCHMD09509	LYTVA_10500
OG0002318	SCHMD07487, SCHMD07486, SCHMD07473	LYTVA_19919
OG0002320	SCHMD23839, SCHMD25321	LYTVA_08436, LYTVA_08437
OG0002321	SCHMD19583	LYTVA_29675
OG0002322	SCHMD08143, SCHMD10256	LYTVA_02660
OG0002324	SCHMD17868	LYTVA_04784
OG0002324	SCHMD20490, SCHMD09738	LYTVA_18196
OG0002325	SCHMD12741, SCHMD02197	LYTVA_25143
OG0002326	SCHMD16849	LYTVA_23144
OG0002327	SCHMD04037	LYTVA_13830
OG0002328	SCHMD03174, SCHMD05628, SCHMD15031, SCHMD24105, SCHMD26038, SCHMD21230	LYTVA_19113
OG0002329	SCHMD14716	LYTVA_13575
OG0002331	SCHMD05746, SCHMD05744	LYTVA_28456
OG0002332	SCHMD15875, SCHMD15876	LYTVA_15960
OG0002334	SCHMD23234	LYTVA_22742
OG0002335	SCHMD10804	LYTVA_09733
OG0002337	SCHMD00113	LYTVA_22161, LYTVA_19703
OG0002340	SCHMD17004, SCHMD12020	LYTVA_26872
OG0002341	SCHMD26460, SCHMD08087, SCHMD22683	LYTVA_02833
OG0002343	SCHMD04508	LYTVA_02395
OG0002344	SCHMD18349	LYTVA_11170
OG0002346	SCHMD25995	LYTVA_02392
OG0002349	SCHMD05252	LYTVA_05082
OG0002349	SCHMD15867, SCHMD00212, SCHMD28145, SCHMD06312	LYTVA_00559
OG0002352	SCHMD11120	LYTVA_04113, LYTVA_00254
OG0002355	SCHMD13322	LYTVA_10530, LYTVA_23668
OG0002356	SCHMD06573, SCHMD14519	LYTVA_15548
OG0002357	SCHMD07348	LYTVA_22139
OG0002358	SCHMD12408, SCHMD07945, SCHMD07946	LYTVA_02933
OG0002359	SCHMD07349	LYTVA_09109, LYTVA_22971, LYTVA_17719
OG0002361	SCHMD19885, SCHMD19235, SCHMD20081, SCHMD25103	LYTVA_05317, LYTVA_09958
OG0002362	SCHMD13230	LYTVA_07780
OG0002363	SCHMD26399	LYTVA_22514, LYTVA_29113
OG0002366	SCHMD20747, SCHMD23587, SCHMD15000	LYTVA_08796
OG0002367	SCHMD07520	LYTVA_25642
OG0002368	SCHMD19036	LYTVA_29543
OG0002369	SCHMD06131, SCHMD13068, SCHMD06130, SCHMD14247	LYTVA_07441
OG0002370	SCHMD02204	LYTVA_25287, LYTVA_29432
OG0002371	SCHMD25183	LYTVA_25400
OG0002372	SCHMD13874, SCHMD13504	LYTVA_28415, LYTVA_14995
OG0002374	SCHMD10513, SCHMD09821	LYTVA_09672
OG0002375	SCHMD24554	LYTVA_09763, LYTVA_28258, LYTVA_15054
OG0002376	SCHMD18335, SCHMD24761	LYTVA_08623
OG0002377	SCHMD20961	LYTVA_21348
OG0002378	SCHMD10070	LYTVA_03167
OG0002379	SCHMD22995, SCHMD22909	LYTVA_23460
OG0002395	SCHMD00535, SCHMD01059	LYTVA_17744
OG0002396	SCHMD05257	LYTVA_23895
OG0002402	SCHMD14145, SCHMD21289	LYTVA_29812
OG0002406	SCHMD19891	LYTVA_16025
OG0002407	SCHMD07151	LYTVA_05902
OG0002407	SCHMD07149	LYTVA_09107
OG0002408	SCHMD05812, SCHMD19514	LYTVA_18679
OG0002409	SCHMD06262	LYTVA_26911
OG0002410	SCHMD00520	LYTVA_07702
OG0002411	SCHMD25076, SCHMD25353	LYTVA_05420
OG0002412	SCHMD05052	LYTVA_11984
OG0002413	SCHMD06075	LYTVA_03837, LYTVA_28770
OG0002414	SCHMD15427, SCHMD24855, SCHMD21960	LYTVA_25326, LYTVA_07578
OG0002415	SCHMD12484	LYTVA_19723
OG0002417	SCHMD08127, SCHMD04993, SCHMD08124, SCHMD08123	LYTVA_24728, LYTVA_19204
OG0002417	SCHMD08126, SCHMD04994, SCHMD15147	LYTVA_28963, LYTVA_18942
OG0002418	SCHMD13033	LYTVA_05152
OG0002420	SCHMD24163	LYTVA_21934
OG0002422	SCHMD10713, SCHMD26768	LYTVA_25109, LYTVA_03043
OG0002424	SCHMD02494	LYTVA_11856
OG0002426	SCHMD12164	LYTVA_04606
OG0002427	SCHMD25589	LYTVA_24691
OG0002433	SCHMD07182, SCHMD18419, SCHMD21667	LYTVA_18440
OG0002437	SCHMD26512	LYTVA_15251
OG0002438	SCHMD05551	LYTVA_08071, LYTVA_08590
OG0002439	SCHMD17265	LYTVA_25319
OG0002441	SCHMD16958, SCHMD27293, SCHMD09124	LYTVA_03213
OG0002443	SCHMD01789	LYTVA_18888
OG0002445	SCHMD05650	LYTVA_13339
OG0002446	SCHMD14541, SCHMD28630	LYTVA_23950
OG0002447	SCHMD02992	LYTVA_23093
OG0002447	SCHMD02991	LYTVA_23094
OG0002448	SCHMD00905	LYTVA_28130
OG0002450	SCHMD23688	LYTVA_25811, LYTVA_04325
OG0002451	SCHMD14654	LYTVA_28817
OG0002453	SCHMD08660, SCHMD06735	LYTVA_16565
OG0002454	SCHMD10051	LYTVA_24519
OG0002455	SCHMD29092	LYTVA_19895
OG0002456	SCHMD12997, SCHMD01810	LYTVA_07400
OG0002459	SCHMD25807, SCHMD10532	LYTVA_08832, LYTVA_24059, LYTVA_08663
OG0002461	SCHMD06528	LYTVA_27742
OG0002476	SCHMD03267	LYTVA_18571, LYTVA_29232
OG0002481	SCHMD06233	LYTVA_11224, LYTVA_09576, LYTVA_22788
OG0002486	SCHMD27163	LYTVA_12364
OG0002487	SCHMD08461, SCHMD18396	LYTVA_13421, LYTVA_07772
OG0002491	SCHMD27390, SCHMD26421	LYTVA_10879
OG0002492	SCHMD26859, SCHMD28821, SCHMD26225, SCHMD06451, SCHMD15482, SCHMD09218, SCHMD23936, SCHMD18978, SCHMD22686, SCHMD27456, SCHMD09605, SCHMD02714	LYTVA_04881, LYTVA_20142, LYTVA_20143
OG0002493	SCHMD11626	LYTVA_14885, LYTVA_16891, LYTVA_15562
OG0002494	SCHMD11104	LYTVA_06135
OG0002495	SCHMD09550, SCHMD16662, SCHMD19451, SCHMD16789	LYTVA_15838
OG0002496	SCHMD10467	LYTVA_22706
OG0002497	SCHMD08306	LYTVA_20099
OG0002497	SCHMD08307	LYTVA_19407, LYTVA_09946
OG0002499	SCHMD15190, SCHMD14873	LYTVA_01816, LYTVA_19380, LYTVA_19376
OG0002500	SCHMD17842	LYTVA_12795
OG0002501	SCHMD00161	LYTVA_00679
OG0002502	SCHMD03504, SCHMD05025	LYTVA_26587
OG0002504	SCHMD02702, SCHMD02703	LYTVA_01028
OG0002505	SCHMD16408, SCHMD16409, SCHMD16413, SCHMD16410	LYTVA_15145
OG0002507	SCHMD13076	LYTVA_16175
OG0002509	SCHMD16881, SCHMD26540	LYTVA_12179, LYTVA_25437
OG0002510	SCHMD16402, SCHMD22142	LYTVA_28382, LYTVA_12781
OG0002511	SCHMD22603	LYTVA_00911
OG0002515	SCHMD01233	LYTVA_01800
OG0002515	SCHMD10470	LYTVA_26174
OG0002517	SCHMD03225, SCHMD10251	LYTVA_02709
OG0002518	SCHMD04695	LYTVA_09891
OG0002519	SCHMD10280	LYTVA_16385
OG0002520	SCHMD21493, SCHMD24580	LYTVA_21261, LYTVA_12939
OG0002526	SCHMD28396	LYTVA_27159
OG0002527	SCHMD25894, SCHMD01775	LYTVA_12191
OG0002528	SCHMD14226, SCHMD14244, SCHMD02867, SCHMD13131	LYTVA_05185
OG0002530	SCHMD06656, SCHMD16184	LYTVA_27968
OG0002531	SCHMD16227, SCHMD14936	LYTVA_02490
OG0002532	SCHMD05611	LYTVA_11495, LYTVA_10842
OG0002537	SCHMD22719, SCHMD13663, SCHMD12344, SCHMD00764, SCHMD20741	LYTVA_26252
OG0002540	SCHMD03178	LYTVA_14395
OG0002542	SCHMD06905, SCHMD04420	LYTVA_22878
OG0002543	SCHMD13140, SCHMD07926	LYTVA_05546, LYTVA_29378
OG0002545	SCHMD25762, SCHMD21619	LYTVA_17249
OG0002547	SCHMD29010, SCHMD22348, SCHMD17905	LYTVA_18896, LYTVA_16593
OG0002547	SCHMD17904	LYTVA_07932
OG0002548	SCHMD18717	LYTVA_15314
OG0002549	SCHMD07040	LYTVA_07016
OG0002552	SCHMD03592, SCHMD03983	LYTVA_22275, LYTVA_17939
OG0002554	SCHMD28792	LYTVA_15356
OG0002555	SCHMD04674	LYTVA_03125
OG0002557	SCHMD13169, SCHMD21727	LYTVA_11893
OG0002558	SCHMD00921	LYTVA_13215
OG0002559	SCHMD08672	LYTVA_29204
OG0002561	SCHMD12128, SCHMD12125, SCHMD22644	LYTVA_06324
OG0002563	SCHMD06999	LYTVA_28180
OG0002564	SCHMD26255, SCHMD23486	LYTVA_01413
OG0002566	SCHMD19922, SCHMD09243, SCHMD21685	LYTVA_29203
OG0002567	SCHMD21223, SCHMD26995	LYTVA_24506, LYTVA_23645, LYTVA_10741
