Orthogroup	SCHMD	AMPFI_ok
OG0001987	SCHMD01486, SCHMD17074, SCHMD18675, SCHMD17073	AMPFI_15909
OG0001988	SCHMD17373	AMPFI_17891
OG0001989	SCHMD11266	AMPFI_13109
OG0001992	SCHMD10680	AMPFI_09449
OG0001993	SCHMD04075	AMPFI_02374
OG0001994	SCHMD12538	AMPFI_17060
OG0001998	SCHMD19391	AMPFI_11941
OG0002001	SCHMD04245	AMPFI_02709
OG0002003	SCHMD25539	AMPFI_24835
OG0002005	SCHMD01316, SCHMD27910, SCHMD18360	AMPFI_08128
OG0002006	SCHMD01886, SCHMD11267, SCHMD12678	AMPFI_06516
OG0002008	SCHMD06021	AMPFI_22453, AMPFI_06546
OG0002011	SCHMD13609, SCHMD07842	AMPFI_05538
OG0002013	SCHMD05928, SCHMD05926	AMPFI_00191, AMPFI_10559, AMPFI_10560
OG0002015	SCHMD07213, SCHMD12123	AMPFI_07020
OG0002017	SCHMD02967	AMPFI_20559
OG0002018	SCHMD24155, SCHMD22495	AMPFI_23650
OG0002023	SCHMD13758	AMPFI_25831
OG0002024	SCHMD06250	AMPFI_12404
OG0002026	SCHMD11077, SCHMD01664	AMPFI_00510, AMPFI_07639
OG0002027	SCHMD07869	AMPFI_12845
OG0002028	SCHMD21205, SCHMD23213, SCHMD07644, SCHMD21204, SCHMD23215	AMPFI_05317
OG0002029	SCHMD15250	AMPFI_14294
OG0002031	SCHMD21628, SCHMD14088	AMPFI_08223
OG0002032	SCHMD15998, SCHMD17430	AMPFI_07992
OG0002033	SCHMD16213	AMPFI_21670
OG0002034	SCHMD23854, SCHMD28527	AMPFI_21516
OG0002035	SCHMD19062, SCHMD21913	AMPFI_01549
OG0002036	SCHMD00699, SCHMD09634, SCHMD10556, SCHMD02252, SCHMD02638	AMPFI_17675
OG0002042	SCHMD29492	AMPFI_06985
OG0002043	SCHMD03148	AMPFI_11574
OG0002057	SCHMD14251, SCHMD14250	AMPFI_07261, AMPFI_19509
OG0002058	SCHMD04310	AMPFI_25404
OG0002059	SCHMD13857	AMPFI_12396
OG0002061	SCHMD04967	AMPFI_09395
OG0002062	SCHMD21892, SCHMD10982, SCHMD10983, SCHMD06072	AMPFI_20199
OG0002063	SCHMD21953, SCHMD12086, SCHMD11388	AMPFI_24725
OG0002065	SCHMD05903	AMPFI_24189
OG0002065	SCHMD04658	AMPFI_25180
OG0002068	SCHMD20105	AMPFI_21310
OG0002070	SCHMD04912	AMPFI_23708
OG0002072	SCHMD10402	AMPFI_22281
OG0002073	SCHMD20304, SCHMD22775, SCHMD03169	AMPFI_25365
OG0002074	SCHMD07745, SCHMD18280, SCHMD01157, SCHMD02208, SCHMD02214, SCHMD02211, SCHMD02215	AMPFI_04542
OG0002076	SCHMD28435, SCHMD28300	AMPFI_24244
OG0002077	SCHMD01377	AMPFI_10995
OG0002079	SCHMD11302, SCHMD04787	AMPFI_23455
OG0002080	SCHMD17826, SCHMD20969, SCHMD28760	AMPFI_00131
OG0002081	SCHMD26344, SCHMD21808	AMPFI_19669, AMPFI_25653
OG0002081	SCHMD20577, SCHMD12884, SCHMD21807	AMPFI_06780, AMPFI_22236, AMPFI_16238
OG0002082	SCHMD05649, SCHMD06512	AMPFI_03177, AMPFI_10111
OG0002085	SCHMD27754, SCHMD20098, SCHMD24654	AMPFI_25343
OG0002086	SCHMD03131	AMPFI_18372
OG0002087	SCHMD07766	AMPFI_07836
OG0002088	SCHMD01447	AMPFI_07147
OG0002089	SCHMD26378	AMPFI_25949
OG0002089	SCHMD02939	AMPFI_10558
OG0002091	SCHMD18712, SCHMD22802	AMPFI_11243
OG0002093	SCHMD12873, SCHMD16751, SCHMD14180	AMPFI_22177
OG0002095	SCHMD10707	AMPFI_00396
OG0002096	SCHMD19108, SCHMD19170	AMPFI_21126
OG0002097	SCHMD26720, SCHMD27803, SCHMD17588, SCHMD19424	AMPFI_09945
OG0002099	SCHMD02814	AMPFI_11854
OG0002101	SCHMD15902	AMPFI_10537
OG0002103	SCHMD03652	AMPFI_02167, AMPFI_02166
OG0002104	SCHMD13430, SCHMD13219, SCHMD07798	AMPFI_09366, AMPFI_09367
OG0002105	SCHMD04684	AMPFI_11643
OG0002106	SCHMD29823, SCHMD29437	AMPFI_23682
OG0002107	SCHMD17132, SCHMD27313	AMPFI_02795
OG0002108	SCHMD09134, SCHMD15631, SCHMD01006, SCHMD16981, SCHMD05153	AMPFI_14729
OG0002122	SCHMD07269, SCHMD02288	AMPFI_14982, AMPFI_20626
OG0002123	SCHMD07146	AMPFI_13795
OG0002124	SCHMD03099	AMPFI_11396, AMPFI_17930
OG0002125	SCHMD01906	AMPFI_19443, AMPFI_19550
OG0002129	SCHMD22869	AMPFI_20343, AMPFI_19463
OG0002131	SCHMD04890	AMPFI_22649
OG0002131	SCHMD13328, SCHMD15542	AMPFI_11577
OG0002134	SCHMD15178	AMPFI_05803
OG0002136	SCHMD23461	AMPFI_16117
OG0002138	SCHMD05605	AMPFI_24662
OG0002138	SCHMD05602	AMPFI_04613
OG0002139	SCHMD09027	AMPFI_09567
OG0002141	SCHMD13856	AMPFI_23374, AMPFI_22738, AMPFI_24291
OG0002142	SCHMD02227	AMPFI_05160
OG0002144	SCHMD08032	AMPFI_07287, AMPFI_05043
OG0002145	SCHMD12978	AMPFI_10121
OG0002146	SCHMD03633, SCHMD03634	AMPFI_05844
OG0002148	SCHMD13024, SCHMD06006	AMPFI_23168
OG0002149	SCHMD00788	AMPFI_04102
OG0002150	SCHMD23343	AMPFI_16081
OG0002150	SCHMD23344, SCHMD22805	AMPFI_21448, AMPFI_15348
OG0002152	SCHMD18533, SCHMD18027, SCHMD20477	AMPFI_09776
OG0002153	SCHMD13304	AMPFI_08033
OG0002155	SCHMD08600	AMPFI_11503
OG0002156	SCHMD11093	AMPFI_05384
OG0002158	SCHMD07812	AMPFI_18914
OG0002159	SCHMD10603, SCHMD12359	AMPFI_24442
OG0002160	SCHMD03531, SCHMD05686, SCHMD13784, SCHMD24695, SCHMD12476, SCHMD27951, SCHMD03338	AMPFI_14776
OG0002162	SCHMD03583, SCHMD23655, SCHMD18455, SCHMD26112, SCHMD26238, SCHMD14051, SCHMD04345	AMPFI_21129
OG0002164	SCHMD13046, SCHMD17370, SCHMD21313	AMPFI_09040
OG0002166	SCHMD22548	AMPFI_10950
OG0002167	SCHMD06677	AMPFI_05378
OG0002168	SCHMD00757	AMPFI_24771, AMPFI_10928
OG0002169	SCHMD19182, SCHMD07925	AMPFI_21144, AMPFI_21299
OG0002170	SCHMD16963	AMPFI_07669
OG0002171	SCHMD05133, SCHMD13789	AMPFI_09465
OG0002172	SCHMD03160, SCHMD03161	AMPFI_10541
OG0002174	SCHMD24186, SCHMD11866	AMPFI_13968, AMPFI_07751
OG0002175	SCHMD09343, SCHMD14948	AMPFI_25478, AMPFI_12062
OG0002176	SCHMD00350	AMPFI_10909
OG0002177	SCHMD05408	AMPFI_19453, AMPFI_17863
OG0002178	SCHMD23121	AMPFI_03485
OG0002179	SCHMD03680	AMPFI_15916
OG0002182	SCHMD00111	AMPFI_12302
OG0002184	SCHMD08545	AMPFI_11522
OG0002185	SCHMD21333, SCHMD22216, SCHMD29197, SCHMD24560, SCHMD27585, SCHMD24649, SCHMD25294, SCHMD27000, SCHMD26724, SCHMD10687, SCHMD07408, SCHMD07407	AMPFI_09801
OG0002188	SCHMD07090	AMPFI_14506, AMPFI_19113
OG0002189	SCHMD03295	AMPFI_03764, AMPFI_22355
OG0002190	SCHMD06253, SCHMD20396	AMPFI_00222, AMPFI_03087
OG0002191	SCHMD16045	AMPFI_22618, AMPFI_24980
OG0002196	SCHMD04892, SCHMD04891	AMPFI_14343
OG0002197	SCHMD29200, SCHMD27627, SCHMD27724, SCHMD10880, SCHMD06788, SCHMD12924	AMPFI_20061
OG0002209	SCHMD05613	AMPFI_05256
OG0002211	SCHMD29435	AMPFI_25528, AMPFI_18784, AMPFI_04592
OG0002213	SCHMD01017	AMPFI_10801
OG0002213	SCHMD01018	AMPFI_13684, AMPFI_08701
OG0002216	SCHMD20521	AMPFI_02814, AMPFI_22578, AMPFI_22501, AMPFI_01725
OG0002221	SCHMD20199, SCHMD06522, SCHMD25783, SCHMD06372, SCHMD03308, SCHMD03309, SCHMD11277, SCHMD18557, SCHMD20936	AMPFI_05388
OG0002222	SCHMD17607, SCHMD07921	AMPFI_11752
OG0002223	SCHMD11701	AMPFI_16615, AMPFI_04411
OG0002224	SCHMD07940	AMPFI_12765
OG0002225	SCHMD03290	AMPFI_07786
OG0002226	SCHMD00937	AMPFI_09925
OG0002227	SCHMD09350, SCHMD09896	AMPFI_22780
OG0002229	SCHMD09620, SCHMD21635	AMPFI_20801
OG0002233	SCHMD13734	AMPFI_20496, AMPFI_02770
OG0002239	SCHMD00548	AMPFI_09155
OG0002240	SCHMD15638, SCHMD19507, SCHMD19508	AMPFI_00960
OG0002240	SCHMD15639	AMPFI_15717
OG0002241	SCHMD19113	AMPFI_14262
OG0002244	SCHMD24135	AMPFI_08460
OG0002244	SCHMD25722	AMPFI_07452
OG0002252	SCHMD16344	AMPFI_05242
OG0002254	SCHMD07846	AMPFI_20994
OG0002257	SCHMD26955	AMPFI_15547
OG0002259	SCHMD08992	AMPFI_00984
OG0002260	SCHMD15145, SCHMD14592, SCHMD17897, SCHMD04140, SCHMD05670	AMPFI_17623
OG0002261	SCHMD15654, SCHMD22485	AMPFI_16530
OG0002264	SCHMD24103	AMPFI_24071
OG0002265	SCHMD27098, SCHMD25159, SCHMD22941	AMPFI_10078
OG0002266	SCHMD06724	AMPFI_03722, AMPFI_04811, AMPFI_03178, AMPFI_18976
OG0002268	SCHMD10895	AMPFI_03837
OG0002270	SCHMD15277	AMPFI_21580, AMPFI_14199
OG0002270	SCHMD15276	AMPFI_16026
OG0002272	SCHMD08789, SCHMD22434	AMPFI_08490
OG0002274	SCHMD28532, SCHMD15034	AMPFI_09855
OG0002275	SCHMD18381	AMPFI_06140
OG0002278	SCHMD20539, SCHMD10373, SCHMD15432, SCHMD10372	AMPFI_05248
OG0002279	SCHMD01549	AMPFI_09683
OG0002280	SCHMD12278	AMPFI_10353
OG0002280	SCHMD09284, SCHMD15874	AMPFI_05978
OG0002280	SCHMD06627	AMPFI_19916
OG0002282	SCHMD02902, SCHMD23794	AMPFI_20323
OG0002284	SCHMD15028	AMPFI_07483
OG0002287	SCHMD14731, SCHMD14911	AMPFI_19411, AMPFI_22131, AMPFI_21836, AMPFI_22336
OG0002288	SCHMD19642, SCHMD22333, SCHMD13464	AMPFI_05968
OG0002292	SCHMD12492	AMPFI_03614
OG0002292	SCHMD07306	AMPFI_05908
OG0002293	SCHMD09386	AMPFI_05327, AMPFI_10685
OG0002294	SCHMD07707	AMPFI_12144
OG0002295	SCHMD06639	AMPFI_19441, AMPFI_24151
OG0002311	SCHMD08886, SCHMD27775	AMPFI_10146
OG0002316	SCHMD00365, SCHMD09509	AMPFI_02237
OG0002318	SCHMD07487, SCHMD07486, SCHMD07473	AMPFI_24462
OG0002319	SCHMD03166, SCHMD04979	AMPFI_08821
OG0002321	SCHMD19583	AMPFI_02703
OG0002322	SCHMD08143, SCHMD10256	AMPFI_21364
OG0002324	SCHMD17868	AMPFI_20398
OG0002324	SCHMD20490, SCHMD09738	AMPFI_08976
OG0002325	SCHMD12741, SCHMD02197	AMPFI_05132
OG0002326	SCHMD16849	AMPFI_07885
OG0002327	SCHMD04037	AMPFI_07418
OG0002328	SCHMD26038, SCHMD21230	AMPFI_24776
OG0002329	SCHMD14716	AMPFI_09701
OG0002331	SCHMD05745	AMPFI_24199
OG0002331	SCHMD05746	AMPFI_19373
OG0002331	SCHMD05744	AMPFI_03306
OG0002332	SCHMD15875, SCHMD15876	AMPFI_17423
OG0002334	SCHMD23234	AMPFI_18713
OG0002335	SCHMD10804	AMPFI_08485, AMPFI_01373
OG0002336	SCHMD06955	AMPFI_03344, AMPFI_04477
OG0002337	SCHMD00113	AMPFI_11283
OG0002341	SCHMD26460, SCHMD08087, SCHMD22683	AMPFI_11181, AMPFI_23909
OG0002342	SCHMD22295, SCHMD21175	AMPFI_18562
OG0002344	SCHMD18349	AMPFI_13957
OG0002346	SCHMD25995	AMPFI_04693
OG0002348	SCHMD29339	AMPFI_04385
OG0002349	SCHMD05252	AMPFI_06262
OG0002349	SCHMD15867, SCHMD00212, SCHMD28145, SCHMD06312	AMPFI_15059
OG0002352	SCHMD11120	AMPFI_04346
OG0002355	SCHMD13322	AMPFI_11767
OG0002356	SCHMD06573, SCHMD14519	AMPFI_16602
OG0002358	SCHMD12408, SCHMD07945, SCHMD07946	AMPFI_19693
OG0002359	SCHMD15891	AMPFI_03938
OG0002359	SCHMD07349	AMPFI_10254
OG0002361	SCHMD19885, SCHMD19235, SCHMD20081, SCHMD25103	AMPFI_10352
OG0002362	SCHMD13230	AMPFI_02961
OG0002366	SCHMD20747, SCHMD23587, SCHMD15000	AMPFI_16566
OG0002367	SCHMD07520	AMPFI_07894
OG0002368	SCHMD19036	AMPFI_01085, AMPFI_17796, AMPFI_18726
OG0002369	SCHMD14247	AMPFI_21321
OG0002370	SCHMD03014	AMPFI_08335
OG0002371	SCHMD25183	AMPFI_06562
OG0002372	SCHMD13874, SCHMD13504	AMPFI_11300
OG0002374	SCHMD10513, SCHMD09821	AMPFI_05495
OG0002376	SCHMD18335, SCHMD24761	AMPFI_06717
OG0002377	SCHMD20961	AMPFI_08355
OG0002378	SCHMD10070	AMPFI_13507
OG0002379	SCHMD22995, SCHMD22909	AMPFI_05523
OG0002395	SCHMD00535, SCHMD01059	AMPFI_12287
OG0002396	SCHMD05257	AMPFI_15085, AMPFI_01991
OG0002402	SCHMD14145, SCHMD21289	AMPFI_08689
OG0002404	SCHMD28367, SCHMD04087	AMPFI_08844
OG0002406	SCHMD19891	AMPFI_17696
OG0002407	SCHMD07149	AMPFI_21084
OG0002408	SCHMD05812, SCHMD19514	AMPFI_07804
OG0002409	SCHMD06262	AMPFI_23640
OG0002410	SCHMD00520	AMPFI_14224
OG0002411	SCHMD25076, SCHMD25353	AMPFI_06324
OG0002412	SCHMD16316	AMPFI_04294
OG0002412	SCHMD05052	AMPFI_02976
OG0002413	SCHMD06075	AMPFI_15339
OG0002414	SCHMD15427, SCHMD24855, SCHMD21960	AMPFI_13659
OG0002415	SCHMD12484	AMPFI_02625, AMPFI_08209
OG0002417	SCHMD08127, SCHMD04993, SCHMD08124, SCHMD08123	AMPFI_25102
OG0002417	SCHMD23311, SCHMD15146	AMPFI_17932
OG0002417	SCHMD08126, SCHMD04994, SCHMD15147	AMPFI_11631
OG0002418	SCHMD13033	AMPFI_18139
OG0002420	SCHMD24163	AMPFI_18939
OG0002421	SCHMD10399	AMPFI_14396, AMPFI_06900
OG0002422	SCHMD10713, SCHMD26768	AMPFI_25635
OG0002424	SCHMD02494	AMPFI_08256
OG0002425	SCHMD24887, SCHMD14524	AMPFI_19580, AMPFI_21740
OG0002426	SCHMD12164	AMPFI_08039
OG0002427	SCHMD25589	AMPFI_19060
OG0002433	SCHMD07182, SCHMD18419, SCHMD21667	AMPFI_10800
OG0002436	SCHMD26728, SCHMD17346	AMPFI_17090
OG0002437	SCHMD26512	AMPFI_13223
OG0002438	SCHMD05551	AMPFI_13396
OG0002439	SCHMD17265	AMPFI_15683
OG0002441	SCHMD16958, SCHMD27293, SCHMD09124	AMPFI_17008
OG0002443	SCHMD01789	AMPFI_24450, AMPFI_15890, AMPFI_16326
OG0002445	SCHMD05650	AMPFI_12457
OG0002446	SCHMD14541, SCHMD28630	AMPFI_09464
OG0002447	SCHMD02991	AMPFI_14312
OG0002450	SCHMD23688	AMPFI_10376
OG0002451	SCHMD14654	AMPFI_06039
OG0002453	SCHMD08660, SCHMD06735	AMPFI_24853
OG0002455	SCHMD29092	AMPFI_11005
OG0002456	SCHMD12997, SCHMD01810	AMPFI_05447
OG0002457	SCHMD08117	AMPFI_00603, AMPFI_22469
OG0002457	SCHMD08115	AMPFI_03573
OG0002457	SCHMD08116	AMPFI_06106
OG0002459	SCHMD10533	AMPFI_17049
OG0002459	SCHMD25807, SCHMD10532	AMPFI_13793, AMPFI_16159
OG0002461	SCHMD06528	AMPFI_20875
OG0002476	SCHMD03267	AMPFI_07173, AMPFI_08958
OG0002478	SCHMD10684, SCHMD02670	AMPFI_12689
OG0002486	SCHMD27163	AMPFI_16150
OG0002489	SCHMD13917	AMPFI_04686
OG0002490	SCHMD04533	AMPFI_08236
OG0002491	SCHMD27390, SCHMD26421	AMPFI_23061, AMPFI_23041, AMPFI_24193, AMPFI_22729, AMPFI_01127
OG0002492	SCHMD26859, SCHMD28821, SCHMD26225, SCHMD06451, SCHMD15482, SCHMD09218, SCHMD23936, SCHMD18978, SCHMD22686, SCHMD27456, SCHMD09605, SCHMD02714	AMPFI_22488
OG0002493	SCHMD11625	AMPFI_14520
OG0002493	SCHMD11626	AMPFI_07615
OG0002494	SCHMD11104	AMPFI_13852
OG0002495	SCHMD09550, SCHMD16662, SCHMD19451, SCHMD16789	AMPFI_25744
OG0002496	SCHMD10467	AMPFI_17300, AMPFI_20602, AMPFI_24160
OG0002497	SCHMD08307	AMPFI_16261
OG0002500	SCHMD17842	AMPFI_06240
OG0002501	SCHMD00161	AMPFI_02571, AMPFI_18052
OG0002504	SCHMD02702, SCHMD02703	AMPFI_08151
OG0002505	SCHMD23168	AMPFI_03042
OG0002505	SCHMD16408, SCHMD16409, SCHMD16413, SCHMD16410	AMPFI_22720
OG0002507	SCHMD13076	AMPFI_06138
OG0002509	SCHMD16881, SCHMD26540	AMPFI_10128
OG0002510	SCHMD16402, SCHMD22142	AMPFI_23738, AMPFI_00498
OG0002511	SCHMD22603	AMPFI_24672
OG0002515	SCHMD01233	AMPFI_00168
OG0002516	SCHMD13475, SCHMD03180	AMPFI_07473
OG0002518	SCHMD04695	AMPFI_11837
OG0002519	SCHMD10280	AMPFI_19533, AMPFI_16079
OG0002520	SCHMD21493, SCHMD24580	AMPFI_01651
OG0002524	SCHMD01766	AMPFI_09575
OG0002525	SCHMD03404	AMPFI_01201
OG0002525	SCHMD03405	AMPFI_23315
OG0002527	SCHMD25894, SCHMD01775	AMPFI_15362
OG0002528	SCHMD14226, SCHMD14244, SCHMD02867, SCHMD13131	AMPFI_11923
OG0002529	SCHMD03029	AMPFI_14115
OG0002530	SCHMD06656, SCHMD16184	AMPFI_06014
OG0002532	SCHMD05611	AMPFI_02544
OG0002533	SCHMD24807, SCHMD23978	AMPFI_10313
OG0002537	SCHMD22719, SCHMD13663, SCHMD12344, SCHMD00764, SCHMD20741	AMPFI_09194
OG0002537	SCHMD22179, SCHMD15746	AMPFI_24055
OG0002540	SCHMD03178	AMPFI_00458
OG0002542	SCHMD06905, SCHMD04420	AMPFI_14378
OG0002543	SCHMD13140, SCHMD07926	AMPFI_05217
OG0002547	SCHMD29010, SCHMD22348, SCHMD17905	AMPFI_04514
OG0002548	SCHMD18717	AMPFI_24571
OG0002549	SCHMD07040	AMPFI_04733
OG0002552	SCHMD03592, SCHMD03983	AMPFI_06043
OG0002554	SCHMD28792	AMPFI_11463
OG0002555	SCHMD04674	AMPFI_12974
OG0002557	SCHMD13169, SCHMD21727	AMPFI_10804
OG0002558	SCHMD00921	AMPFI_05153
OG0002559	SCHMD08672	AMPFI_09876
OG0002561	SCHMD12128, SCHMD12125, SCHMD22644	AMPFI_21135, AMPFI_22038
OG0002563	SCHMD06999	AMPFI_07399
OG0002564	SCHMD26255, SCHMD23486	AMPFI_07937
OG0002565	SCHMD17677	AMPFI_01084
OG0002566	SCHMD19922, SCHMD09243, SCHMD21685	AMPFI_19206, AMPFI_20668, AMPFI_16864, AMPFI_03477
OG0002567	SCHMD21223, SCHMD26995	AMPFI_11979
OG0002569	SCHMD23873	AMPFI_02326
OG0002570	SCHMD28455	AMPFI_07846
OG0002572	SCHMD06107	AMPFI_02464
OG0002574	SCHMD02805	AMPFI_24042
OG0002587	SCHMD02035	AMPFI_05490
OG0002590	SCHMD26025, SCHMD20546, SCHMD22126	AMPFI_13771
OG0002592	SCHMD05523	AMPFI_13088
OG0002593	SCHMD16534, SCHMD08347	AMPFI_21829
OG0002594	SCHMD01956	AMPFI_11935
OG0002598	SCHMD12969	AMPFI_08969
OG0002599	SCHMD16532, SCHMD16531, SCHMD18319	AMPFI_20120
OG0002600	SCHMD24581, SCHMD08872	AMPFI_23683, AMPFI_16466
OG0002601	SCHMD12243, SCHMD13456, SCHMD00930	AMPFI_11035, AMPFI_19350
OG0002602	SCHMD11941, SCHMD17578	AMPFI_11013
OG0002603	SCHMD02231	AMPFI_25770, AMPFI_19896
OG0002605	SCHMD16204	AMPFI_25285
OG0002605	SCHMD16205	AMPFI_01082
OG0002609	SCHMD03135	AMPFI_25165
OG0002610	SCHMD10931, SCHMD09597, SCHMD07650	AMPFI_08555
OG0002616	SCHMD21029, SCHMD27518	AMPFI_21328
OG0002617	SCHMD08533	AMPFI_20313
OG0002618	SCHMD12423, SCHMD17209, SCHMD29637, SCHMD09531, SCHMD10498, SCHMD01269	AMPFI_03389
OG0002619	SCHMD02990	AMPFI_05024
OG0002620	SCHMD00615	AMPFI_10749
OG0002623	SCHMD01515	AMPFI_10628
OG0002624	SCHMD04482	AMPFI_24496
OG0002629	SCHMD20313	AMPFI_09457
OG0002632	SCHMD12144	AMPFI_01287
OG0002633	SCHMD04220	AMPFI_16272
OG0002635	SCHMD22738, SCHMD21852	AMPFI_23815
OG0002636	SCHMD17100, SCHMD17101	AMPFI_20833
OG0002645	SCHMD14719	AMPFI_11704, AMPFI_05004
OG0002646	SCHMD02368	AMPFI_08812
OG0002648	SCHMD13036, SCHMD08628	AMPFI_10201, AMPFI_11398
OG0002649	SCHMD03913, SCHMD04299, SCHMD18523, SCHMD13296, SCHMD12549	AMPFI_23498
OG0002652	SCHMD02206	AMPFI_07946
OG0002653	SCHMD03077, SCHMD03076	AMPFI_25956
OG0002654	SCHMD04278	AMPFI_10190
OG0002655	SCHMD15977, SCHMD23095, SCHMD15366	AMPFI_06768
OG0002656	SCHMD02018	AMPFI_17717, AMPFI_03906
OG0002658	SCHMD06061, SCHMD15670	AMPFI_09242
OG0002659	SCHMD16521	AMPFI_14143
OG0002660	SCHMD15941, SCHMD29087, SCHMD18277	AMPFI_19068, AMPFI_19929, AMPFI_19319, AMPFI_04319
OG0002662	SCHMD17949	AMPFI_14924
OG0002663	SCHMD27059	AMPFI_06734, AMPFI_00147
OG0002665	SCHMD18177	AMPFI_08155
OG0002666	SCHMD26535, SCHMD26571, SCHMD26311	AMPFI_08951, AMPFI_17898
OG0002668	SCHMD11689	AMPFI_12794
OG0002669	SCHMD09611, SCHMD23333	AMPFI_07128
OG0002675	SCHMD07706, SCHMD00894	AMPFI_17774
OG0002677	SCHMD08746	AMPFI_08799
OG0002679	SCHMD04423	AMPFI_05657
OG0002683	SCHMD01061, SCHMD21344	AMPFI_05913
OG0002705	SCHMD28463, SCHMD20331, SCHMD14987	AMPFI_08510
OG0002706	SCHMD18329	AMPFI_07417
OG0002707	SCHMD05959, SCHMD15585	AMPFI_21661
OG0002708	SCHMD07512	AMPFI_13987
OG0002710	SCHMD13597	AMPFI_00640
OG0002712	SCHMD14746, SCHMD26852	AMPFI_17857
OG0002715	SCHMD04683	AMPFI_12353
OG0002716	SCHMD16309	AMPFI_16965
OG0002717	SCHMD04660, SCHMD19761	AMPFI_01161
OG0002718	SCHMD03513, SCHMD03511, SCHMD03512, SCHMD03510	AMPFI_12945
OG0002719	SCHMD16509	AMPFI_01275
OG0002720	SCHMD16790, SCHMD09815, SCHMD28659, SCHMD28945	AMPFI_06348
OG0002726	SCHMD29542	AMPFI_01971
OG0002728	SCHMD12425	AMPFI_08725
OG0002729	SCHMD13495, SCHMD04166	AMPFI_15438
OG0002731	SCHMD19462	AMPFI_21207
OG0002732	SCHMD22707, SCHMD23253	AMPFI_02794
OG0002737	SCHMD03957	AMPFI_10695
OG0002739	SCHMD21270, SCHMD28406	AMPFI_21137
OG0002740	SCHMD03830	AMPFI_07662
OG0002743	SCHMD05725, SCHMD09090	AMPFI_20528
OG0002745	SCHMD21992, SCHMD19173, SCHMD09861, SCHMD09859, SCHMD19172, SCHMD16971	AMPFI_03214
OG0002747	SCHMD01122, SCHMD01123	AMPFI_02189
OG0002749	SCHMD14504	AMPFI_16192
OG0002750	SCHMD18505, SCHMD23730	AMPFI_04425
OG0002750	SCHMD19269, SCHMD20288	AMPFI_12923, AMPFI_13722, AMPFI_00301
OG0002751	SCHMD16908	AMPFI_12984, AMPFI_25256, AMPFI_05705
OG0002754	SCHMD11733, SCHMD20272	AMPFI_17705
OG0002755	SCHMD05796	AMPFI_12496, AMPFI_21085, AMPFI_11934
OG0002756	SCHMD08625	AMPFI_23739
OG0002757	SCHMD00910	AMPFI_21337
OG0002758	SCHMD01248, SCHMD01249	AMPFI_21608
OG0002760	SCHMD04520	AMPFI_07524, AMPFI_18680
OG0002761	SCHMD02431, SCHMD02430	AMPFI_20467
OG0002762	SCHMD20467, SCHMD24092	AMPFI_03541, AMPFI_19582
OG0002764	SCHMD03065	AMPFI_02962
OG0002765	SCHMD01507	AMPFI_23588
OG0002769	SCHMD19784, SCHMD21720, SCHMD25230, SCHMD21377, SCHMD14997	AMPFI_22349
OG0002771	SCHMD02904, SCHMD03259, SCHMD03261, SCHMD05676, SCHMD10318, SCHMD03262, SCHMD07598, SCHMD07597, SCHMD05030	AMPFI_13195
OG0002772	SCHMD09831, SCHMD01102, SCHMD01105	AMPFI_05332
OG0002773	SCHMD12006, SCHMD03314, SCHMD03038	AMPFI_13423
OG0002774	SCHMD14518	AMPFI_13370
OG0002775	SCHMD12139, SCHMD09183	AMPFI_10550
OG0002776	SCHMD19737, SCHMD20919	AMPFI_10405
OG0002779	SCHMD06579	AMPFI_16662, AMPFI_21456, AMPFI_00600
OG0002779	SCHMD06581	AMPFI_15169
OG0002779	SCHMD06580	AMPFI_22130
OG0002780	SCHMD04448, SCHMD04449, SCHMD04450	AMPFI_03828
OG0002781	SCHMD04051, SCHMD00686	AMPFI_24323
OG0002782	SCHMD12067, SCHMD08222	AMPFI_15604
OG0002785	SCHMD03564, SCHMD02646	AMPFI_09225
OG0002787	SCHMD04800	AMPFI_17072
OG0002788	SCHMD13556, SCHMD21235, SCHMD13554, SCHMD21830	AMPFI_10049
OG0002789	SCHMD29648	AMPFI_17023
OG0002790	SCHMD24450	AMPFI_20060
OG0002791	SCHMD13195, SCHMD14197, SCHMD04469	AMPFI_10851
OG0002793	SCHMD23816, SCHMD22461	AMPFI_15096
OG0002799	SCHMD21024, SCHMD19981, SCHMD22410, SCHMD19012	AMPFI_18480
OG0002811	SCHMD13086, SCHMD29340, SCHMD29646, SCHMD08191, SCHMD16875, SCHMD16853, SCHMD26757, SCHMD25669, SCHMD08190	AMPFI_24552
OG0002812	SCHMD21779	AMPFI_07144
OG0002814	SCHMD14700	AMPFI_14721
OG0002815	SCHMD12858	AMPFI_11656
OG0002817	SCHMD08770	AMPFI_09538
OG0002818	SCHMD19157, SCHMD14350, SCHMD19156, SCHMD27943	AMPFI_12743
OG0002822	SCHMD08888, SCHMD21214, SCHMD14939	AMPFI_06239
OG0002823	SCHMD07226, SCHMD20525, SCHMD20323	AMPFI_24829
OG0002824	SCHMD22484, SCHMD22922	AMPFI_07617
OG0002825	SCHMD04002	AMPFI_16668, AMPFI_07767, AMPFI_08434, AMPFI_16189
OG0002826	SCHMD04456, SCHMD04455	AMPFI_24284
OG0002827	SCHMD08735	AMPFI_21359
OG0002830	SCHMD21823	AMPFI_03490, AMPFI_24789
OG0002831	SCHMD14362, SCHMD15514	AMPFI_07272
OG0002833	SCHMD16770	AMPFI_18453
