Orthogroup	SCHMD	CAEEL
OG0001685	SCHMD20869, SCHMD15163, SCHMD14291, SCHMD14561, SCHMD03324, SCHMD25640, SCHMD02880, SCHMD13866, SCHMD13867, SCHMD17545, SCHMD20045, SCHMD19660, SCHMD24220, SCHMD28371, SCHMD22627, SCHMD12886, SCHMD21854, SCHMD19999, SCHMD27827, SCHMD23046, SCHMD22626	CAEEL06629, CAEEL19461
OG0001688	SCHMD12122, SCHMD25973, SCHMD11868, SCHMD27222	CAEEL06653
OG0001689	SCHMD11417	CAEEL08769
OG0001690	SCHMD02947, SCHMD02948, SCHMD29617, SCHMD02946	CAEEL02923
OG0001691	SCHMD00990, SCHMD08142, SCHMD00989	CAEEL09136, CAEEL09137
OG0001692	SCHMD05750	CAEEL00815
OG0001706	SCHMD23697, SCHMD10453	CAEEL07216
OG0001707	SCHMD28717, SCHMD29464, SCHMD20857	CAEEL18144, CAEEL17802
OG0001711	SCHMD04571	CAEEL15052
OG0001713	SCHMD11479	CAEEL02704
OG0001718	SCHMD15790	CAEEL12769
OG0001720	SCHMD15757	CAEEL07819
OG0001721	SCHMD13571, SCHMD02927, SCHMD02924, SCHMD01779, SCHMD07361, SCHMD01469, SCHMD01470, SCHMD13572, SCHMD02923, SCHMD02926	CAEEL10104, CAEEL11043
OG0001724	SCHMD24845, SCHMD14505, SCHMD24846, SCHMD23137	CAEEL00188, CAEEL09412
OG0001726	SCHMD06142, SCHMD13209	CAEEL15546
OG0001727	SCHMD10475, SCHMD05882, SCHMD07424, SCHMD10474	CAEEL15354
OG0001728	SCHMD17375	CAEEL20444
OG0001730	SCHMD11237, SCHMD15709	CAEEL04519
OG0001732	SCHMD09964	CAEEL05337
OG0001733	SCHMD11879, SCHMD11880	CAEEL11586
OG0001734	SCHMD19353, SCHMD27529, SCHMD23016	CAEEL11289
OG0001735	SCHMD04334	CAEEL08598
OG0001736	SCHMD13051	CAEEL20331
OG0001738	SCHMD28176	CAEEL09745, CAEEL09746
OG0001739	SCHMD04721	CAEEL10953
OG0001744	SCHMD05424	CAEEL18540
OG0001745	SCHMD03643, SCHMD12507, SCHMD09820, SCHMD13748, SCHMD12508, SCHMD16928, SCHMD20075, SCHMD15679, SCHMD29088	CAEEL15294
OG0001746	SCHMD12575, SCHMD10847, SCHMD14382, SCHMD12574	CAEEL09374
OG0001750	SCHMD21648, SCHMD21002, SCHMD22592, SCHMD22591	CAEEL08294
OG0001752	SCHMD04217	CAEEL02282
OG0001754	SCHMD16498	CAEEL06405
OG0001755	SCHMD00304	CAEEL16403
OG0001758	SCHMD21919	CAEEL12018, CAEEL10328, CAEEL02808, CAEEL03701, CAEEL00164
OG0001768	SCHMD19764, SCHMD24474, SCHMD15658, SCHMD19763, SCHMD24475	CAEEL10363
OG0001769	SCHMD03951	CAEEL12367
OG0001770	SCHMD22893, SCHMD22374	CAEEL12180
OG0001774	SCHMD06607	CAEEL20358
OG0001776	SCHMD01301	CAEEL20827
OG0001777	SCHMD28966, SCHMD22772	CAEEL07037
OG0001780	SCHMD19255, SCHMD20118	CAEEL12979
OG0001781	SCHMD14650, SCHMD07439, SCHMD28287	CAEEL04378
OG0001781	SCHMD11700, SCHMD23557, SCHMD23630	CAEEL06468
OG0001783	SCHMD15033, SCHMD26133	CAEEL18807
OG0001785	SCHMD21396, SCHMD16367, SCHMD26545, SCHMD26015, SCHMD21397, SCHMD16368	CAEEL10450, CAEEL07502
OG0001786	SCHMD28589	CAEEL18388
OG0001787	SCHMD15982	CAEEL07669
OG0001797	SCHMD12550	CAEEL19521, CAEEL11913, CAEEL20460
OG0001798	SCHMD06352, SCHMD07989	CAEEL02504
OG0001799	SCHMD21455, SCHMD20789, SCHMD20788, SCHMD24089, SCHMD21456	CAEEL07172
OG0001805	SCHMD01576	CAEEL10422, CAEEL19401
OG0001808	SCHMD04780	CAEEL18904
OG0001809	SCHMD03279	CAEEL18133
OG0001810	SCHMD28471, SCHMD25400	CAEEL00534
OG0001811	SCHMD08439, SCHMD24223, SCHMD19859	CAEEL12329
OG0001814	SCHMD29290	CAEEL07744
OG0001816	SCHMD07209	CAEEL05710
OG0001818	SCHMD29750, SCHMD10633, SCHMD28336, SCHMD12682, SCHMD16904, SCHMD13473, SCHMD29528, SCHMD15135	CAEEL16460
OG0001819	SCHMD06459	CAEEL08110
OG0001820	SCHMD14228, SCHMD02398	CAEEL00161
OG0001821	SCHMD28800, SCHMD18321	CAEEL18946, CAEEL11366, CAEEL11028, CAEEL00517, CAEEL17960, CAEEL19600
OG0001822	SCHMD21605, SCHMD12240	CAEEL14275, CAEEL14276
OG0001823	SCHMD00776, SCHMD09499	CAEEL18465
OG0001824	SCHMD14996, SCHMD09508	CAEEL20525
OG0001825	SCHMD06748	CAEEL00895
OG0001826	SCHMD25796, SCHMD02997	CAEEL08005, CAEEL18927
OG0001827	SCHMD17765, SCHMD19189	CAEEL12511
OG0001830	SCHMD09367	CAEEL00742
OG0001831	SCHMD08523, SCHMD08524, SCHMD08522, SCHMD09304, SCHMD16172	CAEEL10161, CAEEL19257
OG0001832	SCHMD09061	CAEEL05995
OG0001834	SCHMD04020, SCHMD20048	CAEEL08270
OG0001846	SCHMD09485, SCHMD09924	CAEEL02581, CAEEL02580
OG0001849	SCHMD05416	CAEEL07132
OG0001852	SCHMD15247, SCHMD01397, SCHMD24019, SCHMD01396	CAEEL10571
OG0001853	SCHMD08419, SCHMD00353	CAEEL00334, CAEEL01622
OG0001857	SCHMD00486	CAEEL04635
OG0001858	SCHMD04633, SCHMD16003	CAEEL11554
OG0001860	SCHMD14532, SCHMD14531, SCHMD12432	CAEEL19534
OG0001861	SCHMD03031	CAEEL19043
OG0001863	SCHMD26126	CAEEL11286
OG0001865	SCHMD16071	CAEEL08319
OG0001866	SCHMD17047	CAEEL12131
OG0001867	SCHMD21507, SCHMD15353, SCHMD06151, SCHMD06149	CAEEL18932
OG0001870	SCHMD08001, SCHMD03109	CAEEL18619
OG0001872	SCHMD20627	CAEEL20718
OG0001873	SCHMD09003	CAEEL14280, CAEEL14281, CAEEL15718
OG0001874	SCHMD10032	CAEEL00933
OG0001875	SCHMD11568	CAEEL09917
OG0001878	SCHMD18520	CAEEL07138
OG0001879	SCHMD08156	CAEEL07021, CAEEL20524, CAEEL09154
OG0001881	SCHMD18117	CAEEL18890
OG0001883	SCHMD08058, SCHMD14396, SCHMD14395	CAEEL19810
OG0001884	SCHMD09575	CAEEL01920, CAEEL19384, CAEEL00428, CAEEL18714, CAEEL01922
OG0001886	SCHMD00538	CAEEL20566, CAEEL20351
OG0001887	SCHMD22103, SCHMD03399, SCHMD24336	CAEEL05740
OG0001888	SCHMD08491, SCHMD15697, SCHMD15696, SCHMD08492, SCHMD15698	CAEEL18672, CAEEL11639
OG0001889	SCHMD08218	CAEEL11129, CAEEL11128
OG0001890	SCHMD07009	CAEEL18655
OG0001897	SCHMD14627	CAEEL00130
OG0001898	SCHMD26334, SCHMD21587, SCHMD18283, SCHMD21586, SCHMD18284	CAEEL15099
OG0001900	SCHMD12891, SCHMD01255, SCHMD02044	CAEEL16160
OG0001901	SCHMD02622	CAEEL08532, CAEEL08531
OG0001903	SCHMD21188, SCHMD20979, SCHMD22850, SCHMD27584, SCHMD18188	CAEEL12995
OG0001913	SCHMD08198, SCHMD01162	CAEEL00139
OG0001914	SCHMD04908	CAEEL15938
OG0001915	SCHMD25861, SCHMD26425, SCHMD11585, SCHMD06004	CAEEL10189
OG0001916	SCHMD17658	CAEEL14482
OG0001916	SCHMD10605	CAEEL07131
OG0001917	SCHMD07933	CAEEL05323, CAEEL05320, CAEEL05322, CAEEL05321
OG0001918	SCHMD11138, SCHMD23731	CAEEL07844
OG0001919	SCHMD23775, SCHMD20085	CAEEL18092
OG0001920	SCHMD25326	CAEEL03600
OG0001923	SCHMD05921	CAEEL00866, CAEEL02499
OG0001926	SCHMD20309, SCHMD16846	CAEEL05295
OG0001928	SCHMD26836	CAEEL19148
OG0001930	SCHMD25138	CAEEL01812
OG0001932	SCHMD07454, SCHMD17903	CAEEL18548, CAEEL17132
OG0001932	SCHMD00368	CAEEL20531
OG0001933	SCHMD01181	CAEEL05724
OG0001935	SCHMD23048	CAEEL01455
OG0001938	SCHMD20224, SCHMD15510	CAEEL05158
OG0001939	SCHMD05179, SCHMD23463, SCHMD03085, SCHMD10030, SCHMD02230	CAEEL05317
OG0001940	SCHMD06251	CAEEL08846
OG0001945	SCHMD07577	CAEEL05071
OG0001946	SCHMD08506	CAEEL11023
OG0001947	SCHMD00740	CAEEL20697
OG0001949	SCHMD16576	CAEEL19721
OG0001950	SCHMD07266	CAEEL05818
OG0001951	SCHMD10937, SCHMD17652, SCHMD16242	CAEEL08644, CAEEL02798
OG0001952	SCHMD08803, SCHMD19932	CAEEL00959
OG0001953	SCHMD03889	CAEEL01457
OG0001956	SCHMD16218	CAEEL07023
OG0001958	SCHMD10594	CAEEL19146
OG0001961	SCHMD03837	CAEEL11703
OG0001963	SCHMD24660	CAEEL09651
OG0001964	SCHMD09357, SCHMD08651, SCHMD21843, SCHMD09356	CAEEL18880
OG0001965	SCHMD15198	CAEEL15340
OG0001966	SCHMD10097	CAEEL15352, CAEEL06723
OG0001968	SCHMD12918	CAEEL10639
OG0001969	SCHMD08414, SCHMD09063	CAEEL09244, CAEEL09472, CAEEL00361
OG0001970	SCHMD03645	CAEEL17419
OG0001971	SCHMD02201, SCHMD22610, SCHMD17361, SCHMD12554, SCHMD24973, SCHMD18252	CAEEL16320, CAEEL14231, CAEEL18293, CAEEL18291, CAEEL04802, CAEEL10583
OG0001974	SCHMD21474, SCHMD19631, SCHMD27482, SCHMD26329, SCHMD18178, SCHMD06138	CAEEL10261
OG0001985	SCHMD04898, SCHMD04899	CAEEL08373, CAEEL02584, CAEEL02585
OG0001987	SCHMD01486, SCHMD17074, SCHMD18675, SCHMD17073	CAEEL06766
OG0001988	SCHMD17373	CAEEL02095
OG0001989	SCHMD11266	CAEEL20436
OG0001991	SCHMD08363	CAEEL08725
OG0001992	SCHMD10680	CAEEL00543
OG0001993	SCHMD04073	CAEEL15736
OG0001994	SCHMD12538	CAEEL19344, CAEEL02372
OG0001996	SCHMD23397, SCHMD13355, SCHMD14732, SCHMD10995, SCHMD04576	CAEEL07117
OG0001998	SCHMD02357, SCHMD19391	CAEEL08296
OG0002000	SCHMD06620, SCHMD28948, SCHMD09206	CAEEL08459
OG0002001	SCHMD04245	CAEEL07856
OG0002003	SCHMD25539	CAEEL18663
OG0002005	SCHMD01316, SCHMD27910, SCHMD18360	CAEEL10504
OG0002006	SCHMD01886, SCHMD11267, SCHMD12678, SCHMD06801	CAEEL16051, CAEEL18232
OG0002008	SCHMD06021	CAEEL11706
OG0002011	SCHMD23984, SCHMD22698, SCHMD03836, SCHMD03600, SCHMD03470, SCHMD13609, SCHMD07842, SCHMD11432	CAEEL06587, CAEEL01459
OG0002013	SCHMD05928, SCHMD05926	CAEEL00803, CAEEL01317
OG0002015	SCHMD07213, SCHMD12123	CAEEL07232
OG0002017	SCHMD02967	CAEEL04551
OG0002018	SCHMD24155, SCHMD22495	CAEEL08242
OG0002023	SCHMD13758	CAEEL12418
OG0002026	SCHMD11077, SCHMD01664	CAEEL09267
OG0002027	SCHMD07869	CAEEL19841
OG0002029	SCHMD29754, SCHMD28570	CAEEL13677, CAEEL13172, CAEEL13173, CAEEL06446, CAEEL19628
OG0002031	SCHMD21628, SCHMD14088	CAEEL07288
OG0002032	SCHMD15998, SCHMD17430	CAEEL15092
OG0002035	SCHMD19062, SCHMD21913	CAEEL04843, CAEEL04846
OG0002036	SCHMD00699, SCHMD09634, SCHMD10556, SCHMD02252, SCHMD02638	CAEEL17432
OG0002037	SCHMD17138	CAEEL09947
OG0002042	SCHMD29492	CAEEL11958, CAEEL11961, CAEEL11957, CAEEL11960, CAEEL13817
OG0002043	SCHMD03148	CAEEL01497
OG0002057	SCHMD14251	CAEEL04582
OG0002057	SCHMD14250	CAEEL04584
OG0002059	SCHMD13857	CAEEL20695
OG0002060	SCHMD13685, SCHMD22795	CAEEL17542
OG0002062	SCHMD21892, SCHMD10982, SCHMD10983, SCHMD06072	CAEEL01567
OG0002063	SCHMD21953, SCHMD12086, SCHMD11388	CAEEL01336
OG0002066	SCHMD20021, SCHMD24048, SCHMD12034	CAEEL04964
OG0002068	SCHMD20105	CAEEL15280
OG0002073	SCHMD20304, SCHMD22775, SCHMD03169	CAEEL08416, CAEEL13072, CAEEL01141, CAEEL05593
OG0002076	SCHMD28301, SCHMD28436, SCHMD10610, SCHMD08813, SCHMD28435, SCHMD28300	CAEEL17850
OG0002077	SCHMD01377	CAEEL08392
OG0002078	SCHMD24733, SCHMD25810	CAEEL04535
OG0002079	SCHMD04817, SCHMD07771, SCHMD11302, SCHMD04787	CAEEL07901
OG0002080	SCHMD22931, SCHMD26608, SCHMD17823, SCHMD17826, SCHMD20969, SCHMD28760, SCHMD17820	CAEEL03246, CAEEL12691
OG0002081	SCHMD26344	CAEEL14941, CAEEL14928
OG0002085	SCHMD27754, SCHMD20098, SCHMD24654	CAEEL11230, CAEEL11229
OG0002087	SCHMD07766	CAEEL07742
OG0002089	SCHMD26378	CAEEL13352
OG0002093	SCHMD12873, SCHMD16751, SCHMD14180	CAEEL02211, CAEEL19978
OG0002094	SCHMD17092, SCHMD14979	CAEEL11189, CAEEL11187, CAEEL11188, CAEEL10823
OG0002095	SCHMD10706, SCHMD04399	CAEEL07104
OG0002097	SCHMD26720, SCHMD27803, SCHMD17588, SCHMD19424	CAEEL03161, CAEEL00098, CAEEL19231
OG0002099	SCHMD02816, SCHMD02814, SCHMD02815	CAEEL05221
OG0002101	SCHMD15902	CAEEL04990
OG0002103	SCHMD03652	CAEEL16392, CAEEL16394
OG0002104	SCHMD13430, SCHMD13219, SCHMD07798	CAEEL08654
OG0002105	SCHMD04684	CAEEL18772
OG0002106	SCHMD29823, SCHMD29437	CAEEL18235, CAEEL08825
OG0002107	SCHMD26178, SCHMD28787, SCHMD29590, SCHMD17132, SCHMD27313	CAEEL07845
OG0002108	SCHMD09134, SCHMD15631, SCHMD01006, SCHMD16981, SCHMD05153	CAEEL05450, CAEEL05957, CAEEL15378
OG0002122	SCHMD02290, SCHMD07268, SCHMD07269, SCHMD02288	CAEEL09431
OG0002123	SCHMD07146	CAEEL05315
OG0002124	SCHMD03099	CAEEL05107
OG0002125	SCHMD01906	CAEEL06344
OG0002131	SCHMD13328, SCHMD15542	CAEEL00336
OG0002136	SCHMD23461	CAEEL12257
OG0002138	SCHMD13986, SCHMD23985	CAEEL01194
OG0002139	SCHMD09027	CAEEL15822
OG0002142	SCHMD02227	CAEEL01037
OG0002143	SCHMD19800, SCHMD07450, SCHMD01063, SCHMD04627, SCHMD01498, SCHMD10512	CAEEL01697
OG0002144	SCHMD08032	CAEEL08787
OG0002145	SCHMD12978	CAEEL00125
OG0002146	SCHMD03633, SCHMD03634	CAEEL10604
OG0002147	SCHMD20896, SCHMD24159	CAEEL05229
OG0002148	SCHMD13024, SCHMD06006	CAEEL13205
OG0002149	SCHMD00788	CAEEL09018, CAEEL08046
OG0002150	SCHMD23344, SCHMD22805	CAEEL00860
OG0002152	SCHMD18533, SCHMD18027, SCHMD20477	CAEEL00179
OG0002153	SCHMD13304	CAEEL11458
OG0002156	SCHMD11093	CAEEL08424
OG0002159	SCHMD10603, SCHMD12359	CAEEL05394
OG0002160	SCHMD03531, SCHMD05686	CAEEL05075
OG0002163	SCHMD00119	CAEEL04144
OG0002164	SCHMD13046, SCHMD17370, SCHMD21313	CAEEL04595, CAEEL04594, CAEEL19903
OG0002166	SCHMD22548	CAEEL06693, CAEEL06692
OG0002167	SCHMD06677	CAEEL10771, CAEEL20502
OG0002168	SCHMD00757	CAEEL06529
OG0002169	SCHMD19182, SCHMD07925	CAEEL19452
OG0002170	SCHMD16963	CAEEL11886
OG0002171	SCHMD06638	CAEEL09512
OG0002171	SCHMD05133, SCHMD13789	CAEEL09511
OG0002175	SCHMD09343, SCHMD14948	CAEEL11081
OG0002177	SCHMD05408	CAEEL16080
OG0002179	SCHMD03680	CAEEL17210, CAEEL19563
OG0002182	SCHMD00111	CAEEL11866
OG0002184	SCHMD08543, SCHMD08541, SCHMD08545	CAEEL06428
OG0002185	SCHMD21333, SCHMD22216, SCHMD29197, SCHMD24560, SCHMD27585, SCHMD24649, SCHMD25294, SCHMD27000, SCHMD26724, SCHMD10687, SCHMD07408, SCHMD07407	CAEEL01312
OG0002188	SCHMD07090	CAEEL10832
OG0002189	SCHMD03295	CAEEL00105, CAEEL17261, CAEEL17762, CAEEL20687
OG0002190	SCHMD06253, SCHMD20396	CAEEL18099
OG0002191	SCHMD16045	CAEEL00670
OG0002192	SCHMD09378, SCHMD11311	CAEEL07481, CAEEL08574
OG0002202	SCHMD08383, SCHMD24078, SCHMD00624, SCHMD16947	CAEEL16912, CAEEL17796
OG0002209	SCHMD22882, SCHMD13863	CAEEL07139, CAEEL07960
OG0002211	SCHMD29435	CAEEL08596
OG0002213	SCHMD01017, SCHMD01018	CAEEL09259
OG0002216	SCHMD20521	CAEEL09929, CAEEL09930
OG0002221	SCHMD20199, SCHMD06522, SCHMD25783, SCHMD06372, SCHMD03308, SCHMD03309, SCHMD11277, SCHMD18557, SCHMD20936	CAEEL05780
OG0002222	SCHMD17607, SCHMD07921	CAEEL05529
OG0002224	SCHMD07940, SCHMD07939	CAEEL10158
OG0002225	SCHMD03290	CAEEL15252
OG0002226	SCHMD00937	CAEEL04806
OG0002227	SCHMD09350, SCHMD09896	CAEEL00491
OG0002229	SCHMD09620, SCHMD21635	CAEEL08325
OG0002239	SCHMD00548	CAEEL05928
OG0002240	SCHMD15638, SCHMD19507, SCHMD19508, SCHMD15639	CAEEL05366
OG0002241	SCHMD14786, SCHMD19113	CAEEL07281
OG0002242	SCHMD23296, SCHMD15189, SCHMD19349, SCHMD21538, SCHMD18994	CAEEL01267
OG0002243	SCHMD06353	CAEEL05910, CAEEL11717
OG0002244	SCHMD24135, SCHMD25723, SCHMD23365, SCHMD25722	CAEEL02764
OG0002252	SCHMD16344	CAEEL18710
OG0002253	SCHMD17818, SCHMD17980, SCHMD00707, SCHMD00706	CAEEL14203
OG0002257	SCHMD26955	CAEEL14323
OG0002259	SCHMD08992	CAEEL08231
OG0002260	SCHMD15145, SCHMD14592, SCHMD17897, SCHMD04140, SCHMD05670	CAEEL08208
OG0002261	SCHMD15654, SCHMD22485	CAEEL09054
OG0002263	SCHMD05522	CAEEL08085
OG0002264	SCHMD24103	CAEEL01891
OG0002265	SCHMD27098, SCHMD25159, SCHMD22941	CAEEL01664
OG0002266	SCHMD06724	CAEEL18931
OG0002270	SCHMD15276	CAEEL01255
OG0002271	SCHMD08395	CAEEL07136
OG0002272	SCHMD08789, SCHMD22434	CAEEL00181
OG0002275	SCHMD18381	CAEEL19733
OG0002278	SCHMD20539, SCHMD10373	CAEEL17984
OG0002278	SCHMD15432, SCHMD10372	CAEEL17983
OG0002279	SCHMD01546	CAEEL01783, CAEEL19214
OG0002280	SCHMD12278, SCHMD09284, SCHMD15874, SCHMD06627	CAEEL01565
OG0002282	SCHMD02902, SCHMD23794	CAEEL05125, CAEEL05126
OG0002283	SCHMD03900, SCHMD01733	CAEEL11974
OG0002284	SCHMD15028	CAEEL09475
OG0002287	SCHMD14731, SCHMD14911	CAEEL00054
OG0002288	SCHMD13464	CAEEL11923
OG0002292	SCHMD12492	CAEEL11264
OG0002293	SCHMD09386	CAEEL01475
OG0002294	SCHMD07707	CAEEL03275, CAEEL03274
OG0002297	SCHMD06067, SCHMD11073, SCHMD06071, SCHMD08919, SCHMD15076	CAEEL10891, CAEEL10889, CAEEL09503
OG0002297	SCHMD15831, SCHMD16587, SCHMD01599	CAEEL09027, CAEEL09029, CAEEL08986
OG0002299	SCHMD08557	CAEEL14191
OG0002299	SCHMD22125	CAEEL08945
OG0002316	SCHMD00365, SCHMD09509	CAEEL01858, CAEEL01859
OG0002318	SCHMD07487, SCHMD07486, SCHMD07473	CAEEL05991
OG0002321	SCHMD19583, SCHMD14835	CAEEL11607
OG0002322	SCHMD08143, SCHMD10256	CAEEL12636, CAEEL12634
OG0002323	SCHMD09591	CAEEL00606
OG0002324	SCHMD17868, SCHMD20490, SCHMD09738	CAEEL14861
OG0002325	SCHMD12741, SCHMD02197	CAEEL12660
OG0002326	SCHMD16849	CAEEL19309
OG0002326	SCHMD06779	CAEEL19310
OG0002327	SCHMD04037	CAEEL11423
OG0002331	SCHMD05745, SCHMD05746, SCHMD05744	CAEEL13492, CAEEL01768
OG0002332	SCHMD01464, SCHMD15875, SCHMD15876	CAEEL07378
OG0002335	SCHMD10804	CAEEL02679, CAEEL02678
OG0002336	SCHMD06955	CAEEL18832
OG0002337	SCHMD00114	CAEEL05247
OG0002340	SCHMD17004, SCHMD12020	CAEEL00545
OG0002340	SCHMD04550	CAEEL20587, CAEEL16951, CAEEL16952
OG0002341	SCHMD26460, SCHMD08087, SCHMD22683	CAEEL07757
OG0002342	SCHMD22295, SCHMD21175, SCHMD00265	CAEEL06352, CAEEL06355, CAEEL00891
OG0002343	SCHMD04508	CAEEL20506, CAEEL10734
OG0002344	SCHMD18349	CAEEL07661
OG0002346	SCHMD25172, SCHMD25995	CAEEL04391
OG0002348	SCHMD29339	CAEEL10632, CAEEL12095
OG0002352	SCHMD11120	CAEEL04784
OG0002355	SCHMD13322	CAEEL08630
OG0002356	SCHMD06573, SCHMD14519	CAEEL17852
OG0002357	SCHMD07180, SCHMD07348	CAEEL14198
OG0002358	SCHMD12408, SCHMD07945, SCHMD07946	CAEEL20542
OG0002359	SCHMD07349	CAEEL10259
OG0002361	SCHMD19885, SCHMD19235, SCHMD20081, SCHMD25103	CAEEL16240, CAEEL14724
OG0002362	SCHMD13230	CAEEL06372, CAEEL06373, CAEEL00248, CAEEL12422, CAEEL01494
OG0002363	SCHMD26399	CAEEL18180
OG0002366	SCHMD20747, SCHMD23587, SCHMD15000	CAEEL01476
OG0002367	SCHMD07520	CAEEL02851
OG0002368	SCHMD19036	CAEEL06921
OG0002369	SCHMD06129, SCHMD13069, SCHMD06131, SCHMD13068, SCHMD06130, SCHMD14247	CAEEL00665
OG0002370	SCHMD02204, SCHMD02205, SCHMD09672, SCHMD03014	CAEEL06782
OG0002371	SCHMD25183, SCHMD07417	CAEEL10782, CAEEL02897
OG0002374	SCHMD10513, SCHMD09821	CAEEL00989, CAEEL03595
OG0002375	SCHMD24554	CAEEL09148
OG0002376	SCHMD18335, SCHMD24761	CAEEL16557
OG0002377	SCHMD20961	CAEEL14877
OG0002378	SCHMD10070	CAEEL19717
OG0002379	SCHMD22995, SCHMD22909, SCHMD07115, SCHMD22908	CAEEL20511
OG0002396	SCHMD05257	CAEEL15127
OG0002402	SCHMD14145, SCHMD21289	CAEEL07971
OG0002405	SCHMD07257	CAEEL09238
OG0002406	SCHMD19891	CAEEL05272
OG0002407	SCHMD07151, SCHMD07149	CAEEL11836
OG0002408	SCHMD19514	CAEEL05340
OG0002409	SCHMD06262	CAEEL12380
OG0002410	SCHMD00520	CAEEL06445
OG0002411	SCHMD25076, SCHMD25353	CAEEL09509
OG0002413	SCHMD06075	CAEEL05456
OG0002414	SCHMD12778, SCHMD15427, SCHMD24855, SCHMD21960	CAEEL16542
OG0002415	SCHMD12484	CAEEL09540, CAEEL09394, CAEEL15033
OG0002418	SCHMD13033	CAEEL04545, CAEEL11616
OG0002421	SCHMD10399	CAEEL09266
OG0002422	SCHMD10713, SCHMD26768	CAEEL09220
OG0002424	SCHMD02494	CAEEL18326
OG0002425	SCHMD24887	CAEEL00712
OG0002426	SCHMD06890	CAEEL07732, CAEEL19661
OG0002427	SCHMD17018, SCHMD22308	CAEEL07892
OG0002433	SCHMD21728, SCHMD26253, SCHMD07182, SCHMD18419, SCHMD21667, SCHMD21668, SCHMD18420, SCHMD07181	CAEEL18398
OG0002437	SCHMD26512	CAEEL11549
OG0002439	SCHMD17265	CAEEL06145, CAEEL06146
OG0002441	SCHMD16958, SCHMD27293, SCHMD09124	CAEEL01735
OG0002442	SCHMD18162, SCHMD16393, SCHMD18149, SCHMD16392	CAEEL14782
OG0002443	SCHMD01789	CAEEL11867
OG0002445	SCHMD05650	CAEEL08003
OG0002446	SCHMD14541	CAEEL01328
OG0002448	SCHMD00905	CAEEL11664
OG0002450	SCHMD23688	CAEEL02915
OG0002453	SCHMD08660, SCHMD06735	CAEEL12607, CAEEL12794, CAEEL12792, CAEEL12793, CAEEL12796, CAEEL13671
OG0002454	SCHMD10051	CAEEL06870
OG0002455	SCHMD01133, SCHMD06324	CAEEL05544
OG0002456	SCHMD12997	CAEEL19152
OG0002456	SCHMD01810	CAEEL02912
OG0002457	SCHMD14122, SCHMD08116	CAEEL08209
OG0002459	SCHMD10533	CAEEL00771, CAEEL04852
OG0002461	SCHMD06528	CAEEL07388
OG0002462	SCHMD14486	CAEEL01366
OG0002476	SCHMD03267	CAEEL05868, CAEEL00590
OG0002486	SCHMD04008, SCHMD04005, SCHMD04006, SCHMD29822, SCHMD18567, SCHMD19075, SCHMD27163	CAEEL00554
OG0002487	SCHMD08461, SCHMD18396	CAEEL13022
OG0002489	SCHMD13917	CAEEL20456
OG0002490	SCHMD04533	CAEEL09795
OG0002491	SCHMD27390, SCHMD26421	CAEEL01502
OG0002492	SCHMD26859, SCHMD28821, SCHMD26225, SCHMD06451, SCHMD15482, SCHMD09218, SCHMD23936, SCHMD18978, SCHMD22686, SCHMD27456, SCHMD09605, SCHMD02714	CAEEL07791
OG0002494	SCHMD11104	CAEEL02924
OG0002495	SCHMD09550, SCHMD16662, SCHMD19451, SCHMD16789	CAEEL05776
OG0002497	SCHMD08307	CAEEL00487
OG0002499	SCHMD15190, SCHMD14873	CAEEL02172, CAEEL11853
OG0002500	SCHMD17842	CAEEL00642
OG0002502	SCHMD03504, SCHMD05025	CAEEL01666, CAEEL05931
OG0002504	SCHMD02702, SCHMD02703	CAEEL06712, CAEEL09129
OG0002505	SCHMD16408, SCHMD16409, SCHMD16413, SCHMD16410	CAEEL05922
OG0002507	SCHMD13076	CAEEL03010
OG0002509	SCHMD16881, SCHMD26540	CAEEL10641, CAEEL10642
OG0002510	SCHMD16402, SCHMD22142	CAEEL15444
OG0002511	SCHMD22603	CAEEL03054
OG0002515	SCHMD06213, SCHMD17644, SCHMD09936	CAEEL20541, CAEEL01695
OG0002516	SCHMD13475, SCHMD03180	CAEEL07616
OG0002518	SCHMD04695	CAEEL03272
OG0002519	SCHMD10280	CAEEL07683
OG0002520	SCHMD21493, SCHMD24580	CAEEL11387
OG0002524	SCHMD01766	CAEEL07737
OG0002525	SCHMD03405	CAEEL20729
OG0002527	SCHMD25894, SCHMD01775	CAEEL00425, CAEEL00799
OG0002528	SCHMD14226, SCHMD14244, SCHMD02867, SCHMD13131	CAEEL14274
OG0002529	SCHMD03029	CAEEL18703, CAEEL04668
OG0002530	SCHMD06656, SCHMD16184	CAEEL18169
OG0002532	SCHMD05611	CAEEL00641
OG0002533	SCHMD24807, SCHMD23978	CAEEL08550
OG0002537	SCHMD22179, SCHMD15746	CAEEL07418
OG0002542	SCHMD06904, SCHMD06905, SCHMD04420	CAEEL06956
OG0002543	SCHMD13140, SCHMD07926	CAEEL07344
OG0002545	SCHMD25762, SCHMD21619	CAEEL12452
OG0002547	SCHMD29010, SCHMD22348, SCHMD17905, SCHMD17904	CAEEL02085
OG0002548	SCHMD18717	CAEEL14464, CAEEL04858, CAEEL17540, CAEEL14091
OG0002549	SCHMD07040	CAEEL18135
OG0002551	SCHMD04046, SCHMD10067	CAEEL01609
OG0002552	SCHMD03592, SCHMD03983	CAEEL01916
