Orthogroup	SCHMD	AENJA_ok
OG0001492	SCHMD23516, SCHMD26961, SCHMD25275, SCHMD13787, SCHMD04408, SCHMD08526, SCHMD03207, SCHMD22383, SCHMD21998, SCHMD05531, SCHMD02901, SCHMD18008, SCHMD25870, SCHMD01545, SCHMD02176, SCHMD21595, SCHMD22373, SCHMD22752, SCHMD09908, SCHMD16982, SCHMD26364, SCHMD01591	AENJA_25544
OG0001501	SCHMD02704	AENJA_02988
OG0001502	SCHMD06697	AENJA_03421
OG0001503	SCHMD25279, SCHMD19928	AENJA_23557
OG0001503	SCHMD25148	AENJA_03755
OG0001504	SCHMD05964	AENJA_04830, AENJA_04833, AENJA_15576, AENJA_04039
OG0001506	SCHMD27200	AENJA_05939
OG0001506	SCHMD04881	AENJA_05938
OG0001507	SCHMD00476, SCHMD00993	AENJA_06136
OG0001508	SCHMD22201, SCHMD18843, SCHMD16325, SCHMD15374	AENJA_06316
OG0001510	SCHMD18904, SCHMD27815, SCHMD18903	AENJA_08660
OG0001511	SCHMD14385	AENJA_08942
OG0001512	SCHMD25662, SCHMD20631, SCHMD17238, SCHMD26046, SCHMD14306, SCHMD08743, SCHMD08744, SCHMD14305, SCHMD08415, SCHMD00450	AENJA_09698
OG0001513	SCHMD16029	AENJA_09714
OG0001514	SCHMD13607, SCHMD17180	AENJA_10133
OG0001515	SCHMD18483	AENJA_10215
OG0001516	SCHMD07784	AENJA_10243
OG0001517	SCHMD13953, SCHMD02103, SCHMD04959, SCHMD27460	AENJA_10361
OG0001522	SCHMD06814	AENJA_19424, AENJA_14026
OG0001524	SCHMD08154	AENJA_19275
OG0001524	SCHMD06432	AENJA_15536
OG0001525	SCHMD22768, SCHMD18999, SCHMD19000	AENJA_16414
OG0001526	SCHMD16304	AENJA_16663
OG0001527	SCHMD08837	AENJA_16808
OG0001530	SCHMD09337	AENJA_19473
OG0001531	SCHMD25753	AENJA_20341
OG0001532	SCHMD11604	AENJA_20708
OG0001534	SCHMD13063	AENJA_21491, AENJA_21490
OG0001536	SCHMD04145	AENJA_25332, AENJA_25327
OG0001551	SCHMD21975	AENJA_05503
OG0001553	SCHMD15846, SCHMD15532, SCHMD10896, SCHMD19069, SCHMD06566	AENJA_06179
OG0001554	SCHMD11035	AENJA_07567
OG0001555	SCHMD09018, SCHMD10477, SCHMD09019, SCHMD19851, SCHMD25726, SCHMD07148, SCHMD29622, SCHMD10887, SCHMD10886, SCHMD09698, SCHMD28090, SCHMD24412, SCHMD21363, SCHMD25892, SCHMD18696, SCHMD09131, SCHMD01581	AENJA_07655
OG0001555	SCHMD22987	AENJA_12105
OG0001557	SCHMD13972	AENJA_23342, AENJA_08073
OG0001558	SCHMD18412, SCHMD28405	AENJA_08311
OG0001559	SCHMD02521	AENJA_08667
OG0001560	SCHMD19288, SCHMD02478	AENJA_09404
OG0001561	SCHMD21318	AENJA_09420
OG0001562	SCHMD12692	AENJA_25099
OG0001562	SCHMD12694	AENJA_10266
OG0001563	SCHMD18145	AENJA_12465, AENJA_21948, AENJA_11347
OG0001566	SCHMD02705	AENJA_12513
OG0001567	SCHMD03492, SCHMD11013, SCHMD12195	AENJA_13019
OG0001568	SCHMD04206	AENJA_13880
OG0001570	SCHMD04583	AENJA_19842
OG0001571	SCHMD20861, SCHMD22039	AENJA_17758
OG0001572	SCHMD04033	AENJA_22665
OG0001572	SCHMD14275, SCHMD14274	AENJA_18250
OG0001575	SCHMD13351	AENJA_21919
OG0001576	SCHMD23672	AENJA_23479
OG0001578	SCHMD10414	AENJA_24180
OG0001580	SCHMD08361, SCHMD16167, SCHMD15393	AENJA_25168
OG0001582	SCHMD10962, SCHMD17543, SCHMD18112	AENJA_26338
OG0001583	SCHMD16986, SCHMD12401, SCHMD16987, SCHMD12400, SCHMD11526	AENJA_26528
OG0001589	SCHMD27652, SCHMD23084	AENJA_25067, AENJA_00308, AENJA_25068
OG0001590	SCHMD09240	AENJA_00406
OG0001593	SCHMD12117, SCHMD02219, SCHMD12348, SCHMD22687	AENJA_01627
OG0001594	SCHMD14548, SCHMD07059	AENJA_16970, AENJA_01665, AENJA_04700
OG0001594	SCHMD10235	AENJA_09891
OG0001597	SCHMD15780, SCHMD26075	AENJA_17835, AENJA_03457
OG0001602	SCHMD05345, SCHMD00022	AENJA_05150
OG0001603	SCHMD29329	AENJA_25082, AENJA_05289
OG0001604	SCHMD02109	AENJA_11253
OG0001609	SCHMD16467	AENJA_08323
OG0001609	SCHMD16231, SCHMD10959, SCHMD10960	AENJA_19787
OG0001611	SCHMD04102, SCHMD12631	AENJA_08569
OG0001612	SCHMD14255, SCHMD22594	AENJA_09589
OG0001613	SCHMD05811	AENJA_18613, AENJA_13644, AENJA_09920, AENJA_23085, AENJA_23061, AENJA_20693
OG0001614	SCHMD04001	AENJA_17703
OG0001615	SCHMD14018	AENJA_10716
OG0001617	SCHMD05139	AENJA_12188
OG0001620	SCHMD22740, SCHMD18214	AENJA_13924
OG0001621	SCHMD26761, SCHMD18496	AENJA_13994, AENJA_13992
OG0001623	SCHMD12998, SCHMD29690, SCHMD08483	AENJA_18499, AENJA_25583, AENJA_14562
OG0001625	SCHMD28211, SCHMD26150, SCHMD22149	AENJA_14706
OG0001627	SCHMD06117	AENJA_16344, AENJA_16341, AENJA_20173, AENJA_19284
OG0001629	SCHMD24158, SCHMD07179, SCHMD15006, SCHMD06466, SCHMD05240, SCHMD17637, SCHMD25524	AENJA_16897
OG0001630	SCHMD04044, SCHMD04169, SCHMD01052	AENJA_17020
OG0001632	SCHMD12105, SCHMD26476	AENJA_18126
OG0001633	SCHMD06756	AENJA_21539
OG0001634	SCHMD24659	AENJA_18695
OG0001634	SCHMD04359, SCHMD08780, SCHMD05004	AENJA_18896
OG0001635	SCHMD28110	AENJA_18913
OG0001636	SCHMD19517, SCHMD28241, SCHMD18669, SCHMD18668	AENJA_19487
OG0001638	SCHMD00159, SCHMD00160	AENJA_20882
OG0001639	SCHMD07144	AENJA_22054
OG0001640	SCHMD02843	AENJA_23181
OG0001641	SCHMD03047	AENJA_23210
OG0001642	SCHMD20801, SCHMD12647	AENJA_23879
OG0001644	SCHMD20924	AENJA_26289
OG0001651	SCHMD15448	AENJA_00391
OG0001652	SCHMD10249, SCHMD26883	AENJA_11452, AENJA_11451, AENJA_01437
OG0001653	SCHMD13946	AENJA_21125
OG0001655	SCHMD06776	AENJA_03001
OG0001656	SCHMD22556	AENJA_03159
OG0001657	SCHMD07705, SCHMD10000, SCHMD12957	AENJA_03268
OG0001660	SCHMD01572, SCHMD29332	AENJA_04731
OG0001662	SCHMD19275	AENJA_07124
OG0001662	SCHMD25740	AENJA_05672
OG0001664	SCHMD13680, SCHMD17585	AENJA_22480
OG0001665	SCHMD19795	AENJA_11003, AENJA_06300
OG0001666	SCHMD03955, SCHMD03098, SCHMD26493, SCHMD18331	AENJA_07102
OG0001667	SCHMD18800, SCHMD13601, SCHMD20100	AENJA_07191
OG0001668	SCHMD04958	AENJA_07885
OG0001670	SCHMD00224	AENJA_08987, AENJA_13957
OG0001671	SCHMD21324	AENJA_18353, AENJA_09175
OG0001672	SCHMD11260, SCHMD13294, SCHMD11259	AENJA_09939
OG0001676	SCHMD13666	AENJA_26746
OG0001677	SCHMD13425	AENJA_11807
OG0001682	SCHMD04768	AENJA_17431
OG0001683	SCHMD09006, SCHMD12944, SCHMD06427	AENJA_18304
OG0001685	SCHMD20869, SCHMD15163, SCHMD14291, SCHMD14561, SCHMD03324, SCHMD25640, SCHMD02880, SCHMD13866, SCHMD13867, SCHMD17545, SCHMD20045, SCHMD19660, SCHMD24220, SCHMD28371, SCHMD22627, SCHMD12886, SCHMD21854, SCHMD19999, SCHMD27827, SCHMD23046, SCHMD22626	AENJA_18914
OG0001688	SCHMD12122, SCHMD25973, SCHMD11868, SCHMD27222	AENJA_20867, AENJA_20868
OG0001690	SCHMD02947, SCHMD02948, SCHMD29617	AENJA_22959
OG0001691	SCHMD00990, SCHMD08142	AENJA_24035
OG0001707	SCHMD28717, SCHMD29464, SCHMD20857	AENJA_00981, AENJA_25581
OG0001708	SCHMD28849, SCHMD14466, SCHMD06180	AENJA_01039
OG0001711	SCHMD04571	AENJA_01555
OG0001713	SCHMD11479	AENJA_02209
OG0001716	SCHMD03299	AENJA_02720
OG0001718	SCHMD15790	AENJA_02907
OG0001720	SCHMD15757	AENJA_03434
OG0001721	SCHMD13571, SCHMD02927, SCHMD02924, SCHMD01779, SCHMD07361, SCHMD01469, SCHMD01470, SCHMD13572, SCHMD02923, SCHMD02926	AENJA_03497
OG0001723	SCHMD01945	AENJA_04029
OG0001724	SCHMD24845, SCHMD14505	AENJA_04715
OG0001724	SCHMD24846	AENJA_04714
OG0001724	SCHMD23137	AENJA_04716
OG0001726	SCHMD06142, SCHMD13209	AENJA_06017
OG0001726	SCHMD14995, SCHMD16386	AENJA_11860
OG0001727	SCHMD10475, SCHMD05882, SCHMD07424, SCHMD10474	AENJA_06020
OG0001728	SCHMD17375	AENJA_08879, AENJA_09822
OG0001729	SCHMD13670, SCHMD12911, SCHMD05814, SCHMD09420, SCHMD04561, SCHMD11586, SCHMD22783, SCHMD11159	AENJA_08928
OG0001730	SCHMD11237, SCHMD15709	AENJA_09007
OG0001732	SCHMD09964	AENJA_11224
OG0001733	SCHMD11880	AENJA_11585
OG0001734	SCHMD27529, SCHMD23016	AENJA_13245
OG0001735	SCHMD04334	AENJA_13640, AENJA_13638
OG0001736	SCHMD13051	AENJA_14070
OG0001737	SCHMD19940, SCHMD12224	AENJA_14224
OG0001738	SCHMD28176	AENJA_15108
OG0001739	SCHMD04721	AENJA_15111
OG0001742	SCHMD04578	AENJA_16080
OG0001745	SCHMD03643, SCHMD12507, SCHMD09820, SCHMD13748, SCHMD12508, SCHMD16928, SCHMD20075, SCHMD15679, SCHMD29088	AENJA_18802
OG0001750	SCHMD22591	AENJA_22826
OG0001751	SCHMD05355	AENJA_23225
OG0001752	SCHMD04217	AENJA_23699
OG0001754	SCHMD16498	AENJA_24677
OG0001769	SCHMD03951	AENJA_00392
OG0001770	SCHMD22893, SCHMD22374	AENJA_00514
OG0001774	SCHMD06607	AENJA_01099
OG0001780	SCHMD19255, SCHMD20118	AENJA_03267, AENJA_06530
OG0001781	SCHMD11700, SCHMD23557, SCHMD23630	AENJA_03406
OG0001783	SCHMD15033, SCHMD26133	AENJA_04445
OG0001785	SCHMD16367, SCHMD26545	AENJA_04786
OG0001786	SCHMD10589, SCHMD26010, SCHMD14133, SCHMD22280	AENJA_15473
OG0001786	SCHMD28589	AENJA_11303, AENJA_15773, AENJA_09559, AENJA_05017
OG0001787	SCHMD15982	AENJA_05662
OG0001788	SCHMD08675	AENJA_05784
OG0001792	SCHMD00384	AENJA_21975, AENJA_24891, AENJA_21976, AENJA_21971
OG0001793	SCHMD26216	AENJA_15294
OG0001797	SCHMD12550	AENJA_08186
OG0001798	SCHMD06352, SCHMD07989	AENJA_08367
OG0001805	SCHMD01576	AENJA_10542
OG0001807	SCHMD01495	AENJA_12201
OG0001808	SCHMD04780	AENJA_13026
OG0001809	SCHMD03279	AENJA_13412
OG0001810	SCHMD28471, SCHMD25400	AENJA_13786
OG0001811	SCHMD08225	AENJA_14089
OG0001814	SCHMD29290	AENJA_23859, AENJA_15166
OG0001818	SCHMD13473, SCHMD29528, SCHMD15135	AENJA_18459
OG0001819	SCHMD06459	AENJA_19342
OG0001820	SCHMD14228, SCHMD02398	AENJA_19468, AENJA_19465, AENJA_19466
OG0001821	SCHMD28800, SCHMD18321	AENJA_21035
OG0001822	SCHMD21605, SCHMD12240	AENJA_21678
OG0001823	SCHMD00776, SCHMD09499	AENJA_22880
OG0001823	SCHMD13338	AENJA_22883, AENJA_22884
OG0001825	SCHMD06748	AENJA_23001
OG0001826	SCHMD25796, SCHMD02997	AENJA_23249
OG0001827	SCHMD17765, SCHMD19189	AENJA_23535
OG0001828	SCHMD22292, SCHMD16899, SCHMD18304, SCHMD22290	AENJA_23757
OG0001829	SCHMD09587	AENJA_24206
OG0001846	SCHMD09924	AENJA_23250, AENJA_00173
OG0001852	SCHMD01397	AENJA_18334
OG0001853	SCHMD00353	AENJA_03214, AENJA_13354
OG0001855	SCHMD18910, SCHMD18417, SCHMD21978, SCHMD24791, SCHMD24116, SCHMD23804, SCHMD24570, SCHMD16145, SCHMD12639	AENJA_03423, AENJA_03424
OG0001857	SCHMD00486	AENJA_04553
OG0001860	SCHMD14531, SCHMD12432	AENJA_05152
OG0001861	SCHMD02441, SCHMD00846, SCHMD13519	AENJA_25398, AENJA_11706, AENJA_05340
OG0001863	SCHMD26126	AENJA_14971
OG0001863	SCHMD14322, SCHMD28681	AENJA_06983
OG0001866	SCHMD23003	AENJA_07311
OG0001866	SCHMD17047	AENJA_07312
OG0001867	SCHMD06149	AENJA_07397
OG0001868	SCHMD21478, SCHMD10606, SCHMD18490	AENJA_07733
OG0001869	SCHMD19852	AENJA_07813
OG0001870	SCHMD08001, SCHMD03109	AENJA_07921
OG0001872	SCHMD20625, SCHMD23480, SCHMD05297, SCHMD20627	AENJA_08322
OG0001873	SCHMD09003	AENJA_08353, AENJA_24095
OG0001874	SCHMD05368, SCHMD29268, SCHMD05367, SCHMD25092, SCHMD10032	AENJA_08461
OG0001875	SCHMD29147, SCHMD28237	AENJA_09123
OG0001875	SCHMD11568	AENJA_16491
OG0001877	SCHMD14827	AENJA_09356
OG0001878	SCHMD18520	AENJA_09652
OG0001879	SCHMD08156	AENJA_10214
OG0001880	SCHMD11659	AENJA_10684
OG0001881	SCHMD18117	AENJA_11391
OG0001882	SCHMD17052, SCHMD22970	AENJA_13635
OG0001883	SCHMD08058, SCHMD14396, SCHMD14395	AENJA_14004
OG0001884	SCHMD09575	AENJA_14156
OG0001886	SCHMD00538	AENJA_14779
OG0001887	SCHMD22103, SCHMD03399, SCHMD24336	AENJA_15098
OG0001888	SCHMD15698	AENJA_15918
OG0001889	SCHMD03474	AENJA_16220
OG0001890	SCHMD07009	AENJA_16222
OG0001894	SCHMD11512	AENJA_21040
OG0001897	SCHMD10904, SCHMD14627	AENJA_24823
OG0001898	SCHMD21587, SCHMD18283	AENJA_25485
OG0001913	SCHMD08198, SCHMD01162	AENJA_00224
OG0001914	SCHMD04908	AENJA_20687, AENJA_20686
OG0001914	SCHMD07662	AENJA_00249
OG0001915	SCHMD25861, SCHMD26425, SCHMD11585, SCHMD06004	AENJA_00588
OG0001916	SCHMD17658	AENJA_10036
OG0001916	SCHMD10605	AENJA_00736
OG0001917	SCHMD07933	AENJA_01170
OG0001918	SCHMD11138, SCHMD23731	AENJA_08485, AENJA_16586, AENJA_26335, AENJA_01219
OG0001919	SCHMD06373	AENJA_03566
OG0001919	SCHMD23775, SCHMD20085	AENJA_02076
OG0001920	SCHMD25326	AENJA_02163, AENJA_26833
OG0001922	SCHMD25567	AENJA_22724, AENJA_22729
OG0001922	SCHMD02694	AENJA_20427
OG0001923	SCHMD05921	AENJA_03271
OG0001924	SCHMD08693	AENJA_03839
OG0001925	SCHMD03004, SCHMD23545, SCHMD17243	AENJA_04307
OG0001926	SCHMD20309, SCHMD16846	AENJA_04624
OG0001927	SCHMD08910	AENJA_23080, AENJA_23079, AENJA_04640
OG0001928	SCHMD26836	AENJA_05549
OG0001929	SCHMD19346, SCHMD06936	AENJA_05832
OG0001929	SCHMD18261, SCHMD08691, SCHMD20130, SCHMD06934	AENJA_13809
OG0001932	SCHMD00368	AENJA_07865
OG0001933	SCHMD01181	AENJA_07871
OG0001935	SCHMD23048	AENJA_16826
OG0001937	SCHMD08104, SCHMD08105	AENJA_09118
OG0001939	SCHMD10030, SCHMD02230	AENJA_09829
OG0001941	SCHMD26622	AENJA_10713
OG0001942	SCHMD01053	AENJA_14544, AENJA_11325, AENJA_11326
OG0001943	SCHMD03979	AENJA_12411
OG0001946	SCHMD08506	AENJA_12969
OG0001947	SCHMD00740	AENJA_13122
OG0001949	SCHMD16576	AENJA_14418
OG0001950	SCHMD07266	AENJA_14901, AENJA_14900
OG0001951	SCHMD10937, SCHMD17652, SCHMD16242	AENJA_15959
OG0001952	SCHMD08803, SCHMD19932	AENJA_19250, AENJA_16307
OG0001953	SCHMD03889	AENJA_16687, AENJA_16686
OG0001956	SCHMD16218	AENJA_17146
OG0001957	SCHMD03964	AENJA_17381
OG0001958	SCHMD10594	AENJA_17819
OG0001961	SCHMD03837	AENJA_18261
OG0001963	SCHMD24660	AENJA_18795
OG0001964	SCHMD09357, SCHMD08651, SCHMD21843, SCHMD09356	AENJA_20596
OG0001965	SCHMD15198	AENJA_21031, AENJA_26304
OG0001966	SCHMD10097	AENJA_21166
OG0001968	SCHMD12918	AENJA_22770
OG0001969	SCHMD08414, SCHMD09063	AENJA_23560
OG0001970	SCHMD03645, SCHMD03647, SCHMD03646	AENJA_24796
OG0001971	SCHMD02201, SCHMD22610, SCHMD17361, SCHMD12554, SCHMD24973, SCHMD18252	AENJA_26115
OG0001972	SCHMD07972, SCHMD26110	AENJA_26436
OG0001985	SCHMD04898	AENJA_00265
OG0001987	SCHMD01486, SCHMD17074, SCHMD18675, SCHMD17073	AENJA_00303
OG0001988	SCHMD17373	AENJA_00356
OG0001989	SCHMD11266	AENJA_01331
OG0001991	SCHMD08363	AENJA_04869
OG0001992	SCHMD10680	AENJA_04726, AENJA_03071
OG0001993	SCHMD04073	AENJA_03401
OG0001994	SCHMD12538	AENJA_03433, AENJA_03430
OG0001996	SCHMD23397, SCHMD13355, SCHMD14732, SCHMD10995, SCHMD04576	AENJA_04084, AENJA_22457, AENJA_04070
OG0001998	SCHMD19391	AENJA_04890
OG0001999	SCHMD10953	AENJA_06057
OG0002000	SCHMD09206	AENJA_09407
OG0002001	SCHMD04245	AENJA_07130, AENJA_13848
OG0002003	SCHMD25539	AENJA_07348, AENJA_16965
OG0002005	SCHMD01316, SCHMD27910, SCHMD18360	AENJA_08069
OG0002006	SCHMD01886, SCHMD11267, SCHMD12678, SCHMD06801	AENJA_08834
OG0002008	SCHMD06021	AENJA_09596
OG0002011	SCHMD13609, SCHMD07842	AENJA_11419
OG0002013	SCHMD05928, SCHMD05926	AENJA_12704, AENJA_12703
OG0002015	SCHMD07213, SCHMD12123	AENJA_13757
OG0002017	SCHMD02967	AENJA_13858
OG0002018	SCHMD24155, SCHMD22495	AENJA_13942
OG0002023	SCHMD13758	AENJA_16732
OG0002024	SCHMD06250	AENJA_16927
OG0002026	SCHMD11077, SCHMD01664	AENJA_17399, AENJA_20637
OG0002027	SCHMD07869	AENJA_17663
OG0002028	SCHMD21205, SCHMD23213, SCHMD07644, SCHMD21204, SCHMD23215	AENJA_17773
OG0002029	SCHMD15250	AENJA_23173
OG0002031	SCHMD21628, SCHMD14088	AENJA_20118
OG0002032	SCHMD15998, SCHMD17430	AENJA_20630
OG0002033	SCHMD16213	AENJA_21656
OG0002035	SCHMD19062, SCHMD21913	AENJA_24470
OG0002036	SCHMD00699, SCHMD09634, SCHMD10556, SCHMD02252, SCHMD02638	AENJA_25210
OG0002037	SCHMD17138	AENJA_25686
OG0002057	SCHMD14251, SCHMD14250	AENJA_00395
OG0002058	SCHMD04310	AENJA_09693, AENJA_01303
OG0002059	SCHMD13857	AENJA_02772
OG0002062	SCHMD21892, SCHMD10982, SCHMD10983, SCHMD06072	AENJA_03055
OG0002063	SCHMD21953, SCHMD12086, SCHMD11388	AENJA_04991
OG0002065	SCHMD04658	AENJA_16274
OG0002068	SCHMD20105	AENJA_06271
OG0002070	SCHMD04912	AENJA_07189
OG0002072	SCHMD10402	AENJA_11520
OG0002073	SCHMD20304, SCHMD22775, SCHMD03169	AENJA_09126, AENJA_08139
OG0002076	SCHMD28435, SCHMD28300	AENJA_09702
OG0002077	SCHMD01377	AENJA_09973
OG0002079	SCHMD11302, SCHMD04787	AENJA_19098
OG0002081	SCHMD20577, SCHMD12884, SCHMD21807	AENJA_12147
OG0002082	SCHMD05649, SCHMD06512	AENJA_25928
OG0002085	SCHMD24654	AENJA_15120
OG0002087	SCHMD07766	AENJA_23537, AENJA_15799
OG0002089	SCHMD26378	AENJA_18322
OG0002091	SCHMD18712, SCHMD22802	AENJA_20386
OG0002093	SCHMD12873, SCHMD16751, SCHMD14180	AENJA_20905
OG0002094	SCHMD17092, SCHMD14979	AENJA_21113
OG0002095	SCHMD10707	AENJA_21472
OG0002096	SCHMD19108, SCHMD19170	AENJA_21606
OG0002097	SCHMD26720, SCHMD27803, SCHMD17588, SCHMD19424	AENJA_21956
OG0002099	SCHMD02814	AENJA_22526
OG0002103	SCHMD03652	AENJA_24883
OG0002104	SCHMD13430, SCHMD13219, SCHMD07798	AENJA_25109
OG0002105	SCHMD04684	AENJA_25530
OG0002106	SCHMD29823, SCHMD29437	AENJA_25552, AENJA_25673
OG0002107	SCHMD17132, SCHMD27313	AENJA_25817
OG0002108	SCHMD09134, SCHMD15631, SCHMD01006, SCHMD16981, SCHMD05153	AENJA_26100
OG0002122	SCHMD07268	AENJA_00125
OG0002122	SCHMD07269, SCHMD02288	AENJA_00126
OG0002123	SCHMD07146	AENJA_00359
OG0002124	SCHMD03099	AENJA_26779
OG0002127	SCHMD03483	AENJA_01835
OG0002129	SCHMD22869	AENJA_02620
OG0002131	SCHMD04890	AENJA_05093, AENJA_06526
OG0002131	SCHMD13328, SCHMD15542	AENJA_03621
OG0002134	SCHMD15178	AENJA_04817
OG0002138	SCHMD05605	AENJA_06936
OG0002139	SCHMD09027	AENJA_07352
OG0002141	SCHMD13856	AENJA_08191
OG0002142	SCHMD02227	AENJA_09042
OG0002143	SCHMD19800, SCHMD07450, SCHMD01063, SCHMD04627, SCHMD01498, SCHMD10512	AENJA_20931
OG0002144	SCHMD08032	AENJA_10174
OG0002145	SCHMD12978	AENJA_10358
OG0002146	SCHMD03633	AENJA_10360
OG0002148	SCHMD13024, SCHMD06006	AENJA_10936
OG0002149	SCHMD00788	AENJA_11461
OG0002152	SCHMD18533, SCHMD18027, SCHMD20477	AENJA_11762
OG0002153	SCHMD13304	AENJA_11969
OG0002155	SCHMD08600	AENJA_13668
OG0002156	SCHMD11093	AENJA_12297
OG0002158	SCHMD07812	AENJA_12486
OG0002159	SCHMD10603, SCHMD12359	AENJA_12736
OG0002160	SCHMD13784, SCHMD24695, SCHMD12476, SCHMD27951, SCHMD03338	AENJA_13922
OG0002162	SCHMD03583, SCHMD23655, SCHMD18455, SCHMD26112, SCHMD26238, SCHMD14051, SCHMD04345	AENJA_14940
OG0002163	SCHMD00119	AENJA_15172, AENJA_15175
OG0002164	SCHMD13046, SCHMD17370, SCHMD21313, SCHMD10444, SCHMD06294, SCHMD20863, SCHMD17369	AENJA_15939
OG0002166	SCHMD22548	AENJA_16415
OG0002167	SCHMD06677	AENJA_16467, AENJA_16533
OG0002168	SCHMD00757	AENJA_16471, AENJA_23270
OG0002169	SCHMD19182, SCHMD07925	AENJA_17912
OG0002170	SCHMD16963	AENJA_23030
OG0002171	SCHMD05133, SCHMD13789	AENJA_18243
OG0002172	SCHMD03160, SCHMD03161	AENJA_18361
OG0002174	SCHMD24186, SCHMD11866	AENJA_19972, AENJA_18424
OG0002175	SCHMD09343, SCHMD14948	AENJA_18688
OG0002176	SCHMD00350	AENJA_18732, AENJA_18733
OG0002177	SCHMD05408	AENJA_18769
OG0002178	SCHMD23121	AENJA_19692, AENJA_19691
OG0002179	SCHMD03681, SCHMD03680	AENJA_19816
OG0002180	SCHMD10462	AENJA_23069
OG0002182	SCHMD00111	AENJA_21407
OG0002184	SCHMD08545	AENJA_22069
OG0002185	SCHMD21333, SCHMD22216, SCHMD29197, SCHMD24560, SCHMD27585, SCHMD24649, SCHMD25294, SCHMD27000, SCHMD26724, SCHMD10687, SCHMD07408, SCHMD07407	AENJA_22305
OG0002186	SCHMD11250	AENJA_22552
OG0002188	SCHMD07090	AENJA_22979
OG0002189	SCHMD03295	AENJA_23289, AENJA_24476
OG0002190	SCHMD06253, SCHMD20396	AENJA_23964
OG0002191	SCHMD16045	AENJA_24425
OG0002209	SCHMD05613	AENJA_00050
OG0002211	SCHMD29435	AENJA_00456
OG0002213	SCHMD01017	AENJA_00491
OG0002216	SCHMD20521	AENJA_06974, AENJA_00740, AENJA_06973
OG0002222	SCHMD15372, SCHMD28641, SCHMD28642, SCHMD18509, SCHMD17607, SCHMD07921, SCHMD24182, SCHMD26245	AENJA_01746
OG0002223	SCHMD11701	AENJA_26635
OG0002224	SCHMD07940	AENJA_02077
OG0002225	SCHMD03290	AENJA_02179
OG0002226	SCHMD00937	AENJA_02285
OG0002227	SCHMD09350, SCHMD09896	AENJA_02303, AENJA_02304
OG0002229	SCHMD09620, SCHMD21635	AENJA_02540
OG0002233	SCHMD13734	AENJA_04151
OG0002235	SCHMD15174, SCHMD00911	AENJA_16148, AENJA_04311
OG0002238	SCHMD16384, SCHMD14426	AENJA_05072
OG0002239	SCHMD00548	AENJA_05630
OG0002240	SCHMD15638, SCHMD19507, SCHMD19508	AENJA_05936
OG0002240	SCHMD15639	AENJA_05935
OG0002241	SCHMD19113	AENJA_06217
OG0002242	SCHMD23296, SCHMD15189, SCHMD19349, SCHMD21538, SCHMD18994	AENJA_06280
OG0002244	SCHMD24135	AENJA_20811, AENJA_25845, AENJA_06734, AENJA_20367, AENJA_25846
OG0002244	SCHMD25722	AENJA_11508
OG0002250	SCHMD29769	AENJA_09062
OG0002252	SCHMD16344	AENJA_09873
OG0002254	SCHMD07848	AENJA_10285, AENJA_10284
OG0002257	SCHMD26955	AENJA_13140, AENJA_23797
OG0002259	SCHMD08992	AENJA_13195
OG0002260	SCHMD15145, SCHMD14592, SCHMD17897, SCHMD04140, SCHMD05670	AENJA_13335
OG0002261	SCHMD15654, SCHMD22485	AENJA_13619
OG0002263	SCHMD05522	AENJA_14524
OG0002264	SCHMD24103	AENJA_14565
OG0002265	SCHMD27098, SCHMD25159, SCHMD22941	AENJA_14678
OG0002266	SCHMD06724	AENJA_15317
OG0002268	SCHMD10895	AENJA_16347
OG0002270	SCHMD15276	AENJA_17477
OG0002272	SCHMD08789, SCHMD22434	AENJA_18110
OG0002274	SCHMD28532, SCHMD15034	AENJA_19538
OG0002275	SCHMD18381	AENJA_19831
OG0002278	SCHMD20539, SCHMD10373, SCHMD15432, SCHMD10372	AENJA_20031
OG0002279	SCHMD01549	AENJA_21727
OG0002280	SCHMD12278	AENJA_22896
OG0002282	SCHMD02902, SCHMD23794	AENJA_23640
OG0002284	SCHMD15028	AENJA_23854
OG0002287	SCHMD14731, SCHMD14911	AENJA_25167
OG0002288	SCHMD19642, SCHMD22333, SCHMD13464	AENJA_25474
OG0002292	SCHMD12492	AENJA_26405
OG0002310	SCHMD15571	AENJA_09000, AENJA_00492, AENJA_01848, AENJA_17863, AENJA_08227, AENJA_21744, AENJA_26119, AENJA_22622, AENJA_09526, AENJA_19534, AENJA_19537, AENJA_19539, AENJA_15355, AENJA_07661, AENJA_20040
OG0002310	SCHMD09478	AENJA_19947
OG0002311	SCHMD08886, SCHMD27775	AENJA_01007, AENJA_00721
OG0002316	SCHMD00954, SCHMD00365, SCHMD09509	AENJA_01956
OG0002318	SCHMD07487, SCHMD07486, SCHMD07473	AENJA_02715, AENJA_16923
OG0002319	SCHMD03166, SCHMD04979	AENJA_03189
OG0002320	SCHMD23839, SCHMD25321	AENJA_03520
OG0002321	SCHMD19583	AENJA_03802
OG0002322	SCHMD08143, SCHMD10256	AENJA_08237
OG0002323	SCHMD09591	AENJA_05749
OG0002324	SCHMD17868, SCHMD20490, SCHMD09738	AENJA_19401, AENJA_05816
OG0002325	SCHMD12741, SCHMD02197	AENJA_06079
OG0002326	SCHMD16849	AENJA_06622
OG0002326	SCHMD06779	AENJA_06618
OG0002327	SCHMD04037	AENJA_22580
