Orthogroup	SCHMD	BRAFL
OG0001711	SCHMD04571	bflo_07326
OG0001713	SCHMD11479	bflo_01714
OG0001716	SCHMD16469, SCHMD14355, SCHMD09422, SCHMD01593, SCHMD04189, SCHMD04185, SCHMD11521, SCHMD02529, SCHMD01592, SCHMD04187, SCHMD04186, SCHMD02528, SCHMD03299	bflo_12929
OG0001718	SCHMD15790	bflo_16668
OG0001720	SCHMD15757	bflo_20056
OG0001721	SCHMD13571, SCHMD02927, SCHMD02924, SCHMD01779, SCHMD07361, SCHMD01469, SCHMD01470, SCHMD13572, SCHMD02923, SCHMD02926	bflo_17395
OG0001723	SCHMD01945	bflo_22206
OG0001724	SCHMD24845, SCHMD14505, SCHMD24846	bflo_17956
OG0001726	SCHMD06142, SCHMD13209	bflo_09335
OG0001726	SCHMD14995, SCHMD16386	bflo_07477
OG0001727	SCHMD10475, SCHMD05882, SCHMD07424, SCHMD10474	bflo_24508
OG0001728	SCHMD17375	bflo_06838
OG0001729	SCHMD13670, SCHMD12911, SCHMD05814, SCHMD09420, SCHMD04561, SCHMD11586, SCHMD22783, SCHMD11159	bflo_10997
OG0001730	SCHMD11237, SCHMD15709	bflo_09904
OG0001732	SCHMD09964	bflo_21629
OG0001733	SCHMD11880	bflo_09429
OG0001734	SCHMD19353, SCHMD27529, SCHMD23016	bflo_22510
OG0001735	SCHMD04334	bflo_18755
OG0001736	SCHMD13051	bflo_13056
OG0001737	SCHMD04897	bflo_06725
OG0001737	SCHMD19940, SCHMD12224	bflo_17520, bflo_17739
OG0001738	SCHMD28176	bflo_09831
OG0001739	SCHMD04721	bflo_09231
OG0001742	SCHMD04578	bflo_10088
OG0001744	SCHMD05424	bflo_08796, bflo_09593
OG0001745	SCHMD03643, SCHMD12507, SCHMD09820, SCHMD13748, SCHMD12508, SCHMD16928, SCHMD20075, SCHMD15679, SCHMD29088	bflo_08851, bflo_23814, bflo_06373
OG0001750	SCHMD22591	bflo_19223
OG0001751	SCHMD05355, SCHMD05356	bflo_10092
OG0001752	SCHMD04217	bflo_06937
OG0001754	SCHMD16498	bflo_17742
OG0001755	SCHMD00304	bflo_01568
OG0001758	SCHMD21919	bflo_15004
OG0001769	SCHMD03951	bflo_07667
OG0001770	SCHMD22893, SCHMD22374	bflo_14858
OG0001772	SCHMD29811	bflo_14589, bflo_22785
OG0001774	SCHMD06607	bflo_09728
OG0001776	SCHMD01301	bflo_19248, bflo_23621
OG0001777	SCHMD18771, SCHMD10802, SCHMD22773	bflo_07717
OG0001780	SCHMD19255, SCHMD20118	bflo_20503, bflo_18701
OG0001781	SCHMD11700, SCHMD23557, SCHMD23630	bflo_16431
OG0001783	SCHMD15033, SCHMD26133	bflo_22073, bflo_22072, bflo_22396
OG0001785	SCHMD16368	bflo_03664
OG0001786	SCHMD10589, SCHMD26010, SCHMD14133, SCHMD22280	bflo_08898, bflo_08897, bflo_09890
OG0001786	SCHMD28589	bflo_09810
OG0001787	SCHMD15982	bflo_17783
OG0001788	SCHMD08885	bflo_25511, bflo_25204
OG0001788	SCHMD08675	bflo_15717, bflo_25158
OG0001792	SCHMD00384	bflo_17375
OG0001798	SCHMD06352, SCHMD07989	bflo_10312
OG0001799	SCHMD24089, SCHMD21456	bflo_19970
OG0001805	SCHMD01576	bflo_10340
OG0001807	SCHMD01495	bflo_05428, bflo_05429, bflo_09269, bflo_02527
OG0001808	SCHMD04780	bflo_26290
OG0001809	SCHMD03279	bflo_16365
OG0001810	SCHMD28471, SCHMD25400	bflo_04445
OG0001811	SCHMD17884, SCHMD10173, SCHMD08225, SCHMD08439, SCHMD24223, SCHMD19859	bflo_00322
OG0001814	SCHMD29290	bflo_24498, bflo_08521
OG0001818	SCHMD13473, SCHMD29528, SCHMD15135	bflo_13837, bflo_20690
OG0001819	SCHMD06459	bflo_00271
OG0001820	SCHMD18185, SCHMD14228, SCHMD02398	bflo_26893, bflo_08538
OG0001821	SCHMD26501, SCHMD28800, SCHMD18321	bflo_23759
OG0001822	SCHMD21605, SCHMD12240	bflo_12611
OG0001823	SCHMD00776, SCHMD09499	bflo_07323, bflo_07199
OG0001824	SCHMD14996	bflo_12159
OG0001824	SCHMD09508	bflo_09602
OG0001825	SCHMD06748	bflo_05431
OG0001826	SCHMD25796, SCHMD02997	bflo_21842
OG0001827	SCHMD17765, SCHMD19189	bflo_16284
OG0001829	SCHMD09587	bflo_24896
OG0001832	SCHMD09061	bflo_11401, bflo_07490
OG0001834	SCHMD04020, SCHMD20048	bflo_18626
OG0001846	SCHMD09924	bflo_05774
OG0001849	SCHMD05416	bflo_18793
OG0001852	SCHMD01397	bflo_15363
OG0001853	SCHMD00353	bflo_13232
OG0001855	SCHMD21348, SCHMD27665, SCHMD12287	bflo_23672
OG0001857	SCHMD00486	bflo_02847
OG0001860	SCHMD14531, SCHMD12432	bflo_09180
OG0001861	SCHMD02441, SCHMD00846, SCHMD13519	bflo_09384, bflo_09386
OG0001862	SCHMD11318, SCHMD06548, SCHMD11319, SCHMD13785	bflo_06819
OG0001863	SCHMD26126	bflo_07582
OG0001863	SCHMD14322, SCHMD28681	bflo_25890
OG0001866	SCHMD17047	bflo_17287
OG0001867	SCHMD06149	bflo_23811
OG0001868	SCHMD21478, SCHMD10606, SCHMD18490	bflo_13516
OG0001869	SCHMD19852	bflo_24331
OG0001870	SCHMD08001, SCHMD03109	bflo_01522
OG0001872	SCHMD20625, SCHMD23480, SCHMD05297, SCHMD20627	bflo_13155
OG0001873	SCHMD09003	bflo_05374
OG0001874	SCHMD05368, SCHMD29268, SCHMD05367, SCHMD25092, SCHMD10032	bflo_12062
OG0001875	SCHMD29147, SCHMD28237	bflo_00268
OG0001875	SCHMD11568	bflo_08517
OG0001877	SCHMD14827	bflo_00391
OG0001878	SCHMD18520	bflo_14287
OG0001879	SCHMD08156	bflo_20454
OG0001880	SCHMD04079	bflo_24494
OG0001880	SCHMD11659	bflo_24076
OG0001881	SCHMD18117	bflo_09091
OG0001882	SCHMD17052, SCHMD22970	bflo_19689, bflo_19803, bflo_21200, bflo_18174, bflo_19087
OG0001883	SCHMD08058, SCHMD14396, SCHMD14395	bflo_23357
OG0001884	SCHMD09575	bflo_13086
OG0001886	SCHMD00538	bflo_15916
OG0001887	SCHMD22103, SCHMD03399, SCHMD24336	bflo_14999
OG0001888	SCHMD15698	bflo_25627
OG0001889	SCHMD08218, SCHMD03474	bflo_22676
OG0001890	SCHMD07009	bflo_09921
OG0001894	SCHMD11512	bflo_09288
OG0001897	SCHMD10904, SCHMD14627	bflo_05573
OG0001900	SCHMD02044	bflo_11006
OG0001903	SCHMD21188, SCHMD20979, SCHMD22850, SCHMD27584, SCHMD18188	bflo_18870
OG0001906	SCHMD06594	bflo_02967, bflo_20799, bflo_03216
OG0001913	SCHMD08198, SCHMD01162	bflo_09229
OG0001914	SCHMD04908	bflo_16891, bflo_16307
OG0001914	SCHMD07662	bflo_23119
OG0001915	SCHMD25861, SCHMD26425, SCHMD11585, SCHMD06004	bflo_17895
OG0001916	SCHMD17658	bflo_10960, bflo_10963
OG0001916	SCHMD10605	bflo_10951
OG0001917	SCHMD07933	bflo_25567
OG0001918	SCHMD11138, SCHMD23731	bflo_18624, bflo_21566
OG0001919	SCHMD06373	bflo_08312
OG0001919	SCHMD23775, SCHMD20085	bflo_07415
OG0001920	SCHMD25326	bflo_25845
OG0001922	SCHMD25567	bflo_13532
OG0001922	SCHMD02694	bflo_21256
OG0001923	SCHMD05921	bflo_25894
OG0001925	SCHMD03004, SCHMD23545, SCHMD17243	bflo_26468
OG0001926	SCHMD20309, SCHMD16846	bflo_26209
OG0001927	SCHMD08910	bflo_10105
OG0001928	SCHMD26836	bflo_01203
OG0001929	SCHMD19346, SCHMD06936	bflo_25055
OG0001929	SCHMD18261, SCHMD08691, SCHMD20130, SCHMD06934	bflo_04107
OG0001932	SCHMD17903	bflo_21308
OG0001933	SCHMD01181	bflo_12762
OG0001935	SCHMD23048	bflo_01494
OG0001937	SCHMD08104, SCHMD08105	bflo_11989, bflo_11991, bflo_11771, bflo_00912, bflo_04479, bflo_04481
OG0001941	SCHMD26621, SCHMD25386, SCHMD14273, SCHMD26622	bflo_02167
OG0001942	SCHMD16279, SCHMD09808	bflo_14137
OG0001943	SCHMD03979	bflo_10186
OG0001946	SCHMD08506	bflo_08444
OG0001947	SCHMD00740	bflo_11420
OG0001949	SCHMD16576	bflo_26707, bflo_03251
OG0001950	SCHMD07266	bflo_08380, bflo_26335
OG0001951	SCHMD10937, SCHMD17652, SCHMD16242	bflo_00274
OG0001952	SCHMD08803, SCHMD19932	bflo_06372, bflo_17534
OG0001953	SCHMD03889	bflo_22677
OG0001956	SCHMD16218	bflo_06948
OG0001957	SCHMD03964	bflo_03877
OG0001958	SCHMD10594	bflo_01458
OG0001961	SCHMD03837	bflo_02004
OG0001963	SCHMD16495	bflo_05240
OG0001963	SCHMD24660	bflo_03061
OG0001964	SCHMD09357, SCHMD08651, SCHMD21843, SCHMD09356	bflo_21681
OG0001965	SCHMD15198	bflo_23145
OG0001966	SCHMD10097	bflo_13716, bflo_26347, bflo_26346, bflo_26253
OG0001968	SCHMD12918	bflo_10774, bflo_16081
OG0001969	SCHMD08414, SCHMD09063	bflo_00277
OG0001970	SCHMD03645, SCHMD03647, SCHMD03646	bflo_15659
OG0001971	SCHMD02201, SCHMD22610, SCHMD17361, SCHMD12554, SCHMD24973, SCHMD18252	bflo_06955
OG0001972	SCHMD07972, SCHMD26110	bflo_24069
OG0001973	SCHMD02269	bflo_21173, bflo_05772, bflo_04984, bflo_04963, bflo_04985, bflo_24058, bflo_04975, bflo_03165
OG0001974	SCHMD21474, SCHMD19631, SCHMD27482, SCHMD26329, SCHMD18178, SCHMD06138	bflo_23457
OG0001975	SCHMD05235, SCHMD17920, SCHMD14286, SCHMD10863, SCHMD10861, SCHMD17692, SCHMD21511, SCHMD16018, SCHMD18913	bflo_06446, bflo_03198, bflo_03464, bflo_04083, bflo_02170, bflo_23782, bflo_22811, bflo_01629
OG0001985	SCHMD04898	bflo_20379
OG0001987	SCHMD01486, SCHMD17074, SCHMD18675, SCHMD17073	bflo_20994
OG0001988	SCHMD17373	bflo_06652
OG0001989	SCHMD11266	bflo_08917
OG0001991	SCHMD08363	bflo_06525
OG0001992	SCHMD10680	bflo_11647
OG0001993	SCHMD04073	bflo_08762
OG0001994	SCHMD12538	bflo_19853
OG0001996	SCHMD23397, SCHMD13355, SCHMD14732, SCHMD10995, SCHMD04576	bflo_17605, bflo_15670
OG0001998	SCHMD19391	bflo_20085
OG0001999	SCHMD10953	bflo_03052
OG0002000	SCHMD09206	bflo_07336
OG0002001	SCHMD04245	bflo_00306, bflo_00287
OG0002003	SCHMD25539	bflo_23282
OG0002005	SCHMD01316, SCHMD27910, SCHMD18360	bflo_14197, bflo_09388
OG0002006	SCHMD01886, SCHMD11267, SCHMD12678, SCHMD06801	bflo_19600
OG0002008	SCHMD06021	bflo_07691
OG0002011	SCHMD13609, SCHMD07842	bflo_13963
OG0002013	SCHMD05928, SCHMD05926	bflo_12622, bflo_17120, bflo_00734, bflo_03858, bflo_00561, bflo_00614
OG0002015	SCHMD07213, SCHMD12123	bflo_23014
OG0002017	SCHMD02967	bflo_24086
OG0002018	SCHMD24155, SCHMD22495	bflo_15044
OG0002023	SCHMD13758	bflo_18908
OG0002024	SCHMD06250	bflo_16686
OG0002026	SCHMD11077, SCHMD01664	bflo_14327
OG0002027	SCHMD07869	bflo_21258
OG0002028	SCHMD21205, SCHMD23213, SCHMD07644, SCHMD21204, SCHMD23215	bflo_19599
OG0002029	SCHMD15250	bflo_17549
OG0002031	SCHMD21628, SCHMD14088	bflo_00323
OG0002032	SCHMD15998, SCHMD17430	bflo_06420
OG0002033	SCHMD16213	bflo_00286
OG0002035	SCHMD19062, SCHMD21913	bflo_26309
OG0002036	SCHMD00699, SCHMD09634, SCHMD10556, SCHMD02252, SCHMD02638	bflo_21587
OG0002037	SCHMD17138	bflo_00183
OG0002042	SCHMD29492	bflo_07574, bflo_19730, bflo_07576, bflo_08137
OG0002043	SCHMD03148	bflo_06461
OG0002057	SCHMD14251, SCHMD14250	bflo_25207
OG0002059	SCHMD13857	bflo_15701
OG0002062	SCHMD21892, SCHMD10982, SCHMD10983, SCHMD06072	bflo_08319
OG0002063	SCHMD21953, SCHMD12086, SCHMD11388	bflo_03409, bflo_08057
OG0002065	SCHMD04658	bflo_12280
OG0002068	SCHMD20105	bflo_07817
OG0002072	SCHMD10402	bflo_23074
OG0002073	SCHMD20304, SCHMD22775, SCHMD03169	bflo_05725
OG0002074	SCHMD07745, SCHMD18280, SCHMD01157	bflo_07433
OG0002076	SCHMD28435, SCHMD28300	bflo_00828
OG0002077	SCHMD01377	bflo_18499
OG0002080	SCHMD17826, SCHMD20969, SCHMD28760	bflo_04014
OG0002081	SCHMD20577, SCHMD12884, SCHMD21807	bflo_15470
OG0002082	SCHMD05649, SCHMD06512	bflo_13213, bflo_11122, bflo_12412
OG0002085	SCHMD24654	bflo_27259, bflo_18980
OG0002087	SCHMD07766	bflo_16653
OG0002088	SCHMD01447	bflo_10100, bflo_08886, bflo_10017
OG0002091	SCHMD18712, SCHMD22802	bflo_20388
OG0002093	SCHMD12873, SCHMD16751, SCHMD14180	bflo_09224, bflo_09209
OG0002094	SCHMD17092, SCHMD14979	bflo_12213
OG0002095	SCHMD10706, SCHMD04399, SCHMD10707	bflo_14253
OG0002096	SCHMD19108, SCHMD19170	bflo_20516
OG0002097	SCHMD26720, SCHMD27803, SCHMD17588, SCHMD19424	bflo_21773
OG0002099	SCHMD02814	bflo_19979
OG0002103	SCHMD03652	bflo_22111, bflo_17829
OG0002105	SCHMD04684	bflo_09948
OG0002106	SCHMD29823, SCHMD29437	bflo_05638, bflo_15862, bflo_22740, bflo_13807, bflo_22931, bflo_17019
OG0002107	SCHMD17132, SCHMD27313	bflo_10125
OG0002108	SCHMD09134, SCHMD15631, SCHMD01006, SCHMD16981, SCHMD05153	bflo_06308
OG0002122	SCHMD07268	bflo_14388
OG0002123	SCHMD07146	bflo_04954
OG0002124	SCHMD03099	bflo_10898, bflo_23415, bflo_05475, bflo_08511, bflo_21121, bflo_07625, bflo_09667, bflo_08292
OG0002127	SCHMD08650, SCHMD03483	bflo_21887
OG0002129	SCHMD22869	bflo_14320, bflo_14321
OG0002131	SCHMD13328, SCHMD15542	bflo_06125
OG0002134	SCHMD15178	bflo_13736
OG0002138	SCHMD05605	bflo_10523
OG0002139	SCHMD09027	bflo_16569
OG0002141	SCHMD13856	bflo_14247
OG0002142	SCHMD02227	bflo_07803
OG0002144	SCHMD08032	bflo_20180
OG0002145	SCHMD12978	bflo_10933
OG0002146	SCHMD03634	bflo_11049
OG0002148	SCHMD13024, SCHMD06006	bflo_14196
OG0002149	SCHMD00788	bflo_00548
OG0002152	SCHMD18533, SCHMD18027, SCHMD20477	bflo_06723
OG0002155	SCHMD08600	bflo_24404
OG0002156	SCHMD11093	bflo_15422
OG0002158	SCHMD07812	bflo_05978
OG0002159	SCHMD10603, SCHMD12359	bflo_09177, bflo_10589, bflo_05019, bflo_05018
OG0002160	SCHMD03531, SCHMD05686, SCHMD13784, SCHMD24695, SCHMD12476, SCHMD27951, SCHMD03338	bflo_22999
OG0002162	SCHMD03583, SCHMD23655, SCHMD18455, SCHMD26112, SCHMD26238, SCHMD14051, SCHMD04345	bflo_15966
OG0002163	SCHMD00119	bflo_03622, bflo_03377, bflo_03386, bflo_03422, bflo_03773
OG0002164	SCHMD13046, SCHMD17370, SCHMD21313	bflo_25463, bflo_05864
OG0002166	SCHMD22548	bflo_20020
OG0002167	SCHMD06677	bflo_00206
OG0002168	SCHMD00757	bflo_01491, bflo_26230
OG0002169	SCHMD19182, SCHMD07925	bflo_10054
OG0002170	SCHMD16963	bflo_23066
OG0002171	SCHMD05133, SCHMD13789	bflo_12782
OG0002172	SCHMD03160, SCHMD03161	bflo_26705, bflo_03089
OG0002174	SCHMD24186, SCHMD11866	bflo_22899, bflo_25806
OG0002175	SCHMD09343, SCHMD14948	bflo_11846
OG0002176	SCHMD00350	bflo_09808
OG0002177	SCHMD05408	bflo_08056
OG0002178	SCHMD23121	bflo_23750, bflo_17618
OG0002179	SCHMD03680	bflo_09950
OG0002182	SCHMD00111	bflo_11055
OG0002184	SCHMD08541, SCHMD08545	bflo_25708, bflo_27502
OG0002185	SCHMD21333, SCHMD22216, SCHMD29197, SCHMD24560, SCHMD27585, SCHMD24649, SCHMD25294, SCHMD27000, SCHMD26724, SCHMD10687, SCHMD07408, SCHMD07407	bflo_12889
OG0002186	SCHMD11250	bflo_02321
OG0002188	SCHMD07090	bflo_24734
OG0002189	SCHMD03295	bflo_02190, bflo_25738
OG0002190	SCHMD06253, SCHMD20396	bflo_07986
OG0002191	SCHMD16045	bflo_02429
OG0002196	SCHMD04892, SCHMD04891	bflo_08068
OG0002209	SCHMD05613	bflo_11017
OG0002211	SCHMD29435	bflo_00987, bflo_09928
OG0002213	SCHMD01017	bflo_08585
OG0002213	SCHMD01018	bflo_22691
OG0002216	SCHMD20521	bflo_18862
OG0002222	SCHMD17607, SCHMD07921	bflo_24361
OG0002223	SCHMD11701	bflo_22378, bflo_03567
OG0002224	SCHMD07940, SCHMD07939	bflo_07288
OG0002225	SCHMD03290	bflo_09171
OG0002226	SCHMD00937	bflo_25646
OG0002227	SCHMD09350, SCHMD09896	bflo_08980
OG0002229	SCHMD09620, SCHMD21635	bflo_20886
OG0002233	SCHMD13734	bflo_14649, bflo_11361, bflo_14273, bflo_14272, bflo_03863
OG0002235	SCHMD15174, SCHMD00911	bflo_14030, bflo_10558, bflo_13241
OG0002239	SCHMD00548	bflo_06586
OG0002240	SCHMD15638, SCHMD19507, SCHMD19508, SCHMD15639	bflo_24002
OG0002241	SCHMD19113	bflo_20706
OG0002242	SCHMD08603, SCHMD18345, SCHMD08057, SCHMD10008, SCHMD29065, SCHMD24226	bflo_05016
OG0002244	SCHMD25722	bflo_15224
OG0002252	SCHMD16344	bflo_22997
OG0002254	SCHMD07848	bflo_09774
OG0002257	SCHMD26955	bflo_11090
OG0002259	SCHMD08992	bflo_20110
OG0002260	SCHMD15145, SCHMD14592, SCHMD17897, SCHMD04140, SCHMD05670	bflo_19694
OG0002261	SCHMD15654, SCHMD22485	bflo_23458
OG0002264	SCHMD24103	bflo_17703
OG0002265	SCHMD27098, SCHMD25159, SCHMD22941	bflo_01211
OG0002266	SCHMD06724	bflo_23114
OG0002268	SCHMD10895	bflo_19386
OG0002270	SCHMD15276	bflo_11641
OG0002272	SCHMD08789, SCHMD22434	bflo_03132, bflo_06911
OG0002274	SCHMD28532, SCHMD15034	bflo_20803
OG0002275	SCHMD18381	bflo_02038
OG0002278	SCHMD20539, SCHMD10373, SCHMD15432, SCHMD10372	bflo_08399
OG0002279	SCHMD01549	bflo_22353
OG0002280	SCHMD12278	bflo_17412
OG0002282	SCHMD02902, SCHMD23794	bflo_15825
OG0002284	SCHMD15028	bflo_12122
OG0002287	SCHMD14731, SCHMD14911	bflo_04439, bflo_04441, bflo_13154
OG0002288	SCHMD19642, SCHMD22333, SCHMD13464	bflo_07962
OG0002292	SCHMD07306	bflo_09968
OG0002293	SCHMD09386	bflo_04454
OG0002294	SCHMD07707	bflo_25668
OG0002295	SCHMD06639	bflo_06117
OG0002297	SCHMD06067, SCHMD11073, SCHMD06071, SCHMD08919, SCHMD15076	bflo_19555, bflo_07421, bflo_19556, bflo_18716, bflo_25916, bflo_25367, bflo_26405, bflo_26046
OG0002310	SCHMD15571	bflo_20038, bflo_26807, bflo_22688
OG0002311	SCHMD08886, SCHMD27775	bflo_25501
OG0002316	SCHMD00365, SCHMD09509	bflo_27221, bflo_17667, bflo_20730
OG0002318	SCHMD07487, SCHMD07486, SCHMD07473	bflo_15753, bflo_04573, bflo_07141
OG0002319	SCHMD03166, SCHMD04979	bflo_21275
OG0002320	SCHMD23839, SCHMD25321	bflo_06974
OG0002321	SCHMD19583	bflo_09188
OG0002322	SCHMD08143, SCHMD10256	bflo_22947
OG0002324	SCHMD20490, SCHMD09738	bflo_19395
OG0002325	SCHMD12741, SCHMD02197	bflo_11703
OG0002326	SCHMD06779	bflo_12510
OG0002327	SCHMD04037	bflo_11578
OG0002328	SCHMD03174, SCHMD05628, SCHMD15031, SCHMD24105	bflo_25621
OG0002331	SCHMD05746	bflo_13938
OG0002332	SCHMD15876	bflo_26840, bflo_06982
OG0002334	SCHMD23234	bflo_00109
OG0002335	SCHMD10804	bflo_02471
OG0002337	SCHMD00113	bflo_19851
OG0002341	SCHMD26460, SCHMD08087, SCHMD22683	bflo_14641, bflo_21521
OG0002342	SCHMD22295, SCHMD21175	bflo_01588
OG0002343	SCHMD04508	bflo_03003
OG0002344	SCHMD18349	bflo_05342
OG0002346	SCHMD25995	bflo_03740
OG0002348	SCHMD29339	bflo_14911
OG0002349	SCHMD05252	bflo_12631
OG0002349	SCHMD15867, SCHMD00212, SCHMD28145, SCHMD06312	bflo_22988
OG0002350	SCHMD11791, SCHMD05337	bflo_15844
OG0002352	SCHMD11120	bflo_12709
OG0002355	SCHMD13322	bflo_14385
OG0002356	SCHMD06573, SCHMD14519	bflo_10383
OG0002357	SCHMD07348	bflo_08632
OG0002359	SCHMD15891	bflo_07659
OG0002361	SCHMD19885, SCHMD19235, SCHMD20081, SCHMD25103	bflo_23630, bflo_04272, bflo_17174
OG0002362	SCHMD13230	bflo_03211
OG0002363	SCHMD26399	bflo_23777
OG0002366	SCHMD20747, SCHMD23587, SCHMD15000	bflo_12505
OG0002367	SCHMD07520	bflo_06197
OG0002368	SCHMD19036	bflo_07364
OG0002369	SCHMD06131, SCHMD13068, SCHMD06130, SCHMD14247	bflo_17338
OG0002370	SCHMD03014	bflo_23279
OG0002371	SCHMD25183	bflo_04827, bflo_04271, bflo_00029
OG0002372	SCHMD13875	bflo_20060
OG0002374	SCHMD10513, SCHMD09821	bflo_12674
OG0002375	SCHMD24554	bflo_06120, bflo_03734, bflo_21167
OG0002376	SCHMD18335, SCHMD24761	bflo_15696
OG0002378	SCHMD10070	bflo_10463
OG0002379	SCHMD22995, SCHMD22909	bflo_22498
OG0002383	SCHMD11815, SCHMD29794, SCHMD03773, SCHMD10749, SCHMD29150, SCHMD14643, SCHMD07626, SCHMD10095, SCHMD24864, SCHMD07902, SCHMD27779, SCHMD19538	bflo_15792
OG0002395	SCHMD00535, SCHMD01059	bflo_25550
OG0002396	SCHMD05257	bflo_15291
OG0002402	SCHMD14145, SCHMD21289	bflo_03396, bflo_08092, bflo_07728
OG0002404	SCHMD28367, SCHMD04087	bflo_25216
OG0002406	SCHMD19891	bflo_24870
OG0002407	SCHMD07149	bflo_06998
OG0002408	SCHMD05812, SCHMD19514	bflo_13189
OG0002409	SCHMD06262	bflo_11396
OG0002410	SCHMD00520	bflo_05594
OG0002411	SCHMD25076, SCHMD25353	bflo_08287
OG0002412	SCHMD05052	bflo_21931, bflo_17586
OG0002413	SCHMD06075	bflo_25614
OG0002414	SCHMD15427, SCHMD24855, SCHMD21960	bflo_01680
OG0002415	SCHMD12484	bflo_02439, bflo_07511
OG0002418	SCHMD13033	bflo_24092
OG0002420	SCHMD24163	bflo_10616
OG0002421	SCHMD10399	bflo_06231, bflo_12659
OG0002422	SCHMD10713, SCHMD26768	bflo_17604
OG0002423	SCHMD05924, SCHMD22834, SCHMD12277, SCHMD13444, SCHMD05922, SCHMD05923	bflo_04147
OG0002424	SCHMD02494	bflo_09230
OG0002425	SCHMD24887, SCHMD14524	bflo_15829
OG0002426	SCHMD12164	bflo_22946
OG0002427	SCHMD25589	bflo_10456
OG0002427	SCHMD17018, SCHMD22308	bflo_06111
OG0002433	SCHMD07182, SCHMD18419, SCHMD21667	bflo_23332
OG0002436	SCHMD26728, SCHMD17346	bflo_20619
OG0002437	SCHMD26512	bflo_16671
OG0002438	SCHMD05551	bflo_18794, bflo_07151
OG0002439	SCHMD17265	bflo_04094
OG0002441	SCHMD16958, SCHMD27293, SCHMD09124	bflo_18128
OG0002443	SCHMD01789	bflo_12045
OG0002445	SCHMD05650	bflo_18122
OG0002446	SCHMD14541, SCHMD28630	bflo_23291
OG0002450	SCHMD23688	bflo_03594
OG0002451	SCHMD16281, SCHMD21361, SCHMD14654	bflo_11446
OG0002453	SCHMD08660, SCHMD06735	bflo_12392
OG0002454	SCHMD10051	bflo_20017
OG0002455	SCHMD29092	bflo_24330
OG0002456	SCHMD12997, SCHMD01810	bflo_18853
OG0002457	SCHMD14122, SCHMD08116	bflo_12132
OG0002459	SCHMD25807, SCHMD10532	bflo_15121
OG0002461	SCHMD06528	bflo_15469
OG0002470	SCHMD26002	bflo_11232
OG0002476	SCHMD03267	bflo_16460, bflo_12860
OG0002478	SCHMD10684, SCHMD02670	bflo_09371
OG0002481	SCHMD06233	bflo_00653
OG0002486	SCHMD29822, SCHMD18567, SCHMD19075	bflo_02598
OG0002487	SCHMD08461, SCHMD18396	bflo_18585
OG0002490	SCHMD04533	bflo_12104
OG0002491	SCHMD27390, SCHMD26421	bflo_07700
OG0002492	SCHMD26859, SCHMD28821, SCHMD26225, SCHMD06451, SCHMD15482, SCHMD09218, SCHMD23936, SCHMD18978, SCHMD22686, SCHMD27456, SCHMD09605, SCHMD02714	bflo_21795
OG0002493	SCHMD11625	bflo_10824
OG0002493	SCHMD11626	bflo_16729
OG0002494	SCHMD11104	bflo_13228
OG0002495	SCHMD09550, SCHMD16662, SCHMD19451, SCHMD16789	bflo_02452
OG0002496	SCHMD10467	bflo_09729
OG0002497	SCHMD08307	bflo_07342
OG0002499	SCHMD15190, SCHMD14873	bflo_25023, bflo_25020
OG0002500	SCHMD17842, SCHMD27186, SCHMD17843, SCHMD20787, SCHMD09150	bflo_20308
OG0002501	SCHMD00161	bflo_20143
OG0002502	SCHMD03504, SCHMD05025	bflo_25062
OG0002504	SCHMD02702, SCHMD02703	bflo_20578
OG0002505	SCHMD23168	bflo_19738
OG0002505	SCHMD16408, SCHMD16409, SCHMD16413, SCHMD16410	bflo_19740, bflo_19741, bflo_18505, bflo_19739
OG0002507	SCHMD13076	bflo_25600
OG0002509	SCHMD16881, SCHMD26540	bflo_13462
OG0002510	SCHMD16402, SCHMD22142	bflo_21793
OG0002511	SCHMD22603	bflo_25280
OG0002515	SCHMD01233	bflo_03623
OG0002515	SCHMD10470	bflo_10395
OG0002516	SCHMD13475, SCHMD03180	bflo_09647
OG0002517	SCHMD03225, SCHMD10251	bflo_00396
OG0002518	SCHMD04695	bflo_24581
OG0002519	SCHMD10280	bflo_15025
OG0002520	SCHMD21493, SCHMD24580	bflo_07063
OG0002524	SCHMD01766	bflo_03871, bflo_03870
OG0002525	SCHMD03404	bflo_13844
OG0002526	SCHMD28396	bflo_06290
OG0002527	SCHMD25894, SCHMD01775	bflo_15960
OG0002528	SCHMD14226, SCHMD14244, SCHMD02867, SCHMD13131	bflo_10783
OG0002529	SCHMD03029	bflo_21754
OG0002530	SCHMD06656, SCHMD16184	bflo_06442
OG0002531	SCHMD16227, SCHMD14936	bflo_23389
OG0002532	SCHMD05611	bflo_23293
OG0002533	SCHMD24807, SCHMD23978	bflo_20865
OG0002537	SCHMD22719, SCHMD13663, SCHMD12344, SCHMD00764, SCHMD20741	bflo_14378
OG0002540	SCHMD03178	bflo_01311, bflo_01115
OG0002542	SCHMD06905, SCHMD04420	bflo_18845
OG0002543	SCHMD13140, SCHMD07926	bflo_20301
OG0002545	SCHMD25762, SCHMD21619	bflo_11987
OG0002547	SCHMD29010, SCHMD22348, SCHMD17905	bflo_04652, bflo_04971
OG0002548	SCHMD18717	bflo_23945
OG0002549	SCHMD07040	bflo_22198, bflo_22197
