Orthogroup	SCHMD	PFLAV
OG0000826	SCHMD01695, SCHMD01697, SCHMD12736, SCHMD10190, SCHMD02301, SCHMD07205, SCHMD20648, SCHMD19536, SCHMD29770	TCONS_00026813.p1, TCONS_00026816.p1, TCONS_00052129.p1, TCONS_00051021.p1, TCONS_00051017.p1, TCONS_00051018.p1, TCONS_00051287.p1, TCONS_00051304.p1, TCONS_00050140.p1, TCONS_00026815.p1, TCONS_00026817.p1, TCONS_00009120.p1
OG0000828	SCHMD08298	TCONS_00020647.p1
OG0000828	SCHMD08624	TCONS_00004770.p1
OG0000829	SCHMD27680, SCHMD26916	TCONS_00026046.p1
OG0000834	SCHMD11223, SCHMD19332, SCHMD16052	TCONS_00002892.p1
OG0000835	SCHMD14959	TCONS_00036638.p1, TCONS_00037847.p1
OG0000836	SCHMD23242	TCONS_00019427.p1
OG0000837	SCHMD09523, SCHMD05554, SCHMD04696, SCHMD00842, SCHMD03083	TCONS_00017392.p1
OG0000842	SCHMD01343	TCONS_00019047.p1
OG0000844	SCHMD01709	TCONS_00051992.p1, TCONS_00051652.p1
OG0000847	SCHMD03587	TCONS_00006142.p1, TCONS_00006162.p1
OG0000848	SCHMD03599	TCONS_00042417.p1
OG0000848	SCHMD06160	TCONS_00020362.p1
OG0000851	SCHMD21876, SCHMD17205	TCONS_00044107.p1
OG0000853	SCHMD13348, SCHMD11642, SCHMD05466, SCHMD10578	TCONS_00057113.p1
OG0000855	SCHMD29481, SCHMD01902, SCHMD15557	TCONS_00005293.p1, TCONS_00030725.p1, TCONS_00029886.p1, TCONS_00005298.p1, TCONS_00005301.p1, TCONS_00005299.p1, TCONS_00005291.p1, TCONS_00005295.p1, TCONS_00005297.p1
OG0000858	SCHMD23221, SCHMD20483, SCHMD08351	TCONS_00048629.p1
OG0000858	SCHMD22095, SCHMD27060	TCONS_00035617.p1, TCONS_00035720.p1
OG0000860	SCHMD05987	TCONS_00014657.p1
OG0000868	SCHMD05358	TCONS_00011478.p1
OG0000869	SCHMD07449	TCONS_00052865.p1, TCONS_00053553.p1
OG0000870	SCHMD09425	TCONS_00040301.p1, TCONS_00005013.p1, TCONS_00025391.p1, TCONS_00031457.p1, TCONS_00033480.p1, TCONS_00033482.p1, TCONS_00033475.p1, TCONS_00033476.p1, TCONS_00033474.p1, TCONS_00033481.p1, TCONS_00033479.p1, TCONS_00033473.p1
OG0000871	SCHMD06938	TCONS_00026834.p1
OG0000872	SCHMD07553	TCONS_00037055.p1, TCONS_00037051.p1, TCONS_00037037.p1
OG0000873	SCHMD02654, SCHMD05828, SCHMD02657, SCHMD05831, SCHMD17268, SCHMD02656, SCHMD05830, SCHMD02659, SCHMD16630, SCHMD13026, SCHMD17269, SCHMD02655, SCHMD05829	TCONS_00029754.p1
OG0000875	SCHMD10815	TCONS_00053761.p1
OG0000875	SCHMD17655, SCHMD18552, SCHMD00030, SCHMD10336	TCONS_00056388.p1, TCONS_00041427.p1
OG0000876	SCHMD01529	TCONS_00004348.p1
OG0000878	SCHMD18560	TCONS_00036231.p1
OG0000879	SCHMD10640	TCONS_00056397.p1
OG0000880	SCHMD03718	TCONS_00049616.p1
OG0000881	SCHMD04314, SCHMD09365, SCHMD01117, SCHMD08924	TCONS_00015965.p1
OG0000881	SCHMD20926, SCHMD25363	TCONS_00006707.p1
OG0000887	SCHMD27495	TCONS_00017941.p1
OG0000888	SCHMD01724	TCONS_00029758.p1
OG0000889	SCHMD00830, SCHMD04643	TCONS_00010936.p1
OG0000889	SCHMD02281, SCHMD02130	TCONS_00004850.p1, TCONS_00004830.p1
OG0000890	SCHMD09911	TCONS_00002382.p1
OG0000890	SCHMD16414	TCONS_00002374.p1, TCONS_00002381.p1
OG0000894	SCHMD05374, SCHMD26280	TCONS_00042942.p1
OG0000894	SCHMD11594, SCHMD05061	TCONS_00014568.p1
OG0000896	SCHMD08034	TCONS_00012437.p1, TCONS_00012438.p1
OG0000896	SCHMD03189	TCONS_00023440.p1, TCONS_00023471.p1, TCONS_00023178.p1, TCONS_00003493.p1
OG0000897	SCHMD05382	TCONS_00047825.p1, TCONS_00047836.p1
OG0000899	SCHMD22285, SCHMD13459	TCONS_00041663.p1
OG0000905	SCHMD17642, SCHMD19023	TCONS_00036217.p1, TCONS_00037367.p1
OG0000906	SCHMD01676	TCONS_00002829.p2, TCONS_00004398.p1
OG0000907	SCHMD03616	TCONS_00053291.p1
OG0000908	SCHMD03334, SCHMD11293	TCONS_00027161.p1
OG0000909	SCHMD05694, SCHMD03729	TCONS_00001186.p1, TCONS_00001174.p1
OG0000913	SCHMD10820, SCHMD18663	TCONS_00044188.p1
OG0000914	SCHMD13078	TCONS_00048628.p1
OG0000918	SCHMD29668	TCONS_00051981.p1, TCONS_00051985.p1, TCONS_00051987.p1, TCONS_00051983.p1, TCONS_00051984.p1, TCONS_00051982.p1, TCONS_00051988.p1, TCONS_00051986.p1, TCONS_00016374.p1, TCONS_00016373.p1, TCONS_00016372.p1
OG0000921	SCHMD16275	TCONS_00016117.p1
OG0000925	SCHMD01205, SCHMD18689	TCONS_00054170.p1, TCONS_00054133.p1
OG0000925	SCHMD00501, SCHMD05937	TCONS_00021772.p1
OG0000926	SCHMD13544, SCHMD06558	TCONS_00034542.p1
OG0000926	SCHMD06554, SCHMD17036, SCHMD13546, SCHMD25813	TCONS_00007435.p1
OG0000929	SCHMD00375, SCHMD08839	TCONS_00001479.p1
OG0000931	SCHMD02356	TCONS_00027222.p1
OG0000934	SCHMD07111, SCHMD08216	TCONS_00001864.p1
OG0000935	SCHMD18664	TCONS_00054853.p1, TCONS_00054852.p1
OG0000937	SCHMD17622	TCONS_00003169.p1, TCONS_00039611.p1
OG0000943	SCHMD19076	TCONS_00030041.p1
OG0000944	SCHMD15750	TCONS_00043975.p1
OG0000945	SCHMD15214, SCHMD06612, SCHMD06319	TCONS_00009344.p1, TCONS_00009343.p1
OG0000946	SCHMD09426	TCONS_00038079.p1
OG0000947	SCHMD24447	TCONS_00031600.p1, TCONS_00019583.p1
OG0000949	SCHMD10151, SCHMD29084, SCHMD29079, SCHMD02016	TCONS_00001325.p1, TCONS_00001326.p1, TCONS_00001327.p1, TCONS_00001324.p1
OG0000950	SCHMD25017	TCONS_00006646.p1, TCONS_00006622.p1
OG0000951	SCHMD20208	TCONS_00002049.p1
OG0000954	SCHMD05029, SCHMD08968, SCHMD13763	TCONS_00055769.p1
OG0000954	SCHMD05469, SCHMD02974	TCONS_00014081.p1
OG0000955	SCHMD06645, SCHMD03890, SCHMD04591	TCONS_00054603.p1
OG0000955	SCHMD20742	TCONS_00029823.p1
OG0000957	SCHMD18023	TCONS_00029595.p1
OG0000960	SCHMD05680, SCHMD08670, SCHMD05681, SCHMD12110	TCONS_00009329.p1
OG0000963	SCHMD22298, SCHMD11708	TCONS_00053983.p1
OG0000963	SCHMD04476	TCONS_00054330.p1
OG0000965	SCHMD22316, SCHMD15133, SCHMD13697, SCHMD12517	TCONS_00007578.p1
OG0000966	SCHMD00065	TCONS_00006557.p1
OG0000967	SCHMD11342, SCHMD26265	TCONS_00041998.p1
OG0000967	SCHMD05844, SCHMD03950	TCONS_00031424.p1
OG0000969	SCHMD15666, SCHMD13228	TCONS_00057265.p1
OG0000972	SCHMD05471	TCONS_00030051.p1
OG0000974	SCHMD24665, SCHMD24853, SCHMD26881	TCONS_00041730.p1
OG0000976	SCHMD13984	TCONS_00027250.p1
OG0000977	SCHMD03392	TCONS_00007023.p1
OG0000977	SCHMD24427, SCHMD03391	TCONS_00003519.p1, TCONS_00003517.p1
OG0000978	SCHMD15268, SCHMD25301, SCHMD25194	TCONS_00008298.p1, TCONS_00002212.p1
OG0000979	SCHMD24204, SCHMD01421	TCONS_00033258.p1, TCONS_00033257.p1, TCONS_00033260.p1, TCONS_00055872.p1, TCONS_00055873.p1
OG0000981	SCHMD13908	TCONS_00028542.p1
OG0000982	SCHMD08717	TCONS_00019685.p1
OG0000984	SCHMD02865	TCONS_00029130.p1, TCONS_00029125.p1, TCONS_00019326.p1
OG0000986	SCHMD25195, SCHMD27305, SCHMD22933, SCHMD10755, SCHMD11238, SCHMD09897	TCONS_00030410.p1
OG0000988	SCHMD00928	TCONS_00048232.p1, TCONS_00048229.p1, TCONS_00048228.p1, TCONS_00014768.p1
OG0000992	SCHMD08111	TCONS_00012823.p1, TCONS_00026712.p1
OG0000993	SCHMD03348	TCONS_00020046.p1
OG0000994	SCHMD16610, SCHMD07202, SCHMD11541, SCHMD07203	TCONS_00017207.p1
OG0000994	SCHMD16602, SCHMD10604	TCONS_00006840.p1, TCONS_00006841.p1
OG0000998	SCHMD08664	TCONS_00001881.p1, TCONS_00002508.p1, TCONS_00000371.p1, TCONS_00001883.p1, TCONS_00002021.p1, TCONS_00001962.p1, TCONS_00001969.p1
OG0000998	SCHMD08663	TCONS_00024220.p1
OG0000999	SCHMD16857, SCHMD24576, SCHMD11146, SCHMD08208	TCONS_00036441.p1
OG0001000	SCHMD22725	TCONS_00001232.p1
OG0001001	SCHMD07356	TCONS_00021762.p1
OG0001002	SCHMD07769, SCHMD07768, SCHMD11688	TCONS_00031369.p1
OG0001003	SCHMD21687, SCHMD24830	TCONS_00004598.p1
OG0001006	SCHMD17048, SCHMD11571	TCONS_00055759.p1
OG0001007	SCHMD05810	TCONS_00015703.p1, TCONS_00015701.p1
OG0001008	SCHMD04857	TCONS_00036882.p1
OG0001011	SCHMD16803, SCHMD21485, SCHMD15129, SCHMD01138, SCHMD09256, SCHMD04133, SCHMD16573	TCONS_00057033.p1, TCONS_00057034.p1, TCONS_00057036.p1, TCONS_00056052.p1, TCONS_00057224.p1, TCONS_00057031.p1, TCONS_00056948.p1, TCONS_00056037.p1
OG0001013	SCHMD14534, SCHMD13659, SCHMD16121, SCHMD28755, SCHMD14533	TCONS_00012544.p1, TCONS_00012534.p1, TCONS_00012539.p1, TCONS_00012540.p1, TCONS_00012542.p1
OG0001015	SCHMD07353	TCONS_00014432.p1
OG0001016	SCHMD05206	TCONS_00032736.p1
OG0001016	SCHMD23273, SCHMD15080	TCONS_00055345.p1
OG0001016	SCHMD25548, SCHMD21254	TCONS_00032734.p1
OG0001017	SCHMD04416, SCHMD11368	TCONS_00018963.p1
OG0001017	SCHMD16754	TCONS_00018961.p1, TCONS_00018946.p1
OG0001018	SCHMD08153	TCONS_00001884.p1
OG0001019	SCHMD01848, SCHMD05447	TCONS_00013803.p1, TCONS_00009121.p1, TCONS_00009125.p1, TCONS_00007896.p1, TCONS_00009127.p1
OG0001023	SCHMD07708, SCHMD18630, SCHMD28291, SCHMD19902	TCONS_00038094.p1
OG0001030	SCHMD08464	TCONS_00012193.p1
OG0001031	SCHMD14040, SCHMD09371, SCHMD16991, SCHMD19644	TCONS_00030299.p1
OG0001031	SCHMD19646, SCHMD16992	TCONS_00020015.p1
OG0001031	SCHMD17709, SCHMD09373	TCONS_00028711.p1
OG0001032	SCHMD15671, SCHMD16553, SCHMD24305, SCHMD20230, SCHMD05282	TCONS_00015470.p1
OG0001033	SCHMD11399, SCHMD23908	TCONS_00030894.p1
OG0001033	SCHMD10492	TCONS_00054950.p1
OG0001036	SCHMD20768, SCHMD09235	TCONS_00018638.p1
OG0001037	SCHMD23424, SCHMD16427, SCHMD02530, SCHMD07259	TCONS_00016412.p1
OG0001039	SCHMD01765	TCONS_00006812.p1
OG0001042	SCHMD05094, SCHMD04032, SCHMD11839	TCONS_00048975.p1
OG0001043	SCHMD02174, SCHMD16603, SCHMD02028, SCHMD17894	TCONS_00045785.p1, TCONS_00010912.p1, TCONS_00009718.p1, TCONS_00009717.p1, TCONS_00009719.p1
OG0001046	SCHMD05104, SCHMD02045, SCHMD11124	TCONS_00013758.p1
OG0001047	SCHMD28420	TCONS_00022002.p1, TCONS_00022015.p1, TCONS_00022271.p1
OG0001048	SCHMD12160	TCONS_00030505.p1
OG0001049	SCHMD16614	TCONS_00050112.p1
OG0001050	SCHMD03458	TCONS_00041057.p1
OG0001056	SCHMD02897	TCONS_00007514.p1, TCONS_00007524.p1, TCONS_00052740.p1, TCONS_00052699.p1, TCONS_00052737.p1, TCONS_00052738.p1, TCONS_00053672.p1, TCONS_00053453.p1, TCONS_00007527.p1, TCONS_00007526.p1, TCONS_00007525.p1, TCONS_00054427.p1, TCONS_00007515.p1, TCONS_00007516.p1, TCONS_00007517.p1, TCONS_00030406.p2
OG0001059	SCHMD17881, SCHMD18020, SCHMD18021	TCONS_00046508.p1
OG0001060	SCHMD12337, SCHMD14762, SCHMD05051	TCONS_00027922.p1, TCONS_00027923.p1, TCONS_00042973.p1
OG0001062	SCHMD24440, SCHMD23600, SCHMD17910	TCONS_00052698.p1
OG0001063	SCHMD00703	TCONS_00011029.p1, TCONS_00011028.p1
OG0001064	SCHMD00355, SCHMD00354	TCONS_00007880.p1, TCONS_00009073.p1, TCONS_00007882.p1, TCONS_00037695.p1, TCONS_00037693.p1, TCONS_00013494.p1, TCONS_00009075.p1
OG0001072	SCHMD24459, SCHMD27893	TCONS_00004919.p1, TCONS_00004835.p1, TCONS_00004857.p1, TCONS_00005572.p1, TCONS_00005559.p1
OG0001073	SCHMD00478	TCONS_00042907.p1
OG0001075	SCHMD13181, SCHMD04392, SCHMD00196, SCHMD16771	TCONS_00018554.p1, TCONS_00056425.p1, TCONS_00056424.p1, TCONS_00056414.p1, TCONS_00056417.p1, TCONS_00056418.p1, TCONS_00056419.p1, TCONS_00056421.p1, TCONS_00056428.p1, TCONS_00056427.p1, TCONS_00055256.p1
OG0001076	SCHMD07131	TCONS_00043600.p1
OG0001077	SCHMD01953	TCONS_00055933.p1, TCONS_00055932.p1, TCONS_00057137.p1
OG0001077	SCHMD18407, SCHMD17122	TCONS_00057134.p1
OG0001078	SCHMD20731, SCHMD25766	TCONS_00023347.p1, TCONS_00023220.p1, TCONS_00023380.p1
OG0001078	SCHMD19216, SCHMD23006	TCONS_00023379.p1, TCONS_00023346.p1, TCONS_00023218.p1
OG0001079	SCHMD27223	TCONS_00047466.p1
OG0001080	SCHMD08586	TCONS_00055708.p1
OG0001080	SCHMD15438, SCHMD19176	TCONS_00014559.p1
OG0001081	SCHMD03711, SCHMD03710	TCONS_00055778.p1, TCONS_00036171.p1
OG0001081	SCHMD05425	TCONS_00008546.p1
OG0001083	SCHMD07690	TCONS_00027737.p1
OG0001084	SCHMD10718	TCONS_00001343.p1
OG0001084	SCHMD10717	TCONS_00001344.p1
OG0001085	SCHMD03894	TCONS_00048306.p1
OG0001086	SCHMD14120	TCONS_00012169.p1
OG0001087	SCHMD17869	TCONS_00031012.p1
OG0001088	SCHMD01007, SCHMD19898, SCHMD23791	TCONS_00030169.p1
OG0001089	SCHMD10517	TCONS_00034770.p1, TCONS_00034704.p1
OG0001091	SCHMD13206, SCHMD15908	TCONS_00020805.p1
OG0001092	SCHMD18945	TCONS_00043827.p1
OG0001096	SCHMD11467, SCHMD14874	TCONS_00050847.p1, TCONS_00055602.p1, TCONS_00055601.p1, TCONS_00055600.p1, TCONS_00056769.p1, TCONS_00053954.p1, TCONS_00010116.p1
OG0001101	SCHMD06917, SCHMD18684, SCHMD23170, SCHMD18685	TCONS_00047616.p1
OG0001102	SCHMD06311	TCONS_00010405.p1
OG0001103	SCHMD19689	TCONS_00004021.p1, TCONS_00022222.p1
OG0001103	SCHMD10595	TCONS_00010968.p1
OG0001104	SCHMD11885, SCHMD14895, SCHMD18516, SCHMD03705	TCONS_00018743.p1, TCONS_00018706.p1
OG0001106	SCHMD22581, SCHMD22582	TCONS_00048126.p1, TCONS_00049465.p1
OG0001108	SCHMD08133	TCONS_00020684.p1
OG0001112	SCHMD26529, SCHMD08447	TCONS_00021573.p1
OG0001113	SCHMD04717	TCONS_00043824.p1
OG0001114	SCHMD27710, SCHMD15592, SCHMD14156	TCONS_00031876.p1
OG0001116	SCHMD19491	TCONS_00038721.p1, TCONS_00000105.p1
OG0001117	SCHMD18856	TCONS_00055590.p1
OG0001121	SCHMD18066, SCHMD06995, SCHMD25343, SCHMD23015, SCHMD06994	TCONS_00001552.p1
OG0001123	SCHMD02756	TCONS_00032914.p1, TCONS_00032917.p1, TCONS_00032918.p1, TCONS_00032915.p1, TCONS_00033283.p1
OG0001124	SCHMD24013	TCONS_00014549.p1, TCONS_00020701.p1
OG0001126	SCHMD17193, SCHMD24674	TCONS_00021077.p1
OG0001128	SCHMD08323	TCONS_00003470.p1
OG0001129	SCHMD15504, SCHMD18282, SCHMD05846	TCONS_00007656.p1
OG0001130	SCHMD04030	TCONS_00028636.p1, TCONS_00028392.p1
OG0001130	SCHMD13287, SCHMD04031	TCONS_00028134.p1
OG0001133	SCHMD18643	TCONS_00015242.p1
OG0001133	SCHMD29299, SCHMD19714	TCONS_00053218.p1
OG0001137	SCHMD17448, SCHMD26312, SCHMD05464, SCHMD01243	TCONS_00009779.p1
OG0001138	SCHMD00170	TCONS_00020566.p1
OG0001139	SCHMD00334	TCONS_00021216.p1, TCONS_00028367.p1, TCONS_00025127.p1
OG0001141	SCHMD02981, SCHMD09902, SCHMD11211, SCHMD15344, SCHMD18658	TCONS_00028439.p1
OG0001142	SCHMD12785, SCHMD19807, SCHMD09379	TCONS_00017195.p1
OG0001143	SCHMD05178	TCONS_00020217.p1
OG0001146	SCHMD06189	TCONS_00050566.p1
OG0001149	SCHMD16336, SCHMD29633	TCONS_00015791.p1
OG0001155	SCHMD01897	TCONS_00053982.p1
OG0001156	SCHMD11390	TCONS_00055858.p1
OG0001159	SCHMD15611, SCHMD21936	TCONS_00018547.p1
OG0001159	SCHMD26551, SCHMD23487	TCONS_00031010.p1
OG0001160	SCHMD18251, SCHMD20811	TCONS_00007792.p1
OG0001160	SCHMD20666	TCONS_00025396.p1, TCONS_00025758.p1, TCONS_00025797.p1
OG0001161	SCHMD27832, SCHMD10429, SCHMD10428	TCONS_00032840.p1
OG0001162	SCHMD04355, SCHMD04356	TCONS_00034837.p1, TCONS_00018831.p1
OG0001164	SCHMD22065	TCONS_00006590.p1
OG0001165	SCHMD11819	TCONS_00018323.p1
OG0001165	SCHMD12131	TCONS_00022892.p1
OG0001167	SCHMD08043, SCHMD04406	TCONS_00009697.p1
OG0001168	SCHMD13073	TCONS_00007095.p1
OG0001172	SCHMD19335	TCONS_00003400.p1, TCONS_00004388.p1
OG0001172	SCHMD00291	TCONS_00004384.p1
OG0001172	SCHMD24972	TCONS_00003407.p1
OG0001175	SCHMD18473	TCONS_00018800.p1
OG0001176	SCHMD14886	TCONS_00009349.p1
OG0001177	SCHMD07014	TCONS_00031042.p1
OG0001177	SCHMD07016, SCHMD07017, SCHMD07015	TCONS_00043176.p1
OG0001178	SCHMD07684	TCONS_00052837.p1
OG0001178	SCHMD13713	TCONS_00021368.p1
OG0001179	SCHMD26379	TCONS_00007757.p1
OG0001181	SCHMD21797	TCONS_00056617.p1
OG0001183	SCHMD02325	TCONS_00055495.p1
OG0001184	SCHMD12752	TCONS_00015015.p1
OG0001184	SCHMD29753, SCHMD15110, SCHMD23640	TCONS_00027741.p1
OG0001186	SCHMD20610	TCONS_00018904.p1
OG0001186	SCHMD05037	TCONS_00008504.p1
OG0001188	SCHMD05963, SCHMD14167	TCONS_00009642.p1
OG0001189	SCHMD17573, SCHMD27159, SCHMD05552	TCONS_00046683.p1, TCONS_00046682.p1
OG0001191	SCHMD11387	TCONS_00027129.p1
OG0001197	SCHMD06230	TCONS_00053978.p1, TCONS_00010219.p1
OG0001197	SCHMD16253	TCONS_00018044.p1
OG0001198	SCHMD04078	TCONS_00037978.p1
OG0001199	SCHMD17507, SCHMD14047	TCONS_00001138.p1, TCONS_00001137.p1
OG0001199	SCHMD17830	TCONS_00018814.p1, TCONS_00005842.p1
OG0001201	SCHMD18644	TCONS_00008587.p1
OG0001204	SCHMD08657, SCHMD22624, SCHMD10325	TCONS_00006364.p1
OG0001207	SCHMD02145, SCHMD05067, SCHMD08759, SCHMD15345	TCONS_00003023.p1
OG0001207	SCHMD07731	TCONS_00055016.p1, TCONS_00002875.p1
OG0001208	SCHMD11671, SCHMD13440, SCHMD22806	TCONS_00019772.p1
OG0001209	SCHMD22043, SCHMD28492	TCONS_00032359.p1
OG0001210	SCHMD19441	TCONS_00010944.p1
OG0001210	SCHMD03204	TCONS_00052218.p1
OG0001212	SCHMD25299	TCONS_00043221.p1
OG0001213	SCHMD01086	TCONS_00027209.p1
OG0001213	SCHMD23993	TCONS_00005373.p1
OG0001213	SCHMD21364, SCHMD26387, SCHMD21954, SCHMD22675	TCONS_00005372.p1
OG0001214	SCHMD22221	TCONS_00033365.p1
OG0001215	SCHMD25774	TCONS_00033488.p1
OG0001216	SCHMD13349	TCONS_00007050.p1
OG0001217	SCHMD18537	TCONS_00000738.p1
OG0001218	SCHMD03255	TCONS_00052215.p1
OG0001219	SCHMD09614, SCHMD00713	TCONS_00017300.p1
OG0001221	SCHMD16690	TCONS_00055087.p1, TCONS_00055088.p1, TCONS_00055090.p1, TCONS_00055091.p1
OG0001223	SCHMD08671	TCONS_00007477.p1
OG0001226	SCHMD21222	TCONS_00006753.p1, TCONS_00001303.p1
OG0001230	SCHMD18159	TCONS_00017772.p1
OG0001231	SCHMD05786, SCHMD07759, SCHMD03181, SCHMD13940, SCHMD03182	TCONS_00009528.p1
OG0001234	SCHMD01688	TCONS_00007057.p1
OG0001236	SCHMD08913, SCHMD03442	TCONS_00050414.p1, TCONS_00050417.p1, TCONS_00050415.p1
OG0001238	SCHMD09688	TCONS_00027408.p1, TCONS_00019050.p1
OG0001239	SCHMD22060, SCHMD22059, SCHMD04401, SCHMD16791	TCONS_00048949.p1
OG0001241	SCHMD04223	TCONS_00044745.p1
OG0001241	SCHMD16327	TCONS_00021229.p1
OG0001245	SCHMD09398, SCHMD24743, SCHMD24744	TCONS_00030488.p1
OG0001247	SCHMD01541, SCHMD06119, SCHMD06121	TCONS_00047964.p1
OG0001248	SCHMD28672, SCHMD29190, SCHMD17657	TCONS_00020768.p1
OG0001249	SCHMD01149	TCONS_00053927.p1
OG0001250	SCHMD08101, SCHMD04347	TCONS_00014350.p1
OG0001251	SCHMD18877, SCHMD19053, SCHMD14253, SCHMD20912, SCHMD12715	TCONS_00007951.p1
OG0001254	SCHMD14258, SCHMD09217	TCONS_00019693.p1, TCONS_00019695.p1
OG0001255	SCHMD24572, SCHMD15801	TCONS_00015051.p1
OG0001256	SCHMD23608, SCHMD16589, SCHMD16774, SCHMD00239, SCHMD25518	TCONS_00001550.p1
OG0001261	SCHMD13436	TCONS_00043665.p1
OG0001262	SCHMD20011	TCONS_00014954.p1, TCONS_00014955.p1, TCONS_00048625.p1
OG0001263	SCHMD17470	TCONS_00031000.p1, TCONS_00040341.p1
OG0001264	SCHMD27230, SCHMD17432	TCONS_00008437.p1
OG0001266	SCHMD00016, SCHMD26654	TCONS_00027074.p1
OG0001266	SCHMD10438	TCONS_00045360.p1
OG0001267	SCHMD05399	TCONS_00005641.p1
OG0001268	SCHMD01057	TCONS_00029161.p1
OG0001271	SCHMD05357	TCONS_00055883.p1
OG0001272	SCHMD22716, SCHMD09459	TCONS_00006736.p1
OG0001273	SCHMD13838, SCHMD25918, SCHMD21739	TCONS_00027968.p1
OG0001275	SCHMD12521	TCONS_00000254.p1
OG0001279	SCHMD06836	TCONS_00010827.p1, TCONS_00009545.p1
OG0001280	SCHMD09937, SCHMD20104, SCHMD05674, SCHMD11884	TCONS_00028312.p1
OG0001282	SCHMD08025	TCONS_00036586.p1
OG0001282	SCHMD08022	TCONS_00036581.p1
OG0001284	SCHMD09316	TCONS_00055451.p1
OG0001284	SCHMD00434	TCONS_00029573.p1
OG0001286	SCHMD05790	TCONS_00025745.p1, TCONS_00025785.p1
OG0001287	SCHMD07530	TCONS_00043263.p1
OG0001291	SCHMD20641, SCHMD11793	TCONS_00031080.p1
OG0001294	SCHMD26181, SCHMD17649, SCHMD26146, SCHMD20417, SCHMD20418	TCONS_00009763.p1
OG0001296	SCHMD20454, SCHMD11060	TCONS_00011408.p1
OG0001297	SCHMD10762	TCONS_00024405.p1, TCONS_00025766.p1, TCONS_00025807.p1
OG0001300	SCHMD00214, SCHMD19001, SCHMD09152, SCHMD17144, SCHMD02202	TCONS_00057082.p1
OG0001302	SCHMD13885	TCONS_00052574.p1
OG0001302	SCHMD08617, SCHMD27826	TCONS_00000712.p1
OG0001304	SCHMD13840	TCONS_00007180.p1
OG0001306	SCHMD04516	TCONS_00053965.p1
OG0001308	SCHMD08020	TCONS_00031440.p1
OG0001310	SCHMD19422	TCONS_00010057.p1
OG0001310	SCHMD09167	TCONS_00055780.p1
OG0001316	SCHMD15981	TCONS_00057280.p1
OG0001318	SCHMD07054	TCONS_00037597.p1
OG0001318	SCHMD16802	TCONS_00000323.p1
OG0001319	SCHMD14764	TCONS_00021346.p1
OG0001320	SCHMD01321, SCHMD01324, SCHMD01322	TCONS_00008070.p1
OG0001320	SCHMD05527	TCONS_00011107.p1
OG0001321	SCHMD23818	TCONS_00020758.p1
OG0001322	SCHMD09506	TCONS_00024457.p1, TCONS_00025837.p1, TCONS_00052945.p1, TCONS_00010993.p1
OG0001323	SCHMD18380, SCHMD28053	TCONS_00010043.p1
OG0001325	SCHMD05728	TCONS_00030056.p1
OG0001326	SCHMD29052, SCHMD26738, SCHMD21907, SCHMD17595, SCHMD08761, SCHMD19423	TCONS_00026256.p1
OG0001327	SCHMD08653, SCHMD04846	TCONS_00049776.p1
OG0001328	SCHMD23086	TCONS_00032934.p1, TCONS_00003134.p1, TCONS_00033319.p1
OG0001329	SCHMD15324	TCONS_00048277.p1
OG0001331	SCHMD14545	TCONS_00026610.p1
OG0001332	SCHMD04204	TCONS_00027699.p1, TCONS_00027701.p1, TCONS_00053843.p1, TCONS_00053855.p1, TCONS_00052808.p1, TCONS_00052769.p1
OG0001333	SCHMD15673, SCHMD23155	TCONS_00025266.p1, TCONS_00025267.p1
OG0001335	SCHMD04673	TCONS_00018398.p1
OG0001335	SCHMD24476	TCONS_00029527.p1
OG0001337	SCHMD01703	TCONS_00027920.p1
OG0001337	SCHMD11229, SCHMD01704, SCHMD14444	TCONS_00053433.p1
OG0001339	SCHMD08909	TCONS_00026171.p1, TCONS_00026170.p1
OG0001341	SCHMD01188, SCHMD02608	TCONS_00048366.p1
OG0001348	SCHMD24331, SCHMD29399	TCONS_00022180.p1
OG0001350	SCHMD16735, SCHMD15485, SCHMD23052	TCONS_00053150.p1
OG0001351	SCHMD24241	TCONS_00021610.p1
OG0001353	SCHMD10586	TCONS_00045371.p1
OG0001354	SCHMD11475, SCHMD26080	TCONS_00034241.p1, TCONS_00034036.p1, TCONS_00034003.p1, TCONS_00034245.p1
OG0001354	SCHMD12063	TCONS_00053631.p1
OG0001355	SCHMD23781	TCONS_00026467.p1
OG0001356	SCHMD21598, SCHMD19916	TCONS_00048301.p1
OG0001357	SCHMD16921	TCONS_00010548.p1
OG0001361	SCHMD25345	TCONS_00036324.p1
OG0001362	SCHMD04122, SCHMD05643, SCHMD13617	TCONS_00013164.p1
OG0001363	SCHMD05287, SCHMD16288, SCHMD05291	TCONS_00016669.p1
OG0001367	SCHMD04624	TCONS_00016768.p1
OG0001368	SCHMD02343	TCONS_00011577.p1
OG0001369	SCHMD15727, SCHMD16208, SCHMD22520, SCHMD04521	TCONS_00048332.p1
OG0001370	SCHMD12004	TCONS_00019682.p1, TCONS_00019683.p1
OG0001370	SCHMD18225, SCHMD11963	TCONS_00057094.p1, TCONS_00057111.p1
OG0001371	SCHMD02523	TCONS_00012767.p1, TCONS_00012769.p1, TCONS_00012770.p1
OG0001371	SCHMD02524	TCONS_00012768.p1
OG0001372	SCHMD12353, SCHMD23970	TCONS_00054675.p1, TCONS_00054608.p1
OG0001372	SCHMD29815	TCONS_00009173.p1
