Orthogroup	SCHMD	SACKO_ok
OG0001492	SCHMD23516, SCHMD26961, SCHMD25275, SCHMD13787, SCHMD04408, SCHMD08526, SCHMD03207, SCHMD22383, SCHMD21998, SCHMD05531, SCHMD02901, SCHMD18008, SCHMD25870, SCHMD01545, SCHMD02176, SCHMD21595, SCHMD22373, SCHMD22752, SCHMD09908, SCHMD16982, SCHMD26364, SCHMD01591	SACKO_03265
OG0001501	SCHMD02704	SACKO_17924
OG0001502	SCHMD06697	SACKO_22382
OG0001503	SCHMD25279, SCHMD19928	SACKO_02436
OG0001503	SCHMD25148	SACKO_18105
OG0001504	SCHMD05964	SACKO_29597, SACKO_07151, SACKO_19671, SACKO_29627, SACKO_29647
OG0001506	SCHMD04881	SACKO_20284
OG0001507	SCHMD00476, SCHMD00993	SACKO_07854
OG0001508	SCHMD22201, SCHMD18843, SCHMD16325, SCHMD15374	SACKO_27803, SACKO_27807
OG0001510	SCHMD18904, SCHMD27815, SCHMD18903	SACKO_33627
OG0001511	SCHMD14385	SACKO_25814
OG0001512	SCHMD25662, SCHMD20631, SCHMD17238, SCHMD26046, SCHMD14306, SCHMD08743, SCHMD08744, SCHMD14305, SCHMD08415, SCHMD00450	SACKO_07336
OG0001513	SCHMD16029	SACKO_31007
OG0001514	SCHMD13607, SCHMD17180	SACKO_25264
OG0001515	SCHMD18483	SACKO_03778
OG0001516	SCHMD07784	SACKO_14946
OG0001517	SCHMD13953, SCHMD02103, SCHMD04959, SCHMD27460	SACKO_25454
OG0001522	SCHMD06814	SACKO_04762, SACKO_07400
OG0001524	SCHMD08154	SACKO_26996
OG0001524	SCHMD06432	SACKO_12588, SACKO_34156, SACKO_29641
OG0001525	SCHMD22768, SCHMD18999, SCHMD19000	SACKO_22296
OG0001526	SCHMD16304	SACKO_27619
OG0001527	SCHMD05435	SACKO_08580
OG0001527	SCHMD08837	SACKO_08171
OG0001530	SCHMD09338, SCHMD11853, SCHMD11854, SCHMD11855, SCHMD09337	SACKO_32722
OG0001531	SCHMD25753	SACKO_00106
OG0001531	SCHMD19431, SCHMD25771	SACKO_00104
OG0001532	SCHMD11604	SACKO_29501
OG0001533	SCHMD16757, SCHMD04796	SACKO_04656
OG0001534	SCHMD13063	SACKO_22035
OG0001536	SCHMD04145	SACKO_19636, SACKO_06074
OG0001538	SCHMD03674	SACKO_28388, SACKO_28412
OG0001538	SCHMD03672	SACKO_28396, SACKO_28387
OG0001546	SCHMD23904	SACKO_07294
OG0001551	SCHMD21975	SACKO_14902
OG0001552	SCHMD26668	SACKO_08825, SACKO_08817, SACKO_08820, SACKO_08830
OG0001553	SCHMD15846, SCHMD15532, SCHMD10896, SCHMD19069, SCHMD06566	SACKO_14766
OG0001554	SCHMD11035	SACKO_27914
OG0001555	SCHMD09018, SCHMD10477, SCHMD09019, SCHMD19851, SCHMD25726, SCHMD07148, SCHMD29622, SCHMD10887, SCHMD10886, SCHMD09698, SCHMD28090, SCHMD24412, SCHMD21363, SCHMD25892, SCHMD18696, SCHMD09131, SCHMD01581	SACKO_18316, SACKO_28913
OG0001557	SCHMD13972	SACKO_23724
OG0001558	SCHMD18412, SCHMD28405	SACKO_25319
OG0001559	SCHMD02521	SACKO_09139
OG0001560	SCHMD19288, SCHMD02478	SACKO_24664
OG0001561	SCHMD21318	SACKO_16712
OG0001562	SCHMD12692	SACKO_29425
OG0001563	SCHMD24756	SACKO_29211
OG0001563	SCHMD18145	SACKO_05155, SACKO_05151, SACKO_16979, SACKO_05080, SACKO_05112, SACKO_05074, SACKO_05133
OG0001566	SCHMD02705	SACKO_19775
OG0001567	SCHMD03492, SCHMD11013, SCHMD12195	SACKO_01333, SACKO_23984
OG0001568	SCHMD04206	SACKO_33374
OG0001570	SCHMD04583	SACKO_27622, SACKO_27563
OG0001571	SCHMD20861, SCHMD22039	SACKO_33079
OG0001572	SCHMD04033	SACKO_31302
OG0001572	SCHMD14275, SCHMD14274	SACKO_30400
OG0001575	SCHMD13351	SACKO_16093
OG0001576	SCHMD23672	SACKO_29281
OG0001578	SCHMD10414	SACKO_25675
OG0001580	SCHMD08361, SCHMD16167, SCHMD15393	SACKO_00171
OG0001583	SCHMD16986, SCHMD12401, SCHMD16987, SCHMD12400, SCHMD11526	SACKO_26995
OG0001589	SCHMD27652, SCHMD23084	SACKO_25593, SACKO_25592
OG0001590	SCHMD09240	SACKO_23759
OG0001593	SCHMD12117, SCHMD02219, SCHMD12348, SCHMD22687	SACKO_13940
OG0001594	SCHMD14548, SCHMD07059	SACKO_26083, SACKO_31513
OG0001594	SCHMD10235	SACKO_18916
OG0001597	SCHMD15780, SCHMD26075	SACKO_32914
OG0001602	SCHMD05345, SCHMD00022	SACKO_12750
OG0001603	SCHMD29329	SACKO_23077
OG0001604	SCHMD02109	SACKO_08859
OG0001609	SCHMD16467	SACKO_20157
OG0001609	SCHMD16231, SCHMD10959, SCHMD10960	SACKO_20497
OG0001610	SCHMD03213	SACKO_05583
OG0001611	SCHMD04102, SCHMD12631	SACKO_32339
OG0001612	SCHMD14255, SCHMD22594	SACKO_08058
OG0001613	SCHMD05811	SACKO_14908
OG0001614	SCHMD04001	SACKO_12210
OG0001615	SCHMD14018	SACKO_32434
OG0001617	SCHMD05139	SACKO_32773
OG0001620	SCHMD22740, SCHMD18214	SACKO_08656
OG0001621	SCHMD26761, SCHMD18496	SACKO_33548
OG0001623	SCHMD12998, SCHMD29690, SCHMD08483	SACKO_15065
OG0001625	SCHMD28211, SCHMD26150	SACKO_05676
OG0001627	SCHMD06117	SACKO_16597, SACKO_16647
OG0001630	SCHMD04044, SCHMD04169, SCHMD01052	SACKO_16977, SACKO_21573
OG0001632	SCHMD12105, SCHMD26476	SACKO_01195
OG0001633	SCHMD06756	SACKO_17436
OG0001634	SCHMD24659	SACKO_16111
OG0001634	SCHMD04359, SCHMD08780, SCHMD05004	SACKO_04773
OG0001635	SCHMD28110	SACKO_16856, SACKO_33549
OG0001636	SCHMD19517, SCHMD28241, SCHMD18669, SCHMD18668	SACKO_16147
OG0001638	SCHMD00159, SCHMD00160	SACKO_31247
OG0001639	SCHMD07144	SACKO_26028
OG0001640	SCHMD02843	SACKO_01222, SACKO_01197
OG0001641	SCHMD03047	SACKO_24443
OG0001642	SCHMD20801, SCHMD12647	SACKO_01281
OG0001644	SCHMD20924	SACKO_17026, SACKO_03857
OG0001646	SCHMD00577	SACKO_02716
OG0001651	SCHMD15448	SACKO_21460
OG0001653	SCHMD13946	SACKO_07366
OG0001655	SCHMD06776	SACKO_11250
OG0001656	SCHMD22556	SACKO_26228
OG0001657	SCHMD07705, SCHMD10000	SACKO_20171
OG0001657	SCHMD12957	SACKO_20167
OG0001658	SCHMD03463, SCHMD13530	SACKO_01963
OG0001660	SCHMD01572, SCHMD29332	SACKO_16124
OG0001662	SCHMD19275	SACKO_01828
OG0001662	SCHMD25740	SACKO_27332
OG0001665	SCHMD19795	SACKO_05684, SACKO_00376
OG0001666	SCHMD03955, SCHMD03098, SCHMD26493, SCHMD18331	SACKO_01113, SACKO_01109, SACKO_19676, SACKO_01380
OG0001667	SCHMD18800, SCHMD13601, SCHMD20100	SACKO_27275
OG0001668	SCHMD04958, SCHMD04844, SCHMD21993, SCHMD13934, SCHMD21994, SCHMD04957, SCHMD04845	SACKO_10356
OG0001670	SCHMD00224	SACKO_30814, SACKO_07373
OG0001671	SCHMD21324	SACKO_32767, SACKO_16934, SACKO_16917
OG0001672	SCHMD11260, SCHMD13294, SCHMD11259	SACKO_00203
OG0001676	SCHMD13666	SACKO_27676
OG0001677	SCHMD13425	SACKO_02202, SACKO_32286
OG0001682	SCHMD04768	SACKO_16335
OG0001683	SCHMD09006, SCHMD12944, SCHMD06427	SACKO_25195
OG0001685	SCHMD20869, SCHMD15163, SCHMD14291, SCHMD14561, SCHMD03324, SCHMD25640, SCHMD02880, SCHMD13866, SCHMD13867, SCHMD17545, SCHMD20045, SCHMD19660, SCHMD24220, SCHMD28371, SCHMD22627, SCHMD12886, SCHMD21854, SCHMD19999, SCHMD27827, SCHMD23046, SCHMD22626	SACKO_33558
OG0001688	SCHMD12122, SCHMD25973, SCHMD11868	SACKO_29664
OG0001690	SCHMD02947, SCHMD02948, SCHMD29617	SACKO_16084, SACKO_16073
OG0001690	SCHMD02946	SACKO_24918
OG0001691	SCHMD00990, SCHMD08142	SACKO_07768
OG0001693	SCHMD18507, SCHMD16544	SACKO_31283, SACKO_31314
OG0001707	SCHMD28717, SCHMD29464, SCHMD20857	SACKO_27712, SACKO_27719, SACKO_08114
OG0001708	SCHMD28849, SCHMD14466, SCHMD06180, SCHMD15863, SCHMD27570	SACKO_22651, SACKO_22657
OG0001711	SCHMD04571	SACKO_00222
OG0001713	SCHMD11479	SACKO_10739, SACKO_26830, SACKO_16172
OG0001716	SCHMD16469, SCHMD14355, SCHMD09422, SCHMD01593, SCHMD04189, SCHMD04185, SCHMD11521, SCHMD02529, SCHMD01592, SCHMD04187, SCHMD04186, SCHMD02528	SACKO_11923, SACKO_13388
OG0001718	SCHMD15790	SACKO_06683, SACKO_01615, SACKO_22232
OG0001720	SCHMD15758, SCHMD22420	SACKO_16473
OG0001720	SCHMD15757	SACKO_07137, SACKO_07098
OG0001721	SCHMD13571, SCHMD02927, SCHMD02924, SCHMD01779, SCHMD07361, SCHMD01469, SCHMD01470, SCHMD13572, SCHMD02923, SCHMD02926	SACKO_14258
OG0001724	SCHMD24845, SCHMD14505, SCHMD24846	SACKO_30787
OG0001726	SCHMD06142, SCHMD13209	SACKO_25741
OG0001726	SCHMD14995, SCHMD16386	SACKO_06582
OG0001727	SCHMD10475, SCHMD05882, SCHMD07424, SCHMD10474	SACKO_05239
OG0001728	SCHMD17375	SACKO_11865
OG0001729	SCHMD13670, SCHMD12911, SCHMD05814, SCHMD09420, SCHMD04561, SCHMD11586, SCHMD22783, SCHMD11159	SACKO_16753
OG0001730	SCHMD11237, SCHMD15709	SACKO_21513
OG0001732	SCHMD09964	SACKO_08518
OG0001733	SCHMD11880	SACKO_19517, SACKO_19883
OG0001734	SCHMD27529, SCHMD23016	SACKO_26225
OG0001735	SCHMD04334	SACKO_00648
OG0001736	SCHMD13051	SACKO_08177
OG0001737	SCHMD04897	SACKO_12586
OG0001737	SCHMD19940, SCHMD12224	SACKO_31409
OG0001738	SCHMD28176	SACKO_08321
OG0001739	SCHMD04721	SACKO_05033
OG0001744	SCHMD05424	SACKO_11153
OG0001745	SCHMD03643, SCHMD12507, SCHMD09820, SCHMD13748, SCHMD12508, SCHMD16928, SCHMD20075, SCHMD15679, SCHMD29088	SACKO_08867, SACKO_10224, SACKO_10001
OG0001750	SCHMD22591	SACKO_27270
OG0001751	SCHMD05355	SACKO_03749
OG0001752	SCHMD04217	SACKO_02923
OG0001754	SCHMD16498	SACKO_08958
OG0001755	SCHMD00304	SACKO_22480
OG0001759	SCHMD15866	SACKO_01076, SACKO_02292
OG0001769	SCHMD03951	SACKO_20080
OG0001770	SCHMD22893, SCHMD22374	SACKO_19586
OG0001772	SCHMD29811	SACKO_04317
OG0001774	SCHMD06607	SACKO_02280
OG0001775	SCHMD10862	SACKO_28398
OG0001780	SCHMD19255, SCHMD20118	SACKO_02736, SACKO_09942, SACKO_03637
OG0001780	SCHMD28379	SACKO_03659
OG0001781	SCHMD11700, SCHMD23557, SCHMD23630	SACKO_18083
OG0001783	SCHMD15033, SCHMD26133	SACKO_04878
OG0001785	SCHMD16367, SCHMD26545	SACKO_33880
OG0001786	SCHMD10589, SCHMD26010, SCHMD14133, SCHMD22280	SACKO_08331
OG0001787	SCHMD15982	SACKO_25176
OG0001788	SCHMD08675	SACKO_14730
OG0001792	SCHMD00384	SACKO_11878
OG0001797	SCHMD12550	SACKO_24953
OG0001798	SCHMD06352, SCHMD07989	SACKO_24715, SACKO_24082
OG0001805	SCHMD01576	SACKO_31950
OG0001807	SCHMD01495	SACKO_26234
OG0001808	SCHMD04780	SACKO_14879
OG0001809	SCHMD03279	SACKO_20099, SACKO_20097
OG0001810	SCHMD28471, SCHMD25400	SACKO_23080
OG0001811	SCHMD08225	SACKO_27265
OG0001811	SCHMD08439, SCHMD24223, SCHMD19859	SACKO_03576
OG0001813	SCHMD18416, SCHMD08786	SACKO_11215
OG0001818	SCHMD13473, SCHMD29528, SCHMD15135	SACKO_02318
OG0001819	SCHMD06459	SACKO_33357, SACKO_04722
OG0001820	SCHMD14228, SCHMD02398	SACKO_30132
OG0001821	SCHMD28800, SCHMD18321	SACKO_18447, SACKO_28189
OG0001822	SCHMD21605, SCHMD12240	SACKO_04572
OG0001823	SCHMD00776, SCHMD09499	SACKO_14266
OG0001824	SCHMD14996, SCHMD09508	SACKO_16267
OG0001825	SCHMD06748	SACKO_25243
OG0001826	SCHMD25796, SCHMD02997	SACKO_26413
OG0001827	SCHMD17765, SCHMD19189	SACKO_20145, SACKO_22796
OG0001828	SCHMD18304, SCHMD22290	SACKO_14933
OG0001829	SCHMD09587	SACKO_14724, SACKO_16251, SACKO_16252
OG0001832	SCHMD09061	SACKO_10816, SACKO_11786
OG0001834	SCHMD04020, SCHMD20048	SACKO_01750
OG0001844	SCHMD18062	SACKO_26446
OG0001846	SCHMD09924	SACKO_34093
OG0001849	SCHMD05416	SACKO_22961
OG0001852	SCHMD01397	SACKO_00057
OG0001853	SCHMD00353	SACKO_15642
OG0001855	SCHMD18910, SCHMD18417, SCHMD21978, SCHMD24791, SCHMD24116, SCHMD23804, SCHMD24570, SCHMD16145, SCHMD12639	SACKO_19267
OG0001855	SCHMD21348, SCHMD27665, SCHMD12287	SACKO_19259
OG0001857	SCHMD00486	SACKO_13794
OG0001858	SCHMD04633, SCHMD16003	SACKO_17877
OG0001860	SCHMD12431	SACKO_19360
OG0001860	SCHMD14531, SCHMD12432	SACKO_06288
OG0001861	SCHMD03031	SACKO_08805
OG0001863	SCHMD26126	SACKO_28231
OG0001863	SCHMD14322, SCHMD28681	SACKO_00113, SACKO_23555
OG0001866	SCHMD17047	SACKO_27773
OG0001867	SCHMD06149	SACKO_13015
OG0001868	SCHMD21478, SCHMD10606, SCHMD18490	SACKO_26839
OG0001869	SCHMD19852	SACKO_18426
OG0001870	SCHMD08001, SCHMD03109	SACKO_14244
OG0001872	SCHMD20625	SACKO_16313
OG0001873	SCHMD09003	SACKO_07283
OG0001874	SCHMD05368, SCHMD29268, SCHMD05367, SCHMD25092, SCHMD10032	SACKO_07809, SACKO_15461, SACKO_15462, SACKO_07808
OG0001875	SCHMD29147, SCHMD28237	SACKO_05804
OG0001875	SCHMD11568	SACKO_22430
OG0001877	SCHMD14827	SACKO_33440
OG0001878	SCHMD18520	SACKO_20019
OG0001879	SCHMD08156	SACKO_33146
OG0001881	SCHMD18117	SACKO_12641
OG0001882	SCHMD17052, SCHMD22970	SACKO_02660
OG0001883	SCHMD08058, SCHMD14396, SCHMD14395	SACKO_02765
OG0001884	SCHMD09575	SACKO_23339
OG0001886	SCHMD00538	SACKO_09347
OG0001887	SCHMD22103, SCHMD03399, SCHMD24336	SACKO_01344
OG0001888	SCHMD15698	SACKO_30943
OG0001889	SCHMD03474	SACKO_12699
OG0001890	SCHMD07009	SACKO_13244
OG0001894	SCHMD11512	SACKO_20370, SACKO_07312, SACKO_18720
OG0001897	SCHMD10904, SCHMD14627	SACKO_29272
OG0001898	SCHMD21587, SCHMD18283	SACKO_32382
OG0001900	SCHMD12891	SACKO_21150
OG0001900	SCHMD02044	SACKO_05209
OG0001903	SCHMD21188, SCHMD20979, SCHMD22850, SCHMD27584, SCHMD18188	SACKO_11964
OG0001913	SCHMD08198, SCHMD01162	SACKO_20127, SACKO_20120
OG0001914	SCHMD07662	SACKO_00613, SACKO_00612
OG0001915	SCHMD25861, SCHMD26425, SCHMD11585, SCHMD06004	SACKO_14819
OG0001916	SCHMD17658	SACKO_03107
OG0001916	SCHMD10605	SACKO_15239
OG0001917	SCHMD07933	SACKO_07185
OG0001918	SCHMD11138, SCHMD23731	SACKO_32481, SACKO_00624
OG0001919	SCHMD06373	SACKO_14567
OG0001919	SCHMD23775, SCHMD20085	SACKO_25940
OG0001920	SCHMD25326	SACKO_19326
OG0001922	SCHMD02694	SACKO_09479
OG0001923	SCHMD05921	SACKO_06225
OG0001924	SCHMD08762	SACKO_33405
OG0001925	SCHMD03004, SCHMD23545, SCHMD17243	SACKO_23146
OG0001926	SCHMD20309, SCHMD16846	SACKO_32724
OG0001927	SCHMD08910	SACKO_17851
OG0001928	SCHMD26836	SACKO_03226, SACKO_03225
OG0001929	SCHMD19346, SCHMD06936	SACKO_19304
OG0001932	SCHMD17903	SACKO_17814
OG0001932	SCHMD00368	SACKO_17834
OG0001933	SCHMD01181	SACKO_19015
OG0001935	SCHMD23048	SACKO_28402
OG0001937	SCHMD08104, SCHMD08105	SACKO_15791, SACKO_15800
OG0001939	SCHMD05179, SCHMD23463, SCHMD03085	SACKO_08784
OG0001939	SCHMD10030, SCHMD02230	SACKO_12122
OG0001941	SCHMD26622	SACKO_28144
OG0001942	SCHMD16279, SCHMD09808	SACKO_13864
OG0001943	SCHMD03979	SACKO_13918
OG0001945	SCHMD07577	SACKO_10355, SACKO_01672
OG0001946	SCHMD08506	SACKO_31503
OG0001947	SCHMD00740	SACKO_18526
OG0001949	SCHMD16576	SACKO_18277
OG0001950	SCHMD07266	SACKO_09549, SACKO_12565
OG0001951	SCHMD10937, SCHMD17652, SCHMD16242	SACKO_09715, SACKO_16941
OG0001952	SCHMD08803, SCHMD19932	SACKO_09903, SACKO_29969, SACKO_31296
OG0001953	SCHMD03889	SACKO_00378
OG0001956	SCHMD16218	SACKO_32159
OG0001957	SCHMD03964	SACKO_07125
OG0001958	SCHMD10594	SACKO_20147
OG0001961	SCHMD03837	SACKO_27137
OG0001963	SCHMD16495	SACKO_02454
OG0001963	SCHMD24660	SACKO_02456
OG0001964	SCHMD09357, SCHMD08651, SCHMD21843, SCHMD09356	SACKO_00446
OG0001965	SCHMD15198	SACKO_10029
OG0001966	SCHMD10097	SACKO_31571, SACKO_06264, SACKO_29900
OG0001968	SCHMD12918	SACKO_24949, SACKO_03965
OG0001969	SCHMD08414, SCHMD09063	SACKO_21189
OG0001970	SCHMD03647, SCHMD03646	SACKO_04021
OG0001971	SCHMD02201, SCHMD22610, SCHMD17361, SCHMD12554, SCHMD24973, SCHMD18252	SACKO_24553
OG0001972	SCHMD07972, SCHMD26110	SACKO_11329
OG0001973	SCHMD02269	SACKO_27532
OG0001974	SCHMD21474, SCHMD19631, SCHMD27482, SCHMD26329, SCHMD18178, SCHMD06138	SACKO_10619
OG0001975	SCHMD05235, SCHMD17920, SCHMD14286, SCHMD10863, SCHMD10861, SCHMD17692, SCHMD21511, SCHMD16018, SCHMD18913	SACKO_25529
OG0001985	SCHMD04898	SACKO_07585
OG0001987	SCHMD01486, SCHMD17074, SCHMD18675, SCHMD17073	SACKO_10459
OG0001988	SCHMD17373	SACKO_19763
OG0001989	SCHMD11266	SACKO_00327
OG0001991	SCHMD08363	SACKO_06499
OG0001992	SCHMD10680	SACKO_18086, SACKO_18064
OG0001993	SCHMD04073	SACKO_10321
OG0001993	SCHMD04075	SACKO_10309
OG0001994	SCHMD12538	SACKO_29537
OG0001996	SCHMD23397, SCHMD13355, SCHMD14732, SCHMD10995, SCHMD04576	SACKO_17929
OG0001998	SCHMD19391	SACKO_08539, SACKO_09820
OG0001999	SCHMD10953	SACKO_18124
OG0002000	SCHMD06620	SACKO_18467
OG0002001	SCHMD04245	SACKO_30594, SACKO_13016, SACKO_06842
OG0002003	SCHMD25539	SACKO_11654
OG0002005	SCHMD01316, SCHMD27910, SCHMD18360	SACKO_12696
OG0002006	SCHMD01886, SCHMD11267, SCHMD12678, SCHMD06801	SACKO_32238
OG0002008	SCHMD06021	SACKO_01329
OG0002011	SCHMD13609, SCHMD07842	SACKO_00275
OG0002013	SCHMD05928, SCHMD05926	SACKO_30391
OG0002015	SCHMD07213, SCHMD12123	SACKO_24489
OG0002017	SCHMD02967	SACKO_19298
OG0002018	SCHMD24155, SCHMD22495	SACKO_19905
OG0002023	SCHMD13758	SACKO_02415, SACKO_12368
OG0002024	SCHMD06250	SACKO_09278
OG0002026	SCHMD11077, SCHMD01664	SACKO_28249, SACKO_18232, SACKO_28246
OG0002027	SCHMD07869	SACKO_25805
OG0002028	SCHMD21205, SCHMD23213, SCHMD07644, SCHMD21204, SCHMD23215	SACKO_17046
OG0002029	SCHMD15250	SACKO_09295, SACKO_07415
OG0002031	SCHMD21628, SCHMD14088	SACKO_16332
OG0002032	SCHMD15998, SCHMD17430	SACKO_01708
OG0002035	SCHMD19062, SCHMD21913	SACKO_04245
OG0002036	SCHMD00699, SCHMD09634, SCHMD10556, SCHMD02252, SCHMD02638	SACKO_04759
OG0002037	SCHMD17138	SACKO_15377
OG0002042	SCHMD29492	SACKO_05179, SACKO_02433
OG0002043	SCHMD03148	SACKO_27976
OG0002057	SCHMD14251, SCHMD14250	SACKO_12378
OG0002058	SCHMD04310	SACKO_29761
OG0002059	SCHMD13857	SACKO_21353
OG0002061	SCHMD04967, SCHMD04968, SCHMD04970, SCHMD04971, SCHMD04969	SACKO_12743
OG0002062	SCHMD21892, SCHMD10982, SCHMD10983, SCHMD06072	SACKO_31974
OG0002063	SCHMD21953, SCHMD12086, SCHMD11388	SACKO_05277, SACKO_05336
OG0002068	SCHMD20105	SACKO_17724
OG0002070	SCHMD04912	SACKO_16118
OG0002073	SCHMD20304, SCHMD22775, SCHMD03169	SACKO_33630
OG0002076	SCHMD28435, SCHMD28300	SACKO_02097
OG0002077	SCHMD01377	SACKO_18698, SACKO_21828
OG0002078	SCHMD24733, SCHMD25810	SACKO_19556
OG0002079	SCHMD11302, SCHMD04787	SACKO_09617
OG0002080	SCHMD17823, SCHMD17826, SCHMD20969, SCHMD28760	SACKO_32199
OG0002081	SCHMD20577, SCHMD12884, SCHMD21807	SACKO_14535
OG0002082	SCHMD05649, SCHMD06512	SACKO_08313, SACKO_08284, SACKO_08305
OG0002087	SCHMD07766	SACKO_25855, SACKO_07146, SACKO_12543, SACKO_25849, SACKO_27391, SACKO_27412, SACKO_27388, SACKO_00847, SACKO_01530, SACKO_23688, SACKO_25848
OG0002089	SCHMD02939	SACKO_21420
OG0002091	SCHMD18712, SCHMD22802	SACKO_24505
OG0002093	SCHMD12873, SCHMD16751, SCHMD14180	SACKO_03739, SACKO_03582
OG0002095	SCHMD10706, SCHMD04399, SCHMD10707	SACKO_04079
OG0002096	SCHMD19108, SCHMD19170	SACKO_10187
OG0002097	SCHMD26720, SCHMD27803, SCHMD17588, SCHMD19424	SACKO_05242
OG0002099	SCHMD02816	SACKO_07877
OG0002099	SCHMD02814	SACKO_07853
OG0002103	SCHMD03652	SACKO_16277
OG0002105	SCHMD04684	SACKO_08310
OG0002106	SCHMD29823, SCHMD29437	SACKO_27977, SACKO_19814, SACKO_22564
OG0002107	SCHMD17132, SCHMD27313	SACKO_25900
OG0002108	SCHMD09134, SCHMD15631, SCHMD01006, SCHMD16981, SCHMD05153	SACKO_11718
OG0002122	SCHMD07268	SACKO_06202
OG0002122	SCHMD07269, SCHMD02288	SACKO_24075
OG0002123	SCHMD07146	SACKO_00844
OG0002124	SCHMD03099	SACKO_33967, SACKO_13581, SACKO_33969, SACKO_04594
OG0002127	SCHMD08650, SCHMD03483	SACKO_26297
OG0002129	SCHMD22869	SACKO_18754, SACKO_18746
OG0002131	SCHMD13328, SCHMD15542	SACKO_24269
OG0002134	SCHMD15178	SACKO_30226
OG0002136	SCHMD23461	SACKO_00268
OG0002138	SCHMD05605	SACKO_16832
OG0002139	SCHMD09027	SACKO_06121
OG0002141	SCHMD13856	SACKO_01890
OG0002144	SCHMD08032	SACKO_10481
OG0002145	SCHMD12978	SACKO_23682
OG0002146	SCHMD03633	SACKO_23698
OG0002148	SCHMD12817	SACKO_24707, SACKO_00743, SACKO_10279
OG0002148	SCHMD13024, SCHMD06006	SACKO_32367
OG0002149	SCHMD00788	SACKO_31009
OG0002152	SCHMD18533, SCHMD18027, SCHMD20477	SACKO_15721
OG0002155	SCHMD08600	SACKO_22309, SACKO_22302
OG0002156	SCHMD11093	SACKO_15195
OG0002158	SCHMD07812	SACKO_02418
OG0002159	SCHMD10603, SCHMD12359	SACKO_02653, SACKO_02639, SACKO_28069, SACKO_28072
OG0002160	SCHMD03531, SCHMD05686, SCHMD13784, SCHMD24695, SCHMD12476, SCHMD27951, SCHMD03338	SACKO_24481
OG0002162	SCHMD03583, SCHMD23655, SCHMD18455, SCHMD26112, SCHMD26238, SCHMD14051, SCHMD04345	SACKO_27433
OG0002163	SCHMD00119	SACKO_03423
OG0002164	SCHMD13046, SCHMD17370, SCHMD21313	SACKO_27610
OG0002164	SCHMD10444, SCHMD06294, SCHMD20863, SCHMD17369	SACKO_30261, SACKO_10736
OG0002166	SCHMD22548	SACKO_02733
OG0002167	SCHMD06677	SACKO_12855
OG0002168	SCHMD00757	SACKO_15734
OG0002169	SCHMD19182, SCHMD07925	SACKO_19979
OG0002170	SCHMD16963	SACKO_20327
OG0002171	SCHMD05133, SCHMD13789	SACKO_20502
OG0002172	SCHMD03160, SCHMD03161	SACKO_20903, SACKO_12683
OG0002174	SCHMD24186, SCHMD11866	SACKO_28709, SACKO_12073
OG0002175	SCHMD09343, SCHMD14948	SACKO_25484, SACKO_16112
OG0002176	SCHMD00350	SACKO_27789
OG0002177	SCHMD05408	SACKO_03149
OG0002178	SCHMD23121	SACKO_16032
OG0002179	SCHMD03681, SCHMD03680	SACKO_15328
OG0002182	SCHMD00111	SACKO_23444
OG0002184	SCHMD08545	SACKO_07039
OG0002185	SCHMD21333, SCHMD22216, SCHMD29197, SCHMD24560, SCHMD27585, SCHMD24649, SCHMD25294, SCHMD27000, SCHMD26724, SCHMD10687, SCHMD07408, SCHMD07407	SACKO_25782
OG0002188	SCHMD07090	SACKO_28991, SACKO_04641, SACKO_33264, SACKO_04986, SACKO_12346, SACKO_23119, SACKO_32812, SACKO_20684, SACKO_14996, SACKO_27841, SACKO_08618
OG0002189	SCHMD03295	SACKO_18586
OG0002191	SCHMD16045	SACKO_19779
OG0002196	SCHMD04892, SCHMD04891	SACKO_26662
OG0002209	SCHMD05613	SACKO_26451
OG0002211	SCHMD29435	SACKO_09845, SACKO_30066, SACKO_20841
OG0002213	SCHMD01017	SACKO_03926
OG0002213	SCHMD01018	SACKO_01095, SACKO_12170, SACKO_12276, SACKO_28182
OG0002216	SCHMD20521	SACKO_07587, SACKO_07575, SACKO_07541
OG0002221	SCHMD20199, SCHMD06522, SCHMD25783, SCHMD06372, SCHMD03308, SCHMD03309, SCHMD11277, SCHMD18557, SCHMD20936	SACKO_14131
OG0002222	SCHMD17607, SCHMD07921	SACKO_28811, SACKO_14173
OG0002223	SCHMD11701	SACKO_07767
OG0002224	SCHMD07940	SACKO_18897
OG0002225	SCHMD03290	SACKO_00221
OG0002226	SCHMD00937	SACKO_19713
OG0002227	SCHMD09350, SCHMD09896	SACKO_00258
OG0002229	SCHMD09620, SCHMD21635	SACKO_31377
OG0002233	SCHMD13734	SACKO_16451, SACKO_16448, SACKO_16472, SACKO_16464, SACKO_16468, SACKO_16480
OG0002234	SCHMD02320, SCHMD17413	SACKO_09396, SACKO_30918, SACKO_31354, SACKO_28892, SACKO_31624, SACKO_15863, SACKO_22566, SACKO_08960, SACKO_28385, SACKO_23362
OG0002235	SCHMD15174, SCHMD00911	SACKO_03395
OG0002239	SCHMD29729	SACKO_27748
OG0002239	SCHMD00548	SACKO_16980
OG0002240	SCHMD15638, SCHMD19507, SCHMD19508	SACKO_14136
OG0002240	SCHMD15639	SACKO_14126
OG0002241	SCHMD19113	SACKO_08535
