Orthogroup	SCHMD	NEMVE
OG0001133	SCHMD28826	NEMVE24785
OG0001133	SCHMD18643	NEMVE17872
OG0001133	SCHMD29299, SCHMD19714	NEMVE22361
OG0001136	SCHMD09640	NEMVE14986
OG0001137	SCHMD17448, SCHMD26312, SCHMD05464, SCHMD01243	NEMVE09543
OG0001138	SCHMD00170	NEMVE25571, NEMVE23415, NEMVE15977
OG0001139	SCHMD00334	NEMVE14993, NEMVE07868
OG0001140	SCHMD22679, SCHMD17712, SCHMD14631, SCHMD02111, SCHMD16673, SCHMD18031, SCHMD24981, SCHMD17350, SCHMD11695, SCHMD21848, SCHMD22963, SCHMD14630, SCHMD17713, SCHMD26239, SCHMD04472	NEMVE12189, NEMVE00314
OG0001141	SCHMD02981, SCHMD09902, SCHMD11211, SCHMD15344, SCHMD18658	NEMVE13888
OG0001142	SCHMD12785, SCHMD19807, SCHMD09379	NEMVE20807, NEMVE13380
OG0001143	SCHMD05178	NEMVE07319
OG0001146	SCHMD06189	NEMVE18037, NEMVE07073, NEMVE07468
OG0001148	SCHMD02133, SCHMD02134, SCHMD22264, SCHMD25588	NEMVE24407
OG0001155	SCHMD01897	NEMVE18709, NEMVE02706, NEMVE25245
OG0001156	SCHMD11390	NEMVE14927
OG0001158	SCHMD00377, SCHMD06105, SCHMD01514, SCHMD06104, SCHMD00376	NEMVE13124
OG0001159	SCHMD15611, SCHMD21936, SCHMD26551, SCHMD23487, SCHMD01595	NEMVE02254
OG0001160	SCHMD18251, SCHMD20811	NEMVE11154, NEMVE22281
OG0001161	SCHMD27832, SCHMD10429, SCHMD10428, SCHMD10427, SCHMD25982, SCHMD11638	NEMVE13207
OG0001162	SCHMD04355, SCHMD04356	NEMVE23909, NEMVE23908, NEMVE22577
OG0001164	SCHMD22065	NEMVE07314
OG0001164	SCHMD03049	NEMVE17008
OG0001165	SCHMD11819	NEMVE15007
OG0001165	SCHMD07378, SCHMD22157, SCHMD03644, SCHMD08052, SCHMD12131	NEMVE15056
OG0001167	SCHMD08043, SCHMD04406	NEMVE01035
OG0001168	SCHMD13073	NEMVE14002
OG0001169	SCHMD01218, SCHMD01217	NEMVE22495
OG0001172	SCHMD19335	NEMVE14607
OG0001172	SCHMD00291	NEMVE13977
OG0001174	SCHMD01912, SCHMD10503, SCHMD10504, SCHMD01914	NEMVE20623
OG0001175	SCHMD18473	NEMVE18808, NEMVE00944
OG0001176	SCHMD14886	NEMVE06025
OG0001177	SCHMD07014, SCHMD07016, SCHMD07017, SCHMD07015	NEMVE07007
OG0001178	SCHMD07684	NEMVE13445, NEMVE00910, NEMVE11867
OG0001178	SCHMD13713	NEMVE14023
OG0001181	SCHMD21797	NEMVE04930
OG0001183	SCHMD02325	NEMVE02043
OG0001184	SCHMD12752	NEMVE23775
OG0001184	SCHMD29753, SCHMD15110, SCHMD23640	NEMVE05038
OG0001185	SCHMD23236	NEMVE15207
OG0001186	SCHMD20610	NEMVE07796
OG0001186	SCHMD05037	NEMVE14205
OG0001188	SCHMD05963, SCHMD14167	NEMVE04912
OG0001189	SCHMD17573, SCHMD27159, SCHMD05552, SCHMD23844	NEMVE24274
OG0001191	SCHMD00186	NEMVE05248
OG0001191	SCHMD11387	NEMVE02357
OG0001197	SCHMD06230	NEMVE01874
OG0001197	SCHMD16253	NEMVE09865, NEMVE22522, NEMVE09933
OG0001198	SCHMD05675, SCHMD25694, SCHMD06964, SCHMD25392, SCHMD25693	NEMVE18549
OG0001198	SCHMD04078	NEMVE22207, NEMVE25198, NEMVE00766
OG0001199	SCHMD17507, SCHMD14047	NEMVE23802, NEMVE12602
OG0001201	SCHMD18644	NEMVE09573
OG0001203	SCHMD00135, SCHMD00546, SCHMD10565, SCHMD27661, SCHMD10341	NEMVE06946
OG0001204	SCHMD08657, SCHMD22624, SCHMD10325	NEMVE16401
OG0001207	SCHMD02145, SCHMD05067, SCHMD08759, SCHMD15345	NEMVE23146
OG0001207	SCHMD07731	NEMVE05326, NEMVE07504
OG0001208	SCHMD11671, SCHMD13440, SCHMD22806	NEMVE13141
OG0001209	SCHMD22043, SCHMD28492	NEMVE13903
OG0001210	SCHMD03203	NEMVE24102
OG0001211	SCHMD16385, SCHMD14428, SCHMD25192, SCHMD09586	NEMVE14313
OG0001212	SCHMD25299	NEMVE12507
OG0001213	SCHMD01086	NEMVE09096
OG0001213	SCHMD21364, SCHMD26387, SCHMD21954, SCHMD22675	NEMVE14427
OG0001214	SCHMD22221	NEMVE06648
OG0001215	SCHMD25774	NEMVE25378
OG0001218	SCHMD03256	NEMVE00795
OG0001218	SCHMD03255	NEMVE21894
OG0001219	SCHMD09614, SCHMD00713	NEMVE22457
OG0001220	SCHMD07712	NEMVE23904
OG0001221	SCHMD16690	NEMVE21175
OG0001230	SCHMD18159, SCHMD04385, SCHMD04382, SCHMD28531	NEMVE14462
OG0001231	SCHMD05786, SCHMD07759, SCHMD03181, SCHMD13940, SCHMD03182	NEMVE18418
OG0001234	SCHMD01688, SCHMD19363	NEMVE18230, NEMVE12291
OG0001236	SCHMD08913, SCHMD03442	NEMVE24358
OG0001238	SCHMD09688	NEMVE14613, NEMVE05651
OG0001239	SCHMD22060, SCHMD22059, SCHMD04401, SCHMD16791	NEMVE13393
OG0001241	SCHMD04757, SCHMD04223	NEMVE23698
OG0001241	SCHMD16327	NEMVE22413
OG0001245	SCHMD09398	NEMVE23125
OG0001245	SCHMD24743, SCHMD24744	NEMVE23124
OG0001246	SCHMD09297	NEMVE07108
OG0001247	SCHMD01541, SCHMD06119, SCHMD06121	NEMVE03420
OG0001248	SCHMD28672, SCHMD29190, SCHMD17657	NEMVE14608
OG0001249	SCHMD01149	NEMVE08338
OG0001250	SCHMD08101, SCHMD04347	NEMVE07058
OG0001251	SCHMD18877, SCHMD19053, SCHMD14253, SCHMD20912, SCHMD12715	NEMVE05777
OG0001254	SCHMD14258, SCHMD09217	NEMVE01446, NEMVE14277
OG0001256	SCHMD23608, SCHMD16589, SCHMD16774, SCHMD00239, SCHMD25518	NEMVE11467, NEMVE20435
OG0001261	SCHMD04419, SCHMD13436	NEMVE12600, NEMVE24381
OG0001262	SCHMD20259	NEMVE20477, NEMVE18940, NEMVE25315
OG0001263	SCHMD17470	NEMVE21893, NEMVE01880, NEMVE01509, NEMVE22016
OG0001264	SCHMD27230, SCHMD17432	NEMVE09188
OG0001266	SCHMD00016, SCHMD26654, SCHMD10438	NEMVE14615, NEMVE13420, NEMVE23687
OG0001267	SCHMD05399	NEMVE22271
OG0001268	SCHMD01057	NEMVE13796
OG0001269	SCHMD16377	NEMVE04175, NEMVE03597, NEMVE03591, NEMVE04169, NEMVE04155, NEMVE03475, NEMVE03896, NEMVE03874, NEMVE03891, NEMVE03901, NEMVE04166, NEMVE03595, NEMVE03583, NEMVE03579, NEMVE03699, NEMVE04157, NEMVE04189, NEMVE03580, NEMVE03587, NEMVE03775, NEMVE04148, NEMVE03756, NEMVE04163, NEMVE04179, NEMVE03732, NEMVE04468, NEMVE04176, NEMVE03596, NEMVE04171, NEMVE03743, NEMVE04156, NEMVE03751, NEMVE03734, NEMVE04252, NEMVE03880, NEMVE04309, NEMVE03911, NEMVE03740, NEMVE04164, NEMVE03663, NEMVE04167, NEMVE04316, NEMVE03926, NEMVE04161, NEMVE04281, NEMVE04159, NEMVE03578, NEMVE04160, NEMVE04116, NEMVE04168, NEMVE03600, NEMVE04465, NEMVE03577, NEMVE04172, NEMVE03752, NEMVE04239, NEMVE04178, NEMVE04162, NEMVE03713, NEMVE03598
OG0001271	SCHMD04304	NEMVE00839
OG0001271	SCHMD05357	NEMVE16016, NEMVE12266
OG0001272	SCHMD22716, SCHMD09459	NEMVE24865
OG0001273	SCHMD13838, SCHMD25918, SCHMD21739	NEMVE06058
OG0001274	SCHMD04927, SCHMD06016	NEMVE24783
OG0001275	SCHMD21376, SCHMD25163	NEMVE02957
OG0001275	SCHMD12521	NEMVE14795
OG0001279	SCHMD06836	NEMVE06730, NEMVE12857
OG0001280	SCHMD09937, SCHMD20104, SCHMD05674, SCHMD11884	NEMVE15111, NEMVE13261
OG0001280	SCHMD09707, SCHMD06534	NEMVE12885
OG0001281	SCHMD05572	NEMVE11367
OG0001282	SCHMD08025	NEMVE13494
OG0001284	SCHMD09316	NEMVE15039
OG0001284	SCHMD00434	NEMVE12745, NEMVE19495
OG0001285	SCHMD13791	NEMVE07034
OG0001286	SCHMD05790	NEMVE08364
OG0001287	SCHMD07530	NEMVE13851
OG0001291	SCHMD20641, SCHMD11793	NEMVE25091
OG0001294	SCHMD28915	NEMVE21404
OG0001294	SCHMD26181, SCHMD17649, SCHMD26146, SCHMD20417, SCHMD20418	NEMVE10810
OG0001296	SCHMD20454, SCHMD11060	NEMVE10339
OG0001297	SCHMD10762	NEMVE03104
OG0001300	SCHMD19001, SCHMD09152, SCHMD17144, SCHMD02202	NEMVE10660
OG0001302	SCHMD13885	NEMVE11902
OG0001302	SCHMD08617, SCHMD27826	NEMVE17610
OG0001304	SCHMD13840	NEMVE01937
OG0001306	SCHMD04516	NEMVE16218
OG0001308	SCHMD08020	NEMVE00513, NEMVE16301, NEMVE11684, NEMVE06230
OG0001310	SCHMD19422	NEMVE22452
OG0001310	SCHMD09167	NEMVE14637
OG0001311	SCHMD05801	NEMVE05964, NEMVE03793
OG0001312	SCHMD02056, SCHMD02055	NEMVE14791, NEMVE14787
OG0001314	SCHMD22009, SCHMD21479	NEMVE16666
OG0001318	SCHMD07054	NEMVE22575
OG0001318	SCHMD16802	NEMVE14651
OG0001319	SCHMD14764	NEMVE01465
OG0001320	SCHMD01321, SCHMD01324, SCHMD01322	NEMVE10295
OG0001320	SCHMD05527	NEMVE25688
OG0001321	SCHMD23818	NEMVE21741, NEMVE15029
OG0001321	SCHMD10794	NEMVE14121
OG0001322	SCHMD09506	NEMVE14406, NEMVE05068, NEMVE21787
OG0001323	SCHMD18380, SCHMD28053	NEMVE17138
OG0001323	SCHMD14852, SCHMD22300	NEMVE11887
OG0001326	SCHMD29052, SCHMD26738, SCHMD21907, SCHMD17595, SCHMD08761, SCHMD19423	NEMVE14355
OG0001327	SCHMD08653, SCHMD04846	NEMVE15997
OG0001329	SCHMD15324	NEMVE06386
OG0001331	SCHMD14545	NEMVE23983
OG0001332	SCHMD04204	NEMVE10338
OG0001335	SCHMD19167, SCHMD17337	NEMVE08654
OG0001335	SCHMD26447	NEMVE06061
OG0001337	SCHMD01703	NEMVE04512, NEMVE11126
OG0001337	SCHMD11229, SCHMD01704, SCHMD14444	NEMVE05602
OG0001339	SCHMD08909	NEMVE09406
OG0001341	SCHMD01188, SCHMD02608	NEMVE00960, NEMVE01284
OG0001348	SCHMD24331, SCHMD29399	NEMVE25188
OG0001350	SCHMD16735, SCHMD15485	NEMVE14117
OG0001350	SCHMD23052	NEMVE13044
OG0001351	SCHMD20739, SCHMD24185, SCHMD24241	NEMVE17590
OG0001353	SCHMD10586	NEMVE14645
OG0001354	SCHMD11475, SCHMD26080	NEMVE15993
OG0001354	SCHMD12063	NEMVE15994, NEMVE05871
OG0001355	SCHMD23781	NEMVE14405
OG0001356	SCHMD21598, SCHMD19916	NEMVE04630
OG0001357	SCHMD16922, SCHMD25884, SCHMD16921	NEMVE07199
OG0001361	SCHMD09346, SCHMD06387	NEMVE22377
OG0001361	SCHMD25345	NEMVE13054
OG0001362	SCHMD04122, SCHMD05643, SCHMD13617	NEMVE13199
OG0001362	SCHMD26327, SCHMD13619, SCHMD27588, SCHMD05644	NEMVE12236
OG0001363	SCHMD05287, SCHMD16288, SCHMD05291	NEMVE24406
OG0001367	SCHMD04624	NEMVE10311
OG0001368	SCHMD12524, SCHMD12925, SCHMD10124, SCHMD12523, SCHMD08134, SCHMD19303	NEMVE07089, NEMVE22569, NEMVE25218
OG0001368	SCHMD02343	NEMVE04773, NEMVE01407
OG0001369	SCHMD15727, SCHMD16208, SCHMD22520, SCHMD04521	NEMVE07342
OG0001370	SCHMD12004	NEMVE16952
OG0001370	SCHMD18225, SCHMD11963	NEMVE14662
OG0001371	SCHMD02523	NEMVE13180, NEMVE10017, NEMVE03671
OG0001372	SCHMD12353, SCHMD23970	NEMVE14621, NEMVE12678
OG0001372	SCHMD29815	NEMVE24235, NEMVE12993
OG0001375	SCHMD18333	NEMVE21718, NEMVE18400, NEMVE06380
OG0001376	SCHMD14191, SCHMD01800	NEMVE14506
OG0001378	SCHMD12504, SCHMD07107	NEMVE14996
OG0001379	SCHMD15234	NEMVE14262
OG0001381	SCHMD02869, SCHMD02871, SCHMD02870	NEMVE08816
OG0001383	SCHMD18571, SCHMD21036	NEMVE12649
OG0001383	SCHMD28197, SCHMD18572	NEMVE09447
OG0001386	SCHMD24943, SCHMD20670, SCHMD14052, SCHMD07967, SCHMD00663	NEMVE11740
OG0001386	SCHMD14821	NEMVE06344
OG0001386	SCHMD21484, SCHMD16845, SCHMD00665, SCHMD00661, SCHMD00664, SCHMD14822, SCHMD16844	NEMVE13418
OG0001388	SCHMD08532	NEMVE08765
OG0001389	SCHMD02031, SCHMD17776	NEMVE07341
OG0001394	SCHMD19657, SCHMD24757, SCHMD23211, SCHMD24249	NEMVE08699
OG0001395	SCHMD11706, SCHMD08832	NEMVE10872, NEMVE02945
OG0001397	SCHMD08548, SCHMD08095	NEMVE22946
OG0001399	SCHMD20091, SCHMD16432	NEMVE23382
OG0001401	SCHMD15712	NEMVE23498
OG0001402	SCHMD06853	NEMVE22752
OG0001404	SCHMD14856	NEMVE25280
OG0001404	SCHMD14853	NEMVE13694
OG0001405	SCHMD16175	NEMVE08567
OG0001406	SCHMD13359, SCHMD19152	NEMVE18633, NEMVE16331
OG0001408	SCHMD23659, SCHMD15840, SCHMD15841	NEMVE25885
OG0001409	SCHMD04792	NEMVE14897
OG0001410	SCHMD09832	NEMVE03165
OG0001410	SCHMD09687	NEMVE24971
OG0001411	SCHMD13417, SCHMD19317, SCHMD13416, SCHMD19137	NEMVE25920
OG0001412	SCHMD13223	NEMVE19652
OG0001413	SCHMD02827	NEMVE06553, NEMVE06540
OG0001413	SCHMD02718	NEMVE23533, NEMVE20094
OG0001415	SCHMD01522, SCHMD16066, SCHMD16500, SCHMD15947	NEMVE03240
OG0001416	SCHMD01722	NEMVE10436
OG0001417	SCHMD06429, SCHMD24380, SCHMD19840, SCHMD16804, SCHMD06430	NEMVE02519
OG0001421	SCHMD14208	NEMVE00612
OG0001422	SCHMD18897, SCHMD04981, SCHMD04982	NEMVE07209
OG0001424	SCHMD23260, SCHMD24676	NEMVE19994, NEMVE02440
OG0001425	SCHMD16287, SCHMD09188, SCHMD09187	NEMVE19543, NEMVE14280
OG0001426	SCHMD02033	NEMVE13859, NEMVE08760
OG0001427	SCHMD03939, SCHMD00575	NEMVE15208
OG0001428	SCHMD06125	NEMVE21876
OG0001430	SCHMD15108	NEMVE23825, NEMVE23241
OG0001430	SCHMD00026	NEMVE13108
OG0001432	SCHMD05242, SCHMD02065, SCHMD08255, SCHMD22173	NEMVE01898
OG0001433	SCHMD13899, SCHMD22723, SCHMD08627, SCHMD01242	NEMVE06558
OG0001434	SCHMD11795	NEMVE01045
OG0001438	SCHMD03715, SCHMD17114	NEMVE23399
OG0001439	SCHMD09059	NEMVE06751
OG0001439	SCHMD07462, SCHMD14352	NEMVE03395
OG0001440	SCHMD08958, SCHMD08957	NEMVE03715
OG0001442	SCHMD22956, SCHMD25864	NEMVE02309, NEMVE00471, NEMVE11175, NEMVE12421
OG0001445	SCHMD04082	NEMVE05296
OG0001447	SCHMD14223	NEMVE05648
OG0001449	SCHMD11900	NEMVE14841, NEMVE20272
OG0001449	SCHMD21822	NEMVE00941
OG0001450	SCHMD06490, SCHMD05057	NEMVE17373
OG0001450	SCHMD17211, SCHMD29467, SCHMD00462	NEMVE12764
OG0001450	SCHMD11712, SCHMD07895, SCHMD05056, SCHMD20237, SCHMD06489, SCHMD06487, SCHMD13375, SCHMD10521	NEMVE00959
OG0001451	SCHMD11378, SCHMD13989, SCHMD09385, SCHMD09340	NEMVE07224, NEMVE13777
OG0001452	SCHMD18703, SCHMD12394	NEMVE03037
OG0001452	SCHMD18702	NEMVE19496, NEMVE24352
OG0001453	SCHMD06884, SCHMD06825	NEMVE09283
OG0001454	SCHMD21412, SCHMD12857, SCHMD10712, SCHMD05935, SCHMD27841, SCHMD03145	NEMVE14180, NEMVE10878, NEMVE01670
OG0001455	SCHMD09779, SCHMD21676, SCHMD21247, SCHMD23564, SCHMD17786, SCHMD27690, SCHMD19082, SCHMD00110	NEMVE14951
OG0001456	SCHMD21417	NEMVE20973
OG0001456	SCHMD21418	NEMVE22085
OG0001456	SCHMD22269, SCHMD26154	NEMVE07444, NEMVE12431, NEMVE11845, NEMVE11079, NEMVE05799
OG0001459	SCHMD26904, SCHMD06959	NEMVE25233, NEMVE00289
OG0001460	SCHMD10311, SCHMD23647	NEMVE00841, NEMVE16041
OG0001460	SCHMD10312, SCHMD23646	NEMVE07626
OG0001461	SCHMD13257	NEMVE00568
OG0001464	SCHMD20463	NEMVE06290, NEMVE07201, NEMVE10766
OG0001466	SCHMD12996, SCHMD13074	NEMVE24631
OG0001466	SCHMD25318, SCHMD17860	NEMVE04483
OG0001467	SCHMD12343	NEMVE05171
OG0001467	SCHMD19099	NEMVE09380
OG0001468	SCHMD00390	NEMVE03519
OG0001469	SCHMD09394	NEMVE13119
OG0001469	SCHMD24067, SCHMD10449	NEMVE05710
OG0001470	SCHMD02321, SCHMD02318	NEMVE01457
OG0001472	SCHMD12948	NEMVE05967
OG0001472	SCHMD13936, SCHMD13397, SCHMD27432	NEMVE23386
OG0001474	SCHMD07415	NEMVE07106
OG0001474	SCHMD11576, SCHMD26877	NEMVE03081, NEMVE10570
OG0001475	SCHMD01990, SCHMD01568, SCHMD01569, SCHMD13677, SCHMD05348	NEMVE23631
OG0001479	SCHMD12413, SCHMD08686	NEMVE06797, NEMVE06784
OG0001480	SCHMD13493	NEMVE16556
OG0001482	SCHMD02244, SCHMD09593, SCHMD10073, SCHMD09185, SCHMD02242	NEMVE13241
OG0001483	SCHMD00397	NEMVE23590
OG0001484	SCHMD14277	NEMVE23070
OG0001488	SCHMD21551	NEMVE02200, NEMVE02146
OG0001492	SCHMD23516, SCHMD26961, SCHMD25275, SCHMD13787, SCHMD04408, SCHMD08526, SCHMD03207, SCHMD22383, SCHMD21998, SCHMD05531, SCHMD02901, SCHMD18008, SCHMD25870, SCHMD01545, SCHMD02176, SCHMD21595, SCHMD22373, SCHMD22752, SCHMD09908, SCHMD16982, SCHMD26364, SCHMD01591	NEMVE17956
OG0001493	SCHMD11122	NEMVE14619
OG0001496	SCHMD04335	NEMVE13319
OG0001501	SCHMD02704	NEMVE14114, NEMVE20248, NEMVE10383, NEMVE02681
OG0001502	SCHMD06696	NEMVE23663
OG0001502	SCHMD06697	NEMVE06315
OG0001503	SCHMD25279, SCHMD19928	NEMVE13535
OG0001503	SCHMD25148	NEMVE15019
OG0001504	SCHMD05964	NEMVE10459
OG0001506	SCHMD04881	NEMVE16287
OG0001507	SCHMD00991	NEMVE18318
OG0001507	SCHMD00476, SCHMD00993	NEMVE01058
OG0001508	SCHMD22201, SCHMD18843, SCHMD16325, SCHMD15374	NEMVE06884
OG0001510	SCHMD18904, SCHMD27815, SCHMD18903	NEMVE00716, NEMVE23759
OG0001510	SCHMD28854, SCHMD19074	NEMVE11988
OG0001511	SCHMD14385	NEMVE06177
OG0001512	SCHMD25662, SCHMD20631, SCHMD17238, SCHMD26046, SCHMD14306, SCHMD08743, SCHMD08744, SCHMD14305, SCHMD08415, SCHMD00450	NEMVE08553, NEMVE14517
OG0001513	SCHMD16029	NEMVE06320
OG0001516	SCHMD07784	NEMVE23626
OG0001517	SCHMD13953, SCHMD02103, SCHMD04959, SCHMD27460	NEMVE14577, NEMVE14581
OG0001517	SCHMD07463	NEMVE23679
OG0001518	SCHMD00912, SCHMD00913, SCHMD08704, SCHMD08705	NEMVE10672
OG0001519	SCHMD01453, SCHMD11573	NEMVE22706
OG0001522	SCHMD06814	NEMVE03232, NEMVE14033
OG0001524	SCHMD08154, SCHMD08155	NEMVE25396
OG0001524	SCHMD06432	NEMVE05484
OG0001525	SCHMD22768, SCHMD18999, SCHMD19000, SCHMD08330	NEMVE02407
OG0001526	SCHMD16304	NEMVE00906
OG0001527	SCHMD05435	NEMVE14422
OG0001527	SCHMD08837	NEMVE03078
OG0001530	SCHMD09338, SCHMD11853, SCHMD11854, SCHMD11855, SCHMD09337	NEMVE08975
OG0001531	SCHMD25753	NEMVE05034
OG0001531	SCHMD19431, SCHMD25771	NEMVE22954
OG0001532	SCHMD11604	NEMVE02971
OG0001533	SCHMD16757, SCHMD04796	NEMVE01320
OG0001534	SCHMD13063	NEMVE00470
OG0001536	SCHMD04145, SCHMD04146	NEMVE11894, NEMVE05661
OG0001538	SCHMD03674, SCHMD03672	NEMVE11486
OG0001546	SCHMD23904	NEMVE08644
OG0001551	SCHMD21975	NEMVE01664
OG0001552	SCHMD26668	NEMVE15633
OG0001553	SCHMD15846, SCHMD15532, SCHMD10896, SCHMD19069, SCHMD06566	NEMVE15083
OG0001554	SCHMD11035	NEMVE07256
OG0001557	SCHMD13972	NEMVE19058, NEMVE25522, NEMVE15026
OG0001558	SCHMD18412, SCHMD28405	NEMVE08767
OG0001559	SCHMD02521	NEMVE10463
OG0001560	SCHMD19288, SCHMD02478	NEMVE07241
OG0001561	SCHMD21318	NEMVE13680
OG0001562	SCHMD20732, SCHMD29309	NEMVE13576
OG0001563	SCHMD18145	NEMVE09315, NEMVE16630, NEMVE15254
OG0001567	SCHMD03492, SCHMD11013, SCHMD12195	NEMVE07133
OG0001568	SCHMD04206	NEMVE12145, NEMVE13029
OG0001569	SCHMD19450	NEMVE22103
OG0001570	SCHMD04583	NEMVE10457, NEMVE19638
OG0001571	SCHMD26358	NEMVE09690
OG0001571	SCHMD20861, SCHMD22039	NEMVE05898
OG0001572	SCHMD04033	NEMVE21698
OG0001572	SCHMD14274	NEMVE14084
OG0001575	SCHMD13351	NEMVE08150
OG0001576	SCHMD23672	NEMVE10771
OG0001577	SCHMD02297, SCHMD06744, SCHMD18430, SCHMD08006	NEMVE14595
OG0001578	SCHMD10414	NEMVE02073
OG0001580	SCHMD08362, SCHMD08361, SCHMD16167, SCHMD15393	NEMVE04880
OG0001582	SCHMD10962, SCHMD17543, SCHMD18112	NEMVE14586, NEMVE16677
OG0001583	SCHMD16986, SCHMD12401, SCHMD16987, SCHMD12400, SCHMD11526	NEMVE12298, NEMVE07434
OG0001589	SCHMD27652, SCHMD23084	NEMVE15586
OG0001591	SCHMD00380, SCHMD06804	NEMVE19631
OG0001593	SCHMD12117, SCHMD02219, SCHMD12348, SCHMD22687	NEMVE07459
OG0001594	SCHMD14548, SCHMD07059	NEMVE20923, NEMVE00343
OG0001594	SCHMD10235	NEMVE13600
OG0001596	SCHMD09207	NEMVE06150
OG0001597	SCHMD15780, SCHMD26075	NEMVE07623
OG0001599	SCHMD22659, SCHMD24770	NEMVE14138
OG0001602	SCHMD00024, SCHMD05345, SCHMD00022	NEMVE04820
OG0001603	SCHMD29329	NEMVE00310
OG0001604	SCHMD02109	NEMVE11011, NEMVE01133
OG0001605	SCHMD09782	NEMVE21422
OG0001609	SCHMD16467	NEMVE17441
OG0001609	SCHMD16231, SCHMD10959, SCHMD10960	NEMVE13471
OG0001610	SCHMD03213	NEMVE21979
OG0001611	SCHMD04102, SCHMD12631	NEMVE04740
OG0001612	SCHMD18636, SCHMD18391	NEMVE00995
OG0001612	SCHMD14255, SCHMD22594	NEMVE00916
OG0001613	SCHMD05811	NEMVE16939, NEMVE24133, NEMVE16791, NEMVE25459
OG0001614	SCHMD04001	NEMVE02024
OG0001615	SCHMD14018	NEMVE24769
OG0001617	SCHMD05139	NEMVE00005
OG0001617	SCHMD05140, SCHMD05141	NEMVE25980
OG0001620	SCHMD22740, SCHMD18214	NEMVE05238, NEMVE07316
OG0001621	SCHMD26761, SCHMD18496	NEMVE07688
OG0001623	SCHMD12998, SCHMD29690, SCHMD08483	NEMVE14145, NEMVE16772, NEMVE24030
OG0001625	SCHMD28211, SCHMD26150, SCHMD22149	NEMVE18968
OG0001627	SCHMD06117	NEMVE04823
OG0001629	SCHMD24158, SCHMD07179, SCHMD15006, SCHMD06466, SCHMD05240, SCHMD17637, SCHMD25524	NEMVE06795
OG0001630	SCHMD04044, SCHMD04169, SCHMD01052, SCHMD26993	NEMVE22382
OG0001632	SCHMD12105, SCHMD26476	NEMVE05187
OG0001633	SCHMD06756	NEMVE04876
OG0001634	SCHMD24659	NEMVE13518
OG0001634	SCHMD04359, SCHMD08780, SCHMD05004	NEMVE22588
OG0001635	SCHMD28223, SCHMD16378, SCHMD06734, SCHMD07919, SCHMD28110	NEMVE14440
OG0001636	SCHMD19517, SCHMD28241, SCHMD18669, SCHMD18668	NEMVE10668
OG0001638	SCHMD00159, SCHMD00160	NEMVE24596
OG0001639	SCHMD07144	NEMVE25389, NEMVE18846, NEMVE25390, NEMVE25391
OG0001641	SCHMD03047	NEMVE14484, NEMVE06204, NEMVE20026
OG0001642	SCHMD20801, SCHMD12647	NEMVE25922
OG0001644	SCHMD20924	NEMVE22640
OG0001646	SCHMD00577	NEMVE03206
OG0001651	SCHMD15448	NEMVE10191, NEMVE06095
OG0001653	SCHMD13946	NEMVE00904
OG0001655	SCHMD06776	NEMVE19053
OG0001656	SCHMD22556	NEMVE04660
OG0001657	SCHMD07705, SCHMD10000, SCHMD12957	NEMVE13455
OG0001658	SCHMD03463, SCHMD13530	NEMVE17963
OG0001659	SCHMD19168	NEMVE11319
OG0001660	SCHMD01572, SCHMD29332	NEMVE15239
OG0001662	SCHMD19275	NEMVE11251
OG0001662	SCHMD25740, SCHMD13136	NEMVE13811
OG0001664	SCHMD13680, SCHMD17585	NEMVE25426
OG0001665	SCHMD19795	NEMVE09117, NEMVE05163
OG0001666	SCHMD03955, SCHMD03098, SCHMD26493, SCHMD18331	NEMVE25558
OG0001667	SCHMD18800, SCHMD13601, SCHMD20100	NEMVE22928
OG0001668	SCHMD04958, SCHMD04844, SCHMD21993, SCHMD13934, SCHMD21994, SCHMD04957, SCHMD04845	NEMVE14155
OG0001670	SCHMD00224	NEMVE23427
OG0001671	SCHMD21324	NEMVE21602, NEMVE24836, NEMVE17943
OG0001672	SCHMD11260, SCHMD13294, SCHMD11259	NEMVE22147
OG0001676	SCHMD13666	NEMVE11180, NEMVE13897
OG0001677	SCHMD13425	NEMVE08811
OG0001682	SCHMD04767	NEMVE09695
OG0001682	SCHMD04768	NEMVE18688, NEMVE25275
OG0001683	SCHMD09006, SCHMD12944, SCHMD06427	NEMVE22487
OG0001685	SCHMD20869, SCHMD15163, SCHMD14291, SCHMD14561, SCHMD03324, SCHMD25640, SCHMD02880, SCHMD13866, SCHMD13867, SCHMD17545, SCHMD20045, SCHMD19660, SCHMD24220, SCHMD28371, SCHMD22627, SCHMD12886, SCHMD21854, SCHMD19999, SCHMD27827, SCHMD23046, SCHMD22626	NEMVE22402
OG0001688	SCHMD12122, SCHMD25973, SCHMD11868	NEMVE01983
OG0001689	SCHMD23267, SCHMD11416, SCHMD11417	NEMVE13426
OG0001690	SCHMD02946	NEMVE10364
OG0001691	SCHMD00990, SCHMD08142	NEMVE08246
OG0001692	SCHMD15230, SCHMD05750	NEMVE05217
OG0001694	SCHMD24382	NEMVE06291
OG0001699	SCHMD01981	NEMVE01135, NEMVE21954, NEMVE24398
OG0001706	SCHMD23697, SCHMD10453	NEMVE05030
OG0001707	SCHMD28717, SCHMD29464, SCHMD20857	NEMVE04981, NEMVE14075
OG0001708	SCHMD28849, SCHMD14466, SCHMD06180	NEMVE11609, NEMVE25416, NEMVE10072
