Orthogroup	LYTVA_ok	DROME
OG0001789	LYTVA_15527, LYTVA_15528	DROME15206, DROME15202, DROME15200, DROME15204
OG0001791	LYTVA_22347	DROME10268, DROME11994
OG0001792	LYTVA_23803	DROME20324
OG0001793	LYTVA_01173	DROME16987
OG0001793	LYTVA_03112	DROME21922
OG0001794	LYTVA_04854, LYTVA_26572, LYTVA_03749, LYTVA_20876, LYTVA_03751	DROME06075, DROME11897, DROME11898, DROME11899, DROME11900, DROME14777, DROME14776
OG0001798	LYTVA_08013	DROME07480
OG0001799	LYTVA_13847	DROME20617, DROME20618, DROME20615, DROME20612, DROME20616, DROME20614, DROME20619, DROME20613
OG0001800	LYTVA_21818	DROME19760, DROME19756, DROME19759, DROME19758, DROME19757
OG0001804	LYTVA_21220	DROME18434, DROME18435, DROME18433, DROME18432
OG0001805	LYTVA_23931, LYTVA_16203, LYTVA_10280	DROME11510, DROME11511
OG0001806	LYTVA_05536	DROME09050, DROME15347, DROME15346
OG0001807	LYTVA_27089	DROME02930, DROME02931, DROME02932
OG0001809	LYTVA_24690	DROME10117, DROME10116
OG0001810	LYTVA_27471, LYTVA_27472	DROME12471
OG0001815	LYTVA_27993	DROME13080, DROME13081, DROME13079
OG0001816	LYTVA_11847, LYTVA_11846	DROME01873
OG0001817	LYTVA_21391	DROME01259, DROME06513, DROME06515, DROME06514
OG0001818	LYTVA_09386	DROME09141
OG0001819	LYTVA_12283, LYTVA_25485	DROME00545
OG0001820	LYTVA_02599, LYTVA_29524	DROME08719, DROME08720
OG0001821	LYTVA_07768, LYTVA_18834	DROME10515, DROME10514
OG0001822	LYTVA_22413	DROME10804, DROME10805, DROME10809, DROME10807, DROME10808, DROME10806
OG0001825	LYTVA_14311, LYTVA_23444	DROME08707, DROME08708, DROME08709
OG0001826	LYTVA_26574, LYTVA_18547	DROME04636, DROME04635, DROME04634, DROME04637
OG0001827	LYTVA_09251, LYTVA_06825	DROME14163
OG0001830	LYTVA_22851	DROME21176, DROME21177, DROME21178, DROME21179
OG0001831	LYTVA_25792	DROME16694, DROME16695, DROME16696
OG0001832	LYTVA_10649, LYTVA_10011	DROME11192
OG0001834	LYTVA_25860	DROME21762, DROME21761, DROME21760
OG0001846	LYTVA_14692	DROME07140
OG0001848	LYTVA_08748, LYTVA_26442	DROME18633, DROME18634
OG0001849	LYTVA_05823	DROME12958
OG0001850	LYTVA_12037	DROME11385, DROME11386, DROME11384, DROME11388, DROME11389, DROME11387
OG0001851	LYTVA_22434, LYTVA_22433	DROME00207
OG0001853	LYTVA_00729	DROME09289, DROME09287, DROME09286
OG0001857	LYTVA_17991, LYTVA_09748, LYTVA_09742	DROME04659, DROME04661, DROME04660, DROME04662
OG0001858	LYTVA_15118	DROME10616, DROME10617, DROME10615
OG0001860	LYTVA_22471	DROME00108, DROME00107
OG0001861	LYTVA_25197	DROME09171, DROME09172
OG0001862	LYTVA_25275	DROME16221
OG0001863	LYTVA_00865	DROME11185
OG0001864	LYTVA_05483	DROME05862, DROME05863, DROME05861
OG0001867	LYTVA_13864	DROME12422, DROME12423, DROME12425, DROME12420, DROME12424, DROME12419, DROME12418, DROME12421, DROME12417, DROME12416
OG0001868	LYTVA_08383, LYTVA_20946	DROME01267, DROME01268, DROME01269, DROME01264, DROME01265, DROME01263, DROME01266
OG0001869	LYTVA_29389	DROME13212, DROME13213
OG0001870	LYTVA_21431	DROME02885
OG0001874	LYTVA_22377	DROME06960
OG0001875	LYTVA_28164, LYTVA_13281	DROME02032
OG0001875	LYTVA_09408	DROME16885
OG0001876	LYTVA_02442	DROME07527, DROME07524, DROME07531, DROME07529, DROME07526, DROME07530, DROME07525, DROME07528, DROME07533, DROME07532
OG0001877	LYTVA_14689, LYTVA_10974	DROME04518
OG0001881	LYTVA_28648	DROME18345, DROME18344
OG0001882	LYTVA_22489	DROME21717, DROME21711
OG0001883	LYTVA_08476	DROME19927
OG0001884	LYTVA_16252	DROME01695, DROME01697, DROME01694, DROME01696
OG0001886	LYTVA_13389	DROME14413
OG0001887	LYTVA_18355	DROME16050
OG0001888	LYTVA_14493	DROME11501, DROME11500, DROME11503, DROME11502
OG0001889	LYTVA_25267	DROME06696
OG0001890	LYTVA_23939, LYTVA_06479	DROME08594, DROME08593
OG0001892	LYTVA_28174, LYTVA_28175	DROME21925, DROME21924, DROME21923
OG0001893	LYTVA_11404	DROME02220
OG0001897	LYTVA_28331	DROME10380
OG0001898	LYTVA_24127, LYTVA_29545	DROME00331, DROME00326, DROME00325, DROME00327, DROME00328, DROME00329, DROME00330
OG0001899	LYTVA_29145	DROME17597, DROME17598, DROME17599
OG0001901	LYTVA_03922	DROME14282
OG0001903	LYTVA_08067, LYTVA_26061, LYTVA_26671	DROME10026
OG0001913	LYTVA_08539, LYTVA_15655	DROME20114, DROME20115
OG0001915	LYTVA_29625	DROME15601
OG0001916	LYTVA_10483	DROME06422
OG0001916	LYTVA_30134	DROME12396
OG0001917	LYTVA_02307	DROME05027, DROME05026
OG0001918	LYTVA_18496, LYTVA_05232, LYTVA_18932	DROME00884
OG0001920	LYTVA_19109	DROME06144, DROME06145, DROME06143, DROME06141, DROME06142, DROME06139, DROME06138, DROME06137, DROME06140
OG0001923	LYTVA_06842	DROME13928
OG0001925	LYTVA_13286	DROME18212, DROME18210, DROME18211
OG0001926	LYTVA_19317	DROME02334
OG0001927	LYTVA_10827	DROME06807
OG0001929	LYTVA_00576	DROME20439, DROME20440
OG0001932	LYTVA_19885	DROME07500, DROME07499, DROME07504, DROME07502, DROME07503, DROME07501
OG0001934	LYTVA_10941	DROME11858
OG0001938	LYTVA_28843	DROME15196, DROME15195, DROME15198, DROME15197
OG0001939	LYTVA_20390	DROME03831, DROME00411, DROME06715, DROME07275, DROME03273, DROME08285
OG0001940	LYTVA_10392	DROME20166
OG0001941	LYTVA_16404	DROME09362, DROME09360, DROME09361
OG0001942	LYTVA_23498, LYTVA_19010	DROME12925, DROME12924
OG0001943	LYTVA_09619	DROME05587, DROME05589, DROME05586, DROME05588
OG0001945	LYTVA_02199	DROME09755, DROME09756, DROME22094, DROME20436
OG0001946	LYTVA_09498, LYTVA_15952	DROME09729
OG0001949	LYTVA_11745	DROME05190
OG0001951	LYTVA_24979	DROME01080, DROME01079, DROME01078, DROME07934
OG0001952	LYTVA_03403, LYTVA_05983	DROME00559, DROME00560
OG0001953	LYTVA_23643	DROME10526, DROME10527, DROME10525, DROME10528
OG0001956	LYTVA_21159	DROME18759
OG0001957	LYTVA_19757, LYTVA_05894	DROME16952, DROME16955, DROME16953, DROME16954
OG0001958	LYTVA_27591	DROME01945
OG0001959	LYTVA_27581	DROME00523, DROME00522
OG0001960	LYTVA_29309	DROME07743, DROME07742, DROME07741, DROME07744
OG0001961	LYTVA_04984	DROME02025, DROME02026
OG0001962	LYTVA_10497	DROME21069, DROME21068, DROME21070, DROME15324
OG0001963	LYTVA_25808	DROME19777, DROME19776
OG0001964	LYTVA_11887	DROME13701, DROME13700, DROME13699
OG0001965	LYTVA_04012	DROME13659
OG0001967	LYTVA_18417	DROME07305
OG0001968	LYTVA_25074, LYTVA_14019	DROME04032
OG0001969	LYTVA_26700, LYTVA_02053	DROME05971, DROME05972, DROME17147, DROME05970
OG0001971	LYTVA_24915	DROME18313
OG0001972	LYTVA_12401	DROME05855, DROME05853, DROME05851, DROME05852, DROME05854, DROME05846, DROME05850, DROME05847, DROME05848, DROME05849
OG0001974	LYTVA_05344	DROME13436, DROME02402
OG0001987	LYTVA_10171	DROME14340
OG0001988	LYTVA_13692, LYTVA_16970	DROME11741
OG0001989	LYTVA_03449	DROME00900, DROME00899, DROME00898, DROME00902, DROME00901
OG0001990	LYTVA_25772	DROME05964
OG0001991	LYTVA_23713	DROME05985
OG0001992	LYTVA_21528	DROME21257
OG0001993	LYTVA_03593	DROME12806
OG0001996	LYTVA_03768, LYTVA_28002	DROME14824
OG0001998	LYTVA_28153	DROME09606
OG0001999	LYTVA_17089	DROME20622, DROME20625, DROME20626, DROME20624, DROME20623, DROME20627
OG0002000	LYTVA_09917, LYTVA_20812, LYTVA_00535	DROME04109
OG0002001	LYTVA_06621, LYTVA_24060	DROME19332, DROME19331
OG0002002	LYTVA_06617	DROME05757, DROME05756
OG0002003	LYTVA_27403	DROME00292
OG0002004	LYTVA_00708	DROME11378
OG0002006	LYTVA_30202, LYTVA_24696, LYTVA_00947	DROME06376, DROME06377, DROME06378
OG0002007	LYTVA_00300	DROME19057, DROME19058, DROME19056
OG0002008	LYTVA_11348, LYTVA_17615	DROME04686, DROME04688, DROME04687, DROME04685
OG0002009	LYTVA_25414	DROME09784
OG0002012	LYTVA_17215	DROME19135
OG0002013	LYTVA_17597, LYTVA_21821	DROME04069, DROME08149
OG0002015	LYTVA_23511, LYTVA_03784	DROME14275
OG0002016	LYTVA_04456	DROME00587, DROME06733, DROME06734, DROME12753
OG0002017	LYTVA_20889	DROME18396, DROME18395
OG0002018	LYTVA_15295	DROME20847, DROME20850, DROME20840, DROME20843, DROME20851, DROME20841, DROME20842, DROME20848, DROME20846, DROME20844, DROME20849, DROME20839, DROME20845
OG0002020	LYTVA_20481	DROME08263, DROME08264, DROME08266, DROME08262, DROME08265
OG0002024	LYTVA_29507	DROME06569, DROME06570
OG0002026	LYTVA_00656, LYTVA_03670	DROME20307
OG0002027	LYTVA_07659	DROME02939, DROME02938, DROME02937, DROME02936
OG0002029	LYTVA_21393	DROME21921
OG0002030	LYTVA_03110	DROME20203
OG0002031	LYTVA_03393, LYTVA_03117	DROME21699, DROME13546
OG0002032	LYTVA_25138	DROME01693
OG0002035	LYTVA_16334	DROME04340, DROME04341
OG0002036	LYTVA_16034	DROME13894, DROME13900, DROME13895, DROME13898, DROME13892, DROME13893, DROME13899, DROME13891, DROME13890, DROME13896, DROME13897, DROME13901
OG0002038	LYTVA_17557	DROME06880
OG0002057	LYTVA_07252	DROME04633
OG0002059	LYTVA_07033	DROME20230, DROME20232, DROME20229, DROME20231
OG0002060	LYTVA_30217	DROME09129, DROME09133, DROME09132, DROME09130, DROME09131
OG0002061	LYTVA_21428	DROME17109, DROME17110
OG0002062	LYTVA_29599	DROME05606, DROME05610, DROME05608, DROME05609, DROME05605, DROME05607, DROME05604
OG0002064	LYTVA_09088, LYTVA_16839, LYTVA_02688	DROME00620
OG0002065	LYTVA_21713, LYTVA_18378	DROME13540
OG0002066	LYTVA_04370	DROME10594
OG0002067	LYTVA_08828	DROME21628
OG0002068	LYTVA_21994	DROME17295
OG0002069	LYTVA_18095, LYTVA_10776	DROME14513
OG0002070	LYTVA_21785	DROME01105, DROME01106
OG0002072	LYTVA_26959	DROME11499
OG0002072	LYTVA_10963	DROME00915, DROME00916
OG0002073	LYTVA_26326	DROME02887, DROME17696
OG0002075	LYTVA_05767, LYTVA_25354	DROME02656
OG0002075	LYTVA_28624	DROME15499
OG0002076	LYTVA_20709	DROME15179, DROME15178
OG0002077	LYTVA_05702	DROME13449, DROME13454, DROME13450, DROME13452, DROME13453, DROME13455, DROME13451, DROME13448, DROME13443, DROME13445, DROME13447, DROME13446, DROME13444
OG0002078	LYTVA_27383, LYTVA_06878, LYTVA_05678	DROME10262, DROME10261, DROME10264, DROME10263, DROME10265
OG0002079	LYTVA_05859, LYTVA_28645	DROME05628
OG0002080	LYTVA_01538, LYTVA_26517	DROME04483, DROME04484, DROME04485
OG0002081	LYTVA_05500, LYTVA_05032	DROME20778
OG0002087	LYTVA_13703, LYTVA_16316, LYTVA_02024	DROME20417, DROME20418
OG0002088	LYTVA_08467	DROME13167, DROME13168
OG0002090	LYTVA_05021	DROME21229
OG0002091	LYTVA_11172	DROME17168, DROME17169, DROME17167, DROME17170
OG0002093	LYTVA_06495, LYTVA_22821, LYTVA_20195	DROME10388
OG0002097	LYTVA_25591	DROME08772, DROME08771
OG0002099	LYTVA_17183	DROME20021, DROME20022, DROME20015, DROME20018, DROME20014, DROME20017, DROME20016, DROME20019, DROME20020, DROME20013
OG0002100	LYTVA_17102, LYTVA_17103	DROME20043
OG0002101	LYTVA_13887, LYTVA_28735	DROME06706, DROME06705, DROME16968
OG0002105	LYTVA_22568	DROME17111
OG0002106	LYTVA_17556	DROME18977
OG0002108	LYTVA_01699	DROME07243, DROME07242
OG0002122	LYTVA_11582, LYTVA_06978, LYTVA_04489	DROME15052
OG0002123	LYTVA_03805	DROME20895, DROME02760
OG0002125	LYTVA_00336	DROME20833, DROME20832, DROME20829, DROME20830, DROME20831, DROME20834, DROME20835
OG0002131	LYTVA_29216, LYTVA_05431	DROME03421, DROME03420
OG0002134	LYTVA_29949, LYTVA_12210	DROME02377
OG0002135	LYTVA_12995, LYTVA_29373	DROME20033, DROME20034, DROME20032, DROME17825
OG0002137	LYTVA_23578	DROME20125
OG0002137	LYTVA_27219, LYTVA_00323	DROME03541
OG0002138	LYTVA_18624, LYTVA_18618	DROME17634
OG0002139	LYTVA_15039	DROME01483
OG0002141	LYTVA_27475, LYTVA_21058	DROME13208, DROME13209, DROME13210, DROME13207, DROME13206
OG0002142	LYTVA_14842	DROME05472, DROME05474, DROME05473
OG0002143	LYTVA_04823	DROME03802, DROME03800, DROME03799, DROME03803, DROME03804, DROME03801
OG0002144	LYTVA_10170	DROME15087, DROME15088, DROME15089
OG0002146	LYTVA_00027	DROME20089
OG0002147	LYTVA_11017	DROME18735, DROME18736
OG0002148	LYTVA_19940	DROME16614
OG0002148	LYTVA_19729	DROME20422
OG0002149	LYTVA_00021	DROME00514
OG0002151	LYTVA_10951, LYTVA_15395, LYTVA_15390	DROME14316
OG0002152	LYTVA_27158, LYTVA_09044	DROME10626
OG0002153	LYTVA_17766	DROME16762, DROME16761, DROME16759, DROME16758, DROME16760
OG0002155	LYTVA_13456, LYTVA_28703, LYTVA_13320	DROME08485
OG0002156	LYTVA_15609, LYTVA_11872, LYTVA_12702	DROME12292
OG0002157	LYTVA_21731	DROME18538, DROME18535, DROME18537, DROME18536, DROME18539
OG0002158	LYTVA_18224, LYTVA_06861	DROME08010
OG0002160	LYTVA_18232	DROME12795
OG0002163	LYTVA_00488	DROME16612, DROME16611
OG0002166	LYTVA_27019	DROME06834, DROME06833
OG0002167	LYTVA_16688	DROME18309, DROME18308, DROME18307, DROME18306
OG0002169	LYTVA_19343	DROME16101
OG0002170	LYTVA_21536, LYTVA_00414	DROME18118, DROME08334
OG0002171	LYTVA_15359	DROME01331
OG0002172	LYTVA_22818, LYTVA_18030	DROME16091
OG0002173	LYTVA_24516	DROME01352
OG0002173	LYTVA_23801	DROME18848
OG0002175	LYTVA_12093	DROME15015
OG0002177	LYTVA_27696	DROME06974, DROME06976, DROME06975
OG0002179	LYTVA_24663	DROME10648, DROME10649
OG0002180	LYTVA_05800, LYTVA_02550	DROME10251, DROME10250, DROME10248, DROME10249, DROME10252
OG0002182	LYTVA_28987	DROME12410
OG0002184	LYTVA_09182, LYTVA_03835	DROME09706, DROME09707
OG0002185	LYTVA_13990	DROME03508, DROME03506
OG0002187	LYTVA_23104	DROME02679, DROME18572
OG0002188	LYTVA_26546	DROME16936
OG0002189	LYTVA_28734, LYTVA_13891	DROME00632
OG0002190	LYTVA_15057	DROME10141, DROME10140
OG0002191	LYTVA_16682	DROME00418
OG0002192	LYTVA_27314	DROME08748, DROME08749, DROME08746, DROME08740
OG0002196	LYTVA_16318	DROME00892
OG0002211	LYTVA_05443	DROME05354, DROME10929, DROME05463
OG0002212	LYTVA_03115, LYTVA_27478, LYTVA_25926	DROME01495, DROME01494
OG0002213	LYTVA_26644	DROME03210
OG0002217	LYTVA_24396	DROME12049, DROME12050, DROME12047, DROME12048, DROME12051, DROME12045, DROME07473, DROME14498, DROME00688, DROME00689
OG0002218	LYTVA_08145	DROME01993
OG0002221	LYTVA_29068, LYTVA_12127	DROME10875, DROME10876
OG0002222	LYTVA_17080	DROME06941
OG0002223	LYTVA_00334, LYTVA_27194, LYTVA_07164	DROME03530
OG0002224	LYTVA_28937, LYTVA_24337	DROME11780, DROME11781, DROME11779, DROME08782, DROME08783, DROME08784
OG0002225	LYTVA_07379	DROME17292, DROME17293, DROME17294
OG0002227	LYTVA_28012	DROME08754, DROME08753
OG0002228	LYTVA_13148	DROME20233, DROME09088
OG0002229	LYTVA_05653	DROME19744
OG0002233	LYTVA_25994, LYTVA_27709, LYTVA_19570	DROME20355, DROME20354, DROME14932, DROME14933
OG0002236	LYTVA_01006	DROME15247
OG0002237	LYTVA_29077	DROME08069, DROME08068
OG0002239	LYTVA_02728, LYTVA_24845	DROME02338, DROME02339
OG0002240	LYTVA_07262, LYTVA_13376	DROME05992, DROME05991, DROME05989, DROME05990, DROME05993
OG0002243	LYTVA_18791, LYTVA_26266	DROME12880, DROME12875, DROME12879, DROME12878, DROME12873, DROME12874, DROME12877, DROME12876, DROME17551
OG0002244	LYTVA_15294	DROME13379, DROME13383, DROME13382, DROME13384, DROME13380, DROME13381
OG0002246	LYTVA_01846	DROME20742
OG0002249	LYTVA_25944	DROME04220
OG0002251	LYTVA_20483	DROME08201, DROME08200, DROME08199, DROME08202
OG0002253	LYTVA_25153, LYTVA_27988, LYTVA_15012, LYTVA_13994	DROME20279
OG0002255	LYTVA_07529, LYTVA_20537	DROME08255
OG0002256	LYTVA_04997	DROME15983, DROME15985, DROME15984, DROME15981, DROME15982, DROME15980
OG0002258	LYTVA_11086	DROME01179, DROME01180, DROME03335
OG0002259	LYTVA_13326	DROME06618, DROME06619, DROME21171, DROME21170
OG0002260	LYTVA_09923	DROME14297, DROME14296, DROME14298, DROME14300, DROME14299, DROME14295
OG0002261	LYTVA_06648, LYTVA_24946	DROME02617
OG0002262	LYTVA_13107	DROME20107, DROME20103, DROME20106, DROME20105, DROME20104
OG0002263	LYTVA_25866	DROME07437
OG0002264	LYTVA_10571, LYTVA_20438	DROME18761
OG0002265	LYTVA_23111	DROME10782
OG0002266	LYTVA_15212	DROME16417, DROME16419, DROME16420, DROME16416, DROME16418
OG0002268	LYTVA_19177	DROME04571, DROME04570, DROME04569, DROME04572
OG0002270	LYTVA_11425	DROME13109
OG0002271	LYTVA_15269, LYTVA_01731, LYTVA_11747	DROME08491
OG0002272	LYTVA_11721	DROME16098
OG0002274	LYTVA_05442	DROME06566
OG0002275	LYTVA_14393	DROME07558, DROME07557, DROME07561, DROME07559, DROME07555, DROME07554, DROME07560, DROME07556
OG0002279	LYTVA_19962	DROME12023
OG0002280	LYTVA_12982	DROME09572
OG0002281	LYTVA_29347	DROME19826, DROME19827
OG0002282	LYTVA_16722	DROME01014
OG0002284	LYTVA_25872	DROME05630
OG0002286	LYTVA_13152	DROME21403
OG0002287	LYTVA_08797	DROME11553, DROME11555, DROME11551, DROME11552, DROME11554
OG0002288	LYTVA_14290	DROME04961, DROME04960
OG0002289	LYTVA_23204	DROME18311
OG0002294	LYTVA_13465	DROME20817, DROME17002, DROME17003, DROME22093, DROME02763
OG0002295	LYTVA_18764	DROME12214
OG0002311	LYTVA_13473, LYTVA_03077	DROME01828
OG0002312	LYTVA_12025, LYTVA_26175	DROME13329, DROME13331, DROME13332, DROME13330
OG0002316	LYTVA_10500	DROME15000, DROME15001
OG0002317	LYTVA_01452	DROME19699, DROME19700
OG0002318	LYTVA_16601	DROME10080
OG0002320	LYTVA_08436, LYTVA_08437	DROME00593, DROME00595, DROME00594, DROME01888, DROME00596, DROME00468, DROME00469, DROME10767, DROME00038, DROME00304, DROME00765, DROME00764, DROME00042, DROME00043
OG0002321	LYTVA_29675	DROME20195
OG0002322	LYTVA_02660	DROME02003
OG0002324	LYTVA_04784, LYTVA_18196	DROME12479
OG0002325	LYTVA_25143	DROME00088
OG0002326	LYTVA_23144	DROME14169, DROME14168, DROME14170
OG0002327	LYTVA_13830	DROME11958, DROME13738, DROME13737
OG0002329	LYTVA_13575	DROME08481, DROME08482, DROME08483, DROME08484
OG0002331	LYTVA_28456	DROME02521, DROME02520, DROME02522, DROME02523
OG0002332	LYTVA_15960	DROME03257, DROME03259, DROME03258
OG0002334	LYTVA_22742	DROME10869, DROME10870
OG0002335	LYTVA_09733	DROME21269, DROME21268, DROME21267, DROME21270, DROME21271
OG0002336	LYTVA_17921	DROME15876
OG0002337	LYTVA_22161, LYTVA_19703	DROME12455, DROME12454, DROME12456
OG0002341	LYTVA_02833	DROME16633, DROME16634
OG0002343	LYTVA_02395	DROME14435, DROME14437, DROME14438
OG0002344	LYTVA_11170	DROME12813, DROME12814, DROME12816, DROME12815
OG0002346	LYTVA_02392	DROME12738, DROME12737, DROME12739, DROME12741, DROME12740
OG0002349	LYTVA_05082, LYTVA_00559	DROME00071
OG0002352	LYTVA_04113, LYTVA_00254	DROME11967, DROME11966, DROME11968
OG0002354	LYTVA_01631	DROME22022
OG0002354	LYTVA_29247	DROME00577
OG0002355	LYTVA_10530, LYTVA_23668	DROME17701, DROME17700, DROME20376, DROME21160
OG0002356	LYTVA_15548	DROME14202
OG0002357	LYTVA_22139	DROME13155, DROME13156
OG0002358	LYTVA_02933	DROME10794, DROME10795
OG0002359	LYTVA_09109, LYTVA_22971, LYTVA_17719	DROME10172
OG0002360	LYTVA_13577, LYTVA_26745	DROME01602, DROME01603, DROME01604
OG0002361	LYTVA_05317, LYTVA_09958	DROME02804
OG0002362	LYTVA_07780	DROME16995
OG0002363	LYTVA_24435, LYTVA_22514, LYTVA_29113	DROME06162, DROME06161, DROME06163
OG0002366	LYTVA_08796	DROME01813, DROME01814
OG0002368	LYTVA_29543	DROME04055, DROME04054
OG0002369	LYTVA_07441	DROME09488, DROME09483, DROME09484, DROME09482, DROME09487, DROME09485, DROME09481, DROME09486
OG0002370	LYTVA_25287, LYTVA_29432	DROME07944, DROME21065, DROME21066, DROME21064
OG0002371	LYTVA_25400	DROME01097
OG0002374	LYTVA_09672	DROME19078, DROME19077
OG0002376	LYTVA_08623	DROME01976
OG0002377	LYTVA_21348	DROME14764, DROME14765
OG0002378	LYTVA_03167	DROME18364, DROME18365
OG0002379	LYTVA_23460	DROME13342
OG0002396	LYTVA_23895	DROME06620, DROME06622, DROME06623, DROME06621
OG0002398	LYTVA_08374	DROME09990
OG0002400	LYTVA_14444	DROME08881
OG0002403	LYTVA_27636	DROME01478, DROME01477, DROME01476
OG0002405	LYTVA_22750, LYTVA_00963	DROME07984, DROME07985, DROME07986
OG0002406	LYTVA_16025	DROME12854, DROME12851, DROME12852, DROME12850, DROME12853
OG0002407	LYTVA_09107	DROME16665, DROME16666, DROME16663, DROME16664
OG0002408	LYTVA_18679	DROME06297, DROME06296, DROME06298, DROME06295, DROME06300, DROME06299
OG0002409	LYTVA_26911	DROME01803
OG0002410	LYTVA_07702	DROME00789
OG0002412	LYTVA_11984	DROME02298
OG0002413	LYTVA_03837, LYTVA_28770	DROME03087
OG0002413	LYTVA_16733	DROME15635, DROME15636
OG0002414	LYTVA_25326, LYTVA_07578	DROME08162, DROME08163
OG0002415	LYTVA_19723	DROME06652
OG0002416	LYTVA_01739, LYTVA_15990	DROME17460, DROME17458, DROME17459
OG0002418	LYTVA_05152	DROME18804, DROME18803, DROME18801, DROME18802
OG0002420	LYTVA_21934	DROME06099, DROME06098, DROME06100
OG0002422	LYTVA_25109, LYTVA_03043	DROME15666
OG0002424	LYTVA_11856	DROME16265
OG0002425	LYTVA_02861, LYTVA_04112	DROME01518
OG0002426	LYTVA_04606	DROME02031
OG0002428	LYTVA_04958	DROME06522
OG0002429	LYTVA_00348	DROME21063
OG0002432	LYTVA_01750	DROME06764
OG0002433	LYTVA_18440, LYTVA_02521	DROME05519
OG0002434	LYTVA_29924, LYTVA_08979	DROME13503, DROME13502, DROME05894
OG0002437	LYTVA_15251	DROME10916
OG0002438	LYTVA_08071, LYTVA_08590	DROME02545, DROME02547, DROME02544, DROME02546, DROME02543, DROME02548
OG0002439	LYTVA_25319	DROME05940, DROME05941, DROME05938, DROME05939, DROME05937
OG0002441	LYTVA_03213	DROME14577
OG0002442	LYTVA_29246	DROME02127
OG0002443	LYTVA_18888	DROME01526
OG0002445	LYTVA_13339	DROME05216
OG0002446	LYTVA_23950	DROME15360
OG0002447	LYTVA_23093	DROME21846
OG0002448	LYTVA_28130	DROME11052, DROME11051, DROME14484
OG0002450	LYTVA_25811, LYTVA_04325	DROME13933, DROME13932
