Orthogroup	LYTVA_ok	XENTR
OG0001662	LYTVA_15998	XENTR03671, XENTR14025
OG0001663	LYTVA_27998	XENTR16289, XENTR18540, XENTR18541
OG0001664	LYTVA_11249	XENTR11452
OG0001665	LYTVA_04604	XENTR01674
OG0001665	LYTVA_23642	XENTR10394
OG0001666	LYTVA_03347, LYTVA_19306, LYTVA_17592, LYTVA_28821, LYTVA_28823	XENTR09349
OG0001667	LYTVA_07623, LYTVA_22490, LYTVA_07621	XENTR12439, XENTR07091
OG0001668	LYTVA_02299	XENTR00151
OG0001670	LYTVA_11070, LYTVA_15894	XENTR06115, XENTR06114
OG0001671	LYTVA_19064	XENTR08372
OG0001672	LYTVA_03348	XENTR03686, XENTR05392, XENTR14798
OG0001673	LYTVA_21841	XENTR02411
OG0001674	LYTVA_15682	XENTR05318, XENTR08311, XENTR08310, XENTR08309
OG0001675	LYTVA_09242	XENTR05024, XENTR15538
OG0001676	LYTVA_20615	XENTR08921
OG0001676	LYTVA_04952	XENTR08096
OG0001677	LYTVA_22014	XENTR06345
OG0001678	LYTVA_28376	XENTR12440, XENTR04156
OG0001680	LYTVA_06347	XENTR09484, XENTR09485
OG0001682	LYTVA_08761	XENTR12019
OG0001682	LYTVA_24944	XENTR18099
OG0001683	LYTVA_21742	XENTR14409, XENTR18194, XENTR05463, XENTR11397
OG0001685	LYTVA_01904	XENTR03486, XENTR03485
OG0001686	LYTVA_28929	XENTR03714
OG0001687	LYTVA_18610, LYTVA_22058	XENTR07300
OG0001688	LYTVA_10321	XENTR12165, XENTR12164, XENTR17332
OG0001689	LYTVA_05698	XENTR06536, XENTR01151, XENTR01152
OG0001691	LYTVA_29941	XENTR19286
OG0001692	LYTVA_03559	XENTR00015, XENTR05878, XENTR04738
OG0001693	LYTVA_27901, LYTVA_27900, LYTVA_14436, LYTVA_19948, LYTVA_19947	XENTR12044
OG0001694	LYTVA_29879	XENTR06610, XENTR07039
OG0001696	LYTVA_22806	XENTR14126, XENTR08939, XENTR12073, XENTR12074
OG0001703	LYTVA_28859, LYTVA_21915	XENTR02667
OG0001704	LYTVA_03750, LYTVA_28208	XENTR03806, XENTR03805
OG0001706	LYTVA_16433	XENTR05262, XENTR06974, XENTR05263
OG0001707	LYTVA_02742	XENTR04513
OG0001709	LYTVA_16435	XENTR06407, XENTR13040, XENTR18243, XENTR18244, XENTR13039, XENTR06408
OG0001711	LYTVA_23582	XENTR06620, XENTR13096
OG0001712	LYTVA_21581	XENTR05564, XENTR02704
OG0001713	LYTVA_16987	XENTR06081
OG0001714	LYTVA_26980	XENTR03907
OG0001720	LYTVA_14326	XENTR17421, XENTR17422, XENTR01149
OG0001721	LYTVA_12881	XENTR13555, XENTR07868, XENTR08455
OG0001723	LYTVA_03137	XENTR11325, XENTR02045, XENTR09068
OG0001724	LYTVA_06501, LYTVA_06496, LYTVA_08423	XENTR07871
OG0001725	LYTVA_14811, LYTVA_05220	XENTR03645, XENTR08140, XENTR14311
OG0001726	LYTVA_04764	XENTR10952
OG0001726	LYTVA_24972	XENTR11726
OG0001727	LYTVA_24852	XENTR02406, XENTR00200, XENTR00201
OG0001728	LYTVA_14622	XENTR08116, XENTR00572
OG0001729	LYTVA_28021	XENTR02877, XENTR02809
OG0001730	LYTVA_03839	XENTR00053, XENTR16791
OG0001731	LYTVA_09912, LYTVA_24284, LYTVA_14260	XENTR15747
OG0001732	LYTVA_22231	XENTR09057, XENTR03190
OG0001733	LYTVA_14522, LYTVA_09132	XENTR07919
OG0001735	LYTVA_17512	XENTR05402, XENTR16930
OG0001736	LYTVA_17235	XENTR10208, XENTR16350
OG0001737	LYTVA_15539	XENTR19032
OG0001737	LYTVA_29190, LYTVA_24114	XENTR11412, XENTR11594, XENTR12766
OG0001738	LYTVA_14239, LYTVA_03711	XENTR14124, XENTR16771
OG0001739	LYTVA_10491	XENTR13668, XENTR18284
OG0001740	LYTVA_07618, LYTVA_17839, LYTVA_21620	XENTR17497, XENTR16779
OG0001743	LYTVA_09129	XENTR07739
OG0001744	LYTVA_05535	XENTR04185, XENTR01893, XENTR04186, XENTR06221
OG0001745	LYTVA_07144	XENTR09624
OG0001746	LYTVA_21735	XENTR17012
OG0001749	LYTVA_27870	XENTR08701, XENTR03971, XENTR14372
OG0001752	LYTVA_14709	XENTR05862, XENTR05863, XENTR10279
OG0001754	LYTVA_06403	XENTR11387, XENTR08474, XENTR05086
OG0001755	LYTVA_17842	XENTR09873
OG0001756	LYTVA_10472, LYTVA_10467	XENTR08856
OG0001756	LYTVA_03013	XENTR02230
OG0001757	LYTVA_12754	XENTR14855, XENTR13413
OG0001759	LYTVA_03595	XENTR14143
OG0001760	LYTVA_24245	XENTR10103
OG0001768	LYTVA_02674	XENTR00583
OG0001769	LYTVA_02387	XENTR12819
OG0001769	LYTVA_30216	XENTR13309
OG0001770	LYTVA_06471	XENTR05192, XENTR05256, XENTR09738, XENTR01019
OG0001772	LYTVA_23524, LYTVA_22204	XENTR14857, XENTR14769, XENTR13408
OG0001774	LYTVA_28479	XENTR10461
OG0001780	LYTVA_17770	XENTR00800
OG0001781	LYTVA_04782	XENTR01701
OG0001781	LYTVA_08353	XENTR12943
OG0001782	LYTVA_16503	XENTR03438
OG0001782	LYTVA_03019	XENTR07561
OG0001783	LYTVA_21718, LYTVA_26895	XENTR01760, XENTR09127
OG0001785	LYTVA_20637	XENTR09347
OG0001787	LYTVA_09866, LYTVA_22457	XENTR16345, XENTR10666, XENTR10665, XENTR13689
OG0001788	LYTVA_19848	XENTR05179
OG0001789	LYTVA_15527, LYTVA_15528	XENTR01158, XENTR11105
OG0001790	LYTVA_11313	XENTR08234
OG0001792	LYTVA_23803	XENTR11934, XENTR11933
OG0001793	LYTVA_03112	XENTR10072
OG0001794	LYTVA_04854, LYTVA_26572, LYTVA_03749, LYTVA_20876, LYTVA_03751	XENTR10714
OG0001798	LYTVA_08013, LYTVA_29031	XENTR16775, XENTR10051
OG0001799	LYTVA_13847	XENTR03523, XENTR06340
OG0001800	LYTVA_21818	XENTR11113, XENTR10796
OG0001801	LYTVA_16627, LYTVA_24616	XENTR07950, XENTR17423, XENTR17424, XENTR15974, XENTR07415
OG0001802	LYTVA_26489, LYTVA_26493, LYTVA_26488, LYTVA_22206, LYTVA_08853, LYTVA_29778	XENTR18670
OG0001803	LYTVA_26265	XENTR06469, XENTR14813, XENTR04331
OG0001804	LYTVA_21220	XENTR12189, XENTR00869
OG0001805	LYTVA_23931, LYTVA_16203, LYTVA_10280	XENTR07066, XENTR17499
OG0001806	LYTVA_05536	XENTR02566
OG0001807	LYTVA_27089	XENTR12261
OG0001808	LYTVA_09711	XENTR15385, XENTR00368
OG0001809	LYTVA_24690	XENTR09671, XENTR00098, XENTR00099
OG0001810	LYTVA_27471, LYTVA_27472	XENTR11814
OG0001812	LYTVA_11557, LYTVA_11559	XENTR13693
OG0001814	LYTVA_13775	XENTR12256, XENTR09203
OG0001816	LYTVA_11846	XENTR04741
OG0001817	LYTVA_21391	XENTR01799, XENTR07383, XENTR11210, XENTR16361, XENTR16279, XENTR19231, XENTR07609
OG0001818	LYTVA_09386	XENTR08496, XENTR08495, XENTR08497, XENTR16571
OG0001819	LYTVA_12283, LYTVA_25485	XENTR03393, XENTR03154
OG0001820	LYTVA_02599, LYTVA_29524	XENTR11735, XENTR11739, XENTR08919
OG0001821	LYTVA_07768, LYTVA_18834	XENTR04786
OG0001822	LYTVA_22413	XENTR17740
OG0001823	LYTVA_05413	XENTR01462, XENTR05709
OG0001825	LYTVA_14311, LYTVA_23444	XENTR11940, XENTR09385, XENTR03315, XENTR13373, XENTR01399, XENTR12908
OG0001826	LYTVA_26574, LYTVA_18547	XENTR08576, XENTR11916
OG0001827	LYTVA_09251, LYTVA_06825	XENTR06795
OG0001829	LYTVA_05903	XENTR00483, XENTR14302
OG0001830	LYTVA_22851	XENTR04509, XENTR16727
OG0001831	LYTVA_25792	XENTR18275, XENTR17969
OG0001832	LYTVA_10649	XENTR16823
OG0001832	LYTVA_10011	XENTR01410
OG0001834	LYTVA_25860	XENTR08408, XENTR02906
OG0001835	LYTVA_23786, LYTVA_13724, LYTVA_20339	XENTR09853
OG0001838	LYTVA_19063, LYTVA_19120	XENTR08833, XENTR00012
OG0001846	LYTVA_14692	XENTR18639, XENTR07601
OG0001848	LYTVA_08748, LYTVA_26442	XENTR14304
OG0001848	LYTVA_05081	XENTR15790
OG0001849	LYTVA_05823	XENTR05212
OG0001849	LYTVA_06918	XENTR05214, XENTR06882
OG0001851	LYTVA_22434, LYTVA_22433	XENTR10410
OG0001852	LYTVA_04485	XENTR14319, XENTR08373
OG0001854	LYTVA_15577	XENTR07106, XENTR07105
OG0001856	LYTVA_13246	XENTR00941, XENTR09781, XENTR05676, XENTR05677
OG0001857	LYTVA_17991, LYTVA_09748, LYTVA_09742	XENTR18087, XENTR13066
OG0001858	LYTVA_15118	XENTR01943
OG0001859	LYTVA_15306, LYTVA_24112	XENTR08444
OG0001861	LYTVA_25197	XENTR07625
OG0001862	LYTVA_25275	XENTR05039, XENTR12303, XENTR03115
OG0001863	LYTVA_00865	XENTR01885
OG0001864	LYTVA_05483	XENTR04517, XENTR13336
OG0001865	LYTVA_01901	XENTR06410, XENTR04372
OG0001867	LYTVA_13864	XENTR18201
OG0001868	LYTVA_08383, LYTVA_20946	XENTR12422
OG0001869	LYTVA_29389	XENTR12915
OG0001870	LYTVA_21431	XENTR05017, XENTR12751, XENTR08077, XENTR08078
OG0001871	LYTVA_20738	XENTR04383, XENTR14454, XENTR14455
OG0001873	LYTVA_12057, LYTVA_19029, LYTVA_27237	XENTR11870
OG0001874	LYTVA_22377	XENTR08894
OG0001875	LYTVA_28164, LYTVA_13281	XENTR05396
OG0001875	LYTVA_09408	XENTR05593
OG0001876	LYTVA_02442	XENTR06060
OG0001877	LYTVA_14689, LYTVA_10974	XENTR12095, XENTR17619, XENTR15404
OG0001879	LYTVA_21655	XENTR12513
OG0001881	LYTVA_28648	XENTR16627, XENTR17045, XENTR12268
OG0001882	LYTVA_22489	XENTR06860, XENTR06863, XENTR05412
OG0001883	LYTVA_08476	XENTR04807, XENTR13720
OG0001884	LYTVA_16252	XENTR13203, XENTR03005, XENTR07644
OG0001886	LYTVA_13389	XENTR06797, XENTR15392
OG0001887	LYTVA_18355	XENTR06427, XENTR00912, XENTR12585, XENTR03465, XENTR18819
OG0001888	LYTVA_14493	XENTR17512, XENTR15191
OG0001889	LYTVA_25267	XENTR13126, XENTR01850
OG0001890	LYTVA_23939, LYTVA_06479	XENTR14057, XENTR07419, XENTR17098
OG0001892	LYTVA_28174, LYTVA_28175	XENTR15160, XENTR13541
OG0001893	LYTVA_11404	XENTR15523
OG0001894	LYTVA_28553	XENTR15449, XENTR08653
OG0001895	LYTVA_09898, LYTVA_04308	XENTR16129
OG0001897	LYTVA_28331	XENTR16598, XENTR13280, XENTR09183, XENTR08525
OG0001898	LYTVA_24127, LYTVA_29545	XENTR15118
OG0001899	LYTVA_29145	XENTR14578, XENTR09469
OG0001901	LYTVA_03922	XENTR18345
OG0001903	LYTVA_08067, LYTVA_26061, LYTVA_26671	XENTR07494
OG0001905	LYTVA_26674	XENTR14157, XENTR17951, XENTR01202
OG0001906	LYTVA_23158	XENTR18204, XENTR10052, XENTR04278, XENTR10632
OG0001913	LYTVA_08539, LYTVA_15655	XENTR06742, XENTR01451
OG0001914	LYTVA_13970	XENTR06764
OG0001915	LYTVA_29625	XENTR06298
OG0001916	LYTVA_10483	XENTR10953
OG0001916	LYTVA_30134	XENTR12336
OG0001917	LYTVA_02307	XENTR00340, XENTR11451, XENTR14754, XENTR10651
OG0001918	LYTVA_18496, LYTVA_05232	XENTR16543
OG0001918	LYTVA_18932	XENTR04216
OG0001920	LYTVA_19109	XENTR11529, XENTR17510, XENTR17509, XENTR00354
OG0001923	LYTVA_06842	XENTR13216
OG0001925	LYTVA_13286	XENTR17884, XENTR03374, XENTR12899
OG0001926	LYTVA_19317	XENTR00430
OG0001927	LYTVA_10827	XENTR04644
OG0001928	LYTVA_13719	XENTR07469
OG0001930	LYTVA_22217	XENTR01448
OG0001932	LYTVA_19885	XENTR09901, XENTR15132
OG0001933	LYTVA_09674	XENTR06647
OG0001934	LYTVA_10941	XENTR12704, XENTR05609
OG0001936	LYTVA_24970	XENTR08632
OG0001936	LYTVA_29517	XENTR04317
OG0001937	LYTVA_27995, LYTVA_28001	XENTR17859
OG0001938	LYTVA_28843	XENTR04478
OG0001940	LYTVA_10392	XENTR14019
OG0001941	LYTVA_16404	XENTR10384, XENTR17146
OG0001942	LYTVA_23498, LYTVA_19010	XENTR12960, XENTR05523
OG0001943	LYTVA_09619	XENTR10899
OG0001944	LYTVA_07851	XENTR13879, XENTR13878
OG0001945	LYTVA_02199	XENTR03955, XENTR07870
OG0001946	LYTVA_09498, LYTVA_15952	XENTR09726, XENTR07293, XENTR04877, XENTR04876
OG0001948	LYTVA_24023	XENTR14766, XENTR08991, XENTR16041, XENTR06626
OG0001949	LYTVA_11745	XENTR01148, XENTR11100
OG0001950	LYTVA_02704, LYTVA_22842	XENTR12232, XENTR11572, XENTR03988
OG0001951	LYTVA_24979	XENTR07227, XENTR16258
OG0001952	LYTVA_03403, LYTVA_05983	XENTR09389
OG0001953	LYTVA_23643	XENTR09118, XENTR10393
OG0001956	LYTVA_21159	XENTR05066
OG0001957	LYTVA_19757, LYTVA_05894	XENTR11349, XENTR12903, XENTR01129
OG0001958	LYTVA_27591	XENTR16906, XENTR09373, XENTR02730, XENTR00657
OG0001959	LYTVA_27581	XENTR06412, XENTR10577, XENTR05267, XENTR15847
OG0001961	LYTVA_04984	XENTR01355, XENTR01247
OG0001962	LYTVA_10497	XENTR05922, XENTR12047, XENTR12045, XENTR12046
OG0001963	LYTVA_25808	XENTR17226, XENTR11249, XENTR07153
OG0001964	LYTVA_11887	XENTR10264
OG0001966	LYTVA_29337	XENTR15870, XENTR04015
OG0001967	LYTVA_18417	XENTR00364
OG0001968	LYTVA_11013, LYTVA_26170	XENTR14913
OG0001968	LYTVA_25074, LYTVA_14019	XENTR16410
OG0001969	LYTVA_26700, LYTVA_02053	XENTR08255, XENTR15375
OG0001971	LYTVA_24915	XENTR06746, XENTR11941, XENTR05064, XENTR08132
OG0001972	LYTVA_12401	XENTR12033
OG0001974	LYTVA_05344	XENTR09807
OG0001976	LYTVA_06869, LYTVA_18038	XENTR16632, XENTR05423
OG0001985	LYTVA_25021	XENTR06332, XENTR03530
OG0001986	LYTVA_11214	XENTR01297
OG0001987	LYTVA_10171	XENTR04550, XENTR14677
OG0001988	LYTVA_13692, LYTVA_16970	XENTR11854
OG0001989	LYTVA_03449	XENTR14006, XENTR12273
OG0001990	LYTVA_25772	XENTR12970
OG0001991	LYTVA_23713	XENTR02462
OG0001993	LYTVA_03593	XENTR06884, XENTR01623
OG0001998	LYTVA_28153	XENTR16338, XENTR14682
OG0001999	LYTVA_25071	XENTR00961
OG0001999	LYTVA_17089	XENTR10154
OG0002000	LYTVA_20812	XENTR12364
OG0002000	LYTVA_00535	XENTR05813
OG0002001	LYTVA_06621	XENTR12894
OG0002001	LYTVA_24060	XENTR07328
OG0002002	LYTVA_06617	XENTR06108, XENTR09713
OG0002003	LYTVA_27403	XENTR14361, XENTR02394
OG0002005	LYTVA_09452	XENTR02807, XENTR08268, XENTR01964
OG0002006	LYTVA_30202, LYTVA_24696, LYTVA_00947	XENTR12258, XENTR12259
OG0002007	LYTVA_00300	XENTR04883, XENTR07287
OG0002009	LYTVA_25414	XENTR15588
OG0002011	LYTVA_00131	XENTR15809, XENTR12417
OG0002012	LYTVA_17215	XENTR15689, XENTR00529
OG0002013	LYTVA_17597, LYTVA_21821	XENTR16536
OG0002014	LYTVA_01257	XENTR02871, XENTR11303
OG0002016	LYTVA_04456	XENTR08295, XENTR04258
OG0002017	LYTVA_20889	XENTR14273, XENTR15282, XENTR15484
OG0002018	LYTVA_15295	XENTR12197, XENTR00896, XENTR09258, XENTR06435
OG0002019	LYTVA_24565, LYTVA_19176, LYTVA_29439	XENTR02945, XENTR17282
OG0002020	LYTVA_20481	XENTR01912, XENTR15447, XENTR08657
OG0002023	LYTVA_18808	XENTR12329, XENTR11622, XENTR16758
OG0002024	LYTVA_29507	XENTR09931, XENTR16485
OG0002026	LYTVA_00656, LYTVA_03670	XENTR08832
OG0002027	LYTVA_07659	XENTR09267, XENTR07230, XENTR00276
OG0002028	LYTVA_00282	XENTR14364
OG0002029	LYTVA_21393	XENTR18899
OG0002030	LYTVA_03110	XENTR00366, XENTR13208, XENTR16901, XENTR04720
OG0002031	LYTVA_03117	XENTR15929, XENTR15928, XENTR08011
OG0002032	LYTVA_25138	XENTR02603
OG0002034	LYTVA_17465	XENTR02935
OG0002035	LYTVA_16334	XENTR13278, XENTR12372, XENTR13991
OG0002036	LYTVA_16034	XENTR02413, XENTR02087
OG0002037	LYTVA_10784	XENTR13065, XENTR08811
OG0002038	LYTVA_17557	XENTR04004, XENTR11762, XENTR06156
OG0002057	LYTVA_07252	XENTR05735
OG0002059	LYTVA_07033	XENTR06499, XENTR04009, XENTR04010
OG0002060	LYTVA_30217	XENTR03044, XENTR09085
OG0002061	LYTVA_21428	XENTR12690
OG0002062	LYTVA_29599	XENTR10057, XENTR05037
OG0002064	LYTVA_09088	XENTR00155
OG0002064	LYTVA_16839	XENTR11867, XENTR06658
OG0002066	LYTVA_04370	XENTR13591, XENTR16110, XENTR12403
OG0002067	LYTVA_08828	XENTR11063
OG0002068	LYTVA_21994	XENTR08494
OG0002069	LYTVA_18095	XENTR02513, XENTR02512, XENTR13070
OG0002070	LYTVA_21785	XENTR17017, XENTR03998, XENTR06833
OG0002071	LYTVA_29940	XENTR01207, XENTR13312
OG0002072	LYTVA_26959	XENTR01781
OG0002073	LYTVA_26326	XENTR13381, XENTR08969, XENTR17145, XENTR07900
OG0002075	LYTVA_28624	XENTR06558, XENTR06559, XENTR11280
OG0002076	LYTVA_20709	XENTR05229, XENTR17066
OG0002077	LYTVA_05702	XENTR13971, XENTR13972, XENTR02927
OG0002078	LYTVA_27383, LYTVA_06878, LYTVA_05678	XENTR16673, XENTR07358
OG0002080	LYTVA_01538, LYTVA_26517	XENTR01136, XENTR01135, XENTR13342
OG0002081	LYTVA_05029	XENTR00902
OG0002081	LYTVA_05500	XENTR00903
OG0002084	LYTVA_00594	XENTR12442, XENTR12443, XENTR11320
OG0002087	LYTVA_13703, LYTVA_16316, LYTVA_02024	XENTR06831
OG0002088	LYTVA_08467	XENTR11630, XENTR11629
OG0002089	LYTVA_21046, LYTVA_10557	XENTR03801, XENTR07199, XENTR07988, XENTR10242, XENTR17245, XENTR04986
OG0002089	LYTVA_03234, LYTVA_29434, LYTVA_00054	XENTR15008
OG0002090	LYTVA_05021	XENTR15595
OG0002091	LYTVA_11172	XENTR16710, XENTR10291
OG0002093	LYTVA_22821, LYTVA_20195	XENTR02553
OG0002094	LYTVA_25874, LYTVA_02272	XENTR07026, XENTR07025
OG0002096	LYTVA_17775	XENTR04526
OG0002097	LYTVA_25591	XENTR04416, XENTR03687
OG0002098	LYTVA_20514, LYTVA_18900	XENTR17129, XENTR01020
OG0002099	LYTVA_17183	XENTR02496
OG0002100	LYTVA_17102, LYTVA_17103	XENTR04934
OG0002101	LYTVA_13887, LYTVA_28735	XENTR04299
OG0002102	LYTVA_26576	XENTR06095, XENTR11926, XENTR13481, XENTR13482
OG0002104	LYTVA_12211	XENTR05884
OG0002105	LYTVA_22568	XENTR11631, XENTR14520
OG0002106	LYTVA_17556	XENTR11760
OG0002108	LYTVA_01699	XENTR13048, XENTR07710
OG0002125	LYTVA_00336	XENTR18863
OG0002127	LYTVA_26528, LYTVA_15160	XENTR08596
OG0002128	LYTVA_18981, LYTVA_18982	XENTR02317, XENTR03444
OG0002129	LYTVA_14014	XENTR08464, XENTR00664, XENTR13829
OG0002130	LYTVA_25553	XENTR07603
OG0002131	LYTVA_29216, LYTVA_05431	XENTR05730, XENTR05731, XENTR18308, XENTR17313
OG0002134	LYTVA_29949, LYTVA_12210	XENTR07771, XENTR05125
OG0002135	LYTVA_12995	XENTR08449
OG0002135	LYTVA_29373	XENTR18195, XENTR01218
OG0002137	LYTVA_00323	XENTR03111
OG0002138	LYTVA_18624, LYTVA_18618	XENTR08958
OG0002139	LYTVA_15039	XENTR00173, XENTR13536
OG0002140	LYTVA_17903, LYTVA_07080, LYTVA_05385	XENTR07463, XENTR14702
OG0002141	LYTVA_27475, LYTVA_21058	XENTR00916
OG0002144	LYTVA_10170	XENTR18301, XENTR10292
OG0002145	LYTVA_25747, LYTVA_12284	XENTR06603
OG0002146	LYTVA_00027	XENTR12879, XENTR02800
OG0002147	LYTVA_11017	XENTR15274
OG0002148	LYTVA_19940	XENTR13087
OG0002148	LYTVA_19729	XENTR09100
OG0002149	LYTVA_00021	XENTR06941, XENTR02903
OG0002150	LYTVA_05712	XENTR06771, XENTR01454
OG0002151	LYTVA_10951, LYTVA_15395, LYTVA_15390	XENTR01675
OG0002155	LYTVA_13456, LYTVA_28703	XENTR07126
OG0002155	LYTVA_13320	XENTR11228
OG0002156	LYTVA_11872, LYTVA_12702	XENTR04891
OG0002157	LYTVA_21731	XENTR10258
OG0002158	LYTVA_18224, LYTVA_06861	XENTR02132
OG0002160	LYTVA_18232	XENTR18209
OG0002161	LYTVA_21357	XENTR03398, XENTR14188, XENTR12700
OG0002162	LYTVA_13230	XENTR03932, XENTR07744
OG0002163	LYTVA_00488	XENTR00389, XENTR18816, XENTR00388, XENTR07424
OG0002164	LYTVA_07106	XENTR08035
OG0002165	LYTVA_22362	XENTR12790
OG0002166	LYTVA_27019	XENTR10313, XENTR06523
OG0002167	LYTVA_16688	XENTR01922, XENTR03650, XENTR12692
OG0002169	LYTVA_19343	XENTR11319, XENTR12444
OG0002170	LYTVA_21536	XENTR00543
OG0002170	LYTVA_00414	XENTR13652
OG0002171	LYTVA_15359	XENTR02510, XENTR15921
OG0002172	LYTVA_22818, LYTVA_18030	XENTR04445, XENTR05333
OG0002173	LYTVA_24516	XENTR02932
OG0002173	LYTVA_23801	XENTR05324
OG0002175	LYTVA_12093	XENTR06785
OG0002177	LYTVA_27696	XENTR11672, XENTR05111, XENTR02389
OG0002179	LYTVA_24663	XENTR17544
OG0002180	LYTVA_05800, LYTVA_02550	XENTR09330
OG0002182	LYTVA_28987	XENTR05974, XENTR01224
OG0002183	LYTVA_05713	XENTR11513, XENTR13324
OG0002185	LYTVA_13990	XENTR06645, XENTR00451
OG0002187	LYTVA_23104	XENTR16423
OG0002188	LYTVA_26546	XENTR01062
OG0002189	LYTVA_28734, LYTVA_13891	XENTR00331
OG0002190	LYTVA_15057	XENTR01498, XENTR01499
OG0002191	LYTVA_16682	XENTR01870, XENTR03789
OG0002192	LYTVA_27314	XENTR07302
OG0002193	LYTVA_23878	XENTR00017
OG0002194	LYTVA_22585, LYTVA_18931	XENTR00805, XENTR00806, XENTR00804, XENTR18712, XENTR18437
OG0002195	LYTVA_10127	XENTR09243, XENTR09244, XENTR04403, XENTR16060
OG0002196	LYTVA_16318	XENTR08934
OG0002209	LYTVA_03464	XENTR01337, XENTR02797
OG0002211	LYTVA_05443	XENTR09443
OG0002212	LYTVA_03115, LYTVA_27478, LYTVA_25926	XENTR05799
OG0002213	LYTVA_26644	XENTR02106
OG0002216	LYTVA_08313, LYTVA_03027	XENTR02859
OG0002217	LYTVA_24396	XENTR09078
OG0002218	LYTVA_08145	XENTR02678, XENTR05714
OG0002221	LYTVA_29068, LYTVA_12127	XENTR19085, XENTR13112, XENTR09240
OG0002222	LYTVA_17080	XENTR03278
OG0002223	LYTVA_00334, LYTVA_27194, LYTVA_07164	XENTR14551, XENTR10106
OG0002224	LYTVA_28937, LYTVA_24337	XENTR04276, XENTR01944
OG0002225	LYTVA_07379	XENTR14771
OG0002227	LYTVA_28012	XENTR18535
OG0002228	LYTVA_13148	XENTR07401, XENTR11182
OG0002229	LYTVA_05653	XENTR00831
OG0002232	LYTVA_01499, LYTVA_02813, LYTVA_13706, LYTVA_06012, LYTVA_25875, LYTVA_25876, LYTVA_22136, LYTVA_20413, LYTVA_23542, LYTVA_23541, LYTVA_01810, LYTVA_09695, LYTVA_28873, LYTVA_09104, LYTVA_23543	XENTR12560, XENTR16638, XENTR14646
OG0002233	LYTVA_25994, LYTVA_27709, LYTVA_19570	XENTR09065
OG0002234	LYTVA_13961, LYTVA_13964	XENTR05616
OG0002236	LYTVA_01006	XENTR02976, XENTR06598
OG0002237	LYTVA_29077	XENTR05472, XENTR06971, XENTR14618
OG0002239	LYTVA_24268	XENTR17177
OG0002239	LYTVA_02728, LYTVA_24845	XENTR09309, XENTR17015
OG0002240	LYTVA_07262, LYTVA_13376	XENTR09016
OG0002243	LYTVA_26266	XENTR03644, XENTR06468
OG0002244	LYTVA_15294	XENTR05927
OG0002245	LYTVA_15377	XENTR06908
OG0002246	LYTVA_01846	XENTR09317, XENTR11437, XENTR08637
OG0002248	LYTVA_03021, LYTVA_16482	XENTR08913, XENTR04960
OG0002249	LYTVA_25944	XENTR12368, XENTR09189, XENTR15384
OG0002251	LYTVA_20483	XENTR13199, XENTR02220
OG0002253	LYTVA_25153, LYTVA_27988	XENTR09599
OG0002255	LYTVA_07529	XENTR05622
OG0002255	LYTVA_20537	XENTR07271, XENTR02965
OG0002256	LYTVA_04997	XENTR10189
OG0002258	LYTVA_11086	XENTR11554
OG0002259	LYTVA_13326	XENTR16720, XENTR04562
OG0002260	LYTVA_09923	XENTR05549
OG0002261	LYTVA_24946	XENTR12712, XENTR18200, XENTR12711
OG0002262	LYTVA_13107	XENTR03359
OG0002263	LYTVA_25866	XENTR11327
OG0002264	LYTVA_10571, LYTVA_20438	XENTR11031, XENTR12994
OG0002265	LYTVA_23111	XENTR08018, XENTR15740
OG0002266	LYTVA_15212	XENTR10523, XENTR10524, XENTR01757
OG0002267	LYTVA_09833	XENTR15521, XENTR17369
OG0002268	LYTVA_12550	XENTR16404, XENTR16405
OG0002268	LYTVA_19177	XENTR09207
OG0002270	LYTVA_11425	XENTR01124, XENTR13158, XENTR01343
OG0002271	LYTVA_15269, LYTVA_01731, LYTVA_11747	XENTR09066, XENTR07534, XENTR07535, XENTR01048
OG0002272	LYTVA_11721	XENTR02511
OG0002275	LYTVA_14393	XENTR05172, XENTR12040
OG0002276	LYTVA_06506, LYTVA_10718	XENTR10859, XENTR03325, XENTR17603
OG0002279	LYTVA_19962	XENTR17502, XENTR08016
OG0002280	LYTVA_12982	XENTR13539, XENTR13538, XENTR05453
OG0002281	LYTVA_29347	XENTR02192, XENTR11832, XENTR08042
OG0002284	LYTVA_25872	XENTR09193
OG0002285	LYTVA_07269	XENTR01924, XENTR01925
OG0002286	LYTVA_13152	XENTR10663
OG0002287	LYTVA_08797	XENTR13326, XENTR15096
OG0002288	LYTVA_14290	XENTR12739, XENTR07532
OG0002289	LYTVA_23204	XENTR02736, XENTR05940, XENTR16084
OG0002290	LYTVA_14124	XENTR00793, XENTR07136, XENTR14686
OG0002291	LYTVA_07029, LYTVA_11551	XENTR04746
OG0002292	LYTVA_14951	XENTR11818
OG0002294	LYTVA_13465	XENTR05741, XENTR12369
OG0002295	LYTVA_18764	XENTR05805, XENTR01465, XENTR14069, XENTR14825, XENTR03418
OG0002312	LYTVA_26175	XENTR06437, XENTR06436
OG0002314	LYTVA_22715	XENTR05505
OG0002315	LYTVA_11331	XENTR04291, XENTR00326
OG0002316	LYTVA_10500	XENTR13680, XENTR13681
OG0002317	LYTVA_01452	XENTR08993, XENTR11973
OG0002318	LYTVA_19919, LYTVA_16601	XENTR14796
OG0002320	LYTVA_08436, LYTVA_08437	XENTR06033, XENTR16688
