Orthogroup	LYTVA_ok	SCHMD
OG0001684	LYTVA_16936	SCHMD03069, SCHMD02298, SCHMD09899, SCHMD13535, SCHMD03302, SCHMD02299
OG0001685	LYTVA_01904	SCHMD20869, SCHMD15163, SCHMD14291, SCHMD14561, SCHMD03324, SCHMD25640, SCHMD02880, SCHMD13866, SCHMD13867, SCHMD17545, SCHMD20045, SCHMD19660, SCHMD24220, SCHMD28371, SCHMD22627, SCHMD12886, SCHMD21854, SCHMD19999, SCHMD27827, SCHMD23046, SCHMD22626
OG0001688	LYTVA_10321	SCHMD12122, SCHMD25973, SCHMD11868
OG0001689	LYTVA_20550	SCHMD23267, SCHMD11416
OG0001690	LYTVA_10997	SCHMD02947, SCHMD02948, SCHMD29617
OG0001691	LYTVA_29941	SCHMD00990, SCHMD08142
OG0001693	LYTVA_27901, LYTVA_27900, LYTVA_14436, LYTVA_19948, LYTVA_19947	SCHMD18507, SCHMD16544
OG0001707	LYTVA_02742	SCHMD28717, SCHMD29464, SCHMD20857
OG0001708	LYTVA_08755	SCHMD28849, SCHMD14466, SCHMD06180
OG0001711	LYTVA_23582	SCHMD04571
OG0001713	LYTVA_16987	SCHMD11479
OG0001716	LYTVA_17365, LYTVA_27036	SCHMD03299
OG0001718	LYTVA_06728	SCHMD15790
OG0001720	LYTVA_14326	SCHMD15757
OG0001721	LYTVA_12881	SCHMD13571, SCHMD02927, SCHMD02924, SCHMD01779, SCHMD07361, SCHMD01469, SCHMD01470, SCHMD13572, SCHMD02923, SCHMD02926
OG0001724	LYTVA_08423	SCHMD24845, SCHMD14505, SCHMD24846
OG0001724	LYTVA_23926	SCHMD23137
OG0001726	LYTVA_04764	SCHMD06142, SCHMD13209
OG0001726	LYTVA_24972	SCHMD14995, SCHMD16386
OG0001727	LYTVA_24852	SCHMD10475, SCHMD05882, SCHMD07424, SCHMD10474
OG0001728	LYTVA_14622	SCHMD17375
OG0001729	LYTVA_28021	SCHMD13670, SCHMD12911, SCHMD05814, SCHMD09420, SCHMD04561, SCHMD11586, SCHMD22783, SCHMD11159
OG0001730	LYTVA_03839	SCHMD11237, SCHMD15709
OG0001732	LYTVA_22231	SCHMD09964
OG0001733	LYTVA_14522, LYTVA_09132	SCHMD11880
OG0001735	LYTVA_17512	SCHMD04334
OG0001736	LYTVA_17235	SCHMD13051
OG0001737	LYTVA_15539	SCHMD04897
OG0001737	LYTVA_29190, LYTVA_24114	SCHMD19940, SCHMD12224
OG0001738	LYTVA_14239, LYTVA_03711	SCHMD28176
OG0001739	LYTVA_10491	SCHMD04721
OG0001744	LYTVA_05535	SCHMD05424
OG0001745	LYTVA_07144	SCHMD03643, SCHMD12507, SCHMD09820, SCHMD13748, SCHMD12508, SCHMD16928, SCHMD20075, SCHMD15679, SCHMD29088
OG0001750	LYTVA_17680	SCHMD22591
OG0001751	LYTVA_26605	SCHMD05355
OG0001752	LYTVA_14709, LYTVA_19418	SCHMD04217
OG0001754	LYTVA_06403	SCHMD16498
OG0001758	LYTVA_05094, LYTVA_13988, LYTVA_04758, LYTVA_05284	SCHMD21919
OG0001769	LYTVA_02387	SCHMD03951
OG0001770	LYTVA_06471	SCHMD22893, SCHMD22374
OG0001775	LYTVA_21968	SCHMD10862
OG0001780	LYTVA_17770	SCHMD19255, SCHMD20118
OG0001781	LYTVA_08353	SCHMD11700, SCHMD23557, SCHMD23630
OG0001783	LYTVA_26895	SCHMD15033, SCHMD26133
OG0001785	LYTVA_20637	SCHMD16368
OG0001786	LYTVA_12060	SCHMD28589
OG0001787	LYTVA_09866, LYTVA_22457	SCHMD15982
OG0001788	LYTVA_10345, LYTVA_10346, LYTVA_07345	SCHMD08885
OG0001788	LYTVA_19848	SCHMD08675
OG0001797	LYTVA_25216, LYTVA_13349, LYTVA_11627, LYTVA_26034, LYTVA_18970	SCHMD12550
OG0001798	LYTVA_08013	SCHMD06352, SCHMD07989
OG0001805	LYTVA_23931, LYTVA_16203, LYTVA_10280	SCHMD01576
OG0001807	LYTVA_27089	SCHMD01495
OG0001808	LYTVA_09711	SCHMD04780
OG0001809	LYTVA_24690	SCHMD03279
OG0001810	LYTVA_27471, LYTVA_27472	SCHMD28471, SCHMD25400
OG0001816	LYTVA_11847	SCHMD07209
OG0001818	LYTVA_09386	SCHMD13473, SCHMD29528, SCHMD15135
OG0001819	LYTVA_12283, LYTVA_25485	SCHMD06459
OG0001820	LYTVA_02599, LYTVA_29524	SCHMD14228, SCHMD02398
OG0001821	LYTVA_18835	SCHMD26501
OG0001821	LYTVA_07768, LYTVA_18834	SCHMD28800, SCHMD18321
OG0001822	LYTVA_22413	SCHMD21605, SCHMD12240
OG0001823	LYTVA_05413	SCHMD00776, SCHMD09499
OG0001823	LYTVA_05412	SCHMD13338
OG0001824	LYTVA_10158	SCHMD14996, SCHMD09508
OG0001825	LYTVA_14311, LYTVA_23444	SCHMD06748
OG0001826	LYTVA_26574, LYTVA_18547	SCHMD25796, SCHMD02997
OG0001827	LYTVA_09251, LYTVA_06825	SCHMD17765, SCHMD19189
OG0001829	LYTVA_05903	SCHMD09587
OG0001832	LYTVA_10649, LYTVA_10011	SCHMD09061
OG0001834	LYTVA_25860	SCHMD04020, SCHMD20048
OG0001844	LYTVA_00932, LYTVA_04418, LYTVA_13680, LYTVA_09963, LYTVA_18603, LYTVA_16621, LYTVA_16948, LYTVA_26273, LYTVA_16658, LYTVA_15422, LYTVA_09518, LYTVA_22730, LYTVA_10232, LYTVA_13192, LYTVA_21062, LYTVA_18259, LYTVA_01636, LYTVA_01640, LYTVA_13909	SCHMD18062
OG0001846	LYTVA_14692	SCHMD09924
OG0001849	LYTVA_06918	SCHMD05416
OG0001852	LYTVA_04485	SCHMD01397
OG0001853	LYTVA_24547, LYTVA_00729	SCHMD00353
OG0001857	LYTVA_17991, LYTVA_09748, LYTVA_09742	SCHMD00486
OG0001858	LYTVA_02418	SCHMD04633, SCHMD16003
OG0001860	LYTVA_22471	SCHMD14531, SCHMD12432
OG0001863	LYTVA_00865	SCHMD26126
OG0001865	LYTVA_11377	SCHMD25434, SCHMD17858, SCHMD12501
OG0001866	LYTVA_12972	SCHMD23003
OG0001867	LYTVA_13864	SCHMD06149
OG0001868	LYTVA_08383, LYTVA_20946	SCHMD21478, SCHMD10606, SCHMD18490
OG0001869	LYTVA_29389	SCHMD19852
OG0001870	LYTVA_21431	SCHMD08001, SCHMD03109
OG0001872	LYTVA_13915	SCHMD20625
OG0001872	LYTVA_10598	SCHMD20627
OG0001873	LYTVA_12057, LYTVA_19029, LYTVA_27237	SCHMD09003
OG0001874	LYTVA_22377	SCHMD05368, SCHMD29268, SCHMD05367, SCHMD25092, SCHMD10032
OG0001875	LYTVA_28164, LYTVA_13281	SCHMD29147, SCHMD28237
OG0001875	LYTVA_09408	SCHMD11568
OG0001877	LYTVA_14689, LYTVA_10974	SCHMD14827
OG0001879	LYTVA_21655	SCHMD08156
OG0001881	LYTVA_28648	SCHMD18117
OG0001882	LYTVA_22489	SCHMD17052, SCHMD22970
OG0001883	LYTVA_08476	SCHMD08058, SCHMD14396, SCHMD14395
OG0001884	LYTVA_16252	SCHMD09575
OG0001886	LYTVA_13389	SCHMD00538
OG0001887	LYTVA_18355	SCHMD22103, SCHMD03399, SCHMD24336
OG0001888	LYTVA_14493	SCHMD15696, SCHMD08492
OG0001889	LYTVA_25267	SCHMD03474
OG0001890	LYTVA_23939, LYTVA_06479	SCHMD07009
OG0001894	LYTVA_28553	SCHMD11512
OG0001897	LYTVA_28331	SCHMD10904, SCHMD14627
OG0001898	LYTVA_24127, LYTVA_29545	SCHMD21587, SCHMD18283
OG0001903	LYTVA_08067, LYTVA_26061, LYTVA_26671	SCHMD21188, SCHMD20979, SCHMD22850, SCHMD27584, SCHMD18188
OG0001906	LYTVA_23158	SCHMD06594
OG0001913	LYTVA_08539, LYTVA_15655	SCHMD08198, SCHMD01162
OG0001914	LYTVA_24515, LYTVA_11723	SCHMD04908
OG0001914	LYTVA_13970	SCHMD07662
OG0001915	LYTVA_29625	SCHMD25861, SCHMD26425, SCHMD11585, SCHMD06004
OG0001916	LYTVA_10483	SCHMD17658
OG0001916	LYTVA_30134	SCHMD10605
OG0001917	LYTVA_02307	SCHMD07933
OG0001918	LYTVA_18496, LYTVA_05232, LYTVA_18932	SCHMD11138, SCHMD23731
OG0001920	LYTVA_19109	SCHMD25326
OG0001923	LYTVA_02896, LYTVA_06842	SCHMD05921
OG0001925	LYTVA_13286	SCHMD03004, SCHMD23545, SCHMD17243
OG0001926	LYTVA_19317	SCHMD20309, SCHMD16846
OG0001927	LYTVA_10827	SCHMD08910
OG0001928	LYTVA_13719	SCHMD26836
OG0001929	LYTVA_00576	SCHMD19346, SCHMD06936
OG0001932	LYTVA_19885	SCHMD17903
OG0001933	LYTVA_09674	SCHMD01181
OG0001937	LYTVA_27995, LYTVA_28001	SCHMD08104, SCHMD08105
OG0001938	LYTVA_11073, LYTVA_27179	SCHMD20224, SCHMD15510
OG0001939	LYTVA_20390	SCHMD05179, SCHMD23463, SCHMD03085
OG0001942	LYTVA_23498, LYTVA_19010	SCHMD16279, SCHMD09808
OG0001943	LYTVA_09619	SCHMD03979
OG0001946	LYTVA_09498, LYTVA_15952	SCHMD08506
OG0001949	LYTVA_11745	SCHMD16576
OG0001950	LYTVA_17822, LYTVA_02704, LYTVA_22842	SCHMD07266
OG0001951	LYTVA_24979	SCHMD10937, SCHMD17652, SCHMD16242
OG0001952	LYTVA_01610, LYTVA_03403, LYTVA_05983	SCHMD08803, SCHMD19932
OG0001953	LYTVA_23643	SCHMD03889
OG0001956	LYTVA_21159	SCHMD16218
OG0001957	LYTVA_19757, LYTVA_05894	SCHMD03964
OG0001958	LYTVA_27591	SCHMD10594
OG0001960	LYTVA_29309	SCHMD05932
OG0001961	LYTVA_04984	SCHMD03837
OG0001963	LYTVA_25808	SCHMD24660
OG0001964	LYTVA_11887	SCHMD09357, SCHMD08651, SCHMD21843, SCHMD09356
OG0001965	LYTVA_23024, LYTVA_04012	SCHMD15198
OG0001966	LYTVA_29337	SCHMD10097
OG0001968	LYTVA_11013, LYTVA_26170, LYTVA_25074, LYTVA_14019	SCHMD12918
OG0001969	LYTVA_26700, LYTVA_02053	SCHMD08414, SCHMD09063
OG0001970	LYTVA_23086	SCHMD03647, SCHMD03646
OG0001971	LYTVA_24915	SCHMD02201, SCHMD22610, SCHMD17361, SCHMD12554, SCHMD24973, SCHMD18252
OG0001972	LYTVA_12401	SCHMD07972, SCHMD26110
OG0001974	LYTVA_05344	SCHMD21474, SCHMD19631, SCHMD27482, SCHMD26329, SCHMD18178, SCHMD06138
OG0001975	LYTVA_15739	SCHMD05235, SCHMD17920, SCHMD14286, SCHMD10863, SCHMD10861, SCHMD17692, SCHMD21511, SCHMD16018, SCHMD18913
OG0001985	LYTVA_25021	SCHMD04898
OG0001987	LYTVA_10171	SCHMD01486, SCHMD17074, SCHMD18675, SCHMD17073
OG0001988	LYTVA_13692, LYTVA_16970	SCHMD17373
OG0001989	LYTVA_22567	SCHMD11265
OG0001989	LYTVA_03449	SCHMD11266
OG0001991	LYTVA_23713	SCHMD08363
OG0001992	LYTVA_21528	SCHMD10680
OG0001993	LYTVA_03593	SCHMD04073
OG0001996	LYTVA_03768, LYTVA_28002	SCHMD23397, SCHMD13355, SCHMD14732, SCHMD10995, SCHMD04576
OG0001998	LYTVA_28153	SCHMD19391
OG0001999	LYTVA_17089	SCHMD10953
OG0002000	LYTVA_09917	SCHMD06620
OG0002000	LYTVA_00535	SCHMD09206
OG0002001	LYTVA_06621, LYTVA_24060	SCHMD04245
OG0002003	LYTVA_27403	SCHMD25539
OG0002005	LYTVA_09452	SCHMD01316, SCHMD27910, SCHMD18360
OG0002006	LYTVA_30202	SCHMD01886, SCHMD11267, SCHMD12678
OG0002006	LYTVA_24696	SCHMD06801
OG0002008	LYTVA_11348, LYTVA_17615	SCHMD06021
OG0002011	LYTVA_00131	SCHMD13609, SCHMD07842
OG0002013	LYTVA_17597, LYTVA_21821	SCHMD05928, SCHMD05926
OG0002015	LYTVA_23511, LYTVA_03784	SCHMD07213, SCHMD12123
OG0002017	LYTVA_20889	SCHMD02967
OG0002018	LYTVA_15295	SCHMD24155, SCHMD22495
OG0002024	LYTVA_29507	SCHMD06250
OG0002026	LYTVA_00656, LYTVA_03670	SCHMD11077, SCHMD01664
OG0002027	LYTVA_07659	SCHMD07869
OG0002028	LYTVA_00282	SCHMD21205, SCHMD23213, SCHMD07644, SCHMD21204, SCHMD23215
OG0002029	LYTVA_21393	SCHMD15250
OG0002031	LYTVA_03117	SCHMD21628, SCHMD14088
OG0002032	LYTVA_25138	SCHMD15998, SCHMD17430
OG0002033	LYTVA_27927	SCHMD16213
OG0002034	LYTVA_17465	SCHMD23854, SCHMD28527
OG0002035	LYTVA_16334	SCHMD19062, SCHMD21913
OG0002036	LYTVA_16034	SCHMD00699, SCHMD09634, SCHMD10556, SCHMD02252, SCHMD02638
OG0002037	LYTVA_10784	SCHMD17138
OG0002042	LYTVA_09497	SCHMD29492
OG0002057	LYTVA_07252	SCHMD14251, SCHMD14250
OG0002059	LYTVA_07033	SCHMD13857
OG0002062	LYTVA_29599	SCHMD21892, SCHMD10982, SCHMD10983, SCHMD06072
OG0002065	LYTVA_21713, LYTVA_18378	SCHMD04658
OG0002068	LYTVA_21994	SCHMD20105
OG0002070	LYTVA_21785	SCHMD04912
OG0002073	LYTVA_26326	SCHMD20304, SCHMD22775, SCHMD03169
OG0002076	LYTVA_20709	SCHMD28435, SCHMD28300
OG0002077	LYTVA_05702	SCHMD01377
OG0002079	LYTVA_28645	SCHMD11302, SCHMD04787
OG0002080	LYTVA_01538	SCHMD17826, SCHMD20969, SCHMD28760
OG0002081	LYTVA_05029	SCHMD26344, SCHMD21808
OG0002081	LYTVA_05500, LYTVA_05032	SCHMD20577, SCHMD12884, SCHMD21807
OG0002087	LYTVA_13703, LYTVA_16316, LYTVA_02024	SCHMD07766
OG0002088	LYTVA_08467	SCHMD01447
OG0002089	LYTVA_21046, LYTVA_10557	SCHMD26378
OG0002091	LYTVA_11172	SCHMD18712, SCHMD22802
OG0002093	LYTVA_06495, LYTVA_22821, LYTVA_20195	SCHMD12873, SCHMD16751, SCHMD14180
OG0002095	LYTVA_01426, LYTVA_01182	SCHMD10707
OG0002096	LYTVA_17775	SCHMD19108, SCHMD19170
OG0002097	LYTVA_25591	SCHMD26720, SCHMD27803, SCHMD17588, SCHMD19424
OG0002099	LYTVA_17183	SCHMD02814
OG0002101	LYTVA_13887, LYTVA_28735	SCHMD15902
OG0002104	LYTVA_12211	SCHMD13430, SCHMD13219, SCHMD07798
OG0002105	LYTVA_22568	SCHMD04684
OG0002106	LYTVA_17556	SCHMD29823, SCHMD29437
OG0002107	LYTVA_22349	SCHMD26178, SCHMD28787
OG0002108	LYTVA_01699	SCHMD09134, SCHMD15631, SCHMD01006, SCHMD16981, SCHMD05153
OG0002122	LYTVA_11582	SCHMD07268
OG0002122	LYTVA_06978	SCHMD07269, SCHMD02288
OG0002123	LYTVA_03805	SCHMD07146
OG0002124	LYTVA_06106	SCHMD03099
OG0002127	LYTVA_26528	SCHMD03483
OG0002129	LYTVA_14014	SCHMD22869
OG0002131	LYTVA_29216, LYTVA_05431	SCHMD13328, SCHMD15542
OG0002134	LYTVA_29949, LYTVA_12210	SCHMD15178
OG0002138	LYTVA_18624, LYTVA_18618	SCHMD05605
OG0002139	LYTVA_15039	SCHMD09027
OG0002141	LYTVA_27475, LYTVA_21058	SCHMD13856
OG0002142	LYTVA_14842	SCHMD02227
OG0002144	LYTVA_10170	SCHMD08032
OG0002145	LYTVA_25747, LYTVA_12284	SCHMD12978
OG0002146	LYTVA_00027	SCHMD03633, SCHMD03634
OG0002148	LYTVA_19940	SCHMD13024, SCHMD06006
OG0002149	LYTVA_00021	SCHMD00788
OG0002152	LYTVA_27158, LYTVA_09044	SCHMD18533, SCHMD18027, SCHMD20477
OG0002155	LYTVA_13456, LYTVA_28703	SCHMD08600
OG0002156	LYTVA_15609, LYTVA_11872, LYTVA_12702	SCHMD11093
OG0002158	LYTVA_18224, LYTVA_06861	SCHMD07812
OG0002160	LYTVA_18232	SCHMD03531, SCHMD05686, SCHMD13784, SCHMD24695, SCHMD12476, SCHMD27951, SCHMD03338
OG0002162	LYTVA_13230	SCHMD03583, SCHMD23655, SCHMD18455, SCHMD26112, SCHMD26238, SCHMD14051, SCHMD04345
OG0002163	LYTVA_00488	SCHMD00119
OG0002164	LYTVA_07106	SCHMD10444, SCHMD06294, SCHMD20863, SCHMD17369
OG0002166	LYTVA_06860	SCHMD22546, SCHMD22547
OG0002166	LYTVA_27019	SCHMD22548
OG0002167	LYTVA_16688	SCHMD06677
OG0002169	LYTVA_19343, LYTVA_09425	SCHMD19182, SCHMD07925
OG0002170	LYTVA_00414	SCHMD16963
OG0002171	LYTVA_15359	SCHMD05133, SCHMD13789
OG0002172	LYTVA_22818, LYTVA_18030	SCHMD03160, SCHMD03161
OG0002174	LYTVA_12472, LYTVA_02682	SCHMD24186, SCHMD11866
OG0002175	LYTVA_12093	SCHMD09343, SCHMD14948
OG0002177	LYTVA_27696	SCHMD05408
OG0002179	LYTVA_24663	SCHMD03680
OG0002182	LYTVA_28987	SCHMD00111
OG0002184	LYTVA_03835	SCHMD08545
OG0002185	LYTVA_13990	SCHMD21333, SCHMD22216, SCHMD29197, SCHMD24560, SCHMD27585, SCHMD24649, SCHMD25294, SCHMD27000, SCHMD26724, SCHMD10687, SCHMD07408, SCHMD07407
OG0002188	LYTVA_26546	SCHMD07090
OG0002189	LYTVA_28734, LYTVA_13891	SCHMD03295
OG0002190	LYTVA_15057	SCHMD06253, SCHMD20396
OG0002191	LYTVA_16682	SCHMD16045
OG0002191	LYTVA_16310	SCHMD04280
OG0002196	LYTVA_16318	SCHMD04892, SCHMD04891
OG0002209	LYTVA_03464	SCHMD05613
OG0002211	LYTVA_05443	SCHMD29435
OG0002213	LYTVA_26644	SCHMD01017
OG0002216	LYTVA_29111, LYTVA_20156, LYTVA_15318, LYTVA_08313, LYTVA_03027	SCHMD20521
OG0002221	LYTVA_29068, LYTVA_12127	SCHMD20199, SCHMD06522, SCHMD25783, SCHMD06372, SCHMD03308, SCHMD03309, SCHMD11277, SCHMD18557, SCHMD20936
OG0002222	LYTVA_17080, LYTVA_02223, LYTVA_06028	SCHMD17607, SCHMD07921
OG0002223	LYTVA_27194, LYTVA_07164	SCHMD11701
OG0002224	LYTVA_24337	SCHMD07940
OG0002225	LYTVA_07379	SCHMD03290
OG0002227	LYTVA_28012	SCHMD09350, SCHMD09896
OG0002229	LYTVA_05653	SCHMD09620, SCHMD21635
OG0002233	LYTVA_25994, LYTVA_27709, LYTVA_19570	SCHMD13734
OG0002239	LYTVA_24268	SCHMD29729
OG0002239	LYTVA_02728, LYTVA_24845	SCHMD00548
OG0002240	LYTVA_07262, LYTVA_13376	SCHMD15638, SCHMD19507, SCHMD19508, SCHMD15639
OG0002242	LYTVA_02458	SCHMD23296, SCHMD15189, SCHMD19349, SCHMD21538, SCHMD18994
OG0002243	LYTVA_18791	SCHMD06353
OG0002244	LYTVA_15294	SCHMD25722
OG0002253	LYTVA_15012, LYTVA_13994	SCHMD17818, SCHMD17980, SCHMD00707, SCHMD00706
OG0002257	LYTVA_20175	SCHMD26955
OG0002259	LYTVA_13326	SCHMD08992
OG0002260	LYTVA_09923	SCHMD15145, SCHMD14592, SCHMD17897, SCHMD04140, SCHMD05670
OG0002261	LYTVA_24946	SCHMD15654, SCHMD22485
OG0002264	LYTVA_10571, LYTVA_20438	SCHMD24103
OG0002264	LYTVA_10569	SCHMD13661
OG0002265	LYTVA_23111	SCHMD27098, SCHMD25159, SCHMD22941
OG0002266	LYTVA_15212	SCHMD06724
OG0002268	LYTVA_12550	SCHMD25961
OG0002268	LYTVA_19177	SCHMD10895
OG0002270	LYTVA_11425	SCHMD15276
OG0002272	LYTVA_11721	SCHMD08789, SCHMD22434
OG0002274	LYTVA_05442	SCHMD28532, SCHMD15034
OG0002275	LYTVA_14393	SCHMD18381
OG0002279	LYTVA_19962	SCHMD01549
OG0002280	LYTVA_12982	SCHMD12278
OG0002282	LYTVA_16722	SCHMD02902, SCHMD23794
OG0002284	LYTVA_25872	SCHMD15028
OG0002287	LYTVA_08797	SCHMD14731, SCHMD14911
OG0002288	LYTVA_14290	SCHMD19642, SCHMD22333, SCHMD13464
OG0002292	LYTVA_14951	SCHMD07306
OG0002294	LYTVA_13465	SCHMD07707
OG0002295	LYTVA_18764	SCHMD06639
OG0002311	LYTVA_13473, LYTVA_03077	SCHMD08886, SCHMD27775
OG0002316	LYTVA_10500	SCHMD00365, SCHMD09509
OG0002318	LYTVA_19919	SCHMD07487, SCHMD07486, SCHMD07473
OG0002320	LYTVA_08436, LYTVA_08437	SCHMD23839, SCHMD25321
OG0002321	LYTVA_29675	SCHMD19583
OG0002322	LYTVA_02660	SCHMD08143, SCHMD10256
OG0002324	LYTVA_04784	SCHMD17868
OG0002324	LYTVA_18196	SCHMD20490, SCHMD09738
OG0002325	LYTVA_25143	SCHMD12741, SCHMD02197
OG0002326	LYTVA_23144	SCHMD16849
OG0002327	LYTVA_13830	SCHMD04037
OG0002328	LYTVA_19113	SCHMD03174, SCHMD05628, SCHMD15031, SCHMD24105, SCHMD26038, SCHMD21230
OG0002329	LYTVA_13575	SCHMD14716
OG0002331	LYTVA_28456	SCHMD05746, SCHMD05744
OG0002332	LYTVA_15960	SCHMD15875, SCHMD15876
OG0002334	LYTVA_22742	SCHMD23234
OG0002335	LYTVA_09733	SCHMD10804
OG0002337	LYTVA_22161, LYTVA_19703	SCHMD00113
OG0002340	LYTVA_26872	SCHMD17004, SCHMD12020
OG0002341	LYTVA_02833	SCHMD26460, SCHMD08087, SCHMD22683
OG0002343	LYTVA_02395	SCHMD04508
OG0002344	LYTVA_11170	SCHMD18349
OG0002346	LYTVA_02392	SCHMD25995
OG0002349	LYTVA_05082	SCHMD05252
OG0002349	LYTVA_00559	SCHMD15867, SCHMD00212, SCHMD28145, SCHMD06312
OG0002352	LYTVA_04113, LYTVA_00254	SCHMD11120
OG0002355	LYTVA_10530, LYTVA_23668	SCHMD13322
OG0002356	LYTVA_15548	SCHMD06573, SCHMD14519
OG0002357	LYTVA_22139	SCHMD07348
OG0002358	LYTVA_02933	SCHMD12408, SCHMD07945, SCHMD07946
OG0002359	LYTVA_09109, LYTVA_22971, LYTVA_17719	SCHMD07349
OG0002361	LYTVA_05317, LYTVA_09958	SCHMD19885, SCHMD19235, SCHMD20081, SCHMD25103
OG0002362	LYTVA_07780	SCHMD13230
OG0002363	LYTVA_22514, LYTVA_29113	SCHMD26399
OG0002366	LYTVA_08796	SCHMD20747, SCHMD23587, SCHMD15000
OG0002367	LYTVA_25642	SCHMD07520
OG0002368	LYTVA_29543	SCHMD19036
OG0002369	LYTVA_07441	SCHMD06131, SCHMD13068, SCHMD06130, SCHMD14247
OG0002370	LYTVA_25287, LYTVA_29432	SCHMD02204
OG0002371	LYTVA_25400	SCHMD25183
OG0002372	LYTVA_28415, LYTVA_14995	SCHMD13874, SCHMD13504
OG0002374	LYTVA_09672	SCHMD10513, SCHMD09821
OG0002375	LYTVA_09763, LYTVA_28258, LYTVA_15054	SCHMD24554
OG0002376	LYTVA_08623	SCHMD18335, SCHMD24761
OG0002377	LYTVA_21348	SCHMD20961
OG0002378	LYTVA_03167	SCHMD10070
OG0002379	LYTVA_23460	SCHMD22995, SCHMD22909
OG0002395	LYTVA_17744	SCHMD00535, SCHMD01059
OG0002396	LYTVA_23895	SCHMD05257
OG0002402	LYTVA_29812	SCHMD14145, SCHMD21289
OG0002406	LYTVA_16025	SCHMD19891
OG0002407	LYTVA_05902	SCHMD07151
OG0002407	LYTVA_09107	SCHMD07149
OG0002408	LYTVA_18679	SCHMD05812, SCHMD19514
OG0002409	LYTVA_26911	SCHMD06262
OG0002410	LYTVA_07702	SCHMD00520
OG0002411	LYTVA_05420	SCHMD25076, SCHMD25353
OG0002412	LYTVA_11984	SCHMD05052
OG0002413	LYTVA_03837, LYTVA_28770	SCHMD06075
OG0002414	LYTVA_25326, LYTVA_07578	SCHMD15427, SCHMD24855, SCHMD21960
OG0002415	LYTVA_19723	SCHMD12484
OG0002417	LYTVA_24728, LYTVA_19204	SCHMD08127, SCHMD04993, SCHMD08124, SCHMD08123
OG0002417	LYTVA_28963, LYTVA_18942	SCHMD08126, SCHMD04994, SCHMD15147
OG0002418	LYTVA_05152	SCHMD13033
OG0002420	LYTVA_21934	SCHMD24163
OG0002422	LYTVA_25109, LYTVA_03043	SCHMD10713, SCHMD26768
OG0002424	LYTVA_11856	SCHMD02494
OG0002426	LYTVA_04606	SCHMD12164
OG0002427	LYTVA_24691	SCHMD25589
OG0002433	LYTVA_18440	SCHMD07182, SCHMD18419, SCHMD21667
OG0002437	LYTVA_15251	SCHMD26512
OG0002438	LYTVA_08071, LYTVA_08590	SCHMD05551
OG0002439	LYTVA_25319	SCHMD17265
OG0002441	LYTVA_03213	SCHMD16958, SCHMD27293, SCHMD09124
OG0002443	LYTVA_18888	SCHMD01789
OG0002445	LYTVA_13339	SCHMD05650
OG0002446	LYTVA_23950	SCHMD14541, SCHMD28630
OG0002447	LYTVA_23093	SCHMD02992
OG0002447	LYTVA_23094	SCHMD02991
OG0002448	LYTVA_28130	SCHMD00905
OG0002450	LYTVA_25811, LYTVA_04325	SCHMD23688
OG0002451	LYTVA_28817	SCHMD14654
OG0002453	LYTVA_16565	SCHMD08660, SCHMD06735
OG0002454	LYTVA_24519	SCHMD10051
OG0002455	LYTVA_19895	SCHMD29092
OG0002456	LYTVA_07400	SCHMD12997, SCHMD01810
OG0002459	LYTVA_08832, LYTVA_24059, LYTVA_08663	SCHMD25807, SCHMD10532
OG0002461	LYTVA_27742	SCHMD06528
OG0002476	LYTVA_18571, LYTVA_29232	SCHMD03267
OG0002481	LYTVA_11224, LYTVA_09576, LYTVA_22788	SCHMD06233
OG0002486	LYTVA_12364	SCHMD27163
OG0002487	LYTVA_13421, LYTVA_07772	SCHMD08461, SCHMD18396
OG0002491	LYTVA_10879	SCHMD27390, SCHMD26421
OG0002492	LYTVA_04881, LYTVA_20142, LYTVA_20143	SCHMD26859, SCHMD28821, SCHMD26225, SCHMD06451, SCHMD15482, SCHMD09218, SCHMD23936, SCHMD18978, SCHMD22686, SCHMD27456, SCHMD09605, SCHMD02714
OG0002493	LYTVA_14885, LYTVA_16891, LYTVA_15562	SCHMD11626
OG0002494	LYTVA_06135	SCHMD11104
OG0002495	LYTVA_15838	SCHMD09550, SCHMD16662, SCHMD19451, SCHMD16789
OG0002496	LYTVA_22706	SCHMD10467
OG0002497	LYTVA_20099	SCHMD08306
OG0002497	LYTVA_19407, LYTVA_09946	SCHMD08307
OG0002499	LYTVA_01816, LYTVA_19380, LYTVA_19376	SCHMD15190, SCHMD14873
OG0002500	LYTVA_12795	SCHMD17842
OG0002501	LYTVA_00679	SCHMD00161
OG0002502	LYTVA_26587	SCHMD03504, SCHMD05025
OG0002504	LYTVA_01028	SCHMD02702, SCHMD02703
OG0002505	LYTVA_15145	SCHMD16408, SCHMD16409, SCHMD16413, SCHMD16410
OG0002507	LYTVA_16175	SCHMD13076
OG0002509	LYTVA_12179, LYTVA_25437	SCHMD16881, SCHMD26540
OG0002510	LYTVA_28382, LYTVA_12781	SCHMD16402, SCHMD22142
OG0002511	LYTVA_00911	SCHMD22603
OG0002515	LYTVA_01800	SCHMD01233
OG0002515	LYTVA_26174	SCHMD10470
OG0002517	LYTVA_02709	SCHMD03225, SCHMD10251
OG0002518	LYTVA_09891	SCHMD04695
OG0002519	LYTVA_16385	SCHMD10280
