Orthogroup	LYTVA_ok	APOSJ_ok
OG0001524	LYTVA_25311	APOSJ_00646, APOSJ_00649, APOSJ_00648, APOSJ_00647
OG0001525	LYTVA_27481	APOSJ_63579
OG0001526	LYTVA_26761, LYTVA_03589	APOSJ_52880, APOSJ_52879
OG0001527	LYTVA_20326	APOSJ_12095
OG0001528	LYTVA_29398	APOSJ_26070, APOSJ_14559, APOSJ_19618, APOSJ_19617, APOSJ_14564, APOSJ_58217, APOSJ_14561, APOSJ_59048, APOSJ_19619, APOSJ_14560, APOSJ_14565, APOSJ_14563, APOSJ_14562, APOSJ_56123
OG0001529	LYTVA_05701	APOSJ_22054
OG0001530	LYTVA_19256	APOSJ_06485, APOSJ_45138
OG0001531	LYTVA_20110	APOSJ_47069
OG0001532	LYTVA_28949	APOSJ_09970, APOSJ_09969
OG0001533	LYTVA_13013	APOSJ_42562, APOSJ_42563, APOSJ_42564
OG0001534	LYTVA_02078	APOSJ_35365, APOSJ_35361, APOSJ_35363, APOSJ_35359, APOSJ_35362, APOSJ_35360
OG0001535	LYTVA_23918, LYTVA_03715, LYTVA_02160	APOSJ_15546, APOSJ_15547, APOSJ_46679, APOSJ_15548, APOSJ_32103, APOSJ_46683, APOSJ_21248, APOSJ_60479, APOSJ_60494, APOSJ_49226, APOSJ_39431, APOSJ_54573, APOSJ_54572, APOSJ_24148, APOSJ_36714, APOSJ_36715, APOSJ_19192, APOSJ_19193, APOSJ_19191, APOSJ_11391, APOSJ_11392, APOSJ_46127, APOSJ_46125
OG0001536	LYTVA_08488	APOSJ_12164, APOSJ_12167, APOSJ_12169, APOSJ_10163, APOSJ_17919, APOSJ_10160, APOSJ_17918, APOSJ_12165, APOSJ_47347, APOSJ_43077, APOSJ_10164, APOSJ_06320, APOSJ_12166, APOSJ_17920, APOSJ_17921, APOSJ_10162, APOSJ_06319, APOSJ_10161, APOSJ_12168, APOSJ_06321
OG0001538	LYTVA_03571, LYTVA_23544	APOSJ_32609, APOSJ_06874, APOSJ_43458
OG0001545	LYTVA_21798	APOSJ_59325
OG0001546	LYTVA_27645, LYTVA_19517	APOSJ_33827
OG0001548	LYTVA_13287, LYTVA_01570, LYTVA_15807, LYTVA_12151, LYTVA_05620, LYTVA_12723, LYTVA_14554, LYTVA_01710, LYTVA_22660, LYTVA_00882, LYTVA_03864, LYTVA_06302	APOSJ_18320
OG0001549	LYTVA_03281	APOSJ_18418, APOSJ_18415, APOSJ_18417, APOSJ_18416
OG0001550	LYTVA_01107	APOSJ_35970, APOSJ_37097, APOSJ_18901, APOSJ_43280, APOSJ_17288
OG0001551	LYTVA_06090	APOSJ_20173, APOSJ_65295, APOSJ_65315, APOSJ_40271, APOSJ_30369, APOSJ_13184, APOSJ_13182, APOSJ_63144, APOSJ_38371, APOSJ_13180, APOSJ_13185, APOSJ_13181, APOSJ_40283, APOSJ_30420, APOSJ_38374, APOSJ_20172, APOSJ_65319, APOSJ_65300, APOSJ_65296, APOSJ_38373
OG0001552	LYTVA_02937	APOSJ_36407, APOSJ_36406, APOSJ_40615, APOSJ_40614
OG0001553	LYTVA_29518	APOSJ_33155
OG0001554	LYTVA_00642	APOSJ_01812, APOSJ_01815, APOSJ_39913, APOSJ_01813, APOSJ_63168, APOSJ_01814, APOSJ_59008, APOSJ_11208, APOSJ_39916, APOSJ_63170, APOSJ_51471, APOSJ_63171, APOSJ_11202, APOSJ_63173, APOSJ_11207, APOSJ_38163, APOSJ_63174, APOSJ_63169, APOSJ_63167, APOSJ_03538, APOSJ_63172
OG0001555	LYTVA_02091, LYTVA_12326	APOSJ_08147
OG0001556	LYTVA_26855	APOSJ_05615, APOSJ_05612, APOSJ_05613, APOSJ_05616, APOSJ_26395, APOSJ_26398, APOSJ_26397, APOSJ_26396, APOSJ_35410, APOSJ_26394
OG0001557	LYTVA_30232	APOSJ_10654, APOSJ_10652, APOSJ_10655, APOSJ_10651, APOSJ_10653, APOSJ_10656
OG0001557	LYTVA_23103	APOSJ_38485, APOSJ_38487
OG0001558	LYTVA_06196	APOSJ_61618
OG0001559	LYTVA_27028	APOSJ_09869, APOSJ_09865
OG0001560	LYTVA_18843	APOSJ_59884, APOSJ_59935
OG0001561	LYTVA_04106, LYTVA_00921	APOSJ_47065, APOSJ_22872, APOSJ_47066, APOSJ_47067, APOSJ_47068
OG0001562	LYTVA_19682	APOSJ_51220, APOSJ_50110, APOSJ_51217, APOSJ_50111, APOSJ_50109, APOSJ_51218, APOSJ_50112, APOSJ_51219, APOSJ_44494, APOSJ_50284, APOSJ_50280, APOSJ_50113
OG0001563	LYTVA_18255, LYTVA_29179, LYTVA_21711	APOSJ_30084, APOSJ_30085, APOSJ_28436
OG0001564	LYTVA_04654, LYTVA_21130	APOSJ_17825, APOSJ_17828
OG0001565	LYTVA_00224, LYTVA_00227	APOSJ_56291, APOSJ_56292
OG0001566	LYTVA_01152	APOSJ_55830, APOSJ_55832, APOSJ_55836, APOSJ_55833, APOSJ_55829, APOSJ_55831, APOSJ_55834, APOSJ_55835
OG0001567	LYTVA_26978	APOSJ_29433, APOSJ_36664
OG0001568	LYTVA_29892	APOSJ_51707, APOSJ_63229, APOSJ_56617, APOSJ_08333, APOSJ_60412, APOSJ_43837, APOSJ_08932, APOSJ_43833, APOSJ_43838, APOSJ_43836, APOSJ_43834, APOSJ_43832, APOSJ_08920, APOSJ_43835, APOSJ_43839, APOSJ_63230, APOSJ_51344, APOSJ_56619, APOSJ_64647, APOSJ_63233, APOSJ_63232, APOSJ_64648, APOSJ_63231, APOSJ_56616, APOSJ_56621
OG0001569	LYTVA_20543	APOSJ_04760
OG0001570	LYTVA_25305	APOSJ_56786, APOSJ_56785
OG0001571	LYTVA_29985, LYTVA_27391	APOSJ_39226, APOSJ_39222, APOSJ_13504, APOSJ_39224
OG0001572	LYTVA_17414	APOSJ_10785, APOSJ_03281, APOSJ_03280, APOSJ_10782
OG0001572	LYTVA_21491	APOSJ_24843, APOSJ_12670
OG0001573	LYTVA_09972	APOSJ_07885, APOSJ_28755, APOSJ_28751, APOSJ_40296, APOSJ_07889, APOSJ_04624, APOSJ_40300, APOSJ_28754, APOSJ_40307, APOSJ_07891, APOSJ_55775, APOSJ_55792, APOSJ_27081, APOSJ_07880, APOSJ_55784, APOSJ_06375, APOSJ_27094, APOSJ_06376, APOSJ_07881, APOSJ_07877, APOSJ_21923, APOSJ_07879, APOSJ_40302
OG0001574	LYTVA_26697	APOSJ_61647, APOSJ_34078, APOSJ_61646, APOSJ_61645
OG0001575	LYTVA_02269	APOSJ_13641, APOSJ_52252, APOSJ_52254, APOSJ_56270, APOSJ_56273, APOSJ_52250
OG0001576	LYTVA_04399	APOSJ_04347, APOSJ_04350, APOSJ_04348, APOSJ_04352, APOSJ_55939, APOSJ_04349
OG0001577	LYTVA_07449	APOSJ_01630, APOSJ_01629
OG0001578	LYTVA_07447	APOSJ_57447, APOSJ_34870
OG0001581	LYTVA_03103	APOSJ_31513, APOSJ_31511
OG0001582	LYTVA_05770	APOSJ_22671, APOSJ_22672
OG0001583	LYTVA_00600	APOSJ_31852, APOSJ_35085, APOSJ_31848, APOSJ_35090
OG0001584	LYTVA_16613	APOSJ_15802, APOSJ_15809, APOSJ_56573, APOSJ_19213, APOSJ_09972, APOSJ_64355, APOSJ_19212, APOSJ_15804, APOSJ_19211, APOSJ_15805, APOSJ_19215, APOSJ_15803, APOSJ_64352, APOSJ_09974, APOSJ_19214, APOSJ_15801, APOSJ_15808, APOSJ_56564, APOSJ_15807, APOSJ_38624, APOSJ_19210, APOSJ_15806, APOSJ_56567
OG0001588	LYTVA_10633, LYTVA_20712	APOSJ_05173, APOSJ_32125, APOSJ_05174, APOSJ_45668
OG0001588	LYTVA_29654, LYTVA_06381	APOSJ_14284
OG0001589	LYTVA_18831, LYTVA_18102	APOSJ_14719, APOSJ_14718
OG0001590	LYTVA_02727	APOSJ_65369, APOSJ_53807, APOSJ_20527, APOSJ_53809, APOSJ_02633, APOSJ_02632, APOSJ_16709
OG0001591	LYTVA_07139	APOSJ_23415, APOSJ_23414
OG0001592	LYTVA_02711	APOSJ_24818, APOSJ_65291
OG0001594	LYTVA_07802	APOSJ_46488
OG0001596	LYTVA_22375	APOSJ_05197, APOSJ_23634
OG0001599	LYTVA_27246	APOSJ_31317, APOSJ_16426, APOSJ_16427, APOSJ_16428, APOSJ_36946, APOSJ_36950, APOSJ_16425, APOSJ_36948, APOSJ_16429, APOSJ_50624, APOSJ_36951
OG0001602	LYTVA_20714	APOSJ_30964
OG0001603	LYTVA_09954, LYTVA_09254	APOSJ_11958, APOSJ_11960, APOSJ_11959
OG0001603	LYTVA_25121, LYTVA_29742	APOSJ_64441
OG0001604	LYTVA_15984	APOSJ_23212
OG0001604	LYTVA_01583	APOSJ_11756, APOSJ_11757, APOSJ_11755
OG0001605	LYTVA_28463, LYTVA_28464, LYTVA_27230	APOSJ_11572, APOSJ_00300, APOSJ_00299
OG0001606	LYTVA_00126	APOSJ_26004, APOSJ_46805, APOSJ_46804, APOSJ_32859, APOSJ_26002, APOSJ_24845, APOSJ_26001, APOSJ_26000, APOSJ_46806, APOSJ_24855, APOSJ_46803, APOSJ_32862
OG0001606	LYTVA_07392	APOSJ_62935, APOSJ_03170
OG0001608	LYTVA_12204	APOSJ_40845, APOSJ_40846, APOSJ_29211, APOSJ_29212, APOSJ_29210
OG0001609	LYTVA_06544	APOSJ_55743
OG0001609	LYTVA_05376	APOSJ_61570, APOSJ_41734, APOSJ_61571, APOSJ_61572
OG0001610	LYTVA_15773	APOSJ_24527
OG0001611	LYTVA_24498	APOSJ_54771
OG0001612	LYTVA_09143	APOSJ_00298
OG0001614	LYTVA_00842, LYTVA_23993	APOSJ_27375, APOSJ_27377, APOSJ_27376, APOSJ_27374
OG0001614	LYTVA_08406	APOSJ_45583
OG0001615	LYTVA_29681, LYTVA_02240	APOSJ_02743
OG0001617	LYTVA_01260	APOSJ_59612, APOSJ_59610
OG0001619	LYTVA_03084	APOSJ_64345, APOSJ_35304, APOSJ_64346, APOSJ_64348
OG0001621	LYTVA_26251	APOSJ_01009, APOSJ_01011
OG0001622	LYTVA_08170, LYTVA_12311	APOSJ_61201, APOSJ_61715, APOSJ_41718, APOSJ_41716, APOSJ_41640, APOSJ_41635, APOSJ_41721, APOSJ_41639, APOSJ_62675, APOSJ_41723, APOSJ_41722, APOSJ_41720, APOSJ_41636, APOSJ_62433, APOSJ_41638, APOSJ_41717
OG0001623	LYTVA_25555	APOSJ_27847
OG0001625	LYTVA_17649	APOSJ_56086, APOSJ_52202
OG0001626	LYTVA_16212	APOSJ_49375, APOSJ_05365, APOSJ_63472, APOSJ_05362, APOSJ_49374, APOSJ_49372, APOSJ_49373, APOSJ_63431, APOSJ_49371, APOSJ_05361, APOSJ_05360, APOSJ_49378, APOSJ_49376, APOSJ_05368, APOSJ_49377, APOSJ_62642, APOSJ_05364, APOSJ_30971, APOSJ_05366, APOSJ_05363, APOSJ_05367
OG0001627	LYTVA_11632	APOSJ_46441, APOSJ_39408, APOSJ_39409, APOSJ_39407
OG0001627	LYTVA_28854, LYTVA_17633	APOSJ_14817, APOSJ_14816, APOSJ_14818, APOSJ_14819
OG0001628	LYTVA_06351	APOSJ_05236, APOSJ_05233, APOSJ_05234, APOSJ_05235
OG0001628	LYTVA_06949	APOSJ_51838, APOSJ_51839, APOSJ_51837
OG0001629	LYTVA_14133	APOSJ_39047, APOSJ_30269
OG0001630	LYTVA_23156	APOSJ_18329
OG0001632	LYTVA_24677	APOSJ_47056, APOSJ_47057
OG0001633	LYTVA_15148	APOSJ_23507, APOSJ_23505, APOSJ_23506
OG0001633	LYTVA_21365	APOSJ_27888
OG0001634	LYTVA_20717	APOSJ_13351, APOSJ_13350
OG0001635	LYTVA_01903	APOSJ_36928, APOSJ_36927
OG0001636	LYTVA_07956	APOSJ_56858, APOSJ_63477, APOSJ_56859, APOSJ_63478, APOSJ_56860, APOSJ_56856, APOSJ_16529, APOSJ_56852, APOSJ_16532, APOSJ_16530, APOSJ_56853, APOSJ_56855, APOSJ_11294, APOSJ_63479, APOSJ_38517, APOSJ_38518, APOSJ_64615, APOSJ_16531, APOSJ_56857, APOSJ_16534, APOSJ_63480, APOSJ_63476, APOSJ_53196, APOSJ_56854, APOSJ_28559
OG0001638	LYTVA_23923, LYTVA_15599, LYTVA_03528	APOSJ_64399, APOSJ_64400
OG0001639	LYTVA_12301	APOSJ_55493, APOSJ_55491, APOSJ_55490, APOSJ_55492
OG0001640	LYTVA_20285	APOSJ_60108, APOSJ_64587, APOSJ_56861, APOSJ_56842
OG0001641	LYTVA_15842	APOSJ_19160, APOSJ_56193, APOSJ_19164, APOSJ_19165, APOSJ_19167, APOSJ_19158, APOSJ_56199, APOSJ_19162
OG0001642	LYTVA_25401	APOSJ_04309
OG0001643	LYTVA_10368	APOSJ_59627, APOSJ_59624, APOSJ_59626, APOSJ_59625, APOSJ_59628, APOSJ_31265
OG0001644	LYTVA_08193	APOSJ_10481, APOSJ_16292, APOSJ_16296, APOSJ_43892, APOSJ_31940, APOSJ_63430, APOSJ_31941, APOSJ_63441, APOSJ_48001, APOSJ_16294, APOSJ_47998, APOSJ_16297, APOSJ_14906, APOSJ_16298, APOSJ_63433, APOSJ_10483, APOSJ_16295, APOSJ_48002, APOSJ_47999, APOSJ_48000, APOSJ_16293, APOSJ_48003, APOSJ_16291, APOSJ_10482
OG0001647	LYTVA_01653, LYTVA_16620, LYTVA_24694, LYTVA_01014, LYTVA_29866, LYTVA_21732, LYTVA_05196, LYTVA_28822, LYTVA_28824, LYTVA_20668	APOSJ_29008, APOSJ_29009, APOSJ_36046, APOSJ_12766, APOSJ_12767
OG0001652	LYTVA_22143	APOSJ_43734, APOSJ_43735, APOSJ_43737, APOSJ_43736
OG0001653	LYTVA_15506	APOSJ_56239, APOSJ_63973, APOSJ_63972, APOSJ_39228, APOSJ_63976, APOSJ_63970, APOSJ_56238, APOSJ_39231, APOSJ_63969, APOSJ_39229, APOSJ_63977, APOSJ_56242, APOSJ_39230
OG0001654	LYTVA_27565	APOSJ_18954, APOSJ_18955
OG0001655	LYTVA_29262	APOSJ_30007, APOSJ_04829
OG0001656	LYTVA_20250	APOSJ_30525, APOSJ_30520, APOSJ_60534, APOSJ_34880, APOSJ_34878, APOSJ_34882, APOSJ_34881, APOSJ_30522, APOSJ_30529, APOSJ_30521, APOSJ_60533, APOSJ_30530, APOSJ_60532, APOSJ_34883, APOSJ_34879
OG0001657	LYTVA_24520	APOSJ_25883
OG0001659	LYTVA_27573	APOSJ_26881, APOSJ_26880, APOSJ_26879, APOSJ_26878
OG0001660	LYTVA_26564	APOSJ_24838
OG0001661	LYTVA_05769	APOSJ_17358
OG0001661	LYTVA_11532	APOSJ_44002, APOSJ_09233
OG0001662	LYTVA_14369	APOSJ_53251
OG0001662	LYTVA_15998	APOSJ_10467, APOSJ_10468, APOSJ_10466
OG0001663	LYTVA_27998	APOSJ_62285, APOSJ_35432, APOSJ_35433, APOSJ_30721
OG0001664	LYTVA_11249	APOSJ_52558
OG0001664	LYTVA_21479	APOSJ_52550, APOSJ_57243, APOSJ_57256, APOSJ_52551
OG0001665	LYTVA_04604	APOSJ_42522, APOSJ_42521, APOSJ_42523, APOSJ_42524, APOSJ_31675, APOSJ_42525
OG0001665	LYTVA_23642	APOSJ_48224
OG0001666	LYTVA_03347, LYTVA_19306, LYTVA_17592, LYTVA_28821, LYTVA_28823	APOSJ_11482, APOSJ_11481, APOSJ_32540, APOSJ_29555, APOSJ_06659, APOSJ_32541, APOSJ_18175
OG0001667	LYTVA_07623, LYTVA_22490	APOSJ_18691, APOSJ_18694, APOSJ_18689, APOSJ_18693, APOSJ_18687, APOSJ_18688, APOSJ_18692, APOSJ_18690
OG0001668	LYTVA_02299	APOSJ_01344, APOSJ_37157, APOSJ_37155, APOSJ_37158, APOSJ_37160, APOSJ_01345, APOSJ_32527, APOSJ_37154, APOSJ_37159, APOSJ_37161, APOSJ_37156, APOSJ_01346
OG0001670	LYTVA_23966	APOSJ_48386, APOSJ_28627
OG0001670	LYTVA_11070, LYTVA_15894	APOSJ_05935, APOSJ_05934
OG0001671	LYTVA_25749	APOSJ_06113, APOSJ_32460, APOSJ_06116, APOSJ_56971, APOSJ_14913, APOSJ_06110
OG0001671	LYTVA_19064	APOSJ_12742, APOSJ_12743, APOSJ_14959, APOSJ_12744
OG0001672	LYTVA_03348	APOSJ_40109
OG0001673	LYTVA_21841	APOSJ_53472, APOSJ_63447, APOSJ_63452
OG0001674	LYTVA_15682	APOSJ_31605, APOSJ_40256, APOSJ_31604, APOSJ_40259, APOSJ_40254, APOSJ_31609, APOSJ_01211, APOSJ_40253, APOSJ_40255, APOSJ_40258, APOSJ_31606, APOSJ_31608, APOSJ_40252, APOSJ_31610, APOSJ_31603, APOSJ_40257, APOSJ_31607, APOSJ_01213, APOSJ_50050, APOSJ_40251
OG0001675	LYTVA_09242	APOSJ_35759, APOSJ_35758, APOSJ_35760, APOSJ_35761, APOSJ_24074, APOSJ_35764, APOSJ_35762, APOSJ_35763
OG0001676	LYTVA_20615	APOSJ_44943
OG0001676	LYTVA_04952	APOSJ_63125
OG0001677	LYTVA_22014	APOSJ_04509, APOSJ_31936, APOSJ_04507, APOSJ_04508
OG0001678	LYTVA_28376	APOSJ_57538, APOSJ_57542, APOSJ_57541, APOSJ_57540, APOSJ_57539, APOSJ_57543
OG0001678	LYTVA_27640, LYTVA_03369, LYTVA_14932	APOSJ_05443
OG0001679	LYTVA_17378	APOSJ_45301
OG0001679	LYTVA_03795, LYTVA_21415, LYTVA_21417	APOSJ_23265, APOSJ_62247, APOSJ_54962, APOSJ_09792, APOSJ_11937, APOSJ_23263, APOSJ_46533, APOSJ_11936, APOSJ_46536, APOSJ_33355, APOSJ_33381, APOSJ_23258, APOSJ_47301, APOSJ_47300, APOSJ_45650, APOSJ_45649, APOSJ_02922, APOSJ_02921
OG0001680	LYTVA_06347	APOSJ_43752, APOSJ_43751
OG0001681	LYTVA_29063, LYTVA_10261, LYTVA_19898, LYTVA_25961, LYTVA_24687	APOSJ_05250, APOSJ_19787, APOSJ_19786, APOSJ_03632
OG0001682	LYTVA_08761	APOSJ_18984, APOSJ_18981
OG0001682	LYTVA_24944	APOSJ_18983, APOSJ_55152, APOSJ_18980, APOSJ_18982
OG0001683	LYTVA_21742	APOSJ_55019, APOSJ_14870, APOSJ_18963, APOSJ_18961
OG0001685	LYTVA_01904	APOSJ_04988
OG0001686	LYTVA_28929	APOSJ_34575, APOSJ_34573
OG0001687	LYTVA_18610, LYTVA_22058	APOSJ_32447, APOSJ_32448, APOSJ_32446, APOSJ_53302, APOSJ_53303, APOSJ_53304, APOSJ_62522, APOSJ_62520, APOSJ_62523, APOSJ_62525, APOSJ_51165, APOSJ_48110, APOSJ_48122, APOSJ_61912
OG0001688	LYTVA_10321	APOSJ_23564, APOSJ_17565, APOSJ_17569, APOSJ_23563, APOSJ_17571, APOSJ_23562
OG0001689	LYTVA_05698	APOSJ_25622
OG0001690	LYTVA_10997	APOSJ_33389, APOSJ_33387, APOSJ_33388, APOSJ_33390
OG0001690	LYTVA_28589	APOSJ_23384, APOSJ_14111
OG0001691	LYTVA_29941	APOSJ_45144, APOSJ_45143, APOSJ_45141
OG0001692	LYTVA_03559	APOSJ_55900, APOSJ_55901
OG0001693	LYTVA_27901, LYTVA_27900	APOSJ_13917
OG0001693	LYTVA_14436, LYTVA_19948, LYTVA_19947	APOSJ_10338, APOSJ_33706, APOSJ_33709, APOSJ_33705, APOSJ_01088, APOSJ_33707, APOSJ_10340, APOSJ_33704, APOSJ_10341, APOSJ_10339, APOSJ_33708, APOSJ_33703, APOSJ_41417, APOSJ_23117, APOSJ_59324, APOSJ_33369, APOSJ_11203, APOSJ_41416, APOSJ_33368, APOSJ_23118, APOSJ_41415, APOSJ_60007
OG0001694	LYTVA_29879	APOSJ_05547
OG0001696	LYTVA_22806	APOSJ_61070
OG0001703	LYTVA_28859	APOSJ_63425, APOSJ_63424, APOSJ_63423, APOSJ_63420, APOSJ_45929
OG0001703	LYTVA_21915	APOSJ_37408, APOSJ_37412, APOSJ_43795, APOSJ_34018
OG0001704	LYTVA_03750, LYTVA_28208	APOSJ_23614, APOSJ_47839, APOSJ_47840
OG0001706	LYTVA_16433	APOSJ_42799, APOSJ_03908
OG0001707	LYTVA_02742	APOSJ_17046, APOSJ_17047
OG0001708	LYTVA_08755	APOSJ_46898, APOSJ_64331, APOSJ_58201, APOSJ_55318, APOSJ_46897, APOSJ_23368
OG0001709	LYTVA_16435	APOSJ_63336, APOSJ_51281, APOSJ_63337, APOSJ_13337, APOSJ_13336, APOSJ_18164, APOSJ_18161, APOSJ_18163
OG0001711	LYTVA_23582	APOSJ_38471, APOSJ_49118, APOSJ_49120, APOSJ_49119
OG0001712	LYTVA_21581	APOSJ_29209, APOSJ_15071, APOSJ_15067, APOSJ_15068
OG0001713	LYTVA_19902	APOSJ_24201
OG0001713	LYTVA_16987	APOSJ_00489, APOSJ_00490, APOSJ_00492, APOSJ_00493
OG0001714	LYTVA_26980	APOSJ_12177, APOSJ_12176
OG0001716	LYTVA_17365, LYTVA_27036	APOSJ_35576, APOSJ_23107, APOSJ_23109, APOSJ_35578, APOSJ_35575, APOSJ_56510, APOSJ_56511
OG0001717	LYTVA_22525, LYTVA_27220, LYTVA_03722, LYTVA_20415	APOSJ_38947
OG0001718	LYTVA_06728	APOSJ_14330, APOSJ_14328, APOSJ_14329, APOSJ_14327
OG0001719	LYTVA_27320	APOSJ_20924, APOSJ_20922, APOSJ_20923
OG0001719	LYTVA_14630, LYTVA_18251	APOSJ_47730, APOSJ_47731, APOSJ_47729, APOSJ_47732
OG0001720	LYTVA_14326	APOSJ_27298, APOSJ_27176
OG0001721	LYTVA_12881	APOSJ_03680, APOSJ_03678, APOSJ_03679, APOSJ_03677
OG0001722	LYTVA_16083	APOSJ_55404
OG0001723	LYTVA_03137	APOSJ_29659, APOSJ_15139, APOSJ_15140
OG0001724	LYTVA_08423	APOSJ_51905, APOSJ_51903, APOSJ_51904
OG0001725	LYTVA_14811, LYTVA_05220	APOSJ_38158, APOSJ_38155, APOSJ_44557, APOSJ_09351, APOSJ_09355, APOSJ_39082, APOSJ_09356, APOSJ_09353, APOSJ_09352, APOSJ_39083, APOSJ_39081, APOSJ_09354, APOSJ_09349, APOSJ_09350
OG0001726	LYTVA_04764	APOSJ_44094, APOSJ_44095, APOSJ_37983, APOSJ_61969
OG0001726	LYTVA_24972	APOSJ_14436
OG0001727	LYTVA_24852	APOSJ_18058
OG0001728	LYTVA_14622	APOSJ_54179
OG0001729	LYTVA_28021	APOSJ_21871, APOSJ_21876, APOSJ_07606, APOSJ_21877, APOSJ_21872, APOSJ_21874, APOSJ_21875, APOSJ_21873
OG0001730	LYTVA_03839	APOSJ_41351, APOSJ_41350
OG0001731	LYTVA_09912	APOSJ_38684
OG0001732	LYTVA_22231	APOSJ_36633, APOSJ_36634
OG0001733	LYTVA_14522, LYTVA_09132	APOSJ_42226, APOSJ_29363, APOSJ_53155, APOSJ_29365, APOSJ_29361, APOSJ_29366, APOSJ_29364, APOSJ_53158, APOSJ_42224, APOSJ_29362, APOSJ_42229, APOSJ_53156
OG0001734	LYTVA_02792	APOSJ_55855, APOSJ_03642, APOSJ_54560, APOSJ_54561, APOSJ_54558, APOSJ_54559
OG0001735	LYTVA_17512	APOSJ_38797, APOSJ_38794, APOSJ_35863, APOSJ_38792, APOSJ_38793, APOSJ_38795
OG0001736	LYTVA_17235	APOSJ_46829, APOSJ_40395, APOSJ_59219, APOSJ_59220
OG0001737	LYTVA_29190, LYTVA_24114	APOSJ_39307
OG0001738	LYTVA_14239, LYTVA_03711	APOSJ_00826, APOSJ_04426, APOSJ_04425, APOSJ_00823, APOSJ_27504, APOSJ_00825, APOSJ_04424
OG0001739	LYTVA_10491	APOSJ_61308
OG0001740	LYTVA_07618, LYTVA_17839, LYTVA_21620	APOSJ_54426, APOSJ_03026, APOSJ_54424, APOSJ_54425
OG0001741	LYTVA_06817	APOSJ_09085, APOSJ_26449, APOSJ_16961, APOSJ_09081, APOSJ_26450, APOSJ_26456, APOSJ_09086, APOSJ_09083, APOSJ_16967, APOSJ_09079, APOSJ_26453, APOSJ_16964, APOSJ_16963, APOSJ_09082, APOSJ_26451, APOSJ_16966, APOSJ_26455, APOSJ_16965, APOSJ_35698, APOSJ_41273, APOSJ_09080, APOSJ_09084, APOSJ_35692, APOSJ_16962
OG0001742	LYTVA_18769, LYTVA_27381	APOSJ_35623, APOSJ_60404
OG0001743	LYTVA_09129	APOSJ_35753, APOSJ_35754, APOSJ_35752, APOSJ_35748, APOSJ_35757, APOSJ_35756, APOSJ_35747, APOSJ_35755
OG0001744	LYTVA_05535	APOSJ_51265
OG0001746	LYTVA_21735	APOSJ_39381, APOSJ_26969, APOSJ_49922, APOSJ_39378, APOSJ_39377, APOSJ_27004
OG0001749	LYTVA_27870	APOSJ_46954, APOSJ_46952, APOSJ_46953, APOSJ_46950
OG0001750	LYTVA_17680	APOSJ_62862, APOSJ_27105
OG0001751	LYTVA_26605	APOSJ_01402, APOSJ_01405, APOSJ_33651, APOSJ_01407, APOSJ_33650, APOSJ_52267, APOSJ_33647, APOSJ_33653, APOSJ_01404, APOSJ_52268, APOSJ_01408, APOSJ_33654, APOSJ_56390, APOSJ_33652, APOSJ_01401, APOSJ_12551, APOSJ_33649, APOSJ_33648, APOSJ_52266, APOSJ_52269, APOSJ_01400, APOSJ_01403
OG0001752	LYTVA_14709	APOSJ_16122, APOSJ_38726, APOSJ_38721, APOSJ_38722, APOSJ_42813
OG0001753	LYTVA_26253	APOSJ_22057
OG0001754	LYTVA_06403	APOSJ_46299
OG0001755	LYTVA_17842	APOSJ_40814
OG0001756	LYTVA_10472, LYTVA_10467	APOSJ_33179
OG0001756	LYTVA_03013	APOSJ_05743, APOSJ_05740, APOSJ_05744, APOSJ_05741, APOSJ_05742, APOSJ_05739
OG0001757	LYTVA_12754	APOSJ_00295
OG0001758	LYTVA_04758	APOSJ_22835, APOSJ_22832
OG0001759	LYTVA_03595	APOSJ_50286, APOSJ_35775, APOSJ_35773, APOSJ_35776, APOSJ_56811, APOSJ_56810, APOSJ_44028, APOSJ_35774, APOSJ_50890, APOSJ_50285, APOSJ_44032
OG0001760	LYTVA_24245	APOSJ_55913
OG0001762	LYTVA_09596, LYTVA_27818, LYTVA_27714, LYTVA_26511, LYTVA_04772, LYTVA_23692, LYTVA_10257, LYTVA_15666, LYTVA_14603, LYTVA_14604, LYTVA_26425, LYTVA_25847, LYTVA_22059, LYTVA_25846, LYTVA_09264, LYTVA_13441, LYTVA_14246, LYTVA_08286, LYTVA_20125, LYTVA_22576, LYTVA_11610	APOSJ_56577, APOSJ_11269
OG0001768	LYTVA_02674	APOSJ_51908
OG0001769	LYTVA_02387	APOSJ_53780
OG0001769	LYTVA_30216	APOSJ_42247
OG0001770	LYTVA_06471	APOSJ_45787
OG0001772	LYTVA_23524, LYTVA_22204	APOSJ_33059, APOSJ_33058, APOSJ_33057
OG0001773	LYTVA_13559, LYTVA_07761	APOSJ_63503, APOSJ_15663
OG0001774	LYTVA_28479	APOSJ_09707, APOSJ_09706
OG0001775	LYTVA_21968	APOSJ_56961, APOSJ_39426
OG0001776	LYTVA_23761	APOSJ_35731, APOSJ_35732
OG0001777	LYTVA_09967	APOSJ_64930, APOSJ_62516, APOSJ_64927
OG0001777	LYTVA_15642	APOSJ_16864, APOSJ_16867, APOSJ_16866
OG0001777	LYTVA_26359	APOSJ_00708
OG0001779	LYTVA_23354, LYTVA_18503	APOSJ_44719, APOSJ_13233
