Orthogroup	LYTVA_ok	SACKO_ok
OG0000816	LYTVA_27232	SACKO_17944
OG0000816	LYTVA_14905	SACKO_17471
OG0000817	LYTVA_09679	SACKO_10398
OG0000818	LYTVA_05278	SACKO_13438
OG0000819	LYTVA_08950	SACKO_16820
OG0000819	LYTVA_27608	SACKO_29534
OG0000819	LYTVA_08394	SACKO_06925
OG0000820	LYTVA_10071	SACKO_08030
OG0000821	LYTVA_12456, LYTVA_00220	SACKO_12422
OG0000822	LYTVA_04504	SACKO_20246
OG0000822	LYTVA_11698	SACKO_23379
OG0000822	LYTVA_05511, LYTVA_13033	SACKO_32177
OG0000824	LYTVA_20926	SACKO_23963, SACKO_19936
OG0000825	LYTVA_19124, LYTVA_03163, LYTVA_11026, LYTVA_21185, LYTVA_23313	SACKO_03586
OG0000826	LYTVA_22022, LYTVA_18010	SACKO_24167
OG0000827	LYTVA_12934, LYTVA_14206	SACKO_01112
OG0000827	LYTVA_17613, LYTVA_02675	SACKO_21283
OG0000828	LYTVA_04924	SACKO_19680
OG0000828	LYTVA_16052	SACKO_02201
OG0000829	LYTVA_16475	SACKO_03719
OG0000830	LYTVA_19883, LYTVA_19882	SACKO_08420, SACKO_17829, SACKO_17827, SACKO_26129, SACKO_17830
OG0000831	LYTVA_14250, LYTVA_10123	SACKO_33535, SACKO_14918
OG0000832	LYTVA_18149	SACKO_08573, SACKO_03301, SACKO_31175
OG0000832	LYTVA_15375, LYTVA_19434, LYTVA_03583, LYTVA_02643, LYTVA_15711	SACKO_05219, SACKO_06774, SACKO_06830, SACKO_17964, SACKO_14151, SACKO_03597, SACKO_11020, SACKO_03580, SACKO_16836, SACKO_19385, SACKO_33092, SACKO_33094, SACKO_33078, SACKO_33080, SACKO_31878
OG0000833	LYTVA_23899	SACKO_08623
OG0000836	LYTVA_01338	SACKO_24783, SACKO_24782, SACKO_24773
OG0000836	LYTVA_01335	SACKO_32144
OG0000837	LYTVA_07593, LYTVA_20841, LYTVA_20846	SACKO_15029
OG0000841	LYTVA_03788, LYTVA_29116	SACKO_13443
OG0000842	LYTVA_06739	SACKO_18541, SACKO_32072
OG0000844	LYTVA_20301	SACKO_32818
OG0000845	LYTVA_06450	SACKO_13159
OG0000846	LYTVA_22995, LYTVA_21268	SACKO_14354, SACKO_14351
OG0000846	LYTVA_16779, LYTVA_20631	SACKO_13174
OG0000847	LYTVA_11994	SACKO_25423
OG0000847	LYTVA_21656	SACKO_21230
OG0000848	LYTVA_08343	SACKO_30123
OG0000848	LYTVA_05722, LYTVA_29062	SACKO_13045
OG0000849	LYTVA_12639	SACKO_13107
OG0000850	LYTVA_06441	SACKO_07519
OG0000850	LYTVA_26189, LYTVA_27854	SACKO_23021, SACKO_27751
OG0000851	LYTVA_23092	SACKO_14437
OG0000852	LYTVA_26709, LYTVA_24264	SACKO_00856, SACKO_33033
OG0000852	LYTVA_07531	SACKO_16562
OG0000853	LYTVA_23815, LYTVA_23812	SACKO_20306
OG0000855	LYTVA_06599, LYTVA_10228	SACKO_27779, SACKO_20065, SACKO_20003, SACKO_31125
OG0000857	LYTVA_21736	SACKO_29337
OG0000858	LYTVA_08518	SACKO_23749
OG0000859	LYTVA_03847	SACKO_02539
OG0000860	LYTVA_09223	SACKO_16104
OG0000866	LYTVA_15837	SACKO_23181
OG0000867	LYTVA_20177, LYTVA_11626, LYTVA_03591	SACKO_13729
OG0000868	LYTVA_29147	SACKO_01236
OG0000869	LYTVA_01155	SACKO_06026
OG0000869	LYTVA_26590	SACKO_18157
OG0000871	LYTVA_25255, LYTVA_00078, LYTVA_13487	SACKO_27355, SACKO_19568, SACKO_19567, SACKO_03717
OG0000872	LYTVA_18504	SACKO_32165
OG0000873	LYTVA_06765	SACKO_12092
OG0000874	LYTVA_06181	SACKO_19510
OG0000874	LYTVA_26806	SACKO_09706
OG0000875	LYTVA_01072	SACKO_11708
OG0000875	LYTVA_12521	SACKO_01411
OG0000876	LYTVA_02114	SACKO_25953
OG0000877	LYTVA_15271, LYTVA_26866, LYTVA_01909	SACKO_32129
OG0000878	LYTVA_26339	SACKO_02892
OG0000879	LYTVA_08681	SACKO_28298
OG0000881	LYTVA_04165, LYTVA_11402	SACKO_29973
OG0000881	LYTVA_22240, LYTVA_09159	SACKO_18831
OG0000882	LYTVA_14679	SACKO_25246
OG0000887	LYTVA_01759, LYTVA_10208	SACKO_28481
OG0000888	LYTVA_24269	SACKO_12082
OG0000889	LYTVA_27694, LYTVA_27693	SACKO_03115
OG0000891	LYTVA_20950, LYTVA_12002	SACKO_16661, SACKO_16652
OG0000893	LYTVA_27628	SACKO_28812
OG0000894	LYTVA_12588	SACKO_26922
OG0000894	LYTVA_19786	SACKO_02223
OG0000896	LYTVA_29831	SACKO_27525
OG0000896	LYTVA_08568	SACKO_25582, SACKO_18087
OG0000897	LYTVA_25813, LYTVA_12897	SACKO_11689
OG0000899	LYTVA_16229	SACKO_30501
OG0000904	LYTVA_15877, LYTVA_15876	SACKO_17479
OG0000905	LYTVA_15702, LYTVA_23197	SACKO_20259, SACKO_13565
OG0000907	LYTVA_16710	SACKO_17714
OG0000908	LYTVA_03069	SACKO_20582
OG0000909	LYTVA_20165, LYTVA_23767	SACKO_13346
OG0000910	LYTVA_14017	SACKO_03191
OG0000910	LYTVA_05275, LYTVA_19670	SACKO_24519
OG0000911	LYTVA_15861, LYTVA_05614	SACKO_07709
OG0000912	LYTVA_10234	SACKO_29559
OG0000913	LYTVA_02832	SACKO_00547, SACKO_15554, SACKO_15585
OG0000913	LYTVA_10765	SACKO_15570
OG0000914	LYTVA_26358	SACKO_02857
OG0000920	LYTVA_00084, LYTVA_02738, LYTVA_14855, LYTVA_00229, LYTVA_15710, LYTVA_03090, LYTVA_28612, LYTVA_28092, LYTVA_05225, LYTVA_22946, LYTVA_15463, LYTVA_22805, LYTVA_03885, LYTVA_30123, LYTVA_26382, LYTVA_22244, LYTVA_02524, LYTVA_28711, LYTVA_22415, LYTVA_01674, LYTVA_14527, LYTVA_29787, LYTVA_18152, LYTVA_23590, LYTVA_07594, LYTVA_19023, LYTVA_26880, LYTVA_28016, LYTVA_11653, LYTVA_15214, LYTVA_29584, LYTVA_00628, LYTVA_18647, LYTVA_17885, LYTVA_01289, LYTVA_06140, LYTVA_13688, LYTVA_01580, LYTVA_06958, LYTVA_22838, LYTVA_13373, LYTVA_06209, LYTVA_17763, LYTVA_20202, LYTVA_17514, LYTVA_17138, LYTVA_25895, LYTVA_15698, LYTVA_26730, LYTVA_11434, LYTVA_14399, LYTVA_04429, LYTVA_22536, LYTVA_23344, LYTVA_06088, LYTVA_06986, LYTVA_03061, LYTVA_29046, LYTVA_10957, LYTVA_11527, LYTVA_18337, LYTVA_00130, LYTVA_24887, LYTVA_12724, LYTVA_12797, LYTVA_21125, LYTVA_09931, LYTVA_14400, LYTVA_03753, LYTVA_18217, LYTVA_12169, LYTVA_13558, LYTVA_26257, LYTVA_28340, LYTVA_23162, LYTVA_12443, LYTVA_16134	SACKO_12604
OG0000921	LYTVA_14375	SACKO_13397
OG0000923	LYTVA_21547	SACKO_17117
OG0000924	LYTVA_00089	SACKO_23601
OG0000924	LYTVA_16189	SACKO_31699
OG0000924	LYTVA_24168	SACKO_23671
OG0000924	LYTVA_16186	SACKO_31698
OG0000924	LYTVA_08477	SACKO_24490
OG0000924	LYTVA_00090	SACKO_29370
OG0000925	LYTVA_00188	SACKO_08031
OG0000925	LYTVA_25795	SACKO_26395
OG0000926	LYTVA_04398	SACKO_17537
OG0000926	LYTVA_05296	SACKO_32113
OG0000926	LYTVA_28502	SACKO_08978
OG0000927	LYTVA_21471	SACKO_28368
OG0000928	LYTVA_23596	SACKO_11640
OG0000929	LYTVA_25470, LYTVA_01755	SACKO_08944
OG0000930	LYTVA_27512	SACKO_26170
OG0000930	LYTVA_06615	SACKO_21351
OG0000931	LYTVA_00992	SACKO_25239
OG0000931	LYTVA_16224	SACKO_25231
OG0000932	LYTVA_26139	SACKO_04386
OG0000933	LYTVA_06950	SACKO_05658
OG0000934	LYTVA_20397	SACKO_28076
OG0000936	LYTVA_29468, LYTVA_11642, LYTVA_02845	SACKO_15755
OG0000936	LYTVA_12737	SACKO_00605
OG0000938	LYTVA_20667, LYTVA_01702	SACKO_01757, SACKO_01762, SACKO_15301, SACKO_09969, SACKO_15311, SACKO_12939
OG0000939	LYTVA_29782, LYTVA_02594, LYTVA_03762, LYTVA_07470, LYTVA_03935	SACKO_06514, SACKO_06153
OG0000939	LYTVA_11228, LYTVA_02249	SACKO_08217, SACKO_16341, SACKO_29498, SACKO_33083, SACKO_30889, SACKO_17258, SACKO_07764, SACKO_15564, SACKO_33904, SACKO_31642, SACKO_11557, SACKO_33453
OG0000942	LYTVA_16242, LYTVA_20778, LYTVA_02648, LYTVA_28179, LYTVA_19582, LYTVA_29356, LYTVA_13464, LYTVA_02613, LYTVA_05464	SACKO_32311, SACKO_01692, SACKO_33657, SACKO_33212, SACKO_26473, SACKO_28748, SACKO_00272, SACKO_09340, SACKO_26498, SACKO_07942
OG0000943	LYTVA_28974	SACKO_06009
OG0000943	LYTVA_14187, LYTVA_14188	SACKO_03278
OG0000944	LYTVA_08967	SACKO_14532
OG0000945	LYTVA_24430	SACKO_29022
OG0000946	LYTVA_25241, LYTVA_27130, LYTVA_17441	SACKO_05354
OG0000946	LYTVA_21339, LYTVA_18138	SACKO_03434
OG0000947	LYTVA_21967	SACKO_03864
OG0000947	LYTVA_02610	SACKO_27732
OG0000949	LYTVA_25907	SACKO_06979, SACKO_06945, SACKO_03055
OG0000951	LYTVA_06560	SACKO_12290
OG0000951	LYTVA_25198	SACKO_04226
OG0000952	LYTVA_15183	SACKO_31709
OG0000952	LYTVA_27737	SACKO_31700
OG0000953	LYTVA_04277, LYTVA_28070, LYTVA_09640, LYTVA_21901	SACKO_16853, SACKO_33210
OG0000953	LYTVA_27482	SACKO_26487
OG0000954	LYTVA_18195	SACKO_09923
OG0000954	LYTVA_05025	SACKO_25005
OG0000955	LYTVA_15857	SACKO_14411
OG0000957	LYTVA_29537	SACKO_21298
OG0000958	LYTVA_24230	SACKO_01365
OG0000960	LYTVA_21462	SACKO_17419
OG0000963	LYTVA_11219	SACKO_03897
OG0000964	LYTVA_26196	SACKO_21085, SACKO_21082
OG0000965	LYTVA_08512, LYTVA_30143, LYTVA_17394	SACKO_31862, SACKO_21944
OG0000965	LYTVA_12319	SACKO_29607
OG0000966	LYTVA_03424, LYTVA_03969	SACKO_19882
OG0000967	LYTVA_06230, LYTVA_06235	SACKO_33567
OG0000968	LYTVA_05135	SACKO_20110
OG0000969	LYTVA_21413, LYTVA_24552, LYTVA_21412, LYTVA_21065	SACKO_30327, SACKO_20971, SACKO_27764, SACKO_22920
OG0000969	LYTVA_13691	SACKO_00619
OG0000970	LYTVA_26609	SACKO_05435
OG0000972	LYTVA_27486	SACKO_24516
OG0000973	LYTVA_03075	SACKO_06563
OG0000974	LYTVA_18520, LYTVA_07191, LYTVA_18514, LYTVA_15617	SACKO_16128
OG0000976	LYTVA_04443	SACKO_06538
OG0000977	LYTVA_12206	SACKO_07977
OG0000977	LYTVA_10438	SACKO_13919
OG0000977	LYTVA_22167	SACKO_30692, SACKO_24604, SACKO_12919
OG0000979	LYTVA_01203	SACKO_20989, SACKO_19422, SACKO_21007
OG0000981	LYTVA_01774, LYTVA_01773	SACKO_03122, SACKO_03119
OG0000981	LYTVA_29882	SACKO_11821, SACKO_29220, SACKO_11825
OG0000982	LYTVA_01090	SACKO_10519
OG0000983	LYTVA_26818, LYTVA_07820, LYTVA_15769, LYTVA_30118, LYTVA_28564, LYTVA_10964, LYTVA_06932, LYTVA_07862, LYTVA_00716	SACKO_05796, SACKO_28830, SACKO_07395, SACKO_31492, SACKO_07410, SACKO_12424, SACKO_15510, SACKO_07273, SACKO_07826, SACKO_17565, SACKO_02644
OG0000984	LYTVA_20605	SACKO_22470, SACKO_22468
OG0000984	LYTVA_23816, LYTVA_17983	SACKO_28472
OG0000985	LYTVA_22922	SACKO_21389
OG0000987	LYTVA_29210	SACKO_11731
OG0000988	LYTVA_10317, LYTVA_11083	SACKO_00750, SACKO_27571
OG0000992	LYTVA_26659	SACKO_27180
OG0000992	LYTVA_01840	SACKO_01033
OG0000994	LYTVA_00968	SACKO_04389
OG0000994	LYTVA_25056	SACKO_17316, SACKO_07113, SACKO_15046
OG0000995	LYTVA_15991	SACKO_28772, SACKO_28732
OG0000997	LYTVA_09372	SACKO_19635, SACKO_06080
OG0000997	LYTVA_29274, LYTVA_12640, LYTVA_28518, LYTVA_12834, LYTVA_19954, LYTVA_01250, LYTVA_03648, LYTVA_18467	SACKO_06219
OG0000998	LYTVA_29352, LYTVA_30148, LYTVA_09122, LYTVA_30152, LYTVA_30151, LYTVA_11443, LYTVA_03803	SACKO_04803
OG0000998	LYTVA_19247	SACKO_30467
OG0000999	LYTVA_18147, LYTVA_26377	SACKO_02941
OG0000999	LYTVA_17675, LYTVA_00175	SACKO_27886
OG0001000	LYTVA_27555	SACKO_14786
OG0001001	LYTVA_02181	SACKO_32000
OG0001002	LYTVA_01211	SACKO_17603
OG0001002	LYTVA_05551	SACKO_26493, SACKO_10217, SACKO_22423
OG0001003	LYTVA_24521	SACKO_29333
OG0001004	LYTVA_04638	SACKO_12211
OG0001005	LYTVA_29339	SACKO_07944
OG0001006	LYTVA_30116	SACKO_28465
OG0001006	LYTVA_11326	SACKO_25694
OG0001007	LYTVA_09219	SACKO_22800
OG0001008	LYTVA_14143	SACKO_12442
OG0001009	LYTVA_20690, LYTVA_03437	SACKO_13013
OG0001009	LYTVA_22507, LYTVA_22506	SACKO_17660
OG0001014	LYTVA_22632, LYTVA_03663	SACKO_04136
OG0001015	LYTVA_16130	SACKO_22655
OG0001016	LYTVA_27385, LYTVA_23205	SACKO_04981
OG0001016	LYTVA_10008	SACKO_21664, SACKO_15992
OG0001018	LYTVA_08364	SACKO_04566, SACKO_31412
OG0001019	LYTVA_10901, LYTVA_10902, LYTVA_22061, LYTVA_07725	SACKO_24259, SACKO_18004, SACKO_19076, SACKO_15691, SACKO_15677, SACKO_28073, SACKO_19934, SACKO_15664
OG0001021	LYTVA_30213	SACKO_09105
OG0001022	LYTVA_29702, LYTVA_07313	SACKO_05140, SACKO_05128
OG0001023	LYTVA_29811	SACKO_01529
OG0001026	LYTVA_26222	SACKO_18104
OG0001027	LYTVA_06336, LYTVA_06330, LYTVA_23368, LYTVA_07523, LYTVA_03025	SACKO_17175, SACKO_22570, SACKO_25824
OG0001028	LYTVA_02453	SACKO_16985
OG0001029	LYTVA_09938	SACKO_14796
OG0001030	LYTVA_13104	SACKO_29916
OG0001031	LYTVA_13786	SACKO_14751, SACKO_16200
OG0001032	LYTVA_23396	SACKO_17505
OG0001033	LYTVA_27425	SACKO_17499
OG0001034	LYTVA_22671, LYTVA_06987	SACKO_22921
OG0001035	LYTVA_04095, LYTVA_11486, LYTVA_01341	SACKO_30597
OG0001035	LYTVA_12696, LYTVA_06255, LYTVA_20201, LYTVA_23085, LYTVA_20697, LYTVA_05222	SACKO_21736, SACKO_01434, SACKO_32288, SACKO_03943, SACKO_05205, SACKO_08025
OG0001036	LYTVA_01189	SACKO_31534
OG0001037	LYTVA_07115	SACKO_25311
OG0001038	LYTVA_22592	SACKO_14106
OG0001039	LYTVA_28151	SACKO_07566
OG0001039	LYTVA_04517	SACKO_29826
OG0001041	LYTVA_15249, LYTVA_15246, LYTVA_06829, LYTVA_06828, LYTVA_22754, LYTVA_03875, LYTVA_17584, LYTVA_11499, LYTVA_25955, LYTVA_07914	SACKO_30775, SACKO_30781, SACKO_30782, SACKO_11024
OG0001042	LYTVA_13445	SACKO_12664
OG0001043	LYTVA_09229	SACKO_34099
OG0001043	LYTVA_25539	SACKO_15259
OG0001044	LYTVA_06578	SACKO_31463
OG0001047	LYTVA_10366	SACKO_22110, SACKO_22089
OG0001048	LYTVA_00731, LYTVA_09405	SACKO_21452
OG0001049	LYTVA_25001, LYTVA_11198	SACKO_28210
OG0001049	LYTVA_09888	SACKO_03823
OG0001050	LYTVA_04036, LYTVA_16457	SACKO_13547
OG0001052	LYTVA_03660	SACKO_17741
OG0001053	LYTVA_05734	SACKO_10734
OG0001054	LYTVA_03436	SACKO_03187
OG0001055	LYTVA_28532, LYTVA_18736, LYTVA_18735	SACKO_10231, SACKO_10246, SACKO_27123, SACKO_20417, SACKO_20398, SACKO_20395, SACKO_20387, SACKO_20415, SACKO_20419, SACKO_20408, SACKO_20396, SACKO_20407, SACKO_20411
OG0001056	LYTVA_29573, LYTVA_10190	SACKO_11428
OG0001057	LYTVA_03185, LYTVA_16381	SACKO_34054
OG0001058	LYTVA_02007	SACKO_30744
OG0001059	LYTVA_00483	SACKO_34066
OG0001061	LYTVA_12810, LYTVA_28888	SACKO_30699, SACKO_13469, SACKO_13448, SACKO_13461, SACKO_12648, SACKO_12650, SACKO_21647
OG0001062	LYTVA_17131, LYTVA_15828	SACKO_29376
OG0001063	LYTVA_19095	SACKO_31591
OG0001063	LYTVA_07378, LYTVA_27583	SACKO_17683
OG0001064	LYTVA_11261	SACKO_15500, SACKO_34089, SACKO_31670, SACKO_03351, SACKO_16766, SACKO_31676, SACKO_12962, SACKO_12955, SACKO_12937, SACKO_30160
OG0001065	LYTVA_23523	SACKO_06065
OG0001067	LYTVA_25739, LYTVA_17028	SACKO_23129, SACKO_23130, SACKO_23138, SACKO_23139, SACKO_23136, SACKO_23131, SACKO_23140, SACKO_11747
OG0001068	LYTVA_12120	SACKO_05518
OG0001072	LYTVA_21778	SACKO_03267
OG0001072	LYTVA_21225	SACKO_03307
OG0001073	LYTVA_18221	SACKO_21449, SACKO_04327
OG0001075	LYTVA_24384	SACKO_11315, SACKO_14262
OG0001076	LYTVA_12589	SACKO_06837
OG0001077	LYTVA_07624	SACKO_10234
OG0001077	LYTVA_20896	SACKO_02065, SACKO_02030
OG0001078	LYTVA_23690, LYTVA_03209	SACKO_03626
OG0001079	LYTVA_13000	SACKO_30352
OG0001080	LYTVA_00946	SACKO_28482
OG0001080	LYTVA_26032	SACKO_17655
OG0001081	LYTVA_03364, LYTVA_09565, LYTVA_11238, LYTVA_00546, LYTVA_03368, LYTVA_08915, LYTVA_08917	SACKO_20233, SACKO_20239
OG0001082	LYTVA_06685	SACKO_05811, SACKO_32916
OG0001082	LYTVA_11262	SACKO_08099
OG0001083	LYTVA_15288	SACKO_03733
OG0001085	LYTVA_28264	SACKO_23475
OG0001086	LYTVA_27406	SACKO_01139
OG0001088	LYTVA_21777	SACKO_18307
OG0001089	LYTVA_22672	SACKO_12550
OG0001092	LYTVA_01908	SACKO_08155
OG0001092	LYTVA_21143	SACKO_08149
OG0001093	LYTVA_20171	SACKO_20225
OG0001095	LYTVA_10435	SACKO_26687
OG0001101	LYTVA_28690	SACKO_12678
OG0001102	LYTVA_04384	SACKO_03700
OG0001102	LYTVA_27846, LYTVA_04692	SACKO_27070
OG0001103	LYTVA_19234	SACKO_30891, SACKO_22670
OG0001103	LYTVA_29667, LYTVA_02741	SACKO_18268
OG0001104	LYTVA_25180	SACKO_17440, SACKO_10508
OG0001105	LYTVA_23898	SACKO_04214
OG0001105	LYTVA_09939	SACKO_09999
OG0001105	LYTVA_05998, LYTVA_00852	SACKO_18067
OG0001106	LYTVA_04820	SACKO_09682
OG0001108	LYTVA_12879	SACKO_31250
OG0001109	LYTVA_21949	SACKO_08252, SACKO_08246, SACKO_08241, SACKO_08240, SACKO_08237
OG0001110	LYTVA_06257	SACKO_08229
OG0001111	LYTVA_21492	SACKO_20490
OG0001111	LYTVA_13216	SACKO_03527
OG0001111	LYTVA_13217	SACKO_03526
OG0001112	LYTVA_07658	SACKO_18503
OG0001113	LYTVA_28836	SACKO_21432
OG0001114	LYTVA_21386	SACKO_08523
OG0001115	LYTVA_02273	SACKO_33624, SACKO_33583
OG0001115	LYTVA_24204	SACKO_18619
OG0001117	LYTVA_11481	SACKO_05727
OG0001118	LYTVA_14256	SACKO_04263, SACKO_00345
OG0001119	LYTVA_18092	SACKO_20836
OG0001119	LYTVA_05961	SACKO_20847
OG0001120	LYTVA_08711	SACKO_19029
OG0001121	LYTVA_15718	SACKO_32575
OG0001122	LYTVA_10807	SACKO_19597, SACKO_18811
OG0001123	LYTVA_01308	SACKO_00205
OG0001123	LYTVA_01705, LYTVA_12884	SACKO_33269
OG0001124	LYTVA_16535	SACKO_10008
OG0001124	LYTVA_12081	SACKO_04873
OG0001126	LYTVA_20544	SACKO_28905
OG0001127	LYTVA_20907	SACKO_04963
OG0001129	LYTVA_14702	SACKO_22362
OG0001130	LYTVA_08958	SACKO_19389, SACKO_19419
OG0001132	LYTVA_01795	SACKO_22464
OG0001133	LYTVA_21722	SACKO_03939
OG0001133	LYTVA_13505, LYTVA_08035	SACKO_03870
OG0001134	LYTVA_23641	SACKO_00371
OG0001137	LYTVA_08712	SACKO_31589
OG0001138	LYTVA_06752	SACKO_06420
OG0001139	LYTVA_17543	SACKO_08887
OG0001141	LYTVA_29978, LYTVA_25914, LYTVA_10307	SACKO_15539
OG0001142	LYTVA_17988	SACKO_08495
OG0001143	LYTVA_01170	SACKO_27075
OG0001144	LYTVA_24625	SACKO_23855
OG0001146	LYTVA_06824	SACKO_04608, SACKO_10399
OG0001147	LYTVA_16424	SACKO_26881
OG0001149	LYTVA_04169, LYTVA_25161	SACKO_23060
OG0001155	LYTVA_05140	SACKO_06971, SACKO_29197
OG0001155	LYTVA_22105	SACKO_06972
OG0001156	LYTVA_22449	SACKO_12887
OG0001158	LYTVA_17437	SACKO_22305
OG0001159	LYTVA_23740	SACKO_14618
OG0001160	LYTVA_26964	SACKO_03583
OG0001162	LYTVA_28314, LYTVA_24093	SACKO_17543, SACKO_14294
OG0001163	LYTVA_24878, LYTVA_28270	SACKO_31507
OG0001164	LYTVA_05648, LYTVA_28276, LYTVA_05650	SACKO_00737
OG0001165	LYTVA_04541, LYTVA_04542	SACKO_18359
OG0001165	LYTVA_17460, LYTVA_14088	SACKO_31998
OG0001166	LYTVA_02438	SACKO_31708
OG0001167	LYTVA_19097	SACKO_12026
OG0001168	LYTVA_03414	SACKO_18942
OG0001169	LYTVA_06902	SACKO_01891
OG0001170	LYTVA_06397, LYTVA_13191	SACKO_27342
OG0001171	LYTVA_23053	SACKO_20825
OG0001172	LYTVA_22652	SACKO_07899
OG0001172	LYTVA_29661	SACKO_23083
OG0001173	LYTVA_24626	SACKO_12453
OG0001173	LYTVA_22071	SACKO_11271
OG0001174	LYTVA_22335	SACKO_28428, SACKO_28429
OG0001175	LYTVA_13142, LYTVA_20054	SACKO_00167
OG0001177	LYTVA_26801	SACKO_26073
OG0001177	LYTVA_03786	SACKO_10730, SACKO_26943
OG0001178	LYTVA_02324	SACKO_03875
OG0001178	LYTVA_25867	SACKO_08914
OG0001179	LYTVA_26628	SACKO_26771
OG0001179	LYTVA_09673	SACKO_32134
OG0001180	LYTVA_29218	SACKO_03980
OG0001181	LYTVA_10373	SACKO_08231, SACKO_27253, SACKO_08232
OG0001182	LYTVA_26540, LYTVA_26537, LYTVA_12465, LYTVA_26539	SACKO_00852, SACKO_21729, SACKO_06706, SACKO_28390, SACKO_28391, SACKO_19557
OG0001184	LYTVA_02863, LYTVA_18281	SACKO_04686
OG0001184	LYTVA_26638, LYTVA_24278	SACKO_02594
OG0001185	LYTVA_09656	SACKO_25271
OG0001186	LYTVA_28926	SACKO_04961
OG0001186	LYTVA_01688	SACKO_32087
OG0001187	LYTVA_15913	SACKO_27459
OG0001188	LYTVA_25404	SACKO_25731
OG0001190	LYTVA_06830	SACKO_19736, SACKO_29072
OG0001196	LYTVA_03677	SACKO_02477
OG0001197	LYTVA_08630	SACKO_32347
OG0001198	LYTVA_09572, LYTVA_09571	SACKO_05861
OG0001199	LYTVA_28061	SACKO_31333
OG0001199	LYTVA_13204	SACKO_03906
OG0001200	LYTVA_14849, LYTVA_18532, LYTVA_26385	SACKO_20799
OG0001201	LYTVA_16866, LYTVA_02039	SACKO_15686
OG0001202	LYTVA_02469	SACKO_21894
OG0001202	LYTVA_09875	SACKO_33694
OG0001203	LYTVA_03972, LYTVA_29946	SACKO_17678
OG0001204	LYTVA_12790	SACKO_05436
OG0001207	LYTVA_05411	SACKO_03977
OG0001207	LYTVA_20519, LYTVA_10763	SACKO_25128
OG0001208	LYTVA_13276	SACKO_25532
OG0001210	LYTVA_19275	SACKO_12027
OG0001210	LYTVA_04311	SACKO_22645
OG0001211	LYTVA_22456, LYTVA_02722	SACKO_06728
OG0001213	LYTVA_07548, LYTVA_11628	SACKO_12475
OG0001213	LYTVA_18522	SACKO_19088
OG0001215	LYTVA_14835	SACKO_19345
OG0001216	LYTVA_09816	SACKO_20921
OG0001216	LYTVA_23706	SACKO_23314
OG0001217	LYTVA_22786	SACKO_25190
OG0001217	LYTVA_21151	SACKO_25209
OG0001218	LYTVA_26113	SACKO_09575
OG0001219	LYTVA_15579	SACKO_31732
OG0001220	LYTVA_16053	SACKO_02206
OG0001221	LYTVA_14047	SACKO_15128, SACKO_31267, SACKO_31272, SACKO_31273
OG0001222	LYTVA_02187	SACKO_02676
OG0001223	LYTVA_21037	SACKO_16161
OG0001224	LYTVA_18212	SACKO_15671
OG0001225	LYTVA_24620	SACKO_13197, SACKO_21032
OG0001227	LYTVA_10499	SACKO_09407
OG0001230	LYTVA_17571, LYTVA_12678	SACKO_30865
OG0001231	LYTVA_07439	SACKO_32360
OG0001232	LYTVA_24297	SACKO_31671
OG0001233	LYTVA_06716	SACKO_00389, SACKO_00384, SACKO_00398
OG0001235	LYTVA_22126	SACKO_17900
OG0001236	LYTVA_24738, LYTVA_21569	SACKO_22328
OG0001237	LYTVA_26239, LYTVA_06734	SACKO_12973, SACKO_17092
OG0001238	LYTVA_30061	SACKO_15368, SACKO_15935
OG0001239	LYTVA_29779	SACKO_01576
OG0001240	LYTVA_24587	SACKO_21921
OG0001241	LYTVA_01648	SACKO_21518
OG0001242	LYTVA_24858, LYTVA_25798	SACKO_19062, SACKO_19023
OG0001243	LYTVA_04835	SACKO_00190
OG0001245	LYTVA_16857	SACKO_31830, SACKO_17898
OG0001245	LYTVA_16858	SACKO_17917, SACKO_17905
OG0001247	LYTVA_23646	SACKO_16919
OG0001248	LYTVA_00986, LYTVA_16637	SACKO_03917
OG0001249	LYTVA_03472	SACKO_07046, SACKO_07044
OG0001250	LYTVA_23037	SACKO_22060
OG0001251	LYTVA_12207	SACKO_21043
OG0001252	LYTVA_28229, LYTVA_04840	SACKO_00497
OG0001253	LYTVA_02267	SACKO_07955
OG0001254	LYTVA_26444	SACKO_17085, SACKO_17104
OG0001256	LYTVA_27563	SACKO_32561
OG0001261	LYTVA_10322	SACKO_02379
OG0001262	LYTVA_11080, LYTVA_11634, LYTVA_11636, LYTVA_11076	SACKO_14536, SACKO_14562
OG0001262	LYTVA_09252	SACKO_14419
OG0001263	LYTVA_17717, LYTVA_22972	SACKO_18553
OG0001263	LYTVA_09084	SACKO_10674
OG0001264	LYTVA_07325	SACKO_25559
OG0001265	LYTVA_01165, LYTVA_10555, LYTVA_21118	SACKO_20144
OG0001266	LYTVA_19415	SACKO_21683
OG0001267	LYTVA_08091	SACKO_05778, SACKO_25091
OG0001267	LYTVA_09343	SACKO_21996
OG0001268	LYTVA_20779	SACKO_11197, SACKO_06254
OG0001270	LYTVA_18319	SACKO_01019
OG0001271	LYTVA_09608	SACKO_30312
OG0001272	LYTVA_27489	SACKO_25421
OG0001274	LYTVA_02869	SACKO_16020
OG0001275	LYTVA_16368	SACKO_31416
OG0001275	LYTVA_15957	SACKO_31414
OG0001276	LYTVA_24445	SACKO_30635
