Orthogroup	LYTVA_ok	NEMVE
OG0001488	LYTVA_25849	NEMVE02146
OG0001489	LYTVA_29241	NEMVE23571, NEMVE21444
OG0001492	LYTVA_23916	NEMVE17956
OG0001493	LYTVA_27653, LYTVA_18578	NEMVE14619
OG0001495	LYTVA_19058	NEMVE15483
OG0001496	LYTVA_02996, LYTVA_18645, LYTVA_00598	NEMVE13319
OG0001500	LYTVA_09855	NEMVE07759
OG0001502	LYTVA_00394	NEMVE06315
OG0001503	LYTVA_26157	NEMVE13535
OG0001503	LYTVA_21678	NEMVE15019
OG0001504	LYTVA_08379, LYTVA_08381	NEMVE10459
OG0001506	LYTVA_24167	NEMVE16287
OG0001507	LYTVA_01453, LYTVA_12072	NEMVE01058
OG0001508	LYTVA_06099	NEMVE06884
OG0001509	LYTVA_07640	NEMVE23903
OG0001510	LYTVA_09042, LYTVA_28716	NEMVE00716, NEMVE23759
OG0001511	LYTVA_02740	NEMVE06177
OG0001513	LYTVA_00022	NEMVE06330
OG0001516	LYTVA_11182, LYTVA_25941	NEMVE23626
OG0001517	LYTVA_12522	NEMVE14577, NEMVE14581
OG0001518	LYTVA_16808	NEMVE10672
OG0001521	LYTVA_13872	NEMVE13756
OG0001522	LYTVA_27748	NEMVE03232
OG0001522	LYTVA_05588, LYTVA_28109	NEMVE14033
OG0001523	LYTVA_15884	NEMVE04670
OG0001524	LYTVA_17084, LYTVA_14262	NEMVE25396
OG0001524	LYTVA_25311	NEMVE05484
OG0001525	LYTVA_27481	NEMVE02407
OG0001526	LYTVA_26761, LYTVA_03589	NEMVE00906
OG0001527	LYTVA_20326	NEMVE14422
OG0001528	LYTVA_29398	NEMVE14401
OG0001530	LYTVA_09311, LYTVA_19256	NEMVE08975
OG0001531	LYTVA_20110	NEMVE05034
OG0001532	LYTVA_28949	NEMVE02971
OG0001534	LYTVA_02078	NEMVE00470
OG0001536	LYTVA_08488	NEMVE11894, NEMVE05661
OG0001538	LYTVA_03571, LYTVA_23544	NEMVE11486
OG0001546	LYTVA_27645, LYTVA_19517	NEMVE08644
OG0001548	LYTVA_06302	NEMVE18019
OG0001550	LYTVA_01107, LYTVA_29943	NEMVE19108, NEMVE17874
OG0001551	LYTVA_06090	NEMVE01664
OG0001553	LYTVA_29518	NEMVE15083
OG0001554	LYTVA_00642	NEMVE07256
OG0001557	LYTVA_23103	NEMVE19058, NEMVE25522, NEMVE15026
OG0001558	LYTVA_06196	NEMVE08767
OG0001559	LYTVA_27028	NEMVE10463
OG0001560	LYTVA_18843	NEMVE07241
OG0001561	LYTVA_04106, LYTVA_00921	NEMVE13680
OG0001562	LYTVA_19681	NEMVE13576
OG0001563	LYTVA_18255, LYTVA_29179, LYTVA_21711	NEMVE09315, NEMVE16630, NEMVE15254
OG0001564	LYTVA_04654, LYTVA_21130	NEMVE01813
OG0001567	LYTVA_26978, LYTVA_26194	NEMVE07133
OG0001568	LYTVA_29892	NEMVE12145, NEMVE13029
OG0001569	LYTVA_20543	NEMVE22103
OG0001570	LYTVA_25305	NEMVE10457, NEMVE19638
OG0001571	LYTVA_29985, LYTVA_27391	NEMVE09690
OG0001572	LYTVA_17414	NEMVE21698
OG0001572	LYTVA_21491	NEMVE14084
OG0001573	LYTVA_09972	NEMVE05590
OG0001574	LYTVA_26697	NEMVE24808
OG0001575	LYTVA_02269, LYTVA_24682, LYTVA_05900	NEMVE08150
OG0001576	LYTVA_04399	NEMVE10771
OG0001577	LYTVA_07449	NEMVE14595
OG0001578	LYTVA_07447	NEMVE02073
OG0001581	LYTVA_03103	NEMVE09495, NEMVE13982, NEMVE20122
OG0001582	LYTVA_05770	NEMVE14586, NEMVE16677
OG0001583	LYTVA_00600	NEMVE12298, NEMVE07434
OG0001584	LYTVA_16613	NEMVE03502
OG0001588	LYTVA_10633, LYTVA_20712, LYTVA_23298, LYTVA_29654, LYTVA_06381	NEMVE09735, NEMVE02707, NEMVE02610, NEMVE02611
OG0001589	LYTVA_18831, LYTVA_18102	NEMVE15586
OG0001590	LYTVA_02727	NEMVE15049
OG0001591	LYTVA_07139	NEMVE19630
OG0001592	LYTVA_02711	NEMVE14685
OG0001594	LYTVA_07802	NEMVE13600
OG0001596	LYTVA_22375	NEMVE06132
OG0001599	LYTVA_01284, LYTVA_27246	NEMVE14138
OG0001600	LYTVA_19566	NEMVE09547
OG0001602	LYTVA_21752, LYTVA_21749, LYTVA_20714	NEMVE04820
OG0001604	LYTVA_15984	NEMVE20359, NEMVE13990
OG0001604	LYTVA_01583	NEMVE01133
OG0001605	LYTVA_28463, LYTVA_28464, LYTVA_27230	NEMVE17315
OG0001606	LYTVA_00126	NEMVE13096
OG0001606	LYTVA_07392	NEMVE14918
OG0001609	LYTVA_06544	NEMVE17441
OG0001609	LYTVA_09772, LYTVA_05376	NEMVE13471
OG0001610	LYTVA_15773	NEMVE21979
OG0001611	LYTVA_24498	NEMVE04740
OG0001612	LYTVA_09143	NEMVE00916
OG0001614	LYTVA_00842, LYTVA_23993	NEMVE02024
OG0001614	LYTVA_08406	NEMVE09707, NEMVE14265
OG0001615	LYTVA_16791, LYTVA_29681, LYTVA_02240	NEMVE24769
OG0001617	LYTVA_01260	NEMVE00005
OG0001617	LYTVA_18507	NEMVE25980
OG0001621	LYTVA_26251	NEMVE07688
OG0001623	LYTVA_25555	NEMVE14145, NEMVE16772, NEMVE24030
OG0001625	LYTVA_17649	NEMVE18968
OG0001626	LYTVA_16212	NEMVE19356, NEMVE25667
OG0001627	LYTVA_11632, LYTVA_28854, LYTVA_17633	NEMVE04823
OG0001628	LYTVA_06351	NEMVE08310
OG0001628	LYTVA_06949	NEMVE19331
OG0001629	LYTVA_14133	NEMVE06795
OG0001630	LYTVA_23156	NEMVE22382
OG0001632	LYTVA_24677	NEMVE05187
OG0001633	LYTVA_15148	NEMVE04876
OG0001634	LYTVA_20717	NEMVE22588
OG0001635	LYTVA_01903	NEMVE14440
OG0001636	LYTVA_07956	NEMVE10668
OG0001638	LYTVA_23923, LYTVA_15599, LYTVA_03528	NEMVE24596
OG0001639	LYTVA_12301	NEMVE25389, NEMVE18846, NEMVE25390, NEMVE25391
OG0001641	LYTVA_15842	NEMVE14484, NEMVE06204, NEMVE20026
OG0001642	LYTVA_25401	NEMVE25922
OG0001643	LYTVA_10368	NEMVE20743, NEMVE11046
OG0001644	LYTVA_08193	NEMVE22640
OG0001647	LYTVA_01653, LYTVA_16620, LYTVA_24694, LYTVA_01014, LYTVA_29866, LYTVA_21732, LYTVA_05196, LYTVA_28822, LYTVA_28824, LYTVA_20668	NEMVE03510, NEMVE03067
OG0001652	LYTVA_22143	NEMVE00956, NEMVE05109
OG0001653	LYTVA_15506	NEMVE00904
OG0001654	LYTVA_27565	NEMVE09044, NEMVE16312, NEMVE13324
OG0001655	LYTVA_29262	NEMVE19053
OG0001656	LYTVA_20250	NEMVE04660
OG0001657	LYTVA_24520	NEMVE13455
OG0001658	LYTVA_29002	NEMVE17963
OG0001659	LYTVA_27573	NEMVE11319
OG0001660	LYTVA_26564	NEMVE15239
OG0001661	LYTVA_05769	NEMVE07312, NEMVE10092, NEMVE22246
OG0001661	LYTVA_11532	NEMVE01351
OG0001662	LYTVA_14369	NEMVE11251
OG0001662	LYTVA_15998	NEMVE13811
OG0001663	LYTVA_27998	NEMVE21018, NEMVE23853
OG0001664	LYTVA_11249, LYTVA_21479	NEMVE25426
OG0001665	LYTVA_04604	NEMVE09117
OG0001665	LYTVA_23642	NEMVE05163
OG0001666	LYTVA_03347, LYTVA_19306, LYTVA_17592, LYTVA_28821, LYTVA_28823	NEMVE25558
OG0001667	LYTVA_07623, LYTVA_22490, LYTVA_07621	NEMVE22928
OG0001668	LYTVA_02299	NEMVE14155
OG0001670	LYTVA_23966, LYTVA_11070, LYTVA_15894	NEMVE23427
OG0001671	LYTVA_25749, LYTVA_19064	NEMVE21602, NEMVE24836
OG0001671	LYTVA_17121	NEMVE17943
OG0001672	LYTVA_03348	NEMVE22147
OG0001673	LYTVA_21841	NEMVE07546
OG0001674	LYTVA_15682	NEMVE25306
OG0001675	LYTVA_02115, LYTVA_09242	NEMVE03414
OG0001676	LYTVA_20615	NEMVE11180, NEMVE13897
OG0001676	LYTVA_04952	NEMVE17801
OG0001677	LYTVA_22014	NEMVE08811
OG0001679	LYTVA_17378, LYTVA_03795, LYTVA_21415, LYTVA_21417	NEMVE06179
OG0001680	LYTVA_06347	NEMVE10805
OG0001682	LYTVA_08761	NEMVE09695
OG0001682	LYTVA_24944	NEMVE18688
OG0001683	LYTVA_21742	NEMVE22487
OG0001685	LYTVA_01904	NEMVE22402
OG0001686	LYTVA_28929	NEMVE21686, NEMVE15921
OG0001687	LYTVA_18610, LYTVA_22058	NEMVE13398
OG0001688	LYTVA_10321	NEMVE01983
OG0001689	LYTVA_20550, LYTVA_05698	NEMVE13426
OG0001691	LYTVA_29941	NEMVE08246
OG0001692	LYTVA_03559	NEMVE05217
OG0001694	LYTVA_29879	NEMVE06291
OG0001696	LYTVA_22806	NEMVE17253
OG0001700	LYTVA_01584	NEMVE08525, NEMVE25028
OG0001704	LYTVA_03750, LYTVA_28208	NEMVE21188, NEMVE00356, NEMVE24161, NEMVE25865, NEMVE23380, NEMVE07682
OG0001706	LYTVA_16433	NEMVE23731
OG0001707	LYTVA_02742	NEMVE04981, NEMVE14075
OG0001708	LYTVA_08755	NEMVE11609, NEMVE25416, NEMVE10072
OG0001709	LYTVA_16435	NEMVE13278
OG0001711	LYTVA_23582	NEMVE10176
OG0001712	LYTVA_21581	NEMVE01593
OG0001713	LYTVA_19902	NEMVE19673
OG0001713	LYTVA_16987	NEMVE15326
OG0001714	LYTVA_26980	NEMVE20785, NEMVE14822
OG0001715	LYTVA_14578, LYTVA_16937, LYTVA_27345	NEMVE00409
OG0001716	LYTVA_17365, LYTVA_27036	NEMVE22409
OG0001718	LYTVA_06728	NEMVE25579
OG0001720	LYTVA_14326	NEMVE00978, NEMVE05172
OG0001721	LYTVA_12881	NEMVE14398
OG0001722	LYTVA_16083	NEMVE10043
OG0001723	LYTVA_03137	NEMVE01559, NEMVE07760
OG0001724	LYTVA_06501, LYTVA_06496, LYTVA_08423	NEMVE13963
OG0001726	LYTVA_04764	NEMVE04744
OG0001726	LYTVA_24972	NEMVE09591
OG0001727	LYTVA_24852	NEMVE05094, NEMVE01092
OG0001728	LYTVA_14622	NEMVE16908
OG0001729	LYTVA_28021	NEMVE13833, NEMVE04729, NEMVE22386
OG0001730	LYTVA_03839	NEMVE00988
OG0001731	LYTVA_09912, LYTVA_24284, LYTVA_14260	NEMVE14594
OG0001732	LYTVA_22231	NEMVE08717
OG0001733	LYTVA_14522, LYTVA_09132	NEMVE04835
OG0001735	LYTVA_17512	NEMVE08944, NEMVE20783
OG0001736	LYTVA_17235	NEMVE07797
OG0001738	LYTVA_14239, LYTVA_03711	NEMVE05920
OG0001739	LYTVA_10491	NEMVE22586, NEMVE20891
OG0001740	LYTVA_07618, LYTVA_17839, LYTVA_21620	NEMVE02279
OG0001741	LYTVA_11828, LYTVA_06817	NEMVE21578, NEMVE02386
OG0001742	LYTVA_18769, LYTVA_27381	NEMVE22258
OG0001743	LYTVA_09129	NEMVE08168
OG0001744	LYTVA_05535	NEMVE23885, NEMVE06480, NEMVE00868, NEMVE09318, NEMVE11370, NEMVE05557, NEMVE05541
OG0001745	LYTVA_07144	NEMVE23300, NEMVE23314
OG0001749	LYTVA_27870	NEMVE17331
OG0001750	LYTVA_17680	NEMVE21750
OG0001751	LYTVA_26605	NEMVE13706
OG0001752	LYTVA_14709, LYTVA_19418	NEMVE24646
OG0001753	LYTVA_26253	NEMVE21210
OG0001754	LYTVA_06403	NEMVE14105, NEMVE20494
OG0001755	LYTVA_17842	NEMVE14907
OG0001756	LYTVA_10472, LYTVA_10467	NEMVE14922
OG0001756	LYTVA_03013	NEMVE13947
OG0001758	LYTVA_05094, LYTVA_13988, LYTVA_04758, LYTVA_05284	NEMVE22663
OG0001768	LYTVA_02674	NEMVE13388
OG0001769	LYTVA_02387	NEMVE10615
OG0001769	LYTVA_30216	NEMVE24301
OG0001770	LYTVA_06471	NEMVE14281, NEMVE00088
OG0001772	LYTVA_23524, LYTVA_22204	NEMVE05103
OG0001774	LYTVA_28479	NEMVE25139
OG0001775	LYTVA_06438, LYTVA_21968	NEMVE02560, NEMVE03860
OG0001777	LYTVA_09967	NEMVE03411
OG0001777	LYTVA_15642	NEMVE21376
OG0001781	LYTVA_04782	NEMVE13106
OG0001783	LYTVA_21718, LYTVA_26895	NEMVE25002
OG0001784	LYTVA_17053, LYTVA_11446, LYTVA_00495, LYTVA_25477, LYTVA_24930, LYTVA_18938, LYTVA_08684, LYTVA_05780, LYTVA_21920	NEMVE14470
OG0001784	LYTVA_15444, LYTVA_12341	NEMVE18556
OG0001784	LYTVA_21342	NEMVE19835, NEMVE17949
OG0001786	LYTVA_12060	NEMVE06879
OG0001787	LYTVA_09866, LYTVA_22457	NEMVE06362
OG0001788	LYTVA_10345, LYTVA_10346, LYTVA_07345, LYTVA_19848	NEMVE21541
OG0001789	LYTVA_15527	NEMVE02570
OG0001790	LYTVA_00675	NEMVE09592
OG0001790	LYTVA_11313	NEMVE09497
OG0001793	LYTVA_01173	NEMVE22918
OG0001793	LYTVA_03112	NEMVE14464
OG0001795	LYTVA_22203, LYTVA_09145	NEMVE10742
OG0001795	LYTVA_27086	NEMVE11579
OG0001797	LYTVA_25216, LYTVA_13349, LYTVA_11627, LYTVA_26034, LYTVA_18970	NEMVE05370
OG0001798	LYTVA_08013	NEMVE07620
OG0001798	LYTVA_29031	NEMVE05525
OG0001799	LYTVA_13847	NEMVE02952
OG0001800	LYTVA_21818	NEMVE12705, NEMVE21805
OG0001804	LYTVA_21220	NEMVE23206
OG0001805	LYTVA_23931, LYTVA_16203, LYTVA_10280	NEMVE14596
OG0001806	LYTVA_05536	NEMVE00143, NEMVE15014
OG0001807	LYTVA_27089	NEMVE03359, NEMVE21133
OG0001808	LYTVA_09711	NEMVE06614
OG0001809	LYTVA_24690	NEMVE14997, NEMVE12260
OG0001810	LYTVA_27471, LYTVA_27472	NEMVE21765
OG0001812	LYTVA_11557, LYTVA_11559	NEMVE07410
OG0001814	LYTVA_13775	NEMVE08912, NEMVE24451
OG0001815	LYTVA_27993	NEMVE08243, NEMVE03138
OG0001816	LYTVA_11847, LYTVA_11846	NEMVE16539
OG0001818	LYTVA_09386	NEMVE14370
OG0001819	LYTVA_12283, LYTVA_25485	NEMVE23893
OG0001820	LYTVA_02599, LYTVA_29524	NEMVE14972
OG0001821	LYTVA_18835, LYTVA_07768, LYTVA_18834	NEMVE06367
OG0001822	LYTVA_22413	NEMVE13743
OG0001823	LYTVA_05413	NEMVE12129, NEMVE07659
OG0001823	LYTVA_05412	NEMVE17232
OG0001824	LYTVA_16062, LYTVA_18280, LYTVA_10158	NEMVE10882
OG0001825	LYTVA_14311, LYTVA_23444	NEMVE05416, NEMVE05456
OG0001826	LYTVA_26574, LYTVA_18547	NEMVE15142
OG0001827	LYTVA_09251, LYTVA_06825	NEMVE06953, NEMVE22019, NEMVE13541
OG0001829	LYTVA_05903	NEMVE10642
OG0001830	LYTVA_22851	NEMVE00966, NEMVE10828
OG0001832	LYTVA_10649	NEMVE03211, NEMVE02593
OG0001832	LYTVA_10011	NEMVE03259
OG0001834	LYTVA_25860	NEMVE20987, NEMVE01038
OG0001835	LYTVA_23786, LYTVA_13724, LYTVA_20339	NEMVE24254, NEMVE10604
OG0001839	LYTVA_00755	NEMVE16412, NEMVE19595, NEMVE24144
OG0001846	LYTVA_14692	NEMVE11075, NEMVE11783
OG0001848	LYTVA_08748, LYTVA_26442, LYTVA_05081	NEMVE22818
OG0001850	LYTVA_12037	NEMVE05785
OG0001851	LYTVA_22434, LYTVA_22433	NEMVE24064, NEMVE20602, NEMVE20160, NEMVE21455, NEMVE21091
OG0001852	LYTVA_04485	NEMVE23749
OG0001853	LYTVA_00729	NEMVE07936
OG0001854	LYTVA_15577	NEMVE07412
OG0001857	LYTVA_17991, LYTVA_09748, LYTVA_09742	NEMVE23842
OG0001858	LYTVA_15118	NEMVE07711
OG0001858	LYTVA_02418	NEMVE07716
OG0001859	LYTVA_15306, LYTVA_24112	NEMVE23690
OG0001860	LYTVA_22471	NEMVE22498
OG0001862	LYTVA_25275	NEMVE05359
OG0001863	LYTVA_00865	NEMVE17199
OG0001864	LYTVA_05483	NEMVE08923
OG0001865	LYTVA_01901	NEMVE22307
OG0001866	LYTVA_12972	NEMVE00845
OG0001867	LYTVA_13864	NEMVE05147
OG0001868	LYTVA_08383, LYTVA_20946	NEMVE05764, NEMVE21462
OG0001870	LYTVA_21431	NEMVE21714
OG0001872	LYTVA_13915, LYTVA_10598	NEMVE22458
OG0001873	LYTVA_12057, LYTVA_19029, LYTVA_27237	NEMVE21702, NEMVE17269, NEMVE13980
OG0001875	LYTVA_28164, LYTVA_13281	NEMVE13467
OG0001875	LYTVA_09408	NEMVE24956
OG0001876	LYTVA_02442	NEMVE01630
OG0001877	LYTVA_14689, LYTVA_10974	NEMVE14312
OG0001879	LYTVA_21655	NEMVE13735
OG0001879	LYTVA_21726	NEMVE13330, NEMVE07077
OG0001882	LYTVA_22489	NEMVE14336
OG0001883	LYTVA_08476	NEMVE23661
OG0001884	LYTVA_16252	NEMVE05773
OG0001886	LYTVA_13389	NEMVE14073
OG0001887	LYTVA_18355	NEMVE08409, NEMVE14044
OG0001888	LYTVA_14493	NEMVE14388
OG0001889	LYTVA_25267	NEMVE01910
OG0001890	LYTVA_23939, LYTVA_06479	NEMVE04816
OG0001893	LYTVA_11404	NEMVE10940
OG0001894	LYTVA_28553	NEMVE14144
OG0001895	LYTVA_09898, LYTVA_04308	NEMVE08995, NEMVE08991
OG0001897	LYTVA_28331	NEMVE05902
OG0001898	LYTVA_24127, LYTVA_29545	NEMVE11971, NEMVE10699
OG0001899	LYTVA_29145	NEMVE00990
OG0001901	LYTVA_03922	NEMVE04718
OG0001903	LYTVA_26671	NEMVE23014, NEMVE15464
OG0001906	LYTVA_23158	NEMVE00609
OG0001913	LYTVA_08539, LYTVA_15655	NEMVE05008
OG0001914	LYTVA_24515, LYTVA_11723	NEMVE24283
OG0001914	LYTVA_13970	NEMVE00127, NEMVE16870
OG0001915	LYTVA_29625	NEMVE01292, NEMVE15067
OG0001917	LYTVA_02307	NEMVE22972, NEMVE06545, NEMVE09944
OG0001918	LYTVA_18496, LYTVA_05232	NEMVE04767, NEMVE20498
OG0001918	LYTVA_18932	NEMVE07952
OG0001920	LYTVA_19109	NEMVE18406, NEMVE09356
OG0001923	LYTVA_06842	NEMVE13404
OG0001925	LYTVA_13286	NEMVE08855
OG0001926	LYTVA_19317	NEMVE14562
OG0001927	LYTVA_10827	NEMVE05097, NEMVE10782
OG0001928	LYTVA_13719	NEMVE05794
OG0001929	LYTVA_00576	NEMVE19355
OG0001930	LYTVA_22217	NEMVE13232
OG0001932	LYTVA_19885	NEMVE10249
OG0001933	LYTVA_09674	NEMVE02956
OG0001934	LYTVA_10941	NEMVE09811, NEMVE23059
OG0001936	LYTVA_24970	NEMVE06752
OG0001936	LYTVA_29517	NEMVE13084
OG0001937	LYTVA_27995, LYTVA_28001	NEMVE01966, NEMVE01539, NEMVE05349, NEMVE21633, NEMVE24993, NEMVE15387, NEMVE23172
OG0001939	LYTVA_20390	NEMVE08131, NEMVE13358, NEMVE20322, NEMVE14627, NEMVE14690, NEMVE08857
OG0001940	LYTVA_10392	NEMVE13882
OG0001941	LYTVA_16404	NEMVE10103
OG0001942	LYTVA_23498, LYTVA_19010	NEMVE05330, NEMVE14403, NEMVE13641
OG0001943	LYTVA_09619	NEMVE07567
OG0001945	LYTVA_02199	NEMVE08582
OG0001946	LYTVA_09498, LYTVA_15952	NEMVE25577
OG0001948	LYTVA_24023	NEMVE06973
OG0001949	LYTVA_11745	NEMVE23793
OG0001951	LYTVA_24979	NEMVE12966, NEMVE23680, NEMVE18054
OG0001952	LYTVA_03403, LYTVA_05983	NEMVE10151
OG0001953	LYTVA_23643	NEMVE09970
OG0001955	LYTVA_07274	NEMVE13889
OG0001957	LYTVA_19757, LYTVA_05894	NEMVE08808
OG0001958	LYTVA_27591	NEMVE06090
OG0001959	LYTVA_27581	NEMVE14830
OG0001960	LYTVA_29309	NEMVE07149
OG0001961	LYTVA_04984	NEMVE05331
OG0001962	LYTVA_10497	NEMVE08403
OG0001963	LYTVA_25808	NEMVE05900
OG0001964	LYTVA_11887	NEMVE13227
OG0001965	LYTVA_04012	NEMVE22556
OG0001966	LYTVA_29337	NEMVE05589, NEMVE18674
OG0001967	LYTVA_18417	NEMVE23308
OG0001968	LYTVA_11013, LYTVA_26170, LYTVA_25074, LYTVA_14019	NEMVE00494
OG0001969	LYTVA_26700, LYTVA_02053	NEMVE21988, NEMVE15841
OG0001970	LYTVA_19728, LYTVA_23086	NEMVE13293
OG0001971	LYTVA_24915	NEMVE06261
OG0001972	LYTVA_12401	NEMVE06243, NEMVE11911
OG0001974	LYTVA_05344	NEMVE09975
OG0001975	LYTVA_15739	NEMVE25587, NEMVE21055, NEMVE03035
OG0001985	LYTVA_25021	NEMVE09656
OG0001986	LYTVA_11214	NEMVE21250
OG0001987	LYTVA_10171	NEMVE13766
OG0001988	LYTVA_13692	NEMVE13461, NEMVE20802, NEMVE11686
OG0001989	LYTVA_03449	NEMVE06852
OG0001990	LYTVA_25772	NEMVE09795
OG0001990	LYTVA_11259, LYTVA_29700, LYTVA_11258	NEMVE14755
OG0001991	LYTVA_23713	NEMVE23863, NEMVE01568, NEMVE00098, NEMVE02070, NEMVE18696, NEMVE25712, NEMVE03452, NEMVE15203, NEMVE11589, NEMVE17113
OG0001993	LYTVA_03593	NEMVE04996
OG0001995	LYTVA_23289, LYTVA_10910	NEMVE15892
OG0001996	LYTVA_03768, LYTVA_28002	NEMVE18632, NEMVE13507
OG0001998	LYTVA_28153	NEMVE25642
OG0001999	LYTVA_25071	NEMVE06295
OG0001999	LYTVA_17089	NEMVE03425
OG0002000	LYTVA_09917, LYTVA_20812	NEMVE05625
OG0002000	LYTVA_00535	NEMVE16765
OG0002001	LYTVA_06621	NEMVE14609
OG0002001	LYTVA_24060	NEMVE10299
OG0002002	LYTVA_06617	NEMVE18499
OG0002003	LYTVA_27403	NEMVE13572
OG0002004	LYTVA_00708	NEMVE24875
OG0002005	LYTVA_09452	NEMVE15913
OG0002006	LYTVA_30202, LYTVA_24696, LYTVA_00947	NEMVE18013
OG0002007	LYTVA_00300	NEMVE10091
OG0002008	LYTVA_11348, LYTVA_17615	NEMVE21351, NEMVE07071
OG0002009	LYTVA_25414	NEMVE16636
OG0002010	LYTVA_26220	NEMVE20902
OG0002011	LYTVA_00131	NEMVE07404, NEMVE13629, NEMVE13630
OG0002012	LYTVA_17215	NEMVE23797
OG0002013	LYTVA_17597, LYTVA_21821	NEMVE22426
OG0002014	LYTVA_01257	NEMVE23062
OG0002015	LYTVA_23511, LYTVA_03784	NEMVE22689
OG0002016	LYTVA_04456	NEMVE07667
OG0002017	LYTVA_20889	NEMVE13696
OG0002018	LYTVA_15295	NEMVE13280
OG0002019	LYTVA_24565, LYTVA_19176, LYTVA_29439	NEMVE13416
OG0002020	LYTVA_20481	NEMVE04992
OG0002022	LYTVA_12184, LYTVA_12183, LYTVA_12187	NEMVE11569, NEMVE23927
OG0002023	LYTVA_18808	NEMVE10441, NEMVE18028
OG0002024	LYTVA_29507	NEMVE25593
OG0002026	LYTVA_03670	NEMVE05540
OG0002027	LYTVA_07659	NEMVE24604
OG0002028	LYTVA_00282	NEMVE02830, NEMVE03002
OG0002029	LYTVA_21393	NEMVE16639
OG0002031	LYTVA_03393, LYTVA_03117	NEMVE22573
OG0002032	LYTVA_25138	NEMVE22365
OG0002033	LYTVA_27927	NEMVE18351
OG0002034	LYTVA_14638, LYTVA_17465	NEMVE13257
OG0002035	LYTVA_16334	NEMVE02576
OG0002036	LYTVA_16034	NEMVE14928
OG0002041	LYTVA_11395, LYTVA_01147, LYTVA_09168	NEMVE23015
OG0002042	LYTVA_09497	NEMVE22387
OG0002057	LYTVA_07252	NEMVE12053, NEMVE05212
OG0002059	LYTVA_07033	NEMVE14966
OG0002060	LYTVA_30217	NEMVE25745, NEMVE20567
OG0002062	LYTVA_29599	NEMVE07454
OG0002064	LYTVA_09088	NEMVE23001
OG0002064	LYTVA_16839	NEMVE11474
OG0002064	LYTVA_02688	NEMVE17878
OG0002065	LYTVA_21713, LYTVA_18378	NEMVE18590, NEMVE21310
OG0002066	LYTVA_04370	NEMVE22624, NEMVE06128
OG0002068	LYTVA_21994	NEMVE21886
OG0002069	LYTVA_18095	NEMVE18129
OG0002071	LYTVA_29940	NEMVE05449
OG0002072	LYTVA_26959	NEMVE02258
OG0002072	LYTVA_10963	NEMVE14383
OG0002073	LYTVA_26326	NEMVE08047
OG0002075	LYTVA_05767, LYTVA_25354	NEMVE16708
OG0002075	LYTVA_28624	NEMVE04739, NEMVE05884
OG0002076	LYTVA_20709	NEMVE01949
OG0002077	LYTVA_05702	NEMVE06634
OG0002079	LYTVA_05859, LYTVA_28645	NEMVE21701
OG0002080	LYTVA_01538	NEMVE01454
OG0002080	LYTVA_26517	NEMVE01941
OG0002083	LYTVA_29157, LYTVA_01552, LYTVA_12760, LYTVA_09401, LYTVA_17795, LYTVA_12026, LYTVA_12335, LYTVA_18696, LYTVA_23979, LYTVA_29580, LYTVA_16121, LYTVA_18927, LYTVA_09627, LYTVA_26203, LYTVA_20470, LYTVA_18925, LYTVA_23274, LYTVA_23282, LYTVA_11596, LYTVA_11802, LYTVA_06755, LYTVA_23279, LYTVA_11405, LYTVA_13783, LYTVA_02928, LYTVA_19894, LYTVA_26656, LYTVA_23277, LYTVA_19595, LYTVA_19594, LYTVA_06868, LYTVA_03122, LYTVA_04478, LYTVA_02462, LYTVA_22114, LYTVA_29945	NEMVE01355, NEMVE24224
OG0002087	LYTVA_13703, LYTVA_16316, LYTVA_02024	NEMVE06824
OG0002088	LYTVA_08467	NEMVE22862
OG0002090	LYTVA_05021	NEMVE00378, NEMVE20058, NEMVE00177, NEMVE11698
OG0002091	LYTVA_11172	NEMVE08018
OG0002093	LYTVA_06495	NEMVE26014
OG0002095	LYTVA_01426, LYTVA_01182	NEMVE25728
OG0002096	LYTVA_17775	NEMVE06310, NEMVE04871
OG0002097	LYTVA_25591	NEMVE13006, NEMVE08209
OG0002098	LYTVA_20514, LYTVA_18900	NEMVE22306
OG0002099	LYTVA_17183	NEMVE11724, NEMVE05667
OG0002100	LYTVA_17102, LYTVA_17103	NEMVE05455
OG0002101	LYTVA_13887, LYTVA_28735	NEMVE18728
OG0002104	LYTVA_12211	NEMVE20826
OG0002105	LYTVA_22568	NEMVE05828
OG0002106	LYTVA_17556	NEMVE23849
OG0002107	LYTVA_22349	NEMVE13149
OG0002108	LYTVA_01699	NEMVE14269, NEMVE14369, NEMVE00973
OG0002122	LYTVA_11582, LYTVA_06978, LYTVA_04489	NEMVE24209
OG0002123	LYTVA_03805	NEMVE15053
OG0002124	LYTVA_06106	NEMVE04865
OG0002127	LYTVA_26528, LYTVA_15160	NEMVE08630, NEMVE20387, NEMVE11283, NEMVE02273
OG0002129	LYTVA_14014	NEMVE23727
OG0002130	LYTVA_25553	NEMVE19758
OG0002131	LYTVA_29216, LYTVA_05431	NEMVE14040
OG0002132	LYTVA_18114	NEMVE15776
OG0002134	LYTVA_29949, LYTVA_12210	NEMVE03152, NEMVE15719
OG0002135	LYTVA_29373	NEMVE08407, NEMVE00050
OG0002136	LYTVA_03624	NEMVE23649
OG0002137	LYTVA_23578	NEMVE08641
OG0002137	LYTVA_27219, LYTVA_00323	NEMVE14838
