Orthogroup	LYTVA_ok	ASTMX
OG0001511	LYTVA_02740	ASTMX18393, ASTMX02680
OG0001513	LYTVA_00022	ASTMX14668, ASTMX14669, ASTMX05393, ASTMX15300
OG0001515	LYTVA_24782, LYTVA_03977	ASTMX13055, ASTMX11972
OG0001516	LYTVA_11182, LYTVA_25941	ASTMX06094, ASTMX22766
OG0001517	LYTVA_12522	ASTMX05080, ASTMX07941
OG0001518	LYTVA_16808	ASTMX10339, ASTMX09456
OG0001520	LYTVA_23857	ASTMX04278
OG0001521	LYTVA_13872	ASTMX22388, ASTMX03359, ASTMX10387, ASTMX09846, ASTMX06803
OG0001522	LYTVA_05588, LYTVA_28109	ASTMX05739
OG0001523	LYTVA_15884	ASTMX02548, ASTMX01083, ASTMX17910, ASTMX07261
OG0001524	LYTVA_17084	ASTMX02800
OG0001524	LYTVA_25311	ASTMX10909
OG0001525	LYTVA_27481	ASTMX03602
OG0001526	LYTVA_26761, LYTVA_03589	ASTMX08595, ASTMX10378, ASTMX13114
OG0001527	LYTVA_20326	ASTMX03505
OG0001528	LYTVA_29398	ASTMX05668, ASTMX15564, ASTMX07962, ASTMX15565
OG0001531	LYTVA_20110	ASTMX12093, ASTMX01941, ASTMX07973, ASTMX13493
OG0001532	LYTVA_28949	ASTMX04807, ASTMX04808, ASTMX17443, ASTMX02683, ASTMX09204, ASTMX06449
OG0001533	LYTVA_13013	ASTMX12054, ASTMX05383, ASTMX00173
OG0001534	LYTVA_02078	ASTMX18082, ASTMX07715, ASTMX20898, ASTMX01419
OG0001536	LYTVA_08488	ASTMX15808
OG0001538	LYTVA_03571, LYTVA_23544	ASTMX10517, ASTMX02477, ASTMX03859
OG0001545	LYTVA_21798	ASTMX03396, ASTMX18260, ASTMX09148, ASTMX14733
OG0001546	LYTVA_27645, LYTVA_19517	ASTMX10973, ASTMX01598
OG0001549	LYTVA_03281	ASTMX20825, ASTMX02013, ASTMX05521, ASTMX19063, ASTMX09254
OG0001550	LYTVA_01107, LYTVA_29943	ASTMX18336, ASTMX06212
OG0001551	LYTVA_06090	ASTMX01345, ASTMX03884
OG0001552	LYTVA_02937	ASTMX18767
OG0001553	LYTVA_29518	ASTMX13473, ASTMX02742, ASTMX20664
OG0001554	LYTVA_00642	ASTMX03717, ASTMX05853, ASTMX03716, ASTMX07008
OG0001557	LYTVA_30232	ASTMX20060
OG0001557	LYTVA_23103	ASTMX08321
OG0001558	LYTVA_06196	ASTMX15085, ASTMX15086, ASTMX13703, ASTMX08558
OG0001559	LYTVA_27028	ASTMX04609, ASTMX03837, ASTMX21052
OG0001560	LYTVA_18843	ASTMX02440
OG0001561	LYTVA_04106, LYTVA_00921	ASTMX12815, ASTMX13331, ASTMX05206, ASTMX16235
OG0001562	LYTVA_19682	ASTMX18908
OG0001563	LYTVA_18255, LYTVA_29179, LYTVA_21711	ASTMX16894
OG0001564	LYTVA_04654, LYTVA_21130	ASTMX08775, ASTMX04344, ASTMX08787
OG0001565	LYTVA_00224, LYTVA_00227	ASTMX15863, ASTMX02963, ASTMX07043, ASTMX09666
OG0001566	LYTVA_01152	ASTMX01234, ASTMX16422
OG0001567	LYTVA_26978, LYTVA_26194	ASTMX04861, ASTMX05681
OG0001568	LYTVA_29892	ASTMX14315
OG0001569	LYTVA_20543	ASTMX09567, ASTMX00111, ASTMX08814, ASTMX08813
OG0001571	LYTVA_29985, LYTVA_27391	ASTMX12366, ASTMX03489
OG0001572	LYTVA_17414	ASTMX10710
OG0001572	LYTVA_21491	ASTMX21679
OG0001573	LYTVA_09972	ASTMX07410, ASTMX09054
OG0001574	LYTVA_26697	ASTMX04955, ASTMX14909, ASTMX14908, ASTMX10114
OG0001576	LYTVA_04399	ASTMX04056
OG0001577	LYTVA_07449	ASTMX22840
OG0001578	LYTVA_07447	ASTMX17269
OG0001581	LYTVA_03103	ASTMX16532
OG0001582	LYTVA_05770	ASTMX05961, ASTMX13814, ASTMX08233, ASTMX17082
OG0001583	LYTVA_00600	ASTMX21750, ASTMX01613, ASTMX19566, ASTMX06604, ASTMX04877
OG0001584	LYTVA_16613	ASTMX16901
OG0001589	LYTVA_18831, LYTVA_18102	ASTMX19867
OG0001590	LYTVA_06446, LYTVA_02727	ASTMX14704
OG0001592	LYTVA_02711	ASTMX00643, ASTMX07089, ASTMX03557, ASTMX03556, ASTMX19200, ASTMX12025
OG0001595	LYTVA_06838, LYTVA_25300	ASTMX11941
OG0001596	LYTVA_22375	ASTMX17112
OG0001599	LYTVA_27246	ASTMX14693, ASTMX18782
OG0001600	LYTVA_19566	ASTMX00827, ASTMX04589, ASTMX16583, ASTMX11957, ASTMX16357
OG0001601	LYTVA_00380, LYTVA_13131	ASTMX23002, ASTMX19326
OG0001604	LYTVA_15984	ASTMX20038
OG0001604	LYTVA_01583	ASTMX22550, ASTMX05873
OG0001605	LYTVA_28463, LYTVA_28464, LYTVA_27230	ASTMX17869, ASTMX10907, ASTMX17438, ASTMX13921
OG0001606	LYTVA_00126	ASTMX13363
OG0001606	LYTVA_07392	ASTMX19946
OG0001608	LYTVA_12204	ASTMX13914, ASTMX16442, ASTMX00272
OG0001609	LYTVA_06544	ASTMX05434
OG0001609	LYTVA_05376	ASTMX10748
OG0001610	LYTVA_15773	ASTMX11326, ASTMX21155, ASTMX22190, ASTMX15390
OG0001611	LYTVA_24498	ASTMX19687, ASTMX14783, ASTMX22329, ASTMX10519, ASTMX17389, ASTMX13933
OG0001612	LYTVA_09143	ASTMX08047
OG0001614	LYTVA_00842, LYTVA_23993	ASTMX11931
OG0001614	LYTVA_08406	ASTMX01689
OG0001615	LYTVA_29681, LYTVA_02240	ASTMX02210, ASTMX03596, ASTMX14419
OG0001617	LYTVA_01260	ASTMX09414, ASTMX08375, ASTMX07272, ASTMX08862
OG0001621	LYTVA_26251	ASTMX22157, ASTMX01413, ASTMX19883
OG0001622	LYTVA_08170, LYTVA_12311	ASTMX12674, ASTMX13967, ASTMX13341, ASTMX13342
OG0001625	LYTVA_17649	ASTMX01618, ASTMX22203
OG0001627	LYTVA_11632	ASTMX10150
OG0001627	LYTVA_28854, LYTVA_17633	ASTMX14956, ASTMX16098, ASTMX14955, ASTMX18107, ASTMX18106
OG0001628	LYTVA_06351	ASTMX10611
OG0001628	LYTVA_06949	ASTMX13713
OG0001633	LYTVA_15148	ASTMX13757
OG0001633	LYTVA_21365	ASTMX13758
OG0001634	LYTVA_20717	ASTMX05822, ASTMX13820
OG0001635	LYTVA_01903	ASTMX10717, ASTMX01151, ASTMX11894
OG0001636	LYTVA_07956	ASTMX18724, ASTMX18727, ASTMX18726
OG0001638	LYTVA_23923, LYTVA_15599, LYTVA_03528	ASTMX17085, ASTMX13300, ASTMX13301
OG0001639	LYTVA_12301	ASTMX05202, ASTMX20932, ASTMX02862
OG0001640	LYTVA_26720	ASTMX10782, ASTMX15950
OG0001641	LYTVA_15842	ASTMX17044, ASTMX12642, ASTMX21552
OG0001642	LYTVA_25401	ASTMX03937, ASTMX06995, ASTMX06996, ASTMX06997
OG0001643	LYTVA_10368	ASTMX11887, ASTMX17860, ASTMX01841
OG0001644	LYTVA_08193	ASTMX13408, ASTMX01826
OG0001652	LYTVA_22143	ASTMX09489
OG0001653	LYTVA_15506	ASTMX03023
OG0001654	LYTVA_27565	ASTMX03438, ASTMX02489, ASTMX03875
OG0001655	LYTVA_29262	ASTMX19212, ASTMX01670, ASTMX07000, ASTMX09332
OG0001656	LYTVA_20250	ASTMX10174
OG0001657	LYTVA_24520	ASTMX22284, ASTMX12850, ASTMX15429
OG0001658	LYTVA_29002	ASTMX06437, ASTMX01763
OG0001659	LYTVA_27573	ASTMX08703, ASTMX07489, ASTMX04832, ASTMX01242
OG0001660	LYTVA_26564	ASTMX16915, ASTMX11846, ASTMX17881, ASTMX16914
OG0001661	LYTVA_05769	ASTMX14504
OG0001661	LYTVA_11532	ASTMX12346
OG0001662	LYTVA_14369	ASTMX05842
OG0001662	LYTVA_15998	ASTMX03470, ASTMX17684, ASTMX18835
OG0001663	LYTVA_27998	ASTMX05177, ASTMX19785, ASTMX01771, ASTMX08877
OG0001664	LYTVA_11249	ASTMX14304
OG0001665	LYTVA_04604	ASTMX16406
OG0001665	LYTVA_23642	ASTMX15478
OG0001666	LYTVA_03347, LYTVA_19306, LYTVA_17592, LYTVA_28821, LYTVA_28823	ASTMX00039
OG0001667	LYTVA_07623, LYTVA_22490, LYTVA_07621	ASTMX01443, ASTMX00838, ASTMX16259, ASTMX21564
OG0001668	LYTVA_02299	ASTMX01187
OG0001670	LYTVA_11070, LYTVA_15894	ASTMX16010, ASTMX13698
OG0001671	LYTVA_19064	ASTMX22730, ASTMX02090
OG0001672	LYTVA_03348	ASTMX12193, ASTMX07934, ASTMX08671, ASTMX18092, ASTMX01458, ASTMX12016
OG0001673	LYTVA_21841	ASTMX18919, ASTMX01248, ASTMX09514
OG0001674	LYTVA_15682	ASTMX22303, ASTMX21243, ASTMX12863
OG0001675	LYTVA_09242	ASTMX06836, ASTMX12553, ASTMX10815, ASTMX08168
OG0001676	LYTVA_20615	ASTMX02737
OG0001676	LYTVA_04952	ASTMX18175
OG0001677	LYTVA_22014	ASTMX05947, ASTMX20317
OG0001678	LYTVA_28376	ASTMX01883, ASTMX00892, ASTMX18976, ASTMX18023
OG0001680	LYTVA_06347	ASTMX10466
OG0001682	LYTVA_24944	ASTMX11437
OG0001683	LYTVA_21742	ASTMX09827, ASTMX01135, ASTMX07486, ASTMX08701, ASTMX18381, ASTMX11426
OG0001685	LYTVA_01904	ASTMX11627, ASTMX01624
OG0001686	LYTVA_28929	ASTMX17655
OG0001687	LYTVA_18610, LYTVA_22058	ASTMX02771
OG0001688	LYTVA_10321	ASTMX20357, ASTMX05569, ASTMX09337, ASTMX11298
OG0001689	LYTVA_20550	ASTMX05905
OG0001689	LYTVA_05698	ASTMX04446, ASTMX16343
OG0001691	LYTVA_29941	ASTMX01434
OG0001692	LYTVA_03559	ASTMX22103, ASTMX18374, ASTMX11541
OG0001694	LYTVA_29879	ASTMX03047, ASTMX09475, ASTMX05517
OG0001696	LYTVA_22806	ASTMX02062, ASTMX21622, ASTMX00350, ASTMX14493, ASTMX12536
OG0001700	LYTVA_01584	ASTMX16498
OG0001703	LYTVA_28859, LYTVA_21915	ASTMX02214
OG0001704	LYTVA_03750, LYTVA_28208	ASTMX09400
OG0001706	LYTVA_16433	ASTMX05640, ASTMX20258, ASTMX05639
OG0001707	LYTVA_02742	ASTMX18307, ASTMX18306
OG0001708	LYTVA_08755	ASTMX06200, ASTMX04674
OG0001709	LYTVA_16435	ASTMX04095
OG0001711	LYTVA_23582	ASTMX13045, ASTMX17864, ASTMX16102, ASTMX04614, ASTMX04603
OG0001712	LYTVA_21581	ASTMX02736, ASTMX17679
OG0001713	LYTVA_19902	ASTMX02275
OG0001713	LYTVA_16987	ASTMX17234
OG0001714	LYTVA_26980	ASTMX14531, ASTMX21207
OG0001717	LYTVA_22525, LYTVA_27220, LYTVA_03722, LYTVA_20415	ASTMX23057
OG0001718	LYTVA_06728	ASTMX04823, ASTMX19689
OG0001720	LYTVA_14326	ASTMX02308, ASTMX17599, ASTMX16344
OG0001721	LYTVA_12881	ASTMX00052, ASTMX01262, ASTMX09503, ASTMX12296
OG0001723	LYTVA_03137	ASTMX12143, ASTMX06027
OG0001724	LYTVA_06501, LYTVA_06496, LYTVA_08423	ASTMX09937, ASTMX07584
OG0001725	LYTVA_14811, LYTVA_05220	ASTMX18543, ASTMX03975, ASTMX17454, ASTMX11276
OG0001726	LYTVA_04764	ASTMX20123, ASTMX05802
OG0001726	LYTVA_24972	ASTMX19585
OG0001727	LYTVA_24852	ASTMX18920, ASTMX10976, ASTMX04884, ASTMX01599
OG0001728	LYTVA_14622	ASTMX21307, ASTMX13636
OG0001729	LYTVA_28021	ASTMX00418, ASTMX17746, ASTMX09227
OG0001730	LYTVA_03839	ASTMX20533, ASTMX14053, ASTMX14051, ASTMX02853
OG0001731	LYTVA_09912, LYTVA_24284, LYTVA_14260	ASTMX15705, ASTMX21816, ASTMX03042
OG0001732	LYTVA_22231	ASTMX00146, ASTMX09573, ASTMX02281
OG0001733	LYTVA_14522, LYTVA_09132	ASTMX21900, ASTMX21495
OG0001735	LYTVA_17512	ASTMX08661, ASTMX00485, ASTMX18296, ASTMX19896
OG0001736	LYTVA_17235	ASTMX02648
OG0001737	LYTVA_15539	ASTMX06149, ASTMX06428
OG0001737	LYTVA_29190, LYTVA_24114	ASTMX00074, ASTMX04201, ASTMX13532
OG0001738	LYTVA_14239, LYTVA_03711	ASTMX04483, ASTMX07349, ASTMX21178, ASTMX07257
OG0001739	LYTVA_10491	ASTMX19266, ASTMX03558, ASTMX00354
OG0001740	LYTVA_07618, LYTVA_17839, LYTVA_21620	ASTMX01964, ASTMX16171
OG0001743	LYTVA_09129	ASTMX13429, ASTMX22574, ASTMX10367
OG0001744	LYTVA_05535	ASTMX08024, ASTMX13120, ASTMX12694, ASTMX00531, ASTMX04765
OG0001745	LYTVA_07144	ASTMX01218
OG0001746	LYTVA_21735	ASTMX09002, ASTMX01088, ASTMX02180
OG0001749	LYTVA_27870	ASTMX22968, ASTMX04661, ASTMX13306, ASTMX00021, ASTMX01155
OG0001751	LYTVA_26605	ASTMX17602
OG0001752	LYTVA_14709	ASTMX02858, ASTMX14298
OG0001754	LYTVA_06403	ASTMX08050, ASTMX00116
OG0001755	LYTVA_17842	ASTMX00395
OG0001756	LYTVA_10472, LYTVA_10467	ASTMX08584
OG0001756	LYTVA_03013	ASTMX13471
OG0001757	LYTVA_12754	ASTMX10237, ASTMX20720, ASTMX20721
OG0001758	LYTVA_05094, LYTVA_13988, LYTVA_04758, LYTVA_05284	ASTMX09348, ASTMX05870
OG0001759	LYTVA_03595	ASTMX11643
OG0001760	LYTVA_24245	ASTMX12591
OG0001768	LYTVA_02674	ASTMX13645, ASTMX18653
OG0001769	LYTVA_02387	ASTMX01507
OG0001769	LYTVA_30216	ASTMX04557
OG0001770	LYTVA_06471	ASTMX16705, ASTMX20255, ASTMX00311, ASTMX08260
OG0001772	LYTVA_23524, LYTVA_22204	ASTMX16531, ASTMX13929, ASTMX04857
OG0001774	LYTVA_28479	ASTMX06409
OG0001780	LYTVA_17770	ASTMX11983
OG0001781	LYTVA_04782	ASTMX01449
OG0001781	LYTVA_08353	ASTMX19769
OG0001782	LYTVA_16503	ASTMX13624
OG0001782	LYTVA_03019	ASTMX12666
OG0001783	LYTVA_21718, LYTVA_26895	ASTMX21511, ASTMX11389
OG0001785	LYTVA_20637	ASTMX00095
OG0001787	LYTVA_09866, LYTVA_22457	ASTMX00153, ASTMX21186, ASTMX20336
OG0001788	LYTVA_19848	ASTMX19654, ASTMX18453
OG0001789	LYTVA_15527, LYTVA_15528	ASTMX04418, ASTMX03005
OG0001790	LYTVA_11313	ASTMX16222
OG0001792	LYTVA_23803	ASTMX18195
OG0001793	LYTVA_01173	ASTMX07514
OG0001793	LYTVA_03112	ASTMX02969
OG0001794	LYTVA_04854, LYTVA_26572, LYTVA_03749, LYTVA_20876, LYTVA_03751	ASTMX01096, ASTMX10295
OG0001798	LYTVA_08013, LYTVA_29031	ASTMX02451, ASTMX02132
OG0001799	LYTVA_13847	ASTMX21315, ASTMX12220, ASTMX21504, ASTMX05952, ASTMX20313
OG0001800	LYTVA_21818	ASTMX00967, ASTMX17639, ASTMX00705, ASTMX05193, ASTMX16166
OG0001801	LYTVA_16627, LYTVA_24616	ASTMX02045, ASTMX09269, ASTMX19747, ASTMX21684, ASTMX15777, ASTMX13337, ASTMX13336
OG0001803	LYTVA_26265	ASTMX09976, ASTMX17561, ASTMX16458, ASTMX06657, ASTMX06960, ASTMX13091
OG0001804	LYTVA_21220	ASTMX02687, ASTMX13072, ASTMX07800
OG0001805	LYTVA_23931, LYTVA_16203, LYTVA_10280	ASTMX21541, ASTMX17763, ASTMX22144
OG0001806	LYTVA_05536	ASTMX15921
OG0001807	LYTVA_27089	ASTMX04499, ASTMX10176
OG0001808	LYTVA_09711	ASTMX21696, ASTMX05491, ASTMX21695
OG0001809	LYTVA_24690	ASTMX14244, ASTMX07924, ASTMX16684
OG0001810	LYTVA_27471, LYTVA_27472	ASTMX01884, ASTMX15033
OG0001812	LYTVA_11557, LYTVA_11559	ASTMX20333
OG0001814	LYTVA_13775	ASTMX21503
OG0001816	LYTVA_11847	ASTMX09877
OG0001817	LYTVA_21391	ASTMX09695, ASTMX17342, ASTMX11671, ASTMX04054, ASTMX10095, ASTMX11492
OG0001818	LYTVA_09386	ASTMX15112, ASTMX15111, ASTMX01280
OG0001819	LYTVA_12283, LYTVA_25485	ASTMX10139, ASTMX08405
OG0001820	LYTVA_02599, LYTVA_29524	ASTMX17311, ASTMX17314, ASTMX08253, ASTMX02490
OG0001821	LYTVA_07768, LYTVA_18834	ASTMX10515
OG0001822	LYTVA_22413	ASTMX17911, ASTMX05380
OG0001823	LYTVA_05413	ASTMX09025, ASTMX18854
OG0001823	LYTVA_05412	ASTMX10624
OG0001825	LYTVA_14311, LYTVA_23444	ASTMX08472, ASTMX20024, ASTMX22910, ASTMX22676, ASTMX08471, ASTMX22168
OG0001826	LYTVA_26574, LYTVA_18547	ASTMX17635, ASTMX17851, ASTMX04624, ASTMX18141
OG0001827	LYTVA_09251, LYTVA_06825	ASTMX10371
OG0001829	LYTVA_05903	ASTMX12419, ASTMX21618, ASTMX10904
OG0001830	LYTVA_22851	ASTMX08635, ASTMX20818, ASTMX22664, ASTMX04561
OG0001831	LYTVA_25792	ASTMX09701, ASTMX11370, ASTMX05003
OG0001832	LYTVA_10649	ASTMX16776
OG0001832	LYTVA_10011	ASTMX06849, ASTMX17231
OG0001834	LYTVA_25860	ASTMX04164, ASTMX17094, ASTMX23044
OG0001835	LYTVA_23786, LYTVA_13724, LYTVA_20339	ASTMX00389
OG0001838	LYTVA_19063, LYTVA_19120	ASTMX22250, ASTMX05750, ASTMX23030, ASTMX22784, ASTMX22251, ASTMX08287, ASTMX10172
OG0001846	LYTVA_14692	ASTMX14112, ASTMX06709, ASTMX19360
OG0001848	LYTVA_08748, LYTVA_26442	ASTMX12640
OG0001848	LYTVA_05081	ASTMX10450
OG0001849	LYTVA_05823	ASTMX05295
OG0001849	LYTVA_06918	ASTMX20398
OG0001851	LYTVA_22434, LYTVA_22433	ASTMX20369, ASTMX20370, ASTMX19823
OG0001852	LYTVA_04485	ASTMX18646, ASTMX00935
OG0001853	LYTVA_24547, LYTVA_00729	ASTMX06831, ASTMX12580, ASTMX14066
OG0001854	LYTVA_15577	ASTMX17734
OG0001856	LYTVA_13246	ASTMX19830, ASTMX04510, ASTMX19097
OG0001857	LYTVA_17991, LYTVA_09748, LYTVA_09742	ASTMX08952, ASTMX08953, ASTMX03295, ASTMX15454
OG0001858	LYTVA_15118	ASTMX05936
OG0001858	LYTVA_02418	ASTMX22972
OG0001859	LYTVA_15306, LYTVA_24112	ASTMX02530
OG0001861	LYTVA_25197	ASTMX13536
OG0001862	LYTVA_25275	ASTMX17514, ASTMX18623, ASTMX04897, ASTMX10918
OG0001863	LYTVA_00865	ASTMX08020
OG0001864	LYTVA_05483	ASTMX14124, ASTMX05208, ASTMX06684
OG0001865	LYTVA_01901	ASTMX04096, ASTMX11485, ASTMX08491, ASTMX11247
OG0001867	LYTVA_13864	ASTMX16400, ASTMX16454
OG0001868	LYTVA_08383, LYTVA_20946	ASTMX18554, ASTMX12651, ASTMX16061, ASTMX12649, ASTMX12650
OG0001869	LYTVA_29389	ASTMX04790
OG0001870	LYTVA_21431	ASTMX18491, ASTMX06826, ASTMX20463, ASTMX12239, ASTMX18877
OG0001871	LYTVA_20738	ASTMX08228, ASTMX02241, ASTMX15903, ASTMX11796
OG0001873	LYTVA_12057, LYTVA_19029, LYTVA_27237	ASTMX13537
OG0001874	LYTVA_22377	ASTMX19496
OG0001875	LYTVA_28164, LYTVA_13281	ASTMX04145
OG0001875	LYTVA_09408	ASTMX19333
OG0001876	LYTVA_02442	ASTMX17533, ASTMX07597
OG0001877	LYTVA_14689, LYTVA_10974	ASTMX16552, ASTMX01676, ASTMX12947, ASTMX10278
OG0001879	LYTVA_21655	ASTMX12971
OG0001879	LYTVA_21726	ASTMX07742, ASTMX20887
OG0001881	LYTVA_28648	ASTMX14379, ASTMX16204, ASTMX00702
OG0001882	LYTVA_22489	ASTMX10217, ASTMX21215, ASTMX00491
OG0001883	LYTVA_08476	ASTMX21822, ASTMX15504, ASTMX11383, ASTMX20343
OG0001884	LYTVA_16252	ASTMX06134, ASTMX19600, ASTMX08889
OG0001886	LYTVA_13389	ASTMX11188, ASTMX19864
OG0001887	LYTVA_18355	ASTMX11490, ASTMX04087, ASTMX07566, ASTMX04178, ASTMX01150, ASTMX04646
OG0001888	LYTVA_14493	ASTMX15480, ASTMX17356, ASTMX11277
OG0001889	LYTVA_25267	ASTMX06568, ASTMX18787, ASTMX13144
OG0001890	LYTVA_23939, LYTVA_06479	ASTMX07216, ASTMX05529, ASTMX19180, ASTMX02543, ASTMX01077
OG0001892	LYTVA_28174, LYTVA_28175	ASTMX09817, ASTMX05754
OG0001893	LYTVA_11404	ASTMX19770, ASTMX19643
OG0001894	LYTVA_28553	ASTMX07802, ASTMX07302, ASTMX12290
OG0001895	LYTVA_09898, LYTVA_04308	ASTMX17836, ASTMX21328, ASTMX21293
OG0001897	LYTVA_28331	ASTMX09168, ASTMX02426, ASTMX07775
OG0001899	LYTVA_29145	ASTMX04690, ASTMX15105
OG0001901	LYTVA_03922	ASTMX11240, ASTMX22217
OG0001903	LYTVA_08067, LYTVA_26061, LYTVA_26671	ASTMX04440, ASTMX02517
OG0001905	LYTVA_26674	ASTMX02059, ASTMX04463, ASTMX17081, ASTMX10926, ASTMX17580, ASTMX09984, ASTMX05057
OG0001906	LYTVA_23158	ASTMX21605, ASTMX13237, ASTMX03769, ASTMX19325, ASTMX02411, ASTMX18165
OG0001913	LYTVA_08539, LYTVA_15655	ASTMX20767, ASTMX02135, ASTMX20390
OG0001914	LYTVA_13970	ASTMX19238
OG0001915	LYTVA_29625	ASTMX06154, ASTMX20145
OG0001916	LYTVA_10483	ASTMX05801
OG0001916	LYTVA_30134	ASTMX16187
OG0001917	LYTVA_02307	ASTMX12441, ASTMX14303, ASTMX04127, ASTMX20172, ASTMX18196
OG0001918	LYTVA_18496, LYTVA_05232	ASTMX14770
OG0001918	LYTVA_18932	ASTMX10418
OG0001920	LYTVA_19109	ASTMX05693, ASTMX18701, ASTMX05478
OG0001923	LYTVA_06842	ASTMX11549, ASTMX15481
OG0001925	LYTVA_13286	ASTMX01673, ASTMX00161, ASTMX12343, ASTMX01044
OG0001926	LYTVA_19317	ASTMX02370
OG0001927	LYTVA_10827	ASTMX22361
OG0001928	LYTVA_13719	ASTMX11034
OG0001929	LYTVA_00576	ASTMX00163
OG0001930	LYTVA_22217	ASTMX00407
OG0001932	LYTVA_19885	ASTMX08414, ASTMX03192, ASTMX04190
OG0001933	LYTVA_09674	ASTMX00429
OG0001934	LYTVA_10941	ASTMX19911, ASTMX13174, ASTMX13175
OG0001936	LYTVA_24970	ASTMX01178
OG0001936	LYTVA_29517	ASTMX10556
OG0001937	LYTVA_27995, LYTVA_28001	ASTMX00171
OG0001938	LYTVA_28843	ASTMX18129, ASTMX18131, ASTMX18248
OG0001938	LYTVA_11073, LYTVA_27179	ASTMX18134
OG0001940	LYTVA_10392	ASTMX17596
OG0001941	LYTVA_16404	ASTMX00477, ASTMX00476, ASTMX10134
OG0001942	LYTVA_23498, LYTVA_19010	ASTMX08067, ASTMX04573
OG0001943	LYTVA_09619	ASTMX17179, ASTMX00958
OG0001944	LYTVA_07851	ASTMX02482, ASTMX10544
OG0001945	LYTVA_02199	ASTMX00044, ASTMX10524, ASTMX09938
OG0001946	LYTVA_09498, LYTVA_15952	ASTMX12183, ASTMX15576, ASTMX12119, ASTMX01552
OG0001948	LYTVA_24023	ASTMX15647, ASTMX13681, ASTMX18721, ASTMX19377, ASTMX13543
OG0001949	LYTVA_11745	ASTMX16347, ASTMX05904, ASTMX22823, ASTMX16345, ASTMX02307
OG0001950	LYTVA_02704, LYTVA_22842	ASTMX18530, ASTMX11401, ASTMX09051, ASTMX03098, ASTMX07411
OG0001951	LYTVA_24979	ASTMX20250, ASTMX00814, ASTMX21087, ASTMX07517
OG0001952	LYTVA_03403, LYTVA_05983	ASTMX11334
OG0001953	LYTVA_23643	ASTMX17339, ASTMX11073, ASTMX17815
OG0001956	LYTVA_21159	ASTMX07766
OG0001957	LYTVA_19757, LYTVA_05894	ASTMX03767, ASTMX02309, ASTMX12199, ASTMX18807, ASTMX15756
OG0001958	LYTVA_27591	ASTMX02681, ASTMX11359, ASTMX15551, ASTMX13324, ASTMX00180, ASTMX02698, ASTMX04111
OG0001959	LYTVA_27581	ASTMX04099, ASTMX09800, ASTMX15718, ASTMX15719, ASTMX07758
OG0001960	LYTVA_29309	ASTMX19751, ASTMX19750
OG0001961	LYTVA_04984	ASTMX01985, ASTMX00433, ASTMX05535
OG0001962	LYTVA_10497	ASTMX10698, ASTMX09532, ASTMX00886
OG0001963	LYTVA_25808	ASTMX19201, ASTMX06233, ASTMX10086
OG0001964	LYTVA_11887	ASTMX18977, ASTMX19220
OG0001966	LYTVA_29337	ASTMX14196, ASTMX08275
OG0001967	LYTVA_18417	ASTMX05487
OG0001968	LYTVA_11013, LYTVA_26170	ASTMX01530
OG0001968	LYTVA_25074, LYTVA_14019	ASTMX09462
OG0001969	LYTVA_26700, LYTVA_02053	ASTMX10572, ASTMX16678, ASTMX02918
OG0001971	LYTVA_24915	ASTMX06857, ASTMX18166, ASTMX07764, ASTMX07098, ASTMX02407
OG0001972	LYTVA_12401	ASTMX16670, ASTMX02119
OG0001974	LYTVA_05344	ASTMX21581
OG0001976	LYTVA_06869, LYTVA_18038	ASTMX00229, ASTMX00437, ASTMX03038, ASTMX03039
OG0001985	LYTVA_25021	ASTMX05944, ASTMX20318, ASTMX20204
OG0001986	LYTVA_11214	ASTMX02381
OG0001987	LYTVA_10171	ASTMX18839, ASTMX12855, ASTMX17820, ASTMX17595
OG0001988	LYTVA_13692, LYTVA_16970	ASTMX13581, ASTMX09059
OG0001989	LYTVA_03449	ASTMX03043, ASTMX19847
OG0001990	LYTVA_25772	ASTMX06695
OG0001991	LYTVA_23713	ASTMX12375, ASTMX02084, ASTMX00520
OG0001993	LYTVA_03593	ASTMX16603, ASTMX10170, ASTMX23032
OG0001997	LYTVA_23462	ASTMX13529
OG0001998	LYTVA_28153	ASTMX15724, ASTMX01470
OG0001999	LYTVA_25071	ASTMX11680
OG0001999	LYTVA_17089	ASTMX12424
OG0002000	LYTVA_20812	ASTMX14056, ASTMX08846
OG0002000	LYTVA_00535	ASTMX12081
OG0002001	LYTVA_06621	ASTMX01040
OG0002001	LYTVA_24060	ASTMX04984
OG0002002	LYTVA_06617	ASTMX07891, ASTMX09191, ASTMX03021
OG0002003	LYTVA_27403	ASTMX12936, ASTMX02322, ASTMX09501
OG0002005	LYTVA_09452	ASTMX15304, ASTMX02809, ASTMX09957, ASTMX19417
OG0002006	LYTVA_30202, LYTVA_24696, LYTVA_00947	ASTMX10173, ASTMX04500
OG0002007	LYTVA_00300	ASTMX15423, ASTMX10068, ASTMX12124, ASTMX11077
OG0002009	LYTVA_25414	ASTMX17629
OG0002011	LYTVA_00131	ASTMX00517, ASTMX17175
OG0002012	LYTVA_17215	ASTMX21641
OG0002013	LYTVA_17597, LYTVA_21821	ASTMX05656, ASTMX18118
OG0002014	LYTVA_01257	ASTMX22107, ASTMX15926, ASTMX08364, ASTMX13940
OG0002015	LYTVA_23511, LYTVA_03784	ASTMX21197
OG0002016	LYTVA_04456	ASTMX06954, ASTMX13089
