Orthogroup	LYTVA_ok	DANRE
OG0000639	LYTVA_20363, LYTVA_03919	DANRE26025, DANRE26027, DANRE24926, DANRE24925, DANRE24924, DANRE23613, DANRE23612, DANRE37057
OG0000642	LYTVA_03860, LYTVA_03859, LYTVA_07734	DANRE23759, DANRE23758, DANRE23757, DANRE16691, DANRE16692, DANRE04589, DANRE04590, DANRE04591, DANRE15452
OG0000642	LYTVA_04785	DANRE04791
OG0000643	LYTVA_12786	DANRE35238, DANRE35237, DANRE01533, DANRE35022, DANRE35026, DANRE35023, DANRE35024
OG0000646	LYTVA_01801, LYTVA_17076	DANRE36287, DANRE37895, DANRE37894, DANRE37896
OG0000647	LYTVA_09133, LYTVA_17054	DANRE39973
OG0000647	LYTVA_07018, LYTVA_08785	DANRE42708, DANRE42709, DANRE42707
OG0000648	LYTVA_04746	DANRE23825, DANRE23827
OG0000648	LYTVA_13183	DANRE27007
OG0000649	LYTVA_10245	DANRE36548, DANRE36549, DANRE23157, DANRE23158, DANRE14536, DANRE10469
OG0000651	LYTVA_21211	DANRE23323, DANRE01722, DANRE01723, DANRE01724, DANRE08586, DANRE08587, DANRE42029, DANRE42028, DANRE23324
OG0000653	LYTVA_23124, LYTVA_03397	DANRE26617
OG0000653	LYTVA_17085	DANRE28855, DANRE27642, DANRE26616, DANRE36188, DANRE04829, DANRE04830, DANRE19958, DANRE19860, DANRE33310, DANRE29802, DANRE16917, DANRE26488
OG0000654	LYTVA_28826	DANRE22636, DANRE23092, DANRE23093, DANRE39428, DANRE39432, DANRE39427, DANRE39433, DANRE28978, DANRE28980, DANRE28979, DANRE28981, DANRE28976, DANRE28977, DANRE35895, DANRE35897, DANRE35896, DANRE35892, DANRE42543, DANRE42544, DANRE42545
OG0000657	LYTVA_09513	DANRE41216, DANRE41219, DANRE41218, DANRE41217, DANRE38328, DANRE38327
OG0000660	LYTVA_18194	DANRE42701, DANRE37475, DANRE37474
OG0000660	LYTVA_29081	DANRE35327, DANRE07903
OG0000662	LYTVA_18798	DANRE07121, DANRE07120, DANRE07123, DANRE07122
OG0000662	LYTVA_15423	DANRE29859, DANRE29860, DANRE04026, DANRE03635
OG0000664	LYTVA_13239	DANRE39767, DANRE30905, DANRE02763
OG0000664	LYTVA_20056	DANRE35705, DANRE10611, DANRE10610, DANRE10609
OG0000665	LYTVA_06571, LYTVA_07973, LYTVA_29574	DANRE38365, DANRE19520, DANRE34684, DANRE09591, DANRE09590, DANRE13938, DANRE13939, DANRE19399, DANRE19400
OG0000666	LYTVA_07805	DANRE23027
OG0000667	LYTVA_26735, LYTVA_08534, LYTVA_06085, LYTVA_22221	DANRE15620, DANRE15621
OG0000670	LYTVA_25988	DANRE23686, DANRE23689, DANRE23688, DANRE23691, DANRE23690, DANRE34500, DANRE06990, DANRE07638, DANRE26756, DANRE26754, DANRE26757, DANRE26755, DANRE23687, DANRE15554, DANRE36312, DANRE36313
OG0000671	LYTVA_27726	DANRE23020, DANRE22760, DANRE22759, DANRE23021, DANRE31347, DANRE36744, DANRE36710, DANRE36807, DANRE30960, DANRE24990
OG0000672	LYTVA_03099	DANRE02981, DANRE02982
OG0000673	LYTVA_08812	DANRE03399
OG0000674	LYTVA_07878	DANRE09048, DANRE09049, DANRE09050, DANRE09052, DANRE09051, DANRE37577, DANRE37574, DANRE37576, DANRE37575
OG0000675	LYTVA_19260, LYTVA_19252, LYTVA_28356, LYTVA_30111, LYTVA_12674, LYTVA_00152, LYTVA_00074, LYTVA_11140, LYTVA_14374	DANRE11231, DANRE43339
OG0000676	LYTVA_14394	DANRE14726
OG0000676	LYTVA_18544	DANRE26937, DANRE26936, DANRE36241, DANRE20482, DANRE20483, DANRE35813, DANRE35814, DANRE41404
OG0000680	LYTVA_10018, LYTVA_10016, LYTVA_20352	DANRE36591, DANRE36590
OG0000681	LYTVA_24742, LYTVA_06870	DANRE20644, DANRE20643, DANRE25267, DANRE25266
OG0000682	LYTVA_10303	DANRE33564, DANRE33563, DANRE11185, DANRE22049, DANRE22053, DANRE22052, DANRE22051, DANRE22050, DANRE19035, DANRE19036, DANRE19037
OG0000683	LYTVA_03132	DANRE16155
OG0000683	LYTVA_12146	DANRE30129, DANRE16951, DANRE01917, DANRE26336, DANRE26335, DANRE26337, DANRE26338
OG0000684	LYTVA_20362	DANRE41360, DANRE41356, DANRE41361, DANRE28296, DANRE39125
OG0000685	LYTVA_15881	DANRE13483
OG0000688	LYTVA_06802	DANRE09485
OG0000690	LYTVA_23445	DANRE14634, DANRE14633
OG0000690	LYTVA_06618, LYTVA_16355	DANRE39009, DANRE39006, DANRE39008
OG0000690	LYTVA_03145	DANRE06380, DANRE06379
OG0000691	LYTVA_25156	DANRE27299, DANRE25533
OG0000691	LYTVA_24386, LYTVA_24385	DANRE18108, DANRE18107, DANRE18106, DANRE11469, DANRE14622, DANRE14623, DANRE14624, DANRE23610
OG0000692	LYTVA_10855, LYTVA_24724, LYTVA_10854	DANRE05971
OG0000693	LYTVA_30080	DANRE36829, DANRE22937, DANRE22936, DANRE22938, DANRE20118, DANRE20117, DANRE08385, DANRE08384, DANRE08386, DANRE09992, DANRE09993
OG0000693	LYTVA_23568	DANRE34293, DANRE34292
OG0000694	LYTVA_26928	DANRE10951, DANRE11638, DANRE17279, DANRE17281, DANRE17280, DANRE17278, DANRE35394, DANRE35396, DANRE35395, DANRE39558, DANRE39557
OG0000696	LYTVA_27060	DANRE18175, DANRE18174
OG0000696	LYTVA_10486, LYTVA_16853	DANRE10818
OG0000697	LYTVA_14530	DANRE30740, DANRE40406, DANRE02693, DANRE41127, DANRE41126, DANRE41128, DANRE41129, DANRE40289, DANRE02263, DANRE02262, DANRE36692
OG0000698	LYTVA_27842	DANRE18736, DANRE18408
OG0000698	LYTVA_27841	DANRE06827, DANRE18733, DANRE18732, DANRE18731, DANRE12022, DANRE12021, DANRE18729, DANRE19896
OG0000700	LYTVA_17157	DANRE30585, DANRE30583, DANRE30586, DANRE30584, DANRE25086, DANRE25085
OG0000701	LYTVA_09841	DANRE05122, DANRE05121, DANRE05123, DANRE33566, DANRE40860, DANRE40861
OG0000702	LYTVA_26549	DANRE21696, DANRE39048, DANRE39049, DANRE39053, DANRE39051, DANRE39055, DANRE39050, DANRE39054, DANRE39047, DANRE39044, DANRE39052, DANRE39045, DANRE39046
OG0000706	LYTVA_22908	DANRE22750, DANRE02764
OG0000707	LYTVA_16227, LYTVA_05498, LYTVA_07776	DANRE08868, DANRE14637, DANRE14639
OG0000707	LYTVA_28879, LYTVA_07704	DANRE14489
OG0000709	LYTVA_00851	DANRE19979, DANRE39457, DANRE02911, DANRE05879
OG0000710	LYTVA_15658	DANRE41549, DANRE41548, DANRE10548, DANRE10547
OG0000711	LYTVA_01208	DANRE38476, DANRE25230, DANRE12636, DANRE12637, DANRE12638
OG0000711	LYTVA_21399	DANRE25772, DANRE31323, DANRE31322, DANRE31321
OG0000712	LYTVA_18517	DANRE20132, DANRE20131, DANRE06778, DANRE06776, DANRE06777, DANRE33734, DANRE33735, DANRE33736, DANRE07797, DANRE07796, DANRE07795, DANRE07798, DANRE16293, DANRE16292, DANRE16291, DANRE16290, DANRE07104, DANRE07105
OG0000713	LYTVA_09013, LYTVA_02431, LYTVA_12442, LYTVA_04232, LYTVA_09172	DANRE37942, DANRE37940, DANRE37941, DANRE37943, DANRE34878, DANRE33352, DANRE24296, DANRE33355, DANRE33351, DANRE33353, DANRE33354
OG0000715	LYTVA_20155	DANRE10220, DANRE42817, DANRE01949, DANRE01695, DANRE01696, DANRE23041, DANRE10216, DANRE10217, DANRE10218, DANRE10219
OG0000716	LYTVA_00845, LYTVA_04024	DANRE24425, DANRE24426, DANRE18357
OG0000717	LYTVA_13980	DANRE43353
OG0000718	LYTVA_29448	DANRE42521, DANRE15304, DANRE15307, DANRE15308, DANRE15303, DANRE15306, DANRE15305, DANRE15302, DANRE13827, DANRE09237, DANRE27971
OG0000721	LYTVA_10906	DANRE19921, DANRE33496
OG0000722	LYTVA_26452	DANRE10668, DANRE18082, DANRE34445, DANRE06660, DANRE06659, DANRE11168, DANRE11167, DANRE04318, DANRE04319, DANRE38701, DANRE30658, DANRE25692, DANRE25693, DANRE25215
OG0000724	LYTVA_01400	DANRE11255, DANRE02587, DANRE17945, DANRE11885, DANRE11884
OG0000725	LYTVA_12066	DANRE13190
OG0000726	LYTVA_10101	DANRE27925, DANRE27926, DANRE27927, DANRE42213, DANRE42212, DANRE42211, DANRE16168, DANRE36569
OG0000730	LYTVA_26781, LYTVA_01238	DANRE26899, DANRE23833, DANRE42527, DANRE02912, DANRE37104
OG0000731	LYTVA_25013	DANRE12266, DANRE12265, DANRE12262, DANRE12263, DANRE12264, DANRE12267, DANRE34421, DANRE34422, DANRE34420, DANRE42140, DANRE42139, DANRE39260, DANRE39261
OG0000732	LYTVA_19768	DANRE20486, DANRE20487, DANRE36244, DANRE36245
OG0000733	LYTVA_09286	DANRE05680, DANRE17763, DANRE38134, DANRE17606
OG0000733	LYTVA_18704	DANRE18931, DANRE10693, DANRE18930, DANRE04553, DANRE04552
OG0000734	LYTVA_02652	DANRE35377, DANRE35376, DANRE35375, DANRE28044, DANRE28043, DANRE28040, DANRE28041, DANRE28039, DANRE28038, DANRE28042, DANRE23533
OG0000735	LYTVA_27173	DANRE18911, DANRE10653, DANRE10360, DANRE10359, DANRE13894, DANRE10302, DANRE13895, DANRE11358, DANRE11359
OG0000736	LYTVA_18375, LYTVA_16120	DANRE23449
OG0000736	LYTVA_27996	DANRE41494, DANRE41495, DANRE35537, DANRE35536, DANRE23899, DANRE27179, DANRE27178
OG0000737	LYTVA_18640	DANRE05232, DANRE05233, DANRE05234, DANRE34954, DANRE33897
OG0000740	LYTVA_20629	DANRE40542, DANRE09958, DANRE13643, DANRE21419, DANRE21418
OG0000740	LYTVA_24783, LYTVA_24786	DANRE03411, DANRE03412, DANRE43134, DANRE40552, DANRE05230
OG0000743	LYTVA_16362	DANRE10003, DANRE10004, DANRE02974, DANRE02975
OG0000743	LYTVA_16365	DANRE29387, DANRE02979
OG0000744	LYTVA_11555, LYTVA_11561, LYTVA_20158	DANRE27730, DANRE27734, DANRE27731, DANRE27729, DANRE27732, DANRE27733, DANRE37286, DANRE37288, DANRE37287, DANRE37289, DANRE27304, DANRE36882, DANRE36881
OG0000745	LYTVA_19578	DANRE04783
OG0000746	LYTVA_05928	DANRE30272, DANRE17199, DANRE17200
OG0000746	LYTVA_30201, LYTVA_13755	DANRE18138, DANRE18139
OG0000748	LYTVA_10009	DANRE29232
OG0000749	LYTVA_19774	DANRE43022, DANRE22234, DANRE22233, DANRE04932, DANRE04931
OG0000750	LYTVA_18076	DANRE07367
OG0000751	LYTVA_23339	DANRE14353, DANRE14354, DANRE14356, DANRE41712
OG0000752	LYTVA_18382	DANRE04759, DANRE04760
OG0000752	LYTVA_07800	DANRE33350
OG0000753	LYTVA_08519	DANRE12159
OG0000753	LYTVA_11275	DANRE22875, DANRE08092, DANRE08093, DANRE35099
OG0000755	LYTVA_15623, LYTVA_07352	DANRE27783, DANRE27782, DANRE12837, DANRE12838
OG0000757	LYTVA_25030	DANRE28939
OG0000758	LYTVA_17208	DANRE11468, DANRE24018, DANRE24019, DANRE27344, DANRE27343, DANRE27345, DANRE02463, DANRE02464, DANRE18105, DANRE11683, DANRE11685, DANRE11684
OG0000759	LYTVA_17588	DANRE42810, DANRE21337, DANRE23917, DANRE23918, DANRE26676, DANRE23361
OG0000760	LYTVA_03938, LYTVA_24373	DANRE30936, DANRE30935, DANRE02736, DANRE30934, DANRE30932, DANRE30933, DANRE25704, DANRE25702, DANRE25703, DANRE02738, DANRE02737
OG0000761	LYTVA_21617	DANRE19286, DANRE19287, DANRE16971, DANRE16972, DANRE16973, DANRE21789
OG0000762	LYTVA_23402	DANRE42699, DANRE28185
OG0000763	LYTVA_06804	DANRE09639, DANRE00567, DANRE00568, DANRE00569, DANRE27052, DANRE27054, DANRE27053, DANRE39891, DANRE39892, DANRE39890, DANRE09704, DANRE09705
OG0000764	LYTVA_12373	DANRE26556, DANRE35133
OG0000765	LYTVA_14871	DANRE28403, DANRE40818, DANRE40819, DANRE40817, DANRE00580, DANRE00579
OG0000766	LYTVA_09454, LYTVA_03504	DANRE23752, DANRE09934, DANRE20922, DANRE00517, DANRE00514, DANRE00516, DANRE00515
OG0000767	LYTVA_25551	DANRE11659, DANRE11660, DANRE11658, DANRE11661, DANRE08379, DANRE10974, DANRE18316, DANRE18317, DANRE18318
OG0000768	LYTVA_13832	DANRE31068, DANRE31072, DANRE31070, DANRE31069, DANRE31071, DANRE22256, DANRE22257, DANRE22874
OG0000774	LYTVA_03484	DANRE17370, DANRE17371
OG0000774	LYTVA_13838	DANRE39793, DANRE39792
OG0000775	LYTVA_27239, LYTVA_10620	DANRE10814, DANRE10813, DANRE33689, DANRE33688, DANRE33690, DANRE33691
OG0000777	LYTVA_13243, LYTVA_28245	DANRE29329, DANRE29328, DANRE36168, DANRE36169
OG0000778	LYTVA_14479	DANRE41043, DANRE41041, DANRE41042
OG0000779	LYTVA_16614, LYTVA_13236	DANRE34815, DANRE34816, DANRE34817
OG0000779	LYTVA_13810	DANRE22401, DANRE01681, DANRE01682, DANRE23289, DANRE23290, DANRE24330, DANRE24331
OG0000780	LYTVA_22148	DANRE12112, DANRE12111
OG0000782	LYTVA_07281	DANRE28363, DANRE28364, DANRE21701, DANRE34593, DANRE34592, DANRE34595, DANRE34594, DANRE12747, DANRE12748, DANRE38505, DANRE38506
OG0000784	LYTVA_25520	DANRE26685, DANRE22147, DANRE02507, DANRE02508, DANRE24466, DANRE27100, DANRE27099, DANRE18977, DANRE07597, DANRE22664, DANRE22665
OG0000786	LYTVA_15530, LYTVA_00077	DANRE18615, DANRE40366, DANRE02142, DANRE36994, DANRE36995, DANRE36997, DANRE36996, DANRE22438, DANRE40590, DANRE19428, DANRE35094
OG0000787	LYTVA_15690	DANRE19518, DANRE34015, DANRE19519, DANRE42974, DANRE05326, DANRE05325, DANRE05327, DANRE00057, DANRE33402
OG0000788	LYTVA_13146	DANRE38685, DANRE38687, DANRE38686, DANRE30771, DANRE30772, DANRE38688
OG0000790	LYTVA_03392	DANRE21670, DANRE21671, DANRE28284
OG0000791	LYTVA_30188	DANRE26678, DANRE24509, DANRE24508, DANRE24505, DANRE24506, DANRE35507, DANRE15367, DANRE15368, DANRE41773
OG0000792	LYTVA_19484	DANRE02533
OG0000792	LYTVA_19622	DANRE33671, DANRE33670, DANRE01288, DANRE01289, DANRE01287
OG0000793	LYTVA_16504	DANRE13974, DANRE19092, DANRE39166, DANRE39164, DANRE39165, DANRE25017, DANRE25016, DANRE25015, DANRE21768, DANRE25958, DANRE13450
OG0000794	LYTVA_09726	DANRE08089, DANRE08090
OG0000797	LYTVA_21230	DANRE20533, DANRE15819, DANRE15818, DANRE15820, DANRE07326, DANRE07327, DANRE07328
OG0000798	LYTVA_20461, LYTVA_26245	DANRE29060, DANRE29059, DANRE29061, DANRE03069, DANRE28964, DANRE28965, DANRE28966
OG0000800	LYTVA_29348	DANRE11295
OG0000801	LYTVA_25443	DANRE39090, DANRE39091, DANRE39092, DANRE25011, DANRE25012, DANRE33247
OG0000802	LYTVA_25554	DANRE36485, DANRE28869, DANRE35651, DANRE02087, DANRE30241, DANRE20938, DANRE07777, DANRE17566, DANRE11046, DANRE11047, DANRE26779, DANRE39552, DANRE34339
OG0000803	LYTVA_05329, LYTVA_16205, LYTVA_26582, LYTVA_22233, LYTVA_23793, LYTVA_16598	DANRE25471, DANRE25473, DANRE25474, DANRE25472, DANRE30693, DANRE25476, DANRE25477
OG0000810	LYTVA_24721, LYTVA_23360	DANRE40004, DANRE40006
OG0000810	LYTVA_29037, LYTVA_14958	DANRE42578, DANRE10213, DANRE10212, DANRE13584
OG0000811	LYTVA_09348, LYTVA_15071, LYTVA_09345, LYTVA_16981	DANRE12416
OG0000813	LYTVA_14140	DANRE04584, DANRE04587, DANRE04586, DANRE04588, DANRE04585
OG0000814	LYTVA_14186, LYTVA_14182	DANRE09168
OG0000815	LYTVA_07142	DANRE00098
OG0000815	LYTVA_15409	DANRE41592, DANRE41590, DANRE41591
OG0000816	LYTVA_27232	DANRE37152, DANRE37153, DANRE05255, DANRE07950, DANRE07951
OG0000816	LYTVA_14905	DANRE07371, DANRE07372, DANRE05100, DANRE05101
OG0000817	LYTVA_09679	DANRE01758
OG0000818	LYTVA_05278	DANRE30363, DANRE03542, DANRE30362, DANRE30382, DANRE30381, DANRE30383, DANRE04067, DANRE30364, DANRE04066, DANRE04068, DANRE09086
OG0000819	LYTVA_08950	DANRE38928
OG0000819	LYTVA_08394	DANRE07898, DANRE20294
OG0000820	LYTVA_10071	DANRE35584, DANRE35583, DANRE41464, DANRE41463, DANRE41462
OG0000821	LYTVA_12456, LYTVA_00220	DANRE32584, DANRE15416, DANRE16288
OG0000822	LYTVA_11698	DANRE30577
OG0000822	LYTVA_05511, LYTVA_13033	DANRE31114, DANRE38261
OG0000824	LYTVA_20926	DANRE08292, DANRE43285, DANRE20331, DANRE20334, DANRE20330, DANRE20333, DANRE20332, DANRE20337, DANRE20335, DANRE20336, DANRE08291
OG0000825	LYTVA_19124, LYTVA_03163, LYTVA_11026, LYTVA_21185, LYTVA_23313	DANRE22278, DANRE12609
OG0000826	LYTVA_22022, LYTVA_18010	DANRE17140, DANRE17142, DANRE17141, DANRE17139
OG0000827	LYTVA_12934, LYTVA_14206	DANRE19411, DANRE34859
OG0000828	LYTVA_04924	DANRE38353, DANRE39520
OG0000828	LYTVA_16052	DANRE00140, DANRE00141
OG0000829	LYTVA_16475	DANRE05736, DANRE05737, DANRE00627, DANRE00626, DANRE34022, DANRE06193, DANRE06192, DANRE04909, DANRE04910, DANRE04911
OG0000831	LYTVA_14250, LYTVA_10123	DANRE26783, DANRE26781, DANRE26782, DANRE26784, DANRE35520, DANRE35516, DANRE35517, DANRE35519, DANRE35518
OG0000832	LYTVA_18149, LYTVA_15375, LYTVA_19434, LYTVA_03583, LYTVA_02643, LYTVA_15711	DANRE11127, DANRE40062
OG0000833	LYTVA_23899	DANRE02148, DANRE27648, DANRE27649, DANRE30183, DANRE30182, DANRE30181, DANRE30184, DANRE22222, DANRE22221, DANRE22223, DANRE39989, DANRE39990, DANRE39991, DANRE39987
OG0000835	LYTVA_09567	DANRE25485, DANRE25483, DANRE25484, DANRE25486, DANRE39305, DANRE39304, DANRE30989, DANRE12459, DANRE12460, DANRE12456
OG0000836	LYTVA_01338	DANRE38367, DANRE38368, DANRE38370, DANRE38369, DANRE24933, DANRE24934, DANRE24935, DANRE21462, DANRE21461
OG0000837	LYTVA_06689	DANRE05271
OG0000837	LYTVA_07593, LYTVA_20841, LYTVA_20846	DANRE14993, DANRE14992, DANRE14994, DANRE14991, DANRE16122, DANRE05269, DANRE05270, DANRE22660
OG0000841	LYTVA_03788, LYTVA_29116	DANRE13645, DANRE13646, DANRE13648, DANRE13647, DANRE13644, DANRE12852, DANRE18521, DANRE01048, DANRE01047
OG0000842	LYTVA_06739	DANRE21395, DANRE21394, DANRE42073, DANRE42074, DANRE02620, DANRE02619, DANRE00091, DANRE00092, DANRE29911, DANRE29912, DANRE24170, DANRE24168, DANRE28182, DANRE28183
OG0000844	LYTVA_20301	DANRE22983, DANRE09466, DANRE14008, DANRE14007, DANRE43013, DANRE43012, DANRE26776, DANRE26775, DANRE08927, DANRE08928, DANRE08926
OG0000847	LYTVA_11994	DANRE03178, DANRE03177
OG0000847	LYTVA_21656	DANRE33537, DANRE29369, DANRE29370
OG0000848	LYTVA_08343	DANRE01096, DANRE16221, DANRE06726
OG0000848	LYTVA_05722, LYTVA_29062	DANRE38510, DANRE12738, DANRE00454, DANRE00457
OG0000849	LYTVA_12639	DANRE40416, DANRE40418, DANRE20686, DANRE20687
OG0000850	LYTVA_06441	DANRE27632, DANRE21524, DANRE21523, DANRE21522
OG0000850	LYTVA_26189, LYTVA_27854	DANRE05783, DANRE05782
OG0000851	LYTVA_23092	DANRE41550, DANRE41551, DANRE41552, DANRE35899, DANRE35901, DANRE35900, DANRE16797, DANRE16796
OG0000852	LYTVA_26709, LYTVA_24264	DANRE08986, DANRE13970
OG0000852	LYTVA_07531	DANRE23607, DANRE23608, DANRE15093
OG0000855	LYTVA_06599, LYTVA_10228	DANRE33341, DANRE07887, DANRE07886
OG0000857	LYTVA_21736	DANRE37002, DANRE22445, DANRE25005, DANRE25488, DANRE39308
OG0000858	LYTVA_08518	DANRE41857
OG0000858	LYTVA_00061	DANRE41856, DANRE35001
OG0000860	LYTVA_09223	DANRE30283, DANRE30281, DANRE30282, DANRE30280, DANRE39844, DANRE39843, DANRE19228, DANRE19229, DANRE19230, DANRE39966, DANRE39967
OG0000866	LYTVA_15837	DANRE08582, DANRE21424
OG0000868	LYTVA_29147	DANRE18972, DANRE11567, DANRE11568, DANRE18971, DANRE18970
OG0000869	LYTVA_01155	DANRE22964, DANRE22963, DANRE22965
OG0000869	LYTVA_03148	DANRE33411
OG0000871	LYTVA_25255, LYTVA_00078, LYTVA_13487	DANRE07004, DANRE07003
OG0000872	LYTVA_18504	DANRE25284, DANRE12354, DANRE25283, DANRE25280, DANRE25282, DANRE25281
OG0000873	LYTVA_06765	DANRE12209
OG0000874	LYTVA_26806	DANRE09159
OG0000875	LYTVA_01072	DANRE18885, DANRE18882, DANRE28204, DANRE28280, DANRE28203, DANRE28205, DANRE28207, DANRE28206, DANRE28208, DANRE28209
OG0000875	LYTVA_12521	DANRE35854
OG0000877	LYTVA_15271	DANRE41354, DANRE41352, DANRE41353
OG0000878	LYTVA_08233	DANRE12359
OG0000878	LYTVA_26339	DANRE09130, DANRE09132, DANRE09131, DANRE09133, DANRE09129
OG0000879	LYTVA_08681	DANRE23042, DANRE35784
OG0000881	LYTVA_04165, LYTVA_11402	DANRE09222, DANRE13840, DANRE09221
OG0000881	LYTVA_22240, LYTVA_09159	DANRE34673, DANRE34674, DANRE07926, DANRE07927
OG0000882	LYTVA_14679	DANRE23952, DANRE23953, DANRE23954, DANRE37050, DANRE37049, DANRE18776, DANRE18775, DANRE18777, DANRE18779, DANRE18778, DANRE18774, DANRE15120, DANRE15121
OG0000887	LYTVA_01759, LYTVA_10208	DANRE24480
OG0000888	LYTVA_24269	DANRE13975, DANRE09386, DANRE28309
OG0000889	LYTVA_27694, LYTVA_27693	DANRE17250, DANRE17249
OG0000893	LYTVA_27628	DANRE40482, DANRE21302, DANRE36979, DANRE25838, DANRE25839, DANRE25837, DANRE25840, DANRE36977
OG0000894	LYTVA_12588	DANRE16233
OG0000894	LYTVA_19786	DANRE03636, DANRE03637, DANRE28552, DANRE28558, DANRE28553, DANRE28559, DANRE30057
OG0000896	LYTVA_29831	DANRE27183
OG0000896	LYTVA_08568	DANRE18365, DANRE18364, DANRE00892, DANRE00891, DANRE08958, DANRE08959
OG0000897	LYTVA_25813, LYTVA_12897	DANRE36838, DANRE40514, DANRE40513
OG0000899	LYTVA_16229	DANRE08949, DANRE33862, DANRE33861, DANRE39281, DANRE06731, DANRE06730, DANRE20516
OG0000904	LYTVA_15877, LYTVA_15876	DANRE20075, DANRE20074, DANRE06232, DANRE06231, DANRE05115, DANRE05114
OG0000905	LYTVA_15702, LYTVA_23197	DANRE25795, DANRE38944, DANRE25791, DANRE25774
OG0000907	LYTVA_16710	DANRE26506, DANRE21488, DANRE21486, DANRE21487
OG0000908	LYTVA_03069	DANRE05335
OG0000909	LYTVA_20165, LYTVA_23767	DANRE15298, DANRE18633, DANRE18637, DANRE18636, DANRE18635, DANRE18634, DANRE10754, DANRE10755, DANRE43244, DANRE43245, DANRE05844, DANRE05846, DANRE05845
OG0000911	LYTVA_15861, LYTVA_05614	DANRE29022, DANRE29023, DANRE03444, DANRE03443
OG0000912	LYTVA_10234	DANRE20310, DANRE20311, DANRE08249, DANRE08250
OG0000913	LYTVA_02832	DANRE06706, DANRE08772
OG0000915	LYTVA_03342	DANRE23018, DANRE23019, DANRE22768, DANRE22767, DANRE30961, DANRE30962, DANRE36707, DANRE36706, DANRE02290, DANRE12496, DANRE12495
OG0000921	LYTVA_14375	DANRE39952
OG0000925	LYTVA_00188	DANRE00252, DANRE00256, DANRE00255, DANRE00250, DANRE00254, DANRE00253, DANRE00251
OG0000925	LYTVA_25795	DANRE37121, DANRE37119, DANRE42422, DANRE42421, DANRE42420, DANRE37120
OG0000926	LYTVA_28502	DANRE24620, DANRE24621
OG0000928	LYTVA_01217, LYTVA_23596	DANRE27687, DANRE27688, DANRE21003, DANRE24965, DANRE24966, DANRE39163
OG0000929	LYTVA_25470, LYTVA_01755	DANRE20492, DANRE38022, DANRE24269, DANRE35282, DANRE35283, DANRE35284, DANRE38021, DANRE38020, DANRE18912, DANRE18914, DANRE18915, DANRE15012, DANRE15013, DANRE15014, DANRE15011
OG0000931	LYTVA_00992	DANRE20176
OG0000931	LYTVA_16224	DANRE11180, DANRE11181
OG0000932	LYTVA_26139	DANRE07573, DANRE07574
OG0000933	LYTVA_06948	DANRE38010, DANRE38008, DANRE38007
OG0000934	LYTVA_20397	DANRE20665, DANRE40437, DANRE31439
OG0000936	LYTVA_09517, LYTVA_12129, LYTVA_29468, LYTVA_11642, LYTVA_02845	DANRE22478, DANRE36646
OG0000938	LYTVA_20667, LYTVA_01702	DANRE03016, DANRE07253, DANRE07254, DANRE07252, DANRE07251, DANRE15960, DANRE15529, DANRE15530, DANRE15531
OG0000943	LYTVA_14187, LYTVA_14188	DANRE40729, DANRE40731, DANRE40730
OG0000944	LYTVA_08967	DANRE24388, DANRE24387, DANRE01130, DANRE01129, DANRE06809, DANRE06354, DANRE33796, DANRE33797
OG0000945	LYTVA_24430	DANRE38573, DANRE38572, DANRE38571, DANRE34411, DANRE10577
OG0000946	LYTVA_21339, LYTVA_18138	DANRE38953, DANRE31325
OG0000947	LYTVA_21967	DANRE35473, DANRE35472, DANRE42151, DANRE42150, DANRE42152, DANRE24883, DANRE24884, DANRE24882, DANRE28260
OG0000947	LYTVA_02610	DANRE10215, DANRE13579, DANRE42580, DANRE42579
OG0000949	LYTVA_25907	DANRE19441, DANRE14249, DANRE07012, DANRE15300, DANRE15301, DANRE11410, DANRE11409, DANRE18632, DANRE18631, DANRE18630, DANRE10756
OG0000951	LYTVA_06560	DANRE10417, DANRE10418, DANRE10419, DANRE26017, DANRE26018
OG0000952	LYTVA_15183	DANRE20478, DANRE20479, DANRE19201, DANRE19202
OG0000952	LYTVA_27737	DANRE06605, DANRE06606, DANRE06604, DANRE19204, DANRE19206, DANRE19205
OG0000953	LYTVA_04277, LYTVA_28070, LYTVA_09640, LYTVA_21901	DANRE19601, DANRE13570, DANRE09947, DANRE02820
OG0000954	LYTVA_18195	DANRE35837
OG0000954	LYTVA_05025	DANRE29087
OG0000955	LYTVA_15857	DANRE06010
OG0000957	LYTVA_29537	DANRE20983, DANRE20984, DANRE34585, DANRE34586
OG0000958	LYTVA_24230	DANRE02719, DANRE30931
OG0000960	LYTVA_21462	DANRE38907, DANRE38906, DANRE38905, DANRE12544, DANRE12542, DANRE12541, DANRE12543, DANRE36890
OG0000963	LYTVA_11219	DANRE40847, DANRE23590
OG0000965	LYTVA_08512, LYTVA_30143, LYTVA_17394	DANRE07376
OG0000965	LYTVA_12319	DANRE37868
