Orthogroup	LYTVA_ok	AENJA_ok
OG0000623	LYTVA_05482	AENJA_02871
OG0000623	LYTVA_02662	AENJA_17960
OG0000624	LYTVA_22160	AENJA_13893
OG0000624	LYTVA_15747	AENJA_06380, AENJA_22597
OG0000625	LYTVA_10178	AENJA_23811
OG0000625	LYTVA_04065	AENJA_07653
OG0000627	LYTVA_13220	AENJA_13466
OG0000628	LYTVA_13954	AENJA_25533
OG0000628	LYTVA_03881	AENJA_13648
OG0000629	LYTVA_03778, LYTVA_25763	AENJA_26558
OG0000633	LYTVA_19987	AENJA_05498
OG0000633	LYTVA_05906	AENJA_21962, AENJA_21535
OG0000633	LYTVA_01457, LYTVA_01459	AENJA_18151
OG0000634	LYTVA_05392, LYTVA_17198	AENJA_15030, AENJA_04831, AENJA_11956, AENJA_02531, AENJA_15029
OG0000635	LYTVA_07426	AENJA_16658
OG0000636	LYTVA_29351	AENJA_07463
OG0000637	LYTVA_13438	AENJA_07771
OG0000638	LYTVA_29372, LYTVA_03530, LYTVA_21743	AENJA_10628, AENJA_09520
OG0000638	LYTVA_17331	AENJA_26655
OG0000639	LYTVA_07276	AENJA_10965
OG0000639	LYTVA_20363, LYTVA_03919	AENJA_22126
OG0000642	LYTVA_03860, LYTVA_03859	AENJA_02487
OG0000642	LYTVA_07734	AENJA_00389, AENJA_26018
OG0000645	LYTVA_28374	AENJA_22405
OG0000646	LYTVA_01801, LYTVA_17076	AENJA_01294, AENJA_21315
OG0000647	LYTVA_09133, LYTVA_17054	AENJA_07172
OG0000647	LYTVA_07018, LYTVA_08785	AENJA_01826
OG0000648	LYTVA_04746	AENJA_04823
OG0000648	LYTVA_13183	AENJA_04819
OG0000649	LYTVA_10245	AENJA_14703
OG0000650	LYTVA_00920	AENJA_10994
OG0000651	LYTVA_21211	AENJA_15937
OG0000652	LYTVA_09743	AENJA_18509
OG0000653	LYTVA_23124, LYTVA_03397	AENJA_23631
OG0000653	LYTVA_17085	AENJA_23630
OG0000654	LYTVA_28826	AENJA_23986
OG0000656	LYTVA_19117	AENJA_04198
OG0000657	LYTVA_09519, LYTVA_08984	AENJA_06847
OG0000657	LYTVA_11564	AENJA_01439
OG0000657	LYTVA_09513	AENJA_14948
OG0000658	LYTVA_03639	AENJA_24472
OG0000658	LYTVA_02829, LYTVA_12222, LYTVA_18997	AENJA_05246, AENJA_14317, AENJA_14438, AENJA_16525, AENJA_16524, AENJA_24157, AENJA_09452, AENJA_02467, AENJA_16481, AENJA_08740, AENJA_21280
OG0000658	LYTVA_30214	AENJA_02362
OG0000659	LYTVA_11935, LYTVA_22855	AENJA_04377, AENJA_21077
OG0000660	LYTVA_29081	AENJA_07533, AENJA_06621
OG0000662	LYTVA_10468	AENJA_08142
OG0000662	LYTVA_18798	AENJA_09173
OG0000662	LYTVA_15423	AENJA_21495
OG0000664	LYTVA_13239	AENJA_14841
OG0000664	LYTVA_20056	AENJA_15036
OG0000665	LYTVA_06571	AENJA_18167
OG0000666	LYTVA_07805	AENJA_19016
OG0000667	LYTVA_26735, LYTVA_08534, LYTVA_06085	AENJA_23727
OG0000670	LYTVA_25988	AENJA_07203
OG0000671	LYTVA_27723	AENJA_01967
OG0000671	LYTVA_27726	AENJA_09440
OG0000672	LYTVA_02177	AENJA_11032
OG0000672	LYTVA_03099	AENJA_02173
OG0000673	LYTVA_08812	AENJA_10719, AENJA_09655, AENJA_10154
OG0000673	LYTVA_06061	AENJA_18402, AENJA_17362, AENJA_03628
OG0000673	LYTVA_15201, LYTVA_15199	AENJA_15070
OG0000674	LYTVA_07878	AENJA_03705
OG0000675	LYTVA_30111, LYTVA_12674	AENJA_15560
OG0000675	LYTVA_00152, LYTVA_00074	AENJA_09004
OG0000675	LYTVA_11140	AENJA_04399
OG0000676	LYTVA_14394	AENJA_15570
OG0000676	LYTVA_18544	AENJA_04404
OG0000679	LYTVA_05926	AENJA_07392
OG0000679	LYTVA_08920	AENJA_07388
OG0000679	LYTVA_11719, LYTVA_17472	AENJA_07461
OG0000679	LYTVA_06383	AENJA_08984
OG0000680	LYTVA_10018, LYTVA_10016, LYTVA_20352	AENJA_08373
OG0000682	LYTVA_10303	AENJA_14433
OG0000683	LYTVA_03132	AENJA_18458
OG0000683	LYTVA_12146	AENJA_20329
OG0000684	LYTVA_20362	AENJA_20633
OG0000685	LYTVA_15881	AENJA_25532
OG0000688	LYTVA_08502	AENJA_15454, AENJA_06765, AENJA_19639, AENJA_07112
OG0000688	LYTVA_16068	AENJA_00093
OG0000689	LYTVA_11607, LYTVA_17252, LYTVA_05987, LYTVA_21830	AENJA_00257
OG0000689	LYTVA_27257, LYTVA_29883	AENJA_25919, AENJA_10806, AENJA_04350, AENJA_12841, AENJA_02948, AENJA_03778, AENJA_22071, AENJA_23292
OG0000690	LYTVA_23445	AENJA_04544
OG0000690	LYTVA_03145	AENJA_00603
OG0000691	LYTVA_25156	AENJA_08029
OG0000691	LYTVA_24386, LYTVA_24385	AENJA_00795
OG0000692	LYTVA_10855, LYTVA_24724	AENJA_17363
OG0000692	LYTVA_10854	AENJA_13840
OG0000692	LYTVA_29544	AENJA_02403
OG0000692	LYTVA_23315	AENJA_00938
OG0000693	LYTVA_30080	AENJA_01709
OG0000693	LYTVA_23568	AENJA_03923
OG0000694	LYTVA_26928	AENJA_02666, AENJA_15805
OG0000696	LYTVA_27060	AENJA_12321
OG0000696	LYTVA_10486	AENJA_10033
OG0000696	LYTVA_16853	AENJA_06971
OG0000697	LYTVA_14530	AENJA_07893, AENJA_21762
OG0000698	LYTVA_27841	AENJA_10581
OG0000699	LYTVA_27216	AENJA_20559
OG0000699	LYTVA_22923	AENJA_12576
OG0000700	LYTVA_17157	AENJA_14030
OG0000701	LYTVA_09841	AENJA_18091
OG0000702	LYTVA_26549	AENJA_23407
OG0000709	LYTVA_04267	AENJA_11142, AENJA_19288
OG0000709	LYTVA_11324	AENJA_01143
OG0000710	LYTVA_15658	AENJA_02261
OG0000711	LYTVA_01208	AENJA_12494
OG0000711	LYTVA_21399	AENJA_02057
OG0000712	LYTVA_18517	AENJA_04728
OG0000715	LYTVA_20155	AENJA_15913
OG0000716	LYTVA_00845, LYTVA_04024	AENJA_17206
OG0000717	LYTVA_12572	AENJA_19227
OG0000718	LYTVA_29448	AENJA_24056, AENJA_24052, AENJA_21088
OG0000721	LYTVA_10906	AENJA_16007
OG0000722	LYTVA_01297	AENJA_07772
OG0000722	LYTVA_26452	AENJA_02846
OG0000725	LYTVA_12066	AENJA_09106
OG0000726	LYTVA_10101	AENJA_14697
OG0000730	LYTVA_01756	AENJA_08838
OG0000730	LYTVA_23873, LYTVA_23880	AENJA_11200
OG0000730	LYTVA_26781, LYTVA_01238	AENJA_04711
OG0000731	LYTVA_25013	AENJA_07204
OG0000732	LYTVA_19768	AENJA_23886
OG0000733	LYTVA_09286	AENJA_07801
OG0000734	LYTVA_02652	AENJA_10770
OG0000735	LYTVA_27173	AENJA_15834
OG0000736	LYTVA_18375, LYTVA_16120	AENJA_24261
OG0000736	LYTVA_27996	AENJA_25876
OG0000739	LYTVA_13622	AENJA_25642, AENJA_00232
OG0000740	LYTVA_20629	AENJA_11591
OG0000740	LYTVA_24783, LYTVA_24786	AENJA_00649, AENJA_08856
OG0000741	LYTVA_07501	AENJA_22213
OG0000741	LYTVA_00949	AENJA_13225, AENJA_10395
OG0000742	LYTVA_13921	AENJA_23881
OG0000743	LYTVA_16362	AENJA_13371
OG0000743	LYTVA_16365	AENJA_04913
OG0000744	LYTVA_11555, LYTVA_11561, LYTVA_20158	AENJA_07063, AENJA_07064
OG0000745	LYTVA_17679	AENJA_25526
OG0000745	LYTVA_10149, LYTVA_11982	AENJA_16763
OG0000745	LYTVA_11981	AENJA_16764
OG0000745	LYTVA_19578	AENJA_19385
OG0000747	LYTVA_10977	AENJA_11144, AENJA_11146, AENJA_17531
OG0000748	LYTVA_10009	AENJA_15960
OG0000749	LYTVA_19774	AENJA_18432
OG0000751	LYTVA_23339	AENJA_22604
OG0000752	LYTVA_07800	AENJA_00591
OG0000753	LYTVA_08519	AENJA_01120
OG0000753	LYTVA_11275	AENJA_10740
OG0000754	LYTVA_22430	AENJA_22413, AENJA_09669, AENJA_19942, AENJA_20836, AENJA_08599, AENJA_19495, AENJA_09482, AENJA_17604, AENJA_07628, AENJA_02394, AENJA_12375, AENJA_16394, AENJA_07140, AENJA_19135, AENJA_07428, AENJA_22791, AENJA_05737, AENJA_02457, AENJA_05221, AENJA_14350, AENJA_10367, AENJA_22060, AENJA_24927, AENJA_10555
OG0000755	LYTVA_15623, LYTVA_07352	AENJA_02216
OG0000757	LYTVA_25030	AENJA_15686
OG0000758	LYTVA_17208	AENJA_07914
OG0000759	LYTVA_17588	AENJA_12039
OG0000760	LYTVA_03938, LYTVA_24373	AENJA_12914
OG0000761	LYTVA_21617	AENJA_13286
OG0000762	LYTVA_23402	AENJA_17187
OG0000763	LYTVA_06804	AENJA_17341
OG0000764	LYTVA_12373	AENJA_20419
OG0000765	LYTVA_14871	AENJA_22260
OG0000765	LYTVA_16254	AENJA_22263
OG0000766	LYTVA_09454, LYTVA_03504	AENJA_22560
OG0000767	LYTVA_25551	AENJA_23872
OG0000768	LYTVA_13832	AENJA_24479
OG0000771	LYTVA_14461	AENJA_05684, AENJA_20578, AENJA_24318, AENJA_22547, AENJA_17321, AENJA_26531, AENJA_15567, AENJA_22543, AENJA_00252, AENJA_13928, AENJA_06668, AENJA_24319, AENJA_22837, AENJA_11746, AENJA_18899, AENJA_14846, AENJA_07589, AENJA_25144
OG0000773	LYTVA_21354, LYTVA_28702	AENJA_10021, AENJA_10020
OG0000773	LYTVA_27939, LYTVA_09979	AENJA_13664
OG0000773	LYTVA_10403, LYTVA_02040	AENJA_13641
OG0000774	LYTVA_03484	AENJA_14294
OG0000774	LYTVA_13838	AENJA_06861
OG0000776	LYTVA_24103	AENJA_14162, AENJA_14158
OG0000776	LYTVA_22432	AENJA_04150
OG0000777	LYTVA_13243, LYTVA_28245	AENJA_05898, AENJA_04500
OG0000779	LYTVA_13810	AENJA_08422
OG0000780	LYTVA_22148	AENJA_22246
OG0000780	LYTVA_16079	AENJA_22232
OG0000781	LYTVA_28520, LYTVA_17666, LYTVA_28521, LYTVA_02597, LYTVA_15418	AENJA_15224
OG0000781	LYTVA_14822	AENJA_20107
OG0000782	LYTVA_07281	AENJA_17040
OG0000783	LYTVA_20240, LYTVA_24050, LYTVA_12599, LYTVA_29878, LYTVA_23906, LYTVA_18413, LYTVA_07491, LYTVA_30033, LYTVA_17034, LYTVA_19087, LYTVA_09136, LYTVA_30234, LYTVA_13534, LYTVA_17283, LYTVA_27177, LYTVA_22569	AENJA_21563
OG0000786	LYTVA_15530, LYTVA_00077	AENJA_06215
OG0000786	LYTVA_01139, LYTVA_01143	AENJA_00262
OG0000787	LYTVA_15690	AENJA_00390
OG0000788	LYTVA_13146	AENJA_19776
OG0000789	LYTVA_07186	AENJA_04524
OG0000790	LYTVA_03392	AENJA_05227, AENJA_22178, AENJA_20968
OG0000791	LYTVA_30188	AENJA_05472
OG0000792	LYTVA_19484, LYTVA_19622	AENJA_22407
OG0000793	LYTVA_16504	AENJA_10797
OG0000794	LYTVA_18203	AENJA_11312
OG0000795	LYTVA_18425, LYTVA_14508, LYTVA_14509, LYTVA_30194, LYTVA_14510, LYTVA_26851, LYTVA_25963, LYTVA_00564	AENJA_11455, AENJA_13539, AENJA_18437
OG0000796	LYTVA_09458	AENJA_11925
OG0000797	LYTVA_21230	AENJA_12225
OG0000798	LYTVA_20461, LYTVA_26245	AENJA_13993
OG0000801	LYTVA_25443	AENJA_25017
OG0000802	LYTVA_25554	AENJA_19187
OG0000803	LYTVA_05329, LYTVA_16205, LYTVA_26582, LYTVA_22233, LYTVA_23793, LYTVA_16598	AENJA_21679
OG0000807	LYTVA_11966, LYTVA_14572, LYTVA_15025, LYTVA_07320	AENJA_12809, AENJA_24068, AENJA_05948, AENJA_05947, AENJA_18573, AENJA_00468, AENJA_16953
OG0000807	LYTVA_17828, LYTVA_03794, LYTVA_11095, LYTVA_08898, LYTVA_24765, LYTVA_16163, LYTVA_19727, LYTVA_25727, LYTVA_08858	AENJA_18315, AENJA_16858
OG0000807	LYTVA_15705	AENJA_23212, AENJA_06045, AENJA_06317
OG0000807	LYTVA_14990, LYTVA_21533	AENJA_05314
OG0000808	LYTVA_27349, LYTVA_18093, LYTVA_07503	AENJA_01583, AENJA_20475
OG0000810	LYTVA_24721, LYTVA_23360	AENJA_24609
OG0000810	LYTVA_29037	AENJA_02925
OG0000811	LYTVA_09345	AENJA_04170
OG0000812	LYTVA_08211	AENJA_20651, AENJA_14625, AENJA_14618, AENJA_17242
OG0000813	LYTVA_14140	AENJA_03651, AENJA_14254
OG0000814	LYTVA_21141	AENJA_03765, AENJA_17687, AENJA_08768, AENJA_09662
OG0000815	LYTVA_07142	AENJA_11775
OG0000815	LYTVA_15409	AENJA_11030
OG0000815	LYTVA_04889	AENJA_11031
OG0000815	LYTVA_14542	AENJA_05553
OG0000816	LYTVA_27232	AENJA_21712
OG0000816	LYTVA_14905	AENJA_05704
OG0000817	LYTVA_09679	AENJA_07214
OG0000817	LYTVA_10096	AENJA_14055
OG0000818	LYTVA_05278	AENJA_07677
OG0000819	LYTVA_08950	AENJA_23147
OG0000819	LYTVA_27608	AENJA_10746
OG0000819	LYTVA_08394	AENJA_24188
OG0000820	LYTVA_10071	AENJA_23750
OG0000821	LYTVA_12456, LYTVA_00220	AENJA_25230
OG0000822	LYTVA_04504	AENJA_26562
OG0000824	LYTVA_20926	AENJA_00764
OG0000825	LYTVA_19124, LYTVA_03163, LYTVA_11026, LYTVA_21185, LYTVA_23313	AENJA_01783
OG0000827	LYTVA_29536	AENJA_05092
OG0000827	LYTVA_17613, LYTVA_02675	AENJA_07505
OG0000828	LYTVA_16052	AENJA_14692
OG0000829	LYTVA_16475	AENJA_18083
OG0000830	LYTVA_19883	AENJA_07868
OG0000831	LYTVA_14250, LYTVA_10123	AENJA_09091
OG0000832	LYTVA_15375, LYTVA_19434, LYTVA_03583, LYTVA_02643, LYTVA_15711	AENJA_09731, AENJA_09723
OG0000833	LYTVA_23899	AENJA_13518
OG0000835	LYTVA_09567	AENJA_22772
OG0000836	LYTVA_01338	AENJA_19604
OG0000836	LYTVA_01335	AENJA_19607
OG0000837	LYTVA_07593, LYTVA_20841, LYTVA_20846	AENJA_25179
OG0000841	LYTVA_03788, LYTVA_29116	AENJA_00152
OG0000842	LYTVA_06739	AENJA_00962
OG0000844	LYTVA_20301	AENJA_02377
OG0000845	LYTVA_24907	AENJA_08427
OG0000845	LYTVA_06450	AENJA_11386
OG0000846	LYTVA_22995, LYTVA_21268	AENJA_23518
OG0000847	LYTVA_11994	AENJA_19531
OG0000847	LYTVA_21656	AENJA_05909
OG0000848	LYTVA_08343	AENJA_06120
OG0000848	LYTVA_05722, LYTVA_29062	AENJA_26421
OG0000849	LYTVA_12639	AENJA_06598
OG0000849	LYTVA_10091	AENJA_17459
OG0000850	LYTVA_06441	AENJA_06947, AENJA_14500
OG0000850	LYTVA_26189, LYTVA_27854	AENJA_26527
OG0000851	LYTVA_23092	AENJA_07613
OG0000852	LYTVA_26709, LYTVA_24264	AENJA_20937
OG0000852	LYTVA_29382, LYTVA_07531	AENJA_07998
OG0000853	LYTVA_23815, LYTVA_23812	AENJA_11433
OG0000855	LYTVA_06599, LYTVA_10228	AENJA_13524, AENJA_13527, AENJA_13526, AENJA_13521
OG0000857	LYTVA_21736	AENJA_19063
OG0000858	LYTVA_00061	AENJA_19600
OG0000859	LYTVA_03847	AENJA_20729
OG0000860	LYTVA_09223	AENJA_22939
OG0000866	LYTVA_15837	AENJA_00019
OG0000867	LYTVA_11626	AENJA_06630, AENJA_23208, AENJA_23219
OG0000867	LYTVA_03591	AENJA_14316, AENJA_23216, AENJA_23213, AENJA_12617, AENJA_06629
OG0000869	LYTVA_01155	AENJA_03586
OG0000869	LYTVA_03148	AENJA_21120
OG0000869	LYTVA_26590	AENJA_23274
OG0000871	LYTVA_25255, LYTVA_00078, LYTVA_13487	AENJA_15433
OG0000872	LYTVA_18504	AENJA_06798
OG0000873	LYTVA_06765	AENJA_07645
OG0000874	LYTVA_06181	AENJA_07937
OG0000874	LYTVA_26806	AENJA_07996
OG0000875	LYTVA_01072	AENJA_08703
OG0000875	LYTVA_12521	AENJA_14919
OG0000876	LYTVA_02114	AENJA_08833
OG0000877	LYTVA_15271	AENJA_09093
OG0000878	LYTVA_08233	AENJA_09436
OG0000878	LYTVA_26339	AENJA_13562
OG0000879	LYTVA_08681	AENJA_14015
OG0000881	LYTVA_04165, LYTVA_11402	AENJA_19719
OG0000881	LYTVA_22240, LYTVA_09159	AENJA_21849
OG0000882	LYTVA_14679	AENJA_23321
OG0000887	LYTVA_01759, LYTVA_10208	AENJA_21693
OG0000888	LYTVA_24269	AENJA_02929
OG0000891	LYTVA_20950, LYTVA_12002	AENJA_13613
OG0000893	LYTVA_27628	AENJA_16180
OG0000894	LYTVA_12588	AENJA_24655
OG0000894	LYTVA_19786	AENJA_16901
OG0000896	LYTVA_29831	AENJA_17963, AENJA_20857
OG0000896	LYTVA_08568	AENJA_26740
OG0000897	LYTVA_25813, LYTVA_12897	AENJA_19794, AENJA_19793
OG0000899	LYTVA_16229	AENJA_23421
OG0000903	LYTVA_17471	AENJA_16422, AENJA_14626
OG0000904	LYTVA_15877, LYTVA_15876	AENJA_02063
OG0000904	LYTVA_24978	AENJA_24813
OG0000905	LYTVA_15702, LYTVA_23197	AENJA_03454, AENJA_12044
OG0000908	LYTVA_03069	AENJA_26233
OG0000908	LYTVA_27607	AENJA_06962, AENJA_10955, AENJA_14737, AENJA_14738
OG0000909	LYTVA_20165, LYTVA_23767	AENJA_07565
OG0000910	LYTVA_14017	AENJA_08194, AENJA_11239
OG0000910	LYTVA_01296	AENJA_26012, AENJA_16580
OG0000910	LYTVA_20424	AENJA_23046
OG0000910	LYTVA_05275, LYTVA_19670	AENJA_18263
OG0000911	LYTVA_15861, LYTVA_05614	AENJA_08748
OG0000912	LYTVA_10234	AENJA_09966
OG0000913	LYTVA_02832	AENJA_11700
OG0000914	LYTVA_26358	AENJA_16081
OG0000915	LYTVA_03342	AENJA_20431
OG0000921	LYTVA_14375	AENJA_00754
OG0000923	LYTVA_21547	AENJA_01176
OG0000924	LYTVA_16189	AENJA_17499
OG0000924	LYTVA_25997	AENJA_01733
OG0000924	LYTVA_16186, LYTVA_06876	AENJA_17498
OG0000924	LYTVA_00090	AENJA_10467
OG0000925	LYTVA_00188	AENJA_14502
OG0000925	LYTVA_25795	AENJA_01829
OG0000926	LYTVA_04398	AENJA_05944
OG0000926	LYTVA_28502	AENJA_07568
OG0000927	LYTVA_21471	AENJA_05801
OG0000928	LYTVA_01217, LYTVA_23596	AENJA_06210
OG0000929	LYTVA_25470, LYTVA_01755	AENJA_24686
OG0000930	LYTVA_27512	AENJA_19720
OG0000930	LYTVA_06615	AENJA_14448, AENJA_07379
OG0000931	LYTVA_16224	AENJA_08166
OG0000932	LYTVA_26139	AENJA_10314
OG0000933	LYTVA_06950	AENJA_12056
OG0000933	LYTVA_06948	AENJA_25029
OG0000934	LYTVA_20397	AENJA_12733
OG0000936	LYTVA_09517, LYTVA_12129	AENJA_22898
OG0000936	LYTVA_29468, LYTVA_11642, LYTVA_02845	AENJA_26348
OG0000936	LYTVA_12737	AENJA_14048
OG0000937	LYTVA_07293, LYTVA_16904, LYTVA_20761, LYTVA_20760, LYTVA_05601, LYTVA_17661	AENJA_19941
OG0000938	LYTVA_20667, LYTVA_01702	AENJA_21758
OG0000942	LYTVA_16242, LYTVA_20778, LYTVA_02648, LYTVA_28179, LYTVA_19582, LYTVA_29356, LYTVA_13464, LYTVA_02613, LYTVA_05464	AENJA_19311, AENJA_08215, AENJA_25662, AENJA_09547, AENJA_00177, AENJA_15507, AENJA_15626, AENJA_24314, AENJA_25006
OG0000943	LYTVA_28974	AENJA_02078
OG0000943	LYTVA_14187, LYTVA_14188	AENJA_00401
OG0000944	LYTVA_08967	AENJA_00580
OG0000945	LYTVA_24430	AENJA_21590
OG0000946	LYTVA_25241, LYTVA_27130, LYTVA_17441	AENJA_01969
OG0000946	LYTVA_21339, LYTVA_18138	AENJA_16618
OG0000947	LYTVA_21967	AENJA_22086
OG0000947	LYTVA_02610	AENJA_02339
OG0000949	LYTVA_25907	AENJA_04000
OG0000950	LYTVA_05291	AENJA_04588
OG0000951	LYTVA_06560	AENJA_21157
OG0000951	LYTVA_25198	AENJA_04673
OG0000952	LYTVA_15183	AENJA_05461
OG0000952	LYTVA_27737	AENJA_05453
OG0000953	LYTVA_27482	AENJA_06554
OG0000954	LYTVA_18195	AENJA_24386
OG0000954	LYTVA_05025	AENJA_08232
OG0000955	LYTVA_15857	AENJA_26657
OG0000956	LYTVA_03727, LYTVA_06989	AENJA_13795
OG0000956	LYTVA_21381, LYTVA_12086	AENJA_23169
OG0000957	LYTVA_29537	AENJA_17037, AENJA_17036
OG0000958	LYTVA_24230	AENJA_19017
OG0000959	LYTVA_12079, LYTVA_13165, LYTVA_02224, LYTVA_14379, LYTVA_18623, LYTVA_06384, LYTVA_03506, LYTVA_18619, LYTVA_02783, LYTVA_18620, LYTVA_27255, LYTVA_13166, LYTVA_02327, LYTVA_15972, LYTVA_08565, LYTVA_16678, LYTVA_16675, LYTVA_16580, LYTVA_16576, LYTVA_05103, LYTVA_16578, LYTVA_16582, LYTVA_08420, LYTVA_19683, LYTVA_10580, LYTVA_04145, LYTVA_16577, LYTVA_13018, LYTVA_16583, LYTVA_16677, LYTVA_21567, LYTVA_07653, LYTVA_07654, LYTVA_07656, LYTVA_16221, LYTVA_00680, LYTVA_07655, LYTVA_07657, LYTVA_21784, LYTVA_09054, LYTVA_03979, LYTVA_03978, LYTVA_03983, LYTVA_00790, LYTVA_03431, LYTVA_21572, LYTVA_27540, LYTVA_27153, LYTVA_18502, LYTVA_25238, LYTVA_11039, LYTVA_19680, LYTVA_19679, LYTVA_21566, LYTVA_25022	AENJA_19897
OG0000960	LYTVA_21462	AENJA_23956
OG0000963	LYTVA_11219	AENJA_06323
OG0000964	LYTVA_26196	AENJA_06851, AENJA_04088, AENJA_01513, AENJA_06848
OG0000965	LYTVA_08512, LYTVA_30143	AENJA_05586
OG0000965	LYTVA_17394	AENJA_05584
OG0000965	LYTVA_12319	AENJA_02282
OG0000966	LYTVA_03424, LYTVA_03969	AENJA_02547
OG0000967	LYTVA_23088	AENJA_02972
OG0000967	LYTVA_06230, LYTVA_06235	AENJA_22529
OG0000968	LYTVA_05135	AENJA_10751
OG0000969	LYTVA_21413, LYTVA_24552, LYTVA_21412, LYTVA_21065	AENJA_03216
OG0000970	LYTVA_26609	AENJA_03395
OG0000972	LYTVA_27486	AENJA_03845
OG0000973	LYTVA_03075	AENJA_19754, AENJA_10901
OG0000974	LYTVA_18520, LYTVA_07191, LYTVA_18514, LYTVA_15617	AENJA_05735, AENJA_05736
OG0000976	LYTVA_04443	AENJA_07785, AENJA_07786, AENJA_07780, AENJA_07163
OG0000977	LYTVA_12206	AENJA_08030
OG0000977	LYTVA_10438	AENJA_16263
OG0000977	LYTVA_22167	AENJA_11682
OG0000979	LYTVA_01203, LYTVA_09230	AENJA_08501
OG0000981	LYTVA_01774, LYTVA_01773	AENJA_25036
OG0000981	LYTVA_29882	AENJA_08762
OG0000982	LYTVA_01090	AENJA_09037
OG0000983	LYTVA_26818, LYTVA_07820, LYTVA_15769, LYTVA_30118, LYTVA_28564, LYTVA_10964, LYTVA_06932, LYTVA_07862, LYTVA_00716	AENJA_10857, AENJA_15336, AENJA_25077
OG0000985	LYTVA_22922	AENJA_14891
OG0000986	LYTVA_05339	AENJA_19041
OG0000987	LYTVA_29210	AENJA_23574
OG0000988	LYTVA_10317, LYTVA_11083	AENJA_25125
OG0000992	LYTVA_01840	AENJA_01350
OG0000993	LYTVA_17730, LYTVA_18314	AENJA_01756, AENJA_19598
OG0000994	LYTVA_00968	AENJA_20560
OG0000994	LYTVA_25056	AENJA_02296
OG0000995	LYTVA_15991	AENJA_04072
OG0000997	LYTVA_09372	AENJA_04964
OG0000997	LYTVA_29274, LYTVA_12640, LYTVA_28518, LYTVA_12834, LYTVA_19954, LYTVA_01250, LYTVA_03648, LYTVA_18467	AENJA_06940, AENJA_16738
OG0000998	LYTVA_29352, LYTVA_30148, LYTVA_09122, LYTVA_30152, LYTVA_30151, LYTVA_11443, LYTVA_03803	AENJA_06143
OG0000999	LYTVA_18147, LYTVA_26377	AENJA_06760, AENJA_09403
OG0000999	LYTVA_17675, LYTVA_00175	AENJA_10712
OG0001000	LYTVA_27555	AENJA_07118
OG0001001	LYTVA_02181, LYTVA_06547, LYTVA_09209	AENJA_07866
OG0001002	LYTVA_01211	AENJA_11066
OG0001002	LYTVA_05551	AENJA_21965
OG0001003	LYTVA_24521	AENJA_13424
OG0001004	LYTVA_04638	AENJA_16016
OG0001005	LYTVA_29339	AENJA_17128
OG0001006	LYTVA_30116	AENJA_21663
OG0001006	LYTVA_11326	AENJA_25248
OG0001007	LYTVA_09219	AENJA_23659
OG0001008	LYTVA_14143	AENJA_24757
OG0001009	LYTVA_22507, LYTVA_22506	AENJA_24783
OG0001015	LYTVA_16130	AENJA_19717, AENJA_00951
OG0001016	LYTVA_27385, LYTVA_23205	AENJA_26608
OG0001016	LYTVA_10008	AENJA_01521, AENJA_14403, AENJA_15956
OG0001018	LYTVA_08364	AENJA_02393
OG0001018	LYTVA_04534	AENJA_12182
OG0001019	LYTVA_10901, LYTVA_10902	AENJA_02456
OG0001019	LYTVA_22061, LYTVA_07725	AENJA_20626
OG0001021	LYTVA_30213	AENJA_25578
OG0001022	LYTVA_29702, LYTVA_07313	AENJA_03120
OG0001023	LYTVA_29811	AENJA_03151
OG0001024	LYTVA_28952	AENJA_03556
OG0001025	LYTVA_06513, LYTVA_28895	AENJA_08654
OG0001025	LYTVA_27970, LYTVA_16561, LYTVA_08440, LYTVA_17173	AENJA_06896
OG0001025	LYTVA_02492	AENJA_04375
OG0001026	LYTVA_26222	AENJA_04437
OG0001027	LYTVA_03025	AENJA_06667, AENJA_06665, AENJA_06666
OG0001028	LYTVA_02453	AENJA_07594
OG0001029	LYTVA_00344	AENJA_24200
OG0001029	LYTVA_09938	AENJA_07743
OG0001030	LYTVA_13104	AENJA_12462
OG0001031	LYTVA_13786	AENJA_12602
OG0001032	LYTVA_23396	AENJA_13410
OG0001033	LYTVA_27425	AENJA_13779
OG0001034	LYTVA_22671, LYTVA_06987	AENJA_14415
OG0001036	LYTVA_01189	AENJA_19830
OG0001037	LYTVA_07115	AENJA_20909
OG0001038	LYTVA_22592	AENJA_24181
OG0001039	LYTVA_04517	AENJA_24765
OG0001041	LYTVA_15249, LYTVA_15246, LYTVA_06829, LYTVA_06828, LYTVA_22754, LYTVA_03875, LYTVA_17584, LYTVA_11499, LYTVA_25955, LYTVA_07914	AENJA_16900, AENJA_17398, AENJA_00205, AENJA_20089, AENJA_12433, AENJA_20073, AENJA_24468
OG0001042	LYTVA_13445	AENJA_00375
OG0001043	LYTVA_02035, LYTVA_01167, LYTVA_28190	AENJA_23325
OG0001043	LYTVA_09229	AENJA_12177
OG0001043	LYTVA_25539	AENJA_11468
OG0001043	LYTVA_02626	AENJA_04098, AENJA_04100, AENJA_16380, AENJA_16720
OG0001044	LYTVA_24843	AENJA_04229
OG0001044	LYTVA_06578	AENJA_04864
OG0001047	LYTVA_10366	AENJA_13898
OG0001048	LYTVA_00731	AENJA_02250
OG0001048	LYTVA_09405	AENJA_17677
OG0001049	LYTVA_25001, LYTVA_11198	AENJA_02745
OG0001049	LYTVA_09888	AENJA_16062
