Orthogroup	LYTVA_ok	CAPO3
OG0005053	LYTVA_28457	CAPO302547
OG0005057	LYTVA_22966	CAPO303573
OG0005058	LYTVA_10510	CAPO306731
OG0005059	LYTVA_15242	CAPO300063
OG0005061	LYTVA_18064, LYTVA_05156	CAPO306602
OG0005062	LYTVA_01429, LYTVA_12363	CAPO302106
OG0005064	LYTVA_15780	CAPO300249
OG0005067	LYTVA_20703	CAPO302289
OG0005068	LYTVA_00926	CAPO306513
OG0005069	LYTVA_05605	CAPO300204
OG0005071	LYTVA_25661	CAPO305606
OG0005073	LYTVA_29173, LYTVA_01002	CAPO305547
OG0005075	LYTVA_08643	CAPO307362
OG0005076	LYTVA_24637	CAPO302885
OG0005077	LYTVA_00928, LYTVA_05286	CAPO302160
OG0005078	LYTVA_10121	CAPO307983
OG0005081	LYTVA_15839	CAPO307065
OG0005083	LYTVA_19890, LYTVA_17325, LYTVA_19891	CAPO302388
OG0005084	LYTVA_01666	CAPO307421, CAPO301121
OG0005086	LYTVA_19054	CAPO302959
OG0005088	LYTVA_28508	CAPO307772
OG0005089	LYTVA_04803	CAPO303888
OG0005092	LYTVA_12997	CAPO301418
OG0005094	LYTVA_11877, LYTVA_22116	CAPO303630
OG0005095	LYTVA_14778, LYTVA_12505	CAPO301660
OG0005096	LYTVA_08413	CAPO301964
OG0005097	LYTVA_29826	CAPO304365
OG0005099	LYTVA_26028	CAPO305916
OG0005100	LYTVA_13181	CAPO306219
OG0005103	LYTVA_11685, LYTVA_28004	CAPO300625
OG0005104	LYTVA_11553	CAPO303053
OG0005106	LYTVA_14257	CAPO301403
OG0005107	LYTVA_02082	CAPO304194
OG0005108	LYTVA_23585, LYTVA_16173	CAPO301196
OG0005109	LYTVA_26183	CAPO301209
OG0005111	LYTVA_07538	CAPO302727
OG0005113	LYTVA_16260	CAPO300389
OG0005114	LYTVA_16644, LYTVA_04766	CAPO305096
OG0005115	LYTVA_25075	CAPO304298
OG0005119	LYTVA_23055	CAPO304215
OG0005120	LYTVA_04561	CAPO304593
OG0005121	LYTVA_18334	CAPO301715
OG0005124	LYTVA_11000	CAPO305507
OG0005127	LYTVA_28775	CAPO307277
OG0005128	LYTVA_12980, LYTVA_01585	CAPO305144
OG0005130	LYTVA_14060	CAPO305368
OG0005132	LYTVA_21512	CAPO300384
OG0005138	LYTVA_17812	CAPO300009
OG0005139	LYTVA_16571	CAPO302205
OG0005140	LYTVA_25461	CAPO300700, CAPO302173
OG0005142	LYTVA_00109	CAPO304715
OG0005143	LYTVA_19150	CAPO304926
OG0005144	LYTVA_12742	CAPO306416
OG0005145	LYTVA_15600	CAPO302299
OG0005146	LYTVA_15977	CAPO303659
OG0005147	LYTVA_08148	CAPO302069
OG0005150	LYTVA_21932	CAPO301944
OG0005151	LYTVA_27792	CAPO302626
OG0005152	LYTVA_01178, LYTVA_16705	CAPO307737
OG0005154	LYTVA_05952	CAPO307643
OG0005155	LYTVA_25167	CAPO304712
OG0005157	LYTVA_05346, LYTVA_07627	CAPO301711
OG0005158	LYTVA_08038, LYTVA_16647, LYTVA_23862	CAPO300547
OG0005160	LYTVA_15115, LYTVA_00792	CAPO300741
OG0005163	LYTVA_17272	CAPO305704
OG0005168	LYTVA_13195, LYTVA_03102	CAPO306745
OG0005169	LYTVA_07382	CAPO303886
OG0005172	LYTVA_14234	CAPO306565
OG0005175	LYTVA_29725	CAPO305645
OG0005178	LYTVA_03900	CAPO300199
OG0005179	LYTVA_10937	CAPO306190
OG0005180	LYTVA_01824	CAPO308188
OG0005181	LYTVA_07669, LYTVA_07663	CAPO300793
OG0005182	LYTVA_12487	CAPO300394
OG0005183	LYTVA_03203	CAPO304256
OG0005185	LYTVA_20388, LYTVA_13179	CAPO305409
OG0005187	LYTVA_06957	CAPO300108
OG0005188	LYTVA_13117	CAPO307366, CAPO308331
OG0005191	LYTVA_16417	CAPO301264
OG0005192	LYTVA_11320, LYTVA_26786	CAPO302320
OG0005193	LYTVA_27574	CAPO300973
OG0005194	LYTVA_08214, LYTVA_00664	CAPO306243
OG0005196	LYTVA_18001	CAPO306636
OG0005200	LYTVA_06030	CAPO307301
OG0005201	LYTVA_29977	CAPO300421
OG0005202	LYTVA_14588	CAPO300013
OG0005203	LYTVA_24412	CAPO304416
OG0005205	LYTVA_15919, LYTVA_05306	CAPO302576
OG0005206	LYTVA_00889	CAPO301965
OG0005208	LYTVA_02654, LYTVA_23924	CAPO303001
OG0005209	LYTVA_18235	CAPO300492
OG0005210	LYTVA_07241	CAPO301315
OG0005212	LYTVA_00382	CAPO300331
OG0005214	LYTVA_07112	CAPO304556
OG0005215	LYTVA_11826	CAPO308114
OG0005216	LYTVA_20687	CAPO304567
OG0005217	LYTVA_10436, LYTVA_06021	CAPO303096, CAPO306650
OG0005220	LYTVA_29256, LYTVA_19384	CAPO305962
OG0005221	LYTVA_19059	CAPO306723
OG0005222	LYTVA_07525	CAPO305567
OG0005223	LYTVA_04282, LYTVA_03527	CAPO302922
OG0005224	LYTVA_03224	CAPO300521
OG0005228	LYTVA_18639, LYTVA_12908	CAPO300902
OG0005229	LYTVA_09465	CAPO300950
OG0005230	LYTVA_07351	CAPO305306
OG0005231	LYTVA_25304	CAPO307526
OG0005233	LYTVA_12404	CAPO307259
OG0005237	LYTVA_08657, LYTVA_05258, LYTVA_08658	CAPO300405
OG0005238	LYTVA_06616	CAPO307942
OG0005239	LYTVA_26773	CAPO305851
OG0005240	LYTVA_15443	CAPO302162
OG0005241	LYTVA_12439	CAPO301367
OG0005243	LYTVA_20277, LYTVA_21315	CAPO302946
OG0005244	LYTVA_14000	CAPO301413
OG0005245	LYTVA_23505	CAPO305774
OG0005247	LYTVA_00342	CAPO305218
OG0005249	LYTVA_14003	CAPO306769
OG0005250	LYTVA_23612	CAPO304032
OG0005251	LYTVA_09515	CAPO306449
OG0005253	LYTVA_12700	CAPO307867
OG0005254	LYTVA_04592	CAPO304356
OG0005257	LYTVA_19440	CAPO302797
OG0005258	LYTVA_06143	CAPO301990
OG0005259	LYTVA_21962	CAPO303873
OG0005261	LYTVA_23858, LYTVA_24509	CAPO305240
OG0005262	LYTVA_18059	CAPO301884
OG0005265	LYTVA_14538	CAPO305767
OG0005267	LYTVA_17789	CAPO300315
OG0005268	LYTVA_22009	CAPO302457
OG0005269	LYTVA_22373	CAPO303868
OG0005271	LYTVA_28899, LYTVA_27744	CAPO303459
OG0005272	LYTVA_16827	CAPO300142
OG0005273	LYTVA_18611	CAPO302742
OG0005275	LYTVA_05085	CAPO301557
OG0005277	LYTVA_11648, LYTVA_11655	CAPO302973, CAPO308033
OG0005278	LYTVA_26156	CAPO306576, CAPO308328
OG0005279	LYTVA_07318, LYTVA_17464	CAPO304182
OG0005280	LYTVA_22605	CAPO306635
OG0005285	LYTVA_00413, LYTVA_16537	CAPO302006
OG0005287	LYTVA_15442	CAPO307607
OG0005289	LYTVA_16946	CAPO304679
OG0005290	LYTVA_16330	CAPO305632
OG0005292	LYTVA_01033, LYTVA_09485	CAPO300881
OG0005293	LYTVA_15778	CAPO303402
OG0005294	LYTVA_03149	CAPO306913
OG0005295	LYTVA_16019	CAPO304907
OG0005298	LYTVA_06195	CAPO307279
OG0005299	LYTVA_09505	CAPO304069
OG0005300	LYTVA_15734	CAPO304452
OG0005301	LYTVA_28976	CAPO307444
OG0005303	LYTVA_03779	CAPO304454
OG0005305	LYTVA_15361	CAPO301003
OG0005309	LYTVA_27907	CAPO306631
OG0005312	LYTVA_17559	CAPO307454, CAPO303466
OG0005314	LYTVA_19497	CAPO302074
OG0005315	LYTVA_02470, LYTVA_24759	CAPO302427
OG0005316	LYTVA_28938	CAPO301704
OG0005317	LYTVA_15712, LYTVA_04846, LYTVA_00157	CAPO307168
OG0005318	LYTVA_04038	CAPO308249
OG0005319	LYTVA_06762	CAPO302638
OG0005320	LYTVA_23917	CAPO301023
OG0005322	LYTVA_00294, LYTVA_07428	CAPO308079
OG0005323	LYTVA_25277	CAPO307349
OG0005324	LYTVA_28372	CAPO303901
OG0005325	LYTVA_05024, LYTVA_17223	CAPO301092
OG0005331	LYTVA_11961, LYTVA_18350, LYTVA_18351, LYTVA_15827, LYTVA_25549	CAPO301923
OG0005359	LYTVA_20184	CAPO300630
OG0005360	LYTVA_14304	CAPO303782
OG0005364	LYTVA_15238	CAPO300756
OG0005365	LYTVA_05201, LYTVA_27525	CAPO303866
OG0005366	LYTVA_27363	CAPO300645
OG0005370	LYTVA_13652, LYTVA_12163	CAPO303423
OG0005373	LYTVA_26529	CAPO302507
OG0005377	LYTVA_01576	CAPO307926
OG0005378	LYTVA_08881	CAPO301284
OG0005380	LYTVA_18841, LYTVA_25738	CAPO306791
OG0005381	LYTVA_26317	CAPO301325
OG0005385	LYTVA_22111	CAPO305502
OG0005388	LYTVA_14354	CAPO301274
OG0005389	LYTVA_11310	CAPO300599
OG0005390	LYTVA_25943	CAPO301450
OG0005391	LYTVA_13901	CAPO302409
OG0005393	LYTVA_11222	CAPO302465
OG0005395	LYTVA_20190	CAPO302966
OG0005396	LYTVA_09809, LYTVA_25787	CAPO301185
OG0005399	LYTVA_29394	CAPO306277
OG0005400	LYTVA_24860	CAPO301149
OG0005402	LYTVA_05886, LYTVA_17568	CAPO307246
OG0005403	LYTVA_23999	CAPO303785
OG0005404	LYTVA_26068	CAPO306644
OG0005405	LYTVA_24354	CAPO304677
OG0005406	LYTVA_22936	CAPO301050
OG0005408	LYTVA_16914	CAPO306656
OG0005409	LYTVA_25970	CAPO304722
OG0005410	LYTVA_18186	CAPO300140
OG0005412	LYTVA_13943	CAPO300143
OG0005414	LYTVA_02401	CAPO301252, CAPO301167
OG0005417	LYTVA_06653	CAPO302063
OG0005424	LYTVA_21267	CAPO305286
OG0005425	LYTVA_23379	CAPO300175
OG0005427	LYTVA_05772, LYTVA_26616	CAPO301444
OG0005430	LYTVA_23130, LYTVA_04574	CAPO302295
OG0005431	LYTVA_23117	CAPO304591
OG0005433	LYTVA_25281	CAPO303786
OG0005434	LYTVA_06483, LYTVA_09699	CAPO302858
OG0005435	LYTVA_12898	CAPO303045
OG0005437	LYTVA_10033	CAPO308137
OG0005438	LYTVA_15406	CAPO302494
OG0005439	LYTVA_01768	CAPO304206
OG0005442	LYTVA_11534	CAPO307582
OG0005443	LYTVA_10991	CAPO305021
OG0005446	LYTVA_26690	CAPO300144
OG0005449	LYTVA_22637	CAPO300543
OG0005450	LYTVA_28831	CAPO302868
OG0005451	LYTVA_10961, LYTVA_16307	CAPO300480
OG0005454	LYTVA_27102, LYTVA_29094, LYTVA_15732	CAPO307132
OG0005455	LYTVA_05016	CAPO301855
OG0005457	LYTVA_03156	CAPO307831
OG0005459	LYTVA_18751	CAPO304164
OG0005461	LYTVA_26532	CAPO307668
OG0005462	LYTVA_19325	CAPO306835
OG0005463	LYTVA_05211	CAPO303989
OG0005465	LYTVA_07849	CAPO300347
OG0005468	LYTVA_11556	CAPO306414
OG0005469	LYTVA_01972	CAPO301614
OG0005471	LYTVA_21654	CAPO300819
OG0005474	LYTVA_06418	CAPO304412
OG0005475	LYTVA_07166	CAPO300271
OG0005476	LYTVA_21960	CAPO305577, CAPO305762
OG0005478	LYTVA_21489	CAPO305209
OG0005479	LYTVA_13568, LYTVA_05870	CAPO300550
OG0005480	LYTVA_08469	CAPO307314
OG0005481	LYTVA_11545	CAPO306697, CAPO301416
OG0005482	LYTVA_18408, LYTVA_19946	CAPO307925
OG0005483	LYTVA_22064	CAPO304067
OG0005484	LYTVA_10340, LYTVA_20849	CAPO307524
OG0005485	LYTVA_27621, LYTVA_27622, LYTVA_02201	CAPO307449
OG0005486	LYTVA_16519, LYTVA_16520	CAPO300225
OG0005487	LYTVA_09749	CAPO300444
OG0005488	LYTVA_14332	CAPO301054
OG0005489	LYTVA_15646	CAPO305322
OG0005490	LYTVA_10748	CAPO300839
OG0005491	LYTVA_10744, LYTVA_14913	CAPO305898
OG0005493	LYTVA_05656	CAPO304618
OG0005494	LYTVA_08972	CAPO308140
OG0005495	LYTVA_04882	CAPO305673
OG0005497	LYTVA_12554	CAPO305501
OG0005498	LYTVA_30189, LYTVA_17259	CAPO303826
OG0005499	LYTVA_02987	CAPO306730
OG0005500	LYTVA_26410	CAPO306535
OG0005503	LYTVA_15235, LYTVA_11509	CAPO307437
OG0005504	LYTVA_27112, LYTVA_10026	CAPO300995
OG0005505	LYTVA_17191	CAPO307588
OG0005506	LYTVA_00322	CAPO307275
OG0005508	LYTVA_04730	CAPO308142
OG0005509	LYTVA_20524, LYTVA_16523	CAPO300202
OG0005510	LYTVA_11651, LYTVA_15022	CAPO307083
OG0005511	LYTVA_24722	CAPO304438
OG0005514	LYTVA_09050	CAPO305223
OG0005516	LYTVA_18663	CAPO305610
OG0005517	LYTVA_14113	CAPO303557
OG0005518	LYTVA_05593, LYTVA_00057, LYTVA_03960	CAPO300928
OG0005524	LYTVA_06419	CAPO307077
OG0005527	LYTVA_28795	CAPO307337
OG0005528	LYTVA_20400	CAPO302166
OG0005529	LYTVA_22467	CAPO303996
OG0005533	LYTVA_08029, LYTVA_20427	CAPO308156
OG0005534	LYTVA_20303, LYTVA_18330, LYTVA_18335	CAPO300248
OG0005536	LYTVA_16917, LYTVA_22294	CAPO306899
OG0005537	LYTVA_25196	CAPO305006
OG0005539	LYTVA_02417	CAPO300487
OG0005540	LYTVA_04890	CAPO307739
OG0005541	LYTVA_04675	CAPO302610
OG0005545	LYTVA_03487	CAPO307853
OG0005550	LYTVA_07335	CAPO303338
OG0005553	LYTVA_25162	CAPO308016
OG0005554	LYTVA_20016	CAPO307360
OG0005555	LYTVA_24123	CAPO303547, CAPO307135, CAPO303545, CAPO303546, CAPO303548
OG0005556	LYTVA_26009	CAPO301726
OG0005558	LYTVA_15981	CAPO301773
OG0005559	LYTVA_29586	CAPO302392
OG0005561	LYTVA_11792, LYTVA_17363	CAPO307649
OG0005562	LYTVA_03975, LYTVA_15162	CAPO300157
OG0005563	LYTVA_10416	CAPO300985
OG0005564	LYTVA_13234	CAPO307593
OG0005566	LYTVA_28317	CAPO308091
OG0005569	LYTVA_22491	CAPO301394
OG0005572	LYTVA_21172	CAPO300415
OG0005574	LYTVA_07278	CAPO305418
OG0005575	LYTVA_15940	CAPO301354
OG0005578	LYTVA_14270	CAPO300834
OG0005580	LYTVA_01951	CAPO308283
OG0005581	LYTVA_04755	CAPO303973
OG0005582	LYTVA_09282	CAPO306123
OG0005583	LYTVA_24844	CAPO303824
OG0005584	LYTVA_25058, LYTVA_27961	CAPO302871
OG0005588	LYTVA_30060	CAPO305990
OG0005589	LYTVA_30062	CAPO305989
OG0005590	LYTVA_03871	CAPO302905
OG0005592	LYTVA_18676	CAPO305870
OG0005593	LYTVA_28170	CAPO302759
OG0005594	LYTVA_23833	CAPO306885
OG0005595	LYTVA_16699	CAPO306737
OG0005597	LYTVA_27673	CAPO301334
OG0005598	LYTVA_24243, LYTVA_28420	CAPO300035
OG0005599	LYTVA_21820	CAPO302061
OG0005600	LYTVA_02910	CAPO300445
OG0005603	LYTVA_00740, LYTVA_00881	CAPO303949
OG0005604	LYTVA_17227	CAPO303855
OG0005605	LYTVA_03868	CAPO300782
OG0005608	LYTVA_07774	CAPO303058
OG0005611	LYTVA_13858, LYTVA_11420	CAPO304396
OG0005613	LYTVA_07852	CAPO301790
OG0005614	LYTVA_20702	CAPO306809
OG0005615	LYTVA_22848	CAPO302186
OG0005616	LYTVA_21806	CAPO302310
OG0005617	LYTVA_16568, LYTVA_28710	CAPO300131
OG0005618	LYTVA_19319, LYTVA_20585	CAPO307702
OG0005620	LYTVA_08517	CAPO306094
OG0005621	LYTVA_09527, LYTVA_26862	CAPO308123
OG0005622	LYTVA_11126, LYTVA_29546	CAPO307903
OG0005624	LYTVA_02444, LYTVA_02430	CAPO300652
OG0005625	LYTVA_28232	CAPO302221
OG0005626	LYTVA_00789	CAPO308220
OG0005630	LYTVA_06277	CAPO301786, CAPO307219
OG0005631	LYTVA_14897	CAPO300791
OG0005632	LYTVA_16258	CAPO303472
OG0005633	LYTVA_23521	CAPO302097
OG0005636	LYTVA_10391	CAPO302060
OG0005637	LYTVA_14644	CAPO305600
OG0005639	LYTVA_23423	CAPO306397
OG0005642	LYTVA_25745	CAPO307460
OG0005643	LYTVA_27836, LYTVA_26975	CAPO307244
OG0005644	LYTVA_22112	CAPO303605
OG0005645	LYTVA_08432, LYTVA_26710	CAPO300279
OG0005649	LYTVA_08041, LYTVA_16003	CAPO304011
OG0005651	LYTVA_08479	CAPO301043
OG0005652	LYTVA_21904	CAPO301437
OG0005654	LYTVA_11504	CAPO306680
OG0005656	LYTVA_08560, LYTVA_26753	CAPO306816
OG0005660	LYTVA_27368	CAPO305277
OG0005690	LYTVA_19300	CAPO303792
OG0005694	LYTVA_11621	CAPO302741
OG0005695	LYTVA_08896, LYTVA_21423	CAPO303401
OG0005701	LYTVA_30025, LYTVA_10789, LYTVA_15178	CAPO304311
OG0005702	LYTVA_14131	CAPO302394
OG0005703	LYTVA_09645	CAPO307490
OG0005707	LYTVA_05626	CAPO303751
OG0005712	LYTVA_25882, LYTVA_10528	CAPO302811
OG0005714	LYTVA_18976	CAPO302016
OG0005715	LYTVA_18376, LYTVA_09846	CAPO302774
OG0005717	LYTVA_00629, LYTVA_27562	CAPO303289
OG0005719	LYTVA_24607	CAPO300934
OG0005721	LYTVA_14543	CAPO302442
OG0005724	LYTVA_25099	CAPO305737
OG0005725	LYTVA_19217	CAPO304382
OG0005726	LYTVA_12315	CAPO306255
OG0005728	LYTVA_23545	CAPO300070
OG0005729	LYTVA_11991	CAPO306373
OG0005731	LYTVA_25832	CAPO304326
OG0005732	LYTVA_00395	CAPO306509
OG0005733	LYTVA_13168	CAPO307250
OG0005734	LYTVA_20923, LYTVA_11108	CAPO307857
OG0005735	LYTVA_13233	CAPO306353
OG0005738	LYTVA_12852, LYTVA_02893	CAPO304853
OG0005739	LYTVA_22076	CAPO308247
OG0005741	LYTVA_09611, LYTVA_10113	CAPO303042
OG0005742	LYTVA_22875	CAPO300464, CAPO302075
OG0005744	LYTVA_06470	CAPO302669
OG0005746	LYTVA_14216	CAPO304136
OG0005747	LYTVA_00501	CAPO300949
OG0005749	LYTVA_28764, LYTVA_28670	CAPO300768
OG0005750	LYTVA_26693	CAPO304369
OG0005758	LYTVA_12445	CAPO304832
OG0005759	LYTVA_04410	CAPO305998
OG0005762	LYTVA_18977	CAPO307808
OG0005764	LYTVA_19354	CAPO302285
OG0005766	LYTVA_10197	CAPO306205
OG0005766	LYTVA_08287, LYTVA_29222	CAPO307164
OG0005769	LYTVA_09632	CAPO301036
OG0005770	LYTVA_28933	CAPO306340
OG0005774	LYTVA_05829	CAPO303542
OG0005775	LYTVA_01882	CAPO306153
OG0005776	LYTVA_16534	CAPO303568, CAPO307316
OG0005777	LYTVA_26090, LYTVA_28674	CAPO300042
OG0005779	LYTVA_09970	CAPO306436
OG0005781	LYTVA_26686	CAPO303884
OG0005782	LYTVA_21263	CAPO300230
OG0005783	LYTVA_06702, LYTVA_07994	CAPO303474
OG0005784	LYTVA_23789	CAPO302307
OG0005787	LYTVA_29596	CAPO307830
OG0005788	LYTVA_11398, LYTVA_09169	CAPO300037
OG0005789	LYTVA_16262	CAPO303327
OG0005790	LYTVA_09414	CAPO304988
OG0005792	LYTVA_21525, LYTVA_24913	CAPO301624
OG0005795	LYTVA_27466	CAPO305005
OG0005796	LYTVA_29526	CAPO305004
OG0005799	LYTVA_20338, LYTVA_26495, LYTVA_20337	CAPO305503
OG0005805	LYTVA_12880	CAPO302538
OG0005807	LYTVA_00635	CAPO304282
OG0005808	LYTVA_29530	CAPO300610
OG0005810	LYTVA_17241	CAPO305026
OG0005811	LYTVA_29272	CAPO304151
OG0005812	LYTVA_03605	CAPO305500
OG0005814	LYTVA_03829	CAPO301343
OG0005815	LYTVA_03059	CAPO306106
OG0005817	LYTVA_17105	CAPO300290
OG0005818	LYTVA_30058	CAPO302009
OG0005819	LYTVA_25458	CAPO301574
OG0005821	LYTVA_27285	CAPO300824
OG0005823	LYTVA_26580	CAPO300775
OG0005824	LYTVA_07277	CAPO303629
OG0005825	LYTVA_16412	CAPO302227
OG0005828	LYTVA_12356	CAPO303954
OG0005831	LYTVA_10805	CAPO302864
OG0005832	LYTVA_26803	CAPO302018
OG0005834	LYTVA_17520	CAPO306049, CAPO302406, CAPO305685, CAPO305497
OG0005835	LYTVA_14917	CAPO306285
OG0005837	LYTVA_13503	CAPO300250
OG0005838	LYTVA_03049, LYTVA_26272	CAPO302560
OG0005840	LYTVA_00482	CAPO305424
OG0005842	LYTVA_23316, LYTVA_06956	CAPO304596
OG0005843	LYTVA_25522	CAPO307528
OG0005845	LYTVA_08424	CAPO307070
OG0005847	LYTVA_27404	CAPO305680
OG0005848	LYTVA_11161	CAPO307829
OG0005849	LYTVA_27507	CAPO303230
OG0005850	LYTVA_27504	CAPO307194
OG0005851	LYTVA_12140	CAPO302674
OG0005852	LYTVA_13702	CAPO306738
OG0005853	LYTVA_13543, LYTVA_13932	CAPO305397
OG0005856	LYTVA_04530, LYTVA_23041	CAPO308178
OG0005858	LYTVA_18521	CAPO305203
OG0005859	LYTVA_19393, LYTVA_19375	CAPO307160
OG0005860	LYTVA_19471, LYTVA_04729	CAPO300029
OG0005863	LYTVA_00516, LYTVA_20028	CAPO304301
OG0005864	LYTVA_22593, LYTVA_20239	CAPO301932
OG0005865	LYTVA_00504	CAPO303346
OG0005866	LYTVA_20927	CAPO302021
OG0005869	LYTVA_24545	CAPO305217
OG0005870	LYTVA_02844, LYTVA_14331	CAPO305120
OG0005872	LYTVA_13115	CAPO301101
OG0005874	LYTVA_14589	CAPO301503
OG0005875	LYTVA_11886, LYTVA_21355	CAPO307256
OG0005876	LYTVA_05532	CAPO301107
OG0005877	LYTVA_16711	CAPO303218
OG0005878	LYTVA_10996	CAPO307565
OG0005879	LYTVA_25310	CAPO305924
OG0005880	LYTVA_29784	CAPO303914
OG0005884	LYTVA_10458	CAPO302326
OG0005887	LYTVA_11995	CAPO307435, CAPO303666
OG0005888	LYTVA_17874	CAPO305237
OG0005889	LYTVA_23762	CAPO306476
OG0005890	LYTVA_22447, LYTVA_29729	CAPO303293
OG0005892	LYTVA_05120	CAPO304793
OG0005893	LYTVA_26850	CAPO302656
OG0005897	LYTVA_04870	CAPO306226
OG0005898	LYTVA_28914	CAPO304352
OG0005899	LYTVA_09884	CAPO306295
OG0005902	LYTVA_17361	CAPO305014, CAPO305124
OG0005903	LYTVA_04449	CAPO306042
OG0005904	LYTVA_30231	CAPO308290
OG0005905	LYTVA_09832, LYTVA_17600, LYTVA_09746	CAPO306382, CAPO303669
OG0005907	LYTVA_13227	CAPO306181
OG0005909	LYTVA_21799	CAPO304980
OG0005910	LYTVA_19762	CAPO304445
OG0005918	LYTVA_08438	CAPO304132
OG0005919	LYTVA_11082	CAPO301677
OG0005921	LYTVA_04979	CAPO301707
OG0005922	LYTVA_01669	CAPO301561
OG0005923	LYTVA_28422, LYTVA_13866	CAPO302607
OG0005924	LYTVA_10538	CAPO300900
OG0005925	LYTVA_23459, LYTVA_06907	CAPO304879
OG0005926	LYTVA_02106	CAPO306981
OG0005929	LYTVA_17833	CAPO308208
OG0005932	LYTVA_08514	CAPO300797
OG0005940	LYTVA_29936	CAPO300232
OG0005941	LYTVA_30039	CAPO302544
OG0005942	LYTVA_08999	CAPO305649
OG0005943	LYTVA_22458	CAPO304448
OG0005944	LYTVA_09413	CAPO302321
OG0005946	LYTVA_01427	CAPO302043
OG0005947	LYTVA_02013	CAPO308067, CAPO304545
OG0005949	LYTVA_10384, LYTVA_05162	CAPO305776
OG0005950	LYTVA_16483	CAPO302730
OG0005951	LYTVA_16712	CAPO305823
OG0005952	LYTVA_17037	CAPO302748
OG0005953	LYTVA_06576	CAPO300018
OG0005955	LYTVA_05398, LYTVA_05388	CAPO308169
OG0005958	LYTVA_24336	CAPO305231
OG0005959	LYTVA_09163, LYTVA_22225	CAPO303727
OG0005960	LYTVA_11624	CAPO306619
OG0005961	LYTVA_08515	CAPO301401
OG0005966	LYTVA_13151	CAPO303149
OG0005967	LYTVA_20183	CAPO304145
OG0005968	LYTVA_28809, LYTVA_21469	CAPO307899
OG0005970	LYTVA_25945	CAPO300012
OG0005972	LYTVA_22128	CAPO306254
OG0005973	LYTVA_08295	CAPO301806
OG0005974	LYTVA_06635	CAPO300269
OG0005976	LYTVA_02397	CAPO304330
OG0005977	LYTVA_16782, LYTVA_12904	CAPO302621
OG0005978	LYTVA_01508	CAPO302579
OG0005981	LYTVA_14677, LYTVA_14675, LYTVA_27040	CAPO305244
OG0005983	LYTVA_27200	CAPO305305
OG0005984	LYTVA_11061	CAPO303854
OG0005985	LYTVA_27703	CAPO305361
OG0005987	LYTVA_11885	CAPO307262
OG0005988	LYTVA_17059, LYTVA_27201	CAPO306075
OG0005989	LYTVA_09025	CAPO304449
OG0005991	LYTVA_03669	CAPO304070
OG0005993	LYTVA_25557	CAPO301813
OG0005996	LYTVA_05056, LYTVA_28237, LYTVA_28138, LYTVA_13646	CAPO304073
OG0005998	LYTVA_09503	CAPO304281
OG0006000	LYTVA_21933	CAPO304784
OG0006001	LYTVA_08499	CAPO300287
OG0006002	LYTVA_16676	CAPO300104
OG0006005	LYTVA_19078	CAPO300498
OG0006006	LYTVA_29604	CAPO303456
OG0006008	LYTVA_27932	CAPO304325
OG0006009	LYTVA_23186	CAPO302680
OG0006011	LYTVA_02858	CAPO305929
OG0006012	LYTVA_15800, LYTVA_19202	CAPO306003
OG0006013	LYTVA_14566	CAPO306786
OG0006059	LYTVA_29231, LYTVA_24599	CAPO306968
OG0006062	LYTVA_21057	CAPO305933
OG0006063	LYTVA_24714, LYTVA_04813	CAPO300774
OG0006064	LYTVA_21245	CAPO304870
OG0006065	LYTVA_02603, LYTVA_14093	CAPO301967
OG0006066	LYTVA_05150, LYTVA_14949	CAPO300852
OG0006069	LYTVA_15424, LYTVA_22313	CAPO305608
OG0006072	LYTVA_08125	CAPO303438
OG0006074	LYTVA_06317	CAPO305192
OG0006075	LYTVA_27931	CAPO300591
OG0006079	LYTVA_19299	CAPO300122
OG0006081	LYTVA_07711, LYTVA_06033	CAPO304015
OG0006084	LYTVA_03984, LYTVA_09057	CAPO303975
OG0006085	LYTVA_20707	CAPO306971
OG0006087	LYTVA_18008	CAPO307633
OG0006090	LYTVA_03604	CAPO303628
OG0006094	LYTVA_03131	CAPO301083
OG0006095	LYTVA_10853	CAPO308333, CAPO301147
OG0006097	LYTVA_23531	CAPO305425
OG0006098	LYTVA_22365	CAPO300607
OG0006103	LYTVA_29588	CAPO308138
OG0006106	LYTVA_02926	CAPO301749
OG0006107	LYTVA_24540	CAPO302627
OG0006108	LYTVA_23964, LYTVA_08693	CAPO302650
OG0006110	LYTVA_18814, LYTVA_24967, LYTVA_18813	CAPO302693
OG0006113	LYTVA_05051	CAPO307626
OG0006114	LYTVA_10473, LYTVA_25053	CAPO304178
OG0006115	LYTVA_27463	CAPO306466
OG0006116	LYTVA_27235, LYTVA_06464	CAPO304187
OG0006117	LYTVA_27244	CAPO302456
OG0006118	LYTVA_10793, LYTVA_23805	CAPO306890
OG0006119	LYTVA_23602, LYTVA_19800	CAPO305308
OG0006122	LYTVA_04659, LYTVA_10846, LYTVA_27299	CAPO302744
OG0006124	LYTVA_06395	CAPO304805
OG0006127	LYTVA_18329	CAPO301362
OG0006128	LYTVA_17239	CAPO301150
OG0006129	LYTVA_06559	CAPO300938
OG0006131	LYTVA_26134	CAPO303965
OG0006132	LYTVA_09437, LYTVA_13580, LYTVA_14308	CAPO307591
OG0006133	LYTVA_18256	CAPO304297
OG0006134	LYTVA_15355	CAPO307652
