Orthogroup	LYTVA_ok	PFLAV
OG0001202	LYTVA_02469	TCONS_00021712.p1, TCONS_00021789.p1
OG0001202	LYTVA_09875	TCONS_00021744.p1, TCONS_00021742.p1, TCONS_00021743.p1, TCONS_00021232.p1, TCONS_00021231.p1
OG0001203	LYTVA_03972, LYTVA_29946	TCONS_00010892.p1
OG0001204	LYTVA_12790	TCONS_00006364.p1
OG0001205	LYTVA_09031	TCONS_00042903.p1
OG0001206	LYTVA_18869, LYTVA_13256, LYTVA_14109, LYTVA_29869, LYTVA_13799, LYTVA_14062, LYTVA_26104, LYTVA_28935, LYTVA_00616	TCONS_00019967.p1, TCONS_00039319.p1
OG0001207	LYTVA_05411	TCONS_00055016.p1
OG0001207	LYTVA_20519, LYTVA_10763	TCONS_00002875.p1
OG0001208	LYTVA_13276	TCONS_00019772.p1
OG0001210	LYTVA_19275	TCONS_00010944.p1
OG0001210	LYTVA_04311	TCONS_00052218.p1
OG0001211	LYTVA_22456, LYTVA_02722	TCONS_00032848.p1
OG0001213	LYTVA_07548, LYTVA_11628	TCONS_00027209.p1
OG0001213	LYTVA_18522	TCONS_00005372.p1
OG0001215	LYTVA_14835	TCONS_00033488.p1
OG0001216	LYTVA_09816	TCONS_00051636.p1
OG0001216	LYTVA_23706	TCONS_00007050.p1
OG0001217	LYTVA_22786	TCONS_00000738.p1
OG0001218	LYTVA_26113	TCONS_00052215.p1
OG0001219	LYTVA_15579	TCONS_00017300.p1
OG0001220	LYTVA_16053	TCONS_00006085.p1
OG0001221	LYTVA_14047	TCONS_00007062.p1, TCONS_00038811.p1, TCONS_00038873.p1, TCONS_00038810.p1, TCONS_00038875.p1, TCONS_00038876.p1, TCONS_00038807.p1, TCONS_00038874.p1, TCONS_00055087.p1, TCONS_00055088.p1, TCONS_00055090.p1, TCONS_00055091.p1
OG0001222	LYTVA_02187	TCONS_00055979.p1
OG0001223	LYTVA_21037	TCONS_00007477.p1
OG0001224	LYTVA_18212	TCONS_00051554.p1
OG0001225	LYTVA_24620	TCONS_00019229.p1
OG0001227	LYTVA_10499	TCONS_00001820.p1
OG0001230	LYTVA_17571, LYTVA_12678	TCONS_00017772.p1
OG0001231	LYTVA_07439	TCONS_00009528.p1
OG0001232	LYTVA_24297	TCONS_00053374.p1, TCONS_00054429.p1, TCONS_00054454.p1, TCONS_00053372.p1
OG0001233	LYTVA_06716	TCONS_00043251.p1, TCONS_00043252.p1, TCONS_00041875.p1, TCONS_00041891.p1, TCONS_00041889.p1, TCONS_00041887.p1, TCONS_00041892.p1, TCONS_00041876.p1, TCONS_00041886.p1, TCONS_00041879.p1, TCONS_00041874.p1, TCONS_00043936.p1
OG0001235	LYTVA_09457	TCONS_00054828.p1, TCONS_00038844.p1, TCONS_00031520.p1, TCONS_00041513.p1
OG0001235	LYTVA_22126	TCONS_00026629.p1, TCONS_00052763.p1
OG0001235	LYTVA_12182, LYTVA_23930, LYTVA_04433, LYTVA_03757, LYTVA_17533, LYTVA_10428, LYTVA_26099, LYTVA_17696	TCONS_00038804.p1, TCONS_00053938.p1, TCONS_00021656.p1, TCONS_00020005.p1
OG0001236	LYTVA_24738, LYTVA_21569	TCONS_00050414.p1, TCONS_00050417.p1, TCONS_00050415.p1
OG0001237	LYTVA_26239, LYTVA_06734	TCONS_00019780.p1
OG0001238	LYTVA_30061	TCONS_00019050.p1
OG0001239	LYTVA_29779	TCONS_00048949.p1
OG0001240	LYTVA_24587	TCONS_00029430.p1
OG0001241	LYTVA_01648	TCONS_00044745.p1
OG0001242	LYTVA_24858, LYTVA_25798	TCONS_00007570.p1, TCONS_00007572.p1, TCONS_00007576.p1, TCONS_00007575.p1, TCONS_00007573.p1, TCONS_00007574.p1, TCONS_00007595.p1, TCONS_00007569.p1, TCONS_00008480.p1
OG0001243	LYTVA_04835	TCONS_00032341.p1
OG0001245	LYTVA_16857, LYTVA_16858	TCONS_00030488.p1
OG0001247	LYTVA_23646	TCONS_00047964.p1
OG0001248	LYTVA_00986, LYTVA_16637	TCONS_00020768.p1
OG0001249	LYTVA_03472	TCONS_00053927.p1
OG0001250	LYTVA_23037	TCONS_00014350.p1
OG0001251	LYTVA_12207	TCONS_00007951.p1
OG0001252	LYTVA_28229, LYTVA_04840	TCONS_00052754.p1
OG0001253	LYTVA_02267	TCONS_00048644.p1
OG0001254	LYTVA_26444	TCONS_00019693.p1, TCONS_00019695.p1
OG0001256	LYTVA_27563	TCONS_00001550.p1
OG0001261	LYTVA_10322	TCONS_00043665.p1
OG0001262	LYTVA_11080, LYTVA_11634, LYTVA_11636, LYTVA_11076	TCONS_00014954.p1
OG0001262	LYTVA_09252	TCONS_00014955.p1
OG0001263	LYTVA_17717, LYTVA_22972	TCONS_00031000.p1
OG0001263	LYTVA_09084	TCONS_00040341.p1
OG0001264	LYTVA_07325	TCONS_00008437.p1
OG0001266	LYTVA_19415	TCONS_00027074.p1
OG0001267	LYTVA_08091	TCONS_00044004.p1
OG0001267	LYTVA_09343	TCONS_00005641.p1
OG0001268	LYTVA_20779	TCONS_00029161.p1
OG0001270	LYTVA_18319	TCONS_00012405.p1
OG0001271	LYTVA_09608	TCONS_00055883.p1
OG0001272	LYTVA_27489	TCONS_00006736.p1
OG0001274	LYTVA_02869	TCONS_00016722.p1
OG0001275	LYTVA_15957	TCONS_00000254.p1
OG0001276	LYTVA_24445	TCONS_00042630.p1
OG0001278	LYTVA_12248, LYTVA_16623	TCONS_00017721.p1
OG0001279	LYTVA_22555	TCONS_00010827.p1, TCONS_00009545.p1
OG0001281	LYTVA_23356	TCONS_00010045.p1
OG0001283	LYTVA_10124	TCONS_00051533.p1
OG0001283	LYTVA_17951	TCONS_00014616.p1, TCONS_00052974.p1, TCONS_00027851.p1, TCONS_00003344.p1, TCONS_00005898.p1, TCONS_00042040.p1, TCONS_00051532.p1, TCONS_00011357.p1, TCONS_00043201.p1, TCONS_00033484.p1, TCONS_00046757.p1
OG0001284	LYTVA_30054, LYTVA_01526	TCONS_00055451.p1
OG0001284	LYTVA_15592	TCONS_00029573.p1
OG0001285	LYTVA_29345	TCONS_00026447.p1
OG0001286	LYTVA_00885	TCONS_00025745.p1, TCONS_00025785.p1
OG0001287	LYTVA_06176	TCONS_00043263.p1
OG0001288	LYTVA_10306	TCONS_00029023.p1, TCONS_00029024.p1
OG0001289	LYTVA_16137, LYTVA_24768, LYTVA_02257	TCONS_00018843.p1, TCONS_00016858.p1
OG0001290	LYTVA_13603	TCONS_00028859.p1
OG0001291	LYTVA_11712	TCONS_00031080.p1
OG0001292	LYTVA_22168	TCONS_00057250.p1
OG0001293	LYTVA_07691	TCONS_00005640.p1
OG0001294	LYTVA_19271	TCONS_00009763.p1
OG0001295	LYTVA_15580	TCONS_00038648.p1
OG0001296	LYTVA_20224	TCONS_00011408.p1
OG0001297	LYTVA_24047	TCONS_00024369.p1
OG0001297	LYTVA_14610	TCONS_00025766.p1, TCONS_00025807.p1
OG0001300	LYTVA_05607, LYTVA_03792	TCONS_00057082.p1
OG0001301	LYTVA_25190	TCONS_00044383.p1, TCONS_00008516.p1, TCONS_00038489.p1, TCONS_00035365.p1, TCONS_00032046.p1, TCONS_00052309.p1, TCONS_00035873.p1, TCONS_00020613.p1
OG0001302	LYTVA_08998	TCONS_00000712.p1
OG0001303	LYTVA_24162	TCONS_00007237.p1, TCONS_00005445.p1, TCONS_00053578.p1
OG0001303	LYTVA_13820	TCONS_00034095.p1, TCONS_00008456.p1, TCONS_00032448.p1, TCONS_00044421.p1, TCONS_00041799.p1, TCONS_00003879.p1, TCONS_00025608.p1, TCONS_00013589.p1, TCONS_00044422.p1, TCONS_00026989.p1, TCONS_00004379.p1, TCONS_00002917.p1, TCONS_00036220.p3, TCONS_00035148.p1, TCONS_00035102.p1
OG0001305	LYTVA_15520	TCONS_00015931.p1
OG0001306	LYTVA_06210	TCONS_00053965.p1
OG0001306	LYTVA_04350	TCONS_00044319.p1, TCONS_00015100.p1
OG0001307	LYTVA_05223, LYTVA_06662, LYTVA_06101, LYTVA_19575, LYTVA_05174, LYTVA_18960, LYTVA_29907, LYTVA_18895, LYTVA_28088, LYTVA_28960, LYTVA_07137, LYTVA_25946	TCONS_00041331.p1, TCONS_00036991.p1, TCONS_00034716.p1, TCONS_00032238.p1, TCONS_00038333.p1, TCONS_00018653.p1, TCONS_00025753.p1, TCONS_00029087.p1, TCONS_00040635.p1, TCONS_00046986.p1
OG0001308	LYTVA_06427, LYTVA_08159	TCONS_00031440.p1
OG0001309	LYTVA_11009, LYTVA_28629, LYTVA_28628	TCONS_00012094.p1
OG0001310	LYTVA_08839	TCONS_00010057.p1
OG0001310	LYTVA_04185, LYTVA_11415	TCONS_00055780.p1
OG0001311	LYTVA_28955	TCONS_00032479.p1, TCONS_00032484.p1
OG0001311	LYTVA_10099	TCONS_00056147.p1
OG0001313	LYTVA_18781, LYTVA_25650	TCONS_00002952.p1, TCONS_00024740.p1, TCONS_00027705.p1, TCONS_00026790.p1, TCONS_00027706.p1, TCONS_00030572.p1
OG0001314	LYTVA_09665	TCONS_00001103.p1
OG0001314	LYTVA_17554, LYTVA_08218, LYTVA_08220	TCONS_00016585.p1, TCONS_00016586.p1, TCONS_00016536.p1, TCONS_00016391.p1, TCONS_00016393.p1, TCONS_00014724.p1, TCONS_00014722.p1, TCONS_00014723.p1, TCONS_00016497.p1, TCONS_00015435.p1, TCONS_00016496.p1
OG0001316	LYTVA_13297, LYTVA_13299	TCONS_00057280.p1
OG0001317	LYTVA_09521	TCONS_00014807.p1
OG0001318	LYTVA_16780	TCONS_00037597.p1
OG0001318	LYTVA_28059	TCONS_00000323.p1
OG0001319	LYTVA_24410	TCONS_00021346.p1
OG0001320	LYTVA_21775	TCONS_00008070.p1
OG0001320	LYTVA_09922	TCONS_00011107.p1
OG0001322	LYTVA_14240, LYTVA_03712	TCONS_00024457.p1, TCONS_00025837.p1
OG0001322	LYTVA_08843	TCONS_00052945.p1, TCONS_00010993.p1
OG0001323	LYTVA_00847	TCONS_00010043.p1
OG0001324	LYTVA_00291	TCONS_00003858.p1
OG0001325	LYTVA_09407	TCONS_00030056.p1
OG0001326	LYTVA_02897	TCONS_00026256.p1
OG0001327	LYTVA_12279	TCONS_00049776.p1
OG0001329	LYTVA_29340	TCONS_00048277.p1
OG0001330	LYTVA_04759	TCONS_00005458.p1
OG0001331	LYTVA_16616	TCONS_00026610.p1
OG0001332	LYTVA_11322	TCONS_00027699.p1, TCONS_00027701.p1, TCONS_00053843.p1, TCONS_00053855.p1, TCONS_00052808.p1, TCONS_00052769.p1
OG0001333	LYTVA_22466	TCONS_00025266.p1, TCONS_00025267.p1
OG0001334	LYTVA_21097, LYTVA_11765, LYTVA_21099	TCONS_00042980.p1
OG0001334	LYTVA_28655, LYTVA_00939	TCONS_00041639.p1, TCONS_00042979.p1, TCONS_00041638.p1
OG0001337	LYTVA_28142	TCONS_00027920.p1
OG0001339	LYTVA_25825	TCONS_00043058.p1
OG0001341	LYTVA_05973	TCONS_00048366.p1
OG0001343	LYTVA_11093, LYTVA_11760, LYTVA_27004	TCONS_00037428.p1, TCONS_00001482.p1, TCONS_00006986.p1, TCONS_00049999.p1, TCONS_00016908.p1, TCONS_00021213.p1
OG0001343	LYTVA_27138	TCONS_00028936.p1, TCONS_00031512.p1, TCONS_00036327.p1
OG0001343	LYTVA_07013, LYTVA_05634, LYTVA_06836, LYTVA_15606, LYTVA_21685	TCONS_00038286.p1, TCONS_00028632.p1
OG0001344	LYTVA_02352	TCONS_00018888.p1
OG0001345	LYTVA_20477	TCONS_00047431.p1
OG0001348	LYTVA_22256	TCONS_00022180.p1
OG0001349	LYTVA_22305, LYTVA_27212, LYTVA_15157	TCONS_00015126.p1, TCONS_00015234.p1
OG0001349	LYTVA_06041	TCONS_00015731.p1
OG0001350	LYTVA_08886	TCONS_00053150.p1
OG0001351	LYTVA_25655	TCONS_00021610.p1
OG0001353	LYTVA_10030	TCONS_00010417.p1
OG0001353	LYTVA_22573	TCONS_00045371.p1
OG0001354	LYTVA_28511	TCONS_00053631.p1
OG0001355	LYTVA_11629	TCONS_00026467.p1
OG0001356	LYTVA_28992	TCONS_00048301.p1
OG0001357	LYTVA_01328	TCONS_00010548.p1
OG0001358	LYTVA_28060	TCONS_00001805.p1
OG0001360	LYTVA_28373, LYTVA_27643	TCONS_00031072.p1, TCONS_00030296.p1
OG0001361	LYTVA_24814	TCONS_00036862.p1
OG0001362	LYTVA_28040	TCONS_00013164.p1
OG0001363	LYTVA_09257, LYTVA_18119	TCONS_00016669.p1, TCONS_00026420.p1
OG0001365	LYTVA_25618, LYTVA_24140, LYTVA_11701, LYTVA_00097, LYTVA_24131	TCONS_00042304.p1, TCONS_00042253.p1
OG0001366	LYTVA_01522	TCONS_00055567.p1, TCONS_00055569.p1
OG0001367	LYTVA_20815	TCONS_00016768.p1
OG0001369	LYTVA_05062	TCONS_00048332.p1
OG0001370	LYTVA_22074	TCONS_00019682.p1, TCONS_00019683.p1
OG0001371	LYTVA_08478, LYTVA_25037	TCONS_00012767.p1, TCONS_00012769.p1, TCONS_00012770.p1
OG0001372	LYTVA_11215	TCONS_00054675.p1, TCONS_00054608.p1
OG0001372	LYTVA_06840	TCONS_00009173.p1
OG0001373	LYTVA_08692	TCONS_00014401.p1
OG0001374	LYTVA_02702	TCONS_00031942.p1, TCONS_00031918.p1, TCONS_00031943.p1
OG0001375	LYTVA_04323	TCONS_00045949.p1, TCONS_00045948.p1
OG0001376	LYTVA_29983	TCONS_00018825.p1
OG0001377	LYTVA_21846	TCONS_00027252.p1
OG0001378	LYTVA_17384	TCONS_00027073.p1
OG0001379	LYTVA_28884	TCONS_00021662.p1
OG0001380	LYTVA_29108	TCONS_00043303.p1
OG0001381	LYTVA_20781	TCONS_00029211.p1
OG0001382	LYTVA_23629	TCONS_00024485.p1
OG0001383	LYTVA_24693	TCONS_00015024.p1
OG0001386	LYTVA_09276, LYTVA_15458	TCONS_00003437.p1
OG0001387	LYTVA_23743	TCONS_00027369.p1
OG0001389	LYTVA_23428	TCONS_00043368.p1
OG0001394	LYTVA_27589	TCONS_00042205.p1
OG0001395	LYTVA_29626	TCONS_00001269.p1
OG0001396	LYTVA_27817, LYTVA_14678	TCONS_00020127.p1, TCONS_00020228.p1, TCONS_00020595.p1, TCONS_00019061.p1, TCONS_00019062.p1, TCONS_00020047.p1, TCONS_00020048.p1, TCONS_00020049.p1, TCONS_00020055.p1, TCONS_00020060.p1, TCONS_00020058.p1, TCONS_00020061.p1, TCONS_00019060.p1, TCONS_00020062.p1, TCONS_00020059.p1
OG0001397	LYTVA_19050	TCONS_00027541.p1
OG0001397	LYTVA_23784	TCONS_00027564.p1
OG0001398	LYTVA_12730, LYTVA_02864, LYTVA_02865, LYTVA_18283, LYTVA_18282, LYTVA_02862	TCONS_00043223.p1, TCONS_00018371.p1, TCONS_00017171.p1, TCONS_00018359.p1, TCONS_00018370.p1, TCONS_00018366.p1, TCONS_00018361.p1, TCONS_00018360.p1
OG0001399	LYTVA_11204	TCONS_00022398.p1
OG0001399	LYTVA_26875	TCONS_00007181.p1
OG0001400	LYTVA_25761	TCONS_00003167.p1
OG0001401	LYTVA_02911	TCONS_00020098.p1
OG0001402	LYTVA_01375	TCONS_00005726.p1
OG0001403	LYTVA_25904, LYTVA_16669, LYTVA_07690	TCONS_00002237.p1
OG0001404	LYTVA_25793	TCONS_00046385.p1
OG0001404	LYTVA_03852	TCONS_00050590.p1
OG0001405	LYTVA_11923	TCONS_00007646.p1
OG0001405	LYTVA_13898	TCONS_00039483.p1
OG0001406	LYTVA_02505	TCONS_00022836.p1
OG0001409	LYTVA_11490	TCONS_00038524.p1, TCONS_00038499.p1
OG0001410	LYTVA_26149	TCONS_00042951.p1
OG0001412	LYTVA_29467	TCONS_00027477.p1
OG0001413	LYTVA_22106	TCONS_00044664.p1
OG0001414	LYTVA_15413	TCONS_00026027.p1
OG0001415	LYTVA_04754	TCONS_00006895.p1
OG0001416	LYTVA_28696	TCONS_00050157.p1
OG0001418	LYTVA_00553	TCONS_00053261.p1
OG0001419	LYTVA_27301	TCONS_00009513.p1
OG0001420	LYTVA_11976	TCONS_00009691.p1
OG0001421	LYTVA_26131	TCONS_00010948.p1
OG0001422	LYTVA_28672	TCONS_00020040.p1
OG0001423	LYTVA_12091, LYTVA_28484	TCONS_00016102.p1
OG0001424	LYTVA_01086	TCONS_00019781.p1
OG0001424	LYTVA_05792	TCONS_00018473.p1
OG0001425	LYTVA_20870	TCONS_00055828.p1
OG0001426	LYTVA_03466, LYTVA_13737	TCONS_00051215.p1
OG0001427	LYTVA_08328	TCONS_00044888.p1
OG0001428	LYTVA_04004	TCONS_00052139.p1
OG0001429	LYTVA_15257, LYTVA_27578	TCONS_00001354.p1
OG0001430	LYTVA_05538	TCONS_00004460.p1
OG0001431	LYTVA_23169	TCONS_00020789.p1, TCONS_00020777.p1
OG0001432	LYTVA_06530	TCONS_00056960.p1
OG0001434	LYTVA_11544	TCONS_00054778.p1, TCONS_00012407.p1
OG0001436	LYTVA_23400	TCONS_00004082.p1
OG0001437	LYTVA_02456	TCONS_00007207.p1
OG0001439	LYTVA_23481	TCONS_00035542.p1
OG0001439	LYTVA_23479	TCONS_00035525.p1, TCONS_00035546.p1, TCONS_00035694.p1, TCONS_00035705.p1, TCONS_00035526.p1, TCONS_00035713.p1, TCONS_00035711.p1, TCONS_00035541.p1, TCONS_00035707.p1, TCONS_00035706.p1, TCONS_00035544.p1, TCONS_00035543.p1, TCONS_00035697.p1, TCONS_00035704.p1, TCONS_00035710.p1, TCONS_00035698.p1
OG0001440	LYTVA_21865	TCONS_00003932.p1
OG0001440	LYTVA_11891	TCONS_00009145.p1
OG0001442	LYTVA_10451	TCONS_00000855.p1
OG0001444	LYTVA_09770, LYTVA_00095, LYTVA_06686, LYTVA_18469, LYTVA_03928	TCONS_00054127.p1
OG0001445	LYTVA_06306	TCONS_00056905.p1
OG0001447	LYTVA_08300	TCONS_00010490.p1
OG0001448	LYTVA_05084	TCONS_00019222.p1
OG0001449	LYTVA_26829	TCONS_00046612.p1
OG0001449	LYTVA_26490	TCONS_00002763.p1
OG0001451	LYTVA_28152	TCONS_00004894.p1
OG0001451	LYTVA_15293, LYTVA_15292	TCONS_00037357.p1
OG0001452	LYTVA_07052	TCONS_00027858.p1
OG0001453	LYTVA_25332	TCONS_00056599.p1, TCONS_00056595.p1
OG0001454	LYTVA_12706	TCONS_00043944.p1
OG0001455	LYTVA_29635	TCONS_00052479.p1
OG0001456	LYTVA_29753	TCONS_00005200.p1
OG0001457	LYTVA_23311	TCONS_00045851.p1
OG0001459	LYTVA_03447	TCONS_00023671.p1
OG0001460	LYTVA_25220	TCONS_00030596.p1
OG0001461	LYTVA_20044	TCONS_00047793.p1
OG0001462	LYTVA_08776	TCONS_00011308.p1, TCONS_00011310.p1, TCONS_00011286.p1
OG0001462	LYTVA_05319	TCONS_00011315.p1
OG0001463	LYTVA_02407, LYTVA_02045	TCONS_00018328.p1, TCONS_00008120.p1, TCONS_00008119.p1, TCONS_00008118.p1
OG0001464	LYTVA_00287	TCONS_00004140.p1
OG0001465	LYTVA_26108	TCONS_00051204.p1, TCONS_00050061.p1
OG0001466	LYTVA_06219, LYTVA_06226	TCONS_00031269.p1
OG0001467	LYTVA_13981	TCONS_00015363.p1
OG0001467	LYTVA_22531	TCONS_00044104.p1
OG0001468	LYTVA_26492	TCONS_00002865.p1
OG0001469	LYTVA_18384	TCONS_00027694.p1
OG0001469	LYTVA_08369	TCONS_00000853.p1
OG0001470	LYTVA_05300	TCONS_00005096.p1
OG0001471	LYTVA_29023	TCONS_00023643.p1, TCONS_00025089.p1
OG0001472	LYTVA_00674, LYTVA_18392	TCONS_00007782.p1
OG0001473	LYTVA_28916, LYTVA_21049, LYTVA_07126, LYTVA_23712	TCONS_00012738.p1
OG0001474	LYTVA_10100	TCONS_00044091.p1
OG0001474	LYTVA_01292	TCONS_00013132.p1, TCONS_00013137.p1
OG0001475	LYTVA_29057, LYTVA_24837	TCONS_00051280.p1
OG0001476	LYTVA_11849	TCONS_00002255.p1
OG0001477	LYTVA_10845, LYTVA_20891	TCONS_00013652.p1
OG0001478	LYTVA_27270, LYTVA_05260	TCONS_00012152.p1
OG0001478	LYTVA_16139, LYTVA_02086	TCONS_00013231.p1
OG0001479	LYTVA_06390	TCONS_00014656.p1
OG0001480	LYTVA_01988	TCONS_00003234.p1
OG0001481	LYTVA_06316	TCONS_00012087.p1
OG0001482	LYTVA_01060	TCONS_00006749.p1
OG0001483	LYTVA_17264, LYTVA_12883	TCONS_00054963.p1
OG0001483	LYTVA_11203	TCONS_00021245.p1
OG0001484	LYTVA_19019, LYTVA_27048	TCONS_00048364.p1
OG0001485	LYTVA_14466, LYTVA_27906	TCONS_00028850.p1
OG0001486	LYTVA_00800	TCONS_00037094.p1
OG0001488	LYTVA_25849	TCONS_00055671.p1
OG0001489	LYTVA_29241	TCONS_00054283.p1
OG0001490	LYTVA_21998	TCONS_00012203.p1
OG0001491	LYTVA_29652	TCONS_00013366.p1
OG0001492	LYTVA_23916	TCONS_00005267.p1
OG0001493	LYTVA_27653	TCONS_00031167.p1
OG0001493	LYTVA_18578	TCONS_00030936.p1
OG0001496	LYTVA_02996, LYTVA_18645, LYTVA_00598	TCONS_00039896.p1, TCONS_00040861.p1, TCONS_00039895.p1, TCONS_00039892.p1, TCONS_00039891.p1, TCONS_00034325.p1, TCONS_00034360.p1, TCONS_00040896.p1, TCONS_00040486.p1, TCONS_00039496.p1
OG0001500	LYTVA_09855	TCONS_00022411.p1
OG0001501	LYTVA_20209	TCONS_00010295.p1
OG0001502	LYTVA_00394	TCONS_00013726.p1
OG0001503	LYTVA_26157	TCONS_00028803.p1
OG0001503	LYTVA_21678	TCONS_00013935.p1
OG0001504	LYTVA_08379, LYTVA_08381	TCONS_00007169.p1, TCONS_00007167.p1, TCONS_00007160.p1
OG0001506	LYTVA_24167	TCONS_00050869.p1
OG0001507	LYTVA_01453, LYTVA_12072	TCONS_00010776.p1
OG0001508	LYTVA_06099	TCONS_00023984.p1, TCONS_00023973.p1
OG0001509	LYTVA_07640	TCONS_00022723.p1
OG0001510	LYTVA_09042, LYTVA_28716	TCONS_00026658.p1
OG0001511	LYTVA_02740	TCONS_00021340.p1
OG0001514	LYTVA_16526	TCONS_00026655.p1
OG0001515	LYTVA_24782, LYTVA_03977	TCONS_00005036.p1
OG0001516	LYTVA_11182, LYTVA_25941	TCONS_00053429.p1
OG0001517	LYTVA_12522	TCONS_00047283.p1
OG0001519	LYTVA_24034	TCONS_00027867.p1
OG0001521	LYTVA_13872	TCONS_00028338.p1
OG0001522	LYTVA_27748	TCONS_00003488.p1
OG0001522	LYTVA_05588, LYTVA_28109	TCONS_00035035.p1
OG0001523	LYTVA_15884	TCONS_00024797.p1, TCONS_00024757.p1
OG0001524	LYTVA_17084	TCONS_00026880.p1
OG0001524	LYTVA_25311	TCONS_00007581.p1
OG0001526	LYTVA_26761, LYTVA_03589	TCONS_00016353.p1
OG0001527	LYTVA_20326	TCONS_00005265.p1
OG0001528	LYTVA_29398	TCONS_00050868.p1
OG0001530	LYTVA_09311, LYTVA_19256	TCONS_00029931.p1
OG0001532	LYTVA_28949	TCONS_00050672.p1
OG0001533	LYTVA_13013	TCONS_00003831.p1, TCONS_00003830.p1
OG0001535	LYTVA_06338, LYTVA_25537	TCONS_00019219.p1
OG0001535	LYTVA_23918, LYTVA_03715, LYTVA_02160	TCONS_00043210.p1
OG0001536	LYTVA_08488	TCONS_00010287.p1
OG0001538	LYTVA_03571, LYTVA_23544	TCONS_00017233.p1, TCONS_00017234.p1
OG0001545	LYTVA_21798	TCONS_00029685.p1
OG0001548	LYTVA_13287, LYTVA_01570, LYTVA_15807, LYTVA_12151, LYTVA_05620, LYTVA_12723, LYTVA_14554, LYTVA_01710, LYTVA_22660, LYTVA_00882, LYTVA_03864, LYTVA_06302	TCONS_00044874.p1, TCONS_00001670.p1
OG0001549	LYTVA_03281	TCONS_00017674.p1, TCONS_00018698.p1
OG0001550	LYTVA_01107, LYTVA_29943	TCONS_00010161.p1
OG0001551	LYTVA_06090	TCONS_00004441.p1, TCONS_00024900.p1
OG0001552	LYTVA_02937	TCONS_00048136.p1, TCONS_00049099.p1, TCONS_00049100.p1
OG0001553	LYTVA_29518	TCONS_00030374.p1
OG0001554	LYTVA_00642	TCONS_00002186.p1
OG0001555	LYTVA_12326	TCONS_00046606.p1, TCONS_00046605.p1, TCONS_00046600.p1, TCONS_00047498.p1, TCONS_00049020.p1, TCONS_00049045.p1, TCONS_00049029.p1, TCONS_00049027.p1, TCONS_00049046.p1, TCONS_00049025.p1, TCONS_00049043.p1, TCONS_00049044.p1, TCONS_00022162.p1, TCONS_00022237.p1
OG0001556	LYTVA_26855	TCONS_00010677.p1
OG0001557	LYTVA_30232	TCONS_00023130.p1
OG0001557	LYTVA_23103	TCONS_00048377.p1
OG0001558	LYTVA_06196	TCONS_00014783.p1
OG0001559	LYTVA_27028	TCONS_00011061.p1
OG0001560	LYTVA_18843	TCONS_00033261.p1
OG0001561	LYTVA_04106, LYTVA_00921	TCONS_00049740.p1
OG0001562	LYTVA_19682	TCONS_00051923.p1
OG0001562	LYTVA_19681	TCONS_00051922.p1
OG0001563	LYTVA_18255, LYTVA_29179, LYTVA_21711	TCONS_00015020.p1, TCONS_00028516.p1, TCONS_00018761.p1, TCONS_00018791.p1
OG0001564	LYTVA_04654, LYTVA_21130	TCONS_00022177.p1
OG0001565	LYTVA_00224, LYTVA_00227	TCONS_00035619.p1, TCONS_00035722.p1
OG0001566	LYTVA_01152	TCONS_00002399.p1, TCONS_00002398.p1
OG0001567	LYTVA_26978, LYTVA_26194	TCONS_00005126.p1
OG0001568	LYTVA_29892	TCONS_00014293.p1
OG0001569	LYTVA_20543	TCONS_00021687.p1, TCONS_00021686.p1
OG0001570	LYTVA_25305	TCONS_00054652.p1
OG0001571	LYTVA_29985, LYTVA_27391	TCONS_00038350.p1, TCONS_00038267.p1
OG0001572	LYTVA_17414	TCONS_00001177.p1, TCONS_00001188.p1
OG0001572	LYTVA_21491	TCONS_00009302.p1
OG0001573	LYTVA_09972	TCONS_00052758.p1
OG0001574	LYTVA_26697	TCONS_00013077.p1
OG0001575	LYTVA_02269	TCONS_00049224.p1
OG0001575	LYTVA_24682, LYTVA_05900	TCONS_00049223.p1
OG0001576	LYTVA_04399	TCONS_00028875.p1
OG0001577	LYTVA_07449	TCONS_00026861.p1
OG0001578	LYTVA_07447	TCONS_00027776.p1
OG0001581	LYTVA_03103	TCONS_00056566.p1, TCONS_00055734.p1, TCONS_00003489.p1, TCONS_00003273.p1
OG0001582	LYTVA_05770	TCONS_00004768.p1
OG0001583	LYTVA_00600	TCONS_00027788.p1
OG0001584	LYTVA_16613	TCONS_00020960.p1
OG0001588	LYTVA_10633, LYTVA_20712	TCONS_00056519.p1
OG0001589	LYTVA_18831, LYTVA_18102	TCONS_00013172.p1
OG0001590	LYTVA_06446	TCONS_00000643.p1
OG0001590	LYTVA_02727	TCONS_00029503.p1
OG0001594	LYTVA_07802	TCONS_00001392.p1
OG0001595	LYTVA_06838, LYTVA_25300	TCONS_00051500.p1
OG0001596	LYTVA_22375	TCONS_00049386.p1
OG0001599	LYTVA_27246	TCONS_00014010.p1
OG0001600	LYTVA_19566	TCONS_00046850.p1
OG0001602	LYTVA_21752, LYTVA_21749, LYTVA_20714	TCONS_00025564.p1
OG0001603	LYTVA_25121, LYTVA_29742	TCONS_00015489.p1
OG0001604	LYTVA_15984	TCONS_00011772.p1
OG0001604	LYTVA_01583	TCONS_00005646.p1
