Orthogroup	LYTVA_ok	CAEEL
OG0004059	LYTVA_13931	CAEEL14867
OG0004061	LYTVA_04703, LYTVA_20063	CAEEL01258, CAEEL18941, CAEEL01257, CAEEL05319
OG0004063	LYTVA_25472	CAEEL02350
OG0004064	LYTVA_00970	CAEEL00654
OG0004065	LYTVA_23835, LYTVA_06332	CAEEL05056
OG0004067	LYTVA_14146	CAEEL02869
OG0004068	LYTVA_11542	CAEEL10640
OG0004071	LYTVA_15303	CAEEL00928
OG0004072	LYTVA_02954	CAEEL09095, CAEEL07075
OG0004076	LYTVA_03921	CAEEL07566
OG0004080	LYTVA_29208	CAEEL12810
OG0004081	LYTVA_02736	CAEEL18163
OG0004084	LYTVA_18649	CAEEL14072
OG0004085	LYTVA_08513, LYTVA_28587	CAEEL04587
OG0004087	LYTVA_06772	CAEEL07761
OG0004089	LYTVA_20890, LYTVA_05104	CAEEL11769, CAEEL11770
OG0004090	LYTVA_01996	CAEEL02918
OG0004091	LYTVA_21438, LYTVA_09473	CAEEL04573
OG0004092	LYTVA_11252, LYTVA_08054	CAEEL07326
OG0004095	LYTVA_27647	CAEEL02755
OG0004096	LYTVA_24655	CAEEL09363
OG0004097	LYTVA_03615	CAEEL05789
OG0004098	LYTVA_17957	CAEEL05361
OG0004099	LYTVA_16532	CAEEL07071
OG0004100	LYTVA_05542, LYTVA_05543	CAEEL19773
OG0004101	LYTVA_16379	CAEEL10753
OG0004102	LYTVA_22604	CAEEL20123
OG0004103	LYTVA_10838, LYTVA_14405, LYTVA_25911	CAEEL10626
OG0004104	LYTVA_23183	CAEEL04801
OG0004106	LYTVA_16270, LYTVA_17077	CAEEL04225
OG0004110	LYTVA_17391	CAEEL01260
OG0004113	LYTVA_23980, LYTVA_20632	CAEEL09663
OG0004114	LYTVA_09095	CAEEL13365
OG0004115	LYTVA_26409	CAEEL05975
OG0004116	LYTVA_11277, LYTVA_16339	CAEEL17798
OG0004118	LYTVA_28391	CAEEL09754
OG0004119	LYTVA_18575	CAEEL00177
OG0004121	LYTVA_26411	CAEEL06572, CAEEL06571, CAEEL06570, CAEEL06569
OG0004122	LYTVA_11268, LYTVA_00469	CAEEL20018
OG0004123	LYTVA_16672	CAEEL05731
OG0004124	LYTVA_08766, LYTVA_03931	CAEEL02724, CAEEL02723
OG0004127	LYTVA_25845, LYTVA_00859	CAEEL19955, CAEEL18275, CAEEL06860
OG0004128	LYTVA_05290, LYTVA_03315, LYTVA_03965	CAEEL11738
OG0004130	LYTVA_10134	CAEEL02356
OG0004133	LYTVA_18548	CAEEL05363
OG0004134	LYTVA_23721, LYTVA_17051	CAEEL07495
OG0004135	LYTVA_30000	CAEEL19516
OG0004136	LYTVA_29265, LYTVA_10739, LYTVA_15507	CAEEL04479
OG0004137	LYTVA_06807	CAEEL00169, CAEEL00170
OG0004142	LYTVA_07168	CAEEL10168
OG0004145	LYTVA_14753	CAEEL14333
OG0004147	LYTVA_08242	CAEEL07109
OG0004148	LYTVA_28754	CAEEL07951
OG0004151	LYTVA_22027, LYTVA_29972, LYTVA_22026	CAEEL01499
OG0004153	LYTVA_24977, LYTVA_14935	CAEEL11562
OG0004156	LYTVA_23102	CAEEL05393
OG0004158	LYTVA_10767	CAEEL00394
OG0004161	LYTVA_23742	CAEEL18958
OG0004166	LYTVA_05496	CAEEL04359
OG0004167	LYTVA_09956	CAEEL14218
OG0004168	LYTVA_10352	CAEEL08233
OG0004169	LYTVA_22122	CAEEL01556
OG0004170	LYTVA_03467	CAEEL10605
OG0004171	LYTVA_12650, LYTVA_12649, LYTVA_07825	CAEEL11852
OG0004176	LYTVA_12701	CAEEL01489
OG0004178	LYTVA_00771	CAEEL09854
OG0004180	LYTVA_02955	CAEEL08381
OG0004181	LYTVA_28184, LYTVA_29381	CAEEL13830
OG0004182	LYTVA_02516, LYTVA_26684	CAEEL14269
OG0004184	LYTVA_27243	CAEEL15780, CAEEL15781
OG0004185	LYTVA_00065	CAEEL19854
OG0004186	LYTVA_13218	CAEEL13926
OG0004187	LYTVA_09899	CAEEL02068
OG0004188	LYTVA_09818	CAEEL15410
OG0004198	LYTVA_17837	CAEEL12770
OG0004215	LYTVA_17521, LYTVA_20252	CAEEL08870
OG0004216	LYTVA_05046	CAEEL02995
OG0004217	LYTVA_10684	CAEEL08020
OG0004218	LYTVA_10237	CAEEL20381, CAEEL08860
OG0004219	LYTVA_13015	CAEEL00713
OG0004222	LYTVA_04664	CAEEL05571
OG0004223	LYTVA_16944, LYTVA_15378	CAEEL05790
OG0004225	LYTVA_21958	CAEEL07717
OG0004227	LYTVA_12126	CAEEL05233
OG0004228	LYTVA_17820, LYTVA_06103	CAEEL13669
OG0004229	LYTVA_15870	CAEEL11625
OG0004230	LYTVA_24896	CAEEL07897
OG0004231	LYTVA_21112	CAEEL00452
OG0004232	LYTVA_02493, LYTVA_16476	CAEEL03690
OG0004236	LYTVA_29541	CAEEL15188
OG0004237	LYTVA_10415	CAEEL07362
OG0004238	LYTVA_24752	CAEEL19751
OG0004240	LYTVA_26856	CAEEL11686
OG0004242	LYTVA_22292	CAEEL01841, CAEEL05945, CAEEL04061
OG0004243	LYTVA_09481	CAEEL01439
OG0004244	LYTVA_01667	CAEEL12157
OG0004245	LYTVA_24279, LYTVA_26637, LYTVA_24281	CAEEL11730
OG0004246	LYTVA_29403, LYTVA_27509	CAEEL17853
OG0004248	LYTVA_23168	CAEEL11465
OG0004249	LYTVA_11288, LYTVA_11290	CAEEL17634
OG0004253	LYTVA_27876	CAEEL06637
OG0004254	LYTVA_15962	CAEEL05989
OG0004255	LYTVA_12403	CAEEL03031
OG0004257	LYTVA_15930	CAEEL01608
OG0004258	LYTVA_05034	CAEEL00939
OG0004259	LYTVA_21802	CAEEL12479, CAEEL01029, CAEEL01027, CAEEL01028
OG0004261	LYTVA_25179, LYTVA_25178, LYTVA_11226, LYTVA_21721	CAEEL04677
OG0004262	LYTVA_18711	CAEEL13871
OG0004263	LYTVA_29357	CAEEL04092, CAEEL20329
OG0004265	LYTVA_15750, LYTVA_15746	CAEEL08248
OG0004267	LYTVA_21270	CAEEL04354, CAEEL04355
OG0004269	LYTVA_28413	CAEEL07842
OG0004270	LYTVA_25924	CAEEL02066
OG0004271	LYTVA_28380	CAEEL10494
OG0004273	LYTVA_03846	CAEEL04799
OG0004274	LYTVA_00343	CAEEL05009
OG0004277	LYTVA_14258, LYTVA_28062	CAEEL06545
OG0004278	LYTVA_21762, LYTVA_19997	CAEEL07238
OG0004280	LYTVA_00315, LYTVA_29508	CAEEL16211, CAEEL16212
OG0004282	LYTVA_16737	CAEEL18359, CAEEL13638
OG0004283	LYTVA_07813, LYTVA_10414	CAEEL08314
OG0004284	LYTVA_21849, LYTVA_03684	CAEEL08527
OG0004285	LYTVA_14336	CAEEL01238
OG0004288	LYTVA_10116	CAEEL01059
OG0004289	LYTVA_15304, LYTVA_08621	CAEEL02984
OG0004290	LYTVA_08795	CAEEL02030
OG0004291	LYTVA_26380	CAEEL04748
OG0004292	LYTVA_29633	CAEEL15301
OG0004295	LYTVA_10836	CAEEL03919
OG0004297	LYTVA_26470, LYTVA_14136	CAEEL19228
OG0004299	LYTVA_10418, LYTVA_24447	CAEEL07283
OG0004301	LYTVA_17218	CAEEL07551
OG0004302	LYTVA_27877	CAEEL07295
OG0004303	LYTVA_05571	CAEEL12783
OG0004304	LYTVA_08021	CAEEL17137
OG0004305	LYTVA_04211, LYTVA_07884	CAEEL02874
OG0004307	LYTVA_23176	CAEEL00090
OG0004308	LYTVA_27577, LYTVA_15253	CAEEL00320
OG0004309	LYTVA_20861	CAEEL13877
OG0004310	LYTVA_21824	CAEEL02565
OG0004312	LYTVA_13567, LYTVA_05872	CAEEL05846
OG0004314	LYTVA_09224	CAEEL00001
OG0004316	LYTVA_04481	CAEEL10340
OG0004317	LYTVA_23919	CAEEL07185
OG0004321	LYTVA_13173	CAEEL11975
OG0004324	LYTVA_01961	CAEEL07830
OG0004328	LYTVA_05322	CAEEL00916
OG0004329	LYTVA_10469	CAEEL16040
OG0004331	LYTVA_27302, LYTVA_21103	CAEEL11038
OG0004332	LYTVA_13221	CAEEL19699
OG0004333	LYTVA_21119	CAEEL19900
OG0004334	LYTVA_23900	CAEEL04372
OG0004335	LYTVA_05831, LYTVA_03828	CAEEL09206
OG0004338	LYTVA_14064	CAEEL07793
OG0004345	LYTVA_15243	CAEEL06934
OG0004348	LYTVA_06128	CAEEL08518
OG0004349	LYTVA_06151	CAEEL06923, CAEEL06922
OG0004350	LYTVA_13333	CAEEL01588
OG0004351	LYTVA_20511	CAEEL08854
OG0004353	LYTVA_00606, LYTVA_13736	CAEEL03078
OG0004355	LYTVA_19137	CAEEL17139
OG0004356	LYTVA_23236	CAEEL10602
OG0004357	LYTVA_09241	CAEEL01908
OG0004358	LYTVA_17523	CAEEL10874
OG0004359	LYTVA_02266	CAEEL05118
OG0004360	LYTVA_09179, LYTVA_28719	CAEEL08760
OG0004362	LYTVA_21740	CAEEL01360
OG0004364	LYTVA_02485	CAEEL05913
OG0004365	LYTVA_05834	CAEEL00507
OG0004368	LYTVA_06379	CAEEL20084
OG0004369	LYTVA_09883	CAEEL08210
OG0004370	LYTVA_30229	CAEEL03244, CAEEL09918
OG0004373	LYTVA_12488	CAEEL05891
OG0004374	LYTVA_22107	CAEEL07100
OG0004377	LYTVA_23335	CAEEL07838
OG0004378	LYTVA_15604	CAEEL08612
OG0004379	LYTVA_28643	CAEEL06174
OG0004381	LYTVA_18126	CAEEL00194
OG0004382	LYTVA_18561	CAEEL06795
OG0004388	LYTVA_16559, LYTVA_07165	CAEEL02922
OG0004390	LYTVA_24758	CAEEL10569
OG0004391	LYTVA_09306, LYTVA_24715	CAEEL09690
OG0004393	LYTVA_06799	CAEEL19535
OG0004394	LYTVA_30193, LYTVA_14506	CAEEL00556
OG0004396	LYTVA_05452	CAEEL05746
OG0004398	LYTVA_05438	CAEEL09179
OG0004399	LYTVA_18756	CAEEL12106
OG0004401	LYTVA_06522	CAEEL08851
OG0004402	LYTVA_17681, LYTVA_05123	CAEEL07455
OG0004404	LYTVA_29981	CAEEL00266
OG0004407	LYTVA_09960	CAEEL15656
OG0004409	LYTVA_18965	CAEEL18900
OG0004417	LYTVA_08260	CAEEL04605
OG0004419	LYTVA_10302	CAEEL07142
OG0004423	LYTVA_27161	CAEEL08323, CAEEL04481, CAEEL04480
OG0004425	LYTVA_04158	CAEEL04267
OG0004459	LYTVA_10441, LYTVA_04612, LYTVA_18197	CAEEL09113
OG0004460	LYTVA_05295, LYTVA_29632	CAEEL05618, CAEEL12160
OG0004462	LYTVA_20076	CAEEL07505
OG0004465	LYTVA_25687, LYTVA_12969	CAEEL14659
OG0004467	LYTVA_29939	CAEEL08802
OG0004468	LYTVA_02592, LYTVA_18913	CAEEL08068, CAEEL00974
OG0004471	LYTVA_02607	CAEEL07653
OG0004472	LYTVA_08562	CAEEL02040
OG0004474	LYTVA_28353	CAEEL04978, CAEEL19704
OG0004476	LYTVA_16113	CAEEL09485
OG0004477	LYTVA_00888	CAEEL01083
OG0004479	LYTVA_00476, LYTVA_04117, LYTVA_07724	CAEEL01982
OG0004481	LYTVA_30175	CAEEL01863
OG0004484	LYTVA_00935	CAEEL03718, CAEEL03716
OG0004486	LYTVA_17364	CAEEL02086
OG0004487	LYTVA_15851	CAEEL04119
OG0004490	LYTVA_28558	CAEEL15483
OG0004493	LYTVA_27458	CAEEL07084
OG0004494	LYTVA_00181	CAEEL06691
OG0004495	LYTVA_01540	CAEEL00990
OG0004496	LYTVA_14373	CAEEL17616
OG0004498	LYTVA_12145, LYTVA_00159, LYTVA_28363	CAEEL07493
OG0004500	LYTVA_20358	CAEEL07302, CAEEL06408
OG0004505	LYTVA_20170	CAEEL02342, CAEEL10487
OG0004506	LYTVA_19692	CAEEL09652
OG0004507	LYTVA_06354, LYTVA_26743	CAEEL02892
OG0004509	LYTVA_02030, LYTVA_02021, LYTVA_16763	CAEEL08073, CAEEL06714
OG0004513	LYTVA_19138	CAEEL02074
OG0004514	LYTVA_16044	CAEEL07361
OG0004516	LYTVA_27324, LYTVA_16585	CAEEL02959, CAEEL09798
OG0004518	LYTVA_14613, LYTVA_02025	CAEEL18955
OG0004519	LYTVA_25742	CAEEL09657
OG0004520	LYTVA_16032	CAEEL04837
OG0004523	LYTVA_02111	CAEEL05687
OG0004525	LYTVA_04264, LYTVA_18553	CAEEL03911
OG0004532	LYTVA_16802	CAEEL10922
OG0004533	LYTVA_29598	CAEEL01233
OG0004535	LYTVA_01326	CAEEL05920
OG0004538	LYTVA_26379	CAEEL15076
OG0004539	LYTVA_28625	CAEEL15237
OG0004542	LYTVA_17843	CAEEL08914
OG0004543	LYTVA_02542, LYTVA_13630, LYTVA_13629, LYTVA_27820	CAEEL06797
OG0004544	LYTVA_24449	CAEEL10954
OG0004545	LYTVA_25949, LYTVA_02321	CAEEL06229
OG0004546	LYTVA_26469	CAEEL12390
OG0004548	LYTVA_04949, LYTVA_13430	CAEEL05049
OG0004551	LYTVA_08055	CAEEL07605
OG0004552	LYTVA_27213	CAEEL14818
OG0004553	LYTVA_11543, LYTVA_25544	CAEEL01890
OG0004554	LYTVA_17490	CAEEL12132
OG0004555	LYTVA_03872	CAEEL01286
OG0004557	LYTVA_02192	CAEEL19316
OG0004563	LYTVA_23594, LYTVA_13340	CAEEL05628
OG0004564	LYTVA_29664	CAEEL15096
OG0004566	LYTVA_11051, LYTVA_17110	CAEEL08060
OG0004567	LYTVA_18454	CAEEL19136, CAEEL09098
OG0004569	LYTVA_09982	CAEEL05747
OG0004572	LYTVA_23087	CAEEL15485
OG0004573	LYTVA_17192, LYTVA_07834	CAEEL03080
OG0004574	LYTVA_20772	CAEEL05144
OG0004577	LYTVA_11608	CAEEL02135, CAEEL02134
OG0004578	LYTVA_26903	CAEEL07197, CAEEL15445
OG0004579	LYTVA_18859	CAEEL12615
OG0004581	LYTVA_28885	CAEEL20357
OG0004582	LYTVA_19263	CAEEL14132
OG0004583	LYTVA_15816	CAEEL07667
OG0004584	LYTVA_28504	CAEEL07066
OG0004585	LYTVA_04116	CAEEL02092
OG0004589	LYTVA_09509	CAEEL09315
OG0004590	LYTVA_05932	CAEEL07891
OG0004592	LYTVA_02889	CAEEL05824
OG0004593	LYTVA_06299	CAEEL18389
OG0004596	LYTVA_23208	CAEEL00832
OG0004597	LYTVA_05808	CAEEL15344
OG0004598	LYTVA_04923	CAEEL02939, CAEEL06555, CAEEL06534, CAEEL20764
OG0004599	LYTVA_22073	CAEEL18962
OG0004602	LYTVA_07552, LYTVA_23290	CAEEL17403
OG0004603	LYTVA_15394	CAEEL01453
OG0004609	LYTVA_25027	CAEEL01549, CAEEL18748
OG0004610	LYTVA_15593	CAEEL01077
OG0004611	LYTVA_03557	CAEEL06872
OG0004612	LYTVA_14652	CAEEL17404
OG0004613	LYTVA_16660	CAEEL11219
OG0004614	LYTVA_20720, LYTVA_20719	CAEEL14871
OG0004616	LYTVA_00918	CAEEL02677
OG0004619	LYTVA_04247	CAEEL07756
OG0004621	LYTVA_28481	CAEEL01185
OG0004622	LYTVA_09479	CAEEL00340, CAEEL00339
OG0004626	LYTVA_13913, LYTVA_09916	CAEEL02718
OG0004628	LYTVA_10287	CAEEL08879
OG0004630	LYTVA_20130	CAEEL04593
OG0004631	LYTVA_01130	CAEEL04543, CAEEL20866, CAEEL16837
OG0004633	LYTVA_19530	CAEEL05017, CAEEL04995, CAEEL07556
OG0004634	LYTVA_18328, LYTVA_15495	CAEEL04100
OG0004635	LYTVA_00293, LYTVA_15165	CAEEL00310
OG0004639	LYTVA_06644, LYTVA_25887	CAEEL10507
OG0004641	LYTVA_14378	CAEEL19853
OG0004642	LYTVA_01586	CAEEL00483
OG0004644	LYTVA_08153	CAEEL03030
OG0004648	LYTVA_03524	CAEEL08010
OG0004649	LYTVA_10236	CAEEL08731
OG0004652	LYTVA_27671	CAEEL00605
OG0004654	LYTVA_21675	CAEEL11750
OG0004655	LYTVA_08466	CAEEL08002
OG0004656	LYTVA_18760	CAEEL20024, CAEEL05907
OG0004657	LYTVA_18672	CAEEL03111
OG0004658	LYTVA_20135	CAEEL10598, CAEEL10597
OG0004662	LYTVA_29731, LYTVA_02690	CAEEL07384, CAEEL15414
OG0004663	LYTVA_05938	CAEEL07711
OG0004664	LYTVA_20638	CAEEL14781
OG0004671	LYTVA_21221	CAEEL07417
OG0004672	LYTVA_09235	CAEEL13478, CAEEL04196
OG0004674	LYTVA_04839, LYTVA_28228	CAEEL04819
OG0004675	LYTVA_29989, LYTVA_25113	CAEEL00752
OG0004677	LYTVA_30124	CAEEL15841
OG0004678	LYTVA_19924	CAEEL08038
OG0004681	LYTVA_09470, LYTVA_19889, LYTVA_19888	CAEEL07293
OG0004682	LYTVA_24734	CAEEL05023
OG0004683	LYTVA_20336	CAEEL15952
OG0004684	LYTVA_23257	CAEEL14663
OG0004685	LYTVA_06896	CAEEL09080
OG0004687	LYTVA_17898	CAEEL14139
OG0004689	LYTVA_19241, LYTVA_24022, LYTVA_15222	CAEEL04374
OG0004690	LYTVA_02921	CAEEL19211, CAEEL07164, CAEEL19526
OG0004694	LYTVA_09383	CAEEL10169
OG0004699	LYTVA_11171	CAEEL06377
OG0004700	LYTVA_06651	CAEEL14721
OG0004703	LYTVA_20677	CAEEL06877
OG0004705	LYTVA_23090, LYTVA_23089	CAEEL07549
OG0004708	LYTVA_09002	CAEEL19872
OG0004711	LYTVA_14580, LYTVA_27491	CAEEL00544
OG0004728	LYTVA_11232, LYTVA_03716	CAEEL00538
OG0004730	LYTVA_14092	CAEEL07318
OG0004731	LYTVA_08845, LYTVA_24480	CAEEL07767
OG0004733	LYTVA_08122, LYTVA_00358	CAEEL14033
OG0004738	LYTVA_08474	CAEEL01347
OG0004739	LYTVA_00536, LYTVA_25049	CAEEL11525, CAEEL11526
OG0004740	LYTVA_03548	CAEEL00607
OG0004743	LYTVA_29733, LYTVA_09642, LYTVA_20623	CAEEL09903
OG0004744	LYTVA_21730	CAEEL01018
OG0004746	LYTVA_25321	CAEEL06526, CAEEL06525
OG0004747	LYTVA_23129	CAEEL05338
OG0004749	LYTVA_25597, LYTVA_15360	CAEEL01493
OG0004752	LYTVA_02105	CAEEL01146
OG0004753	LYTVA_19840	CAEEL05745
OG0004754	LYTVA_17996	CAEEL09862
OG0004755	LYTVA_22436	CAEEL05081
OG0004756	LYTVA_19213	CAEEL04839
OG0004758	LYTVA_27035	CAEEL07889
OG0004759	LYTVA_27240	CAEEL14427
OG0004760	LYTVA_10449	CAEEL04521
OG0004763	LYTVA_05745	CAEEL09072, CAEEL20382
OG0004764	LYTVA_01192, LYTVA_02309	CAEEL08826
OG0004765	LYTVA_14721	CAEEL05458
OG0004766	LYTVA_11836	CAEEL11340
OG0004767	LYTVA_09965	CAEEL15300
OG0004768	LYTVA_09373	CAEEL15484
OG0004769	LYTVA_25262	CAEEL12780
OG0004770	LYTVA_07797	CAEEL01889
OG0004772	LYTVA_07934	CAEEL18433
OG0004776	LYTVA_13845	CAEEL08387
OG0004781	LYTVA_04863	CAEEL08433
OG0004784	LYTVA_22879, LYTVA_05845	CAEEL12805
OG0004785	LYTVA_15886, LYTVA_26181	CAEEL06884
OG0004787	LYTVA_29060	CAEEL05444
OG0004789	LYTVA_25879	CAEEL02896
OG0004790	LYTVA_30172	CAEEL09153
OG0004791	LYTVA_25093	CAEEL06281
OG0004792	LYTVA_29937	CAEEL07537
OG0004793	LYTVA_06904	CAEEL04135, CAEEL04136
OG0004794	LYTVA_22570	CAEEL18384
OG0004795	LYTVA_22825, LYTVA_00644	CAEEL08472
OG0004797	LYTVA_04693, LYTVA_15847	CAEEL00938
OG0004798	LYTVA_04560	CAEEL13028, CAEEL13027
OG0004803	LYTVA_27178	CAEEL01421, CAEEL18833
OG0004805	LYTVA_07641	CAEEL12139
OG0004808	LYTVA_29396	CAEEL02473, CAEEL11207
OG0004811	LYTVA_15091	CAEEL01647
OG0004812	LYTVA_09278	CAEEL13048, CAEEL18140
OG0004813	LYTVA_10962	CAEEL00671
OG0004814	LYTVA_12805	CAEEL07145
OG0004816	LYTVA_26235	CAEEL16537
OG0004817	LYTVA_05490, LYTVA_29184	CAEEL06643
OG0004818	LYTVA_07214	CAEEL19418
OG0004819	LYTVA_19480	CAEEL17427
OG0004820	LYTVA_28665	CAEEL02793
OG0004822	LYTVA_26300	CAEEL08056
OG0004825	LYTVA_26468	CAEEL11735
OG0004826	LYTVA_05311	CAEEL15579
OG0004828	LYTVA_00844, LYTVA_03563	CAEEL10102
OG0004829	LYTVA_23676, LYTVA_16397	CAEEL10445
OG0004832	LYTVA_17819	CAEEL07284
OG0004833	LYTVA_24781	CAEEL01811, CAEEL01810, CAEEL17285, CAEEL17797, CAEEL16922
OG0004838	LYTVA_13698	CAEEL14322
OG0004839	LYTVA_18652	CAEEL00540
OG0004840	LYTVA_08791, LYTVA_13386	CAEEL00561
OG0004841	LYTVA_07534	CAEEL02557
OG0004842	LYTVA_20536	CAEEL15435
OG0004843	LYTVA_03951	CAEEL04542
OG0004844	LYTVA_20432	CAEEL14096
OG0004849	LYTVA_06399	CAEEL05685
OG0004851	LYTVA_06855	CAEEL09166
OG0004852	LYTVA_12192	CAEEL08142
OG0004853	LYTVA_13585	CAEEL20498
OG0004856	LYTVA_02436	CAEEL19311
OG0004858	LYTVA_12887	CAEEL09152
OG0004860	LYTVA_12083	CAEEL06108
OG0004862	LYTVA_20382	CAEEL08490
OG0004863	LYTVA_24197	CAEEL15773
OG0004864	LYTVA_18864	CAEEL09721, CAEEL09722
OG0004865	LYTVA_13322	CAEEL07300
OG0004866	LYTVA_29240	CAEEL11181
OG0004870	LYTVA_22280	CAEEL11148
OG0004871	LYTVA_19627	CAEEL08934
OG0004874	LYTVA_25312	CAEEL06394
OG0004875	LYTVA_04305	CAEEL02867
OG0004877	LYTVA_01744	CAEEL07946, CAEEL07947
OG0004880	LYTVA_30106	CAEEL10160
OG0004881	LYTVA_12397	CAEEL06389
OG0004882	LYTVA_17242	CAEEL20468
OG0004884	LYTVA_05315	CAEEL16735
OG0004887	LYTVA_16765, LYTVA_23110	CAEEL07579
OG0004889	LYTVA_14001	CAEEL04283
OG0004890	LYTVA_23329	CAEEL07834, CAEEL07833
OG0004891	LYTVA_17574, LYTVA_21695	CAEEL20745
OG0004893	LYTVA_22575	CAEEL00322
OG0004896	LYTVA_14134	CAEEL17820
OG0004897	LYTVA_04150	CAEEL08009
OG0004898	LYTVA_27619	CAEEL09548
OG0004899	LYTVA_28880	CAEEL09181
OG0004900	LYTVA_26142	CAEEL07133
OG0004901	LYTVA_26297	CAEEL20837
OG0004902	LYTVA_05303	CAEEL15345
OG0004903	LYTVA_08798	CAEEL00424
OG0004904	LYTVA_28186	CAEEL09286
OG0004906	LYTVA_15393	CAEEL14478
OG0004907	LYTVA_12073	CAEEL03774, CAEEL04312
OG0004911	LYTVA_04944	CAEEL08171
OG0004913	LYTVA_03275, LYTVA_09461	CAEEL04759, CAEEL19345
OG0004917	LYTVA_27783, LYTVA_27787	CAEEL02599
OG0004919	LYTVA_08266	CAEEL05201
OG0004922	LYTVA_07877	CAEEL03541
OG0004923	LYTVA_15555	CAEEL07594
OG0004924	LYTVA_15379	CAEEL19399, CAEEL02108
OG0004925	LYTVA_04956, LYTVA_29600	CAEEL12266
OG0004926	LYTVA_14439, LYTVA_28278, LYTVA_18284	CAEEL03668
OG0004927	LYTVA_08841	CAEEL14292
OG0004928	LYTVA_07781	CAEEL00896
OG0004929	LYTVA_12226	CAEEL01165
OG0004930	LYTVA_24990	CAEEL07601
OG0004931	LYTVA_29447	CAEEL18664
OG0004932	LYTVA_07355	CAEEL13052
OG0004934	LYTVA_27689	CAEEL18162
OG0004935	LYTVA_06910	CAEEL05576, CAEEL06452, CAEEL08089
OG0004937	LYTVA_16606	CAEEL15861
OG0004939	LYTVA_25280	CAEEL07671
OG0004940	LYTVA_00861	CAEEL02013
OG0004941	LYTVA_17261	CAEEL09039
OG0004944	LYTVA_18311	CAEEL11095
OG0004946	LYTVA_27839	CAEEL04126
OG0004947	LYTVA_10586	CAEEL00845
OG0004952	LYTVA_18703	CAEEL16397
OG0004954	LYTVA_13647	CAEEL15813
OG0004955	LYTVA_09606	CAEEL07135
OG0004960	LYTVA_18431	CAEEL10532
OG0004961	LYTVA_24158	CAEEL08261
OG0004962	LYTVA_20013, LYTVA_11942	CAEEL12650
OG0004963	LYTVA_11708, LYTVA_13526, LYTVA_11711	CAEEL02957
OG0004964	LYTVA_05433	CAEEL08584
OG0004967	LYTVA_12368	CAEEL01452
OG0004968	LYTVA_28812, LYTVA_21468	CAEEL01209
OG0004969	LYTVA_28485	CAEEL00449
OG0004970	LYTVA_02200	CAEEL00883
OG0004972	LYTVA_08815	CAEEL09033, CAEEL08011
OG0004973	LYTVA_24609	CAEEL04625
OG0004975	LYTVA_12144	CAEEL09604, CAEEL09605, CAEEL09603
OG0004976	LYTVA_09782, LYTVA_29015	CAEEL07289
OG0004979	LYTVA_02189	CAEEL08214
OG0004980	LYTVA_11342	CAEEL02291
OG0004981	LYTVA_04981, LYTVA_04980	CAEEL09447
OG0004982	LYTVA_04774, LYTVA_04776	CAEEL04257
OG0004983	LYTVA_16372	CAEEL20664
OG0004985	LYTVA_23048	CAEEL12156
OG0004987	LYTVA_28680, LYTVA_01478	CAEEL08200
OG0004988	LYTVA_17216	CAEEL17794, CAEEL18022
OG0004989	LYTVA_04727, LYTVA_02393	CAEEL05203
OG0004991	LYTVA_29890	CAEEL09801
OG0004993	LYTVA_03573, LYTVA_12493	CAEEL15309
OG0004996	LYTVA_02271	CAEEL17438, CAEEL11752
OG0004997	LYTVA_17036	CAEEL04822
OG0004999	LYTVA_17299, LYTVA_00003	CAEEL05368
OG0005002	LYTVA_14355	CAEEL01672
OG0005003	LYTVA_29350	CAEEL01322, CAEEL00099
OG0005009	LYTVA_04586	CAEEL18496, CAEEL07665
OG0005014	LYTVA_05362	CAEEL11918
OG0005015	LYTVA_02386, LYTVA_15052	CAEEL11900
OG0005038	LYTVA_28907	CAEEL10919
OG0005040	LYTVA_23868	CAEEL00444
OG0005044	LYTVA_16439	CAEEL18052, CAEEL08925
OG0005045	LYTVA_22880	CAEEL02865, CAEEL15654, CAEEL18839, CAEEL19319
OG0005048	LYTVA_00067, LYTVA_16337	CAEEL08395
OG0005049	LYTVA_10509	CAEEL05912
OG0005053	LYTVA_28457	CAEEL05072
OG0005055	LYTVA_27000	CAEEL15917
OG0005061	LYTVA_18064, LYTVA_05156	CAEEL06935
OG0005062	LYTVA_12363	CAEEL15834
OG0005064	LYTVA_15780	CAEEL02804
OG0005065	LYTVA_29321	CAEEL15959
OG0005067	LYTVA_20703	CAEEL09402
OG0005068	LYTVA_00926	CAEEL06007
OG0005069	LYTVA_05605	CAEEL20392, CAEEL03480, CAEEL07766, CAEEL05483, CAEEL05440
OG0005072	LYTVA_12699	CAEEL08088
OG0005075	LYTVA_08643	CAEEL12679, CAEEL12680
OG0005076	LYTVA_24637	CAEEL00314
OG0005077	LYTVA_00928, LYTVA_05286	CAEEL03715
OG0005081	LYTVA_15839	CAEEL00648
OG0005084	LYTVA_01666	CAEEL10424
OG0005086	LYTVA_19054	CAEEL10116
OG0005087	LYTVA_18921	CAEEL00397
OG0005089	LYTVA_04803	CAEEL01129
OG0005092	LYTVA_12997	CAEEL10329
OG0005094	LYTVA_22116	CAEEL01147
OG0005095	LYTVA_14778, LYTVA_12505	CAEEL09367
OG0005096	LYTVA_08413	CAEEL01063
OG0005097	LYTVA_29826	CAEEL03077
OG0005100	LYTVA_13181	CAEEL09224
OG0005102	LYTVA_20026	CAEEL01712
