Orthogroup	LYTVA_ok	MOUSE
OG0001034	LYTVA_22671, LYTVA_06987, LYTVA_06988, LYTVA_22670	MOUSE05292, MOUSE05291, MOUSE05289, MOUSE05290, MOUSE05288, MOUSE25118, MOUSE25124, MOUSE25122, MOUSE25123, MOUSE25120, MOUSE25126, MOUSE25127, MOUSE25128, MOUSE25125
OG0001036	LYTVA_01189	MOUSE28928, MOUSE28925, MOUSE09303
OG0001037	LYTVA_07115	MOUSE25630, MOUSE25632, MOUSE25634, MOUSE25631, MOUSE25633, MOUSE31738, MOUSE31741, MOUSE31740, MOUSE31739, MOUSE31743, MOUSE31742
OG0001039	LYTVA_28151	MOUSE15335, MOUSE15338, MOUSE15332, MOUSE15333, MOUSE15337, MOUSE15336, MOUSE15334
OG0001039	LYTVA_04517	MOUSE01752, MOUSE01750, MOUSE01751, MOUSE40680, MOUSE40681
OG0001039	LYTVA_01352	MOUSE15341, MOUSE15342, MOUSE15340, MOUSE15339
OG0001042	LYTVA_13445	MOUSE55167, MOUSE55166, MOUSE55164, MOUSE55165, MOUSE40726, MOUSE40728, MOUSE40729, MOUSE40727, MOUSE41292, MOUSE41290, MOUSE41291
OG0001044	LYTVA_06578	MOUSE44911, MOUSE44912
OG0001047	LYTVA_10366, LYTVA_28083	MOUSE45174, MOUSE45170, MOUSE45115, MOUSE54595
OG0001048	LYTVA_00731, LYTVA_09405	MOUSE40596, MOUSE40597, MOUSE40595, MOUSE11458, MOUSE11459, MOUSE11457, MOUSE36981, MOUSE36982, MOUSE36983, MOUSE11460
OG0001049	LYTVA_25001, LYTVA_11198	MOUSE29515, MOUSE29516
OG0001049	LYTVA_09888	MOUSE52326, MOUSE52325, MOUSE34867, MOUSE34863, MOUSE34865, MOUSE34864, MOUSE34866, MOUSE34868
OG0001050	LYTVA_04036, LYTVA_16457	MOUSE18063, MOUSE44746, MOUSE44744, MOUSE30206, MOUSE30205
OG0001052	LYTVA_03660	MOUSE20861, MOUSE20860
OG0001053	LYTVA_05734	MOUSE09572, MOUSE31492, MOUSE00834, MOUSE00833
OG0001054	LYTVA_03436	MOUSE42106, MOUSE42104, MOUSE05943, MOUSE46169, MOUSE46167, MOUSE14024, MOUSE46168, MOUSE05942, MOUSE42105
OG0001058	LYTVA_02007	MOUSE24385, MOUSE24382, MOUSE24384, MOUSE24383, MOUSE50522, MOUSE50520, MOUSE50521
OG0001059	LYTVA_00483	MOUSE06556, MOUSE06558, MOUSE06564, MOUSE06563, MOUSE06559, MOUSE19051, MOUSE06554, MOUSE19055, MOUSE19053, MOUSE19054, MOUSE19052, MOUSE06557, MOUSE06561, MOUSE06566, MOUSE06560, MOUSE06552, MOUSE06562, MOUSE06565, MOUSE06555, MOUSE06553, MOUSE06567, MOUSE06568
OG0001062	LYTVA_17131, LYTVA_15828	MOUSE47367, MOUSE31787, MOUSE31788, MOUSE31786
OG0001063	LYTVA_19095	MOUSE18788, MOUSE18787, MOUSE18786, MOUSE18785
OG0001065	LYTVA_23523	MOUSE27426, MOUSE24670
OG0001065	LYTVA_14105	MOUSE24671
OG0001068	LYTVA_12120	MOUSE41302, MOUSE41301, MOUSE41300
OG0001072	LYTVA_21778	MOUSE37374, MOUSE37375
OG0001072	LYTVA_21225	MOUSE39399
OG0001073	LYTVA_18221	MOUSE19348, MOUSE19347, MOUSE19349, MOUSE19345, MOUSE19346, MOUSE54847, MOUSE54846, MOUSE54845, MOUSE12977, MOUSE12979, MOUSE12976
OG0001075	LYTVA_24384	MOUSE09043, MOUSE06818, MOUSE06819, MOUSE06820, MOUSE06821
OG0001076	LYTVA_12589	MOUSE38870, MOUSE38871, MOUSE38872, MOUSE36450, MOUSE36452, MOUSE36451, MOUSE36453, MOUSE36454
OG0001077	LYTVA_07624	MOUSE25115
OG0001077	LYTVA_20896	MOUSE06925
OG0001078	LYTVA_23690, LYTVA_03209	MOUSE14310, MOUSE17245, MOUSE27022, MOUSE27027
OG0001079	LYTVA_13000	MOUSE31079, MOUSE31080, MOUSE39091, MOUSE53562
OG0001080	LYTVA_00946	MOUSE50489, MOUSE50488, MOUSE50490
OG0001080	LYTVA_26032	MOUSE43745, MOUSE32058, MOUSE32057, MOUSE32055, MOUSE32056, MOUSE43743
OG0001081	LYTVA_03364, LYTVA_09565, LYTVA_11238, LYTVA_00546, LYTVA_03368, LYTVA_08915, LYTVA_08917	MOUSE44218, MOUSE44217
OG0001082	LYTVA_06685	MOUSE22504, MOUSE22503, MOUSE14725, MOUSE14727, MOUSE14726
OG0001083	LYTVA_15288	MOUSE00912, MOUSE00913, MOUSE19180, MOUSE12820, MOUSE12819, MOUSE40225, MOUSE40226
OG0001085	LYTVA_28264	MOUSE40824, MOUSE40823, MOUSE40825, MOUSE40826, MOUSE40827, MOUSE40829, MOUSE53553, MOUSE53556, MOUSE53552, MOUSE53551, MOUSE39040, MOUSE39039, MOUSE18292, MOUSE18283, MOUSE18291, MOUSE18285
OG0001086	LYTVA_27406	MOUSE43391, MOUSE43393, MOUSE43392, MOUSE43390, MOUSE43394, MOUSE43395, MOUSE07544, MOUSE07546, MOUSE07547, MOUSE07548, MOUSE07550, MOUSE07549, MOUSE07545, MOUSE20197, MOUSE20198, MOUSE20199
OG0001089	LYTVA_22672	MOUSE43018, MOUSE15947
OG0001092	LYTVA_01908	MOUSE30127
OG0001093	LYTVA_20171, LYTVA_15549	MOUSE38937, MOUSE38936, MOUSE38933, MOUSE38940, MOUSE38938, MOUSE38934, MOUSE38935, MOUSE38932, MOUSE38939, MOUSE05160, MOUSE05161
OG0001094	LYTVA_15558, LYTVA_15559	MOUSE28049, MOUSE07073, MOUSE20159, MOUSE20160, MOUSE07072
OG0001095	LYTVA_10435	MOUSE23369, MOUSE23364, MOUSE02408, MOUSE02419, MOUSE02417, MOUSE02410, MOUSE02413, MOUSE02415, MOUSE02412, MOUSE02418, MOUSE23367, MOUSE23365, MOUSE23371, MOUSE23370, MOUSE23366, MOUSE53105, MOUSE53107, MOUSE53109, MOUSE53106, MOUSE53110
OG0001101	LYTVA_28690	MOUSE41244, MOUSE41246, MOUSE41245, MOUSE41243
OG0001102	LYTVA_04384	MOUSE28026, MOUSE28027
OG0001102	LYTVA_27846, LYTVA_04692	MOUSE20453
OG0001103	LYTVA_29667, LYTVA_02741	MOUSE00149, MOUSE29284, MOUSE29285
OG0001104	LYTVA_25180	MOUSE27676, MOUSE27677
OG0001105	LYTVA_23898	MOUSE30015, MOUSE30017, MOUSE30016
OG0001105	LYTVA_17997, LYTVA_09940, LYTVA_09939, LYTVA_05998, LYTVA_00852	MOUSE28297
OG0001106	LYTVA_04820	MOUSE44590, MOUSE44591
OG0001108	LYTVA_12879	MOUSE38129, MOUSE38128
OG0001109	LYTVA_21949	MOUSE06082, MOUSE06085, MOUSE06084, MOUSE36088, MOUSE36087
OG0001110	LYTVA_06257	MOUSE31269, MOUSE31270, MOUSE31274, MOUSE31267, MOUSE31276, MOUSE31268, MOUSE31272, MOUSE31273, MOUSE31271, MOUSE31275, MOUSE25541, MOUSE25546, MOUSE25545, MOUSE25543, MOUSE25544, MOUSE25542
OG0001111	LYTVA_21492	MOUSE12418, MOUSE12417, MOUSE12423, MOUSE12422, MOUSE12421, MOUSE12419, MOUSE12420
OG0001111	LYTVA_13217	MOUSE15293, MOUSE15294
OG0001112	LYTVA_07658	MOUSE23123, MOUSE23122, MOUSE13097
OG0001113	LYTVA_28836	MOUSE14213
OG0001114	LYTVA_21386	MOUSE51574, MOUSE51573, MOUSE30316, MOUSE30317, MOUSE51577, MOUSE51576, MOUSE51579, MOUSE51580, MOUSE51575, MOUSE51581, MOUSE30318
OG0001115	LYTVA_02273, LYTVA_24204	MOUSE41051, MOUSE17268, MOUSE41049, MOUSE41052, MOUSE14373, MOUSE17269
OG0001116	LYTVA_16823	MOUSE05309
OG0001118	LYTVA_14341	MOUSE45854, MOUSE45855, MOUSE14440, MOUSE14437
OG0001119	LYTVA_18092	MOUSE52035
OG0001119	LYTVA_05961	MOUSE13851, MOUSE13853, MOUSE13852, MOUSE13854
OG0001120	LYTVA_08711	MOUSE03485, MOUSE00736, MOUSE53859, MOUSE36808
OG0001121	LYTVA_15718	MOUSE16615, MOUSE01274, MOUSE01275, MOUSE16614, MOUSE16616, MOUSE01272
OG0001123	LYTVA_01308	MOUSE52428, MOUSE52427, MOUSE52429
OG0001123	LYTVA_15011	MOUSE52430
OG0001123	LYTVA_01705, LYTVA_12884	MOUSE10104, MOUSE10103, MOUSE10102, MOUSE10101
OG0001124	LYTVA_16535	MOUSE06528, MOUSE06527, MOUSE06526
OG0001124	LYTVA_12081	MOUSE53543, MOUSE53521, MOUSE53533, MOUSE53525, MOUSE53529, MOUSE53532, MOUSE53519, MOUSE53542, MOUSE53524, MOUSE53530, MOUSE53536, MOUSE53535, MOUSE53523, MOUSE53527, MOUSE53528, MOUSE53534, MOUSE53522, MOUSE53544, MOUSE53545, MOUSE53546
OG0001126	LYTVA_13765	MOUSE29593, MOUSE29594
OG0001127	LYTVA_20907	MOUSE22299, MOUSE22300, MOUSE22301, MOUSE49977, MOUSE49964, MOUSE49979, MOUSE49972, MOUSE49973, MOUSE49971, MOUSE49980, MOUSE49963, MOUSE49976, MOUSE49975, MOUSE49974, MOUSE49968, MOUSE49962, MOUSE49961, MOUSE49970, MOUSE49965, MOUSE49969, MOUSE49978
OG0001129	LYTVA_14702	MOUSE49537, MOUSE49538, MOUSE32104
OG0001130	LYTVA_01563	MOUSE23183, MOUSE23181, MOUSE23179, MOUSE23180, MOUSE23178, MOUSE23182
OG0001132	LYTVA_01795	MOUSE20734, MOUSE20732, MOUSE20733
OG0001133	LYTVA_21722	MOUSE17666, MOUSE17665
OG0001133	LYTVA_13505, LYTVA_08035	MOUSE10581
OG0001134	LYTVA_23641	MOUSE45585, MOUSE45586, MOUSE45589, MOUSE45473, MOUSE45481, MOUSE45482, MOUSE45588, MOUSE45587, MOUSE06312, MOUSE06311, MOUSE38657
OG0001135	LYTVA_26249	MOUSE05099
OG0001137	LYTVA_08712	MOUSE43319, MOUSE43318, MOUSE43321, MOUSE43320, MOUSE43322, MOUSE18704, MOUSE18705, MOUSE18703
OG0001138	LYTVA_06752	MOUSE02531, MOUSE02530, MOUSE08511, MOUSE08510, MOUSE08509, MOUSE52336, MOUSE52335
OG0001139	LYTVA_17543	MOUSE14337, MOUSE14338, MOUSE47081, MOUSE47084, MOUSE47083, MOUSE47085
OG0001141	LYTVA_29978, LYTVA_25914, LYTVA_10307	MOUSE09631, MOUSE09629, MOUSE09627, MOUSE09626, MOUSE09630, MOUSE09633, MOUSE09632, MOUSE09634, MOUSE09635, MOUSE09628, MOUSE09625, MOUSE09623, MOUSE09621, MOUSE09619, MOUSE09620, MOUSE09624, MOUSE09622
OG0001142	LYTVA_17988	MOUSE20269, MOUSE20265, MOUSE20263, MOUSE20266, MOUSE20264
OG0001143	LYTVA_01170	MOUSE39141, MOUSE51998, MOUSE51999, MOUSE52002, MOUSE52001, MOUSE52000, MOUSE51997, MOUSE32545, MOUSE30698, MOUSE30699
OG0001144	LYTVA_24625	MOUSE14867, MOUSE14868, MOUSE14873, MOUSE14874, MOUSE14871, MOUSE14869, MOUSE14872, MOUSE26472, MOUSE26474, MOUSE26475, MOUSE26469, MOUSE26468, MOUSE26470, MOUSE26471, MOUSE26473, MOUSE39831, MOUSE39830, MOUSE39832
OG0001146	LYTVA_06824	MOUSE15550, MOUSE15549, MOUSE15547, MOUSE15548, MOUSE15551, MOUSE15552, MOUSE15553, MOUSE15554, MOUSE35011, MOUSE35010, MOUSE35009, MOUSE35008, MOUSE35006, MOUSE35007, MOUSE35012, MOUSE04052, MOUSE04050, MOUSE04051, MOUSE04053
OG0001149	LYTVA_04169, LYTVA_25161	MOUSE17721, MOUSE17720, MOUSE17719, MOUSE31773, MOUSE31774
OG0001155	LYTVA_05140	MOUSE09402
OG0001155	LYTVA_22105	MOUSE04565
OG0001156	LYTVA_22449	MOUSE14565, MOUSE14566, MOUSE14560, MOUSE14564, MOUSE14562, MOUSE14568, MOUSE14567, MOUSE14561, MOUSE14563, MOUSE05676, MOUSE05671, MOUSE05675, MOUSE05672, MOUSE06929, MOUSE06928, MOUSE06927, MOUSE06930, MOUSE06931, MOUSE23041, MOUSE23040
OG0001157	LYTVA_13906	MOUSE18647
OG0001158	LYTVA_13180, LYTVA_17437	MOUSE28961, MOUSE28960, MOUSE28959, MOUSE19682, MOUSE19683
OG0001159	LYTVA_23740	MOUSE06681, MOUSE06680, MOUSE13400, MOUSE13401
OG0001160	LYTVA_26964	MOUSE01861, MOUSE01864, MOUSE01863, MOUSE01866, MOUSE01865, MOUSE01862, MOUSE31120, MOUSE31119, MOUSE31121, MOUSE01860
OG0001161	LYTVA_10014	MOUSE51823, MOUSE51825, MOUSE51822, MOUSE51824, MOUSE51821, MOUSE32420, MOUSE32421, MOUSE32419
OG0001162	LYTVA_28314, LYTVA_24093	MOUSE51204, MOUSE51206, MOUSE51207, MOUSE51209, MOUSE51205, MOUSE16164, MOUSE16165
OG0001163	LYTVA_24878, LYTVA_28270	MOUSE21150, MOUSE21152, MOUSE21149, MOUSE21151
OG0001165	LYTVA_04541, LYTVA_04542	MOUSE21674
OG0001165	LYTVA_17460, LYTVA_14088	MOUSE53722
OG0001166	LYTVA_02438	MOUSE18158, MOUSE18154, MOUSE18157, MOUSE18161, MOUSE18155, MOUSE18159, MOUSE18160, MOUSE18156, MOUSE07672, MOUSE07673, MOUSE20319, MOUSE20320
OG0001167	LYTVA_19097	MOUSE08062, MOUSE08061, MOUSE08060, MOUSE08059, MOUSE08058, MOUSE03052
OG0001168	LYTVA_03414	MOUSE08773, MOUSE08775, MOUSE08772, MOUSE28772, MOUSE28774, MOUSE28776, MOUSE28778, MOUSE28777, MOUSE49342, MOUSE28775, MOUSE28773, MOUSE49343, MOUSE49344
OG0001169	LYTVA_06902	MOUSE45327, MOUSE45328, MOUSE45326, MOUSE45332, MOUSE45333, MOUSE45331, MOUSE45330, MOUSE45329, MOUSE50165, MOUSE50167, MOUSE50164, MOUSE50163, MOUSE50166
OG0001170	LYTVA_06397, LYTVA_13191	MOUSE16455
OG0001171	LYTVA_23053	MOUSE21547, MOUSE21549, MOUSE21548
OG0001171	LYTVA_27044	MOUSE21550
OG0001172	LYTVA_22652	MOUSE18937, MOUSE22349
OG0001172	LYTVA_29661	MOUSE22242, MOUSE35215, MOUSE05716
OG0001173	LYTVA_24626	MOUSE30376
OG0001173	LYTVA_22071, LYTVA_03479	MOUSE30375
OG0001174	LYTVA_22335	MOUSE14404, MOUSE40968, MOUSE40967, MOUSE40966, MOUSE40969
OG0001175	LYTVA_24458, LYTVA_20819, LYTVA_13142, LYTVA_20054	MOUSE47768, MOUSE27822
OG0001176	LYTVA_24712, LYTVA_24713	MOUSE48355, MOUSE48354, MOUSE11547, MOUSE11548
OG0001177	LYTVA_26801	MOUSE18974
OG0001177	LYTVA_03786	MOUSE02843
OG0001178	LYTVA_02324	MOUSE33286, MOUSE33287
OG0001178	LYTVA_25867	MOUSE53699
OG0001179	LYTVA_09673	MOUSE28734, MOUSE28732, MOUSE28733, MOUSE28729, MOUSE28730
OG0001180	LYTVA_29855, LYTVA_01176, LYTVA_29854, LYTVA_29850, LYTVA_29852	MOUSE36605, MOUSE36606, MOUSE36604
OG0001181	LYTVA_10373	MOUSE25133, MOUSE25132, MOUSE25129, MOUSE25130, MOUSE25131, MOUSE05285, MOUSE05284, MOUSE05286, MOUSE05283
OG0001182	LYTVA_26540, LYTVA_26537, LYTVA_12465, LYTVA_26539	MOUSE18698, MOUSE51460, MOUSE51461
OG0001183	LYTVA_07928	MOUSE05711, MOUSE05710, MOUSE05708, MOUSE05709
OG0001184	LYTVA_02863, LYTVA_18281	MOUSE17556, MOUSE17557
OG0001184	LYTVA_26638, LYTVA_24278	MOUSE26991, MOUSE26992, MOUSE26989, MOUSE26990
OG0001185	LYTVA_09656	MOUSE34188, MOUSE34187, MOUSE34189, MOUSE34190, MOUSE34186, MOUSE00151, MOUSE00154, MOUSE00152, MOUSE00153
OG0001186	LYTVA_28926	MOUSE19689, MOUSE49888, MOUSE49887
OG0001186	LYTVA_01688	MOUSE49824, MOUSE49829, MOUSE49825, MOUSE49826, MOUSE49828
OG0001187	LYTVA_15913	MOUSE40796, MOUSE40797, MOUSE40798
OG0001188	LYTVA_25404	MOUSE20261, MOUSE20259, MOUSE43342, MOUSE43341, MOUSE43343, MOUSE07231, MOUSE07233, MOUSE07232, MOUSE07230, MOUSE18724, MOUSE18725
OG0001190	LYTVA_06830	MOUSE47657, MOUSE47658, MOUSE47659, MOUSE47660, MOUSE34550, MOUSE34553, MOUSE34551, MOUSE34549, MOUSE34547, MOUSE34546, MOUSE34548, MOUSE34552
OG0001196	LYTVA_03677	MOUSE43590, MOUSE43587, MOUSE43586, MOUSE43588, MOUSE43591, MOUSE24318, MOUSE24319, MOUSE24316
OG0001197	LYTVA_08630	MOUSE20318
OG0001198	LYTVA_09572, LYTVA_09571	MOUSE46948, MOUSE46947
OG0001199	LYTVA_28061	MOUSE00199, MOUSE00196, MOUSE00198, MOUSE00197
OG0001199	LYTVA_13204	MOUSE12680, MOUSE12681, MOUSE12679
OG0001200	LYTVA_18532	MOUSE07974
OG0001202	LYTVA_02469, LYTVA_09875, LYTVA_15508, LYTVA_03546, LYTVA_24829	MOUSE36133, MOUSE36134
OG0001204	LYTVA_12790	MOUSE05024, MOUSE05026, MOUSE05025
OG0001205	LYTVA_09031	MOUSE08235, MOUSE08237
OG0001207	LYTVA_05411	MOUSE23357, MOUSE23358
OG0001207	LYTVA_20519, LYTVA_10763	MOUSE05847, MOUSE19129
OG0001208	LYTVA_13276	MOUSE26418, MOUSE26416, MOUSE26415, MOUSE26419, MOUSE26417, MOUSE38954, MOUSE38955, MOUSE38952, MOUSE38953
OG0001210	LYTVA_19275	MOUSE28107
OG0001210	LYTVA_04311	MOUSE52269, MOUSE52270, MOUSE52268, MOUSE52267
OG0001211	LYTVA_22456, LYTVA_02722	MOUSE25177, MOUSE05182
OG0001213	LYTVA_07548, LYTVA_11628	MOUSE46717, MOUSE46716, MOUSE46715
OG0001213	LYTVA_18522	MOUSE37458
OG0001215	LYTVA_14835	MOUSE08734, MOUSE08735, MOUSE19131, MOUSE19132, MOUSE14747, MOUSE14748, MOUSE14746, MOUSE14745, MOUSE14744
OG0001216	LYTVA_09816	MOUSE04150, MOUSE41652
OG0001217	LYTVA_22786	MOUSE55237, MOUSE55236, MOUSE00073, MOUSE00072
OG0001217	LYTVA_21151	MOUSE54782, MOUSE54783, MOUSE34298, MOUSE00071, MOUSE00068, MOUSE00067, MOUSE00069, MOUSE00070
OG0001218	LYTVA_26113	MOUSE41470, MOUSE41466, MOUSE41467, MOUSE41468, MOUSE34978, MOUSE34980, MOUSE34979, MOUSE04035, MOUSE04034, MOUSE04033
OG0001219	LYTVA_15579	MOUSE03413, MOUSE22192, MOUSE22191, MOUSE03411, MOUSE30324, MOUSE30320, MOUSE30322, MOUSE51467, MOUSE51466, MOUSE51465
OG0001220	LYTVA_16053	MOUSE37900, MOUSE37901, MOUSE37902, MOUSE37904, MOUSE37898, MOUSE37899
OG0001221	LYTVA_14047	MOUSE12352, MOUSE12358, MOUSE12355, MOUSE12353
OG0001223	LYTVA_21037	MOUSE32020, MOUSE49000, MOUSE49002, MOUSE49001, MOUSE11999, MOUSE28618, MOUSE28617, MOUSE28619, MOUSE28620, MOUSE28621
OG0001224	LYTVA_18212	MOUSE43304, MOUSE43303, MOUSE43301, MOUSE43300, MOUSE43298, MOUSE43299
OG0001225	LYTVA_24620	MOUSE44566, MOUSE44565, MOUSE44564, MOUSE20743, MOUSE01626
OG0001227	LYTVA_10499	MOUSE54626, MOUSE54628, MOUSE54627, MOUSE54629, MOUSE54622, MOUSE54625, MOUSE54623, MOUSE54624
OG0001230	LYTVA_07788	MOUSE33961
OG0001231	LYTVA_07439	MOUSE07311, MOUSE07310, MOUSE18761, MOUSE18760, MOUSE18763, MOUSE18762
OG0001232	LYTVA_24297	MOUSE16918
OG0001236	LYTVA_24738, LYTVA_21569	MOUSE43548, MOUSE43547
OG0001238	LYTVA_30061	MOUSE53338, MOUSE53337, MOUSE53334, MOUSE53336, MOUSE53335, MOUSE05724, MOUSE14724
OG0001239	LYTVA_29779	MOUSE39125, MOUSE39126, MOUSE39130, MOUSE39124, MOUSE39127, MOUSE39128, MOUSE39123, MOUSE39129, MOUSE10900, MOUSE10899, MOUSE10897, MOUSE10896, MOUSE10898, MOUSE10895, MOUSE39131
OG0001240	LYTVA_24587	MOUSE44694, MOUSE44691, MOUSE44692, MOUSE44689, MOUSE30170, MOUSE09640, MOUSE09641, MOUSE09643, MOUSE09642, MOUSE09644
OG0001241	LYTVA_01648	MOUSE28271
OG0001243	LYTVA_04835	MOUSE48006, MOUSE48010, MOUSE48011, MOUSE48005, MOUSE48012, MOUSE51749, MOUSE51750, MOUSE51747, MOUSE51748
OG0001245	LYTVA_16858	MOUSE19159, MOUSE39984, MOUSE39985, MOUSE00988, MOUSE00989, MOUSE00990
OG0001247	LYTVA_23646	MOUSE53759, MOUSE39462, MOUSE39463, MOUSE41058, MOUSE53757, MOUSE53755, MOUSE53758, MOUSE53756, MOUSE41059
OG0001248	LYTVA_00986, LYTVA_16637	MOUSE22966, MOUSE22967, MOUSE22968, MOUSE35498, MOUSE35495, MOUSE02365, MOUSE02364, MOUSE35496, MOUSE22969
OG0001249	LYTVA_03472	MOUSE50138, MOUSE50139, MOUSE18428, MOUSE32916, MOUSE32917, MOUSE33692, MOUSE33693, MOUSE18429, MOUSE18431, MOUSE18430
OG0001250	LYTVA_23037	MOUSE05083, MOUSE05082, MOUSE05080, MOUSE05081, MOUSE05079, MOUSE48689, MOUSE48694, MOUSE48691, MOUSE48693, MOUSE03759, MOUSE03761, MOUSE03762, MOUSE03760, MOUSE03758, MOUSE03757, MOUSE03763, MOUSE03764, MOUSE48692
OG0001251	LYTVA_12207	MOUSE12317, MOUSE12318, MOUSE12320, MOUSE12319, MOUSE12322, MOUSE12323, MOUSE12316
OG0001252	LYTVA_28229, LYTVA_04840	MOUSE48386, MOUSE48387, MOUSE48388, MOUSE31394, MOUSE31395, MOUSE31396, MOUSE31397, MOUSE31393, MOUSE01415, MOUSE01416, MOUSE01414
OG0001253	LYTVA_02267	MOUSE14428, MOUSE17305, MOUSE17304, MOUSE14429, MOUSE17299, MOUSE17303, MOUSE17301, MOUSE17300, MOUSE17302
OG0001254	LYTVA_26444	MOUSE23171, MOUSE23169, MOUSE23170, MOUSE27590, MOUSE27591, MOUSE27592
OG0001256	LYTVA_27563	MOUSE16607, MOUSE16606
OG0001261	LYTVA_10322	MOUSE30117, MOUSE30118, MOUSE45624, MOUSE45621, MOUSE45627, MOUSE45626, MOUSE45623, MOUSE45625
OG0001262	LYTVA_11080, LYTVA_11634, LYTVA_11636, LYTVA_11076, LYTVA_09252	MOUSE25437, MOUSE17627, MOUSE17628, MOUSE17631, MOUSE17629, MOUSE17630
OG0001262	LYTVA_27431	MOUSE25438
OG0001263	LYTVA_17717, LYTVA_22972	MOUSE47783, MOUSE11081, MOUSE11080
OG0001263	LYTVA_09084	MOUSE05175, MOUSE05174, MOUSE05173, MOUSE05176, MOUSE05172
OG0001264	LYTVA_07325	MOUSE49815, MOUSE28325, MOUSE28323, MOUSE28324, MOUSE28327, MOUSE28322, MOUSE28326, MOUSE49812, MOUSE49814, MOUSE49813, MOUSE32092, MOUSE32093, MOUSE32094
OG0001266	LYTVA_19851	MOUSE18605
OG0001267	LYTVA_08091	MOUSE48061
OG0001267	LYTVA_09343	MOUSE38165, MOUSE38164, MOUSE37871, MOUSE20495
OG0001268	LYTVA_20779	MOUSE36602, MOUSE36603
OG0001270	LYTVA_18319	MOUSE15064
OG0001271	LYTVA_09608	MOUSE35510, MOUSE35509, MOUSE05864, MOUSE05862, MOUSE05863, MOUSE14691
OG0001272	LYTVA_29380	MOUSE46333, MOUSE46335, MOUSE46334
OG0001272	LYTVA_27489	MOUSE07100, MOUSE46331, MOUSE32891, MOUSE32892, MOUSE46332, MOUSE04684, MOUSE32617
OG0001274	LYTVA_02869	MOUSE31851, MOUSE31850, MOUSE31857, MOUSE31856, MOUSE31852, MOUSE31854, MOUSE31853, MOUSE31858, MOUSE18476, MOUSE25711, MOUSE25713, MOUSE25714, MOUSE25708
OG0001275	LYTVA_15957	MOUSE00535
OG0001276	LYTVA_24445	MOUSE45279, MOUSE45280, MOUSE45278, MOUSE19359
OG0001278	LYTVA_12248, LYTVA_16623	MOUSE06444, MOUSE06445, MOUSE06443, MOUSE06442, MOUSE24602
OG0001279	LYTVA_22555	MOUSE43221, MOUSE43228, MOUSE43223, MOUSE43226, MOUSE43225, MOUSE08244, MOUSE08245, MOUSE43227, MOUSE43224, MOUSE43222, MOUSE08243, MOUSE08242, MOUSE24506, MOUSE24507
OG0001284	LYTVA_30054, LYTVA_01526	MOUSE39659
OG0001284	LYTVA_15592	MOUSE27610
OG0001285	LYTVA_29344	MOUSE35852
OG0001286	LYTVA_00885	MOUSE47132
OG0001287	LYTVA_06176	MOUSE03490, MOUSE03492, MOUSE03491, MOUSE03488, MOUSE03489, MOUSE36811, MOUSE00735, MOUSE00733, MOUSE00734, MOUSE38003, MOUSE38002, MOUSE36810, MOUSE36815, MOUSE36813, MOUSE36812, MOUSE36809, MOUSE53856, MOUSE53855, MOUSE53857
OG0001288	LYTVA_10306	MOUSE51561, MOUSE10349
OG0001290	LYTVA_13603	MOUSE19544, MOUSE27700, MOUSE27699, MOUSE27698, MOUSE49084, MOUSE49085
OG0001291	LYTVA_11712	MOUSE12798, MOUSE12799, MOUSE31626, MOUSE31627, MOUSE11027, MOUSE11026, MOUSE11025, MOUSE11024
OG0001292	LYTVA_22168	MOUSE53091, MOUSE53085, MOUSE53090, MOUSE53086, MOUSE53089, MOUSE53094, MOUSE53093, MOUSE53092, MOUSE53088, MOUSE53087, MOUSE22996, MOUSE23000, MOUSE22997, MOUSE23001, MOUSE22995, MOUSE22994, MOUSE22998
OG0001293	LYTVA_07691	MOUSE37967, MOUSE37970, MOUSE37968, MOUSE37979, MOUSE37969, MOUSE20502, MOUSE20501, MOUSE04801, MOUSE04802
OG0001294	LYTVA_19271	MOUSE07556, MOUSE07561, MOUSE07558
OG0001295	LYTVA_15580	MOUSE26503
OG0001296	LYTVA_20224	MOUSE08152, MOUSE08153, MOUSE20336, MOUSE20335, MOUSE24806, MOUSE24807, MOUSE24802, MOUSE24803, MOUSE24809, MOUSE24801, MOUSE24808, MOUSE24805
OG0001297	LYTVA_14610	MOUSE02143, MOUSE02148, MOUSE02147, MOUSE44433, MOUSE02145, MOUSE02146, MOUSE02144, MOUSE23625, MOUSE44432
OG0001300	LYTVA_05607, LYTVA_03792	MOUSE52263, MOUSE12894, MOUSE54438, MOUSE54437, MOUSE54436
OG0001302	LYTVA_08998	MOUSE32071, MOUSE32070
OG0001305	LYTVA_15520	MOUSE48792, MOUSE48793, MOUSE48791, MOUSE25601, MOUSE31727, MOUSE31724, MOUSE31726
OG0001306	LYTVA_06210	MOUSE33396, MOUSE33395, MOUSE33394, MOUSE33397
OG0001306	LYTVA_04350	MOUSE25604, MOUSE25605
OG0001308	LYTVA_06427, LYTVA_08159	MOUSE00882, MOUSE00883, MOUSE00881, MOUSE00884, MOUSE00885, MOUSE03386, MOUSE36680, MOUSE36681, MOUSE36679, MOUSE36678
OG0001309	LYTVA_11009, LYTVA_28629, LYTVA_28628	MOUSE08762, MOUSE08760, MOUSE08761
OG0001310	LYTVA_08839	MOUSE27515, MOUSE27516
OG0001310	LYTVA_04185, LYTVA_11415	MOUSE21997, MOUSE21996
