Orthogroup	LYTVA_ok	OWEFU
OG0001437	LYTVA_02456	OFUSG20380.1.p1
OG0001439	LYTVA_23481, LYTVA_23479	OFUSG09315.1.p1
OG0001440	LYTVA_21865	OFUSG16509.1.p1
OG0001440	LYTVA_11891	OFUSG12251.1.p1
OG0001440	LYTVA_17468	OFUSG04935.1.p1
OG0001442	LYTVA_10451	OFUSG01726.1.p1
OG0001444	LYTVA_09770, LYTVA_00095, LYTVA_06686, LYTVA_18469, LYTVA_03928	OFUSG10636.1.p1, OFUSG22849.1.p1, OFUSG01825.1.p1, OFUSG02583.1.p1
OG0001445	LYTVA_06306	OFUSG25750.1.p1
OG0001446	LYTVA_05089, LYTVA_00329	OFUSG14848.3.p1, OFUSG14848.1.p1, OFUSG14848.2.p1
OG0001447	LYTVA_08300	OFUSG12539.1.p1
OG0001448	LYTVA_21434, LYTVA_04273	OFUSG15091.1.p1
OG0001448	LYTVA_05084	OFUSG23566.1.p1
OG0001449	LYTVA_26829	OFUSG23473.1.p1
OG0001449	LYTVA_26490	OFUSG04436.1.p1
OG0001451	LYTVA_28152	OFUSG25146.1.p1
OG0001451	LYTVA_15293, LYTVA_15292	OFUSG01699.1.p1
OG0001452	LYTVA_07052	OFUSG19630.4.p1, OFUSG19630.3.p1, OFUSG19630.2.p1, OFUSG19630.1.p1
OG0001453	LYTVA_25332	OFUSG16903.1.p1, OFUSG21275.1.p1
OG0001454	LYTVA_12706	OFUSG02983.3.p1, OFUSG02983.1.p1, OFUSG02983.2.p1
OG0001455	LYTVA_29635	OFUSG21479.1.p1
OG0001456	LYTVA_29753	OFUSG19840.1.p1
OG0001457	LYTVA_23311	OFUSG26319.1.p1
OG0001459	LYTVA_03447	OFUSG26657.1.p1
OG0001460	LYTVA_25220	OFUSG10186.1.p1, OFUSG10186.2.p1
OG0001461	LYTVA_20044	OFUSG06941.1.p1, OFUSG06941.2.p1
OG0001462	LYTVA_05319	OFUSG11538.1.p1
OG0001463	LYTVA_02407, LYTVA_02045	OFUSG20516.1.p1, OFUSG20517.1.p1
OG0001464	LYTVA_00287	OFUSG16469.1.p1, OFUSG16469.2.p1, OFUSG16469.3.p1, OFUSG16469.4.p1
OG0001465	LYTVA_26108	OFUSG12663.2.p1, OFUSG12663.1.p1
OG0001466	LYTVA_06219, LYTVA_06226	OFUSG17818.1.p1
OG0001467	LYTVA_13981	OFUSG05523.1.p1
OG0001467	LYTVA_22531	OFUSG05528.1.p1
OG0001468	LYTVA_26492	OFUSG16624.1.p1
OG0001469	LYTVA_18384	OFUSG19276.1.p1
OG0001469	LYTVA_08369	OFUSG01366.1.p1
OG0001470	LYTVA_05300	OFUSG23956.1.p1
OG0001472	LYTVA_00674, LYTVA_18392	OFUSG11564.1.p1, OFUSG11564.2.p1
OG0001473	LYTVA_28916, LYTVA_21049, LYTVA_07126, LYTVA_23712	OFUSG18989.2.p1, OFUSG18989.1.p1
OG0001474	LYTVA_10100	OFUSG22251.1.p1
OG0001474	LYTVA_01292	OFUSG03993.1.p1
OG0001475	LYTVA_29057, LYTVA_24837	OFUSG17648.1.p1
OG0001476	LYTVA_11849	OFUSG01467.4.p1, OFUSG01467.3.p1, OFUSG01467.2.p1, OFUSG01467.1.p1, OFUSG01467.5.p1
OG0001477	LYTVA_10845	OFUSG10650.1.p1
OG0001478	LYTVA_27270, LYTVA_05260	OFUSG11728.1.p1, OFUSG11728.2.p1
OG0001479	LYTVA_06390	OFUSG07446.2.p1, OFUSG07446.1.p1, OFUSG07446.4.p1, OFUSG07446.3.p1
OG0001480	LYTVA_01988	OFUSG04311.2.p1, OFUSG04311.1.p1, OFUSG04311.4.p1, OFUSG04311.3.p1
OG0001481	LYTVA_06316	OFUSG26787.1.p1
OG0001483	LYTVA_17264, LYTVA_12883	OFUSG07909.1.p1
OG0001483	LYTVA_11203	OFUSG10055.1.p1
OG0001484	LYTVA_19019, LYTVA_27048	OFUSG06287.1.p1
OG0001485	LYTVA_14466, LYTVA_27906	OFUSG09235.1.p1
OG0001486	LYTVA_00800	OFUSG00394.1.p1
OG0001488	LYTVA_25849	OFUSG16759.1.p1
OG0001489	LYTVA_29241	OFUSG17036.1.p1
OG0001490	LYTVA_21998	OFUSG25092.1.p1
OG0001491	LYTVA_29652	OFUSG18021.1.p1
OG0001492	LYTVA_23916	OFUSG23987.1.p1
OG0001493	LYTVA_27653	OFUSG18536.3.p1, OFUSG18536.2.p1, OFUSG18536.1.p1
OG0001495	LYTVA_19058	OFUSG19268.1.p1
OG0001500	LYTVA_09855	OFUSG14370.1.p1
OG0001501	LYTVA_20209	OFUSG12297.1.p1
OG0001502	LYTVA_00394	OFUSG10006.1.p1, OFUSG10006.2.p1
OG0001503	LYTVA_26157	OFUSG09447.1.p1
OG0001503	LYTVA_21678	OFUSG11182.1.p1
OG0001504	LYTVA_08379, LYTVA_08381	OFUSG25921.1.p1, OFUSG25920.1.p1, OFUSG20289.1.p1, OFUSG20286.1.p1
OG0001506	LYTVA_24167	OFUSG21438.1.p1, OFUSG21439.1.p1, OFUSG21439.2.p1
OG0001507	LYTVA_01453, LYTVA_12072	OFUSG11499.1.p1
OG0001508	LYTVA_06099	OFUSG25521.5.p1, OFUSG25521.2.p1, OFUSG25521.1.p1, OFUSG25521.4.p1, OFUSG25521.3.p1
OG0001509	LYTVA_07640	OFUSG24931.1.p1
OG0001510	LYTVA_09042, LYTVA_28716	OFUSG23460.1.p1
OG0001511	LYTVA_02740	OFUSG24738.4.p1, OFUSG24738.5.p1, OFUSG24738.2.p1, OFUSG24738.3.p1, OFUSG24738.1.p1
OG0001514	LYTVA_16526	OFUSG19498.2.p1, OFUSG19498.1.p1
OG0001515	LYTVA_24782, LYTVA_03977	OFUSG22166.1.p1
OG0001516	LYTVA_11182, LYTVA_25941	OFUSG17628.1.p1
OG0001517	LYTVA_12522	OFUSG06248.1.p1
OG0001518	LYTVA_16808	OFUSG04538.1.p1
OG0001519	LYTVA_24034	OFUSG16706.1.p1, OFUSG09441.1.p1, OFUSG09445.1.p1, OFUSG09446.1.p1
OG0001520	LYTVA_23857	OFUSG17134.1.p1
OG0001522	LYTVA_27748	OFUSG12012.1.p1
OG0001522	LYTVA_05588, LYTVA_28109	OFUSG09440.1.p1
OG0001523	LYTVA_15884	OFUSG07157.3.p1, OFUSG07157.1.p1, OFUSG07157.2.p1
OG0001524	LYTVA_17084	OFUSG05517.1.p1
OG0001524	LYTVA_25311	OFUSG20787.1.p1
OG0001526	LYTVA_26761, LYTVA_03589	OFUSG22796.1.p1
OG0001527	LYTVA_20326	OFUSG15032.1.p1
OG0001528	LYTVA_29398	OFUSG11355.1.p1
OG0001530	LYTVA_19256	OFUSG10223.1.p1
OG0001531	LYTVA_20110	OFUSG18944.1.p1
OG0001532	LYTVA_28949	OFUSG13298.5.p1, OFUSG13298.3.p1, OFUSG13298.4.p1, OFUSG13298.2.p1, OFUSG13298.1.p1
OG0001533	LYTVA_13013	OFUSG16623.1.p1, OFUSG16623.2.p1, OFUSG21924.1.p1, OFUSG21924.2.p1
OG0001534	LYTVA_02078	OFUSG10906.1.p1
OG0001535	LYTVA_06338, LYTVA_25537, LYTVA_23918, LYTVA_03715, LYTVA_02160	OFUSG17626.1.p1, OFUSG12768.1.p1
OG0001536	LYTVA_08488	OFUSG22060.1.p1
OG0001538	LYTVA_03571, LYTVA_23544	OFUSG23564.1.p1, OFUSG22423.1.p1, OFUSG22424.1.p1, OFUSG22425.1.p1, OFUSG17450.1.p1
OG0001545	LYTVA_21798	OFUSG09624.1.p1
OG0001549	LYTVA_03281	OFUSG23368.1.p1
OG0001550	LYTVA_01107, LYTVA_29943	OFUSG21577.1.p1
OG0001551	LYTVA_06090	OFUSG25055.1.p1
OG0001552	LYTVA_02937	OFUSG07110.1.p1, OFUSG07110.2.p1
OG0001553	LYTVA_29518	OFUSG10097.1.p1
OG0001554	LYTVA_00642	OFUSG00383.1.p1
OG0001555	LYTVA_02091, LYTVA_12326	OFUSG24912.1.p1
OG0001557	LYTVA_30232	OFUSG07059.1.p1
OG0001557	LYTVA_23103	OFUSG05825.1.p1
OG0001558	LYTVA_06196	OFUSG09924.1.p1, OFUSG09924.2.p1
OG0001561	LYTVA_04106, LYTVA_00921	OFUSG06786.2.p1, OFUSG06786.3.p1, OFUSG06786.1.p1
OG0001562	LYTVA_19682	OFUSG21484.1.p1
OG0001563	LYTVA_18255, LYTVA_29179, LYTVA_21711	OFUSG08671.1.p1, OFUSG08672.1.p1, OFUSG11998.1.p1, OFUSG19662.1.p1, OFUSG19662.2.p1, OFUSG18933.1.p1
OG0001564	LYTVA_04654, LYTVA_21130	OFUSG14697.1.p1
OG0001565	LYTVA_00224, LYTVA_00227	OFUSG19961.1.p1
OG0001566	LYTVA_01152	OFUSG01418.3.p1, OFUSG01418.5.p1, OFUSG01418.2.p1, OFUSG01418.1.p1, OFUSG01418.4.p1
OG0001567	LYTVA_26978, LYTVA_26194	OFUSG21372.1.p1
OG0001568	LYTVA_29892	OFUSG17474.1.p1
OG0001570	LYTVA_25305	OFUSG23609.1.p1
OG0001571	LYTVA_29985, LYTVA_27391	OFUSG08894.1.p1
OG0001572	LYTVA_17414	OFUSG00007.1.p1
OG0001572	LYTVA_21491	OFUSG20423.1.p1
OG0001573	LYTVA_09972	OFUSG14864.2.p1, OFUSG14864.1.p1
OG0001574	LYTVA_26697	OFUSG10445.1.p1
OG0001575	LYTVA_02269, LYTVA_24682, LYTVA_05900	OFUSG06906.1.p1
OG0001576	LYTVA_04399	OFUSG20027.2.p1, OFUSG20027.1.p1, OFUSG20027.4.p1, OFUSG20027.3.p1, OFUSG20027.5.p1
OG0001577	LYTVA_07449	OFUSG05557.1.p1
OG0001578	LYTVA_07447	OFUSG05992.3.p1, OFUSG05992.4.p1, OFUSG05992.2.p1, OFUSG05992.1.p1
OG0001581	LYTVA_03103	OFUSG03462.1.p1, OFUSG03460.1.p1, OFUSG05108.1.p1, OFUSG11547.1.p1
OG0001583	LYTVA_00600	OFUSG05885.2.p1, OFUSG05885.1.p1
OG0001584	LYTVA_16613	OFUSG24974.1.p1, OFUSG24974.2.p1
OG0001588	LYTVA_10633, LYTVA_20712, LYTVA_23298, LYTVA_29654, LYTVA_06381	OFUSG05125.1.p1
OG0001589	LYTVA_18831, LYTVA_18102	OFUSG10507.5.p1, OFUSG10507.1.p1, OFUSG10507.4.p1, OFUSG10507.3.p1, OFUSG10507.2.p1
OG0001590	LYTVA_06446	OFUSG09309.1.p1
OG0001590	LYTVA_02727	OFUSG09775.1.p1
OG0001592	LYTVA_02711	OFUSG16406.1.p1, OFUSG16406.4.p1, OFUSG16406.3.p1, OFUSG16406.2.p1
OG0001595	LYTVA_06838, LYTVA_25300	OFUSG17103.1.p1
OG0001599	LYTVA_27246	OFUSG18213.1.p1
OG0001600	LYTVA_19566	OFUSG12650.2.p1, OFUSG12650.1.p1
OG0001602	LYTVA_21752, LYTVA_21749, LYTVA_20714	OFUSG25381.2.p1, OFUSG25381.1.p1
OG0001603	LYTVA_09954	OFUSG12851.1.p1
OG0001603	LYTVA_25121, LYTVA_29742	OFUSG08350.1.p1
OG0001604	LYTVA_15984	OFUSG25740.1.p1
OG0001604	LYTVA_01583	OFUSG24197.1.p1
OG0001605	LYTVA_28463, LYTVA_28464, LYTVA_27230	OFUSG23142.1.p1
OG0001606	LYTVA_00126	OFUSG04391.1.p1
OG0001606	LYTVA_07392	OFUSG06579.1.p1
OG0001608	LYTVA_12204	OFUSG15623.1.p1, OFUSG15623.2.p1, OFUSG04786.1.p1, OFUSG04786.2.p1, OFUSG23070.1.p1
OG0001609	LYTVA_06544	OFUSG14330.1.p1
OG0001609	LYTVA_09772, LYTVA_05376	OFUSG19250.1.p1
OG0001610	LYTVA_15773	OFUSG17088.1.p1
OG0001611	LYTVA_23650, LYTVA_24498	OFUSG12586.1.p1
OG0001612	LYTVA_09143	OFUSG01299.1.p1, OFUSG01298.1.p1, OFUSG01298.2.p1
OG0001614	LYTVA_00842, LYTVA_23993	OFUSG08953.2.p1, OFUSG08953.1.p1, OFUSG11645.1.p1, OFUSG10190.1.p1, OFUSG10189.1.p1
OG0001614	LYTVA_08406	OFUSG18541.1.p1
OG0001615	LYTVA_29681, LYTVA_02240	OFUSG01248.1.p1, OFUSG01248.2.p1, OFUSG01248.3.p1, OFUSG01248.4.p1
OG0001617	LYTVA_01260	OFUSG19078.1.p1
OG0001617	LYTVA_18507	OFUSG19085.1.p1
OG0001618	LYTVA_06344, LYTVA_26374, LYTVA_11924, LYTVA_02148, LYTVA_23466, LYTVA_29823	OFUSG20647.1.p1, OFUSG24298.1.p1
OG0001619	LYTVA_03084	OFUSG19556.1.p1
OG0001621	LYTVA_26251	OFUSG02725.1.p1
OG0001622	LYTVA_08170, LYTVA_12311	OFUSG06019.1.p1
OG0001623	LYTVA_25555	OFUSG24254.1.p1
OG0001625	LYTVA_17649	OFUSG17539.2.p1, OFUSG17539.1.p1
OG0001626	LYTVA_16212	OFUSG24305.4.p1, OFUSG24305.3.p1
OG0001627	LYTVA_11632	OFUSG06868.1.p1
OG0001627	LYTVA_28854, LYTVA_17633	OFUSG06147.1.p1
OG0001628	LYTVA_28742	OFUSG26810.1.p1
OG0001628	LYTVA_06949	OFUSG22011.1.p1
OG0001629	LYTVA_14133	OFUSG14967.1.p1
OG0001630	LYTVA_23156	OFUSG23243.1.p1
OG0001632	LYTVA_24677	OFUSG06377.1.p1
OG0001633	LYTVA_15148	OFUSG04991.1.p1, OFUSG04991.3.p1, OFUSG04991.2.p1
OG0001634	LYTVA_20717	OFUSG21930.1.p1
OG0001635	LYTVA_01903	OFUSG03798.1.p1
OG0001636	LYTVA_07956	OFUSG20236.2.p1, OFUSG20236.1.p1, OFUSG20236.3.p1
OG0001638	LYTVA_23923, LYTVA_15599, LYTVA_03528	OFUSG23959.1.p1
OG0001639	LYTVA_12301	OFUSG09138.1.p1, OFUSG09138.2.p1
OG0001640	LYTVA_20285, LYTVA_26720	OFUSG19523.1.p1
OG0001642	LYTVA_25401	OFUSG21759.1.p1
OG0001643	LYTVA_10368	OFUSG09397.1.p1
OG0001644	LYTVA_08193	OFUSG26454.1.p1, OFUSG26454.2.p1
OG0001652	LYTVA_22143	OFUSG16763.1.p1
OG0001653	LYTVA_15506	OFUSG13617.1.p1
OG0001654	LYTVA_27565	OFUSG21172.2.p1, OFUSG21172.1.p1
OG0001655	LYTVA_29262	OFUSG19612.1.p1
OG0001656	LYTVA_20250	OFUSG16043.1.p1
OG0001657	LYTVA_24520	OFUSG15406.1.p1, OFUSG15406.3.p1, OFUSG15406.2.p1
OG0001658	LYTVA_29002	OFUSG21198.1.p1
OG0001659	LYTVA_27573	OFUSG00377.2.p1, OFUSG00377.1.p1, OFUSG00377.3.p1
OG0001660	LYTVA_26564	OFUSG02161.1.p1
OG0001661	LYTVA_05769	OFUSG15534.1.p1
OG0001662	LYTVA_14369	OFUSG01533.1.p1
OG0001662	LYTVA_15998	OFUSG01215.1.p1
OG0001663	LYTVA_27998	OFUSG06909.1.p1
OG0001664	LYTVA_11249, LYTVA_21479	OFUSG26329.1.p1, OFUSG26329.2.p1
OG0001665	LYTVA_04604	OFUSG10767.1.p1
OG0001665	LYTVA_23642	OFUSG10032.1.p1, OFUSG10032.2.p1
OG0001666	LYTVA_03347, LYTVA_19306, LYTVA_17592, LYTVA_28821, LYTVA_28823	OFUSG21405.1.p1
OG0001667	LYTVA_07623, LYTVA_22490, LYTVA_07621	OFUSG15988.1.p1
OG0001668	LYTVA_02299	OFUSG00939.2.p1, OFUSG00939.1.p1
OG0001670	LYTVA_23966, LYTVA_11070, LYTVA_15894	OFUSG21154.1.p1
OG0001671	LYTVA_25749	OFUSG16445.1.p1
OG0001671	LYTVA_19064	OFUSG19258.1.p1
OG0001672	LYTVA_03348	OFUSG23239.1.p1
OG0001673	LYTVA_21841	OFUSG11305.1.p1
OG0001674	LYTVA_15682	OFUSG16647.2.p1, OFUSG16647.1.p1
OG0001676	LYTVA_20615	OFUSG10790.1.p1
OG0001676	LYTVA_04952	OFUSG03925.1.p1
OG0001677	LYTVA_22014	OFUSG14870.1.p1
OG0001678	LYTVA_28376, LYTVA_27640, LYTVA_03369, LYTVA_14932	OFUSG16949.1.p1
OG0001679	LYTVA_17378, LYTVA_03795, LYTVA_21415, LYTVA_21417	OFUSG24986.1.p1, OFUSG24986.2.p1
OG0001680	LYTVA_06347	OFUSG26807.1.p1
OG0001681	LYTVA_29063, LYTVA_10261, LYTVA_19898, LYTVA_25961, LYTVA_24687	OFUSG25715.1.p1
OG0001682	LYTVA_08761	OFUSG24638.2.p1, OFUSG24638.1.p1
OG0001682	LYTVA_24944	OFUSG24639.1.p1
OG0001683	LYTVA_21742	OFUSG01876.1.p1
OG0001685	LYTVA_01904	OFUSG03463.1.p1
OG0001686	LYTVA_28929	OFUSG10823.1.p1, OFUSG10823.2.p1, OFUSG21390.1.p1, OFUSG05324.1.p1
OG0001687	LYTVA_18610, LYTVA_22058	OFUSG21593.1.p1, OFUSG21593.2.p1
OG0001688	LYTVA_10321	OFUSG03820.2.p1, OFUSG03820.1.p1
OG0001689	LYTVA_20550, LYTVA_05698	OFUSG22120.5.p1, OFUSG22120.3.p1, OFUSG22120.4.p1, OFUSG22120.2.p1, OFUSG22120.1.p1
OG0001690	LYTVA_28589	OFUSG06878.1.p1
OG0001691	LYTVA_29941	OFUSG15006.2.p1, OFUSG15006.1.p1
OG0001692	LYTVA_03559	OFUSG17479.2.p1, OFUSG17479.1.p1
OG0001693	LYTVA_27901, LYTVA_27900, LYTVA_14436, LYTVA_19948, LYTVA_19947	OFUSG01407.1.p1, OFUSG01408.1.p1
OG0001694	LYTVA_29879	OFUSG18025.1.p1
OG0001696	LYTVA_22806	OFUSG00511.1.p1
OG0001700	LYTVA_01584	OFUSG07131.1.p1
OG0001703	LYTVA_28859, LYTVA_21915	OFUSG16034.1.p1
OG0001704	LYTVA_03750, LYTVA_28208	OFUSG09797.1.p1
OG0001706	LYTVA_16433	OFUSG02180.1.p1
OG0001707	LYTVA_02742	OFUSG23536.1.p1
OG0001708	LYTVA_08755	OFUSG14193.1.p1, OFUSG14192.1.p1, OFUSG14192.2.p1
OG0001709	LYTVA_16435	OFUSG22770.1.p1
OG0001711	LYTVA_23582	OFUSG21715.2.p1, OFUSG21715.1.p1
OG0001712	LYTVA_21581	OFUSG17970.1.p1
OG0001713	LYTVA_19902	OFUSG17447.2.p1, OFUSG17447.1.p1
OG0001713	LYTVA_16987	OFUSG20590.1.p1, OFUSG20591.1.p1
OG0001714	LYTVA_26980	OFUSG10942.1.p1
OG0001718	LYTVA_06728	OFUSG12593.1.p1
OG0001719	LYTVA_27320, LYTVA_14630, LYTVA_18251	OFUSG25918.1.p1
OG0001720	LYTVA_14326	OFUSG15618.1.p1
OG0001721	LYTVA_12881	OFUSG07044.1.p1
OG0001722	LYTVA_16083	OFUSG10182.1.p1
OG0001723	LYTVA_03137	OFUSG14623.2.p1, OFUSG14623.1.p1, OFUSG14623.3.p1
OG0001724	LYTVA_06501, LYTVA_06496, LYTVA_08423	OFUSG01073.1.p1, OFUSG01073.2.p1
OG0001725	LYTVA_14811, LYTVA_05220	OFUSG10044.1.p1
OG0001726	LYTVA_04764	OFUSG12414.1.p1
OG0001726	LYTVA_24972	OFUSG10721.1.p1
OG0001727	LYTVA_24852	OFUSG11770.1.p1
OG0001728	LYTVA_14622	OFUSG09660.1.p1
OG0001729	LYTVA_28021	OFUSG06778.1.p1, OFUSG09706.2.p1, OFUSG09706.1.p1
OG0001730	LYTVA_03839	OFUSG02130.1.p1
OG0001731	LYTVA_09912, LYTVA_24284, LYTVA_14260	OFUSG25628.1.p1
OG0001732	LYTVA_22231	OFUSG24998.1.p1
OG0001733	LYTVA_14522, LYTVA_09132	OFUSG06635.1.p1
OG0001734	LYTVA_02792	OFUSG16646.2.p1, OFUSG16646.1.p1
OG0001735	LYTVA_17512	OFUSG15798.1.p1
OG0001736	LYTVA_17235	OFUSG20300.1.p1
OG0001737	LYTVA_15539	OFUSG04114.1.p1
OG0001737	LYTVA_29190, LYTVA_24114	OFUSG01771.1.p1, OFUSG01820.1.p1
OG0001738	LYTVA_14239, LYTVA_03711	OFUSG07016.1.p1
OG0001739	LYTVA_10491	OFUSG26004.1.p1, OFUSG26004.2.p1
OG0001740	LYTVA_07618, LYTVA_17839, LYTVA_21620	OFUSG07460.3.p1, OFUSG07460.2.p1, OFUSG07460.1.p1, OFUSG07460.5.p1, OFUSG07460.4.p1
OG0001741	LYTVA_11828	OFUSG26774.1.p1, OFUSG26774.2.p1, OFUSG26779.1.p1, OFUSG26773.1.p1
OG0001741	LYTVA_06817	OFUSG26780.2.p1, OFUSG26780.1.p1
OG0001744	LYTVA_05535	OFUSG26490.1.p1
OG0001745	LYTVA_07144	OFUSG13699.1.p1
OG0001746	LYTVA_21735	OFUSG01226.1.p1
OG0001749	LYTVA_27870	OFUSG02989.1.p1, OFUSG02989.2.p1
OG0001750	LYTVA_17680	OFUSG24361.1.p1
OG0001751	LYTVA_26605	OFUSG06290.1.p1, OFUSG06290.2.p1
OG0001752	LYTVA_14709, LYTVA_19418	OFUSG10922.3.p1, OFUSG10922.1.p1, OFUSG10922.4.p1, OFUSG10922.2.p1
OG0001753	LYTVA_26253	OFUSG10699.1.p1
OG0001754	LYTVA_06403	OFUSG00177.1.p1, OFUSG08904.1.p1
OG0001755	LYTVA_17842	OFUSG07586.1.p1
OG0001756	LYTVA_10472, LYTVA_10467	OFUSG08592.1.p1
OG0001756	LYTVA_03013	OFUSG10747.1.p1
OG0001757	LYTVA_12754	OFUSG12317.2.p1, OFUSG12317.1.p1
OG0001758	LYTVA_05094, LYTVA_13988, LYTVA_04758, LYTVA_05284	OFUSG15619.1.p1
OG0001759	LYTVA_00412	OFUSG05771.1.p1
OG0001768	LYTVA_02674	OFUSG08731.1.p1
OG0001769	LYTVA_02387	OFUSG10234.1.p1
OG0001769	LYTVA_30216	OFUSG12391.1.p1
OG0001770	LYTVA_06471	OFUSG07903.2.p1, OFUSG07903.1.p1
OG0001772	LYTVA_23524, LYTVA_22204	OFUSG12371.1.p1
OG0001773	LYTVA_16907, LYTVA_13559, LYTVA_07761	OFUSG18437.1.p1
OG0001774	LYTVA_28479	OFUSG06044.1.p1, OFUSG06044.2.p1
OG0001776	LYTVA_23761	OFUSG19540.1.p1
OG0001777	LYTVA_09967	OFUSG03431.1.p1
OG0001779	LYTVA_10614	OFUSG19563.1.p1
OG0001780	LYTVA_17770	OFUSG15520.2.p1, OFUSG15520.1.p1
OG0001781	LYTVA_04782	OFUSG16705.1.p1
OG0001781	LYTVA_08353	OFUSG05822.1.p1
OG0001782	LYTVA_16503	OFUSG09109.2.p1, OFUSG09109.1.p1
OG0001783	LYTVA_26895	OFUSG14625.1.p1
OG0001785	LYTVA_20637	OFUSG24818.1.p1
OG0001786	LYTVA_12060	OFUSG26700.2.p1, OFUSG26700.1.p1
OG0001787	LYTVA_09866, LYTVA_22457	OFUSG00916.1.p1
OG0001789	LYTVA_15527	OFUSG22370.1.p1
OG0001790	LYTVA_11313	OFUSG20060.2.p1, OFUSG20060.1.p1
OG0001791	LYTVA_22347	OFUSG15692.1.p1, OFUSG15187.1.p1
OG0001793	LYTVA_01173	OFUSG23631.1.p1
OG0001793	LYTVA_03112	OFUSG13358.1.p1
OG0001794	LYTVA_04854, LYTVA_26572, LYTVA_03749, LYTVA_20876, LYTVA_03751	OFUSG06495.1.p1
OG0001798	LYTVA_08013	OFUSG06131.1.p1
OG0001798	LYTVA_29031	OFUSG16581.1.p1
OG0001799	LYTVA_13847	OFUSG24184.1.p1
OG0001800	LYTVA_21818	OFUSG05613.1.p1
OG0001801	LYTVA_16627, LYTVA_24616	OFUSG07020.1.p1
OG0001802	LYTVA_22206, LYTVA_08853	OFUSG07737.1.p1
OG0001804	LYTVA_21220	OFUSG15172.2.p1, OFUSG15172.1.p1, OFUSG15172.3.p1
OG0001805	LYTVA_23931, LYTVA_16203, LYTVA_10280	OFUSG07794.1.p1
OG0001806	LYTVA_05536	OFUSG06124.1.p1
OG0001807	LYTVA_27089	OFUSG16465.1.p1
OG0001808	LYTVA_09711	OFUSG17082.1.p1, OFUSG17082.2.p1
OG0001809	LYTVA_24690	OFUSG08089.1.p1
OG0001810	LYTVA_27471, LYTVA_27472	OFUSG03936.1.p1
OG0001812	LYTVA_11557, LYTVA_11559	OFUSG00819.1.p1, OFUSG01094.1.p1, OFUSG22413.1.p1, OFUSG18451.1.p1, OFUSG21823.1.p1
OG0001814	LYTVA_13775	OFUSG15987.1.p1
OG0001815	LYTVA_07856	OFUSG11668.1.p1, OFUSG11668.2.p1
OG0001816	LYTVA_11847, LYTVA_11846	OFUSG23359.1.p1
OG0001817	LYTVA_21391	OFUSG10794.2.p1, OFUSG10794.1.p1
OG0001818	LYTVA_09386	OFUSG25019.1.p1
OG0001819	LYTVA_12283, LYTVA_25485	OFUSG17205.1.p1, OFUSG17322.2.p1, OFUSG17322.1.p1
OG0001820	LYTVA_02599, LYTVA_29524	OFUSG18274.3.p1, OFUSG18274.2.p1, OFUSG18274.1.p1
OG0001821	LYTVA_07768, LYTVA_18834	OFUSG17801.1.p1
OG0001822	LYTVA_22413	OFUSG09898.2.p1, OFUSG09898.1.p1
OG0001823	LYTVA_05413	OFUSG07178.1.p1
OG0001824	LYTVA_16062, LYTVA_18280	OFUSG04726.1.p1
OG0001824	LYTVA_10158	OFUSG23622.1.p1, OFUSG13725.1.p1
OG0001825	LYTVA_14311, LYTVA_23444	OFUSG13282.1.p1
OG0001826	LYTVA_26574, LYTVA_18547	OFUSG25985.1.p1
OG0001827	LYTVA_09251, LYTVA_06825	OFUSG25637.1.p1
OG0001829	LYTVA_05903	OFUSG05123.1.p1
OG0001830	LYTVA_22851	OFUSG21379.1.p1
OG0001831	LYTVA_25792	OFUSG10355.1.p1, OFUSG10355.2.p1
OG0001832	LYTVA_10649	OFUSG09159.1.p1
OG0001832	LYTVA_10011	OFUSG04392.1.p1
OG0001834	LYTVA_25860	OFUSG04076.2.p1, OFUSG04076.1.p1
OG0001835	LYTVA_23786, LYTVA_13724, LYTVA_20339	OFUSG07384.1.p1, OFUSG08233.1.p1
OG0001839	LYTVA_00755	OFUSG07607.1.p1, OFUSG21621.1.p1, OFUSG01737.1.p1
OG0001846	LYTVA_14692	OFUSG13671.1.p1
OG0001848	LYTVA_08748, LYTVA_26442	OFUSG13371.1.p1
OG0001848	LYTVA_05081	OFUSG13372.1.p1
OG0001849	LYTVA_05823	OFUSG13688.1.p1
OG0001849	LYTVA_06918	OFUSG24339.1.p1
OG0001850	LYTVA_12037	OFUSG20805.1.p1
OG0001851	LYTVA_22434, LYTVA_22433	OFUSG05408.1.p1
OG0001852	LYTVA_04485	OFUSG06932.1.p1
OG0001853	LYTVA_00729	OFUSG04900.1.p1
OG0001854	LYTVA_15577	OFUSG17033.1.p1
OG0001856	LYTVA_13246	OFUSG17820.1.p1
OG0001857	LYTVA_17991, LYTVA_09748, LYTVA_09742	OFUSG12646.1.p1, OFUSG12646.2.p1
OG0001858	LYTVA_15118	OFUSG10048.1.p1, OFUSG10048.2.p1
OG0001859	LYTVA_15306, LYTVA_24112	OFUSG15452.1.p1, OFUSG00026.1.p1
OG0001860	LYTVA_22471	OFUSG26072.1.p1
OG0001861	LYTVA_25197	OFUSG07846.1.p1
OG0001862	LYTVA_25275	OFUSG09150.1.p1
OG0001863	LYTVA_00865	OFUSG08250.1.p1
OG0001864	LYTVA_05483	OFUSG26284.1.p1, OFUSG26284.2.p1, OFUSG26284.3.p1
OG0001865	LYTVA_01901	OFUSG02540.1.p1
