Orthogroup	LYTVA_ok	HUMAN
OG0002014	LYTVA_01257	HUMAN01361, HUMAN26801, HUMAN26800, HUMAN26799, HUMAN01362, HUMAN21111
OG0002016	LYTVA_04456	HUMAN22594, HUMAN22595, HUMAN24384, HUMAN03045
OG0002017	LYTVA_20889	HUMAN00207, HUMAN05916, HUMAN21581
OG0002018	LYTVA_15295	HUMAN22930, HUMAN07753, HUMAN24015
OG0002019	LYTVA_24565, LYTVA_19176, LYTVA_29439	HUMAN23213, HUMAN12701, HUMAN12700
OG0002020	LYTVA_20481	HUMAN24224, HUMAN24223, HUMAN03621
OG0002023	LYTVA_18808	HUMAN15593, HUMAN04741, HUMAN02722
OG0002024	LYTVA_29507	HUMAN02179, HUMAN02180, HUMAN29178, HUMAN29177, HUMAN29179
OG0002026	LYTVA_00656, LYTVA_03670	HUMAN30074, HUMAN07690
OG0002027	LYTVA_07659	HUMAN07656, HUMAN07655, HUMAN21805
OG0002028	LYTVA_00282	HUMAN18734
OG0002029	LYTVA_21393	HUMAN19340, HUMAN19571, HUMAN19572
OG0002030	LYTVA_03110	HUMAN01108, HUMAN14623, HUMAN14622, HUMAN14998, HUMAN28476
OG0002031	LYTVA_03117	HUMAN12775, HUMAN26512
OG0002032	LYTVA_25138	HUMAN05596, HUMAN05597
OG0002034	LYTVA_17465	HUMAN23167
OG0002035	LYTVA_16334	HUMAN14128, HUMAN01124, HUMAN23374
OG0002036	LYTVA_16034	HUMAN08247, HUMAN08246, HUMAN15835
OG0002037	LYTVA_10784	HUMAN03003, HUMAN03002, HUMAN17707, HUMAN17706
OG0002038	LYTVA_17557	HUMAN01272, HUMAN24909, HUMAN29102, HUMAN29101
OG0002042	LYTVA_09497	HUMAN03199, HUMAN03198, HUMAN03197
OG0002057	LYTVA_07252	HUMAN28905, HUMAN00904, HUMAN28904
OG0002059	LYTVA_07033	HUMAN14516, HUMAN01268, HUMAN01269
OG0002060	LYTVA_30217	HUMAN08797, HUMAN16994, HUMAN16993
OG0002061	LYTVA_21428	HUMAN27408
OG0002062	LYTVA_29599	HUMAN09834, HUMAN14941, HUMAN14940
OG0002064	LYTVA_09088	HUMAN02629
OG0002064	LYTVA_16839	HUMAN16812, HUMAN16813, HUMAN08576
OG0002065	LYTVA_21713, LYTVA_18378	HUMAN11195
OG0002066	LYTVA_04370	HUMAN16636, HUMAN28236
OG0002067	LYTVA_08828	HUMAN27451, HUMAN27446, HUMAN10469
OG0002068	LYTVA_21994	HUMAN08933, HUMAN15823
OG0002069	LYTVA_18095	HUMAN18933, HUMAN18934, HUMAN28250
OG0002070	LYTVA_21785	HUMAN14478, HUMAN01278, HUMAN29198, HUMAN29199
OG0002071	LYTVA_29940	HUMAN07281, HUMAN07282, HUMAN12478
OG0002072	LYTVA_26959	HUMAN10265
OG0002073	LYTVA_26326	HUMAN23862, HUMAN23861, HUMAN20828, HUMAN18650
OG0002075	LYTVA_28624	HUMAN16959, HUMAN16957, HUMAN16958, HUMAN08748
OG0002076	LYTVA_20709	HUMAN06613, HUMAN20823
OG0002077	LYTVA_05702	HUMAN12493, HUMAN12495, HUMAN12494, HUMAN02943
OG0002078	LYTVA_27383, LYTVA_06878, LYTVA_05678	HUMAN13179
OG0002080	LYTVA_01538, LYTVA_26517	HUMAN07100, HUMAN12467
OG0002081	LYTVA_05500	HUMAN07746
OG0002084	LYTVA_00594	HUMAN03437, HUMAN03435, HUMAN03436, HUMAN17130, HUMAN17131
OG0002087	LYTVA_13703, LYTVA_16316, LYTVA_02024	HUMAN29203
OG0002088	LYTVA_08467	HUMAN03872
OG0002089	LYTVA_21046, LYTVA_10557, LYTVA_29444, LYTVA_03234, LYTVA_29434, LYTVA_00054	HUMAN02074
OG0002090	LYTVA_05021	HUMAN24839
OG0002091	LYTVA_11172	HUMAN26748, HUMAN10794, HUMAN10793, HUMAN10792, HUMAN07160, HUMAN07159, HUMAN07158
OG0002093	LYTVA_22821, LYTVA_20195	HUMAN25025
OG0002094	LYTVA_25874, LYTVA_02272	HUMAN20985
OG0002096	LYTVA_17775	HUMAN07201, HUMAN07202
OG0002097	LYTVA_25591	HUMAN22005, HUMAN29689, HUMAN22006, HUMAN22007
OG0002098	LYTVA_20514, LYTVA_18900	HUMAN05177, HUMAN05178, HUMAN22893
OG0002099	LYTVA_17183	HUMAN18988
OG0002100	LYTVA_17102, LYTVA_17103	HUMAN11681, HUMAN10855, HUMAN10854, HUMAN10853, HUMAN11680
OG0002101	LYTVA_13887, LYTVA_28735	HUMAN28559, HUMAN28561, HUMAN28560, HUMAN28558
OG0002102	LYTVA_26576	HUMAN21529, HUMAN30242, HUMAN05361
OG0002104	LYTVA_12211	HUMAN11028
OG0002105	LYTVA_22568	HUMAN03871, HUMAN03870, HUMAN06146
OG0002106	LYTVA_17556	HUMAN24893
OG0002108	LYTVA_01699	HUMAN17009, HUMAN25939, HUMAN08879
OG0002122	LYTVA_11582	HUMAN09148
OG0002122	LYTVA_06978	HUMAN09151
OG0002124	LYTVA_06106	HUMAN28973
OG0002125	LYTVA_00336	HUMAN29833
OG0002127	LYTVA_26528, LYTVA_15160	HUMAN18531
OG0002128	LYTVA_18981, LYTVA_18982	HUMAN29743
OG0002129	LYTVA_14014	HUMAN05263, HUMAN19676, HUMAN30581, HUMAN22903, HUMAN22904
OG0002130	LYTVA_25553	HUMAN16683
OG0002131	LYTVA_29216, LYTVA_05431	HUMAN28897, HUMAN28898
OG0002134	LYTVA_29949, LYTVA_12210	HUMAN11520, HUMAN11519, HUMAN28025, HUMAN28029, HUMAN28027, HUMAN28026, HUMAN28028
OG0002135	LYTVA_12995	HUMAN00505
OG0002135	LYTVA_29373	HUMAN01477, HUMAN25525
OG0002137	LYTVA_00323	HUMAN21685
OG0002138	LYTVA_18624, LYTVA_18618	HUMAN06987, HUMAN06986
OG0002139	LYTVA_15039	HUMAN02727, HUMAN08986
OG0002140	LYTVA_17903, LYTVA_07080, LYTVA_05385	HUMAN25637, HUMAN25635, HUMAN27866, HUMAN27867, HUMAN27865
OG0002141	LYTVA_27475, LYTVA_21058	HUMAN07727
OG0002142	LYTVA_14842	HUMAN14271
OG0002144	LYTVA_10170	HUMAN10788, HUMAN10789, HUMAN07164, HUMAN07161
OG0002145	LYTVA_25747, LYTVA_12284	HUMAN06915, HUMAN06914
OG0002146	LYTVA_00027	HUMAN26928, HUMAN20884
OG0002147	LYTVA_11017	HUMAN05917
OG0002148	LYTVA_19940	HUMAN09309
OG0002148	LYTVA_19729	HUMAN16972
OG0002149	LYTVA_00021	HUMAN12807, HUMAN02982
OG0002150	LYTVA_05712	HUMAN23646, HUMAN10063
OG0002151	LYTVA_10951, LYTVA_15395, LYTVA_15390	HUMAN13474, HUMAN13473
OG0002152	LYTVA_27158, LYTVA_09044	HUMAN24926
OG0002155	LYTVA_13456, LYTVA_28703	HUMAN26335, HUMAN26336
OG0002155	LYTVA_13320	HUMAN20421, HUMAN20420
OG0002156	LYTVA_11872, LYTVA_12702	HUMAN23074
OG0002157	LYTVA_21731	HUMAN25935
OG0002158	LYTVA_18224, LYTVA_06861	HUMAN24486, HUMAN24482, HUMAN24481, HUMAN24484, HUMAN24483
OG0002160	LYTVA_18232	HUMAN30547, HUMAN30546, HUMAN08352, HUMAN30545, HUMAN30548, HUMAN30549, HUMAN30550
OG0002161	LYTVA_21357	HUMAN26313, HUMAN26314, HUMAN12540, HUMAN17802
OG0002162	LYTVA_13230	HUMAN02073, HUMAN29318, HUMAN29319
OG0002163	LYTVA_00488	HUMAN06865, HUMAN04226, HUMAN06864, HUMAN02356
OG0002164	LYTVA_07106	HUMAN18639
OG0002166	LYTVA_27019	HUMAN07297, HUMAN26751, HUMAN10918, HUMAN10916
OG0002167	LYTVA_16688	HUMAN26280, HUMAN23897, HUMAN27666, HUMAN27667
OG0002169	LYTVA_19343	HUMAN17132, HUMAN03434
OG0002170	LYTVA_21536	HUMAN23741
OG0002170	LYTVA_00414	HUMAN16364
OG0002171	LYTVA_15359	HUMAN18925, HUMAN08132, HUMAN18929
OG0002172	LYTVA_22818, LYTVA_18030	HUMAN05082, HUMAN21374, HUMAN21373
OG0002173	LYTVA_24516	HUMAN23179
OG0002173	LYTVA_23801	HUMAN01775, HUMAN09844, HUMAN09843
OG0002174	LYTVA_12472	HUMAN20167
OG0002174	LYTVA_02682	HUMAN09473, HUMAN09474
OG0002175	LYTVA_12093	HUMAN01262, HUMAN29256
OG0002177	LYTVA_27696	HUMAN15512, HUMAN25741, HUMAN08516
OG0002179	LYTVA_24663	HUMAN25015, HUMAN25016
OG0002180	LYTVA_05800, LYTVA_02550	HUMAN27912
OG0002182	LYTVA_28987	HUMAN26866, HUMAN01426, HUMAN26865, HUMAN26864
OG0002183	LYTVA_05713	HUMAN06781, HUMAN06780, HUMAN06779, HUMAN02386, HUMAN02385, HUMAN02387
OG0002185	LYTVA_13990	HUMAN11287, HUMAN11285, HUMAN11271
OG0002187	LYTVA_23104	HUMAN29354
OG0002188	LYTVA_26546	HUMAN18175
OG0002189	LYTVA_28734, LYTVA_13891	HUMAN09640
OG0002190	LYTVA_15057	HUMAN21255, HUMAN21256
OG0002191	LYTVA_16682	HUMAN20700, HUMAN06414, HUMAN17809
OG0002192	LYTVA_27314	HUMAN10192, HUMAN12373, HUMAN12372
OG0002193	LYTVA_23878	HUMAN00932
OG0002194	LYTVA_22585, LYTVA_18931	HUMAN19741, HUMAN19740, HUMAN05114, HUMAN19742
OG0002195	LYTVA_10127	HUMAN00832, HUMAN00833, HUMAN21946, HUMAN05880
OG0002196	LYTVA_16318	HUMAN03221, HUMAN03218, HUMAN03220, HUMAN03219
OG0002209	LYTVA_03464	HUMAN20365, HUMAN24987
OG0002211	LYTVA_05443	HUMAN11726
OG0002212	LYTVA_03115, LYTVA_27478, LYTVA_25926	HUMAN23549
OG0002213	LYTVA_26644	HUMAN02703
OG0002216	LYTVA_08313, LYTVA_03027	HUMAN26776
OG0002217	LYTVA_24396	HUMAN18668, HUMAN18667
OG0002218	LYTVA_08145	HUMAN09407, HUMAN09408, HUMAN09406, HUMAN28821
OG0002221	LYTVA_29068, LYTVA_12127	HUMAN11899, HUMAN06004, HUMAN06003, HUMAN00829, HUMAN00828
OG0002222	LYTVA_17080	HUMAN18518
OG0002222	LYTVA_02223, LYTVA_06028	HUMAN18519
OG0002223	LYTVA_00334, LYTVA_27194, LYTVA_07164	HUMAN02421, HUMAN02422, HUMAN06736
OG0002224	LYTVA_28937, LYTVA_24337	HUMAN03121, HUMAN26274
OG0002225	LYTVA_07379	HUMAN15442, HUMAN15441, HUMAN04945, HUMAN04946
OG0002227	LYTVA_28012	HUMAN28362, HUMAN28361
OG0002228	LYTVA_13148	HUMAN13403, HUMAN15939
OG0002229	LYTVA_05653	HUMAN19714
OG0002231	LYTVA_02094, LYTVA_10305	HUMAN29992, HUMAN29990, HUMAN29991
OG0002233	LYTVA_25994, LYTVA_27709, LYTVA_19570	HUMAN29780
OG0002234	LYTVA_13961, LYTVA_13964	HUMAN20083
OG0002236	LYTVA_01006	HUMAN19127, HUMAN27901
OG0002237	LYTVA_29077	HUMAN00596, HUMAN05367, HUMAN25446
OG0002239	LYTVA_24268	HUMAN01599
OG0002239	LYTVA_02728, LYTVA_24845	HUMAN10125, HUMAN23236
OG0002240	LYTVA_07262, LYTVA_13376	HUMAN21963
OG0002243	LYTVA_26266	HUMAN24387, HUMAN17085
OG0002244	LYTVA_15294	HUMAN30020, HUMAN28593
OG0002245	LYTVA_15377	HUMAN12770, HUMAN05328
OG0002246	LYTVA_01846	HUMAN09200, HUMAN01582, HUMAN23227
OG0002248	LYTVA_03021, LYTVA_16482	HUMAN23118, HUMAN03283, HUMAN23117
OG0002249	LYTVA_25944	HUMAN01133, HUMAN28857, HUMAN14282, HUMAN14281
OG0002251	LYTVA_20483	HUMAN22625, HUMAN27738
OG0002253	LYTVA_25153, LYTVA_27988	HUMAN08536
OG0002255	LYTVA_07529	HUMAN15235
OG0002255	LYTVA_20537	HUMAN15234, HUMAN19154
OG0002256	LYTVA_04997	HUMAN16546
OG0002258	LYTVA_11086	HUMAN22190
OG0002259	LYTVA_13326	HUMAN11708, HUMAN20011
OG0002260	LYTVA_09923	HUMAN02500, HUMAN08659
OG0002261	LYTVA_24946	HUMAN26610, HUMAN26609
OG0002262	LYTVA_13107	HUMAN12924, HUMAN26068, HUMAN21912
OG0002263	LYTVA_25866	HUMAN21617
OG0002264	LYTVA_10571, LYTVA_20438	HUMAN30321, HUMAN00757
OG0002265	LYTVA_23111	HUMAN27342, HUMAN28204
OG0002266	LYTVA_15212	HUMAN13024, HUMAN13023, HUMAN13025
OG0002267	LYTVA_09833	HUMAN24827, HUMAN29511
OG0002268	LYTVA_19177	HUMAN26212
OG0002270	LYTVA_11425	HUMAN17941, HUMAN20351
OG0002271	LYTVA_15269, LYTVA_01731, LYTVA_11747	HUMAN29779, HUMAN23811, HUMAN22864
OG0002272	LYTVA_11721	HUMAN28420
OG0002274	LYTVA_05442	HUMAN26362
OG0002275	LYTVA_14393	HUMAN16653, HUMAN16654, HUMAN00621, HUMAN19061, HUMAN28062, HUMAN16655
OG0002276	LYTVA_06506, LYTVA_10718	HUMAN26111, HUMAN06508
OG0002277	LYTVA_14705	HUMAN21137
OG0002279	LYTVA_19962	HUMAN07773, HUMAN17618
OG0002280	LYTVA_12982	HUMAN25412, HUMAN00533
OG0002281	LYTVA_29347	HUMAN27514, HUMAN03556, HUMAN18635
OG0002282	LYTVA_16722	HUMAN24779, HUMAN24778, HUMAN24777
OG0002284	LYTVA_25872	HUMAN28860
OG0002285	LYTVA_07269	HUMAN26249, HUMAN26250, HUMAN26248, HUMAN26247, HUMAN03480
OG0002286	LYTVA_13152	HUMAN25154
OG0002287	LYTVA_08797	HUMAN19237, HUMAN13819
OG0002288	LYTVA_14290	HUMAN22780, HUMAN23814
OG0002289	LYTVA_23204	HUMAN07829, HUMAN29986, HUMAN11955
OG0002290	LYTVA_14124	HUMAN07411, HUMAN26376, HUMAN26380, HUMAN10902, HUMAN26378, HUMAN07412
OG0002291	LYTVA_07029, LYTVA_11551	HUMAN23415
OG0002292	LYTVA_14951	HUMAN04304
OG0002294	LYTVA_13465	HUMAN28915, HUMAN01132
OG0002295	LYTVA_18764	HUMAN23610, HUMAN15037, HUMAN23609, HUMAN15036, HUMAN23608
OG0002312	LYTVA_26175	HUMAN24016
OG0002314	LYTVA_22715	HUMAN22428
OG0002315	LYTVA_11331	HUMAN28579, HUMAN00850
OG0002316	LYTVA_10500	HUMAN00675
OG0002317	LYTVA_01452	HUMAN08597, HUMAN15545, HUMAN02658, HUMAN04899
OG0002318	LYTVA_16601	HUMAN14764
OG0002320	LYTVA_08436, LYTVA_08437	HUMAN05611, HUMAN19558, HUMAN19557
OG0002321	LYTVA_29675	HUMAN17177
OG0002323	LYTVA_12247	HUMAN26716
OG0002324	LYTVA_18196	HUMAN26593
OG0002325	LYTVA_25143	HUMAN19341, HUMAN19574
OG0002326	LYTVA_23144	HUMAN08506, HUMAN25742
OG0002327	LYTVA_13830	HUMAN30541, HUMAN23011, HUMAN21036
OG0002329	LYTVA_13575	HUMAN24515, HUMAN11414, HUMAN11413, HUMAN24518, HUMAN24517
OG0002330	LYTVA_00746	HUMAN19770, HUMAN11705, HUMAN11704
OG0002331	LYTVA_28456	HUMAN19166, HUMAN14100, HUMAN14101
OG0002332	LYTVA_15960	HUMAN22581, HUMAN17089, HUMAN17088
OG0002333	LYTVA_20317, LYTVA_10749	HUMAN23504
OG0002333	LYTVA_10747	HUMAN23505
OG0002334	LYTVA_22742	HUMAN23188, HUMAN21398
OG0002335	LYTVA_09733	HUMAN02991, HUMAN02989
OG0002336	LYTVA_17921	HUMAN07774, HUMAN17619, HUMAN30346
OG0002337	LYTVA_22161, LYTVA_19703	HUMAN07216, HUMAN13125
OG0002339	LYTVA_15491	HUMAN21351
OG0002340	LYTVA_26872	HUMAN27848
OG0002341	LYTVA_02833	HUMAN03985
OG0002343	LYTVA_02395	HUMAN03892, HUMAN19683
OG0002344	LYTVA_11170	HUMAN11772, HUMAN07290, HUMAN07289
OG0002346	LYTVA_02392	HUMAN20281, HUMAN04431, HUMAN04432
OG0002349	LYTVA_05082	HUMAN11133
OG0002349	LYTVA_00559	HUMAN22174
OG0002350	LYTVA_25261	HUMAN02297, HUMAN02294, HUMAN29151
OG0002352	LYTVA_04113, LYTVA_00254	HUMAN26134, HUMAN26135, HUMAN26133
OG0002353	LYTVA_12826, LYTVA_29984	HUMAN19515
OG0002354	LYTVA_01631	HUMAN13758
OG0002354	LYTVA_29247	HUMAN19183
OG0002355	LYTVA_10530, LYTVA_23668	HUMAN22890, HUMAN24369, HUMAN24368, HUMAN24367
OG0002356	LYTVA_15548	HUMAN05813, HUMAN16034
OG0002357	LYTVA_22139	HUMAN25726
OG0002358	LYTVA_02933	HUMAN06090
OG0002358	LYTVA_25182	HUMAN04218, HUMAN02383
OG0002359	LYTVA_09109, LYTVA_22971, LYTVA_17719	HUMAN09279, HUMAN09277
OG0002360	LYTVA_13577, LYTVA_26745	HUMAN12956, HUMAN12957, HUMAN26564
OG0002361	LYTVA_05317, LYTVA_09958	HUMAN18700, HUMAN08727
OG0002362	LYTVA_07780	HUMAN28776, HUMAN09925, HUMAN14237
OG0002363	LYTVA_22514, LYTVA_29113	HUMAN10308, HUMAN13337
OG0002364	LYTVA_00477	HUMAN11399, HUMAN11400
OG0002366	LYTVA_08796	HUMAN19021, HUMAN27927, HUMAN11549
OG0002367	LYTVA_25642	HUMAN23440, HUMAN23441
OG0002368	LYTVA_29543	HUMAN08785, HUMAN08788, HUMAN16937
OG0002369	LYTVA_07441	HUMAN08931
OG0002371	LYTVA_25400	HUMAN02548, HUMAN08900
OG0002374	LYTVA_09672	HUMAN13711, HUMAN19212
OG0002375	LYTVA_09763, LYTVA_28258, LYTVA_15054	HUMAN26013
OG0002376	LYTVA_08623	HUMAN08832, HUMAN04793, HUMAN04794
OG0002377	LYTVA_21348	HUMAN16997, HUMAN29697, HUMAN08799
OG0002379	LYTVA_23460	HUMAN21651, HUMAN11813, HUMAN11812
OG0002380	LYTVA_02915	HUMAN18660, HUMAN03060, HUMAN03059, HUMAN03058, HUMAN03061, HUMAN22512
OG0002395	LYTVA_17744	HUMAN00976, HUMAN00977, HUMAN28470, HUMAN28469, HUMAN28468
OG0002396	LYTVA_23895	HUMAN04896, HUMAN17031
OG0002398	LYTVA_08374	HUMAN30259, HUMAN30258, HUMAN17416, HUMAN27452
OG0002399	LYTVA_04547	HUMAN16692, HUMAN19126, HUMAN27904
OG0002400	LYTVA_14444	HUMAN20450, HUMAN26787, HUMAN24957
OG0002401	LYTVA_20736	HUMAN07751, HUMAN07750, HUMAN07749, HUMAN22384, HUMAN22383
OG0002402	LYTVA_29812	HUMAN28350
OG0002403	LYTVA_27636	HUMAN21748
OG0002406	LYTVA_16025	HUMAN05709, HUMAN11344, HUMAN05707, HUMAN05708
OG0002407	LYTVA_09107	HUMAN30305, HUMAN03387
OG0002408	LYTVA_18679	HUMAN28040
OG0002409	LYTVA_26911	HUMAN30558, HUMAN02835
OG0002410	LYTVA_07702	HUMAN19269, HUMAN19268
OG0002411	LYTVA_05420	HUMAN09554, HUMAN01620
OG0002412	LYTVA_11984	HUMAN03845
OG0002413	LYTVA_03837, LYTVA_28770	HUMAN14693
OG0002414	LYTVA_25326, LYTVA_07578	HUMAN13805, HUMAN19247
OG0002415	LYTVA_19723	HUMAN03247
OG0002418	LYTVA_05152	HUMAN07184, HUMAN05898
OG0002419	LYTVA_27453, LYTVA_24823	HUMAN10282
OG0002420	LYTVA_21934	HUMAN15452, HUMAN15451, HUMAN09249, HUMAN17056, HUMAN17055
OG0002422	LYTVA_25109, LYTVA_03043	HUMAN30114, HUMAN03138
OG0002426	LYTVA_04606	HUMAN20163
OG0002427	LYTVA_24691	HUMAN06811, HUMAN06810, HUMAN04260, HUMAN04261, HUMAN02336, HUMAN02335
OG0002428	LYTVA_04958	HUMAN26546, HUMAN06692, HUMAN06691
OG0002429	LYTVA_00348	HUMAN19001
OG0002432	LYTVA_01750	HUMAN24011
OG0002433	LYTVA_18440, LYTVA_02521	HUMAN13299
OG0002434	LYTVA_29924, LYTVA_08979	HUMAN06382, HUMAN06381
OG0002435	LYTVA_28515	HUMAN28995, HUMAN28997
OG0002436	LYTVA_16842	HUMAN20017, HUMAN20016, HUMAN20015, HUMAN26419
OG0002437	LYTVA_15251	HUMAN29423
OG0002438	LYTVA_08071, LYTVA_08590	HUMAN06499, HUMAN06500, HUMAN17923, HUMAN17922
OG0002439	LYTVA_25319	HUMAN02864
OG0002441	LYTVA_03213	HUMAN30009
OG0002442	LYTVA_29246	HUMAN11990, HUMAN16430, HUMAN19185
OG0002443	LYTVA_18888	HUMAN06723
OG0002445	LYTVA_13339	HUMAN00497
OG0002446	LYTVA_23950	HUMAN20214, HUMAN20213, HUMAN20216, HUMAN20215
OG0002447	LYTVA_23093	HUMAN09179
OG0002449	LYTVA_08487	HUMAN08662, HUMAN08661
OG0002450	LYTVA_25811, LYTVA_04325	HUMAN01809, HUMAN23540, HUMAN23541
OG0002451	LYTVA_28817	HUMAN06898, HUMAN06896
OG0002452	LYTVA_28693	HUMAN17771, HUMAN13134, HUMAN13136
OG0002453	LYTVA_16565	HUMAN05698, HUMAN05699
OG0002454	LYTVA_24519	HUMAN26457, HUMAN07300, HUMAN26455, HUMAN26456
OG0002455	LYTVA_19895	HUMAN00115, HUMAN21774
OG0002456	LYTVA_07400	HUMAN20719
OG0002461	LYTVA_27742	HUMAN07558, HUMAN22942
OG0002464	LYTVA_05091	HUMAN03261, HUMAN23846, HUMAN23030, HUMAN23031, HUMAN03262
OG0002476	LYTVA_18571	HUMAN25139
OG0002476	LYTVA_29232	HUMAN11340, HUMAN11341
OG0002477	LYTVA_01719	HUMAN03698
OG0002480	LYTVA_28861	HUMAN13414, HUMAN13413, HUMAN13415, HUMAN13416, HUMAN13412
OG0002481	LYTVA_24489	HUMAN15351, HUMAN04908, HUMAN18725
OG0002482	LYTVA_07694	HUMAN04165, HUMAN04166, HUMAN24944
OG0002484	LYTVA_10602	HUMAN22078, HUMAN22079, HUMAN22077
OG0002487	LYTVA_13421, LYTVA_07772	HUMAN08389, HUMAN02641
OG0002491	LYTVA_10879	HUMAN23660, HUMAN14212, HUMAN23661
OG0002492	LYTVA_04881	HUMAN18352
OG0002492	LYTVA_20142, LYTVA_20143	HUMAN18351
OG0002493	LYTVA_14885	HUMAN25011, HUMAN25012
OG0002494	LYTVA_08528, LYTVA_06135	HUMAN27784, HUMAN19149, HUMAN27783, HUMAN19150, HUMAN19148, HUMAN27785
OG0002495	LYTVA_15838	HUMAN17937
OG0002496	LYTVA_22706	HUMAN28683, HUMAN28684, HUMAN10156
OG0002497	LYTVA_19407, LYTVA_09946	HUMAN12673, HUMAN20584
OG0002499	LYTVA_01816, LYTVA_19380, LYTVA_19376	HUMAN00044
OG0002501	LYTVA_00679	HUMAN13100, HUMAN13102
OG0002503	LYTVA_01746	HUMAN24375, HUMAN24374
OG0002504	LYTVA_01028	HUMAN19930, HUMAN19931, HUMAN26369
OG0002505	LYTVA_15145	HUMAN26605
OG0002506	LYTVA_27085	HUMAN08683, HUMAN08684, HUMAN02496
OG0002507	LYTVA_16175	HUMAN28896, HUMAN01305, HUMAN28924
OG0002508	LYTVA_21652	HUMAN19864, HUMAN12274, HUMAN12277, HUMAN12275
OG0002509	LYTVA_12179, LYTVA_25437	HUMAN03306
OG0002510	LYTVA_12781	HUMAN05353
OG0002511	LYTVA_00911	HUMAN26058, HUMAN26057, HUMAN18058
OG0002512	LYTVA_07467, LYTVA_15594	HUMAN07718, HUMAN30099
OG0002514	LYTVA_00486	HUMAN15979, HUMAN15980, HUMAN01461, HUMAN05839, HUMAN04291
OG0002515	LYTVA_01800	HUMAN28526, HUMAN09941
OG0002517	LYTVA_02709	HUMAN17827, HUMAN12718, HUMAN12763
OG0002518	LYTVA_09891	HUMAN00380
OG0002519	LYTVA_16385	HUMAN24014, HUMAN07755
OG0002520	LYTVA_21261, LYTVA_12939	HUMAN24112, HUMAN24111, HUMAN22540
OG0002521	LYTVA_01142, LYTVA_27623, LYTVA_06532	HUMAN21534
OG0002522	LYTVA_18210	HUMAN05846, HUMAN05845
OG0002523	LYTVA_00333	HUMAN20518, HUMAN27049, HUMAN09159, HUMAN09158
OG0002526	LYTVA_27159	HUMAN16770, HUMAN16769
OG0002527	LYTVA_12191	HUMAN02229, HUMAN29157
OG0002528	LYTVA_05185	HUMAN23868
OG0002530	LYTVA_27968	HUMAN23709, HUMAN09617
OG0002531	LYTVA_02490	HUMAN02680, HUMAN08403, HUMAN08404, HUMAN04814, HUMAN04815
OG0002532	LYTVA_10842	HUMAN13392
OG0002533	LYTVA_10911	HUMAN11744
OG0002534	LYTVA_28779	HUMAN09818, HUMAN28633
OG0002535	LYTVA_09662	HUMAN17217
OG0002536	LYTVA_01828	HUMAN03808, HUMAN22276, HUMAN27689
OG0002537	LYTVA_26252	HUMAN16696
OG0002537	LYTVA_26243	HUMAN10408, HUMAN10407
OG0002538	LYTVA_22765, LYTVA_12485	HUMAN18085, HUMAN25993, HUMAN12941, HUMAN12940
OG0002539	LYTVA_03780, LYTVA_22809, LYTVA_22808	HUMAN04359, HUMAN20308
OG0002540	LYTVA_14395	HUMAN27625, HUMAN27954, HUMAN19306
OG0002541	LYTVA_08531, LYTVA_16761	HUMAN06032, HUMAN06031, HUMAN24971
OG0002542	LYTVA_22878	HUMAN02954, HUMAN12501, HUMAN06676
OG0002543	LYTVA_05546, LYTVA_29378	HUMAN19881
OG0002545	LYTVA_17249	HUMAN01351, HUMAN26501
OG0002547	LYTVA_18896, LYTVA_16593	HUMAN13692, HUMAN25572
OG0002548	LYTVA_15314	HUMAN09003, HUMAN15556, HUMAN02706
OG0002549	LYTVA_07016	HUMAN21736, HUMAN21737
OG0002551	LYTVA_04105	HUMAN30269
OG0002552	LYTVA_22275, LYTVA_17939	HUMAN01605, HUMAN01606, HUMAN01603, HUMAN01604, HUMAN09511
OG0002554	LYTVA_15356	HUMAN24551, HUMAN08212, HUMAN08213, HUMAN08214
OG0002557	LYTVA_11893	HUMAN08141, HUMAN08142, HUMAN08140, HUMAN24875, HUMAN24874, HUMAN08143
OG0002559	LYTVA_29204	HUMAN24273, HUMAN24274, HUMAN28697, HUMAN28696
OG0002560	LYTVA_21723, LYTVA_12089	HUMAN29078, HUMAN29077
OG0002561	LYTVA_06324	HUMAN04664, HUMAN04663
OG0002562	LYTVA_23408	HUMAN14234, HUMAN14233
OG0002563	LYTVA_28180	HUMAN05150, HUMAN05149
OG0002564	LYTVA_01413	HUMAN13228, HUMAN25943
OG0002566	LYTVA_29203	HUMAN22073, HUMAN22074
OG0002567	LYTVA_24506, LYTVA_23645, LYTVA_10741	HUMAN20913
OG0002568	LYTVA_16459, LYTVA_24614, LYTVA_12663	HUMAN22292, HUMAN22291
OG0002569	LYTVA_26769	HUMAN19564, HUMAN05641
OG0002570	LYTVA_08742	HUMAN18918
OG0002571	LYTVA_25934, LYTVA_24213	HUMAN13000, HUMAN20234
OG0002572	LYTVA_08956	HUMAN06866, HUMAN15984, HUMAN15985, HUMAN06867, HUMAN06868, HUMAN04290, HUMAN15983
OG0002573	LYTVA_29887	HUMAN13624, HUMAN13625, HUMAN13621
OG0002587	LYTVA_01204	HUMAN19157, HUMAN14124, HUMAN11248
OG0002590	LYTVA_05048	HUMAN18859, HUMAN28191, HUMAN11314
OG0002592	LYTVA_23598, LYTVA_03295, LYTVA_21866	HUMAN17364
OG0002593	LYTVA_05345	HUMAN18131, HUMAN12819, HUMAN12820
