Motif	Factor	Evidence	Curated
GM.5.0.Homeodomain.0058	TCONS_00027287	Orthologs	N
GM.5.0.Homeodomain.0058	TCONS_00027293	Orthologs	N
GM.5.0.Homeodomain.0058	TCONS_00027286	Orthologs	N
GM.5.0.Homeodomain.0058	TCONS_00027292	Orthologs	N
GM.5.0.Homeodomain.0058	TCONS_00027285	Orthologs	N
GM.5.0.Homeodomain.0058	TCONS_00027291	Orthologs	N
GM.5.0.Homeodomain.0058	TCONS_00026487	Orthologs	N
GM.5.0.Homeodomain.0058	TCONS_00026505	Orthologs	N
GM.5.0.Homeodomain.0058	TCONS_00020801	Orthologs	N
GM.5.0.Homeodomain.0058	TCONS_00043771	Orthologs	N
GM.5.0.Homeodomain.0058	TCONS_00032269	Orthologs	N
GM.5.0.Homeodomain.0058	TCONS_00032267	Orthologs	N
GM.5.0.Homeodomain.0058	TCONS_00032266	Orthologs	N
GM.5.0.Homeodomain.0058	TCONS_00032262	Orthologs	N
GM.5.0.Homeodomain.0058	TCONS_00032264	Orthologs	N
GM.5.0.Homeodomain.0058	TCONS_00032259	Orthologs	N
GM.5.0.Homeodomain.0058	TCONS_00032261	Orthologs	N
GM.5.0.Homeodomain.0058	TCONS_00043772	Orthologs	N
GM.5.0.Homeodomain.0058	TCONS_00032260	Orthologs	N
GM.5.0.Homeodomain.0058	TCONS_00032270	Orthologs	N
GM.5.0.Homeodomain.0058	TCONS_00032272	Orthologs	N
GM.5.0.Homeodomain.0058	TCONS_00018945	Orthologs	N
GM.5.0.Homeodomain.0058	TCONS_00018960	Orthologs	N
GM.5.0.Homeodomain.0058	TCONS_00031629	Orthologs	N
GM.5.0.Homeodomain.0058	TCONS_00019139	Orthologs	N
GM.5.0.Homeodomain.0058	TCONS_00020105	Orthologs	N
GM.5.0.Homeodomain.0058	TCONS_00042478	Orthologs	N
GM.5.0.Homeodomain.0058	TCONS_00020805	Orthologs	N
GM.5.0.Homeodomain.0058	TCONS_00027510	Orthologs	N
GM.5.0.Homeodomain.0058	TCONS_00026910	Orthologs	N
GM.5.0.Homeodomain.0058	TCONS_00027826	Orthologs	N
GM.5.0.Homeodomain.0058	TCONS_00026836	Orthologs	N
GM.5.0.Homeodomain.0058	TCONS_00026711	Orthologs	N
GM.5.0.Homeodomain.0058	TCONS_00026612	Orthologs	N
GM.5.0.Homeodomain.0058	TCONS_00026377	Orthologs	N
GM.5.0.Homeodomain.0058	TCONS_00026365	Orthologs	N
GM.5.0.Homeodomain.0058	TCONS_00019737	Orthologs	N
GM.5.0.Homeodomain.0058	TCONS_00015367	Orthologs	N
GM.5.0.Homeodomain.0058	TCONS_00014810	Orthologs	N
GM.5.0.Homeodomain.0058	TCONS_00014809	Orthologs	N
GM.5.0.Homeodomain.0058	TCONS_00010493	Orthologs	N
GM.5.0.Homeodomain.0058	TCONS_00018852	Orthologs	N
GM.5.0.Homeodomain.0058	TCONS_00017786	Orthologs	N
GM.5.0.Nuclear_receptor.0027	TCONS_00036467	Orthologs	N
GM.5.0.Nuclear_receptor.0027	TCONS_00024248	Orthologs	N
GM.5.0.Nuclear_receptor.0027	TCONS_00006659	Orthologs	N
GM.5.0.Nuclear_receptor.0027	TCONS_00003904	Orthologs	N
GM.5.0.Nuclear_receptor.0027	TCONS_00002941	Orthologs	N
GM.5.0.Nuclear_receptor.0027	TCONS_00002944	Orthologs	N
GM.5.0.Nuclear_receptor.0027	TCONS_00002946	Orthologs	N
GM.5.0.Nuclear_receptor.0027	TCONS_00002702	Orthologs	N
GM.5.0.Nuclear_receptor.0027	TCONS_00028111	Orthologs	N
GM.5.0.Nuclear_receptor.0027	TCONS_00028123	Orthologs	N
GM.5.0.Nuclear_receptor.0027	TCONS_00019811	Orthologs	N
GM.5.0.Nuclear_receptor.0027	TCONS_00016058	Orthologs	N
GM.5.0.Nuclear_receptor.0028	TCONS_00036467	Orthologs	N
GM.5.0.Nuclear_receptor.0028	TCONS_00024248	Orthologs	N
GM.5.0.Nuclear_receptor.0028	TCONS_00006659	Orthologs	N
GM.5.0.Nuclear_receptor.0028	TCONS_00003904	Orthologs	N
GM.5.0.Nuclear_receptor.0028	TCONS_00002941	Orthologs	N
GM.5.0.Nuclear_receptor.0028	TCONS_00002944	Orthologs	N
GM.5.0.Nuclear_receptor.0028	TCONS_00002946	Orthologs	N
GM.5.0.Nuclear_receptor.0028	TCONS_00002702	Orthologs	N
GM.5.0.Nuclear_receptor.0028	TCONS_00028111	Orthologs	N
GM.5.0.Nuclear_receptor.0028	TCONS_00028123	Orthologs	N
GM.5.0.Nuclear_receptor.0028	TCONS_00019811	Orthologs	N
GM.5.0.Nuclear_receptor.0028	TCONS_00016058	Orthologs	N
GM.5.0.Homeodomain.0059	TCONS_00026601	Orthologs	N
GM.5.0.Homeodomain.0059	TCONS_00026600	Orthologs	N
GM.5.0.Homeodomain.0059	TCONS_00009628	Orthologs	N
GM.5.0.Homeodomain.0059	TCONS_00009627	Orthologs	N
GM.5.0.C2H2_ZF.0049	TCONS_00022869	Orthologs	N
GM.5.0.C2H2_ZF.0049	TCONS_00042983	Orthologs	N
GM.5.0.bHLH.0038	TCONS_00042488	Orthologs	N
GM.5.0.bHLH.0039	TCONS_00048306	Orthologs	N
GM.5.0.bHLH.0039	TCONS_00041502	Orthologs	N
GM.5.0.bHLH.0039	TCONS_00035251	Orthologs	N
GM.5.0.bHLH.0039	TCONS_00049985	Orthologs	N
GM.5.0.Mixed.0022	TCONS_00007126	Orthologs	N
GM.5.0.Mixed.0022	TCONS_00017529	Orthologs	N
GM.5.0.C2H2_ZF.0050	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.IRF.0003	TCONS_00030938	Orthologs	N
GM.5.0.IRF.0003	TCONS_00007285	Orthologs	N
GM.5.0.IRF.0003	TCONS_00007284	Orthologs	N
GM.5.0.Homeodomain.0060	TCONS_00026598	Orthologs	N
GM.5.0.Homeodomain.0060	TCONS_00027287	Orthologs	N
GM.5.0.Homeodomain.0060	TCONS_00027293	Orthologs	N
GM.5.0.Homeodomain.0060	TCONS_00027286	Orthologs	N
GM.5.0.Homeodomain.0060	TCONS_00027292	Orthologs	N
GM.5.0.Homeodomain.0060	TCONS_00027285	Orthologs	N
GM.5.0.Homeodomain.0060	TCONS_00027291	Orthologs	N
GM.5.0.Homeodomain.0060	TCONS_00026487	Orthologs	N
GM.5.0.Homeodomain.0060	TCONS_00026505	Orthologs	N
GM.5.0.Homeodomain.0060	TCONS_00020801	Orthologs	N
GM.5.0.Homeodomain.0060	TCONS_00043771	Orthologs	N
GM.5.0.Homeodomain.0060	TCONS_00032269	Orthologs	N
GM.5.0.Homeodomain.0060	TCONS_00032267	Orthologs	N
GM.5.0.Homeodomain.0060	TCONS_00032266	Orthologs	N
GM.5.0.Homeodomain.0060	TCONS_00032262	Orthologs	N
GM.5.0.Homeodomain.0060	TCONS_00032264	Orthologs	N
GM.5.0.Homeodomain.0060	TCONS_00032259	Orthologs	N
GM.5.0.Homeodomain.0060	TCONS_00032261	Orthologs	N
GM.5.0.Homeodomain.0060	TCONS_00043772	Orthologs	N
GM.5.0.Homeodomain.0060	TCONS_00032260	Orthologs	N
GM.5.0.Homeodomain.0060	TCONS_00032270	Orthologs	N
GM.5.0.Homeodomain.0060	TCONS_00032272	Orthologs	N
GM.5.0.Homeodomain.0060	TCONS_00018945	Orthologs	N
GM.5.0.Homeodomain.0060	TCONS_00018960	Orthologs	N
GM.5.0.Homeodomain.0060	TCONS_00031629	Orthologs	N
GM.5.0.Homeodomain.0060	TCONS_00019139	Orthologs	N
GM.5.0.Homeodomain.0060	TCONS_00020105	Orthologs	N
GM.5.0.Homeodomain.0060	TCONS_00042478	Orthologs	N
GM.5.0.Homeodomain.0060	TCONS_00020805	Orthologs	N
GM.5.0.Homeodomain.0060	TCONS_00027510	Orthologs	N
GM.5.0.Homeodomain.0060	TCONS_00026910	Orthologs	N
GM.5.0.Homeodomain.0060	TCONS_00027826	Orthologs	N
GM.5.0.Homeodomain.0060	TCONS_00026836	Orthologs	N
GM.5.0.Homeodomain.0060	TCONS_00026711	Orthologs	N
GM.5.0.Homeodomain.0060	TCONS_00026612	Orthologs	N
GM.5.0.Homeodomain.0060	TCONS_00026377	Orthologs	N
GM.5.0.Homeodomain.0060	TCONS_00026365	Orthologs	N
GM.5.0.Homeodomain.0060	TCONS_00019737	Orthologs	N
GM.5.0.Homeodomain.0060	TCONS_00015367	Orthologs	N
GM.5.0.Homeodomain.0060	TCONS_00014810	Orthologs	N
GM.5.0.Homeodomain.0060	TCONS_00014809	Orthologs	N
GM.5.0.Homeodomain.0060	TCONS_00010493	Orthologs	N
GM.5.0.Homeodomain.0060	TCONS_00018852	Orthologs	N
GM.5.0.Homeodomain.0060	TCONS_00017786	Orthologs	N
GM.5.0.C2H2_ZF.0051	TCONS_00017533	Orthologs	N
GM.5.0.bHLH.0040	TCONS_00027823	Orthologs	N
GM.5.0.Sox.0015	TCONS_00030624	Orthologs	N
GM.5.0.Homeodomain_Paired_box.0003	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Sox.0016	TCONS_00045275	Orthologs	N
GM.5.0.Sox.0016	TCONS_00021994	Orthologs	N
GM.5.0.Sox.0016	TCONS_00021998	Orthologs	N
GM.5.0.Sox.0016	TCONS_00007046	Orthologs	N
GM.5.0.Sox.0016	TCONS_00045354	Orthologs	N
GM.5.0.Sox.0016	TCONS_00027467	Orthologs	N
GM.5.0.Sox.0016	TCONS_00013871	Orthologs	N
GM.5.0.Nuclear_receptor.0029	TCONS_00028111	Orthologs	N
GM.5.0.Nuclear_receptor.0029	TCONS_00028123	Orthologs	N
GM.5.0.Nuclear_receptor.0029	TCONS_00019811	Orthologs	N
GM.5.0.Nuclear_receptor.0029	TCONS_00016058	Orthologs	N
GM.5.0.Homeodomain.0061	TCONS_00026598	Orthologs	N
GM.5.0.Homeodomain.0061	TCONS_00027287	Orthologs	N
GM.5.0.Homeodomain.0061	TCONS_00027293	Orthologs	N
GM.5.0.Homeodomain.0061	TCONS_00027286	Orthologs	N
GM.5.0.Homeodomain.0061	TCONS_00027292	Orthologs	N
GM.5.0.Homeodomain.0061	TCONS_00027285	Orthologs	N
GM.5.0.Homeodomain.0061	TCONS_00027291	Orthologs	N
GM.5.0.Homeodomain.0061	TCONS_00026487	Orthologs	N
GM.5.0.Homeodomain.0061	TCONS_00026505	Orthologs	N
GM.5.0.Homeodomain.0061	TCONS_00020801	Orthologs	N
GM.5.0.Homeodomain.0061	TCONS_00043771	Orthologs	N
GM.5.0.Homeodomain.0061	TCONS_00032269	Orthologs	N
GM.5.0.Homeodomain.0061	TCONS_00032267	Orthologs	N
GM.5.0.Homeodomain.0061	TCONS_00032266	Orthologs	N
GM.5.0.Homeodomain.0061	TCONS_00032262	Orthologs	N
GM.5.0.Homeodomain.0061	TCONS_00032264	Orthologs	N
GM.5.0.Homeodomain.0061	TCONS_00032259	Orthologs	N
GM.5.0.Homeodomain.0061	TCONS_00032261	Orthologs	N
GM.5.0.Homeodomain.0061	TCONS_00043772	Orthologs	N
GM.5.0.Homeodomain.0061	TCONS_00032260	Orthologs	N
GM.5.0.Homeodomain.0061	TCONS_00032270	Orthologs	N
GM.5.0.Homeodomain.0061	TCONS_00032272	Orthologs	N
GM.5.0.Homeodomain.0061	TCONS_00018945	Orthologs	N
GM.5.0.Homeodomain.0061	TCONS_00018960	Orthologs	N
GM.5.0.Homeodomain.0061	TCONS_00031629	Orthologs	N
GM.5.0.Homeodomain.0061	TCONS_00019139	Orthologs	N
GM.5.0.Homeodomain.0061	TCONS_00020105	Orthologs	N
GM.5.0.Homeodomain.0061	TCONS_00042478	Orthologs	N
GM.5.0.Homeodomain.0061	TCONS_00020805	Orthologs	N
GM.5.0.Homeodomain.0061	TCONS_00027510	Orthologs	N
GM.5.0.Homeodomain.0061	TCONS_00026910	Orthologs	N
GM.5.0.Homeodomain.0061	TCONS_00027826	Orthologs	N
GM.5.0.Homeodomain.0061	TCONS_00026836	Orthologs	N
GM.5.0.Homeodomain.0061	TCONS_00026711	Orthologs	N
GM.5.0.Homeodomain.0061	TCONS_00026612	Orthologs	N
GM.5.0.Homeodomain.0061	TCONS_00026377	Orthologs	N
GM.5.0.Homeodomain.0061	TCONS_00026365	Orthologs	N
GM.5.0.Homeodomain.0061	TCONS_00019737	Orthologs	N
GM.5.0.Homeodomain.0061	TCONS_00015367	Orthologs	N
GM.5.0.Homeodomain.0061	TCONS_00014810	Orthologs	N
GM.5.0.Homeodomain.0061	TCONS_00014809	Orthologs	N
GM.5.0.Homeodomain.0061	TCONS_00010493	Orthologs	N
GM.5.0.Homeodomain.0061	TCONS_00018852	Orthologs	N
GM.5.0.Homeodomain.0061	TCONS_00017786	Orthologs	N
GM.5.0.bZIP.0023	TCONS_00014283	Orthologs	N
GM.5.0.bZIP.0023	TCONS_00008464	Orthologs	N
GM.5.0.AP-2.0004	TCONS_00044893	Orthologs	N
GM.5.0.AP-2.0004	TCONS_00044892	Orthologs	N
GM.5.0.C2H2_ZF.0052	TCONS_00017948	Orthologs	N
GM.5.0.C2H2_ZF.0052	TCONS_00018160	Orthologs	N
GM.5.0.C2H2_ZF.0052	TCONS_00014999	Orthologs	N
GM.5.0.C2H2_ZF.0052	TCONS_00029221	Orthologs	N
GM.5.0.C2H2_ZF.0052	TCONS_00052198	Orthologs	N
GM.5.0.C2H2_ZF.0052	TCONS_00001141	Orthologs	N
GM.5.0.C2H2_ZF.0052	TCONS_00037684	Orthologs	N
GM.5.0.C2H2_ZF.0053	TCONS_00035900	Orthologs	N
GM.5.0.C2H2_ZF.0053	TCONS_00055121	Orthologs	N
GM.5.0.C2H2_ZF.0053	TCONS_00022983	Orthologs	N
GM.5.0.C2H2_ZF.0053	TCONS_00028502	Orthologs	N
GM.5.0.C2H2_ZF.0053	TCONS_00042950	Orthologs	N
GM.5.0.C2H2_ZF.0053	TCONS_00023435	Orthologs	N
GM.5.0.C2H2_ZF.0053	TCONS_00048577	Orthologs	N
GM.5.0.C2H2_ZF.0053	TCONS_00033864	Orthologs	N
GM.5.0.C2H2_ZF.0053	TCONS_00034214	Orthologs	N
GM.5.0.C2H2_ZF.0053	TCONS_00034215	Orthologs	N
GM.5.0.C2H2_ZF.0053	TCONS_00034216	Orthologs	N
GM.5.0.C2H2_ZF.0053	TCONS_00033865	Orthologs	N
GM.5.0.C2H2_ZF.0053	TCONS_00019578	Orthologs	N
GM.5.0.CxC.0001	TCONS_00007126	Orthologs	N
GM.5.0.CxC.0001	TCONS_00017529	Orthologs	N
GM.5.0.CxC.0001	TCONS_00030468	Orthologs	N
GM.5.0.Homeodomain.0062	TCONS_00016792	Orthologs	N
GM.5.0.Homeodomain.0062	TCONS_00025031	Orthologs	N
GM.5.0.Homeodomain.0062	TCONS_00038043	Orthologs	N
GM.5.0.Homeodomain.0062	TCONS_00029994	Orthologs	N
GM.5.0.Homeodomain.0062	TCONS_00030792	Orthologs	N
GM.5.0.Homeodomain.0062	TCONS_00011489	Orthologs	N
GM.5.0.Homeodomain.0062	TCONS_00011052	Orthologs	N
GM.5.0.Homeodomain.0062	TCONS_00011491	Orthologs	N
GM.5.0.Homeodomain.0062	TCONS_00025030	Orthologs	N
GM.5.0.Homeodomain.0062	TCONS_00023170	Orthologs	N
GM.5.0.Homeodomain.0062	TCONS_00031041	Orthologs	N
GM.5.0.Homeodomain.0062	TCONS_00031049	Orthologs	N
GM.5.0.Homeodomain.0062	TCONS_00031040	Orthologs	N
GM.5.0.Homeodomain.0062	TCONS_00031039	Orthologs	N
GM.5.0.Homeodomain.0062	TCONS_00031046	Orthologs	N
GM.5.0.Homeodomain.0062	TCONS_00023551	Orthologs	N
GM.5.0.Homeodomain.0062	TCONS_00023587	Orthologs	N
GM.5.0.Homeodomain.0062	TCONS_00016646	Orthologs	N
GM.5.0.Homeodomain.0062	TCONS_00021207	Orthologs	N
GM.5.0.Homeodomain.0062	TCONS_00027932	Orthologs	N
GM.5.0.Homeodomain.0062	TCONS_00042787	Orthologs	N
GM.5.0.Homeodomain.0062	TCONS_00012810	Orthologs	N
GM.5.0.Homeodomain.0062	TCONS_00012809	Orthologs	N
GM.5.0.Homeodomain.0062	TCONS_00013984	Orthologs	N
GM.5.0.Homeodomain.0062	TCONS_00056934	Orthologs	N
GM.5.0.Homeodomain.0062	TCONS_00021581	Orthologs	N
GM.5.0.Homeodomain.0062	TCONS_00021507	Orthologs	N
GM.5.0.Homeodomain.0062	TCONS_00027931	Orthologs	N
GM.5.0.Homeodomain.0062	TCONS_00028953	Orthologs	N
GM.5.0.Homeodomain.0062	TCONS_00003496	Orthologs	N
GM.5.0.Homeodomain.0062	TCONS_00031188	Orthologs	N
GM.5.0.Homeodomain.0062	TCONS_00031211	Orthologs	N
GM.5.0.Homeodomain.0062	TCONS_00031189	Orthologs	N
GM.5.0.Homeodomain.0062	TCONS_00031212	Orthologs	N
GM.5.0.Homeodomain.0062	TCONS_00045950	Orthologs	N
GM.5.0.Homeodomain.0062	TCONS_00019371	Orthologs	N
GM.5.0.Homeodomain.0062	TCONS_00048904	Orthologs	N
GM.5.0.Forkhead.0016	TCONS_00002015	Orthologs	N
GM.5.0.Forkhead.0016	TCONS_00000855	Orthologs	N
GM.5.0.C2H2_ZF.0054	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Ets.0013	TCONS_00034949	Orthologs	N
GM.5.0.Ets.0013	TCONS_00017797	Orthologs	N
GM.5.0.Ets.0013	TCONS_00023654	Orthologs	N
GM.5.0.Ets.0013	TCONS_00025377	Orthologs	N
GM.5.0.Ets.0013	TCONS_00024617	Orthologs	N
GM.5.0.Ets.0013	TCONS_00024683	Orthologs	N
GM.5.0.Ets.0013	TCONS_00023796	Orthologs	N
GM.5.0.Ets.0013	TCONS_00023649	Orthologs	N
GM.5.0.Ets.0013	TCONS_00042950	Orthologs	N
GM.5.0.Ets.0013	TCONS_00023435	Orthologs	N
GM.5.0.Ets.0013	TCONS_00048577	Orthologs	N
GM.5.0.Ets.0013	TCONS_00033864	Orthologs	N
GM.5.0.Ets.0013	TCONS_00034214	Orthologs	N
GM.5.0.Ets.0013	TCONS_00034215	Orthologs	N
GM.5.0.Ets.0013	TCONS_00034216	Orthologs	N
GM.5.0.Ets.0013	TCONS_00033865	Orthologs	N
GM.5.0.Ets.0013	TCONS_00019578	Orthologs	N
GM.5.0.Grainyhead.0002	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.T-box.0008	TCONS_00026125	Orthologs	N
GM.5.0.T-box.0008	TCONS_00008648	Orthologs	N
GM.5.0.T-box.0008	TCONS_00005387	Orthologs	N
GM.5.0.T-box.0008	TCONS_00005165	Orthologs	N
GM.5.0.T-box.0008	TCONS_00005618	Orthologs	N
GM.5.0.T-box.0008	TCONS_00018803	Orthologs	N
GM.5.0.T-box.0008	TCONS_00001049	Orthologs	N
GM.5.0.T-box.0008	TCONS_00047036	Orthologs	N
GM.5.0.CSL.0003	TCONS_00055221	Orthologs	N
GM.5.0.bHLH.0041	TCONS_00011327	Orthologs	N
GM.5.0.bHLH.0041	TCONS_00046850	Orthologs	N
GM.5.0.bHLH.0041	TCONS_00019012	Orthologs	N
GM.5.0.STAT.0003	TCONS_00020167	Orthologs	N
GM.5.0.STAT.0003	TCONS_00020319	Orthologs	N
GM.5.0.STAT.0003	TCONS_00048804	Orthologs	N
GM.5.0.STAT.0003	TCONS_00048544	Orthologs	N
GM.5.0.STAT.0003	TCONS_00049263	Orthologs	N
GM.5.0.STAT.0003	TCONS_00019604	Orthologs	N
GM.5.0.STAT.0003	TCONS_00019603	Orthologs	N
GM.5.0.STAT.0003	TCONS_00019606	Orthologs	N
GM.5.0.STAT.0003	TCONS_00019607	Orthologs	N
GM.5.0.STAT.0003	TCONS_00018823	Orthologs	N
GM.5.0.STAT.0003	TCONS_00016890	Orthologs	N
GM.5.0.Forkhead.0017	TCONS_00011336	Orthologs	N
GM.5.0.Forkhead.0017	TCONS_00055417	Orthologs	N
GM.5.0.Forkhead.0017	TCONS_00025375	Orthologs	N
GM.5.0.Forkhead.0017	TCONS_00008968	Orthologs	N
GM.5.0.Forkhead.0017	TCONS_00008967	Orthologs	N
GM.5.0.Forkhead.0017	TCONS_00029831	Orthologs	N
GM.5.0.Forkhead.0017	TCONS_00024115	Orthologs	N
GM.5.0.Forkhead.0017	TCONS_00029830	Orthologs	N
GM.5.0.Forkhead.0017	TCONS_00053632	Orthologs	N
GM.5.0.Forkhead.0017	TCONS_00042377	Orthologs	N
GM.5.0.Forkhead.0017	TCONS_00051149	Orthologs	N
GM.5.0.Forkhead.0017	TCONS_00026068	Orthologs	N
GM.5.0.Forkhead.0017	TCONS_00008966	Orthologs	N
GM.5.0.Forkhead.0017	TCONS_00052518	Orthologs	N
GM.5.0.Forkhead.0017	TCONS_00052512	Orthologs	N
GM.5.0.Forkhead.0017	TCONS_00029574	Orthologs	N
GM.5.0.Forkhead.0017	TCONS_00009611	Orthologs	N
GM.5.0.Forkhead.0017	TCONS_00029143	Orthologs	N
GM.5.0.Forkhead.0017	TCONS_00009689	Orthologs	N
GM.5.0.Forkhead.0017	TCONS_00012754	Orthologs	N
GM.5.0.Forkhead.0017	TCONS_00051990	Orthologs	N
GM.5.0.Forkhead.0017	TCONS_00051989	Orthologs	N
GM.5.0.Forkhead.0017	TCONS_00014249	Orthologs	N
GM.5.0.Forkhead.0017	TCONS_00002015	Orthologs	N
GM.5.0.Forkhead.0017	TCONS_00000855	Orthologs	N
GM.5.0.Forkhead.0017	TCONS_00049616	Orthologs	N
GM.5.0.Forkhead.0017	TCONS_00012708	Orthologs	N
GM.5.0.C2H2_ZF.0055	TCONS_00017948	Orthologs	N
GM.5.0.C2H2_ZF.0055	TCONS_00018160	Orthologs	N
GM.5.0.C2H2_ZF.0055	TCONS_00014999	Orthologs	N
GM.5.0.C2H2_ZF.0055	TCONS_00029221	Orthologs	N
GM.5.0.C2H2_ZF.0055	TCONS_00052198	Orthologs	N
GM.5.0.C2H2_ZF.0055	TCONS_00001141	Orthologs	N
GM.5.0.C2H2_ZF.0055	TCONS_00037684	Orthologs	N
GM.5.0.C2H2_ZF.0055	TCONS_00030938	Orthologs	N
GM.5.0.C2H2_ZF.0055	TCONS_00007285	Orthologs	N
GM.5.0.C2H2_ZF.0055	TCONS_00007284	Orthologs	N
GM.5.0.bHLH.0042	TCONS_00053631	Orthologs	N
GM.5.0.bHLH.0042	TCONS_00034245	Orthologs	N
GM.5.0.bHLH.0042	TCONS_00034241	Orthologs	N
GM.5.0.bHLH.0042	TCONS_00034003	Orthologs	N
GM.5.0.bHLH.0042	TCONS_00034036	Orthologs	N
GM.5.0.bHLH.0042	TCONS_00030276	Orthologs	N
GM.5.0.bHLH.0042	TCONS_00047519	Orthologs	N
GM.5.0.bHLH.0042	TCONS_00030552	Orthologs	N
GM.5.0.bHLH.0042	TCONS_00012881	Orthologs	N
GM.5.0.bHLH.0042	TCONS_00031055	Orthologs	N
GM.5.0.bHLH.0042	TCONS_00016565	Orthologs	N
GM.5.0.bHLH.0042	TCONS_00038079	Orthologs	N
GM.5.0.bHLH.0042	TCONS_00057137	Orthologs	N
GM.5.0.bHLH.0042	TCONS_00055932	Orthologs	N
GM.5.0.bHLH.0042	TCONS_00055933	Orthologs	N
GM.5.0.bHLH.0042	TCONS_00055931	Orthologs	N
GM.5.0.bHLH.0042	TCONS_00057143	Orthologs	N
GM.5.0.bHLH.0042	TCONS_00044644	Orthologs	N
GM.5.0.bHLH.0042	TCONS_00044645	Orthologs	N
GM.5.0.bHLH.0042	TCONS_00043977	Orthologs	N
GM.5.0.bHLH.0042	TCONS_00055840	Orthologs	N
GM.5.0.bHLH.0042	TCONS_00055839	Orthologs	N
GM.5.0.bHLH.0042	TCONS_00000865	Orthologs	N
GM.5.0.bHLH.0042	TCONS_00044845	Orthologs	N
GM.5.0.Sox.0017	TCONS_00045275	Orthologs	N
GM.5.0.Sox.0017	TCONS_00021994	Orthologs	N
GM.5.0.Sox.0017	TCONS_00021998	Orthologs	N
GM.5.0.Sox.0017	TCONS_00007046	Orthologs	N
GM.5.0.Sox.0017	TCONS_00045354	Orthologs	N
GM.5.0.Sox.0017	TCONS_00027467	Orthologs	N
GM.5.0.Sox.0017	TCONS_00013871	Orthologs	N
GM.5.0.Nuclear_receptor.0030	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Homeodomain.0063	TCONS_00026598	Orthologs	N
GM.5.0.Homeodomain.0063	TCONS_00027287	Orthologs	N
GM.5.0.Homeodomain.0063	TCONS_00027293	Orthologs	N
GM.5.0.Homeodomain.0063	TCONS_00027286	Orthologs	N
GM.5.0.Homeodomain.0063	TCONS_00027292	Orthologs	N
GM.5.0.Homeodomain.0063	TCONS_00027285	Orthologs	N
GM.5.0.Homeodomain.0063	TCONS_00027291	Orthologs	N
GM.5.0.Homeodomain.0063	TCONS_00026487	Orthologs	N
GM.5.0.Homeodomain.0063	TCONS_00026505	Orthologs	N
GM.5.0.Homeodomain.0063	TCONS_00020801	Orthologs	N
GM.5.0.Homeodomain.0063	TCONS_00043771	Orthologs	N
GM.5.0.Homeodomain.0063	TCONS_00032269	Orthologs	N
GM.5.0.Homeodomain.0063	TCONS_00032267	Orthologs	N
GM.5.0.Homeodomain.0063	TCONS_00032266	Orthologs	N
GM.5.0.Homeodomain.0063	TCONS_00032262	Orthologs	N
GM.5.0.Homeodomain.0063	TCONS_00032264	Orthologs	N
GM.5.0.Homeodomain.0063	TCONS_00032259	Orthologs	N
GM.5.0.Homeodomain.0063	TCONS_00032261	Orthologs	N
GM.5.0.Homeodomain.0063	TCONS_00043772	Orthologs	N
GM.5.0.Homeodomain.0063	TCONS_00032260	Orthologs	N
GM.5.0.Homeodomain.0063	TCONS_00032270	Orthologs	N
GM.5.0.Homeodomain.0063	TCONS_00032272	Orthologs	N
GM.5.0.Homeodomain.0063	TCONS_00018945	Orthologs	N
GM.5.0.Homeodomain.0063	TCONS_00018960	Orthologs	N
GM.5.0.Homeodomain.0063	TCONS_00031629	Orthologs	N
GM.5.0.Homeodomain.0063	TCONS_00019139	Orthologs	N
GM.5.0.Homeodomain.0063	TCONS_00020105	Orthologs	N
GM.5.0.Homeodomain.0063	TCONS_00042478	Orthologs	N
GM.5.0.Homeodomain.0063	TCONS_00020805	Orthologs	N
GM.5.0.Homeodomain.0063	TCONS_00027510	Orthologs	N
GM.5.0.Homeodomain.0063	TCONS_00026910	Orthologs	N
GM.5.0.Homeodomain.0063	TCONS_00027826	Orthologs	N
GM.5.0.Homeodomain.0063	TCONS_00026836	Orthologs	N
GM.5.0.Homeodomain.0063	TCONS_00026711	Orthologs	N
GM.5.0.Homeodomain.0063	TCONS_00026612	Orthologs	N
GM.5.0.Homeodomain.0063	TCONS_00026377	Orthologs	N
GM.5.0.Homeodomain.0063	TCONS_00026365	Orthologs	N
GM.5.0.Homeodomain.0063	TCONS_00019737	Orthologs	N
GM.5.0.Homeodomain.0063	TCONS_00015367	Orthologs	N
GM.5.0.Homeodomain.0063	TCONS_00014810	Orthologs	N
GM.5.0.Homeodomain.0063	TCONS_00014809	Orthologs	N
GM.5.0.Homeodomain.0063	TCONS_00010493	Orthologs	N
GM.5.0.Homeodomain.0063	TCONS_00018852	Orthologs	N
GM.5.0.Homeodomain.0063	TCONS_00017786	Orthologs	N
GM.5.0.Homeodomain.0063	TCONS_00020803	Orthologs	N
GM.5.0.C2H2_ZF.0056	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Homeodomain.0064	TCONS_00026598	Orthologs	N
GM.5.0.Homeodomain.0064	TCONS_00027287	Orthologs	N
GM.5.0.Homeodomain.0064	TCONS_00027293	Orthologs	N
