TCONS_00011438.p1	HUMAN04755
TCONS_00012584.p1	HUMAN13335
TCONS_00047302.p1	HUMAN07035
TCONS_00008606.p1	HUMAN12660
TCONS_00053736.p1	HUMAN01210
TCONS_00010978.p1	HUMAN08719
TCONS_00009042.p1	HUMAN23185
TCONS_00002888.p1	HUMAN26294
TCONS_00044906.p1	HUMAN25240
TCONS_00029152.p1	HUMAN23680
TCONS_00055596.p1	HUMAN18026
TCONS_00047386.p1	HUMAN26781
TCONS_00011643.p1	HUMAN15877
TCONS_00031874.p1	HUMAN28810
TCONS_00000121.p1	HUMAN25768
TCONS_00015965.p1	HUMAN24746
TCONS_00029652.p1	HUMAN28825
TCONS_00036408.p1	HUMAN02344
TCONS_00051280.p1	HUMAN00230
TCONS_00013623.p1	HUMAN25338
TCONS_00030970.p1	HUMAN03169
TCONS_00013687.p1	HUMAN13291
TCONS_00021437.p1	HUMAN14760
TCONS_00011911.p1	HUMAN25091
TCONS_00011315.p1	HUMAN02581
TCONS_00015931.p1	HUMAN01234
TCONS_00029325.p1	HUMAN14370
TCONS_00004500.p1	HUMAN16933
TCONS_00042395.p1	HUMAN22982
TCONS_00011626.p1	HUMAN15493
TCONS_00003309.p1	HUMAN19624
TCONS_00026986.p1	HUMAN09429
TCONS_00019601.p1	HUMAN18003
TCONS_00029282.p1	HUMAN01857
TCONS_00042767.p1	HUMAN09886
TCONS_00013533.p1	HUMAN27031
TCONS_00007944.p1	HUMAN11357
TCONS_00008359.p1	HUMAN11480
TCONS_00015043.p1	HUMAN24793
TCONS_00047231.p1	HUMAN01359
TCONS_00026910.p1	HUMAN03688
TCONS_00022585.p1	HUMAN11931
TCONS_00020764.p1	HUMAN01738
TCONS_00009572.p1	HUMAN25063
TCONS_00010043.p1	HUMAN15461
TCONS_00044098.p1	HUMAN28597
TCONS_00020850.p1	HUMAN28758
TCONS_00041645.p1	HUMAN10168
TCONS_00044153.p1	HUMAN07718
TCONS_00018445.p1	HUMAN18312
TCONS_00043161.p1	HUMAN22319
TCONS_00019157.p1	HUMAN18157
TCONS_00055711.p1	HUMAN12377
TCONS_00022686.p1	HUMAN21617
TCONS_00017867.p1	HUMAN27497
TCONS_00017390.p1	HUMAN29184
TCONS_00000579.p1	HUMAN00738
TCONS_00013856.p1	HUMAN08165
TCONS_00029790.p1	HUMAN18455
TCONS_00025042.p1	HUMAN04181
TCONS_00044095.p1	HUMAN07502
TCONS_00014817.p1	HUMAN05714
TCONS_00019228.p1	HUMAN28763
TCONS_00003883.p1	HUMAN04960
TCONS_00003618.p1	HUMAN21064
TCONS_00026401.p1	HUMAN22137
TCONS_00008247.p1	HUMAN24591
TCONS_00016893.p1	HUMAN10072
TCONS_00011327.p1	HUMAN08532
TCONS_00032274.p1	HUMAN06668
TCONS_00031323.p2	HUMAN22775
TCONS_00010738.p1	HUMAN08721
TCONS_00030374.p1	HUMAN03319
TCONS_00022195.p1	HUMAN05250
TCONS_00040470.p1	HUMAN05676
TCONS_00044888.p1	HUMAN16726
TCONS_00056118.p1	HUMAN20677
TCONS_00050112.p1	HUMAN21821
TCONS_00027328.p1	HUMAN17121
TCONS_00013959.p1	HUMAN13495
TCONS_00054332.p1	HUMAN01309
TCONS_00050034.p1	HUMAN00219
TCONS_00013688.p1	HUMAN10226
TCONS_00001196.p1	HUMAN09314
TCONS_00008544.p1	HUMAN28378
TCONS_00010502.p1	HUMAN02492
TCONS_00056595.p1	HUMAN01854
TCONS_00030441.p1	HUMAN22799
TCONS_00042725.p1	HUMAN27452
TCONS_00055081.p1	HUMAN23062
TCONS_00056271.p1	HUMAN16364
TCONS_00012941.p1	HUMAN10433
TCONS_00022351.p1	HUMAN07028
TCONS_00012140.p1	HUMAN08862
TCONS_00030467.p1	HUMAN03358
TCONS_00055941.p1	HUMAN12493
TCONS_00023408.p1	HUMAN04157
TCONS_00018757.p1	HUMAN05480
TCONS_00045357.p1	HUMAN27357
TCONS_00045349.p1	HUMAN27813
TCONS_00012646.p1	HUMAN13279
TCONS_00038648.p1	HUMAN12884
TCONS_00018461.p1	HUMAN00466
TCONS_00011526.p1	HUMAN09354
TCONS_00054555.p1	HUMAN28474
TCONS_00043945.p1	HUMAN22862
TCONS_00035870.p1	HUMAN22608
TCONS_00048192.p1	HUMAN21067
TCONS_00027628.p1	HUMAN27511
TCONS_00046687.p1	HUMAN16583
TCONS_00049725.p1	HUMAN20990
TCONS_00001276.p1	HUMAN24429
TCONS_00055486.p1	HUMAN17802
TCONS_00051649.p1	HUMAN00323
TCONS_00044700.p1	HUMAN06270
TCONS_00048271.p1	HUMAN05778
TCONS_00047757.p1	HUMAN20464
TCONS_00004986.p1	HUMAN07153
TCONS_00033404.p1	HUMAN12952
TCONS_00003481.p1	HUMAN08350
TCONS_00004058.p1	HUMAN02590
TCONS_00008793.p1	HUMAN07932
TCONS_00005098.p1	HUMAN12204
TCONS_00018558.p1	HUMAN25677
TCONS_00008242.p1	HUMAN14062
TCONS_00013847.p1	HUMAN10522
TCONS_00037571.p1	HUMAN06796
TCONS_00005698.p1	HUMAN24989
TCONS_00009710.p1	HUMAN08772
TCONS_00046160.p1	HUMAN00798
TCONS_00045257.p1	HUMAN29599
TCONS_00038644.p1	HUMAN12768
TCONS_00051027.p1	HUMAN00032
TCONS_00028951.p1	HUMAN28620
TCONS_00026937.p1	HUMAN03621
TCONS_00035290.p1	HUMAN15764
TCONS_00020313.p1	HUMAN09508
TCONS_00003600.p1	HUMAN21920
TCONS_00010637.p1	HUMAN15592
TCONS_00018679.p1	HUMAN19034
TCONS_00007280.p1	HUMAN24411
TCONS_00011707.p1	HUMAN16821
TCONS_00029344.p1	HUMAN09471
TCONS_00001309.p1	HUMAN17450
TCONS_00003584.p1	HUMAN26230
TCONS_00006652.p1	HUMAN07208
TCONS_00014397.p1	HUMAN03282
TCONS_00052848.p1	HUMAN01294
TCONS_00001085.p1	HUMAN25430
TCONS_00014944.p1	HUMAN02129
TCONS_00051035.p1	HUMAN04435
TCONS_00017778.p1	HUMAN01971
TCONS_00004896.p1	HUMAN10788
TCONS_00048064.p1	HUMAN04353
TCONS_00048633.p1	HUMAN26977
TCONS_00024571.p1	HUMAN20291
TCONS_00050927.p1	HUMAN00207
TCONS_00009869.p1	HUMAN18734
TCONS_00005914.p1	HUMAN26374
TCONS_00013851.p1	HUMAN10301
TCONS_00004476.p1	HUMAN15603
TCONS_00019725.p1	HUMAN07809
TCONS_00011475.p1	HUMAN02462
TCONS_00030052.p1	HUMAN03270
TCONS_00049466.p1	HUMAN21153
TCONS_00003127.p1	HUMAN20588
TCONS_00028344.p1	HUMAN14221
TCONS_00057066.p1	HUMAN20615
TCONS_00051568.p1	HUMAN27353
TCONS_00037977.p1	HUMAN06252
TCONS_00003986.p1	HUMAN26160
TCONS_00010817.p1	HUMAN08999
TCONS_00020693.p1	HUMAN11110
TCONS_00002643.p1	HUMAN25102
TCONS_00042443.p1	HUMAN15376
TCONS_00008145.p1	HUMAN28040
TCONS_00002023.p1	HUMAN25356
TCONS_00024262.p1	HUMAN07006
TCONS_00002909.p1	HUMAN21907
TCONS_00048216.p1	HUMAN04425
TCONS_00042544.p1	HUMAN10254
TCONS_00013139.p1	HUMAN25916
TCONS_00007071.p1	HUMAN11118
TCONS_00029369.p1	HUMAN15863
TCONS_00047934.p1	HUMAN28864
TCONS_00013713.p1	HUMAN15926
TCONS_00057190.p1	HUMAN07530
TCONS_00050562.p1	HUMAN00026
TCONS_00039536.p1	HUMAN19559
TCONS_00054877.p1	HUMAN18097
TCONS_00049562.p1	HUMAN20335
TCONS_00026216.p1	HUMAN03599
TCONS_00043227.p1	HUMAN16438
TCONS_00029700.p1	HUMAN14332
TCONS_00018557.p1	HUMAN24564
TCONS_00056082.p1	HUMAN06673
TCONS_00009860.p1	HUMAN18697
TCONS_00008717.p1	HUMAN11319
TCONS_00021731.p1	HUMAN17604
TCONS_00026831.p1	HUMAN03571
TCONS_00044639.p1	HUMAN13790
TCONS_00027072.p1	HUMAN03562
TCONS_00017094.p1	HUMAN00467
TCONS_00028704.p1	HUMAN09665
TCONS_00029503.p1	HUMAN09424
TCONS_00054537.p1	HUMAN00926
TCONS_00027490.p1	HUMAN17364
TCONS_00004148.p1	HUMAN19665
TCONS_00001284.p1	HUMAN05384
TCONS_00008491.p1	HUMAN27782
TCONS_00030277.p1	HUMAN22827
TCONS_00042687.p1	HUMAN24102
TCONS_00030064.p1	HUMAN22689
TCONS_00019673.p1	HUMAN01740
TCONS_00033009.p1	HUMAN09491
TCONS_00014147.p1	HUMAN10663
TCONS_00009692.p1	HUMAN04928
TCONS_00024136.p1	HUMAN16024
TCONS_00043851.p1	HUMAN27054
TCONS_00012473.p1	HUMAN06214
TCONS_00018816.p1	HUMAN05563
TCONS_00051360.p1	HUMAN27042
TCONS_00002109.p1	HUMAN02094
TCONS_00007766.p1	HUMAN11279
TCONS_00042042.p1	HUMAN30482
TCONS_00054606.p1	HUMAN01009
TCONS_00051026.p1	HUMAN00380
TCONS_00030861.p1	HUMAN27686
TCONS_00048191.p1	HUMAN27044
TCONS_00011469.p1	HUMAN16985
TCONS_00008153.p1	HUMAN24515
TCONS_00016783.p1	HUMAN28238
TCONS_00052844.p1	HUMAN00885
TCONS_00037181.p1	HUMAN03879
TCONS_00044179.p1	HUMAN12996
TCONS_00017203.p1	HUMAN25053
TCONS_00004441.p1	HUMAN02498
TCONS_00011160.p1	HUMAN08785
TCONS_00028948.p1	HUMAN09690
TCONS_00009730.p1	HUMAN08631
TCONS_00027746.p1	HUMAN22191
TCONS_00049250.p1	HUMAN21031
TCONS_00010436.p1	HUMAN08269
TCONS_00036436.p1	HUMAN04186
TCONS_00043985.p1	HUMAN30467
TCONS_00002536.p1	HUMAN01748
TCONS_00034989.p1	HUMAN07416
TCONS_00027209.p1	HUMAN03742
TCONS_00002924.p1	HUMAN12560
TCONS_00012823.p1	HUMAN13425
TCONS_00043347.p1	HUMAN22905
TCONS_00057276.p1	HUMAN18080
TCONS_00028944.p1	HUMAN14215
TCONS_00057206.p1	HUMAN17984
TCONS_00013901.p1	HUMAN03113
TCONS_00027157.p1	HUMAN03490
TCONS_00029808.p1	HUMAN29829
TCONS_00006078.p1	HUMAN28974
TCONS_00021382.p1	HUMAN11978
TCONS_00011185.p1	HUMAN16838
TCONS_00053556.p1	HUMAN00906
TCONS_00007841.p1	HUMAN13705
TCONS_00026942.p1	HUMAN24225
TCONS_00009364.p1	HUMAN11399
TCONS_00041961.p1	HUMAN23997
TCONS_00021571.p1	HUMAN07668
TCONS_00042060.p1	HUMAN21322
TCONS_00042741.p1	HUMAN20012
TCONS_00005244.p1	HUMAN16086
TCONS_00005382.p1	HUMAN26741
TCONS_00014140.p1	HUMAN13367
TCONS_00015344.p1	HUMAN05618
TCONS_00021580.p1	HUMAN21746
TCONS_00029425.p1	HUMAN13887
TCONS_00015521.p1	HUMAN29209
TCONS_00045178.p1	HUMAN21251
TCONS_00007954.p1	HUMAN11591
TCONS_00026709.p1	HUMAN03803
TCONS_00015778.p1	HUMAN29223
TCONS_00017184.p1	HUMAN00608
TCONS_00016357.p1	HUMAN02160
TCONS_00034955.p1	HUMAN05596
TCONS_00050068.p1	HUMAN00305
TCONS_00022869.p1	HUMAN21631
TCONS_00014244.p1	HUMAN10683
TCONS_00054961.p1	HUMAN06573
TCONS_00049494.p1	HUMAN04364
TCONS_00020704.p1	HUMAN02914
TCONS_00045788.p1	HUMAN16091
TCONS_00015836.p1	HUMAN09839
TCONS_00000645.p1	HUMAN05320
TCONS_00025807.p1	HUMAN06849
TCONS_00027006.p1	HUMAN03672
TCONS_00003641.p1	HUMAN12706
TCONS_00050637.p1	HUMAN20924
TCONS_00053735.p1	HUMAN28954
TCONS_00004626.p1	HUMAN12296
TCONS_00021480.p1	HUMAN30242
TCONS_00048348.p1	HUMAN02838
TCONS_00045500.p1	HUMAN23177
TCONS_00008166.p1	HUMAN18868
TCONS_00022084.p1	HUMAN08139
TCONS_00016051.p1	HUMAN01275
TCONS_00030807.p1	HUMAN22592
TCONS_00028823.p1	HUMAN09609
TCONS_00040524.p1	HUMAN05353
TCONS_00008966.p1	HUMAN11538
TCONS_00006224.p1	HUMAN07407
TCONS_00038647.p1	HUMAN17895
TCONS_00056969.p1	HUMAN11870
TCONS_00039546.p1	HUMAN15659
TCONS_00006397.p1	HUMAN13117
TCONS_00033008.p1	HUMAN09829
TCONS_00036084.p1	HUMAN04666
TCONS_00053143.p1	HUMAN01289
TCONS_00011586.p1	HUMAN15612
TCONS_00031331.p1	HUMAN28361
TCONS_00026984.p1	HUMAN24173
TCONS_00015238.p1	HUMAN29061
TCONS_00009792.p1	HUMAN08471
TCONS_00030780.p1	HUMAN03544
TCONS_00019642.p1	HUMAN19178
TCONS_00034798.p1	HUMAN05525
TCONS_00008434.p1	HUMAN11372
TCONS_00014250.p1	HUMAN10324
TCONS_00005786.p1	HUMAN26445
TCONS_00028837.p1	HUMAN29008
TCONS_00016584.p1	HUMAN01271
TCONS_00020658.p1	HUMAN23688
TCONS_00013283.p1	HUMAN20084
TCONS_00017755.p1	HUMAN22616
TCONS_00015780.p1	HUMAN24781
TCONS_00048580.p1	HUMAN20339
TCONS_00011250.p1	HUMAN18746
TCONS_00012111.p1	HUMAN08520
TCONS_00010212.p1	HUMAN25870
TCONS_00052736.p1	HUMAN09640
TCONS_00011220.p1	HUMAN08358
TCONS_00007207.p1	HUMAN27962
TCONS_00042380.p1	HUMAN25324
TCONS_00046561.p1	HUMAN16710
TCONS_00020707.p1	HUMAN24818
TCONS_00003980.p1	HUMAN06783
TCONS_00043267.p1	HUMAN26777
TCONS_00028293.p1	HUMAN11991
TCONS_00009605.p1	HUMAN08516
TCONS_00026137.p1	HUMAN03767
TCONS_00017404.p1	HUMAN05743
TCONS_00008125.p1	HUMAN28397
TCONS_00049651.p1	HUMAN02860
TCONS_00013177.p1	HUMAN12965
TCONS_00042667.p1	HUMAN30289
TCONS_00040059.p1	HUMAN06684
TCONS_00043742.p1	HUMAN22383
TCONS_00027096.p1	HUMAN03430
TCONS_00029123.p1	HUMAN01809
TCONS_00012104.p1	HUMAN08614
TCONS_00029281.p1	HUMAN28812
TCONS_00001226.p1	HUMAN00526
TCONS_00022408.p1	HUMAN21925
TCONS_00052964.p1	HUMAN00895
TCONS_00016197.p1	HUMAN18055
TCONS_00055761.p1	HUMAN13864
TCONS_00043056.p1	HUMAN05378
TCONS_00001225.p1	HUMAN25368
TCONS_00051865.p2	HUMAN00398
TCONS_00004815.p1	HUMAN07300
TCONS_00031058.p1	HUMAN23760
TCONS_00054346.p1	HUMAN23297
TCONS_00018301.p1	HUMAN28069
TCONS_00039891.p1	HUMAN17133
TCONS_00049408.p1	HUMAN30553
TCONS_00055214.p1	HUMAN20678
TCONS_00048415.p1	HUMAN29828
TCONS_00028987.p1	HUMAN09671
TCONS_00022799.p1	HUMAN30222
TCONS_00020489.p1	HUMAN08166
TCONS_00052175.p1	HUMAN02218
TCONS_00017387.p1	HUMAN26479
TCONS_00053817.p1	HUMAN17582
TCONS_00015174.p1	HUMAN29379
TCONS_00024425.p1	HUMAN15982
TCONS_00029664.p1	HUMAN03285
TCONS_00044318.p1	HUMAN29089
TCONS_00006223.p1	HUMAN07526
TCONS_00048829.p1	HUMAN15495
TCONS_00006887.p1	HUMAN10800
TCONS_00007126.p1	HUMAN27972
TCONS_00011881.p1	HUMAN08735
TCONS_00007178.p1	HUMAN27845
TCONS_00056102.p1	HUMAN24932
TCONS_00029902.p1	HUMAN27773
TCONS_00012607.p1	HUMAN10544
TCONS_00022396.p1	HUMAN07678
TCONS_00027108.p1	HUMAN03174
TCONS_00031428.p1	HUMAN23896
TCONS_00047866.p1	HUMAN19679
TCONS_00026188.p1	HUMAN14779
TCONS_00048336.p1	HUMAN02361
TCONS_00014351.p1	HUMAN12138
TCONS_00040533.p1	HUMAN05541
TCONS_00028717.p1	HUMAN23658
TCONS_00027098.p1	HUMAN17144
TCONS_00047537.p1	HUMAN21479
TCONS_00036377.p1	HUMAN04278
TCONS_00029286.p1	HUMAN02302
TCONS_00013340.p1	HUMAN00274
TCONS_00028098.p1	HUMAN14491
TCONS_00016487.p1	HUMAN09263
TCONS_00011122.p1	HUMAN09330
TCONS_00011408.p1	HUMAN02471
TCONS_00007072.p1	HUMAN14028
TCONS_00012826.p1	HUMAN20276
TCONS_00028155.p1	HUMAN08340
TCONS_00014750.p1	HUMAN14785
TCONS_00019166.p1	HUMAN23630
TCONS_00030369.p1	HUMAN03545
TCONS_00055782.p1	HUMAN28210
TCONS_00045077.p1	HUMAN25277
TCONS_00020206.p1	HUMAN12974
TCONS_00042941.p1	HUMAN05256
TCONS_00028182.p1	HUMAN09376
TCONS_00043977.p1	HUMAN23056
TCONS_00049097.p1	HUMAN06740
TCONS_00051388.p1	HUMAN18291
TCONS_00057121.p1	HUMAN23472
TCONS_00008823.p1	HUMAN11060
TCONS_00041317.p1	HUMAN14206
TCONS_00027514.p1	HUMAN03593
TCONS_00042605.p1	HUMAN09146
TCONS_00049782.p1	HUMAN26872
TCONS_00005107.p1	HUMAN11741
TCONS_00042282.p1	HUMAN22953
TCONS_00020774.p1	HUMAN09535
TCONS_00015008.p1	HUMAN02141
TCONS_00013622.p1	HUMAN15937
TCONS_00026274.p1	HUMAN22166
TCONS_00023593.p1	HUMAN25150
TCONS_00008588.p1	HUMAN13760
TCONS_00007665.p1	HUMAN19210
TCONS_00055143.p1	HUMAN17974
TCONS_00009199.p1	HUMAN13810
TCONS_00016082.p1	HUMAN18957
TCONS_00029432.p1	HUMAN09529
TCONS_00038037.p1	HUMAN03918
TCONS_00016058.p1	HUMAN29380
TCONS_00018787.p1	HUMAN25540
TCONS_00014580.p1	HUMAN10695
TCONS_00009356.p1	HUMAN28025
TCONS_00018241.p1	HUMAN20515
TCONS_00023766.p1	HUMAN16034
TCONS_00049059.p1	HUMAN20367
TCONS_00042416.p1	HUMAN07570
TCONS_00008794.p1	HUMAN28048
TCONS_00006882.p1	HUMAN21919
TCONS_00020444.p1	HUMAN02982
TCONS_00055411.p1	HUMAN25695
TCONS_00006703.p1	HUMAN17628
TCONS_00009645.p1	HUMAN08380
TCONS_00046148.p1	HUMAN21041
TCONS_00018629.p1	HUMAN15778
TCONS_00021795.p1	HUMAN23124
TCONS_00027737.p1	HUMAN23865
TCONS_00015167.p1	HUMAN29358
TCONS_00034310.p1	HUMAN05585
TCONS_00016375.p1	HUMAN29277
TCONS_00020381.p1	HUMAN28381
TCONS_00045553.p1	HUMAN13778
TCONS_00012659.p1	HUMAN10632
TCONS_00013692.p1	HUMAN26618
TCONS_00017779.p1	HUMAN02005
TCONS_00004837.p1	HUMAN30190
TCONS_00014473.p1	HUMAN25938
TCONS_00020737.p1	HUMAN09761
TCONS_00031429.p1	HUMAN03213
TCONS_00015817.p1	HUMAN29355
TCONS_00010765.p1	HUMAN05169
TCONS_00005197.p1	HUMAN18228
TCONS_00017721.p1	HUMAN02570
TCONS_00014870.p1	HUMAN01231
TCONS_00004482.p1	HUMAN17062
TCONS_00005744.p1	HUMAN12096
TCONS_00015682.p1	HUMAN29117
TCONS_00028749.p1	HUMAN23476
TCONS_00018680.p1	HUMAN25415
TCONS_00008149.p1	HUMAN28145
TCONS_00053837.p1	HUMAN29046
TCONS_00031433.p1	HUMAN22816
TCONS_00055710.p1	HUMAN02594
TCONS_00006169.p1	HUMAN17174
TCONS_00026365.p1	HUMAN22097
TCONS_00007484.p1	HUMAN11446
TCONS_00009573.p1	HUMAN16897
TCONS_00017788.p1	HUMAN03637
TCONS_00022627.p1	HUMAN18327
TCONS_00051029.p1	HUMAN00112
TCONS_00033073.p1	HUMAN09927
TCONS_00053118.p1	HUMAN23482
TCONS_00010698.p1	HUMAN05346
TCONS_00022948.p1	HUMAN30583
TCONS_00006842.p1	HUMAN07231
TCONS_00053195.p1	HUMAN01081
TCONS_00014311.p1	HUMAN12984
TCONS_00014832.p1	HUMAN13271
TCONS_00012280.p1	HUMAN10605
TCONS_00009918.p1	HUMAN08295
TCONS_00054625.p1	HUMAN27768
TCONS_00018904.p1	HUMAN13742
TCONS_00012628.p1	HUMAN20254
TCONS_00022192.p1	HUMAN05491
TCONS_00029838.p1	HUMAN15052
TCONS_00001267.p1	HUMAN25408
TCONS_00015247.p1	HUMAN29246
TCONS_00043865.p1	HUMAN22873
TCONS_00045352.p1	HUMAN27419
TCONS_00042964.p1	HUMAN05373
TCONS_00020824.p1	HUMAN11173
TCONS_00020749.p1	HUMAN23323
TCONS_00014970.p1	HUMAN02199
TCONS_00010237.p1	HUMAN18688
TCONS_00021076.p1	HUMAN11795
TCONS_00049295.p1	HUMAN06223
TCONS_00047692.p1	HUMAN29133
TCONS_00011898.p1	HUMAN08814
TCONS_00011021.p1	HUMAN04927
TCONS_00006396.p1	HUMAN10849
TCONS_00041649.p1	HUMAN24144
TCONS_00029451.p1	HUMAN09198
TCONS_00053389.p1	HUMAN23318
TCONS_00011322.p1	HUMAN02639
TCONS_00007603.p1	HUMAN07962
TCONS_00002256.p1	HUMAN21192
TCONS_00015184.p1	HUMAN02233
TCONS_00045890.p1	HUMAN19258
TCONS_00014240.p1	HUMAN12360
TCONS_00056295.p1	HUMAN17949
TCONS_00008587.p1	HUMAN19000
TCONS_00055123.p1	HUMAN25988
TCONS_00030123.p1	HUMAN03238
TCONS_00027948.p1	HUMAN15054
TCONS_00048004.p1	HUMAN21146
TCONS_00027101.p1	HUMAN03176
TCONS_00013141.p1	HUMAN25353
TCONS_00030131.p1	HUMAN22710
TCONS_00051122.p1	HUMAN18364
TCONS_00052897.p1	HUMAN01307
TCONS_00042851.p1	HUMAN17403
TCONS_00001819.p1	HUMAN21345
TCONS_00011730.p1	HUMAN08351
TCONS_00006026.p1	HUMAN23083
TCONS_00036657.p1	HUMAN06814
TCONS_00020216.p1	HUMAN13986
TCONS_00013935.p1	HUMAN06046
TCONS_00056956.p1	HUMAN01818
TCONS_00002728.p1	HUMAN06328
TCONS_00045738.p1	HUMAN16058
TCONS_00009739.p1	HUMAN02641
TCONS_00021067.p1	HUMAN07601
TCONS_00026520.p1	HUMAN10018
TCONS_00028170.p1	HUMAN20691
TCONS_00018708.p1	HUMAN17787
TCONS_00037790.p1	HUMAN04199
TCONS_00010775.p1	HUMAN02507
TCONS_00006554.p1	HUMAN17148
TCONS_00005387.p1	HUMAN19734
TCONS_00027216.p1	HUMAN28718
TCONS_00000164.p1	HUMAN19525
TCONS_00004934.p1	HUMAN19772
TCONS_00004980.p1	HUMAN07486
TCONS_00019067.p1	HUMAN01653
TCONS_00026270.p1	HUMAN22133
TCONS_00003928.p1	HUMAN18090
TCONS_00011496.p1	HUMAN08499
TCONS_00008806.p1	HUMAN14080
TCONS_00026598.p1	HUMAN03561
TCONS_00048758.p1	HUMAN01354
TCONS_00001538.p1	HUMAN25462
TCONS_00015326.p1	HUMAN02331
TCONS_00056206.p1	HUMAN21913
TCONS_00029026.p1	HUMAN23404
TCONS_00036557.p1	HUMAN30702
TCONS_00027376.p1	HUMAN22287
TCONS_00022463.p1	HUMAN26739
TCONS_00042557.p1	HUMAN17424
TCONS_00037242.p1	HUMAN06892
TCONS_00038184.p1	HUMAN06995
TCONS_00033283.p1	HUMAN21519
TCONS_00046877.p1	HUMAN28136
TCONS_00022513.p1	HUMAN07639
TCONS_00011259.p1	HUMAN09027
TCONS_00047383.p1	HUMAN20497
TCONS_00038685.p1	HUMAN07937
TCONS_00035722.p1	HUMAN01912
TCONS_00009559.p1	HUMAN08722
TCONS_00053982.p1	HUMAN28847
TCONS_00022963.p1	HUMAN16549
TCONS_00028021.p1	HUMAN23703
TCONS_00052832.p1	HUMAN14251
TCONS_00049722.p1	HUMAN20480
TCONS_00045963.p1	HUMAN27865
TCONS_00015457.p1	HUMAN29064
TCONS_00042258.p1	HUMAN04986
TCONS_00052940.p1	HUMAN26909
TCONS_00014656.p1	HUMAN29189
TCONS_00017948.p1	HUMAN27903
TCONS_00029628.p1	HUMAN23533
TCONS_00038406.p1	HUMAN01049
TCONS_00003506.p1	HUMAN08424
TCONS_00048438.p1	HUMAN02848
TCONS_00042942.p1	HUMAN22934
TCONS_00025855.p1	HUMAN06115
TCONS_00030847.p1	HUMAN27676
TCONS_00038001.p1	HUMAN06864
TCONS_00054885.p1	HUMAN07829
TCONS_00042387.p1	HUMAN25413
TCONS_00019307.p1	HUMAN21555
TCONS_00056726.p1	HUMAN18279
TCONS_00006689.p1	HUMAN04995
TCONS_00024144.p1	HUMAN04673
TCONS_00053826.p1	HUMAN23322
TCONS_00028745.p1	HUMAN09939
TCONS_00041559.p1	HUMAN27737
TCONS_00019269.p1	HUMAN18938
TCONS_00028631.p1	HUMAN23491
TCONS_00028312.p1	HUMAN28522
TCONS_00030491.p1	HUMAN25160
TCONS_00018323.p1	HUMAN25194
TCONS_00054106.p1	HUMAN01316
TCONS_00053615.p1	HUMAN27769
TCONS_00020624.p1	HUMAN20622
TCONS_00051907.p1	HUMAN00411
TCONS_00006284.p1	HUMAN28384
TCONS_00011083.p1	HUMAN25505
TCONS_00030186.p1	HUMAN17235
TCONS_00015811.p1	HUMAN18638
TCONS_00033865.p1	HUMAN05722
TCONS_00015495.p1	HUMAN16533
TCONS_00042519.p1	HUMAN11766
TCONS_00002384.p1	HUMAN25428
TCONS_00009722.p1	HUMAN04952
TCONS_00055673.p1	HUMAN18035
TCONS_00011640.p1	HUMAN08438
TCONS_00045081.p1	HUMAN18808
TCONS_00026945.p1	HUMAN22159
TCONS_00048082.p1	HUMAN02837
TCONS_00011733.p1	HUMAN20059
TCONS_00035313.p1	HUMAN05580
TCONS_00027023.p1	HUMAN22080
TCONS_00019488.p1	HUMAN18057
TCONS_00018852.p1	HUMAN28889
TCONS_00028292.p1	HUMAN09422
TCONS_00054291.p1	HUMAN00983
TCONS_00055927.p1	HUMAN30439
TCONS_00002839.p1	HUMAN18141
TCONS_00028488.p1	HUMAN28794
TCONS_00044189.p1	HUMAN22391
TCONS_00036087.p1	HUMAN04200
TCONS_00029203.p1	HUMAN23589
TCONS_00001004.p1	HUMAN25387
TCONS_00010194.p1	HUMAN16910
TCONS_00028847.p1	HUMAN01775
TCONS_00021309.p1	HUMAN05194
TCONS_00050817.p1	HUMAN11345
TCONS_00013842.p1	HUMAN12990
TCONS_00031600.p1	HUMAN20687
TCONS_00051273.p1	HUMAN00134
TCONS_00018120.p1	HUMAN13379
TCONS_00000591.p1	HUMAN21194
TCONS_00021476.p1	HUMAN26663
TCONS_00004889.p1	HUMAN19713
TCONS_00038156.p1	HUMAN06167
TCONS_00015674.p1	HUMAN24804
TCONS_00037597.p1	HUMAN16548
TCONS_00004770.p1	HUMAN07354
TCONS_00017271.p1	HUMAN16663
TCONS_00010418.p1	HUMAN18780
TCONS_00030904.p1	HUMAN24362
TCONS_00033238.p1	HUMAN25998
TCONS_00045218.p1	HUMAN19298
TCONS_00036221.p1	HUMAN06038
TCONS_00045392.p1	HUMAN25629
TCONS_00019944.p1	HUMAN01647
TCONS_00012294.p1	HUMAN20130
TCONS_00010320.p1	HUMAN08264
TCONS_00052508.p1	HUMAN14431
TCONS_00036434.p1	HUMAN04667
TCONS_00042766.p1	HUMAN07500
TCONS_00014197.p1	HUMAN12167
TCONS_00051863.p1	HUMAN17859
TCONS_00003482.p1	HUMAN08893
TCONS_00029930.p1	HUMAN03081
TCONS_00053291.p1	HUMAN01311
TCONS_00002546.p1	HUMAN17757
TCONS_00008401.p1	HUMAN24550
TCONS_00002547.p1	HUMAN28952
TCONS_00043033.p1	HUMAN05150
TCONS_00027821.p1	HUMAN10066
TCONS_00047595.p1	HUMAN26788
TCONS_00023145.p1	HUMAN04332
TCONS_00036174.p1	HUMAN06818
