TCONS_00000015.p1	HUMAN05967
TCONS_00014161.p1	HUMAN13457
TCONS_00014163.p1	HUMAN28716
TCONS_00014165.p1	HUMAN10567
TCONS_00014165.p1	HUMAN10569
TCONS_00014165.p1	HUMAN10570
TCONS_00014165.p1	HUMAN20134
TCONS_00014165.p1	HUMAN25906
TCONS_00014168.p1	HUMAN10657
TCONS_00014168.p1	HUMAN10658
TCONS_00014168.p1	HUMAN25374
TCONS_00014168.p1	HUMAN25375
TCONS_00014173.p1	HUMAN02731
TCONS_00014176.p1	HUMAN11126
TCONS_00014176.p1	HUMAN16235
TCONS_00014176.p1	HUMAN16397
TCONS_00014176.p1	HUMAN21246
TCONS_00014176.p1	HUMAN21778
TCONS_00014176.p1	HUMAN22828
TCONS_00014181.p1	HUMAN10215
TCONS_00014181.p1	HUMAN10216
TCONS_00014183.p1	HUMAN10309
TCONS_00014183.p1	HUMAN10310
TCONS_00014192.p1	HUMAN13501
TCONS_00014192.p1	HUMAN13502
TCONS_00014192.p1	HUMAN13503
TCONS_00014192.p1	HUMAN13504
TCONS_00014192.p1	HUMAN13505
TCONS_00014192.p1	HUMAN13506
TCONS_00014192.p1	HUMAN13507
TCONS_00014192.p1	HUMAN13508
TCONS_00014192.p1	HUMAN13509
TCONS_00014195.p1	HUMAN00278
TCONS_00014195.p1	HUMAN00280
TCONS_00014195.p1	HUMAN00283
TCONS_00014195.p1	HUMAN00285
TCONS_00014195.p1	HUMAN00286
TCONS_00014195.p1	HUMAN00287
TCONS_00014195.p1	HUMAN00288
TCONS_00014195.p1	HUMAN00291
TCONS_00014195.p1	HUMAN00293
TCONS_00014195.p1	HUMAN00295
TCONS_00014195.p1	HUMAN00296
TCONS_00014195.p1	HUMAN00297
TCONS_00014195.p1	HUMAN00299
TCONS_00014195.p1	HUMAN00301
TCONS_00014195.p1	HUMAN23137
TCONS_00014195.p1	HUMAN28414
TCONS_00014197.p1	HUMAN12069
TCONS_00014197.p1	HUMAN12070
TCONS_00014197.p1	HUMAN12167
TCONS_00014197.p1	HUMAN12168
TCONS_00014206.p1	HUMAN16059
TCONS_00014206.p1	HUMAN20204
TCONS_00014207.p1	HUMAN10241
TCONS_00014207.p1	HUMAN10243
TCONS_00014207.p1	HUMAN10244
TCONS_00014207.p1	HUMAN13362
TCONS_00014207.p1	HUMAN13365
TCONS_00014208.p1	HUMAN10245
TCONS_00014211.p1	HUMAN13306
TCONS_00014211.p1	HUMAN13307
TCONS_00014217.p1	HUMAN10332
TCONS_00014219.p1	HUMAN24839
TCONS_00014223.p1	HUMAN15781
TCONS_00014225.p1	HUMAN13499
TCONS_00014227.p1	HUMAN13570
TCONS_00014230.p1	HUMAN13026
TCONS_00014232.p1	HUMAN10627
TCONS_00014235.p1	HUMAN13551
TCONS_00014235.p1	HUMAN13552
TCONS_00014235.p1	HUMAN13553
TCONS_00014235.p1	HUMAN13554
TCONS_00014236.p1	HUMAN13032
TCONS_00014240.p1	HUMAN12360
TCONS_00014242.p1	HUMAN11733
TCONS_00014242.p1	HUMAN19307
TCONS_00014242.p1	HUMAN27218
TCONS_00014244.p1	HUMAN10683
TCONS_00014245.p1	HUMAN13533
TCONS_00014245.p1	HUMAN25950
TCONS_00014245.p1	HUMAN26917
TCONS_00014248.p1	HUMAN13523
TCONS_00014249.p1	HUMAN13634
TCONS_00014249.p1	HUMAN25936
TCONS_00014250.p1	HUMAN10324
TCONS_00014258.p1	HUMAN02912
TCONS_00014258.p1	HUMAN11012
TCONS_00014258.p1	HUMAN12801
TCONS_00014258.p1	HUMAN16733
TCONS_00014258.p1	HUMAN23245
TCONS_00014258.p1	HUMAN23246
TCONS_00014260.p1	HUMAN16301
TCONS_00014260.p1	HUMAN26063
TCONS_00014264.p1	HUMAN11637
TCONS_00014264.p1	HUMAN12930
TCONS_00014264.p1	HUMAN20734
TCONS_00014266.p1	HUMAN00033
TCONS_00014267.p1	HUMAN12021
TCONS_00014268.p1	HUMAN24150
TCONS_00014276.p1	HUMAN10611
TCONS_00014276.p1	HUMAN10612
TCONS_00014276.p1	HUMAN10809
TCONS_00014277.p1	HUMAN10613
TCONS_00014282.p1	HUMAN12049
TCONS_00014282.p1	HUMAN12220
TCONS_00014282.p1	HUMAN12222
TCONS_00014282.p1	HUMAN12227
TCONS_00014282.p1	HUMAN13242
TCONS_00014283.p1	HUMAN13573
TCONS_00014283.p1	HUMAN20155
TCONS_00014283.p1	HUMAN25908
TCONS_00014287.p1	HUMAN02538
TCONS_00014287.p1	HUMAN22323
TCONS_00014287.p1	HUMAN22324
TCONS_00014287.p1	HUMAN23116
TCONS_00014287.p1	HUMAN23436
TCONS_00014287.p1	HUMAN29094
TCONS_00014287.p1	HUMAN29597
TCONS_00014293.p1	HUMAN20081
TCONS_00014293.p1	HUMAN20082
TCONS_00014294.p1	HUMAN21351
TCONS_00014301.p1	HUMAN18050
TCONS_00014309.p1	HUMAN13531
TCONS_00014310.p1	HUMAN25945
TCONS_00014311.p1	HUMAN10229
TCONS_00014311.p1	HUMAN12984
TCONS_00014311.p1	HUMAN20207
TCONS_00014313.p1	HUMAN12981
TCONS_00014318.p1	HUMAN10533
TCONS_00014321.p1	HUMAN15924
TCONS_00014321.p1	HUMAN20163
TCONS_00014321.p1	HUMAN25971
TCONS_00014321.p1	HUMAN25972
TCONS_00014323.p1	HUMAN13182
TCONS_00014324.p1	HUMAN25400
TCONS_00014324.p1	HUMAN25401
TCONS_00014324.p1	HUMAN25402
TCONS_00014328.p1	HUMAN13028
TCONS_00014332.p1	HUMAN26796
TCONS_00014333.p1	HUMAN25973
TCONS_00014334.p1	HUMAN10234
TCONS_00014334.p1	HUMAN10235
TCONS_00014336.p1	HUMAN06122
TCONS_00014337.p1	HUMAN13648
TCONS_00014339.p1	HUMAN13029
TCONS_00014340.p1	HUMAN25923
TCONS_00014340.p1	HUMAN25924
TCONS_00014340.p1	HUMAN25925
TCONS_00014341.p1	HUMAN26255
TCONS_00014343.p1	HUMAN11777
TCONS_00014345.p1	HUMAN13191
TCONS_00014345.p1	HUMAN18874
TCONS_00014345.p1	HUMAN26606
TCONS_00014348.p1	HUMAN16775
TCONS_00014348.p1	HUMAN28355
TCONS_00014350.p1	HUMAN12131
TCONS_00014350.p1	HUMAN13009
TCONS_00014350.p1	HUMAN20055
TCONS_00014350.p1	HUMAN20056
TCONS_00014350.p1	HUMAN20057
TCONS_00014351.p1	HUMAN12138
TCONS_00014352.p1	HUMAN09848
TCONS_00014352.p1	HUMAN09849
TCONS_00014352.p1	HUMAN09850
TCONS_00014352.p1	HUMAN09851
TCONS_00014352.p1	HUMAN09853
TCONS_00014352.p1	HUMAN09854
TCONS_00014353.p1	HUMAN10321
TCONS_00014353.p1	HUMAN18173
TCONS_00014353.p1	HUMAN26304
TCONS_00014355.p1	HUMAN13494
TCONS_00014355.p1	HUMAN20113
TCONS_00014355.p1	HUMAN25934
TCONS_00014355.p1	HUMAN29417
TCONS_00014358.p1	HUMAN10190
TCONS_00014358.p1	HUMAN10191
TCONS_00014358.p1	HUMAN12366
TCONS_00014358.p1	HUMAN12367
TCONS_00014358.p1	HUMAN12368
TCONS_00014362.p1	HUMAN15907
TCONS_00014370.p1	HUMAN10624
TCONS_00014370.p1	HUMAN10625
TCONS_00014370.p1	HUMAN13443
TCONS_00014372.p1	HUMAN12963
TCONS_00014372.p1	HUMAN12964
TCONS_00014373.p1	HUMAN10265
TCONS_00014384.p1	HUMAN25154
TCONS_00014384.p1	HUMAN25155
TCONS_00014387.p1	HUMAN27781
TCONS_00014395.p1	HUMAN13598
TCONS_00014397.p1	HUMAN03281
TCONS_00014397.p1	HUMAN03282
TCONS_00014399.p1	HUMAN13183
TCONS_00014399.p1	HUMAN13184
TCONS_00014399.p1	HUMAN13185
TCONS_00014399.p1	HUMAN20164
TCONS_00014399.p1	HUMAN20165
TCONS_00014401.p1	HUMAN10734
TCONS_00014401.p1	HUMAN12051
TCONS_00014401.p1	HUMAN20117
TCONS_00014403.p1	HUMAN13376
TCONS_00014408.p1	HUMAN10014
TCONS_00014408.p1	HUMAN23569
TCONS_00014410.p1	HUMAN15435
TCONS_00014410.p1	HUMAN19075
TCONS_00014410.p1	HUMAN19076
TCONS_00014421.p1	HUMAN10538
TCONS_00014421.p1	HUMAN10540
TCONS_00014421.p1	HUMAN10541
TCONS_00014421.p1	HUMAN12050
TCONS_00014421.p1	HUMAN15944
TCONS_00014421.p1	HUMAN20219
TCONS_00014421.p1	HUMAN20220
TCONS_00014421.p1	HUMAN20221
TCONS_00014429.p1	HUMAN10782
TCONS_00014431.p1	HUMAN20252
TCONS_00014432.p1	HUMAN18847
TCONS_00014432.p1	HUMAN18915
TCONS_00014432.p1	HUMAN20174
TCONS_00014432.p1	HUMAN20175
TCONS_00014432.p1	HUMAN25882
TCONS_00014432.p1	HUMAN25884
TCONS_00014432.p1	HUMAN25885
TCONS_00014432.p1	HUMAN26298
TCONS_00014432.p1	HUMAN26299
TCONS_00014435.p1	HUMAN13476
TCONS_00014435.p1	HUMAN13477
TCONS_00014436.p1	HUMAN10560
TCONS_00014439.p1	HUMAN13511
TCONS_00014439.p1	HUMAN13512
TCONS_00014445.p1	HUMAN16285
TCONS_00014445.p1	HUMAN16286
TCONS_00014454.p1	HUMAN13233
TCONS_00014454.p1	HUMAN25875
TCONS_00014455.p1	HUMAN13644
TCONS_00014455.p1	HUMAN13645
TCONS_00014455.p1	HUMAN13646
TCONS_00014469.p1	HUMAN10135
TCONS_00014470.p1	HUMAN12109
TCONS_00014471.p1	HUMAN12108
TCONS_00014471.p1	HUMAN20123
TCONS_00014471.p1	HUMAN20124
TCONS_00014472.p1	HUMAN12107
TCONS_00014473.p1	HUMAN15946
TCONS_00014473.p1	HUMAN25938
TCONS_00014499.p1	HUMAN19136
TCONS_00014499.p1	HUMAN19137
TCONS_00014503.p1	HUMAN16631
TCONS_00014503.p1	HUMAN28230
TCONS_00014504.p1	HUMAN16365
TCONS_00014505.p1	HUMAN01824
TCONS_00014508.p1	HUMAN28471
TCONS_00014508.p1	HUMAN29320
TCONS_00014516.p1	HUMAN01409
TCONS_00014532.p1	HUMAN10306
TCONS_00014538.p1	HUMAN01407
TCONS_00014538.p1	HUMAN01408
TCONS_00014538.p1	HUMAN01411
TCONS_00014538.p1	HUMAN02359
TCONS_00014538.p1	HUMAN02360
TCONS_00014549.p1	HUMAN13636
TCONS_00014550.p1	HUMAN22002
TCONS_00014559.p1	HUMAN15213
TCONS_00014559.p1	HUMAN15214
TCONS_00014559.p1	HUMAN28041
TCONS_00014559.p1	HUMAN28042
TCONS_00014564.p1	HUMAN25917
TCONS_00014566.p1	HUMAN12039
TCONS_00014566.p1	HUMAN12040
TCONS_00014566.p1	HUMAN12041
TCONS_00014568.p1	HUMAN20156
TCONS_00014568.p1	HUMAN20157
TCONS_00014568.p1	HUMAN20158
TCONS_00014568.p1	HUMAN25909
TCONS_00014571.p1	HUMAN07521
TCONS_00014572.p1	HUMAN24797
TCONS_00014574.p1	HUMAN16085
TCONS_00014574.p1	HUMAN20170
TCONS_00014580.p1	HUMAN10695
TCONS_00014580.p1	HUMAN10697
TCONS_00014580.p1	HUMAN12024
TCONS_00014584.p1	HUMAN10716
TCONS_00014585.p1	HUMAN13594
TCONS_00014585.p1	HUMAN13595
TCONS_00014585.p1	HUMAN13596
TCONS_00014587.p1	HUMAN10520
TCONS_00014589.p1	HUMAN06073
TCONS_00014589.p1	HUMAN10151
TCONS_00014589.p1	HUMAN10643
TCONS_00014589.p1	HUMAN10644
TCONS_00014589.p1	HUMAN13559
TCONS_00014589.p1	HUMAN13560
TCONS_00014590.p1	HUMAN06074
TCONS_00014590.p1	HUMAN10149
TCONS_00014590.p1	HUMAN10150
TCONS_00014590.p1	HUMAN13561
TCONS_00014590.p1	HUMAN13562
TCONS_00014590.p1	HUMAN13563
TCONS_00014591.p1	HUMAN13564
TCONS_00014594.p1	HUMAN03704
TCONS_00014594.p1	HUMAN10148
TCONS_00014594.p1	HUMAN13194
TCONS_00014595.p1	HUMAN10435
TCONS_00014595.p1	HUMAN13398
TCONS_00014595.p1	HUMAN13399
TCONS_00014608.p1	HUMAN16272
TCONS_00014637.p1	HUMAN02182
TCONS_00014644.p1	HUMAN06084
TCONS_00014644.p1	HUMAN29295
TCONS_00014645.p1	HUMAN29154
TCONS_00014647.p1	HUMAN02064
TCONS_00014647.p1	HUMAN29174
TCONS_00014648.p1	HUMAN29268
TCONS_00014649.p1	HUMAN24740
TCONS_00014650.p1	HUMAN24720
TCONS_00014652.p1	HUMAN29447
TCONS_00014656.p1	HUMAN01339
TCONS_00014656.p1	HUMAN14504
TCONS_00014656.p1	HUMAN14505
TCONS_00014656.p1	HUMAN14506
TCONS_00014656.p1	HUMAN29189
TCONS_00014656.p1	HUMAN29190
TCONS_00014657.p1	HUMAN01277
TCONS_00014657.p1	HUMAN14477
TCONS_00014657.p1	HUMAN29300
TCONS_00014663.p1	HUMAN14876
TCONS_00014672.p1	HUMAN29155
TCONS_00014672.p1	HUMAN29156
TCONS_00014675.p1	HUMAN04633
TCONS_00014677.p1	HUMAN04634
TCONS_00014677.p1	HUMAN04639
TCONS_00014687.p1	HUMAN03307
TCONS_00014687.p1	HUMAN27746
TCONS_00014687.p1	HUMAN27747
TCONS_00014687.p1	HUMAN27748
TCONS_00014693.p1	HUMAN02283
TCONS_00014693.p1	HUMAN14464
TCONS_00014693.p1	HUMAN29145
TCONS_00014716.p1	HUMAN24826
TCONS_00014718.p1	HUMAN29575
TCONS_00014720.p1	HUMAN13450
TCONS_00014720.p1	HUMAN13454
TCONS_00014747.p1	HUMAN29305
TCONS_00014748.p1	HUMAN29234
TCONS_00014748.p1	HUMAN29235
TCONS_00014748.p1	HUMAN29236
TCONS_00014748.p1	HUMAN29237
TCONS_00014749.p1	HUMAN01737
TCONS_00014750.p1	HUMAN01201
TCONS_00014750.p1	HUMAN14785
TCONS_00014755.p1	HUMAN22408
TCONS_00014759.p1	HUMAN29322
TCONS_00014759.p1	HUMAN29323
TCONS_00014763.p1	HUMAN01279
TCONS_00014768.p1	HUMAN02183
TCONS_00014768.p1	HUMAN29196
TCONS_00014768.p1	HUMAN29197
TCONS_00014768.p1	HUMAN29296
TCONS_00014768.p1	HUMAN29297
TCONS_00014768.p1	HUMAN29493
TCONS_00014769.p1	HUMAN29357
TCONS_00014770.p1	HUMAN29354
TCONS_00014772.p1	HUMAN02501
TCONS_00014772.p1	HUMAN02728
TCONS_00014772.p1	HUMAN17273
TCONS_00014773.p1	HUMAN29167
TCONS_00014775.p1	HUMAN14601
TCONS_00014775.p1	HUMAN14602
TCONS_00014777.p1	HUMAN29461
TCONS_00014777.p1	HUMAN29462
TCONS_00014779.p1	HUMAN02299
TCONS_00014783.p1	HUMAN14496
TCONS_00014783.p1	HUMAN29504
TCONS_00014783.p1	HUMAN29505
TCONS_00014788.p1	HUMAN01495
TCONS_00014788.p1	HUMAN01500
TCONS_00014788.p1	HUMAN14882
TCONS_00014788.p1	HUMAN14883
TCONS_00014788.p1	HUMAN24859
TCONS_00014788.p1	HUMAN29426
TCONS_00014792.p1	HUMAN11244
TCONS_00014792.p1	HUMAN19156
TCONS_00014792.p1	HUMAN24589
TCONS_00014798.p1	HUMAN04026
TCONS_00014807.p1	HUMAN29334
TCONS_00014810.p1	HUMAN01254
TCONS_00014810.p1	HUMAN29337
TCONS_00014812.p1	HUMAN14606
TCONS_00014812.p1	HUMAN14607
TCONS_00014817.p1	HUMAN05714
TCONS_00014818.p1	HUMAN24896
TCONS_00014822.p1	HUMAN17282
TCONS_00014832.p1	HUMAN13271
TCONS_00014834.p1	HUMAN02043
TCONS_00014834.p1	HUMAN02044
TCONS_00014841.p1	HUMAN16825
TCONS_00014842.p1	HUMAN06683
TCONS_00014845.p1	HUMAN29298
TCONS_00014849.p1	HUMAN29359
TCONS_00014850.p1	HUMAN14498
TCONS_00014857.p1	HUMAN01182
TCONS_00014868.p1	HUMAN24835
TCONS_00014869.p1	HUMAN21476
TCONS_00014870.p1	HUMAN01231
TCONS_00014870.p1	HUMAN01232
TCONS_00014874.p1	HUMAN01180
TCONS_00014877.p1	HUMAN29468
TCONS_00014877.p1	HUMAN29469
TCONS_00014877.p1	HUMAN29471
TCONS_00014877.p1	HUMAN29472
TCONS_00014879.p1	HUMAN29080
TCONS_00014883.p1	HUMAN24753
TCONS_00014893.p1	HUMAN29341
TCONS_00014897.p1	HUMAN08272
TCONS_00014897.p1	HUMAN08273
TCONS_00014897.p1	HUMAN08274
TCONS_00014897.p1	HUMAN08275
TCONS_00014899.p1	HUMAN29371
TCONS_00014902.p1	HUMAN02137
TCONS_00014910.p1	HUMAN02446
TCONS_00014910.p1	HUMAN02447
TCONS_00014910.p1	HUMAN10011
TCONS_00014928.p1	HUMAN29446
TCONS_00014939.p1	HUMAN03865
TCONS_00014939.p1	HUMAN25108
TCONS_00014939.p1	HUMAN25138
TCONS_00014942.p1	HUMAN02603
TCONS_00014944.p1	HUMAN02129
TCONS_00014945.p1	HUMAN02072
TCONS_00014945.p1	HUMAN29324
TCONS_00014948.p1	HUMAN14813
TCONS_00014949.p1	HUMAN02204
TCONS_00014949.p1	HUMAN14811
TCONS_00014949.p1	HUMAN14812
TCONS_00014949.p1	HUMAN29518
TCONS_00014949.p1	HUMAN29519
TCONS_00014955.p1	HUMAN24853
TCONS_00014955.p1	HUMAN29428
TCONS_00014958.p1	HUMAN20457
TCONS_00014958.p1	HUMAN20458
TCONS_00014958.p1	HUMAN20459
TCONS_00014962.p1	HUMAN24825
TCONS_00014965.p1	HUMAN01276
TCONS_00014966.p1	HUMAN29369
TCONS_00014969.p1	HUMAN28838
TCONS_00014970.p1	HUMAN02199
TCONS_00014971.p1	HUMAN01270
TCONS_00014972.p1	HUMAN02201
TCONS_00014972.p1	HUMAN14809
TCONS_00014973.p1	HUMAN01346
TCONS_00014978.p1	HUMAN02203
TCONS_00014978.p1	HUMAN29289
TCONS_00014987.p1	HUMAN29280
TCONS_00014987.p1	HUMAN29282
TCONS_00014987.p1	HUMAN29283
TCONS_00014992.p1	HUMAN17514
TCONS_00014993.p1	HUMAN29169
TCONS_00014993.p1	HUMAN29170
TCONS_00014993.p1	HUMAN29171
TCONS_00014995.p1	HUMAN14976
TCONS_00014995.p1	HUMAN14977
TCONS_00014995.p1	HUMAN29173
TCONS_00014999.p1	HUMAN29307
TCONS_00015001.p1	HUMAN24733
TCONS_00015008.p1	HUMAN02141
TCONS_00015010.p1	HUMAN29495
TCONS_00015010.p1	HUMAN29496
TCONS_00015010.p1	HUMAN29498
TCONS_00015012.p1	HUMAN29494
TCONS_00015014.p1	HUMAN29195
TCONS_00015015.p1	HUMAN24891
TCONS_00015024.p1	HUMAN01927
TCONS_00015024.p1	HUMAN29249
TCONS_00015024.p1	HUMAN29250
TCONS_00015024.p1	HUMAN29251
TCONS_00015024.p1	HUMAN29253
TCONS_00015033.p1	HUMAN00636
TCONS_00015033.p1	HUMAN00724
TCONS_00015033.p1	HUMAN00796
TCONS_00015033.p1	HUMAN01218
TCONS_00015033.p1	HUMAN03232
TCONS_00015033.p1	HUMAN03622
TCONS_00015033.p1	HUMAN14595
TCONS_00015033.p1	HUMAN17550
TCONS_00015033.p1	HUMAN17973
TCONS_00015033.p1	HUMAN19263
TCONS_00015033.p1	HUMAN19649
TCONS_00015033.p1	HUMAN19650
TCONS_00015033.p1	HUMAN19651
TCONS_00015033.p1	HUMAN20853
TCONS_00015033.p1	HUMAN21222
TCONS_00015033.p1	HUMAN21491
TCONS_00015033.p1	HUMAN22778
TCONS_00015033.p1	HUMAN22779
TCONS_00015033.p1	HUMAN24345
TCONS_00015033.p1	HUMAN25255
TCONS_00015033.p1	HUMAN25494
TCONS_00015033.p1	HUMAN25985
TCONS_00015033.p1	HUMAN28271
TCONS_00015033.p1	HUMAN29073
TCONS_00015041.p1	HUMAN28694
TCONS_00015043.p1	HUMAN24793
TCONS_00015051.p1	HUMAN01216
TCONS_00015051.p1	HUMAN19038
TCONS_00015051.p1	HUMAN25482
TCONS_00015051.p1	HUMAN25595
TCONS_00015051.p1	HUMAN28179
TCONS_00015051.p1	HUMAN28258
TCONS_00015053.p1	HUMAN24709
TCONS_00015057.p1	HUMAN27615
TCONS_00015059.p1	HUMAN01233
TCONS_00015060.p1	HUMAN01175
TCONS_00015079.p1	HUMAN10744
TCONS_00015084.p1	HUMAN24852
TCONS_00015084.p1	HUMAN29427
TCONS_00015088.p1	HUMAN02130
TCONS_00015088.p1	HUMAN03754
TCONS_00015088.p1	HUMAN03756
TCONS_00015106.p1	HUMAN02054
TCONS_00015106.p1	HUMAN02055
TCONS_00015110.p1	HUMAN29479
TCONS_00015111.p1	HUMAN24827
TCONS_00015111.p1	HUMAN29511
TCONS_00015111.p1	HUMAN29515
TCONS_00015111.p1	HUMAN29516
TCONS_00015111.p1	HUMAN29517
TCONS_00015113.p1	HUMAN21207
TCONS_00015123.p1	HUMAN00555
TCONS_00015124.p1	HUMAN02200
TCONS_00015163.p1	HUMAN02132
TCONS_00015165.p1	HUMAN24893
TCONS_00015166.p1	HUMAN24783
TCONS_00015166.p1	HUMAN24784
TCONS_00015167.p1	HUMAN29358
TCONS_00015174.p1	HUMAN21389
TCONS_00015174.p1	HUMAN29379
TCONS_00015177.p1	HUMAN14519
TCONS_00015180.p1	HUMAN29329
TCONS_00015180.p1	HUMAN29330
TCONS_00015184.p1	HUMAN02233
TCONS_00015184.p1	HUMAN02234
TCONS_00015187.p1	HUMAN01340
TCONS_00015187.p1	HUMAN01341
TCONS_00015187.p1	HUMAN29076
TCONS_00015226.p1	HUMAN29571
TCONS_00015235.p1	HUMAN01257
TCONS_00015238.p1	HUMAN29061
TCONS_00015241.p1	HUMAN02039
TCONS_00015241.p1	HUMAN02040
TCONS_00015242.p1	HUMAN24838
TCONS_00015246.p1	HUMAN02228
TCONS_00015246.p1	HUMAN29500
TCONS_00015247.p1	HUMAN01220
TCONS_00015247.p1	HUMAN01221
TCONS_00015247.p1	HUMAN29245
TCONS_00015247.p1	HUMAN29246
TCONS_00015247.p1	HUMAN29247
TCONS_00015256.p1	HUMAN02041
TCONS_00015256.p1	HUMAN24846
TCONS_00015260.p1	HUMAN02116
TCONS_00015264.p1	HUMAN26572
TCONS_00015265.p1	HUMAN26569
TCONS_00015270.p1	HUMAN26573
TCONS_00015274.p1	HUMAN26570
TCONS_00015301.p1	HUMAN04725
TCONS_00015306.p1	HUMAN02143
TCONS_00015307.p1	HUMAN09405
TCONS_00015311.p1	HUMAN09936
TCONS_00015311.p1	HUMAN18616
TCONS_00015311.p1	HUMAN28787
TCONS_00015312.p1	HUMAN24739
TCONS_00015313.p1	HUMAN21220
TCONS_00015314.p1	HUMAN25514
TCONS_00015326.p1	HUMAN02331
TCONS_00015326.p1	HUMAN18493
TCONS_00015338.p1	HUMAN29182
TCONS_00015338.p1	HUMAN29183
TCONS_00015339.p1	HUMAN01497
TCONS_00015339.p1	HUMAN01498
TCONS_00015342.p1	HUMAN29054
TCONS_00015343.p1	HUMAN02069
TCONS_00015344.p1	HUMAN05618
TCONS_00015347.p1	HUMAN02285
TCONS_00015347.p1	HUMAN02287
TCONS_00015347.p1	HUMAN29146
TCONS_00015352.p1	HUMAN24734
TCONS_00015352.p1	HUMAN24736
TCONS_00015355.p1	HUMAN29418
TCONS_00015357.p1	HUMAN29372
TCONS_00015357.p1	HUMAN29373
TCONS_00015357.p1	HUMAN29374
TCONS_00015361.p1	HUMAN29162
TCONS_00015361.p1	HUMAN29163
TCONS_00015362.p1	HUMAN02269
TCONS_00015363.p1	HUMAN29473
TCONS_00015366.p1	HUMAN29340
TCONS_00015391.p1	HUMAN29097
TCONS_00015396.p1	HUMAN02617
TCONS_00015400.p1	HUMAN04397
TCONS_00015400.p1	HUMAN07070
TCONS_00015406.p1	HUMAN02187
TCONS_00015412.p1	HUMAN14690
TCONS_00015415.p1	HUMAN14649
TCONS_00015415.p1	HUMAN14650
TCONS_00015415.p1	HUMAN14651
TCONS_00015421.p1	HUMAN11682
TCONS_00015422.p2	HUMAN29482
TCONS_00015424.p1	HUMAN02242
TCONS_00015424.p1	HUMAN02243
TCONS_00015424.p1	HUMAN02244
TCONS_00015431.p1	HUMAN29483
TCONS_00015438.p1	HUMAN29436
TCONS_00015439.p1	HUMAN02185
TCONS_00015439.p1	HUMAN09432
TCONS_00015439.p1	HUMAN29309
TCONS_00015452.p1	HUMAN02052
TCONS_00015452.p1	HUMAN24750
TCONS_00015452.p1	HUMAN24751
TCONS_00015452.p1	HUMAN24752
TCONS_00015454.p1	HUMAN18995
TCONS_00015457.p1	HUMAN29064
TCONS_00015458.p1	HUMAN14590
TCONS_00015458.p1	HUMAN14591
TCONS_00015460.p1	HUMAN24791
TCONS_00015460.p1	HUMAN29314
TCONS_00015463.p1	HUMAN01183
TCONS_00015463.p1	HUMAN29299
TCONS_00015470.p1	HUMAN01331
TCONS_00015470.p1	HUMAN01332
TCONS_00015470.p1	HUMAN14453
TCONS_00015470.p1	HUMAN14454
TCONS_00015470.p1	HUMAN14455
TCONS_00015470.p1	HUMAN14456
TCONS_00015470.p1	HUMAN14457
TCONS_00015470.p1	HUMAN14458
TCONS_00015470.p1	HUMAN14459
TCONS_00015470.p1	HUMAN14460
TCONS_00015470.p1	HUMAN14461
TCONS_00015470.p1	HUMAN29214
TCONS_00015470.p1	HUMAN29215
TCONS_00015470.p1	HUMAN29216
TCONS_00015470.p1	HUMAN29218
TCONS_00015471.p1	HUMAN29445
TCONS_00015474.p1	HUMAN29263
TCONS_00015474.p1	HUMAN29264
TCONS_00015481.p1	HUMAN01235
TCONS_00015486.p1	HUMAN29437
TCONS_00015486.p1	HUMAN29438
TCONS_00015486.p1	HUMAN29439
TCONS_00015486.p1	HUMAN29440
TCONS_00015489.p1	HUMAN24754
TCONS_00015489.p1	HUMAN24819
TCONS_00015492.p1	HUMAN02282
TCONS_00015492.p1	HUMAN14462
TCONS_00015492.p1	HUMAN29144
TCONS_00015495.p1	HUMAN16533
TCONS_00015497.p1	HUMAN01267
TCONS_00015502.p1	HUMAN06398
TCONS_00015502.p1	HUMAN13153
TCONS_00015502.p1	HUMAN17818
TCONS_00015510.p1	HUMAN28420
TCONS_00015519.p1	HUMAN01265
TCONS_00015521.p1	HUMAN29209
TCONS_00015523.p1	HUMAN18037
TCONS_00015523.p1	HUMAN20574
TCONS_00015524.p1	HUMAN21882
TCONS_00015524.p1	HUMAN21884
TCONS_00015541.p1	HUMAN21169
TCONS_00015543.p1	HUMAN11498
TCONS_00015544.p1	HUMAN01455
TCONS_00015544.p1	HUMAN03866
TCONS_00015544.p1	HUMAN03867
TCONS_00015544.p1	HUMAN06142
TCONS_00015544.p1	HUMAN06143
TCONS_00015544.p1	HUMAN29834
TCONS_00015546.p1	HUMAN06438
TCONS_00015547.p1	HUMAN01236
TCONS_00015547.p1	HUMAN29265
TCONS_00015547.p1	HUMAN29266
TCONS_00015561.p1	HUMAN28623
TCONS_00015563.p1	HUMAN01557
TCONS_00015563.p1	HUMAN01561
TCONS_00015563.p1	HUMAN29096
TCONS_00015573.p1	HUMAN29067
TCONS_00015575.p1	HUMAN02058
TCONS_00015575.p1	HUMAN02059
TCONS_00015575.p1	HUMAN02060
TCONS_00015575.p1	HUMAN02213
TCONS_00015575.p1	HUMAN02214
TCONS_00015575.p1	HUMAN02256
TCONS_00015575.p1	HUMAN02257
TCONS_00015575.p1	HUMAN02258
TCONS_00015575.p1	HUMAN02259
TCONS_00015575.p1	HUMAN02260
TCONS_00015575.p1	HUMAN02261
TCONS_00015575.p1	HUMAN29066
TCONS_00015575.p1	HUMAN29068
TCONS_00015576.p1	HUMAN01263
TCONS_00015577.p1	HUMAN30265
