TCONS_00041617.p1	STRPU_05295
TCONS_00030283.p1	STRPU_04850
TCONS_00051165.p1	STRPU_11183
TCONS_00007484.p1	STRPU_25915
TCONS_00016538.p1	STRPU_19586
TCONS_00015708.p1	STRPU_12471
TCONS_00022853.p1	STRPU_06815
TCONS_00052239.p1	STRPU_10771
TCONS_00027786.p1	STRPU_09449
TCONS_00023536.p1	STRPU_12547
TCONS_00045947.p1	STRPU_18575
TCONS_00012995.p1	STRPU_08218
TCONS_00046407.p1	STRPU_07153
TCONS_00006927.p1	STRPU_24409
TCONS_00016338.p1	STRPU_20270
TCONS_00024829.p1	STRPU_12835
TCONS_00053201.p1	STRPU_00248
TCONS_00056817.p1	STRPU_13490
TCONS_00041082.p1	STRPU_12217
TCONS_00047963.p2	STRPU_22727
TCONS_00014869.p1	STRPU_20211
TCONS_00008752.p1	STRPU_25903
TCONS_00011141.p1	STRPU_21409
TCONS_00012360.p1	STRPU_08820
TCONS_00017789.p1	STRPU_24398
TCONS_00020335.p1	STRPU_22231
TCONS_00050336.p1	STRPU_10910
TCONS_00023006.p1	STRPU_12998
TCONS_00050113.p1	STRPU_11148
TCONS_00055734.p1	STRPU_21852
TCONS_00051365.p1	STRPU_00328
TCONS_00040140.p1	STRPU_02839
TCONS_00005134.p1	STRPU_15057
TCONS_00052504.p1	STRPU_01821
TCONS_00033556.p1	STRPU_22454
TCONS_00011835.p1	STRPU_20601
TCONS_00043128.p1	STRPU_25583
TCONS_00042447.p1	STRPU_05344
TCONS_00046868.p1	STRPU_07953
TCONS_00042205.p1	STRPU_05211
TCONS_00008610.p1	STRPU_25658
TCONS_00048801.p1	STRPU_22636
TCONS_00002127.p1	STRPU_17381
TCONS_00006085.p1	STRPU_02219
TCONS_00047427.p1	STRPU_11317
TCONS_00030624.p1	STRPU_04475
TCONS_00006509.p1	STRPU_14812
TCONS_00042660.p1	STRPU_05471
TCONS_00003488.p1	STRPU_20946
TCONS_00030468.p1	STRPU_04422
TCONS_00056935.p1	STRPU_13999
TCONS_00021081.p1	STRPU_06790
TCONS_00047948.p1	STRPU_23253
TCONS_00045388.p1	STRPU_00576
TCONS_00048300.p1	STRPU_23613
TCONS_00044868.p1	STRPU_07670
TCONS_00011411.p1	STRPU_21310
TCONS_00026085.p1	STRPU_09953
TCONS_00017727.p1	STRPU_24268
TCONS_00051401.p1	STRPU_11453
TCONS_00000523.p1	STRPU_17419
TCONS_00026429.p1	STRPU_09315
TCONS_00048088.p1	STRPU_01907
TCONS_00037541.p1	STRPU_12212
TCONS_00030513.p1	STRPU_04610
TCONS_00022331.p1	STRPU_06115
TCONS_00015124.p1	STRPU_19578
TCONS_00056981.p1	STRPU_13214
TCONS_00010200.p1	STRPU_21122
TCONS_00053780.p1	STRPU_01135
TCONS_00027315.p1	STRPU_09616
TCONS_00014311.p1	STRPU_08255
TCONS_00057189.p1	STRPU_10989
TCONS_00053507.p1	STRPU_22128
TCONS_00036657.p1	STRPU_11721
TCONS_00049547.p1	STRPU_23460
TCONS_00048344.p1	STRPU_22297
TCONS_00045626.p1	STRPU_07881
TCONS_00021590.p1	STRPU_06565
TCONS_00053195.p1	STRPU_18966
TCONS_00020206.p1	STRPU_00905
TCONS_00024117.p1	STRPU_17067
TCONS_00000853.p1	STRPU_17361
TCONS_00055786.p1	STRPU_15926
TCONS_00011829.p1	STRPU_21178
TCONS_00040200.p1	STRPU_20563
TCONS_00056217.p1	STRPU_13781
TCONS_00022746.p1	STRPU_00025
TCONS_00056774.p1	STRPU_13973
TCONS_00010523.p1	STRPU_20791
TCONS_00056388.p1	STRPU_13557
TCONS_00027338.p1	STRPU_09331
TCONS_00008062.p1	STRPU_25908
TCONS_00013004.p1	STRPU_21393
TCONS_00008169.p1	STRPU_26330
TCONS_00057275.p1	STRPU_13808
TCONS_00044298.p1	STRPU_20420
TCONS_00026176.p1	STRPU_10212
TCONS_00019360.p1	STRPU_22249
TCONS_00004930.p1	STRPU_15269
TCONS_00043850.p1	STRPU_05033
TCONS_00052181.p1	STRPU_10755
TCONS_00002002.p1	STRPU_18016
TCONS_00008079.p1	STRPU_25871
TCONS_00007782.p1	STRPU_00832
TCONS_00009019.p1	STRPU_26146
TCONS_00000323.p1	STRPU_17591
TCONS_00048579.p1	STRPU_23740
TCONS_00055143.p1	STRPU_13723
TCONS_00054249.p1	STRPU_19016
TCONS_00055811.p1	STRPU_13140
TCONS_00045650.p1	STRPU_07673
TCONS_00028293.p1	STRPU_26363
TCONS_00007570.p1	STRPU_09245
TCONS_00048101.p1	STRPU_22374
TCONS_00007581.p1	STRPU_25252
TCONS_00004253.p1	STRPU_18329
TCONS_00011384.p1	STRPU_21515
TCONS_00045615.p1	STRPU_27277
TCONS_00042911.p1	STRPU_05169
TCONS_00017635.p1	STRPU_26940
TCONS_00018903.p1	STRPU_25488
TCONS_00055029.p1	STRPU_13527
TCONS_00000116.p1	STRPU_17384
TCONS_00015523.p1	STRPU_16065
TCONS_00046124.p1	STRPU_02037
TCONS_00053203.p1	STRPU_05460
TCONS_00052700.p1	STRPU_19141
TCONS_00032921.p1	STRPU_25539
TCONS_00006553.p1	STRPU_15404
TCONS_00027115.p1	STRPU_05384
TCONS_00042941.p1	STRPU_05899
TCONS_00013713.p1	STRPU_00013
TCONS_00011432.p1	STRPU_20595
TCONS_00026281.p1	STRPU_09382
TCONS_00036294.p1	STRPU_20173
TCONS_00029136.p1	STRPU_09809
TCONS_00041779.p1	STRPU_08793
TCONS_00031072.p1	STRPU_04824
TCONS_00022276.p1	STRPU_27288
TCONS_00006738.p1	STRPU_20220
TCONS_00004622.p1	STRPU_15061
TCONS_00042218.p1	STRPU_05019
TCONS_00024273.p1	STRPU_26418
TCONS_00016667.p1	STRPU_19460
TCONS_00057182.p1	STRPU_13484
TCONS_00002130.p1	STRPU_17088
TCONS_00051281.p1	STRPU_10840
TCONS_00027452.p1	STRPU_22980
TCONS_00019811.p1	STRPU_25533
TCONS_00033030.p1	STRPU_15743
TCONS_00004465.p1	STRPU_21022
TCONS_00048018.p1	STRPU_22417
TCONS_00034703.p1	STRPU_02933
TCONS_00017022.p1	STRPU_24536
TCONS_00038074.p1	STRPU_11931
TCONS_00017387.p1	STRPU_06910
TCONS_00053228.p1	STRPU_19656
TCONS_00031917.p1	STRPU_21978
TCONS_00010472.p1	STRPU_20600
TCONS_00007008.p1	STRPU_26316
TCONS_00050777.p1	STRPU_13523
TCONS_00006588.p1	STRPU_19953
TCONS_00050596.p1	STRPU_10437
TCONS_00051423.p1	STRPU_11244
TCONS_00008070.p1	STRPU_26137
TCONS_00047585.p1	STRPU_22597
TCONS_00007157.p1	STRPU_25518
TCONS_00016973.p1	STRPU_24295
TCONS_00007077.p1	STRPU_25420
TCONS_00055406.p1	STRPU_16505
TCONS_00006676.p1	STRPU_14388
TCONS_00012311.p1	STRPU_08415
TCONS_00010599.p1	STRPU_21167
TCONS_00048120.p1	STRPU_22984
TCONS_00010891.p1	STRPU_20797
TCONS_00010894.p1	STRPU_21809
TCONS_00002402.p1	STRPU_17825
TCONS_00040021.p1	STRPU_03008
TCONS_00005767.p1	STRPU_14314
TCONS_00042949.p1	STRPU_25497
TCONS_00017640.p1	STRPU_25055
TCONS_00019199.p1	STRPU_06182
TCONS_00053582.p1	STRPU_19181
TCONS_00017400.p1	STRPU_24876
TCONS_00038156.p1	STRPU_11654
TCONS_00054619.p1	STRPU_19284
TCONS_00057248.p1	STRPU_26521
TCONS_00041721.p1	STRPU_05907
TCONS_00047885.p1	STRPU_22977
TCONS_00010602.p1	STRPU_21277
TCONS_00025714.p1	STRPU_12317
TCONS_00054358.p1	STRPU_19134
TCONS_00031031.p1	STRPU_04847
TCONS_00043122.p1	STRPU_05017
TCONS_00040106.p1	STRPU_18960
TCONS_00013895.p1	STRPU_08536
TCONS_00032794.p1	STRPU_22235
TCONS_00029595.p1	STRPU_26358
TCONS_00021403.p1	STRPU_05957
TCONS_00012335.p1	STRPU_08334
TCONS_00011180.p1	STRPU_21564
TCONS_00016547.p1	STRPU_20171
TCONS_00010824.p1	STRPU_07536
TCONS_00008116.p1	STRPU_25293
TCONS_00004140.p1	STRPU_25177
TCONS_00005577.p1	STRPU_10480
TCONS_00008418.p1	STRPU_14413
TCONS_00020691.p1	STRPU_25547
TCONS_00023123.p1	STRPU_14681
TCONS_00009932.p1	STRPU_23698
TCONS_00027586.p1	STRPU_10384
TCONS_00050034.p1	STRPU_10868
TCONS_00053081.p1	STRPU_18757
TCONS_00021129.p1	STRPU_06139
TCONS_00008386.p1	STRPU_26094
TCONS_00027650.p1	STRPU_09679
TCONS_00007779.p1	STRPU_26067
TCONS_00026897.p1	STRPU_09316
TCONS_00012688.p1	STRPU_09176
TCONS_00020217.p1	STRPU_23389
TCONS_00011983.p1	STRPU_21618
TCONS_00011626.p1	STRPU_21399
TCONS_00056044.p1	STRPU_12876
TCONS_00026464.p1	STRPU_09537
TCONS_00038069.p1	STRPU_12182
TCONS_00004748.p1	STRPU_14905
TCONS_00010381.p1	STRPU_21221
TCONS_00002449.p1	STRPU_17281
TCONS_00027117.p1	STRPU_09560
TCONS_00000270.p1	STRPU_17251
TCONS_00006040.p1	STRPU_15363
TCONS_00051959.p1	STRPU_11390
TCONS_00021074.p1	STRPU_06080
TCONS_00031008.p1	STRPU_04154
TCONS_00029044.p1	STRPU_26435
TCONS_00048639.p1	STRPU_23356
TCONS_00009954.p1	STRPU_20758
TCONS_00019755.p1	STRPU_22532
TCONS_00027159.p1	STRPU_10228
TCONS_00044952.p1	STRPU_07744
TCONS_00026169.p1	STRPU_10141
TCONS_00029688.p1	STRPU_26985
TCONS_00030407.p1	STRPU_04504
TCONS_00024069.p1	STRPU_12467
TCONS_00019118.p1	STRPU_23022
TCONS_00003999.p1	STRPU_00011
TCONS_00015439.p1	STRPU_20203
TCONS_00016729.p1	STRPU_20148
TCONS_00052542.p1	STRPU_16673
TCONS_00029270.p1	STRPU_27261
TCONS_00013959.p1	STRPU_09267
TCONS_00055608.p1	STRPU_13515
TCONS_00030400.p1	STRPU_04625
TCONS_00020704.p1	STRPU_22026
TCONS_00000295.p1	STRPU_01781
TCONS_00018915.p1	STRPU_26188
TCONS_00002353.p1	STRPU_17230
TCONS_00001491.p1	STRPU_17012
TCONS_00004663.p1	STRPU_14984
TCONS_00056215.p1	STRPU_13526
TCONS_00041622.p1	STRPU_05228
TCONS_00041740.p1	STRPU_05667
TCONS_00009152.p1	STRPU_25392
TCONS_00031090.p1	STRPU_04035
TCONS_00015974.p1	STRPU_20011
TCONS_00031430.p1	STRPU_04863
TCONS_00052817.p1	STRPU_19010
TCONS_00026840.p1	STRPU_12566
TCONS_00011596.p1	STRPU_21251
TCONS_00009940.p1	STRPU_20959
TCONS_00014445.p1	STRPU_09008
TCONS_00007955.p1	STRPU_01023
TCONS_00010207.p1	STRPU_25379
TCONS_00017272.p1	STRPU_24373
TCONS_00007524.p1	STRPU_00830
TCONS_00046050.p2	STRPU_07021
TCONS_00051133.p1	STRPU_10593
TCONS_00030620.p1	STRPU_25686
TCONS_00039977.p1	STRPU_02904
TCONS_00014399.p1	STRPU_00318
TCONS_00013199.p1	STRPU_08421
TCONS_00013160.p1	STRPU_08682
TCONS_00014248.p1	STRPU_00946
TCONS_00019244.p1	STRPU_01850
TCONS_00015033.p1	STRPU_20407
TCONS_00037411.p1	STRPU_01335
TCONS_00021244.p1	STRPU_06856
TCONS_00009339.p1	STRPU_25292
TCONS_00054857.p1	STRPU_16003
TCONS_00054784.p1	STRPU_22507
TCONS_00043258.p1	STRPU_05320
TCONS_00026070.p1	STRPU_09784
TCONS_00004747.p1	STRPU_15051
TCONS_00023766.p1	STRPU_13024
TCONS_00014664.p1	STRPU_19687
TCONS_00029239.p1	STRPU_24362
TCONS_00020731.p1	STRPU_23110
TCONS_00054332.p1	STRPU_19228
TCONS_00010822.p1	STRPU_21541
TCONS_00053631.p1	STRPU_01125
TCONS_00003218.p1	STRPU_24016
TCONS_00049126.p1	STRPU_23342
TCONS_00011086.p1	STRPU_24934
TCONS_00004479.p1	STRPU_21291
TCONS_00049106.p1	STRPU_23935
TCONS_00019726.p1	STRPU_23275
TCONS_00046337.p1	STRPU_02264
TCONS_00005113.p1	STRPU_14956
TCONS_00026948.p1	STRPU_08197
TCONS_00036921.p1	STRPU_11830
TCONS_00004763.p1	STRPU_07743
TCONS_00033233.p1	STRPU_22031
TCONS_00030173.p1	STRPU_04553
TCONS_00049248.p1	STRPU_21930
TCONS_00012581.p1	STRPU_08859
TCONS_00047964.p1	STRPU_22721
TCONS_00017403.p1	STRPU_24366
TCONS_00044835.p1	STRPU_00778
TCONS_00028948.p1	STRPU_26446
TCONS_00027932.p1	STRPU_27203
TCONS_00021998.p1	STRPU_06619
TCONS_00042743.p1	STRPU_05341
TCONS_00030327.p1	STRPU_04409
TCONS_00010118.p1	STRPU_20699
TCONS_00007791.p1	STRPU_26133
TCONS_00046143.p1	STRPU_07666
TCONS_00027925.p1	STRPU_05027
TCONS_00015683.p1	STRPU_19361
TCONS_00033131.p1	STRPU_23569
TCONS_00029441.p1	STRPU_27355
TCONS_00043833.p1	STRPU_02875
TCONS_00051909.p1	STRPU_10631
TCONS_00056206.p1	STRPU_01611
TCONS_00018116.p1	STRPU_24241
TCONS_00012182.p1	STRPU_20457
TCONS_00016579.p1	STRPU_20014
TCONS_00051512.p1	STRPU_15105
TCONS_00006106.p1	STRPU_15282
TCONS_00028053.p1	STRPU_27091
TCONS_00001399.p1	STRPU_18133
TCONS_00016530.p1	STRPU_19699
TCONS_00019894.p1	STRPU_23904
TCONS_00045066.p1	STRPU_08063
TCONS_00047394.p1	STRPU_12267
TCONS_00039794.p1	STRPU_03430
TCONS_00025457.p1	STRPU_16793
TCONS_00026056.p1	STRPU_10430
TCONS_00046567.p1	STRPU_07026
TCONS_00029807.p1	STRPU_27161
TCONS_00029824.p1	STRPU_27158
TCONS_00009834.p1	STRPU_21095
TCONS_00005040.p1	STRPU_10725
TCONS_00027055.p1	STRPU_09773
TCONS_00001313.p1	STRPU_17879
TCONS_00001877.p1	STRPU_18011
TCONS_00026110.p1	STRPU_10373
TCONS_00015692.p1	STRPU_19741
TCONS_00048350.p1	STRPU_22710
TCONS_00019695.p1	STRPU_22240
TCONS_00014750.p1	STRPU_14381
TCONS_00049070.p1	STRPU_23302
TCONS_00011638.p1	STRPU_21869
TCONS_00027400.p1	STRPU_20481
TCONS_00031340.p1	STRPU_04363
TCONS_00046363.p1	STRPU_07611
TCONS_00029548.p1	STRPU_26926
TCONS_00019229.p1	STRPU_23772
TCONS_00008546.p1	STRPU_11527
TCONS_00033488.p1	STRPU_22254
TCONS_00037381.p1	STRPU_11976
TCONS_00034262.p1	STRPU_26838
TCONS_00045499.p1	STRPU_07104
TCONS_00023680.p1	STRPU_12826
TCONS_00033075.p1	STRPU_22506
TCONS_00016456.p1	STRPU_19868
TCONS_00020436.p1	STRPU_22242
TCONS_00044927.p1	STRPU_07081
TCONS_00047556.p1	STRPU_25401
TCONS_00042592.p1	STRPU_05661
TCONS_00028384.p1	STRPU_26991
TCONS_00002033.p1	STRPU_15050
TCONS_00025320.p1	STRPU_12469
TCONS_00018519.p1	STRPU_24183
TCONS_00007177.p1	STRPU_26083
TCONS_00049104.p1	STRPU_22324
TCONS_00009979.p1	STRPU_21833
TCONS_00048542.p1	STRPU_23704
TCONS_00042932.p1	STRPU_05901
TCONS_00030716.p1	STRPU_04160
TCONS_00001132.p1	STRPU_17099
TCONS_00006581.p1	STRPU_15362
TCONS_00016012.p1	STRPU_19996
TCONS_00012580.p1	STRPU_08750
TCONS_00019373.p1	STRPU_25551
TCONS_00028440.p1	STRPU_26942
TCONS_00006520.p1	STRPU_15381
TCONS_00011295.p1	STRPU_21214
TCONS_00015931.p1	STRPU_20309
TCONS_00030850.p1	STRPU_04316
TCONS_00038206.p1	STRPU_11840
TCONS_00021580.p1	STRPU_06501
TCONS_00049556.p1	STRPU_22382
TCONS_00055473.p1	STRPU_13525
TCONS_00057249.p1	STRPU_13380
TCONS_00041696.p1	STRPU_05706
TCONS_00023166.p1	STRPU_12707
TCONS_00048970.p1	STRPU_23908
TCONS_00032491.p1	STRPU_22147
TCONS_00013825.p1	STRPU_09090
TCONS_00006380.p1	STRPU_15047
TCONS_00031180.p1	STRPU_04645
TCONS_00033169.p1	STRPU_21880
TCONS_00018787.p1	STRPU_24187
TCONS_00018820.p1	STRPU_24723
TCONS_00010522.p1	STRPU_21143
TCONS_00045963.p1	STRPU_07071
TCONS_00052713.p1	STRPU_18312
TCONS_00012661.p1	STRPU_01404
TCONS_00020000.p1	STRPU_22933
TCONS_00037503.p1	STRPU_17480
TCONS_00051279.p1	STRPU_10866
TCONS_00003726.p1	STRPU_25184
TCONS_00023871.p1	STRPU_07280
TCONS_00002856.p1	STRPU_25146
TCONS_00044268.p1	STRPU_05091
TCONS_00033274.p1	STRPU_07166
TCONS_00047742.p1	STRPU_23584
TCONS_00054223.p1	STRPU_18581
TCONS_00016676.p1	STRPU_20295
TCONS_00014260.p1	STRPU_08198
TCONS_00044224.p1	STRPU_05481
TCONS_00052874.p1	STRPU_13436
TCONS_00013334.p1	STRPU_08933
TCONS_00020801.p1	STRPU_23648
TCONS_00016237.p1	STRPU_20194
TCONS_00028296.p1	STRPU_27055
TCONS_00016625.p1	STRPU_16622
TCONS_00051611.p1	STRPU_10915
TCONS_00054448.p1	STRPU_18474
TCONS_00020097.p1	STRPU_06428
TCONS_00002300.p1	STRPU_18008
TCONS_00000128.p1	STRPU_01806
TCONS_00055710.p1	STRPU_13671
TCONS_00000409.p1	STRPU_17544
TCONS_00014473.p1	STRPU_08651
TCONS_00032488.p1	STRPU_22694
TCONS_00015357.p1	STRPU_19536
TCONS_00008627.p1	STRPU_25333
TCONS_00028430.p1	STRPU_27026
TCONS_00007691.p1	STRPU_22577
TCONS_00038738.p1	STRPU_23045
TCONS_00042053.p1	STRPU_05789
TCONS_00012816.p1	STRPU_08161
TCONS_00049668.p1	STRPU_23277
TCONS_00007365.p1	STRPU_26217
TCONS_00052089.p1	STRPU_10821
TCONS_00006088.p1	STRPU_14765
TCONS_00056137.p1	STRPU_15756
TCONS_00009790.p1	STRPU_20857
TCONS_00012971.p1	STRPU_00952
TCONS_00002718.p1	STRPU_25120
TCONS_00048997.p1	STRPU_23462
TCONS_00037015.p1	STRPU_11930
TCONS_00046338.p1	STRPU_07441
TCONS_00047652.p1	STRPU_23311
TCONS_00002937.p1	STRPU_24636
TCONS_00005719.p1	STRPU_15550
TCONS_00009918.p1	STRPU_21723
TCONS_00041451.p1	STRPU_04458
TCONS_00051111.p1	STRPU_11115
TCONS_00004238.p1	STRPU_24627
TCONS_00026065.p1	STRPU_09638
TCONS_00014258.p1	STRPU_11193
TCONS_00003868.p1	STRPU_24684
TCONS_00014958.p1	STRPU_00777
TCONS_00043357.p1	STRPU_05287
TCONS_00055738.p1	STRPU_16169
TCONS_00009173.p1	STRPU_25409
TCONS_00052137.p1	STRPU_11039
TCONS_00021994.p1	STRPU_06620
TCONS_00037490.p1	STRPU_12196
TCONS_00002155.p1	STRPU_17810
TCONS_00047866.p1	STRPU_22839
TCONS_00048564.p1	STRPU_23133
TCONS_00039826.p1	STRPU_03175
TCONS_00030807.p1	STRPU_04102
TCONS_00042632.p1	STRPU_05031
TCONS_00021686.p1	STRPU_06491
TCONS_00009755.p1	STRPU_21630
TCONS_00016563.p1	STRPU_20117
TCONS_00018262.p1	STRPU_26499
TCONS_00036465.p1	STRPU_12224
TCONS_00055247.p1	STRPU_13593
TCONS_00055792.p1	STRPU_13298
TCONS_00020626.p1	STRPU_08811
TCONS_00054521.p1	STRPU_01834
TCONS_00017408.p1	STRPU_24717
TCONS_00045335.p1	STRPU_03869
TCONS_00026616.p1	STRPU_10343
TCONS_00049155.p1	STRPU_23993
TCONS_00001225.p1	STRPU_17601
TCONS_00000200.p1	STRPU_17785
TCONS_00033170.p1	STRPU_23561
TCONS_00015014.p1	STRPU_19352
TCONS_00038267.p1	STRPU_03634
TCONS_00043918.p1	STRPU_05456
TCONS_00006924.p1	STRPU_24379
TCONS_00030085.p1	STRPU_04078
TCONS_00010919.p1	STRPU_20963
TCONS_00055599.p1	STRPU_13969
TCONS_00004068.p1	STRPU_25038
TCONS_00018351.p1	STRPU_24201
TCONS_00003656.p1	STRPU_25156
TCONS_00000187.p1	STRPU_17909
TCONS_00013336.p1	STRPU_08233
TCONS_00009572.p1	STRPU_21807
TCONS_00022351.p1	STRPU_06160
TCONS_00007807.p1	STRPU_25278
TCONS_00014428.p1	STRPU_08558
TCONS_00028238.p1	STRPU_27017
TCONS_00011152.p1	STRPU_21093
TCONS_00009043.p1	STRPU_09941
TCONS_00011962.p1	STRPU_20945
TCONS_00012438.p1	STRPU_09218
TCONS_00026709.p1	STRPU_10014
TCONS_00040139.p1	STRPU_04110
TCONS_00056612.p1	STRPU_14023
TCONS_00034974.p1	STRPU_03308
TCONS_00012181.p1	STRPU_10934
TCONS_00012934.p1	STRPU_08689
TCONS_00021094.p1	STRPU_25324
TCONS_00020249.p1	STRPU_23071
TCONS_00019596.p1	STRPU_23257
TCONS_00052461.p1	STRPU_19079
TCONS_00040107.p1	STRPU_03233
TCONS_00017203.p1	STRPU_24426
TCONS_00052745.p1	STRPU_18180
TCONS_00052198.p1	STRPU_16278
TCONS_00015363.p1	STRPU_19577
TCONS_00012511.p1	STRPU_00014
TCONS_00027510.p1	STRPU_09852
TCONS_00052734.p1	STRPU_19316
TCONS_00020356.p1	STRPU_06104
TCONS_00001806.p1	STRPU_17152
TCONS_00025062.p1	STRPU_12562
TCONS_00005740.p1	STRPU_14744
TCONS_00009031.p1	STRPU_26034
TCONS_00030873.p1	STRPU_04675
TCONS_00056984.p1	STRPU_13836
TCONS_00056162.p1	STRPU_00534
TCONS_00053406.p1	STRPU_18817
TCONS_00050190.p1	STRPU_11025
TCONS_00014341.p1	STRPU_08148
TCONS_00045223.p1	STRPU_07604
TCONS_00023730.p1	STRPU_12599
TCONS_00056530.p1	STRPU_16484
TCONS_00031167.p1	STRPU_04271
TCONS_00028515.p1	STRPU_27232
TCONS_00011402.p1	STRPU_20640
TCONS_00036379.p1	STRPU_12017
TCONS_00027591.p1	STRPU_09671
TCONS_00047301.p1	STRPU_23581
TCONS_00014435.p1	STRPU_08744
TCONS_00021077.p1	STRPU_06496
TCONS_00002654.p1	STRPU_21758
TCONS_00046365.p1	STRPU_07127
TCONS_00027639.p1	STRPU_09317
TCONS_00029754.p1	STRPU_27121
TCONS_00009515.p1	STRPU_20950
TCONS_00056399.p1	STRPU_13472
TCONS_00013964.p1	STRPU_25290
TCONS_00008858.p1	STRPU_08794
TCONS_00046719.p1	STRPU_07753
TCONS_00020693.p1	STRPU_26222
TCONS_00004594.p1	STRPU_15356
TCONS_00003506.p1	STRPU_21871
TCONS_00010239.p1	STRPU_21542
TCONS_00009722.p1	STRPU_21508
TCONS_00019598.p1	STRPU_22436
TCONS_00008160.p1	STRPU_25821
TCONS_00003483.p1	STRPU_21680
TCONS_00017972.p1	STRPU_24289
TCONS_00020757.p1	STRPU_22244
TCONS_00047358.p1	STRPU_21919
TCONS_00012670.p1	STRPU_08797
TCONS_00049328.p1	STRPU_23298
TCONS_00036557.p1	STRPU_11540
TCONS_00043849.p1	STRPU_05245
TCONS_00001658.p1	STRPU_17683
TCONS_00042496.p1	STRPU_05387
TCONS_00021659.p1	STRPU_06240
TCONS_00022318.p1	STRPU_23722
TCONS_00050518.p1	STRPU_10647
TCONS_00010218.p1	STRPU_21579
TCONS_00052913.p1	STRPU_18677
TCONS_00016658.p1	STRPU_19423
TCONS_00013158.p1	STRPU_00625
TCONS_00026075.p1	STRPU_09471
TCONS_00030284.p1	STRPU_04691
TCONS_00029152.p1	STRPU_26399
TCONS_00000492.p1	STRPU_17435
TCONS_00019497.p1	STRPU_22232
TCONS_00015926.p1	STRPU_19934
TCONS_00003985.p1	STRPU_24616
TCONS_00054392.p1	STRPU_01300
TCONS_00026558.p1	STRPU_09928
TCONS_00037895.p1	STRPU_11782
TCONS_00010085.p1	STRPU_20583
TCONS_00044891.p1	STRPU_08072
TCONS_00001817.p1	STRPU_18051
TCONS_00053396.p1	STRPU_05796
TCONS_00017733.p1	STRPU_08400
TCONS_00022463.p1	STRPU_06094
TCONS_00017267.p1	STRPU_24014
TCONS_00000515.p1	STRPU_16986
TCONS_00051432.p1	STRPU_11187
TCONS_00026493.p1	STRPU_10355
TCONS_00009331.p1	STRPU_25469
TCONS_00030063.p1	STRPU_04734
TCONS_00042683.p1	STRPU_05272
TCONS_00032538.p1	STRPU_23765
TCONS_00007439.p1	STRPU_24675
TCONS_00022278.p1	STRPU_06645
TCONS_00019367.p1	STRPU_21977
TCONS_00043031.p1	STRPU_05856
TCONS_00039493.p1	STRPU_02978
TCONS_00024136.p1	STRPU_12801
TCONS_00007821.p1	STRPU_26077
TCONS_00019245.p1	STRPU_23034
TCONS_00010127.p1	STRPU_20125
TCONS_00044318.p1	STRPU_19674
TCONS_00053250.p1	STRPU_19133
TCONS_00011224.p1	STRPU_20891
TCONS_00000259.p1	STRPU_18063
TCONS_00016009.p1	STRPU_19899
TCONS_00020799.p1	STRPU_15034
TCONS_00030568.p1	STRPU_04449
TCONS_00029700.p1	STRPU_27320
TCONS_00047299.p1	STRPU_23254
TCONS_00037790.p1	STRPU_12122
TCONS_00015060.p1	STRPU_19995
TCONS_00053897.p1	STRPU_18498
TCONS_00046703.p1	STRPU_08053
TCONS_00027490.p1	STRPU_09437
TCONS_00008475.p1	STRPU_26195
TCONS_00027001.p1	STRPU_09962
TCONS_00016412.p1	STRPU_19516
TCONS_00010129.p1	STRPU_21073
TCONS_00055770.p1	STRPU_13342
TCONS_00046654.p1	STRPU_08001
TCONS_00022400.p1	STRPU_05938
TCONS_00019562.p1	STRPU_23791
TCONS_00013377.p1	STRPU_08771
TCONS_00011352.p1	STRPU_20641
TCONS_00055278.p1	STRPU_16369
TCONS_00034482.p1	STRPU_02943
TCONS_00006217.p1	STRPU_01329
TCONS_00011911.p1	STRPU_20508
TCONS_00014207.p1	STRPU_09236
TCONS_00046667.p1	STRPU_07028
TCONS_00013162.p1	STRPU_08491
TCONS_00026903.p1	STRPU_09585
TCONS_00046300.p1	STRPU_07157
TCONS_00052140.p1	STRPU_10700
TCONS_00000004.p1	STRPU_14737
TCONS_00026134.p1	STRPU_09761
TCONS_00011220.p1	STRPU_21208
TCONS_00021999.p1	STRPU_06616
TCONS_00016639.p1	STRPU_13961
TCONS_00047733.p1	STRPU_23885
TCONS_00052519.p1	STRPU_18764
TCONS_00020857.p1	STRPU_06497
TCONS_00014003.p1	STRPU_08928
TCONS_00051129.p1	STRPU_23335
TCONS_00006834.p1	STRPU_26417
TCONS_00048269.p1	STRPU_22742
TCONS_00053690.p1	STRPU_14774
TCONS_00046200.p1	STRPU_08038
TCONS_00029796.p1	STRPU_26340
TCONS_00024823.p1	STRPU_12316
TCONS_00023137.p1	STRPU_12805
TCONS_00021894.p1	STRPU_06244
TCONS_00021277.p1	STRPU_05953
TCONS_00002321.p1	STRPU_17157
TCONS_00017323.p1	STRPU_24976
TCONS_00008772.p1	STRPU_08863
TCONS_00030942.p1	STRPU_04091
TCONS_00043476.p1	STRPU_24971
TCONS_00028206.p1	STRPU_00387
TCONS_00005654.p1	STRPU_14589
TCONS_00031160.p1	STRPU_04745
TCONS_00050815.p1	STRPU_11129
TCONS_00051513.p1	STRPU_11005
TCONS_00029764.p1	STRPU_04349
TCONS_00053379.p1	STRPU_18651
TCONS_00042224.p1	STRPU_05357
TCONS_00013327.p1	STRPU_08087
TCONS_00037567.p1	STRPU_11911
TCONS_00033177.p1	STRPU_22113
