TCONS_00000004.p1	STRPU_14737
TCONS_00015880.p1	STRPU_20560
TCONS_00015885.p1	STRPU_19422
TCONS_00015886.p1	STRPU_19422
TCONS_00015887.p1	STRPU_21344
TCONS_00015891.p1	STRPU_19495
TCONS_00015892.p1	STRPU_26846
TCONS_00015894.p1	STRPU_18887
TCONS_00015896.p1	STRPU_07532
TCONS_00015899.p1	STRPU_17735
TCONS_00015900.p1	STRPU_17169
TCONS_00015904.p1	STRPU_26049
TCONS_00015905.p1	STRPU_19780
TCONS_00015907.p1	STRPU_20020
TCONS_00015912.p1	STRPU_02594
TCONS_00015915.p1	STRPU_19562
TCONS_00015920.p1	STRPU_20038
TCONS_00015922.p1	STRPU_09349
TCONS_00015924.p1	STRPU_19422
TCONS_00015926.p1	STRPU_19934
TCONS_00015929.p1	STRPU_20399
TCONS_00015930.p1	STRPU_20205
TCONS_00015931.p1	STRPU_20309
TCONS_00015932.p1	STRPU_20210
TCONS_00015934.p1	STRPU_06432
TCONS_00015935.p1	STRPU_16320
TCONS_00015937.p1	STRPU_19433
TCONS_00015940.p1	STRPU_16805
TCONS_00015941.p1	STRPU_24179
TCONS_00015943.p1	STRPU_18377
TCONS_00015946.p1	STRPU_26582
TCONS_00015947.p1	STRPU_13539
TCONS_00015949.p1	STRPU_12910
TCONS_00015951.p1	STRPU_20135
TCONS_00015952.p1	STRPU_00801
TCONS_00015953.p1	STRPU_00801
TCONS_00015954.p1	STRPU_15048
TCONS_00015956.p1	STRPU_26649
TCONS_00015957.p1	STRPU_01685
TCONS_00015961.p1	STRPU_19461
TCONS_00015963.p1	STRPU_19871
TCONS_00015964.p1	STRPU_20146
TCONS_00015965.p1	STRPU_19362
TCONS_00015973.p1	STRPU_01206
TCONS_00015974.p1	STRPU_20011
TCONS_00015975.p1	STRPU_26397
TCONS_00015977.p1	STRPU_17830
TCONS_00015981.p1	STRPU_03524
TCONS_00015985.p1	STRPU_03963
TCONS_00015986.p1	STRPU_02295
TCONS_00015987.p1	STRPU_02511
TCONS_00015988.p1	STRPU_07204
TCONS_00015993.p1	STRPU_24704
TCONS_00015994.p1	STRPU_22685
TCONS_00015995.p1	STRPU_23126
TCONS_00015997.p1	STRPU_24704
TCONS_00015998.p1	STRPU_20689
TCONS_00015999.p1	STRPU_20689
TCONS_00016000.p1	STRPU_21468
TCONS_00016001.p1	STRPU_21468
TCONS_00016002.p1	STRPU_20467
TCONS_00016004.p1	STRPU_21622
TCONS_00016006.p1	STRPU_21622
TCONS_00016007.p1	STRPU_20972
TCONS_00016009.p1	STRPU_19899
TCONS_00016010.p1	STRPU_19593
TCONS_00016012.p1	STRPU_19996
TCONS_00016013.p1	STRPU_19997
TCONS_00016014.p1	STRPU_10123
TCONS_00016017.p1	STRPU_24854
TCONS_00016018.p1	STRPU_24854
TCONS_00016019.p1	STRPU_08476
TCONS_00016021.p1	STRPU_19719
TCONS_00016022.p1	STRPU_20019
TCONS_00016025.p1	STRPU_19381
TCONS_00016026.p1	STRPU_19381
TCONS_00016029.p1	STRPU_19381
TCONS_00016030.p1	STRPU_19381
TCONS_00016035.p1	STRPU_08155
TCONS_00016036.p1	STRPU_17004
TCONS_00016037.p1	STRPU_08158
TCONS_00016041.p1	STRPU_12924
TCONS_00016043.p1	STRPU_19601
TCONS_00016044.p1	STRPU_21519
TCONS_00016046.p1	STRPU_17399
TCONS_00016048.p1	STRPU_21517
TCONS_00016049.p1	STRPU_19533
TCONS_00016051.p1	STRPU_19762
TCONS_00016052.p1	STRPU_19759
TCONS_00016056.p1	STRPU_00793
TCONS_00016057.p1	STRPU_00798
TCONS_00016058.p1	STRPU_20385
TCONS_00016060.p1	STRPU_00787
TCONS_00016061.p1	STRPU_17818
TCONS_00016063.p1	STRPU_20408
TCONS_00016064.p1	STRPU_04407
TCONS_00016065.p1	STRPU_26931
TCONS_00016066.p1	STRPU_04407
TCONS_00016067.p1	STRPU_04407
TCONS_00016068.p1	STRPU_26931
TCONS_00016069.p1	STRPU_04407
TCONS_00016070.p1	STRPU_04407
TCONS_00016071.p1	STRPU_17252
TCONS_00016073.p1	STRPU_04407
TCONS_00016074.p1	STRPU_04408
TCONS_00016075.p1	STRPU_20529
TCONS_00016076.p1	STRPU_19598
TCONS_00016077.p1	STRPU_19390
TCONS_00016078.p1	STRPU_17068
TCONS_00016079.p1	STRPU_19644
TCONS_00016080.p1	STRPU_19580
TCONS_00016081.p1	STRPU_19581
TCONS_00016082.p1	STRPU_19560
TCONS_00016083.p1	STRPU_19483
TCONS_00016085.p1	STRPU_20007
TCONS_00016087.p1	STRPU_04373
TCONS_00016088.p1	STRPU_04373
TCONS_00016089.p1	STRPU_04373
TCONS_00016091.p1	STRPU_04373
TCONS_00016093.p1	STRPU_20007
TCONS_00016094.p1	STRPU_20007
TCONS_00016099.p1	STRPU_21344
TCONS_00016102.p1	STRPU_20339
TCONS_00016106.p1	STRPU_20358
TCONS_00016114.p1	STRPU_20359
TCONS_00016116.p1	STRPU_20359
TCONS_00016117.p1	STRPU_02601
TCONS_00016120.p1	STRPU_19731
TCONS_00016121.p2	STRPU_12749
TCONS_00016123.p1	STRPU_07800
TCONS_00016124.p1	STRPU_23155
TCONS_00016127.p1	STRPU_24983
TCONS_00016128.p1	STRPU_19945
TCONS_00016129.p1	STRPU_02979
TCONS_00016130.p1	STRPU_19800
TCONS_00016131.p1	STRPU_19987
TCONS_00016132.p1	STRPU_19457
TCONS_00016133.p1	STRPU_00753
TCONS_00016134.p1	STRPU_23015
TCONS_00016135.p1	STRPU_14123
TCONS_00016138.p1	STRPU_21004
TCONS_00016140.p1	STRPU_20025
TCONS_00016143.p1	STRPU_19651
TCONS_00016146.p1	STRPU_16971
TCONS_00016147.p1	STRPU_17857
TCONS_00016148.p1	STRPU_16347
TCONS_00016149.p1	STRPU_06432
TCONS_00016150.p1	STRPU_05906
TCONS_00016151.p1	STRPU_03038
TCONS_00016153.p1	STRPU_19650
TCONS_00016156.p1	STRPU_19786
TCONS_00016160.p1	STRPU_20123
TCONS_00016163.p1	STRPU_20422
TCONS_00016164.p1	STRPU_20354
TCONS_00016165.p1	STRPU_20354
TCONS_00016167.p1	STRPU_20354
TCONS_00016169.p1	STRPU_20354
TCONS_00016170.p1	STRPU_11368
TCONS_00016172.p1	STRPU_24705
TCONS_00016174.p1	STRPU_20375
TCONS_00016175.p1	STRPU_25524
TCONS_00016177.p1	STRPU_05779
TCONS_00016179.p1	STRPU_20136
TCONS_00016182.p1	STRPU_19381
TCONS_00016184.p1	STRPU_19747
TCONS_00016186.p1	STRPU_19366
TCONS_00016190.p1	STRPU_23727
TCONS_00016191.p1	STRPU_21982
TCONS_00016192.p1	STRPU_23727
TCONS_00016194.p2	STRPU_21982
TCONS_00016196.p1	STRPU_07204
TCONS_00016197.p1	STRPU_23252
TCONS_00016199.p1	STRPU_21344
TCONS_00016201.p1	STRPU_21344
TCONS_00016202.p1	STRPU_15366
TCONS_00016204.p1	STRPU_21344
TCONS_00016205.p1	STRPU_21344
TCONS_00016209.p1	STRPU_20407
TCONS_00016215.p1	STRPU_19946
TCONS_00016217.p1	STRPU_19372
TCONS_00016228.p1	STRPU_19373
TCONS_00016229.p1	STRPU_19370
TCONS_00016230.p1	STRPU_19370
TCONS_00016232.p1	STRPU_26001
TCONS_00016233.p1	STRPU_10333
TCONS_00016234.p1	STRPU_19370
TCONS_00016237.p1	STRPU_20194
TCONS_00016243.p1	STRPU_02595
TCONS_00016246.p1	STRPU_19397
TCONS_00016254.p1	STRPU_21420
TCONS_00016255.p1	STRPU_20170
TCONS_00016256.p1	STRPU_20103
TCONS_00016257.p1	STRPU_20076
TCONS_00016258.p1	STRPU_19370
TCONS_00016260.p1	STRPU_19370
TCONS_00016262.p1	STRPU_19370
TCONS_00016263.p1	STRPU_19370
TCONS_00016266.p1	STRPU_19370
TCONS_00016269.p1	STRPU_04631
TCONS_00016272.p1	STRPU_02376
TCONS_00016273.p1	STRPU_20401
TCONS_00016284.p1	STRPU_20399
TCONS_00016285.p1	STRPU_20399
TCONS_00016286.p1	STRPU_20399
TCONS_00016293.p1	STRPU_17935
TCONS_00016301.p1	STRPU_17935
TCONS_00016303.p1	STRPU_17935
TCONS_00016304.p1	STRPU_17649
TCONS_00016305.p1	STRPU_17935
TCONS_00016307.p1	STRPU_17935
TCONS_00016308.p1	STRPU_17649
TCONS_00016309.p1	STRPU_17935
TCONS_00016313.p1	STRPU_17935
TCONS_00016314.p1	STRPU_17935
TCONS_00016315.p1	STRPU_17935
TCONS_00016316.p1	STRPU_23889
TCONS_00016319.p1	STRPU_19998
TCONS_00016320.p1	STRPU_20181
TCONS_00016323.p1	STRPU_20287
TCONS_00016332.p1	STRPU_19703
TCONS_00016336.p1	STRPU_20176
TCONS_00016337.p1	STRPU_19594
TCONS_00016338.p1	STRPU_20270
TCONS_00016339.p1	STRPU_19843
TCONS_00016340.p1	STRPU_20344
TCONS_00016341.p1	STRPU_24165
TCONS_00016343.p1	STRPU_26649
TCONS_00016344.p1	STRPU_12091
TCONS_00016345.p1	STRPU_25127
TCONS_00016346.p1	STRPU_25127
TCONS_00016347.p1	STRPU_12091
TCONS_00016348.p1	STRPU_25127
TCONS_00016350.p1	STRPU_07743
TCONS_00016353.p1	STRPU_20380
TCONS_00016357.p1	STRPU_03316
TCONS_00016358.p1	STRPU_00098
TCONS_00016362.p1	STRPU_23954
TCONS_00016364.p1	STRPU_23974
TCONS_00016365.p1	STRPU_06104
TCONS_00016366.p1	STRPU_02582
TCONS_00016367.p1	STRPU_19944
TCONS_00016368.p1	STRPU_02582
TCONS_00016369.p1	STRPU_20410
TCONS_00016372.p1	STRPU_22222
TCONS_00016373.p1	STRPU_22222
TCONS_00016375.p1	STRPU_19769
TCONS_00016377.p1	STRPU_19656
TCONS_00016378.p1	STRPU_19888
TCONS_00016380.p1	STRPU_25761
TCONS_00016381.p1	STRPU_21406
TCONS_00016384.p1	STRPU_21406
TCONS_00016386.p1	STRPU_13196
TCONS_00016387.p1	STRPU_20373
TCONS_00016391.p1	STRPU_19730
TCONS_00016393.p1	STRPU_19730
TCONS_00016394.p1	STRPU_08158
TCONS_00016396.p1	STRPU_05209
TCONS_00016397.p1	STRPU_24383
TCONS_00016398.p1	STRPU_19801
TCONS_00016400.p1	STRPU_19801
TCONS_00016402.p1	STRPU_22132
TCONS_00016412.p1	STRPU_19516
TCONS_00016413.p1	STRPU_20155
TCONS_00016414.p1	STRPU_20155
TCONS_00016415.p1	STRPU_12805
TCONS_00016416.p1	STRPU_19447
TCONS_00016417.p1	STRPU_19447
TCONS_00016418.p1	STRPU_08253
TCONS_00016419.p1	STRPU_03209
TCONS_00016420.p1	STRPU_08657
TCONS_00016421.p1	STRPU_16249
TCONS_00016422.p1	STRPU_25213
TCONS_00016423.p1	STRPU_16803
TCONS_00016424.p1	STRPU_18288
TCONS_00016427.p1	STRPU_16249
TCONS_00016429.p1	STRPU_25213
TCONS_00016430.p1	STRPU_20027
TCONS_00016431.p1	STRPU_19344
TCONS_00016434.p1	STRPU_19344
TCONS_00016440.p1	STRPU_19927
TCONS_00016441.p1	STRPU_13539
TCONS_00016442.p1	STRPU_14552
TCONS_00016445.p1	STRPU_19222
TCONS_00016446.p1	STRPU_19957
TCONS_00016451.p1	STRPU_19913
TCONS_00016453.p1	STRPU_24967
TCONS_00016456.p1	STRPU_19868
TCONS_00016457.p1	STRPU_20104
TCONS_00016462.p1	STRPU_12264
TCONS_00016466.p1	STRPU_19515
TCONS_00016468.p1	STRPU_06104
TCONS_00016470.p1	STRPU_25213
TCONS_00016471.p1	STRPU_09802
TCONS_00016476.p1	STRPU_17436
TCONS_00016477.p1	STRPU_22038
TCONS_00016480.p1	STRPU_19775
TCONS_00016484.p1	STRPU_14957
TCONS_00016485.p1	STRPU_10223
TCONS_00016487.p1	STRPU_21217
TCONS_00016488.p1	STRPU_17169
TCONS_00016489.p1	STRPU_20481
TCONS_00016490.p1	STRPU_20064
TCONS_00016491.p1	STRPU_24245
TCONS_00016493.p1	STRPU_23239
TCONS_00016496.p1	STRPU_19730
TCONS_00016497.p1	STRPU_19730
TCONS_00016498.p1	STRPU_20032
TCONS_00016500.p1	STRPU_20072
TCONS_00016501.p1	STRPU_20022
TCONS_00016502.p1	STRPU_19445
TCONS_00016503.p1	STRPU_19445
TCONS_00016504.p1	STRPU_19451
TCONS_00016505.p1	STRPU_11764
TCONS_00016507.p1	STRPU_08970
TCONS_00016509.p1	STRPU_11780
TCONS_00016510.p1	STRPU_19883
TCONS_00016513.p1	STRPU_11764
TCONS_00016514.p1	STRPU_11765
TCONS_00016515.p1	STRPU_11764
TCONS_00016516.p1	STRPU_11764
TCONS_00016517.p1	STRPU_11764
TCONS_00016518.p1	STRPU_26001
TCONS_00016522.p1	STRPU_20311
TCONS_00016523.p1	STRPU_19821
TCONS_00016527.p1	STRPU_20201
TCONS_00016528.p1	STRPU_24967
TCONS_00016530.p1	STRPU_19699
TCONS_00016533.p1	STRPU_19616
TCONS_00016534.p1	STRPU_19592
TCONS_00016536.p1	STRPU_19730
TCONS_00016538.p1	STRPU_19586
TCONS_00016541.p1	STRPU_15086
TCONS_00016543.p1	STRPU_17938
TCONS_00016545.p1	STRPU_19846
TCONS_00016546.p1	STRPU_19905
TCONS_00016547.p1	STRPU_20171
TCONS_00016548.p1	STRPU_20171
TCONS_00016551.p1	STRPU_24316
TCONS_00016557.p1	STRPU_19350
TCONS_00016561.p1	STRPU_19752
TCONS_00016563.p1	STRPU_20117
TCONS_00016565.p1	STRPU_11547
TCONS_00016566.p1	STRPU_19811
TCONS_00016568.p1	STRPU_19486
TCONS_00016569.p1	STRPU_19746
TCONS_00016574.p1	STRPU_20901
TCONS_00016575.p1	STRPU_00508
TCONS_00016579.p1	STRPU_20014
TCONS_00016580.p1	STRPU_18409
TCONS_00016582.p1	STRPU_19488
TCONS_00016584.p1	STRPU_19902
TCONS_00016585.p1	STRPU_19730
TCONS_00016586.p1	STRPU_19730
TCONS_00016587.p1	STRPU_13273
TCONS_00016588.p1	STRPU_20383
TCONS_00016589.p1	STRPU_15801
TCONS_00016591.p1	STRPU_16608
TCONS_00016595.p1	STRPU_16703
TCONS_00016597.p1	STRPU_16434
TCONS_00016599.p1	STRPU_16177
TCONS_00016600.p1	STRPU_26247
TCONS_00016601.p1	STRPU_13494
TCONS_00016604.p1	STRPU_15696
TCONS_00016605.p1	STRPU_06639
TCONS_00016606.p1	STRPU_22648
TCONS_00016609.p1	STRPU_19421
TCONS_00016610.p1	STRPU_00785
TCONS_00016611.p1	STRPU_26838
TCONS_00016612.p1	STRPU_00785
TCONS_00016614.p1	STRPU_11266
TCONS_00016615.p1	STRPU_16229
TCONS_00016616.p1	STRPU_12879
TCONS_00016617.p1	STRPU_16177
TCONS_00016618.p1	STRPU_19270
TCONS_00016620.p1	STRPU_16177
TCONS_00016622.p1	STRPU_11266
TCONS_00016623.p1	STRPU_12879
TCONS_00016624.p1	STRPU_16558
TCONS_00016625.p1	STRPU_16622
TCONS_00016626.p1	STRPU_01286
TCONS_00016627.p1	STRPU_05209
TCONS_00016628.p1	STRPU_05209
TCONS_00016629.p1	STRPU_05209
TCONS_00016630.p1	STRPU_25918
TCONS_00016636.p1	STRPU_03932
TCONS_00016639.p1	STRPU_13961
TCONS_00016640.p1	STRPU_15804
TCONS_00016641.p1	STRPU_16482
TCONS_00016642.p1	STRPU_04373
TCONS_00016643.p1	STRPU_26513
TCONS_00016644.p1	STRPU_16726
TCONS_00016645.p1	STRPU_16726
TCONS_00016646.p1	STRPU_19989
TCONS_00016651.p1	STRPU_25679
TCONS_00016653.p1	STRPU_05061
TCONS_00016655.p1	STRPU_16167
TCONS_00016658.p1	STRPU_19423
TCONS_00016659.p1	STRPU_09542
TCONS_00016660.p1	STRPU_09542
TCONS_00016662.p1	STRPU_03439
TCONS_00016663.p1	STRPU_19725
TCONS_00016664.p1	STRPU_26380
TCONS_00016667.p1	STRPU_19460
TCONS_00016669.p1	STRPU_20296
TCONS_00016676.p1	STRPU_20295
TCONS_00016678.p1	STRPU_19639
TCONS_00016683.p1	STRPU_19686
TCONS_00016684.p1	STRPU_19399
TCONS_00016685.p1	STRPU_20282
TCONS_00016686.p1	STRPU_20222
TCONS_00016687.p1	STRPU_23977
TCONS_00016688.p1	STRPU_06104
TCONS_00016689.p1	STRPU_20195
TCONS_00016690.p1	STRPU_20070
TCONS_00016691.p1	STRPU_24719
TCONS_00016692.p1	STRPU_24719
TCONS_00016696.p1	STRPU_20209
TCONS_00016698.p1	STRPU_20209
TCONS_00016701.p1	STRPU_22196
TCONS_00016705.p1	STRPU_23126
TCONS_00016709.p1	STRPU_19920
TCONS_00016710.p1	STRPU_20831
TCONS_00016712.p1	STRPU_20069
TCONS_00016715.p1	STRPU_00752
TCONS_00016716.p1	STRPU_04387
TCONS_00016717.p1	STRPU_16845
TCONS_00016718.p1	STRPU_16845
TCONS_00016719.p1	STRPU_05007
TCONS_00016721.p1	STRPU_22904
TCONS_00016722.p1	STRPU_20009
TCONS_00016725.p1	STRPU_05555
TCONS_00016727.p1	STRPU_13258
TCONS_00016728.p1	STRPU_03459
TCONS_00016729.p1	STRPU_20148
TCONS_00016732.p1	STRPU_19575
TCONS_00016737.p1	STRPU_17174
TCONS_00016739.p1	STRPU_00635
TCONS_00016740.p1	STRPU_00461
TCONS_00016741.p1	STRPU_24171
TCONS_00016745.p1	STRPU_03574
TCONS_00016746.p1	STRPU_20489
TCONS_00016747.p1	STRPU_22009
TCONS_00016749.p1	STRPU_16539
TCONS_00016750.p1	STRPU_15631
TCONS_00016752.p1	STRPU_20001
TCONS_00016753.p1	STRPU_23015
TCONS_00016754.p1	STRPU_19630
TCONS_00016755.p1	STRPU_13421
TCONS_00016759.p1	STRPU_12444
TCONS_00016760.p1	STRPU_16505
TCONS_00016761.p1	STRPU_03205
TCONS_00016762.p1	STRPU_24830
TCONS_00016764.p1	STRPU_00766
TCONS_00016765.p1	STRPU_24469
TCONS_00016766.p1	STRPU_24469
TCONS_00016768.p1	STRPU_24795
TCONS_00016773.p1	STRPU_24195
TCONS_00016777.p1	STRPU_24667
TCONS_00016783.p1	STRPU_24891
TCONS_00016784.p2	STRPU_20319
TCONS_00016785.p1	STRPU_24812
TCONS_00016786.p1	STRPU_24455
TCONS_00016788.p1	STRPU_17935
TCONS_00016792.p1	STRPU_12837
TCONS_00016794.p1	STRPU_04653
TCONS_00016795.p1	STRPU_19479
TCONS_00016796.p1	STRPU_24476
TCONS_00016797.p1	STRPU_24004
TCONS_00016798.p1	STRPU_10415
TCONS_00016800.p1	STRPU_24284
TCONS_00016801.p1	STRPU_24743
TCONS_00016804.p1	STRPU_05906
TCONS_00016805.p1	STRPU_24806
TCONS_00016806.p1	STRPU_24568
TCONS_00016808.p1	STRPU_24856
TCONS_00016810.p1	STRPU_24518
TCONS_00016811.p1	STRPU_24752
TCONS_00016813.p1	STRPU_04897
TCONS_00016814.p1	STRPU_16720
TCONS_00016816.p1	STRPU_24289
TCONS_00016819.p1	STRPU_11849
TCONS_00016823.p1	STRPU_08512
TCONS_00016824.p1	STRPU_12960
TCONS_00016828.p1	STRPU_20881
TCONS_00016829.p1	STRPU_20831
TCONS_00016830.p1	STRPU_06168
TCONS_00016833.p1	STRPU_06168
TCONS_00016835.p1	STRPU_06515
TCONS_00016836.p1	STRPU_13539
TCONS_00016837.p1	STRPU_12949
TCONS_00016838.p1	STRPU_02821
TCONS_00016839.p1	STRPU_24300
TCONS_00016842.p1	STRPU_22560
TCONS_00016843.p1	STRPU_22560
TCONS_00016844.p1	STRPU_22560
TCONS_00016845.p1	STRPU_24183
TCONS_00016847.p1	STRPU_06816
TCONS_00016848.p1	STRPU_27322
TCONS_00016849.p1	STRPU_24719
TCONS_00016850.p1	STRPU_15743
TCONS_00016851.p1	STRPU_22800
TCONS_00016854.p1	STRPU_24744
TCONS_00016855.p1	STRPU_24247
TCONS_00016856.p1	STRPU_24796
TCONS_00016857.p1	STRPU_24796
TCONS_00016858.p1	STRPU_11656
TCONS_00016860.p1	STRPU_24455
TCONS_00016861.p1	STRPU_24455
TCONS_00016865.p1	STRPU_12458
TCONS_00016866.p1	STRPU_08811
TCONS_00016870.p1	STRPU_24386
TCONS_00016871.p1	STRPU_24551
TCONS_00016874.p1	STRPU_24968
TCONS_00016877.p1	STRPU_11905
TCONS_00016878.p1	STRPU_16726
TCONS_00016884.p1	STRPU_22475
TCONS_00016885.p1	STRPU_08327
TCONS_00016887.p1	STRPU_08327
TCONS_00016889.p1	STRPU_08327
TCONS_00016890.p1	STRPU_07324
TCONS_00016891.p1	STRPU_24181
TCONS_00016892.p1	STRPU_23938
TCONS_00016893.p1	STRPU_21234
TCONS_00016895.p1	STRPU_24495
TCONS_00016896.p1	STRPU_24547
TCONS_00016897.p1	STRPU_24376
TCONS_00016898.p1	STRPU_24766
TCONS_00016899.p1	STRPU_01064
TCONS_00016900.p1	STRPU_24838
TCONS_00016901.p1	STRPU_24378
TCONS_00016903.p1	STRPU_25260
TCONS_00016905.p1	STRPU_26157
TCONS_00016907.p1	STRPU_27404
TCONS_00016908.p1	STRPU_18053
TCONS_00016909.p1	STRPU_04387
TCONS_00016910.p1	STRPU_18137
TCONS_00016913.p1	STRPU_26500
TCONS_00016915.p1	STRPU_24289
TCONS_00016919.p1	STRPU_24969
TCONS_00016921.p1	STRPU_16803
TCONS_00016922.p1	STRPU_20563
TCONS_00016923.p1	STRPU_24946
TCONS_00016924.p1	STRPU_24969
TCONS_00016925.p1	STRPU_01685
TCONS_00016926.p1	STRPU_08316
TCONS_00016927.p1	STRPU_18535
TCONS_00016932.p1	STRPU_19985
TCONS_00016935.p1	STRPU_13028
TCONS_00016937.p1	STRPU_23538
TCONS_00016938.p1	STRPU_22697
TCONS_00016939.p1	STRPU_24067
TCONS_00016943.p1	STRPU_04766
TCONS_00016944.p1	STRPU_15642
TCONS_00016945.p1	STRPU_08657
TCONS_00016946.p1	STRPU_24900
TCONS_00016954.p1	STRPU_24193
TCONS_00016955.p1	STRPU_24291
TCONS_00016973.p1	STRPU_24295
TCONS_00016975.p1	STRPU_24267
TCONS_00016980.p1	STRPU_24334
TCONS_00016981.p1	STRPU_14852
TCONS_00016982.p1	STRPU_14852
TCONS_00016983.p1	STRPU_00157
TCONS_00016984.p1	STRPU_24722
TCONS_00016987.p1	STRPU_21515
TCONS_00016989.p1	STRPU_15706
TCONS_00016992.p1	STRPU_04407
TCONS_00016993.p1	STRPU_26426
TCONS_00016999.p1	STRPU_24385
TCONS_00017000.p1	STRPU_19766
TCONS_00017002.p1	STRPU_13137
TCONS_00017004.p1	STRPU_24474
TCONS_00017006.p1	STRPU_19021
TCONS_00017007.p1	STRPU_19766
TCONS_00017009.p1	STRPU_15339
TCONS_00017010.p1	STRPU_04407
TCONS_00017012.p1	STRPU_24560
TCONS_00017013.p1	STRPU_24902
TCONS_00017014.p1	STRPU_05543
TCONS_00017015.p1	STRPU_00766
TCONS_00017017.p1	STRPU_22159
TCONS_00017019.p1	STRPU_26923
TCONS_00017020.p1	STRPU_21331
TCONS_00017021.p1	STRPU_22164
TCONS_00017022.p1	STRPU_24536
TCONS_00017024.p1	STRPU_24377
TCONS_00017027.p1	STRPU_24377
TCONS_00017028.p1	STRPU_24377
TCONS_00017035.p1	STRPU_24384
TCONS_00017038.p1	STRPU_18535
TCONS_00017039.p1	STRPU_18535
TCONS_00017041.p1	STRPU_18535
TCONS_00017046.p1	STRPU_24071
TCONS_00017047.p1	STRPU_22000
TCONS_00017049.p1	STRPU_24289
TCONS_00017055.p1	STRPU_22411
TCONS_00017056.p1	STRPU_14047
TCONS_00017059.p1	STRPU_21980
TCONS_00017060.p1	STRPU_12087
TCONS_00017061.p1	STRPU_24377
TCONS_00017068.p1	STRPU_25058
TCONS_00017072.p1	STRPU_05602
TCONS_00017073.p1	STRPU_25368
TCONS_00017076.p1	STRPU_24900
TCONS_00017078.p1	STRPU_04160
TCONS_00017080.p1	STRPU_24851
TCONS_00017082.p1	STRPU_24275
TCONS_00017083.p1	STRPU_24275
TCONS_00017084.p1	STRPU_24338
TCONS_00017086.p1	STRPU_24338
TCONS_00017087.p1	STRPU_24342
TCONS_00017090.p1	STRPU_24275
TCONS_00017091.p1	STRPU_24275
TCONS_00017094.p1	STRPU_24554
TCONS_00017095.p1	STRPU_21238
TCONS_00017096.p1	STRPU_06096
TCONS_00017099.p1	STRPU_18535
TCONS_00017105.p1	STRPU_26678
TCONS_00017109.p1	STRPU_12446
TCONS_00017111.p1	STRPU_07500
TCONS_00017123.p1	STRPU_11325
TCONS_00017140.p1	STRPU_24671
TCONS_00017143.p1	STRPU_24823
TCONS_00017144.p1	STRPU_25165
TCONS_00017146.p1	STRPU_04400
TCONS_00017150.p1	STRPU_14561
TCONS_00017152.p1	STRPU_09230
TCONS_00017153.p1	STRPU_24473
TCONS_00017154.p1	STRPU_24858
TCONS_00017158.p1	STRPU_24860
TCONS_00017159.p1	STRPU_06064
TCONS_00017161.p1	STRPU_02777
TCONS_00017163.p2	STRPU_24114
TCONS_00017165.p1	STRPU_06548
TCONS_00017166.p1	STRPU_06530
TCONS_00017167.p1	STRPU_06064
TCONS_00017168.p1	STRPU_06064
TCONS_00017169.p1	STRPU_01743
TCONS_00017171.p1	STRPU_20006
TCONS_00017172.p1	STRPU_03657
TCONS_00017174.p1	STRPU_01177
TCONS_00017175.p1	STRPU_24241
TCONS_00017176.p1	STRPU_18532
TCONS_00017184.p1	STRPU_24565
TCONS_00017185.p1	STRPU_24563
TCONS_00017186.p1	STRPU_24561
TCONS_00017191.p1	STRPU_22601
TCONS_00017193.p1	STRPU_24737
TCONS_00017195.p1	STRPU_24402
TCONS_00017198.p1	STRPU_00524
TCONS_00017200.p1	STRPU_24380
TCONS_00017202.p1	STRPU_24837
TCONS_00017203.p1	STRPU_24426
TCONS_00017205.p1	STRPU_15639
TCONS_00017207.p1	STRPU_24886
TCONS_00017212.p1	STRPU_18535
TCONS_00017214.p1	STRPU_18486
TCONS_00017216.p1	STRPU_18535
TCONS_00017219.p1	STRPU_18486
TCONS_00017220.p1	STRPU_18535
TCONS_00017224.p1	STRPU_24313
TCONS_00017226.p1	STRPU_24850
TCONS_00017228.p1	STRPU_20383
TCONS_00017229.p1	STRPU_16726
TCONS_00017230.p1	STRPU_23999
TCONS_00017232.p1	STRPU_24553
TCONS_00017233.p1	STRPU_12441
TCONS_00017234.p1	STRPU_12441
TCONS_00017237.p1	STRPU_24270
TCONS_00017238.p1	STRPU_23996
TCONS_00017240.p1	STRPU_24250
TCONS_00017241.p1	STRPU_24318
TCONS_00017243.p1	STRPU_24318
TCONS_00017246.p1	STRPU_24318
TCONS_00017249.p1	STRPU_24318
TCONS_00017250.p1	STRPU_04146
TCONS_00017251.p1	STRPU_09357
TCONS_00017252.p1	STRPU_09357
TCONS_00017254.p1	STRPU_26143
TCONS_00017255.p1	STRPU_19726
TCONS_00017256.p1	STRPU_23213
TCONS_00017257.p1	STRPU_22921
TCONS_00017259.p1	STRPU_24007
TCONS_00017260.p1	STRPU_24009
TCONS_00017262.p1	STRPU_22071
TCONS_00017263.p1	STRPU_23759
TCONS_00017264.p1	STRPU_08982
TCONS_00017265.p1	STRPU_24171
TCONS_00017266.p1	STRPU_21811
TCONS_00017267.p1	STRPU_24014
TCONS_00017268.p1	STRPU_07500
TCONS_00017269.p1	STRPU_24563
TCONS_00017270.p1	STRPU_24379
TCONS_00017271.p1	STRPU_24372
TCONS_00017272.p1	STRPU_24373
TCONS_00017274.p1	STRPU_24900
TCONS_00017276.p1	STRPU_20613
TCONS_00017281.p1	STRPU_24900
TCONS_00017283.p1	STRPU_24348
TCONS_00017284.p1	STRPU_06681
