TCONS_00000001.p1	bflo_20824
TCONS_00011481.p1	bflo_27388
TCONS_00011482.p1	bflo_05962
TCONS_00011483.p1	bflo_08296
TCONS_00011485.p1	bflo_16036
TCONS_00011486.p1	bflo_14769
TCONS_00011487.p1	bflo_20024
TCONS_00011489.p1	bflo_22598
TCONS_00011491.p1	bflo_15412
TCONS_00011493.p1	bflo_22807
TCONS_00011494.p1	bflo_09896
TCONS_00011496.p1	bflo_15955
TCONS_00011497.p2	bflo_15955
TCONS_00011501.p1	bflo_15268
TCONS_00011503.p1	bflo_01741
TCONS_00011509.p1	bflo_09399
TCONS_00011523.p1	bflo_17159
TCONS_00011524.p1	bflo_19246
TCONS_00011526.p1	bflo_04969
TCONS_00011527.p1	bflo_19816
TCONS_00011528.p1	bflo_19816
TCONS_00011537.p1	bflo_17883
TCONS_00011541.p1	bflo_19723
TCONS_00011542.p1	bflo_14769
TCONS_00011543.p1	bflo_14769
TCONS_00011546.p1	bflo_24591
TCONS_00011547.p1	bflo_18879
TCONS_00011551.p1	bflo_23189
TCONS_00011552.p1	bflo_08678
TCONS_00011553.p1	bflo_07446
TCONS_00011555.p1	bflo_15593
TCONS_00011557.p1	bflo_22034
TCONS_00011559.p1	bflo_18525
TCONS_00011560.p1	bflo_22034
TCONS_00011563.p1	bflo_18525
TCONS_00011564.p1	bflo_01547
TCONS_00011565.p1	bflo_19075
TCONS_00011567.p1	bflo_16822
TCONS_00011572.p1	bflo_01345
TCONS_00011573.p1	bflo_19038
TCONS_00011574.p1	bflo_02075
TCONS_00011575.p1	bflo_20353
TCONS_00011576.p1	bflo_20339
TCONS_00011577.p1	bflo_20314
TCONS_00011578.p1	bflo_21024
TCONS_00011579.p1	bflo_11901
TCONS_00011580.p1	bflo_11925
TCONS_00011581.p1	bflo_13397
TCONS_00011582.p1	bflo_19848
TCONS_00011584.p1	bflo_22584
TCONS_00011585.p1	bflo_22584
TCONS_00011586.p1	bflo_10951
TCONS_00011587.p1	bflo_20937
TCONS_00011588.p1	bflo_08634
TCONS_00011590.p1	bflo_09685
TCONS_00011592.p1	bflo_15901
TCONS_00011596.p1	bflo_05541
TCONS_00011597.p1	bflo_16110
TCONS_00011598.p1	bflo_01530
TCONS_00011599.p1	bflo_11483
TCONS_00011600.p1	bflo_14366
TCONS_00011602.p1	bflo_14366
TCONS_00011604.p1	bflo_12744
TCONS_00011605.p1	bflo_18015
TCONS_00011607.p1	bflo_12810
TCONS_00011608.p1	bflo_10163
TCONS_00011609.p1	bflo_05787
TCONS_00011610.p1	bflo_09892
TCONS_00011611.p1	bflo_22002
TCONS_00011615.p1	bflo_19384
TCONS_00011618.p1	bflo_18334
TCONS_00011619.p1	bflo_09666
TCONS_00011621.p1	bflo_24062
TCONS_00011622.p1	bflo_01422
TCONS_00011623.p1	bflo_01547
TCONS_00011626.p1	bflo_14739
TCONS_00011628.p1	bflo_17251
TCONS_00011629.p1	bflo_17251
TCONS_00011630.p1	bflo_14662
TCONS_00011632.p1	bflo_17830
TCONS_00011636.p1	bflo_06651
TCONS_00011637.p1	bflo_12887
TCONS_00011638.p1	bflo_14137
TCONS_00011639.p1	bflo_16309
TCONS_00011640.p1	bflo_13762
TCONS_00011641.p1	bflo_02406
TCONS_00011643.p1	bflo_01864
TCONS_00011644.p1	bflo_01804
TCONS_00011645.p1	bflo_01739
TCONS_00011646.p1	bflo_17156
TCONS_00011649.p1	bflo_25035
TCONS_00011650.p1	bflo_17954
TCONS_00011651.p1	bflo_10594
TCONS_00011652.p1	bflo_00516
TCONS_00011653.p1	bflo_05690
TCONS_00011656.p1	bflo_11033
TCONS_00011657.p1	bflo_05203
TCONS_00011661.p1	bflo_11538
TCONS_00011663.p1	bflo_26889
TCONS_00011667.p1	bflo_02141
TCONS_00011678.p1	bflo_13346
TCONS_00011681.p1	bflo_09365
TCONS_00011682.p1	bflo_21529
TCONS_00011685.p1	bflo_09059
TCONS_00011687.p1	bflo_09228
TCONS_00011688.p1	bflo_22615
TCONS_00011689.p1	bflo_09809
TCONS_00011690.p1	bflo_23415
TCONS_00011693.p1	bflo_23415
TCONS_00011694.p1	bflo_23415
TCONS_00011695.p1	bflo_14060
TCONS_00011698.p1	bflo_16744
TCONS_00011702.p1	bflo_13349
TCONS_00011704.p1	bflo_13349
TCONS_00011706.p1	bflo_07456
TCONS_00011707.p1	bflo_12425
TCONS_00011708.p1	bflo_09431
TCONS_00011709.p1	bflo_09431
TCONS_00011711.p1	bflo_06073
TCONS_00011712.p1	bflo_08504
TCONS_00011713.p1	bflo_15659
TCONS_00011715.p1	bflo_14828
TCONS_00011717.p1	bflo_05166
TCONS_00011720.p1	bflo_15686
TCONS_00011721.p1	bflo_06923
TCONS_00011723.p1	bflo_04022
TCONS_00011724.p1	bflo_09439
TCONS_00011725.p1	bflo_09174
TCONS_00011728.p1	bflo_23408
TCONS_00011730.p1	bflo_14991
TCONS_00011731.p1	bflo_24963
TCONS_00011733.p1	bflo_23985
TCONS_00011734.p1	bflo_19123
TCONS_00011735.p1	bflo_05435
TCONS_00011736.p1	bflo_15696
TCONS_00011737.p1	bflo_08182
TCONS_00011739.p1	bflo_08971
TCONS_00011740.p1	bflo_18525
TCONS_00011744.p1	bflo_18525
TCONS_00011745.p1	bflo_18525
TCONS_00011746.p1	bflo_05141
TCONS_00011747.p1	bflo_22565
TCONS_00011748.p1	bflo_07429
TCONS_00011749.p1	bflo_11513
TCONS_00011750.p1	bflo_23379
TCONS_00011755.p1	bflo_23379
TCONS_00011757.p1	bflo_05836
TCONS_00011758.p1	bflo_04566
TCONS_00011759.p1	bflo_05836
TCONS_00011760.p1	bflo_05836
TCONS_00011761.p1	bflo_23379
TCONS_00011765.p1	bflo_03139
TCONS_00011766.p1	bflo_06130
TCONS_00011769.p1	bflo_20424
TCONS_00011772.p1	bflo_23568
TCONS_00011775.p1	bflo_10043
TCONS_00011783.p1	bflo_05863
TCONS_00011785.p1	bflo_05863
TCONS_00011787.p1	bflo_18553
TCONS_00011793.p1	bflo_14350
TCONS_00011796.p1	bflo_01536
TCONS_00011797.p1	bflo_15690
TCONS_00011798.p1	bflo_13075
TCONS_00011806.p1	bflo_15766
TCONS_00011821.p1	bflo_25802
TCONS_00011822.p1	bflo_25802
TCONS_00011823.p1	bflo_11053
TCONS_00011826.p1	bflo_07002
TCONS_00011828.p1	bflo_12510
TCONS_00011829.p1	bflo_19115
TCONS_00011830.p1	bflo_20226
TCONS_00011832.p1	bflo_24638
TCONS_00011835.p1	bflo_23925
TCONS_00011838.p1	bflo_10945
TCONS_00011839.p1	bflo_26235
TCONS_00011840.p1	bflo_18856
TCONS_00011843.p1	bflo_11156
TCONS_00011844.p1	bflo_20281
TCONS_00011846.p1	bflo_22207
TCONS_00011854.p1	bflo_12740
TCONS_00011867.p1	bflo_12661
TCONS_00011868.p1	bflo_06475
TCONS_00011871.p1	bflo_13526
TCONS_00011872.p1	bflo_25217
TCONS_00011873.p1	bflo_25217
TCONS_00011874.p1	bflo_17321
TCONS_00011875.p1	bflo_02065
TCONS_00011878.p1	bflo_17590
TCONS_00011880.p1	bflo_04849
TCONS_00011881.p1	bflo_04848
TCONS_00011882.p1	bflo_14070
TCONS_00011884.p1	bflo_03771
TCONS_00011885.p1	bflo_21713
TCONS_00011887.p1	bflo_01739
TCONS_00011888.p1	bflo_11841
TCONS_00011891.p1	bflo_07706
TCONS_00011895.p1	bflo_24763
TCONS_00011896.p1	bflo_04965
TCONS_00011898.p1	bflo_10404
TCONS_00011900.p1	bflo_10380
TCONS_00011901.p1	bflo_16332
TCONS_00011902.p1	bflo_22436
TCONS_00011904.p1	bflo_10547
TCONS_00011905.p1	bflo_26960
TCONS_00011911.p1	bflo_26978
TCONS_00011913.p1	bflo_06769
TCONS_00011917.p1	bflo_12133
TCONS_00011919.p1	bflo_06325
TCONS_00011922.p1	bflo_21440
TCONS_00011926.p1	bflo_21250
TCONS_00011927.p1	bflo_16889
TCONS_00011928.p1	bflo_25945
TCONS_00011930.p1	bflo_13686
TCONS_00011931.p1	bflo_03585
TCONS_00011932.p1	bflo_17473
TCONS_00011933.p1	bflo_26511
TCONS_00011934.p1	bflo_23360
TCONS_00011936.p1	bflo_05004
TCONS_00011937.p1	bflo_05004
TCONS_00011938.p1	bflo_12307
TCONS_00011939.p1	bflo_02636
TCONS_00011940.p1	bflo_23379
TCONS_00011944.p1	bflo_03225
TCONS_00011946.p1	bflo_23493
TCONS_00011947.p1	bflo_23379
TCONS_00011948.p1	bflo_23379
TCONS_00011954.p1	bflo_26511
TCONS_00011955.p1	bflo_20824
TCONS_00011957.p1	bflo_14628
TCONS_00011958.p1	bflo_23493
TCONS_00011959.p1	bflo_16452
TCONS_00011962.p1	bflo_16437
TCONS_00011963.p1	bflo_08626
TCONS_00011965.p1	bflo_02977
TCONS_00011966.p1	bflo_03928
TCONS_00011971.p1	bflo_08147
TCONS_00011972.p1	bflo_08147
TCONS_00011973.p1	bflo_08147
TCONS_00011974.p1	bflo_18881
TCONS_00011975.p1	bflo_21630
TCONS_00011977.p1	bflo_05591
TCONS_00011982.p1	bflo_16056
TCONS_00011987.p1	bflo_06498
TCONS_00011988.p1	bflo_05293
TCONS_00011990.p1	bflo_22655
TCONS_00012002.p1	bflo_24382
TCONS_00012012.p1	bflo_05222
TCONS_00012013.p1	bflo_21263
TCONS_00012014.p1	bflo_14140
TCONS_00012015.p1	bflo_08397
TCONS_00012017.p1	bflo_03221
TCONS_00012019.p1	bflo_04553
TCONS_00012021.p1	bflo_14093
TCONS_00012023.p1	bflo_04831
TCONS_00012025.p1	bflo_08635
TCONS_00012027.p1	bflo_18594
TCONS_00012029.p1	bflo_17829
TCONS_00012030.p1	bflo_23210
TCONS_00012032.p1	bflo_12159
TCONS_00012033.p1	bflo_09575
TCONS_00012034.p1	bflo_13414
TCONS_00012035.p1	bflo_18637
TCONS_00012037.p1	bflo_19169
TCONS_00012038.p1	bflo_08992
TCONS_00012039.p1	bflo_16040
TCONS_00012042.p1	bflo_23098
TCONS_00012043.p1	bflo_18448
TCONS_00012044.p1	bflo_19979
TCONS_00012045.p1	bflo_15172
TCONS_00012046.p1	bflo_21855
TCONS_00012047.p1	bflo_12306
TCONS_00012048.p1	bflo_05004
TCONS_00012049.p1	bflo_12306
TCONS_00012051.p1	bflo_12306
TCONS_00012052.p1	bflo_12306
TCONS_00012054.p1	bflo_09935
TCONS_00012055.p1	bflo_19005
TCONS_00012058.p1	bflo_02263
TCONS_00012059.p1	bflo_10992
TCONS_00012061.p1	bflo_05974
TCONS_00012087.p1	bflo_07408
TCONS_00012088.p1	bflo_07408
TCONS_00012089.p1	bflo_14984
TCONS_00012090.p1	bflo_07408
TCONS_00012092.p1	bflo_14984
TCONS_00012094.p1	bflo_00238
TCONS_00012096.p1	bflo_23727
TCONS_00012097.p1	bflo_13539
TCONS_00012098.p1	bflo_04117
TCONS_00012101.p1	bflo_21806
TCONS_00012104.p1	bflo_08399
TCONS_00012105.p1	bflo_22045
TCONS_00012107.p1	bflo_03355
TCONS_00012108.p1	bflo_04566
TCONS_00012109.p1	bflo_24985
TCONS_00012110.p1	bflo_24993
TCONS_00012111.p1	bflo_17624
TCONS_00012113.p1	bflo_17156
TCONS_00012116.p1	bflo_15450
TCONS_00012121.p1	bflo_19269
TCONS_00012124.p1	bflo_08733
TCONS_00012125.p1	bflo_16779
TCONS_00012127.p1	bflo_15482
TCONS_00012131.p1	bflo_18859
TCONS_00012132.p1	bflo_18861
TCONS_00012134.p1	bflo_07751
TCONS_00012135.p1	bflo_14876
TCONS_00012136.p1	bflo_01742
TCONS_00012138.p1	bflo_17017
TCONS_00012139.p1	bflo_04282
TCONS_00012140.p1	bflo_08747
TCONS_00012141.p1	bflo_08112
TCONS_00012142.p1	bflo_08112
TCONS_00012143.p1	bflo_11064
TCONS_00012146.p1	bflo_21180
TCONS_00012148.p1	bflo_05675
TCONS_00012150.p1	bflo_05675
TCONS_00012152.p1	bflo_13944
TCONS_00012154.p1	bflo_13805
TCONS_00012155.p1	bflo_10646
TCONS_00012156.p1	bflo_23720
TCONS_00012160.p1	bflo_23720
TCONS_00012161.p1	bflo_23720
TCONS_00012162.p1	bflo_23720
TCONS_00012165.p1	bflo_23720
TCONS_00012167.p1	bflo_23720
TCONS_00012169.p1	bflo_05720
TCONS_00012170.p1	bflo_10846
TCONS_00012174.p1	bflo_03550
TCONS_00012175.p1	bflo_21644
TCONS_00012181.p1	bflo_16377
TCONS_00012182.p1	bflo_11614
TCONS_00012185.p1	bflo_06989
TCONS_00012187.p1	bflo_07591
TCONS_00012189.p1	bflo_12614
TCONS_00012190.p1	bflo_08222
TCONS_00012193.p1	bflo_05907
TCONS_00012194.p1	bflo_06540
TCONS_00012195.p1	bflo_22690
TCONS_00012196.p1	bflo_22690
TCONS_00012197.p1	bflo_15567
TCONS_00012199.p1	bflo_25087
TCONS_00012200.p1	bflo_01741
TCONS_00012201.p1	bflo_01741
TCONS_00012203.p1	bflo_06679
TCONS_00012204.p1	bflo_02857
TCONS_00012205.p1	bflo_17642
TCONS_00012207.p1	bflo_08635
TCONS_00012208.p1	bflo_11105
TCONS_00012209.p1	bflo_06279
TCONS_00012212.p1	bflo_13845
TCONS_00012213.p1	bflo_06298
TCONS_00012219.p1	bflo_20555
TCONS_00012220.p1	bflo_08170
TCONS_00012221.p1	bflo_08170
TCONS_00012222.p1	bflo_18140
TCONS_00012226.p1	bflo_02215
TCONS_00012227.p1	bflo_06926
TCONS_00012228.p1	bflo_26509
TCONS_00012230.p1	bflo_09367
TCONS_00012231.p1	bflo_02215
TCONS_00012235.p1	bflo_02481
TCONS_00012236.p1	bflo_04324
TCONS_00012237.p1	bflo_23132
TCONS_00012239.p1	bflo_23133
TCONS_00012240.p1	bflo_20752
TCONS_00012242.p1	bflo_22808
TCONS_00012247.p1	bflo_22808
TCONS_00012248.p1	bflo_22808
TCONS_00012250.p1	bflo_22808
TCONS_00012251.p1	bflo_23833
TCONS_00012252.p1	bflo_20615
TCONS_00012253.p1	bflo_23407
TCONS_00012257.p1	bflo_06632
TCONS_00012262.p1	bflo_08058
TCONS_00012263.p1	bflo_23157
TCONS_00012267.p1	bflo_23197
TCONS_00012268.p1	bflo_23197
TCONS_00012269.p1	bflo_07426
TCONS_00012270.p1	bflo_23555
TCONS_00012273.p1	bflo_27422
TCONS_00012274.p1	bflo_27422
TCONS_00012275.p1	bflo_27422
TCONS_00012278.p1	bflo_02263
TCONS_00012280.p1	bflo_23696
TCONS_00012283.p1	bflo_23691
TCONS_00012285.p1	bflo_22899
TCONS_00012286.p1	bflo_22883
TCONS_00012288.p1	bflo_22732
TCONS_00012294.p1	bflo_03735
TCONS_00012295.p1	bflo_23594
TCONS_00012297.p1	bflo_20409
TCONS_00012299.p1	bflo_15396
TCONS_00012301.p1	bflo_23647
TCONS_00012303.p1	bflo_14163
TCONS_00012308.p1	bflo_22761
TCONS_00012311.p1	bflo_22976
TCONS_00012313.p1	bflo_22677
TCONS_00012314.p1	bflo_21758
TCONS_00012317.p1	bflo_11157
TCONS_00012320.p1	bflo_05355
TCONS_00012321.p1	bflo_20888
TCONS_00012322.p1	bflo_22990
TCONS_00012323.p1	bflo_23823
TCONS_00012326.p1	bflo_15027
TCONS_00012327.p1	bflo_22069
TCONS_00012328.p1	bflo_19898
TCONS_00012329.p1	bflo_02220
TCONS_00012330.p1	bflo_02201
TCONS_00012331.p1	bflo_23816
TCONS_00012333.p1	bflo_22865
TCONS_00012335.p1	bflo_25785
TCONS_00012337.p1	bflo_22733
TCONS_00012338.p1	bflo_03983
TCONS_00012339.p1	bflo_06357
TCONS_00012341.p1	bflo_23137
TCONS_00012346.p1	bflo_23048
TCONS_00012347.p1	bflo_19244
TCONS_00012351.p1	bflo_23141
TCONS_00012352.p1	bflo_26374
TCONS_00012353.p1	bflo_23137
TCONS_00012359.p1	bflo_20273
TCONS_00012360.p1	bflo_22951
TCONS_00012361.p1	bflo_05903
TCONS_00012362.p1	bflo_07531
TCONS_00012363.p1	bflo_22916
TCONS_00012365.p1	bflo_23606
TCONS_00012366.p1	bflo_21645
TCONS_00012367.p1	bflo_01794
TCONS_00012368.p1	bflo_21645
TCONS_00012371.p1	bflo_21498
TCONS_00012372.p1	bflo_21498
TCONS_00012373.p1	bflo_21498
TCONS_00012374.p1	bflo_04739
TCONS_00012375.p1	bflo_21391
TCONS_00012378.p1	bflo_21498
TCONS_00012381.p1	bflo_14737
TCONS_00012385.p1	bflo_10921
TCONS_00012386.p1	bflo_14737
TCONS_00012388.p1	bflo_23347
TCONS_00012391.p1	bflo_14573
TCONS_00012395.p1	bflo_02914
TCONS_00012396.p1	bflo_02683
TCONS_00012397.p1	bflo_16752
TCONS_00012398.p1	bflo_26634
TCONS_00012400.p1	bflo_02978
TCONS_00012401.p1	bflo_15268
TCONS_00012402.p1	bflo_09062
TCONS_00012405.p1	bflo_22891
TCONS_00012406.p1	bflo_03898
TCONS_00012407.p1	bflo_03898
TCONS_00012408.p1	bflo_23240
TCONS_00012409.p1	bflo_23483
TCONS_00012414.p1	bflo_25695
TCONS_00012415.p1	bflo_23015
TCONS_00012416.p1	bflo_23179
TCONS_00012419.p1	bflo_23878
TCONS_00012422.p1	bflo_12072
TCONS_00012423.p1	bflo_17738
TCONS_00012425.p1	bflo_17738
TCONS_00012426.p1	bflo_17738
TCONS_00012427.p1	bflo_15027
TCONS_00012437.p1	bflo_13131
TCONS_00012438.p1	bflo_13131
TCONS_00012440.p1	bflo_23001
TCONS_00012442.p1	bflo_17450
TCONS_00012443.p1	bflo_17450
TCONS_00012446.p1	bflo_13026
TCONS_00012447.p1	bflo_26005
TCONS_00012449.p1	bflo_14474
TCONS_00012450.p1	bflo_05433
TCONS_00012451.p1	bflo_02717
TCONS_00012452.p1	bflo_22666
TCONS_00012453.p1	bflo_05433
TCONS_00012454.p1	bflo_13026
TCONS_00012455.p1	bflo_02717
TCONS_00012457.p1	bflo_02717
TCONS_00012458.p1	bflo_02717
TCONS_00012459.p1	bflo_22666
TCONS_00012460.p1	bflo_03139
TCONS_00012461.p1	bflo_04553
TCONS_00012462.p1	bflo_04703
TCONS_00012468.p1	bflo_26159
TCONS_00012470.p1	bflo_23274
TCONS_00012473.p1	bflo_23275
TCONS_00012475.p1	bflo_23264
TCONS_00012476.p1	bflo_23217
TCONS_00012477.p1	bflo_16046
TCONS_00012478.p1	bflo_23114
TCONS_00012480.p1	bflo_22949
TCONS_00012481.p1	bflo_10538
TCONS_00012482.p1	bflo_23752
TCONS_00012484.p1	bflo_15647
TCONS_00012487.p1	bflo_23806
TCONS_00012488.p1	bflo_22933
TCONS_00012490.p1	bflo_23690
TCONS_00012491.p1	bflo_03121
TCONS_00012493.p1	bflo_21645
TCONS_00012497.p1	bflo_09717
TCONS_00012499.p1	bflo_09717
TCONS_00012500.p1	bflo_14474
TCONS_00012501.p1	bflo_23577
TCONS_00012505.p1	bflo_22002
TCONS_00012507.p1	bflo_22002
TCONS_00012508.p1	bflo_22002
TCONS_00012510.p1	bflo_22002
TCONS_00012511.p1	bflo_23717
TCONS_00012512.p1	bflo_23083
TCONS_00012513.p1	bflo_02236
TCONS_00012515.p1	bflo_23083
TCONS_00012517.p1	bflo_23645
TCONS_00012520.p1	bflo_23019
TCONS_00012527.p1	bflo_04353
TCONS_00012532.p1	bflo_23393
TCONS_00012534.p1	bflo_23653
TCONS_00012538.p1	bflo_23653
TCONS_00012539.p1	bflo_23653
TCONS_00012540.p1	bflo_23653
TCONS_00012542.p1	bflo_23653
TCONS_00012543.p1	bflo_23653
TCONS_00012544.p1	bflo_22623
TCONS_00012545.p1	bflo_20693
TCONS_00012546.p1	bflo_10921
TCONS_00012547.p1	bflo_10921
TCONS_00012548.p1	bflo_10555
TCONS_00012551.p1	bflo_23827
TCONS_00012552.p1	bflo_23024
TCONS_00012553.p1	bflo_23442
TCONS_00012554.p1	bflo_18867
TCONS_00012555.p1	bflo_23416
TCONS_00012556.p1	bflo_23416
TCONS_00012557.p1	bflo_23416
TCONS_00012561.p1	bflo_22769
TCONS_00012566.p1	bflo_23277
TCONS_00012570.p1	bflo_23796
TCONS_00012571.p1	bflo_23373
TCONS_00012572.p1	bflo_22711
TCONS_00012573.p1	bflo_12150
TCONS_00012575.p1	bflo_22829
TCONS_00012579.p1	bflo_23425
TCONS_00012580.p1	bflo_23333
TCONS_00012581.p1	bflo_23430
TCONS_00012582.p1	bflo_22864
TCONS_00012584.p1	bflo_22863
TCONS_00012592.p1	bflo_22835
TCONS_00012593.p1	bflo_23849
TCONS_00012597.p1	bflo_23680
TCONS_00012598.p1	bflo_13124
TCONS_00012600.p1	bflo_00662
TCONS_00012601.p1	bflo_22002
TCONS_00012602.p1	bflo_17631
TCONS_00012607.p1	bflo_21346
TCONS_00012609.p1	bflo_03577
TCONS_00012610.p1	bflo_12508
TCONS_00012612.p1	bflo_23339
TCONS_00012613.p1	bflo_23339
TCONS_00012614.p1	bflo_23339
TCONS_00012615.p1	bflo_24991
TCONS_00012617.p1	bflo_22944
TCONS_00012618.p1	bflo_23421
TCONS_00012619.p1	bflo_22973
TCONS_00012620.p1	bflo_23097
TCONS_00012622.p1	bflo_23060
TCONS_00012623.p1	bflo_23060
TCONS_00012628.p1	bflo_05873
TCONS_00012629.p1	bflo_23279
TCONS_00012633.p1	bflo_23809
TCONS_00012634.p1	bflo_23649
TCONS_00012636.p1	bflo_23254
TCONS_00012637.p1	bflo_23147
TCONS_00012638.p1	bflo_23064
TCONS_00012639.p1	bflo_03908
TCONS_00012643.p1	bflo_24098
TCONS_00012644.p1	bflo_22675
TCONS_00012646.p1	bflo_22685
TCONS_00012647.p1	bflo_22672
TCONS_00012652.p1	bflo_23104
TCONS_00012658.p1	bflo_23362
TCONS_00012659.p1	bflo_22921
TCONS_00012661.p1	bflo_15536
TCONS_00012662.p1	bflo_23045
TCONS_00012663.p1	bflo_23334
TCONS_00012666.p1	bflo_23682
TCONS_00012670.p1	bflo_23487
TCONS_00012678.p1	bflo_23187
TCONS_00012680.p1	bflo_24991
TCONS_00012681.p1	bflo_23187
TCONS_00012686.p1	bflo_23452
TCONS_00012688.p1	bflo_19799
TCONS_00012694.p1	bflo_04026
TCONS_00012699.p1	bflo_04371
TCONS_00012707.p1	bflo_17569
TCONS_00012708.p1	bflo_23021
TCONS_00012712.p1	bflo_23870
TCONS_00012715.p1	bflo_22961
TCONS_00012733.p1	bflo_05038
TCONS_00012734.p1	bflo_05038
TCONS_00012735.p1	bflo_05038
TCONS_00012736.p1	bflo_12360
TCONS_00012737.p1	bflo_19817
TCONS_00012738.p1	bflo_23419
TCONS_00012740.p1	bflo_23145
TCONS_00012742.p1	bflo_24639
TCONS_00012744.p1	bflo_24639
TCONS_00012745.p1	bflo_02809
TCONS_00012748.p1	bflo_23511
TCONS_00012749.p1	bflo_23845
TCONS_00012751.p1	bflo_21752
TCONS_00012752.p1	bflo_21752
TCONS_00012753.p1	bflo_21752
TCONS_00012754.p1	bflo_23283
TCONS_00012757.p1	bflo_23293
TCONS_00012765.p1	bflo_08635
TCONS_00012766.p1	bflo_23012
TCONS_00012767.p1	bflo_23286
TCONS_00012769.p1	bflo_23286
TCONS_00012770.p1	bflo_23286
TCONS_00012771.p1	bflo_02683
TCONS_00012773.p1	bflo_02683
TCONS_00012775.p1	bflo_23332
TCONS_00012778.p1	bflo_23328
TCONS_00012790.p1	bflo_00729
TCONS_00012791.p1	bflo_00729
TCONS_00012793.p1	bflo_23721
TCONS_00012796.p1	bflo_23218
TCONS_00012797.p1	bflo_23438
TCONS_00012803.p1	bflo_23218
TCONS_00012804.p1	bflo_15360
TCONS_00012805.p1	bflo_23438
TCONS_00012809.p1	bflo_23603
TCONS_00012810.p1	bflo_23572
TCONS_00012812.p1	bflo_09186
TCONS_00012814.p1	bflo_23010
TCONS_00012815.p1	bflo_22705
TCONS_00012816.p1	bflo_23791
TCONS_00012821.p1	bflo_23774
TCONS_00012823.p1	bflo_22932
TCONS_00012824.p1	bflo_22929
TCONS_00012825.p1	bflo_11103
TCONS_00012826.p1	bflo_23457
TCONS_00012827.p1	bflo_06060
TCONS_00012828.p1	bflo_24182
TCONS_00012829.p1	bflo_09329
TCONS_00012831.p1	bflo_22724
TCONS_00012832.p1	bflo_08329
TCONS_00012833.p1	bflo_08329
TCONS_00012834.p1	bflo_23086
TCONS_00012836.p1	bflo_03844
TCONS_00012837.p1	bflo_14274
TCONS_00012839.p1	bflo_02717
TCONS_00012842.p1	bflo_12343
TCONS_00012843.p1	bflo_12343
TCONS_00012845.p1	bflo_22631
TCONS_00012852.p1	bflo_23100
TCONS_00012853.p1	bflo_23100
TCONS_00012854.p1	bflo_20752
TCONS_00012856.p1	bflo_23100
TCONS_00012857.p1	bflo_20912
TCONS_00012858.p1	bflo_14598
TCONS_00012859.p1	bflo_23461
TCONS_00012863.p1	bflo_15509
TCONS_00012865.p1	bflo_02670
TCONS_00012866.p1	bflo_03120
TCONS_00012867.p1	bflo_15509
TCONS_00012868.p1	bflo_23151
TCONS_00012870.p1	bflo_03120
TCONS_00012872.p1	bflo_09699
TCONS_00012875.p1	bflo_13247
TCONS_00012876.p1	bflo_05903
TCONS_00012877.p1	bflo_23714
TCONS_00012881.p1	bflo_23813
TCONS_00012883.p1	bflo_23095
TCONS_00012887.p1	bflo_23166
TCONS_00012888.p1	bflo_03435
TCONS_00012889.p1	bflo_03435
TCONS_00012890.p1	bflo_03435
TCONS_00012891.p1	bflo_03435
TCONS_00012892.p1	bflo_03435
TCONS_00012893.p1	bflo_15330
TCONS_00012895.p1	bflo_24074
TCONS_00012896.p1	bflo_24685
TCONS_00012898.p1	bflo_23589
TCONS_00012899.p1	bflo_13961
TCONS_00012900.p1	bflo_13961
TCONS_00012901.p1	bflo_23122
TCONS_00012905.p1	bflo_22999
TCONS_00012906.p1	bflo_23737
TCONS_00012908.p1	bflo_05132
TCONS_00012910.p1	bflo_22629
TCONS_00012911.p1	bflo_23159
TCONS_00012912.p1	bflo_23836
TCONS_00012913.p1	bflo_23102
TCONS_00012914.p1	bflo_22731
TCONS_00012915.p1	bflo_23296
TCONS_00012917.p1	bflo_21703
TCONS_00012919.p1	bflo_21703
TCONS_00012922.p1	bflo_08802
TCONS_00012924.p1	bflo_08634
TCONS_00012926.p1	bflo_03928
TCONS_00012929.p1	bflo_21703
TCONS_00012931.p1	bflo_23308
TCONS_00012932.p1	bflo_24992
TCONS_00012933.p1	bflo_17360
TCONS_00012934.p1	bflo_13471
TCONS_00012937.p1	bflo_13471
TCONS_00012939.p1	bflo_22988
TCONS_00012941.p1	bflo_07096
TCONS_00012942.p1	bflo_08614
TCONS_00012943.p1	bflo_24478
TCONS_00012945.p1	bflo_08708
TCONS_00012946.p1	bflo_24478
TCONS_00012947.p1	bflo_24478
TCONS_00012948.p1	bflo_04937
TCONS_00012949.p2	bflo_05944
TCONS_00012950.p1	bflo_05944
TCONS_00012951.p1	bflo_16760
TCONS_00012957.p1	bflo_23498
TCONS_00012961.p1	bflo_26629
TCONS_00012962.p1	bflo_03923
TCONS_00012963.p1	bflo_13548
TCONS_00012964.p1	bflo_23625
TCONS_00012965.p1	bflo_19550
TCONS_00012966.p1	bflo_01373
TCONS_00012968.p1	bflo_07079
TCONS_00012970.p1	bflo_23434
TCONS_00012971.p1	bflo_05150
TCONS_00012973.p1	bflo_18613
TCONS_00012977.p1	bflo_18613
TCONS_00012979.p1	bflo_23320
TCONS_00012980.p1	bflo_23320
TCONS_00012981.p1	bflo_23392
TCONS_00012984.p1	bflo_13949
TCONS_00012985.p1	bflo_22782
TCONS_00012988.p1	bflo_22782
TCONS_00012992.p1	bflo_21466
TCONS_00012993.p1	bflo_23675
