TCONS_00000001.p1	BRALA28819
TCONS_00009042.p1	BRALA20080
TCONS_00009043.p1	BRALA08058
TCONS_00009044.p1	BRALA17329
TCONS_00009046.p1	BRALA21406
TCONS_00009049.p1	BRALA17329
TCONS_00009050.p1	BRALA17329
TCONS_00009052.p1	BRALA27131
TCONS_00009053.p1	BRALA27131
TCONS_00009054.p1	BRALA15408
TCONS_00009055.p1	BRALA15408
TCONS_00009056.p1	BRALA20163
TCONS_00009058.p1	BRALA23973
TCONS_00009059.p1	BRALA17601
TCONS_00009062.p1	BRALA20194
TCONS_00009064.p1	BRALA24535
TCONS_00009066.p1	BRALA12847
TCONS_00009068.p1	BRALA24587
TCONS_00009070.p1	BRALA14282
TCONS_00009071.p1	BRALA34404
TCONS_00009072.p1	BRALA24066
TCONS_00009073.p1	BRALA26163
TCONS_00009075.p1	BRALA26163
TCONS_00009078.p1	BRALA02455
TCONS_00009080.p1	BRALA02455
TCONS_00009082.p1	BRALA02455
TCONS_00009087.p1	BRALA02455
TCONS_00009091.p1	BRALA02455
TCONS_00009096.p1	BRALA02455
TCONS_00009097.p1	BRALA02455
TCONS_00009098.p1	BRALA14967
TCONS_00009100.p1	BRALA14967
TCONS_00009102.p1	BRALA14967
TCONS_00009104.p1	BRALA02455
TCONS_00009105.p1	BRALA02455
TCONS_00009106.p1	BRALA14967
TCONS_00009108.p1	BRALA14967
TCONS_00009110.p1	BRALA14967
TCONS_00009112.p1	BRALA14967
TCONS_00009115.p1	BRALA03573
TCONS_00009116.p1	BRALA25620
TCONS_00009118.p1	BRALA28435
TCONS_00009119.p1	BRALA27221
TCONS_00009120.p1	BRALA19087
TCONS_00009121.p1	BRALA19089
TCONS_00009125.p1	BRALA19089
TCONS_00009127.p1	BRALA19089
TCONS_00009128.p1	BRALA28434
TCONS_00009129.p1	BRALA28434
TCONS_00009130.p1	BRALA10641
TCONS_00009131.p1	BRALA17546
TCONS_00009134.p1	BRALA10234
TCONS_00009136.p1	BRALA11328
TCONS_00009137.p1	BRALA10234
TCONS_00009144.p1	BRALA20555
TCONS_00009145.p1	BRALA20555
TCONS_00009146.p1	BRALA10896
TCONS_00009147.p1	BRALA10896
TCONS_00009148.p1	BRALA07960
TCONS_00009149.p1	BRALA28827
TCONS_00009150.p1	BRALA32799
TCONS_00009151.p1	BRALA19091
TCONS_00009152.p1	BRALA19091
TCONS_00009155.p1	BRALA18446
TCONS_00009156.p1	BRALA18446
TCONS_00009157.p1	BRALA14401
TCONS_00009158.p1	BRALA33639
TCONS_00009159.p1	BRALA22029
TCONS_00009161.p1	BRALA13661
TCONS_00009162.p1	BRALA19039
TCONS_00009163.p1	BRALA26585
TCONS_00009166.p1	BRALA03570
TCONS_00009167.p1	BRALA10247
TCONS_00009168.p1	BRALA18601
TCONS_00009169.p1	BRALA15365
TCONS_00009170.p1	BRALA17740
TCONS_00009172.p1	BRALA24056
TCONS_00009173.p1	BRALA19110
TCONS_00009175.p1	BRALA28613
TCONS_00009177.p1	BRALA20571
TCONS_00009178.p1	BRALA00510
TCONS_00009179.p1	BRALA09692
TCONS_00009180.p1	BRALA16161
TCONS_00009181.p1	BRALA13482
TCONS_00009182.p1	BRALA03264
TCONS_00009183.p1	BRALA25473
TCONS_00009186.p1	BRALA15395
TCONS_00009187.p1	BRALA15395
TCONS_00009188.p1	BRALA15395
TCONS_00009189.p1	BRALA15395
TCONS_00009190.p1	BRALA19370
TCONS_00009191.p1	BRALA19970
TCONS_00009192.p1	BRALA29428
TCONS_00009195.p1	BRALA14092
TCONS_00009196.p1	BRALA20208
TCONS_00009199.p1	BRALA03369
TCONS_00009200.p1	BRALA22003
TCONS_00009201.p1	BRALA03267
TCONS_00009202.p1	BRALA29147
TCONS_00009203.p1	BRALA13442
TCONS_00009204.p1	BRALA31202
TCONS_00009205.p1	BRALA29467
TCONS_00009207.p1	BRALA29467
TCONS_00009208.p1	BRALA29467
TCONS_00009209.p1	BRALA29467
TCONS_00009210.p1	BRALA29467
TCONS_00009211.p1	BRALA16476
TCONS_00009213.p1	BRALA16476
TCONS_00009214.p1	BRALA16476
TCONS_00009216.p1	BRALA10234
TCONS_00009219.p1	BRALA21375
TCONS_00009220.p1	BRALA03279
TCONS_00009221.p1	BRALA10234
TCONS_00009222.p1	BRALA12405
TCONS_00009223.p1	BRALA12405
TCONS_00009224.p1	BRALA14253
TCONS_00009225.p1	BRALA14253
TCONS_00009226.p1	BRALA16161
TCONS_00009227.p1	BRALA16161
TCONS_00009228.p1	BRALA14253
TCONS_00009229.p1	BRALA14253
TCONS_00009230.p1	BRALA18682
TCONS_00009236.p1	BRALA10715
TCONS_00009237.p1	BRALA14324
TCONS_00009238.p1	BRALA10715
TCONS_00009240.p1	BRALA17621
TCONS_00009244.p1	BRALA21333
TCONS_00009245.p1	BRALA32722
TCONS_00009246.p1	BRALA07870
TCONS_00009247.p1	BRALA13040
TCONS_00009249.p1	BRALA24055
TCONS_00009253.p1	BRALA11733
TCONS_00009257.p1	BRALA34981
TCONS_00009261.p1	BRALA22463
TCONS_00009265.p1	BRALA00309
TCONS_00009267.p1	BRALA00309
TCONS_00009268.p1	BRALA00310
TCONS_00009269.p1	BRALA00309
TCONS_00009270.p1	BRALA07998
TCONS_00009271.p1	BRALA00309
TCONS_00009272.p1	BRALA16481
TCONS_00009273.p1	BRALA21225
TCONS_00009274.p1	BRALA03067
TCONS_00009283.p1	BRALA03916
TCONS_00009288.p1	BRALA27308
TCONS_00009289.p1	BRALA03156
TCONS_00009291.p1	BRALA03156
TCONS_00009293.p1	BRALA13532
TCONS_00009296.p1	BRALA13678
TCONS_00009297.p1	BRALA17661
TCONS_00009298.p1	BRALA17661
TCONS_00009299.p1	BRALA03374
TCONS_00009301.p1	BRALA31603
TCONS_00009302.p1	BRALA31604
TCONS_00009303.p1	BRALA31606
TCONS_00009304.p1	BRALA35916
TCONS_00009306.p1	BRALA12487
TCONS_00009307.p1	BRALA12490
TCONS_00009308.p1	BRALA12490
TCONS_00009310.p1	BRALA12490
TCONS_00009314.p1	BRALA12490
TCONS_00009315.p1	BRALA12490
TCONS_00009320.p1	BRALA16533
TCONS_00009321.p1	BRALA15864
TCONS_00009322.p1	BRALA20223
TCONS_00009324.p1	BRALA29416
TCONS_00009329.p1	BRALA12453
TCONS_00009331.p1	BRALA19064
TCONS_00009332.p1	BRALA29430
TCONS_00009333.p1	BRALA03335
TCONS_00009337.p1	BRALA19094
TCONS_00009339.p1	BRALA01059
TCONS_00009340.p2	BRALA03119
TCONS_00009341.p1	BRALA03391
TCONS_00009342.p1	BRALA15105
TCONS_00009343.p1	BRALA12545
TCONS_00009344.p1	BRALA12545
TCONS_00009345.p1	BRALA27326
TCONS_00009346.p1	BRALA27228
TCONS_00009347.p1	BRALA34159
TCONS_00009348.p1	BRALA33770
TCONS_00009349.p1	BRALA04002
TCONS_00009350.p1	BRALA24115
TCONS_00009351.p1	BRALA24115
TCONS_00009352.p1	BRALA32478
TCONS_00009353.p1	BRALA20254
TCONS_00009356.p1	BRALA03169
TCONS_00009364.p1	BRALA28889
TCONS_00009365.p1	BRALA28888
TCONS_00009366.p1	BRALA28893
TCONS_00009368.p1	BRALA28895
TCONS_00009369.p1	BRALA12527
TCONS_00009371.p1	BRALA16840
TCONS_00009372.p1	BRALA25386
TCONS_00009373.p1	BRALA29425
TCONS_00009375.p1	BRALA12442
TCONS_00009381.p1	BRALA01775
TCONS_00009382.p1	BRALA15969
TCONS_00009390.p1	BRALA03274
TCONS_00009394.p1	BRALA17871
TCONS_00009395.p1	BRALA20135
TCONS_00009396.p1	BRALA16505
TCONS_00009397.p1	BRALA26595
TCONS_00009400.p1	BRALA00311
TCONS_00009401.p1	BRALA26297
TCONS_00009402.p1	BRALA00311
TCONS_00009403.p1	BRALA05198
TCONS_00009404.p1	BRALA23407
TCONS_00009406.p1	BRALA26896
TCONS_00009407.p1	BRALA00639
TCONS_00009409.p1	BRALA21997
TCONS_00009410.p1	BRALA20465
TCONS_00009412.p1	BRALA33206
TCONS_00009413.p1	BRALA28859
TCONS_00009415.p1	BRALA12731
TCONS_00009416.p1	BRALA12730
TCONS_00009417.p1	BRALA27877
TCONS_00009419.p1	BRALA15476
TCONS_00009423.p1	BRALA29800
TCONS_00009424.p1	BRALA29800
TCONS_00009426.p1	BRALA00639
TCONS_00009427.p1	BRALA21997
TCONS_00009428.p1	BRALA13336
TCONS_00009430.p1	BRALA20862
TCONS_00009433.p1	BRALA03214
TCONS_00009435.p1	BRALA20003
TCONS_00009436.p1	BRALA17138
TCONS_00009440.p1	BRALA31007
TCONS_00009441.p1	BRALA03385
TCONS_00009442.p1	BRALA13304
TCONS_00009443.p1	BRALA03916
TCONS_00009445.p1	BRALA03082
TCONS_00009449.p1	BRALA16122
TCONS_00009450.p1	BRALA31854
TCONS_00009451.p1	BRALA12516
TCONS_00009452.p1	BRALA32466
TCONS_00009453.p1	BRALA20551
TCONS_00009454.p1	BRALA05140
TCONS_00009455.p1	BRALA12003
TCONS_00009456.p1	BRALA03062
TCONS_00009459.p1	BRALA33979
TCONS_00009462.p1	BRALA10092
TCONS_00009463.p1	BRALA28355
TCONS_00009466.p1	BRALA20396
TCONS_00009468.p1	BRALA05007
TCONS_00009469.p1	BRALA22567
TCONS_00009470.p1	BRALA15348
TCONS_00009471.p1	BRALA22035
TCONS_00009472.p1	BRALA29304
TCONS_00009473.p1	BRALA31645
TCONS_00009475.p1	BRALA30219
TCONS_00009476.p1	BRALA30479
TCONS_00009477.p1	BRALA33138
TCONS_00009481.p1	BRALA33178
TCONS_00009484.p1	BRALA23908
TCONS_00009485.p1	BRALA15794
TCONS_00009487.p1	BRALA12312
TCONS_00009488.p1	BRALA12890
TCONS_00009489.p1	BRALA20143
TCONS_00009494.p1	BRALA10706
TCONS_00009497.p1	BRALA06818
TCONS_00009498.p1	BRALA31681
TCONS_00009499.p1	BRALA26883
TCONS_00009502.p1	BRALA18120
TCONS_00009504.p1	BRALA34147
TCONS_00009505.p1	BRALA34158
TCONS_00009506.p1	BRALA24717
TCONS_00009507.p1	BRALA27392
TCONS_00009508.p1	BRALA11167
TCONS_00009509.p1	BRALA17823
TCONS_00009510.p1	BRALA20466
TCONS_00009513.p1	BRALA10891
TCONS_00009514.p1	BRALA10883
TCONS_00009515.p1	BRALA26940
TCONS_00009517.p1	BRALA17437
TCONS_00009518.p1	BRALA17404
TCONS_00009521.p1	BRALA17404
TCONS_00009523.p1	BRALA30165
TCONS_00009528.p1	BRALA31220
TCONS_00009534.p1	BRALA32024
TCONS_00009535.p1	BRALA04706
TCONS_00009538.p1	BRALA01180
TCONS_00009539.p1	BRALA14967
TCONS_00009542.p1	BRALA12697
TCONS_00009543.p1	BRALA08315
TCONS_00009545.p1	BRALA24710
TCONS_00009548.p1	BRALA24698
TCONS_00009551.p1	BRALA27095
TCONS_00009552.p1	BRALA28769
TCONS_00009553.p1	BRALA25001
TCONS_00009554.p1	BRALA32103
TCONS_00009556.p1	BRALA21482
TCONS_00009557.p1	BRALA24704
TCONS_00009559.p1	BRALA31906
TCONS_00009561.p1	BRALA21482
TCONS_00009563.p1	BRALA02037
TCONS_00009564.p1	BRALA06455
TCONS_00009565.p1	BRALA22387
TCONS_00009570.p1	BRALA13358
TCONS_00009572.p1	BRALA13358
TCONS_00009573.p1	BRALA19573
TCONS_00009576.p1	BRALA15217
TCONS_00009577.p1	BRALA08508
TCONS_00009578.p1	BRALA21518
TCONS_00009579.p1	BRALA01526
TCONS_00009581.p1	BRALA30971
TCONS_00009582.p1	BRALA15940
TCONS_00009583.p1	BRALA11947
TCONS_00009586.p1	BRALA31032
TCONS_00009589.p1	BRALA08383
TCONS_00009594.p1	BRALA27005
TCONS_00009596.p1	BRALA14010
TCONS_00009597.p1	BRALA13348
TCONS_00009599.p1	BRALA26230
TCONS_00009605.p1	BRALA25710
TCONS_00009606.p1	BRALA20875
TCONS_00009607.p1	BRALA20868
TCONS_00009611.p1	BRALA20870
TCONS_00009612.p1	BRALA20867
TCONS_00009613.p1	BRALA00237
TCONS_00009615.p1	BRALA00237
TCONS_00009618.p1	BRALA00237
TCONS_00009620.p1	BRALA20862
TCONS_00009622.p1	BRALA20862
TCONS_00009626.p1	BRALA18890
TCONS_00009627.p1	BRALA30673
TCONS_00009628.p1	BRALA17840
TCONS_00009629.p1	BRALA11924
TCONS_00009633.p1	BRALA20550
TCONS_00009636.p1	BRALA30305
TCONS_00009637.p1	BRALA30305
TCONS_00009638.p1	BRALA30305
TCONS_00009642.p1	BRALA31774
TCONS_00009645.p1	BRALA10761
TCONS_00009648.p1	BRALA30119
TCONS_00009649.p1	BRALA23441
TCONS_00009650.p1	BRALA04036
TCONS_00009651.p1	BRALA23315
TCONS_00009652.p1	BRALA12037
TCONS_00009653.p1	BRALA17847
TCONS_00009654.p1	BRALA23445
TCONS_00009655.p1	BRALA23447
TCONS_00009656.p1	BRALA21364
TCONS_00009657.p1	BRALA23450
TCONS_00009660.p1	BRALA25932
TCONS_00009663.p1	BRALA20854
TCONS_00009664.p1	BRALA23444
TCONS_00009665.p1	BRALA10923
TCONS_00009666.p1	BRALA10921
TCONS_00009673.p1	BRALA16388
TCONS_00009676.p1	BRALA22301
TCONS_00009677.p1	BRALA28769
TCONS_00009678.p1	BRALA31739
TCONS_00009680.p1	BRALA23279
TCONS_00009682.p1	BRALA23279
TCONS_00009684.p1	BRALA23279
TCONS_00009685.p1	BRALA21053
TCONS_00009686.p1	BRALA17389
TCONS_00009689.p1	BRALA30788
TCONS_00009690.p1	BRALA30790
TCONS_00009691.p1	BRALA30793
TCONS_00009692.p1	BRALA04767
TCONS_00009693.p1	BRALA27904
TCONS_00009697.p1	BRALA30313
TCONS_00009700.p1	BRALA22633
TCONS_00009705.p1	BRALA31037
TCONS_00009709.p1	BRALA09186
TCONS_00009710.p1	BRALA24107
TCONS_00009711.p1	BRALA12731
TCONS_00009712.p1	BRALA29534
TCONS_00009713.p1	BRALA25946
TCONS_00009714.p1	BRALA35097
TCONS_00009715.p1	BRALA31036
TCONS_00009716.p1	BRALA13660
TCONS_00009717.p1	BRALA21584
TCONS_00009718.p1	BRALA21584
TCONS_00009719.p1	BRALA21584
TCONS_00009721.p1	BRALA32999
TCONS_00009722.p1	BRALA32999
TCONS_00009724.p1	BRALA30364
TCONS_00009725.p1	BRALA10910
TCONS_00009727.p1	BRALA30968
TCONS_00009730.p1	BRALA12040
TCONS_00009731.p1	BRALA12039
TCONS_00009733.p1	BRALA32100
TCONS_00009734.p1	BRALA17823
TCONS_00009735.p1	BRALA30293
TCONS_00009739.p1	BRALA24115
TCONS_00009740.p1	BRALA24117
TCONS_00009744.p1	BRALA22293
TCONS_00009746.p1	BRALA17329
TCONS_00009747.p1	BRALA03655
TCONS_00009748.p1	BRALA17329
TCONS_00009749.p1	BRALA21407
TCONS_00009750.p1	BRALA17329
TCONS_00009751.p1	BRALA17329
TCONS_00009752.p1	BRALA02318
TCONS_00009754.p1	BRALA24587
TCONS_00009755.p1	BRALA22515
TCONS_00009756.p1	BRALA34708
TCONS_00009757.p1	BRALA13344
TCONS_00009759.p1	BRALA11941
TCONS_00009762.p1	BRALA29371
TCONS_00009763.p1	BRALA29575
TCONS_00009764.p1	BRALA20769
TCONS_00009774.p1	BRALA25110
TCONS_00009775.p1	BRALA02130
TCONS_00009779.p1	BRALA13309
TCONS_00009783.p1	BRALA02351
TCONS_00009784.p1	BRALA18873
TCONS_00009786.p1	BRALA10897
TCONS_00009790.p1	BRALA03846
TCONS_00009792.p1	BRALA03846
TCONS_00009793.p1	BRALA03846
TCONS_00009795.p1	BRALA34445
TCONS_00009796.p1	BRALA22355
TCONS_00009797.p1	BRALA34628
TCONS_00009801.p1	BRALA24136
TCONS_00009804.p1	BRALA22300
TCONS_00009806.p1	BRALA24130
TCONS_00009809.p1	BRALA18856
TCONS_00009810.p1	BRALA23058
TCONS_00009811.p1	BRALA30166
TCONS_00009812.p1	BRALA30530
TCONS_00009820.p1	BRALA18354
TCONS_00009824.p1	BRALA19865
TCONS_00009825.p1	BRALA24055
TCONS_00009826.p1	BRALA24055
TCONS_00009827.p1	BRALA13529
TCONS_00009828.p1	BRALA24055
TCONS_00009829.p1	BRALA24056
TCONS_00009830.p1	BRALA24494
TCONS_00009834.p1	BRALA21578
TCONS_00009840.p1	BRALA13621
TCONS_00009842.p1	BRALA21575
TCONS_00009844.p1	BRALA21572
TCONS_00009847.p1	BRALA34280
TCONS_00009848.p1	BRALA25715
TCONS_00009849.p1	BRALA20897
TCONS_00009850.p1	BRALA31052
TCONS_00009852.p1	BRALA31451
TCONS_00009854.p1	BRALA31449
TCONS_00009857.p1	BRALA05101
TCONS_00009858.p1	BRALA30530
TCONS_00009859.p1	BRALA18432
TCONS_00009860.p1	BRALA30531
TCONS_00009862.p1	BRALA21836
TCONS_00009863.p1	BRALA15224
TCONS_00009864.p1	BRALA13428
TCONS_00009865.p1	BRALA13425
TCONS_00009868.p1	BRALA23765
TCONS_00009869.p1	BRALA31054
TCONS_00009870.p1	BRALA12035
TCONS_00009871.p1	BRALA12034
TCONS_00009872.p1	BRALA12032
TCONS_00009874.p1	BRALA19535
TCONS_00009876.p1	BRALA24420
TCONS_00009877.p1	BRALA33420
TCONS_00009878.p1	BRALA11967
TCONS_00009879.p1	BRALA13316
TCONS_00009883.p1	BRALA12212
TCONS_00009885.p1	BRALA11934
TCONS_00009887.p1	BRALA11932
TCONS_00009893.p1	BRALA22268
TCONS_00009899.p1	BRALA22272
TCONS_00009905.p1	BRALA22276
TCONS_00009907.p1	BRALA33824
TCONS_00009908.p1	BRALA26627
TCONS_00009909.p1	BRALA18879
TCONS_00009911.p1	BRALA04513
TCONS_00009913.p1	BRALA18496
TCONS_00009916.p1	BRALA30435
TCONS_00009918.p1	BRALA25017
TCONS_00009919.p1	BRALA28973
TCONS_00009920.p1	BRALA15268
TCONS_00009921.p1	BRALA16406
TCONS_00009922.p1	BRALA13422
TCONS_00009923.p1	BRALA18898
TCONS_00009924.p1	BRALA21180
TCONS_00009925.p1	BRALA18901
TCONS_00009928.p1	BRALA21177
TCONS_00009929.p1	BRALA12028
TCONS_00009931.p1	BRALA19986
TCONS_00009932.p1	BRALA16409
TCONS_00009935.p1	BRALA07347
TCONS_00009936.p1	BRALA22512
TCONS_00009940.p1	BRALA18898
TCONS_00009941.p1	BRALA18901
TCONS_00009942.p1	BRALA21177
TCONS_00009943.p1	BRALA12028
TCONS_00009944.p1	BRALA19986
TCONS_00009947.p1	BRALA07347
TCONS_00009948.p1	BRALA22512
TCONS_00009953.p1	BRALA27237
TCONS_00009954.p1	BRALA10908
TCONS_00009958.p1	BRALA12061
TCONS_00009959.p1	BRALA12063
TCONS_00009961.p1	BRALA05284
TCONS_00009963.p1	BRALA05284
TCONS_00009964.p1	BRALA09367
TCONS_00009965.p1	BRALA07261
TCONS_00009966.p1	BRALA26087
TCONS_00009967.p1	BRALA25961
TCONS_00009969.p1	BRALA22486
TCONS_00009970.p1	BRALA22489
TCONS_00009971.p1	BRALA25967
TCONS_00009974.p1	BRALA23434
TCONS_00009978.p1	BRALA23432
TCONS_00009979.p1	BRALA12038
TCONS_00009980.p1	BRALA08508
TCONS_00009986.p1	BRALA25968
TCONS_00009991.p1	BRALA22470
TCONS_00009992.p1	BRALA04706
TCONS_00009994.p1	BRALA04706
TCONS_00009996.p1	BRALA10817
TCONS_00009997.p1	BRALA09730
TCONS_00009998.p1	BRALA09730
TCONS_00010000.p1	BRALA25701
TCONS_00010003.p1	BRALA11289
TCONS_00010004.p1	BRALA22509
TCONS_00010006.p1	BRALA10240
TCONS_00010007.p1	BRALA10240
TCONS_00010008.p1	BRALA20163
TCONS_00010009.p1	BRALA09749
TCONS_00010010.p1	BRALA22509
TCONS_00010011.p1	BRALA22509
TCONS_00010012.p1	BRALA22509
TCONS_00010014.p1	BRALA22509
TCONS_00010016.p1	BRALA22509
TCONS_00010018.p1	BRALA18121
TCONS_00010019.p1	BRALA10911
TCONS_00010023.p1	BRALA08220
TCONS_00010025.p1	BRALA10234
TCONS_00010031.p1	BRALA10234
TCONS_00010032.p1	BRALA02688
TCONS_00010033.p1	BRALA02688
TCONS_00010034.p1	BRALA10234
TCONS_00010035.p1	BRALA31342
TCONS_00010036.p1	BRALA28149
TCONS_00010038.p1	BRALA31347
TCONS_00010042.p1	BRALA29139
TCONS_00010043.p1	BRALA31053
TCONS_00010044.p1	BRALA15969
TCONS_00010045.p1	BRALA30159
TCONS_00010046.p1	BRALA30161
TCONS_00010051.p1	BRALA30163
TCONS_00010052.p1	BRALA17767
TCONS_00010053.p1	BRALA22260
TCONS_00010055.p1	BRALA11917
TCONS_00010056.p1	BRALA11915
TCONS_00010057.p1	BRALA22585
TCONS_00010058.p1	BRALA22583
TCONS_00010065.p1	BRALA22579
TCONS_00010067.p1	BRALA25968
TCONS_00010068.p1	BRALA25966
TCONS_00010070.p1	BRALA22578
TCONS_00010073.p1	BRALA25973
TCONS_00010074.p1	BRALA25967
TCONS_00010080.p1	BRALA20310
TCONS_00010081.p1	BRALA24430
TCONS_00010083.p1	BRALA23346
TCONS_00010085.p1	BRALA22478
TCONS_00010086.p1	BRALA24431
TCONS_00010087.p1	BRALA16015
TCONS_00010089.p1	BRALA22281
TCONS_00010091.p1	BRALA34155
TCONS_00010095.p1	BRALA13415
TCONS_00010097.p1	BRALA17416
TCONS_00010098.p1	BRALA17421
TCONS_00010102.p1	BRALA11918
TCONS_00010103.p1	BRALA09730
TCONS_00010106.p1	BRALA21471
TCONS_00010109.p1	BRALA21470
TCONS_00010112.p1	BRALA10932
TCONS_00010113.p1	BRALA10770
TCONS_00010115.p1	BRALA03734
TCONS_00010116.p1	BRALA02429
TCONS_00010117.p2	BRALA10218
TCONS_00010118.p1	BRALA26946
TCONS_00010119.p1	BRALA26951
TCONS_00010120.p1	BRALA23452
TCONS_00010121.p1	BRALA17207
TCONS_00010122.p1	BRALA17207
TCONS_00010125.p1	BRALA17768
TCONS_00010126.p1	BRALA34085
TCONS_00010127.p1	BRALA18892
TCONS_00010129.p1	BRALA24996
TCONS_00010130.p1	BRALA20373
TCONS_00010131.p1	BRALA23241
TCONS_00010132.p1	BRALA29754
TCONS_00010133.p1	BRALA28986
TCONS_00010135.p1	BRALA13843
TCONS_00010137.p1	BRALA28973
TCONS_00010138.p1	BRALA22109
TCONS_00010139.p1	BRALA12058
TCONS_00010143.p1	BRALA13385
TCONS_00010144.p1	BRALA31170
TCONS_00010146.p1	BRALA02423
TCONS_00010147.p1	BRALA05007
TCONS_00010148.p1	BRALA17194
TCONS_00010149.p1	BRALA13384
TCONS_00010152.p1	BRALA13384
TCONS_00010153.p1	BRALA17194
TCONS_00010154.p1	BRALA17194
TCONS_00010155.p1	BRALA17194
TCONS_00010158.p1	BRALA21592
TCONS_00010159.p1	BRALA21592
TCONS_00010160.p1	BRALA21592
TCONS_00010161.p1	BRALA33216
TCONS_00010164.p1	BRALA25704
TCONS_00010165.p1	BRALA31810
TCONS_00010166.p1	BRALA07959
TCONS_00010170.p1	BRALA10218
TCONS_00010171.p1	BRALA29467
TCONS_00010172.p1	BRALA10218
TCONS_00010173.p1	BRALA06045
TCONS_00010176.p1	BRALA04832
TCONS_00010177.p1	BRALA27009
TCONS_00010179.p1	BRALA27009
TCONS_00010184.p1	BRALA10833
TCONS_00010186.p1	BRALA31034
TCONS_00010188.p1	BRALA34455
TCONS_00010189.p1	BRALA30218
TCONS_00010190.p1	BRALA26145
TCONS_00010191.p1	BRALA26149
TCONS_00010193.p1	BRALA26149
TCONS_00010194.p1	BRALA17772
TCONS_00010196.p1	BRALA22257
TCONS_00010197.p1	BRALA29577
TCONS_00010200.p1	BRALA29577
TCONS_00010201.p1	BRALA09995
TCONS_00010202.p1	BRALA09995
TCONS_00010203.p1	BRALA15228
TCONS_00010204.p1	BRALA34752
TCONS_00010205.p1	BRALA17823
TCONS_00010206.p1	BRALA17823
TCONS_00010207.p1	BRALA03320
TCONS_00010208.p1	BRALA20563
TCONS_00010212.p1	BRALA24130
TCONS_00010216.p1	BRALA15940
TCONS_00010217.p1	BRALA19902
TCONS_00010218.p1	BRALA07851
TCONS_00010219.p1	BRALA24133
TCONS_00010220.p1	BRALA13669
TCONS_00010221.p1	BRALA34545
TCONS_00010222.p1	BRALA24991
TCONS_00010223.p1	BRALA00457
TCONS_00010225.p1	BRALA18788
TCONS_00010226.p1	BRALA20228
TCONS_00010227.p1	BRALA20955
TCONS_00010229.p1	BRALA20955
TCONS_00010230.p1	BRALA20955
TCONS_00010231.p1	BRALA28131
TCONS_00010232.p1	BRALA18248
TCONS_00010234.p1	BRALA22961
TCONS_00010235.p1	BRALA23815
TCONS_00010237.p1	BRALA21469
TCONS_00010239.p1	BRALA21467
TCONS_00010243.p1	BRALA22518
TCONS_00010244.p1	BRALA34486
TCONS_00010247.p1	BRALA34076
TCONS_00010249.p1	BRALA22003
TCONS_00010253.p1	BRALA24668
TCONS_00010254.p1	BRALA20018
TCONS_00010255.p1	BRALA10893
TCONS_00010257.p1	BRALA10896
TCONS_00010259.p1	BRALA10896
TCONS_00010263.p1	BRALA10898
TCONS_00010265.p1	BRALA17443
TCONS_00010267.p1	BRALA20898
TCONS_00010281.p1	BRALA13359
TCONS_00010287.p1	BRALA20689
TCONS_00010288.p1	BRALA02408
TCONS_00010289.p1	BRALA20584
TCONS_00010291.p1	BRALA25946
TCONS_00010293.p1	BRALA07873
TCONS_00010294.p1	BRALA23765
TCONS_00010295.p1	BRALA26158
TCONS_00010298.p1	BRALA31075
TCONS_00010300.p1	BRALA13836
TCONS_00010302.p1	BRALA30469
TCONS_00010304.p1	BRALA26160
TCONS_00010306.p1	BRALA26139
TCONS_00010307.p1	BRALA22553
TCONS_00010310.p1	BRALA22553
TCONS_00010311.p1	BRALA06259
TCONS_00010312.p1	BRALA26139
TCONS_00010313.p1	BRALA26139
TCONS_00010317.p1	BRALA22553
TCONS_00010318.p1	BRALA22553
TCONS_00010320.p1	BRALA29135
TCONS_00010329.p1	BRALA32102
TCONS_00010330.p1	BRALA32998
TCONS_00010333.p1	BRALA15203
TCONS_00010334.p1	BRALA05405
TCONS_00010339.p1	BRALA11926
TCONS_00010343.p1	BRALA04832
TCONS_00010344.p1	BRALA13390
TCONS_00010346.p1	BRALA22483
TCONS_00010351.p1	BRALA25962
TCONS_00010367.p1	BRALA22621
TCONS_00010378.p1	BRALA21567
TCONS_00010379.p1	BRALA24702
TCONS_00010381.p1	BRALA22284
TCONS_00010383.p1	BRALA30881
TCONS_00010384.p1	BRALA10607
TCONS_00010385.p1	BRALA13752
TCONS_00010386.p1	BRALA13752
TCONS_00010387.p1	BRALA18199
TCONS_00010388.p1	BRALA13752
TCONS_00010389.p1	BRALA13752
TCONS_00010391.p1	BRALA13752
TCONS_00010393.p1	BRALA13752
TCONS_00010394.p1	BRALA13752
TCONS_00010396.p1	BRALA13752
TCONS_00010397.p1	BRALA22285
TCONS_00010398.p1	BRALA04754
TCONS_00010399.p1	BRALA17382
TCONS_00010401.p1	BRALA21579
TCONS_00010402.p1	BRALA22619
TCONS_00010403.p1	BRALA22620
TCONS_00010405.p1	BRALA06483
TCONS_00010409.p1	BRALA26185
TCONS_00010410.p1	BRALA26185
TCONS_00010411.p1	BRALA26185
TCONS_00010412.p1	BRALA22623
TCONS_00010413.p1	BRALA32039
TCONS_00010414.p1	BRALA32039
TCONS_00010416.p1	BRALA15200
TCONS_00010417.p1	BRALA23222
TCONS_00010418.p1	BRALA24114
TCONS_00010419.p1	BRALA29211
TCONS_00010420.p1	BRALA29211
TCONS_00010421.p1	BRALA29211
TCONS_00010423.p1	BRALA16422
TCONS_00010424.p1	BRALA26946
