TCONS_00000006.p1	OFUSG02828.1.p1
TCONS_00009339.p1	OFUSG20264.1.p1
TCONS_00009340.p2	OFUSG20515.1.p1
TCONS_00009341.p1	OFUSG20514.1.p1
TCONS_00009342.p1	OFUSG04754.1.p1
TCONS_00009343.p1	OFUSG22805.2.p1
TCONS_00009344.p1	OFUSG22805.2.p1
TCONS_00009345.p1	OFUSG20203.2.p1
TCONS_00009346.p1	OFUSG20203.1.p1
TCONS_00009347.p1	OFUSG20208.1.p1
TCONS_00009348.p1	OFUSG20848.1.p1
TCONS_00009349.p1	OFUSG09614.2.p1
TCONS_00009350.p1	OFUSG12083.1.p1
TCONS_00009351.p1	OFUSG12083.1.p1
TCONS_00009352.p1	OFUSG17055.1.p1
TCONS_00009353.p1	OFUSG05119.1.p1
TCONS_00009356.p1	OFUSG05250.1.p1
TCONS_00009364.p1	OFUSG11498.3.p1
TCONS_00009366.p1	OFUSG05361.1.p1
TCONS_00009368.p1	OFUSG22790.1.p1
TCONS_00009369.p1	OFUSG05148.1.p1
TCONS_00009371.p1	OFUSG13406.1.p1
TCONS_00009372.p1	OFUSG23197.3.p1
TCONS_00009373.p1	OFUSG22756.1.p1
TCONS_00009375.p1	OFUSG05437.1.p1
TCONS_00009381.p1	OFUSG21421.5.p1
TCONS_00009382.p1	OFUSG11634.1.p1
TCONS_00009390.p1	OFUSG20856.2.p1
TCONS_00009394.p1	OFUSG07761.1.p1
TCONS_00009395.p1	OFUSG00267.1.p1
TCONS_00009396.p1	OFUSG20687.1.p1
TCONS_00009397.p1	OFUSG20683.2.p1
TCONS_00009400.p1	OFUSG09103.1.p1
TCONS_00009402.p1	OFUSG08823.1.p1
TCONS_00009407.p1	OFUSG13833.1.p1
TCONS_00009409.p1	OFUSG05266.1.p1
TCONS_00009410.p1	OFUSG20246.1.p1
TCONS_00009413.p1	OFUSG07761.1.p1
TCONS_00009419.p1	OFUSG02621.1.p1
TCONS_00009423.p1	OFUSG21222.1.p1
TCONS_00009424.p1	OFUSG01485.1.p1
TCONS_00009426.p1	OFUSG13833.1.p1
TCONS_00009427.p1	OFUSG05266.1.p1
TCONS_00009428.p1	OFUSG07071.2.p1
TCONS_00009430.p1	OFUSG20246.1.p1
TCONS_00009433.p1	OFUSG05086.1.p1
TCONS_00009435.p1	OFUSG04671.1.p1
TCONS_00009436.p1	OFUSG08717.1.p1
TCONS_00009440.p1	OFUSG21827.1.p1
TCONS_00009441.p1	OFUSG23187.1.p1
TCONS_00009442.p1	OFUSG17698.1.p1
TCONS_00009443.p1	OFUSG19037.1.p1
TCONS_00009445.p1	OFUSG20889.1.p1
TCONS_00009446.p1	OFUSG05204.1.p1
TCONS_00009447.p1	OFUSG20391.1.p1
TCONS_00009449.p1	OFUSG22961.1.p1
TCONS_00009450.p1	OFUSG01311.1.p1
TCONS_00009451.p1	OFUSG22910.1.p1
TCONS_00009452.p1	OFUSG00080.1.p1
TCONS_00009453.p1	OFUSG04760.1.p1
TCONS_00009454.p1	OFUSG01008.1.p1
TCONS_00009456.p1	OFUSG20748.1.p1
TCONS_00009459.p1	OFUSG05424.1.p1
TCONS_00009463.p1	OFUSG06745.1.p1
TCONS_00009469.p1	OFUSG14392.1.p1
TCONS_00009470.p1	OFUSG03538.1.p1
TCONS_00009471.p1	OFUSG17434.1.p1
TCONS_00009473.p1	OFUSG24144.1.p1
TCONS_00009477.p1	OFUSG02716.1.p1
TCONS_00009484.p1	OFUSG14891.1.p1
TCONS_00009485.p1	OFUSG00886.1.p1
TCONS_00009487.p1	OFUSG21388.1.p1
TCONS_00009488.p1	OFUSG26626.1.p1
TCONS_00009489.p1	OFUSG20445.1.p1
TCONS_00009494.p1	OFUSG17472.1.p1
TCONS_00009495.p1	OFUSG05550.1.p1
TCONS_00009497.p1	OFUSG19342.1.p1
TCONS_00009499.p1	OFUSG09860.1.p1
TCONS_00009502.p1	OFUSG00995.1.p1
TCONS_00009504.p1	OFUSG11976.1.p1
TCONS_00009505.p1	OFUSG25141.1.p1
TCONS_00009506.p1	OFUSG21766.1.p1
TCONS_00009507.p1	OFUSG13406.1.p1
TCONS_00009508.p1	OFUSG02814.1.p1
TCONS_00009509.p1	OFUSG11584.1.p1
TCONS_00009510.p1	OFUSG11584.1.p1
TCONS_00009513.p1	OFUSG12217.1.p1
TCONS_00009514.p1	OFUSG21698.1.p1
TCONS_00009515.p1	OFUSG11839.1.p1
TCONS_00009516.p1	OFUSG11839.1.p1
TCONS_00009517.p1	OFUSG11706.1.p1
TCONS_00009518.p1	OFUSG25011.2.p1
TCONS_00009521.p1	OFUSG25011.2.p1
TCONS_00009523.p1	OFUSG19556.1.p1
TCONS_00009528.p1	OFUSG12258.1.p1
TCONS_00009534.p1	OFUSG12506.1.p1
TCONS_00009535.p1	OFUSG04601.1.p1
TCONS_00009538.p1	OFUSG25064.1.p1
TCONS_00009539.p1	OFUSG12404.1.p1
TCONS_00009545.p1	OFUSG11783.1.p1
TCONS_00009548.p1	OFUSG12357.2.p1
TCONS_00009551.p1	OFUSG26634.1.p1
TCONS_00009552.p1	OFUSG01528.1.p1
TCONS_00009553.p1	OFUSG12356.1.p1
TCONS_00009554.p1	OFUSG26799.1.p1
TCONS_00009555.p1	OFUSG26780.2.p1
TCONS_00009556.p1	OFUSG26779.1.p1
TCONS_00009557.p1	OFUSG00617.1.p1
TCONS_00009559.p1	OFUSG22074.1.p1
TCONS_00009561.p1	OFUSG26780.2.p1
TCONS_00009563.p1	OFUSG23423.1.p1
TCONS_00009565.p1	OFUSG25580.1.p1
TCONS_00009568.p1	OFUSG06196.1.p1
TCONS_00009570.p1	OFUSG11247.1.p1
TCONS_00009571.p1	OFUSG26818.1.p1
TCONS_00009572.p1	OFUSG11247.1.p1
TCONS_00009573.p1	OFUSG26818.1.p1
TCONS_00009576.p1	OFUSG12167.1.p1
TCONS_00009578.p1	OFUSG21965.1.p1
TCONS_00009579.p1	OFUSG06620.1.p1
TCONS_00009581.p1	OFUSG11284.1.p1
TCONS_00009582.p1	OFUSG22046.1.p1
TCONS_00009583.p1	OFUSG25094.1.p1
TCONS_00009586.p1	OFUSG12003.1.p1
TCONS_00009589.p1	OFUSG11853.3.p1
TCONS_00009594.p1	OFUSG03490.1.p1
TCONS_00009596.p1	OFUSG15490.1.p1
TCONS_00009597.p1	OFUSG12261.1.p1
TCONS_00009599.p1	OFUSG11409.1.p1
TCONS_00009605.p1	OFUSG12103.2.p1
TCONS_00009606.p1	OFUSG11296.1.p1
TCONS_00009607.p1	OFUSG11668.1.p1
TCONS_00009611.p1	OFUSG21527.1.p1
TCONS_00009612.p1	OFUSG11236.1.p1
TCONS_00009613.p1	OFUSG23655.1.p1
TCONS_00009615.p1	OFUSG23655.1.p1
TCONS_00009618.p1	OFUSG23655.1.p1
TCONS_00009620.p1	OFUSG11717.1.p1
TCONS_00009622.p1	OFUSG11717.1.p1
TCONS_00009626.p1	OFUSG11460.1.p1
TCONS_00009627.p1	OFUSG12225.3.p1
TCONS_00009628.p1	OFUSG21806.1.p1
TCONS_00009629.p1	OFUSG21802.2.p1
TCONS_00009633.p1	OFUSG12382.1.p1
TCONS_00009636.p1	OFUSG01981.1.p1
TCONS_00009637.p1	OFUSG01981.1.p1
TCONS_00009638.p1	OFUSG23126.2.p1
TCONS_00009642.p1	OFUSG12424.3.p1
TCONS_00009645.p1	OFUSG12414.1.p1
TCONS_00009648.p1	OFUSG09384.1.p1
TCONS_00009649.p1	OFUSG12549.1.p1
TCONS_00009650.p1	OFUSG11788.1.p1
TCONS_00009652.p1	OFUSG25009.1.p1
TCONS_00009653.p1	OFUSG25008.1.p1
TCONS_00009654.p1	OFUSG12581.1.p1
TCONS_00009655.p1	OFUSG12578.1.p1
TCONS_00009656.p1	OFUSG11326.1.p1
TCONS_00009657.p1	OFUSG12331.1.p1
TCONS_00009660.p1	OFUSG25222.1.p1
TCONS_00009663.p1	OFUSG25180.1.p1
TCONS_00009664.p1	OFUSG12585.1.p1
TCONS_00009665.p1	OFUSG12355.1.p1
TCONS_00009666.p1	OFUSG25199.1.p1
TCONS_00009667.p1	OFUSG21824.1.p1
TCONS_00009673.p1	OFUSG24232.1.p1
TCONS_00009676.p1	OFUSG11220.1.p1
TCONS_00009677.p1	OFUSG01131.1.p1
TCONS_00009678.p1	OFUSG08603.1.p1
TCONS_00009680.p1	OFUSG21274.1.p1
TCONS_00009682.p1	OFUSG08142.1.p1
TCONS_00009684.p1	OFUSG08142.1.p1
TCONS_00009685.p1	OFUSG10249.1.p1
TCONS_00009686.p1	OFUSG12169.1.p1
TCONS_00009689.p1	OFUSG25241.1.p1
TCONS_00009690.p1	OFUSG08565.1.p1
TCONS_00009691.p1	OFUSG05123.1.p1
TCONS_00009693.p1	OFUSG11238.4.p1
TCONS_00009697.p1	OFUSG21708.1.p1
TCONS_00009700.p1	OFUSG25068.1.p1
TCONS_00009701.p1	OFUSG05954.1.p1
TCONS_00009705.p1	OFUSG22091.1.p1
TCONS_00009709.p1	OFUSG12547.1.p1
TCONS_00009710.p1	OFUSG12254.1.p1
TCONS_00009712.p1	OFUSG11848.1.p1
TCONS_00009713.p1	OFUSG12371.1.p1
TCONS_00009714.p1	OFUSG11225.1.p1
TCONS_00009715.p1	OFUSG11227.1.p1
TCONS_00009716.p1	OFUSG03816.1.p1
TCONS_00009717.p1	OFUSG17609.1.p1
TCONS_00009718.p1	OFUSG17609.1.p1
TCONS_00009719.p1	OFUSG17609.1.p1
TCONS_00009721.p1	OFUSG25025.1.p1
TCONS_00009722.p1	OFUSG25025.1.p1
TCONS_00009723.p1	OFUSG11390.1.p1
TCONS_00009724.p1	OFUSG14933.1.p1
TCONS_00009725.p1	OFUSG11924.1.p1
TCONS_00009727.p1	OFUSG12108.1.p1
TCONS_00009730.p1	OFUSG25281.1.p1
TCONS_00009731.p1	OFUSG25280.1.p1
TCONS_00009733.p1	OFUSG11391.1.p1
TCONS_00009734.p1	OFUSG11584.1.p1
TCONS_00009735.p1	OFUSG20846.1.p1
TCONS_00009739.p1	OFUSG12083.1.p1
TCONS_00009740.p1	OFUSG12085.1.p1
TCONS_00009744.p1	OFUSG11995.1.p1
TCONS_00009746.p1	OFUSG17690.1.p1
TCONS_00009747.p1	OFUSG17690.1.p1
TCONS_00009748.p1	OFUSG17690.1.p1
TCONS_00009749.p1	OFUSG04537.1.p1
TCONS_00009750.p1	OFUSG17690.1.p1
TCONS_00009751.p1	OFUSG18212.1.p1
TCONS_00009752.p1	OFUSG04718.1.p1
TCONS_00009754.p1	OFUSG12158.2.p1
TCONS_00009755.p1	OFUSG12159.1.p1
TCONS_00009756.p1	OFUSG12159.1.p1
TCONS_00009757.p1	OFUSG11430.1.p1
TCONS_00009759.p1	OFUSG11301.1.p1
TCONS_00009762.p1	OFUSG11299.1.p1
TCONS_00009763.p1	OFUSG12455.3.p1
TCONS_00009764.p1	OFUSG13731.1.p1
TCONS_00009779.p1	OFUSG11347.1.p1
TCONS_00009781.p1	OFUSG11556.1.p1
TCONS_00009783.p1	OFUSG09265.1.p1
TCONS_00009784.p1	OFUSG21576.1.p1
TCONS_00009786.p1	OFUSG12048.1.p1
TCONS_00009790.p1	OFUSG12376.1.p1
TCONS_00009792.p1	OFUSG12376.1.p1
TCONS_00009793.p1	OFUSG12376.1.p1
TCONS_00009795.p1	OFUSG21665.1.p1
TCONS_00009796.p1	OFUSG19324.2.p1
TCONS_00009801.p1	OFUSG26827.2.p1
TCONS_00009804.p1	OFUSG12394.1.p1
TCONS_00009806.p1	OFUSG11344.1.p1
TCONS_00009809.p1	OFUSG21578.1.p1
TCONS_00009810.p1	OFUSG21649.1.p1
TCONS_00009811.p1	OFUSG12399.1.p1
TCONS_00009812.p1	OFUSG12037.2.p1
TCONS_00009817.p1	OFUSG17423.1.p1
TCONS_00009820.p1	OFUSG01563.1.p1
TCONS_00009824.p1	OFUSG04537.1.p1
TCONS_00009825.p1	OFUSG15163.1.p1
TCONS_00009826.p1	OFUSG15164.1.p1
TCONS_00009827.p1	OFUSG21513.1.p1
TCONS_00009828.p1	OFUSG15164.1.p1
TCONS_00009829.p1	OFUSG07323.1.p1
TCONS_00009830.p1	OFUSG21717.1.p1
TCONS_00009834.p1	OFUSG21715.2.p1
TCONS_00009840.p1	OFUSG21938.1.p1
TCONS_00009842.p1	OFUSG21933.2.p1
TCONS_00009844.p1	OFUSG10156.1.p1
TCONS_00009847.p1	OFUSG07699.1.p1
TCONS_00009848.p1	OFUSG25295.1.p1
TCONS_00009849.p1	OFUSG02256.1.p1
TCONS_00009850.p1	OFUSG12177.1.p1
TCONS_00009852.p1	OFUSG17864.1.p1
TCONS_00009854.p1	OFUSG25086.1.p1
TCONS_00009857.p1	OFUSG12296.1.p1
TCONS_00009858.p1	OFUSG12037.1.p1
TCONS_00009859.p1	OFUSG12037.2.p1
TCONS_00009860.p1	OFUSG12034.1.p1
TCONS_00009862.p1	OFUSG05787.1.p1
TCONS_00009864.p1	OFUSG21558.1.p1
TCONS_00009865.p1	OFUSG21707.1.p1
TCONS_00009868.p1	OFUSG06369.1.p1
TCONS_00009869.p1	OFUSG11496.2.p1
TCONS_00009871.p1	OFUSG12064.1.p1
TCONS_00009872.p1	OFUSG22769.1.p1
TCONS_00009874.p1	OFUSG12076.1.p1
TCONS_00009876.p1	OFUSG21961.1.p1
TCONS_00009877.p1	OFUSG26940.1.p1
TCONS_00009878.p1	OFUSG11836.1.p1
TCONS_00009879.p1	OFUSG12259.1.p1
TCONS_00009883.p1	OFUSG14153.3.p1
TCONS_00009885.p1	OFUSG25347.1.p1
TCONS_00009887.p1	OFUSG11770.1.p1
TCONS_00009893.p1	OFUSG11661.1.p1
TCONS_00009899.p1	OFUSG11662.1.p1
TCONS_00009905.p1	OFUSG11663.1.p1
TCONS_00009907.p1	OFUSG11486.1.p1
TCONS_00009908.p1	OFUSG11487.2.p1
TCONS_00009909.p1	OFUSG11324.1.p1
TCONS_00009911.p1	OFUSG11472.1.p1
TCONS_00009913.p1	OFUSG11917.1.p1
TCONS_00009918.p1	OFUSG12334.1.p1
TCONS_00009919.p1	OFUSG15331.1.p1
TCONS_00009920.p1	OFUSG11818.1.p1
TCONS_00009921.p1	OFUSG19121.1.p1
TCONS_00009923.p1	OFUSG11269.1.p1
TCONS_00009924.p1	OFUSG20438.1.p1
TCONS_00009925.p1	OFUSG20438.1.p1
TCONS_00009928.p1	OFUSG20438.1.p1
TCONS_00009931.p1	OFUSG01094.1.p1
TCONS_00009935.p1	OFUSG05605.2.p1
TCONS_00009936.p1	OFUSG11376.2.p1
TCONS_00009940.p1	OFUSG11269.1.p1
TCONS_00009941.p1	OFUSG20438.1.p1
TCONS_00009944.p1	OFUSG01094.1.p1
TCONS_00009947.p1	OFUSG05605.2.p1
TCONS_00009948.p1	OFUSG11376.2.p1
TCONS_00009953.p1	OFUSG21660.1.p1
TCONS_00009954.p1	OFUSG25283.1.p1
TCONS_00009958.p1	OFUSG12514.1.p1
TCONS_00009959.p1	OFUSG12512.2.p1
TCONS_00009961.p1	OFUSG21979.1.p1
TCONS_00009963.p1	OFUSG21979.1.p1
TCONS_00009964.p1	OFUSG21979.1.p1
TCONS_00009965.p1	OFUSG21979.1.p1
TCONS_00009966.p1	OFUSG09813.1.p1
TCONS_00009967.p1	OFUSG21598.2.p1
TCONS_00009969.p1	OFUSG12182.1.p1
TCONS_00009970.p1	OFUSG25265.1.p1
TCONS_00009971.p1	OFUSG11202.1.p1
TCONS_00009974.p1	OFUSG25266.3.p1
TCONS_00009978.p1	OFUSG25099.1.p1
TCONS_00009979.p1	OFUSG25364.1.p1
TCONS_00009986.p1	OFUSG26274.1.p1
TCONS_00009991.p1	OFUSG26274.1.p1
TCONS_00009992.p1	OFUSG04601.1.p1
TCONS_00009994.p1	OFUSG08207.1.p1
TCONS_00009996.p1	OFUSG12593.1.p1
TCONS_00009997.p1	OFUSG05320.1.p1
TCONS_00009998.p1	OFUSG05320.1.p1
TCONS_00010000.p1	OFUSG21736.1.p1
TCONS_00010004.p1	OFUSG21736.1.p1
TCONS_00010006.p1	OFUSG13377.1.p1
TCONS_00010007.p1	OFUSG25694.1.p1
TCONS_00010008.p1	OFUSG19799.1.p1
TCONS_00010009.p1	OFUSG13377.1.p1
TCONS_00010010.p1	OFUSG18458.1.p1
TCONS_00010011.p1	OFUSG12461.1.p1
TCONS_00010012.p1	OFUSG18458.1.p1
TCONS_00010014.p1	OFUSG12461.1.p1
TCONS_00010016.p1	OFUSG12461.1.p1
TCONS_00010018.p1	OFUSG03220.1.p1
TCONS_00010023.p1	OFUSG02777.1.p1
TCONS_00010025.p1	OFUSG24299.2.p1
TCONS_00010031.p1	OFUSG04630.1.p1
TCONS_00010032.p1	OFUSG04630.1.p1
TCONS_00010033.p1	OFUSG04340.1.p1
TCONS_00010034.p1	OFUSG04630.1.p1
TCONS_00010035.p1	OFUSG12364.1.p1
TCONS_00010036.p1	OFUSG11604.1.p1
TCONS_00010038.p1	OFUSG21187.4.p1
TCONS_00010042.p1	OFUSG12267.1.p1
TCONS_00010043.p1	OFUSG11964.2.p1
TCONS_00010044.p1	OFUSG11634.1.p1
TCONS_00010045.p1	OFUSG11373.1.p1
TCONS_00010046.p1	OFUSG12464.1.p1
TCONS_00010049.p1	OFUSG12463.1.p1
TCONS_00010051.p1	OFUSG19353.1.p1
TCONS_00010052.p1	OFUSG10050.1.p1
TCONS_00010053.p1	OFUSG12081.1.p1
TCONS_00010055.p1	OFUSG25389.1.p1
TCONS_00010056.p1	OFUSG22036.1.p1
TCONS_00010057.p1	OFUSG11461.1.p1
TCONS_00010058.p1	OFUSG25038.3.p1
TCONS_00010065.p1	OFUSG22041.1.p1
TCONS_00010067.p1	OFUSG25173.1.p1
TCONS_00010068.p1	OFUSG12368.1.p1
TCONS_00010070.p1	OFUSG22039.1.p1
TCONS_00010072.p1	OFUSG11542.1.p1
TCONS_00010073.p1	OFUSG21914.1.p1
TCONS_00010074.p1	OFUSG25175.3.p1
TCONS_00010080.p1	OFUSG12025.1.p1
TCONS_00010081.p1	OFUSG11646.1.p1
TCONS_00010085.p1	OFUSG25255.1.p1
TCONS_00010086.p1	OFUSG11648.1.p1
TCONS_00010087.p1	OFUSG11661.1.p1
TCONS_00010089.p1	OFUSG12386.1.p1
TCONS_00010091.p1	OFUSG12011.1.p1
TCONS_00010095.p1	OFUSG12088.1.p1
TCONS_00010097.p1	OFUSG07395.1.p1
TCONS_00010098.p1	OFUSG11267.3.p1
TCONS_00010102.p1	OFUSG11791.4.p1
TCONS_00010103.p1	OFUSG04927.1.p1
TCONS_00010106.p1	OFUSG11467.1.p1
TCONS_00010109.p1	OFUSG21796.1.p1
TCONS_00010112.p1	OFUSG21724.1.p1
TCONS_00010113.p1	OFUSG11702.1.p1
TCONS_00010115.p1	OFUSG12127.1.p1
TCONS_00010116.p1	OFUSG26692.1.p1
TCONS_00010117.p2	OFUSG02988.1.p1
TCONS_00010118.p1	OFUSG12323.1.p1
TCONS_00010119.p1	OFUSG12098.1.p1
TCONS_00010120.p1	OFUSG12325.1.p1
TCONS_00010121.p1	OFUSG11570.1.p1
TCONS_00010122.p1	OFUSG11570.1.p1
TCONS_00010125.p1	OFUSG12361.1.p1
TCONS_00010126.p1	OFUSG04572.1.p1
TCONS_00010127.p1	OFUSG25114.1.p1
TCONS_00010129.p1	OFUSG11527.1.p1
TCONS_00010130.p1	OFUSG11954.2.p1
TCONS_00010131.p1	OFUSG06845.1.p1
TCONS_00010132.p1	OFUSG17690.1.p1
TCONS_00010133.p1	OFUSG12086.1.p1
TCONS_00010137.p1	OFUSG15331.1.p1
TCONS_00010138.p1	OFUSG12524.1.p1
TCONS_00010139.p1	OFUSG11216.1.p1
TCONS_00010143.p1	OFUSG25014.2.p1
TCONS_00010144.p1	OFUSG23700.1.p1
TCONS_00010146.p1	OFUSG04529.1.p1
TCONS_00010148.p1	OFUSG25334.1.p1
TCONS_00010149.p1	OFUSG25334.1.p1
TCONS_00010152.p1	OFUSG25334.1.p1
TCONS_00010153.p1	OFUSG25334.1.p1
TCONS_00010154.p1	OFUSG25334.1.p1
TCONS_00010155.p1	OFUSG25334.1.p1
TCONS_00010158.p1	OFUSG03634.1.p1
TCONS_00010159.p1	OFUSG03634.1.p1
TCONS_00010160.p1	OFUSG03634.1.p1
TCONS_00010161.p1	OFUSG21577.1.p1
TCONS_00010164.p1	OFUSG12187.1.p1
TCONS_00010165.p1	OFUSG10460.1.p1
TCONS_00010170.p1	OFUSG23747.1.p1
TCONS_00010171.p1	OFUSG02988.1.p1
TCONS_00010172.p1	OFUSG23747.1.p1
TCONS_00010173.p1	OFUSG03164.1.p1
TCONS_00010176.p1	OFUSG03706.1.p1
TCONS_00010177.p1	OFUSG11286.1.p1
TCONS_00010179.p1	OFUSG11286.1.p1
TCONS_00010184.p1	OFUSG25048.2.p1
TCONS_00010186.p1	OFUSG25058.1.p1
TCONS_00010188.p1	OFUSG25059.1.p1
TCONS_00010189.p1	OFUSG25060.1.p1
TCONS_00010190.p1	OFUSG08115.1.p1
TCONS_00010191.p1	OFUSG11204.1.p1
TCONS_00010193.p1	OFUSG11204.1.p1
TCONS_00010194.p1	OFUSG25115.1.p1
TCONS_00010196.p1	OFUSG12431.1.p1
TCONS_00010197.p1	OFUSG21905.4.p1
TCONS_00010200.p1	OFUSG21905.5.p1
TCONS_00010203.p1	OFUSG26833.1.p1
TCONS_00010204.p1	OFUSG26842.1.p1
TCONS_00010205.p1	OFUSG19541.1.p1
TCONS_00010206.p1	OFUSG11584.1.p1
TCONS_00010207.p1	OFUSG05292.1.p1
TCONS_00010208.p1	OFUSG12072.1.p1
TCONS_00010212.p1	OFUSG11344.1.p1
TCONS_00010216.p1	OFUSG11337.1.p1
TCONS_00010217.p1	OFUSG25221.1.p1
TCONS_00010218.p1	OFUSG11335.1.p1
TCONS_00010219.p1	OFUSG12312.1.p1
TCONS_00010220.p1	OFUSG12230.1.p1
TCONS_00010222.p1	OFUSG11356.1.p1
TCONS_00010223.p1	OFUSG23623.1.p1
TCONS_00010225.p1	OFUSG21968.1.p1
TCONS_00010226.p1	OFUSG21969.1.p1
TCONS_00010227.p1	OFUSG07492.3.p1
TCONS_00010229.p1	OFUSG07492.3.p1
TCONS_00010230.p1	OFUSG21969.1.p1
TCONS_00010231.p1	OFUSG07492.3.p1
TCONS_00010232.p1	OFUSG20349.1.p1
TCONS_00010234.p1	OFUSG00424.1.p1
TCONS_00010237.p1	OFUSG22079.2.p1
TCONS_00010239.p1	OFUSG12557.1.p1
TCONS_00010243.p1	OFUSG10135.1.p1
TCONS_00010246.p1	OFUSG12470.1.p1
TCONS_00010247.p1	OFUSG11546.1.p1
TCONS_00010249.p1	OFUSG03343.1.p1
TCONS_00010253.p1	OFUSG11385.1.p1
TCONS_00010254.p1	OFUSG17492.1.p1
TCONS_00010255.p1	OFUSG11398.1.p1
TCONS_00010257.p1	OFUSG25310.1.p1
TCONS_00010259.p1	OFUSG25310.1.p1
TCONS_00010263.p1	OFUSG11669.1.p1
TCONS_00010265.p1	OFUSG12314.1.p1
TCONS_00010267.p1	OFUSG11239.2.p1
TCONS_00010279.p1	OFUSG12317.1.p1
TCONS_00010281.p1	OFUSG12046.4.p1
TCONS_00010287.p1	OFUSG22060.1.p1
TCONS_00010288.p1	OFUSG16107.1.p1
TCONS_00010289.p1	OFUSG05408.1.p1
TCONS_00010291.p1	OFUSG12371.1.p1
TCONS_00010293.p1	OFUSG06369.1.p1
TCONS_00010294.p1	OFUSG08662.1.p1
TCONS_00010295.p1	OFUSG12297.1.p1
TCONS_00010296.p1	OFUSG12297.1.p1
TCONS_00010298.p1	OFUSG26903.1.p1
TCONS_00010300.p1	OFUSG04537.1.p1
TCONS_00010302.p1	OFUSG26078.1.p1
TCONS_00010304.p1	OFUSG12053.1.p1
TCONS_00010306.p1	OFUSG25097.1.p1
TCONS_00010307.p1	OFUSG25096.1.p1
TCONS_00010310.p1	OFUSG25096.1.p1
TCONS_00010311.p1	OFUSG25097.1.p1
TCONS_00010312.p1	OFUSG25096.1.p1
TCONS_00010313.p1	OFUSG25097.1.p1
TCONS_00010317.p1	OFUSG25096.1.p1
TCONS_00010318.p1	OFUSG25096.1.p1
TCONS_00010320.p1	OFUSG11635.2.p1
TCONS_00010329.p1	OFUSG26800.1.p1
TCONS_00010333.p1	OFUSG11830.1.p1
TCONS_00010334.p1	OFUSG25344.1.p1
TCONS_00010339.p1	OFUSG11718.1.p1
TCONS_00010343.p1	OFUSG06222.1.p1
TCONS_00010344.p1	OFUSG22011.1.p1
TCONS_00010346.p1	OFUSG11686.1.p1
TCONS_00010351.p1	OFUSG12385.1.p1
TCONS_00010367.p1	OFUSG12079.1.p1
TCONS_00010378.p1	OFUSG12078.2.p1
TCONS_00010379.p1	OFUSG11556.1.p1
TCONS_00010380.p1	OFUSG12587.1.p1
TCONS_00010381.p1	OFUSG13890.1.p1
TCONS_00010383.p1	OFUSG03944.1.p1
TCONS_00010384.p1	OFUSG23275.1.p1
TCONS_00010385.p1	OFUSG11199.1.p1
TCONS_00010386.p1	OFUSG11199.1.p1
TCONS_00010387.p1	OFUSG09162.1.p1
TCONS_00010388.p1	OFUSG11199.1.p1
TCONS_00010389.p1	OFUSG21702.1.p1
TCONS_00010391.p1	OFUSG11199.1.p1
TCONS_00010393.p1	OFUSG11199.1.p1
TCONS_00010394.p1	OFUSG11199.1.p1
TCONS_00010396.p1	OFUSG11199.1.p1
TCONS_00010397.p1	OFUSG12113.1.p1
TCONS_00010398.p1	OFUSG11991.1.p1
TCONS_00010399.p1	OFUSG11989.1.p1
TCONS_00010401.p1	OFUSG21881.1.p1
TCONS_00010402.p1	OFUSG11909.1.p1
TCONS_00010405.p1	OFUSG12472.1.p1
TCONS_00010409.p1	OFUSG16514.2.p1
TCONS_00010410.p1	OFUSG05381.1.p1
TCONS_00010411.p1	OFUSG16514.3.p1
TCONS_00010412.p1	OFUSG11405.2.p1
TCONS_00010413.p1	OFUSG11484.1.p1
TCONS_00010414.p1	OFUSG11484.1.p1
TCONS_00010416.p1	OFUSG21541.1.p1
TCONS_00010417.p1	OFUSG21880.1.p1
TCONS_00010418.p1	OFUSG25340.1.p1
TCONS_00010419.p1	OFUSG11370.1.p1
TCONS_00010420.p1	OFUSG11370.1.p1
TCONS_00010421.p1	OFUSG11370.1.p1
TCONS_00010423.p1	OFUSG19277.1.p1
TCONS_00010424.p1	OFUSG12323.1.p1
TCONS_00010425.p1	OFUSG12429.1.p1
TCONS_00010427.p1	OFUSG04718.1.p1
TCONS_00010428.p1	OFUSG13297.1.p1
TCONS_00010429.p1	OFUSG01423.3.p1
TCONS_00010431.p1	OFUSG25408.1.p1
TCONS_00010432.p1	OFUSG04718.1.p1
TCONS_00010433.p1	OFUSG24299.2.p1
TCONS_00010434.p1	OFUSG05493.1.p1
TCONS_00010435.p1	OFUSG11685.1.p1
TCONS_00010436.p1	OFUSG11684.1.p1
TCONS_00010439.p1	OFUSG25080.1.p1
TCONS_00010440.p1	OFUSG11484.1.p1
TCONS_00010442.p1	OFUSG21718.1.p1
TCONS_00010443.p1	OFUSG24299.2.p1
TCONS_00010444.p1	OFUSG24299.2.p1
TCONS_00010445.p1	OFUSG02459.1.p1
TCONS_00010446.p1	OFUSG04630.1.p1
TCONS_00010448.p1	OFUSG04718.1.p1
TCONS_00010453.p1	OFUSG11615.1.p1
TCONS_00010455.p3	OFUSG22022.1.p3
TCONS_00010459.p1	OFUSG08351.1.p1
TCONS_00010461.p1	OFUSG12547.1.p1
TCONS_00010463.p1	OFUSG11844.1.p1
TCONS_00010464.p1	OFUSG11705.1.p1
TCONS_00010465.p1	OFUSG11704.1.p1
TCONS_00010468.p1	OFUSG12014.1.p1
